ID;Geslacht;HerkomstVan;DoorstroomNaar;Perioden;LeerlingenStudenten_1
4253;Totaal mannen en vrouwen;14;19;2006/'07;30907.0
4254;Totaal mannen en vrouwen;14;19;2007/'08;31928.0
4255;Totaal mannen en vrouwen;14;19;2008/'09;31915.0
4256;Totaal mannen en vrouwen;14;20;1995/'96;32.0
4257;Totaal mannen en vrouwen;14;20;1996/'97;72.0
4258;Totaal mannen en vrouwen;14;20;1997/'98;15.0
4259;Totaal mannen en vrouwen;14;20;1998/'99;25.0
4260;Totaal mannen en vrouwen;14;20;1999/'00;24.0
4261;Totaal mannen en vrouwen;14;20;2000/'01;32.0
4262;Totaal mannen en vrouwen;14;20;2001/'02;23.0
4263;Totaal mannen en vrouwen;14;20;2002/'03;24.0
4264;Totaal mannen en vrouwen;14;20;2003/'04;30.0
4265;Totaal mannen en vrouwen;14;20;2004/'05;27.0
4266;Totaal mannen en vrouwen;14;20;2005/'06;13.0
4267;Totaal mannen en vrouwen;14;20;2006/'07;18.0
4268;Totaal mannen en vrouwen;14;20;2007/'08;26.0
4269;Totaal mannen en vrouwen;14;20;2008/'09;29.0
4270;Totaal mannen en vrouwen;14;21;1995/'96;
4271;Totaal mannen en vrouwen;14;21;1996/'97;
4272;Totaal mannen en vrouwen;14;21;1997/'98;
4273;Totaal mannen en vrouwen;14;21;1998/'99;
4274;Totaal mannen en vrouwen;14;21;1999/'00;
4275;Totaal mannen en vrouwen;14;21;2000/'01;
4276;Totaal mannen en vrouwen;14;21;2001/'02;
4277;Totaal mannen en vrouwen;14;21;2002/'03;
4278;Totaal mannen en vrouwen;14;21;2003/'04;
4279;Totaal mannen en vrouwen;14;21;2004/'05;
4280;Totaal mannen en vrouwen;14;21;2005/'06;
4281;Totaal mannen en vrouwen;14;21;2006/'07;
4282;Totaal mannen en vrouwen;14;21;2007/'08;
4283;Totaal mannen en vrouwen;14;21;2008/'09;
4284;Totaal mannen en vrouwen;14;22;1995/'96;
4285;Totaal mannen en vrouwen;14;22;1996/'97;
4286;Totaal mannen en vrouwen;14;22;1997/'98;
4287;Totaal mannen en vrouwen;14;22;1998/'99;
4288;Totaal mannen en vrouwen;14;22;1999/'00;
4289;Totaal mannen en vrouwen;14;22;2000/'01;
4290;Totaal mannen en vrouwen;14;22;2001/'02;
4291;Totaal mannen en vrouwen;14;22;2002/'03;
4292;Totaal mannen en vrouwen;14;22;2003/'04;
4293;Totaal mannen en vrouwen;14;22;2004/'05;
4294;Totaal mannen en vrouwen;14;22;2005/'06;
4295;Totaal mannen en vrouwen;14;22;2006/'07;
4296;Totaal mannen en vrouwen;14;22;2007/'08;
4297;Totaal mannen en vrouwen;14;22;2008/'09;
4298;Totaal mannen en vrouwen;14;2;1995/'96;6330.0
4299;Totaal mannen en vrouwen;14;2;1996/'97;4771.0
4300;Totaal mannen en vrouwen;14;2;1997/'98;3248.0
4301;Totaal mannen en vrouwen;14;2;1998/'99;3823.0
4302;Totaal mannen en vrouwen;14;2;1999/'00;5065.0
4303;Totaal mannen en vrouwen;14;2;2000/'01;3436.0
4304;Totaal mannen en vrouwen;14;2;2001/'02;4383.0
4305;Totaal mannen en vrouwen;14;2;2002/'03;3952.0
4306;Totaal mannen en vrouwen;14;2;2003/'04;4514.0
4307;Totaal mannen en vrouwen;14;2;2004/'05;4664.0
4308;Totaal mannen en vrouwen;14;2;2005/'06;4966.0
4309;Totaal mannen en vrouwen;14;2;2006/'07;5185.0
4310;Totaal mannen en vrouwen;14;2;2007/'08;5678.0
4311;Totaal mannen en vrouwen;14;2;2008/'09;5520.0
4312;Totaal mannen en vrouwen;15;1;1995/'96;11655.0
4313;Totaal mannen en vrouwen;15;1;1996/'97;10677.0
4314;Totaal mannen en vrouwen;15;1;1997/'98;9603.0
4315;Totaal mannen en vrouwen;15;1;1998/'99;8037.0
4316;Totaal mannen en vrouwen;15;1;1999/'00;6778.0
4317;Totaal mannen en vrouwen;15;1;2000/'01;7063.0
4318;Totaal mannen en vrouwen;15;1;2001/'02;5705.0
4319;Totaal mannen en vrouwen;15;1;2002/'03;4772.0
4320;Totaal mannen en vrouwen;15;1;2003/'04;3662.0
4321;Totaal mannen en vrouwen;15;1;2004/'05;4752.0
4322;Totaal mannen en vrouwen;15;1;2005/'06;4686.0
4323;Totaal mannen en vrouwen;15;1;2006/'07;4519.0
4324;Totaal mannen en vrouwen;15;1;2007/'08;5103.0
4325;Totaal mannen en vrouwen;15;1;2008/'09;5630.0
4326;Totaal mannen en vrouwen;15;3;1995/'96;5904.0
4327;Totaal mannen en vrouwen;15;3;1996/'97;4618.0
4328;Totaal mannen en vrouwen;15;3;1997/'98;1423.0
4329;Totaal mannen en vrouwen;15;3;1998/'99;2576.0
4330;Totaal mannen en vrouwen;15;3;1999/'00;3582.0
4331;Totaal mannen en vrouwen;15;3;2000/'01;2710.0
4332;Totaal mannen en vrouwen;15;3;2001/'02;1428.0
4333;Totaal mannen en vrouwen;15;3;2002/'03;1723.0
4334;Totaal mannen en vrouwen;15;3;2003/'04;1359.0
4335;Totaal mannen en vrouwen;15;3;2004/'05;3280.0
4336;Totaal mannen en vrouwen;15;3;2005/'06;2538.0
4337;Totaal mannen en vrouwen;15;3;2006/'07;2413.0
4338;Totaal mannen en vrouwen;15;3;2007/'08;2865.0
4339;Totaal mannen en vrouwen;15;3;2008/'09;3435.0
4340;Totaal mannen en vrouwen;15;4;1995/'96;
4341;Totaal mannen en vrouwen;15;4;1996/'97;
4342;Totaal mannen en vrouwen;15;4;1997/'98;
4343;Totaal mannen en vrouwen;15;4;1998/'99;
4344;Totaal mannen en vrouwen;15;4;1999/'00;
4345;Totaal mannen en vrouwen;15;4;2000/'01;
4346;Totaal mannen en vrouwen;15;4;2001/'02;
4347;Totaal mannen en vrouwen;15;4;2002/'03;
4348;Totaal mannen en vrouwen;15;4;2003/'04;
4349;Totaal mannen en vrouwen;15;4;2004/'05;
4350;Totaal mannen en vrouwen;15;4;2005/'06;
4351;Totaal mannen en vrouwen;15;4;2006/'07;
4352;Totaal mannen en vrouwen;15;4;2007/'08;
4353;Totaal mannen en vrouwen;15;4;2008/'09;
4354;Totaal mannen en vrouwen;15;5;1995/'96;
4355;Totaal mannen en vrouwen;15;5;1996/'97;
4356;Totaal mannen en vrouwen;15;5;1997/'98;
4357;Totaal mannen en vrouwen;15;5;1998/'99;
4358;Totaal mannen en vrouwen;15;5;1999/'00;
4359;Totaal mannen en vrouwen;15;5;2000/'01;
4360;Totaal mannen en vrouwen;15;5;2001/'02;
4361;Totaal mannen en vrouwen;15;5;2002/'03;
4362;Totaal mannen en vrouwen;15;5;2003/'04;
4363;Totaal mannen en vrouwen;15;5;2004/'05;
4364;Totaal mannen en vrouwen;15;5;2005/'06;
4365;Totaal mannen en vrouwen;15;5;2006/'07;
4366;Totaal mannen en vrouwen;15;5;2007/'08;
4367;Totaal mannen en vrouwen;15;5;2008/'09;
4368;Totaal mannen en vrouwen;15;6;1995/'96;
4369;Totaal mannen en vrouwen;15;6;1996/'97;
4370;Totaal mannen en vrouwen;15;6;1997/'98;
4371;Totaal mannen en vrouwen;15;6;1998/'99;
4372;Totaal mannen en vrouwen;15;6;1999/'00;
4373;Totaal mannen en vrouwen;15;6;2000/'01;
4374;Totaal mannen en vrouwen;15;6;2001/'02;
4375;Totaal mannen en vrouwen;15;6;2002/'03;
4376;Totaal mannen en vrouwen;15;6;2003/'04;
4377;Totaal mannen en vrouwen;15;6;2004/'05;
4378;Totaal mannen en vrouwen;15;6;2005/'06;
4379;Totaal mannen en vrouwen;15;6;2006/'07;
4380;Totaal mannen en vrouwen;15;6;2007/'08;
4381;Totaal mannen en vrouwen;15;6;2008/'09;
4382;Totaal mannen en vrouwen;15;7;1995/'96;
4383;Totaal mannen en vrouwen;15;7;1996/'97;
4384;Totaal mannen en vrouwen;15;7;1997/'98;
4385;Totaal mannen en vrouwen;15;7;1998/'99;
4386;Totaal mannen en vrouwen;15;7;1999/'00;
4387;Totaal mannen en vrouwen;15;7;2000/'01;
4388;Totaal mannen en vrouwen;15;7;2001/'02;
4389;Totaal mannen en vrouwen;15;7;2002/'03;
4390;Totaal mannen en vrouwen;15;7;2003/'04;
4391;Totaal mannen en vrouwen;15;7;2004/'05;
4392;Totaal mannen en vrouwen;15;7;2005/'06;
4393;Totaal mannen en vrouwen;15;7;2006/'07;
4394;Totaal mannen en vrouwen;15;7;2007/'08;
4395;Totaal mannen en vrouwen;15;7;2008/'09;
4396;Totaal mannen en vrouwen;15;8;1995/'96;
4397;Totaal mannen en vrouwen;15;8;1996/'97;
4398;Totaal mannen en vrouwen;15;8;1997/'98;
4399;Totaal mannen en vrouwen;15;8;1998/'99;
4400;Totaal mannen en vrouwen;15;8;1999/'00;
4401;Totaal mannen en vrouwen;15;8;2000/'01;
4402;Totaal mannen en vrouwen;15;8;2001/'02;
4403;Totaal mannen en vrouwen;15;8;2002/'03;
4404;Totaal mannen en vrouwen;15;8;2003/'04;
4405;Totaal mannen en vrouwen;15;8;2004/'05;
4406;Totaal mannen en vrouwen;15;8;2005/'06;
4407;Totaal mannen en vrouwen;15;8;2006/'07;
4408;Totaal mannen en vrouwen;15;8;2007/'08;
4409;Totaal mannen en vrouwen;15;8;2008/'09;
4410;Totaal mannen en vrouwen;15;9;1995/'96;
4411;Totaal mannen en vrouwen;15;9;1996/'97;
4412;Totaal mannen en vrouwen;15;9;1997/'98;
4413;Totaal mannen en vrouwen;15;9;1998/'99;
4414;Totaal mannen en vrouwen;15;9;1999/'00;
4415;Totaal mannen en vrouwen;15;9;2000/'01;
4416;Totaal mannen en vrouwen;15;9;2001/'02;
4417;Totaal mannen en vrouwen;15;9;2002/'03;
4418;Totaal mannen en vrouwen;15;9;2003/'04;
4419;Totaal mannen en vrouwen;15;9;2004/'05;
4420;Totaal mannen en vrouwen;15;9;2005/'06;
4421;Totaal mannen en vrouwen;15;9;2006/'07;
4422;Totaal mannen en vrouwen;15;9;2007/'08;
4423;Totaal mannen en vrouwen;15;9;2008/'09;
4424;Totaal mannen en vrouwen;15;10;1995/'96;
4425;Totaal mannen en vrouwen;15;10;1996/'97;
4426;Totaal mannen en vrouwen;15;10;1997/'98;
4427;Totaal mannen en vrouwen;15;10;1998/'99;
4428;Totaal mannen en vrouwen;15;10;1999/'00;
4429;Totaal mannen en vrouwen;15;10;2000/'01;
4430;Totaal mannen en vrouwen;15;10;2001/'02;
4431;Totaal mannen en vrouwen;15;10;2002/'03;
4432;Totaal mannen en vrouwen;15;10;2003/'04;
4433;Totaal mannen en vrouwen;15;10;2004/'05;
4434;Totaal mannen en vrouwen;15;10;2005/'06;
4435;Totaal mannen en vrouwen;15;10;2006/'07;
4436;Totaal mannen en vrouwen;15;10;2007/'08;
4437;Totaal mannen en vrouwen;15;10;2008/'09;
4438;Totaal mannen en vrouwen;15;11;1995/'96;
4439;Totaal mannen en vrouwen;15;11;1996/'97;
4440;Totaal mannen en vrouwen;15;11;1997/'98;
4441;Totaal mannen en vrouwen;15;11;1998/'99;
4442;Totaal mannen en vrouwen;15;11;1999/'00;
4443;Totaal mannen en vrouwen;15;11;2000/'01;
4444;Totaal mannen en vrouwen;15;11;2001/'02;
4445;Totaal mannen en vrouwen;15;11;2002/'03;
4446;Totaal mannen en vrouwen;15;11;2003/'04;
4447;Totaal mannen en vrouwen;15;11;2004/'05;
4448;Totaal mannen en vrouwen;15;11;2005/'06;19.0
4449;Totaal mannen en vrouwen;15;11;2006/'07;13.0
4450;Totaal mannen en vrouwen;15;11;2007/'08;21.0
4451;Totaal mannen en vrouwen;15;11;2008/'09;18.0
4452;Totaal mannen en vrouwen;15;12;1995/'96;
4453;Totaal mannen en vrouwen;15;12;1996/'97;
4454;Totaal mannen en vrouwen;15;12;1997/'98;
4455;Totaal mannen en vrouwen;15;12;1998/'99;
4456;Totaal mannen en vrouwen;15;12;1999/'00;
4457;Totaal mannen en vrouwen;15;12;2000/'01;
4458;Totaal mannen en vrouwen;15;12;2001/'02;
4459;Totaal mannen en vrouwen;15;12;2002/'03;
4460;Totaal mannen en vrouwen;15;12;2003/'04;
4461;Totaal mannen en vrouwen;15;12;2004/'05;
4462;Totaal mannen en vrouwen;15;12;2005/'06;
4463;Totaal mannen en vrouwen;15;12;2006/'07;
4464;Totaal mannen en vrouwen;15;12;2007/'08;
4465;Totaal mannen en vrouwen;15;12;2008/'09;
4466;Totaal mannen en vrouwen;15;13;1995/'96;4962.0
4467;Totaal mannen en vrouwen;15;13;1996/'97;3706.0
4468;Totaal mannen en vrouwen;15;13;1997/'98;1253.0
4469;Totaal mannen en vrouwen;15;13;1998/'99;1669.0
4470;Totaal mannen en vrouwen;15;13;1999/'00;2609.0
4471;Totaal mannen en vrouwen;15;13;2000/'01;1665.0
4472;Totaal mannen en vrouwen;15;13;2001/'02;1363.0
4473;Totaal mannen en vrouwen;15;13;2002/'03;1585.0
4474;Totaal mannen en vrouwen;15;13;2003/'04;1104.0
4475;Totaal mannen en vrouwen;15;13;2004/'05;2896.0
4476;Totaal mannen en vrouwen;15;13;2005/'06;2038.0
4477;Totaal mannen en vrouwen;15;13;2006/'07;2004.0
4478;Totaal mannen en vrouwen;15;13;2007/'08;2258.0
4479;Totaal mannen en vrouwen;15;13;2008/'09;2615.0
4480;Totaal mannen en vrouwen;15;14;1995/'96;
4481;Totaal mannen en vrouwen;15;14;1996/'97;
4482;Totaal mannen en vrouwen;15;14;1997/'98;
4483;Totaal mannen en vrouwen;15;14;1998/'99;
4484;Totaal mannen en vrouwen;15;14;1999/'00;
4485;Totaal mannen en vrouwen;15;14;2000/'01;
4486;Totaal mannen en vrouwen;15;14;2001/'02;
4487;Totaal mannen en vrouwen;15;14;2002/'03;
4488;Totaal mannen en vrouwen;15;14;2003/'04;
4489;Totaal mannen en vrouwen;15;14;2004/'05;
4490;Totaal mannen en vrouwen;15;14;2005/'06;
4491;Totaal mannen en vrouwen;15;14;2006/'07;
4492;Totaal mannen en vrouwen;15;14;2007/'08;
4493;Totaal mannen en vrouwen;15;14;2008/'09;
4494;Totaal mannen en vrouwen;15;15;1995/'96;
4495;Totaal mannen en vrouwen;15;15;1996/'97;
4496;Totaal mannen en vrouwen;15;15;1997/'98;
4497;Totaal mannen en vrouwen;15;15;1998/'99;
4498;Totaal mannen en vrouwen;15;15;1999/'00;
4499;Totaal mannen en vrouwen;15;15;2000/'01;
4500;Totaal mannen en vrouwen;15;15;2001/'02;
4501;Totaal mannen en vrouwen;15;15;2002/'03;
4502;Totaal mannen en vrouwen;15;15;2003/'04;
4503;Totaal mannen en vrouwen;15;15;2004/'05;
4504;Totaal mannen en vrouwen;15;15;2005/'06;
4505;Totaal mannen en vrouwen;15;15;2006/'07;
4506;Totaal mannen en vrouwen;15;15;2007/'08;
4507;Totaal mannen en vrouwen;15;15;2008/'09;
4508;Totaal mannen en vrouwen;15;16;1995/'96;835.0
4509;Totaal mannen en vrouwen;15;16;1996/'97;770.0
4510;Totaal mannen en vrouwen;15;16;1997/'98;151.0
4511;Totaal mannen en vrouwen;15;16;1998/'99;817.0
4512;Totaal mannen en vrouwen;15;16;1999/'00;842.0
4513;Totaal mannen en vrouwen;15;16;2000/'01;818.0
4514;Totaal mannen en vrouwen;15;16;2001/'02;50.0
4515;Totaal mannen en vrouwen;15;16;2002/'03;108.0
4516;Totaal mannen en vrouwen;15;16;2003/'04;192.0
4517;Totaal mannen en vrouwen;15;16;2004/'05;336.0
4518;Totaal mannen en vrouwen;15;16;2005/'06;411.0
4519;Totaal mannen en vrouwen;15;16;2006/'07;325.0
4520;Totaal mannen en vrouwen;15;16;2007/'08;491.0
4521;Totaal mannen en vrouwen;15;16;2008/'09;677.0
4522;Totaal mannen en vrouwen;15;17;1995/'96;6.0
4523;Totaal mannen en vrouwen;15;17;1996/'97;6.0
4524;Totaal mannen en vrouwen;15;17;1997/'98;2.0
4525;Totaal mannen en vrouwen;15;17;1998/'99;12.0
4526;Totaal mannen en vrouwen;15;17;1999/'00;23.0
4527;Totaal mannen en vrouwen;15;17;2000/'01;55.0
4528;Totaal mannen en vrouwen;15;17;2001/'02;5.0
4529;Totaal mannen en vrouwen;15;17;2002/'03;12.0
4530;Totaal mannen en vrouwen;15;17;2003/'04;27.0
4531;Totaal mannen en vrouwen;15;17;2004/'05;14.0
4532;Totaal mannen en vrouwen;15;17;2005/'06;14.0
4533;Totaal mannen en vrouwen;15;17;2006/'07;6.0
4534;Totaal mannen en vrouwen;15;17;2007/'08;9.0
4535;Totaal mannen en vrouwen;15;17;2008/'09;11.0
4536;Totaal mannen en vrouwen;15;18;1995/'96;101.0
4537;Totaal mannen en vrouwen;15;18;1996/'97;136.0
4538;Totaal mannen en vrouwen;15;18;1997/'98;17.0
4539;Totaal mannen en vrouwen;15;18;1998/'99;78.0
4540;Totaal mannen en vrouwen;15;18;1999/'00;108.0
4541;Totaal mannen en vrouwen;15;18;2000/'01;172.0
4542;Totaal mannen en vrouwen;15;18;2001/'02;10.0
4543;Totaal mannen en vrouwen;15;18;2002/'03;18.0
4544;Totaal mannen en vrouwen;15;18;2003/'04;36.0
4545;Totaal mannen en vrouwen;15;18;2004/'05;34.0
4546;Totaal mannen en vrouwen;15;18;2005/'06;56.0
4547;Totaal mannen en vrouwen;15;18;2006/'07;65.0
4548;Totaal mannen en vrouwen;15;18;2007/'08;86.0
4549;Totaal mannen en vrouwen;15;18;2008/'09;114.0
4550;Totaal mannen en vrouwen;15;19;1995/'96;
4551;Totaal mannen en vrouwen;15;19;1996/'97;
4552;Totaal mannen en vrouwen;15;19;1997/'98;
4553;Totaal mannen en vrouwen;15;19;1998/'99;
4554;Totaal mannen en vrouwen;15;19;1999/'00;
4555;Totaal mannen en vrouwen;15;19;2000/'01;
4556;Totaal mannen en vrouwen;15;19;2001/'02;
4557;Totaal mannen en vrouwen;15;19;2002/'03;
4558;Totaal mannen en vrouwen;15;19;2003/'04;
4559;Totaal mannen en vrouwen;15;19;2004/'05;
4560;Totaal mannen en vrouwen;15;19;2005/'06;
4561;Totaal mannen en vrouwen;15;19;2006/'07;
4562;Totaal mannen en vrouwen;15;19;2007/'08;
4563;Totaal mannen en vrouwen;15;19;2008/'09;
4564;Totaal mannen en vrouwen;15;20;1995/'96;
4565;Totaal mannen en vrouwen;15;20;1996/'97;
4566;Totaal mannen en vrouwen;15;20;1997/'98;
4567;Totaal mannen en vrouwen;15;20;1998/'99;
4568;Totaal mannen en vrouwen;15;20;1999/'00;
4569;Totaal mannen en vrouwen;15;20;2000/'01;
4570;Totaal mannen en vrouwen;15;20;2001/'02;
4571;Totaal mannen en vrouwen;15;20;2002/'03;
4572;Totaal mannen en vrouwen;15;20;2003/'04;
4573;Totaal mannen en vrouwen;15;20;2004/'05;
4574;Totaal mannen en vrouwen;15;20;2005/'06;
4575;Totaal mannen en vrouwen;15;20;2006/'07;
4576;Totaal mannen en vrouwen;15;20;2007/'08;
4577;Totaal mannen en vrouwen;15;20;2008/'09;
4578;Totaal mannen en vrouwen;15;21;1995/'96;
4579;Totaal mannen en vrouwen;15;21;1996/'97;
4580;Totaal mannen en vrouwen;15;21;1997/'98;
4581;Totaal mannen en vrouwen;15;21;1998/'99;
4582;Totaal mannen en vrouwen;15;21;1999/'00;
4583;Totaal mannen en vrouwen;15;21;2000/'01;
4584;Totaal mannen en vrouwen;15;21;2001/'02;
4585;Totaal mannen en vrouwen;15;21;2002/'03;
4586;Totaal mannen en vrouwen;15;21;2003/'04;
4587;Totaal mannen en vrouwen;15;21;2004/'05;
4588;Totaal mannen en vrouwen;15;21;2005/'06;
4589;Totaal mannen en vrouwen;15;21;2006/'07;
4590;Totaal mannen en vrouwen;15;21;2007/'08;
4591;Totaal mannen en vrouwen;15;21;2008/'09;
4592;Totaal mannen en vrouwen;15;22;1995/'96;
4593;Totaal mannen en vrouwen;15;22;1996/'97;
4594;Totaal mannen en vrouwen;15;22;1997/'98;
4595;Totaal mannen en vrouwen;15;22;1998/'99;
4596;Totaal mannen en vrouwen;15;22;1999/'00;
4597;Totaal mannen en vrouwen;15;22;2000/'01;
4598;Totaal mannen en vrouwen;15;22;2001/'02;
4599;Totaal mannen en vrouwen;15;22;2002/'03;
4600;Totaal mannen en vrouwen;15;22;2003/'04;
4601;Totaal mannen en vrouwen;15;22;2004/'05;
4602;Totaal mannen en vrouwen;15;22;2005/'06;
4603;Totaal mannen en vrouwen;15;22;2006/'07;
4604;Totaal mannen en vrouwen;15;22;2007/'08;
4605;Totaal mannen en vrouwen;15;22;2008/'09;
4606;Totaal mannen en vrouwen;15;2;1995/'96;5751.0
4607;Totaal mannen en vrouwen;15;2;1996/'97;6059.0
4608;Totaal mannen en vrouwen;15;2;1997/'98;8180.0
4609;Totaal mannen en vrouwen;15;2;1998/'99;5461.0
4610;Totaal mannen en vrouwen;15;2;1999/'00;3196.0
4611;Totaal mannen en vrouwen;15;2;2000/'01;4353.0
4612;Totaal mannen en vrouwen;15;2;2001/'02;4277.0
4613;Totaal mannen en vrouwen;15;2;2002/'03;3049.0
4614;Totaal mannen en vrouwen;15;2;2003/'04;2303.0
4615;Totaal mannen en vrouwen;15;2;2004/'05;1472.0
4616;Totaal mannen en vrouwen;15;2;2005/'06;2148.0
4617;Totaal mannen en vrouwen;15;2;2006/'07;2106.0
4618;Totaal mannen en vrouwen;15;2;2007/'08;2238.0
4619;Totaal mannen en vrouwen;15;2;2008/'09;2195.0
4620;Totaal mannen en vrouwen;16;1;1995/'96;2549.0
4621;Totaal mannen en vrouwen;16;1;1996/'97;2353.0
4622;Totaal mannen en vrouwen;16;1;1997/'98;2048.0
4623;Totaal mannen en vrouwen;16;1;1998/'99;2301.0
4624;Totaal mannen en vrouwen;16;1;1999/'00;2831.0
4625;Totaal mannen en vrouwen;16;1;2000/'01;2546.0
4626;Totaal mannen en vrouwen;16;1;2001/'02;1803.0
4627;Totaal mannen en vrouwen;16;1;2002/'03;1649.0
4628;Totaal mannen en vrouwen;16;1;2003/'04;2292.0
4629;Totaal mannen en vrouwen;16;1;2004/'05;2156.0
4630;Totaal mannen en vrouwen;16;1;2005/'06;2479.0
4631;Totaal mannen en vrouwen;16;1;2006/'07;2541.0
4632;Totaal mannen en vrouwen;16;1;2007/'08;2729.0
4633;Totaal mannen en vrouwen;16;1;2008/'09;3998.0
4634;Totaal mannen en vrouwen;16;3;1995/'96;1508.0
4635;Totaal mannen en vrouwen;16;3;1996/'97;1549.0
4636;Totaal mannen en vrouwen;16;3;1997/'98;1495.0
4637;Totaal mannen en vrouwen;16;3;1998/'99;1722.0
4638;Totaal mannen en vrouwen;16;3;1999/'00;2165.0
4639;Totaal mannen en vrouwen;16;3;2000/'01;1827.0
4640;Totaal mannen en vrouwen;16;3;2001/'02;1243.0
4641;Totaal mannen en vrouwen;16;3;2002/'03;1165.0
4642;Totaal mannen en vrouwen;16;3;2003/'04;1540.0
4643;Totaal mannen en vrouwen;16;3;2004/'05;1474.0
4644;Totaal mannen en vrouwen;16;3;2005/'06;1787.0
4645;Totaal mannen en vrouwen;16;3;2006/'07;1756.0
4646;Totaal mannen en vrouwen;16;3;2007/'08;2013.0
4647;Totaal mannen en vrouwen;16;3;2008/'09;2746.0
4648;Totaal mannen en vrouwen;16;4;1995/'96;
4649;Totaal mannen en vrouwen;16;4;1996/'97;
4650;Totaal mannen en vrouwen;16;4;1997/'98;
4651;Totaal mannen en vrouwen;16;4;1998/'99;
4652;Totaal mannen en vrouwen;16;4;1999/'00;
4653;Totaal mannen en vrouwen;16;4;2000/'01;
4654;Totaal mannen en vrouwen;16;4;2001/'02;
4655;Totaal mannen en vrouwen;16;4;2002/'03;
4656;Totaal mannen en vrouwen;16;4;2003/'04;
4657;Totaal mannen en vrouwen;16;4;2004/'05;
4658;Totaal mannen en vrouwen;16;4;2005/'06;
4659;Totaal mannen en vrouwen;16;4;2006/'07;
4660;Totaal mannen en vrouwen;16;4;2007/'08;
4661;Totaal mannen en vrouwen;16;4;2008/'09;
4662;Totaal mannen en vrouwen;16;5;1995/'96;
4663;Totaal mannen en vrouwen;16;5;1996/'97;
4664;Totaal mannen en vrouwen;16;5;1997/'98;
4665;Totaal mannen en vrouwen;16;5;1998/'99;
4666;Totaal mannen en vrouwen;16;5;1999/'00;
4667;Totaal mannen en vrouwen;16;5;2000/'01;
4668;Totaal mannen en vrouwen;16;5;2001/'02;
4669;Totaal mannen en vrouwen;16;5;2002/'03;
4670;Totaal mannen en vrouwen;16;5;2003/'04;
4671;Totaal mannen en vrouwen;16;5;2004/'05;
4672;Totaal mannen en vrouwen;16;5;2005/'06;
4673;Totaal mannen en vrouwen;16;5;2006/'07;
4674;Totaal mannen en vrouwen;16;5;2007/'08;
4675;Totaal mannen en vrouwen;16;5;2008/'09;
4676;Totaal mannen en vrouwen;16;6;1995/'96;
4677;Totaal mannen en vrouwen;16;6;1996/'97;
4678;Totaal mannen en vrouwen;16;6;1997/'98;
4679;Totaal mannen en vrouwen;16;6;1998/'99;
4680;Totaal mannen en vrouwen;16;6;1999/'00;
4681;Totaal mannen en vrouwen;16;6;2000/'01;
4682;Totaal mannen en vrouwen;16;6;2001/'02;
4683;Totaal mannen en vrouwen;16;6;2002/'03;
4684;Totaal mannen en vrouwen;16;6;2003/'04;
4685;Totaal mannen en vrouwen;16;6;2004/'05;
4686;Totaal mannen en vrouwen;16;6;2005/'06;
4687;Totaal mannen en vrouwen;16;6;2006/'07;
4688;Totaal mannen en vrouwen;16;6;2007/'08;
4689;Totaal mannen en vrouwen;16;6;2008/'09;
4690;Totaal mannen en vrouwen;16;7;1995/'96;
4691;Totaal mannen en vrouwen;16;7;1996/'97;
4692;Totaal mannen en vrouwen;16;7;1997/'98;
4693;Totaal mannen en vrouwen;16;7;1998/'99;
4694;Totaal mannen en vrouwen;16;7;1999/'00;
4695;Totaal mannen en vrouwen;16;7;2000/'01;
4696;Totaal mannen en vrouwen;16;7;2001/'02;
4697;Totaal mannen en vrouwen;16;7;2002/'03;
4698;Totaal mannen en vrouwen;16;7;2003/'04;
4699;Totaal mannen en vrouwen;16;7;2004/'05;
4700;Totaal mannen en vrouwen;16;7;2005/'06;
4701;Totaal mannen en vrouwen;16;7;2006/'07;
4702;Totaal mannen en vrouwen;16;7;2007/'08;
4703;Totaal mannen en vrouwen;16;7;2008/'09;
4704;Totaal mannen en vrouwen;16;8;1995/'96;
4705;Totaal mannen en vrouwen;16;8;1996/'97;
4706;Totaal mannen en vrouwen;16;8;1997/'98;
4707;Totaal mannen en vrouwen;16;8;1998/'99;
4708;Totaal mannen en vrouwen;16;8;1999/'00;
4709;Totaal mannen en vrouwen;16;8;2000/'01;
4710;Totaal mannen en vrouwen;16;8;2001/'02;
4711;Totaal mannen en vrouwen;16;8;2002/'03;
4712;Totaal mannen en vrouwen;16;8;2003/'04;
4713;Totaal mannen en vrouwen;16;8;2004/'05;
4714;Totaal mannen en vrouwen;16;8;2005/'06;
4715;Totaal mannen en vrouwen;16;8;2006/'07;
4716;Totaal mannen en vrouwen;16;8;2007/'08;
4717;Totaal mannen en vrouwen;16;8;2008/'09;
4718;Totaal mannen en vrouwen;16;9;1995/'96;
4719;Totaal mannen en vrouwen;16;9;1996/'97;
4720;Totaal mannen en vrouwen;16;9;1997/'98;
4721;Totaal mannen en vrouwen;16;9;1998/'99;
4722;Totaal mannen en vrouwen;16;9;1999/'00;
4723;Totaal mannen en vrouwen;16;9;2000/'01;
4724;Totaal mannen en vrouwen;16;9;2001/'02;
4725;Totaal mannen en vrouwen;16;9;2002/'03;
4726;Totaal mannen en vrouwen;16;9;2003/'04;
4727;Totaal mannen en vrouwen;16;9;2004/'05;
4728;Totaal mannen en vrouwen;16;9;2005/'06;
4729;Totaal mannen en vrouwen;16;9;2006/'07;
