ID;Afzet;Producten;Perioden;Indexcijfers_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3;Indexcijfers_4;MaandOpMaandOntwikkeling_5;JaarOpJaarOntwikkeling_6
2854;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2001 april;106.1;0.0;7.9;106.0;0.0;7.9
2855;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2001 mei;105.2;-0.9;6.0;105.2;-0.8;6.0
2856;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2001 juni;105.1;0.0;5.6;105.1;0.0;5.6
2857;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2001 juli;105.3;0.2;5.2;105.3;0.1;5.2
2858;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2001 augustus;105.3;0.0;4.6;105.3;0.1;4.6
2859;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2001 september;105.1;-0.2;3.7;105.2;-0.1;3.8
2860;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2001 oktober;105.3;0.2;2.6;105.4;0.2;2.7
2861;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2001 november;105.4;0.1;2.1;105.5;0.1;2.3
2862;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2001 december;104.8;-0.6;1.0;104.9;-0.6;1.2
2863;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2001;105.2;;5.2;105.2;;5.2
2864;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002 januari;104.9;0.1;1.3;105.0;0.1;1.4
2865;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002 februari;104.3;-0.5;-0.4;104.5;-0.5;-0.3
2866;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002 maart;104.6;0.3;-1.3;104.8;0.3;-1.2
2867;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002 april;104.2;-0.4;-1.8;104.4;-0.3;-1.6
2868;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002 mei;104.1;-0.1;-1.0;104.3;-0.1;-0.9
2869;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002 juni;103.3;-0.7;-1.7;103.6;-0.6;-1.5
2870;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002 juli;103.6;0.3;-1.6;103.9;0.3;-1.3
2871;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002 augustus;104.2;0.6;-1.0;104.5;0.6;-0.8
2872;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002 september;105.3;1.0;0.1;105.5;1.0;0.2
2873;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002 oktober;105.4;0.1;0.1;105.6;0.1;0.2
2874;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002 november;104.8;-0.6;-0.6;105.0;-0.6;-0.5
2875;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002 december;105.2;0.4;0.3;105.4;0.4;0.4
2876;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2002;104.5;;-0.6;104.7;;-0.5
2877;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003 januari;104.9;-0.2;0.0;105.1;-0.3;0.1
2878;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003 februari;104.9;0.0;0.5;105.1;0.0;0.5
2879;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003 maart;103.9;-0.9;-0.7;104.1;-0.9;-0.6
2880;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003 april;104.0;0.1;-0.3;104.2;0.1;-0.2
2881;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003 mei;103.3;-0.6;-0.8;103.6;-0.6;-0.6
2882;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003 juni;103.5;0.2;0.1;103.8;0.2;0.2
2883;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003 juli;103.6;0.1;0.0;104.0;0.2;0.1
2884;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003 augustus;104.0;0.4;-0.2;104.4;0.4;-0.1
2885;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003 september;105.8;1.7;0.5;106.1;1.6;0.6
2886;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003 oktober;105.7;-0.1;0.3;106.0;-0.1;0.4
2887;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003 november;106.3;0.6;1.5;106.6;0.5;1.5
2888;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003 december;105.0;-1.3;-0.2;105.2;-1.2;-0.1
2889;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2003;104.6;;0.1;104.8;;0.1
2890;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004 januari;105.2;0.3;0.3;105.5;0.3;0.4
2891;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004 februari;106.4;1.1;1.4;107.2;1.5;2.0
2892;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004 maart;107.3;0.8;3.2;108.1;0.9;3.8
2893;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004 april;107.1;-0.1;3.1;108.1;0.0;3.7
2894;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004 mei;106.4;-0.7;3.0;107.4;-0.7;3.6
2895;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004 juni;106.8;0.4;3.2;107.8;0.4;3.9
2896;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004 juli;106.6;-0.2;2.8;107.5;-0.2;3.4
2897;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004 augustus;106.8;0.2;2.6;107.7;0.2;3.2
2898;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004 september;107.1;0.3;1.2;108.1;0.3;1.9
2899;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004 oktober;106.0;-1.1;0.2;107.0;-1.0;0.9
2900;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004 november;105.9;0.0;-0.4;106.9;0.0;0.3
2901;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004 december;106.1;0.2;1.1;107.1;0.1;1.7
2902;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2004;106.5;;1.8;107.4;;2.4
2903;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005 januari;105.0;-1.0;-0.2;106.1;-1.0;0.5
2904;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005 februari;105.6;0.6;-0.7;106.7;0.6;-0.5
2905;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005 maart;105.6;0.0;-1.5;106.6;0.0;-1.3
2906;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005 april;105.0;-0.6;-2.0;106.0;-0.6;-1.9
2907;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005 mei;105.2;0.2;-1.1;106.3;0.2;-1.0
2908;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005 juni;106.1;0.9;-0.6;107.2;0.8;-0.6
2909;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005 juli;106.4;0.3;-0.1;107.4;0.2;-0.1
2910;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005 augustus;106.1;-0.3;-0.6;107.1;-0.3;-0.6
2911;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005 september;106.3;0.2;-0.8;107.3;0.2;-0.7
2912;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005 oktober;107.1;0.7;1.0;108.0;0.7;1.0
2913;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005 november;107.1;0.0;1.1;108.1;0.0;1.1
2914;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005 december;107.5;0.3;1.3;108.4;0.3;1.3
2915;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2005;106.1;;-0.4;107.1;;-0.2
2916;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2006 januari;107.2;-0.2;2.1;108.2;-0.2;2.0
2917;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2006 februari;107.7;0.4;1.9;108.6;0.4;1.8
2918;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2006 maart;108.0;0.3;2.2;108.9;0.3;2.1
2919;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2006 april;107.4;-0.5;2.3;108.6;-0.2;2.4
2920;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2006 mei;107.1;-0.3;1.8;108.4;-0.3;1.9
2921;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2006 juni;108.0;0.8;1.8;109.2;0.8;1.9
2922;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2006 juli;107.4;-0.6;0.9;108.6;-0.6;1.1
2923;Totale Nederlandse afzet;DA VOEDINGS- EN GENOTMIDDELEN;2006 augustus;107.9;0.4;1.7;109.1;0.4;1.8
2924;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000 januari;96.0;;;96.0;;
2925;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000 februari;97.2;1.3;;97.2;1.3;
2926;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000 maart;97.7;0.6;;97.8;0.6;
2927;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000 april;98.2;0.4;;98.2;0.4;
2928;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000 mei;99.2;1.0;;99.2;1.0;
2929;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000 juni;99.5;0.4;;99.5;0.4;
2930;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000 juli;100.0;0.4;;100.0;0.4;
2931;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000 augustus;100.7;0.7;;100.7;0.7;
2932;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000 september;101.4;0.7;;101.4;0.7;
2933;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000 oktober;102.8;1.4;;102.7;1.4;
2934;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000 november;103.4;0.7;;103.4;0.7;
2935;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000 december;104.0;0.5;;104.0;0.5;
2936;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2000;100.0;;;100.0;;
2937;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001 januari;103.6;-0.4;7.9;103.5;-0.4;7.8
2938;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001 februari;104.8;1.3;7.9;104.8;1.2;7.8
2939;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001 maart;106.3;1.4;8.7;106.2;1.3;8.6
2940;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001 april;106.1;-0.2;8.1;106.0;-0.2;8.0
2941;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001 mei;105.1;-1.0;6.0;105.0;-1.0;5.9
2942;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001 juni;105.0;0.0;5.5;105.0;0.0;5.5
2943;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001 juli;105.2;0.2;5.2;105.1;0.2;5.2
2944;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001 augustus;105.2;0.0;4.5;105.2;0.0;4.5
2945;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001 september;105.0;-0.2;3.6;105.0;-0.2;3.6
2946;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001 oktober;105.2;0.2;2.4;105.1;0.2;2.3
2947;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001 november;105.3;0.1;1.8;105.2;0.1;1.7
2948;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001 december;104.7;-0.6;0.6;104.6;-0.6;0.6
2949;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2001;105.1;;5.1;105.1;;5.1
2950;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002 januari;104.6;0.0;1.0;104.6;0.0;1.0
2951;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002 februari;104.2;-0.4;-0.6;104.2;-0.4;-0.6
2952;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002 maart;104.5;0.3;-1.7;104.5;0.3;-1.6
2953;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002 april;104.0;-0.5;-2.0;104.0;-0.4;-1.9
2954;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002 mei;103.8;-0.2;-1.2;103.8;-0.2;-1.1
2955;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002 juni;102.9;-0.9;-2.0;102.9;-0.9;-1.9
2956;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002 juli;103.3;0.3;-1.8;103.3;0.3;-1.8
2957;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002 augustus;103.9;0.6;-1.2;103.9;0.6;-1.2
2958;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002 september;105.0;1.1;0.0;105.0;1.1;0.1
2959;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002 oktober;105.2;0.1;0.0;105.1;0.1;0.0
2960;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002 november;104.6;-0.6;-0.7;104.6;-0.6;-0.6
2961;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002 december;105.0;0.4;0.3;105.0;0.4;0.3
2962;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2002;104.3;;-0.8;104.2;;-0.8
2963;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003 januari;104.5;-0.4;-0.1;104.5;-0.4;-0.1
2964;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003 februari;104.5;0.0;0.2;104.5;0.0;0.3
2965;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003 maart;103.3;-1.1;-1.1;103.3;-1.1;-1.1
2966;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003 april;103.4;0.0;-0.6;103.4;0.0;-0.6
2967;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003 mei;102.4;-0.9;-1.4;102.4;-0.9;-1.4
2968;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003 juni;102.6;0.2;-0.3;102.6;0.2;-0.3
2969;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003 juli;102.7;0.1;-0.5;102.7;0.1;-0.5
2970;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003 augustus;103.2;0.5;-0.6;103.2;0.5;-0.6
2971;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003 september;105.2;1.9;0.1;105.1;1.8;0.1
2972;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003 oktober;105.0;-0.1;-0.1;105.0;-0.1;-0.1
2973;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003 november;105.7;0.6;1.1;105.6;0.6;1.0
2974;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003 december;104.2;-1.4;-0.8;104.2;-1.4;-0.7
2975;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2003;103.9;;-0.3;103.9;;-0.3
2976;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004 januari;104.6;0.4;0.1;104.6;0.4;0.1
2977;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004 februari;105.6;0.9;1.0;105.5;0.9;1.0
2978;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004 maart;106.5;0.9;3.0;106.4;0.8;3.0
2979;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004 april;106.3;-0.1;2.9;106.3;-0.1;2.8
2980;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004 mei;105.5;-0.8;3.0;105.5;-0.8;3.0
2981;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004 juni;106.0;0.4;3.3;105.9;0.4;3.3
2982;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004 juli;105.7;-0.2;2.9;105.7;-0.2;2.9
2983;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004 augustus;106.0;0.3;2.7;106.0;0.3;2.7
2984;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004 september;106.4;0.4;1.2;106.4;0.4;1.2
2985;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004 oktober;105.2;-1.1;0.1;105.2;-1.1;0.1
2986;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004 november;105.3;0.1;-0.4;105.2;0.1;-0.4
2987;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004 december;105.2;-0.1;0.9;105.2;-0.1;0.9
2988;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2004;105.7;;1.7;105.7;;1.7
2989;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005 januari;104.0;-1.1;-0.5;104.0;-1.1;-0.5
2990;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005 februari;104.7;0.6;-0.8;104.7;0.6;-0.8
2991;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005 maart;104.6;0.0;-1.7;104.6;0.0;-1.7
2992;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005 april;103.9;-0.7;-2.3;103.9;-0.7;-2.3
2993;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005 mei;104.1;0.3;-1.3;104.1;0.3;-1.3
2994;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005 juni;105.2;1.0;-0.8;105.1;1.0;-0.8
2995;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005 juli;105.4;0.2;-0.3;105.4;0.2;-0.3
2996;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005 augustus;105.0;-0.3;-0.9;105.0;-0.3;-0.9
2997;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005 september;105.2;0.2;-1.1;105.2;0.2;-1.1
2998;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005 oktober;106.0;0.8;0.8;106.0;0.8;0.8
2999;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005 november;106.1;0.0;0.8;106.0;0.0;0.8
3000;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005 december;106.5;0.5;1.3;106.5;0.4;1.3
3001;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2005;105.1;;-0.6;105.0;;-0.6
3002;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2006 januari;106.2;-0.4;2.1;106.1;-0.4;2.0
3003;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2006 februari;106.6;0.4;1.9;106.6;0.4;1.8
3004;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2006 maart;107.0;0.3;2.2;106.9;0.3;2.2
3005;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2006 april;106.5;-0.4;2.6;106.5;-0.4;2.5
3006;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2006 mei;106.2;-0.3;2.0;106.2;-0.3;2.0
3007;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2006 juni;107.2;0.9;1.9;107.2;0.9;1.9
3008;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2006 juli;106.5;-0.7;1.0;106.5;-0.7;1.0
3009;Totale Nederlandse afzet;15000000 VOEDINGSMIDDELEN EN DRANKEN;2006 augustus;107.0;0.5;1.9;106.9;0.5;1.8
3010;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000 januari;89.3;;;89.3;;
3011;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000 februari;92.8;3.9;;92.8;3.9;
3012;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000 maart;94.0;1.3;;94.0;1.3;
3013;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000 april;94.7;0.7;;94.7;0.7;
3014;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000 mei;98.2;3.7;;98.2;3.7;
3015;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000 juni;100.5;2.3;;100.5;2.3;
3016;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000 juli;100.8;0.3;;100.8;0.3;
3017;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000 augustus;101.9;1.1;;101.9;1.1;
3018;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000 september;103.3;1.5;;103.3;1.5;
3019;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000 oktober;107.0;3.5;;107.0;3.5;
3020;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000 november;108.4;1.3;;108.4;1.3;
3021;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000 december;109.2;0.7;;109.2;0.7;
3022;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2000;100.0;;;100.0;;
3023;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001 januari;105.2;-3.6;17.8;105.2;-3.6;17.8
3024;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001 februari;110.6;5.1;19.2;110.6;5.1;19.2
3025;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001 maart;118.2;6.9;25.7;118.2;6.9;25.7
3026;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001 april;116.8;-1.2;23.4;116.8;-1.2;23.4
3027;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001 mei;112.4;-3.8;14.5;112.4;-3.8;14.5
3028;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001 juni;110.0;-2.1;9.5;110.0;-2.1;9.5
3029;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001 juli;106.7;-3.0;5.9;106.7;-3.0;5.9
3030;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001 augustus;108.9;2.0;6.9;108.9;2.0;6.9
3031;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001 september;108.5;-0.3;5.0;108.5;-0.3;5.0
3032;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001 oktober;106.7;-1.7;-0.3;106.7;-1.7;-0.3
3033;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001 november;106.0;-0.7;-2.3;106.0;-0.7;-2.3
3034;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001 december;103.2;-2.6;-5.4;103.2;-2.6;-5.4
3035;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2001;109.4;;9.4;109.4;;9.4
3036;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002 januari;101.9;-1.3;-3.1;101.9;-1.3;-3.1
3037;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002 februari;99.5;-2.3;-10.0;99.5;-2.3;-10.0
3038;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002 maart;99.9;0.3;-15.5;99.9;0.3;-15.5
3039;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002 april;96.4;-3.5;-17.5;96.4;-3.5;-17.5
3040;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002 mei;96.1;-0.2;-14.4;96.1;-0.2;-14.4
3041;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002 juni;94.5;-1.7;-14.1;94.5;-1.7;-14.1
3042;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002 juli;95.8;1.4;-10.2;95.8;1.4;-10.2
3043;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002 augustus;97.6;1.9;-10.3;97.6;1.9;-10.3
3044;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002 september;100.7;3.2;-7.2;100.7;3.2;-7.2
3045;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002 oktober;100.8;0.1;-5.5;100.8;0.1;-5.5
3046;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002 november;99.2;-1.6;-6.3;99.2;-1.6;-6.3
3047;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002 december;101.0;1.7;-2.2;101.0;1.7;-2.2
3048;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2002;98.6;;-9.9;98.6;;-9.9
3049;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2003 januari;100.5;-0.4;-1.4;100.5;-0.4;-1.4
3050;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2003 februari;100.9;0.4;1.4;100.9;0.4;1.4
3051;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2003 maart;98.0;-2.9;-1.9;98.0;-2.9;-1.9
3052;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2003 april;98.0;0.0;1.7;98.0;0.0;1.7
3053;Totale Nederlandse afzet;15100000 Vlees en vleesproducten;2003 mei;96.3;-1.8;0.1;96.3;-1.8;0.1
