ID;Vervoersland;LandVanLaden;LandVanLossen;Perioden;VervoerdLadinggewicht_1
2695;België;Spanje;Bulgarije;2023;0
2696;België;Spanje;Cyprus;2020;0
2697;België;Spanje;Cyprus;2021;0
2698;België;Spanje;Cyprus;2022;0
2699;België;Spanje;Cyprus;2023;0
2700;België;Spanje;Denemarken;2020;0
2701;België;Spanje;Denemarken;2021;0
2702;België;Spanje;Denemarken;2022;0
2703;België;Spanje;Denemarken;2023;33
2704;België;Spanje;Duitsland;2020;0
2705;België;Spanje;Duitsland;2021;0
2706;België;Spanje;Duitsland;2022;0
2707;België;Spanje;Duitsland;2023;0
2708;België;Spanje;Estland;2020;0
2709;België;Spanje;Estland;2021;0
2710;België;Spanje;Estland;2022;0
2711;België;Spanje;Estland;2023;0
2712;België;Spanje;Finland;2020;0
2713;België;Spanje;Finland;2021;0
2714;België;Spanje;Finland;2022;0
2715;België;Spanje;Finland;2023;0
2716;België;Spanje;Frankrijk;2020;9
2717;België;Spanje;Frankrijk;2021;25
2718;België;Spanje;Frankrijk;2022;23
2719;België;Spanje;Frankrijk;2023;36
2720;België;Spanje;Griekenland;2020;0
2721;België;Spanje;Griekenland;2021;0
2722;België;Spanje;Griekenland;2022;0
2723;België;Spanje;Griekenland;2023;0
2724;België;Spanje;Hongarije;2020;0
2725;België;Spanje;Hongarije;2021;0
2726;België;Spanje;Hongarije;2022;0
2727;België;Spanje;Hongarije;2023;0
2728;België;Spanje;Ierland;2020;0
2729;België;Spanje;Ierland;2021;0
2730;België;Spanje;Ierland;2022;0
2731;België;Spanje;Ierland;2023;0
2732;België;Spanje;Italië;2020;0
2733;België;Spanje;Italië;2021;0
2734;België;Spanje;Italië;2022;0
2735;België;Spanje;Italië;2023;0
2736;België;Spanje;Kroatië;2020;0
2737;België;Spanje;Kroatië;2021;0
2738;België;Spanje;Kroatië;2022;0
2739;België;Spanje;Kroatië;2023;0
2740;België;Spanje;Letland;2020;0
2741;België;Spanje;Letland;2021;0
2742;België;Spanje;Letland;2022;0
2743;België;Spanje;Letland;2023;0
2744;België;Spanje;Litouwen;2020;0
2745;België;Spanje;Litouwen;2021;0
2746;België;Spanje;Litouwen;2022;0
2747;België;Spanje;Litouwen;2023;0
2748;België;Spanje;Luxemburg;2020;0
2749;België;Spanje;Luxemburg;2021;0
2750;België;Spanje;Luxemburg;2022;0
2751;België;Spanje;Luxemburg;2023;0
2752;België;Spanje;Malta;2020;0
2753;België;Spanje;Malta;2021;0
2754;België;Spanje;Malta;2022;0
2755;België;Spanje;Malta;2023;0
2756;België;Spanje;Nederland;2020;36
2757;België;Spanje;Nederland;2021;0
2758;België;Spanje;Nederland;2022;0
2759;België;Spanje;Nederland;2023;7
2760;België;Spanje;Oostenrijk;2020;0
2761;België;Spanje;Oostenrijk;2021;0
2762;België;Spanje;Oostenrijk;2022;0
2763;België;Spanje;Oostenrijk;2023;0
2764;België;Spanje;Polen;2020;0
2765;België;Spanje;Polen;2021;0
2766;België;Spanje;Polen;2022;0
2767;België;Spanje;Polen;2023;0
2768;België;Spanje;Portugal;2020;0
2769;België;Spanje;Portugal;2021;0
2770;België;Spanje;Portugal;2022;0
2771;België;Spanje;Portugal;2023;0
2772;België;Spanje;Roemenië;2020;0
2773;België;Spanje;Roemenië;2021;0
2774;België;Spanje;Roemenië;2022;0
2775;België;Spanje;Roemenië;2023;0
2776;België;Spanje;Slovenië;2020;0
2777;België;Spanje;Slovenië;2021;0
2778;België;Spanje;Slovenië;2022;0
2779;België;Spanje;Slovenië;2023;0
2780;België;Spanje;Slowakije;2020;0
2781;België;Spanje;Slowakije;2021;0
2782;België;Spanje;Slowakije;2022;0
2783;België;Spanje;Slowakije;2023;0
2784;België;Spanje;Spanje;2020;26
2785;België;Spanje;Spanje;2021;8
2786;België;Spanje;Spanje;2022;0
2787;België;Spanje;Spanje;2023;5
2788;België;Spanje;Tsjechië;2020;0
2789;België;Spanje;Tsjechië;2021;0
2790;België;Spanje;Tsjechië;2022;0
2791;België;Spanje;Tsjechië;2023;0
2792;België;Spanje;Zweden;2020;0
2793;België;Spanje;Zweden;2021;0
2794;België;Spanje;Zweden;2022;0
2795;België;Spanje;Zweden;2023;0
2796;België;Spanje;Overige landen (Niet-EU);2020;0
2797;België;Spanje;Overige landen (Niet-EU);2021;0
2798;België;Spanje;Overige landen (Niet-EU);2022;0
2799;België;Spanje;Overige landen (Niet-EU);2023;0
2800;België;Tsjechië;België;2020;14
2801;België;Tsjechië;België;2021;41
2802;België;Tsjechië;België;2022;162
2803;België;Tsjechië;België;2023;152
2804;België;Tsjechië;Bulgarije;2020;0
2805;België;Tsjechië;Bulgarije;2021;0
2806;België;Tsjechië;Bulgarije;2022;0
2807;België;Tsjechië;Bulgarije;2023;0
2808;België;Tsjechië;Cyprus;2020;0
2809;België;Tsjechië;Cyprus;2021;0
2810;België;Tsjechië;Cyprus;2022;0
2811;België;Tsjechië;Cyprus;2023;0
2812;België;Tsjechië;Denemarken;2020;0
2813;België;Tsjechië;Denemarken;2021;0
2814;België;Tsjechië;Denemarken;2022;0
2815;België;Tsjechië;Denemarken;2023;0
2816;België;Tsjechië;Duitsland;2020;0
2817;België;Tsjechië;Duitsland;2021;2
2818;België;Tsjechië;Duitsland;2022;0
2819;België;Tsjechië;Duitsland;2023;0
2820;België;Tsjechië;Estland;2020;0
2821;België;Tsjechië;Estland;2021;0
2822;België;Tsjechië;Estland;2022;0
2823;België;Tsjechië;Estland;2023;0
2824;België;Tsjechië;Finland;2020;0
2825;België;Tsjechië;Finland;2021;0
2826;België;Tsjechië;Finland;2022;0
2827;België;Tsjechië;Finland;2023;0
2828;België;Tsjechië;Frankrijk;2020;9
2829;België;Tsjechië;Frankrijk;2021;0
2830;België;Tsjechië;Frankrijk;2022;0
2831;België;Tsjechië;Frankrijk;2023;0
2832;België;Tsjechië;Griekenland;2020;0
2833;België;Tsjechië;Griekenland;2021;0
2834;België;Tsjechië;Griekenland;2022;0
2835;België;Tsjechië;Griekenland;2023;0
2836;België;Tsjechië;Hongarije;2020;0
2837;België;Tsjechië;Hongarije;2021;0
2838;België;Tsjechië;Hongarije;2022;0
2839;België;Tsjechië;Hongarije;2023;0
2840;België;Tsjechië;Ierland;2020;0
2841;België;Tsjechië;Ierland;2021;0
2842;België;Tsjechië;Ierland;2022;0
2843;België;Tsjechië;Ierland;2023;0
2844;België;Tsjechië;Italië;2020;0
2845;België;Tsjechië;Italië;2021;0
2846;België;Tsjechië;Italië;2022;0
2847;België;Tsjechië;Italië;2023;0
2848;België;Tsjechië;Kroatië;2020;0
2849;België;Tsjechië;Kroatië;2021;0
2850;België;Tsjechië;Kroatië;2022;0
2851;België;Tsjechië;Kroatië;2023;0
2852;België;Tsjechië;Letland;2020;0
2853;België;Tsjechië;Letland;2021;0
2854;België;Tsjechië;Letland;2022;0
2855;België;Tsjechië;Letland;2023;0
2856;België;Tsjechië;Litouwen;2020;0
2857;België;Tsjechië;Litouwen;2021;0
2858;België;Tsjechië;Litouwen;2022;0
2859;België;Tsjechië;Litouwen;2023;0
2860;België;Tsjechië;Luxemburg;2020;0
2861;België;Tsjechië;Luxemburg;2021;0
2862;België;Tsjechië;Luxemburg;2022;0
2863;België;Tsjechië;Luxemburg;2023;0
2864;België;Tsjechië;Malta;2020;0
2865;België;Tsjechië;Malta;2021;0
2866;België;Tsjechië;Malta;2022;0
2867;België;Tsjechië;Malta;2023;0
2868;België;Tsjechië;Nederland;2020;0
2869;België;Tsjechië;Nederland;2021;0
2870;België;Tsjechië;Nederland;2022;0
2871;België;Tsjechië;Nederland;2023;0
2872;België;Tsjechië;Oostenrijk;2020;7
2873;België;Tsjechië;Oostenrijk;2021;0
2874;België;Tsjechië;Oostenrijk;2022;0
2875;België;Tsjechië;Oostenrijk;2023;0
2876;België;Tsjechië;Polen;2020;0
2877;België;Tsjechië;Polen;2021;0
2878;België;Tsjechië;Polen;2022;0
2879;België;Tsjechië;Polen;2023;0
2880;België;Tsjechië;Portugal;2020;0
2881;België;Tsjechië;Portugal;2021;0
2882;België;Tsjechië;Portugal;2022;0
2883;België;Tsjechië;Portugal;2023;0
2884;België;Tsjechië;Roemenië;2020;0
2885;België;Tsjechië;Roemenië;2021;0
2886;België;Tsjechië;Roemenië;2022;0
2887;België;Tsjechië;Roemenië;2023;0
2888;België;Tsjechië;Slovenië;2020;0
2889;België;Tsjechië;Slovenië;2021;0
2890;België;Tsjechië;Slovenië;2022;0
2891;België;Tsjechië;Slovenië;2023;0
2892;België;Tsjechië;Slowakije;2020;0
2893;België;Tsjechië;Slowakije;2021;0
2894;België;Tsjechië;Slowakije;2022;0
2895;België;Tsjechië;Slowakije;2023;0
2896;België;Tsjechië;Spanje;2020;0
2897;België;Tsjechië;Spanje;2021;0
2898;België;Tsjechië;Spanje;2022;0
2899;België;Tsjechië;Spanje;2023;0
2900;België;Tsjechië;Tsjechië;2020;0
2901;België;Tsjechië;Tsjechië;2021;0
2902;België;Tsjechië;Tsjechië;2022;0
2903;België;Tsjechië;Tsjechië;2023;0
2904;België;Tsjechië;Zweden;2020;0
2905;België;Tsjechië;Zweden;2021;0
2906;België;Tsjechië;Zweden;2022;0
2907;België;Tsjechië;Zweden;2023;0
2908;België;Tsjechië;Overige landen (Niet-EU);2020;0
2909;België;Tsjechië;Overige landen (Niet-EU);2021;0
2910;België;Tsjechië;Overige landen (Niet-EU);2022;0
2911;België;Tsjechië;Overige landen (Niet-EU);2023;0
2912;België;Zweden;België;2020;0
2913;België;Zweden;België;2021;0
2914;België;Zweden;België;2022;0
2915;België;Zweden;België;2023;9
2916;België;Zweden;Bulgarije;2020;0
2917;België;Zweden;Bulgarije;2021;0
2918;België;Zweden;Bulgarije;2022;0
2919;België;Zweden;Bulgarije;2023;0
2920;België;Zweden;Cyprus;2020;0
2921;België;Zweden;Cyprus;2021;0
2922;België;Zweden;Cyprus;2022;0
2923;België;Zweden;Cyprus;2023;0
2924;België;Zweden;Denemarken;2020;0
2925;België;Zweden;Denemarken;2021;0
2926;België;Zweden;Denemarken;2022;0
2927;België;Zweden;Denemarken;2023;0
2928;België;Zweden;Duitsland;2020;0
2929;België;Zweden;Duitsland;2021;0
2930;België;Zweden;Duitsland;2022;0
2931;België;Zweden;Duitsland;2023;0
2932;België;Zweden;Estland;2020;0
2933;België;Zweden;Estland;2021;0
2934;België;Zweden;Estland;2022;0
2935;België;Zweden;Estland;2023;0
2936;België;Zweden;Finland;2020;0
2937;België;Zweden;Finland;2021;0
2938;België;Zweden;Finland;2022;0
2939;België;Zweden;Finland;2023;0
2940;België;Zweden;Frankrijk;2020;0
2941;België;Zweden;Frankrijk;2021;0
2942;België;Zweden;Frankrijk;2022;0
2943;België;Zweden;Frankrijk;2023;0
2944;België;Zweden;Griekenland;2020;0
2945;België;Zweden;Griekenland;2021;0
2946;België;Zweden;Griekenland;2022;0
2947;België;Zweden;Griekenland;2023;0
2948;België;Zweden;Hongarije;2020;0
2949;België;Zweden;Hongarije;2021;0
2950;België;Zweden;Hongarije;2022;0
2951;België;Zweden;Hongarije;2023;0
2952;België;Zweden;Ierland;2020;0
2953;België;Zweden;Ierland;2021;0
2954;België;Zweden;Ierland;2022;0
2955;België;Zweden;Ierland;2023;0
2956;België;Zweden;Italië;2020;0
2957;België;Zweden;Italië;2021;0
2958;België;Zweden;Italië;2022;0
2959;België;Zweden;Italië;2023;0
2960;België;Zweden;Kroatië;2020;0
2961;België;Zweden;Kroatië;2021;0
2962;België;Zweden;Kroatië;2022;0
2963;België;Zweden;Kroatië;2023;0
2964;België;Zweden;Letland;2020;0
2965;België;Zweden;Letland;2021;0
2966;België;Zweden;Letland;2022;0
2967;België;Zweden;Letland;2023;0
2968;België;Zweden;Litouwen;2020;0
2969;België;Zweden;Litouwen;2021;0
2970;België;Zweden;Litouwen;2022;0
2971;België;Zweden;Litouwen;2023;0
2972;België;Zweden;Luxemburg;2020;0
2973;België;Zweden;Luxemburg;2021;0
2974;België;Zweden;Luxemburg;2022;0
2975;België;Zweden;Luxemburg;2023;0
2976;België;Zweden;Malta;2020;0
2977;België;Zweden;Malta;2021;0
2978;België;Zweden;Malta;2022;0
2979;België;Zweden;Malta;2023;0
2980;België;Zweden;Nederland;2020;0
2981;België;Zweden;Nederland;2021;0
2982;België;Zweden;Nederland;2022;0
2983;België;Zweden;Nederland;2023;0
2984;België;Zweden;Oostenrijk;2020;0
2985;België;Zweden;Oostenrijk;2021;0
2986;België;Zweden;Oostenrijk;2022;0
2987;België;Zweden;Oostenrijk;2023;0
2988;België;Zweden;Polen;2020;0
2989;België;Zweden;Polen;2021;0
2990;België;Zweden;Polen;2022;0
2991;België;Zweden;Polen;2023;0
2992;België;Zweden;Portugal;2020;0
2993;België;Zweden;Portugal;2021;0
2994;België;Zweden;Portugal;2022;0
2995;België;Zweden;Portugal;2023;0
2996;België;Zweden;Roemenië;2020;0
2997;België;Zweden;Roemenië;2021;0
2998;België;Zweden;Roemenië;2022;0
2999;België;Zweden;Roemenië;2023;0
3000;België;Zweden;Slovenië;2020;0
3001;België;Zweden;Slovenië;2021;0
3002;België;Zweden;Slovenië;2022;0
3003;België;Zweden;Slovenië;2023;0
3004;België;Zweden;Slowakije;2020;0
3005;België;Zweden;Slowakije;2021;0
3006;België;Zweden;Slowakije;2022;0
3007;België;Zweden;Slowakije;2023;0
3008;België;Zweden;Spanje;2020;0
3009;België;Zweden;Spanje;2021;0
3010;België;Zweden;Spanje;2022;0
3011;België;Zweden;Spanje;2023;0
3012;België;Zweden;Tsjechië;2020;0
3013;België;Zweden;Tsjechië;2021;0
3014;België;Zweden;Tsjechië;2022;0
3015;België;Zweden;Tsjechië;2023;0
3016;België;Zweden;Zweden;2020;0
3017;België;Zweden;Zweden;2021;0
3018;België;Zweden;Zweden;2022;0
3019;België;Zweden;Zweden;2023;0
3020;België;Zweden;Overige landen (Niet-EU);2020;0
3021;België;Zweden;Overige landen (Niet-EU);2021;0
3022;België;Zweden;Overige landen (Niet-EU);2022;0
3023;België;Zweden;Overige landen (Niet-EU);2023;0
3024;België;Overige landen (Niet-EU);België;2020;406
3025;België;Overige landen (Niet-EU);België;2021;77
3026;België;Overige landen (Niet-EU);België;2022;69
3027;België;Overige landen (Niet-EU);België;2023;73
3028;België;Overige landen (Niet-EU);Bulgarije;2020;0
3029;België;Overige landen (Niet-EU);Bulgarije;2021;0
3030;België;Overige landen (Niet-EU);Bulgarije;2022;0
3031;België;Overige landen (Niet-EU);Bulgarije;2023;0
3032;België;Overige landen (Niet-EU);Cyprus;2020;0
3033;België;Overige landen (Niet-EU);Cyprus;2021;0
3034;België;Overige landen (Niet-EU);Cyprus;2022;0
3035;België;Overige landen (Niet-EU);Cyprus;2023;0
3036;België;Overige landen (Niet-EU);Denemarken;2020;16
3037;België;Overige landen (Niet-EU);Denemarken;2021;0
3038;België;Overige landen (Niet-EU);Denemarken;2022;21
3039;België;Overige landen (Niet-EU);Denemarken;2023;0
3040;België;Overige landen (Niet-EU);Duitsland;2020;36
3041;België;Overige landen (Niet-EU);Duitsland;2021;0
3042;België;Overige landen (Niet-EU);Duitsland;2022;11
3043;België;Overige landen (Niet-EU);Duitsland;2023;0
3044;België;Overige landen (Niet-EU);Estland;2020;0
3045;België;Overige landen (Niet-EU);Estland;2021;0
3046;België;Overige landen (Niet-EU);Estland;2022;0
3047;België;Overige landen (Niet-EU);Estland;2023;0
3048;België;Overige landen (Niet-EU);Finland;2020;0
3049;België;Overige landen (Niet-EU);Finland;2021;0
3050;België;Overige landen (Niet-EU);Finland;2022;0
3051;België;Overige landen (Niet-EU);Finland;2023;0
3052;België;Overige landen (Niet-EU);Frankrijk;2020;79
3053;België;Overige landen (Niet-EU);Frankrijk;2021;17
3054;België;Overige landen (Niet-EU);Frankrijk;2022;55
3055;België;Overige landen (Niet-EU);Frankrijk;2023;28
3056;België;Overige landen (Niet-EU);Griekenland;2020;0
3057;België;Overige landen (Niet-EU);Griekenland;2021;0
3058;België;Overige landen (Niet-EU);Griekenland;2022;0
3059;België;Overige landen (Niet-EU);Griekenland;2023;0
3060;België;Overige landen (Niet-EU);Hongarije;2020;0
3061;België;Overige landen (Niet-EU);Hongarije;2021;0
3062;België;Overige landen (Niet-EU);Hongarije;2022;0
3063;België;Overige landen (Niet-EU);Hongarije;2023;0
3064;België;Overige landen (Niet-EU);Ierland;2020;0
3065;België;Overige landen (Niet-EU);Ierland;2021;0
3066;België;Overige landen (Niet-EU);Ierland;2022;0
3067;België;Overige landen (Niet-EU);Ierland;2023;0
3068;België;Overige landen (Niet-EU);Italië;2020;0
3069;België;Overige landen (Niet-EU);Italië;2021;0
3070;België;Overige landen (Niet-EU);Italië;2022;0
3071;België;Overige landen (Niet-EU);Italië;2023;0
3072;België;Overige landen (Niet-EU);Kroatië;2020;0
3073;België;Overige landen (Niet-EU);Kroatië;2021;0
3074;België;Overige landen (Niet-EU);Kroatië;2022;0
3075;België;Overige landen (Niet-EU);Kroatië;2023;0
3076;België;Overige landen (Niet-EU);Letland;2020;0
3077;België;Overige landen (Niet-EU);Letland;2021;0
3078;België;Overige landen (Niet-EU);Letland;2022;0
3079;België;Overige landen (Niet-EU);Letland;2023;0
3080;België;Overige landen (Niet-EU);Litouwen;2020;0
3081;België;Overige landen (Niet-EU);Litouwen;2021;0
3082;België;Overige landen (Niet-EU);Litouwen;2022;0
3083;België;Overige landen (Niet-EU);Litouwen;2023;0
3084;België;Overige landen (Niet-EU);Luxemburg;2020;0
3085;België;Overige landen (Niet-EU);Luxemburg;2021;0
3086;België;Overige landen (Niet-EU);Luxemburg;2022;9
3087;België;Overige landen (Niet-EU);Luxemburg;2023;0
3088;België;Overige landen (Niet-EU);Malta;2020;0
3089;België;Overige landen (Niet-EU);Malta;2021;0
3090;België;Overige landen (Niet-EU);Malta;2022;0
3091;België;Overige landen (Niet-EU);Malta;2023;0
3092;België;Overige landen (Niet-EU);Nederland;2020;31
3093;België;Overige landen (Niet-EU);Nederland;2021;0
3094;België;Overige landen (Niet-EU);Nederland;2022;12
3095;België;Overige landen (Niet-EU);Nederland;2023;0
3096;België;Overige landen (Niet-EU);Oostenrijk;2020;15
3097;België;Overige landen (Niet-EU);Oostenrijk;2021;0
3098;België;Overige landen (Niet-EU);Oostenrijk;2022;0
3099;België;Overige landen (Niet-EU);Oostenrijk;2023;0
3100;België;Overige landen (Niet-EU);Polen;2020;0
3101;België;Overige landen (Niet-EU);Polen;2021;0
3102;België;Overige landen (Niet-EU);Polen;2022;0
3103;België;Overige landen (Niet-EU);Polen;2023;0
3104;België;Overige landen (Niet-EU);Portugal;2020;0
3105;België;Overige landen (Niet-EU);Portugal;2021;0
3106;België;Overige landen (Niet-EU);Portugal;2022;0
3107;België;Overige landen (Niet-EU);Portugal;2023;0
3108;België;Overige landen (Niet-EU);Roemenië;2020;0
3109;België;Overige landen (Niet-EU);Roemenië;2021;0
3110;België;Overige landen (Niet-EU);Roemenië;2022;0
3111;België;Overige landen (Niet-EU);Roemenië;2023;0
3112;België;Overige landen (Niet-EU);Slovenië;2020;0
3113;België;Overige landen (Niet-EU);Slovenië;2021;0
3114;België;Overige landen (Niet-EU);Slovenië;2022;0
3115;België;Overige landen (Niet-EU);Slovenië;2023;0
3116;België;Overige landen (Niet-EU);Slowakije;2020;0
3117;België;Overige landen (Niet-EU);Slowakije;2021;0
3118;België;Overige landen (Niet-EU);Slowakije;2022;0
3119;België;Overige landen (Niet-EU);Slowakije;2023;0
3120;België;Overige landen (Niet-EU);Spanje;2020;0
3121;België;Overige landen (Niet-EU);Spanje;2021;0
3122;België;Overige landen (Niet-EU);Spanje;2022;0
3123;België;Overige landen (Niet-EU);Spanje;2023;10
3124;België;Overige landen (Niet-EU);Tsjechië;2020;0
3125;België;Overige landen (Niet-EU);Tsjechië;2021;0
3126;België;Overige landen (Niet-EU);Tsjechië;2022;0
3127;België;Overige landen (Niet-EU);Tsjechië;2023;0
3128;België;Overige landen (Niet-EU);Zweden;2020;0
3129;België;Overige landen (Niet-EU);Zweden;2021;0
3130;België;Overige landen (Niet-EU);Zweden;2022;0
3131;België;Overige landen (Niet-EU);Zweden;2023;0
3132;België;Overige landen (Niet-EU);Overige landen (Niet-EU);2020;311
3133;België;Overige landen (Niet-EU);Overige landen (Niet-EU);2021;0
3134;België;Overige landen (Niet-EU);Overige landen (Niet-EU);2022;13
3135;België;Overige landen (Niet-EU);Overige landen (Niet-EU);2023;42
3136;Bulgarije;België;België;2020;141
3137;Bulgarije;België;België;2021;96
3138;Bulgarije;België;België;2022;41
3139;Bulgarije;België;België;2023;42
3140;Bulgarije;België;Bulgarije;2020;51
3141;Bulgarije;België;Bulgarije;2021;46
3142;Bulgarije;België;Bulgarije;2022;39
3143;Bulgarije;België;Bulgarije;2023;32
3144;Bulgarije;België;Cyprus;2020;0
3145;Bulgarije;België;Cyprus;2021;0
3146;Bulgarije;België;Cyprus;2022;0
3147;Bulgarije;België;Cyprus;2023;0
3148;Bulgarije;België;Denemarken;2020;24
3149;Bulgarije;België;Denemarken;2021;32
3150;Bulgarije;België;Denemarken;2022;131
3151;Bulgarije;België;Denemarken;2023;11
3152;Bulgarije;België;Duitsland;2020;524
3153;Bulgarije;België;Duitsland;2021;245
3154;Bulgarije;België;Duitsland;2022;117
3155;Bulgarije;België;Duitsland;2023;205
3156;Bulgarije;België;Estland;2020;0
3157;Bulgarije;België;Estland;2021;0
3158;Bulgarije;België;Estland;2022;0
3159;Bulgarije;België;Estland;2023;0
3160;Bulgarije;België;Finland;2020;0
3161;Bulgarije;België;Finland;2021;0
3162;Bulgarije;België;Finland;2022;0
3163;Bulgarije;België;Finland;2023;0
3164;Bulgarije;België;Frankrijk;2020;287
3165;Bulgarije;België;Frankrijk;2021;195
3166;Bulgarije;België;Frankrijk;2022;40
3167;Bulgarije;België;Frankrijk;2023;127
3168;Bulgarije;België;Griekenland;2020;0
3169;Bulgarije;België;Griekenland;2021;19
3170;Bulgarije;België;Griekenland;2022;9
3171;Bulgarije;België;Griekenland;2023;15
3172;Bulgarije;België;Hongarije;2020;0
3173;Bulgarije;België;Hongarije;2021;0
3174;Bulgarije;België;Hongarije;2022;0
3175;Bulgarije;België;Hongarije;2023;7
3176;Bulgarije;België;Ierland;2020;0
3177;Bulgarije;België;Ierland;2021;0
3178;Bulgarije;België;Ierland;2022;0
3179;Bulgarije;België;Ierland;2023;0
3180;Bulgarije;België;Italië;2020;0
3181;Bulgarije;België;Italië;2021;23
3182;Bulgarije;België;Italië;2022;42
3183;Bulgarije;België;Italië;2023;48
3184;Bulgarije;België;Kroatië;2020;0
3185;Bulgarije;België;Kroatië;2021;0
3186;Bulgarije;België;Kroatië;2022;0
3187;Bulgarije;België;Kroatië;2023;0
3188;Bulgarije;België;Letland;2020;0
3189;Bulgarije;België;Letland;2021;0
3190;Bulgarije;België;Letland;2022;0
3191;Bulgarije;België;Letland;2023;0
3192;Bulgarije;België;Litouwen;2020;0
3193;Bulgarije;België;Litouwen;2021;0
3194;Bulgarije;België;Litouwen;2022;0
3195;Bulgarije;België;Litouwen;2023;0
3196;Bulgarije;België;Luxemburg;2020;152
3197;Bulgarije;België;Luxemburg;2021;12
3198;Bulgarije;België;Luxemburg;2022;14
3199;Bulgarije;België;Luxemburg;2023;21
3200;Bulgarije;België;Malta;2020;0
3201;Bulgarije;België;Malta;2021;0
3202;Bulgarije;België;Malta;2022;0
3203;Bulgarije;België;Malta;2023;0
3204;Bulgarije;België;Nederland;2020;78
3205;Bulgarije;België;Nederland;2021;100
3206;Bulgarije;België;Nederland;2022;149
3207;Bulgarije;België;Nederland;2023;124
3208;Bulgarije;België;Oostenrijk;2020;66
3209;Bulgarije;België;Oostenrijk;2021;19
3210;Bulgarije;België;Oostenrijk;2022;9
3211;Bulgarije;België;Oostenrijk;2023;0
3212;Bulgarije;België;Polen;2020;0
3213;Bulgarije;België;Polen;2021;0
3214;Bulgarije;België;Polen;2022;0
3215;Bulgarije;België;Polen;2023;0
3216;Bulgarije;België;Portugal;2020;0
3217;Bulgarije;België;Portugal;2021;9
3218;Bulgarije;België;Portugal;2022;0
3219;Bulgarije;België;Portugal;2023;0
3220;Bulgarije;België;Roemenië;2020;0
3221;Bulgarije;België;Roemenië;2021;0
3222;Bulgarije;België;Roemenië;2022;0
3223;Bulgarije;België;Roemenië;2023;0
3224;Bulgarije;België;Slovenië;2020;0
3225;Bulgarije;België;Slovenië;2021;0
3226;Bulgarije;België;Slovenië;2022;6
3227;Bulgarije;België;Slovenië;2023;0
3228;Bulgarije;België;Slowakije;2020;0
3229;Bulgarije;België;Slowakije;2021;0
3230;Bulgarije;België;Slowakije;2022;0
3231;Bulgarije;België;Slowakije;2023;0
3232;Bulgarije;België;Spanje;2020;76
3233;Bulgarije;België;Spanje;2021;32
3234;Bulgarije;België;Spanje;2022;64
3235;Bulgarije;België;Spanje;2023;17
3236;Bulgarije;België;Tsjechië;2020;0
3237;Bulgarije;België;Tsjechië;2021;0
3238;Bulgarije;België;Tsjechië;2022;0
3239;Bulgarije;België;Tsjechië;2023;0
3240;Bulgarije;België;Zweden;2020;0
3241;Bulgarije;België;Zweden;2021;0
3242;Bulgarije;België;Zweden;2022;0
3243;Bulgarije;België;Zweden;2023;0
3244;Bulgarije;België;Overige landen (Niet-EU);2020;31
3245;Bulgarije;België;Overige landen (Niet-EU);2021;48
3246;Bulgarije;België;Overige landen (Niet-EU);2022;55
3247;Bulgarije;België;Overige landen (Niet-EU);2023;77
3248;Bulgarije;Bulgarije;België;2020;45
3249;Bulgarije;Bulgarije;België;2021;247
3250;Bulgarije;Bulgarije;België;2022;65
3251;Bulgarije;Bulgarije;België;2023;5
3252;Bulgarije;Bulgarije;Bulgarije;2020;107863
3253;Bulgarije;Bulgarije;Bulgarije;2021;129516
3254;Bulgarije;Bulgarije;Bulgarije;2022;132435
3255;Bulgarije;Bulgarije;Bulgarije;2023;139157
3256;Bulgarije;Bulgarije;Cyprus;2020;0
3257;Bulgarije;Bulgarije;Cyprus;2021;19
3258;Bulgarije;Bulgarije;Cyprus;2022;0
3259;Bulgarije;Bulgarije;Cyprus;2023;14
3260;Bulgarije;Bulgarije;Denemarken;2020;0
3261;Bulgarije;Bulgarije;Denemarken;2021;46
3262;Bulgarije;Bulgarije;Denemarken;2022;21
3263;Bulgarije;Bulgarije;Denemarken;2023;35
3264;Bulgarije;Bulgarije;Duitsland;2020;447
3265;Bulgarije;Bulgarije;Duitsland;2021;701
3266;Bulgarije;Bulgarije;Duitsland;2022;795
3267;Bulgarije;Bulgarije;Duitsland;2023;560
3268;Bulgarije;Bulgarije;Estland;2020;0
3269;Bulgarije;Bulgarije;Estland;2021;0
3270;Bulgarije;Bulgarije;Estland;2022;0
3271;Bulgarije;Bulgarije;Estland;2023;7
3272;Bulgarije;Bulgarije;Finland;2020;0
3273;Bulgarije;Bulgarije;Finland;2021;10
3274;Bulgarije;Bulgarije;Finland;2022;0
3275;Bulgarije;Bulgarije;Finland;2023;8
3276;Bulgarije;Bulgarije;Frankrijk;2020;205
3277;Bulgarije;Bulgarije;Frankrijk;2021;143
3278;Bulgarije;Bulgarije;Frankrijk;2022;65
3279;Bulgarije;Bulgarije;Frankrijk;2023;35
3280;Bulgarije;Bulgarije;Griekenland;2020;2167
3281;Bulgarije;Bulgarije;Griekenland;2021;2355
3282;Bulgarije;Bulgarije;Griekenland;2022;3001
3283;Bulgarije;Bulgarije;Griekenland;2023;2124
3284;Bulgarije;Bulgarije;Hongarije;2020;186
3285;Bulgarije;Bulgarije;Hongarije;2021;204
3286;Bulgarije;Bulgarije;Hongarije;2022;453
3287;Bulgarije;Bulgarije;Hongarije;2023;337
3288;Bulgarije;Bulgarije;Ierland;2020;0
