ID;Leeftijd;Perioden;TotaalAantalHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;k_2Personen_4;k_3Personen_5;k_4Personen_6;k_5OfMeerPersonen_7
973;11;2016;610102;231878;378224;367641;9928;628;27
974;11;2017;595154;228493;366661;356181;9824;630;26
975;11;2018;588103;227958;360145;349649;9830;641;25
976;11;2019;587223;229777;357446;346734;10029;658;25
977;11;2020;591154;233266;357888;346873;10310;680;25
978;11;2021;598516;238042;360474;349187;10562;700;25
979;11;2022;608730;243956;364774;353089;10932;728;25
980;11;2023;617290;249178;368112;355945;11383;759;25
981;11;2024;628294;255408;372886;360309;11761;790;26
982;11;2025;641414;262422;378992;365881;12257;828;26
983;11;2026;652846;268815;384031;370663;12487;855;26
984;11;2027;665732;275494;390238;376474;12853;884;27
985;11;2028;677148;281490;395658;381683;13041;907;27
986;11;2029;688483;287448;401035;386809;13269;930;27
987;11;2030;698135;292526;405609;391200;13432;949;28
988;11;2031;704783;296409;408374;393882;13503;961;28
989;11;2032;705528;297830;407698;393199;13506;965;28
990;11;2033;704762;298633;406129;391698;13443;961;27
991;11;2034;703025;298684;404341;389910;13450;954;27
992;11;2035;705660;300535;405125;390642;13508;948;27
993;11;2036;707332;301955;405377;390957;13456;937;27
994;11;2037;705324;301965;403359;389271;13149;913;26
995;11;2038;698116;299486;398630;384906;12816;882;26
996;11;2039;680181;292500;387681;374501;12311;844;25
997;11;2040;652497;281191;371306;358742;11743;797;24
998;11;2041;623671;269338;354333;342397;11163;751;22
999;11;2042;599351;259258;340093;328662;10694;716;21
1000;11;2043;579831;251063;328768;317655;10401;692;20
1001;11;2044;570633;247125;323508;312479;10326;683;20
1002;11;2045;565180;244590;320590;309614;10278;678;20
1003;11;2046;567166;245187;321979;310900;10378;682;19
1004;11;2047;569206;245645;323561;312428;10430;684;19
1005;11;2048;569268;245676;323592;312551;10343;679;19
1006;11;2049;567562;245124;322438;311515;10233;672;18
1007;11;2050;568405;245708;322697;311762;10244;673;18
1008;12;2003;344909;164937;179972;175716;4065;178;13
1009;12;2004;345037;163932;181105;176779;4130;183;13
1010;12;2005;346422;163420;183002;178628;4173;187;14
1011;12;2006;345860;162062;183798;179455;4141;188;14
1012;12;2007;347563;161730;185833;181592;4041;186;14
1013;12;2008;348583;160865;187718;183612;3910;182;14
1014;12;2009;355449;163079;192370;188236;3931;189;14
1015;12;2010;362930;165796;197134;192880;4043;196;15
1016;12;2011;372260;169372;202888;198493;4174;206;15
1017;12;2012;377833;171590;206243;201761;4253;214;15
1018;12;2013;386627;175467;211160;206554;4364;226;16
1019;12;2014;398222;180039;218183;213411;4518;238;16
1020;12;2015;412938;185997;226941;221970;4704;250;17
1021;12;2016;421046;189389;231657;226582;4802;256;17
1022;12;2017;466001;208542;257459;251778;5361;301;19
1023;12;2018;503203;225162;278041;271905;5796;319;21
1024;12;2019;527494;237006;290488;284079;6053;335;21
1025;12;2020;543673;245990;297683;291102;6204;355;22
1026;12;2021;561786;256545;305241;298461;6375;383;22
1027;12;2022;547772;251332;296440;289833;6205;380;22
1028;12;2023;541180;249300;291880;285357;6121;381;21
1029;12;2024;540237;249945;290292;283801;6089;381;21
1030;12;2025;543763;252560;291203;284688;6107;387;21
1031;12;2026;550408;256595;293813;287241;6157;394;21
1032;12;2027;559694;261892;297802;291134;6240;407;21
1033;12;2028;567534;266408;301126;294390;6305;410;21
1034;12;2029;577558;271991;305567;298722;6400;423;22
1035;12;2030;589549;278433;311116;304142;6519;433;22
1036;12;2031;599839;284226;315613;308527;6619;445;22
1037;12;2032;611435;290384;321051;313836;6740;453;22
1038;12;2033;621572;295857;325715;318378;6848;466;23
1039;12;2034;631611;301303;330308;322849;6960;476;23
1040;12;2035;640023;305811;334212;326650;7056;483;23
1041;12;2036;645630;309129;336501;328880;7112;486;23
1042;12;2037;645881;309839;336042;328426;7107;486;23
1043;12;2038;644662;309845;334817;327215;7092;487;23
1044;12;2039;642639;309039;333600;326021;7075;481;23
1045;12;2040;644709;309851;334858;327240;7116;479;23
1046;12;2041;645804;310233;335571;327945;7135;468;23
1047;12;2042;643389;309213;334176;326596;7100;458;22
1048;12;2043;636310;305836;330474;322987;7016;449;22
1049;12;2044;619493;297989;321504;314230;6818;435;21
1050;12;2045;594039;285796;308243;301274;6534;415;20
1051;12;2046;567653;273131;294522;287872;6238;393;19
1052;12;2047;545497;262409;283088;276704;5991;375;18
1053;12;2048;527822;253690;274132;267958;5797;360;17
1054;12;2049;519575;249419;270156;264083;5704;352;17
1055;12;2050;514765;246747;268018;262009;5646;346;17
1056;13;2003;284505;175181;109324;107009;2215;91;9
1057;13;2004;284356;173839;110517;108155;2261;92;9
1058;13;2005;284818;172893;111925;109508;2314;94;9
1059;13;2006;288774;174118;114656;112156;2394;97;9
1060;13;2007;291422;174655;116767;114198;2461;99;9
1061;13;2008;295676;176254;119422;116771;2540;101;10
1062;13;2009;296161;175581;120580;117879;2588;103;10
1063;13;2010;297741;175455;122286;119527;2644;105;10
1064;13;2011;297720;174420;123300;120500;2683;107;10
1065;13;2012;299567;174446;125121;122261;2740;110;10
1066;13;2013;300805;173999;126806;123891;2792;112;11
1067;13;2014;307031;176663;130368;127355;2885;117;11
1068;13;2015;313770;179746;134024;130911;2980;122;11
1069;13;2016;322116;183792;138324;135096;3089;127;12
1070;13;2017;327080;186204;140876;137568;3166;130;12
1071;13;2018;334846;190251;144595;141184;3265;134;12
1072;13;2019;345311;195294;150017;146463;3400;141;13
1073;13;2020;358511;201830;156681;152957;3563;148;13
1074;13;2021;365703;205381;160322;156494;3664;151;13
1075;13;2022;405551;226172;179379;175093;4095;176;15
1076;13;2023;438116;243818;194298;189631;4458;193;16
1077;13;2024;458987;255780;203207;198303;4691;197;16
1078;13;2025;472550;264257;208293;203229;4846;201;17
1079;13;2026;487238;273937;213301;208106;4974;204;17
1080;13;2027;475272;267345;207927;202855;4854;202;16
1081;13;2028;469912;264278;205634;200609;4806;203;16
1082;13;2029;469258;264009;205249;200225;4805;203;16
1083;13;2030;472421;265900;206521;201457;4843;205;16
1084;13;2031;478224;269276;208948;203816;4909;207;16
1085;13;2032;486268;273993;212275;207051;4995;213;16
1086;13;2033;493148;277948;215200;209893;5075;216;16
1087;13;2034;501843;282959;218884;213473;5174;221;16
1088;13;2035;512249;288895;223354;217816;5295;226;17
1089;13;2036;521128;294066;227062;221417;5398;230;17
1090;13;2037;531156;299673;231483;225715;5517;234;17
1091;13;2038;539895;304523;235372;229494;5623;238;17
1092;13;2039;548563;309319;239244;233257;5727;243;17
1093;13;2040;555866;313145;242721;236634;5822;247;18
1094;13;2041;560580;315662;244918;238766;5887;247;18
1095;13;2042;560691;315389;245302;239137;5904;243;18
1096;13;2043;559491;314295;245196;239043;5896;240;17
1097;13;2044;557743;312519;245224;239092;5878;237;17
1098;13;2045;559788;312502;247286;241132;5899;238;17
1099;13;2046;560774;312023;248751;242585;5912;237;17
1100;13;2047;558513;309998;248515;242377;5890;231;17
1101;13;2048;552020;305692;246328;240266;5822;224;16
1102;13;2049;536984;296936;240048;234163;5655;214;16
1103;13;2050;514824;284098;230726;225094;5413;204;15
1104;14;2003;195507;146424;49083;47984;1039;55;5
1105;14;2004;204872;153275;51597;50424;1110;58;5
1106;14;2005;211624;158197;53427;52196;1166;60;5
1107;14;2006;211850;157805;54045;52784;1195;61;5
1108;14;2007;212092;157346;54746;53454;1224;62;6
1109;14;2008;211991;156659;55332;54015;1248;63;6
1110;14;2009;212791;156449;56342;54994;1279;63;6
1111;14;2010;213970;156530;57440;56058;1312;64;6
1112;14;2011;217775;158520;59255;57823;1360;66;6
1113;14;2012;220409;159746;60663;59192;1398;67;6
1114;14;2013;224172;161834;62338;60821;1442;68;7
1115;14;2014;225038;161799;63239;61695;1468;69;7
1116;14;2015;226713;162247;64466;62890;1499;70;7
1117;14;2016;227255;161865;65390;63790;1522;71;7
1118;14;2017;229133;162388;66745;65110;1556;72;7
1119;14;2018;230521;162488;68033;66364;1590;72;7
1120;14;2019;235678;165328;70350;68619;1650;74;7
1121;14;2020;241107;168377;72730;70936;1710;76;8
1122;14;2021;247779;172316;75463;73597;1780;78;8
1123;14;2022;251664;174554;77110;75194;1828;80;8
1124;14;2023;257809;178334;79475;77494;1891;82;8
1125;14;2024;266402;183428;82974;80904;1976;85;9
1126;14;2025;277212;190039;87173;85003;2073;88;9
1127;14;2026;283077;193598;89479;87250;2130;90;9
1128;14;2027;315128;214009;101119;98612;2398;99;10
1129;14;2028;340750;230782;109968;107251;2600;106;11
1130;14;2029;356702;241634;115068;112215;2731;111;11
1131;14;2030;366546;248697;117849;114901;2824;113;11
1132;14;2031;376440;256143;120297;117266;2900;120;11
1133;14;2032;367480;249676;117804;114834;2843;116;11
1134;14;2033;363866;246701;117165;114211;2828;115;11
1135;14;2034;363629;246199;117430;114470;2835;114;11
1136;14;2035;366238;247689;118549;115557;2867;114;11
1137;14;2036;370786;250478;120308;117267;2915;115;11
1138;14;2037;376987;254424;122563;119461;2973;118;11
1139;14;2038;382405;257711;124694;121538;3026;119;11
1140;14;2039;389165;261869;127296;124071;3094;120;11
1141;14;2040;397262;266862;130400;127094;3172;123;11
1142;14;2041;404113;271019;133094;129716;3242;125;11
1143;14;2042;411918;275658;136260;132803;3319;127;11
1144;14;2043;418691;279551;139140;135608;3391;129;12
1145;14;2044;425426;283358;142068;138463;3461;132;12
1146;14;2045;431210;286340;144870;141199;3525;134;12
1147;14;2046;434715;287945;146770;143055;3568;135;12
1148;14;2047;434681;287046;147635;143902;3586;135;12
1149;14;2048;433568;285324;148244;144504;3593;135;12
1150;14;2049;432224;283131;149093;145351;3597;134;11
1151;14;2050;434201;282696;151505;147729;3631;134;11
1152;15;2003;93869;80414;13455;13033;380;40;2
1153;15;2004;94390;80871;13519;13085;391;41;2
1154;15;2005;95828;81927;13901;13447;409;43;2
1155;15;2006;102750;87600;15150;14648;452;47;3
1156;15;2007;108917;92709;16208;15659;494;52;3
1157;15;2008;114125;97040;17085;16491;535;56;3
1158;15;2009;119940;101856;18084;17445;576;60;3
1159;15;2010;124006;105185;18821;18147;608;63;3
1160;15;2011;124646;105463;19183;18488;627;65;3
1161;15;2012;125364;105769;19595;18878;647;67;3
1162;15;2013;125757;105817;19940;19204;663;69;4
1163;15;2014;126900;106437;20463;19707;682;70;4
1164;15;2015;128116;107099;21017;20239;702;72;4
1165;15;2016;130860;109026;21834;21026;730;74;4
1166;15;2017;132665;110194;22471;21636;754;77;4
1167;15;2018;135011;111821;23190;22327;780;79;4
1168;15;2019;135472;111847;23625;22745;796;80;4
1169;15;2020;136356;112144;24212;23311;816;81;4
1170;15;2021;136681;111970;24711;23790;834;83;4
1171;15;2022;137869;112491;25378;24431;858;85;4
1172;15;2023;138860;112840;26020;25048;882;86;4
1173;15;2024;142250;115160;27090;26074;921;90;5
1174;15;2025;145833;117655;28178;27120;959;94;5
1175;15;2026;150208;120802;29406;28298;1005;98;5
1176;15;2027;152620;122476;30144;29002;1036;101;5
1177;15;2028;156491;125289;31202;30019;1074;104;5
1178;15;2029;162244;129435;32809;31567;1128;109;5
1179;15;2030;169378;134710;34668;33356;1191;115;6
1180;15;2031;173017;137398;35619;34262;1232;119;6
1181;15;2032;194069;153327;40742;39204;1398;134;6
1182;15;2033;209992;165585;44407;42720;1531;149;7
1183;15;2034;219163;172868;46295;44504;1627;157;7
1184;15;2035;224160;176919;47241;45398;1676;160;7
1185;15;2036;228495;180532;47963;46099;1696;161;7
1186;15;2037;223329;176123;47206;45366;1674;159;7
1187;15;2038;221705;174442;47263;45418;1679;159;7
1188;15;2039;221816;174209;47607;45745;1694;161;7
1189;15;2040;223537;175249;48288;46396;1722;163;7
1190;15;2041;226336;177094;49242;47315;1754;166;7
1191;15;2042;230087;179679;50408;48437;1795;169;7
1192;15;2043;233502;181907;51595;49580;1835;173;7
1193;15;2044;237648;184628;53020;50951;1885;177;7
1194;15;2045;242638;187974;54664;52536;1939;182;7
1195;15;2046;246752;190586;56166;53984;1989;186;7
1196;15;2047;251544;193664;57880;55642;2041;190;7
1197;15;2048;255616;196122;59494;57204;2090;193;7
1198;15;2049;259678;198501;61177;58831;2141;198;7
1199;15;2050;263242;200360;62882;60482;2191;202;7
1200;16;2003;28991;26218;2773;2682;78;12;1
1201;16;2004;30774;27840;2934;2837;83;13;1
1202;16;2005;32444;29401;3043;2942;87;13;1
1203;16;2006;33400;30315;3085;2983;88;13;1
1204;16;2007;34467;31310;3157;3051;91;14;1
1205;16;2008;35400;32161;3239;3131;93;14;1
1206;16;2009;35929;32643;3286;3177;94;14;1
1207;16;2010;36914;33501;3413;3300;97;15;1
1208;16;2011;40246;36476;3770;3647;106;16;1
1209;16;2012;43011;38948;4063;3931;114;17;1
1210;16;2013;45197;40889;4308;4170;119;18;1
1211;16;2014;47532;42941;4591;4445;126;19;1
1212;16;2015;49042;44243;4799;4648;131;19;1
1213;16;2016;49346;44437;4909;4754;134;20;1
1214;16;2017;49671;44646;5025;4868;136;20;1
1215;16;2018;49770;44653;5117;4959;137;20;1
1216;16;2019;50271;45017;5254;5093;139;20;2
1217;16;2020;50661;45267;5394;5230;142;20;2
1218;16;2021;51679;46061;5618;5450;146;20;2
1219;16;2022;52247;46464;5783;5612;149;20;2
1220;16;2023;53073;47096;5977;5801;153;21;2
1221;16;2024;53170;47075;6095;5917;155;21;2
1222;16;2025;53530;47275;6255;6075;157;21;2
1223;16;2026;53802;47391;6411;6228;160;21;2
1224;16;2027;54404;47796;6608;6422;163;21;2
1225;16;2028;54926;48139;6787;6597;167;21;2
1226;16;2029;56463;49366;7097;6900;173;22;2
1227;16;2030;58027;50617;7410;7207;179;22;2
1228;16;2031;59898;52139;7759;7547;187;23;2
1229;16;2032;60791;52834;7957;7741;191;23;2
1230;16;2033;62364;54117;8247;8024;197;24;2
1231;16;2034;64945;56245;8700;8466;207;25;2
1232;16;2035;68062;58868;9194;8947;219;26;2
1233;16;2036;69406;59988;9418;9167;223;26;2
1234;16;2037;78834;67953;10881;10591;257;30;3
1235;16;2038;85259;73400;11859;11544;280;32;3
1236;16;2039;88379;76053;12326;11999;290;34;3
1237;16;2040;89649;77091;12558;12226;295;34;3
1238;16;2041;90489;77757;12732;12397;298;34;3
1239;16;2042;88608;75985;12623;12291;295;34;3
1240;16;2043;88314;75562;12752;12417;298;34;3
1241;16;2044;88494;75566;12928;12590;301;34;3
1242;16;2045;89237;76034;13203;12859;307;34;3
1243;16;2046;90356;76801;13555;13203;314;35;3
1244;16;2047;91838;77862;13976;13614;323;36;3
1245;16;2048;93242;78817;14425;14054;332;36;3
1246;16;2049;94889;79920;14969;14586;343;37;3
1247;16;2050;96890;81313;15577;15180;356;38;3
1248;17;2003;5227;4779;448;433;13;2;0
1249;17;2004;5737;5252;485;469;14;2;0
1250;17;2005;6306;5782;524;507;15;2;0
1251;17;2006;6813;6256;557;539;16;2;0
1252;17;2007;7238;6646;592;572;17;3;0
1253;17;2008;7771;7138;633;612;18;3;0
1254;17;2009;8301;7628;673;651;19;3;0
1255;17;2010;8826;8113;713;690;20;3;0
1256;17;2011;9123;8386;737;713;21;3;0
1257;17;2012;9432;8669;763;738;22;3;0
1258;17;2013;9733;8945;788;763;22;3;0
1259;17;2014;9915;9110;805;780;22;3;0
1260;17;2015;10227;9392;835;809;23;3;0
1261;17;2016;11150;10226;924;895;25;4;0
1262;17;2017;11836;10853;983;953;26;4;0
1263;17;2018;12314;11282;1032;1001;27;4;0
1264;17;2019;12776;11690;1086;1054;28;4;0
1265;17;2020;13016;11891;1125;1092;29;4;0
1266;17;2021;13103;11958;1145;1111;30;4;0
1267;17;2022;13196;12028;1168;1134;30;4;0
1268;17;2023;13223;12036;1187;1153;30;4;0
1269;17;2024;13417;12198;1219;1184;31;4;0
1270;17;2025;13559;12315;1244;1209;31;4;0
1271;17;2026;13860;12566;1294;1258;32;4;0
1272;17;2027;14026;12699;1327;1291;32;4;0
1273;17;2028;14240;12873;1367;1330;33;4;0
1274;17;2029;14298;12905;1393;1355;33;5;0
1275;17;2030;14422;12999;1423;1384;34;5;0
1276;17;2031;14572;13119;1453;1414;34;5;0
1277;17;2032;14774;13293;1481;1441;35;5;0
1278;17;2033;14970;13448;1522;1481;36;5;0
1279;17;2034;15402;13818;1584;1542;37;5;0
1280;17;2035;15824;14177;1647;1604;38;5;0
1281;17;2036;16324;14609;1715;1671;39;5;0
1282;17;2037;16553;14800;1753;1708;40;5;0
1283;17;2038;16969;15149;1820;1773;42;5;0
1284;17;2039;17724;15804;1920;1871;44;5;0
1285;17;2040;18599;16570;2029;1977;46;6;0
1286;17;2041;18965;16883;2082;2029;47;6;0
1287;17;2042;21526;19136;2390;2329;54;7;0
1288;17;2043;23148;20551;2597;2532;58;7;0
1289;17;2044;23878;21173;2705;2635;61;8;1
1290;17;2045;24130;21363;2767;2696;62;8;1
1291;17;2046;24178;21362;2816;2744;63;8;1
1292;17;2047;24160;21297;2863;2790;64;8;1
1293;17;2048;24398;21469;2929;2854;66;8;1
1294;17;2049;24567;21569;2998;2922;67;8;1
1295;17;2050;24786;21701;3085;3007;69;8;1
