ID;SBI93;Loondiensten;Jaren;Inkoopwaarde_1;CodeBedrijfsactiviteit_2
2518;15 Voedingsmiddelen- en drankenindustrie;31.6 Elektrische benodigdheden, n.e.g.;1998;0.0;  Zero
2519;15 Voedingsmiddelen- en drankenindustrie;31.6 Elektrische benodigdheden, n.e.g.;1999;0.0;  Zero
2520;15 Voedingsmiddelen- en drankenindustrie;31.62 Overige elektrische....;1996;0.0;  Zero
2521;15 Voedingsmiddelen- en drankenindustrie;31.62 Overige elektrische....;1997;0.0;  Zero
2522;15 Voedingsmiddelen- en drankenindustrie;31.62 Overige elektrische....;1998;0.0;  Zero
2523;15 Voedingsmiddelen- en drankenindustrie;31.62 Overige elektrische....;1999;0.0;  Zero
2524;15 Voedingsmiddelen- en drankenindustrie;31.62.91 Installatie van elektrische....;1996;0.0;  Zero
2525;15 Voedingsmiddelen- en drankenindustrie;31.62.91 Installatie van elektrische....;1997;0.0;  Zero
2526;15 Voedingsmiddelen- en drankenindustrie;31.62.91 Installatie van elektrische....;1998;0.0;  Zero
2527;15 Voedingsmiddelen- en drankenindustrie;31.62.91 Installatie van elektrische....;1999;0.0;  Zero
2528;15 Voedingsmiddelen- en drankenindustrie;31.62.92 Reparatie en onderhoud van....;1996;0.0;  Zero
2529;15 Voedingsmiddelen- en drankenindustrie;31.62.92 Reparatie en onderhoud van....;1997;0.0;  Zero
2530;15 Voedingsmiddelen- en drankenindustrie;31.62.92 Reparatie en onderhoud van....;1998;0.0;  Zero
2531;15 Voedingsmiddelen- en drankenindustrie;31.62.92 Reparatie en onderhoud van....;1999;0.0;  Zero
2532;15 Voedingsmiddelen- en drankenindustrie;32 Radio-, televisie- en....;1996;0.0;  Zero
2533;15 Voedingsmiddelen- en drankenindustrie;32 Radio-, televisie- en....;1997;0.0;  Zero
2534;15 Voedingsmiddelen- en drankenindustrie;32 Radio-, televisie- en....;1998;0.0;  Zero
2535;15 Voedingsmiddelen- en drankenindustrie;32 Radio-, televisie- en....;1999;0.0;  Zero
2536;15 Voedingsmiddelen- en drankenindustrie;32.2 Zendtoestellen voor televisie....;1996;0.0;  Zero
2537;15 Voedingsmiddelen- en drankenindustrie;32.2 Zendtoestellen voor televisie....;1997;0.0;  Zero
2538;15 Voedingsmiddelen- en drankenindustrie;32.2 Zendtoestellen voor televisie....;1998;0.0;  Zero
2539;15 Voedingsmiddelen- en drankenindustrie;32.2 Zendtoestellen voor televisie....;1999;0.0;  Zero
2540;15 Voedingsmiddelen- en drankenindustrie;32.20.91 Installatie door derden van....;1996;0.0;  Zero
2541;15 Voedingsmiddelen- en drankenindustrie;32.20.91 Installatie door derden van....;1997;0.0;  Zero
2542;15 Voedingsmiddelen- en drankenindustrie;32.20.91 Installatie door derden van....;1998;0.0;  Zero
2543;15 Voedingsmiddelen- en drankenindustrie;32.20.91 Installatie door derden van....;1999;0.0;  Zero
2544;15 Voedingsmiddelen- en drankenindustrie;32.20.92 Reparatie en onderhoud van....;1996;0.0;  Zero
2545;15 Voedingsmiddelen- en drankenindustrie;32.20.92 Reparatie en onderhoud van....;1997;0.0;  Zero
2546;15 Voedingsmiddelen- en drankenindustrie;32.20.92 Reparatie en onderhoud van....;1998;0.0;  Zero
2547;15 Voedingsmiddelen- en drankenindustrie;32.20.92 Reparatie en onderhoud van....;1999;0.0;  Zero
2548;15 Voedingsmiddelen- en drankenindustrie;32.3 Ontvangtoestellen voor....;1996;0.0;  Zero
2549;15 Voedingsmiddelen- en drankenindustrie;32.3 Ontvangtoestellen voor....;1997;0.0;  Zero
2550;15 Voedingsmiddelen- en drankenindustrie;32.3 Ontvangtoestellen voor....;1998;0.0;  Zero
2551;15 Voedingsmiddelen- en drankenindustrie;32.3 Ontvangtoestellen voor....;1999;0.0;  Zero
2552;15 Voedingsmiddelen- en drankenindustrie;32.30.91 Installatie door derden van....;1996;0.0;  Zero
2553;15 Voedingsmiddelen- en drankenindustrie;32.30.91 Installatie door derden van....;1997;0.0;  Zero
2554;15 Voedingsmiddelen- en drankenindustrie;32.30.91 Installatie door derden van....;1998;0.0;  Zero
2555;15 Voedingsmiddelen- en drankenindustrie;32.30.91 Installatie door derden van....;1999;0.0;  Zero
2556;15 Voedingsmiddelen- en drankenindustrie;32.30.92 Reparatie en onderhoud van....;1996;0.0;  Zero
2557;15 Voedingsmiddelen- en drankenindustrie;32.30.92 Reparatie en onderhoud van....;1997;0.0;  Zero
2558;15 Voedingsmiddelen- en drankenindustrie;32.30.92 Reparatie en onderhoud van....;1998;0.0;  Zero
2559;15 Voedingsmiddelen- en drankenindustrie;32.30.92 Reparatie en onderhoud van....;1999;0.0;  Zero
2560;15 Voedingsmiddelen- en drankenindustrie;33 Medische apparatuur en....;1996;0.0;  Zero
2561;15 Voedingsmiddelen- en drankenindustrie;33 Medische apparatuur en....;1997;0.0;  Zero
2562;15 Voedingsmiddelen- en drankenindustrie;33 Medische apparatuur en....;1998;0.0;  Zero
2563;15 Voedingsmiddelen- en drankenindustrie;33 Medische apparatuur en....;1999;0.0;  Zero
2564;15 Voedingsmiddelen- en drankenindustrie;33.1 Medische apparatuur en....;1996;0.0;  Zero
2565;15 Voedingsmiddelen- en drankenindustrie;33.1 Medische apparatuur en....;1997;0.0;  Zero
2566;15 Voedingsmiddelen- en drankenindustrie;33.1 Medische apparatuur en....;1998;0.0;  Zero
2567;15 Voedingsmiddelen- en drankenindustrie;33.1 Medische apparatuur en....;1999;0.0;  Zero
2568;15 Voedingsmiddelen- en drankenindustrie;33.10.91 Installatie door derden van....;1996;0.0;  Zero
2569;15 Voedingsmiddelen- en drankenindustrie;33.10.91 Installatie door derden van....;1997;0.0;  Zero
2570;15 Voedingsmiddelen- en drankenindustrie;33.10.91 Installatie door derden van....;1998;0.0;  Zero
2571;15 Voedingsmiddelen- en drankenindustrie;33.10.91 Installatie door derden van....;1999;0.0;  Zero
2572;15 Voedingsmiddelen- en drankenindustrie;33.10.92 Reparatie en onderhoud van....;1996;0.0;  Zero
2573;15 Voedingsmiddelen- en drankenindustrie;33.10.92 Reparatie en onderhoud van....;1997;0.0;  Zero
2574;15 Voedingsmiddelen- en drankenindustrie;33.10.92 Reparatie en onderhoud van....;1998;0.0;  Zero
2575;15 Voedingsmiddelen- en drankenindustrie;33.10.92 Reparatie en onderhoud van....;1999;0.0;  Zero
2576;15 Voedingsmiddelen- en drankenindustrie;33.2 Meet-, regel- en....;1996;0.0;  Zero
2577;15 Voedingsmiddelen- en drankenindustrie;33.2 Meet-, regel- en....;1997;0.0;  Zero
2578;15 Voedingsmiddelen- en drankenindustrie;33.2 Meet-, regel- en....;1998;0.0;  Zero
2579;15 Voedingsmiddelen- en drankenindustrie;33.2 Meet-, regel- en....;1999;0.0;  Zero
2580;15 Voedingsmiddelen- en drankenindustrie;33.20.91 Installatie door derden van....;1996;0.0;  Zero
2581;15 Voedingsmiddelen- en drankenindustrie;33.20.91 Installatie door derden van....;1997;0.0;  Zero
2582;15 Voedingsmiddelen- en drankenindustrie;33.20.91 Installatie door derden van....;1998;0.0;  Zero
2583;15 Voedingsmiddelen- en drankenindustrie;33.20.91 Installatie door derden van....;1999;0.0;  Zero
2584;15 Voedingsmiddelen- en drankenindustrie;33.20.92 Reparatie en onderhoud van....;1996;0.0;  Zero
2585;15 Voedingsmiddelen- en drankenindustrie;33.20.92 Reparatie en onderhoud van....;1997;0.0;  Zero
2586;15 Voedingsmiddelen- en drankenindustrie;33.20.92 Reparatie en onderhoud van....;1998;0.0;  Zero
2587;15 Voedingsmiddelen- en drankenindustrie;33.20.92 Reparatie en onderhoud van....;1999;0.0;  Zero
2588;15 Voedingsmiddelen- en drankenindustrie;33.30.10 Ontwerpen en monteren van....;1996;0.0;  Zero
2589;15 Voedingsmiddelen- en drankenindustrie;33.30.10 Ontwerpen en monteren van....;1997;0.0;  Zero
2590;15 Voedingsmiddelen- en drankenindustrie;33.30.10 Ontwerpen en monteren van....;1998;0.0;  Zero
2591;15 Voedingsmiddelen- en drankenindustrie;33.30.10 Ontwerpen en monteren van....;1999;0.0;  Zero
2592;15 Voedingsmiddelen- en drankenindustrie;33.4 Optische instrumenten en foto-....;1996;0.0;  Zero
2593;15 Voedingsmiddelen- en drankenindustrie;33.4 Optische instrumenten en foto-....;1997;0.0;  Zero
2594;15 Voedingsmiddelen- en drankenindustrie;33.4 Optische instrumenten en foto-....;1998;0.0;  Zero
2595;15 Voedingsmiddelen- en drankenindustrie;33.4 Optische instrumenten en foto-....;1999;0.0;  Zero
2596;15 Voedingsmiddelen- en drankenindustrie;33.40.90 Reparatie en onderhoud van....;1996;0.0;  Zero
2597;15 Voedingsmiddelen- en drankenindustrie;33.40.90 Reparatie en onderhoud van....;1997;0.0;  Zero
2598;15 Voedingsmiddelen- en drankenindustrie;33.40.90 Reparatie en onderhoud van....;1998;0.0;  Zero
2599;15 Voedingsmiddelen- en drankenindustrie;33.40.90 Reparatie en onderhoud van....;1999;0.0;  Zero
2600;15 Voedingsmiddelen- en drankenindustrie;33.5 Uurwerken;1996;0.0;  Zero
2601;15 Voedingsmiddelen- en drankenindustrie;33.5 Uurwerken;1997;0.0;  Zero
2602;15 Voedingsmiddelen- en drankenindustrie;33.5 Uurwerken;1998;0.0;  Zero
2603;15 Voedingsmiddelen- en drankenindustrie;33.5 Uurwerken;1999;0.0;  Zero
2604;15 Voedingsmiddelen- en drankenindustrie;33.50.91 Installatie door derden van....;1996;0.0;  Zero
2605;15 Voedingsmiddelen- en drankenindustrie;33.50.91 Installatie door derden van....;1997;0.0;  Zero
2606;15 Voedingsmiddelen- en drankenindustrie;33.50.91 Installatie door derden van....;1998;0.0;  Zero
2607;15 Voedingsmiddelen- en drankenindustrie;33.50.91 Installatie door derden van....;1999;0.0;  Zero
2608;15 Voedingsmiddelen- en drankenindustrie;33.50.92 Reparatie en onderhoud van....;1996;0.0;  Zero
2609;15 Voedingsmiddelen- en drankenindustrie;33.50.92 Reparatie en onderhoud van....;1997;0.0;  Zero
2610;15 Voedingsmiddelen- en drankenindustrie;33.50.92 Reparatie en onderhoud van....;1998;0.0;  Zero
2611;15 Voedingsmiddelen- en drankenindustrie;33.50.92 Reparatie en onderhoud van....;1999;0.0;  Zero
2612;15 Voedingsmiddelen- en drankenindustrie;35 Overige transportmiddelen;1996;0.0;  Zero
2613;15 Voedingsmiddelen- en drankenindustrie;35 Overige transportmiddelen;1997;0.0;  Zero
2614;15 Voedingsmiddelen- en drankenindustrie;35 Overige transportmiddelen;1998;0.0;  Zero
2615;15 Voedingsmiddelen- en drankenindustrie;35 Overige transportmiddelen;1999;0.0;  Zero
2616;15 Voedingsmiddelen- en drankenindustrie;35.1 Schepen;1996;0.0;  Zero
2617;15 Voedingsmiddelen- en drankenindustrie;35.1 Schepen;1997;0.0;  Zero
2618;15 Voedingsmiddelen- en drankenindustrie;35.1 Schepen;1998;0.0;  Zero
2619;15 Voedingsmiddelen- en drankenindustrie;35.1 Schepen;1999;0.0;  Zero
2620;15 Voedingsmiddelen- en drankenindustrie;35.11 Schepen;1996;0.0;  Zero
2621;15 Voedingsmiddelen- en drankenindustrie;35.11 Schepen;1997;0.0;  Zero
2622;15 Voedingsmiddelen- en drankenindustrie;35.11 Schepen;1998;0.0;  Zero
2623;15 Voedingsmiddelen- en drankenindustrie;35.11 Schepen;1999;0.0;  Zero
2624;15 Voedingsmiddelen- en drankenindustrie;35.11.91 Reparatie en onderhoud van....;1996;0.0;  Zero
2625;15 Voedingsmiddelen- en drankenindustrie;35.11.91 Reparatie en onderhoud van....;1997;0.0;  Zero
2626;15 Voedingsmiddelen- en drankenindustrie;35.11.91 Reparatie en onderhoud van....;1998;0.0;  Zero
2627;15 Voedingsmiddelen- en drankenindustrie;35.11.91 Reparatie en onderhoud van....;1999;0.0;  Zero
2628;15 Voedingsmiddelen- en drankenindustrie;35.11.92 Verbouwing van schepen,....;1996;0.0;  Zero
2629;15 Voedingsmiddelen- en drankenindustrie;35.11.92 Verbouwing van schepen,....;1997;0.0;  Zero
2630;15 Voedingsmiddelen- en drankenindustrie;35.11.92 Verbouwing van schepen,....;1998;0.0;  Zero
2631;15 Voedingsmiddelen- en drankenindustrie;35.11.92 Verbouwing van schepen,....;1999;0.0;  Zero
2632;15 Voedingsmiddelen- en drankenindustrie;35.11.93 Slopen van schepen, door....;1996;0.0;  Zero
2633;15 Voedingsmiddelen- en drankenindustrie;35.11.93 Slopen van schepen, door....;1997;0.0;  Zero
2634;15 Voedingsmiddelen- en drankenindustrie;35.11.93 Slopen van schepen, door....;1998;0.0;  Zero
2635;15 Voedingsmiddelen- en drankenindustrie;35.11.93 Slopen van schepen, door....;1999;0.0;  Zero
2636;15 Voedingsmiddelen- en drankenindustrie;35.12 Plezier- en sportvaartuigen;1996;0.0;  Zero
2637;15 Voedingsmiddelen- en drankenindustrie;35.12 Plezier- en sportvaartuigen;1997;0.0;  Zero
2638;15 Voedingsmiddelen- en drankenindustrie;35.12 Plezier- en sportvaartuigen;1998;0.0;  Zero
2639;15 Voedingsmiddelen- en drankenindustrie;35.12 Plezier- en sportvaartuigen;1999;0.0;  Zero
2640;15 Voedingsmiddelen- en drankenindustrie;35.12.90 Reparatie en onderhoud van....;1996;0.0;  Zero
2641;15 Voedingsmiddelen- en drankenindustrie;35.12.90 Reparatie en onderhoud van....;1997;0.0;  Zero
2642;15 Voedingsmiddelen- en drankenindustrie;35.12.90 Reparatie en onderhoud van....;1998;0.0;  Zero
2643;15 Voedingsmiddelen- en drankenindustrie;35.12.90 Reparatie en onderhoud van....;1999;0.0;  Zero
2644;15 Voedingsmiddelen- en drankenindustrie;35.2 Rollend materieel voor spoor-....;1996;0.0;  Zero
2645;15 Voedingsmiddelen- en drankenindustrie;35.2 Rollend materieel voor spoor-....;1997;0.0;  Zero
2646;15 Voedingsmiddelen- en drankenindustrie;35.2 Rollend materieel voor spoor-....;1998;0.0;  Zero
2647;15 Voedingsmiddelen- en drankenindustrie;35.2 Rollend materieel voor spoor-....;1999;0.0;  Zero
2648;15 Voedingsmiddelen- en drankenindustrie;35.20.91 Reparatie en onderhoud van....;1996;0.0;  Zero
2649;15 Voedingsmiddelen- en drankenindustrie;35.20.91 Reparatie en onderhoud van....;1997;0.0;  Zero
2650;15 Voedingsmiddelen- en drankenindustrie;35.20.91 Reparatie en onderhoud van....;1998;0.0;  Zero
2651;15 Voedingsmiddelen- en drankenindustrie;35.20.91 Reparatie en onderhoud van....;1999;0.0;  Zero
2652;15 Voedingsmiddelen- en drankenindustrie;35.20.92 Verbouwing en renovatie van....;1996;0.0;  Zero
2653;15 Voedingsmiddelen- en drankenindustrie;35.20.92 Verbouwing en renovatie van....;1997;0.0;  Zero
2654;15 Voedingsmiddelen- en drankenindustrie;35.20.92 Verbouwing en renovatie van....;1998;0.0;  Zero
2655;15 Voedingsmiddelen- en drankenindustrie;35.20.92 Verbouwing en renovatie van....;1999;0.0;  Zero
2656;15 Voedingsmiddelen- en drankenindustrie;35.3 Lucht- en ruimtevaartuigen;1996;0.0;  Zero
2657;15 Voedingsmiddelen- en drankenindustrie;35.3 Lucht- en ruimtevaartuigen;1997;0.0;  Zero
2658;15 Voedingsmiddelen- en drankenindustrie;35.3 Lucht- en ruimtevaartuigen;1998;0.0;  Zero
2659;15 Voedingsmiddelen- en drankenindustrie;35.3 Lucht- en ruimtevaartuigen;1999;0.0;  Zero
2660;15 Voedingsmiddelen- en drankenindustrie;35.30.91 Reparatie en onderhoud van....;1996;0.0;  Zero
2661;15 Voedingsmiddelen- en drankenindustrie;35.30.91 Reparatie en onderhoud van....;1997;0.0;  Zero
2662;15 Voedingsmiddelen- en drankenindustrie;35.30.91 Reparatie en onderhoud van....;1998;0.0;  Zero
2663;15 Voedingsmiddelen- en drankenindustrie;35.30.91 Reparatie en onderhoud van....;1999;0.0;  Zero
2664;15 Voedingsmiddelen- en drankenindustrie;35.30.92 Verbouwing en renovatie van....;1996;0.0;  Zero
2665;15 Voedingsmiddelen- en drankenindustrie;35.30.92 Verbouwing en renovatie van....;1997;0.0;  Zero
2666;15 Voedingsmiddelen- en drankenindustrie;35.30.92 Verbouwing en renovatie van....;1998;0.0;  Zero
2667;15 Voedingsmiddelen- en drankenindustrie;35.30.92 Verbouwing en renovatie van....;1999;0.0;  Zero
2668;15 Voedingsmiddelen- en drankenindustrie;35.50.10 Transportmiddelen, zonder....;1996;0.0;  Zero
2669;15 Voedingsmiddelen- en drankenindustrie;35.50.10 Transportmiddelen, zonder....;1997;0.0;  Zero
2670;15 Voedingsmiddelen- en drankenindustrie;35.50.10 Transportmiddelen, zonder....;1998;0.0;  Zero
2671;15 Voedingsmiddelen- en drankenindustrie;35.50.10 Transportmiddelen, zonder....;1999;0.0;  Zero
2672;15 Voedingsmiddelen- en drankenindustrie;"36 Meubelen; overige goederen en....";1996;0.0;  Zero
2673;15 Voedingsmiddelen- en drankenindustrie;"36 Meubelen; overige goederen en....";1997;0.0;  Zero
2674;15 Voedingsmiddelen- en drankenindustrie;"36 Meubelen; overige goederen en....";1998;0.0;  Zero
2675;15 Voedingsmiddelen- en drankenindustrie;"36 Meubelen; overige goederen en....";1999;0.0;  Zero
2676;15 Voedingsmiddelen- en drankenindustrie;36.1 Meubelen;1996;0.0;  Zero
2677;15 Voedingsmiddelen- en drankenindustrie;36.1 Meubelen;1997;0.0;  Zero
2678;15 Voedingsmiddelen- en drankenindustrie;36.1 Meubelen;1998;0.0;  Zero
2679;15 Voedingsmiddelen- en drankenindustrie;36.1 Meubelen;1999;0.0;  Zero
2680;15 Voedingsmiddelen- en drankenindustrie;36.14 Andere meubelen;1996;0.0;  Zero
2681;15 Voedingsmiddelen- en drankenindustrie;36.14 Andere meubelen;1997;0.0;  Zero
2682;15 Voedingsmiddelen- en drankenindustrie;36.14 Andere meubelen;1998;0.0;  Zero
2683;15 Voedingsmiddelen- en drankenindustrie;36.14 Andere meubelen;1999;0.0;  Zero
2684;15 Voedingsmiddelen- en drankenindustrie;36.14.20 Afwerken van meubelen,....;1996;0.0;  Zero
2685;15 Voedingsmiddelen- en drankenindustrie;36.14.20 Afwerken van meubelen,....;1997;0.0;  Zero
2686;15 Voedingsmiddelen- en drankenindustrie;36.14.20 Afwerken van meubelen,....;1998;0.0;  Zero
2687;15 Voedingsmiddelen- en drankenindustrie;36.14.20 Afwerken van meubelen,....;1999;0.0;  Zero
2688;15 Voedingsmiddelen- en drankenindustrie;36.3 Muziekinstrumenten;1996;0.0;  Zero
2689;15 Voedingsmiddelen- en drankenindustrie;36.3 Muziekinstrumenten;1997;0.0;  Zero
2690;15 Voedingsmiddelen- en drankenindustrie;36.3 Muziekinstrumenten;1998;0.0;  Zero
2691;15 Voedingsmiddelen- en drankenindustrie;36.3 Muziekinstrumenten;1999;0.0;  Zero
2692;15 Voedingsmiddelen- en drankenindustrie;36.30.90 Reparatie en onderhoud van....;1996;0.0;  Zero
2693;15 Voedingsmiddelen- en drankenindustrie;36.30.90 Reparatie en onderhoud van....;1997;0.0;  Zero
2694;15 Voedingsmiddelen- en drankenindustrie;36.30.90 Reparatie en onderhoud van....;1998;0.0;  Zero
2695;15 Voedingsmiddelen- en drankenindustrie;36.30.90 Reparatie en onderhoud van....;1999;0.0;  Zero
2696;15 Voedingsmiddelen- en drankenindustrie;96 Overige loondiensten door derden;1996;;15    
2697;15 Voedingsmiddelen- en drankenindustrie;96 Overige loondiensten door derden;1997;;15    
2698;15 Voedingsmiddelen- en drankenindustrie;96 Overige loondiensten door derden;1998;;15    
2699;15 Voedingsmiddelen- en drankenindustrie;96 Overige loondiensten door derden;1999;;15    
2700;15 Voedingsmiddelen- en drankenindustrie;38.99.00 Overige loondiensten door....;1996;;15    
2701;15 Voedingsmiddelen- en drankenindustrie;38.99.00 Overige loondiensten door....;1997;;15    
2702;15 Voedingsmiddelen- en drankenindustrie;38.99.00 Overige loondiensten door....;1998;;15    
2703;15 Voedingsmiddelen- en drankenindustrie;38.99.00 Overige loondiensten door....;1999;;15    
2704;15 Voedingsmiddelen- en drankenindustrie;99 Niet gespecificeerde loondiensten....;1996;;15    
2705;15 Voedingsmiddelen- en drankenindustrie;99 Niet gespecificeerde loondiensten....;1997;;15    
2706;15 Voedingsmiddelen- en drankenindustrie;99 Niet gespecificeerde loondiensten....;1998;;15    
2707;15 Voedingsmiddelen- en drankenindustrie;99 Niet gespecificeerde loondiensten....;1999;;15    
2708;15 Voedingsmiddelen- en drankenindustrie;99.00.00 Niet gespecificeerde....;1996;;15    
2709;15 Voedingsmiddelen- en drankenindustrie;99.00.00 Niet gespecificeerde....;1997;;15    
2710;15 Voedingsmiddelen- en drankenindustrie;99.00.00 Niet gespecificeerde....;1998;;15    
2711;15 Voedingsmiddelen- en drankenindustrie;99.00.00 Niet gespecificeerde....;1999;;15    
2712;16 Tabakverwerkende industrie;Totaal inkopen;1996;;16    
2713;16 Tabakverwerkende industrie;Totaal inkopen;1997;;16    
2714;16 Tabakverwerkende industrie;Totaal inkopen;1998;;16    
2715;16 Tabakverwerkende industrie;Totaal inkopen;1999;;16    
2716;16 Tabakverwerkende industrie;Som niet gespecificeerde inkoop;1996;;16    
2717;16 Tabakverwerkende industrie;Som niet gespecificeerde inkoop;1997;;16    
2718;16 Tabakverwerkende industrie;Som niet gespecificeerde inkoop;1998;;16    
2719;16 Tabakverwerkende industrie;Som niet gespecificeerde inkoop;1999;;16    
2720;16 Tabakverwerkende industrie;Som gespecificeerde inkoop;1996;;16    
2721;16 Tabakverwerkende industrie;Som gespecificeerde inkoop;1997;;16    
2722;16 Tabakverwerkende industrie;Som gespecificeerde inkoop;1998;;16    
2723;16 Tabakverwerkende industrie;Som gespecificeerde inkoop;1999;;16    
2724;16 Tabakverwerkende industrie;01 Producten van de landbouw, jacht....;1996;0.0;  Zero
2725;16 Tabakverwerkende industrie;01 Producten van de landbouw, jacht....;1997;0.0;  Zero
2726;16 Tabakverwerkende industrie;01 Producten van de landbouw, jacht....;1998;0.0;  Zero
2727;16 Tabakverwerkende industrie;01 Producten van de landbouw, jacht....;1999;0.0;  Zero
2728;16 Tabakverwerkende industrie;01.4 Diensten in verband met de....;1996;0.0;  Zero
2729;16 Tabakverwerkende industrie;01.4 Diensten in verband met de....;1997;0.0;  Zero
2730;16 Tabakverwerkende industrie;01.4 Diensten in verband met de....;1998;0.0;  Zero
2731;16 Tabakverwerkende industrie;01.4 Diensten in verband met de....;1999;0.0;  Zero
2732;16 Tabakverwerkende industrie;01.41 Diensten in verband met de....;1996;0.0;  Zero
2733;16 Tabakverwerkende industrie;01.41 Diensten in verband met de....;1997;0.0;  Zero
2734;16 Tabakverwerkende industrie;01.41 Diensten in verband met de....;1998;0.0;  Zero
2735;16 Tabakverwerkende industrie;01.41 Diensten in verband met de....;1999;0.0;  Zero
2736;16 Tabakverwerkende industrie;01.41.11 Ondersteunende diensten van....;1996;0.0;  Zero
2737;16 Tabakverwerkende industrie;01.41.11 Ondersteunende diensten van....;1997;0.0;  Zero
2738;16 Tabakverwerkende industrie;01.41.11 Ondersteunende diensten van....;1998;0.0;  Zero
2739;16 Tabakverwerkende industrie;01.41.11 Ondersteunende diensten van....;1999;0.0;  Zero
2740;16 Tabakverwerkende industrie;01.41.12 Beplanten en onderhouden....;1996;0.0;  Zero
2741;16 Tabakverwerkende industrie;01.41.12 Beplanten en onderhouden....;1997;0.0;  Zero
2742;16 Tabakverwerkende industrie;01.41.12 Beplanten en onderhouden....;1998;0.0;  Zero
2743;16 Tabakverwerkende industrie;01.41.12 Beplanten en onderhouden....;1999;0.0;  Zero
2744;16 Tabakverwerkende industrie;01.42.10 Diensten i.v.m. de....;1996;0.0;  Zero
2745;16 Tabakverwerkende industrie;01.42.10 Diensten i.v.m. de....;1997;0.0;  Zero
2746;16 Tabakverwerkende industrie;01.42.10 Diensten i.v.m. de....;1998;0.0;  Zero
2747;16 Tabakverwerkende industrie;01.42.10 Diensten i.v.m. de....;1999;0.0;  Zero
2748;16 Tabakverwerkende industrie;01.50.10 Jacht, zetten van vallen,....;1996;0.0;  Zero
2749;16 Tabakverwerkende industrie;01.50.10 Jacht, zetten van vallen,....;1997;0.0;  Zero
2750;16 Tabakverwerkende industrie;01.50.10 Jacht, zetten van vallen,....;1998;0.0;  Zero
2751;16 Tabakverwerkende industrie;01.50.10 Jacht, zetten van vallen,....;1999;0.0;  Zero
2752;16 Tabakverwerkende industrie;02 Producten van de bosbouw en....;1996;0.0;  Zero
2753;16 Tabakverwerkende industrie;02 Producten van de bosbouw en....;1997;0.0;  Zero
2754;16 Tabakverwerkende industrie;02 Producten van de bosbouw en....;1998;0.0;  Zero
2755;16 Tabakverwerkende industrie;02 Producten van de bosbouw en....;1999;0.0;  Zero
2756;16 Tabakverwerkende industrie;02.02.10 Diensten i.v.m. de bosbouw;1996;0.0;  Zero
2757;16 Tabakverwerkende industrie;02.02.10 Diensten i.v.m. de bosbouw;1997;0.0;  Zero
2758;16 Tabakverwerkende industrie;02.02.10 Diensten i.v.m. de bosbouw;1998;0.0;  Zero
2759;16 Tabakverwerkende industrie;02.02.10 Diensten i.v.m. de bosbouw;1999;0.0;  Zero
2760;16 Tabakverwerkende industrie;"05 Vis en visserijproducten;....";1996;0.0;  Zero
2761;16 Tabakverwerkende industrie;"05 Vis en visserijproducten;....";1997;0.0;  Zero
2762;16 Tabakverwerkende industrie;"05 Vis en visserijproducten;....";1998;0.0;  Zero
2763;16 Tabakverwerkende industrie;"05 Vis en visserijproducten;....";1999;0.0;  Zero
2764;16 Tabakverwerkende industrie;05.00.50 Diensten i.v.m. de visserij;1996;0.0;  Zero
2765;16 Tabakverwerkende industrie;05.00.50 Diensten i.v.m. de visserij;1997;0.0;  Zero
2766;16 Tabakverwerkende industrie;05.00.50 Diensten i.v.m. de visserij;1998;0.0;  Zero
2767;16 Tabakverwerkende industrie;05.00.50 Diensten i.v.m. de visserij;1999;0.0;  Zero
2768;16 Tabakverwerkende industrie;"11 Ruwe aardolie en aardgas;....";1996;0.0;  Zero
2769;16 Tabakverwerkende industrie;"11 Ruwe aardolie en aardgas;....";1997;0.0;  Zero
2770;16 Tabakverwerkende industrie;"11 Ruwe aardolie en aardgas;....";1998;0.0;  Zero
2771;16 Tabakverwerkende industrie;"11 Ruwe aardolie en aardgas;....";1999;0.0;  Zero
2772;16 Tabakverwerkende industrie;11.1 Ruwe aardolie en aardgas;1996;0.0;  Zero
2773;16 Tabakverwerkende industrie;11.1 Ruwe aardolie en aardgas;1997;0.0;  Zero
2774;16 Tabakverwerkende industrie;11.1 Ruwe aardolie en aardgas;1998;0.0;  Zero
2775;16 Tabakverwerkende industrie;11.1 Ruwe aardolie en aardgas;1999;0.0;  Zero
2776;16 Tabakverwerkende industrie;11.10.30 Het vloeibaar maken en....;1996;0.0;  Zero
2777;16 Tabakverwerkende industrie;11.10.30 Het vloeibaar maken en....;1997;0.0;  Zero
2778;16 Tabakverwerkende industrie;11.10.30 Het vloeibaar maken en....;1998;0.0;  Zero
2779;16 Tabakverwerkende industrie;11.10.30 Het vloeibaar maken en....;1999;0.0;  Zero
2780;16 Tabakverwerkende industrie;11.2 Diensten in verband met de....;1996;0.0;  Zero
2781;16 Tabakverwerkende industrie;11.2 Diensten in verband met de....;1997;0.0;  Zero
2782;16 Tabakverwerkende industrie;11.2 Diensten in verband met de....;1998;0.0;  Zero
2783;16 Tabakverwerkende industrie;11.2 Diensten in verband met de....;1999;0.0;  Zero
2784;16 Tabakverwerkende industrie;11.20.11 Booractiviteiten i.v.m.....;1996;0.0;  Zero
2785;16 Tabakverwerkende industrie;11.20.11 Booractiviteiten i.v.m.....;1997;0.0;  Zero
2786;16 Tabakverwerkende industrie;11.20.11 Booractiviteiten i.v.m.....;1998;0.0;  Zero
