ID;Energiedragers;BedrijfstakkenBranchesSBI2008;Perioden;TotaalEnergieverbruik_1;FinaalEnergieverbruik_2;NietEnergetischGebruik_3;SaldoInzetProductieEnergie_4;InzetEnergieVoorOmzetting_5;ProductieEnergieUitOmzetting_6;TotaalEnergieverbruik_7;Winning_8;EnergieAanvoer_9;EnergieAflevering_10;Voorraadmutatie_11
8875;Overige aardolieproducten;20-21 Chemie en farmaceutische industrie;2012;-11.8;;17.8;-29.5;10.6;40.2;-11.8;;40.9;52.7;0.0
8876;Overige aardolieproducten;20-21 Chemie en farmaceutische industrie;2013;-10.5;;19.4;-29.9;9.1;39.0;-10.5;;42.7;53.4;0.2
8877;Overige aardolieproducten;20-21 Chemie en farmaceutische industrie;2014;-7.5;-0.3;19.5;-26.6;11.2;37.8;-7.5;;40.9;48.0;-0.4
8878;Overige aardolieproducten;20-21 Chemie en farmaceutische industrie;2015;-8.6;0.6;31.5;-40.8;1.4;42.2;-8.6;;48.8;57.6;0.2
8879;Overige aardolieproducten;20-21 Chemie en farmaceutische industrie;2016;-8.4;0.0;30.7;-39.1;2.7;41.8;-8.4;;46.9;55.6;0.3
8880;Overige aardolieproducten;20 Chemische industrie;2011;-7.5;0.1;23.6;-31.2;11.7;42.9;-7.5;;47.2;54.9;0.1
8881;Overige aardolieproducten;20 Chemische industrie;2012;-11.8;;17.8;-29.5;10.6;40.2;-11.8;;40.9;52.7;0.0
8882;Overige aardolieproducten;20 Chemische industrie;2013;-10.5;;19.4;-29.9;9.1;39.0;-10.5;;42.7;53.4;0.2
8883;Overige aardolieproducten;20 Chemische industrie;2014;-7.5;-0.3;19.5;-26.6;11.2;37.8;-7.5;;40.9;48.0;-0.4
8884;Overige aardolieproducten;20 Chemische industrie;2015;-8.6;0.6;31.5;-40.8;1.4;42.2;-8.6;;48.8;57.6;0.2
8885;Overige aardolieproducten;20 Chemische industrie;2016;-8.4;0.0;30.7;-39.1;2.7;41.8;-8.4;;46.9;55.6;0.3
8886;Overige aardolieproducten;201 Basischemie;2011;-10.3;0.1;20.8;-31.1;11.6;42.7;-10.3;;41.7;52.0;0.0
8887;Overige aardolieproducten;201 Basischemie;2012;-13.7;;15.8;-29.5;9.6;39.0;-13.7;;34.9;48.7;0.2
8888;Overige aardolieproducten;201 Basischemie;2013;-12.5;;17.3;-29.8;8.2;38.0;-12.5;;36.6;49.2;0.2
8889;Overige aardolieproducten;201 Basischemie;2014;-9.6;-0.3;17.3;-26.6;10.3;36.8;-9.6;;34.8;44.0;-0.4
8890;Overige aardolieproducten;201 Basischemie;2015;-11.1;0.6;29.0;-40.7;0.1;40.8;-11.1;;41.7;53.2;0.5
8891;Overige aardolieproducten;201 Basischemie;2016;-10.0;0.0;29.0;-39.0;0.5;39.4;-10.0;;40.2;50.4;0.2
8892;Overige aardolieproducten;2011 Industriële gassenindustrie;2011;;;;;;;;;;;
8893;Overige aardolieproducten;2011 Industriële gassenindustrie;2012;;;;;;;;;;;
8894;Overige aardolieproducten;2011 Industriële gassenindustrie;2013;;;;;;;;;;;
8895;Overige aardolieproducten;2011 Industriële gassenindustrie;2014;;;;;;;;;;;
8896;Overige aardolieproducten;2011 Industriële gassenindustrie;2015;;;;;;;;;;;
8897;Overige aardolieproducten;2011 Industriële gassenindustrie;2016;;;;;;;;;;;
8898;Overige aardolieproducten;2012 Kleur- en verfstoffenindustrie;2011;0.9;;0.9;;;;0.9;;0.9;;
8899;Overige aardolieproducten;2012 Kleur- en verfstoffenindustrie;2012;0.7;;0.7;;;;0.7;;0.7;;
8900;Overige aardolieproducten;2012 Kleur- en verfstoffenindustrie;2013;;;;;;;;;;;
8901;Overige aardolieproducten;2012 Kleur- en verfstoffenindustrie;2014;;;;;;;;;;;
8902;Overige aardolieproducten;2012 Kleur- en verfstoffenindustrie;2015;;;;;;;;;;;
8903;Overige aardolieproducten;2012 Kleur- en verfstoffenindustrie;2016;;;;;;;;;;;
8904;Overige aardolieproducten;2013 Overige anorganische basischemie;2011;10.1;;5.5;4.5;4.5;;10.1;;10.0;;0.1
8905;Overige aardolieproducten;2013 Overige anorganische basischemie;2012;9.4;;5.4;4.0;4.0;;9.4;;9.3;;0.1
8906;Overige aardolieproducten;2013 Overige anorganische basischemie;2013;8.6;;5.2;3.5;3.5;;8.6;;8.6;;0.0
8907;Overige aardolieproducten;2013 Overige anorganische basischemie;2014;9.0;;6.2;2.8;2.8;;9.0;;9.0;;0.0
8908;Overige aardolieproducten;2013 Overige anorganische basischemie;2015;26.4;0.0;26.4;0.0;0.0;;26.4;;26.3;;
8909;Overige aardolieproducten;2013 Overige anorganische basischemie;2016;26.8;0.0;26.8;0.0;0.0;;26.8;;26.8;;
8910;Overige aardolieproducten;2014 Organische basischemie;2011;-21.3;0.1;14.3;-35.7;7.0;42.7;-21.3;;30.8;52.0;-0.1
8911;Overige aardolieproducten;2014 Organische basischemie;2012;-23.7;;9.8;-33.4;5.6;39.0;-23.7;;24.9;48.7;0.1
8912;Overige aardolieproducten;2014 Organische basischemie;2013;-21.1;;12.1;-33.3;4.7;38.0;-21.1;;27.9;49.2;0.2
8913;Overige aardolieproducten;2014 Organische basischemie;2014;-18.6;-0.3;11.1;-29.4;7.5;36.8;-18.6;;25.8;44.0;-0.4
8914;Overige aardolieproducten;2014 Organische basischemie;2015;-37.4;;2.6;-40.7;0.1;40.8;-37.4;;15.3;53.2;0.5
8915;Overige aardolieproducten;2014 Organische basischemie;2016;-36.8;;2.2;-39.0;0.5;39.4;-36.8;;13.4;50.4;0.2
8916;Overige aardolieproducten;2015 Kunstmestindustrie;2011;;;;;;;;;;;
8917;Overige aardolieproducten;2015 Kunstmestindustrie;2012;;;;;;;;;;;
8918;Overige aardolieproducten;2015 Kunstmestindustrie;2013;;;;;;;;;;;
8919;Overige aardolieproducten;2015 Kunstmestindustrie;2014;;;;;;;;;;;
8920;Overige aardolieproducten;2015 Kunstmestindustrie;2015;;;;;;;;;;;
8921;Overige aardolieproducten;2015 Kunstmestindustrie;2016;;;;;;;;;;;
8922;Overige aardolieproducten;2016 Kunststofindustrie;2011;;;;;;;;;;;
8923;Overige aardolieproducten;2016 Kunststofindustrie;2012;;;;;;;;;;;
8924;Overige aardolieproducten;2016 Kunststofindustrie;2013;;;;;;;;;;;
8925;Overige aardolieproducten;2016 Kunststofindustrie;2014;;;;;;;;;;;
8926;Overige aardolieproducten;2016 Kunststofindustrie;2015;;;;;;;;;;;
8927;Overige aardolieproducten;2016 Kunststofindustrie;2016;;;;;;;;;;;
8928;Overige aardolieproducten;2017 Rubberindustrie;2011;;;;;;;;;;;
8929;Overige aardolieproducten;2017 Rubberindustrie;2012;;;;;;;;;;;
8930;Overige aardolieproducten;2017 Rubberindustrie;2013;;;;;;;;;;;
8931;Overige aardolieproducten;2017 Rubberindustrie;2014;;;;;;;;;;;
8932;Overige aardolieproducten;2017 Rubberindustrie;2015;;;;;;;;;;;
8933;Overige aardolieproducten;2017 Rubberindustrie;2016;;;;;;;;;;;
8934;Overige aardolieproducten;202 Landbouwchemicaliënindustrie;2011;;;;;;;;;;;
8935;Overige aardolieproducten;202 Landbouwchemicaliënindustrie;2012;;;;;;;;;;;
8936;Overige aardolieproducten;202 Landbouwchemicaliënindustrie;2013;;;;;;;;;;;
8937;Overige aardolieproducten;202 Landbouwchemicaliënindustrie;2014;;;;;;;;;;;
8938;Overige aardolieproducten;202 Landbouwchemicaliënindustrie;2015;;;;;;;;;;;
8939;Overige aardolieproducten;202 Landbouwchemicaliënindustrie;2016;;;;;;;;;;;
8940;Overige aardolieproducten;203 Verf-, vernis- en drukinktindustrie;2011;;;;;;;;;;;
8941;Overige aardolieproducten;203 Verf-, vernis- en drukinktindustrie;2012;;;;;;;;;;;
8942;Overige aardolieproducten;203 Verf-, vernis- en drukinktindustrie;2013;;;;;;;;;;;
8943;Overige aardolieproducten;203 Verf-, vernis- en drukinktindustrie;2014;;;;;;;;;;;
8944;Overige aardolieproducten;203 Verf-, vernis- en drukinktindustrie;2015;;;;;;;;;;;
8945;Overige aardolieproducten;203 Verf-, vernis- en drukinktindustrie;2016;;;;;;;;;;;
8946;Overige aardolieproducten;204 Wasmiddel- en cosmeticaindustrie;2011;;;;;;;;;;;
8947;Overige aardolieproducten;204 Wasmiddel- en cosmeticaindustrie;2012;;;;;;;;;;;
8948;Overige aardolieproducten;204 Wasmiddel- en cosmeticaindustrie;2013;;;;;;;;;;;
8949;Overige aardolieproducten;204 Wasmiddel- en cosmeticaindustrie;2014;;;;;;;;;;;
8950;Overige aardolieproducten;204 Wasmiddel- en cosmeticaindustrie;2015;;;;;;;;;;;
8951;Overige aardolieproducten;204 Wasmiddel- en cosmeticaindustrie;2016;;;;;;;;;;;
8952;Overige aardolieproducten;205 Overige chemische productenindustrie;2011;;;;;;;;;;;
8953;Overige aardolieproducten;205 Overige chemische productenindustrie;2012;;;;;;;;;;;
8954;Overige aardolieproducten;205 Overige chemische productenindustrie;2013;;;;;;;;;;;
8955;Overige aardolieproducten;205 Overige chemische productenindustrie;2014;;;;;;;;;;;
8956;Overige aardolieproducten;205 Overige chemische productenindustrie;2015;;;;;;;;;;;
8957;Overige aardolieproducten;205 Overige chemische productenindustrie;2016;;;;;;;;;;;
8958;Overige aardolieproducten;206 Synthetische vezelindustrie;2011;;;;;;;;;;;
8959;Overige aardolieproducten;206 Synthetische vezelindustrie;2012;;;;;;;;;;;
8960;Overige aardolieproducten;206 Synthetische vezelindustrie;2013;;;;;;;;;;;
8961;Overige aardolieproducten;206 Synthetische vezelindustrie;2014;;;;;;;;;;;
8962;Overige aardolieproducten;206 Synthetische vezelindustrie;2015;;;;;;;;;;;
8963;Overige aardolieproducten;206 Synthetische vezelindustrie;2016;;;;;;;;;;;
8964;Overige aardolieproducten;21 Farmaceutische industrie;2011;;;;;;;;;;;
8965;Overige aardolieproducten;21 Farmaceutische industrie;2012;;;;;;;;;;;
8966;Overige aardolieproducten;21 Farmaceutische industrie;2013;;;;;;;;;;;
8967;Overige aardolieproducten;21 Farmaceutische industrie;2014;;;;;;;;;;;
8968;Overige aardolieproducten;21 Farmaceutische industrie;2015;;;;;;;;;;;
8969;Overige aardolieproducten;21 Farmaceutische industrie;2016;;;;;;;;;;;
8970;Overige aardolieproducten;22 Rubber- en kunststofproductindustrie;2011;;;;;;;;;;;
8971;Overige aardolieproducten;22 Rubber- en kunststofproductindustrie;2012;;;;;;;;;;;
8972;Overige aardolieproducten;22 Rubber- en kunststofproductindustrie;2013;;;;;;;;;;;
8973;Overige aardolieproducten;22 Rubber- en kunststofproductindustrie;2014;;;;;;;;;;;
8974;Overige aardolieproducten;22 Rubber- en kunststofproductindustrie;2015;;;;;;;;;;;
8975;Overige aardolieproducten;22 Rubber- en kunststofproductindustrie;2016;;;;;;;;;;;
8976;Overige aardolieproducten;23 Bouwmaterialenindustrie;2011;;;;;;;;;;;
8977;Overige aardolieproducten;23 Bouwmaterialenindustrie;2012;;;;;;;;;;;
8978;Overige aardolieproducten;23 Bouwmaterialenindustrie;2013;;;;;;;;;;;
8979;Overige aardolieproducten;23 Bouwmaterialenindustrie;2014;;;;;;;;;;;
8980;Overige aardolieproducten;23 Bouwmaterialenindustrie;2015;;;;;;;;;;;
8981;Overige aardolieproducten;23 Bouwmaterialenindustrie;2016;;;;;;;;;;;
8982;Overige aardolieproducten;231 Glas- en glaswerkindustrie;2011;;;;;;;;;;;
8983;Overige aardolieproducten;231 Glas- en glaswerkindustrie;2012;;;;;;;;;;;
8984;Overige aardolieproducten;231 Glas- en glaswerkindustrie;2013;;;;;;;;;;;
8985;Overige aardolieproducten;231 Glas- en glaswerkindustrie;2014;;;;;;;;;;;
8986;Overige aardolieproducten;231 Glas- en glaswerkindustrie;2015;;;;;;;;;;;
8987;Overige aardolieproducten;231 Glas- en glaswerkindustrie;2016;;;;;;;;;;;
8988;Overige aardolieproducten;232 Vuurvast keramische productindustrie;2011;;;;;;;;;;;
8989;Overige aardolieproducten;232 Vuurvast keramische productindustrie;2012;;;;;;;;;;;
8990;Overige aardolieproducten;232 Vuurvast keramische productindustrie;2013;;;;;;;;;;;
8991;Overige aardolieproducten;232 Vuurvast keramische productindustrie;2014;;;;;;;;;;;
8992;Overige aardolieproducten;232 Vuurvast keramische productindustrie;2015;;;;;;;;;;;
8993;Overige aardolieproducten;232 Vuurvast keramische productindustrie;2016;;;;;;;;;;;
8994;Overige aardolieproducten;233 Keramische bouwproductenindustrie;2011;;;;;;;;;;;
8995;Overige aardolieproducten;233 Keramische bouwproductenindustrie;2012;;;;;;;;;;;
8996;Overige aardolieproducten;233 Keramische bouwproductenindustrie;2013;;;;;;;;;;;
8997;Overige aardolieproducten;233 Keramische bouwproductenindustrie;2014;;;;;;;;;;;
8998;Overige aardolieproducten;233 Keramische bouwproductenindustrie;2015;;;;;;;;;;;
8999;Overige aardolieproducten;233 Keramische bouwproductenindustrie;2016;;;;;;;;;;;
9000;Overige aardolieproducten;234 Overige keramische industrie;2011;;;;;;;;;;;
9001;Overige aardolieproducten;234 Overige keramische industrie;2012;;;;;;;;;;;
9002;Overige aardolieproducten;234 Overige keramische industrie;2013;;;;;;;;;;;
9003;Overige aardolieproducten;234 Overige keramische industrie;2014;;;;;;;;;;;
9004;Overige aardolieproducten;234 Overige keramische industrie;2015;;;;;;;;;;;
9005;Overige aardolieproducten;234 Overige keramische industrie;2016;;;;;;;;;;;
9006;Overige aardolieproducten;235 Cement-, kalk- en gipsindustrie;2011;;;;;;;;;;;
9007;Overige aardolieproducten;235 Cement-, kalk- en gipsindustrie;2012;;;;;;;;;;;
9008;Overige aardolieproducten;235 Cement-, kalk- en gipsindustrie;2013;;;;;;;;;;;
9009;Overige aardolieproducten;235 Cement-, kalk- en gipsindustrie;2014;;;;;;;;;;;
9010;Overige aardolieproducten;235 Cement-, kalk- en gipsindustrie;2015;;;;;;;;;;;
9011;Overige aardolieproducten;235 Cement-, kalk- en gipsindustrie;2016;;;;;;;;;;;
9012;Overige aardolieproducten;236 Beton-, gips-, cementwarenindustrie;2011;;;;;;;;;;;
9013;Overige aardolieproducten;236 Beton-, gips-, cementwarenindustrie;2012;;;;;;;;;;;
9014;Overige aardolieproducten;236 Beton-, gips-, cementwarenindustrie;2013;;;;;;;;;;;
9015;Overige aardolieproducten;236 Beton-, gips-, cementwarenindustrie;2014;;;;;;;;;;;
9016;Overige aardolieproducten;236 Beton-, gips-, cementwarenindustrie;2015;;;;;;;;;;;
9017;Overige aardolieproducten;236 Beton-, gips-, cementwarenindustrie;2016;;;;;;;;;;;
9018;Overige aardolieproducten;237 Natuursteenbewerkende industrie;2011;;;;;;;;;;;
9019;Overige aardolieproducten;237 Natuursteenbewerkende industrie;2012;;;;;;;;;;;
9020;Overige aardolieproducten;237 Natuursteenbewerkende industrie;2013;;;;;;;;;;;
9021;Overige aardolieproducten;237 Natuursteenbewerkende industrie;2014;;;;;;;;;;;
9022;Overige aardolieproducten;237 Natuursteenbewerkende industrie;2015;;;;;;;;;;;
9023;Overige aardolieproducten;237 Natuursteenbewerkende industrie;2016;;;;;;;;;;;
9024;Overige aardolieproducten;239 Overige minerale productenindustrie;2011;;;;;;;;;;;
9025;Overige aardolieproducten;239 Overige minerale productenindustrie;2012;;;;;;;;;;;
9026;Overige aardolieproducten;239 Overige minerale productenindustrie;2013;;;;;;;;;;;
9027;Overige aardolieproducten;239 Overige minerale productenindustrie;2014;;;;;;;;;;;
9028;Overige aardolieproducten;239 Overige minerale productenindustrie;2015;;;;;;;;;;;
9029;Overige aardolieproducten;239 Overige minerale productenindustrie;2016;;;;;;;;;;;
9030;Overige aardolieproducten;24-30, 33 Metalektro;2011;11.3;;11.3;;;;11.3;;11.2;;0.1
9031;Overige aardolieproducten;24-30, 33 Metalektro;2012;9.0;;9.0;;;;9.0;;9.0;;
9032;Overige aardolieproducten;24-30, 33 Metalektro;2013;8.8;;8.8;;;;8.8;;8.8;;
9033;Overige aardolieproducten;24-30, 33 Metalektro;2014;18.4;;18.4;;;;18.4;;18.4;;
9034;Overige aardolieproducten;24-30, 33 Metalektro;2015;;;;;;;;;;;
9035;Overige aardolieproducten;24-30, 33 Metalektro;2016;;;;;;;;;;;
9036;Overige aardolieproducten;24-25 Basismetaal, metaalprod.-industrie;2011;1.8;;1.8;;;;1.8;;1.8;;0.1
9037;Overige aardolieproducten;24-25 Basismetaal, metaalprod.-industrie;2012;;;;;;;;;;;
9038;Overige aardolieproducten;24-25 Basismetaal, metaalprod.-industrie;2013;;;;;;;;;;;
9039;Overige aardolieproducten;24-25 Basismetaal, metaalprod.-industrie;2014;;;;;;;;;;;
9040;Overige aardolieproducten;24-25 Basismetaal, metaalprod.-industrie;2015;;;;;;;;;;;
9041;Overige aardolieproducten;24-25 Basismetaal, metaalprod.-industrie;2016;;;;;;;;;;;
9042;Overige aardolieproducten;24 Basismetaalindustrie;2011;1.8;;1.8;;;;1.8;;1.8;;0.1
9043;Overige aardolieproducten;24 Basismetaalindustrie;2012;;;;;;;;;;;
9044;Overige aardolieproducten;24 Basismetaalindustrie;2013;;;;;;;;;;;
9045;Overige aardolieproducten;24 Basismetaalindustrie;2014;;;;;;;;;;;
9046;Overige aardolieproducten;24 Basismetaalindustrie;2015;;;;;;;;;;;
9047;Overige aardolieproducten;24 Basismetaalindustrie;2016;;;;;;;;;;;
9048;Overige aardolieproducten;25 Metaalproductenindustrie;2011;;;;;;;;;;;
9049;Overige aardolieproducten;25 Metaalproductenindustrie;2012;;;;;;;;;;;
9050;Overige aardolieproducten;25 Metaalproductenindustrie;2013;;;;;;;;;;;
9051;Overige aardolieproducten;25 Metaalproductenindustrie;2014;;;;;;;;;;;
9052;Overige aardolieproducten;25 Metaalproductenindustrie;2015;;;;;;;;;;;
9053;Overige aardolieproducten;25 Metaalproductenindustrie;2016;;;;;;;;;;;
9054;Overige aardolieproducten;26-28 Elektrotechn. en machine-industrie;2011;9.4;;9.4;;;;9.4;;9.4;;
9055;Overige aardolieproducten;26-28 Elektrotechn. en machine-industrie;2012;9.0;;9.0;;;;9.0;;9.0;;
9056;Overige aardolieproducten;26-28 Elektrotechn. en machine-industrie;2013;8.8;;8.8;;;;8.8;;8.8;;
9057;Overige aardolieproducten;26-28 Elektrotechn. en machine-industrie;2014;18.4;;18.4;;;;18.4;;18.4;;
9058;Overige aardolieproducten;26-28 Elektrotechn. en machine-industrie;2015;;;;;;;;;;;
9059;Overige aardolieproducten;26-28 Elektrotechn. en machine-industrie;2016;;;;;;;;;;;
9060;Overige aardolieproducten;26-27 Elektrische en elektron. Industrie;2011;9.4;;9.4;;;;9.4;;9.4;;
9061;Overige aardolieproducten;26-27 Elektrische en elektron. Industrie;2012;9.0;;9.0;;;;9.0;;9.0;;
9062;Overige aardolieproducten;26-27 Elektrische en elektron. Industrie;2013;8.8;;8.8;;;;8.8;;8.8;;
9063;Overige aardolieproducten;26-27 Elektrische en elektron. Industrie;2014;18.4;;18.4;;;;18.4;;18.4;;
9064;Overige aardolieproducten;26-27 Elektrische en elektron. Industrie;2015;;;;;;;;;;;
9065;Overige aardolieproducten;26-27 Elektrische en elektron. Industrie;2016;;;;;;;;;;;
9066;Overige aardolieproducten;26 Elektrotechnische industrie;2011;;;;;;;;;;;
9067;Overige aardolieproducten;26 Elektrotechnische industrie;2012;;;;;;;;;;;
9068;Overige aardolieproducten;26 Elektrotechnische industrie;2013;;;;;;;;;;;
9069;Overige aardolieproducten;26 Elektrotechnische industrie;2014;;;;;;;;;;;
9070;Overige aardolieproducten;26 Elektrotechnische industrie;2015;;;;;;;;;;;
9071;Overige aardolieproducten;26 Elektrotechnische industrie;2016;;;;;;;;;;;
9072;Overige aardolieproducten;27 Elektrische apparatenindustrie;2011;9.4;;9.4;;;;9.4;;9.4;;
9073;Overige aardolieproducten;27 Elektrische apparatenindustrie;2012;9.0;;9.0;;;;9.0;;9.0;;
9074;Overige aardolieproducten;27 Elektrische apparatenindustrie;2013;8.8;;8.8;;;;8.8;;8.8;;
9075;Overige aardolieproducten;27 Elektrische apparatenindustrie;2014;18.4;;18.4;;;;18.4;;18.4;;
9076;Overige aardolieproducten;27 Elektrische apparatenindustrie;2015;;;;;;;;;;;
9077;Overige aardolieproducten;27 Elektrische apparatenindustrie;2016;;;;;;;;;;;
9078;Overige aardolieproducten;28 Machine-industrie;2011;;;;;;;;;;;
9079;Overige aardolieproducten;28 Machine-industrie;2012;;;;;;;;;;;
9080;Overige aardolieproducten;28 Machine-industrie;2013;;;;;;;;;;;
9081;Overige aardolieproducten;28 Machine-industrie;2014;;;;;;;;;;;
9082;Overige aardolieproducten;28 Machine-industrie;2015;;;;;;;;;;;
9083;Overige aardolieproducten;28 Machine-industrie;2016;;;;;;;;;;;
9084;Overige aardolieproducten;29-30 Transportmiddelenindustrie;2011;;;;;;;;;;;
9085;Overige aardolieproducten;29-30 Transportmiddelenindustrie;2012;;;;;;;;;;;
9086;Overige aardolieproducten;29-30 Transportmiddelenindustrie;2013;;;;;;;;;;;
9087;Overige aardolieproducten;29-30 Transportmiddelenindustrie;2014;;;;;;;;;;;
9088;Overige aardolieproducten;29-30 Transportmiddelenindustrie;2015;;;;;;;;;;;
9089;Overige aardolieproducten;29-30 Transportmiddelenindustrie;2016;;;;;;;;;;;
9090;Overige aardolieproducten;29 Auto- en aanhangwagenindustrie;2011;;;;;;;;;;;
9091;Overige aardolieproducten;29 Auto- en aanhangwagenindustrie;2012;;;;;;;;;;;
9092;Overige aardolieproducten;29 Auto- en aanhangwagenindustrie;2013;;;;;;;;;;;
9093;Overige aardolieproducten;29 Auto- en aanhangwagenindustrie;2014;;;;;;;;;;;
9094;Overige aardolieproducten;29 Auto- en aanhangwagenindustrie;2015;;;;;;;;;;;
9095;Overige aardolieproducten;29 Auto- en aanhangwagenindustrie;2016;;;;;;;;;;;
9096;Overige aardolieproducten;30 Overige transportmiddelenindustrie;2011;;;;;;;;;;;
9097;Overige aardolieproducten;30 Overige transportmiddelenindustrie;2012;;;;;;;;;;;
9098;Overige aardolieproducten;30 Overige transportmiddelenindustrie;2013;;;;;;;;;;;
9099;Overige aardolieproducten;30 Overige transportmiddelenindustrie;2014;;;;;;;;;;;
9100;Overige aardolieproducten;30 Overige transportmiddelenindustrie;2015;;;;;;;;;;;
9101;Overige aardolieproducten;30 Overige transportmiddelenindustrie;2016;;;;;;;;;;;
9102;Overige aardolieproducten;31 Meubelindustrie;2011;;;;;;;;;;;
9103;Overige aardolieproducten;31 Meubelindustrie;2012;;;;;;;;;;;
9104;Overige aardolieproducten;31 Meubelindustrie;2013;;;;;;;;;;;
9105;Overige aardolieproducten;31 Meubelindustrie;2014;;;;;;;;;;;
9106;Overige aardolieproducten;31 Meubelindustrie;2015;;;;;;;;;;;
9107;Overige aardolieproducten;31 Meubelindustrie;2016;;;;;;;;;;;
9108;Overige aardolieproducten;32 Overige industrie;2011;;;;;;;;;;;
9109;Overige aardolieproducten;32 Overige industrie;2012;;;;;;;;;;;
9110;Overige aardolieproducten;32 Overige industrie;2013;;;;;;;;;;;
9111;Overige aardolieproducten;32 Overige industrie;2014;;;;;;;;;;;
9112;Overige aardolieproducten;32 Overige industrie;2015;;;;;;;;;;;
9113;Overige aardolieproducten;32 Overige industrie;2016;;;;;;;;;;;
9114;Overige aardolieproducten;33 Reparatie en installatie van machines;2011;;;;;;;;;;;
9115;Overige aardolieproducten;33 Reparatie en installatie van machines;2012;;;;;;;;;;;
9116;Overige aardolieproducten;33 Reparatie en installatie van machines;2013;;;;;;;;;;;
9117;Overige aardolieproducten;33 Reparatie en installatie van machines;2014;;;;;;;;;;;
9118;Overige aardolieproducten;33 Reparatie en installatie van machines;2015;;;;;;;;;;;
9119;Overige aardolieproducten;33 Reparatie en installatie van machines;2016;;;;;;;;;;;
9120;Overige aardolieproducten;Industrie onbekend;2011;2.1;;2.1;;;;2.1;;2.1;;
9121;Overige aardolieproducten;Industrie onbekend;2012;1.8;;1.8;;;;1.8;;1.8;;
9122;Overige aardolieproducten;Industrie onbekend;2013;1.7;;1.7;;;;1.7;;1.7;;
9123;Overige aardolieproducten;Industrie onbekend;2014;1.8;;1.8;;;;1.8;;1.8;;
9124;Overige aardolieproducten;Industrie onbekend;2015;1.8;;1.8;;;;1.8;;1.8;;
9125;Overige aardolieproducten;Industrie onbekend;2016;2.0;;2.0;;;;2.0;;2.0;;
9126;Overige aardolieproducten;D Energievoorziening;2011;0.0;;;0.0;0.0;;0.0;;0.0;;
9127;Overige aardolieproducten;D Energievoorziening;2012;0.0;;;0.0;0.0;;0.0;;0.0;;
9128;Overige aardolieproducten;D Energievoorziening;2013;;;;;;;;;;;
9129;Overige aardolieproducten;D Energievoorziening;2014;;;;;;;;;;;
9130;Overige aardolieproducten;D Energievoorziening;2015;;;;;;;;;;;
9131;Overige aardolieproducten;D Energievoorziening;2016;;;;;;;;;;;
9132;Overige aardolieproducten;E Waterbedrijven en afvalbeheer;2011;;;;;;;;;;;
9133;Overige aardolieproducten;E Waterbedrijven en afvalbeheer;2012;;;;;;;;;;;
9134;Overige aardolieproducten;E Waterbedrijven en afvalbeheer;2013;;;;;;;;;;;
9135;Overige aardolieproducten;E Waterbedrijven en afvalbeheer;2014;;;;;;;;;;;
9136;Overige aardolieproducten;E Waterbedrijven en afvalbeheer;2015;;;;;;;;;;;
9137;Overige aardolieproducten;E Waterbedrijven en afvalbeheer;2016;;;;;;;;;;;
9138;Overige aardolieproducten;36 Waterleidingbedrijven;2011;;;;;;;;;;;
9139;Overige aardolieproducten;36 Waterleidingbedrijven;2012;;;;;;;;;;;
9140;Overige aardolieproducten;36 Waterleidingbedrijven;2013;;;;;;;;;;;
9141;Overige aardolieproducten;36 Waterleidingbedrijven;2014;;;;;;;;;;;
9142;Overige aardolieproducten;36 Waterleidingbedrijven;2015;;;;;;;;;;;
9143;Overige aardolieproducten;36 Waterleidingbedrijven;2016;;;;;;;;;;;
9144;Overige aardolieproducten;37 Afvalwaterinzameling en -behandeling;2011;;;;;;;;;;;
9145;Overige aardolieproducten;37 Afvalwaterinzameling en -behandeling;2012;;;;;;;;;;;
9146;Overige aardolieproducten;37 Afvalwaterinzameling en -behandeling;2013;;;;;;;;;;;
9147;Overige aardolieproducten;37 Afvalwaterinzameling en -behandeling;2014;;;;;;;;;;;
9148;Overige aardolieproducten;37 Afvalwaterinzameling en -behandeling;2015;;;;;;;;;;;
9149;Overige aardolieproducten;37 Afvalwaterinzameling en -behandeling;2016;;;;;;;;;;;
9150;Overige aardolieproducten;38 Afvalbehandeling en recycling;2011;;;;;;;;;;;
9151;Overige aardolieproducten;38 Afvalbehandeling en recycling;2012;;;;;;;;;;;
9152;Overige aardolieproducten;38 Afvalbehandeling en recycling;2013;;;;;;;;;;;
9153;Overige aardolieproducten;38 Afvalbehandeling en recycling;2014;;;;;;;;;;;
9154;Overige aardolieproducten;38 Afvalbehandeling en recycling;2015;;;;;;;;;;;
9155;Overige aardolieproducten;38 Afvalbehandeling en recycling;2016;;;;;;;;;;;
9156;Overige aardolieproducten;39 Sanering en overig afvalbeheer;2011;;;;;;;;;;;
9157;Overige aardolieproducten;39 Sanering en overig afvalbeheer;2012;;;;;;;;;;;
9158;Overige aardolieproducten;39 Sanering en overig afvalbeheer;2013;;;;;;;;;;;
9159;Overige aardolieproducten;39 Sanering en overig afvalbeheer;2014;;;;;;;;;;;
9160;Overige aardolieproducten;39 Sanering en overig afvalbeheer;2015;;;;;;;;;;;
9161;Overige aardolieproducten;39 Sanering en overig afvalbeheer;2016;;;;;;;;;;;
9162;Overige aardolieproducten;F Bouwnijverheid;2011;9.3;;9.3;;;;9.3;;9.3;;
9163;Overige aardolieproducten;F Bouwnijverheid;2012;9.0;;9.0;;;;9.0;;9.0;;
