ID;Leeftijd;Perioden;GemiddeldKindertal_1;GemiddeldAantal1eKinderen_2;GemiddeldAantal2eKinderen_3;GemiddeldAantal3eKinderen_4;GemiddeldAantal4eOfVolgendeKind_5
379;22 jaar;2025;0.03442;0.02627;0.00695;0.00109;0.00011
380;22 jaar;2026;0.03445;0.02629;0.00695;0.0011;0.00011
381;22 jaar;2027;0.03447;0.02631;0.00695;0.0011;0.00011
382;22 jaar;2028;0.03449;0.02632;0.00695;0.00111;0.00011
383;22 jaar;2029;0.03451;0.02634;0.00695;0.00111;0.00011
384;22 jaar;2030;0.03453;0.02636;0.00695;0.00111;0.00011
385;22 jaar;2031;0.03455;0.02637;0.00695;0.00112;0.00011
386;22 jaar;2032;0.03457;0.02639;0.00695;0.00112;0.00011
387;22 jaar;2033;0.03459;0.0264;0.00695;0.00113;0.00011
388;22 jaar;2034;0.03461;0.02642;0.00695;0.00113;0.00011
389;22 jaar;2035;0.03462;0.02643;0.00695;0.00113;0.00011
390;22 jaar;2036;0.03465;0.02645;0.00695;0.00114;0.00011
391;22 jaar;2037;0.03467;0.02647;0.00695;0.00114;0.00011
392;22 jaar;2038;0.03468;0.02648;0.00695;0.00114;0.00011
393;22 jaar;2039;0.0347;0.0265;0.00695;0.00114;0.00011
394;22 jaar;2040;0.03472;0.02651;0.00695;0.00115;0.00011
395;22 jaar;2041;0.03474;0.02653;0.00695;0.00115;0.00011
396;22 jaar;2042;0.03475;0.02654;0.00695;0.00115;0.00011
397;22 jaar;2043;0.03475;0.02654;0.00695;0.00115;0.00011
398;22 jaar;2044;0.03475;0.02654;0.00695;0.00115;0.00011
399;22 jaar;2045;0.03475;0.02654;0.00695;0.00115;0.00011
400;22 jaar;2046;0.03475;0.02654;0.00695;0.00115;0.00011
401;22 jaar;2047;0.03475;0.02654;0.00695;0.00115;0.00011
402;22 jaar;2048;0.03475;0.02654;0.00695;0.00115;0.00011
403;22 jaar;2049;0.03475;0.02654;0.00695;0.00115;0.00011
404;22 jaar;2050;0.03475;0.02654;0.00695;0.00115;0.00011
405;23 jaar;2006;0.04199;0.02979;0.01042;0.00164;0.00014
406;23 jaar;2007;0.042;0.02979;0.01043;0.00163;0.00015
407;23 jaar;2008;0.04202;0.02982;0.01044;0.00162;0.00014
408;23 jaar;2009;0.04208;0.02987;0.01044;0.00162;0.00016
409;23 jaar;2010;0.04184;0.02972;0.01037;0.0016;0.00015
410;23 jaar;2011;0.04193;0.0298;0.01034;0.00163;0.00016
411;23 jaar;2012;0.042;0.02988;0.01031;0.00165;0.00016
412;23 jaar;2013;0.04205;0.02992;0.01029;0.00168;0.00016
413;23 jaar;2014;0.04214;0.03;0.01027;0.0017;0.00017
414;23 jaar;2015;0.04219;0.03006;0.01024;0.00172;0.00017
415;23 jaar;2016;0.04226;0.03013;0.01022;0.00174;0.00017
416;23 jaar;2017;0.0423;0.03016;0.0102;0.00176;0.00018
417;23 jaar;2018;0.04237;0.03023;0.01018;0.00178;0.00018
418;23 jaar;2019;0.04243;0.03029;0.01016;0.0018;0.00018
419;23 jaar;2020;0.04247;0.03033;0.01014;0.00181;0.00019
420;23 jaar;2021;0.04252;0.03038;0.01012;0.00183;0.00019
421;23 jaar;2022;0.04254;0.03041;0.0101;0.00184;0.00019
422;23 jaar;2023;0.04256;0.03043;0.01008;0.00186;0.00019
423;23 jaar;2024;0.0426;0.03046;0.01007;0.00187;0.0002
424;23 jaar;2025;0.04263;0.03049;0.01005;0.00189;0.0002
425;23 jaar;2026;0.04264;0.03051;0.01003;0.0019;0.0002
426;23 jaar;2027;0.04266;0.03054;0.01001;0.00191;0.0002
427;23 jaar;2028;0.04268;0.03056;0.01;0.00192;0.0002
428;23 jaar;2029;0.04271;0.03059;0.00998;0.00193;0.00021
429;23 jaar;2030;0.04272;0.03061;0.00996;0.00194;0.00021
430;23 jaar;2031;0.04274;0.03063;0.00995;0.00195;0.00021
431;23 jaar;2032;0.04276;0.03066;0.00993;0.00196;0.00021
432;23 jaar;2033;0.04277;0.03068;0.00991;0.00197;0.00021
433;23 jaar;2034;0.0428;0.0307;0.0099;0.00198;0.00022
434;23 jaar;2035;0.04282;0.03073;0.00988;0.00199;0.00022
435;23 jaar;2036;0.04283;0.03075;0.00986;0.002;0.00022
436;23 jaar;2037;0.04285;0.03077;0.00985;0.00201;0.00022
437;23 jaar;2038;0.04285;0.03079;0.00983;0.00201;0.00022
438;23 jaar;2039;0.04286;0.03081;0.00981;0.00202;0.00022
439;23 jaar;2040;0.0429;0.03084;0.0098;0.00203;0.00023
440;23 jaar;2041;0.04291;0.03086;0.00978;0.00204;0.00023
441;23 jaar;2042;0.04292;0.03088;0.00977;0.00204;0.00023
442;23 jaar;2043;0.04293;0.0309;0.00975;0.00205;0.00023
443;23 jaar;2044;0.04293;0.0309;0.00975;0.00205;0.00023
444;23 jaar;2045;0.04293;0.0309;0.00975;0.00205;0.00023
445;23 jaar;2046;0.04293;0.0309;0.00975;0.00205;0.00023
446;23 jaar;2047;0.04293;0.0309;0.00975;0.00205;0.00023
447;23 jaar;2048;0.04293;0.0309;0.00975;0.00205;0.00023
448;23 jaar;2049;0.04293;0.0309;0.00975;0.00205;0.00023
449;23 jaar;2050;0.04293;0.0309;0.00975;0.00205;0.00023
450;24 jaar;2006;0.05382;0.03643;0.01431;0.00265;0.00042
451;24 jaar;2007;0.05398;0.03658;0.01425;0.00271;0.00043
452;24 jaar;2008;0.05419;0.03678;0.01416;0.00279;0.00046
453;24 jaar;2009;0.05437;0.03699;0.01407;0.00285;0.00047
454;24 jaar;2010;0.0544;0.03712;0.01381;0.00299;0.00048
455;24 jaar;2011;0.05448;0.03717;0.01378;0.00303;0.0005
456;24 jaar;2012;0.05454;0.03722;0.01375;0.00306;0.00051
457;24 jaar;2013;0.05454;0.03722;0.01372;0.00309;0.00051
458;24 jaar;2014;0.05457;0.03724;0.0137;0.00311;0.00052
459;24 jaar;2015;0.05461;0.03728;0.01367;0.00314;0.00052
460;24 jaar;2016;0.05465;0.03731;0.01365;0.00316;0.00053
461;24 jaar;2017;0.05464;0.0373;0.01363;0.00318;0.00053
462;24 jaar;2018;0.05467;0.03732;0.01361;0.0032;0.00054
463;24 jaar;2019;0.05469;0.03734;0.01359;0.00322;0.00054
464;24 jaar;2020;0.05469;0.03734;0.01357;0.00323;0.00055
465;24 jaar;2021;0.05469;0.03734;0.01355;0.00325;0.00055
466;24 jaar;2022;0.05468;0.03732;0.01354;0.00326;0.00056
467;24 jaar;2023;0.05464;0.03729;0.01352;0.00327;0.00056
468;24 jaar;2024;0.05461;0.03727;0.0135;0.00328;0.00056
469;24 jaar;2025;0.05459;0.03725;0.01349;0.00329;0.00056
470;24 jaar;2026;0.05456;0.03722;0.01347;0.0033;0.00057
471;24 jaar;2027;0.05454;0.0372;0.01346;0.00331;0.00057
472;24 jaar;2028;0.05449;0.03717;0.01344;0.00331;0.00057
473;24 jaar;2029;0.05446;0.03714;0.01343;0.00332;0.00057
474;24 jaar;2030;0.05443;0.03712;0.01341;0.00332;0.00058
475;24 jaar;2031;0.0544;0.03709;0.0134;0.00333;0.00058
476;24 jaar;2032;0.05436;0.03706;0.01339;0.00333;0.00058
477;24 jaar;2033;0.05432;0.0370399999999999;0.01337;0.00333;0.00058
478;24 jaar;2034;0.05428;0.03701;0.01336;0.00333;0.00058
479;24 jaar;2035;0.05426;0.03698;0.01335;0.00334;0.00059
480;24 jaar;2036;0.05421;0.03695;0.01333;0.00334;0.00059
481;24 jaar;2037;0.05417;0.03692;0.01332;0.00334;0.00059
482;24 jaar;2038;0.05413;0.0369;0.0133;0.00334;0.00059
483;24 jaar;2039;0.05409;0.03687;0.01329;0.00334;0.00059
484;24 jaar;2040;0.05405;0.03684;0.01328;0.00334;0.00059
485;24 jaar;2041;0.05401;0.03681;0.01327;0.00334;0.00059
486;24 jaar;2042;0.05396;0.03678;0.01325;0.00334;0.00059
487;24 jaar;2043;0.05391;0.03675;0.01324;0.00333;0.00059
488;24 jaar;2044;0.05388;0.03672;0.01323;0.00333;0.0006
489;24 jaar;2045;0.05388;0.03672;0.01323;0.00333;0.0006
490;24 jaar;2046;0.05388;0.03672;0.01323;0.00333;0.0006
491;24 jaar;2047;0.05388;0.03672;0.01323;0.00333;0.0006
492;24 jaar;2048;0.05388;0.03672;0.01323;0.00333;0.0006
493;24 jaar;2049;0.05388;0.03672;0.01323;0.00333;0.0006
494;24 jaar;2050;0.05388;0.03672;0.01323;0.00333;0.0006
495;25 jaar;2006;0.06608;0.04349;0.0179;0.00392;0.00077
496;25 jaar;2007;0.06646;0.0437;0.01799;0.00396;0.00081
497;25 jaar;2008;0.06688;0.04394;0.01806;0.00403;0.00085
498;25 jaar;2009;0.06732;0.04421;0.01812;0.00409;0.00089
499;25 jaar;2010;0.06773;0.04442;0.01815;0.00421;0.00095
500;25 jaar;2011;0.06791;0.04455;0.01815;0.00425;0.00096
501;25 jaar;2012;0.06804;0.04467;0.01814;0.00428;0.00095
502;25 jaar;2013;0.06813;0.04474;0.01813;0.00431;0.00095
503;25 jaar;2014;0.06825;0.04484;0.01812;0.00434;0.00095
504;25 jaar;2015;0.06837;0.04495;0.01811;0.00437;0.00094
505;25 jaar;2016;0.06848;0.04504;0.0181;0.0044;0.00094
506;25 jaar;2017;0.06855;0.04509;0.01809;0.00443;0.00094
507;25 jaar;2018;0.06863;0.04518;0.01807;0.00445;0.00093
508;25 jaar;2019;0.06874;0.04527;0.01806;0.00448;0.00093
509;25 jaar;2020;0.0688;0.04532;0.01804;0.00451;0.00093
510;25 jaar;2021;0.06886;0.04538;0.01802;0.00453;0.00093
511;25 jaar;2022;0.06889;0.04541;0.018;0.00456;0.00092
512;25 jaar;2023;0.06891;0.04543;0.01798;0.00458;0.00092
513;25 jaar;2024;0.06896;0.04546;0.01797;0.00461;0.00092
514;25 jaar;2025;0.06897;0.04548;0.01795;0.00463;0.00091
515;25 jaar;2026;0.06899;0.0455;0.01793;0.00465;0.00091
516;25 jaar;2027;0.06902;0.04552;0.01791;0.00468;0.00091
517;25 jaar;2028;0.06903;0.04553;0.01789;0.0047;0.00091
518;25 jaar;2029;0.06903;0.04555;0.01786;0.00472;0.0009
519;25 jaar;2030;0.06904;0.04556;0.01784;0.00474;0.0009
520;25 jaar;2031;0.06905;0.04557;0.01782;0.00476;0.0009
521;25 jaar;2032;0.06905;0.04558;0.0178;0.00478;0.00089
522;25 jaar;2033;0.06907;0.0456;0.01778;0.0048;0.00089
523;25 jaar;2034;0.06907;0.0456;0.01776;0.00482;0.00089
524;25 jaar;2035;0.06908;0.04561;0.01774;0.00484;0.00089
525;25 jaar;2036;0.06908;0.04562;0.01772;0.00486;0.00088
526;25 jaar;2037;0.06908;0.04563;0.01769;0.00488;0.00088
527;25 jaar;2038;0.06908;0.04563;0.01767;0.0049;0.00088
528;25 jaar;2039;0.06908;0.04564;0.01765;0.00492;0.00087
529;25 jaar;2040;0.06908;0.04564;0.01763;0.00494;0.00087
530;25 jaar;2041;0.06908;0.04565;0.01761;0.00495;0.00087
531;25 jaar;2042;0.06908;0.04565;0.01759;0.00497;0.00087
532;25 jaar;2043;0.06907;0.04566;0.01756;0.00499;0.00086
533;25 jaar;2044;0.06907;0.04566;0.01754;0.00501;0.00086
534;25 jaar;2045;0.06906;0.04566;0.01752;0.00502;0.00086
535;25 jaar;2046;0.06906;0.04566;0.01752;0.00502;0.00086
536;25 jaar;2047;0.06906;0.04566;0.01752;0.00502;0.00086
537;25 jaar;2048;0.06906;0.04566;0.01752;0.00502;0.00086
538;25 jaar;2049;0.06906;0.04566;0.01752;0.00502;0.00086
539;25 jaar;2050;0.06906;0.04566;0.01752;0.00502;0.00086
540;26 jaar;2006;0.08166;0.05109;0.02385;0.00565;0.00107
541;26 jaar;2007;0.0819;0.0511;0.02402;0.00565;0.00113
542;26 jaar;2008;0.08217;0.05116;0.02414;0.00568;0.00119
543;26 jaar;2009;0.08252;0.05125;0.02428;0.00572;0.00127
544;26 jaar;2010;0.08254;0.05103;0.02439;0.00575;0.00137
545;26 jaar;2011;0.08281;0.05125;0.02438;0.00579;0.00139
546;26 jaar;2012;0.08305;0.05145;0.02438;0.00584;0.00138
547;26 jaar;2013;0.08322;0.0516;0.02436;0.00588;0.00138
548;26 jaar;2014;0.08345;0.0518;0.02435;0.00592;0.00138
549;26 jaar;2015;0.08366;0.05199;0.02434;0.00596;0.00137
550;26 jaar;2016;0.08388;0.05218;0.02432;0.00601;0.00137
551;26 jaar;2017;0.08402;0.05231;0.0243;0.00604;0.00137
552;26 jaar;2018;0.08421;0.05249;0.02428;0.00608;0.00136
553;26 jaar;2019;0.0844;0.05267;0.02425;0.00612;0.00136
554;26 jaar;2020;0.08455;0.05281;0.02423;0.00615;0.00136
555;26 jaar;2021;0.0847;0.05296;0.0242;0.00619;0.00135
556;26 jaar;2022;0.08482;0.05307;0.02418;0.00622;0.00135
557;26 jaar;2023;0.08493;0.05318;0.02415;0.00626;0.00134
558;26 jaar;2024;0.08503;0.05328;0.02412;0.00629;0.00134
559;26 jaar;2025;0.08514;0.05339;0.02409;0.00632;0.00134
560;26 jaar;2026;0.08522;0.05348;0.02406;0.00635;0.00133
561;26 jaar;2027;0.08532;0.05358;0.02403;0.00638;0.00133
562;26 jaar;2028;0.08541;0.05367;0.024;0.00641;0.00133
563;26 jaar;2029;0.0855;0.05376;0.02397;0.00644;0.00133
564;26 jaar;2030;0.08558;0.05385;0.02394;0.00647;0.00132
565;26 jaar;2031;0.08566;0.05393;0.02391;0.0065;0.00132
566;26 jaar;2032;0.08574;0.05401;0.02388;0.00653;0.00132
567;26 jaar;2033;0.08581;0.05409;0.02385;0.00656;0.00131
568;26 jaar;2034;0.08588;0.05417;0.02382;0.00658;0.00131
569;26 jaar;2035;0.08595;0.05424;0.02379;0.00661;0.00131
570;26 jaar;2036;0.08601;0.05431;0.02376;0.00664;0.0013
571;26 jaar;2037;0.08606;0.05438;0.02372;0.00666;0.0013
572;26 jaar;2038;0.08613;0.05445;0.02369;0.00669;0.0013
573;26 jaar;2039;0.08617;0.05451;0.02366;0.00671;0.00129
574;26 jaar;2040;0.08623;0.05457;0.02363;0.00674;0.00129
575;26 jaar;2041;0.08628;0.05463;0.0236;0.00676;0.00129
576;26 jaar;2042;0.08632;0.05469;0.02356;0.00679;0.00128
577;26 jaar;2043;0.08637;0.05475;0.02353;0.00681;0.00128
578;26 jaar;2044;0.08641;0.0548;0.0235;0.00683;0.00128
579;26 jaar;2045;0.08645;0.05485;0.02347;0.00686;0.00127
580;26 jaar;2046;0.0865;0.05491;0.02344;0.00688;0.00127
581;26 jaar;2047;0.0865;0.05491;0.02344;0.00688;0.00127
582;26 jaar;2048;0.0865;0.05491;0.02344;0.00688;0.00127
583;26 jaar;2049;0.0865;0.05491;0.02344;0.00688;0.00127
584;26 jaar;2050;0.0865;0.05491;0.02344;0.00688;0.00127
585;27 jaar;2006;0.09756;0.05832;0.03007;0.00759;0.00158
586;27 jaar;2007;0.09792;0.0583;0.03024;0.00775;0.00163
587;27 jaar;2008;0.09834;0.05834;0.03037;0.00794;0.00169
588;27 jaar;2009;0.0988;0.0584;0.0305;0.00812;0.00178
589;27 jaar;2010;0.09895;0.05809;0.03056;0.00848;0.00182
590;27 jaar;2011;0.09913;0.05818;0.0306;0.00851;0.00184
591;27 jaar;2012;0.09928;0.05827;0.03064;0.00853;0.00184
592;27 jaar;2013;0.09936;0.0583;0.03068;0.00855;0.00183
593;27 jaar;2014;0.09952;0.0584;0.03072;0.00857;0.00183
594;27 jaar;2015;0.09965;0.05849;0.03075;0.00859;0.00182
595;27 jaar;2016;0.09977;0.05858;0.03077;0.0086;0.00182
596;27 jaar;2017;0.09984;0.05861;0.0308;0.00862;0.00181
597;27 jaar;2018;0.09997;0.05871;0.03082;0.00863;0.00181
598;27 jaar;2019;0.1001;0.05882;0.03084;0.00864;0.0018
599;27 jaar;2020;0.10019;0.05888;0.03086;0.00865;0.0018
600;27 jaar;2021;0.10028;0.05896;0.03087;0.00865;0.0018
601;27 jaar;2022;0.10034;0.059;0.03089;0.00866;0.00179
602;27 jaar;2023;0.10041;0.05905;0.0309;0.00867;0.00179
603;27 jaar;2024;0.10045;0.05909;0.03091;0.00867;0.00178
604;27 jaar;2025;0.10052;0.05914;0.03092;0.00868;0.00178
605;27 jaar;2026;0.10057;0.05919;0.03093;0.00868;0.00177
606;27 jaar;2027;0.10063;0.05924;0.03094;0.00868;0.00177
607;27 jaar;2028;0.10069;0.0593;0.03095;0.00868;0.00176
608;27 jaar;2029;0.10075;0.05935;0.03096;0.00868;0.00176
609;27 jaar;2030;0.10082;0.05941;0.03097;0.00868;0.00176
610;27 jaar;2031;0.10087;0.05947;0.03097;0.00868;0.00175
611;27 jaar;2032;0.10094;0.05953;0.03098;0.00868;0.00175
612;27 jaar;2033;0.101;0.05959;0.03099;0.00868;0.00174
613;27 jaar;2034;0.10106;0.05966;0.03099;0.00867;0.00174
614;27 jaar;2035;0.10113;0.05973;0.031;0.00867;0.00173
615;27 jaar;2036;0.1012;0.0598;0.031;0.00867;0.00173
616;27 jaar;2037;0.10127;0.05987;0.03101;0.00866;0.00173
617;27 jaar;2038;0.10134;0.05995;0.03101;0.00866;0.00172
618;27 jaar;2039;0.10143;0.06003;0.03102;0.00866;0.00172
619;27 jaar;2040;0.10149;0.06011;0.03102;0.00865;0.00171
620;27 jaar;2041;0.10158;0.06019;0.03103;0.00865;0.00171
621;27 jaar;2042;0.10165;0.06028;0.03103;0.00864;0.0017
622;27 jaar;2043;0.10174;0.06037;0.03104;0.00863;0.0017
623;27 jaar;2044;0.10183;0.06046;0.03104;0.00863;0.0017
624;27 jaar;2045;0.10191;0.06055;0.03105;0.00862;0.00169
625;27 jaar;2046;0.10201;0.06065;0.03105;0.00862;0.00169
626;27 jaar;2047;0.1021;0.06076;0.03105;0.00861;0.00168
627;27 jaar;2048;0.1021;0.06076;0.03105;0.00861;0.00168
628;27 jaar;2049;0.1021;0.06076;0.03105;0.00861;0.00168
629;27 jaar;2050;0.1021;0.06076;0.03105;0.00861;0.00168
630;28 jaar;2006;0.11491;0.06627;0.03711;0.00932;0.0022
631;28 jaar;2007;0.11535;0.0663;0.03742;0.00935;0.00228
632;28 jaar;2008;0.11589;0.06638;0.03767;0.00944;0.0024
633;28 jaar;2009;0.11647;0.06649;0.03791;0.00952;0.00255
634;28 jaar;2010;0.11672;0.06622;0.03818;0.00965;0.00267
635;28 jaar;2011;0.11694;0.06628;0.03826;0.00969;0.00271
636;28 jaar;2012;0.11713;0.06634;0.03834;0.00973;0.00272
637;28 jaar;2013;0.11722;0.06633;0.03841;0.00976;0.00272
638;28 jaar;2014;0.11739;0.06639;0.03847;0.0098;0.00273
639;28 jaar;2015;0.11754;0.06644;0.03853;0.00983;0.00274
640;28 jaar;2016;0.11769;0.0665;0.03859;0.00986;0.00274
641;28 jaar;2017;0.11777;0.06649;0.03864;0.00989;0.00275
642;28 jaar;2018;0.1179;0.06655;0.03869;0.00991;0.00275
643;28 jaar;2019;0.11802;0.0666;0.03873;0.00993;0.00276
644;28 jaar;2020;0.11811;0.06661;0.03877;0.00996;0.00277
645;28 jaar;2021;0.11818;0.06662;0.03881;0.00998;0.00277
646;28 jaar;2022;0.11823;0.0666;0.03885;0.01;0.00278
647;28 jaar;2023;0.11826;0.06658;0.03889;0.01001;0.00278
648;28 jaar;2024;0.11829;0.06655;0.03892;0.01003;0.00279
649;28 jaar;2025;0.11831;0.06652;0.03895;0.01004;0.0028
650;28 jaar;2026;0.11833;0.06649;0.03898;0.01006;0.0028
651;28 jaar;2027;0.11835;0.06646;0.03901;0.01007;0.00281
652;28 jaar;2028;0.11835;0.06642;0.03904;0.01008;0.00281
653;28 jaar;2029;0.11835;0.06637;0.03907;0.01009;0.00282
654;28 jaar;2030;0.11836;0.06633;0.0391;0.0101;0.00283
655;28 jaar;2031;0.11833;0.06627;0.03912;0.01011;0.00283
656;28 jaar;2032;0.11832;0.06621;0.03915;0.01012;0.00284
657;28 jaar;2033;0.11829;0.06614;0.03917;0.01013;0.00285
658;28 jaar;2034;0.11826;0.06607;0.0392;0.01014;0.00285
659;28 jaar;2035;0.11821;0.06599;0.03922;0.01014;0.00286
660;28 jaar;2036;0.11816;0.0659;0.03925;0.01015;0.00286
661;28 jaar;2037;0.11808;0.06579;0.03927;0.01015;0.00287
662;28 jaar;2038;0.11801;0.06568;0.03929;0.01016;0.00288
663;28 jaar;2039;0.11791;0.06555;0.03932;0.01016;0.00288
664;28 jaar;2040;0.11781;0.06541;0.03934;0.01017;0.00289
665;28 jaar;2041;0.11769;0.06526;0.03936;0.01017;0.0029
666;28 jaar;2042;0.11754;0.06509;0.03938;0.01017;0.0029
667;28 jaar;2043;0.11737;0.06489;0.0394;0.01017;0.00291
668;28 jaar;2044;0.11721;0.06468;0.03943;0.01018;0.00292
669;28 jaar;2045;0.11699;0.06444;0.03945;0.01018;0.00292
670;28 jaar;2046;0.11676;0.06418;0.03947;0.01018;0.00293
671;28 jaar;2047;0.11649;0.06389;0.03949;0.01018;0.00293
672;28 jaar;2048;0.11619;0.06356;0.03951;0.01018;0.00294
673;28 jaar;2049;0.11619;0.06356;0.03951;0.01018;0.00294
674;28 jaar;2050;0.11619;0.06356;0.03951;0.01018;0.00294
675;29 jaar;2006;0.127;0.06769;0.04473;0.01162;0.00297
676;29 jaar;2007;0.12709;0.06738;0.04509;0.01161;0.00301
677;29 jaar;2008;0.12723;0.06713;0.04537;0.01164;0.00309
678;29 jaar;2009;0.12743;0.0669;0.04565;0.01168;0.00319
679;29 jaar;2010;0.12679;0.06595;0.04593;0.01171;0.0032
680;29 jaar;2011;0.1268;0.06576;0.04605;0.01174;0.00325
681;29 jaar;2012;0.12676;0.06558;0.04615;0.01177;0.00326
682;29 jaar;2013;0.12669;0.06538;0.04625;0.0118;0.00326
683;29 jaar;2014;0.12666;0.06524;0.04634;0.01182;0.00326
684;29 jaar;2015;0.12665;0.06513;0.04642;0.01184;0.00326
685;29 jaar;2016;0.12665;0.06503;0.0465;0.01185;0.00327
686;29 jaar;2017;0.12661;0.06489;0.04658;0.01187;0.00327
687;29 jaar;2018;0.12661;0.06482;0.04664;0.01188;0.00327
688;29 jaar;2019;0.12664;0.06477;0.04671;0.01189;0.00327
689;29 jaar;2020;0.12663;0.06469;0.04677;0.01189;0.00328
690;29 jaar;2021;0.12663;0.06462;0.04683;0.0119;0.00328
691;29 jaar;2022;0.12659;0.06453;0.04688;0.0119;0.00328
692;29 jaar;2023;0.12657;0.06445;0.04693;0.0119;0.00329
693;29 jaar;2024;0.12655;0.06438;0.04698;0.0119;0.00329
694;29 jaar;2025;0.12653;0.06431;0.04703;0.0119;0.00329
695;29 jaar;2026;0.12651;0.06425;0.04707;0.01189;0.0033
696;29 jaar;2027;0.1265;0.06419;0.04712;0.01189;0.0033
697;29 jaar;2028;0.12648;0.06414;0.04716;0.01188;0.0033
698;29 jaar;2029;0.12648;0.06409;0.0472;0.01188;0.00331
699;29 jaar;2030;0.12647;0.06405;0.04724;0.01187;0.00331
700;29 jaar;2031;0.12646;0.06401;0.04728;0.01186;0.00331
701;29 jaar;2032;0.12646;0.06398;0.04732;0.01185;0.00331
702;29 jaar;2033;0.12646;0.06394;0.04736;0.01184;0.00332
703;29 jaar;2034;0.12645;0.06391;0.04739;0.01183;0.00332
704;29 jaar;2035;0.12645;0.06389;0.04743;0.01181;0.00332
705;29 jaar;2036;0.12645;0.06386;0.04746;0.0118;0.00333
706;29 jaar;2037;0.12646;0.06384;0.0475;0.01179;0.00333
707;29 jaar;2038;0.12645;0.06382;0.04753;0.01177;0.00333
708;29 jaar;2039;0.12647;0.0638;0.04757;0.01176;0.00334
709;29 jaar;2040;0.12647;0.06379;0.0476;0.01174;0.00334
710;29 jaar;2041;0.12648;0.06377;0.04763;0.01173;0.00335
711;29 jaar;2042;0.12649;0.06376;0.04767;0.01171;0.00335
712;29 jaar;2043;0.12649;0.06375;0.0477;0.01169;0.00335
713;29 jaar;2044;0.12651;0.06374;0.04773;0.01168;0.00336
714;29 jaar;2045;0.12652;0.06373;0.04777;0.01166;0.00336
715;29 jaar;2046;0.12652;0.06372;0.0478;0.01164;0.00336
716;29 jaar;2047;0.12653;0.06371;0.04783;0.01162;0.00337
717;29 jaar;2048;0.12654;0.0637;0.04786;0.01161;0.00337
718;29 jaar;2049;0.12654;0.06369;0.04789;0.01159;0.00337
719;29 jaar;2050;0.12654;0.06369;0.04789;0.01159;0.00337
720;30 jaar;2006;0.13662;0.06605;0.05367;0.01317;0.00372
721;30 jaar;2007;0.13696;0.06593;0.05415;0.01298;0.00389
722;30 jaar;2008;0.13755;0.06597;0.05452;0.01294;0.00412
723;30 jaar;2009;0.13825;0.06607;0.05487;0.0129;0.0044
724;30 jaar;2010;0.13913;0.06647;0.05513;0.01284;0.00469
725;30 jaar;2011;0.13871;0.06603;0.05516;0.01276;0.00476
726;30 jaar;2012;0.13829;0.06564;0.05519;0.0127;0.00476
727;30 jaar;2013;0.13786;0.06523;0.05521;0.01265;0.00477
728;30 jaar;2014;0.1375;0.0649;0.05523;0.0126;0.00477
729;30 jaar;2015;0.1372;0.06463;0.05524;0.01256;0.00477
730;30 jaar;2016;0.13692;0.06438;0.05525;0.01252;0.00477
731;30 jaar;2017;0.13662;0.06409;0.05527;0.01249;0.00477
732;30 jaar;2018;0.13639;0.06389;0.05527;0.01246;0.00477
733;30 jaar;2019;0.1362;0.06372;0.05528;0.01243;0.00477
734;30 jaar;2020;0.13601;0.06354;0.05529;0.01241;0.00477
735;30 jaar;2021;0.13582;0.06337;0.05529;0.01239;0.00477
736;30 jaar;2022;0.13564;0.06319;0.0553;0.01238;0.00477
737;30 jaar;2023;0.13547;0.06303;0.0553;0.01237;0.00477
738;30 jaar;2024;0.13531;0.06288;0.0553;0.01236;0.00477
739;30 jaar;2025;0.13518;0.06275;0.05531;0.01235;0.00477
740;30 jaar;2026;0.13505;0.06262;0.05531;0.01235;0.00477
741;30 jaar;2027;0.13493;0.06251;0.05531;0.01234;0.00477
742;30 jaar;2028;0.13484;0.06241;0.05531;0.01235;0.00477
743;30 jaar;2029;0.13475;0.06232;0.05531;0.01235;0.00477
744;30 jaar;2030;0.13467;0.06224;0.05531;0.01235;0.00477
745;30 jaar;2031;0.1346;0.06216;0.05531;0.01236;0.00477
746;30 jaar;2032;0.13455;0.06209;0.05532;0.01237;0.00477
747;30 jaar;2033;0.13449;0.06203;0.05532;0.01238;0.00476
748;30 jaar;2034;0.13444;0.06197;0.05532;0.01239;0.00476
749;30 jaar;2035;0.13441;0.06192;0.05532;0.01241;0.00476
750;30 jaar;2036;0.13437;0.06187;0.05532;0.01242;0.00476
751;30 jaar;2037;0.13435;0.06183;0.05532;0.01244;0.00476
752;30 jaar;2038;0.13433;0.06179;0.05532;0.01246;0.00476
753;30 jaar;2039;0.13431;0.06176;0.05532;0.01248;0.00475
754;30 jaar;2040;0.1343;0.06173;0.05532;0.0125;0.00475
755;30 jaar;2041;0.13429;0.0617;0.05532;0.01252;0.00475
756;30 jaar;2042;0.13428;0.06167;0.05532;0.01254;0.00475
757;30 jaar;2043;0.13428;0.06165;0.05532;0.01256;0.00475
758;30 jaar;2044;0.13427;0.06162;0.05532;0.01259;0.00474
759;30 jaar;2045;0.13428;0.0616;0.05532;0.01262;0.00474
760;30 jaar;2046;0.13429;0.06159;0.05532;0.01264;0.00474
761;30 jaar;2047;0.1343;0.06157;0.05532;0.01267;0.00474
762;30 jaar;2048;0.1343;0.06155;0.05532;0.0127;0.00473
763;30 jaar;2049;0.13432;0.06154;0.05532;0.01273;0.00473
764;30 jaar;2050;0.13434;0.06153;0.05532;0.01276;0.00473
