ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
8640;Total countries;24 Cork and wood;2024 September;133.0;52.0
8641;Total countries;24 Cork and wood;2024 October;136.0;51.0
8642;Total countries;24 Cork and wood;2024 November;160.0;47.0
8643;Total countries;24 Cork and wood;2024 December;118.0;48.0
8644;Total countries;24 Cork and wood;2024;1587.0;617.0
8645;Total countries;24 Cork and wood;2025 January;152.0;57.0
8646;Total countries;244 Cork, natural, raw and waste (inc...;2015 January;0.0;0.0
8647;Total countries;244 Cork, natural, raw and waste (inc...;2015 February;0.0;0.0
8648;Total countries;244 Cork, natural, raw and waste (inc...;2015 March;0.0;0.0
8649;Total countries;244 Cork, natural, raw and waste (inc...;2015 April;0.0;0.0
8650;Total countries;244 Cork, natural, raw and waste (inc...;2015 May;0.0;0.0
8651;Total countries;244 Cork, natural, raw and waste (inc...;2015 June;0.0;0.0
8652;Total countries;244 Cork, natural, raw and waste (inc...;2015 July;0.0;0.0
8653;Total countries;244 Cork, natural, raw and waste (inc...;2015 August;0.0;0.0
8654;Total countries;244 Cork, natural, raw and waste (inc...;2015 September;0.0;0.0
8655;Total countries;244 Cork, natural, raw and waste (inc...;2015 October;0.0;0.0
8656;Total countries;244 Cork, natural, raw and waste (inc...;2015 November;0.0;0.0
8657;Total countries;244 Cork, natural, raw and waste (inc...;2015 December;0.0;0.0
8658;Total countries;244 Cork, natural, raw and waste (inc...;2015;2.0;0.0
8659;Total countries;244 Cork, natural, raw and waste (inc...;2016 January;0.0;0.0
8660;Total countries;244 Cork, natural, raw and waste (inc...;2016 February;0.0;0.0
8661;Total countries;244 Cork, natural, raw and waste (inc...;2016 March;0.0;0.0
8662;Total countries;244 Cork, natural, raw and waste (inc...;2016 April;0.0;0.0
8663;Total countries;244 Cork, natural, raw and waste (inc...;2016 May;0.0;0.0
8664;Total countries;244 Cork, natural, raw and waste (inc...;2016 June;0.0;0.0
8665;Total countries;244 Cork, natural, raw and waste (inc...;2016 July;0.0;0.0
8666;Total countries;244 Cork, natural, raw and waste (inc...;2016 August;0.0;0.0
8667;Total countries;244 Cork, natural, raw and waste (inc...;2016 September;0.0;0.0
8668;Total countries;244 Cork, natural, raw and waste (inc...;2016 October;0.0;0.0
8669;Total countries;244 Cork, natural, raw and waste (inc...;2016 November;0.0;0.0
8670;Total countries;244 Cork, natural, raw and waste (inc...;2016 December;0.0;0.0
8671;Total countries;244 Cork, natural, raw and waste (inc...;2016;3.0;0.0
8672;Total countries;244 Cork, natural, raw and waste (inc...;2017 January;0.0;0.0
8673;Total countries;244 Cork, natural, raw and waste (inc...;2017 February;0.0;0.0
8674;Total countries;244 Cork, natural, raw and waste (inc...;2017 March;0.0;0.0
8675;Total countries;244 Cork, natural, raw and waste (inc...;2017 April;0.0;0.0
8676;Total countries;244 Cork, natural, raw and waste (inc...;2017 May;0.0;0.0
8677;Total countries;244 Cork, natural, raw and waste (inc...;2017 June;0.0;0.0
8678;Total countries;244 Cork, natural, raw and waste (inc...;2017 July;1.0;0.0
8679;Total countries;244 Cork, natural, raw and waste (inc...;2017 August;0.0;0.0
8680;Total countries;244 Cork, natural, raw and waste (inc...;2017 September;1.0;0.0
8681;Total countries;244 Cork, natural, raw and waste (inc...;2017 October;0.0;0.0
8682;Total countries;244 Cork, natural, raw and waste (inc...;2017 November;0.0;0.0
8683;Total countries;244 Cork, natural, raw and waste (inc...;2017 December;0.0;0.0
8684;Total countries;244 Cork, natural, raw and waste (inc...;2017;5.0;1.0
8685;Total countries;244 Cork, natural, raw and waste (inc...;2018 January;0.0;0.0
8686;Total countries;244 Cork, natural, raw and waste (inc...;2018 February;0.0;0.0
8687;Total countries;244 Cork, natural, raw and waste (inc...;2018 March;0.0;0.0
8688;Total countries;244 Cork, natural, raw and waste (inc...;2018 April;0.0;0.0
8689;Total countries;244 Cork, natural, raw and waste (inc...;2018 May;0.0;0.0
8690;Total countries;244 Cork, natural, raw and waste (inc...;2018 June;0.0;0.0
8691;Total countries;244 Cork, natural, raw and waste (inc...;2018 July;0.0;0.0
8692;Total countries;244 Cork, natural, raw and waste (inc...;2018 August;0.0;0.0
8693;Total countries;244 Cork, natural, raw and waste (inc...;2018 September;0.0;0.0
8694;Total countries;244 Cork, natural, raw and waste (inc...;2018 October;0.0;0.0
8695;Total countries;244 Cork, natural, raw and waste (inc...;2018 November;0.0;0.0
8696;Total countries;244 Cork, natural, raw and waste (inc...;2018 December;0.0;0.0
8697;Total countries;244 Cork, natural, raw and waste (inc...;2018;3.0;0.0
8698;Total countries;244 Cork, natural, raw and waste (inc...;2019 January;0.0;0.0
8699;Total countries;244 Cork, natural, raw and waste (inc...;2019 February;0.0;0.0
8700;Total countries;244 Cork, natural, raw and waste (inc...;2019 March;0.0;0.0
8701;Total countries;244 Cork, natural, raw and waste (inc...;2019 April;0.0;0.0
8702;Total countries;244 Cork, natural, raw and waste (inc...;2019 May;0.0;0.0
8703;Total countries;244 Cork, natural, raw and waste (inc...;2019 June;0.0;0.0
8704;Total countries;244 Cork, natural, raw and waste (inc...;2019 July;0.0;0.0
8705;Total countries;244 Cork, natural, raw and waste (inc...;2019 August;0.0;0.0
8706;Total countries;244 Cork, natural, raw and waste (inc...;2019 September;0.0;0.0
8707;Total countries;244 Cork, natural, raw and waste (inc...;2019 October;0.0;0.0
8708;Total countries;244 Cork, natural, raw and waste (inc...;2019 November;0.0;0.0
8709;Total countries;244 Cork, natural, raw and waste (inc...;2019 December;1.0;0.0
8710;Total countries;244 Cork, natural, raw and waste (inc...;2019;3.0;0.0
8711;Total countries;244 Cork, natural, raw and waste (inc...;2020 January;0.0;0.0
8712;Total countries;244 Cork, natural, raw and waste (inc...;2020 February;0.0;0.0
8713;Total countries;244 Cork, natural, raw and waste (inc...;2020 March;0.0;0.0
8714;Total countries;244 Cork, natural, raw and waste (inc...;2020 April;0.0;0.0
8715;Total countries;244 Cork, natural, raw and waste (inc...;2020 May;0.0;0.0
8716;Total countries;244 Cork, natural, raw and waste (inc...;2020 June;0.0;0.0
8717;Total countries;244 Cork, natural, raw and waste (inc...;2020 July;0.0;0.0
8718;Total countries;244 Cork, natural, raw and waste (inc...;2020 August;0.0;0.0
8719;Total countries;244 Cork, natural, raw and waste (inc...;2020 September;0.0;0.0
8720;Total countries;244 Cork, natural, raw and waste (inc...;2020 October;0.0;0.0
8721;Total countries;244 Cork, natural, raw and waste (inc...;2020 November;0.0;0.0
8722;Total countries;244 Cork, natural, raw and waste (inc...;2020 December;0.0;0.0
8723;Total countries;244 Cork, natural, raw and waste (inc...;2020;3.0;0.0
8724;Total countries;244 Cork, natural, raw and waste (inc...;2021 January;;
8725;Total countries;244 Cork, natural, raw and waste (inc...;2021 February;;
8726;Total countries;244 Cork, natural, raw and waste (inc...;2021 March;;
8727;Total countries;244 Cork, natural, raw and waste (inc...;2021 April;;
8728;Total countries;244 Cork, natural, raw and waste (inc...;2021 May;;
8729;Total countries;244 Cork, natural, raw and waste (inc...;2021 June;;
8730;Total countries;244 Cork, natural, raw and waste (inc...;2021 July;;
8731;Total countries;244 Cork, natural, raw and waste (inc...;2021 August;;
8732;Total countries;244 Cork, natural, raw and waste (inc...;2021 September;;
8733;Total countries;244 Cork, natural, raw and waste (inc...;2021 October;;
8734;Total countries;244 Cork, natural, raw and waste (inc...;2021 November;;
8735;Total countries;244 Cork, natural, raw and waste (inc...;2021 December;;
8736;Total countries;244 Cork, natural, raw and waste (inc...;2021;;
8737;Total countries;244 Cork, natural, raw and waste (inc...;2022 January;2.0;0.0
8738;Total countries;244 Cork, natural, raw and waste (inc...;2022 February;0.0;0.0
8739;Total countries;244 Cork, natural, raw and waste (inc...;2022 March;0.0;0.0
8740;Total countries;244 Cork, natural, raw and waste (inc...;2022 April;0.0;0.0
8741;Total countries;244 Cork, natural, raw and waste (inc...;2022 May;0.0;0.0
8742;Total countries;244 Cork, natural, raw and waste (inc...;2022 June;0.0;0.0
8743;Total countries;244 Cork, natural, raw and waste (inc...;2022 July;0.0;0.0
8744;Total countries;244 Cork, natural, raw and waste (inc...;2022 August;0.0;0.0
8745;Total countries;244 Cork, natural, raw and waste (inc...;2022 September;0.0;0.0
8746;Total countries;244 Cork, natural, raw and waste (inc...;2022 October;0.0;0.0
8747;Total countries;244 Cork, natural, raw and waste (inc...;2022 November;0.0;0.0
8748;Total countries;244 Cork, natural, raw and waste (inc...;2022 December;1.0;0.0
8749;Total countries;244 Cork, natural, raw and waste (inc...;2022;4.0;0.0
8750;Total countries;244 Cork, natural, raw and waste (inc...;2023 January;1.0;0.0
8751;Total countries;244 Cork, natural, raw and waste (inc...;2023 February;0.0;0.0
8752;Total countries;244 Cork, natural, raw and waste (inc...;2023 March;0.0;0.0
8753;Total countries;244 Cork, natural, raw and waste (inc...;2023 April;0.0;0.0
8754;Total countries;244 Cork, natural, raw and waste (inc...;2023 May;0.0;0.0
8755;Total countries;244 Cork, natural, raw and waste (inc...;2023 June;0.0;0.0
8756;Total countries;244 Cork, natural, raw and waste (inc...;2023 July;0.0;0.0
8757;Total countries;244 Cork, natural, raw and waste (inc...;2023 August;0.0;0.0
8758;Total countries;244 Cork, natural, raw and waste (inc...;2023 September;0.0;0.0
8759;Total countries;244 Cork, natural, raw and waste (inc...;2023 October;0.0;0.0
8760;Total countries;244 Cork, natural, raw and waste (inc...;2023 November;1.0;0.0
8761;Total countries;244 Cork, natural, raw and waste (inc...;2023 December;1.0;0.0
8762;Total countries;244 Cork, natural, raw and waste (inc...;2023;5.0;1.0
8763;Total countries;244 Cork, natural, raw and waste (inc...;2024 January;0.0;0.0
8764;Total countries;244 Cork, natural, raw and waste (inc...;2024 February;0.0;0.0
8765;Total countries;244 Cork, natural, raw and waste (inc...;2024 March;0.0;0.0
8766;Total countries;244 Cork, natural, raw and waste (inc...;2024 April;0.0;0.0
8767;Total countries;244 Cork, natural, raw and waste (inc...;2024 May;0.0;0.0
8768;Total countries;244 Cork, natural, raw and waste (inc...;2024 June;0.0;0.0
8769;Total countries;244 Cork, natural, raw and waste (inc...;2024 July;1.0;0.0
8770;Total countries;244 Cork, natural, raw and waste (inc...;2024 August;0.0;0.0
8771;Total countries;244 Cork, natural, raw and waste (inc...;2024 September;0.0;0.0
8772;Total countries;244 Cork, natural, raw and waste (inc...;2024 October;0.0;0.0
8773;Total countries;244 Cork, natural, raw and waste (inc...;2024 November;0.0;0.0
8774;Total countries;244 Cork, natural, raw and waste (inc...;2024 December;0.0;0.0
8775;Total countries;244 Cork, natural, raw and waste (inc...;2024;4.0;2.0
8776;Total countries;244 Cork, natural, raw and waste (inc...;2025 January;1.0;0.0
8777;Total countries;245 Fuel wood (excluding wood waste) ...;2015 January;2.0;3.0
8778;Total countries;245 Fuel wood (excluding wood waste) ...;2015 February;1.0;2.0
8779;Total countries;245 Fuel wood (excluding wood waste) ...;2015 March;2.0;2.0
8780;Total countries;245 Fuel wood (excluding wood waste) ...;2015 April;2.0;2.0
8781;Total countries;245 Fuel wood (excluding wood waste) ...;2015 May;2.0;2.0
8782;Total countries;245 Fuel wood (excluding wood waste) ...;2015 June;3.0;3.0
8783;Total countries;245 Fuel wood (excluding wood waste) ...;2015 July;3.0;2.0
8784;Total countries;245 Fuel wood (excluding wood waste) ...;2015 August;3.0;3.0
8785;Total countries;245 Fuel wood (excluding wood waste) ...;2015 September;3.0;3.0
8786;Total countries;245 Fuel wood (excluding wood waste) ...;2015 October;2.0;3.0
8787;Total countries;245 Fuel wood (excluding wood waste) ...;2015 November;2.0;4.0
8788;Total countries;245 Fuel wood (excluding wood waste) ...;2015 December;2.0;2.0
8789;Total countries;245 Fuel wood (excluding wood waste) ...;2015;27.0;31.0
8790;Total countries;245 Fuel wood (excluding wood waste) ...;2016 January;1.0;2.0
8791;Total countries;245 Fuel wood (excluding wood waste) ...;2016 February;2.0;2.0
8792;Total countries;245 Fuel wood (excluding wood waste) ...;2016 March;4.0;2.0
8793;Total countries;245 Fuel wood (excluding wood waste) ...;2016 April;5.0;2.0
8794;Total countries;245 Fuel wood (excluding wood waste) ...;2016 May;3.0;3.0
8795;Total countries;245 Fuel wood (excluding wood waste) ...;2016 June;3.0;2.0
8796;Total countries;245 Fuel wood (excluding wood waste) ...;2016 July;2.0;2.0
8797;Total countries;245 Fuel wood (excluding wood waste) ...;2016 August;1.0;2.0
8798;Total countries;245 Fuel wood (excluding wood waste) ...;2016 September;2.0;2.0
8799;Total countries;245 Fuel wood (excluding wood waste) ...;2016 October;1.0;2.0
8800;Total countries;245 Fuel wood (excluding wood waste) ...;2016 November;2.0;2.0
8801;Total countries;245 Fuel wood (excluding wood waste) ...;2016 December;2.0;1.0
8802;Total countries;245 Fuel wood (excluding wood waste) ...;2016;26.0;25.0
8803;Total countries;245 Fuel wood (excluding wood waste) ...;2017 January;2.0;2.0
8804;Total countries;245 Fuel wood (excluding wood waste) ...;2017 February;2.0;2.0
8805;Total countries;245 Fuel wood (excluding wood waste) ...;2017 March;3.0;2.0
8806;Total countries;245 Fuel wood (excluding wood waste) ...;2017 April;3.0;2.0
8807;Total countries;245 Fuel wood (excluding wood waste) ...;2017 May;4.0;2.0
8808;Total countries;245 Fuel wood (excluding wood waste) ...;2017 June;4.0;2.0
8809;Total countries;245 Fuel wood (excluding wood waste) ...;2017 July;3.0;2.0
8810;Total countries;245 Fuel wood (excluding wood waste) ...;2017 August;3.0;2.0
8811;Total countries;245 Fuel wood (excluding wood waste) ...;2017 September;3.0;2.0
8812;Total countries;245 Fuel wood (excluding wood waste) ...;2017 October;3.0;2.0
8813;Total countries;245 Fuel wood (excluding wood waste) ...;2017 November;3.0;2.0
8814;Total countries;245 Fuel wood (excluding wood waste) ...;2017 December;3.0;1.0
8815;Total countries;245 Fuel wood (excluding wood waste) ...;2017;36.0;22.0
8816;Total countries;245 Fuel wood (excluding wood waste) ...;2018 January;2.0;2.0
8817;Total countries;245 Fuel wood (excluding wood waste) ...;2018 February;2.0;2.0
8818;Total countries;245 Fuel wood (excluding wood waste) ...;2018 March;3.0;3.0
8819;Total countries;245 Fuel wood (excluding wood waste) ...;2018 April;4.0;2.0
8820;Total countries;245 Fuel wood (excluding wood waste) ...;2018 May;5.0;3.0
8821;Total countries;245 Fuel wood (excluding wood waste) ...;2018 June;4.0;2.0
8822;Total countries;245 Fuel wood (excluding wood waste) ...;2018 July;4.0;2.0
8823;Total countries;245 Fuel wood (excluding wood waste) ...;2018 August;3.0;2.0
8824;Total countries;245 Fuel wood (excluding wood waste) ...;2018 September;3.0;2.0
8825;Total countries;245 Fuel wood (excluding wood waste) ...;2018 October;9.0;2.0
8826;Total countries;245 Fuel wood (excluding wood waste) ...;2018 November;3.0;2.0
8827;Total countries;245 Fuel wood (excluding wood waste) ...;2018 December;3.0;2.0
8828;Total countries;245 Fuel wood (excluding wood waste) ...;2018;46.0;28.0
8829;Total countries;245 Fuel wood (excluding wood waste) ...;2019 January;3.0;2.0
8830;Total countries;245 Fuel wood (excluding wood waste) ...;2019 February;7.0;3.0
8831;Total countries;245 Fuel wood (excluding wood waste) ...;2019 March;5.0;2.0
8832;Total countries;245 Fuel wood (excluding wood waste) ...;2019 April;5.0;2.0
8833;Total countries;245 Fuel wood (excluding wood waste) ...;2019 May;4.0;3.0
8834;Total countries;245 Fuel wood (excluding wood waste) ...;2019 June;4.0;2.0
8835;Total countries;245 Fuel wood (excluding wood waste) ...;2019 July;5.0;3.0
8836;Total countries;245 Fuel wood (excluding wood waste) ...;2019 August;3.0;2.0
8837;Total countries;245 Fuel wood (excluding wood waste) ...;2019 September;4.0;2.0
8838;Total countries;245 Fuel wood (excluding wood waste) ...;2019 October;5.0;2.0
8839;Total countries;245 Fuel wood (excluding wood waste) ...;2019 November;3.0;2.0
8840;Total countries;245 Fuel wood (excluding wood waste) ...;2019 December;3.0;2.0
8841;Total countries;245 Fuel wood (excluding wood waste) ...;2019;52.0;27.0
8842;Total countries;245 Fuel wood (excluding wood waste) ...;2020 January;4.0;2.0
8843;Total countries;245 Fuel wood (excluding wood waste) ...;2020 February;3.0;2.0
8844;Total countries;245 Fuel wood (excluding wood waste) ...;2020 March;6.0;3.0
8845;Total countries;245 Fuel wood (excluding wood waste) ...;2020 April;6.0;2.0
8846;Total countries;245 Fuel wood (excluding wood waste) ...;2020 May;5.0;3.0
8847;Total countries;245 Fuel wood (excluding wood waste) ...;2020 June;6.0;3.0
8848;Total countries;245 Fuel wood (excluding wood waste) ...;2020 July;6.0;3.0
8849;Total countries;245 Fuel wood (excluding wood waste) ...;2020 August;4.0;3.0
8850;Total countries;245 Fuel wood (excluding wood waste) ...;2020 September;4.0;3.0
8851;Total countries;245 Fuel wood (excluding wood waste) ...;2020 October;4.0;3.0
8852;Total countries;245 Fuel wood (excluding wood waste) ...;2020 November;4.0;3.0
8853;Total countries;245 Fuel wood (excluding wood waste) ...;2020 December;4.0;3.0
8854;Total countries;245 Fuel wood (excluding wood waste) ...;2020;57.0;33.0
8855;Total countries;245 Fuel wood (excluding wood waste) ...;2021 January;;
8856;Total countries;245 Fuel wood (excluding wood waste) ...;2021 February;;
8857;Total countries;245 Fuel wood (excluding wood waste) ...;2021 March;;
8858;Total countries;245 Fuel wood (excluding wood waste) ...;2021 April;;
8859;Total countries;245 Fuel wood (excluding wood waste) ...;2021 May;;
8860;Total countries;245 Fuel wood (excluding wood waste) ...;2021 June;;
8861;Total countries;245 Fuel wood (excluding wood waste) ...;2021 July;;
8862;Total countries;245 Fuel wood (excluding wood waste) ...;2021 August;;
8863;Total countries;245 Fuel wood (excluding wood waste) ...;2021 September;;
8864;Total countries;245 Fuel wood (excluding wood waste) ...;2021 October;;
8865;Total countries;245 Fuel wood (excluding wood waste) ...;2021 November;;
8866;Total countries;245 Fuel wood (excluding wood waste) ...;2021 December;;
8867;Total countries;245 Fuel wood (excluding wood waste) ...;2021;;
8868;Total countries;245 Fuel wood (excluding wood waste) ...;2022 January;4.0;2.0
8869;Total countries;245 Fuel wood (excluding wood waste) ...;2022 February;3.0;1.0
8870;Total countries;245 Fuel wood (excluding wood waste) ...;2022 March;3.0;2.0
8871;Total countries;245 Fuel wood (excluding wood waste) ...;2022 April;4.0;3.0
8872;Total countries;245 Fuel wood (excluding wood waste) ...;2022 May;5.0;3.0
8873;Total countries;245 Fuel wood (excluding wood waste) ...;2022 June;5.0;3.0
8874;Total countries;245 Fuel wood (excluding wood waste) ...;2022 July;5.0;3.0
8875;Total countries;245 Fuel wood (excluding wood waste) ...;2022 August;5.0;3.0
8876;Total countries;245 Fuel wood (excluding wood waste) ...;2022 September;4.0;3.0
8877;Total countries;245 Fuel wood (excluding wood waste) ...;2022 October;4.0;3.0
8878;Total countries;245 Fuel wood (excluding wood waste) ...;2022 November;5.0;3.0
8879;Total countries;245 Fuel wood (excluding wood waste) ...;2022 December;4.0;2.0
8880;Total countries;245 Fuel wood (excluding wood waste) ...;2022;51.0;32.0
8881;Total countries;245 Fuel wood (excluding wood waste) ...;2023 January;3.0;3.0
8882;Total countries;245 Fuel wood (excluding wood waste) ...;2023 February;3.0;3.0
8883;Total countries;245 Fuel wood (excluding wood waste) ...;2023 March;4.0;3.0
8884;Total countries;245 Fuel wood (excluding wood waste) ...;2023 April;5.0;3.0
8885;Total countries;245 Fuel wood (excluding wood waste) ...;2023 May;6.0;4.0
8886;Total countries;245 Fuel wood (excluding wood waste) ...;2023 June;8.0;5.0
8887;Total countries;245 Fuel wood (excluding wood waste) ...;2023 July;6.0;4.0
8888;Total countries;245 Fuel wood (excluding wood waste) ...;2023 August;4.0;3.0
8889;Total countries;245 Fuel wood (excluding wood waste) ...;2023 September;3.0;3.0
8890;Total countries;245 Fuel wood (excluding wood waste) ...;2023 October;4.0;4.0
8891;Total countries;245 Fuel wood (excluding wood waste) ...;2023 November;4.0;4.0
8892;Total countries;245 Fuel wood (excluding wood waste) ...;2023 December;5.0;4.0
8893;Total countries;245 Fuel wood (excluding wood waste) ...;2023;53.0;42.0
8894;Total countries;245 Fuel wood (excluding wood waste) ...;2024 January;4.0;4.0
8895;Total countries;245 Fuel wood (excluding wood waste) ...;2024 February;4.0;4.0
8896;Total countries;245 Fuel wood (excluding wood waste) ...;2024 March;6.0;5.0
8897;Total countries;245 Fuel wood (excluding wood waste) ...;2024 April;6.0;4.0
8898;Total countries;245 Fuel wood (excluding wood waste) ...;2024 May;7.0;4.0
8899;Total countries;245 Fuel wood (excluding wood waste) ...;2024 June;7.0;4.0
8900;Total countries;245 Fuel wood (excluding wood waste) ...;2024 July;6.0;3.0
8901;Total countries;245 Fuel wood (excluding wood waste) ...;2024 August;4.0;4.0
8902;Total countries;245 Fuel wood (excluding wood waste) ...;2024 September;4.0;3.0
8903;Total countries;245 Fuel wood (excluding wood waste) ...;2024 October;4.0;4.0
8904;Total countries;245 Fuel wood (excluding wood waste) ...;2024 November;3.0;4.0
8905;Total countries;245 Fuel wood (excluding wood waste) ...;2024 December;5.0;4.0
8906;Total countries;245 Fuel wood (excluding wood waste) ...;2024;59.0;45.0
8907;Total countries;245 Fuel wood (excluding wood waste) ...;2025 January;5.0;3.0
8908;Total countries;246 Wood in chips or particles and wo...;2015 January;6.0;12.0
8909;Total countries;246 Wood in chips or particles and wo...;2015 February;7.0;11.0
8910;Total countries;246 Wood in chips or particles and wo...;2015 March;7.0;11.0
8911;Total countries;246 Wood in chips or particles and wo...;2015 April;7.0;14.0
8912;Total countries;246 Wood in chips or particles and wo...;2015 May;6.0;9.0
8913;Total countries;246 Wood in chips or particles and wo...;2015 June;11.0;10.0
8914;Total countries;246 Wood in chips or particles and wo...;2015 July;6.0;8.0
8915;Total countries;246 Wood in chips or particles and wo...;2015 August;5.0;7.0
8916;Total countries;246 Wood in chips or particles and wo...;2015 September;6.0;11.0
8917;Total countries;246 Wood in chips or particles and wo...;2015 October;9.0;13.0
8918;Total countries;246 Wood in chips or particles and wo...;2015 November;9.0;11.0
8919;Total countries;246 Wood in chips or particles and wo...;2015 December;6.0;11.0
8920;Total countries;246 Wood in chips or particles and wo...;2015;85.0;131.0
8921;Total countries;246 Wood in chips or particles and wo...;2016 January;8.0;9.0
8922;Total countries;246 Wood in chips or particles and wo...;2016 February;7.0;10.0
8923;Total countries;246 Wood in chips or particles and wo...;2016 March;7.0;10.0
8924;Total countries;246 Wood in chips or particles and wo...;2016 April;7.0;9.0
8925;Total countries;246 Wood in chips or particles and wo...;2016 May;7.0;9.0
8926;Total countries;246 Wood in chips or particles and wo...;2016 June;9.0;8.0
8927;Total countries;246 Wood in chips or particles and wo...;2016 July;5.0;8.0
8928;Total countries;246 Wood in chips or particles and wo...;2016 August;5.0;8.0
8929;Total countries;246 Wood in chips or particles and wo...;2016 September;6.0;9.0
8930;Total countries;246 Wood in chips or particles and wo...;2016 October;7.0;12.0
8931;Total countries;246 Wood in chips or particles and wo...;2016 November;6.0;10.0
8932;Total countries;246 Wood in chips or particles and wo...;2016 December;5.0;11.0
8933;Total countries;246 Wood in chips or particles and wo...;2016;79.0;114.0
8934;Total countries;246 Wood in chips or particles and wo...;2017 January;7.0;9.0
8935;Total countries;246 Wood in chips or particles and wo...;2017 February;7.0;9.0
8936;Total countries;246 Wood in chips or particles and wo...;2017 March;8.0;11.0
8937;Total countries;246 Wood in chips or particles and wo...;2017 April;6.0;7.0
8938;Total countries;246 Wood in chips or particles and wo...;2017 May;10.0;9.0
8939;Total countries;246 Wood in chips or particles and wo...;2017 June;8.0;9.0
8940;Total countries;246 Wood in chips or particles and wo...;2017 July;8.0;7.0
8941;Total countries;246 Wood in chips or particles and wo...;2017 August;6.0;8.0
8942;Total countries;246 Wood in chips or particles and wo...;2017 September;7.0;10.0
8943;Total countries;246 Wood in chips or particles and wo...;2017 October;8.0;10.0
8944;Total countries;246 Wood in chips or particles and wo...;2017 November;7.0;11.0
8945;Total countries;246 Wood in chips or particles and wo...;2017 December;6.0;10.0
8946;Total countries;246 Wood in chips or particles and wo...;2017;89.0;111.0
8947;Total countries;246 Wood in chips or particles and wo...;2018 January;7.0;12.0
8948;Total countries;246 Wood in chips or particles and wo...;2018 February;7.0;11.0
8949;Total countries;246 Wood in chips or particles and wo...;2018 March;7.0;13.0
8950;Total countries;246 Wood in chips or particles and wo...;2018 April;10.0;9.0
8951;Total countries;246 Wood in chips or particles and wo...;2018 May;9.0;13.0
8952;Total countries;246 Wood in chips or particles and wo...;2018 June;11.0;10.0
8953;Total countries;246 Wood in chips or particles and wo...;2018 July;12.0;10.0
8954;Total countries;246 Wood in chips or particles and wo...;2018 August;12.0;10.0
8955;Total countries;246 Wood in chips or particles and wo...;2018 September;15.0;13.0
8956;Total countries;246 Wood in chips or particles and wo...;2018 October;19.0;14.0
8957;Total countries;246 Wood in chips or particles and wo...;2018 November;13.0;14.0
8958;Total countries;246 Wood in chips or particles and wo...;2018 December;11.0;11.0
8959;Total countries;246 Wood in chips or particles and wo...;2018;133.0;138.0
8960;Total countries;246 Wood in chips or particles and wo...;2019 January;11.0;14.0
8961;Total countries;246 Wood in chips or particles and wo...;2019 February;15.0;12.0
8962;Total countries;246 Wood in chips or particles and wo...;2019 March;9.0;13.0
8963;Total countries;246 Wood in chips or particles and wo...;2019 April;18.0;10.0
8964;Total countries;246 Wood in chips or particles and wo...;2019 May;19.0;10.0
8965;Total countries;246 Wood in chips or particles and wo...;2019 June;19.0;10.0
8966;Total countries;246 Wood in chips or particles and wo...;2019 July;20.0;10.0
8967;Total countries;246 Wood in chips or particles and wo...;2019 August;16.0;10.0
8968;Total countries;246 Wood in chips or particles and wo...;2019 September;22.0;11.0
8969;Total countries;246 Wood in chips or particles and wo...;2019 October;29.0;16.0
8970;Total countries;246 Wood in chips or particles and wo...;2019 November;33.0;13.0
8971;Total countries;246 Wood in chips or particles and wo...;2019 December;37.0;17.0
8972;Total countries;246 Wood in chips or particles and wo...;2019;246.0;149.0
8973;Total countries;246 Wood in chips or particles and wo...;2020 January;34.0;13.0
8974;Total countries;246 Wood in chips or particles and wo...;2020 February;32.0;13.0
8975;Total countries;246 Wood in chips or particles and wo...;2020 March;38.0;14.0
8976;Total countries;246 Wood in chips or particles and wo...;2020 April;27.0;12.0
8977;Total countries;246 Wood in chips or particles and wo...;2020 May;30.0;9.0
8978;Total countries;246 Wood in chips or particles and wo...;2020 June;59.0;10.0
8979;Total countries;246 Wood in chips or particles and wo...;2020 July;55.0;9.0
8980;Total countries;246 Wood in chips or particles and wo...;2020 August;30.0;8.0
8981;Total countries;246 Wood in chips or particles and wo...;2020 September;33.0;12.0
8982;Total countries;246 Wood in chips or particles and wo...;2020 October;41.0;13.0
8983;Total countries;246 Wood in chips or particles and wo...;2020 November;44.0;12.0
8984;Total countries;246 Wood in chips or particles and wo...;2020 December;37.0;14.0
8985;Total countries;246 Wood in chips or particles and wo...;2020;459.0;141.0
8986;Total countries;246 Wood in chips or particles and wo...;2021 January;;
8987;Total countries;246 Wood in chips or particles and wo...;2021 February;;
8988;Total countries;246 Wood in chips or particles and wo...;2021 March;;
8989;Total countries;246 Wood in chips or particles and wo...;2021 April;;
8990;Total countries;246 Wood in chips or particles and wo...;2021 May;;
8991;Total countries;246 Wood in chips or particles and wo...;2021 June;;
8992;Total countries;246 Wood in chips or particles and wo...;2021 July;;
8993;Total countries;246 Wood in chips or particles and wo...;2021 August;;
8994;Total countries;246 Wood in chips or particles and wo...;2021 September;;
8995;Total countries;246 Wood in chips or particles and wo...;2021 October;;
8996;Total countries;246 Wood in chips or particles and wo...;2021 November;;
8997;Total countries;246 Wood in chips or particles and wo...;2021 December;;
8998;Total countries;246 Wood in chips or particles and wo...;2021;;
8999;Total countries;246 Wood in chips or particles and wo...;2022 January;41.0;14.0
9000;Total countries;246 Wood in chips or particles and wo...;2022 February;35.0;16.0
