ID;Leeftijd;Perioden;TotaalAantalHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;k_2Personen_4;k_3Personen_5;k_4Personen_6;k_5OfMeerPersonen_7
477;1;2022;78988;59437;19551;16474;2535;496;46
478;1;2023;77848;58577;19271;16242;2491;492;46
479;1;2024;76260;57385;18875;15906;2439;486;44
480;1;2025;75166;56571;18595;15672;2398;481;44
481;1;2026;74199;55850;18349;15471;2358;477;43
482;1;2027;73412;55267;18145;15300;2328;475;42
483;1;2028;72799;54811;17988;15174;2300;472;42
484;1;2029;72338;54482;17856;15064;2278;472;42
485;1;2030;72027;54252;17775;15001;2260;472;42
486;1;2031;71840;54121;17719;14956;2248;473;42
487;1;2032;71839;54128;17711;14956;2239;474;42
488;1;2033;71990;54252;17738;14985;2235;476;42
489;1;2034;72239;54453;17786;15029;2236;479;42
490;1;2035;72582;54718;17864;15100;2240;482;42
491;1;2036;72988;55036;17952;15176;2249;485;42
492;1;2037;73447;55393;18054;15265;2259;488;42
493;1;2038;73935;55771;18164;15358;2270;493;43
494;1;2039;74416;56150;18266;15451;2275;497;43
495;1;2040;74863;56500;18363;15543;2277;499;44
496;1;2041;75280;56827;18453;15638;2272;499;44
497;1;2042;75654;57121;18533;15720;2269;500;44
498;1;2043;75985;57385;18600;15791;2265;500;44
499;1;2044;76275;57615;18660;15855;2261;500;44
500;1;2045;76511;57809;18702;15901;2258;499;44
501;1;2046;76705;57971;18734;15935;2256;499;44
502;1;2047;76857;58101;18756;15958;2254;500;44
503;1;2048;76962;58195;18767;15973;2251;499;44
504;1;2049;77019;58252;18767;15976;2248;499;44
505;1;2050;77012;58262;18750;15962;2245;499;44
506;2;2005;391949;216590;175359;135058;29382;9116;1803
507;2;2006;389976;217617;172359;132338;29371;8767;1883
508;2;2007;390679;220012;170667;131118;29143;8529;1877
509;2;2008;395444;223714;171730;132296;29134;8448;1852
510;2;2009;401647;227566;174081;134623;29153;8442;1863
511;2;2010;406785;230335;176450;137131;29041;8401;1877
512;2;2011;412928;233777;179151;139978;28927;8350;1896
513;2;2012;417303;236328;180975;142167;28634;8272;1902
514;2;2013;421233;238276;182957;144385;28417;8234;1921
515;2;2014;425223;240144;185079;146573;28290;8258;1958
516;2;2015;428186;241572;186614;148188;28132;8300;1994
517;2;2016;425637;239911;185726;147855;27630;8236;2005
518;2;2017;422233;238070;184163;146894;27110;8151;2008
519;2;2018;420377;237133;183244;146348;26772;8113;2011
520;2;2019;420689;237784;182905;146235;26567;8086;2017
521;2;2020;421380;238727;182653;146217;26381;8040;2015
522;2;2021;426489;242068;184421;147731;26561;8098;2031
523;2;2022;432030;245141;186889;149696;26906;8218;2069
524;2;2023;436110;247474;188636;151051;27156;8329;2100
525;2;2024;436727;247837;188890;151250;27144;8375;2121
526;2;2025;434931;246661;188270;150722;27011;8400;2137
527;2;2026;429024;243478;185546;148636;26487;8299;2124
528;2;2027;423435;240387;183048;146718;26001;8213;2116
529;2;2028;417603;237151;180452;144722;25501;8128;2101
530;2;2029;411394;233748;177646;142605;24946;8017;2078
531;2;2030;406766;231297;175469;140960;24508;7940;2061
532;2;2031;402932;229308;173624;139585;24118;7874;2047
533;2;2032;399942;227813;172129;138477;23793;7821;2038
534;2;2033;397787;226794;170993;137647;23530;7786;2030
535;2;2034;396469;226266;170203;137081;23333;7761;2028
536;2;2035;395903;226177;169726;136761;23188;7752;2025
537;2;2036;396076;226539;169537;136658;23099;7755;2025
538;2;2037;397002;227322;169680;136816;23064;7772;2028
539;2;2038;398528;228462;170066;137155;23077;7798;2036
540;2;2039;400508;229864;170644;137640;23127;7832;2045
541;2;2040;402845;231483;171362;138221;23210;7878;2053
542;2;2041;405395;233214;172181;138873;23315;7925;2068
543;2;2042;408050;235010;173040;139562;23427;7969;2082
544;2;2043;410704;236810;173894;140266;23526;8007;2095
545;2;2044;413235;238548;174687;140953;23596;8035;2103
546;2;2045;415566;240195;175371;141599;23620;8044;2108
547;2;2046;417699;241748;175951;142212;23597;8036;2106
548;2;2047;419595;243167;176428;142724;23570;8029;2105
549;2;2048;421255;244449;176806;143145;23536;8022;2103
550;2;2049;422683;245595;177088;143473;23497;8016;2102
551;2;2050;423875;246602;177273;143713;23447;8012;2101
552;3;2005;586778;242289;344489;202067;81661;45668;15093
553;3;2006;587341;244629;342712;200690;81970;45182;14870
554;3;2007;588506;246025;342481;200623;81894;45045;14919
555;3;2008;587772;246630;341142;200145;81141;44817;15039
556;3;2009;585400;246376;339024;199162;80426;44291;15145
557;3;2010;586138;247561;338577;198892;80212;44181;15292
558;3;2011;585413;248281;337132;198781;79455;43463;15433
559;3;2012;589264;250974;338290;200580;79139;43032;15539
560;3;2013;597534;255036;342498;203894;79593;43237;15774
561;3;2014;606572;258892;347680;207546;80300;43745;16089
562;3;2015;614359;261809;352550;211214;80825;44132;16379
563;3;2016;624343;265925;358418;215722;81451;44580;16665
564;3;2017;631552;269030;362522;219275;81610;44781;16856
565;3;2018;636959;271129;365830;221959;81738;45052;17081
566;3;2019;641771;273065;368706;224034;81898;45437;17337
567;3;2020;645426;274762;370664;225485;81886;45736;17557
568;3;2021;641949;273359;368590;224691;80904;45427;17568
569;3;2022;637583;271985;365598;223327;79783;44968;17520
570;3;2023;636047;271684;364363;222981;79143;44716;17523
571;3;2024;638429;273467;364962;223871;78924;44608;17559
572;3;2025;641449;275623;365826;224975;78787;44482;17582
573;3;2026;650227;280164;370063;227851;79535;44903;17774
574;3;2027;657955;283852;374103;230105;80389;45558;18051
575;3;2028;662919;286563;376356;231219;80811;46047;18279
576;3;2029;663519;287342;376177;231063;80577;46162;18375
577;3;2030;660388;286242;374146;229766;79892;46084;18404
578;3;2031;652497;283331;369166;227155;78374;45414;18223
579;3;2032;645043;280517;364526;224684;76961;44818;18063
580;3;2033;637482;277608;359874;222244;75546;44196;17888
581;3;2034;629763;274646;355117;219822;74115;43500;17680
582;3;2035;624099;272681;351418;217953;72970;42967;17528
583;3;2036;619533;271208;348325;216397;72013;42513;17402
584;3;2037;616145;270263;345882;215197;71233;42143;17309
585;3;2038;613895;269825;344070;214338;70626;41863;17243
586;3;2039;612818;269923;342895;213824;70198;41664;17209
587;3;2040;612818;270507;342311;213630;69937;41544;17200
588;3;2041;613839;271570;342269;213716;69840;41496;17217
589;3;2042;615848;273076;342772;214068;69910;41530;17264
590;3;2043;618651;274955;343696;214616;70113;41637;17330
591;3;2044;622047;277115;344932;215304;70426;41786;17416
592;3;2045;625899;279486;346413;216107;70811;41983;17512
593;3;2046;629972;281977;347995;216942;71230;42202;17621
594;3;2047;634152;284556;349596;217869;71593;42414;17720
595;3;2048;638264;287114;351150;218895;71853;42600;17802
596;3;2049;642169;289603;352566;220007;71964;42736;17859
597;3;2050;645765;291980;353785;221180;71929;42795;17881
598;4;2005;715794;218869;496925;144726;133753;159143;59303
599;4;2006;679555;210392;469163;135939;125583;151450;56191
600;4;2007;648585;203249;445336;128723;118728;144456;53429
601;4;2008;623328;197441;425887;122981;113583;138850;50473
602;4;2009;610432;194953;415479;119899;110866;135859;48855
603;4;2010;602300;193282;409018;118495;108901;134345;47277
604;4;2011;603418;194287;409131;118473;109127;134751;46780
605;4;2012;604896;194400;410496;118744;109419;135523;46810
606;4;2013;604053;193878;410175;118913;108629;135727;46906
607;4;2014;601758;192892;408866;119080;107692;135219;46875
608;4;2015;602684;193345;409339;120113;106915;135322;46989
609;4;2016;602501;193658;408843;121691;105745;134511;46896
610;4;2017;606820;195556;411264;124287;105335;134630;47012
611;4;2018;615151;198523;416628;127364;105514;136160;47590
612;4;2019;624032;201300;422732;130414;105762;138203;48353
613;4;2020;631955;203502;428453;133538;105940;139940;49035
614;4;2021;642274;206828;435446;137235;106550;141883;49778
615;4;2022;649760;209392;440368;140213;106718;143168;50269
616;4;2023;655244;211092;444152;142439;106568;144388;50757
617;4;2024;660143;212715;447428;144251;106261;145650;51266
618;4;2025;664114;214329;449785;145765;105785;146582;51653
619;4;2026;661204;213626;447578;146016;104270;145856;51436
620;4;2027;657495;213080;444415;145919;102687;144742;51067
621;4;2028;656928;213417;443511;146525;101809;144272;50905
622;4;2029;660436;215529;444907;147915;101655;144400;50937
623;4;2030;664487;217909;446578;149325;101659;144615;50979
624;4;2031;674154;222057;452097;151658;102601;146307;51531
625;4;2032;682364;225420;456944;153280;103242;148242;52180
626;4;2033;687625;228034;459591;154147;103296;149535;52613
627;4;2034;688672;229229;459443;154272;102742;149756;52673
628;4;2035;685971;228901;457070;153679;101623;149271;52497
629;4;2036;678651;227229;451422;152391;99859;147357;51815
630;4;2037;671769;225614;446155;151170;98194;145597;51194
631;4;2038;664813;223927;440886;149951;96580;143792;50563
632;4;2039;657728;222180;435548;148766;95016;141878;49888
633;4;2040;652562;221166;431396;147816;93772;140423;49385
634;4;2041;648491;220519;427972;147040;92750;139213;48969
635;4;2042;645518;220248;425270;146386;91955;138277;48652
636;4;2043;643673;220364;423309;145901;91373;137604;48431
637;4;2044;642970;220886;422084;145575;91010;137194;48305
638;4;2045;643323;221774;421549;145430;90834;137021;48264
639;4;2046;644673;223036;421637;145432;90830;137074;48301
640;4;2047;646997;224648;422349;145586;90974;137364;48425
641;4;2048;650115;226534;423581;145905;91216;137847;48613
642;4;2049;653802;228644;425158;146324;91521;138461;48852
643;4;2050;657951;230922;427029;146866;91849;139184;49130
644;5;2005;767670;186627;581043;97258;120649;240921;122215
645;5;2006;768829;190571;578258;93704;122572;241974;120008
646;5;2007;765901;193388;572513;89625;123693;241774;117421
647;5;2008;757166;194136;563030;85757;122639;239451;115183
648;5;2009;736285;191561;544724;81632;117635;234156;111301
649;5;2010;703948;185618;518330;77074;110217;224915;106124
650;5;2011;670042;178847;491195;73368;102369;215189;100269
651;5;2012;640959;172889;468070;70806;95390;206849;95025
652;5;2013;617290;167829;449461;68315;90588;200427;90131
653;5;2014;605324;165403;439921;67097;87936;197488;87400
654;5;2015;597865;163629;434236;66737;86297;196048;85154
655;5;2016;599056;163953;435103;66810;86543;197198;84552
656;5;2017;600474;163569;436905;67294;86569;198554;84488
657;5;2018;599573;162857;436716;68050;85707;198687;84272
658;5;2019;597214;161809;435405;68824;84731;198002;83848
659;5;2020;597803;161910;435893;70016;83786;198320;83771
660;5;2021;597336;161883;435453;71494;82363;198127;83469
661;5;2022;601237;163122;438115;73376;81644;199356;83739
662;5;2023;609167;165393;443774;75650;81503;201949;84672
663;5;2024;617856;167798;450058;77881;81512;204880;85785
664;5;2025;625606;169586;456020;80208;81526;207516;86770
665;5;2026;635728;172282;463446;82872;81894;210745;87935
666;5;2027;643091;174313;468778;85142;81882;213066;88688
667;5;2028;648693;175806;472887;87032;81673;214889;89293
668;5;2029;653857;177375;476482;88690;81447;216503;89842
669;5;2030;658124;178973;479151;90135;81146;217685;90185
670;5;2031;655752;178672;477080;90842;80031;216631;89576
671;5;2032;652520;178491;474029;91268;78875;215125;88761
672;5;2033;652340;179000;473340;91906;78296;214756;88382
673;5;2034;655971;180883;475088;92820;78281;215549;88438
674;5;2035;660081;182991;477090;93679;78352;216497;88562
675;5;2036;669618;186619;482999;94867;79226;219387;89519
676;5;2037;677789;189737;488052;95744;79900;221955;90453
677;5;2038;683054;192298;490756;96251;80141;223397;90967
678;5;2039;684176;193617;490559;96343;79879;223434;90903
679;5;2040;681697;193695;488002;96055;79180;222358;90409
680;5;2041;674694;192565;482129;95397;77909;219635;89188
681;5;2042;668086;191453;476633;94721;76741;217104;88067
682;5;2043;661418;190249;471169;94038;75609;214569;86953
683;5;2044;654577;188948;465629;93302;74497;212019;85811
684;5;2045;649603;188271;461332;92690;73631;210072;84939
685;5;2046;645670;187884;457786;92142;72925;208497;84222
686;5;2047;642830;187824;455006;91671;72369;207300;83666
687;5;2048;641090;188078;453012;91307;71957;206481;83267
688;5;2049;640468;188665;451803;91043;71683;206050;83027
689;5;2050;640872;189544;451328;90907;71528;205963;82930
690;6;2005;760696;166775;593921;102255;115238;240371;136057
691;6;2006;768643;173008;595635;101279;116850;242649;134857
692;6;2007;769678;177445;592233;98912;117606;242708;133007
693;6;2008;769038;181471;587567;96191;118141;242491;130744
694;6;2009;767006;184437;582569;92287;119552;241991;128739
695;6;2010;769107;188460;580647;88359;121547;243189;127552
696;6;2011;770493;192073;578420;84992;122589;244478;126361
697;6;2012;768117;194715;573402;82159;122641;244180;124422
698;6;2013;759933;195236;564697;79867;120718;241887;122225
699;6;2014;739804;192586;547218;77653;115272;236325;117968
700;6;2015;708000;186258;521742;74660;107494;227164;112424
701;6;2016;674437;178950;495487;71931;99838;217502;106216
702;6;2017;645582;172431;473151;69758;93306;209250;100837
703;6;2018;622070;166815;455255;67655;88775;202656;96169
704;6;2019;610097;163811;446286;66767;86117;199714;93688
705;6;2020;602603;161536;441067;66775;84464;197964;91864
706;6;2021;603652;161333;442319;67328;84423;198903;91665
707;6;2022;604897;160508;444389;68443;84082;200049;91815
708;6;2023;603899;159429;444470;70233;82791;199906;91540
709;6;2024;601497;158027;443470;71841;81412;199186;91031
710;6;2025;602000;157719;444281;73582;80217;199511;90971
711;6;2026;601512;157242;444270;75435;78531;199505;90799
712;6;2027;605472;158020;447452;77525;77686;200935;91306
713;6;2028;613517;159889;453628;80077;77578;203638;92335
714;6;2029;622332;161776;460556;82785;77772;206578;93421
715;6;2030;630317;163183;467134;85502;77990;209261;94381
716;6;2031;640484;165288;475196;88416;78549;212582;95649
717;6;2032;647955;166823;481132;90901;78783;214957;96491
718;6;2033;653690;167907;485783;93101;78876;216768;97038
719;6;2034;659040;169101;489939;95187;78987;218310;97455
720;6;2035;663499;170325;493174;97071;79006;219403;97694
721;6;2036;661322;169767;491555;98111;78221;218253;96970
722;6;2037;658237;169301;488936;98886;77318;216661;96071
723;6;2038;658149;169482;488667;99786;76903;216256;95722
724;6;2039;661790;170924;490866;100884;76968;217062;95952
725;6;2040;665854;172563;493291;101906;77106;218015;96264
726;6;2041;675339;175604;499735;103422;78014;220886;97413
727;6;2042;683463;178203;505260;104851;78797;223293;98319
728;6;2043;688723;180266;508457;106017;79194;224534;98712
729;6;2044;689831;181233;508598;106561;79083;224427;98527
730;6;2045;687405;181143;506262;106672;78569;223165;97856
731;6;2046;680466;179916;500550;106221;77440;220351;96538
732;6;2047;673938;178715;495223;105790;76391;217733;95309
733;6;2048;667359;177440;489919;105332;75354;215117;94116
734;6;2049;660608;176063;484545;104808;74294;212518;92925
735;6;2050;655751;175281;480470;104489;73466;210513;92002
736;7;2005;701639;154614;547025;134256;146841;182287;83641
737;7;2006;715340;163002;552338;130782;146365;188470;86721
738;7;2007;730364;171118;559246;129014;146685;194600;88947
739;7;2008;743867;178743;565124;127368;147253;200093;90410
740;7;2009;756858;186003;570855;126161;148183;204975;91536
741;7;2010;768148;192740;575408;125575;148555;208686;92592
742;7;2011;775978;198373;577605;124861;148607;211093;93044
743;7;2012;776982;202145;574837;122188;147550;212146;92953
744;7;2013;776264;205365;570899;119183;146076;212918;92722
745;7;2014;774208;207616;566592;115422;145416;213582;92172
746;7;2015;776332;210843;565489;111731;145556;215872;92330
747;7;2016;777572;213670;563902;108526;145241;217960;92175
748;7;2017;774993;215497;559496;105816;144107;218390;91183
749;7;2018;766525;215202;551323;103079;141603;216998;89643
750;7;2019;746106;211450;534656;100175;135950;212026;86505
751;7;2020;714049;203770;510279;96094;127940;203770;82475
752;7;2021;680289;195147;485142;92594;119809;194653;78086
753;7;2022;651323;187441;463882;90284;112543;186682;74373
754;7;2023;627768;180793;446975;88761;106889;179978;71347
755;7;2024;615822;177088;438734;88792;103347;176777;69818
756;7;2025;608438;174276;434162;89742;100795;174774;68851
757;7;2026;609638;173716;435922;91201;100270;175488;68963
758;7;2027;611035;172631;438404;92646;100185;176447;69126
759;7;2028;610227;171311;438916;94375;99383;176340;68818
760;7;2029;607999;169648;438351;95766;98500;175741;68344
761;7;2030;608688;169073;439615;97674;97756;175972;68213
762;7;2031;608392;168238;440154;99676;96350;176018;68110
763;7;2032;612627;168752;443875;102120;95817;177385;68553
764;7;2033;620942;170467;450475;105261;96216;179710;69288
765;7;2034;629942;172243;457699;108585;96961;182141;70012
766;7;2035;638105;173501;464604;111931;97652;184351;70670
767;7;2036;648439;175414;473025;115585;98652;187178;71610
768;7;2037;656064;176703;479361;118726;99212;189172;72251
769;7;2038;661905;177564;484341;121537;99636;190550;72618
770;7;2039;667322;178561;488761;124229;100050;191617;72865
771;7;2040;671840;179554;492286;126706;100273;192322;72985
772;7;2041;669702;178672;491030;128035;99455;191118;72422
773;7;2042;666661;177821;488840;129076;98451;189559;71754
774;7;2043;666584;177616;488968;130362;97986;189093;71527
775;7;2044;670272;178628;491644;132089;98038;189753;71764
776;7;2045;674393;179851;494542;133766;98166;190542;72068
777;7;2046;683924;182612;501312;136138;99237;192968;72969
778;7;2047;692076;185091;506985;138287;100278;194833;73587
779;7;2048;697400;187094;510306;140022;100835;195661;73788
780;7;2049;698577;187924;510653;140982;100742;195340;73589
781;7;2050;696195;187662;508533;141365;100140;194019;73009
782;8;2005;642451;155642;486809;242163;143359;78975;22312
783;8;2006;651286;162512;488774;235699;144664;84130;24281
784;8;2007;663253;170129;493124;229072;147292;90266;26494
785;8;2008;673009;177110;495899;220578;149854;96676;28791
786;8;2009;685831;185082;500749;213769;152822;103227;30931
787;8;2010;700908;193414;507494;208130;156880;109843;32641
788;8;2011;714038;201281;512757;202748;160370;115401;34238
789;8;2012;728722;209104;519618;199754;163628;120565;35671
790;8;2013;741818;216333;525485;197442;166200;124977;36866
791;8;2014;754506;223278;531228;195709;168489;129000;38030
792;8;2015;765475;229568;535907;193973;169791;132844;39299
793;8;2016;773053;234729;538324;191774;170306;136026;40218
794;8;2017;773843;237816;536027;186419;169971;138763;40874
795;8;2018;772970;240337;532633;180388;169592;141344;41309
796;8;2019;770781;241870;528911;172946;170279;143994;41692
797;8;2020;772814;244560;528254;166207;172414;147304;42329
798;8;2021;773880;246923;526957;160521;174018;149712;42706
799;8;2022;771119;248219;522900;156224;174143;150025;42508
800;8;2023;762491;247297;515194;152800;172156;148452;41786
801;8;2024;742078;242515;499563;149092;166285;143894;40292
802;8;2025;710249;233379;476870;142808;157735;137791;38536
803;8;2026;676891;223276;453615;137335;148401;131187;36692
804;8;2027;648362;214313;434049;133274;139887;125674;35214
805;8;2028;625229;206647;418582;129946;133060;121424;34152
806;8;2029;613619;202432;411187;129021;129042;119450;33674
807;8;2030;606523;199341;407182;129041;126473;118261;33407
808;8;2031;607929;198884;409045;130246;126401;118823;33575
809;8;2032;609457;197957;411500;131905;126616;119309;33670
810;8;2033;608780;196755;412025;133715;126004;118853;33453
811;8;2034;606667;195144;411523;135221;125010;118110;33182
812;8;2035;607478;194702;412776;137293;124321;118020;33142
813;8;2036;607284;193914;413370;138797;123293;118085;33195
814;8;2037;611626;194650;416976;141102;123241;119102;33531
815;8;2038;619973;196775;423198;144629;124135;120514;33920
816;8;2039;628962;199016;429946;148584;125260;121841;34261
817;8;2040;637078;200689;436389;152462;126268;123066;34593
818;8;2041;647392;203065;444327;156733;127661;124820;35113
819;8;2042;654985;204696;450289;160195;128556;126060;35478
820;8;2043;660754;205851;454903;163287;129216;126746;35654
821;8;2044;666094;207118;458976;166300;129784;127147;35745
822;8;2045;670521;208310;462211;169009;130074;127331;35797
823;8;2046;668335;207354;460981;170025;129080;126349;35527
824;8;2047;665283;206387;458896;170667;127815;125191;35223
825;8;2048;665212;206164;459048;171833;127203;124848;35164
826;8;2049;668934;207276;461658;173701;127243;125347;35367
827;8;2050;673117;208621;464496;175599;127359;125954;35584
828;9;2005;629523;171100;458423;359309;79718;16701;2695
829;9;2006;653608;182722;470886;368535;81510;17884;2957
830;9;2007;638139;183200;454939;352557;80181;18981;3220
831;9;2008;630862;185350;445512;340127;81125;20654;3606
832;9;2009;630535;189472;441063;331256;83032;22721;4054
833;9;2010;635103;194745;440358;324601;86183;25037;4537
834;9;2011;643576;201087;442489;320150;89921;27419;4999
835;9;2012;655077;208354;446723;316648;94475;30098;5502
836;9;2013;664516;214937;449579;311859;98927;32790;6003
837;9;2014;676924;222607;454317;309465;103106;35327;6419
838;9;2015;691599;230799;460800;308656;107727;37671;6746
839;9;2016;704269;238391;465878;307595;111452;39664;7167
840;9;2017;718563;246119;472444;308272;114782;41772;7618
841;9;2018;731246;253161;478085;308704;117482;43833;8066
842;9;2019;743557;259956;483601;308494;120376;46137;8594
843;9;2020;754095;266029;488066;307275;123210;48488;9093
844;9;2021;761362;270897;490465;304945;125654;50424;9442
845;9;2022;761932;273434;488498;299279;127568;51969;9682
846;9;2023;760918;275388;485530;293127;129276;53253;9874
847;9;2024;758629;276443;482186;286604;131280;54271;10031
848;9;2025;760643;278936;481707;281939;133802;55650;10316
849;9;2026;761673;281078;480595;278443;135203;56466;10483
850;9;2027;758919;281938;476981;275516;134663;56341;10461
851;9;2028;750398;280334;470064;271696;132497;55587;10284
852;9;2029;730294;274361;455933;265033;127434;53569;9897
853;9;2030;699052;263690;435362;253505;121131;51266;9460
854;9;2031;666326;252073;414253;241893;114460;48850;9050
855;9;2032;638370;241893;396477;232103;108674;46947;8753
856;9;2033;615723;233308;382415;224058;104183;45600;8574
857;9;2034;604388;228681;375707;220506;101684;45000;8517
858;9;2035;597493;225325;372168;218942;100063;44662;8501
859;9;2036;598888;224617;374271;220701;100055;44930;8585
860;9;2037;600363;223600;376763;223107;99969;45056;8631
861;9;2038;599625;222263;377362;225017;99084;44694;8567
862;9;2039;597460;220569;376891;226127;97986;44275;8503
863;9;2040;598147;220210;377937;227800;97424;44194;8519
864;9;2041;597922;219567;378355;228502;96990;44283;8580
865;9;2042;602154;220620;381534;230692;97381;44745;8716
866;9;2043;610265;223147;387118;234895;98188;45203;8832
867;9;2044;618981;225782;393199;239740;98983;45557;8919
868;9;2045;626833;227828;399005;244360;99724;45909;9012
869;9;2046;636854;230709;406145;249537;100897;46539;9172
870;9;2047;644211;232750;411461;253551;101654;46969;9287
871;9;2048;649788;234204;415584;257187;101970;47100;9327
872;9;2049;654986;235723;419263;260789;102040;47094;9340
873;9;2050;659338;237114;422224;263944;101881;47049;9350
874;10;2005;462936;145172;317764;288234;27591;1842;97
875;10;2006;472071;148584;323487;294423;27146;1814;104
876;10;2007;523003;165090;357913;325797;29921;2069;126
877;10;2008;566111;180330;385781;351968;31493;2174;146
878;10;2009;594809;191978;402831;367930;32415;2325;161
879;10;2010;615115;202013;413102;377850;32593;2488;171
880;10;2011;637896;213237;424659;388572;33159;2727;201
881;10;2012;622492;211688;410804;375021;32622;2936;225
882;10;2013;615177;212407;402770;366164;33119;3229;258
883;10;2014;614623;215409;399214;361304;34048;3585;277
884;10;2015;618863;219867;398996;359293;35476;3918;309
885;10;2016;626916;225579;401337;359792;36999;4229;317
886;10;2017;637819;232332;405487;361762;38755;4620;350
887;10;2018;646821;238397;408424;362385;40578;5080;381
888;10;2019;658619;245604;413015;365032;42130;5460;393
889;10;2020;672613;253468;419145;369043;43854;5824;424
890;10;2021;684613;260641;423972;372126;45218;6152;476
891;10;2022;698292;268128;430164;376504;46602;6547;511
892;10;2023;710338;274863;435475;380121;47779;7020;555
893;10;2024;722099;281437;440662;383477;49097;7490;598
894;10;2025;732180;287270;444910;385925;50440;7911;634
895;10;2026;739150;291856;447294;387007;51406;8223;658
896;10;2027;739578;293938;445640;384445;52066;8460;669
897;10;2028;738523;295440;443083;381235;52526;8645;677
898;10;2029;736257;296100;440157;377487;53130;8851;689
899;10;2030;738242;298398;439844;375886;54083;9157;718
900;10;2031;739184;300246;438938;374397;54522;9299;720
901;10;2032;736332;300645;435687;371775;53987;9223;702
902;10;2033;727823;298434;429389;366836;52889;9001;663
903;10;2034;708032;291556;416476;356794;50493;8569;620
904;10;2035;677535;279881;397654;341087;47855;8128;584
905;10;2036;645660;267267;378393;324985;45139;7709;560
906;10;2037;618492;256050;362442;311594;42900;7399;549
907;10;2038;596527;246489;350038;301118;41189;7191;540
908;10;2039;585486;240968;344518;296703;40187;7090;538
909;10;2040;578744;236929;341815;294822;39456;7003;534
910;10;2041;580042;236242;343800;296930;39316;7013;541
911;10;2042;581336;235334;346002;299383;39103;6976;540
912;10;2043;580501;234062;346439;300636;38448;6826;529
913;10;2044;578243;232415;345828;300840;37778;6690;520
914;10;2045;578770;232173;346597;302048;37392;6637;520
915;10;2046;578485;231630;346855;302558;37151;6623;523
916;10;2047;582518;232865;349653;305237;37215;6668;533
917;10;2048;590323;235652;354671;310187;37278;6670;536
918;10;2049;598688;238529;360159;315732;37245;6646;536
919;10;2050;606223;240829;365394;320999;37216;6640;539
920;11;2005;389354;146626;242728;229259;12876;577;16
921;11;2006;399242;149847;249395;236619;12195;565;16
922;11;2007;405069;151859;253210;241218;11426;550;16
923;11;2008;414655;155556;259099;247735;10811;536;17
924;11;2009;427066;159756;267310;256293;10472;528;17
925;11;2010;442716;165111;277605;266766;10291;530;18
926;11;2011;451347;168218;283129;272699;9887;524;19
927;11;2012;500038;185996;314042;302901;10552;567;22
928;11;2013;540971;201956;339015;327783;10612;595;25
929;11;2014;567955;213584;354371;343309;10423;611;28
930;11;2015;586723;223064;363659;352829;10170;628;32
931;11;2016;607842;233998;373844;362933;10213;662;36
932;11;2017;592801;230699;362102;351415;9986;666;35
933;11;2018;585573;230073;355500;344887;9898;679;36
934;11;2019;584737;231996;352741;341991;10015;698;37
935;11;2020;588492;235626;352866;341952;10155;722;37
936;11;2021;595858;240667;355191;344131;10279;743;38
937;11;2022;605918;246836;359082;347719;10550;774;39
938;11;2023;614221;252295;361926;350280;10803;804;39
939;11;2024;625104;258926;366178;354411;10898;830;39
940;11;2025;638194;266325;371869;360016;10957;856;40
941;11;2026;649292;272962;376330;364310;11088;891;41
942;11;2027;662081;280024;382057;369845;11251;920;41
943;11;2028;673274;286313;386961;374570;11397;952;42
944;11;2029;684233;292473;391760;379266;11474;978;42
945;11;2030;693515;297853;395662;383047;11569;1004;42
946;11;2031;699825;301999;397826;385113;11647;1026;40
947;11;2032;699900;303531;396369;383534;11752;1044;39
948;11;2033;698592;304487;394105;381264;11753;1051;37
949;11;2034;696195;304650;391545;378666;11790;1055;34
950;11;2035;697958;306500;391458;378465;11899;1063;31
951;11;2036;698673;307824;390849;378045;11724;1052;28
952;11;2037;695474;307567;387907;375346;11495;1040;26
953;11;2038;686968;304678;382290;370067;11184;1014;25
954;11;2039;667632;297024;370608;358936;10674;975;23
955;11;2040;638363;284473;353890;342843;10104;921;22
956;11;2041;607901;270902;336999;326606;9506;867;20
957;11;2042;581972;258871;323101;313244;9015;823;19
958;11;2043;561000;248634;312366;302868;8683;797;18
959;11;2044;550324;242793;307531;298271;8459;783;18
960;11;2045;543634;238684;304950;295846;8309;778;17
961;11;2046;544571;238018;306553;297473;8280;783;17
962;11;2047;545459;237210;308249;299195;8247;790;17
963;11;2048;544299;236021;308278;299363;8107;792;16
964;11;2049;541846;234473;307373;298577;7987;793;16
965;11;2050;542022;234343;307679;298877;7983;803;16
966;12;2005;345672;164850;180822;175343;5246;220;13
967;12;2006;345099;163736;181363;176014;5117;219;13
968;12;2007;346803;163407;183396;178258;4911;214;13
969;12;2008;347737;162462;185275;180456;4601;205;13
970;12;2009;354548;164496;190052;185500;4336;202;14
971;12;2010;362031;166944;195087;190631;4239;203;14
972;12;2011;371340;170272;201068;196522;4317;214;15
973;12;2012;376777;172241;204536;199895;4402;224;15
974;12;2013;385637;176012;209625;204851;4520;239;15
975;12;2014;397244;180475;216769;211816;4682;255;16
976;12;2015;411845;186235;225610;220448;4875;270;17
977;12;2016;419751;189395;230356;225088;4974;277;17
978;12;2017;465203;208738;256465;250549;5565;329;22
979;12;2018;502977;225807;277170;270780;6014;353;23
