ID;Geslacht;PrognoseInterval;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8;TotaalParticuliereHuishoudens_9;GemiddeldeHuishoudensgrootte_10
188;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2039;19039592;18754608;5214463;4271729;9482950;739989;315362;352683;9175224.0;2.19
189;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2040;19100100;18804990;5243794;4300327;9513697;748345;317673;358966;9198028.0;2.2
190;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2041;19158096;18861724;5270887;4324860;9528970;754683;319918;365783;9224682.0;2.2
191;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2042;19235766;18908248;5308998;4355984;9533421;760920;322046;372652;9253782.0;2.2
192;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2043;19285400;18948804;5335340;4389601;9537352;767459;324665;376687;9275503.0;2.21
193;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2044;19328300;18978656;5356559;4409914;9545306;773188;327421;381016;9302804.0;2.21
194;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2045;19345748;19030276;5379302;4434985;9544202;779307;329906;386208;9321268.0;2.21
195;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2046;19384040;19059244;5397183;4468455;9554541;784273;331783;390767;9343964.0;2.22
196;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2047;19384700;19075086;5413877;4502814;9574022;789910;333554;397281;9372764.0;2.22
197;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2048;19410612;19082604;5424685;4532556;9591674;794212;335864;402998;9391182.0;2.22
198;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2049;19445936;19140878;5450668;4543484;9592544;798751;338399;409007;9419724.0;2.22
199;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2050;19499764;19165080;5453175;4568114;9601490;800943;340874;415475;9439111.0;2.22
200;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2051;19541562;19200236;5454844;4595448;9618075;804398;342795;420640;9470516.0;2.22
201;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2052;19564006;19241680;5458594;4618623;9638909;806021;345210;427189;9495209.0;2.23
202;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2053;19597400;19289664;5454788;4640350;9656358;807554;347455;431420;9516902.0;2.23
203;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2054;19619228;19305076;5475231;4653690;9666972;808119;350163;436377;9535320.0;2.23
204;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2055;19678648;19330680;5480604;4662362;9688830;808021;352536;441667;9542165.0;2.23
205;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2056;19711700;19377192;5498221;4676231;9723724;808209;354827;444709;9557419.0;2.23
206;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2057;19762152;19437512;5495168;4690109;9750106;809076;356744;448356;9576510.0;2.23
207;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2058;19821562;19480684;5505330;4703302;9774898;810168;359255;452357;9596764.0;2.23
208;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2059;19879988;19520596;5514671;4722879;9799915;811982;361638;455532;9622021.0;2.24
209;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2060;19926344;19581218;5534377;4737367;9830855;812929;363378;456931;9639133.0;2.24
210;Mannen;Prognose;2019;8583707;8475542;2477426;1482825;4276441;110371;128479;108184;;
211;Mannen;Prognose;2020;8633279;8526862;2483308;1508747;4294993;111957;127857;106470;;
212;Mannen;Prognose;2021;8676246;8570542;2487551;1531332;4310847;113156;127656;105798;;
213;Mannen;Prognose;2022;8712948;8607333;2490573;1551108;4324034;113960;127658;105748;;
214;Mannen;Prognose;2023;8747675;8641751;2493055;1570376;4336059;114283;127978;106099;;
215;Mannen;Prognose;2024;8780639;8674149;2495323;1588809;4347225;114356;128436;106710;;
216;Mannen;Prognose;2025;8812243;8705010;2497963;1606570;4357209;114265;129003;107491;;
217;Mannen;Prognose;2026;8843131;8734998;2501293;1623932;4366142;113966;129665;108438;;
218;Mannen;Prognose;2027;8872969;8763793;2505316;1640714;4373826;113570;130367;109527;;
219;Mannen;Prognose;2028;8901355;8791009;2509959;1656714;4380178;113072;131086;110744;;
220;Mannen;Prognose;2029;8928387;8816767;2515316;1671990;4385108;112537;131816;112062;;
221;Mannen;Prognose;2030;8953885;8840913;2521400;1686320;4388654;112000;132539;113464;;
222;Mannen;Prognose;2031;8977751;8863381;2528185;1699536;4390927;111513;133220;114907;;
223;Mannen;Prognose;2032;8999843;8884042;2535583;1711556;4391959;111093;133851;116384;;
224;Mannen;Prognose;2033;9020095;8902874;2543413;1722528;4391839;110646;134448;117852;;
225;Mannen;Prognose;2034;9038407;8919786;2551532;1732223;4390630;110443;134958;119296;;
226;Mannen;Prognose;2035;9054868;8934850;2559865;1741143;4388148;110234;135460;120741;;
227;Mannen;Prognose;2036;9069463;8948080;2568346;1748977;4384699;110167;135891;122155;;
228;Mannen;Prognose;2037;9082199;8959503;2576877;1755757;4380342;110268;136259;123517;;
229;Mannen;Prognose;2038;9093057;8969121;2585305;1761526;4375212;110519;136559;124807;;
230;Mannen;Prognose;2039;9102149;8977029;2593459;1766423;4369458;110878;136811;126043;;
231;Mannen;Prognose;2040;9109639;8983407;2601149;1770662;4363250;111311;137035;127200;;
232;Mannen;Prognose;2041;9115616;8988358;2608176;1774394;4356748;111797;137243;128276;;
233;Mannen;Prognose;2042;9120174;8991951;2614375;1777680;4350155;112299;137442;129290;;
234;Mannen;Prognose;2043;9123523;8994391;2619652;1780652;4343677;112762;137648;130248;;
235;Mannen;Prognose;2044;9125848;8995850;2623904;1783367;4337505;113219;137855;131167;;
236;Mannen;Prognose;2045;9127314;8996474;2627040;1785909;4331877;113576;138072;132057;;
237;Mannen;Prognose;2046;9128001;8996336;2629004;1788330;4326852;113854;138296;132929;;
238;Mannen;Prognose;2047;9128202;8995736;2629804;1790752;4322590;114048;138542;133780;;
239;Mannen;Prognose;2048;9128047;8994810;2629514;1793128;4319216;114153;138799;134599;;
240;Mannen;Prognose;2049;9127688;8993728;2628283;1795452;4316756;114163;139074;135374;;
241;Mannen;Prognose;2050;9127250;8992622;2626327;1797644;4315235;114062;139354;136089;;
242;Mannen;Prognose;2051;9126919;8991695;2623880;1799630;4314700;113845;139640;136735;;
243;Mannen;Prognose;2052;9126953;8991218;2621221;1801432;4315109;113527;139929;137295;;
244;Mannen;Prognose;2053;9127577;8991419;2618594;1803033;4316443;113133;140216;137762;;
245;Mannen;Prognose;2054;9128874;8992406;2616230;1804338;4318670;112678;140490;138123;;
246;Mannen;Prognose;2055;9131141;8994477;2614365;1805396;4321782;112175;140759;138368;;
247;Mannen;Prognose;2056;9134541;8997805;2613173;1806201;4325772;111640;141019;138489;;
248;Mannen;Prognose;2057;9139208;9002517;2612778;1806798;4330577;111095;141269;138490;;
249;Mannen;Prognose;2058;9145158;9008633;2613248;1807136;4336202;110540;141507;138371;;
250;Mannen;Prognose;2059;9152562;9016307;2614645;1807322;4342603;110000;141737;138148;;
251;Mannen;Prognose;2060;9161377;9025488;2616953;1807383;4349718;109475;141959;137832;;
252;Mannen;Ondergrens 95%-prognose-interval;2019;8562765;8451170;2429951;1357933;4140450;100509;122053;96156;;
253;Mannen;Ondergrens 95%-prognose-interval;2020;8591660;8480568;2414494;1328894;4102183;97916;118763;89226;;
254;Mannen;Ondergrens 95%-prognose-interval;2021;8612099;8498369;2401474;1308361;4072266;95868;116843;84477;;
255;Mannen;Ondergrens 95%-prognose-interval;2022;8623132;8509081;2386619;1289511;4043897;93891;115159;80573;;
256;Mannen;Ondergrens 95%-prognose-interval;2023;8634661;8516463;2381336;1277446;4021102;91919;114032;77734;;
257;Mannen;Ondergrens 95%-prognose-interval;2024;8637532;8521718;2366673;1264670;3994876;89948;112965;75308;;
258;Mannen;Ondergrens 95%-prognose-interval;2025;8635183;8524692;2356147;1255190;3975132;88022;112223;72943;;
259;Mannen;Ondergrens 95%-prognose-interval;2026;8635498;8514494;2342438;1246778;3952025;86073;111848;70791;;
260;Mannen;Ondergrens 95%-prognose-interval;2027;8624267;8512507;2332162;1238736;3928139;84186;111277;68785;;
261;Mannen;Ondergrens 95%-prognose-interval;2028;8626749;8509223;2321384;1233219;3903841;82398;110886;67328;;
262;Mannen;Ondergrens 95%-prognose-interval;2029;8625113;8512038;2312771;1225971;3883975;80661;110534;66088;;
263;Mannen;Ondergrens 95%-prognose-interval;2030;8611942;8502639;2302930;1218816;3859555;78937;110241;64470;;
264;Mannen;Ondergrens 95%-prognose-interval;2031;8608747;8493946;2294591;1206164;3827000;77234;109842;62873;;
265;Mannen;Ondergrens 95%-prognose-interval;2032;8606627;8483207;2287812;1192791;3804241;75673;109655;61623;;
266;Mannen;Ondergrens 95%-prognose-interval;2033;8597668;8471981;2281592;1180778;3779621;74380;109591;60490;;
267;Mannen;Ondergrens 95%-prognose-interval;2034;8580239;8473526;2276358;1167837;3753615;73199;109456;59515;;
268;Mannen;Ondergrens 95%-prognose-interval;2035;8568245;8457112;2272390;1155265;3737300;72011;109336;58412;;
269;Mannen;Ondergrens 95%-prognose-interval;2036;8554493;8440599;2260702;1143523;3714355;70859;108953;57240;;
270;Mannen;Ondergrens 95%-prognose-interval;2037;8537993;8422550;2256351;1130191;3683938;69857;108473;56358;;
271;Mannen;Ondergrens 95%-prognose-interval;2038;8517433;8397392;2241479;1116752;3666532;68921;108172;55557;;
272;Mannen;Ondergrens 95%-prognose-interval;2039;8500588;8379640;2231499;1104355;3640643;68128;107860;54536;;
273;Mannen;Ondergrens 95%-prognose-interval;2040;8479742;8361145;2228726;1090794;3618365;67421;107278;53063;;
274;Mannen;Ondergrens 95%-prognose-interval;2041;8448351;8328534;2221073;1078796;3598861;66734;106565;51675;;
275;Mannen;Ondergrens 95%-prognose-interval;2042;8420126;8289552;2213719;1066717;3571897;66052;105861;50636;;
276;Mannen;Ondergrens 95%-prognose-interval;2043;8383340;8271351;2203914;1056516;3552495;65324;105251;49509;;
277;Mannen;Ondergrens 95%-prognose-interval;2044;8354874;8241161;2196649;1041707;3537391;64636;104356;48443;;
278;Mannen;Ondergrens 95%-prognose-interval;2045;8321664;8205599;2187215;1029082;3516135;64135;103771;47169;;
279;Mannen;Ondergrens 95%-prognose-interval;2046;8298185;8183927;2169123;1016678;3502298;63539;103543;46133;;
280;Mannen;Ondergrens 95%-prognose-interval;2047;8274949;8156107;2158421;1004744;3480510;62877;103258;44870;;
281;Mannen;Ondergrens 95%-prognose-interval;2048;8238178;8132410;2138686;990585;3462154;61889;102887;43520;;
282;Mannen;Ondergrens 95%-prognose-interval;2049;8206494;8095016;2116674;982887;3448226;60944;102692;42339;;
283;Mannen;Ondergrens 95%-prognose-interval;2050;8184242;8057078;2102926;974070;3429799;59905;102139;40872;;
284;Mannen;Ondergrens 95%-prognose-interval;2051;8157933;8029931;2080563;960832;3413272;58846;101674;39217;;
285;Mannen;Ondergrens 95%-prognose-interval;2052;8129273;8004032;2051323;947417;3392006;58128;100681;37081;;
286;Mannen;Ondergrens 95%-prognose-interval;2053;8097640;7994962;2031956;934899;3382757;57396;100738;34978;;
287;Mannen;Ondergrens 95%-prognose-interval;2054;8061265;7953785;2013268;925465;3357871;56458;100736;33699;;
288;Mannen;Ondergrens 95%-prognose-interval;2055;8044563;7929521;1999050;917696;3340366;55218;100154;32492;;
289;Mannen;Ondergrens 95%-prognose-interval;2056;8019752;7904582;1972199;911355;3327345;54030;100000;31284;;
290;Mannen;Ondergrens 95%-prognose-interval;2057;8005851;7880055;1943293;900624;3317704;52859;99635;29795;;
291;Mannen;Ondergrens 95%-prognose-interval;2058;7997152;7870829;1928153;885860;3309115;51656;99348;27687;;
292;Mannen;Ondergrens 95%-prognose-interval;2059;7990819;7852853;1912934;878702;3303971;50469;99264;26150;;
293;Mannen;Ondergrens 95%-prognose-interval;2060;7977215;7818395;1884349;870728;3300450;49275;99269;24634;;
294;Mannen;Bovengrens 95%-prognose-interval;2019;8604478;8499788;2529619;1613697;4403812;120646;136188;121598;;
295;Mannen;Bovengrens 95%-prognose-interval;2020;8675651;8572455;2558944;1694200;4482057;126553;138710;125960;;
296;Mannen;Bovengrens 95%-prognose-interval;2021;8745905;8644037;2582222;1762072;4547334;131093;141165;130170;;
297;Mannen;Bovengrens 95%-prognose-interval;2022;8812314;8708138;2599439;1821626;4601485;134665;143454;134179;;
298;Mannen;Bovengrens 95%-prognose-interval;2023;8874141;8774469;2621598;1879336;4652372;137331;145610;138228;;
299;Mannen;Bovengrens 95%-prognose-interval;2024;8935837;8839228;2639990;1928805;4699783;139294;147771;141823;;
300;Mannen;Bovengrens 95%-prognose-interval;2025;8999539;8900582;2659022;1979662;4737354;141204;149900;145809;;
301;Mannen;Bovengrens 95%-prognose-interval;2026;9064869;8956394;2679296;2026914;4781218;142882;152152;149590;;
302;Mannen;Bovengrens 95%-prognose-interval;2027;9117018;9011323;2697190;2076993;4814642;143671;154433;153077;;
303;Mannen;Bovengrens 95%-prognose-interval;2028;9181176;9065011;2714308;2121287;4840461;144931;156905;156825;;
304;Mannen;Bovengrens 95%-prognose-interval;2029;9230928;9127479;2735068;2164496;4869851;145740;158767;160657;;
305;Mannen;Bovengrens 95%-prognose-interval;2030;9284486;9176328;2762161;2202876;4895529;146473;160864;164340;;
306;Mannen;Bovengrens 95%-prognose-interval;2031;9347636;9238125;2782865;2235470;4919979;147086;162814;169017;;
307;Mannen;Bovengrens 95%-prognose-interval;2032;9408483;9284581;2807538;2270993;4943220;147573;164935;174255;;
308;Mannen;Bovengrens 95%-prognose-interval;2033;9476951;9335515;2828160;2310168;4964213;148140;167235;178607;;
309;Mannen;Bovengrens 95%-prognose-interval;2034;9527150;9405810;2847409;2348087;4984618;149196;169239;181699;;
310;Mannen;Bovengrens 95%-prognose-interval;2035;9578971;9457208;2869091;2379277;5018417;150242;171624;185792;;
311;Mannen;Bovengrens 95%-prognose-interval;2036;9619646;9504771;2894223;2404718;5025353;151270;172717;190291;;
312;Mannen;Bovengrens 95%-prognose-interval;2037;9666023;9538323;2924586;2427447;5063827;152091;174263;195434;;
313;Mannen;Bovengrens 95%-prognose-interval;2038;9710696;9570188;2943137;2451947;5075694;153675;176232;199324;;
314;Mannen;Bovengrens 95%-prognose-interval;2039;9759098;9618009;2974570;2470498;5081691;155503;178328;202453;;
315;Mannen;Bovengrens 95%-prognose-interval;2040;9801119;9662060;2999310;2493128;5088614;156768;179802;205949;;
316;Mannen;Bovengrens 95%-prognose-interval;2041;9832191;9710559;3018355;2516681;5098693;158503;180703;209389;;
317;Mannen;Bovengrens 95%-prognose-interval;2042;9854858;9746505;3040238;2538509;5110542;160038;182621;211903;;
318;Mannen;Bovengrens 95%-prognose-interval;2043;9906734;9785762;3051855;2559461;5120485;161468;184221;215508;;
319;Mannen;Bovengrens 95%-prognose-interval;2044;9949458;9807978;3066858;2579050;5147256;163007;186079;218954;;
320;Mannen;Bovengrens 95%-prognose-interval;2045;9976204;9830924;3084114;2598501;5155575;164739;187801;223330;;
321;Mannen;Bovengrens 95%-prognose-interval;2046;9995435;9851938;3101747;2611411;5173496;166439;189840;226615;;
322;Mannen;Bovengrens 95%-prognose-interval;2047;10009813;9880150;3116884;2641305;5192339;167620;191566;230559;;
323;Mannen;Bovengrens 95%-prognose-interval;2048;10033947;9889792;3125832;2664786;5206994;168979;193227;234918;;
324;Mannen;Bovengrens 95%-prognose-interval;2049;10053345;9914983;3141681;2685156;5223910;170171;195273;239271;;
325;Mannen;Bovengrens 95%-prognose-interval;2050;10080748;9954113;3152440;2702438;5243653;171102;197115;242032;;
326;Mannen;Bovengrens 95%-prognose-interval;2051;10119061;9976626;3178448;2733655;5247183;171604;198550;244815;;
327;Mannen;Bovengrens 95%-prognose-interval;2052;10146246;10010069;3186555;2754564;5272173;172284;199877;249233;;
328;Mannen;Bovengrens 95%-prognose-interval;2053;10191676;10041612;3196199;2770642;5292488;173152;201240;251930;;
329;Mannen;Bovengrens 95%-prognose-interval;2054;10219988;10065012;3213171;2783538;5317790;173191;203041;254266;;
330;Mannen;Bovengrens 95%-prognose-interval;2055;10254697;10095773;3234090;2799337;5332005;172797;205375;257595;;
331;Mannen;Bovengrens 95%-prognose-interval;2056;10289176;10170804;3251238;2807889;5354353;173276;206445;261695;;
332;Mannen;Bovengrens 95%-prognose-interval;2057;10340732;10213701;3278223;2822394;5376985;173877;207826;264743;;
333;Mannen;Bovengrens 95%-prognose-interval;2058;10402383;10247376;3296200;2840165;5397676;173892;208859;265540;;
334;Mannen;Bovengrens 95%-prognose-interval;2059;10431262;10278584;3319802;2863429;5415125;173682;209626;266102;;
335;Mannen;Bovengrens 95%-prognose-interval;2060;10448044;10337414;3344311;2887605;5454215;173825;210190;269009;;
336;Mannen;Ondergrens 67%-prognose-interval;2019;8573461;8464164;2452399;1420192;4210956;105255;125252;101846;;
337;Mannen;Ondergrens 67%-prognose-interval;2020;8613602;8505554;2446039;1419385;4201696;104699;123341;97313;;
338;Mannen;Ondergrens 67%-prognose-interval;2021;8644060;8537455;2443166;1421451;4195580;104289;122089;94381;;
339;Mannen;Ondergrens 67%-prognose-interval;2022;8666934;8560989;2435753;1421953;4186935;103765;121176;92345;;
340;Mannen;Ondergrens 67%-prognose-interval;2023;8689712;8583651;2428110;1425418;4179177;102935;120734;90893;;
341;Mannen;Ondergrens 67%-prognose-interval;2024;8708065;8601496;2425047;1428821;4174143;101992;120644;89832;;
342;Mannen;Ondergrens 67%-prognose-interval;2025;8725054;8618640;2421607;1430663;4167046;101001;120601;88971;;
343;Mannen;Ondergrens 67%-prognose-interval;2026;8739652;8634741;2417691;1434307;4158373;99900;120621;88417;;
344;Mannen;Ondergrens 67%-prognose-interval;2027;8755623;8648544;2415027;1437394;4150468;98839;120576;88026;;
345;Mannen;Ondergrens 67%-prognose-interval;2028;8766119;8662566;2413627;1439936;4143587;97675;120799;87808;;
346;Mannen;Ondergrens 67%-prognose-interval;2029;8780004;8671906;2410815;1443423;4136092;96536;121064;87502;;
347;Mannen;Ondergrens 67%-prognose-interval;2030;8793413;8674210;2410192;1446782;4125284;95418;121493;87633;;
348;Mannen;Ondergrens 67%-prognose-interval;2031;8798875;8682796;2408957;1449489;4114353;94445;121629;87794;;
349;Mannen;Ondergrens 67%-prognose-interval;2032;8807215;8691656;2408060;1451412;4103627;93478;121852;87851;;
350;Mannen;Ondergrens 67%-prognose-interval;2033;8809891;8699182;2410851;1449938;4087542;92504;122025;88044;;
351;Mannen;Ondergrens 67%-prognose-interval;2034;8810363;8693540;2407975;1448814;4069711;91752;122203;88265;;
352;Mannen;Ondergrens 67%-prognose-interval;2035;8815581;8697112;2408560;1447704;4055748;90985;122341;88522;;
353;Mannen;Ondergrens 67%-prognose-interval;2036;8816674;8693216;2411996;1445404;4044406;90406;122377;88554;;
354;Mannen;Ondergrens 67%-prognose-interval;2037;8809931;8687597;2410634;1440402;4029700;89961;122378;88476;;
355;Mannen;Ondergrens 67%-prognose-interval;2038;8799253;8682576;2408554;1436288;4015025;89761;122273;88371;;
356;Mannen;Ondergrens 67%-prognose-interval;2039;8795316;8669439;2408243;1432205;3995770;89610;122242;88203;;
357;Mannen;Ondergrens 67%-prognose-interval;2040;8786094;8660610;2412486;1425787;3978740;89512;121942;87906;;
358;Mannen;Ondergrens 67%-prognose-interval;2041;8776159;8648800;2407299;1420143;3960431;89299;121477;87622;;
359;Mannen;Ondergrens 67%-prognose-interval;2042;8763861;8639058;2402648;1415360;3939862;89165;121114;87527;;
360;Mannen;Ondergrens 67%-prognose-interval;2043;8750420;8619740;2399206;1408589;3920875;88986;121001;87221;;
361;Mannen;Ondergrens 67%-prognose-interval;2044;8742757;8609768;2393056;1402875;3900059;88704;120849;86686;;
362;Mannen;Ondergrens 67%-prognose-interval;2045;8725467;8590013;2388054;1397260;3887591;88353;120708;86506;;
363;Mannen;Ondergrens 67%-prognose-interval;2046;8713329;8578542;2381026;1391158;3876290;87976;120521;86161;;
364;Mannen;Ondergrens 67%-prognose-interval;2047;8697008;8559383;2375314;1386202;3863854;87545;120269;85931;;
365;Mannen;Ondergrens 67%-prognose-interval;2048;8678830;8535172;2367537;1380502;3854710;86972;120000;85791;;
366;Mannen;Ondergrens 67%-prognose-interval;2049;8668382;8517122;2364015;1375664;3848722;86513;119915;85554;;
367;Mannen;Ondergrens 67%-prognose-interval;2050;8644706;8502806;2357674;1371646;3841998;86189;119818;84625;;
368;Mannen;Ondergrens 67%-prognose-interval;2051;8626207;8490104;2348612;1366374;3833767;85610;119632;83990;;
369;Mannen;Ondergrens 67%-prognose-interval;2052;8608622;8467970;2334143;1363948;3824996;84900;119600;83611;;
370;Mannen;Ondergrens 67%-prognose-interval;2053;8591040;8455326;2320520;1359499;3818497;83995;119535;82796;;
371;Mannen;Ondergrens 67%-prognose-interval;2054;8574819;8435906;2309669;1353566;3813928;83223;119495;81560;;
372;Mannen;Ondergrens 67%-prognose-interval;2055;8559394;8432270;2305917;1345533;3806010;82458;119690;80561;;
373;Mannen;Ondergrens 67%-prognose-interval;2056;8548657;8422760;2296953;1337023;3798287;81524;119560;80002;;
374;Mannen;Ondergrens 67%-prognose-interval;2057;8538994;8411482;2285922;1331473;3795774;80563;119503;78861;;
375;Mannen;Ondergrens 67%-prognose-interval;2058;8534489;8399797;2274327;1322757;3795510;79708;119523;77817;;
376;Mannen;Ondergrens 67%-prognose-interval;2059;8526259;8393118;2270254;1316632;3794873;78680;119392;76534;;
377;Mannen;Ondergrens 67%-prognose-interval;2060;8514037;8380761;2264421;1311409;3793925;77822;118994;75361;;
378;Mannen;Bovengrens 67%-prognose-interval;2019;8594588;8488344;2502610;1544151;4344625;115085;132371;114332;;
379;Mannen;Bovengrens 67%-prognose-interval;2020;8656513;8550941;2518948;1595431;4393485;118726;133401;115227;;
380;Mannen;Bovengrens 67%-prognose-interval;2021;8713734;8608198;2532305;1636959;4432952;121523;134479;116729;;
381;Mannen;Bovengrens 67%-prognose-interval;2022;8763482;8656400;2542762;1673522;4466308;123560;135506;118581;;
382;Mannen;Bovengrens 67%-prognose-interval;2023;8811866;8704455;2554677;1707751;4498488;124874;136729;120726;;
383;Mannen;Bovengrens 67%-prognose-interval;2024;8859430;8752847;2565637;1740669;4528860;125821;138210;122881;;
384;Mannen;Bovengrens 67%-prognose-interval;2025;8906948;8798920;2575447;1773448;4557539;126569;139512;125164;;
385;Mannen;Bovengrens 67%-prognose-interval;2026;8955355;8840614;2586742;1804331;4581992;127002;140708;127543;;
386;Mannen;Bovengrens 67%-prognose-interval;2027;8996575;8884662;2598573;1834831;4603512;127481;142192;130033;;
387;Mannen;Bovengrens 67%-prognose-interval;2028;9043041;8931509;2612562;1861237;4625664;127899;143558;132828;;
388;Mannen;Bovengrens 67%-prognose-interval;2029;9088173;8973947;2625527;1888694;4644599;127981;144925;135718;;
389;Mannen;Bovengrens 67%-prognose-interval;2030;9130209;9013496;2639627;1912990;4661489;128064;146272;138497;;
390;Mannen;Bovengrens 67%-prognose-interval;2031;9175786;9051633;2657658;1935981;4675817;128181;147741;141616;;
391;Mannen;Bovengrens 67%-prognose-interval;2032;9207855;9081182;2673627;1958277;4687818;128091;149166;144239;;
392;Mannen;Bovengrens 67%-prognose-interval;2033;9242011;9122969;2691777;1979287;4702927;128123;150422;146735;;
393;Mannen;Bovengrens 67%-prognose-interval;2034;9274129;9154736;2708788;1997407;4707460;128310;151576;149772;;
394;Mannen;Bovengrens 67%-prognose-interval;2035;9306945;9182358;2727673;2016975;4711529;128509;152714;152772;;
395;Mannen;Bovengrens 67%-prognose-interval;2036;9339454;9212496;2742606;2037792;4716337;128961;153759;155278;;
396;Mannen;Bovengrens 67%-prognose-interval;2037;9372179;9242098;2757119;2057768;4727242;129600;154719;158060;;
397;Mannen;Bovengrens 67%-prognose-interval;2038;9404843;9271505;2772341;2073819;4733049;130428;155678;160273;;
398;Mannen;Bovengrens 67%-prognose-interval;2039;9431341;9299463;2790197;2087804;4748254;131308;156505;162699;;
399;Mannen;Bovengrens 67%-prognose-interval;2040;9459992;9324180;2806796;2101640;4752315;132284;157333;165568;;
400;Mannen;Bovengrens 67%-prognose-interval;2041;9487633;9351089;2819571;2115430;4757828;133384;158191;168140;;
401;Mannen;Bovengrens 67%-prognose-interval;2042;9515532;9369934;2835594;2128037;4764618;134495;159274;170881;;
402;Mannen;Bovengrens 67%-prognose-interval;2043;9542567;9384756;2851313;2136914;4762692;135489;159957;173170;;
403;Mannen;Bovengrens 67%-prognose-interval;2044;9555155;9402315;2863695;2149071;4763221;136450;160833;175461;;
404;Mannen;Bovengrens 67%-prognose-interval;2045;9566619;9422326;2874981;2159562;4767098;137228;161661;177459;;
405;Mannen;Bovengrens 67%-prognose-interval;2046;9580351;9436273;2885653;2170849;4764129;138346;162798;180128;;
406;Mannen;Bovengrens 67%-prognose-interval;2047;9577111;9439324;2894494;2181714;4768896;139167;163536;182403;;
407;Mannen;Bovengrens 67%-prognose-interval;2048;9587642;9442172;2900894;2190571;4777395;139842;164168;184318;;
408;Mannen;Bovengrens 67%-prognose-interval;2049;9599637;9464112;2910274;2200583;4785417;140457;165379;186199;;
409;Mannen;Bovengrens 67%-prognose-interval;2050;9619290;9470964;2917691;2211055;4794270;140652;166317;187944;;
410;Mannen;Bovengrens 67%-prognose-interval;2051;9644413;9491938;2918264;2220711;4799670;140619;167148;190313;;
411;Mannen;Bovengrens 67%-prognose-interval;2052;9649895;9513395;2924695;2230049;4806197;140726;167817;192351;;
412;Mannen;Bovengrens 67%-prognose-interval;2053;9654868;9529680;2925646;2239712;4813138;140630;168329;194523;;
413;Mannen;Bovengrens 67%-prognose-interval;2054;9674502;9540410;2932030;2248510;4822261;140932;169091;195821;;
414;Mannen;Bovengrens 67%-prognose-interval;2055;9702607;9548906;2935685;2257452;4831703;140455;170206;197418;;
415;Mannen;Bovengrens 67%-prognose-interval;2056;9720508;9569376;2943404;2263647;4842754;140140;170941;197863;;
416;Mannen;Bovengrens 67%-prognose-interval;2057;9746477;9605077;2942255;2271516;4857785;139728;171818;198852;;
417;Mannen;Bovengrens 67%-prognose-interval;2058;9773735;9623545;2944944;2275325;4877287;139753;172599;200253;;
418;Mannen;Bovengrens 67%-prognose-interval;2059;9796183;9638808;2951097;2281251;4892501;139101;173029;199842;;
419;Mannen;Bovengrens 67%-prognose-interval;2060;9819872;9668186;2966029;2289049;4912952;138604;174030;201469;;
420;Vrouwen;Prognose;2019;8701431;8569932;2147386;1567007;4258754;470064;126721;131517;;
421;Vrouwen;Prognose;2020;8744694;8615916;2152576;1586498;4276356;475039;125447;128804;;
422;Vrouwen;Prognose;2021;8782863;8655586;2155261;1604712;4291576;479135;124902;127313;;
423;Vrouwen;Prognose;2022;8816685;8690033;2156102;1622200;4304444;482542;124745;126696;;
424;Vrouwen;Prognose;2023;8850422;8723780;2156096;1640681;4316461;485587;124955;126692;;
425;Vrouwen;Prognose;2024;8883819;8756758;2155947;1659408;4327626;488416;125361;127125;;
426;Vrouwen;Prognose;2025;8916488;8788663;2156355;1678122;4337606;490658;125922;127904;;
427;Vrouwen;Prognose;2026;8949456;8820591;2157809;1696983;4346534;492675;126590;128959;;
428;Vrouwen;Prognose;2027;8982161;8852031;2160282;1715790;4354214;494430;127315;130239;;
429;Vrouwen;Prognose;2028;9014277;8882682;2163683;1734217;4360555;496174;128053;131717;;
