ID;BedrijfskenmerkenSBI2008;Perioden;Ziekteverzuimpercentage_1
960;17-18 Papier- en grafische industrie;2014 1e kwartaal;3.8
961;17-18 Papier- en grafische industrie;2014 2e kwartaal;3.6
962;17-18 Papier- en grafische industrie;2014 3e kwartaal;3.5
963;17-18 Papier- en grafische industrie;2014 4e kwartaal;4.0
964;17-18 Papier- en grafische industrie;2014;3.7
965;17-18 Papier- en grafische industrie;2015 1e kwartaal;4.4
966;17-18 Papier- en grafische industrie;2015 2e kwartaal;3.4
967;17-18 Papier- en grafische industrie;2015 3e kwartaal;3.4
968;17-18 Papier- en grafische industrie;2015 4e kwartaal;3.8
969;17-18 Papier- en grafische industrie;2015;3.8
970;17-18 Papier- en grafische industrie;2016 1e kwartaal;4.3
971;17-18 Papier- en grafische industrie;2016 2e kwartaal;3.6
972;17-18 Papier- en grafische industrie;2016 3e kwartaal;3.6
973;17-18 Papier- en grafische industrie;2016 4e kwartaal;4.2
974;17-18 Papier- en grafische industrie;2016;3.9
975;17-18 Papier- en grafische industrie;2017 1e kwartaal;4.6
976;17-18 Papier- en grafische industrie;2017 2e kwartaal;4.5
977;17-18 Papier- en grafische industrie;2017 3e kwartaal;4.1
978;17-18 Papier- en grafische industrie;2017 4e kwartaal;4.6
979;17-18 Papier- en grafische industrie;2017;4.4
980;17-18 Papier- en grafische industrie;2018 1e kwartaal;5.4
981;17-18 Papier- en grafische industrie;2018 2e kwartaal;4.7
982;17-18 Papier- en grafische industrie;2018 3e kwartaal;4.6
983;17-18 Papier- en grafische industrie;2018 4e kwartaal;5.3
984;17-18 Papier- en grafische industrie;2018;5.0
985;17-18 Papier- en grafische industrie;2019 1e kwartaal;5.6
986;17-18 Papier- en grafische industrie;2019 2e kwartaal;5.1
987;17-18 Papier- en grafische industrie;2019 3e kwartaal;5.0
988;17-18 Papier- en grafische industrie;2019 4e kwartaal;5.3
989;17-18 Papier- en grafische industrie;2019;5.2
990;17-18 Papier- en grafische industrie;2020 1e kwartaal;6.6
991;17-18 Papier- en grafische industrie;2020 2e kwartaal;5.6
992;17-18 Papier- en grafische industrie;2020 3e kwartaal;5.3
993;17-18 Papier- en grafische industrie;2020 4e kwartaal;5.7
994;17-18 Papier- en grafische industrie;2020;5.8
995;17-18 Papier- en grafische industrie;2021 1e kwartaal;5.4
996;17-18 Papier- en grafische industrie;2021 2e kwartaal;5.4
997;17-18 Papier- en grafische industrie;2021 3e kwartaal;5.0
998;17-18 Papier- en grafische industrie;2021 4e kwartaal;5.6
999;17-18 Papier- en grafische industrie;2021 ;5.4
1000;17-18 Papier- en grafische industrie;2022 1e kwartaal;7.0
1001;17-18 Papier- en grafische industrie;2022 2e kwartaal;6.2
1002;17-18 Papier- en grafische industrie;2022 3e kwartaal;5.9
1003;17-18 Papier- en grafische industrie;2022 4e kwartaal;6.9
1004;17-18 Papier- en grafische industrie;2022;6.5
1005;17-18 Papier- en grafische industrie;2023 1e kwartaal;6.6
1006;17-18 Papier- en grafische industrie;2023 2e kwartaal;5.7
1007;17-18 Papier- en grafische industrie;2023 3e kwartaal;5.3
1008;17-18 Papier- en grafische industrie;2023 4e kwartaal;6.7
1009;17-18 Papier- en grafische industrie;2023;6.1
1010;17-18 Papier- en grafische industrie;2024 1e kwartaal;6.9
1011;17-18 Papier- en grafische industrie;2024 2e kwartaal;6.6
1012;17-18 Papier- en grafische industrie;2024 3e kwartaal;6.2
1013;17-18 Papier- en grafische industrie;2024 4e kwartaal;6.4
1014;17-18 Papier- en grafische industrie;2024;6.5
1015;19-22 Raffinaderijen en chemie;1996 1e kwartaal;5.2
1016;19-22 Raffinaderijen en chemie;1996 2e kwartaal;4.4
1017;19-22 Raffinaderijen en chemie;1996 3e kwartaal;3.9
1018;19-22 Raffinaderijen en chemie;1996 4e kwartaal;4.5
1019;19-22 Raffinaderijen en chemie;1996;4.5
1020;19-22 Raffinaderijen en chemie;1997 1e kwartaal;5.3
1021;19-22 Raffinaderijen en chemie;1997 2e kwartaal;4.5
1022;19-22 Raffinaderijen en chemie;1997 3e kwartaal;4.5
1023;19-22 Raffinaderijen en chemie;1997 4e kwartaal;5.2
1024;19-22 Raffinaderijen en chemie;1997;4.9
1025;19-22 Raffinaderijen en chemie;1998 1e kwartaal;5.2
1026;19-22 Raffinaderijen en chemie;1998 2e kwartaal;4.9
1027;19-22 Raffinaderijen en chemie;1998 3e kwartaal;4.7
1028;19-22 Raffinaderijen en chemie;1998 4e kwartaal;5.5
1029;19-22 Raffinaderijen en chemie;1998;5.1
1030;19-22 Raffinaderijen en chemie;1999 1e kwartaal;6.1
1031;19-22 Raffinaderijen en chemie;1999 2e kwartaal;5.1
1032;19-22 Raffinaderijen en chemie;1999 3e kwartaal;4.6
1033;19-22 Raffinaderijen en chemie;1999 4e kwartaal;5.6
1034;19-22 Raffinaderijen en chemie;1999;5.3
1035;19-22 Raffinaderijen en chemie;2000 1e kwartaal;6.2
1036;19-22 Raffinaderijen en chemie;2000 2e kwartaal;5.3
1037;19-22 Raffinaderijen en chemie;2000 3e kwartaal;5.0
1038;19-22 Raffinaderijen en chemie;2000 4e kwartaal;5.8
1039;19-22 Raffinaderijen en chemie;2000;5.6
1040;19-22 Raffinaderijen en chemie;2001 1e kwartaal;6.0
1041;19-22 Raffinaderijen en chemie;2001 2e kwartaal;5.8
1042;19-22 Raffinaderijen en chemie;2001 3e kwartaal;5.0
1043;19-22 Raffinaderijen en chemie;2001 4e kwartaal;5.7
1044;19-22 Raffinaderijen en chemie;2001;5.6
1045;19-22 Raffinaderijen en chemie;2002 1e kwartaal;6.0
1046;19-22 Raffinaderijen en chemie;2002 2e kwartaal;5.3
1047;19-22 Raffinaderijen en chemie;2002 3e kwartaal;5.0
1048;19-22 Raffinaderijen en chemie;2002 4e kwartaal;5.4
1049;19-22 Raffinaderijen en chemie;2002;5.4
1050;19-22 Raffinaderijen en chemie;2003 1e kwartaal;5.2
1051;19-22 Raffinaderijen en chemie;2003 2e kwartaal;4.5
1052;19-22 Raffinaderijen en chemie;2003 3e kwartaal;3.9
1053;19-22 Raffinaderijen en chemie;2003 4e kwartaal;4.7
1054;19-22 Raffinaderijen en chemie;2003;4.6
1055;19-22 Raffinaderijen en chemie;2004 1e kwartaal;5.1
1056;19-22 Raffinaderijen en chemie;2004 2e kwartaal;4.4
1057;19-22 Raffinaderijen en chemie;2004 3e kwartaal;4.0
1058;19-22 Raffinaderijen en chemie;2004 4e kwartaal;4.7
1059;19-22 Raffinaderijen en chemie;2004;4.5
1060;19-22 Raffinaderijen en chemie;2005 1e kwartaal;5.2
1061;19-22 Raffinaderijen en chemie;2005 2e kwartaal;4.5
1062;19-22 Raffinaderijen en chemie;2005 3e kwartaal;4.1
1063;19-22 Raffinaderijen en chemie;2005 4e kwartaal;4.8
1064;19-22 Raffinaderijen en chemie;2005;4.6
1065;19-22 Raffinaderijen en chemie;2006 1e kwartaal;4.7
1066;19-22 Raffinaderijen en chemie;2006 2e kwartaal;4.0
1067;19-22 Raffinaderijen en chemie;2006 3e kwartaal;3.6
1068;19-22 Raffinaderijen en chemie;2006 4e kwartaal;4.3
1069;19-22 Raffinaderijen en chemie;2006;4.1
1070;19-22 Raffinaderijen en chemie;2007 1e kwartaal;4.9
1071;19-22 Raffinaderijen en chemie;2007 2e kwartaal;4.2
1072;19-22 Raffinaderijen en chemie;2007 3e kwartaal;3.8
1073;19-22 Raffinaderijen en chemie;2007 4e kwartaal;4.5
1074;19-22 Raffinaderijen en chemie;2007;4.3
1075;19-22 Raffinaderijen en chemie;2008 1e kwartaal;4.8
1076;19-22 Raffinaderijen en chemie;2008 2e kwartaal;4.2
1077;19-22 Raffinaderijen en chemie;2008 3e kwartaal;3.7
1078;19-22 Raffinaderijen en chemie;2008 4e kwartaal;4.3
1079;19-22 Raffinaderijen en chemie;2008;4.3
1080;19-22 Raffinaderijen en chemie;2009 1e kwartaal;4.5
1081;19-22 Raffinaderijen en chemie;2009 2e kwartaal;4.1
1082;19-22 Raffinaderijen en chemie;2009 3e kwartaal;3.9
1083;19-22 Raffinaderijen en chemie;2009 4e kwartaal;4.5
1084;19-22 Raffinaderijen en chemie;2009;4.2
1085;19-22 Raffinaderijen en chemie;2010 1e kwartaal;4.4
1086;19-22 Raffinaderijen en chemie;2010 2e kwartaal;4.3
1087;19-22 Raffinaderijen en chemie;2010 3e kwartaal;4.1
1088;19-22 Raffinaderijen en chemie;2010 4e kwartaal;4.5
1089;19-22 Raffinaderijen en chemie;2010;4.3
1090;19-22 Raffinaderijen en chemie;2011 1e kwartaal;4.8
1091;19-22 Raffinaderijen en chemie;2011 2e kwartaal;4.2
1092;19-22 Raffinaderijen en chemie;2011 3e kwartaal;4.1
1093;19-22 Raffinaderijen en chemie;2011 4e kwartaal;4.6
1094;19-22 Raffinaderijen en chemie;2011;4.4
1095;19-22 Raffinaderijen en chemie;2012 1e kwartaal;4.7
1096;19-22 Raffinaderijen en chemie;2012 2e kwartaal;4.0
1097;19-22 Raffinaderijen en chemie;2012 3e kwartaal;3.8
1098;19-22 Raffinaderijen en chemie;2012 4e kwartaal;4.3
1099;19-22 Raffinaderijen en chemie;2012;4.2
1100;19-22 Raffinaderijen en chemie;2013 1e kwartaal;4.8
1101;19-22 Raffinaderijen en chemie;2013 2e kwartaal;3.9
1102;19-22 Raffinaderijen en chemie;2013 3e kwartaal;3.7
1103;19-22 Raffinaderijen en chemie;2013 4e kwartaal;4.3
1104;19-22 Raffinaderijen en chemie;2013;4.2
1105;19-22 Raffinaderijen en chemie;2014 1e kwartaal;4.4
1106;19-22 Raffinaderijen en chemie;2014 2e kwartaal;4.2
1107;19-22 Raffinaderijen en chemie;2014 3e kwartaal;3.8
1108;19-22 Raffinaderijen en chemie;2014 4e kwartaal;4.7
1109;19-22 Raffinaderijen en chemie;2014;4.3
1110;19-22 Raffinaderijen en chemie;2015 1e kwartaal;4.9
1111;19-22 Raffinaderijen en chemie;2015 2e kwartaal;3.8
1112;19-22 Raffinaderijen en chemie;2015 3e kwartaal;3.8
1113;19-22 Raffinaderijen en chemie;2015 4e kwartaal;4.5
1114;19-22 Raffinaderijen en chemie;2015;4.2
1115;19-22 Raffinaderijen en chemie;2016 1e kwartaal;5.0
1116;19-22 Raffinaderijen en chemie;2016 2e kwartaal;4.2
1117;19-22 Raffinaderijen en chemie;2016 3e kwartaal;3.8
1118;19-22 Raffinaderijen en chemie;2016 4e kwartaal;4.6
1119;19-22 Raffinaderijen en chemie;2016;4.4
1120;19-22 Raffinaderijen en chemie;2017 1e kwartaal;5.3
1121;19-22 Raffinaderijen en chemie;2017 2e kwartaal;4.7
1122;19-22 Raffinaderijen en chemie;2017 3e kwartaal;4.5
1123;19-22 Raffinaderijen en chemie;2017 4e kwartaal;5.3
1124;19-22 Raffinaderijen en chemie;2017;4.9
1125;19-22 Raffinaderijen en chemie;2018 1e kwartaal;6.1
1126;19-22 Raffinaderijen en chemie;2018 2e kwartaal;4.8
1127;19-22 Raffinaderijen en chemie;2018 3e kwartaal;4.7
1128;19-22 Raffinaderijen en chemie;2018 4e kwartaal;5.3
1129;19-22 Raffinaderijen en chemie;2018;5.2
1130;19-22 Raffinaderijen en chemie;2019 1e kwartaal;5.4
1131;19-22 Raffinaderijen en chemie;2019 2e kwartaal;4.9
1132;19-22 Raffinaderijen en chemie;2019 3e kwartaal;4.7
1133;19-22 Raffinaderijen en chemie;2019 4e kwartaal;5.6
1134;19-22 Raffinaderijen en chemie;2019;5.1
1135;19-22 Raffinaderijen en chemie;2020 1e kwartaal;6.5
1136;19-22 Raffinaderijen en chemie;2020 2e kwartaal;5.3
1137;19-22 Raffinaderijen en chemie;2020 3e kwartaal;4.9
1138;19-22 Raffinaderijen en chemie;2020 4e kwartaal;5.7
1139;19-22 Raffinaderijen en chemie;2020;5.6
1140;19-22 Raffinaderijen en chemie;2021 1e kwartaal;5.2
1141;19-22 Raffinaderijen en chemie;2021 2e kwartaal;5.4
1142;19-22 Raffinaderijen en chemie;2021 3e kwartaal;5.2
1143;19-22 Raffinaderijen en chemie;2021 4e kwartaal;6.3
1144;19-22 Raffinaderijen en chemie;2021 ;5.5
1145;19-22 Raffinaderijen en chemie;2022 1e kwartaal;7.4
1146;19-22 Raffinaderijen en chemie;2022 2e kwartaal;6.1
1147;19-22 Raffinaderijen en chemie;2022 3e kwartaal;6.2
1148;19-22 Raffinaderijen en chemie;2022 4e kwartaal;6.8
1149;19-22 Raffinaderijen en chemie;2022;6.6
1150;19-22 Raffinaderijen en chemie;2023 1e kwartaal;6.5
1151;19-22 Raffinaderijen en chemie;2023 2e kwartaal;5.3
1152;19-22 Raffinaderijen en chemie;2023 3e kwartaal;5.5
1153;19-22 Raffinaderijen en chemie;2023 4e kwartaal;6.6
1154;19-22 Raffinaderijen en chemie;2023;6.0
1155;19-22 Raffinaderijen en chemie;2024 1e kwartaal;6.5
1156;19-22 Raffinaderijen en chemie;2024 2e kwartaal;5.9
1157;19-22 Raffinaderijen en chemie;2024 3e kwartaal;5.6
1158;19-22 Raffinaderijen en chemie;2024 4e kwartaal;6.3
1159;19-22 Raffinaderijen en chemie;2024;6.1
1160;24-30, 33 Metaal-elektro industrie;1996 1e kwartaal;5.4
1161;24-30, 33 Metaal-elektro industrie;1996 2e kwartaal;4.6
1162;24-30, 33 Metaal-elektro industrie;1996 3e kwartaal;4.1
1163;24-30, 33 Metaal-elektro industrie;1996 4e kwartaal;4.9
1164;24-30, 33 Metaal-elektro industrie;1996;4.7
1165;24-30, 33 Metaal-elektro industrie;1997 1e kwartaal;5.2
1166;24-30, 33 Metaal-elektro industrie;1997 2e kwartaal;4.5
1167;24-30, 33 Metaal-elektro industrie;1997 3e kwartaal;4.5
1168;24-30, 33 Metaal-elektro industrie;1997 4e kwartaal;5.1
1169;24-30, 33 Metaal-elektro industrie;1997;4.9
1170;24-30, 33 Metaal-elektro industrie;1998 1e kwartaal;5.5
1171;24-30, 33 Metaal-elektro industrie;1998 2e kwartaal;5.6
1172;24-30, 33 Metaal-elektro industrie;1998 3e kwartaal;4.8
1173;24-30, 33 Metaal-elektro industrie;1998 4e kwartaal;5.8
1174;24-30, 33 Metaal-elektro industrie;1998;5.4
1175;24-30, 33 Metaal-elektro industrie;1999 1e kwartaal;6.2
1176;24-30, 33 Metaal-elektro industrie;1999 2e kwartaal;5.3
1177;24-30, 33 Metaal-elektro industrie;1999 3e kwartaal;5.2
1178;24-30, 33 Metaal-elektro industrie;1999 4e kwartaal;6.1
1179;24-30, 33 Metaal-elektro industrie;1999;5.7
1180;24-30, 33 Metaal-elektro industrie;2000 1e kwartaal;6.4
1181;24-30, 33 Metaal-elektro industrie;2000 2e kwartaal;5.7
1182;24-30, 33 Metaal-elektro industrie;2000 3e kwartaal;5.3
1183;24-30, 33 Metaal-elektro industrie;2000 4e kwartaal;5.9
1184;24-30, 33 Metaal-elektro industrie;2000;5.8
1185;24-30, 33 Metaal-elektro industrie;2001 1e kwartaal;6.1
1186;24-30, 33 Metaal-elektro industrie;2001 2e kwartaal;5.5
1187;24-30, 33 Metaal-elektro industrie;2001 3e kwartaal;5.3
1188;24-30, 33 Metaal-elektro industrie;2001 4e kwartaal;6.0
1189;24-30, 33 Metaal-elektro industrie;2001;5.7
1190;24-30, 33 Metaal-elektro industrie;2002 1e kwartaal;6.2
1191;24-30, 33 Metaal-elektro industrie;2002 2e kwartaal;5.3
1192;24-30, 33 Metaal-elektro industrie;2002 3e kwartaal;4.7
1193;24-30, 33 Metaal-elektro industrie;2002 4e kwartaal;5.5
1194;24-30, 33 Metaal-elektro industrie;2002;5.4
1195;24-30, 33 Metaal-elektro industrie;2003 1e kwartaal;5.3
1196;24-30, 33 Metaal-elektro industrie;2003 2e kwartaal;4.6
1197;24-30, 33 Metaal-elektro industrie;2003 3e kwartaal;4.2
1198;24-30, 33 Metaal-elektro industrie;2003 4e kwartaal;4.8
1199;24-30, 33 Metaal-elektro industrie;2003;4.7
1200;24-30, 33 Metaal-elektro industrie;2004 1e kwartaal;5.0
1201;24-30, 33 Metaal-elektro industrie;2004 2e kwartaal;4.4
1202;24-30, 33 Metaal-elektro industrie;2004 3e kwartaal;4.0
1203;24-30, 33 Metaal-elektro industrie;2004 4e kwartaal;4.7
1204;24-30, 33 Metaal-elektro industrie;2004;4.5
1205;24-30, 33 Metaal-elektro industrie;2005 1e kwartaal;5.0
1206;24-30, 33 Metaal-elektro industrie;2005 2e kwartaal;4.4
1207;24-30, 33 Metaal-elektro industrie;2005 3e kwartaal;4.0
1208;24-30, 33 Metaal-elektro industrie;2005 4e kwartaal;4.8
1209;24-30, 33 Metaal-elektro industrie;2005;4.5
1210;24-30, 33 Metaal-elektro industrie;2006 1e kwartaal;4.7
1211;24-30, 33 Metaal-elektro industrie;2006 2e kwartaal;4.1
1212;24-30, 33 Metaal-elektro industrie;2006 3e kwartaal;3.7
1213;24-30, 33 Metaal-elektro industrie;2006 4e kwartaal;4.5
1214;24-30, 33 Metaal-elektro industrie;2006;4.2
1215;24-30, 33 Metaal-elektro industrie;2007 1e kwartaal;4.8
1216;24-30, 33 Metaal-elektro industrie;2007 2e kwartaal;4.2
1217;24-30, 33 Metaal-elektro industrie;2007 3e kwartaal;3.8
1218;24-30, 33 Metaal-elektro industrie;2007 4e kwartaal;4.6
1219;24-30, 33 Metaal-elektro industrie;2007;4.3
1220;24-30, 33 Metaal-elektro industrie;2008 1e kwartaal;4.6
1221;24-30, 33 Metaal-elektro industrie;2008 2e kwartaal;3.9
1222;24-30, 33 Metaal-elektro industrie;2008 3e kwartaal;3.6
1223;24-30, 33 Metaal-elektro industrie;2008 4e kwartaal;4.2
1224;24-30, 33 Metaal-elektro industrie;2008;4.1
1225;24-30, 33 Metaal-elektro industrie;2009 1e kwartaal;4.4
1226;24-30, 33 Metaal-elektro industrie;2009 2e kwartaal;3.9
1227;24-30, 33 Metaal-elektro industrie;2009 3e kwartaal;3.7
1228;24-30, 33 Metaal-elektro industrie;2009 4e kwartaal;4.4
1229;24-30, 33 Metaal-elektro industrie;2009;4.1
1230;24-30, 33 Metaal-elektro industrie;2010 1e kwartaal;4.4
1231;24-30, 33 Metaal-elektro industrie;2010 2e kwartaal;3.9
1232;24-30, 33 Metaal-elektro industrie;2010 3e kwartaal;3.8
1233;24-30, 33 Metaal-elektro industrie;2010 4e kwartaal;4.4
1234;24-30, 33 Metaal-elektro industrie;2010;4.1
1235;24-30, 33 Metaal-elektro industrie;2011 1e kwartaal;4.4
1236;24-30, 33 Metaal-elektro industrie;2011 2e kwartaal;4.1
1237;24-30, 33 Metaal-elektro industrie;2011 3e kwartaal;3.8
1238;24-30, 33 Metaal-elektro industrie;2011 4e kwartaal;4.2
1239;24-30, 33 Metaal-elektro industrie;2011;4.2
1240;24-30, 33 Metaal-elektro industrie;2012 1e kwartaal;4.4
1241;24-30, 33 Metaal-elektro industrie;2012 2e kwartaal;3.9
1242;24-30, 33 Metaal-elektro industrie;2012 3e kwartaal;3.7
1243;24-30, 33 Metaal-elektro industrie;2012 4e kwartaal;4.2
1244;24-30, 33 Metaal-elektro industrie;2012;4.1
1245;24-30, 33 Metaal-elektro industrie;2013 1e kwartaal;4.7
1246;24-30, 33 Metaal-elektro industrie;2013 2e kwartaal;3.8
1247;24-30, 33 Metaal-elektro industrie;2013 3e kwartaal;3.5
1248;24-30, 33 Metaal-elektro industrie;2013 4e kwartaal;3.9
1249;24-30, 33 Metaal-elektro industrie;2013;4.0
1250;24-30, 33 Metaal-elektro industrie;2014 1e kwartaal;3.8
1251;24-30, 33 Metaal-elektro industrie;2014 2e kwartaal;3.5
1252;24-30, 33 Metaal-elektro industrie;2014 3e kwartaal;3.3
1253;24-30, 33 Metaal-elektro industrie;2014 4e kwartaal;4.0
1254;24-30, 33 Metaal-elektro industrie;2014;3.7
1255;24-30, 33 Metaal-elektro industrie;2015 1e kwartaal;4.3
1256;24-30, 33 Metaal-elektro industrie;2015 2e kwartaal;3.7
1257;24-30, 33 Metaal-elektro industrie;2015 3e kwartaal;3.4
1258;24-30, 33 Metaal-elektro industrie;2015 4e kwartaal;3.8
1259;24-30, 33 Metaal-elektro industrie;2015;3.8
1260;24-30, 33 Metaal-elektro industrie;2016 1e kwartaal;4.4
1261;24-30, 33 Metaal-elektro industrie;2016 2e kwartaal;3.8
1262;24-30, 33 Metaal-elektro industrie;2016 3e kwartaal;3.5
1263;24-30, 33 Metaal-elektro industrie;2016 4e kwartaal;4.1
1264;24-30, 33 Metaal-elektro industrie;2016;4.0
1265;24-30, 33 Metaal-elektro industrie;2017 1e kwartaal;4.5
1266;24-30, 33 Metaal-elektro industrie;2017 2e kwartaal;3.8
1267;24-30, 33 Metaal-elektro industrie;2017 3e kwartaal;3.7
1268;24-30, 33 Metaal-elektro industrie;2017 4e kwartaal;4.3
1269;24-30, 33 Metaal-elektro industrie;2017;4.1
1270;24-30, 33 Metaal-elektro industrie;2018 1e kwartaal;5.0
1271;24-30, 33 Metaal-elektro industrie;2018 2e kwartaal;4.0
1272;24-30, 33 Metaal-elektro industrie;2018 3e kwartaal;3.9
1273;24-30, 33 Metaal-elektro industrie;2018 4e kwartaal;4.3
1274;24-30, 33 Metaal-elektro industrie;2018;4.3
1275;24-30, 33 Metaal-elektro industrie;2019 1e kwartaal;4.8
1276;24-30, 33 Metaal-elektro industrie;2019 2e kwartaal;4.3
1277;24-30, 33 Metaal-elektro industrie;2019 3e kwartaal;4.0
1278;24-30, 33 Metaal-elektro industrie;2019 4e kwartaal;4.7
1279;24-30, 33 Metaal-elektro industrie;2019;4.4
1280;24-30, 33 Metaal-elektro industrie;2020 1e kwartaal;5.5
1281;24-30, 33 Metaal-elektro industrie;2020 2e kwartaal;4.8
1282;24-30, 33 Metaal-elektro industrie;2020 3e kwartaal;4.3
1283;24-30, 33 Metaal-elektro industrie;2020 4e kwartaal;5.2
1284;24-30, 33 Metaal-elektro industrie;2020;5.0
1285;24-30, 33 Metaal-elektro industrie;2021 1e kwartaal;4.9
1286;24-30, 33 Metaal-elektro industrie;2021 2e kwartaal;4.8
1287;24-30, 33 Metaal-elektro industrie;2021 3e kwartaal;4.5
1288;24-30, 33 Metaal-elektro industrie;2021 4e kwartaal;5.7
1289;24-30, 33 Metaal-elektro industrie;2021 ;5.0
1290;24-30, 33 Metaal-elektro industrie;2022 1e kwartaal;6.5
1291;24-30, 33 Metaal-elektro industrie;2022 2e kwartaal;5.3
1292;24-30, 33 Metaal-elektro industrie;2022 3e kwartaal;4.9
1293;24-30, 33 Metaal-elektro industrie;2022 4e kwartaal;5.6
1294;24-30, 33 Metaal-elektro industrie;2022;5.6
1295;24-30, 33 Metaal-elektro industrie;2023 1e kwartaal;5.9
1296;24-30, 33 Metaal-elektro industrie;2023 2e kwartaal;4.9
1297;24-30, 33 Metaal-elektro industrie;2023 3e kwartaal;4.8
1298;24-30, 33 Metaal-elektro industrie;2023 4e kwartaal;5.4
1299;24-30, 33 Metaal-elektro industrie;2023;5.2
1300;24-30, 33 Metaal-elektro industrie;2024 1e kwartaal;5.6
1301;24-30, 33 Metaal-elektro industrie;2024 2e kwartaal;5.1
1302;24-30, 33 Metaal-elektro industrie;2024 3e kwartaal;4.9
1303;24-30, 33 Metaal-elektro industrie;2024 4e kwartaal;5.6
1304;24-30, 33 Metaal-elektro industrie;2024;5.3
1305;D Energievoorziening;1996 1e kwartaal;6.2
1306;D Energievoorziening;1996 2e kwartaal;5.1
1307;D Energievoorziening;1996 3e kwartaal;5.0
1308;D Energievoorziening;1996 4e kwartaal;5.4
1309;D Energievoorziening;1996;5.4
1310;D Energievoorziening;1997 1e kwartaal;6.4
1311;D Energievoorziening;1997 2e kwartaal;4.9
1312;D Energievoorziening;1997 3e kwartaal;4.7
1313;D Energievoorziening;1997 4e kwartaal;5.3
1314;D Energievoorziening;1997;5.4
1315;D Energievoorziening;1998 1e kwartaal;6.3
1316;D Energievoorziening;1998 2e kwartaal;5.6
1317;D Energievoorziening;1998 3e kwartaal;5.0
1318;D Energievoorziening;1998 4e kwartaal;6.3
1319;D Energievoorziening;1998;5.8
1320;D Energievoorziening;1999 1e kwartaal;6.6
1321;D Energievoorziening;1999 2e kwartaal;5.7
1322;D Energievoorziening;1999 3e kwartaal;5.2
1323;D Energievoorziening;1999 4e kwartaal;6.7
1324;D Energievoorziening;1999;6.1
1325;D Energievoorziening;2000 1e kwartaal;7.8
1326;D Energievoorziening;2000 2e kwartaal;6.0
1327;D Energievoorziening;2000 3e kwartaal;6.1
1328;D Energievoorziening;2000 4e kwartaal;7.0
1329;D Energievoorziening;2000;6.7
1330;D Energievoorziening;2001 1e kwartaal;7.1
1331;D Energievoorziening;2001 2e kwartaal;5.6
1332;D Energievoorziening;2001 3e kwartaal;5.2
1333;D Energievoorziening;2001 4e kwartaal;4.9
1334;D Energievoorziening;2001;5.7
1335;D Energievoorziening;2002 1e kwartaal;6.4
1336;D Energievoorziening;2002 2e kwartaal;5.9
1337;D Energievoorziening;2002 3e kwartaal;5.7
1338;D Energievoorziening;2002 4e kwartaal;5.9
1339;D Energievoorziening;2002;6.0
1340;D Energievoorziening;2003 1e kwartaal;6.0
1341;D Energievoorziening;2003 2e kwartaal;4.8
1342;D Energievoorziening;2003 3e kwartaal;4.3
1343;D Energievoorziening;2003 4e kwartaal;4.9
1344;D Energievoorziening;2003;5.0
1345;D Energievoorziening;2004 1e kwartaal;
1346;D Energievoorziening;2004 2e kwartaal;
1347;D Energievoorziening;2004 3e kwartaal;
1348;D Energievoorziening;2004 4e kwartaal;
1349;D Energievoorziening;2004;
1350;D Energievoorziening;2005 1e kwartaal;
1351;D Energievoorziening;2005 2e kwartaal;
1352;D Energievoorziening;2005 3e kwartaal;
1353;D Energievoorziening;2005 4e kwartaal;
1354;D Energievoorziening;2005;
1355;D Energievoorziening;2006 1e kwartaal;
1356;D Energievoorziening;2006 2e kwartaal;
1357;D Energievoorziening;2006 3e kwartaal;
1358;D Energievoorziening;2006 4e kwartaal;
1359;D Energievoorziening;2006;
1360;D Energievoorziening;2007 1e kwartaal;
1361;D Energievoorziening;2007 2e kwartaal;
1362;D Energievoorziening;2007 3e kwartaal;
1363;D Energievoorziening;2007 4e kwartaal;
1364;D Energievoorziening;2007;
1365;D Energievoorziening;2008 1e kwartaal;4.6
1366;D Energievoorziening;2008 2e kwartaal;3.4
1367;D Energievoorziening;2008 3e kwartaal;3.5
1368;D Energievoorziening;2008 4e kwartaal;3.8
1369;D Energievoorziening;2008;3.8
1370;D Energievoorziening;2009 1e kwartaal;4.5
1371;D Energievoorziening;2009 2e kwartaal;3.4
1372;D Energievoorziening;2009 3e kwartaal;3.4
1373;D Energievoorziening;2009 4e kwartaal;4.6
1374;D Energievoorziening;2009;4.0
1375;D Energievoorziening;2010 1e kwartaal;4.4
1376;D Energievoorziening;2010 2e kwartaal;3.8
1377;D Energievoorziening;2010 3e kwartaal;3.7
1378;D Energievoorziening;2010 4e kwartaal;3.9
1379;D Energievoorziening;2010;3.9
1380;D Energievoorziening;2011 1e kwartaal;4.5
1381;D Energievoorziening;2011 2e kwartaal;3.9
1382;D Energievoorziening;2011 3e kwartaal;3.5
1383;D Energievoorziening;2011 4e kwartaal;3.5
1384;D Energievoorziening;2011;3.8
1385;D Energievoorziening;2012 1e kwartaal;4.4
1386;D Energievoorziening;2012 2e kwartaal;3.7
1387;D Energievoorziening;2012 3e kwartaal;3.4
1388;D Energievoorziening;2012 4e kwartaal;3.7
1389;D Energievoorziening;2012;3.8
1390;D Energievoorziening;2013 1e kwartaal;4.1
1391;D Energievoorziening;2013 2e kwartaal;3.3
1392;D Energievoorziening;2013 3e kwartaal;3.0
1393;D Energievoorziening;2013 4e kwartaal;3.4
1394;D Energievoorziening;2013;3.5
