ID;Leeftijd;BijdrageplichtigInkomen;RegioS;Perioden;GemeentelijkeInkomstenEigenBijdrage_1
4350;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Súdwest-Fryslân;2017;55.0
4351;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Súdwest-Fryslân;2018;48.0
4352;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Súdwest-Fryslân;2019;45.0
4353;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Súdwest-Fryslân;2020;
4354;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Súdwest-Fryslân;2021;
4355;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Súdwest-Fryslân;2022;
4356;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Terneuzen;2017;19.0
4357;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Terneuzen;2018;16.0
4358;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Terneuzen;2019;15.0
4359;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Terneuzen;2020;
4360;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Terneuzen;2021;
4361;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Terneuzen;2022;
4362;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Terschelling;2017;2.0
4363;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Terschelling;2018;3.0
4364;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Terschelling;2019;2.0
4365;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Terschelling;2020;
4366;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Terschelling;2021;
4367;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Terschelling;2022;
4368;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Texel;2017;4.0
4369;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Texel;2018;3.0
4370;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Texel;2019;4.0
4371;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Texel;2020;
4372;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Texel;2021;
4373;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Texel;2022;
4374;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Teylingen;2017;13.0
4375;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Teylingen;2018;11.0
4376;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Teylingen;2019;12.0
4377;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Teylingen;2020;
4378;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Teylingen;2021;
4379;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Teylingen;2022;
4380;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tholen;2017;12.0
4381;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tholen;2018;11.0
4382;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tholen;2019;12.0
4383;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tholen;2020;
4384;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tholen;2021;
4385;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tholen;2022;
4386;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tiel;2017;20.0
4387;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tiel;2018;22.0
4388;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tiel;2019;20.0
4389;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tiel;2020;
4390;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tiel;2021;
4391;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tiel;2022;
4392;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tilburg;2017;137.0
4393;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tilburg;2018;169.0
4394;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tilburg;2019;172.0
4395;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tilburg;2020;
4396;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tilburg;2021;
4397;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tilburg;2022;
4398;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tubbergen;2017;0.0
4399;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tubbergen;2018;1.0
4400;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tubbergen;2019;0.0
4401;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tubbergen;2020;
4402;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tubbergen;2021;
4403;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tubbergen;2022;
4404;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Twenterand;2017;18.0
4405;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Twenterand;2018;16.0
4406;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Twenterand;2019;12.0
4407;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Twenterand;2020;
4408;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Twenterand;2021;
4409;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Twenterand;2022;
4410;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tynaarlo;2017;19.0
4411;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tynaarlo;2018;15.0
4412;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tynaarlo;2019;16.0
4413;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tynaarlo;2020;
4414;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tynaarlo;2021;
4415;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tynaarlo;2022;
4416;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tytsjerksteradiel;2017;14.0
4417;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tytsjerksteradiel;2018;17.0
4418;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tytsjerksteradiel;2019;19.0
4419;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tytsjerksteradiel;2020;
4420;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tytsjerksteradiel;2021;
4421;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Tytsjerksteradiel;2022;
4422;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uden;2017;26.0
4423;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uden;2018;20.0
4424;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uden;2019;19.0
4425;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uden;2020;
4426;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uden;2021;
4427;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uden;2022;
4428;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uitgeest;2017;
4429;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uitgeest;2018;
4430;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uitgeest;2019;
4431;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uitgeest;2020;
4432;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uitgeest;2021;
4433;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uitgeest;2022;
4434;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uithoorn;2017;8.0
4435;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uithoorn;2018;6.0
4436;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uithoorn;2019;6.0
4437;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uithoorn;2020;
4438;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uithoorn;2021;
4439;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Uithoorn;2022;
4440;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Urk;2017;
4441;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Urk;2018;
4442;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Urk;2019;
4443;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Urk;2020;
4444;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Urk;2021;
4445;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Urk;2022;
4446;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Utrecht (gemeente);2017;101.0
4447;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Utrecht (gemeente);2018;109.0
4448;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Utrecht (gemeente);2019;113.0
4449;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Utrecht (gemeente);2020;
4450;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Utrecht (gemeente);2021;
4451;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Utrecht (gemeente);2022;
4452;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Utrechtse Heuvelrug;2017;21.0
4453;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Utrechtse Heuvelrug;2018;17.0
4454;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Utrechtse Heuvelrug;2019;18.0
4455;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Utrechtse Heuvelrug;2020;
4456;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Utrechtse Heuvelrug;2021;
4457;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Utrechtse Heuvelrug;2022;
4458;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vaals;2017;3.0
4459;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vaals;2018;5.0
4460;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vaals;2019;3.0
4461;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vaals;2020;
4462;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vaals;2021;
4463;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vaals;2022;
4464;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Valkenburg aan de Geul;2017;8.0
4465;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Valkenburg aan de Geul;2018;7.0
4466;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Valkenburg aan de Geul;2019;6.0
4467;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Valkenburg aan de Geul;2020;
4468;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Valkenburg aan de Geul;2021;
4469;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Valkenburg aan de Geul;2022;
4470;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Valkenswaard;2017;10.0
4471;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Valkenswaard;2018;12.0
4472;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Valkenswaard;2019;15.0
4473;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Valkenswaard;2020;
4474;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Valkenswaard;2021;
4475;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Valkenswaard;2022;
4476;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veendam;2017;14.0
4477;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veendam;2018;12.0
4478;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veendam;2019;13.0
4479;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veendam;2020;
4480;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veendam;2021;
4481;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veendam;2022;
4482;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veenendaal;2017;
4483;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veenendaal;2018;
4484;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veenendaal;2019;5.0
4485;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veenendaal;2020;
4486;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veenendaal;2021;
4487;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veenendaal;2022;
4488;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veere;2017;1.0
4489;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veere;2018;0.0
4490;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veere;2019;1.0
4491;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veere;2020;
4492;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veere;2021;
4493;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veere;2022;
4494;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veldhoven;2017;22.0
4495;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veldhoven;2018;23.0
4496;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veldhoven;2019;24.0
4497;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veldhoven;2020;
4498;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veldhoven;2021;
4499;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Veldhoven;2022;
4500;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Velsen;2017;5.0
4501;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Velsen;2018;4.0
4502;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Velsen;2019;2.0
4503;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Velsen;2020;
4504;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Velsen;2021;
4505;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Velsen;2022;
4506;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Venlo;2017;77.0
4507;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Venlo;2018;63.0
4508;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Venlo;2019;62.0
4509;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Venlo;2020;
4510;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Venlo;2021;
4511;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Venlo;2022;
4512;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Venray;2017;17.0
4513;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Venray;2018;17.0
4514;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Venray;2019;15.0
4515;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Venray;2020;
4516;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Venray;2021;
4517;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Venray;2022;
4518;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vianen;2017;5.0
4519;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vianen;2018;4.0
4520;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vianen;2019;
4521;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vianen;2020;
4522;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vianen;2021;
4523;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vianen;2022;
4524;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vijfheerenlanden;2017;
4525;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vijfheerenlanden;2018;
4526;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vijfheerenlanden;2019;10.0
4527;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vijfheerenlanden;2020;
4528;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vijfheerenlanden;2021;
4529;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vijfheerenlanden;2022;
4530;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlaardingen;2017;35.0
4531;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlaardingen;2018;31.0
4532;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlaardingen;2019;37.0
4533;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlaardingen;2020;
4534;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlaardingen;2021;
4535;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlaardingen;2022;
4536;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlagtwedde;2017;11.0
4537;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlagtwedde;2018;
4538;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlagtwedde;2019;
4539;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlagtwedde;2020;
4540;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlagtwedde;2021;
4541;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlagtwedde;2022;
4542;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlieland;2017;
4543;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlieland;2018;
4544;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlieland;2019;
4545;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlieland;2020;
4546;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlieland;2021;
4547;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlieland;2022;
4548;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlissingen;2017;19.0
4549;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlissingen;2018;26.0
4550;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlissingen;2019;23.0
4551;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlissingen;2020;
4552;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlissingen;2021;
4553;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vlissingen;2022;
4554;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voerendaal;2017;4.0
4555;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voerendaal;2018;2.0
4556;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voerendaal;2019;2.0
4557;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voerendaal;2020;
4558;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voerendaal;2021;
4559;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voerendaal;2022;
4560;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voorschoten;2017;8.0
4561;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voorschoten;2018;7.0
4562;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voorschoten;2019;7.0
4563;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voorschoten;2020;
4564;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voorschoten;2021;
4565;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voorschoten;2022;
4566;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voorst;2017;10.0
4567;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voorst;2018;8.0
4568;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voorst;2019;9.0
4569;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voorst;2020;
4570;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voorst;2021;
4571;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Voorst;2022;
4572;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vught;2017;2.0
4573;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vught;2018;3.0
4574;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vught;2019;1.0
4575;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vught;2020;
4576;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vught;2021;
4577;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Vught;2022;
4578;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waadhoeke;2017;
4579;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waadhoeke;2018;17.0
4580;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waadhoeke;2019;17.0
4581;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waadhoeke;2020;
4582;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waadhoeke;2021;
4583;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waadhoeke;2022;
4584;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waalre;2017;1.0
4585;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waalre;2018;0.0
4586;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waalre;2019;1.0
4587;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waalre;2020;
4588;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waalre;2021;
4589;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waalre;2022;
4590;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waalwijk;2017;23.0
4591;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waalwijk;2018;26.0
4592;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waalwijk;2019;22.0
4593;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waalwijk;2020;
4594;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waalwijk;2021;
4595;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waalwijk;2022;
4596;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waddinxveen;2017;8.0
4597;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waddinxveen;2018;9.0
4598;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waddinxveen;2019;13.0
4599;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waddinxveen;2020;
4600;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waddinxveen;2021;
4601;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waddinxveen;2022;
4602;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Wageningen;2017;6.0
4603;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Wageningen;2018;4.0
4604;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Wageningen;2019;2.0
4605;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Wageningen;2020;
4606;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Wageningen;2021;
4607;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Wageningen;2022;
4608;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Wassenaar;2017;7.0
4609;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Wassenaar;2018;6.0
4610;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Wassenaar;2019;4.0
4611;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Wassenaar;2020;
4612;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Wassenaar;2021;
4613;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Wassenaar;2022;
4614;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waterland;2017;7.0
4615;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waterland;2018;4.0
4616;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waterland;2019;3.0
4617;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waterland;2020;
4618;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waterland;2021;
4619;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Waterland;2022;
4620;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Weert;2017;29.0
4621;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Weert;2018;25.0
4622;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Weert;2019;21.0
4623;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Weert;2020;
4624;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Weert;2021;
4625;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Weert;2022;
4626;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Weesp;2017;5.0
4627;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Weesp;2018;4.0
4628;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Weesp;2019;5.0
4629;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Weesp;2020;
4630;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Weesp;2021;
4631;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Weesp;2022;
4632;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Werkendam;2017;6.0
4633;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Werkendam;2018;5.0
4634;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Werkendam;2019;
4635;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Werkendam;2020;
4636;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Werkendam;2021;
4637;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Werkendam;2022;
4638;Totaal 18 jaar of ouder;Minder dan 10 000 euro;West Betuwe;2017;
4639;Totaal 18 jaar of ouder;Minder dan 10 000 euro;West Betuwe;2018;
4640;Totaal 18 jaar of ouder;Minder dan 10 000 euro;West Betuwe;2019;2.0
4641;Totaal 18 jaar of ouder;Minder dan 10 000 euro;West Betuwe;2020;
4642;Totaal 18 jaar of ouder;Minder dan 10 000 euro;West Betuwe;2021;
4643;Totaal 18 jaar of ouder;Minder dan 10 000 euro;West Betuwe;2022;
4644;Totaal 18 jaar of ouder;Minder dan 10 000 euro;West Maas en Waal;2017;5.0
4645;Totaal 18 jaar of ouder;Minder dan 10 000 euro;West Maas en Waal;2018;3.0
4646;Totaal 18 jaar of ouder;Minder dan 10 000 euro;West Maas en Waal;2019;6.0
4647;Totaal 18 jaar of ouder;Minder dan 10 000 euro;West Maas en Waal;2020;
4648;Totaal 18 jaar of ouder;Minder dan 10 000 euro;West Maas en Waal;2021;
4649;Totaal 18 jaar of ouder;Minder dan 10 000 euro;West Maas en Waal;2022;
4650;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerkwartier;2017;
4651;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerkwartier;2018;
4652;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerkwartier;2019;31.0
4653;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerkwartier;2020;
4654;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerkwartier;2021;
4655;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerkwartier;2022;
4656;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerveld;2017;10.0
4657;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerveld;2018;7.0
4658;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerveld;2019;7.0
4659;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerveld;2020;
4660;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerveld;2021;
4661;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerveld;2022;
4662;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westervoort;2017;6.0
4663;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westervoort;2018;6.0
4664;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westervoort;2019;6.0
4665;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westervoort;2020;
4666;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westervoort;2021;
4667;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westervoort;2022;
4668;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerwolde;2017;
4669;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerwolde;2018;11.0
4670;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerwolde;2019;13.0
4671;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerwolde;2020;
4672;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Westerwolde;2021;
