ID;RegioSSituatie2011;Perioden;TotaleBevolking_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarOfOuder_4;Autochtonen_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Totaal1eEn2eGeneratie_9;k_1eGeneratie_10;k_2eGeneratie_11;Totaal1eEn2eGeneratie_12;k_1eGeneratie_13;k_2eGeneratie_14;Totaal1eEn2eGeneratie_15;k_1eGeneratie_16;k_2eGeneratie_17;Totaal1eEn2eGeneratie_18;k_1eGeneratie_19;k_2eGeneratie_20;Totaal1eEn2eGeneratie_21;k_1eGeneratie_22;k_2eGeneratie_23;Totaal1eEn2eGeneratie_24;k_1eGeneratie_25;k_2eGeneratie_26;Levendgeborenen_27;Overledenen_28;Immigratie_29;EmigratieInclusiefCorrecties_30;VestigersUitAndereGemeente_31;VertrekkersNaarAndereGemeente_32;RegionaleCodering_33
633;Zuidwest-Friesland (CR);2014;107.5;26.0;60.0;21.5;98.2;3.6;1.8;1.8;0.3;0.1;0.2;0.3;0.1;0.1;0.5;0.2;0.3;0.5;0.2;0.3;2.1;1.2;0.9;5.8;2.1;3.6;1.0;0.9;0.3;0.4;3.1;3.1;CR05  
634;Zuidwest-Friesland (CR);2015;107.7;25.6;59.7;22.3;98.0;3.8;2.0;1.9;0.3;0.1;0.2;0.3;0.1;0.1;0.5;0.2;0.3;0.5;0.3;0.3;2.2;1.3;0.9;5.9;2.2;3.6;1.0;0.9;0.3;0.4;2.9;3.0;CR05  
635;Zuidwest-Friesland (CR);2016;107.7;25.3;59.4;23.0;97.8;4.0;2.0;2.0;0.4;0.1;0.2;0.3;0.1;0.2;0.5;0.2;0.3;0.5;0.3;0.3;2.3;1.3;1.0;5.9;2.3;3.6;1.0;0.9;0.3;0.4;2.7;2.8;CR05  
636;Zuidwest-Friesland (CR);2017;107.7;24.9;59.2;23.6;97.6;4.2;2.1;2.1;0.4;0.1;0.2;0.3;0.2;0.2;0.6;0.2;0.4;0.6;0.3;0.3;2.3;1.3;1.0;6.0;2.3;3.7;1.0;0.9;0.3;0.3;2.8;2.9;CR05  
637;Zuidwest-Friesland (CR);2018;107.8;24.6;58.9;24.3;97.3;4.3;2.2;2.1;0.4;0.2;0.3;0.3;0.2;0.2;0.6;0.2;0.4;0.6;0.3;0.3;2.4;1.4;1.0;6.1;2.4;3.7;1.0;1.0;0.3;0.4;3.1;3.2;CR05  
638;Zuidwest-Friesland (CR);2019;107.7;24.2;58.5;25.0;97.0;4.6;2.3;2.3;0.4;0.2;0.3;0.3;0.2;0.2;0.6;0.2;0.4;0.6;0.3;0.3;2.5;1.4;1.1;6.2;2.4;3.8;1.0;1.0;0.4;0.3;3.1;3.2;CR05  
639;Zuidwest-Friesland (CR);2020;107.7;23.9;58.3;25.5;96.7;4.8;2.4;2.4;0.5;0.2;0.3;0.4;0.2;0.2;0.6;0.3;0.4;0.6;0.3;0.4;2.6;1.5;1.1;6.3;2.5;3.8;1.0;1.0;0.4;0.4;3.2;3.2;CR05  
640;Zuidwest-Friesland (CR);2021;107.8;23.4;58.3;26.0;96.4;5.0;2.5;2.5;0.5;0.2;0.3;0.4;0.2;0.2;0.7;0.3;0.4;0.7;0.3;0.4;2.7;1.6;1.2;6.4;2.6;3.8;1.0;1.0;0.3;0.4;3.2;3.3;CR05  
641;Zuidwest-Friesland (CR);2022;107.6;23.0;58.0;26.6;96.0;5.2;2.6;2.6;0.5;0.2;0.4;0.4;0.2;0.2;0.7;0.3;0.4;0.7;0.3;0.4;2.8;1.6;1.2;6.5;2.7;3.8;1.0;1.0;0.3;0.3;3.1;3.1;CR05  
642;Zuidwest-Friesland (CR);2023;107.6;22.6;57.9;27.2;95.8;5.4;2.6;2.7;0.6;0.2;0.4;0.4;0.2;0.2;0.7;0.3;0.4;0.7;0.3;0.4;2.9;1.7;1.3;6.5;2.8;3.8;1.0;1.1;0.3;0.4;2.9;3.0;CR05  
643;Zuidwest-Friesland (CR);2024;107.6;22.3;57.6;27.7;95.5;5.5;2.7;2.8;0.6;0.2;0.4;0.5;0.2;0.2;0.7;0.3;0.4;0.7;0.3;0.4;3.0;1.7;1.3;6.6;2.8;3.8;1.1;1.1;0.3;0.3;3.0;3.1;CR05  
644;Zuidwest-Friesland (CR);2025;107.5;22.0;57.1;28.3;95.1;5.7;2.8;2.9;0.6;0.2;0.4;0.5;0.3;0.2;0.8;0.3;0.5;0.8;0.3;0.4;3.1;1.7;1.3;6.7;2.9;3.8;1.1;1.1;0.3;0.4;3.2;3.3;CR05  
645;Zuidwest-Friesland (CR);2026;107.3;21.8;56.7;28.8;94.7;5.9;2.9;3.0;0.7;0.2;0.4;0.5;0.3;0.3;0.8;0.3;0.5;0.8;0.3;0.5;3.2;1.8;1.4;6.7;2.9;3.8;1.0;1.1;0.3;0.3;3.6;3.5;CR05  
646;Zuidwest-Friesland (CR);2027;107.3;21.7;56.4;29.2;94.4;6.1;3.0;3.2;0.7;0.2;0.5;0.5;0.3;0.3;0.8;0.3;0.5;0.8;0.3;0.5;3.2;1.8;1.4;6.8;2.9;3.9;1.1;1.2;0.3;0.3;3.9;3.9;CR05  
647;Zuidwest-Friesland (CR);2028;107.1;21.5;55.9;29.7;94.0;6.3;3.1;3.3;0.7;0.2;0.5;0.6;0.3;0.3;0.9;0.3;0.5;0.8;0.3;0.5;3.4;1.9;1.5;6.8;3.0;3.9;1.1;1.2;0.3;0.3;3.7;3.7;CR05  
648;Zuidwest-Friesland (CR);2029;107.0;21.5;55.3;30.2;93.6;6.5;3.2;3.4;0.8;0.2;0.5;0.6;0.3;0.3;0.9;0.3;0.6;0.9;0.4;0.5;3.4;1.9;1.5;6.9;3.0;3.9;1.1;1.2;0.3;0.4;4.1;3.9;CR05  
649;Zuidwest-Friesland (CR);2030;107.0;21.4;54.9;30.7;93.3;6.7;3.2;3.5;0.8;0.3;0.5;0.6;0.3;0.3;0.9;0.3;0.6;0.9;0.4;0.5;3.5;2.0;1.6;7.0;3.1;3.9;1.0;1.2;0.3;0.3;4.1;4.0;CR05  
650;Zuidwest-Friesland (CR);2031;107.0;21.4;54.4;31.3;93.1;6.9;3.3;3.6;0.8;0.3;0.6;0.6;0.3;0.3;0.9;0.3;0.6;0.9;0.4;0.5;3.6;2.0;1.6;7.1;3.1;4.0;1.1;1.3;0.3;0.3;4.1;3.9;CR05  
651;Zuidwest-Friesland (CR);2032;107.0;21.5;53.9;31.7;92.8;7.1;3.4;3.7;0.9;0.3;0.6;0.6;0.3;0.3;0.9;0.3;0.6;0.9;0.4;0.6;3.7;2.1;1.6;7.2;3.2;4.0;1.1;1.4;0.3;0.3;4.3;4.0;CR05  
652;Zuidwest-Friesland (CR);2033;107.1;21.5;53.4;32.2;92.6;7.3;3.5;3.8;0.9;0.3;0.6;0.7;0.3;0.3;1.0;0.4;0.6;0.9;0.4;0.6;3.8;2.1;1.7;7.2;3.2;4.0;1.0;1.3;0.3;0.3;4.3;4.0;CR05  
653;Zuidwest-Friesland (CR);2034;107.1;21.6;52.8;32.7;92.4;7.5;3.5;3.9;0.9;0.3;0.6;0.7;0.3;0.3;1.0;0.4;0.6;1.0;0.4;0.6;3.9;2.2;1.7;7.3;3.3;4.0;1.1;1.4;0.3;0.3;4.3;4.0;CR05  
654;Zuidwest-Friesland (CR);2035;107.2;21.8;52.2;33.2;92.2;7.7;3.6;4.1;1.0;0.3;0.7;0.7;0.4;0.4;1.0;0.4;0.7;1.0;0.4;0.6;4.0;2.2;1.8;7.3;3.3;4.0;1.0;1.3;0.3;0.3;4.3;4.0;CR05  
655;Zuidwest-Friesland (CR);2036;107.2;21.9;51.7;33.6;91.9;7.9;3.7;4.2;1.0;0.3;0.7;0.7;0.3;0.4;1.1;0.4;0.7;1.0;0.4;0.6;4.1;2.3;1.8;7.4;3.4;4.1;1.0;1.4;0.3;0.3;4.4;4.0;CR05  
656;Zuidwest-Friesland (CR);2037;107.2;22.0;51.2;34.0;91.5;8.1;3.8;4.3;1.0;0.3;0.7;0.7;0.4;0.4;1.1;0.4;0.7;1.1;0.4;0.7;4.2;2.3;1.9;7.5;3.4;4.1;1.0;1.4;0.3;0.3;4.3;4.0;CR05  
657;Zuidwest-Friesland (CR);2038;107.1;22.0;50.9;34.2;91.2;8.3;3.9;4.4;1.1;0.3;0.7;0.7;0.4;0.4;1.1;0.4;0.7;1.1;0.4;0.7;4.3;2.4;1.9;7.6;3.5;4.1;1.0;1.4;0.3;0.3;4.4;4.0;CR05  
658;Zuidwest-Friesland (CR);2039;107.1;22.0;50.8;34.3;90.9;8.5;4.0;4.5;1.1;0.3;0.8;0.8;0.4;0.4;1.1;0.4;0.7;1.1;0.4;0.7;4.4;2.5;2.0;7.7;3.5;4.2;1.0;1.5;0.3;0.4;4.2;3.9;CR05  
659;Zuidwest-Friesland (CR);2040;107.0;21.9;50.8;34.3;90.4;8.7;4.0;4.7;1.1;0.4;0.8;0.8;0.4;0.4;1.1;0.4;0.7;1.1;0.4;0.7;4.5;2.5;2.0;7.8;3.6;4.2;;;;;;;CR05  
660;Zuidoost-Friesland (CR);2011;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1;1.9;0.9;0.7;7.7;7.4;CR06  
661;Zuidoost-Friesland (CR);2012;210.1;50.4;121.1;38.6;191.7;8.3;4.8;3.5;0.8;0.4;0.4;0.8;0.4;0.4;0.9;0.4;0.5;0.7;0.4;0.4;5.0;3.2;1.8;10.1;3.8;6.3;2.1;2.0;0.9;0.7;7.6;7.4;CR06  
662;Zuidoost-Friesland (CR);2013;210.8;50.1;120.7;40.1;191.8;8.7;5.0;3.7;0.9;0.4;0.5;0.9;0.5;0.4;1.0;0.5;0.5;0.8;0.4;0.4;5.1;3.3;1.9;10.3;3.9;6.4;2.1;1.9;0.9;0.7;7.3;7.2;CR06  
663;Zuidoost-Friesland (CR);2014;211.4;49.8;120.2;41.4;191.8;9.1;5.1;3.9;0.9;0.4;0.5;0.9;0.5;0.4;1.1;0.5;0.6;0.9;0.4;0.5;5.3;3.4;1.9;10.5;4.1;6.5;2.1;2.0;0.9;0.6;7.8;7.4;CR06  
664;Zuidoost-Friesland (CR);2015;212.2;49.6;120.2;42.4;192.0;9.4;5.3;4.1;0.9;0.4;0.5;0.9;0.5;0.5;1.1;0.5;0.6;0.9;0.4;0.5;5.5;3.5;2.0;10.7;4.2;6.6;2.1;2.0;0.8;0.7;7.6;7.2;CR06  
665;Zuidoost-Friesland (CR);2016;212.8;49.4;120.1;43.3;192.0;9.8;5.5;4.3;1.0;0.4;0.6;1.0;0.5;0.5;1.2;0.5;0.7;0.9;0.4;0.5;5.7;3.7;2.1;11.0;4.3;6.6;2.1;2.1;0.7;0.7;7.7;7.4;CR06  
666;Zuidoost-Friesland (CR);2017;213.2;48.9;120.0;44.3;191.9;10.2;5.7;4.5;1.1;0.4;0.6;1.0;0.5;0.5;1.2;0.5;0.7;1.0;0.4;0.5;5.9;3.8;2.1;11.2;4.5;6.7;2.1;2.1;0.8;0.6;7.6;7.7;CR06  
667;Zuidoost-Friesland (CR);2018;213.4;48.5;119.5;45.4;191.5;10.6;5.9;4.7;1.1;0.4;0.7;1.1;0.5;0.5;1.3;0.6;0.7;1.0;0.5;0.6;6.1;3.9;2.2;11.3;4.6;6.7;2.1;2.1;0.8;0.7;7.6;7.8;CR06  
668;Zuidoost-Friesland (CR);2019;213.5;47.9;119.1;46.4;191.0;11.0;6.1;4.9;1.2;0.5;0.7;1.1;0.6;0.5;1.3;0.6;0.8;1.1;0.5;0.6;6.4;4.1;2.3;11.5;4.7;6.8;2.1;2.1;0.7;0.7;7.9;7.7;CR06  
669;Zuidoost-Friesland (CR);2020;213.7;47.3;118.8;47.5;190.7;11.4;6.3;5.1;1.2;0.5;0.7;1.1;0.6;0.5;1.4;0.6;0.8;1.1;0.5;0.6;6.5;4.2;2.4;11.6;4.7;6.8;2.1;2.1;0.8;0.7;8.0;7.9;CR06  
670;Zuidoost-Friesland (CR);2021;213.9;46.7;118.5;48.7;190.4;11.7;6.5;5.3;1.3;0.5;0.8;1.1;0.6;0.5;1.5;0.6;0.8;1.2;0.5;0.7;6.7;4.3;2.4;11.7;4.8;6.9;2.1;2.2;0.7;0.6;7.9;7.9;CR06  
671;Zuidoost-Friesland (CR);2022;214.0;46.2;118.1;49.8;190.0;12.1;6.6;5.5;1.3;0.5;0.8;1.2;0.6;0.6;1.5;0.6;0.9;1.2;0.5;0.7;6.8;4.3;2.5;11.9;5.0;6.9;2.1;2.2;0.8;0.6;7.7;7.7;CR06  
672;Zuidoost-Friesland (CR);2023;214.2;45.5;117.9;50.8;189.7;12.4;6.7;5.7;1.4;0.5;0.9;1.2;0.7;0.6;1.6;0.6;0.9;1.3;0.5;0.8;6.9;4.4;2.6;12.1;5.1;7.0;2.1;2.2;0.7;0.7;7.8;7.6;CR06  
673;Zuidoost-Friesland (CR);2024;214.4;45.3;117.2;51.9;189.3;12.7;6.8;5.9;1.4;0.5;0.9;1.3;0.7;0.6;1.6;0.6;1.0;1.3;0.5;0.8;7.1;4.4;2.6;12.3;5.3;7.0;2.1;2.3;0.8;0.7;7.8;7.8;CR06  
674;Zuidoost-Friesland (CR);2025;214.4;45.1;116.5;52.8;188.8;13.0;6.9;6.1;1.5;0.5;1.0;1.3;0.7;0.6;1.7;0.7;1.0;1.4;0.5;0.9;7.2;4.5;2.7;12.5;5.5;7.1;2.2;2.3;0.7;0.6;8.4;7.8;CR06  
675;Zuidoost-Friesland (CR);2026;215.1;45.2;115.9;53.9;189.0;13.3;7.0;6.3;1.5;0.5;1.0;1.3;0.7;0.6;1.7;0.7;1.0;1.4;0.5;0.9;7.4;4.6;2.8;12.8;5.6;7.1;2.2;2.4;0.8;0.6;8.5;7.8;CR06  
676;Zuidoost-Friesland (CR);2027;215.8;45.2;115.6;55.1;189.1;13.7;7.2;6.5;1.6;0.6;1.0;1.3;0.7;0.6;1.7;0.7;1.1;1.5;0.6;0.9;7.6;4.7;2.9;13.0;5.8;7.2;2.2;2.4;0.8;0.7;8.5;8.0;CR06  
677;Zuidoost-Friesland (CR);2028;216.2;45.3;114.8;56.1;189.0;14.1;7.3;6.8;1.7;0.6;1.1;1.4;0.7;0.7;1.8;0.7;1.1;1.6;0.6;1.0;7.7;4.8;2.9;13.2;5.9;7.3;2.2;2.5;0.7;0.6;8.5;7.9;CR06  
678;Zuidoost-Friesland (CR);2029;216.7;45.4;114.1;57.1;188.8;14.5;7.5;7.0;1.7;0.6;1.2;1.4;0.7;0.7;1.8;0.7;1.1;1.6;0.6;1.0;7.9;4.9;3.0;13.4;6.0;7.4;2.2;2.5;0.8;0.6;8.5;8.0;CR06  
679;Zuidoost-Friesland (CR);2030;217.2;45.5;113.4;58.3;188.7;14.8;7.6;7.2;1.8;0.6;1.2;1.4;0.7;0.7;1.9;0.7;1.2;1.7;0.6;1.1;8.1;5.0;3.1;13.7;6.1;7.5;2.2;2.6;0.8;0.7;8.6;8.0;CR06  
680;Zuidoost-Friesland (CR);2031;217.6;45.6;112.7;59.2;188.5;15.2;7.8;7.4;1.8;0.6;1.3;1.5;0.8;0.7;1.9;0.7;1.2;1.7;0.6;1.1;8.3;5.1;3.2;13.9;6.3;7.6;2.2;2.6;0.8;0.6;8.5;7.9;CR06  
681;Zuidoost-Friesland (CR);2032;218.0;45.7;112.1;60.1;188.2;15.6;7.9;7.7;1.9;0.6;1.3;1.5;0.8;0.7;2.0;0.7;1.2;1.7;0.6;1.1;8.5;5.2;3.3;14.2;6.5;7.7;2.2;2.7;0.8;0.7;8.6;8.1;CR06  
682;Zuidoost-Friesland (CR);2033;218.2;45.9;111.3;60.9;187.9;15.9;8.0;7.9;2.0;0.6;1.3;1.5;0.8;0.7;2.0;0.7;1.3;1.8;0.6;1.2;8.7;5.3;3.4;14.3;6.6;7.8;2.2;2.7;0.8;0.7;8.5;8.0;CR06  
683;Zuidoost-Friesland (CR);2034;218.4;46.1;110.5;61.7;187.5;16.3;8.2;8.1;2.0;0.6;1.4;1.5;0.8;0.7;2.1;0.8;1.3;1.8;0.6;1.2;8.9;5.4;3.5;14.5;6.7;7.8;2.2;2.7;0.7;0.6;8.4;8.0;CR06  
684;Zuidoost-Friesland (CR);2035;218.4;46.3;109.4;62.7;187.2;16.6;8.2;8.3;2.0;0.6;1.4;1.6;0.8;0.8;2.1;0.8;1.3;1.9;0.6;1.2;9.0;5.4;3.6;14.6;6.7;7.9;2.2;2.8;0.8;0.7;8.5;7.9;CR06  
685;Zuidoost-Friesland (CR);2036;218.7;46.4;108.7;63.6;187.1;16.9;8.4;8.5;2.1;0.6;1.5;1.6;0.8;0.8;2.1;0.8;1.3;1.9;0.6;1.2;9.2;5.5;3.7;14.7;6.8;7.9;2.2;2.9;0.8;0.6;8.6;7.9;CR06  
686;Zuidoost-Friesland (CR);2037;218.9;46.7;107.9;64.3;186.6;17.3;8.6;8.8;2.1;0.6;1.5;1.7;0.9;0.8;2.2;0.8;1.4;1.9;0.7;1.3;9.4;5.6;3.8;14.9;6.9;8.0;2.2;2.9;0.8;0.6;8.5;8.0;CR06  
687;Zuidoost-Friesland (CR);2038;218.9;46.7;107.3;64.8;186.0;17.7;8.7;9.0;2.2;0.6;1.5;1.7;0.9;0.8;2.2;0.8;1.4;2.0;0.7;1.3;9.6;5.7;3.9;15.1;7.0;8.1;2.1;2.9;0.7;0.6;8.4;8.0;CR06  
688;Zuidoost-Friesland (CR);2039;218.7;46.8;106.9;65.0;185.3;18.0;8.8;9.2;2.2;0.6;1.5;1.7;0.9;0.9;2.3;0.8;1.4;2.0;0.7;1.4;9.8;5.8;4.0;15.3;7.2;8.2;2.1;2.9;0.8;0.6;8.4;8.0;CR06  
689;Zuidoost-Friesland (CR);2040;218.6;46.7;106.8;65.0;184.6;18.4;9.0;9.4;2.3;0.7;1.6;1.8;0.9;0.9;2.3;0.8;1.5;2.1;0.7;1.4;10.0;5.9;4.1;15.5;7.3;8.2;;;;;;;CR06  
690;Noord-Drenthe (CR);2011;;;;;;;;;;;;;;;;;;;;;;;;;;;1.8;1.8;0.7;0.6;7.5;7.3;CR07  
691;Noord-Drenthe (CR);2012;189.7;45.2;108.4;36.1;171.5;6.9;3.9;3.0;0.4;0.2;0.3;0.6;0.3;0.3;0.9;0.4;0.5;0.5;0.3;0.3;4.3;2.7;1.6;11.3;4.3;7.0;1.8;1.8;0.7;0.6;7.6;7.4;CR07  
692;Noord-Drenthe (CR);2013;189.9;44.7;107.7;37.5;171.3;7.2;4.0;3.2;0.5;0.2;0.3;0.7;0.4;0.3;1.0;0.4;0.6;0.6;0.3;0.3;4.5;2.8;1.7;11.4;4.3;7.0;1.7;1.9;0.6;0.6;8.0;7.5;CR07  
693;Noord-Drenthe (CR);2014;190.3;44.3;107.3;38.7;171.2;7.6;4.2;3.3;0.6;0.2;0.3;0.7;0.4;0.3;1.0;0.4;0.6;0.6;0.3;0.3;4.7;2.9;1.7;11.5;4.5;7.0;1.7;1.9;0.6;0.6;7.6;7.6;CR07  
694;Noord-Drenthe (CR);2015;190.2;43.7;106.9;39.6;170.7;7.9;4.4;3.5;0.6;0.2;0.4;0.7;0.4;0.4;1.1;0.5;0.6;0.7;0.3;0.3;4.8;3.0;1.8;11.6;4.6;7.0;1.7;1.9;0.6;0.6;7.9;7.8;CR07  
695;Noord-Drenthe (CR);2016;190.2;43.2;106.5;40.5;170.1;8.3;4.6;3.7;0.6;0.2;0.4;0.8;0.4;0.4;1.1;0.5;0.7;0.7;0.3;0.4;5.0;3.2;1.9;11.8;4.8;7.1;1.8;1.9;0.7;0.6;8.1;7.8;CR07  
696;Noord-Drenthe (CR);2017;190.4;42.8;106.3;41.4;170.0;8.6;4.8;3.8;0.7;0.3;0.4;0.8;0.4;0.4;1.2;0.5;0.7;0.7;0.3;0.4;5.1;3.2;1.9;11.8;4.8;7.0;1.8;2.0;0.7;0.6;8.3;7.9;CR07  
697;Noord-Drenthe (CR);2018;190.8;42.5;105.9;42.4;169.9;9.0;4.9;4.0;0.7;0.3;0.4;0.9;0.5;0.4;1.2;0.5;0.7;0.8;0.4;0.5;5.3;3.4;2.0;12.0;4.9;7.1;1.8;2.0;0.6;0.6;8.4;7.9;CR07  
698;Noord-Drenthe (CR);2019;191.3;42.2;105.6;43.4;169.9;9.3;5.1;4.2;0.7;0.3;0.5;0.9;0.5;0.4;1.3;0.5;0.8;0.9;0.4;0.5;5.5;3.5;2.0;12.0;4.9;7.1;1.8;2.0;0.7;0.6;8.6;8.1;CR07  
699;Noord-Drenthe (CR);2020;191.7;41.9;105.3;44.4;170.0;9.7;5.3;4.4;0.8;0.3;0.5;1.0;0.5;0.5;1.4;0.5;0.8;0.9;0.4;0.5;5.6;3.5;2.1;12.1;5.0;7.0;1.8;2.0;0.6;0.6;8.4;8.2;CR07  
700;Noord-Drenthe (CR);2021;191.8;41.4;104.8;45.6;169.7;10.0;5.4;4.5;0.8;0.3;0.5;1.0;0.5;0.5;1.4;0.6;0.8;1.0;0.4;0.6;5.8;3.6;2.2;12.2;5.1;7.1;1.9;2.1;0.6;0.7;8.8;8.2;CR07  
701;Noord-Drenthe (CR);2022;192.2;41.2;104.4;46.7;169.7;10.3;5.5;4.7;0.9;0.3;0.5;1.0;0.6;0.5;1.4;0.6;0.9;1.0;0.4;0.6;5.9;3.7;2.2;12.2;5.1;7.1;1.9;2.1;0.6;0.6;8.8;8.3;CR07  
702;Noord-Drenthe (CR);2023;192.6;40.9;104.2;47.6;169.7;10.6;5.7;4.9;0.9;0.4;0.6;1.1;0.6;0.5;1.5;0.6;0.9;1.0;0.4;0.6;6.0;3.8;2.3;12.4;5.2;7.2;1.9;2.2;0.7;0.6;8.5;8.3;CR07  
703;Noord-Drenthe (CR);2024;192.8;40.8;103.4;48.6;169.5;10.8;5.8;5.1;1.0;0.4;0.6;1.1;0.6;0.5;1.5;0.6;0.9;1.1;0.4;0.6;6.2;3.8;2.4;12.5;5.3;7.2;1.9;2.2;0.6;0.6;8.7;8.3;CR07  
704;Noord-Drenthe (CR);2025;193.0;40.5;102.8;49.7;169.3;11.1;5.9;5.2;1.0;0.4;0.7;1.1;0.6;0.5;1.6;0.6;1.0;1.1;0.4;0.7;6.3;3.9;2.4;12.6;5.4;7.2;2.0;2.2;0.7;0.6;8.5;8.3;CR07  
705;Noord-Drenthe (CR);2026;193.1;40.5;101.9;50.7;169.1;11.4;6.0;5.4;1.1;0.4;0.7;1.1;0.6;0.5;1.6;0.6;1.0;1.2;0.5;0.7;6.4;4.0;2.5;12.6;5.4;7.2;2.0;2.3;0.6;0.6;8.4;8.4;CR07  
706;Noord-Drenthe (CR);2027;192.9;40.6;100.7;51.6;168.6;11.7;6.1;5.6;1.1;0.4;0.7;1.2;0.6;0.5;1.7;0.6;1.0;1.2;0.5;0.7;6.5;4.0;2.5;12.7;5.4;7.2;1.9;2.3;0.6;0.6;8.2;8.3;CR07  
707;Noord-Drenthe (CR);2028;192.6;40.5;99.7;52.3;167.9;12.0;6.3;5.7;1.2;0.4;0.8;1.2;0.7;0.6;1.7;0.6;1.1;1.2;0.5;0.8;6.7;4.1;2.6;12.7;5.5;7.2;1.9;2.4;0.6;0.6;8.3;8.3;CR07  
708;Noord-Drenthe (CR);2029;192.2;40.6;98.5;53.1;167.1;12.3;6.4;5.9;1.2;0.4;0.8;1.3;0.7;0.6;1.7;0.6;1.1;1.3;0.5;0.8;6.8;4.2;2.7;12.8;5.5;7.3;2.0;2.3;0.6;0.6;8.3;8.2;CR07  
709;Noord-Drenthe (CR);2030;192.0;40.7;97.4;53.9;166.5;12.5;6.5;6.1;1.3;0.4;0.9;1.3;0.7;0.6;1.8;0.6;1.1;1.3;0.5;0.8;6.9;4.2;2.7;12.9;5.6;7.3;1.9;2.4;0.6;0.6;8.0;8.2;CR07  
710;Noord-Drenthe (CR);2031;191.4;40.7;96.2;54.6;165.6;12.9;6.6;6.3;1.3;0.4;0.9;1.3;0.7;0.6;1.8;0.6;1.1;1.4;0.5;0.9;7.1;4.3;2.8;13.0;5.7;7.3;1.9;2.5;0.6;0.6;8.2;8.2;CR07  
711;Noord-Drenthe (CR);2032;190.9;40.9;94.9;55.2;164.8;13.1;6.7;6.5;1.4;0.4;0.9;1.3;0.7;0.6;1.8;0.6;1.2;1.4;0.5;0.9;7.2;4.4;2.9;13.0;5.7;7.3;1.9;2.5;0.7;0.6;8.1;8.2;CR07  
712;Noord-Drenthe (CR);2033;190.4;40.9;93.7;55.8;163.9;13.4;6.8;6.6;1.4;0.4;1.0;1.4;0.7;0.6;1.8;0.6;1.2;1.5;0.5;1.0;7.4;4.4;2.9;13.1;5.8;7.3;1.8;2.5;0.6;0.6;8.2;8.1;CR07  
713;Noord-Drenthe (CR);2034;189.9;41.0;92.7;56.2;163.0;13.7;6.9;6.9;1.4;0.4;1.0;1.4;0.8;0.6;1.8;0.6;1.2;1.5;0.5;1.0;7.6;4.5;3.0;13.2;5.9;7.3;1.8;2.5;0.6;0.5;8.1;8.1;CR07  
714;Noord-Drenthe (CR);2035;189.2;41.0;91.3;56.8;162.0;14.0;6.9;7.0;1.5;0.4;1.1;1.4;0.8;0.7;1.8;0.6;1.2;1.5;0.5;1.0;7.7;4.6;3.1;13.2;5.9;7.4;1.8;2.5;0.6;0.6;8.0;8.1;CR07  
715;Noord-Drenthe (CR);2036;188.5;41.0;90.2;57.2;161.0;14.2;7.0;7.2;1.5;0.5;1.1;1.4;0.8;0.7;1.9;0.6;1.2;1.6;0.5;1.0;7.8;4.6;3.2;13.3;5.9;7.3;1.8;2.5;0.6;0.6;8.0;8.1;CR07  
716;Noord-Drenthe (CR);2037;187.7;40.9;89.2;57.6;159.9;14.5;7.1;7.4;1.6;0.5;1.1;1.5;0.8;0.7;1.9;0.6;1.3;1.6;0.5;1.1;7.9;4.7;3.2;13.3;5.9;7.4;1.8;2.6;0.6;0.6;7.9;8.1;CR07  
717;Noord-Drenthe (CR);2038;186.8;40.8;88.4;57.5;158.8;14.7;7.2;7.5;1.6;0.5;1.1;1.5;0.8;0.7;1.9;0.6;1.3;1.6;0.6;1.1;8.0;4.7;3.3;13.3;5.9;7.3;1.8;2.6;0.6;0.6;7.9;8.0;CR07  
718;Noord-Drenthe (CR);2039;185.9;40.7;87.9;57.4;157.5;15.0;7.3;7.7;1.6;0.5;1.2;1.6;0.8;0.7;1.9;0.6;1.3;1.7;0.6;1.1;8.2;4.8;3.4;13.4;6.0;7.4;1.7;2.6;0.6;0.6;8.0;7.9;CR07  
719;Noord-Drenthe (CR);2040;185.1;40.4;87.6;57.0;156.4;15.3;7.4;7.9;1.7;0.5;1.2;1.6;0.9;0.8;2.0;0.6;1.4;1.7;0.6;1.1;8.3;4.9;3.5;13.4;6.0;7.4;;;;;;;CR07  
720;Zuidoost-Drenthe (CR);2011;;;;;;;;;;;;;;;;;;;;;;;;;;;1.6;1.7;1.2;0.9;5.1;5.4;CR08  
721;Zuidoost-Drenthe (CR);2012;171.3;38.7;100.2;32.4;153.9;6.3;3.7;2.6;0.5;0.2;0.3;0.5;0.3;0.2;0.6;0.3;0.3;1.0;0.5;0.5;3.7;2.5;1.2;11.1;4.5;6.5;1.6;1.7;1.1;0.9;5.2;5.4;CR08  
722;Zuidoost-Drenthe (CR);2013;171.2;38.2;99.3;33.7;153.4;6.6;3.9;2.7;0.5;0.2;0.3;0.5;0.3;0.3;0.7;0.3;0.4;1.0;0.5;0.6;3.8;2.6;1.3;11.2;4.6;6.6;1.6;1.8;1.1;0.9;5.3;5.4;CR08  
