ID;PositieInHetHuishouden;SoortWoonruimte;RegioS;Perioden;Personen_1
3114;Totaal;Totaal;Texel;2017;13585.0
3115;Totaal;Totaal;Texel;2018;13545.0
3116;Totaal;Totaal;Texel;2019;13575.0
3117;Totaal;Totaal;Texel;2020;13655.0
3118;Totaal;Totaal;Texel;2021;13685.0
3119;Totaal;Totaal;Texel;2022;13980.0
3120;Totaal;Totaal;Teylingen;2015;36015.0
3121;Totaal;Totaal;Teylingen;2016;36095.0
3122;Totaal;Totaal;Teylingen;2017;36585.0
3123;Totaal;Totaal;Teylingen;2018;37060.0
3124;Totaal;Totaal;Teylingen;2019;37440.0
3125;Totaal;Totaal;Teylingen;2020;37790.0
3126;Totaal;Totaal;Teylingen;2021;37940.0
3127;Totaal;Totaal;Teylingen;2022;38510.0
3128;Totaal;Totaal;Tholen;2015;25420.0
3129;Totaal;Totaal;Tholen;2016;25525.0
3130;Totaal;Totaal;Tholen;2017;25585.0
3131;Totaal;Totaal;Tholen;2018;25780.0
3132;Totaal;Totaal;Tholen;2019;25755.0
3133;Totaal;Totaal;Tholen;2020;26085.0
3134;Totaal;Totaal;Tholen;2021;26400.0
3135;Totaal;Totaal;Tholen;2022;26825.0
3136;Totaal;Totaal;Tiel;2015;41510.0
3137;Totaal;Totaal;Tiel;2016;41490.0
3138;Totaal;Totaal;Tiel;2017;41465.0
3139;Totaal;Totaal;Tiel;2018;41980.0
3140;Totaal;Totaal;Tiel;2019;42160.0
3141;Totaal;Totaal;Tiel;2020;41920.0
3142;Totaal;Totaal;Tiel;2021;42275.0
3143;Totaal;Totaal;Tiel;2022;42605.0
3144;Totaal;Totaal;Tilburg;2015;212940.0
3145;Totaal;Totaal;Tilburg;2016;213805.0
3146;Totaal;Totaal;Tilburg;2017;215590.0
3147;Totaal;Totaal;Tilburg;2018;217260.0
3148;Totaal;Totaal;Tilburg;2019;219790.0
3149;Totaal;Totaal;Tilburg;2020;220505.0
3150;Totaal;Totaal;Tilburg;2021;224460.0
3151;Totaal;Totaal;Tilburg;2022;227705.0
3152;Totaal;Totaal;Tubbergen;2015;21120.0
3153;Totaal;Totaal;Tubbergen;2016;21155.0
3154;Totaal;Totaal;Tubbergen;2017;21215.0
3155;Totaal;Totaal;Tubbergen;2018;21275.0
3156;Totaal;Totaal;Tubbergen;2019;21275.0
3157;Totaal;Totaal;Tubbergen;2020;21315.0
3158;Totaal;Totaal;Tubbergen;2021;21365.0
3159;Totaal;Totaal;Tubbergen;2022;21410.0
3160;Totaal;Totaal;Twenterand;2015;33845.0
3161;Totaal;Totaal;Twenterand;2016;33845.0
3162;Totaal;Totaal;Twenterand;2017;33905.0
3163;Totaal;Totaal;Twenterand;2018;33790.0
3164;Totaal;Totaal;Twenterand;2019;33745.0
3165;Totaal;Totaal;Twenterand;2020;33700.0
3166;Totaal;Totaal;Twenterand;2021;33720.0
3167;Totaal;Totaal;Twenterand;2022;33865.0
3168;Totaal;Totaal;Tynaarlo;2015;32805.0
3169;Totaal;Totaal;Tynaarlo;2016;33280.0
3170;Totaal;Totaal;Tynaarlo;2017;33460.0
3171;Totaal;Totaal;Tynaarlo;2018;33700.0
3172;Totaal;Totaal;Tynaarlo;2019;33885.0
3173;Totaal;Totaal;Tynaarlo;2020;33980.0
3174;Totaal;Totaal;Tynaarlo;2021;34220.0
3175;Totaal;Totaal;Tynaarlo;2022;34590.0
3176;Totaal;Totaal;Tytsjerksteradiel;2015;32075.0
3177;Totaal;Totaal;Tytsjerksteradiel;2016;31965.0
3178;Totaal;Totaal;Tytsjerksteradiel;2017;31870.0
3179;Totaal;Totaal;Tytsjerksteradiel;2018;31780.0
3180;Totaal;Totaal;Tytsjerksteradiel;2019;32050.0
3181;Totaal;Totaal;Tytsjerksteradiel;2020;32060.0
3182;Totaal;Totaal;Tytsjerksteradiel;2021;32280.0
3183;Totaal;Totaal;Tytsjerksteradiel;2022;32410.0
3184;Totaal;Totaal;Uden;2015;41245.0
3185;Totaal;Totaal;Uden;2016;41385.0
3186;Totaal;Totaal;Uden;2017;41725.0
3187;Totaal;Totaal;Uden;2018;41780.0
3188;Totaal;Totaal;Uden;2019;42120.0
3189;Totaal;Totaal;Uden;2020;42290.0
3190;Totaal;Totaal;Uden;2021;42440.0
3191;Totaal;Totaal;Uden;2022;
3192;Totaal;Totaal;Uitgeest;2015;13360.0
3193;Totaal;Totaal;Uitgeest;2016;13465.0
3194;Totaal;Totaal;Uitgeest;2017;13520.0
3195;Totaal;Totaal;Uitgeest;2018;13530.0
3196;Totaal;Totaal;Uitgeest;2019;13665.0
3197;Totaal;Totaal;Uitgeest;2020;13630.0
3198;Totaal;Totaal;Uitgeest;2021;13565.0
3199;Totaal;Totaal;Uitgeest;2022;13470.0
3200;Totaal;Totaal;Uithoorn;2015;29180.0
3201;Totaal;Totaal;Uithoorn;2016;29200.0
3202;Totaal;Totaal;Uithoorn;2017;29445.0
3203;Totaal;Totaal;Uithoorn;2018;29425.0
3204;Totaal;Totaal;Uithoorn;2019;29480.0
3205;Totaal;Totaal;Uithoorn;2020;30205.0
3206;Totaal;Totaal;Uithoorn;2021;31020.0
3207;Totaal;Totaal;Uithoorn;2022;31440.0
3208;Totaal;Totaal;Urk;2015;19985.0
3209;Totaal;Totaal;Urk;2016;20220.0
3210;Totaal;Totaal;Urk;2017;20525.0
3211;Totaal;Totaal;Urk;2018;20765.0
3212;Totaal;Totaal;Urk;2019;21030.0
3213;Totaal;Totaal;Urk;2020;21225.0
3214;Totaal;Totaal;Urk;2021;21470.0
3215;Totaal;Totaal;Urk;2022;21830.0
3216;Totaal;Totaal;Utrecht (gemeente);2015;338965.0
3217;Totaal;Totaal;Utrecht (gemeente);2016;343040.0
3218;Totaal;Totaal;Utrecht (gemeente);2017;347485.0
3219;Totaal;Totaal;Utrecht (gemeente);2018;352865.0
3220;Totaal;Totaal;Utrecht (gemeente);2019;357595.0
3221;Totaal;Totaal;Utrecht (gemeente);2020;359370.0
3222;Totaal;Totaal;Utrecht (gemeente);2021;361700.0
3223;Totaal;Totaal;Utrecht (gemeente);2022;367945.0
3224;Totaal;Totaal;Utrechtse Heuvelrug;2015;48505.0
3225;Totaal;Totaal;Utrechtse Heuvelrug;2016;49035.0
3226;Totaal;Totaal;Utrechtse Heuvelrug;2017;49315.0
3227;Totaal;Totaal;Utrechtse Heuvelrug;2018;49515.0
3228;Totaal;Totaal;Utrechtse Heuvelrug;2019;49580.0
3229;Totaal;Totaal;Utrechtse Heuvelrug;2020;49945.0
3230;Totaal;Totaal;Utrechtse Heuvelrug;2021;49980.0
3231;Totaal;Totaal;Utrechtse Heuvelrug;2022;50430.0
3232;Totaal;Totaal;Vaals;2015;9630.0
3233;Totaal;Totaal;Vaals;2016;9710.0
3234;Totaal;Totaal;Vaals;2017;9875.0
3235;Totaal;Totaal;Vaals;2018;10090.0
3236;Totaal;Totaal;Vaals;2019;10105.0
3237;Totaal;Totaal;Vaals;2020;10085.0
3238;Totaal;Totaal;Vaals;2021;10135.0
3239;Totaal;Totaal;Vaals;2022;10190.0
3240;Totaal;Totaal;Valkenburg aan de Geul;2015;16520.0
3241;Totaal;Totaal;Valkenburg aan de Geul;2016;16440.0
3242;Totaal;Totaal;Valkenburg aan de Geul;2017;16430.0
3243;Totaal;Totaal;Valkenburg aan de Geul;2018;16470.0
3244;Totaal;Totaal;Valkenburg aan de Geul;2019;16365.0
3245;Totaal;Totaal;Valkenburg aan de Geul;2020;16365.0
3246;Totaal;Totaal;Valkenburg aan de Geul;2021;16165.0
3247;Totaal;Totaal;Valkenburg aan de Geul;2022;16425.0
3248;Totaal;Totaal;Valkenswaard;2015;30260.0
3249;Totaal;Totaal;Valkenswaard;2016;30515.0
3250;Totaal;Totaal;Valkenswaard;2017;30655.0
3251;Totaal;Totaal;Valkenswaard;2018;30910.0
3252;Totaal;Totaal;Valkenswaard;2019;31195.0
3253;Totaal;Totaal;Valkenswaard;2020;31220.0
3254;Totaal;Totaal;Valkenswaard;2021;31235.0
3255;Totaal;Totaal;Valkenswaard;2022;31525.0
3256;Totaal;Totaal;Veendam;2015;27465.0
3257;Totaal;Totaal;Veendam;2016;27525.0
3258;Totaal;Totaal;Veendam;2017;27510.0
3259;Totaal;Totaal;Veendam;2018;27490.0
3260;Totaal;Totaal;Veendam;2019;27385.0
3261;Totaal;Totaal;Veendam;2020;27415.0
3262;Totaal;Totaal;Veendam;2021;27465.0
3263;Totaal;Totaal;Veendam;2022;27615.0
3264;Totaal;Totaal;Veenendaal;2015;63815.0
3265;Totaal;Totaal;Veenendaal;2016;64275.0
3266;Totaal;Totaal;Veenendaal;2017;64920.0
3267;Totaal;Totaal;Veenendaal;2018;65590.0
3268;Totaal;Totaal;Veenendaal;2019;66495.0
3269;Totaal;Totaal;Veenendaal;2020;66910.0
3270;Totaal;Totaal;Veenendaal;2021;67670.0
3271;Totaal;Totaal;Veenendaal;2022;68525.0
3272;Totaal;Totaal;Veere;2015;21960.0
3273;Totaal;Totaal;Veere;2016;21900.0
3274;Totaal;Totaal;Veere;2017;21865.0
3275;Totaal;Totaal;Veere;2018;21835.0
3276;Totaal;Totaal;Veere;2019;21880.0
3277;Totaal;Totaal;Veere;2020;21955.0
3278;Totaal;Totaal;Veere;2021;21850.0
3279;Totaal;Totaal;Veere;2022;22045.0
3280;Totaal;Totaal;Veghel;2015;38080.0
3281;Totaal;Totaal;Veghel;2016;38305.0
3282;Totaal;Totaal;Veghel;2017;
3283;Totaal;Totaal;Veghel;2018;
3284;Totaal;Totaal;Veghel;2019;
3285;Totaal;Totaal;Veghel;2020;
3286;Totaal;Totaal;Veghel;2021;
3287;Totaal;Totaal;Veghel;2022;
3288;Totaal;Totaal;Veldhoven;2015;44315.0
3289;Totaal;Totaal;Veldhoven;2016;44725.0
3290;Totaal;Totaal;Veldhoven;2017;44925.0
3291;Totaal;Totaal;Veldhoven;2018;45335.0
3292;Totaal;Totaal;Veldhoven;2019;45465.0
3293;Totaal;Totaal;Veldhoven;2020;45500.0
3294;Totaal;Totaal;Veldhoven;2021;45820.0
3295;Totaal;Totaal;Veldhoven;2022;46415.0
3296;Totaal;Totaal;Velsen;2015;67450.0
3297;Totaal;Totaal;Velsen;2016;67620.0
3298;Totaal;Totaal;Velsen;2017;67830.0
3299;Totaal;Totaal;Velsen;2018;68350.0
3300;Totaal;Totaal;Velsen;2019;68650.0
3301;Totaal;Totaal;Velsen;2020;68615.0
3302;Totaal;Totaal;Velsen;2021;68480.0
3303;Totaal;Totaal;Velsen;2022;68790.0
3304;Totaal;Totaal;Venlo;2015;100370.0
3305;Totaal;Totaal;Venlo;2016;101060.0
3306;Totaal;Totaal;Venlo;2017;101190.0
3307;Totaal;Totaal;Venlo;2018;101605.0
3308;Totaal;Totaal;Venlo;2019;101800.0
3309;Totaal;Totaal;Venlo;2020;101990.0
3310;Totaal;Totaal;Venlo;2021;102135.0
3311;Totaal;Totaal;Venlo;2022;103330.0
3312;Totaal;Totaal;Venray;2015;43290.0
3313;Totaal;Totaal;Venray;2016;43565.0
3314;Totaal;Totaal;Venray;2017;43340.0
3315;Totaal;Totaal;Venray;2018;43325.0
3316;Totaal;Totaal;Venray;2019;43615.0
3317;Totaal;Totaal;Venray;2020;43715.0
3318;Totaal;Totaal;Venray;2021;43965.0
3319;Totaal;Totaal;Venray;2022;44630.0
3320;Totaal;Totaal;Vianen;2015;19515.0
3321;Totaal;Totaal;Vianen;2016;19715.0
3322;Totaal;Totaal;Vianen;2017;19965.0
3323;Totaal;Totaal;Vianen;2018;20445.0
3324;Totaal;Totaal;Vianen;2019;
3325;Totaal;Totaal;Vianen;2020;
3326;Totaal;Totaal;Vianen;2021;
3327;Totaal;Totaal;Vianen;2022;
3328;Totaal;Totaal;Vijfheerenlanden;2015;
3329;Totaal;Totaal;Vijfheerenlanden;2016;
3330;Totaal;Totaal;Vijfheerenlanden;2017;
3331;Totaal;Totaal;Vijfheerenlanden;2018;
3332;Totaal;Totaal;Vijfheerenlanden;2019;56810.0
3333;Totaal;Totaal;Vijfheerenlanden;2020;57830.0
3334;Totaal;Totaal;Vijfheerenlanden;2021;58790.0
3335;Totaal;Totaal;Vijfheerenlanden;2022;60050.0
3336;Totaal;Totaal;Vlaardingen;2015;71810.0
3337;Totaal;Totaal;Vlaardingen;2016;72000.0
3338;Totaal;Totaal;Vlaardingen;2017;72050.0
3339;Totaal;Totaal;Vlaardingen;2018;72405.0
3340;Totaal;Totaal;Vlaardingen;2019;73395.0
3341;Totaal;Totaal;Vlaardingen;2020;73925.0
3342;Totaal;Totaal;Vlaardingen;2021;74145.0
3343;Totaal;Totaal;Vlaardingen;2022;75080.0
3344;Totaal;Totaal;Vlagtwedde;2015;16420.0
3345;Totaal;Totaal;Vlagtwedde;2016;15910.0
3346;Totaal;Totaal;Vlagtwedde;2017;15870.0
3347;Totaal;Totaal;Vlagtwedde;2018;
3348;Totaal;Totaal;Vlagtwedde;2019;
3349;Totaal;Totaal;Vlagtwedde;2020;
3350;Totaal;Totaal;Vlagtwedde;2021;
3351;Totaal;Totaal;Vlagtwedde;2022;
3352;Totaal;Totaal;Vlieland;2015;1085.0
3353;Totaal;Totaal;Vlieland;2016;1085.0
3354;Totaal;Totaal;Vlieland;2017;1130.0
3355;Totaal;Totaal;Vlieland;2018;1140.0
3356;Totaal;Totaal;Vlieland;2019;1155.0
3357;Totaal;Totaal;Vlieland;2020;1195.0
3358;Totaal;Totaal;Vlieland;2021;1195.0
3359;Totaal;Totaal;Vlieland;2022;1290.0
3360;Totaal;Totaal;Vlissingen;2015;44450.0
3361;Totaal;Totaal;Vlissingen;2016;44395.0
3362;Totaal;Totaal;Vlissingen;2017;44485.0
3363;Totaal;Totaal;Vlissingen;2018;44370.0
3364;Totaal;Totaal;Vlissingen;2019;44360.0
3365;Totaal;Totaal;Vlissingen;2020;44360.0
3366;Totaal;Totaal;Vlissingen;2021;44585.0
3367;Totaal;Totaal;Vlissingen;2022;45150.0
3368;Totaal;Totaal;Voerendaal;2015;12480.0
3369;Totaal;Totaal;Voerendaal;2016;12460.0
3370;Totaal;Totaal;Voerendaal;2017;12390.0
3371;Totaal;Totaal;Voerendaal;2018;12450.0
3372;Totaal;Totaal;Voerendaal;2019;12475.0
3373;Totaal;Totaal;Voerendaal;2020;12465.0
3374;Totaal;Totaal;Voerendaal;2021;12425.0
3375;Totaal;Totaal;Voerendaal;2022;12405.0
3376;Totaal;Totaal;Voorschoten;2015;25210.0
3377;Totaal;Totaal;Voorschoten;2016;25315.0
3378;Totaal;Totaal;Voorschoten;2017;25455.0
3379;Totaal;Totaal;Voorschoten;2018;25480.0
3380;Totaal;Totaal;Voorschoten;2019;25595.0
3381;Totaal;Totaal;Voorschoten;2020;25650.0
3382;Totaal;Totaal;Voorschoten;2021;25625.0
3383;Totaal;Totaal;Voorschoten;2022;25665.0
3384;Totaal;Totaal;Voorst;2015;23985.0
3385;Totaal;Totaal;Voorst;2016;24200.0
3386;Totaal;Totaal;Voorst;2017;24310.0
3387;Totaal;Totaal;Voorst;2018;24415.0
3388;Totaal;Totaal;Voorst;2019;24550.0
3389;Totaal;Totaal;Voorst;2020;24790.0
3390;Totaal;Totaal;Voorst;2021;24995.0
3391;Totaal;Totaal;Voorst;2022;25215.0
3392;Totaal;Totaal;Vught;2015;25975.0
3393;Totaal;Totaal;Vught;2016;26185.0
3394;Totaal;Totaal;Vught;2017;26420.0
3395;Totaal;Totaal;Vught;2018;26395.0
3396;Totaal;Totaal;Vught;2019;26560.0
3397;Totaal;Totaal;Vught;2020;26765.0
3398;Totaal;Totaal;Vught;2021;31785.0
3399;Totaal;Totaal;Vught;2022;32115.0
3400;Totaal;Totaal;Waadhoeke;2015;
3401;Totaal;Totaal;Waadhoeke;2016;
3402;Totaal;Totaal;Waadhoeke;2017;
3403;Totaal;Totaal;Waadhoeke;2018;46050.0
3404;Totaal;Totaal;Waadhoeke;2019;46090.0
3405;Totaal;Totaal;Waadhoeke;2020;46145.0
3406;Totaal;Totaal;Waadhoeke;2021;46310.0
3407;Totaal;Totaal;Waadhoeke;2022;46720.0
3408;Totaal;Totaal;Waalre;2015;17025.0
3409;Totaal;Totaal;Waalre;2016;16900.0
3410;Totaal;Totaal;Waalre;2017;17075.0
3411;Totaal;Totaal;Waalre;2018;17245.0
3412;Totaal;Totaal;Waalre;2019;17455.0
3413;Totaal;Totaal;Waalre;2020;17545.0
3414;Totaal;Totaal;Waalre;2021;17625.0
3415;Totaal;Totaal;Waalre;2022;17980.0
3416;Totaal;Totaal;Waalwijk;2015;47020.0
3417;Totaal;Totaal;Waalwijk;2016;47410.0
3418;Totaal;Totaal;Waalwijk;2017;47725.0
3419;Totaal;Totaal;Waalwijk;2018;48240.0
3420;Totaal;Totaal;Waalwijk;2019;48635.0
3421;Totaal;Totaal;Waalwijk;2020;48815.0
3422;Totaal;Totaal;Waalwijk;2021;49340.0
3423;Totaal;Totaal;Waalwijk;2022;49950.0
3424;Totaal;Totaal;Waddinxveen;2015;26070.0
3425;Totaal;Totaal;Waddinxveen;2016;26535.0
3426;Totaal;Totaal;Waddinxveen;2017;27580.0
3427;Totaal;Totaal;Waddinxveen;2018;28315.0
3428;Totaal;Totaal;Waddinxveen;2019;29290.0
3429;Totaal;Totaal;Waddinxveen;2020;30480.0
3430;Totaal;Totaal;Waddinxveen;2021;31340.0
3431;Totaal;Totaal;Waddinxveen;2022;32600.0
3432;Totaal;Totaal;Wageningen;2015;37835.0
3433;Totaal;Totaal;Wageningen;2016;38460.0
3434;Totaal;Totaal;Wageningen;2017;38410.0
3435;Totaal;Totaal;Wageningen;2018;38775.0
3436;Totaal;Totaal;Wageningen;2019;39665.0
3437;Totaal;Totaal;Wageningen;2020;39635.0
3438;Totaal;Totaal;Wageningen;2021;39940.0
3439;Totaal;Totaal;Wageningen;2022;40960.0
3440;Totaal;Totaal;Wassenaar;2015;25885.0
3441;Totaal;Totaal;Wassenaar;2016;26055.0
3442;Totaal;Totaal;Wassenaar;2017;26085.0
3443;Totaal;Totaal;Wassenaar;2018;26210.0
3444;Totaal;Totaal;Wassenaar;2019;26305.0
3445;Totaal;Totaal;Wassenaar;2020;26950.0
3446;Totaal;Totaal;Wassenaar;2021;27115.0
3447;Totaal;Totaal;Wassenaar;2022;27095.0
3448;Totaal;Totaal;Waterland;2015;17305.0
3449;Totaal;Totaal;Waterland;2016;17290.0
3450;Totaal;Totaal;Waterland;2017;17260.0
3451;Totaal;Totaal;Waterland;2018;17315.0
3452;Totaal;Totaal;Waterland;2019;17425.0
3453;Totaal;Totaal;Waterland;2020;17310.0
3454;Totaal;Totaal;Waterland;2021;17345.0
3455;Totaal;Totaal;Waterland;2022;17610.0
3456;Totaal;Totaal;Weert;2015;49100.0
3457;Totaal;Totaal;Weert;2016;49575.0
3458;Totaal;Totaal;Weert;2017;49855.0
3459;Totaal;Totaal;Weert;2018;49840.0
3460;Totaal;Totaal;Weert;2019;50105.0
3461;Totaal;Totaal;Weert;2020;50010.0
3462;Totaal;Totaal;Weert;2021;50345.0
3463;Totaal;Totaal;Weert;2022;50870.0
3464;Totaal;Totaal;Weesp;2015;18570.0
3465;Totaal;Totaal;Weesp;2016;18750.0
3466;Totaal;Totaal;Weesp;2017;19145.0
3467;Totaal;Totaal;Weesp;2018;19335.0
3468;Totaal;Totaal;Weesp;2019;19740.0
3469;Totaal;Totaal;Weesp;2020;20445.0
3470;Totaal;Totaal;Weesp;2021;20765.0
3471;Totaal;Totaal;Weesp;2022;22080.0
3472;Totaal;Totaal;Werkendam;2015;26525.0
3473;Totaal;Totaal;Werkendam;2016;26845.0
3474;Totaal;Totaal;Werkendam;2017;26980.0
3475;Totaal;Totaal;Werkendam;2018;27300.0
3476;Totaal;Totaal;Werkendam;2019;
3477;Totaal;Totaal;Werkendam;2020;
3478;Totaal;Totaal;Werkendam;2021;
3479;Totaal;Totaal;Werkendam;2022;
3480;Totaal;Totaal;West Betuwe;2015;
3481;Totaal;Totaal;West Betuwe;2016;
3482;Totaal;Totaal;West Betuwe;2017;
3483;Totaal;Totaal;West Betuwe;2018;
3484;Totaal;Totaal;West Betuwe;2019;51130.0
3485;Totaal;Totaal;West Betuwe;2020;51495.0
3486;Totaal;Totaal;West Betuwe;2021;51970.0
3487;Totaal;Totaal;West Betuwe;2022;52720.0
3488;Totaal;Totaal;West Maas en Waal;2015;18695.0
3489;Totaal;Totaal;West Maas en Waal;2016;18820.0
3490;Totaal;Totaal;West Maas en Waal;2017;18890.0
3491;Totaal;Totaal;West Maas en Waal;2018;19075.0
3492;Totaal;Totaal;West Maas en Waal;2019;19325.0
3493;Totaal;Totaal;West Maas en Waal;2020;19580.0
3494;Totaal;Totaal;West Maas en Waal;2021;19675.0
3495;Totaal;Totaal;West Maas en Waal;2022;20065.0
3496;Totaal;Totaal;Westerkwartier;2015;
3497;Totaal;Totaal;Westerkwartier;2016;
3498;Totaal;Totaal;Westerkwartier;2017;
3499;Totaal;Totaal;Westerkwartier;2018;
3500;Totaal;Totaal;Westerkwartier;2019;63330.0
3501;Totaal;Totaal;Westerkwartier;2020;63680.0
3502;Totaal;Totaal;Westerkwartier;2021;64305.0
3503;Totaal;Totaal;Westerkwartier;2022;64945.0
3504;Totaal;Totaal;Westerveld;2015;18940.0
3505;Totaal;Totaal;Westerveld;2016;19085.0
3506;Totaal;Totaal;Westerveld;2017;19150.0
3507;Totaal;Totaal;Westerveld;2018;19350.0
3508;Totaal;Totaal;Westerveld;2019;19460.0
3509;Totaal;Totaal;Westerveld;2020;19660.0
3510;Totaal;Totaal;Westerveld;2021;19855.0
3511;Totaal;Totaal;Westerveld;2022;19860.0
3512;Totaal;Totaal;Westervoort;2015;15000.0
3513;Totaal;Totaal;Westervoort;2016;14990.0
3514;Totaal;Totaal;Westervoort;2017;15015.0
3515;Totaal;Totaal;Westervoort;2018;14945.0
3516;Totaal;Totaal;Westervoort;2019;14970.0
3517;Totaal;Totaal;Westervoort;2020;15015.0
3518;Totaal;Totaal;Westervoort;2021;14945.0
3519;Totaal;Totaal;Westervoort;2022;15115.0
3520;Totaal;Totaal;Westerwolde;2015;
3521;Totaal;Totaal;Westerwolde;2016;
3522;Totaal;Totaal;Westerwolde;2017;
3523;Totaal;Totaal;Westerwolde;2018;25200.0
3524;Totaal;Totaal;Westerwolde;2019;25735.0
3525;Totaal;Totaal;Westerwolde;2020;26215.0
3526;Totaal;Totaal;Westerwolde;2021;26570.0
3527;Totaal;Totaal;Westerwolde;2022;26535.0
3528;Totaal;Totaal;Westland;2015;104960.0
3529;Totaal;Totaal;Westland;2016;105630.0
3530;Totaal;Totaal;Westland;2017;107490.0
3531;Totaal;Totaal;Westland;2018;108605.0
3532;Totaal;Totaal;Westland;2019;110375.0
3533;Totaal;Totaal;Westland;2020;111380.0
3534;Totaal;Totaal;Westland;2021;112450.0
3535;Totaal;Totaal;Westland;2022;114885.0
3536;Totaal;Totaal;Weststellingwerf;2015;25520.0
3537;Totaal;Totaal;Weststellingwerf;2016;25610.0
3538;Totaal;Totaal;Weststellingwerf;2017;25720.0
3539;Totaal;Totaal;Weststellingwerf;2018;25840.0
3540;Totaal;Totaal;Weststellingwerf;2019;25915.0
3541;Totaal;Totaal;Weststellingwerf;2020;26130.0
3542;Totaal;Totaal;Weststellingwerf;2021;26280.0
3543;Totaal;Totaal;Weststellingwerf;2022;26465.0
3544;Totaal;Totaal;Westvoorne;2015;14195.0
3545;Totaal;Totaal;Westvoorne;2016;14255.0
3546;Totaal;Totaal;Westvoorne;2017;14510.0
3547;Totaal;Totaal;Westvoorne;2018;14625.0
3548;Totaal;Totaal;Westvoorne;2019;14730.0
3549;Totaal;Totaal;Westvoorne;2020;14900.0
3550;Totaal;Totaal;Westvoorne;2021;14960.0
3551;Totaal;Totaal;Westvoorne;2022;15015.0
3552;Totaal;Totaal;Wierden;2015;23950.0
3553;Totaal;Totaal;Wierden;2016;24225.0
3554;Totaal;Totaal;Wierden;2017;24260.0
3555;Totaal;Totaal;Wierden;2018;24350.0
3556;Totaal;Totaal;Wierden;2019;24445.0
3557;Totaal;Totaal;Wierden;2020;24540.0
3558;Totaal;Totaal;Wierden;2021;24645.0
3559;Totaal;Totaal;Wierden;2022;24860.0
3560;Totaal;Totaal;Wijchen;2015;40815.0
3561;Totaal;Totaal;Wijchen;2016;40875.0
3562;Totaal;Totaal;Wijchen;2017;40845.0
3563;Totaal;Totaal;Wijchen;2018;40950.0
3564;Totaal;Totaal;Wijchen;2019;41110.0
3565;Totaal;Totaal;Wijchen;2020;41260.0
3566;Totaal;Totaal;Wijchen;2021;41345.0
3567;Totaal;Totaal;Wijchen;2022;41535.0
3568;Totaal;Totaal;Wijdemeren;2015;23275.0
3569;Totaal;Totaal;Wijdemeren;2016;23445.0
3570;Totaal;Totaal;Wijdemeren;2017;23660.0
3571;Totaal;Totaal;Wijdemeren;2018;24015.0
3572;Totaal;Totaal;Wijdemeren;2019;24360.0
3573;Totaal;Totaal;Wijdemeren;2020;24465.0
3574;Totaal;Totaal;Wijdemeren;2021;24495.0
3575;Totaal;Totaal;Wijdemeren;2022;24660.0
3576;Totaal;Totaal;Wijk bij Duurstede;2015;23385.0
3577;Totaal;Totaal;Wijk bij Duurstede;2016;23500.0
3578;Totaal;Totaal;Wijk bij Duurstede;2017;23680.0
3579;Totaal;Totaal;Wijk bij Duurstede;2018;23760.0
3580;Totaal;Totaal;Wijk bij Duurstede;2019;23915.0
3581;Totaal;Totaal;Wijk bij Duurstede;2020;23925.0
3582;Totaal;Totaal;Wijk bij Duurstede;2021;23920.0
3583;Totaal;Totaal;Wijk bij Duurstede;2022;23995.0
3584;Totaal;Totaal;Winsum;2015;13635.0
3585;Totaal;Totaal;Winsum;2016;13595.0
3586;Totaal;Totaal;Winsum;2017;13560.0
3587;Totaal;Totaal;Winsum;2018;13510.0
3588;Totaal;Totaal;Winsum;2019;
3589;Totaal;Totaal;Winsum;2020;
3590;Totaal;Totaal;Winsum;2021;
3591;Totaal;Totaal;Winsum;2022;
3592;Totaal;Totaal;Winterswijk;2015;28940.0
3593;Totaal;Totaal;Winterswijk;2016;28910.0
3594;Totaal;Totaal;Winterswijk;2017;28985.0
3595;Totaal;Totaal;Winterswijk;2018;28905.0
3596;Totaal;Totaal;Winterswijk;2019;28855.0
3597;Totaal;Totaal;Winterswijk;2020;29020.0
3598;Totaal;Totaal;Winterswijk;2021;29185.0
3599;Totaal;Totaal;Winterswijk;2022;29255.0
3600;Totaal;Totaal;Woensdrecht;2015;21680.0
3601;Totaal;Totaal;Woensdrecht;2016;21835.0
3602;Totaal;Totaal;Woensdrecht;2017;21800.0
3603;Totaal;Totaal;Woensdrecht;2018;21865.0
3604;Totaal;Totaal;Woensdrecht;2019;21875.0
3605;Totaal;Totaal;Woensdrecht;2020;22030.0
3606;Totaal;Totaal;Woensdrecht;2021;22110.0
3607;Totaal;Totaal;Woensdrecht;2022;22190.0
3608;Totaal;Totaal;Woerden;2015;51160.0
3609;Totaal;Totaal;Woerden;2016;51515.0
3610;Totaal;Totaal;Woerden;2017;51760.0
3611;Totaal;Totaal;Woerden;2018;52195.0
3612;Totaal;Totaal;Woerden;2019;52300.0
3613;Totaal;Totaal;Woerden;2020;52695.0
3614;Totaal;Totaal;Woerden;2021;52880.0
3615;Totaal;Totaal;Woerden;2022;53245.0
3616;Totaal;Totaal;De Wolden;2015;23720.0
3617;Totaal;Totaal;De Wolden;2016;23745.0
3618;Totaal;Totaal;De Wolden;2017;23915.0
3619;Totaal;Totaal;De Wolden;2018;24110.0
3620;Totaal;Totaal;De Wolden;2019;24330.0
3621;Totaal;Totaal;De Wolden;2020;24375.0
3622;Totaal;Totaal;De Wolden;2021;24510.0
