ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
5564;Totaal mannen en vrouwen;15 tot 75 jaar;Wester Eng;1430;980;68.0;84.0;56.0;29.0;16.0
5565;Totaal mannen en vrouwen;15 tot 75 jaar;Spiegel;3650;2380;65.0;66.0;48.0;18.0;34.0
5566;Totaal mannen en vrouwen;15 tot 75 jaar;Lomanplein;680;460;67.0;66.0;48.0;18.0;34.0
5567;Totaal mannen en vrouwen;15 tot 75 jaar;Schimmellaan;200;130;63.0;;;;
5568;Totaal mannen en vrouwen;15 tot 75 jaar;Boslaan;960;610;64.0;62.0;44.0;18.0;38.0
5569;Totaal mannen en vrouwen;15 tot 75 jaar;Koedijk;530;330;63.0;56.0;41.0;15.0;44.0
5570;Totaal mannen en vrouwen;15 tot 75 jaar;Kom van Bieghel;650;420;65.0;73.0;51.0;21.0;27.0
5571;Totaal mannen en vrouwen;15 tot 75 jaar;Meijerkamp;400;300;75.0;80.0;60.0;20.0;20.0
5572;Totaal mannen en vrouwen;15 tot 75 jaar;Fransekamp;220;130;58.0;;;;
5573;Totaal mannen en vrouwen;15 tot 75 jaar;Muiden;4910;3380;69.0;72.0;52.0;20.0;28.0
5574;Totaal mannen en vrouwen;15 tot 75 jaar;Vesting Muiden;950;670;70.0;70.0;50.0;20.0;30.0
5575;Totaal mannen en vrouwen;15 tot 75 jaar;Krijgsman;1120;800;71.0;78.0;59.0;19.0;22.0
5576;Totaal mannen en vrouwen;15 tot 75 jaar;Muiderberg;1120;760;67.0;64.0;47.0;17.0;36.0
5577;Totaal mannen en vrouwen;15 tot 75 jaar;Mariahoeve Muiden;540;330;62.0;80.0;56.0;24.0;20.0
5578;Totaal mannen en vrouwen;15 tot 75 jaar;Buitendijken Muiderberg;990;700;70.0;76.0;53.0;22.0;24.0
5579;Totaal mannen en vrouwen;15 tot 75 jaar;Pampusweg;60;40;;;;;
5580;Totaal mannen en vrouwen;15 tot 75 jaar;IJmeer;0;0;;;;;
5581;Totaal mannen en vrouwen;15 tot 75 jaar;Noordpolder;120;90;;;;;
5582;Totaal mannen en vrouwen;15 tot 75 jaar;Naarden;12170;8190;67.0;75.0;54.0;21.0;25.0
5583;Totaal mannen en vrouwen;15 tot 75 jaar;Naarden Vesting;1100;690;63.0;64.0;45.0;19.0;36.0
5584;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp Keverdijk;2750;1930;70.0;84.0;56.0;27.0;16.0
5585;Totaal mannen en vrouwen;15 tot 75 jaar;Naarderwoonbos;360;210;59.0;60.0;42.0;18.0;40.0
5586;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Gooimeer-Zuid;20;10;;;;;
5587;Totaal mannen en vrouwen;15 tot 75 jaar;Oranje Nassaupark-Noord;430;320;75.0;70.0;55.0;15.0;30.0
5588;Totaal mannen en vrouwen;15 tot 75 jaar;Oranje Nassaupark-Zuid;870;540;61.0;70.0;53.0;17.0;30.0
5589;Totaal mannen en vrouwen;15 tot 75 jaar;Ministerpark;1760;1230;70.0;76.0;56.0;21.0;24.0
5590;Totaal mannen en vrouwen;15 tot 75 jaar;Componistenkwartier;1030;670;65.0;73.0;51.0;21.0;27.0
5591;Totaal mannen en vrouwen;15 tot 75 jaar;Rembrandtpark;1560;1050;67.0;73.0;55.0;18.0;27.0
5592;Totaal mannen en vrouwen;15 tot 75 jaar;Bos van Bredius-Noord;190;110;56.0;;;;
5593;Totaal mannen en vrouwen;15 tot 75 jaar;Valkeveen;460;320;70.0;57.0;43.0;14.0;43.0
5594;Totaal mannen en vrouwen;15 tot 75 jaar;Naardermeer;50;30;;;;;
5595;Totaal mannen en vrouwen;15 tot 75 jaar;Bos van Bredius-Zuid;80;50;;;;;
5596;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Gooimeer-Noord;10;0;;;;;
5597;Totaal mannen en vrouwen;15 tot 75 jaar;Vierhoven;580;390;67.0;82.0;57.0;25.0;18.0
5598;Totaal mannen en vrouwen;15 tot 75 jaar;Naardermeerkwartier;260;170;65.0;81.0;57.0;24.0;19.0
5599;Totaal mannen en vrouwen;15 tot 75 jaar;De Fortlanden;660;460;70.0;87.0;63.0;24.0;13.0
5600;Totaal mannen en vrouwen;15 tot 75 jaar;Gorinchem;27990;19320;69.0;85.0;59.0;26.0;15.0
5601;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Gorinchem binnenstad;4610;3230;70.0;80.0;54.0;26.0;20.0
5602;Totaal mannen en vrouwen;15 tot 75 jaar;Bovenstad;1630;1130;70.0;80.0;55.0;25.0;20.0
5603;Totaal mannen en vrouwen;15 tot 75 jaar;Benedenstad;2980;2100;70.0;80.0;54.0;26.0;20.0
5604;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Wijdschild;1400;1030;73.0;81.0;60.0;22.0;19.0
5605;Totaal mannen en vrouwen;15 tot 75 jaar;Wijdschild;1400;1030;73.0;81.0;60.0;22.0;19.0
5606;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Lingewijk;2070;1410;68.0;88.0;61.0;27.0;12.0
5607;Totaal mannen en vrouwen;15 tot 75 jaar;Lingewijk;2070;1410;68.0;88.0;61.0;27.0;12.0
5608;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 haarwijk;4780;3000;63.0;86.0;56.0;30.0;14.0
5609;Totaal mannen en vrouwen;15 tot 75 jaar;Haarwijk West;3010;1830;61.0;85.0;53.0;31.0;15.0
5610;Totaal mannen en vrouwen;15 tot 75 jaar;Haarwijk Oost;1780;1180;66.0;87.0;59.0;28.0;13.0
5611;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Stalkaarsen;2270;1590;70.0;89.0;63.0;26.0;11.0
5612;Totaal mannen en vrouwen;15 tot 75 jaar;Stalkaarsen;2270;1590;70.0;89.0;63.0;26.0;11.0
5613;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Gildenwijk;3660;2000;55.0;89.0;53.0;36.0;11.0
5614;Totaal mannen en vrouwen;15 tot 75 jaar;Gildenwijk;3660;2000;55.0;89.0;53.0;36.0;11.0
5615;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Schelluinsestraat;120;70;;;;;
5616;Totaal mannen en vrouwen;15 tot 75 jaar;Schelluinsestraat;120;70;;;;;
5617;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Avelingen Oost;40;20;;;;;
5618;Totaal mannen en vrouwen;15 tot 75 jaar;Avelingen Oost;40;20;;;;;
5619;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Avelingen West;30;20;;;;;
5620;Totaal mannen en vrouwen;15 tot 75 jaar;Avelingen West;30;20;;;;;
5621;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10 Molenvliet;50;30;;;;;
5622;Totaal mannen en vrouwen;15 tot 75 jaar;Molenvliet;50;30;;;;;
5623;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 11 laag Dalem;6420;4860;76.0;87.0;62.0;25.0;13.0
5624;Totaal mannen en vrouwen;15 tot 75 jaar;Laag Dalem I;1660;1140;69.0;87.0;63.0;24.0;13.0
5625;Totaal mannen en vrouwen;15 tot 75 jaar;Laag Dalem II;2040;1510;74.0;88.0;64.0;24.0;12.0
5626;Totaal mannen en vrouwen;15 tot 75 jaar;Laag Dalem Oost;2060;1670;81.0;89.0;63.0;26.0;11.0
5627;Totaal mannen en vrouwen;15 tot 75 jaar;Laag Dalem Zuid;660;540;82.0;80.0;54.0;26.0;20.0
5628;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 12 Dalem;690;500;72.0;84.0;62.0;21.0;16.0
5629;Totaal mannen en vrouwen;15 tot 75 jaar;Dalem;690;500;72.0;84.0;62.0;21.0;16.0
5630;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 13 Hoog Dalem;1570;1330;85.0;86.0;68.0;19.0;14.0
5631;Totaal mannen en vrouwen;15 tot 75 jaar;Hoog Dalem;1570;1330;85.0;86.0;68.0;19.0;14.0
5632;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 14 Bedrijventerrein Oost;20;10;;;;;
5633;Totaal mannen en vrouwen;15 tot 75 jaar;Linge;10;10;;;;;
5634;Totaal mannen en vrouwen;15 tot 75 jaar;Oost I;0;0;;;;;
5635;Totaal mannen en vrouwen;15 tot 75 jaar;Oost II;0;0;;;;;
5636;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 15 Papland;50;40;;;;;
5637;Totaal mannen en vrouwen;15 tot 75 jaar;Papland;50;40;;;;;
5638;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 16 schotdeuren;80;60;;;;;
5639;Totaal mannen en vrouwen;15 tot 75 jaar;Schotdeuren;80;60;;;;;
5640;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 17 Bedrijventerrein Noord;20;10;;;;;
5641;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Noord;20;10;;;;;
5642;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 18 Landelijk gebied West;70;50;;;;;
5643;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied West;70;50;;;;;
5644;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 19 Landelijk gebied Noord;10;10;;;;;
5645;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Noord;10;10;;;;;
5646;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 20 Landelijk gebied Oost;10;10;;;;;
5647;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Oost;10;10;;;;;
5648;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 21 Landelijk gebied Zuid;10;10;;;;;
5649;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Zuid;10;10;;;;;
5650;Totaal mannen en vrouwen;15 tot 75 jaar;Gouda;54880;37790;69.0;86.0;59.0;27.0;14.0
5651;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad;6620;4820;73.0;81.0;53.0;28.0;19.0
5652;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Markt e.o.;1210;840;70.0;84.0;50.0;34.0;16.0
5653;Totaal mannen en vrouwen;15 tot 75 jaar;De Baan e.o.;1260;910;72.0;81.0;53.0;27.0;19.0
5654;Totaal mannen en vrouwen;15 tot 75 jaar;Turfmarkt e.o.;1090;830;76.0;78.0;55.0;22.0;22.0
5655;Totaal mannen en vrouwen;15 tot 75 jaar;Raam e.o.;1750;1260;72.0;81.0;52.0;29.0;19.0
5656;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Park Oost;1290;960;74.0;83.0;57.0;26.0;17.0
5657;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Park West;0;0;;;;;
5658;Totaal mannen en vrouwen;15 tot 75 jaar;De Korte Akkeren;7450;5060;68.0;88.0;59.0;29.0;12.0
5659;Totaal mannen en vrouwen;15 tot 75 jaar;De Korte Akkeren Oud;4750;3340;70.0;89.0;59.0;30.0;11.0
5660;Totaal mannen en vrouwen;15 tot 75 jaar;De Korte Akkeren Nieuw;2050;1290;63.0;88.0;59.0;29.0;12.0
5661;Totaal mannen en vrouwen;15 tot 75 jaar;Industrieterrein Kromme Gouwe;210;130;64.0;;;;
5662;Totaal mannen en vrouwen;15 tot 75 jaar;Industrieterrein Hollandsche IJssel;50;30;;;;;
5663;Totaal mannen en vrouwen;15 tot 75 jaar;Weidebloemkwartier;400;280;70.0;89.0;62.0;26.0;11.0
5664;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemendaal;6860;4550;66.0;87.0;62.0;26.0;13.0
5665;Totaal mannen en vrouwen;15 tot 75 jaar;Boerhaavekwartier;1690;1100;65.0;90.0;61.0;29.0;10.0
5666;Totaal mannen en vrouwen;15 tot 75 jaar;Windrooskwartier en Heesterbuurt;2540;1780;70.0;88.0;61.0;26.0;12.0
5667;Totaal mannen en vrouwen;15 tot 75 jaar;Groenhovenkwartier;1570;950;60.0;89.0;64.0;25.0;11.0
5668;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemendaalseweg;50;40;;;;;
5669;Totaal mannen en vrouwen;15 tot 75 jaar;De Goudse Poort;460;340;74.0;85.0;62.0;23.0;15.0
5670;Totaal mannen en vrouwen;15 tot 75 jaar;Gaardenbuurt;550;350;64.0;79.0;59.0;20.0;21.0
5671;Totaal mannen en vrouwen;15 tot 75 jaar;Plaswijck;9040;5630;62.0;87.0;62.0;25.0;13.0
5672;Totaal mannen en vrouwen;15 tot 75 jaar;Hoef- en Veldbuurt;1380;670;48.0;90.0;66.0;24.0;10.0
5673;Totaal mannen en vrouwen;15 tot 75 jaar;Zomenbuurt;970;560;58.0;87.0;60.0;27.0;13.0
5674;Totaal mannen en vrouwen;15 tot 75 jaar;Hoevenbuurt;1380;950;69.0;90.0;66.0;24.0;10.0
5675;Totaal mannen en vrouwen;15 tot 75 jaar;Lusten-, Burgen- en Steinenbuurt;2080;1240;60.0;89.0;59.0;29.0;11.0
5676;Totaal mannen en vrouwen;15 tot 75 jaar;Grassen- Waterbuurt;1110;770;69.0;81.0;61.0;20.0;19.0
5677;Totaal mannen en vrouwen;15 tot 75 jaar;Bodegraafsestraatweg;110;90;;;;;
5678;Totaal mannen en vrouwen;15 tot 75 jaar;De Mammoet;810;540;66.0;81.0;56.0;24.0;19.0
5679;Totaal mannen en vrouwen;15 tot 75 jaar;Wervenbuurt;1200;820;68.0;90.0;66.0;25.0;10.0
5680;Totaal mannen en vrouwen;15 tot 75 jaar;Noord;7710;5480;71.0;86.0;59.0;26.0;14.0
5681;Totaal mannen en vrouwen;15 tot 75 jaar;Ouwe Gouwe;3690;2710;73.0;87.0;60.0;26.0;13.0
5682;Totaal mannen en vrouwen;15 tot 75 jaar;Statensingel;310;230;73.0;89.0;61.0;27.0;11.0
5683;Totaal mannen en vrouwen;15 tot 75 jaar;Wethouder Venteweg;440;310;70.0;81.0;60.0;21.0;19.0
5684;Totaal mannen en vrouwen;15 tot 75 jaar;Achterwillenseweg;690;400;58.0;87.0;53.0;34.0;13.0
5685;Totaal mannen en vrouwen;15 tot 75 jaar;Slagenbuurt;1810;1200;66.0;86.0;61.0;25.0;14.0
5686;Totaal mannen en vrouwen;15 tot 75 jaar;Middenwillens;750;630;83.0;80.0;55.0;25.0;20.0
5687;Totaal mannen en vrouwen;15 tot 75 jaar;De Goudse Hout;10;10;;;;;
5688;Totaal mannen en vrouwen;15 tot 75 jaar;Kort Haarlem;7220;4950;69.0;85.0;57.0;28.0;15.0
5689;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterwei;1180;780;66.0;89.0;54.0;35.0;11.0
5690;Totaal mannen en vrouwen;15 tot 75 jaar;Vreewijk;940;630;68.0;86.0;58.0;28.0;14.0
5691;Totaal mannen en vrouwen;15 tot 75 jaar;Voorwillenseweg;330;240;72.0;74.0;49.0;25.0;26.0
5692;Totaal mannen en vrouwen;15 tot 75 jaar;Kadenbuurt;1990;1430;72.0;86.0;59.0;27.0;14.0
5693;Totaal mannen en vrouwen;15 tot 75 jaar;Kort Haarlem;2780;1870;67.0;84.0;57.0;27.0;16.0
5694;Totaal mannen en vrouwen;15 tot 75 jaar;Goverwelle;8410;5960;71.0;89.0;62.0;27.0;11.0
5695;Totaal mannen en vrouwen;15 tot 75 jaar;Sportbuurt;1020;580;57.0;87.0;52.0;36.0;13.0
5696;Totaal mannen en vrouwen;15 tot 75 jaar;Molenbuurt;2420;1740;72.0;91.0;64.0;27.0;9.0
5697;Totaal mannen en vrouwen;15 tot 75 jaar;Polderbuurt;2400;1740;72.0;89.0;64.0;25.0;11.0
5698;Totaal mannen en vrouwen;15 tot 75 jaar;Vrijheidsbuurt;690;520;75.0;85.0;62.0;23.0;15.0
5699;Totaal mannen en vrouwen;15 tot 75 jaar;Componistenbuurt;1370;1070;78.0;90.0;65.0;25.0;10.0
5700;Totaal mannen en vrouwen;15 tot 75 jaar;Muziekbuurt;500;320;63.0;88.0;59.0;29.0;12.0
5701;Totaal mannen en vrouwen;15 tot 75 jaar;Stolwijkersluis;340;260;75.0;77.0;52.0;25.0;23.0
5702;Totaal mannen en vrouwen;15 tot 75 jaar;Stolwijkersluis Oost;270;200;74.0;76.0;51.0;26.0;24.0
5703;Totaal mannen en vrouwen;15 tot 75 jaar;Stolwijkersluis West;70;60;;;;;
5704;Totaal mannen en vrouwen;15 tot 75 jaar;Westergouwe;1240;1080;87.0;88.0;57.0;31.0;12.0
5705;Totaal mannen en vrouwen;15 tot 75 jaar;Gouwestroom;20;20;;;;;
5706;Totaal mannen en vrouwen;15 tot 75 jaar;Ringvaartbocht;20;10;;;;;
5707;Totaal mannen en vrouwen;15 tot 75 jaar;Oostpolder in Schieland;230;210;93.0;92.0;12.0;80.0;8.0
5708;Totaal mannen en vrouwen;15 tot 75 jaar;De Eilanden;640;560;88.0;88.0;71.0;17.0;12.0
5709;Totaal mannen en vrouwen;15 tot 75 jaar;Tuinenbuurt;340;280;81.0;86.0;63.0;23.0;14.0
5710;Totaal mannen en vrouwen;15 tot 75 jaar;Westergouwe;0;0;;;;;
5711;Totaal mannen en vrouwen;15 tot 75 jaar;Grave;9120;6410;70.0;85.0;59.0;26.0;15.0
5712;Totaal mannen en vrouwen;15 tot 75 jaar;Escharen;930;680;73.0;80.0;58.0;22.0;20.0
5713;Totaal mannen en vrouwen;15 tot 75 jaar;Escharen kom;590;410;70.0;83.0;60.0;23.0;17.0
5714;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Oost;190;150;79.0;79.0;58.0;21.0;21.0
5715;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied West(in Raam);150;120;76.0;;;;
5716;Totaal mannen en vrouwen;15 tot 75 jaar;Velp;840;640;76.0;74.0;47.0;28.0;26.0
5717;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuw Velp;300;230;76.0;84.0;55.0;29.0;16.0
5718;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Zuid;150;120;76.0;;;;
5719;Totaal mannen en vrouwen;15 tot 75 jaar;De Eek (industrieterrein);10;10;;;;;
5720;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Noord(Rijksw);150;130;82.0;;;;
5721;Totaal mannen en vrouwen;15 tot 75 jaar;Oud Velp;220;160;71.0;78.0;49.0;29.0;22.0
5722;Totaal mannen en vrouwen;15 tot 75 jaar;Gassel;910;650;72.0;80.0;55.0;25.0;20.0
5723;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Gassel;280;210;74.0;68.0;43.0;25.0;32.0
5724;Totaal mannen en vrouwen;15 tot 75 jaar;Gassel kom;630;440;71.0;86.0;60.0;25.0;14.0
5725;Totaal mannen en vrouwen;15 tot 75 jaar;Grave;6440;4450;69.0;88.0;61.0;26.0;12.0
5726;Totaal mannen en vrouwen;15 tot 75 jaar;Bikkelkamp;730;450;61.0;87.0;58.0;29.0;13.0
5727;Totaal mannen en vrouwen;15 tot 75 jaar;De Stoof;680;490;71.0;88.0;64.0;24.0;12.0
5728;Totaal mannen en vrouwen;15 tot 75 jaar;Zittert;1070;750;70.0;91.0;65.0;27.0;9.0
5729;Totaal mannen en vrouwen;15 tot 75 jaar;Mars;590;440;75.0;90.0;66.0;24.0;10.0
5730;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad;1110;730;66.0;84.0;59.0;26.0;16.0
5731;Totaal mannen en vrouwen;15 tot 75 jaar;Wisseveld:industrieterrein;0;0;;;;;
5732;Totaal mannen en vrouwen;15 tot 75 jaar;Estersveld;2270;1590;70.0;88.0;60.0;28.0;12.0
5733;Totaal mannen en vrouwen;15 tot 75 jaar;'s-Gravenhage;415830;262430;63.0;80.0;51.0;29.0;20.0
5734;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Oostduinen;0;0;;;;;
5735;Totaal mannen en vrouwen;15 tot 75 jaar;Oostduinen;0;0;;;;;
5736;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Belgisch Park;6250;3770;60.0;74.0;50.0;23.0;26.0
5737;Totaal mannen en vrouwen;15 tot 75 jaar;Belgisch Park;6250;3770;60.0;74.0;50.0;23.0;26.0
5738;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Westbroekpark en Duttendel;1340;700;52.0;59.0;45.0;14.0;41.0
5739;Totaal mannen en vrouwen;15 tot 75 jaar;Westbroekpark;620;300;47.0;60.0;46.0;14.0;40.0
5740;Totaal mannen en vrouwen;15 tot 75 jaar;Duttendel;710;400;56.0;59.0;45.0;14.0;41.0
5741;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Benoordenhout;9770;6120;63.0;74.0;57.0;18.0;26.0
5742;Totaal mannen en vrouwen;15 tot 75 jaar;Nassaubuurt;1180;760;64.0;72.0;53.0;20.0;28.0
5743;Totaal mannen en vrouwen;15 tot 75 jaar;Uilennest;1540;1030;67.0;76.0;57.0;19.0;24.0
5744;Totaal mannen en vrouwen;15 tot 75 jaar;Duinzigt;1450;770;53.0;71.0;52.0;19.0;29.0
5745;Totaal mannen en vrouwen;15 tot 75 jaar;Waalsdorp;2680;1680;63.0;73.0;57.0;16.0;27.0
5746;Totaal mannen en vrouwen;15 tot 75 jaar;Arendsdorp;1200;720;60.0;73.0;58.0;15.0;27.0
5747;Totaal mannen en vrouwen;15 tot 75 jaar;Van Hoytemastraat en omgeving;1710;1160;68.0;79.0;60.0;19.0;21.0
5748;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Archipelbuurt;4790;2880;60.0;73.0;53.0;20.0;27.0
5749;Totaal mannen en vrouwen;15 tot 75 jaar;Archipelbuurt;4790;2880;60.0;73.0;53.0;20.0;27.0
5750;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Van Stolkpark en Scheveningse Bo;560;310;55.0;65.0;51.0;15.0;35.0
5751;Totaal mannen en vrouwen;15 tot 75 jaar;Van Stolkpark en Scheveningse Bosjes;560;310;55.0;65.0;51.0;15.0;35.0
5752;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Scheveningen;14010;8970;64.0;76.0;51.0;25.0;24.0
5753;Totaal mannen en vrouwen;15 tot 75 jaar;Oud Scheveningen;2340;1520;65.0;78.0;53.0;25.0;22.0
5754;Totaal mannen en vrouwen;15 tot 75 jaar;Vissershaven;3190;2050;64.0;79.0;54.0;25.0;21.0
5755;Totaal mannen en vrouwen;15 tot 75 jaar;Scheveningen Badplaats;4400;2900;66.0;74.0;49.0;25.0;26.0
5756;Totaal mannen en vrouwen;15 tot 75 jaar;Visserijbuurt;2890;1760;61.0;78.0;52.0;26.0;22.0
5757;Totaal mannen en vrouwen;15 tot 75 jaar;Rijslag;1190;740;62.0;74.0;51.0;23.0;26.0
5758;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Duindorp;4430;2890;65.0;87.0;63.0;24.0;13.0
5759;Totaal mannen en vrouwen;15 tot 75 jaar;Duindorp;4430;2890;65.0;87.0;63.0;24.0;13.0
5760;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Geuzen- en Statenkwartier;10510;6610;63.0;76.0;54.0;22.0;24.0
5761;Totaal mannen en vrouwen;15 tot 75 jaar;Statenkwartier;7360;4520;61.0;74.0;53.0;21.0;26.0
5762;Totaal mannen en vrouwen;15 tot 75 jaar;Geuzenkwartier;3150;2090;66.0;80.0;56.0;24.0;20.0
5763;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10 Zorgvliet;470;240;52.0;72.0;54.0;18.0;28.0
5764;Totaal mannen en vrouwen;15 tot 75 jaar;Zorgvliet;470;240;52.0;72.0;54.0;18.0;28.0
5765;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 11 Duinoord;6590;4530;69.0;78.0;55.0;24.0;22.0
5766;Totaal mannen en vrouwen;15 tot 75 jaar;Stadhoudersplantsoen;1860;1210;65.0;82.0;55.0;26.0;18.0
5767;Totaal mannen en vrouwen;15 tot 75 jaar;Sweelinckplein en omgeving;4730;3320;70.0;77.0;54.0;23.0;23.0
5768;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 12 Bomen- en Bloemenbuurt;11080;7740;70.0;80.0;59.0;22.0;20.0
5769;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt-West;1650;1170;71.0;79.0;61.0;19.0;21.0
5770;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt-Oost;4920;3450;70.0;82.0;60.0;22.0;18.0
5771;Totaal mannen en vrouwen;15 tot 75 jaar;Bomenbuurt;4500;3120;69.0;79.0;56.0;23.0;21.0
5772;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 13 Vogelwijk;3800;2460;65.0;68.0;52.0;17.0;32.0
5773;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelwijk;3800;2460;65.0;68.0;52.0;17.0;32.0
5774;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 14 Bohemen en Meer en Bos;3490;2110;61.0;79.0;58.0;21.0;21.0
5775;Totaal mannen en vrouwen;15 tot 75 jaar;Bosjes van Pex;310;210;67.0;78.0;53.0;25.0;22.0
5776;Totaal mannen en vrouwen;15 tot 75 jaar;Bohemen en Meer en Bos;3180;1910;60.0;79.0;59.0;20.0;21.0
5777;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 15 Kijkduin en Ockenburgh;1740;1000;58.0;69.0;51.0;18.0;31.0
5778;Totaal mannen en vrouwen;15 tot 75 jaar;Ockenburgh;620;360;58.0;68.0;49.0;19.0;32.0
5779;Totaal mannen en vrouwen;15 tot 75 jaar;Kijkduin;1120;640;57.0;70.0;52.0;17.0;30.0
5780;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 16 Kraayenstein en Vroondaal;4850;3360;69.0;79.0;61.0;18.0;21.0
5781;Totaal mannen en vrouwen;15 tot 75 jaar;Kraayenstein en Vroondaal;4850;3360;69.0;79.0;61.0;18.0;21.0
5782;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 17 Loosduinen;13270;8170;62.0;85.0;60.0;24.0;15.0
5783;Totaal mannen en vrouwen;15 tot 75 jaar;Kerketuinen en Zichtenburg;60;30;;;;;
5784;Totaal mannen en vrouwen;15 tot 75 jaar;Houtwijk;9610;6030;63.0;85.0;61.0;24.0;15.0
5785;Totaal mannen en vrouwen;15 tot 75 jaar;Kom Loosduinen;3600;2110;59.0;85.0;59.0;26.0;15.0
5786;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 18 Waldeck;12120;6980;58.0;85.0;59.0;26.0;15.0
5787;Totaal mannen en vrouwen;15 tot 75 jaar;Waldeck-Zuid;1430;780;55.0;86.0;60.0;26.0;14.0
5788;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuw Waldeck;5310;3120;59.0;84.0;57.0;27.0;16.0
5789;Totaal mannen en vrouwen;15 tot 75 jaar;Rosenburg;2120;1250;59.0;86.0;59.0;27.0;14.0
5790;Totaal mannen en vrouwen;15 tot 75 jaar;Componistenbuurt;1330;830;62.0;82.0;62.0;20.0;18.0
5791;Totaal mannen en vrouwen;15 tot 75 jaar;Waldeck-Noord;1920;1000;52.0;84.0;61.0;23.0;16.0
5792;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 19 Vruchtenbuurt;7420;5490;74.0;83.0;62.0;21.0;17.0
5793;Totaal mannen en vrouwen;15 tot 75 jaar;Vruchtenbuurt;5380;3990;74.0;83.0;62.0;21.0;17.0
