ID;SoortVerdachte;Migratieachtergrond;Leeftijd;Perioden;IngeschrevenRechtbankstrafzaken_1;TotaalBeslissingenDoorOM_2;Dagvaarding_3;OproepenTerTerechtzittingNAVVerzet_4;OnvoorwaardelijkSepot_5;VoorwaardelijkBeleidssepot_6;Transactie_7;Strafbeschikking_8;Overig_9;TotaalEindbeslissing_10;SchuldigverklaringMetStraf_11;SchuldigverklaringZonderStraf_12;VrijspraakEnOntslagRechtsvervolging_13;Overig_14;TotaalOpgelegdeSancties_15;TotaalHoofdstraffen_16;GevangenisstrafInclJeugddetentie_17;Geldboete_18;Taakstraf_19;OverigeHoofdstraffen_20;BijkomendeStraffen_21;Maatregelen_22;StrafOnbekend_23
5036;Geslacht: Vrouwen;Met migratieachtergrond;45 tot 65 jaar;2021;1850;2035;640;70;725;205;10;380;5;660;540;40;70;10;755;605;215;180;205;0;65;85;0
5037;Geslacht: Vrouwen;Met migratieachtergrond;45 tot 65 jaar;2022;1695;1800;595;55;615;190;10;315;25;565;470;20;65;5;680;525;200;145;180;0;75;75;0
5038;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2001;65;75;25;0;10;5;35;0;0;15;15;0;5;0;20;15;5;10;0;0;0;0;0
5039;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2002;80;95;35;0;15;5;40;0;0;20;15;0;0;0;20;15;5;10;0;0;0;0;0
5040;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2003;90;95;40;0;10;5;35;0;5;20;15;0;0;0;25;15;5;10;5;0;5;0;0
5041;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2004;105;110;50;0;15;5;35;0;0;40;35;0;5;0;50;35;10;20;5;0;10;0;5
5042;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2005;105;105;40;0;10;5;45;0;0;30;25;0;5;0;40;25;5;15;5;0;10;5;0
5043;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2006;120;120;40;0;15;15;50;0;0;35;30;0;0;0;40;30;5;15;5;0;10;0;5
5044;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2007;155;165;50;0;25;15;75;0;5;25;20;0;5;0;25;20;0;15;5;0;5;0;0
5045;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2008;120;135;35;0;25;10;65;0;0;30;20;0;10;0;30;25;5;15;5;0;5;0;0
5046;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2009;145;150;40;0;25;10;70;0;0;35;25;0;5;0;35;25;0;20;5;0;5;0;0
5047;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2010;135;135;45;0;25;5;55;5;0;40;30;0;10;0;50;35;10;15;10;0;5;5;0
5048;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2011;195;195;55;0;40;5;50;45;0;35;30;0;5;0;40;30;5;20;5;0;5;5;0
5049;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2012;220;220;45;5;45;20;35;60;5;55;45;5;5;0;70;50;10;30;10;0;15;5;0
5050;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2013;200;215;25;5;55;20;25;90;0;45;30;5;10;0;35;35;10;15;5;0;0;0;0
5051;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2014;245;240;60;5;45;25;25;85;0;40;30;0;10;0;40;35;15;10;5;0;0;5;0
5052;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2015;230;245;60;5;55;30;25;70;0;70;55;5;10;0;65;55;10;30;15;0;5;0;0
5053;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2016;290;280;75;10;60;30;10;90;0;70;60;0;10;0;75;65;15;30;15;0;5;10;0
5054;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2017;275;305;75;0;75;40;10;100;0;70;55;5;10;0;70;65;20;25;20;0;0;5;0
5055;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2018;340;340;85;5;80;45;5;115;5;90;70;5;15;0;90;75;25;35;20;0;5;5;0
5056;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2019;325;340;70;5;100;50;0;110;0;70;55;5;5;0;70;65;20;25;20;0;0;5;0
5057;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2020;275;285;55;10;85;50;0;80;0;35;30;0;5;0;45;35;10;15;5;0;5;5;0
5058;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2021;185;205;45;10;80;20;0;45;0;65;50;5;5;0;60;55;20;20;15;0;5;0;0
5059;Geslacht: Vrouwen;Met migratieachtergrond;65 jaar of ouder;2022;185;185;35;10;70;35;0;40;0;40;40;0;0;0;50;45;20;15;10;0;0;5;0
5060;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5061;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2002;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5062;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2003;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5063;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2004;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5064;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2005;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5065;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2006;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5066;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2007;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0
5067;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2008;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5068;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5069;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5070;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5071;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2012;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5072;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5073;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5074;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5075;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5076;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5077;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5078;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5079;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5080;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5081;Geslacht: Vrouwen;Met migratieachtergrond;Leeftijd onbekend;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5082;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2001;3235;3575;2050;0;390;60;865;0;205;1710;1585;15;90;15;2165;1800;685;720;395;5;195;160;15
5083;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2002;3640;3955;2305;0;385;60;975;0;235;1675;1560;10;85;20;2130;1780;715;645;420;0;185;160;10
5084;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2003;3895;4165;2325;0;335;80;1170;0;250;1975;1845;20;100;10;2525;2075;830;735;515;5;220;210;15
5085;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2004;3930;4235;2440;0;370;65;1130;0;230;1960;1805;20;120;10;2505;2045;790;740;515;0;250;200;15
5086;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2005;4180;4345;2480;0;370;75;1195;0;225;2020;1855;20;135;10;2575;2095;740;780;580;0;260;210;10
5087;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2006;4295;4580;2445;0;470;125;1335;0;200;2140;1915;30;175;15;2645;2140;660;785;690;0;245;250;15
5088;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2007;4525;4660;2450;0;485;130;1385;0;210;1970;1785;20;160;10;2470;1970;550;785;635;5;270;210;20
5089;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2008;4275;4520;2295;0;605;190;1250;0;180;1970;1755;25;185;5;2455;1935;530;710;690;5;265;240;20
5090;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2009;3930;4520;2275;0;560;160;1335;65;125;1965;1740;30;185;15;2370;1915;445;810;660;0;240;210;10
5091;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2010;3620;3715;1930;0;455;140;920;190;85;1740;1510;30;190;10;2005;1670;420;670;580;0;155;175;5
5092;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2011;4295;4400;2095;0;570;185;835;645;70;1805;1555;50;190;10;2050;1705;435;665;610;0;145;195;5
5093;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2012;4255;4465;1775;15;755;205;660;935;125;1595;1370;45;160;15;1890;1535;495;470;565;0;145;210;5
5094;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2013;4260;4435;1780;70;795;245;515;975;55;1680;1425;45;190;20;1930;1600;510;505;585;0;155;180;0
5095;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2014;4405;4550;1950;55;855;285;435;885;85;1765;1450;55;235;20;1975;1650;610;480;555;0;135;185;0
5096;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2015;3930;4215;1860;35;885;225;320;795;95;2005;1620;75;280;35;2170;1800;600;545;655;0;145;230;0
5097;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2016;3745;3960;1705;105;885;260;165;790;50;1615;1340;45;210;20;1800;1515;505;445;565;0;115;170;0
5098;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2017;3200;3465;1550;45;740;230;125;730;45;1575;1320;65;180;15;1830;1480;490;440;550;0;155;195;5
5099;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2018;3475;3620;1600;30;725;245;110;855;55;1520;1295;35;185;10;1750;1425;495;505;425;0;165;160;5
5100;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2019;4120;4135;1645;20;1195;285;80;895;15;1615;1390;55;150;15;1930;1570;590;520;460;0;185;175;0
5101;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2020;3505;3605;1290;45;1240;375;40;605;15;1105;950;30;115;10;1360;1075;435;320;320;0;115;170;0
5102;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2021;3305;3460;1255;35;1255;320;30;555;15;1185;1010;55;110;5;1450;1125;430;315;380;0;150;175;0
5103;Geslacht: Vrouwen;Westerse migratieachtergrond;Totaal leeftijd;2022;3430;3555;1315;30;1160;370;25;630;30;1135;990;30;100;10;1420;1075;435;315;320;0;175;170;0
5104;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2001;405;455;160;0;65;20;150;0;60;140;125;0;10;5;170;150;60;10;85;0;0;20;0
5105;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2002;430;480;185;0;45;20;165;0;65;150;140;0;5;0;205;180;70;10;100;0;0;25;0
5106;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2003;465;505;175;0;35;25;200;0;70;160;150;5;5;0;225;190;85;5;100;0;5;25;0
5107;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2004;475;495;185;0;30;15;200;0;60;155;140;0;10;0;205;175;75;10;90;0;0;25;5
5108;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2005;570;610;205;0;40;20;275;0;70;170;155;0;15;0;220;185;65;10;110;0;0;30;0
5109;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2006;570;645;240;0;60;30;240;0;70;180;170;5;5;0;240;205;65;5;140;0;5;30;0
5110;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2007;580;615;195;0;60;30;255;0;75;185;170;0;15;0;225;190;40;5;145;0;0;30;0
5111;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2008;535;600;210;0;80;35;215;0;60;190;175;5;15;0;230;195;55;5;140;0;0;25;5
5112;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2009;505;560;200;0;60;25;230;0;40;175;160;5;10;0;195;170;25;5;140;0;0;20;0
5113;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2010;425;470;135;0;60;30;200;0;45;130;105;5;15;0;125;110;15;5;90;0;0;15;5
5114;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2011;395;445;155;0;50;45;165;0;30;130;105;10;15;0;130;115;20;10;90;0;0;15;0
5115;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2012;355;405;130;0;50;30;155;0;35;115;100;5;10;0;135;110;15;5;85;0;5;20;0
5116;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2013;305;285;95;0;60;30;75;10;20;80;75;0;0;0;90;80;5;5;70;0;0;15;0
5117;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2014;235;260;105;0;80;20;45;5;5;85;70;0;10;0;90;75;5;5;65;0;0;10;0
5118;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2015;235;220;100;0;60;20;35;0;5;75;60;5;10;0;75;65;10;0;55;0;0;10;0
5119;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2016;215;240;100;0;75;20;40;5;5;75;60;5;10;0;75;65;5;0;55;0;0;10;0
5120;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2017;175;190;75;0;65;25;15;5;5;65;55;5;5;0;80;60;5;0;55;0;0;20;0
5121;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2018;145;165;70;0;50;20;25;0;0;60;50;0;5;0;70;55;5;5;45;0;0;15;0
5122;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2019;185;180;55;0;100;10;15;5;0;45;40;5;5;0;55;45;10;0;35;0;0;15;0
5123;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2020;150;145;40;0;70;20;10;0;5;35;25;5;5;0;40;30;5;0;25;0;0;10;0
5124;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2021;140;155;55;5;70;15;10;0;0;35;25;0;5;0;35;30;5;0;20;0;0;10;0
5125;Geslacht: Vrouwen;Westerse migratieachtergrond;Jonger dan 18 jaar;2022;155;160;55;0;70;15;5;15;0;40;35;0;0;0;50;35;5;0;30;0;0;10;0
5126;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2001;550;615;355;0;95;5;135;0;20;310;290;0;15;0;375;325;110;140;70;0;15;35;5
5127;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2002;575;635;400;0;70;10;140;0;20;295;275;5;10;5;365;315;120;115;85;0;15;30;0
5128;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2003;600;665;395;0;60;10;175;0;25;335;320;0;15;0;425;360;135;140;85;0;20;45;0
5129;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2004;650;705;420;0;70;5;185;0;20;335;305;5;25;5;435;360;135;140;85;0;25;50;0
5130;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2005;635;675;395;0;60;10;190;0;25;335;305;0;25;0;415;345;125;125;90;0;20;50;0
5131;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2006;770;800;445;0;65;15;250;0;20;350;315;5;30;5;440;360;95;150;115;0;25;50;0
5132;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2007;815;835;455;0;85;20;250;0;25;395;360;5;25;0;495;395;115;165;115;0;50;50;5
5133;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2008;730;765;420;0;95;20;215;0;10;345;320;0;25;0;445;355;100;135;120;0;30;55;0
5134;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2009;725;825;440;0;100;20;230;20;15;365;325;5;35;5;450;360;90;160;110;0;35;55;0
5135;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2010;700;700;360;0;85;20;170;55;5;330;290;5;35;0;380;320;70;160;85;0;20;40;0
5136;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2011;795;835;405;0;85;25;160;145;10;350;305;10;35;0;385;330;80;145;110;0;15;40;0
5137;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2012;830;855;340;5;130;25;105;235;15;330;295;5;30;5;415;340;105;115;115;0;20;55;0
5138;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2013;840;880;355;10;140;45;90;235;5;330;285;10;35;5;390;330;105;125;105;0;20;40;0
5139;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2014;865;880;385;5;140;45;85;210;5;365;290;20;50;5;385;330;130;110;95;0;10;45;0
5140;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2015;670;715;330;5;140;25;40;160;15;375;310;20;45;0;415;345;95;120;130;0;25;50;0
5141;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2016;585;630;260;20;130;45;20;155;5;280;225;10;40;0;300;260;80;90;90;0;10;30;0
5142;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2017;520;555;240;5;110;30;20;145;5;260;210;10;35;0;290;230;75;80;80;0;20;40;0
5143;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2018;585;610;240;5;110;35;25;175;15;250;225;5;20;0;305;240;75;100;65;0;25;40;0
5144;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2019;755;730;270;5;190;45;20;205;0;290;255;5;30;5;335;280;90;120;70;0;25;30;0
5145;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2020;600;615;225;5;200;65;10;115;0;200;180;5;10;0;245;205;85;60;60;0;10;25;0
5146;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2021;605;625;200;0;225;65;5;125;5;185;155;5;20;0;205;170;65;55;50;0;10;25;0
5147;Geslacht: Vrouwen;Westerse migratieachtergrond;18 tot 25 jaar;2022;620;630;215;5;200;75;5;135;0;170;150;5;10;5;220;160;65;50;50;0;25;30;0
5148;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2001;1705;1855;1185;0;160;20;385;0;105;960;895;10;45;5;1235;1015;410;420;185;0;120;95;5
5149;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2002;1915;2105;1300;0;210;15;450;0;130;955;895;5;50;5;1200;1005;425;400;180;0;105;90;0
5150;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2003;2025;2160;1325;0;175;25;525;0;105;1120;1040;10;65;5;1395;1145;470;435;235;0;130;115;10
5151;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2004;1945;2115;1300;0;180;30;490;0;110;1085;1005;10;60;10;1345;1110;440;430;245;0;140;90;5
5152;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2005;2045;2100;1320;0;190;20;470;0;95;1085;1005;10;70;5;1385;1130;405;455;270;0;155;100;5
5153;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2006;2020;2145;1260;0;230;40;530;0;90;1160;1035;15;100;10;1405;1140;370;465;305;0;135;120;10
5154;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2007;2080;2135;1220;0;220;60;555;0;75;990;885;10;90;5;1225;980;285;425;270;0;140;95;10
5155;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2008;2045;2135;1165;0;295;75;510;0;85;995;885;10;95;5;1235;970;280;385;305;5;145;115;5
5156;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2009;1785;2105;1125;0;280;70;550;25;55;985;865;15;95;10;1180;955;225;450;280;0;135;90;5
5157;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2010;1665;1705;995;0;190;60;335;100;25;915;810;15;85;5;1085;900;240;370;290;0;90;95;0
5158;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2011;1985;2025;1045;0;280;65;300;305;25;910;800;20;85;5;1070;885;265;345;275;0;75;105;0
5159;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2012;1975;2085;890;5;380;95;235;425;60;790;680;20;80;10;920;750;280;225;245;0;70;100;0
5160;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2013;2015;2110;935;35;380;90;215;435;30;845;715;20;100;10;975;800;280;240;280;0;80;95;0
5161;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2014;2060;2155;975;30;395;125;190;385;55;885;740;20;120;10;1020;840;330;240;265;0;90;95;0
5162;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2015;1845;2010;920;20;415;100;135;380;40;1020;815;30;150;20;1110;910;325;275;315;0;75;125;0
5163;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2016;1775;1885;840;55;430;100;60;370;25;840;695;20;110;15;940;780;275;230;275;0;65;90;0
5164;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2017;1515;1645;780;25;335;85;50;350;25;800;685;30;85;5;945;775;275;245;255;0;90;85;0
5165;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2018;1685;1760;880;15;330;90;35;375;30;800;675;10;105;5;925;755;280;270;200;0;95;75;0
5166;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2019;2080;2095;935;10;580;125;30;405;5;895;775;30;85;5;1060;870;355;275;240;0;110;80;0
5167;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2020;1755;1825;700;20;640;165;15;280;5;590;510;10;65;5;750;580;235;180;165;0;75;90;0
5168;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2021;1705;1785;695;20;645;145;15;255;10;655;560;35;55;5;830;640;255;175;205;0;90;100;0
5169;Geslacht: Vrouwen;Westerse migratieachtergrond;25 tot 45 jaar;2022;1800;1860;760;15;565;175;10;320;15;660;575;15;65;5;810;615;270;185;160;0;100;95;0
5170;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2001;535;600;330;0;60;10;180;0;20;285;265;5;15;5;365;290;95;140;55;0;60;10;5
5171;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2002;665;675;400;0;50;10;195;0;20;270;240;5;20;5;350;270;100;115;55;0;65;15;5
5172;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2003;735;770;410;0;65;10;240;0;45;345;330;5;15;0;465;370;135;150;90;0;65;25;5
5173;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2004;790;855;495;0;80;10;235;0;35;370;340;5;25;0;485;380;140;145;90;0;75;30;0
5174;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2005;870;905;535;0;75;20;235;0;35;405;370;5;25;5;525;420;140;175;105;0;75;30;0
5175;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2006;855;915;480;0;110;30;280;0;20;425;375;10;40;0;535;410;125;155;125;0;75;50;0
5176;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2007;945;965;535;0;95;20;280;0;30;395;360;5;30;0;505;395;110;180;105;0;75;30;5
5177;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2008;880;940;475;0;120;55;265;0;25;415;360;10;45;5;520;395;100;175;125;0;80;40;5
5178;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2009;815;930;485;0;105;40;270;15;15;415;370;10;35;0;525;415;100;185;130;0;65;40;0
5179;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2010;735;750;405;0;105;25;175;30;10;335;285;5;45;0;380;310;90;120;105;0;40;25;0
5180;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2011;975;960;450;0;125;45;180;155;5;395;330;10;50;0;440;360;75;155;135;0;50;30;0
5181;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2012;960;980;385;5;160;40;145;235;15;320;265;15;40;0;370;295;90;100;105;0;40;30;0
5182;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2013;985;1035;385;20;190;70;120;240;5;395;335;10;50;5;450;370;115;130;130;0;55;25;0
5183;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2014;1095;1110;445;20;210;80;100;235;20;405;330;15;55;5;455;380;135;115;125;0;40;35;0
5184;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2015;1035;1115;475;10;235;60;100;205;35;490;395;20;65;10;520;440;170;130;145;0;40;40;0
5185;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2016;1015;1060;470;25;215;80;40;220;15;380;325;10;45;0;435;375;140;105;135;0;35;25;0
5186;Geslacht: Vrouwen;Westerse migratieachtergrond;45 tot 65 jaar;2017;825;900;405;15;180;60;35;190;10;405;330;20;50;5;470;375;130;95;150;0;45;45;0
