ID;SamenstellingInkomstenbelasting;KenmerkenHuishouden;Perioden;AantalParticuliereHuishoudens_1;AandeelParticuliereHuishoudens_2;TotaalBedrag_3;GemiddeldBedragPerHuishouden_4;BelastingdrukOpBrutoInkomen_5;k_25ePercentiel_6;k_50ePercentielMediaan_7;k_75ePercentiel_8;k_25ePercentiel_9;k_50ePercentielMediaan_10;k_75ePercentiel_11
1824;11;14550;2012;747.0;100.0;12277.0;16.4;32.5;14.3;16.1;18.1;29.0;31.8;35.2
1825;11;14550;2013;748.0;100.0;12330.0;16.5;32.4;14.4;16.1;17.9;29.0;31.4;34.6
1826;11;14550;2014;756.0;100.0;12306.0;16.3;31.9;14.3;15.9;17.7;28.6;31.0;34.0
1827;11;14600;2006;711.0;100.0;13072.0;18.4;32.9;16.4;17.9;19.7;29.8;32.0;34.7
1828;11;14600;2007;717.0;100.0;13712.0;19.1;33.2;17.1;18.7;20.5;30.1;32.3;35.0
1829;11;14600;2008;724.0;100.0;14662.0;20.2;33.7;18.0;19.8;21.6;30.5;32.9;35.7
1830;11;14600;2009;730.0;100.0;15045.0;20.6;34.0;18.4;20.1;22.0;30.8;33.2;36.0
1831;11;14600;2010;734.0;100.0;15197.0;20.7;34.0;18.4;20.2;22.0;30.6;33.1;35.8
1832;11;14600;2011;741.0;100.0;15488.0;20.9;34.0;18.5;20.3;22.2;30.4;32.9;35.6
1833;11;14600;2012;747.0;100.0;15663.0;21.0;33.8;18.5;20.3;22.2;30.3;32.8;35.3
1834;11;14600;2013;749.0;100.0;15571.0;20.8;33.2;18.5;20.2;22.1;29.8;32.2;34.7
1835;11;14600;2014;756.0;100.0;15623.0;20.7;32.8;18.4;20.1;22.0;29.5;31.9;34.2
1836;11;14650;2006;711.0;100.0;16074.0;22.6;33.3;20.2;21.9;23.9;30.2;32.2;34.6
1837;11;14650;2007;717.0;100.0;16779.0;23.4;33.4;21.0;22.8;25.0;30.5;32.5;35.1
1838;11;14650;2008;724.0;100.0;18022.0;24.9;34.1;22.2;24.2;26.5;30.9;33.1;35.8
1839;11;14650;2009;730.0;100.0;18542.0;25.4;34.4;22.8;24.8;27.2;31.3;33.6;36.3
1840;11;14650;2010;734.0;100.0;18922.0;25.8;34.7;22.9;24.9;27.3;31.2;33.4;36.2
1841;11;14650;2011;742.0;100.0;19236.0;25.9;34.6;23.0;25.0;27.3;31.1;33.3;35.7
1842;11;14650;2012;747.0;100.0;19661.0;26.3;34.5;23.3;25.3;27.6;30.9;33.1;35.6
1843;11;14650;2013;749.0;100.0;19517.0;26.1;33.8;23.1;25.1;27.5;30.5;32.5;34.9
1844;11;14650;2014;756.0;100.0;19745.0;26.1;33.5;23.2;25.2;27.5;30.2;32.2;34.5
1845;11;14700;2006;711.0;100.0;20479.0;28.8;33.9;25.4;27.8;30.9;30.7;32.7;35.5
1846;11;14700;2007;717.0;100.0;21630.0;30.2;34.2;26.6;29.2;32.6;30.9;33.1;35.9
1847;11;14700;2008;724.0;100.0;23162.0;32.0;35.1;28.1;30.9;34.5;31.5;33.8;37.1
1848;11;14700;2009;730.0;100.0;23988.0;32.8;35.5;28.8;31.7;35.2;31.9;34.2;37.2
1849;11;14700;2010;734.0;100.0;24235.0;33.0;35.4;29.0;31.9;35.5;31.8;34.1;36.9
1850;11;14700;2011;742.0;100.0;24919.0;33.6;35.5;29.3;32.1;35.6;31.7;33.8;36.7
1851;11;14700;2012;747.0;100.0;25185.0;33.7;35.0;29.7;32.5;36.1;31.5;33.6;36.4
1852;11;14700;2013;749.0;100.0;25290.0;33.8;34.5;29.4;32.1;35.9;30.8;32.8;35.7
1853;11;14700;2014;756.0;100.0;25756.0;34.1;34.1;29.8;32.7;36.5;30.7;32.6;35.5
1854;11;14750;2006;711.0;100.0;38229.0;53.8;37.4;35.9;43.2;57.4;31.9;35.2;39.7
1855;11;14750;2007;717.0;100.0;42707.0;59.6;38.1;38.6;47.1;63.4;32.4;35.9;40.6
1856;11;14750;2008;724.0;100.0;43116.0;59.5;38.8;40.1;48.2;64.1;33.1;36.8;41.3
1857;11;14750;2009;730.0;100.0;43149.0;59.1;38.7;41.0;48.7;63.3;33.5;36.7;40.8
1858;11;14750;2010;734.0;100.0;43876.0;59.8;38.6;41.3;49.5;64.3;33.3;36.5;40.5
1859;11;14750;2011;742.0;100.0;45359.0;61.2;38.8;41.8;49.9;65.2;33.2;36.2;40.2
1860;11;14750;2012;747.0;100.0;45427.0;60.8;38.1;42.2;50.3;65.7;33.1;35.9;39.8
1861;11;14750;2013;749.0;100.0;46428.0;62.0;38.0;41.8;50.3;66.6;32.2;35.2;39.3
1862;11;14750;2014;756.0;100.0;49757.0;65.8;37.6;43.1;52.4;70.8;32.2;35.3;39.5
1863;11;14800;2006;3905.0;100.0;92918.0;23.8;35.4;12.8;19.5;28.4;30.6;33.3;37.0
1864;11;14800;2007;3974.0;100.0;100523.0;25.3;35.7;13.2;20.3;29.8;30.8;33.7;37.3
1865;11;14800;2008;4124.0;99.9;106976.0;25.9;36.2;13.5;21.2;31.4;31.0;34.2;38.0
1866;11;14800;2009;4172.0;100.0;109579.0;26.3;36.7;13.6;21.6;32.1;31.3;34.5;38.1
1867;11;14800;2010;4213.0;100.0;110885.0;26.3;36.4;13.5;21.7;32.3;31.1;34.4;38.0
1868;11;14800;2011;4250.0;100.0;113515.0;26.7;36.4;13.5;21.8;32.6;31.0;34.1;37.6
1869;11;14800;2012;4285.0;100.0;114272.0;26.7;35.8;13.2;21.9;33.0;30.7;33.9;37.2
1870;11;14800;2013;4304.0;100.0;115457.0;26.8;35.7;13.3;21.8;32.7;30.3;33.2;36.8
1871;11;14800;2014;4344.0;100.0;119279.0;27.5;35.2;13.2;21.8;33.2;30.0;32.8;36.4
1872;11;14850;2006;3194.0;99.7;29391.0;9.2;28.2;3.5;6.3;12.2;18.5;28.5;30.5
1873;11;14850;2007;3180.0;99.6;29977.0;9.4;28.1;3.6;6.4;12.5;18.2;28.3;30.5
1874;11;14850;2008;3107.0;99.7;29671.0;9.5;28.1;3.7;6.6;12.9;18.6;28.2;30.9
1875;11;14850;2009;3121.0;99.7;30098.0;9.6;28.1;3.7;6.6;13.0;18.2;28.3;31.1
1876;11;14850;2010;3115.0;99.7;29919.0;9.6;28.1;3.8;6.6;12.9;18.4;28.2;30.9
1877;11;14850;2011;3154.0;99.6;30243.0;9.6;27.9;3.8;6.5;12.9;18.2;28.1;30.5
1878;11;14850;2012;3177.0;99.8;30311.0;9.5;27.9;3.8;6.5;12.7;18.7;28.2;30.5
1879;11;14850;2013;3173.0;99.7;31421.0;9.9;28.5;4.4;7.0;12.9;21.2;28.5;30.5
1880;11;14850;2014;3203.0;99.7;31291.0;9.8;28.0;4.3;6.7;12.6;20.5;27.9;29.9
1881;11;14900;2006;1006.0;99.7;4604.0;4.6;22.9;2.6;4.4;5.8;15.1;23.9;28.9
1882;11;14900;2007;1023.0;99.7;4871.0;4.8;22.9;2.6;4.5;5.9;14.8;24.0;28.5
1883;11;14900;2008;1038.0;99.8;5213.0;5.0;23.0;2.7;4.7;6.2;14.8;23.7;28.4
1884;11;14900;2009;1067.0;99.7;5507.0;5.2;22.9;2.7;4.8;6.4;14.7;23.9;28.4
1885;11;14900;2010;1070.0;99.8;5480.0;5.1;22.9;2.7;4.8;6.4;14.7;24.0;28.3
1886;11;14900;2011;1104.0;99.8;5682.0;5.1;22.8;2.8;4.9;6.4;14.4;24.2;28.1
1887;11;14900;2012;1123.0;99.8;5677.0;5.1;22.9;2.8;5.0;6.4;14.5;24.5;28.3
1888;11;14900;2013;1115.0;99.8;6103.0;5.5;24.4;3.4;5.3;6.8;17.8;25.3;29.0
1889;11;14900;2014;1201.0;99.8;6478.0;5.4;23.8;3.4;5.3;6.7;17.1;24.7;28.2
1890;11;14950;2006;2188.0;99.6;24787.0;11.3;29.4;4.6;9.3;15.0;21.5;29.5;31.2
1891;11;14950;2007;2156.0;99.6;25107.0;11.6;29.4;4.7;9.6;15.4;21.3;29.7;31.2
1892;11;14950;2008;2070.0;99.7;24459.0;11.8;29.5;4.8;9.9;16.0;21.7;30.0;31.5
1893;11;14950;2009;2054.0;99.8;24590.0;12.0;29.6;4.9;9.9;16.2;20.8;30.2;31.7
1894;11;14950;2010;2045.0;99.7;24439.0;12.0;29.6;4.9;9.9;16.0;21.4;30.1;31.5
1895;11;14950;2011;2050.0;99.6;24561.0;12.0;29.5;4.8;9.9;16.1;21.2;29.8;31.2
1896;11;14950;2012;2054.0;99.7;24634.0;12.0;29.3;4.9;9.8;16.1;21.9;29.8;31.1
1897;11;14950;2013;2057.0;99.6;25318.0;12.3;29.7;5.4;10.1;16.2;23.9;29.5;31.4
1898;11;14950;2014;2001.0;99.6;24812.0;12.4;29.3;5.3;10.0;16.3;23.3;29.0;30.7
1899;11;18850;2006;1477.0;99.6;21985.0;14.9;32.6;4.6;10.2;18.8;23.9;29.9;33.6
1900;11;18850;2007;1481.0;99.7;23333.0;15.8;33.0;4.7;10.5;19.9;24.2;30.1;33.8
1901;11;18850;2008;1594.0;99.7;26172.0;16.4;33.4;4.8;11.1;21.1;24.0;30.6;34.2
1902;11;18850;2009;1624.0;99.8;26987.0;16.6;33.6;4.9;11.4;21.8;23.9;30.9;34.6
1903;11;18850;2010;1642.0;99.7;27393.0;16.7;33.4;5.0;11.2;21.8;24.0;30.6;34.5
1904;11;18850;2011;1663.0;99.6;28101.0;16.9;33.4;5.0;11.4;21.9;24.4;30.4;34.3
1905;11;18850;2012;1676.0;99.8;28614.0;17.1;33.3;5.0;11.3;22.3;24.9;30.3;34.1
1906;11;18850;2013;1681.0;99.6;29021.0;17.3;33.2;5.4;11.5;22.2;25.9;30.2;33.8
1907;11;18850;2014;1757.0;99.7;31145.0;17.7;32.9;5.3;11.4;22.5;25.2;29.7;33.4
1908;11;18900;2006;2071.0;99.8;34111.0;16.5;32.9;5.6;12.9;22.0;25.7;30.7;34.3
1909;11;18900;2007;2084.0;99.7;36090.0;17.3;33.0;5.7;13.3;22.7;25.4;30.8;34.5
1910;11;18900;2008;2073.0;99.8;37934.0;18.3;33.6;6.1;14.2;24.5;25.8;31.3;35.2
1911;11;18900;2009;2081.0;99.9;38509.0;18.5;33.7;6.2;14.3;25.0;25.5;31.5;35.6
1912;11;18900;2010;2084.0;99.8;38700.0;18.6;33.6;6.2;14.2;25.1;25.6;31.3;35.4
1913;11;18900;2011;2106.0;99.8;39392.0;18.7;33.4;6.1;14.2;25.3;25.3;31.0;35.0
1914;11;18900;2012;2126.0;99.9;39733.0;18.7;33.1;6.0;13.9;25.4;25.4;30.9;34.7
1915;11;18900;2013;2141.0;99.9;40690.0;19.0;33.1;6.7;14.2;25.4;26.3;30.8;34.3
1916;11;18900;2014;2097.0;99.8;40729.0;19.4;32.9;6.4;14.0;25.6;25.5;30.4;33.7
1917;11;18950;2006;1340.0;100.0;24964.0;18.6;33.6;6.5;14.5;23.6;26.6;31.3;35.0
1918;11;18950;2007;1353.0;99.9;26883.0;19.9;34.1;6.8;15.1;24.7;26.6;31.4;35.2
1919;11;18950;2008;1317.0;100.0;26310.0;20.0;34.3;7.0;15.5;26.0;26.3;31.7;35.8
1920;11;18950;2009;1350.0;99.9;27249.0;20.2;34.4;7.0;15.9;26.6;26.1;32.0;36.1
1921;11;18950;2010;1341.0;99.9;27589.0;20.6;34.3;7.1;16.0;26.9;26.3;32.0;35.9
1922;11;18950;2011;1355.0;100.0;27876.0;20.6;34.3;6.9;15.9;27.1;26.2;31.8;35.7
1923;11;18950;2012;1429.0;100.0;29436.0;20.6;33.9;6.8;15.8;27.3;25.7;31.5;35.4
1924;11;18950;2013;1403.0;100.0;29356.0;20.9;34.1;7.4;15.8;27.2;26.8;31.3;34.8
1925;11;18950;2014;1450.0;99.9;30666.0;21.1;33.6;7.1;15.7;27.2;26.1;30.8;34.4
1926;11;19000;2006;1414.0;100.0;26789.0;18.9;33.9;7.0;15.2;24.0;27.1;31.4;35.2
1927;11;19000;2007;1428.0;99.9;28992.0;20.3;34.4;7.2;15.8;25.0;26.8;31.6;35.5
1928;11;19000;2008;1444.0;99.9;30416.0;21.1;34.9;7.5;16.5;26.5;26.6;32.0;36.1
1929;11;19000;2009;1466.0;99.9;30813.0;21.0;35.0;7.3;16.7;27.0;26.4;32.3;36.4
1930;11;19000;2010;1514.0;100.0;31863.0;21.0;35.0;7.1;16.7;27.0;26.2;32.1;36.2
1931;11;19000;2011;1529.0;99.9;32907.0;21.5;35.2;7.1;16.6;27.3;25.9;31.9;35.8
1932;11;19000;2012;1492.0;100.0;31686.0;21.2;34.6;6.9;16.5;27.6;25.7;31.7;35.6
1933;11;19000;2013;1532.0;100.0;32788.0;21.4;34.5;7.5;16.5;27.2;26.7;31.4;35.1
1934;11;19000;2014;1548.0;100.0;33473.0;21.6;34.0;7.3;16.2;27.3;25.9;30.9;34.6
1935;11;19050;2006;796.0;100.0;14461.0;18.2;34.0;7.2;14.8;22.8;27.4;31.4;35.1
1936;11;19050;2007;808.0;99.9;15203.0;18.8;33.9;7.3;15.0;23.6;27.3;31.6;35.3
1937;11;19050;2008;803.0;99.9;15814.0;19.7;34.5;7.5;15.8;25.1;27.1;32.0;35.7
1938;11;19050;2009;772.0;99.9;16118.0;20.9;36.6;7.3;16.0;25.6;26.5;32.2;36.0
1939;11;19050;2010;747.0;99.9;15259.0;20.4;35.5;7.4;16.0;25.9;26.8;32.2;36.1
1940;11;19050;2011;752.0;100.0;15483.0;20.6;35.3;7.3;16.1;25.9;26.3;31.9;35.7
1941;11;19050;2012;739.0;100.0;15113.0;20.5;35.1;7.2;15.9;26.0;25.7;31.6;35.3
1942;11;19050;2013;719.0;99.9;15024.0;20.9;35.2;7.7;16.3;26.2;26.7;31.3;35.0
1943;11;19050;2014;695.0;99.9;14557.0;21.0;34.4;7.4;15.8;26.3;25.9;30.9;34.6
1944;11;113;2006;1766.0;99.4;8855.0;5.0;23.6;2.3;3.6;5.9;15.3;18.3;27.6
1945;11;113;2007;1779.0;99.3;9311.0;5.2;24.5;2.4;3.7;6.0;15.1;18.1;27.7
1946;11;113;2008;1800.0;99.4;9294.0;5.2;23.8;2.4;3.8;6.0;15.1;18.1;26.0
1947;11;113;2009;1816.0;99.4;10076.0;5.5;25.3;2.4;3.8;6.1;14.8;17.7;26.0
1948;11;113;2010;1826.0;99.5;10176.0;5.6;24.9;2.5;3.9;6.3;15.0;17.9;26.0
1949;11;113;2011;1842.0;99.3;10591.0;5.8;25.2;2.4;3.9;6.3;14.7;17.5;25.5
1950;11;113;2012;1861.0;99.6;10662.0;5.7;25.3;2.5;3.9;6.3;14.9;17.8;26.3
1951;11;113;2013;1860.0;99.4;11884.0;6.4;27.3;3.0;4.7;7.3;18.0;20.9;28.2
1952;11;113;2014;1879.0;99.4;11758.0;6.3;26.3;2.9;4.5;7.1;17.3;20.3;28.1
1953;11;114;2006;1777.0;100.0;22337.0;12.6;30.5;6.5;11.4;16.8;25.8;30.1;33.5
1954;11;114;2007;1791.0;100.0;23038.0;12.9;30.4;6.6;11.5;17.3;25.5;30.1;33.6
1955;11;114;2008;1811.0;100.0;24421.0;13.5;30.9;7.0;12.1;18.1;26.3;30.4;34.0
1956;11;114;2009;1826.0;100.0;25033.0;13.7;31.4;6.9;11.8;18.5;26.0;30.4;34.2
1957;11;114;2010;1835.0;100.0;25586.0;13.9;31.5;6.9;11.9;18.8;26.1;30.2;34.3
1958;11;114;2011;1853.0;100.0;26104.0;14.1;31.7;6.8;11.9;18.9;26.0;30.0;34.1
1959;11;114;2012;1868.0;100.0;25763.0;13.8;31.2;6.8;11.4;18.7;25.8;29.8;33.7
1960;11;114;2013;1872.0;100.0;26833.0;14.3;31.3;7.3;12.2;19.5;26.5;30.1;33.4
1961;11;114;2014;1888.0;100.0;25807.0;13.7;30.8;6.9;11.0;18.4;25.5;29.2;32.7
1962;11;115;2006;1777.0;100.0;32513.0;18.3;32.1;11.4;17.8;23.8;29.8;31.4;33.7
1963;11;115;2007;1793.0;100.0;34122.0;19.0;32.3;11.8;18.4;24.7;29.9;31.6;33.9
1964;11;115;2008;1809.0;100.0;36583.0;20.2;33.0;12.8;19.6;26.2;30.4;32.1;34.6
1965;11;115;2009;1827.0;100.0;38204.0;20.9;33.5;12.9;19.9;27.1;30.6;32.4;35.0
1966;11;115;2010;1832.0;100.0;38228.0;20.9;33.4;12.6;19.8;27.2;30.4;32.1;34.8
1967;11;115;2011;1854.0;100.0;38917.0;21.0;33.2;12.5;19.9;27.5;30.1;31.9;34.5
1968;11;115;2012;1867.0;100.0;38743.0;20.7;32.9;12.3;19.6;27.6;29.9;31.8;34.3
1969;11;115;2013;1871.0;100.0;38445.0;20.5;32.5;12.0;18.9;27.2;29.5;31.2;33.4
1970;11;115;2014;1889.0;100.0;37863.0;20.0;31.7;11.9;18.5;27.0;29.1;30.8;33.0
1971;11;116;2006;1778.0;100.0;58604.0;33.0;37.8;16.5;26.8;39.5;31.7;34.9;39.4
1972;11;116;2007;1791.0;100.0;64029.0;35.7;37.9;17.4;28.3;41.8;31.9;35.1;39.4
1973;11;116;2008;1811.0;100.0;66349.0;36.6;38.6;18.6;30.0;43.6;32.6;35.8;40.0
1974;11;116;2009;1824.0;100.0;66363.0;36.4;38.6;18.7;30.2;44.2;32.9;35.9;39.8
1975;11;116;2010;1835.0;100.0;66814.0;36.4;38.2;18.7;30.3;44.2;32.7;35.8;39.7
1976;11;116;2011;1855.0;100.0;68146.0;36.7;38.1;18.6;30.3;44.7;32.4;35.4;39.5
1977;11;116;2012;1867.0;100.0;69415.0;37.2;37.5;19.2;31.0;45.3;32.2;35.1;38.9
1978;11;116;2013;1873.0;100.0;69716.0;37.2;37.4;18.8;30.7;45.7;31.7;34.7;39.1
1979;11;116;2014;1891.0;100.0;75142.0;39.7;37.1;20.1;32.3;47.4;31.5;34.5;38.9
1980;12;10000;2006;7065.0;99.4;116809.0;16.5;31.8;5.4;12.9;21.7;24.3;30.2;33.7
1981;12;10000;2007;7120.0;99.4;122728.0;17.2;31.6;5.5;13.3;22.6;24.0;30.2;33.9
1982;12;10000;2008;7195.0;99.3;130381.0;18.1;32.5;5.7;14.0;24.0;24.2;30.7;34.6
1983;12;10000;2009;7248.0;99.2;133590.0;18.4;32.9;5.8;14.2;24.6;23.9;31.0;34.9
1984;12;10000;2010;7286.0;99.3;134296.0;18.4;32.6;5.8;14.2;24.7;24.0;30.7;34.7
1985;12;10000;2011;7366.0;99.3;137301.0;18.6;32.7;5.8;14.1;24.8;23.8;30.5;34.4
1986;12;10000;2012;7416.0;99.3;138199.0;18.6;32.3;5.7;13.9;25.1;23.7;30.4;34.2
1987;12;10000;2013;7428.0;99.2;140713.0;18.9;32.4;6.3;14.1;25.0;24.9;30.2;33.7
1988;12;10000;2014;7498.0;99.2;142626.0;19.0;31.7;6.1;13.9;25.1;23.9;29.7;33.2
1989;12;10050;2006;2437.0;98.5;20308.0;8.3;28.6;2.7;5.6;11.3;16.3;28.9;32.2
1990;12;10050;2007;2476.0;98.6;21284.0;8.6;28.7;2.7;5.8;11.7;16.1;29.0;32.2
1991;12;10050;2008;2525.0;98.6;22839.0;9.0;29.4;2.8;6.0;12.3;16.6;29.2;32.7
1992;12;10050;2009;2556.0;98.3;23549.0;9.2;29.9;2.9;6.0;12.6;16.3;29.2;32.8
1993;12;10050;2010;2574.0;98.4;23423.0;9.1;29.3;2.9;6.0;12.6;16.6;29.2;32.7
1994;12;10050;2011;2638.0;98.5;23969.0;9.1;29.3;3.0;6.0;12.6;16.3;29.1;32.5
1995;12;10050;2012;2673.0;98.4;24405.0;9.1;29.0;3.0;6.0;12.5;16.7;28.9;32.3
1996;12;10050;2013;2664.0;98.1;25112.0;9.4;29.6;3.7;6.4;12.5;19.5;29.2;32.3
1997;12;10050;2014;2723.0;98.1;25697.0;9.4;29.0;3.5;6.2;12.5;18.9;28.5;31.6
1998;12;10450;2006;1105.0;98.2;11390.0;10.3;30.8;4.1;8.1;13.1;24.1;29.9;33.4
1999;12;10450;2007;1128.0;98.1;12001.0;10.6;31.1;4.3;8.3;13.6;24.1;30.0;33.6
2000;12;10450;2008;1161.0;98.1;13097.0;11.3;31.9;4.4;8.9;14.4;24.8;30.6;33.9
2001;12;10450;2009;1179.0;98.0;13203.0;11.2;32.1;4.4;8.7;14.7;24.4;30.9;34.3
2002;12;10450;2010;1192.0;97.9;13236.0;11.1;31.6;4.6;8.7;14.6;25.3;30.6;34.1
2003;12;10450;2011;1229.0;98.0;13606.0;11.1;31.7;4.5;8.6;14.6;25.4;30.3;34.0
2004;12;10450;2012;1253.0;98.0;13921.0;11.1;31.5;4.6;8.4;14.6;26.3;30.2;33.7
2005;12;10450;2013;1255.0;97.8;14198.0;11.3;31.7;5.0;8.5;14.6;26.6;30.2;33.7
2006;12;10450;2014;1281.0;97.7;14586.0;11.4;31.0;4.9;8.2;14.6;25.7;29.6;33.1
2007;12;10500;2006;921.0;97.9;10435.0;11.3;32.4;4.7;9.5;14.0;29.0;30.8;34.1
2008;12;10500;2007;936.0;97.8;11005.0;11.8;32.9;4.8;9.8;14.5;29.0;30.8;34.1
2009;12;10500;2008;963.0;97.8;11932.0;12.4;33.7;5.1;10.2;15.4;29.3;31.3;34.9
2010;12;10500;2009;970.0;97.6;12021.0;12.4;34.1;5.0;10.3;15.7;29.5;31.4;35.4
2011;12;10500;2010;982.0;97.5;11991.0;12.2;33.5;5.0;10.3;15.7;29.4;31.2;35.0
2012;12;10500;2011;1008.0;97.6;12249.0;12.2;33.6;5.0;10.2;15.7;29.3;30.9;34.9
2013;12;10500;2012;1019.0;97.6;12550.0;12.3;33.5;5.0;10.2;15.7;29.4;30.9;34.7
2014;12;10500;2013;1013.0;97.3;12530.0;12.4;33.3;5.4;10.1;15.7;29.3;31.3;34.4
2015;12;10500;2014;1026.0;97.2;12817.0;12.5;32.7;5.3;9.9;15.6;28.8;30.5;33.7
2016;12;10550;2006;184.0;99.7;956.0;5.2;20.3;2.3;3.1;5.2;14.4;16.3;18.9
2017;12;10550;2007;191.0;100.0;996.0;5.2;19.4;2.3;3.2;5.4;14.2;15.9;18.7
2018;12;10550;2008;198.0;99.8;1165.0;5.9;20.7;2.4;3.4;5.7;14.1;16.1;19.1
2019;12;10550;2009;209.0;99.9;1183.0;5.7;19.9;2.5;3.6;5.9;14.0;16.3;19.3
2020;12;10550;2010;210.0;99.9;1245.0;5.9;20.7;2.5;3.6;6.0;14.0;16.3;19.5
2021;12;10550;2011;221.0;100.0;1357.0;6.1;21.3;2.5;3.7;6.1;13.7;16.2;19.7
2022;12;10550;2012;235.0;100.0;1371.0;5.8;20.5;2.6;3.7;6.2;13.8;16.2;19.7
2023;12;10550;2013;243.0;99.8;1667.0;6.9;23.2;3.2;4.6;6.9;17.1;19.3;22.3
2024;12;10550;2014;255.0;99.8;1770.0;6.9;22.6;3.2;4.6;6.9;16.5;18.8;22.0
2025;12;10600;2006;1332.0;98.9;8917.0;6.7;26.1;2.3;4.6;9.3;15.1;24.1;30.8
2026;12;10600;2007;1348.0;99.0;9283.0;6.9;26.1;2.4;4.7;9.6;14.7;24.4;30.7
2027;12;10600;2008;1364.0;99.0;9742.0;7.1;26.5;2.4;4.8;10.0;14.8;24.4;31.1
2028;12;10600;2009;1376.0;98.6;10345.0;7.5;27.5;2.5;4.9;10.2;14.6;24.1;31.1
2029;12;10600;2010;1382.0;98.7;10187.0;7.4;26.7;2.5;5.0;10.1;14.8;24.6;31.0
2030;12;10600;2011;1410.0;98.9;10363.0;7.4;26.6;2.5;5.0;10.3;14.5;24.7;30.7
2031;12;10600;2012;1419.0;98.6;10483.0;7.4;26.3;2.6;5.0;10.1;14.7;25.3;30.5
2032;12;10600;2013;1408.0;98.4;10915.0;7.7;27.3;3.2;5.4;10.3;18.0;26.2;30.7
2033;12;10600;2014;1442.0;98.5;11111.0;7.7;26.6;3.1;5.3;10.1;17.4;25.6;30.0
2034;12;10650;2006;745.0;98.2;6603.0;8.9;31.1;4.6;7.5;12.0;28.3;30.0;33.4
2035;12;10650;2007;755.0;98.3;6932.0;9.2;31.5;4.7;7.8;12.5;28.1;30.0;33.6
2036;12;10650;2008;765.0;98.3;7316.0;9.6;32.3;4.8;8.2;13.1;28.1;30.5;33.7
2037;12;10650;2009;769.0;97.8;7799.0;10.1;33.8;4.9;8.3;13.4;27.9;30.7;34.0
2038;12;10650;2010;775.0;97.8;7616.0;9.8;32.5;4.9;8.1;13.4;28.0;30.5;33.9
2039;12;10650;2011;786.0;98.1;7648.0;9.7;32.0;4.9;8.0;13.5;27.8;30.2;33.5
2040;12;10650;2012;781.0;97.7;7702.0;9.9;31.9;5.0;8.0;13.6;27.9;30.1;33.3
2041;12;10650;2013;773.0;97.1;7638.0;9.9;31.6;5.3;8.1;13.3;28.1;30.0;33.0
2042;12;10650;2014;792.0;97.4;7809.0;9.9;31.1;5.1;7.7;13.3;27.6;29.3;32.4
2043;12;10700;2006;587.0;99.7;2314.0;3.9;17.9;2.1;2.6;3.9;13.9;15.3;17.3
2044;12;10700;2007;594.0;99.9;2350.0;4.0;17.2;2.1;2.6;4.1;13.5;14.9;17.1
2045;12;10700;2008;599.0;99.9;2426.0;4.1;17.3;2.2;2.7;4.3;13.5;14.9;17.3
2046;12;10700;2009;607.0;99.7;2546.0;4.2;17.6;2.3;2.8;4.4;13.4;14.8;17.3
2047;12;10700;2010;607.0;99.9;2571.0;4.2;17.5;2.3;2.8;4.5;13.4;15.0;17.4
2048;12;10700;2011;624.0;100.0;2715.0;4.4;18.0;2.3;2.8;4.6;13.1;14.7;17.3
2049;12;10700;2012;638.0;99.8;2781.0;4.4;17.7;2.3;2.9;4.7;13.2;14.8;17.4
2050;12;10700;2013;636.0;99.9;3277.0;5.2;20.7;3.0;3.7;5.5;16.5;18.4;20.2
2051;12;10700;2014;650.0;100.0;3302.0;5.1;19.9;2.9;3.6;5.5;15.9;17.8;19.8
2052;12;10100;2006;4628.0;99.8;96502.0;20.9;32.6;9.8;17.5;25.9;27.4;31.0;34.3
2053;12;10100;2007;4644.0;99.8;101444.0;21.8;32.3;10.2;18.2;27.1;27.3;31.1;34.6
2054;12;10100;2008;4670.0;99.8;107542.0;23.0;33.3;10.8;19.3;28.9;27.4;31.6;35.3
2055;12;10100;2009;4692.0;99.7;110041.0;23.5;33.6;10.7;19.7;29.7;27.4;32.0;35.6
2056;12;10100;2010;4712.0;99.8;110873.0;23.5;33.4;10.6;19.8;29.8;27.1;31.8;35.4
2057;12;10100;2011;4727.0;99.8;113332.0;24.0;33.5;10.5;20.0;30.3;26.9;31.6;35.0
2058;12;10100;2012;4743.0;99.8;113795.0;24.0;33.1;10.2;20.0;30.6;26.7;31.4;34.9
2059;12;10100;2013;4764.0;99.8;115601.0;24.3;33.1;10.7;20.1;30.5;27.2;31.0;34.3
2060;12;10100;2014;4774.0;99.8;116929.0;24.5;32.3;10.3;20.0;30.7;26.4;30.6;33.8
2061;12;10150;2006;3963.0;99.9;86683.0;21.9;32.8;11.2;18.4;26.8;28.1;31.3;34.6
2062;12;10150;2007;3977.0;99.8;91067.0;22.9;32.5;11.6;19.2;28.2;28.0;31.5;34.8
2063;12;10150;2008;3990.0;99.8;96454.0;24.2;33.5;12.2;20.4;30.0;28.3;32.1;35.6
2064;12;10150;2009;3994.0;99.8;98407.0;24.6;33.9;12.2;20.9;30.9;28.4;32.4;35.9
2065;12;10150;2010;4101.0;99.9;101016.0;24.6;33.6;12.0;20.9;30.9;28.1;32.2;35.6
2066;12;10150;2011;4100.0;99.8;103258.0;25.2;33.7;12.1;21.2;31.4;27.9;32.0;35.3
2067;12;10150;2012;4108.0;99.8;103575.0;25.2;33.3;11.8;21.3;31.8;27.5;31.8;35.1
