ID;BedrijfstakBranchesSBI93;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
4603;52432 Winkels in lederwaren en reisart.;2000 november;;;;;;
4604;52432 Winkels in lederwaren en reisart.;2000 december;;;;;;
4605;52432 Winkels in lederwaren en reisart.;2000 4e kwartaal;;;;;;
4606;52432 Winkels in lederwaren en reisart.;2000;;;;;;
4607;52432 Winkels in lederwaren en reisart.;2001 januari;;;;;;
4608;52432 Winkels in lederwaren en reisart.;2001 februari;;;;;;
4609;52432 Winkels in lederwaren en reisart.;2001 maart;;;;;;
4610;52432 Winkels in lederwaren en reisart.;2001 1e kwartaal;;;;;;
4611;52432 Winkels in lederwaren en reisart.;2001 april;;;;;;
4612;52432 Winkels in lederwaren en reisart.;2001 mei;;;;;;
4613;52432 Winkels in lederwaren en reisart.;2001 juni;;;;;;
4614;52432 Winkels in lederwaren en reisart.;2001 2e kwartaal;;;;;;
4615;52432 Winkels in lederwaren en reisart.;2001 juli;;;;;;
4616;52432 Winkels in lederwaren en reisart.;2001 augustus;;;;;;
4617;52432 Winkels in lederwaren en reisart.;2001 september;;;;;;
4618;52432 Winkels in lederwaren en reisart.;2001 3e kwartaal;;;;;;
4619;52432 Winkels in lederwaren en reisart.;2001 oktober;;;;;;
4620;52432 Winkels in lederwaren en reisart.;2001 november;;;;;;
4621;52432 Winkels in lederwaren en reisart.;2001 december;;;;;;
4622;52432 Winkels in lederwaren en reisart.;2001 4e kwartaal;;;;;;
4623;52432 Winkels in lederwaren en reisart.;2001;;;;;;
4624;52432 Winkels in lederwaren en reisart.;2002 januari;;;;;;
4625;52432 Winkels in lederwaren en reisart.;2002 februari;;;;;;
4626;52432 Winkels in lederwaren en reisart.;2002 maart;;;;;;
4627;52432 Winkels in lederwaren en reisart.;2002 1e kwartaal;;;;;;
4628;52432 Winkels in lederwaren en reisart.;2002 april;;;;;;
4629;52432 Winkels in lederwaren en reisart.;2002 mei;;;;;;
4630;52432 Winkels in lederwaren en reisart.;2002 juni;;;;;;
4631;52432 Winkels in lederwaren en reisart.;2002 2e kwartaal;;;;;;
4632;52432 Winkels in lederwaren en reisart.;2002 juli;;;;;;
4633;52432 Winkels in lederwaren en reisart.;2002 augustus;;;;;;
4634;52432 Winkels in lederwaren en reisart.;2002 september;;;;;;
4635;52432 Winkels in lederwaren en reisart.;2002 3e kwartaal;;;;;;
4636;52432 Winkels in lederwaren en reisart.;2002 oktober;;;;;;
4637;52432 Winkels in lederwaren en reisart.;2002 november;;;;;;
4638;52432 Winkels in lederwaren en reisart.;2002 december;;;;;;
4639;52432 Winkels in lederwaren en reisart.;2002 4e kwartaal;;;;;;
4640;52432 Winkels in lederwaren en reisart.;2002;;;;;;
4641;52432 Winkels in lederwaren en reisart.;2003 januari;;;;;;
4642;52432 Winkels in lederwaren en reisart.;2003 februari;;;;;;
4643;52432 Winkels in lederwaren en reisart.;2003 maart;;;;;;
4644;52432 Winkels in lederwaren en reisart.;2003 1e kwartaal;91.0;109.0;83.0;-10.3;-0.1;-10.3
4645;52432 Winkels in lederwaren en reisart.;2003 april;;;;;;
4646;52432 Winkels in lederwaren en reisart.;2003 mei;;;;;;
4647;52432 Winkels in lederwaren en reisart.;2003 juni;;;;;;
4648;52432 Winkels in lederwaren en reisart.;2003 2e kwartaal;95.0;111.0;85.0;-16.4;0.4;-16.7
4649;52432 Winkels in lederwaren en reisart.;2003 juli;;;;;;
4650;52432 Winkels in lederwaren en reisart.;2003 augustus;;;;;;
4651;52432 Winkels in lederwaren en reisart.;2003 september;;;;;;
4652;52432 Winkels in lederwaren en reisart.;2003 3e kwartaal;119.0;110.0;108.0;-5.6;-0.1;-5.5
4653;52432 Winkels in lederwaren en reisart.;2003 oktober;;;;;;
4654;52432 Winkels in lederwaren en reisart.;2003 november;;;;;;
4655;52432 Winkels in lederwaren en reisart.;2003 december;;;;;;
4656;52432 Winkels in lederwaren en reisart.;2003 4e kwartaal;114.0;110.0;104.0;-1.8;-1.2;-0.6
4657;52432 Winkels in lederwaren en reisart.;2003;105.0;110.0;95.0;-8.4;-0.3;-8.1
4658;52432 Winkels in lederwaren en reisart.;2004 januari;;;;;;
4659;52432 Winkels in lederwaren en reisart.;2004 februari;;;;;;
4660;52432 Winkels in lederwaren en reisart.;2004 maart;;;;;;
4661;52432 Winkels in lederwaren en reisart.;2004 1e kwartaal;86.0;108.0;79.0;-5.3;-0.7;-4.7
4662;52432 Winkels in lederwaren en reisart.;2004 april;;;;;;
4663;52432 Winkels in lederwaren en reisart.;2004 mei;;;;;;
4664;52432 Winkels in lederwaren en reisart.;2004 juni;;;;;;
4665;52432 Winkels in lederwaren en reisart.;2004 2e kwartaal;103.0;110.0;94.0;8.9;-0.9;9.9
4666;52432 Winkels in lederwaren en reisart.;2004 juli;;;;;;
4667;52432 Winkels in lederwaren en reisart.;2004 augustus;;;;;;
4668;52432 Winkels in lederwaren en reisart.;2004 september;;;;;;
4669;52432 Winkels in lederwaren en reisart.;2004 3e kwartaal;113.0;108.0;105.0;-4.5;-1.3;-3.3
4670;52432 Winkels in lederwaren en reisart.;2004 oktober;;;;;;
4671;52432 Winkels in lederwaren en reisart.;2004 november;;;;;;
4672;52432 Winkels in lederwaren en reisart.;2004 december;;;;;;
4673;52432 Winkels in lederwaren en reisart.;2004 4e kwartaal;100.0;110.0;91.0;-12.5;0.5;-13.0
4674;52432 Winkels in lederwaren en reisart.;2004;101.0;109.0;92.0;-3.8;-0.6;-3.3
4675;52432 Winkels in lederwaren en reisart.;2005 januari;;;;;;
4676;52432 Winkels in lederwaren en reisart.;2005 februari;;;;;;
4677;52432 Winkels in lederwaren en reisart.;2005 maart;;;;;;
4678;52432 Winkels in lederwaren en reisart.;2005 1e kwartaal;77.0;109.0;70.0;-10.7;0.8;-11.4
4679;52432 Winkels in lederwaren en reisart.;2005 april;;;;;;
4680;52432 Winkels in lederwaren en reisart.;2005 mei;;;;;;
4681;52432 Winkels in lederwaren en reisart.;2005 juni;;;;;;
4682;52432 Winkels in lederwaren en reisart.;2005 2e kwartaal;91.0;111.0;82.0;-11.5;0.4;-11.9
4683;52432 Winkels in lederwaren en reisart.;2005 juli;;;;;;
4684;52432 Winkels in lederwaren en reisart.;2005 augustus;;;;;;
4685;52432 Winkels in lederwaren en reisart.;2005 september;;;;;;
4686;52432 Winkels in lederwaren en reisart.;2005 3e kwartaal;104.0;110.0;95.0;-8.3;1.3;-9.4
4687;52432 Winkels in lederwaren en reisart.;2005 oktober;;;;;;
4688;52432 Winkels in lederwaren en reisart.;2005 november;;;;;;
4689;52432 Winkels in lederwaren en reisart.;2005 december;;;;;;
4690;52432 Winkels in lederwaren en reisart.;2005 4e kwartaal;99.0;110.0;90.0;-0.8;-0.4;-0.3
4691;52432 Winkels in lederwaren en reisart.;2005;93.0;110.0;85.0;-7.8;0.5;-8.2
4692;52432 Winkels in lederwaren en reisart.;2006 januari;;;;;;
4693;52432 Winkels in lederwaren en reisart.;2006 februari;;;;;;
4694;52432 Winkels in lederwaren en reisart.;2006 maart;;;;;;
4695;52432 Winkels in lederwaren en reisart.;2006 1e kwartaal;73.0;109.0;67.0;-5.3;-0.4;-4.9
4696;52432 Winkels in lederwaren en reisart.;2006 april;;;;;;
4697;52432 Winkels in lederwaren en reisart.;2006 mei;;;;;;
4698;52432 Winkels in lederwaren en reisart.;2006 juni;;;;;;
4699;52432 Winkels in lederwaren en reisart.;2006 2e kwartaal;88.0;111.0;79.0;-3.3;0.3;-3.5
4700;52432 Winkels in lederwaren en reisart.;2006 juli;;;;;;
4701;52432 Winkels in lederwaren en reisart.;2006 augustus;;;;;;
4702;52432 Winkels in lederwaren en reisart.;2006 september;;;;;;
4703;52432 Winkels in lederwaren en reisart.;2006 3e kwartaal;101.0;110.0;91.0;-3.2;0.5;-3.7
4704;52432 Winkels in lederwaren en reisart.;2006 oktober;;;;;;
4705;52432 Winkels in lederwaren en reisart.;2006 november;;;;;;
4706;52432 Winkels in lederwaren en reisart.;2006 december;;;;;;
4707;52432 Winkels in lederwaren en reisart.;2006 4e kwartaal;91.0;112.0;81.0;-8.6;1.9;-10.3
4708;52432 Winkels in lederwaren en reisart.;2006;88.0;111.0;80.0;-5.1;0.6;-5.7
4709;52432 Winkels in lederwaren en reisart.;2007 januari;;;;;;
4710;52432 Winkels in lederwaren en reisart.;2007 februari;;;;;;
4711;52432 Winkels in lederwaren en reisart.;2007 maart;;;;;;
4712;52432 Winkels in lederwaren en reisart.;2007 1e kwartaal;73.0;111.0;66.0;0.0;1.9;-1.8
4713;52432 Winkels in lederwaren en reisart.;2007 april;;;;;;
4714;52432 Winkels in lederwaren en reisart.;2007 mei;;;;;;
4715;52432 Winkels in lederwaren en reisart.;2007 juni;;;;;;
4716;52432 Winkels in lederwaren en reisart.;2007 2e kwartaal;86.0;114.0;75.0;-2.3;2.8;-5.0
4717;52432 Winkels in lederwaren en reisart.;2007 juli;;;;;;
4718;52432 Winkels in lederwaren en reisart.;2007 augustus;;;;;;
4719;52432 Winkels in lederwaren en reisart.;2007 september;;;;;;
4720;52432 Winkels in lederwaren en reisart.;2007 3e kwartaal;99.0;114.0;87.0;-1.2;3.9;-4.9
4721;52432 Winkels in lederwaren en reisart.;2007 oktober;;;;;;
4722;52432 Winkels in lederwaren en reisart.;2007 november;;;;;;
4723;52432 Winkels in lederwaren en reisart.;2007 december;;;;;;
4724;52432 Winkels in lederwaren en reisart.;2007 4e kwartaal;87.0;116.0;75.0;-4.1;3.6;-7.4
4725;52432 Winkels in lederwaren en reisart.;2007;86.0;114.0;76.0;-2.0;3.1;-4.9
4726;52432 Winkels in lederwaren en reisart.;2008 januari;;;;;;
4727;52432 Winkels in lederwaren en reisart.;2008 februari;;;;;;
4728;52432 Winkels in lederwaren en reisart.;2008 maart;;;;;;
4729;52432 Winkels in lederwaren en reisart.;2008 1e kwartaal;69.0;115.0;60.0;-4.9;3.4;-8.0
4730;52432 Winkels in lederwaren en reisart.;2008 april;;;;;;
4731;52432 Winkels in lederwaren en reisart.;2008 mei;;;;;;
4732;52432 Winkels in lederwaren en reisart.;2008 juni;;;;;;
4733;52432 Winkels in lederwaren en reisart.;2008 2e kwartaal;81.0;117.0;69.0;-6.3;2.7;-8.8
4734;52432 Winkels in lederwaren en reisart.;2008 juli;;;;;;
4735;52432 Winkels in lederwaren en reisart.;2008 augustus;;;;;;
4736;52432 Winkels in lederwaren en reisart.;2008 september;;;;;;
4737;52432 Winkels in lederwaren en reisart.;2008 3e kwartaal;90.0;115.0;78.0;-10.0;0.5;-10.4
4738;52432 Winkels in lederwaren en reisart.;2008 oktober;;;;;;
4739;52432 Winkels in lederwaren en reisart.;2008 november;;;;;;
4740;52432 Winkels in lederwaren en reisart.;2008 december;;;;;;
4741;52432 Winkels in lederwaren en reisart.;2008 4e kwartaal;74.0;117.0;64.0;-14.4;0.6;-14.9
4742;52432 Winkels in lederwaren en reisart.;2008;79.0;116.0;68.0;-9.1;1.8;-10.7
4743;52443 Winkels in verlichtingsartikelen;2000 januari;;;;;;
4744;52443 Winkels in verlichtingsartikelen;2000 februari;;;;;;
4745;52443 Winkels in verlichtingsartikelen;2000 maart;;;;;;
4746;52443 Winkels in verlichtingsartikelen;2000 1e kwartaal;;;;;;
4747;52443 Winkels in verlichtingsartikelen;2000 april;;;;;;
4748;52443 Winkels in verlichtingsartikelen;2000 mei;;;;;;
4749;52443 Winkels in verlichtingsartikelen;2000 juni;;;;;;
4750;52443 Winkels in verlichtingsartikelen;2000 2e kwartaal;;;;;;
4751;52443 Winkels in verlichtingsartikelen;2000 juli;;;;;;
4752;52443 Winkels in verlichtingsartikelen;2000 augustus;;;;;;
4753;52443 Winkels in verlichtingsartikelen;2000 september;;;;;;
4754;52443 Winkels in verlichtingsartikelen;2000 3e kwartaal;;;;;;
4755;52443 Winkels in verlichtingsartikelen;2000 oktober;;;;;;
4756;52443 Winkels in verlichtingsartikelen;2000 november;;;;;;
4757;52443 Winkels in verlichtingsartikelen;2000 december;;;;;;
4758;52443 Winkels in verlichtingsartikelen;2000 4e kwartaal;;;;;;
4759;52443 Winkels in verlichtingsartikelen;2000;;;;;;
4760;52443 Winkels in verlichtingsartikelen;2001 januari;;;;;;
4761;52443 Winkels in verlichtingsartikelen;2001 februari;;;;;;
4762;52443 Winkels in verlichtingsartikelen;2001 maart;;;;;;
4763;52443 Winkels in verlichtingsartikelen;2001 1e kwartaal;;;;;;
4764;52443 Winkels in verlichtingsartikelen;2001 april;;;;;;
4765;52443 Winkels in verlichtingsartikelen;2001 mei;;;;;;
4766;52443 Winkels in verlichtingsartikelen;2001 juni;;;;;;
4767;52443 Winkels in verlichtingsartikelen;2001 2e kwartaal;;;;;;
4768;52443 Winkels in verlichtingsartikelen;2001 juli;;;;;;
4769;52443 Winkels in verlichtingsartikelen;2001 augustus;;;;;;
4770;52443 Winkels in verlichtingsartikelen;2001 september;;;;;;
4771;52443 Winkels in verlichtingsartikelen;2001 3e kwartaal;;;;;;
4772;52443 Winkels in verlichtingsartikelen;2001 oktober;;;;;;
4773;52443 Winkels in verlichtingsartikelen;2001 november;;;;;;
4774;52443 Winkels in verlichtingsartikelen;2001 december;;;;;;
4775;52443 Winkels in verlichtingsartikelen;2001 4e kwartaal;;;;;;
4776;52443 Winkels in verlichtingsartikelen;2001;;;;;;
4777;52443 Winkels in verlichtingsartikelen;2002 januari;;;;;;
4778;52443 Winkels in verlichtingsartikelen;2002 februari;;;;;;
4779;52443 Winkels in verlichtingsartikelen;2002 maart;;;;;;
4780;52443 Winkels in verlichtingsartikelen;2002 1e kwartaal;;;;;;
4781;52443 Winkels in verlichtingsartikelen;2002 april;;;;;;
4782;52443 Winkels in verlichtingsartikelen;2002 mei;;;;;;
4783;52443 Winkels in verlichtingsartikelen;2002 juni;;;;;;
4784;52443 Winkels in verlichtingsartikelen;2002 2e kwartaal;;;;;;
4785;52443 Winkels in verlichtingsartikelen;2002 juli;;;;;;
4786;52443 Winkels in verlichtingsartikelen;2002 augustus;;;;;;
4787;52443 Winkels in verlichtingsartikelen;2002 september;;;;;;
4788;52443 Winkels in verlichtingsartikelen;2002 3e kwartaal;;;;;;
4789;52443 Winkels in verlichtingsartikelen;2002 oktober;;;;;;
4790;52443 Winkels in verlichtingsartikelen;2002 november;;;;;;
4791;52443 Winkels in verlichtingsartikelen;2002 december;;;;;;
4792;52443 Winkels in verlichtingsartikelen;2002 4e kwartaal;;;;;;
4793;52443 Winkels in verlichtingsartikelen;2002;;;;;;
4794;52443 Winkels in verlichtingsartikelen;2003 januari;;;;;;
4795;52443 Winkels in verlichtingsartikelen;2003 februari;;;;;;
4796;52443 Winkels in verlichtingsartikelen;2003 maart;;;;;;
4797;52443 Winkels in verlichtingsartikelen;2003 1e kwartaal;105.0;113.0;93.0;-7.3;1.0;-8.3
4798;52443 Winkels in verlichtingsartikelen;2003 april;;;;;;
4799;52443 Winkels in verlichtingsartikelen;2003 mei;;;;;;
4800;52443 Winkels in verlichtingsartikelen;2003 juni;;;;;;
4801;52443 Winkels in verlichtingsartikelen;2003 2e kwartaal;74.0;113.0;66.0;-18.8;-0.7;-18.2
4802;52443 Winkels in verlichtingsartikelen;2003 juli;;;;;;
4803;52443 Winkels in verlichtingsartikelen;2003 augustus;;;;;;
4804;52443 Winkels in verlichtingsartikelen;2003 september;;;;;;
4805;52443 Winkels in verlichtingsartikelen;2003 3e kwartaal;76.0;111.0;68.0;-21.8;-1.2;-20.9
4806;52443 Winkels in verlichtingsartikelen;2003 oktober;;;;;;
4807;52443 Winkels in verlichtingsartikelen;2003 november;;;;;;
4808;52443 Winkels in verlichtingsartikelen;2003 december;;;;;;
4809;52443 Winkels in verlichtingsartikelen;2003 4e kwartaal;116.0;111.0;104.0;-14.7;-0.7;-14.1
4810;52443 Winkels in verlichtingsartikelen;2003;93.0;112.0;83.0;-15.2;-0.4;-14.9
4811;52443 Winkels in verlichtingsartikelen;2004 januari;;;;;;
4812;52443 Winkels in verlichtingsartikelen;2004 februari;;;;;;
4813;52443 Winkels in verlichtingsartikelen;2004 maart;;;;;;
4814;52443 Winkels in verlichtingsartikelen;2004 1e kwartaal;96.0;110.0;87.0;-8.8;-2.9;-6.1
4815;52443 Winkels in verlichtingsartikelen;2004 april;;;;;;
4816;52443 Winkels in verlichtingsartikelen;2004 mei;;;;;;
4817;52443 Winkels in verlichtingsartikelen;2004 juni;;;;;;
4818;52443 Winkels in verlichtingsartikelen;2004 2e kwartaal;71.0;109.0;64.0;-4.7;-2.7;-2.1
4819;52443 Winkels in verlichtingsartikelen;2004 juli;;;;;;
4820;52443 Winkels in verlichtingsartikelen;2004 augustus;;;;;;
4821;52443 Winkels in verlichtingsartikelen;2004 september;;;;;;
4822;52443 Winkels in verlichtingsartikelen;2004 3e kwartaal;72.0;109.0;66.0;-5.9;-2.4;-3.5
4823;52443 Winkels in verlichtingsartikelen;2004 oktober;;;;;;
4824;52443 Winkels in verlichtingsartikelen;2004 november;;;;;;
4825;52443 Winkels in verlichtingsartikelen;2004 december;;;;;;
4826;52443 Winkels in verlichtingsartikelen;2004 4e kwartaal;111.0;108.0;102.0;-4.4;-2.9;-1.5
4827;52443 Winkels in verlichtingsartikelen;2004;87.0;109.0;80.0;-6.0;-2.7;-3.4
4828;52443 Winkels in verlichtingsartikelen;2005 januari;;;;;;
4829;52443 Winkels in verlichtingsartikelen;2005 februari;;;;;;
4830;52443 Winkels in verlichtingsartikelen;2005 maart;;;;;;
4831;52443 Winkels in verlichtingsartikelen;2005 1e kwartaal;93.0;107.0;87.0;-3.3;-2.9;-0.5
4832;52443 Winkels in verlichtingsartikelen;2005 april;;;;;;
4833;52443 Winkels in verlichtingsartikelen;2005 mei;;;;;;
4834;52443 Winkels in verlichtingsartikelen;2005 juni;;;;;;
4835;52443 Winkels in verlichtingsartikelen;2005 2e kwartaal;71.0;105.0;67.0;0.8;-3.7;4.6
4836;52443 Winkels in verlichtingsartikelen;2005 juli;;;;;;
4837;52443 Winkels in verlichtingsartikelen;2005 augustus;;;;;;
4838;52443 Winkels in verlichtingsartikelen;2005 september;;;;;;
4839;52443 Winkels in verlichtingsartikelen;2005 3e kwartaal;73.0;103.0;71.0;2.1;-5.4;7.9
4840;52443 Winkels in verlichtingsartikelen;2005 oktober;;;;;;
4841;52443 Winkels in verlichtingsartikelen;2005 november;;;;;;
4842;52443 Winkels in verlichtingsartikelen;2005 december;;;;;;
4843;52443 Winkels in verlichtingsartikelen;2005 4e kwartaal;108.0;102.0;106.0;-2.5;-5.4;3.1
4844;52443 Winkels in verlichtingsartikelen;2005;86.0;104.0;83.0;-1.1;-4.3;3.4
4845;52443 Winkels in verlichtingsartikelen;2006 januari;;;;;;
4846;52443 Winkels in verlichtingsartikelen;2006 februari;;;;;;
4847;52443 Winkels in verlichtingsartikelen;2006 maart;;;;;;
4848;52443 Winkels in verlichtingsartikelen;2006 1e kwartaal;92.0;100.0;92.0;-0.9;-6.1;5.6
4849;52443 Winkels in verlichtingsartikelen;2006 april;;;;;;
4850;52443 Winkels in verlichtingsartikelen;2006 mei;;;;;;
4851;52443 Winkels in verlichtingsartikelen;2006 juni;;;;;;
4852;52443 Winkels in verlichtingsartikelen;2006 2e kwartaal;71.0;103.0;69.0;-0.2;-2.6;2.6
4853;52443 Winkels in verlichtingsartikelen;2006 juli;;;;;;
4854;52443 Winkels in verlichtingsartikelen;2006 augustus;;;;;;
4855;52443 Winkels in verlichtingsartikelen;2006 september;;;;;;
4856;52443 Winkels in verlichtingsartikelen;2006 3e kwartaal;;;;;;
4857;52443 Winkels in verlichtingsartikelen;2006 oktober;;;;;;
4858;52443 Winkels in verlichtingsartikelen;2006 november;;;;;;
4859;52443 Winkels in verlichtingsartikelen;2006 december;;;;;;
4860;52443 Winkels in verlichtingsartikelen;2006 4e kwartaal;;;;;;
4861;52443 Winkels in verlichtingsartikelen;2006;;;;;;
4862;52443 Winkels in verlichtingsartikelen;2007 januari;;;;;;
4863;52443 Winkels in verlichtingsartikelen;2007 februari;;;;;;
4864;52443 Winkels in verlichtingsartikelen;2007 maart;;;;;;
4865;52443 Winkels in verlichtingsartikelen;2007 1e kwartaal;;;;;;
4866;52443 Winkels in verlichtingsartikelen;2007 april;;;;;;
4867;52443 Winkels in verlichtingsartikelen;2007 mei;;;;;;
4868;52443 Winkels in verlichtingsartikelen;2007 juni;;;;;;
4869;52443 Winkels in verlichtingsartikelen;2007 2e kwartaal;;;;;;
4870;52443 Winkels in verlichtingsartikelen;2007 juli;;;;;;
4871;52443 Winkels in verlichtingsartikelen;2007 augustus;;;;;;
4872;52443 Winkels in verlichtingsartikelen;2007 september;;;;;;
4873;52443 Winkels in verlichtingsartikelen;2007 3e kwartaal;;;;;;
4874;52443 Winkels in verlichtingsartikelen;2007 oktober;;;;;;
4875;52443 Winkels in verlichtingsartikelen;2007 november;;;;;;
4876;52443 Winkels in verlichtingsartikelen;2007 december;;;;;;
4877;52443 Winkels in verlichtingsartikelen;2007 4e kwartaal;;;;;;
4878;52443 Winkels in verlichtingsartikelen;2007;;;;;;
4879;52443 Winkels in verlichtingsartikelen;2008 januari;;;;;;
4880;52443 Winkels in verlichtingsartikelen;2008 februari;;;;;;
4881;52443 Winkels in verlichtingsartikelen;2008 maart;;;;;;
4882;52443 Winkels in verlichtingsartikelen;2008 1e kwartaal;;;;;;
4883;52443 Winkels in verlichtingsartikelen;2008 april;;;;;;
4884;52443 Winkels in verlichtingsartikelen;2008 mei;;;;;;
4885;52443 Winkels in verlichtingsartikelen;2008 juni;;;;;;
4886;52443 Winkels in verlichtingsartikelen;2008 2e kwartaal;;;;;;
4887;52443 Winkels in verlichtingsartikelen;2008 juli;;;;;;
4888;52443 Winkels in verlichtingsartikelen;2008 augustus;;;;;;
4889;52443 Winkels in verlichtingsartikelen;2008 september;;;;;;
4890;52443 Winkels in verlichtingsartikelen;2008 3e kwartaal;;;;;;
4891;52443 Winkels in verlichtingsartikelen;2008 oktober;;;;;;
4892;52443 Winkels in verlichtingsartikelen;2008 november;;;;;;
4893;52443 Winkels in verlichtingsartikelen;2008 december;;;;;;
4894;52443 Winkels in verlichtingsartikelen;2008 4e kwartaal;;;;;;
4895;52443 Winkels in verlichtingsartikelen;2008;;;;;;
4896;52447 Winkels in huish art alg ass.;2000 januari;;;;;;
4897;52447 Winkels in huish art alg ass.;2000 februari;;;;;;
4898;52447 Winkels in huish art alg ass.;2000 maart;;;;;;
4899;52447 Winkels in huish art alg ass.;2000 1e kwartaal;;;;;;
4900;52447 Winkels in huish art alg ass.;2000 april;;;;;;
4901;52447 Winkels in huish art alg ass.;2000 mei;;;;;;
4902;52447 Winkels in huish art alg ass.;2000 juni;;;;;;
4903;52447 Winkels in huish art alg ass.;2000 2e kwartaal;;;;;;
4904;52447 Winkels in huish art alg ass.;2000 juli;;;;;;
4905;52447 Winkels in huish art alg ass.;2000 augustus;;;;;;
4906;52447 Winkels in huish art alg ass.;2000 september;;;;;;
4907;52447 Winkels in huish art alg ass.;2000 3e kwartaal;;;;;;
4908;52447 Winkels in huish art alg ass.;2000 oktober;;;;;;
4909;52447 Winkels in huish art alg ass.;2000 november;;;;;;
4910;52447 Winkels in huish art alg ass.;2000 december;;;;;;
4911;52447 Winkels in huish art alg ass.;2000 4e kwartaal;;;;;;
4912;52447 Winkels in huish art alg ass.;2000;;;;;;
4913;52447 Winkels in huish art alg ass.;2001 januari;;;;;;
4914;52447 Winkels in huish art alg ass.;2001 februari;;;;;;
4915;52447 Winkels in huish art alg ass.;2001 maart;;;;;;
4916;52447 Winkels in huish art alg ass.;2001 1e kwartaal;;;;;;
4917;52447 Winkels in huish art alg ass.;2001 april;;;;;;
4918;52447 Winkels in huish art alg ass.;2001 mei;;;;;;
4919;52447 Winkels in huish art alg ass.;2001 juni;;;;;;
4920;52447 Winkels in huish art alg ass.;2001 2e kwartaal;;;;;;
4921;52447 Winkels in huish art alg ass.;2001 juli;;;;;;
4922;52447 Winkels in huish art alg ass.;2001 augustus;;;;;;
4923;52447 Winkels in huish art alg ass.;2001 september;;;;;;
4924;52447 Winkels in huish art alg ass.;2001 3e kwartaal;;;;;;
4925;52447 Winkels in huish art alg ass.;2001 oktober;;;;;;
4926;52447 Winkels in huish art alg ass.;2001 november;;;;;;
4927;52447 Winkels in huish art alg ass.;2001 december;;;;;;
4928;52447 Winkels in huish art alg ass.;2001 4e kwartaal;;;;;;
4929;52447 Winkels in huish art alg ass.;2001;;;;;;
4930;52447 Winkels in huish art alg ass.;2002 januari;;;;;;
4931;52447 Winkels in huish art alg ass.;2002 februari;;;;;;
4932;52447 Winkels in huish art alg ass.;2002 maart;;;;;;
4933;52447 Winkels in huish art alg ass.;2002 1e kwartaal;;;;;;
4934;52447 Winkels in huish art alg ass.;2002 april;;;;;;
4935;52447 Winkels in huish art alg ass.;2002 mei;;;;;;
4936;52447 Winkels in huish art alg ass.;2002 juni;;;;;;
4937;52447 Winkels in huish art alg ass.;2002 2e kwartaal;;;;;;
4938;52447 Winkels in huish art alg ass.;2002 juli;;;;;;
4939;52447 Winkels in huish art alg ass.;2002 augustus;;;;;;
4940;52447 Winkels in huish art alg ass.;2002 september;;;;;;
4941;52447 Winkels in huish art alg ass.;2002 3e kwartaal;;;;;;
4942;52447 Winkels in huish art alg ass.;2002 oktober;;;;;;
4943;52447 Winkels in huish art alg ass.;2002 november;;;;;;
4944;52447 Winkels in huish art alg ass.;2002 december;;;;;;
4945;52447 Winkels in huish art alg ass.;2002 4e kwartaal;;;;;;
4946;52447 Winkels in huish art alg ass.;2002;;;;;;
4947;52447 Winkels in huish art alg ass.;2003 januari;95.0;107.0;88.0;11.5;1.2;10.1
4948;52447 Winkels in huish art alg ass.;2003 februari;96.0;108.0;89.0;13.1;1.3;11.7
4949;52447 Winkels in huish art alg ass.;2003 maart;99.0;108.0;92.0;3.2;0.4;2.8
4950;52447 Winkels in huish art alg ass.;2003 1e kwartaal;97.0;108.0;90.0;9.0;1.0;8.0
4951;52447 Winkels in huish art alg ass.;2003 april;101.0;108.0;94.0;4.7;0.5;4.2
4952;52447 Winkels in huish art alg ass.;2003 mei;109.0;108.0;101.0;-0.9;0.9;-1.9
4953;52447 Winkels in huish art alg ass.;2003 juni;99.0;108.0;92.0;-3.6;0.8;-4.3
4954;52447 Winkels in huish art alg ass.;2003 2e kwartaal;103.0;108.0;96.0;0.0;0.7;-0.8
4955;52447 Winkels in huish art alg ass.;2003 juli;106.0;108.0;98.0;6.6;1.3;5.3
4956;52447 Winkels in huish art alg ass.;2003 augustus;112.0;108.0;104.0;4.9;1.0;3.8
4957;52447 Winkels in huish art alg ass.;2003 september;101.0;108.0;93.0;7.0;1.1;5.8
4958;52447 Winkels in huish art alg ass.;2003 3e kwartaal;106.0;108.0;98.0;6.1;1.2;4.9
4959;52447 Winkels in huish art alg ass.;2003 oktober;111.0;108.0;103.0;0.3;0.4;-0.1
4960;52447 Winkels in huish art alg ass.;2003 november;125.0;108.0;116.0;-8.4;0.6;-8.9
4961;52447 Winkels in huish art alg ass.;2003 december;155.0;108.0;143.0;3.4;0.6;2.7
4962;52447 Winkels in huish art alg ass.;2003 4e kwartaal;130.0;108.0;121.0;-1.5;0.5;-2.0
4963;52447 Winkels in huish art alg ass.;2003;109.0;108.0;101.0;2.9;0.8;2.0
4964;52447 Winkels in huish art alg ass.;2004 januari;95.0;107.0;89.0;0.4;0.2;0.2
4965;52447 Winkels in huish art alg ass.;2004 februari;90.0;107.0;84.0;-5.9;-0.3;-5.7
4966;52447 Winkels in huish art alg ass.;2004 maart;98.0;107.0;92.0;-1.0;-0.6;-0.4
