ID;Geslacht;LeeftijdOp31December;Geboortegeneratie;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4;Sterftekans_5;LevendenTafelbevolking_6;OverledenenTafelbevolking_7;Levensverwachting_8
219;3000;0 jaar;2069;;;;;0.00053;100000.0;53.0;
220;3000;0 jaar;2070;;;;;0.00051;100000.0;51.0;
221;3000;1 jaar;1850;0.09992;86433.0;8636.0;46.61;0.09992;86433.0;8636.0;46.61
222;3000;1 jaar;1851;0.10421;85600.0;8920.0;45.73;0.10421;85600.0;8920.0;45.73
223;3000;1 jaar;1852;0.0934;83959.0;7842.0;46.08;0.0934;83959.0;7842.0;46.08
224;3000;1 jaar;1853;0.1001;85147.0;8523.0;45.46;0.1001;85147.0;8523.0;45.46
225;3000;1 jaar;1854;0.12289;85400.0;10495.0;45.2;0.12289;85400.0;10495.0;45.2
226;3000;1 jaar;1855;0.10365;83997.0;8706.0;46.22;0.10365;83997.0;8706.0;46.22
227;3000;1 jaar;1856;0.11683;85672.0;10009.0;45.52;0.11683;85672.0;10009.0;45.52
228;3000;1 jaar;1857;0.10375;83031.0;8614.0;45.81;0.10375;83031.0;8614.0;45.81
229;3000;1 jaar;1858;0.14328;83016.0;11895.0;44.65;0.14328;83016.0;11895.0;44.65
230;3000;1 jaar;1859;0.10634;81986.0;8718.0;47.46;0.10634;81986.0;8718.0;47.46
231;3000;1 jaar;1860;0.12379;84715.0;10487.0;46.1;0.12379;84715.0;10487.0;46.1
232;3000;1 jaar;1861;0.10536;84404.0;8893.0;47.92;0.10536;84404.0;8893.0;47.92
233;3000;1 jaar;1862;0.11826;84710.0;10018.0;47.38;0.11826;84710.0;10018.0;47.38
234;3000;1 jaar;1863;0.10835;85157.0;9227.0;48.35;0.10835;85157.0;9227.0;48.35
235;3000;1 jaar;1864;0.12645;84606.0;10698.0;47.52;0.12645;84606.0;10698.0;47.52
236;3000;1 jaar;1865;0.11322;82634.0;9356.0;48.74;0.11322;82634.0;9356.0;48.74
237;3000;1 jaar;1866;0.11189;84832.0;9492.0;49.01;0.11189;84832.0;9492.0;49.01
238;3000;1 jaar;1867;0.124;84398.0;10465.0;49.04;0.124;84398.0;10465.0;49.04
239;3000;1 jaar;1868;0.10344;82650.0;8549.0;49.85;0.10344;82650.0;8549.0;49.85
240;3000;1 jaar;1869;0.11465;85244.0;9773.0;49.55;0.11465;85244.0;9773.0;49.55
241;3000;1 jaar;1870;0.12774;82490.0;10537.0;49.83;0.12774;82490.0;10537.0;49.83
242;3000;1 jaar;1871;0.12691;81537.0;10348.0;50.96;0.12691;81537.0;10348.0;50.96
243;3000;1 jaar;1872;0.10988;82425.0;9057.0;52.39;0.10988;82425.0;9057.0;52.39
244;3000;1 jaar;1873;0.09964;82752.0;8245.0;53.27;0.09964;82752.0;8245.0;53.27
245;3000;1 jaar;1874;0.12109;83706.0;10136.0;52.23;0.12109;83706.0;10136.0;52.23
246;3000;1 jaar;1875;0.1121;81903.0;9181.0;52.83;0.1121;81903.0;9181.0;52.83
247;3000;1 jaar;1876;0.10851;83377.0;9047.0;53.03;0.10851;83377.0;9047.0;53.03
248;3000;1 jaar;1877;0.1129;84530.0;9543.0;53.08;0.1129;84530.0;9543.0;53.08
249;3000;1 jaar;1878;0.10429;83924.0;8752.0;53.42;0.10429;83924.0;8752.0;53.42
250;3000;1 jaar;1879;0.12164;84493.0;10278.0;53.03;0.12164;84493.0;10278.0;53.03
251;3000;1 jaar;1880;0.10349;82370.0;8524.0;54.14;0.10349;82370.0;8524.0;54.14
252;3000;1 jaar;1881;0.10307;84967.0;8758.0;54.01;0.10307;84967.0;8758.0;54.01
253;3000;1 jaar;1882;0.106;85672.0;9081.0;54.07;0.106;85672.0;9081.0;54.07
254;3000;1 jaar;1883;0.11323;84684.0;9589.0;54.28;0.11323;84684.0;9589.0;54.28
255;3000;1 jaar;1884;0.10243;84156.0;8620.0;55.16;0.10243;84156.0;8620.0;55.16
256;3000;1 jaar;1885;0.1069;86258.0;9221.0;55.46;0.1069;86258.0;9221.0;55.46
257;3000;1 jaar;1886;0.09399;83976.0;7893.0;56.56;0.09399;83976.0;7893.0;56.56
258;3000;1 jaar;1887;0.10058;86564.0;8707.0;56.41;0.10058;86564.0;8707.0;56.41
259;3000;1 jaar;1888;0.09878;85783.0;8474.0;57.06;0.09878;85783.0;8474.0;57.06
260;3000;1 jaar;1889;0.09993;85491.0;8543.0;56.63;0.09993;85491.0;8543.0;56.63
261;3000;1 jaar;1890;0.10173;85919.0;8741.0;56.88;0.10173;85919.0;8741.0;56.88
262;3000;1 jaar;1891;0.09794;86137.0;8436.0;57.72;0.09794;86137.0;8436.0;57.72
263;3000;1 jaar;1892;0.09049;85925.0;7775.0;58.44;0.09049;85925.0;7775.0;58.44
264;3000;1 jaar;1893;0.09048;86156.0;7795.0;58.5;0.09048;86156.0;7795.0;58.5
265;3000;1 jaar;1894;0.0899;87855.0;7898.0;58.53;0.0899;87855.0;7898.0;58.53
266;3000;1 jaar;1895;0.08646;86019.0;7437.0;59.14;0.08646;86019.0;7437.0;59.14
267;3000;1 jaar;1896;0.07932;87861.0;6969.0;59.7;0.07932;87861.0;6969.0;59.7
268;3000;1 jaar;1897;0.08231;87595.0;7210.0;59.2;0.08231;87595.0;7210.0;59.2
269;3000;1 jaar;1898;0.07475;86725.0;6483.0;59.87;0.07475;86725.0;6483.0;59.87
270;3000;1 jaar;1899;0.0809;87243.0;7058.0;59.4;0.0809;87243.0;7058.0;59.4
271;3000;1 jaar;1900;0.08776;87023.0;7637.0;59.49;0.08776;87023.0;7637.0;59.49
272;3000;1 jaar;1901;0.07687;87482.0;6725.0;60.41;0.07687;87482.0;6725.0;60.41
273;3000;1 jaar;1902;0.07051;89319.0;6298.0;60.75;0.07051;89319.0;6298.0;60.75
274;3000;1 jaar;1903;0.0766;88439.0;6774.0;60.99;0.0766;88439.0;6774.0;60.99
275;3000;1 jaar;1904;0.06821;88726.0;6052.0;61.74;0.06821;88726.0;6052.0;61.74
276;3000;1 jaar;1905;0.06494;88956.0;5777.0;61.94;0.06494;88956.0;5777.0;61.94
277;3000;1 jaar;1906;0.06246;89172.0;5570.0;62.22;0.06246;89172.0;5570.0;62.22
278;3000;1 jaar;1907;0.0682;90399.0;6165.0;62.14;0.0682;90399.0;6165.0;62.14
279;3000;1 jaar;1908;0.05646;89511.0;5054.0;63.02;0.05646;89511.0;5054.0;63.02
280;3000;1 jaar;1909;0.05786;91494.0;5294.0;63.09;0.05786;91494.0;5294.0;63.09
281;3000;1 jaar;1910;0.06532;90694.0;5924.0;62.95;0.06532;90694.0;5924.0;62.95
282;3000;1 jaar;1911;0.04872;88345.0;4304.0;64.21;0.04872;88345.0;4304.0;64.21
283;3000;1 jaar;1912;0.0483;92413.0;4464.0;64.14;0.0483;92413.0;4464.0;64.14
284;3000;1 jaar;1913;0.04834;91838.0;4439.0;64.15;0.04834;91838.0;4439.0;64.15
285;3000;1 jaar;1914;0.04748;91536.0;4346.0;64.09;0.04748;91536.0;4346.0;64.09
286;3000;1 jaar;1915;0.05073;92581.0;4697.0;63.81;0.05073;92581.0;4697.0;63.81
287;3000;1 jaar;1916;0.04821;92428.0;4456.0;63.8;0.04821;92428.0;4456.0;63.8
288;3000;1 jaar;1917;0.06246;92368.0;5769.0;63.65;0.06246;92368.0;5769.0;63.65
289;3000;1 jaar;1918;0.05682;91776.0;5215.0;64.6;0.05682;91776.0;5215.0;64.6
290;3000;1 jaar;1919;0.04363;93355.0;4073.0;65.96;0.04363;93355.0;4073.0;65.96
291;3000;1 jaar;1920;0.03779;93300.0;3526.0;66.55;0.03779;93300.0;3526.0;66.55
