ID;SoortVacature;BedrijvenEnInstellingen;SBI93;Perioden;TotaalAantalVacatures_1;Bedrijfsgrootte10Werknemers_2;Bedrijfsgrootte1099Werknemers_3;Bedrijfsgrootte100Werknemers_4;k_11ElementaireBeroepen_5;TotaalLagereBeroepen_6;k_20LagereBeroepenZND_7;k_21LagereNietSpecialistischeBeroepen_8;k_22LagereDocentenSportvakken_9;k_24LagereAgrarischeBeroepen_10;k_25LagereWiskNatuurwetBeroepen_11;k_26LagereTechnischeBeroepen_12;k_28LagereTransportberoepen_13;k_29LagereParaMedischeBeroepen_14;k_31LagereAdminCommercieleBeroepen_15;k_33LagereBeveiligingberoepen_16;k_37LagereVerzorgendeBeroepen_17;TotaalMiddelbareBeroepen_18;k_40MiddelbareBeroepenZND_19;k_42MiddelbDocentenTranspSportvak_20;k_44MiddelbareAgrarischeBeroepen_21;k_45MiddelbareWiskNatuurwetBeroepen_22;k_46MiddelbareTechnischeBeroepen_23;k_48MiddelbareTransportberoepen_24;k_49MiddelbareParaMedischeBeroepen_25;k_51MiddelbAdminCommercieleBeroepen_26;k_53MiddelbJuridischBeveiligberoepen_27;k_55MiddelbareTaalkCultureleBeroepen_28;k_56MiddelbBeroepGedragMaatschappij_29;k_57MiddelbareVerzorgendeBeroepen_30;TotaalHogereBeroepen_31;k_60HogereBeroepenZND_32;k_62HogerePedagogischeBeroepen_33;k_64HogereLandbouwkundigeBeroepen_34;k_65HogereWiskundigeNatuurwetBeroep_35;k_66HogereTechnischeBeroepen_36;k_68HogereTransportberoepen_37;k_69HogereParaMedischeBeroepen_38;k_71HogereAdmCommercEconBeroepen_39;k_73HogereJurBestuurlBeveiligBeroep_40;k_75HogereTaalkCultureleBeroepen_41;k_76HogereBeroepGedragEnMaatschappij_42;k_77HogereVerzorgendeBeroepen_43;k_78ManagersHboWerkEnDenkniveau_44;TotaalWetenschappelijkeBeroepen_45;k_80WetenschappelijkeBeroepenZND_46;k_82WetenschapPedagogischeBeroepen_47;k_84WetenschapLandbouwkBeroepen_48;k_85WetenschapWiskNatuurwBeroepen_49;k_86WetenschapTechnischeBeroepen_50;k_89WetenschapParaMedischeBeroepen_51;k_91WetenschapEconAdminBeroepen_52;k_93WetenschapJuridBestuurlBeroep_53;k_96WetenschapBeroepenGedragMaatsch_54;k_98ManagersWetenschapWerkDenkniv_55;BeroepOnbekend_56;k_2LagerOnderwijs_57;k_3VoortgezetOnderwijsLagereTrap_58;k_4VoortgezetOnderwijsHogereTrap_59;k_5HogerOnderwijs1eTrap_60;k_67HogerOnderwijs2e3eTrap_61;k_9Onbekend_62
5508;Zoekperiode korter dan 1 maand;Particuliere bedrijven;62 Vervoer door de lucht;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5509;Zoekperiode korter dan 1 maand;Particuliere bedrijven;633 Reis-/informatiebureaus tbv toerisme;2000;0.3;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0;0.0
5510;Zoekperiode korter dan 1 maand;Particuliere bedrijven;633 Reis-/informatiebureaus tbv toerisme;2001;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
5511;Zoekperiode korter dan 1 maand;Particuliere bedrijven;633 Reis-/informatiebureaus tbv toerisme;2002;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.1;0.0;0.0;
5512;Zoekperiode korter dan 1 maand;Particuliere bedrijven;633 Reis-/informatiebureaus tbv toerisme;2003;0.4;0.1;0.1;0.2;;0.0;;;;;;;;;0.0;;;0.3;;;;;;;;0.3;;;;;0.0;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;0.0;;;0.0;0.3;0.1;;0.4
5513;Zoekperiode korter dan 1 maand;Particuliere bedrijven;633 Reis-/informatiebureaus tbv toerisme;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5514;Zoekperiode korter dan 1 maand;Particuliere bedrijven;633 Reis-/informatiebureaus tbv toerisme;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5515;Zoekperiode korter dan 1 maand;Particuliere bedrijven;633 Reis-/informatiebureaus tbv toerisme;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5516;Zoekperiode korter dan 1 maand;Particuliere bedrijven;6310a Dienstvrl.v.vervoer (geen reisorg);2000;0.7;0.1;0.4;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.3;0.1;0.0;0.0
5517;Zoekperiode korter dan 1 maand;Particuliere bedrijven;6310a Dienstvrl.v.vervoer (geen reisorg);2001;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.1;0.1;0.0;0.0
5518;Zoekperiode korter dan 1 maand;Particuliere bedrijven;6310a Dienstvrl.v.vervoer (geen reisorg);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.1;0.0;0.0;
5519;Zoekperiode korter dan 1 maand;Particuliere bedrijven;6310a Dienstvrl.v.vervoer (geen reisorg);2003;0.5;0.0;0.1;0.5;0.3;0.1;;;;;;0.0;0.0;;0.0;0.0;;0.1;;;;;0.0;0.0;;0.1;;;;;0.1;;;;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;;;;;;;0.0;;;;;;0.4;0.1;0.0;0.0;0.5
5520;Zoekperiode korter dan 1 maand;Particuliere bedrijven;6310a Dienstvrl.v.vervoer (geen reisorg);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5521;Zoekperiode korter dan 1 maand;Particuliere bedrijven;6310a Dienstvrl.v.vervoer (geen reisorg);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5522;Zoekperiode korter dan 1 maand;Particuliere bedrijven;6310a Dienstvrl.v.vervoer (geen reisorg);2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5523;Zoekperiode korter dan 1 maand;Particuliere bedrijven;64 Post en telecommunicatie;2000;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5524;Zoekperiode korter dan 1 maand;Particuliere bedrijven;64 Post en telecommunicatie;2001;0.3;0.0;0.3;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.2;0.1;0.0;0.1
5525;Zoekperiode korter dan 1 maand;Particuliere bedrijven;64 Post en telecommunicatie;2002;0.4;0.0;0.0;0.4;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.1;0.3;0.0;0.0;
5526;Zoekperiode korter dan 1 maand;Particuliere bedrijven;64 Post en telecommunicatie;2003;0.7;0.0;0.0;0.7;;0.5;;;;;;;0.0;;0.5;;;0.1;;;;;;;;0.1;;;;;0.0;;;;0.0;;;;0.0;;;;;0.0;0.0;;;;;;;;0.0;;;;;0.0;0.6;0.1;0.0;0.7
5527;Zoekperiode korter dan 1 maand;Particuliere bedrijven;64 Post en telecommunicatie;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5528;Zoekperiode korter dan 1 maand;Particuliere bedrijven;64 Post en telecommunicatie;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5529;Zoekperiode korter dan 1 maand;Particuliere bedrijven;64 Post en telecommunicatie;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5530;Zoekperiode korter dan 1 maand;Particuliere bedrijven;J Financiële instellingen;2000;0.9;0.4;0.3;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.6;0.2;0.0;0.0
5531;Zoekperiode korter dan 1 maand;Particuliere bedrijven;J Financiële instellingen;2001;1.3;0.8;0.1;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.2;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.6;0.3;0.0;0.0
5532;Zoekperiode korter dan 1 maand;Particuliere bedrijven;J Financiële instellingen;2002;0.5;0.2;0.2;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.1;0.3;0.1;0.0;
5533;Zoekperiode korter dan 1 maand;Particuliere bedrijven;J Financiële instellingen;2003;1.0;0.4;0.5;0.2;0.0;0.1;;0.0;;0.0;;;0.0;;0.1;;0.0;0.7;;;;;0.0;;;0.7;0.0;;0.0;;0.2;;0.0;;;0.0;;;0.1;0.0;0.0;0.0;;;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;;0.2;0.6;0.1;0.0;
5534;Zoekperiode korter dan 1 maand;Particuliere bedrijven;J Financiële instellingen;2004;1.2;0.9;0.1;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5535;Zoekperiode korter dan 1 maand;Particuliere bedrijven;J Financiële instellingen;2006;1.5;0.6;0.2;0.7;0.1;0.1;;;;;;0.0;0.0;;0.1;;;1.1;;;;;0.1;;0.1;0.9;0.0;;0.0;0.0;0.3;0.0;0.0;;;0.0;;;0.2;0.0;;0.0;;0.0;0.0;;;;;0.0;0.0;0.0;0.0;;0.0;;0.1;0.2;0.9;0.3;0.0;
5536;Zoekperiode korter dan 1 maand;Particuliere bedrijven;J Financiële instellingen;2008;1.8;0.7;0.2;0.9;0.2;0.3;;;;;;0.0;0.1;;0.2;;0.0;0.9;0.0;;;;0.2;0.0;;0.6;0.0;0.0;0.0;0.0;0.4;0.1;;;;0.0;;;0.2;0.0;;0.1;;0.0;0.1;;;;0.0;0.0;0.0;0.1;0.0;;0.0;;0.1;0.5;0.6;0.5;0.2;
5537;Zoekperiode korter dan 1 maand;Particuliere bedrijven;65 Financiële instell.(geen verzekering);2000;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5538;Zoekperiode korter dan 1 maand;Particuliere bedrijven;65 Financiële instell.(geen verzekering);2001;0.4;0.3;0.0;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.0
5539;Zoekperiode korter dan 1 maand;Particuliere bedrijven;65 Financiële instell.(geen verzekering);2002;0.1;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.1;0.0;0.0;0.0;
5540;Zoekperiode korter dan 1 maand;Particuliere bedrijven;65 Financiële instell.(geen verzekering);2003;0.3;0.2;0.1;0.0;;0.0;;0.0;;;;;0.0;;0.0;;;0.2;;;;;0.0;;;0.2;;;;;0.0;;0.0;;;0.0;;;0.0;0.0;;0.0;;;0.0;;;;;0.0;;0.0;0.0;;;;;0.0;0.3;0.0;0.0;0.3
5541;Zoekperiode korter dan 1 maand;Particuliere bedrijven;65 Financiële instell.(geen verzekering);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5542;Zoekperiode korter dan 1 maand;Particuliere bedrijven;65 Financiële instell.(geen verzekering);2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5543;Zoekperiode korter dan 1 maand;Particuliere bedrijven;65 Financiële instell.(geen verzekering);2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5544;Zoekperiode korter dan 1 maand;Particuliere bedrijven;66 Verzekeringswezen en pensioenfondsen;2000;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
5545;Zoekperiode korter dan 1 maand;Particuliere bedrijven;66 Verzekeringswezen en pensioenfondsen;2001;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
5546;Zoekperiode korter dan 1 maand;Particuliere bedrijven;66 Verzekeringswezen en pensioenfondsen;2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.1;0.0;0.0;
5547;Zoekperiode korter dan 1 maand;Particuliere bedrijven;66 Verzekeringswezen en pensioenfondsen;2003;0.2;0.0;0.0;0.1;0.0;0.0;;;;;;;;;0.0;;0.0;0.1;;;;;;;;0.1;0.0;;0.0;;0.0;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;;;;0.0;;;0.0;0.0;;0.0;;;0.0;0.1;0.0;0.0;0.2
5548;Zoekperiode korter dan 1 maand;Particuliere bedrijven;66 Verzekeringswezen en pensioenfondsen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5549;Zoekperiode korter dan 1 maand;Particuliere bedrijven;66 Verzekeringswezen en pensioenfondsen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5550;Zoekperiode korter dan 1 maand;Particuliere bedrijven;66 Verzekeringswezen en pensioenfondsen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5551;Zoekperiode korter dan 1 maand;Particuliere bedrijven;67 Activit. tbv. financiële instellingen;2000;0.5;0.3;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.1;0.0;0.0
5552;Zoekperiode korter dan 1 maand;Particuliere bedrijven;67 Activit. tbv. financiële instellingen;2001;0.7;0.5;0.1;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.4;0.2;0.0;0.0
5553;Zoekperiode korter dan 1 maand;Particuliere bedrijven;67 Activit. tbv. financiële instellingen;2002;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.3;0.1;0.0;
5554;Zoekperiode korter dan 1 maand;Particuliere bedrijven;67 Activit. tbv. financiële instellingen;2003;0.6;0.2;0.4;0.0;;0.1;;;;0.0;;;;;0.1;;;0.4;;;;;;;;0.4;0.0;;0.0;;0.1;;;;;0.0;;;0.1;;;0.0;;;0.0;;;;;;;0.0;0.0;;0.0;;;0.2;0.3;0.1;0.0;0.6
5555;Zoekperiode korter dan 1 maand;Particuliere bedrijven;67 Activit. tbv. financiële instellingen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5556;Zoekperiode korter dan 1 maand;Particuliere bedrijven;67 Activit. tbv. financiële instellingen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5557;Zoekperiode korter dan 1 maand;Particuliere bedrijven;67 Activit. tbv. financiële instellingen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5558;Zoekperiode korter dan 1 maand;Particuliere bedrijven;K Onroerend goed, zakelijke dienstv.;2000;6.2;2.4;2.1;1.7;1.2;0.8;;;0.0;;0.0;0.1;0.1;0.0;0.5;0.1;0.0;2.1;0.1;0.0;0.0;0.0;0.4;0.0;0.0;1.4;0.1;0.0;0.1;0.0;1.5;0.1;0.0;0.0;0.0;0.3;0.0;0.0;0.9;0.0;0.1;0.1;0.0;0.0;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.2;0.6;1.3;2.0;1.8;0.3;0.2
5559;Zoekperiode korter dan 1 maand;Particuliere bedrijven;K Onroerend goed, zakelijke dienstv.;2001;6.8;2.2;2.4;2.2;1.3;1.3;;;0.0;;0.0;0.4;0.0;0.0;0.6;0.1;0.0;2.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;1.4;0.0;0.1;0.2;0.0;1.1;0.1;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.9;0.1;0.0;0.0;0.0;0.1;0.1;0.5;0.1;0.0;0.0;0.1;0.8;1.8;2.3;1.3;0.5;0.1
5560;Zoekperiode korter dan 1 maand;Particuliere bedrijven;K Onroerend goed, zakelijke dienstv.;2002;5.1;1.7;2.1;1.3;0.8;1.2;;;0.0;;0.0;0.1;0.0;0.0;0.6;0.2;0.0;1.5;0.0;0.0;0.0;0.0;0.3;0.0;0.0;1.1;0.0;0.0;0.0;0.0;1.2;0.1;0.0;0.0;0.0;0.2;0.0;0.0;0.7;0.0;0.0;0.1;0.0;0.0;0.4;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.1;0.0;0.0;;0.2;1.6;1.6;1.3;0.3;
5561;Zoekperiode korter dan 1 maand;Particuliere bedrijven;K Onroerend goed, zakelijke dienstv.;2003;5.0;1.1;1.8;2.1;0.9;0.8;;0.0;;0.0;;0.2;0.0;;0.4;0.1;0.0;1.6;;0.0;0.0;0.0;0.2;0.0;0.0;1.2;0.1;0.0;0.1;0.0;1.2;;;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.1;;0.0;0.4;;;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0;;0.3;1.0;2.2;1.0;0.5;
5562;Zoekperiode korter dan 1 maand;Particuliere bedrijven;K Onroerend goed, zakelijke dienstv.;2004;6.4;1.6;2.8;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5563;Zoekperiode korter dan 1 maand;Particuliere bedrijven;K Onroerend goed, zakelijke dienstv.;2006;11.7;4.8;4.2;2.7;1.4;1.0;;0.0;0.0;0.0;0.0;0.3;0.1;;0.6;0.0;0.0;5.6;0.1;;0.0;0.0;0.9;0.0;0.0;4.2;0.1;0.0;0.1;0.0;3.2;0.5;0.0;0.0;0.0;0.4;;;2.2;0.0;0.0;0.1;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;;0.8;1.1;5.4;3.4;1.0;
5564;Zoekperiode korter dan 1 maand;Particuliere bedrijven;K Onroerend goed, zakelijke dienstv.;2008;10.6;3.2;4.3;3.2;1.7;1.1;;0.1;;0.0;0.0;0.3;0.2;;0.5;0.0;0.0;4.8;0.1;;0.0;0.0;0.5;0.1;0.1;3.1;0.5;0.1;0.4;0.0;2.8;0.2;0.0;0.0;;0.4;0.0;0.0;2.0;0.0;0.0;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;;1.1;1.0;4.5;3.6;0.4;
5565;Zoekperiode korter dan 1 maand;Particuliere bedrijven;7000d Handel onroerend goed en verhuur;2000;0.4;0.1;0.3;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.1;0.0;0.0
