ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
2322;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2047;1543
2323;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2048;1561
2324;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2049;1578
2325;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2050;1592
2326;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2051;1602
2327;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2052;1610
2328;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2053;1618
2329;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2054;1621
2330;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2055;1622
2331;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2056;1621
2332;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2057;1619
2333;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2058;1616
2334;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2059;1613
2335;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2060;1610
2336;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2061;1606
2337;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2062;1603
2338;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2063;1598
2339;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2064;1595
2340;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2065;1594
2341;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2066;1590
2342;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2067;1589
2343;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2068;1587
2344;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2069;1585
2345;16 jaar;Totaal burgerlijke staat;Particulier huishouden;2070;1584
2346;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2025;1542
2347;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2026;1497
2348;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2027;1446
2349;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2028;1380
2350;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2029;1344
2351;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2030;1310
2352;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2031;1300
2353;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2032;1276
2354;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2033;1284
2355;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2034;1270
2356;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2035;1262
2357;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2036;1267
2358;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2037;1261
2359;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2038;1302
2360;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2039;1254
2361;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2040;1242
2362;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2041;1245
2363;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2042;1245
2364;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2043;1252
2365;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2044;1263
2366;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2045;1279
2367;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2046;1297
2368;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2047;1316
2369;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2048;1331
2370;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2049;1345
2371;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2050;1357
2372;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2051;1365
2373;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2052;1372
2374;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2053;1378
2375;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2054;1381
2376;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2055;1382
2377;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2056;1381
2378;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2057;1379
2379;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2058;1377
2380;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2059;1374
2381;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2060;1372
2382;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2061;1369
2383;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2062;1366
2384;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2063;1363
2385;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2064;1360
2386;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2065;1359
2387;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2066;1356
2388;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2067;1355
2389;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2068;1353
2390;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2069;1352
2391;16 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2070;1351
2392;16 jaar;Totaal burgerlijke staat;Paar;2025;68
2393;16 jaar;Totaal burgerlijke staat;Paar;2026;63
2394;16 jaar;Totaal burgerlijke staat;Paar;2027;58
2395;16 jaar;Totaal burgerlijke staat;Paar;2028;53
2396;16 jaar;Totaal burgerlijke staat;Paar;2029;50
2397;16 jaar;Totaal burgerlijke staat;Paar;2030;48
2398;16 jaar;Totaal burgerlijke staat;Paar;2031;47
2399;16 jaar;Totaal burgerlijke staat;Paar;2032;45
2400;16 jaar;Totaal burgerlijke staat;Paar;2033;45
2401;16 jaar;Totaal burgerlijke staat;Paar;2034;44
2402;16 jaar;Totaal burgerlijke staat;Paar;2035;44
2403;16 jaar;Totaal burgerlijke staat;Paar;2036;44
2404;16 jaar;Totaal burgerlijke staat;Paar;2037;43
2405;16 jaar;Totaal burgerlijke staat;Paar;2038;45
2406;16 jaar;Totaal burgerlijke staat;Paar;2039;43
2407;16 jaar;Totaal burgerlijke staat;Paar;2040;42
2408;16 jaar;Totaal burgerlijke staat;Paar;2041;42
2409;16 jaar;Totaal burgerlijke staat;Paar;2042;42
2410;16 jaar;Totaal burgerlijke staat;Paar;2043;42
2411;16 jaar;Totaal burgerlijke staat;Paar;2044;43
2412;16 jaar;Totaal burgerlijke staat;Paar;2045;43
2413;16 jaar;Totaal burgerlijke staat;Paar;2046;44
2414;16 jaar;Totaal burgerlijke staat;Paar;2047;45
2415;16 jaar;Totaal burgerlijke staat;Paar;2048;46
2416;16 jaar;Totaal burgerlijke staat;Paar;2049;47
2417;16 jaar;Totaal burgerlijke staat;Paar;2050;47
2418;16 jaar;Totaal burgerlijke staat;Paar;2051;48
2419;16 jaar;Totaal burgerlijke staat;Paar;2052;48
2420;16 jaar;Totaal burgerlijke staat;Paar;2053;49
2421;16 jaar;Totaal burgerlijke staat;Paar;2054;49
2422;16 jaar;Totaal burgerlijke staat;Paar;2055;49
2423;16 jaar;Totaal burgerlijke staat;Paar;2056;49
2424;16 jaar;Totaal burgerlijke staat;Paar;2057;49
2425;16 jaar;Totaal burgerlijke staat;Paar;2058;49
2426;16 jaar;Totaal burgerlijke staat;Paar;2059;49
2427;16 jaar;Totaal burgerlijke staat;Paar;2060;49
2428;16 jaar;Totaal burgerlijke staat;Paar;2061;49
2429;16 jaar;Totaal burgerlijke staat;Paar;2062;49
2430;16 jaar;Totaal burgerlijke staat;Paar;2063;48
2431;16 jaar;Totaal burgerlijke staat;Paar;2064;48
2432;16 jaar;Totaal burgerlijke staat;Paar;2065;48
2433;16 jaar;Totaal burgerlijke staat;Paar;2066;48
2434;16 jaar;Totaal burgerlijke staat;Paar;2067;48
2435;16 jaar;Totaal burgerlijke staat;Paar;2068;48
2436;16 jaar;Totaal burgerlijke staat;Paar;2069;47
2437;16 jaar;Totaal burgerlijke staat;Paar;2070;47
2438;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2025;19
2439;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2026;16
2440;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2027;16
2441;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2028;16
2442;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2029;16
2443;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2030;16
2444;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2031;16
2445;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2032;16
2446;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2033;16
2447;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2034;16
2448;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2035;16
2449;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2036;16
2450;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2037;16
2451;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2038;17
2452;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2039;16
2453;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2040;16
2454;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2041;16
2455;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2042;16
2456;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2043;16
2457;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2044;16
2458;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2045;16
2459;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2046;16
2460;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2047;16
2461;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2048;16
2462;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2049;16
2463;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2050;16
2464;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2051;16
2465;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2052;16
2466;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2053;16
2467;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2054;16
2468;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2055;16
2469;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2056;16
2470;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2057;16
2471;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2058;16
2472;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2059;16
2473;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2060;15
2474;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2061;15
2475;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2062;15
2476;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2063;15
2477;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2064;15
2478;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2065;15
2479;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2066;15
2480;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2067;15
2481;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2068;15
2482;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2069;15
2483;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2070;15
2484;16 jaar;Totaal burgerlijke staat;Overig huishouden;2025;200
2485;16 jaar;Totaal burgerlijke staat;Overig huishouden;2026;189
2486;16 jaar;Totaal burgerlijke staat;Overig huishouden;2027;183
2487;16 jaar;Totaal burgerlijke staat;Overig huishouden;2028;174
2488;16 jaar;Totaal burgerlijke staat;Overig huishouden;2029;171
2489;16 jaar;Totaal burgerlijke staat;Overig huishouden;2030;167
2490;16 jaar;Totaal burgerlijke staat;Overig huishouden;2031;166
2491;16 jaar;Totaal burgerlijke staat;Overig huishouden;2032;162
2492;16 jaar;Totaal burgerlijke staat;Overig huishouden;2033;162
2493;16 jaar;Totaal burgerlijke staat;Overig huishouden;2034;160
2494;16 jaar;Totaal burgerlijke staat;Overig huishouden;2035;158
2495;16 jaar;Totaal burgerlijke staat;Overig huishouden;2036;159
2496;16 jaar;Totaal burgerlijke staat;Overig huishouden;2037;158
2497;16 jaar;Totaal burgerlijke staat;Overig huishouden;2038;164
2498;16 jaar;Totaal burgerlijke staat;Overig huishouden;2039;157
2499;16 jaar;Totaal burgerlijke staat;Overig huishouden;2040;155
2500;16 jaar;Totaal burgerlijke staat;Overig huishouden;2041;155
2501;16 jaar;Totaal burgerlijke staat;Overig huishouden;2042;155
2502;16 jaar;Totaal burgerlijke staat;Overig huishouden;2043;156
2503;16 jaar;Totaal burgerlijke staat;Overig huishouden;2044;158
2504;16 jaar;Totaal burgerlijke staat;Overig huishouden;2045;161
2505;16 jaar;Totaal burgerlijke staat;Overig huishouden;2046;163
2506;16 jaar;Totaal burgerlijke staat;Overig huishouden;2047;166
2507;16 jaar;Totaal burgerlijke staat;Overig huishouden;2048;168
2508;16 jaar;Totaal burgerlijke staat;Overig huishouden;2049;170
2509;16 jaar;Totaal burgerlijke staat;Overig huishouden;2050;172
2510;16 jaar;Totaal burgerlijke staat;Overig huishouden;2051;173
2511;16 jaar;Totaal burgerlijke staat;Overig huishouden;2052;174
2512;16 jaar;Totaal burgerlijke staat;Overig huishouden;2053;175
2513;16 jaar;Totaal burgerlijke staat;Overig huishouden;2054;175
2514;16 jaar;Totaal burgerlijke staat;Overig huishouden;2055;175
2515;16 jaar;Totaal burgerlijke staat;Overig huishouden;2056;175
2516;16 jaar;Totaal burgerlijke staat;Overig huishouden;2057;175
2517;16 jaar;Totaal burgerlijke staat;Overig huishouden;2058;174
2518;16 jaar;Totaal burgerlijke staat;Overig huishouden;2059;174
2519;16 jaar;Totaal burgerlijke staat;Overig huishouden;2060;174
2520;16 jaar;Totaal burgerlijke staat;Overig huishouden;2061;173
2521;16 jaar;Totaal burgerlijke staat;Overig huishouden;2062;173
2522;16 jaar;Totaal burgerlijke staat;Overig huishouden;2063;172
2523;16 jaar;Totaal burgerlijke staat;Overig huishouden;2064;172
2524;16 jaar;Totaal burgerlijke staat;Overig huishouden;2065;172
2525;16 jaar;Totaal burgerlijke staat;Overig huishouden;2066;171
2526;16 jaar;Totaal burgerlijke staat;Overig huishouden;2067;171
2527;16 jaar;Totaal burgerlijke staat;Overig huishouden;2068;171
2528;16 jaar;Totaal burgerlijke staat;Overig huishouden;2069;171
2529;16 jaar;Totaal burgerlijke staat;Overig huishouden;2070;171
2530;16 jaar;Ongehuwd;Particulier huishouden;2025;1822
2531;16 jaar;Ongehuwd;Particulier huishouden;2026;1759
2532;16 jaar;Ongehuwd;Particulier huishouden;2027;1697
2533;16 jaar;Ongehuwd;Particulier huishouden;2028;1618
2534;16 jaar;Ongehuwd;Particulier huishouden;2029;1576
2535;16 jaar;Ongehuwd;Particulier huishouden;2030;1536
2536;16 jaar;Ongehuwd;Particulier huishouden;2031;1524
2537;16 jaar;Ongehuwd;Particulier huishouden;2032;1494
2538;16 jaar;Ongehuwd;Particulier huishouden;2033;1502
2539;16 jaar;Ongehuwd;Particulier huishouden;2034;1485
2540;16 jaar;Ongehuwd;Particulier huishouden;2035;1475
2541;16 jaar;Ongehuwd;Particulier huishouden;2036;1481
2542;16 jaar;Ongehuwd;Particulier huishouden;2037;1473
2543;16 jaar;Ongehuwd;Particulier huishouden;2038;1523
2544;16 jaar;Ongehuwd;Particulier huishouden;2039;1465
2545;16 jaar;Ongehuwd;Particulier huishouden;2040;1450
2546;16 jaar;Ongehuwd;Particulier huishouden;2041;1453
2547;16 jaar;Ongehuwd;Particulier huishouden;2042;1453
2548;16 jaar;Ongehuwd;Particulier huishouden;2043;1461
2549;16 jaar;Ongehuwd;Particulier huishouden;2044;1475
2550;16 jaar;Ongehuwd;Particulier huishouden;2045;1494
2551;16 jaar;Ongehuwd;Particulier huishouden;2046;1515
2552;16 jaar;Ongehuwd;Particulier huishouden;2047;1538
2553;16 jaar;Ongehuwd;Particulier huishouden;2048;1556
2554;16 jaar;Ongehuwd;Particulier huishouden;2049;1573
2555;16 jaar;Ongehuwd;Particulier huishouden;2050;1587
2556;16 jaar;Ongehuwd;Particulier huishouden;2051;1597
2557;16 jaar;Ongehuwd;Particulier huishouden;2052;1605
2558;16 jaar;Ongehuwd;Particulier huishouden;2053;1613
2559;16 jaar;Ongehuwd;Particulier huishouden;2054;1616
2560;16 jaar;Ongehuwd;Particulier huishouden;2055;1617
2561;16 jaar;Ongehuwd;Particulier huishouden;2056;1616
2562;16 jaar;Ongehuwd;Particulier huishouden;2057;1614
2563;16 jaar;Ongehuwd;Particulier huishouden;2058;1611
2564;16 jaar;Ongehuwd;Particulier huishouden;2059;1608
2565;16 jaar;Ongehuwd;Particulier huishouden;2060;1605
2566;16 jaar;Ongehuwd;Particulier huishouden;2061;1601
2567;16 jaar;Ongehuwd;Particulier huishouden;2062;1598
2568;16 jaar;Ongehuwd;Particulier huishouden;2063;1593
2569;16 jaar;Ongehuwd;Particulier huishouden;2064;1590
2570;16 jaar;Ongehuwd;Particulier huishouden;2065;1589
2571;16 jaar;Ongehuwd;Particulier huishouden;2066;1585
2572;16 jaar;Ongehuwd;Particulier huishouden;2067;1584
2573;16 jaar;Ongehuwd;Particulier huishouden;2068;1582
2574;16 jaar;Ongehuwd;Particulier huishouden;2069;1580
2575;16 jaar;Ongehuwd;Particulier huishouden;2070;1579
2576;16 jaar;Ongehuwd;Eenpersoonshuishouden;2025;1542
2577;16 jaar;Ongehuwd;Eenpersoonshuishouden;2026;1497
2578;16 jaar;Ongehuwd;Eenpersoonshuishouden;2027;1446
2579;16 jaar;Ongehuwd;Eenpersoonshuishouden;2028;1380
2580;16 jaar;Ongehuwd;Eenpersoonshuishouden;2029;1344
2581;16 jaar;Ongehuwd;Eenpersoonshuishouden;2030;1310
2582;16 jaar;Ongehuwd;Eenpersoonshuishouden;2031;1300
2583;16 jaar;Ongehuwd;Eenpersoonshuishouden;2032;1276
2584;16 jaar;Ongehuwd;Eenpersoonshuishouden;2033;1284
2585;16 jaar;Ongehuwd;Eenpersoonshuishouden;2034;1270
2586;16 jaar;Ongehuwd;Eenpersoonshuishouden;2035;1262
2587;16 jaar;Ongehuwd;Eenpersoonshuishouden;2036;1267
2588;16 jaar;Ongehuwd;Eenpersoonshuishouden;2037;1261
2589;16 jaar;Ongehuwd;Eenpersoonshuishouden;2038;1302
2590;16 jaar;Ongehuwd;Eenpersoonshuishouden;2039;1254
2591;16 jaar;Ongehuwd;Eenpersoonshuishouden;2040;1242
2592;16 jaar;Ongehuwd;Eenpersoonshuishouden;2041;1245
2593;16 jaar;Ongehuwd;Eenpersoonshuishouden;2042;1245
2594;16 jaar;Ongehuwd;Eenpersoonshuishouden;2043;1252
2595;16 jaar;Ongehuwd;Eenpersoonshuishouden;2044;1263
2596;16 jaar;Ongehuwd;Eenpersoonshuishouden;2045;1279
2597;16 jaar;Ongehuwd;Eenpersoonshuishouden;2046;1297
2598;16 jaar;Ongehuwd;Eenpersoonshuishouden;2047;1316
2599;16 jaar;Ongehuwd;Eenpersoonshuishouden;2048;1331
2600;16 jaar;Ongehuwd;Eenpersoonshuishouden;2049;1345
2601;16 jaar;Ongehuwd;Eenpersoonshuishouden;2050;1357
2602;16 jaar;Ongehuwd;Eenpersoonshuishouden;2051;1365
2603;16 jaar;Ongehuwd;Eenpersoonshuishouden;2052;1372
2604;16 jaar;Ongehuwd;Eenpersoonshuishouden;2053;1378
2605;16 jaar;Ongehuwd;Eenpersoonshuishouden;2054;1381
2606;16 jaar;Ongehuwd;Eenpersoonshuishouden;2055;1382
2607;16 jaar;Ongehuwd;Eenpersoonshuishouden;2056;1381
2608;16 jaar;Ongehuwd;Eenpersoonshuishouden;2057;1379
2609;16 jaar;Ongehuwd;Eenpersoonshuishouden;2058;1377
2610;16 jaar;Ongehuwd;Eenpersoonshuishouden;2059;1374
2611;16 jaar;Ongehuwd;Eenpersoonshuishouden;2060;1372
2612;16 jaar;Ongehuwd;Eenpersoonshuishouden;2061;1369
2613;16 jaar;Ongehuwd;Eenpersoonshuishouden;2062;1366
2614;16 jaar;Ongehuwd;Eenpersoonshuishouden;2063;1363
2615;16 jaar;Ongehuwd;Eenpersoonshuishouden;2064;1360
2616;16 jaar;Ongehuwd;Eenpersoonshuishouden;2065;1359
2617;16 jaar;Ongehuwd;Eenpersoonshuishouden;2066;1356
2618;16 jaar;Ongehuwd;Eenpersoonshuishouden;2067;1355
2619;16 jaar;Ongehuwd;Eenpersoonshuishouden;2068;1353
2620;16 jaar;Ongehuwd;Eenpersoonshuishouden;2069;1352
2621;16 jaar;Ongehuwd;Eenpersoonshuishouden;2070;1351
2622;16 jaar;Ongehuwd;Paar;2025;61
2623;16 jaar;Ongehuwd;Paar;2026;57
2624;16 jaar;Ongehuwd;Paar;2027;52
2625;16 jaar;Ongehuwd;Paar;2028;48
2626;16 jaar;Ongehuwd;Paar;2029;45
2627;16 jaar;Ongehuwd;Paar;2030;43
2628;16 jaar;Ongehuwd;Paar;2031;42
2629;16 jaar;Ongehuwd;Paar;2032;40
2630;16 jaar;Ongehuwd;Paar;2033;40
2631;16 jaar;Ongehuwd;Paar;2034;39
2632;16 jaar;Ongehuwd;Paar;2035;39
2633;16 jaar;Ongehuwd;Paar;2036;39
2634;16 jaar;Ongehuwd;Paar;2037;38
2635;16 jaar;Ongehuwd;Paar;2038;40
2636;16 jaar;Ongehuwd;Paar;2039;38
2637;16 jaar;Ongehuwd;Paar;2040;37
2638;16 jaar;Ongehuwd;Paar;2041;37
2639;16 jaar;Ongehuwd;Paar;2042;37
2640;16 jaar;Ongehuwd;Paar;2043;37
2641;16 jaar;Ongehuwd;Paar;2044;38
2642;16 jaar;Ongehuwd;Paar;2045;38
2643;16 jaar;Ongehuwd;Paar;2046;39
2644;16 jaar;Ongehuwd;Paar;2047;40
2645;16 jaar;Ongehuwd;Paar;2048;41
2646;16 jaar;Ongehuwd;Paar;2049;42
2647;16 jaar;Ongehuwd;Paar;2050;42
2648;16 jaar;Ongehuwd;Paar;2051;43
2649;16 jaar;Ongehuwd;Paar;2052;43
2650;16 jaar;Ongehuwd;Paar;2053;44
2651;16 jaar;Ongehuwd;Paar;2054;44
2652;16 jaar;Ongehuwd;Paar;2055;44
2653;16 jaar;Ongehuwd;Paar;2056;44
2654;16 jaar;Ongehuwd;Paar;2057;44
2655;16 jaar;Ongehuwd;Paar;2058;44
2656;16 jaar;Ongehuwd;Paar;2059;44
2657;16 jaar;Ongehuwd;Paar;2060;44
2658;16 jaar;Ongehuwd;Paar;2061;44
2659;16 jaar;Ongehuwd;Paar;2062;44
2660;16 jaar;Ongehuwd;Paar;2063;43
2661;16 jaar;Ongehuwd;Paar;2064;43
2662;16 jaar;Ongehuwd;Paar;2065;43
2663;16 jaar;Ongehuwd;Paar;2066;43
2664;16 jaar;Ongehuwd;Paar;2067;43
2665;16 jaar;Ongehuwd;Paar;2068;43
2666;16 jaar;Ongehuwd;Paar;2069;42
2667;16 jaar;Ongehuwd;Paar;2070;42
2668;16 jaar;Ongehuwd;Eenouderhuishouden;2025;19
2669;16 jaar;Ongehuwd;Eenouderhuishouden;2026;16
2670;16 jaar;Ongehuwd;Eenouderhuishouden;2027;16
2671;16 jaar;Ongehuwd;Eenouderhuishouden;2028;16
2672;16 jaar;Ongehuwd;Eenouderhuishouden;2029;16
2673;16 jaar;Ongehuwd;Eenouderhuishouden;2030;16
2674;16 jaar;Ongehuwd;Eenouderhuishouden;2031;16
2675;16 jaar;Ongehuwd;Eenouderhuishouden;2032;16
2676;16 jaar;Ongehuwd;Eenouderhuishouden;2033;16
2677;16 jaar;Ongehuwd;Eenouderhuishouden;2034;16
2678;16 jaar;Ongehuwd;Eenouderhuishouden;2035;16
2679;16 jaar;Ongehuwd;Eenouderhuishouden;2036;16
2680;16 jaar;Ongehuwd;Eenouderhuishouden;2037;16
2681;16 jaar;Ongehuwd;Eenouderhuishouden;2038;17
2682;16 jaar;Ongehuwd;Eenouderhuishouden;2039;16
2683;16 jaar;Ongehuwd;Eenouderhuishouden;2040;16
2684;16 jaar;Ongehuwd;Eenouderhuishouden;2041;16
2685;16 jaar;Ongehuwd;Eenouderhuishouden;2042;16
2686;16 jaar;Ongehuwd;Eenouderhuishouden;2043;16
2687;16 jaar;Ongehuwd;Eenouderhuishouden;2044;16
2688;16 jaar;Ongehuwd;Eenouderhuishouden;2045;16
2689;16 jaar;Ongehuwd;Eenouderhuishouden;2046;16
2690;16 jaar;Ongehuwd;Eenouderhuishouden;2047;16
2691;16 jaar;Ongehuwd;Eenouderhuishouden;2048;16
2692;16 jaar;Ongehuwd;Eenouderhuishouden;2049;16
2693;16 jaar;Ongehuwd;Eenouderhuishouden;2050;16
2694;16 jaar;Ongehuwd;Eenouderhuishouden;2051;16
2695;16 jaar;Ongehuwd;Eenouderhuishouden;2052;16
2696;16 jaar;Ongehuwd;Eenouderhuishouden;2053;16
2697;16 jaar;Ongehuwd;Eenouderhuishouden;2054;16
2698;16 jaar;Ongehuwd;Eenouderhuishouden;2055;16
2699;16 jaar;Ongehuwd;Eenouderhuishouden;2056;16
2700;16 jaar;Ongehuwd;Eenouderhuishouden;2057;16
2701;16 jaar;Ongehuwd;Eenouderhuishouden;2058;16
2702;16 jaar;Ongehuwd;Eenouderhuishouden;2059;16
2703;16 jaar;Ongehuwd;Eenouderhuishouden;2060;15
2704;16 jaar;Ongehuwd;Eenouderhuishouden;2061;15
2705;16 jaar;Ongehuwd;Eenouderhuishouden;2062;15
2706;16 jaar;Ongehuwd;Eenouderhuishouden;2063;15
2707;16 jaar;Ongehuwd;Eenouderhuishouden;2064;15
2708;16 jaar;Ongehuwd;Eenouderhuishouden;2065;15
2709;16 jaar;Ongehuwd;Eenouderhuishouden;2066;15
2710;16 jaar;Ongehuwd;Eenouderhuishouden;2067;15
2711;16 jaar;Ongehuwd;Eenouderhuishouden;2068;15
2712;16 jaar;Ongehuwd;Eenouderhuishouden;2069;15
2713;16 jaar;Ongehuwd;Eenouderhuishouden;2070;15
2714;16 jaar;Ongehuwd;Overig huishouden;2025;200
2715;16 jaar;Ongehuwd;Overig huishouden;2026;189
2716;16 jaar;Ongehuwd;Overig huishouden;2027;183
2717;16 jaar;Ongehuwd;Overig huishouden;2028;174
2718;16 jaar;Ongehuwd;Overig huishouden;2029;171
2719;16 jaar;Ongehuwd;Overig huishouden;2030;167
2720;16 jaar;Ongehuwd;Overig huishouden;2031;166
2721;16 jaar;Ongehuwd;Overig huishouden;2032;162
2722;16 jaar;Ongehuwd;Overig huishouden;2033;162
2723;16 jaar;Ongehuwd;Overig huishouden;2034;160
2724;16 jaar;Ongehuwd;Overig huishouden;2035;158
2725;16 jaar;Ongehuwd;Overig huishouden;2036;159
2726;16 jaar;Ongehuwd;Overig huishouden;2037;158
2727;16 jaar;Ongehuwd;Overig huishouden;2038;164
2728;16 jaar;Ongehuwd;Overig huishouden;2039;157
2729;16 jaar;Ongehuwd;Overig huishouden;2040;155
2730;16 jaar;Ongehuwd;Overig huishouden;2041;155
