ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
7474;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2018;13800.0;10100.0;73.0;79.0;54.0;25.0;21.0
7475;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2019;13880.0;10270.0;74.0;79.0;54.0;25.0;21.0
7476;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2020;13850.0;10230.0;74.0;79.0;58.0;21.0;21.0
7477;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2021;13870.0;10350.0;75.0;79.0;58.0;21.0;21.0
7478;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2022;13770.0;10380.0;75.0;78.0;57.0;21.0;22.0
7479;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2014;28830.0;18480.0;64.0;85.0;61.0;24.0;15.0
7480;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2015;28900.0;18400.0;64.0;85.0;59.0;26.0;15.0
7481;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2016;29040.0;18490.0;64.0;84.0;58.0;27.0;16.0
7482;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2017;29000.0;18690.0;64.0;84.0;57.0;28.0;16.0
7483;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2018;29170.0;19040.0;65.0;84.0;56.0;29.0;16.0
7484;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2019;29070.0;19350.0;67.0;85.0;56.0;29.0;15.0
7485;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2020;29080.0;19250.0;66.0;85.0;58.0;26.0;15.0
7486;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2021;29090.0;19470.0;67.0;84.0;58.0;27.0;16.0
7487;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2022;28990.0;19780.0;68.0;84.0;57.0;27.0;16.0
7488;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2014;15010.0;10550.0;70.0;83.0;56.0;27.0;17.0
7489;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2015;15040.0;10640.0;71.0;83.0;54.0;29.0;17.0
7490;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2016;15120.0;10850.0;72.0;83.0;52.0;31.0;17.0
7491;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2017;15190.0;11120.0;73.0;84.0;54.0;30.0;16.0
7492;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2018;15230.0;11330.0;74.0;84.0;54.0;30.0;16.0
7493;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2019;15240.0;11560.0;76.0;84.0;55.0;29.0;16.0
7494;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2020;15280.0;11610.0;76.0;84.0;59.0;25.0;16.0
7495;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2021;15320.0;11810.0;77.0;84.0;59.0;25.0;16.0
7496;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2022;15310.0;11960.0;78.0;84.0;59.0;25.0;16.0
7497;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2014;26040.0;17110.0;66.0;87.0;62.0;25.0;13.0
7498;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2015;25900.0;17010.0;66.0;87.0;61.0;26.0;13.0
7499;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2016;25620.0;16930.0;66.0;87.0;61.0;26.0;13.0
7500;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2017;25320.0;16930.0;67.0;87.0;60.0;27.0;13.0
7501;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2018;25020.0;16990.0;68.0;87.0;60.0;27.0;13.0
7502;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2019;24760.0;17120.0;69.0;87.0;60.0;27.0;13.0
7503;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2020;24550.0;16920.0;69.0;87.0;64.0;23.0;13.0
7504;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2021;24230.0;16840.0;70.0;87.0;64.0;24.0;13.0
7505;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2022;23660.0;16820.0;71.0;87.0;63.0;24.0;13.0
7506;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2014;75650.0;53900.0;71.0;88.0;60.0;28.0;12.0
7507;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2015;76070.0;54310.0;71.0;88.0;58.0;30.0;12.0
7508;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2016;76690.0;54950.0;72.0;88.0;56.0;31.0;12.0
7509;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2017;76960.0;55800.0;73.0;88.0;56.0;31.0;12.0
7510;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2018;77330.0;56880.0;74.0;88.0;56.0;31.0;12.0
7511;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2019;78010.0;58000.0;74.0;87.0;57.0;31.0;13.0
7512;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2020;78480.0;57960.0;74.0;87.0;60.0;28.0;13.0
7513;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2021;78810.0;59060.0;75.0;87.0;59.0;28.0;13.0
7514;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2022;78640.0;60020.0;76.0;87.0;59.0;28.0;13.0
7515;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2014;479320.0;304390.0;64.0;85.0;56.0;29.0;15.0
7516;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2015;478030.0;304620.0;64.0;85.0;54.0;30.0;15.0
7517;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2016;477670.0;306550.0;64.0;85.0;53.0;31.0;15.0
7518;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2017;476240.0;310220.0;65.0;85.0;53.0;32.0;15.0
7519;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2018;474690.0;314400.0;66.0;85.0;53.0;32.0;15.0
7520;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2019;472800.0;317920.0;67.0;85.0;54.0;31.0;15.0
7521;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2020;470900.0;315310.0;67.0;85.0;58.0;27.0;15.0
7522;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2021;468770.0;319100.0;68.0;85.0;57.0;28.0;15.0
7523;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2022;464580.0;323500.0;70.0;85.0;57.0;29.0;15.0
7524;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2014;431320.0;280040.0;65.0;81.0;54.0;27.0;19.0
7525;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2015;430280.0;281410.0;65.0;81.0;53.0;28.0;19.0
7526;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2016;430270.0;284140.0;66.0;81.0;53.0;29.0;19.0
7527;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2017;429740.0;288200.0;67.0;82.0;53.0;29.0;18.0
7528;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2018;429260.0;293230.0;68.0;82.0;52.0;29.0;18.0
7529;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2019;428580.0;297250.0;69.0;82.0;53.0;29.0;18.0
7530;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2020;427830.0;295200.0;69.0;82.0;57.0;25.0;18.0
7531;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2021;426870.0;299090.0;70.0;82.0;57.0;25.0;18.0
7532;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2022;424810.0;304190.0;72.0;82.0;56.0;26.0;18.0
7533;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2014;188530.0;120060.0;64.0;84.0;57.0;27.0;16.0
7534;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2015;188060.0;120230.0;64.0;83.0;55.0;28.0;17.0
7535;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2016;188080.0;121160.0;64.0;83.0;54.0;30.0;17.0
7536;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2017;187820.0;123000.0;65.0;84.0;53.0;31.0;16.0
7537;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2018;187690.0;125280.0;67.0;84.0;53.0;31.0;16.0
7538;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2019;187510.0;126920.0;68.0;84.0;53.0;31.0;16.0
7539;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2020;187110.0;125850.0;67.0;84.0;58.0;26.0;16.0
7540;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2021;186820.0;127230.0;68.0;84.0;58.0;26.0;16.0
7541;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2022;185990.0;129480.0;70.0;84.0;57.0;27.0;16.0
7542;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2014;379230.0;254380.0;67.0;85.0;58.0;27.0;15.0
7543;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2015;378670.0;255670.0;68.0;85.0;56.0;29.0;15.0
7544;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2016;378890.0;257620.0;68.0;85.0;56.0;30.0;15.0
7545;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2017;378800.0;261540.0;69.0;85.0;55.0;30.0;15.0
7546;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2018;378720.0;265850.0;70.0;85.0;55.0;30.0;15.0
7547;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2019;378440.0;269280.0;71.0;86.0;55.0;30.0;14.0
7548;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2020;377940.0;267630.0;71.0;86.0;60.0;26.0;14.0
7549;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2021;376800.0;270660.0;72.0;86.0;59.0;26.0;14.0
7550;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2022;374880.0;275380.0;73.0;86.0;59.0;27.0;14.0
7551;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Stedendriehoek en Noordwest Veluwe (AM);2014;351910.0;238070.0;68.0;84.0;60.0;24.0;16.0
7552;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Stedendriehoek en Noordwest Veluwe (AM);2015;352030.0;238720.0;68.0;84.0;58.0;25.0;16.0
7553;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Stedendriehoek en Noordwest Veluwe (AM);2016;353800.0;241220.0;68.0;84.0;57.0;26.0;16.0
7554;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Stedendriehoek en Noordwest Veluwe (AM);2017;354690.0;245000.0;69.0;84.0;57.0;27.0;16.0
7555;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Stedendriehoek en Noordwest Veluwe (AM);2018;355600.0;249350.0;70.0;84.0;56.0;28.0;16.0
7556;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Stedendriehoek en Noordwest Veluwe (AM);2019;356080.0;253320.0;71.0;84.0;56.0;28.0;16.0
7557;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Stedendriehoek en Noordwest Veluwe (AM);2020;357130.0;252590.0;71.0;84.0;59.0;25.0;16.0
7558;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Stedendriehoek en Noordwest Veluwe (AM);2021;357340.0;255880.0;72.0;84.0;59.0;25.0;16.0
7559;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Stedendriehoek en Noordwest Veluwe (AM);2022;355480.0;259570.0;73.0;84.0;58.0;25.0;16.0
7560;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2014;229070.0;153170.0;67.0;86.0;60.0;26.0;14.0
7561;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2015;229150.0;153940.0;67.0;85.0;58.0;28.0;15.0
7562;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2016;230030.0;155350.0;68.0;85.0;57.0;28.0;15.0
7563;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2017;230430.0;157920.0;69.0;85.0;57.0;29.0;15.0
7564;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2018;230640.0;160320.0;70.0;86.0;56.0;29.0;14.0
7565;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2019;230790.0;162590.0;70.0;86.0;57.0;29.0;14.0
7566;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2020;230780.0;161330.0;70.0;85.0;60.0;26.0;15.0
7567;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2021;230410.0;163080.0;71.0;85.0;59.0;26.0;15.0
7568;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2022;228780.0;165640.0;72.0;85.0;59.0;27.0;15.0
7569;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2014;192310.0;130180.0;68.0;86.0;56.0;29.0;14.0
7570;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2015;193420.0;131510.0;68.0;86.0;54.0;32.0;14.0
7571;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2016;194480.0;133190.0;68.0;86.0;54.0;32.0;14.0
7572;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2017;195130.0;135510.0;69.0;85.0;53.0;32.0;15.0
7573;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2018;195960.0;137770.0;70.0;85.0;53.0;32.0;15.0
7574;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2019;195880.0;139550.0;71.0;85.0;53.0;32.0;15.0
7575;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2020;195800.0;138820.0;71.0;85.0;57.0;28.0;15.0
7576;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2021;195370.0;140420.0;72.0;85.0;57.0;29.0;15.0
7577;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2022;194780.0;142490.0;73.0;85.0;56.0;29.0;15.0
7578;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Achterhoek (AM);2014;196050.0;133630.0;68.0;83.0;60.0;23.0;17.0
7579;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Achterhoek (AM);2015;195810.0;134480.0;69.0;83.0;58.0;25.0;17.0
7580;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Achterhoek (AM);2016;196270.0;135590.0;69.0;83.0;57.0;25.0;17.0
7581;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Achterhoek (AM);2017;196510.0;137900.0;70.0;83.0;57.0;26.0;17.0
7582;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Achterhoek (AM);2018;197000.0;140250.0;71.0;83.0;57.0;27.0;17.0
7583;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Achterhoek (AM);2019;197010.0;141890.0;72.0;83.0;57.0;27.0;17.0
7584;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Achterhoek (AM);2020;196890.0;141040.0;72.0;84.0;60.0;24.0;16.0
7585;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Achterhoek (AM);2021;196590.0;142340.0;72.0;84.0;59.0;24.0;16.0
7586;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Achterhoek (AM);2022;195630.0;144220.0;74.0;84.0;59.0;25.0;16.0
7587;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rivierenland (AM);2014;153710.0;105760.0;69.0;80.0;57.0;23.0;20.0
7588;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rivierenland (AM);2015;153890.0;106490.0;69.0;80.0;55.0;25.0;20.0
7589;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rivierenland (AM);2016;154610.0;107760.0;70.0;80.0;55.0;25.0;20.0
7590;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rivierenland (AM);2017;155150.0;109820.0;71.0;80.0;54.0;26.0;20.0
7591;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rivierenland (AM);2018;155750.0;112080.0;72.0;80.0;54.0;27.0;20.0
7592;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rivierenland (AM);2019;156170.0;114090.0;73.0;80.0;54.0;27.0;20.0
7593;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rivierenland (AM);2020;156560.0;114080.0;73.0;80.0;58.0;23.0;20.0
7594;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rivierenland (AM);2021;156670.0;115300.0;74.0;80.0;57.0;23.0;20.0
7595;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rivierenland (AM);2022;156060.0;117110.0;75.0;80.0;57.0;23.0;20.0
7596;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Flevoland (AM);2014;198300.0;136720.0;69.0;84.0;58.0;26.0;16.0
7597;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Flevoland (AM);2015;198220.0;136930.0;69.0;84.0;56.0;28.0;16.0
7598;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Flevoland (AM);2016;198600.0;138090.0;70.0;84.0;55.0;29.0;16.0
7599;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Flevoland (AM);2017;198690.0;139690.0;70.0;84.0;55.0;29.0;16.0
7600;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Flevoland (AM);2018;198680.0;141500.0;71.0;84.0;54.0;30.0;16.0
7601;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Flevoland (AM);2019;198260.0;142850.0;72.0;84.0;54.0;30.0;16.0
7602;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Flevoland (AM);2020;197640.0;141230.0;71.0;84.0;58.0;26.0;16.0
7603;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Flevoland (AM);2021;196800.0;141660.0;72.0;84.0;58.0;26.0;16.0
7604;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Flevoland (AM);2022;195040.0;142880.0;73.0;84.0;57.0;27.0;16.0
7605;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gooi en Vechtstreek (AM);2014;134000.0;89840.0;67.0;78.0;55.0;24.0;22.0
7606;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gooi en Vechtstreek (AM);2015;133930.0;90160.0;67.0;78.0;53.0;24.0;22.0
7607;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gooi en Vechtstreek (AM);2016;134610.0;91200.0;68.0;78.0;53.0;25.0;22.0
7608;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gooi en Vechtstreek (AM);2017;135230.0;92610.0;68.0;78.0;52.0;25.0;22.0
7609;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gooi en Vechtstreek (AM);2018;135120.0;93960.0;70.0;78.0;52.0;26.0;22.0
7610;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gooi en Vechtstreek (AM);2019;134930.0;95180.0;71.0;78.0;52.0;26.0;22.0
7611;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gooi en Vechtstreek (AM);2020;134530.0;94220.0;70.0;78.0;55.0;22.0;22.0
7612;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gooi en Vechtstreek (AM);2021;133790.0;95140.0;71.0;77.0;55.0;22.0;23.0
7613;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gooi en Vechtstreek (AM);2022;132350.0;96440.0;73.0;77.0;54.0;23.0;23.0
7614;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Utrecht (AM);2014;465450.0;331220.0;71.0;84.0;57.0;27.0;16.0
7615;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Utrecht (AM);2015;467360.0;334220.0;72.0;84.0;56.0;28.0;16.0
7616;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Utrecht (AM);2016;469690.0;337710.0;72.0;84.0;55.0;29.0;16.0
7617;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Utrecht (AM);2017;470830.0;342450.0;73.0;84.0;54.0;29.0;16.0
7618;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Utrecht (AM);2018;471600.0;347480.0;74.0;83.0;54.0;29.0;17.0
7619;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Utrecht (AM);2019;471980.0;351450.0;74.0;83.0;54.0;29.0;17.0
7620;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Utrecht (AM);2020;471440.0;348660.0;74.0;83.0;58.0;26.0;17.0
7621;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Utrecht (AM);2021;469250.0;351270.0;75.0;83.0;57.0;26.0;17.0
7622;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Utrecht (AM);2022;464390.0;353710.0;76.0;83.0;56.0;27.0;17.0
7623;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Amersfoort (AM);2014;190860.0;135280.0;71.0;84.0;60.0;24.0;16.0
7624;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Amersfoort (AM);2015;191800.0;136490.0;71.0;83.0;58.0;25.0;17.0
7625;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Amersfoort (AM);2016;193100.0;138080.0;72.0;83.0;57.0;26.0;17.0
7626;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Amersfoort (AM);2017;194230.0;140700.0;72.0;83.0;57.0;27.0;17.0
7627;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Amersfoort (AM);2018;194900.0;143090.0;73.0;83.0;56.0;27.0;17.0
7628;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Amersfoort (AM);2019;195400.0;145430.0;74.0;83.0;56.0;27.0;17.0
7629;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Amersfoort (AM);2020;195780.0;145090.0;74.0;83.0;60.0;24.0;17.0
7630;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Amersfoort (AM);2021;195660.0;146570.0;75.0;83.0;59.0;24.0;17.0
7631;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Amersfoort (AM);2022;195380.0;149250.0;76.0;83.0;59.0;24.0;17.0
7632;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Holland Noord (AM);2014;416720.0;281320.0;68.0;83.0;58.0;24.0;17.0
7633;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Holland Noord (AM);2015;416170.0;282190.0;68.0;83.0;57.0;26.0;17.0
7634;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Holland Noord (AM);2016;416850.0;284340.0;68.0;82.0;56.0;27.0;18.0
7635;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Holland Noord (AM);2017;417220.0;288020.0;69.0;82.0;55.0;27.0;18.0
7636;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Holland Noord (AM);2018;417500.0;292420.0;70.0;82.0;55.0;27.0;18.0
7637;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Holland Noord (AM);2019;416930.0;295700.0;71.0;82.0;55.0;27.0;18.0
7638;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Holland Noord (AM);2020;416110.0;293820.0;71.0;82.0;59.0;24.0;18.0
7639;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Holland Noord (AM);2021;414880.0;295700.0;71.0;82.0;58.0;24.0;18.0
7640;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Holland Noord (AM);2022;411240.0;299110.0;73.0;82.0;58.0;24.0;18.0
7641;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zaanstreek/Waterland (AM);2014;189440.0;128500.0;68.0;84.0;60.0;25.0;16.0
7642;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zaanstreek/Waterland (AM);2015;189020.0;129120.0;68.0;84.0;58.0;26.0;16.0
7643;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zaanstreek/Waterland (AM);2016;188970.0;129970.0;69.0;84.0;57.0;27.0;16.0
7644;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zaanstreek/Waterland (AM);2017;188670.0;131130.0;70.0;84.0;56.0;27.0;16.0
7645;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zaanstreek/Waterland (AM);2018;187900.0;132440.0;70.0;84.0;56.0;27.0;16.0
7646;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zaanstreek/Waterland (AM);2019;186630.0;133090.0;71.0;84.0;56.0;27.0;16.0
7647;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zaanstreek/Waterland (AM);2020;185190.0;130900.0;71.0;83.0;61.0;23.0;17.0
7648;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zaanstreek/Waterland (AM);2021;183080.0;130360.0;71.0;83.0;60.0;23.0;17.0
7649;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zaanstreek/Waterland (AM);2022;180360.0;131340.0;73.0;83.0;59.0;24.0;17.0
7650;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groot Amsterdam (AM);2014;524930.0;370640.0;71.0;81.0;53.0;28.0;19.0
