ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;WesterseAllochtonen_4;k_26EULanden_5;OverigEuropa_6;Indonesie_7;OverigBuitenEuropa_8;NietWesterseAllochtonen_9;Afrika_10;Azie_11;LatijnsAmerika_12;Marokko_13;NederlandseAntillenEnAruba_14;Suriname_15;Turkije_16
7231;Mannen en Vrouwen;29 jaar;Totaal bevolking;2044;204810;130320.0;74489;30721;22836;4908;1076;1901;43768;6690;13801;3729;6391;4156;3426;5575
7232;Mannen en Vrouwen;29 jaar;Totaal bevolking;2045;206423;132040.0;74383;30952;23057;4936;1055;1904;43431;6682;13907;3772;6127;4194;3334;5415
7233;Mannen en Vrouwen;29 jaar;Totaal bevolking;2046;207817;133475.0;74339;31211;23294;4973;1037;1907;43128;6677;14021;3820;5854;4225;3254;5277
7234;Mannen en Vrouwen;29 jaar;Totaal bevolking;2047;209510;135104.0;74405;31517;23559;5018;1023;1917;42888;6688;14138;3868;5595;4255;3189;5155
7235;Mannen en Vrouwen;29 jaar;Totaal bevolking;2048;210782;136328.0;74455;31806;23811;5062;1006;1927;42649;6697;14243;3918;5337;4289;3121;5044
7236;Mannen en Vrouwen;29 jaar;Totaal bevolking;2049;212034;137594.0;74440;32056;24028;5099;992;1937;42384;6703;14341;3961;5087;4319;3053;4920
7237;Mannen en Vrouwen;29 jaar;Totaal bevolking;2050;213174;138730.0;74444;32280;24215;5137;979;1949;42164;6714;14444;4002;4850;4351;2989;4814
7238;Mannen en Vrouwen;29 jaar;Totaal bevolking;2051;214280;139807.0;74473;32492;24395;5168;966;1963;41981;6724;14553;4039;4634;4382;2933;4716
7239;Mannen en Vrouwen;29 jaar;Totaal bevolking;2052;215067;140550.0;74515;32680;24556;5197;953;1974;41835;6739;14651;4076;4453;4407;2876;4633
7240;Mannen en Vrouwen;29 jaar;Totaal bevolking;2053;215813;141214.0;74598;32867;24711;5226;945;1985;41731;6758;14751;4112;4295;4428;2823;4564
7241;Mannen en Vrouwen;29 jaar;Totaal bevolking;2054;216651;141914.0;74737;33049;24865;5252;935;1997;41688;6775;14857;4147;4169;4455;2779;4506
7242;Mannen en Vrouwen;29 jaar;Totaal bevolking;2055;217180;142287.0;74893;33222;25012;5276;927;2007;41671;6797;14948;4179;4074;4478;2737;4458
7243;Mannen en Vrouwen;29 jaar;Totaal bevolking;2056;217568;142484.0;75085;33394;25162;5297;917;2018;41691;6818;15046;4211;4000;4501;2704;4411
7244;Mannen en Vrouwen;29 jaar;Totaal bevolking;2057;217899;142638.0;75261;33548;25298;5317;907;2026;41713;6839;15133;4242;3933;4523;2673;4370
7245;Mannen en Vrouwen;29 jaar;Totaal bevolking;2058;218192;142737.0;75453;33709;25434;5338;899;2038;41744;6853;15221;4271;3884;4544;2640;4331
7246;Mannen en Vrouwen;29 jaar;Totaal bevolking;2059;218379;142722.0;75655;33867;25570;5359;892;2046;41788;6876;15308;4302;3835;4562;2611;4294
7247;Mannen en Vrouwen;29 jaar;Totaal bevolking;2060;218423;142558.0;75865;34024;25707;5378;883;2056;41841;6893;15397;4328;3801;4581;2587;4254
7248;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2013;36475;;36475;14288;10729;2294;397;868;22187;4054;7120;1399;2930;1843;1805;3036
7249;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2014;37267;;37267;14747;11107;2379;375;886;22520;4135;7428;1432;2758;1836;1794;3137
7250;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2015;36629;;36629;15167;11392;2492;389;894;21462;3765;7254;1527;2435;1931;1696;2854
7251;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2016;35816;;35816;15573;11669;2640;359;905;20243;3308;7226;1528;2086;1901;1557;2637
7252;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2017;35509;;35509;15928;11932;2703;350;943;19581;2996;7351;1530;1976;1844;1484;2400
7253;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2018;35998;;35998;16383;12252;2803;364;964;19615;2918;7766;1595;1831;1847;1364;2294
7254;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2019;36203;;36203;16636;12415;2875;362;984;19567;2853;7961;1646;1560;1932;1449;2166
7255;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2020;36181;;36181;16957;12608;2975;367;1007;19224;2842;8045;1695;1386;2011;1269;1976
7256;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2021;36153;;36153;17129;12716;3015;379;1019;19024;2897;8063;1702;1273;2035;1186;1868
7257;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2022;36416;;36416;17182;12786;2988;380;1028;19234;3044;8181;1738;1146;2119;1113;1893
7258;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2023;36215;;36215;17154;12819;2906;388;1041;19061;3005;8187;1758;1092;2162;993;1864
7259;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2024;36246;;36246;17190;12872;2885;381;1052;19056;3001;8253;1781;1021;2245;876;1879
7260;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2025;36304;;36304;17202;12913;2845;382;1062;19102;3004;8232;1816;996;2288;912;1854
7261;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2026;36555;;36555;17284;12979;2854;381;1070;19271;3031;8332;1827;995;2321;910;1855
7262;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2027;36590;;36590;17329;13024;2845;382;1078;19261;3089;8292;1859;924;2305;944;1848
7263;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2028;36388;;36388;17372;13088;2820;378;1086;19016;3097;8205;1863;873;2315;853;1810
7264;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2029;36320;;36320;17406;13173;2762;375;1096;18914;3091;8230;1883;835;2278;825;1772
7265;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2030;36355;;36355;17474;13257;2740;372;1105;18881;3146;8248;1913;806;2244;794;1730
7266;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2031;36338;;36338;17575;13356;2739;369;1111;18763;3121;8258;1907;784;2208;780;1705
7267;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2032;36451;;36451;17688;13457;2745;367;1119;18763;3161;8331;1926;747;2193;722;1683
7268;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2033;36715;;36715;17848;13580;2780;362;1126;18867;3206;8368;1938;760;2208;721;1666
7269;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2034;36878;;36878;17970;13688;2789;360;1133;18908;3242;8415;1957;708;2217;718;1651
7270;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2035;37133;;37133;18117;13806;2812;358;1141;19016;3261;8470;1976;698;2243;720;1648
7271;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2036;37368;;37368;18242;13907;2830;356;1149;19126;3294;8517;1990;689;2258;723;1655
7272;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2037;37590;;37590;18373;14015;2847;355;1156;19217;3322;8558;2004;697;2268;708;1660
7273;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2038;37748;;37748;18478;14100;2863;353;1162;19270;3326;8587;2018;690;2286;709;1654
7274;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2039;37913;;37913;18592;14188;2883;352;1169;19321;3322;8623;2038;691;2289;706;1652
7275;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2040;38065;;38065;18684;14267;2891;350;1176;19381;3331;8668;2050;680;2295;707;1650
7276;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2041;38156;;38156;18760;14337;2894;347;1182;19396;3342;8689;2062;669;2292;703;1639
7277;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2042;38288;;38288;18834;14398;2902;345;1189;19454;3357;8725;2076;664;2300;696;1636
7278;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2043;38440;;38440;18917;14465;2913;343;1196;19523;3374;8757;2088;664;2307;696;1637
7279;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2044;38576;;38576;18998;14533;2922;341;1202;19578;3387;8787;2101;662;2311;693;1637
7280;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2045;38702;;38702;19077;14598;2932;339;1208;19625;3399;8814;2113;658;2316;688;1637
7281;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2046;38822;;38822;19150;14660;2939;337;1214;19672;3409;8843;2124;654;2321;684;1637
7282;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2047;38936;;38936;19222;14720;2946;335;1221;19714;3418;8867;2134;652;2325;680;1638
7283;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2048;39048;;39048;19292;14779;2952;334;1227;19756;3426;8890;2145;652;2329;674;1640
7284;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2049;39154;;39154;19358;14835;2958;332;1233;19796;3434;8913;2157;650;2333;671;1638
7285;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2050;39263;;39263;19425;14891;2965;330;1239;19838;3443;8937;2168;650;2337;667;1636
7286;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2051;39357;;39357;19489;14944;2971;329;1245;19868;3449;8957;2178;646;2341;663;1634
7287;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2052;39450;;39450;19550;14997;2976;327;1250;19900;3455;8977;2186;645;2345;660;1632
7288;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2053;39544;;39544;19612;15047;2982;326;1257;19932;3462;8996;2194;644;2348;658;1630
7289;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2054;39644;;39644;19670;15097;2986;325;1262;19974;3470;9019;2204;644;2352;656;1629
7290;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2055;39731;;39731;19727;15146;2991;323;1267;20004;3475;9036;2213;643;2355;654;1628
7291;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2056;39817;;39817;19781;15192;2995;322;1272;20036;3482;9055;2220;643;2359;652;1625
7292;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2057;39902;;39902;19834;15236;3000;321;1277;20068;3487;9073;2230;642;2362;651;1623
7293;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2058;39978;;39978;19884;15278;3004;320;1282;20094;3492;9089;2239;641;2365;648;1620
7294;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2059;40055;;40055;19934;15320;3008;319;1287;20121;3498;9105;2247;640;2368;647;1616
7295;Mannen en Vrouwen;29 jaar;1e generatie allochtonen;2060;40130;;40130;19982;15360;3012;318;1292;20148;3503;9121;2253;640;2372;645;1614
7296;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2013;24119;;24119;9267;4093;434;4004;736;14852;946;1380;360;3258;1011;4081;3816
7297;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2014;24633;;24632;9267;4159;397;3835;876;15365;1030;1443;409;3352;1065;4292;3774
7298;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2015;25017;;25016;9136;4309;378;3550;899;15880;1099;1524;468;3610;1044;4396;3739
7299;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2016;26168;;26167;9329;4401;367;3585;976;16838;1232;1629;508;3769;1160;4566;3974
7300;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2017;27005;;27005;9132;4429;392;3304;1007;17873;1332;1639;581;4102;1250;4474;4495
7301;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2018;28534;;28532;9199;4629;428;3057;1085;19333;1408;1753;634;4441;1310;4628;5159
7302;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2019;29366;;29366;9003;4697;452;2797;1057;20363;1560;1803;640;4816;1395;4459;5690
7303;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2020;31318;;31317;9198;4918;486;2627;1167;22119;1812;1965;764;5196;1575;4784;6023
7304;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2021;31835;;31834;9237;5146;535;2458;1098;22597;1885;2137;754;5279;1560;4742;6240
7305;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2022;32448;;32447;9035;5082;635;2215;1103;23412;2027;2319;838;5699;1600;4621;6308
7306;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2023;32350;;32351;8999;5173;746;1981;1099;23352;2102;2400;867;5587;1475;4647;6274
7307;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2024;33080;;33080;9119;5186;1077;1773;1083;23961;2316;2604;863;5691;1537;4544;6406
7308;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2025;32764;;32765;9068;5240;1255;1562;1011;23697;2364;2885;844;5568;1489;4473;6074
7309;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2026;33169;;33170;9012;5341;1257;1446;968;24158;2404;2935;967;5747;1419;4386;6300
7310;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2027;34189;;34189;8893;5427;1249;1263;954;25296;2582;3259;969;5965;1448;4528;6545
7311;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2028;35629;;35629;9146;5553;1409;1237;947;26483;2783;3622;1039;6330;1565;4529;6615
7312;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2029;36535;;36535;9482;5801;1609;1117;955;27053;2966;3788;1079;6472;1655;4710;6383
7313;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2030;38208;;38208;9767;6044;1700;1131;892;28441;3216;4119;1167;7065;1704;4718;6452
7314;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2031;38268;;38267;9761;5981;1876;989;915;28506;3310;4213;1214;7027;1816;4685;6241
7315;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2032;38290;;38290;9793;6148;1825;978;842;28497;3395;4199;1267;7225;1881;4474;6056
7316;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2033;38217;;38218;9821;6204;1837;988;792;28397;3388;4255;1278;7468;1808;4282;5918
7317;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2034;38096;;38096;9882;6228;1834;975;845;28214;3378;4469;1289;7500;1753;4041;5784
7318;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2035;37511;;37512;9606;6219;1806;911;670;27906;3264;4409;1360;7608;1734;3791;5740
7319;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2036;37034;;37034;9572;6209;1828;857;678;27462;3206;4521;1390;7390;1746;3693;5516
7320;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2037;36681;;36681;9649;6337;1722;882;708;27032;3228;4543;1394;7187;1836;3524;5320
7321;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2038;37124;;37124;10102;6694;1866;851;691;27022;3333;4547;1447;7207;1888;3490;5110
7322;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2039;36987;;36987;10537;7157;1844;853;683;26450;3409;4630;1463;6924;1822;3410;4792
7323;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2040;37465;;37465;10857;7356;1982;849;670;26608;3536;4766;1543;6769;1873;3283;4838
7324;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2041;36917;;36917;10917;7435;1965;814;703;26000;3462;4833;1585;6574;1807;3098;4641
7325;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2042;36884;;36884;11488;8016;1979;782;711;25396;3407;4902;1581;6334;1813;2978;4381
7326;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2043;36220;;36218;11593;8160;1977;753;703;24625;3346;4945;1603;5971;1820;2834;4106
7327;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2044;35913;;35913;11723;8303;1986;735;699;24190;3303;5014;1628;5729;1845;2733;3938
7328;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2045;35680;;35681;11875;8459;2004;716;696;23806;3283;5093;1659;5469;1878;2646;3778
7329;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2046;35517;;35517;12061;8634;2034;700;693;23456;3268;5178;1696;5200;1904;2570;3640
7330;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2047;35469;;35469;12295;8839;2072;688;696;23174;3270;5271;1734;4943;1930;2509;3517
7331;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2048;35407;;35407;12514;9032;2110;672;700;22893;3271;5353;1773;4685;1960;2447;3404
7332;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2049;35286;;35286;12698;9193;2141;660;704;22588;3269;5428;1804;4437;1986;2382;3282
7333;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2050;35181;;35181;12855;9324;2172;649;710;22326;3271;5507;1834;4200;2014;2322;3178
7334;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2051;35115;;35116;13003;9451;2197;637;718;22113;3275;5596;1861;3988;2041;2270;3082
7335;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2052;35064;;35065;13130;9559;2221;626;724;21935;3284;5674;1890;3808;2062;2216;3001
7336;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2053;35055;;35054;13255;9664;2244;619;728;21799;3296;5755;1918;3651;2080;2165;2934
7337;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2054;35093;;35093;13379;9768;2266;610;735;21714;3305;5838;1943;3525;2103;2123;2877
7338;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2055;35162;;35162;13495;9866;2285;604;740;21667;3322;5912;1966;3431;2123;2083;2830
7339;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2056;35267;;35268;13613;9970;2302;595;746;21655;3336;5991;1991;3357;2142;2052;2786
7340;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2057;35361;;35359;13714;10062;2317;586;749;21645;3352;6060;2012;3291;2161;2022;2747
7341;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2058;35475;;35475;13825;10156;2334;579;756;21650;3361;6132;2032;3243;2179;1992;2711
7342;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2059;35599;;35600;13933;10250;2351;573;759;21667;3378;6203;2055;3195;2194;1964;2678
7343;Mannen en Vrouwen;29 jaar;2e generatie allochtonen;2060;35735;;35735;14042;10347;2366;565;764;21693;3390;6276;2075;3161;2209;1942;2640
7344;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2013;10926;;10924;7845;3613;257;3287;688;3079;554;417;252;216;610;858;172
7345;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2014;11329;;11328;7941;3697;233;3182;829;3387;632;439;322;223;636;930;205
7346;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2015;11321;;11318;7855;3769;235;3002;849;3463;638;458;329;280;589;967;202
7347;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2016;11929;;11928;8019;3856;246;2995;922;3909;711;568;384;242;680;1084;240
7348;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2017;11934;;11933;7890;3896;253;2786;955;4043;764;564;436;252;715;1067;245
7349;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2018;12221;;12217;7977;4103;276;2576;1022;4240;792;589;455;280;704;1107;313
7350;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2019;12323;;12322;7774;4108;297;2368;1001;4548;881;677;475;291;692;1188;344
7351;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2020;13129;;13127;7916;4258;325;2242;1091;5211;1017;694;544;352;801;1379;424
7352;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2021;13324;;13324;7996;4495;351;2104;1046;5328;1025;715;537;381;770;1368;532
7353;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2022;13416;;13415;7693;4420;362;1874;1037;5722;1099;768;601;428;798;1383;645
7354;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2023;13590;;13593;7612;4508;404;1661;1039;5981;1140;830;617;496;742;1439;717
7355;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2024;13714;;13714;7476;4502;454;1503;1017;6238;1163;797;629;574;819;1476;780
7356;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2025;13740;;13740;7337;4571;500;1305;961;6403;1164;909;614;534;800;1531;851
7357;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2026;13817;;13818;7207;4605;496;1198;908;6611;1164;902;720;583;770;1572;900
7358;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2027;14284;;14284;7192;4708;552;1030;902;7092;1218;994;703;608;804;1723;1042
7359;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2028;15071;;15072;7360;4833;616;1017;894;7712;1278;1101;790;732;803;1805;1203
7360;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2029;15553;;15553;7502;5043;652;912;895;8051;1329;1132;771;796;831;1851;1341
7361;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2030;16327;;16326;7616;5201;658;929;828;8710;1394;1230;823;954;835;1995;1479
7362;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2031;16752;;16752;7574;5131;791;806;846;9178;1368;1328;883;1074;871;2024;1630
7363;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2032;17143;;17144;7648;5296;766;802;784;9496;1356;1381;930;1172;916;1976;1765
7364;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2033;17359;;17359;7628;5292;810;798;728;9731;1356;1401;953;1286;910;1952;1873
7365;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2034;17665;;17665;7659;5269;834;786;770;10006;1344;1505;968;1475;868;1865;1981
7366;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2035;17567;;17569;7396;5201;843;733;619;10173;1303;1554;1024;1573;884;1776;2059
7367;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2036;17594;;17594;7247;5040;877;706;624;10347;1262;1606;1057;1614;902;1780;2126
7368;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2037;17894;;17894;7250;5083;831;702;634;10644;1268;1638;1047;1822;948;1773;2148
7369;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2038;18213;;18213;7322;5119;904;682;617;10891;1288;1673;1075;1968;953;1804;2130
7370;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2039;18464;;18465;7387;5238;867;687;595;11078;1275;1727;1092;2099;936;1810;2139
7371;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2040;18396;;18394;7237;5108;902;658;569;11157;1273;1787;1120;2169;961;1693;2154
7372;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2041;17971;;17971;7021;4898;887;664;572;10950;1149;1787;1162;2157;912;1655;2128
7373;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2042;17694;;17693;6804;4787;819;636;562;10889;1135;1689;1095;2172;864;1733;2201
7374;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2043;17367;;17365;6756;4758;815;624;559;10609;1143;1706;1100;2047;870;1725;2018
7375;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2044;17465;;17466;6758;4760;819;620;559;10708;1155;1741;1109;2079;886;1739;1999
7376;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2045;17559;;17561;6786;4788;822;616;560;10775;1176;1773;1122;2104;907;1760;1933
7377;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2046;17567;;17567;6814;4812;830;613;559;10753;1194;1800;1135;2066;920;1765;1873
7378;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2047;17679;;17679;6878;4861;842;611;564;10801;1220;1838;1150;2056;931;1769;1837
7379;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2048;17811;;17811;6933;4903;854;606;570;10878;1241;1872;1166;2053;947;1778;1821
7380;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2049;17927;;17927;6985;4944;864;602;575;10942;1259;1902;1175;2059;962;1788;1797
7381;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2050;18077;;18077;7040;4981;878;600;581;11037;1282;1941;1185;2065;981;1798;1785
7382;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2051;18241;;18241;7097;5025;891;594;587;11144;1298;1977;1198;2084;997;1808;1782
7383;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2052;18387;;18388;7145;5061;906;589;589;11243;1317;2003;1214;2113;1006;1814;1776
7384;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2053;18552;;18550;7199;5101;922;586;590;11351;1338;2039;1229;2144;1010;1812;1779
7385;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2054;18735;;18736;7256;5144;939;579;594;11480;1356;2081;1240;2187;1019;1819;1778
7386;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2055;18914;;18915;7303;5174;955;578;596;11612;1376;2113;1249;2245;1025;1821;1783
7387;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2056;19101;;19102;7349;5209;970;571;599;11753;1395;2153;1260;2308;1029;1825;1783
7388;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2057;19246;;19244;7380;5233;984;565;598;11864;1411;2185;1267;2358;1037;1829;1777
7389;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2058;19398;;19397;7423;5258;1001;562;602;11974;1418;2222;1272;2424;1046;1829;1763
7390;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2059;19534;;19534;7459;5282;1016;559;602;12075;1431;2260;1281;2468;1054;1828;1753
7391;Mannen en Vrouwen;29 jaar;2e Gen.: 1 ouder in buitenland geboren;2060;19659;;19656;7493;5307;1028;555;603;12163;1437;2302;1287;2520;1060;1826;1731
7392;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2013;13193;;13195;1422;480;177;717;48;11773;392;963;108;3042;401;3223;3644
7393;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2014;13304;;13304;1326;462;164;653;47;11978;398;1004;87;3129;429;3362;3569
7394;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2015;13696;;13698;1281;540;143;548;50;12417;461;1066;139;3330;455;3429;3537
7395;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2016;14239;;14239;1310;545;121;590;54;12929;521;1061;124;3527;480;3482;3734
7396;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2017;15071;;15072;1242;533;139;518;52;13830;568;1075;145;3850;535;3407;4250
7397;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2018;16313;;16315;1222;526;152;481;63;15093;616;1164;179;4161;606;3521;4846
7398;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2019;17043;;17044;1229;589;155;429;56;15815;679;1126;165;4525;703;3271;5346
7399;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2020;18189;;18190;1282;660;161;385;76;16908;795;1271;220;4844;774;3405;5599
