ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
4532;31 jaar;Vrouwen;2029;72096;35863;19463;16399;6538;9861;22044;13819
4533;31 jaar;Vrouwen;2030;73968;36626;19443;17183;6939;10245;22594;14032
4534;31 jaar;Vrouwen;2031;74046;37251;19510;17741;7169;10572;22950;14301
4535;31 jaar;Vrouwen;2032;75511;38425;19672;18754;7523;11230;23772;14653
4536;31 jaar;Vrouwen;2033;73647;38590;19875;18715;7889;10826;23806;14784
4537;31 jaar;Vrouwen;2034;72211;38991;20074;18917;8191;10726;23988;15003
4538;31 jaar;Vrouwen;2035;71374;39089;20176;18913;8197;10716;23817;15272
4539;31 jaar;Vrouwen;2036;69440;38967;20320;18647;7903;10745;23652;15315
4540;31 jaar;Vrouwen;2037;68177;38948;20491;18457;7850;10608;23493;15455
4541;31 jaar;Vrouwen;2038;67001;38913;20657;18257;7804;10453;23307;15606
4542;31 jaar;Vrouwen;2039;66055;38892;20828;18064;7775;10289;23122;15770
4543;31 jaar;Vrouwen;2040;65302;38882;20996;17886;7759;10128;22920;15963
4544;31 jaar;Vrouwen;2041;64749;38892;21160;17732;7772;9960;22714;16179
4545;31 jaar;Vrouwen;2042;64351;38931;21322;17608;7808;9800;22508;16422
4546;31 jaar;Vrouwen;2043;64024;38999;21476;17523;7871;9652;22315;16685
4547;31 jaar;Vrouwen;2044;63916;39081;21626;17456;7949;9507;22124;16957
4548;31 jaar;Vrouwen;2045;64017;39179;21768;17411;8040;9371;21942;17237
4549;31 jaar;Vrouwen;2046;64240;39283;21906;17377;8137;9240;21771;17512
4550;31 jaar;Vrouwen;2047;64583;39390;22031;17359;8239;9120;21610;17780
4551;31 jaar;Vrouwen;2048;65009;39496;22154;17342;8334;9008;21462;18035
4552;31 jaar;Vrouwen;2049;65509;39595;22261;17333;8421;8912;21317;18278
4553;31 jaar;Vrouwen;2050;66071;39686;22368;17318;8494;8824;21185;18501
4554;32 jaar;Totaal mannen en vrouwen;2005;184236;55976;39710;16266;11599;4666;32851;23125
4555;32 jaar;Totaal mannen en vrouwen;2006;167382;53039;37987;15052;10242;4811;31387;21652
4556;32 jaar;Totaal mannen en vrouwen;2007;158884;52508;37198;15310;10053;5257;31222;21286
4557;32 jaar;Totaal mannen en vrouwen;2008;150606;50671;34801;15870;9758;6112;29833;20838
4558;32 jaar;Totaal mannen en vrouwen;2009;148620;50311;33499;16811;9737;7074;29351;20960
4559;32 jaar;Totaal mannen en vrouwen;2010;144264;51888;34223;17664;9691;7973;30936;20952
4560;32 jaar;Totaal mannen en vrouwen;2011;144834;53123;33990;19132;10098;9034;31565;21558
4561;32 jaar;Totaal mannen en vrouwen;2012;143031;53953;33768;20185;10119;10066;32190;21763
4562;32 jaar;Totaal mannen en vrouwen;2013;146777;55956;33457;22499;10726;11774;33289;22667
4563;32 jaar;Totaal mannen en vrouwen;2014;143195;57150;33788;23362;10641;12721;34341;22809
4564;32 jaar;Totaal mannen en vrouwen;2015;138157;57237;34494;22744;10271;12473;34548;22689
4565;32 jaar;Totaal mannen en vrouwen;2016;136376;57941;34904;23037;10174;12863;34974;22966
4566;32 jaar;Totaal mannen en vrouwen;2017;139893;59287;35750;23537;10478;13059;35900;23387
4567;32 jaar;Totaal mannen en vrouwen;2018;142985;59609;35756;23853;10508;13345;35900;23709
4568;32 jaar;Totaal mannen en vrouwen;2019;147398;60306;35336;24970;11054;13917;36047;24259
4569;32 jaar;Totaal mannen en vrouwen;2020;148374;61160;35432;25728;10995;14734;36729;24431
4570;32 jaar;Totaal mannen en vrouwen;2021;146578;62750;35603;27147;11285;15862;37947;24803
4571;32 jaar;Totaal mannen en vrouwen;2022;147960;63750;35812;27938;11335;16603;38837;24913
4572;32 jaar;Totaal mannen en vrouwen;2023;154040;65531;35811;29720;12048;17673;40232;25299
4573;32 jaar;Totaal mannen en vrouwen;2024;153881;66042;35786;30256;12328;17927;40448;25594
4574;32 jaar;Totaal mannen en vrouwen;2025;151299;66724;35911;30813;12399;18414;41160;25564
4575;32 jaar;Totaal mannen en vrouwen;2026;150291;66671;35817;30854;12565;18289;41008;25663
4576;32 jaar;Totaal mannen en vrouwen;2027;150291;67675;35956;31719;12684;19035;41740;25935
4577;32 jaar;Totaal mannen en vrouwen;2028;146048;67654;36093;31561;12762;18799;41550;26104
4578;32 jaar;Totaal mannen en vrouwen;2029;144940;68485;36426;32059;12825;19234;42226;26259
4579;32 jaar;Totaal mannen en vrouwen;2030;145414;69943;36606;33338;13324;20014;43534;26410
4580;32 jaar;Totaal mannen en vrouwen;2031;149865;71501;36607;34894;14072;20822;44648;26853
4581;32 jaar;Totaal mannen en vrouwen;2032;150332;72924;36795;36129;14583;21546;45454;27470
4582;32 jaar;Totaal mannen en vrouwen;2033;152671;75126;37087;38039;15360;22679;47049;28077
4583;32 jaar;Totaal mannen en vrouwen;2034;149182;75734;37445;38289;16181;22109;47384;28350
4584;32 jaar;Totaal mannen en vrouwen;2035;146891;76388;37841;38547;16701;21846;47590;28798
4585;32 jaar;Totaal mannen en vrouwen;2036;145521;76573;38098;38475;16671;21804;47341;29232
4586;32 jaar;Totaal mannen en vrouwen;2037;141091;76375;38418;37957;16078;21880;46984;29391
4587;32 jaar;Totaal mannen en vrouwen;2038;138563;76380;38784;37596;15976;21620;46704;29677
4588;32 jaar;Totaal mannen en vrouwen;2039;136206;76355;39148;37207;15887;21319;46372;29982
4589;32 jaar;Totaal mannen en vrouwen;2040;134329;76328;39509;36819;15828;20991;46010;30318
4590;32 jaar;Totaal mannen en vrouwen;2041;132834;76324;39858;36466;15799;20667;45621;30703
4591;32 jaar;Totaal mannen en vrouwen;2042;131738;76361;40203;36158;15828;20330;45225;31136
4592;32 jaar;Totaal mannen en vrouwen;2043;130956;76452;40537;35915;15904;20011;44826;31626
4593;32 jaar;Totaal mannen en vrouwen;2044;130330;76591;40855;35736;16024;19711;44439;32151
4594;32 jaar;Totaal mannen en vrouwen;2045;130133;76764;41162;35602;16183;19420;44068;32696
4595;32 jaar;Totaal mannen en vrouwen;2046;130362;76964;41454;35510;16362;19147;43708;33256
4596;32 jaar;Totaal mannen en vrouwen;2047;130836;77167;41726;35441;16562;18879;43360;33807
4597;32 jaar;Totaal mannen en vrouwen;2048;131552;77382;41980;35402;16757;18644;43046;34336
4598;32 jaar;Totaal mannen en vrouwen;2049;132441;77581;42215;35366;16947;18419;42747;34834
4599;32 jaar;Totaal mannen en vrouwen;2050;133473;77763;42420;35344;17124;18220;42457;35307
4600;32 jaar;Mannen;2005;93052;27053;18767;8286;5926;2360;16130;10923
4601;32 jaar;Mannen;2006;84794;25209;17614;7596;5157;2438;15112;10097
4602;32 jaar;Mannen;2007;80677;24789;17038;7751;5028;2723;15023;9767
4603;32 jaar;Mannen;2008;76336;23860;15791;8069;4970;3099;14229;9631
4604;32 jaar;Mannen;2009;75591;23834;15241;8593;4983;3610;14100;9734
4605;32 jaar;Mannen;2010;73132;24191;15260;8931;4933;3998;14566;9625
4606;32 jaar;Mannen;2011;73357;24915;15260;9654;5124;4531;14942;9973
4607;32 jaar;Mannen;2012;72209;25384;15109;10275;5145;5131;15315;10069
4608;32 jaar;Mannen;2013;74280;26276;14961;11315;5451;5864;15735;10542
4609;32 jaar;Mannen;2014;71981;26997;15185;11812;5410;6402;16344;10653
4610;32 jaar;Mannen;2015;69842;27172;15685;11488;5176;6311;16596;10576
4611;32 jaar;Mannen;2016;68939;27409;15879;11530;5116;6414;16736;10673
4612;32 jaar;Mannen;2017;70856;28289;16336;11953;5306;6647;17377;10912
4613;32 jaar;Mannen;2018;72125;28505;16412;12093;5406;6687;17443;11062
4614;32 jaar;Mannen;2019;74108;28812;16218;12594;5600;6994;17525;11287
4615;32 jaar;Mannen;2020;75343;29163;16196;12967;5571;7396;17782;11381
4616;32 jaar;Mannen;2021;74128;29950;16232;13718;5648;8070;18526;11424
4617;32 jaar;Mannen;2022;74477;30584;16372;14212;5757;8455;19023;11561
4618;32 jaar;Mannen;2023;78220;31270;16305;14965;6060;8905;19582;11688
4619;32 jaar;Mannen;2024;77794;31645;16257;15389;6255;9133;19783;11862
4620;32 jaar;Mannen;2025;76710;31992;16345;15647;6215;9431;20229;11762
4621;32 jaar;Mannen;2026;76023;31939;16286;15653;6452;9201;19988;11951
4622;32 jaar;Mannen;2027;76154;32432;16325;16107;6448;9659;20396;12036
4623;32 jaar;Mannen;2028;73985;32435;16393;16042;6467;9575;20292;12143
4624;32 jaar;Mannen;2029;73833;32979;16576;16403;6566;9838;20691;12289
4625;32 jaar;Mannen;2030;73357;33652;16648;17004;6810;10194;21335;12317
4626;32 jaar;Mannen;2031;75944;34435;16658;17777;7156;10621;21894;12541
4627;32 jaar;Mannen;2032;76333;35225;16768;18457;7439;11017;22342;12884
4628;32 jaar;Mannen;2033;77211;36249;16891;19358;7863;11496;23113;13136
4629;32 jaar;Mannen;2034;75579;36685;17041;19644;8318;11326;23411;13274
4630;32 jaar;Mannen;2035;74720;36928;17230;19698;8536;11162;23432;13496
4631;32 jaar;Mannen;2036;74184;37002;17375;19627;8498;11129;23347;13655
4632;32 jaar;Mannen;2037;71682;36915;17544;19370;8196;11174;23149;13765
4633;32 jaar;Mannen;2038;70412;36928;17732;19196;8148;11048;23023;13905
4634;32 jaar;Mannen;2039;69230;36924;17921;19002;8105;10898;22869;14055
4635;32 jaar;Mannen;2040;68296;36909;18104;18804;8073;10731;22688;14221
4636;32 jaar;Mannen;2041;67549;36907;18280;18627;8061;10567;22497;14409
4637;32 jaar;Mannen;2042;67006;36924;18453;18471;8075;10396;22303;14621
4638;32 jaar;Mannen;2043;66622;36966;18618;18348;8113;10235;22104;14862
4639;32 jaar;Mannen;2044;66321;37031;18778;18252;8171;10081;21909;15121
4640;32 jaar;Mannen;2045;66232;37115;18930;18185;8252;9933;21725;15391
4641;32 jaar;Mannen;2046;66360;37213;19076;18136;8342;9794;21545;15667
4642;32 jaar;Mannen;2047;66611;37307;19206;18101;8444;9656;21365;15942
4643;32 jaar;Mannen;2048;66986;37410;19332;18078;8536;9542;21209;16201
4644;32 jaar;Mannen;2049;67451;37500;19443;18058;8630;9428;21056;16444
4645;32 jaar;Mannen;2050;67986;37584;19541;18043;8719;9324;20911;16673
4646;32 jaar;Vrouwen;2005;91184;28923;20943;7980;5673;2307;16721;12201
4647;32 jaar;Vrouwen;2006;82589;27830;20373;7457;5084;2373;16276;11555
4648;32 jaar;Vrouwen;2007;78207;27718;20160;7558;5025;2534;16199;11519
4649;32 jaar;Vrouwen;2008;74270;26811;19010;7801;4788;3013;15604;11207
4650;32 jaar;Vrouwen;2009;73029;26477;18258;8219;4754;3464;15251;11226
4651;32 jaar;Vrouwen;2010;71132;27697;18963;8734;4759;3975;16370;11327
4652;32 jaar;Vrouwen;2011;71477;28208;18730;9478;4974;4504;16623;11585
4653;32 jaar;Vrouwen;2012;70822;28569;18659;9910;4975;4935;16876;11694
4654;32 jaar;Vrouwen;2013;72498;29680;18496;11184;5275;5909;17555;12125
4655;32 jaar;Vrouwen;2014;71214;30153;18603;11550;5231;6319;17997;12156
4656;32 jaar;Vrouwen;2015;68315;30065;18809;11256;5094;6162;17952;12113
4657;32 jaar;Vrouwen;2016;67437;30532;19025;11507;5058;6449;18238;12294
4658;32 jaar;Vrouwen;2017;69037;30998;19414;11584;5172;6412;18523;12475
4659;32 jaar;Vrouwen;2018;70860;31104;19344;11760;5102;6658;18457;12647
4660;32 jaar;Vrouwen;2019;73290;31494;19118;12376;5453;6923;18522;12972
4661;32 jaar;Vrouwen;2020;73030;31997;19236;12761;5424;7337;18947;13050
4662;32 jaar;Vrouwen;2021;72450;32800;19370;13429;5637;7792;19420;13379
4663;32 jaar;Vrouwen;2022;73483;33166;19440;13726;5578;8148;19813;13353
4664;32 jaar;Vrouwen;2023;75821;34261;19506;14756;5988;8768;20650;13611
4665;32 jaar;Vrouwen;2024;76087;34396;19529;14867;6073;8794;20664;13732
4666;32 jaar;Vrouwen;2025;74589;34733;19566;15167;6183;8983;20931;13802
4667;32 jaar;Vrouwen;2026;74268;34732;19531;15201;6113;9087;21020;13712
4668;32 jaar;Vrouwen;2027;74137;35243;19631;15612;6236;9376;21344;13899
4669;32 jaar;Vrouwen;2028;72063;35219;19700;15519;6295;9225;21258;13961
4670;32 jaar;Vrouwen;2029;71107;35506;19850;15656;6259;9396;21536;13970
4671;32 jaar;Vrouwen;2030;72058;36292;19958;16334;6514;9820;22199;14093
4672;32 jaar;Vrouwen;2031;73921;37066;19949;17117;6916;10201;22754;14312
4673;32 jaar;Vrouwen;2032;73999;37699;20026;17673;7144;10528;23113;14586
4674;32 jaar;Vrouwen;2033;75460;38877;20196;18681;7497;11184;23936;14941
4675;32 jaar;Vrouwen;2034;73603;39049;20405;18645;7863;10782;23973;15077
4676;32 jaar;Vrouwen;2035;72171;39460;20611;18849;8165;10684;24158;15302
4677;32 jaar;Vrouwen;2036;71337;39571;20723;18848;8173;10675;23995;15576
4678;32 jaar;Vrouwen;2037;69409;39460;20874;18587;7882;10705;23835;15626
4679;32 jaar;Vrouwen;2038;68151;39452;21052;18400;7828;10573;23681;15771
4680;32 jaar;Vrouwen;2039;66976;39431;21226;18204;7783;10422;23503;15928
4681;32 jaar;Vrouwen;2040;66033;39419;21404;18015;7755;10259;23322;16097
4682;32 jaar;Vrouwen;2041;65284;39418;21579;17839;7739;10100;23124;16294
4683;32 jaar;Vrouwen;2042;64733;39437;21750;17687;7752;9934;22922;16515
4684;32 jaar;Vrouwen;2043;64334;39486;21919;17567;7791;9776;22722;16764
4685;32 jaar;Vrouwen;2044;64009;39560;22077;17483;7853;9630;22530;17030
4686;32 jaar;Vrouwen;2045;63901;39649;22232;17417;7930;9487;22343;17306
4687;32 jaar;Vrouwen;2046;64002;39752;22378;17374;8020;9353;22163;17589
4688;32 jaar;Vrouwen;2047;64225;39860;22520;17341;8118;9223;21995;17866
4689;32 jaar;Vrouwen;2048;64566;39972;22647;17324;8222;9103;21837;18135
4690;32 jaar;Vrouwen;2049;64989;40081;22772;17309;8317;8991;21691;18390
4691;32 jaar;Vrouwen;2050;65487;40180;22879;17301;8405;8896;21545;18634
4692;33 jaar;Totaal mannen en vrouwen;2005;195816;56778;40316;16462;12155;4307;32745;24033
4693;33 jaar;Totaal mannen en vrouwen;2006;183826;55643;39475;16167;11524;4643;32509;23134
4694;33 jaar;Totaal mannen en vrouwen;2007;167071;52883;37916;14967;10181;4786;31158;21726
4695;33 jaar;Totaal mannen en vrouwen;2008;158627;52465;37242;15223;9994;5229;31033;21432
4696;33 jaar;Totaal mannen en vrouwen;2009;150396;50779;34997;15783;9702;6081;29709;21070
4697;33 jaar;Totaal mannen en vrouwen;2010;148419;50558;33837;16720;9685;7036;29289;21269
4698;33 jaar;Totaal mannen en vrouwen;2011;144087;52217;34647;17570;9639;7932;30890;21327
4699;33 jaar;Totaal mannen en vrouwen;2012;144657;53508;34484;19025;10037;8988;31528;21980
4700;33 jaar;Totaal mannen en vrouwen;2013;142863;54398;34327;20071;10058;10013;32178;22220
4701;33 jaar;Totaal mannen en vrouwen;2014;146584;56390;34016;22374;10661;11713;33274;23116
4702;33 jaar;Totaal mannen en vrouwen;2015;143023;57565;34332;23232;10577;12655;34324;23241
4703;33 jaar;Totaal mannen en vrouwen;2016;138008;57621;35000;22621;10211;12409;34519;23102
4704;33 jaar;Totaal mannen en vrouwen;2017;136234;58311;35398;22914;10115;12799;34958;23353
4705;33 jaar;Totaal mannen en vrouwen;2018;139730;59631;36217;23413;10417;12996;35881;23750
4706;33 jaar;Totaal mannen en vrouwen;2019;142802;59971;36239;23731;10449;13282;35920;24051
4707;33 jaar;Totaal mannen en vrouwen;2020;147194;60686;35844;24842;10991;13851;36102;24584
4708;33 jaar;Totaal mannen en vrouwen;2021;148164;61554;35959;25596;10932;14664;36810;24744
4709;33 jaar;Totaal mannen en vrouwen;2022;146382;63142;36133;27009;11222;15787;38034;25108
4710;33 jaar;Totaal mannen en vrouwen;2023;147760;64143;36345;27798;11274;16524;38927;25216
4711;33 jaar;Totaal mannen en vrouwen;2024;153811;65923;36354;29569;11981;17588;40320;25603
4712;33 jaar;Totaal mannen en vrouwen;2025;153653;66456;36349;30106;12264;17842;40554;25902
4713;33 jaar;Totaal mannen en vrouwen;2026;151089;67152;36492;30661;12336;18325;41270;25883
4714;33 jaar;Totaal mannen en vrouwen;2027;150087;67130;36424;30706;12502;18204;41139;25991
4715;33 jaar;Totaal mannen en vrouwen;2028;150091;68153;36585;31568;12622;18946;41878;26275
4716;33 jaar;Totaal mannen en vrouwen;2029;145870;68163;36747;31416;12701;18715;41707;26456
4717;33 jaar;Totaal mannen en vrouwen;2030;144765;69015;37097;31918;12769;19149;42393;26621
4718;33 jaar;Totaal mannen en vrouwen;2031;145239;70494;37301;33193;13268;19926;43709;26785
4719;33 jaar;Totaal mannen en vrouwen;2032;149665;72076;37330;34746;14015;20730;44835;27241
4720;33 jaar;Totaal mannen en vrouwen;2033;150131;73516;37540;35976;14526;21450;45649;27867
4721;33 jaar;Totaal mannen en vrouwen;2034;152459;75733;37852;37881;15302;22579;47245;28488
4722;33 jaar;Totaal mannen en vrouwen;2035;148988;76361;38226;38135;16120;22015;47588;28773
4723;33 jaar;Totaal mannen en vrouwen;2036;146708;77034;38639;38396;16638;21758;47801;29233
4724;33 jaar;Totaal mannen en vrouwen;2037;145345;77244;38915;38330;16611;21719;47567;29677
4725;33 jaar;Totaal mannen en vrouwen;2038;140935;77075;39253;37822;16024;21798;47223;29852
4726;33 jaar;Totaal mannen en vrouwen;2039;138420;77103;39636;37468;15924;21543;46954;30150
4727;33 jaar;Totaal mannen en vrouwen;2040;136075;77098;40014;37084;15838;21246;46632;30466
4728;33 jaar;Totaal mannen en vrouwen;2041;134203;77098;40391;36707;15786;20921;46282;30816
4729;33 jaar;Totaal mannen en vrouwen;2042;132715;77116;40757;36359;15758;20601;45905;31211
4730;33 jaar;Totaal mannen en vrouwen;2043;131627;77170;41114;36055;15786;20269;45516;31654
4731;33 jaar;Totaal mannen en vrouwen;2044;130848;77277;41460;35817;15864;19953;45125;32152
4732;33 jaar;Totaal mannen en vrouwen;2045;130226;77430;41789;35641;15982;19659;44745;32685
4733;33 jaar;Totaal mannen en vrouwen;2046;130033;77615;42105;35510;16139;19371;44380;33235
4734;33 jaar;Totaal mannen en vrouwen;2047;130260;77826;42405;35421;16320;19101;44025;33800
4735;33 jaar;Totaal mannen en vrouwen;2048;130733;78035;42681;35355;16520;18835;43683;34353
4736;33 jaar;Totaal mannen en vrouwen;2049;131446;78254;42936;35317;16715;18603;43371;34883
4737;33 jaar;Totaal mannen en vrouwen;2050;132330;78455;43170;35285;16906;18379;43075;35380
4738;33 jaar;Mannen;2005;99493;27799;19417;8383;6163;2220;16304;11496
4739;33 jaar;Mannen;2006;92755;26696;18473;8222;5879;2343;15834;10862
4740;33 jaar;Mannen;2007;84558;24972;17432;7540;5119;2421;14900;10072
4741;33 jaar;Mannen;2008;80476;24628;16934;7694;4990;2704;14839;9789
4742;33 jaar;Mannen;2009;76164;23787;15776;8011;4933;3078;14091;9696
4743;33 jaar;Mannen;2010;75422;23836;15302;8534;4949;3585;13999;9837
4744;33 jaar;Mannen;2011;72982;24248;15378;8870;4898;3972;14481;9767
4745;33 jaar;Mannen;2012;73206;24997;15411;9586;5086;4500;14864;10133
4746;33 jaar;Mannen;2013;72066;25500;15297;10203;5106;5096;15251;10249
4747;33 jaar;Mannen;2014;74120;26379;15143;11236;5409;5827;15667;10712
4748;33 jaar;Mannen;2015;71836;27084;15353;11731;5371;6361;16271;10813
4749;33 jaar;Mannen;2016;69710;27232;15821;11411;5139;6271;16511;10721
4750;33 jaar;Mannen;2017;68813;27458;16005;11453;5079;6375;16657;10802
4751;33 jaar;Mannen;2018;70714;28325;16449;11877;5269;6608;17296;11029
4752;33 jaar;Mannen;2019;71974;28551;16535;12017;5368;6648;17385;11167
4753;33 jaar;Mannen;2020;73944;28873;16358;12515;5562;6953;17490;11383
4754;33 jaar;Mannen;2021;75173;29237;16351;12886;5533;7353;17766;11471
4755;33 jaar;Mannen;2022;73967;30025;16392;13633;5610;8023;18513;11512
4756;33 jaar;Mannen;2023;74316;30660;16534;14126;5719;8407;19011;11649
4757;33 jaar;Mannen;2024;78036;31347;16475;14872;6018;8854;19570;11777
4758;33 jaar;Mannen;2025;77615;31734;16440;15295;6212;9082;19781;11953
4759;33 jaar;Mannen;2026;76541;32089;16538;15551;6175;9377;20227;11862
4760;33 jaar;Mannen;2027;75857;32058;16496;15562;6412;9150;20002;12056
4761;33 jaar;Mannen;2028;75991;32562;16549;16014;6409;9605;20414;12148
4762;33 jaar;Mannen;2029;73837;32582;16630;15952;6428;9524;20320;12262
4763;33 jaar;Mannen;2030;73684;33138;16823;16315;6529;9786;20724;12414
4764;33 jaar;Mannen;2031;73212;33822;16908;16914;6774;10141;21372;12450
4765;33 jaar;Mannen;2032;75781;34622;16936;17686;7120;10566;21940;12682
4766;33 jaar;Mannen;2033;76169;35422;17059;18363;7404;10960;22391;13031
4767;33 jaar;Mannen;2034;77040;36457;17193;19264;7827;11436;23165;13292
4768;33 jaar;Mannen;2035;75420;36903;17353;19550;8281;11269;23467;13437
4769;33 jaar;Mannen;2036;74566;37158;17553;19606;8497;11108;23493;13665
4770;33 jaar;Mannen;2037;74035;37247;17709;19538;8461;11078;23416;13831
4771;33 jaar;Mannen;2038;71548;37175;17888;19287;8161;11126;23226;13949
4772;33 jaar;Mannen;2039;70287;37201;18085;19116;8114;11002;23105;14096
4773;33 jaar;Mannen;2040;69112;37209;18284;18925;8071;10854;22957;14252
4774;33 jaar;Mannen;2041;68181;37209;18475;18735;8045;10689;22783;14426
4775;33 jaar;Mannen;2042;67440;37220;18659;18560;8033;10527;22599;14620
4776;33 jaar;Mannen;2043;66901;37248;18841;18407;8048;10358;22410;14837
4777;33 jaar;Mannen;2044;66519;37299;19012;18287;8088;10199;22216;15083
4778;33 jaar;Mannen;2045;66222;37370;19178;18192;8145;10048;22025;15345
4779;33 jaar;Mannen;2046;66135;37462;19335;18127;8225;9901;21844;15617
4780;33 jaar;Mannen;2047;66262;37567;19486;18081;8316;9765;21669;15898
4781;33 jaar;Mannen;2048;66512;37664;19618;18046;8418;9628;21492;16172
4782;33 jaar;Mannen;2049;66886;37770;19745;18025;8509;9516;21338;16432
4783;33 jaar;Mannen;2050;67349;37860;19854;18006;8604;9402;21186;16674
4784;33 jaar;Vrouwen;2005;96323;28978;20899;8079;5993;2087;16441;12537
4785;33 jaar;Vrouwen;2006;91071;28947;21002;7945;5645;2300;16675;12272
4786;33 jaar;Vrouwen;2007;82513;27911;20484;7427;5062;2365;16258;11653
4787;33 jaar;Vrouwen;2008;78152;27837;20308;7529;5004;2525;16194;11643
4788;33 jaar;Vrouwen;2009;74231;26992;19221;7772;4769;3002;15619;11374
4789;33 jaar;Vrouwen;2010;72996;26721;18535;8186;4736;3451;15289;11432
4790;33 jaar;Vrouwen;2011;71105;27970;19269;8701;4741;3960;16409;11561
4791;33 jaar;Vrouwen;2012;71451;28511;19072;9439;4951;4488;16664;11847
4792;33 jaar;Vrouwen;2013;70797;28898;19030;9869;4952;4917;16927;11971
4793;33 jaar;Vrouwen;2014;72464;30011;18873;11138;5252;5886;17607;12404
4794;33 jaar;Vrouwen;2015;71186;30480;18979;11501;5206;6295;18053;12428
4795;33 jaar;Vrouwen;2016;68298;30389;19179;11210;5072;6138;18007;12381
4796;33 jaar;Vrouwen;2017;67421;30853;19393;11460;5036;6424;18301;12552
4797;33 jaar;Vrouwen;2018;69015;31305;19769;11537;5149;6388;18585;12721
4798;33 jaar;Vrouwen;2019;70828;31419;19705;11715;5081;6634;18535;12884
4799;33 jaar;Vrouwen;2020;73250;31812;19486;12327;5429;6898;18612;13201
4800;33 jaar;Vrouwen;2021;72992;32317;19607;12710;5399;7311;19045;13273
4801;33 jaar;Vrouwen;2022;72415;33117;19741;13376;5612;7764;19521;13596
4802;33 jaar;Vrouwen;2023;73444;33483;19811;13672;5555;8117;19916;13567
4803;33 jaar;Vrouwen;2024;75774;34576;19879;14697;5964;8734;20750;13826
4804;33 jaar;Vrouwen;2025;76038;34721;19910;14812;6052;8760;20773;13948
4805;33 jaar;Vrouwen;2026;74548;35064;19954;15109;6161;8948;21043;14021
4806;33 jaar;Vrouwen;2027;74230;35073;19928;15144;6090;9055;21137;13935
4807;33 jaar;Vrouwen;2028;74100;35591;20037;15554;6213;9342;21464;14127
4808;33 jaar;Vrouwen;2029;72033;35581;20117;15465;6273;9192;21388;14193
4809;33 jaar;Vrouwen;2030;71081;35877;20274;15603;6240;9363;21670;14207
4810;33 jaar;Vrouwen;2031;72027;36672;20392;16279;6494;9785;22336;14335
4811;33 jaar;Vrouwen;2032;73884;37454;20394;17060;6895;10164;22895;14559
4812;33 jaar;Vrouwen;2033;73962;38094;20481;17613;7122;10491;23258;14837
4813;33 jaar;Vrouwen;2034;75419;39276;20658;18618;7475;11143;24080;15196
4814;33 jaar;Vrouwen;2035;73568;39458;20873;18585;7839;10746;24121;15336
4815;33 jaar;Vrouwen;2036;72142;39876;21086;18790;8140;10650;24308;15568
4816;33 jaar;Vrouwen;2037;71310;39997;21206;18791;8150;10641;24151;15846
4817;33 jaar;Vrouwen;2038;69387;39900;21365;18535;7863;10672;23997;15903
4818;33 jaar;Vrouwen;2039;68133;39902;21551;18352;7810;10541;23848;16054
4819;33 jaar;Vrouwen;2040;66963;39889;21731;18158;7766;10392;23674;16215
4820;33 jaar;Vrouwen;2041;66022;39888;21916;17972;7740;10232;23499;16389
4821;33 jaar;Vrouwen;2042;65275;39896;22097;17799;7724;10074;23306;16590
4822;33 jaar;Vrouwen;2043;64726;39922;22274;17649;7738;9911;23105;16817
4823;33 jaar;Vrouwen;2044;64329;39978;22448;17530;7776;9754;22909;17069
4824;33 jaar;Vrouwen;2045;64004;40060;22611;17449;7837;9611;22721;17340
4825;33 jaar;Vrouwen;2046;63898;40153;22770;17383;7913;9470;22536;17618
4826;33 jaar;Vrouwen;2047;63999;40259;22919;17341;8004;9336;22357;17903
4827;33 jaar;Vrouwen;2048;64221;40371;23063;17308;8101;9207;22190;18181
4828;33 jaar;Vrouwen;2049;64560;40484;23191;17293;8206;9087;22033;18451
4829;33 jaar;Vrouwen;2050;64982;40595;23317;17278;8301;8977;21889;18706
4830;34 jaar;Totaal mannen en vrouwen;2005;205947;58560;41904;16656;12680;3976;33653;24907
4831;34 jaar;Totaal mannen en vrouwen;2006;195363;56425;40048;16378;12094;4283;32422;24003
4832;34 jaar;Totaal mannen en vrouwen;2007;183449;55358;39273;16085;11464;4621;32189;23169
4833;34 jaar;Totaal mannen en vrouwen;2008;166787;52775;37878;14897;10134;4762;30938;21837
4834;34 jaar;Totaal mannen en vrouwen;2009;158393;52472;37320;15152;9948;5205;30856;21616
4835;34 jaar;Totaal mannen en vrouwen;2010;150205;50925;35214;15711;9657;6054;29592;21332
4836;34 jaar;Totaal mannen en vrouwen;2011;148235;50816;34170;16646;9643;7003;29225;21592
4837;34 jaar;Totaal mannen en vrouwen;2012;143929;52534;35044;17491;9597;7894;30834;21700
4838;34 jaar;Totaal mannen en vrouwen;2013;144498;53853;34920;18933;9991;8942;31479;22374
4839;34 jaar;Totaal mannen en vrouwen;2014;142710;54773;34798;19975;10011;9964;32151;22622
4840;34 jaar;Totaal mannen en vrouwen;2015;146405;56743;34475;22268;10614;11655;33249;23494
