ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1
2739;Toestemming zonder donatiebeperkingen;Culemborg;2022;6.2
2740;Toestemming zonder donatiebeperkingen;Culemborg;2023;6.2
2741;Toestemming zonder donatiebeperkingen;Culemborg;2024;6.2
2742;Toestemming zonder donatiebeperkingen;Dalfsen;2022;6.5
2743;Toestemming zonder donatiebeperkingen;Dalfsen;2023;6.6
2744;Toestemming zonder donatiebeperkingen;Dalfsen;2024;6.6
2745;Toestemming zonder donatiebeperkingen;Dantumadiel;2022;3.0
2746;Toestemming zonder donatiebeperkingen;Dantumadiel;2023;3.0
2747;Toestemming zonder donatiebeperkingen;Dantumadiel;2024;2.9
2748;Toestemming zonder donatiebeperkingen;Delft;2022;22.4
2749;Toestemming zonder donatiebeperkingen;Delft;2023;22.0
2750;Toestemming zonder donatiebeperkingen;Delft;2024;21.9
2751;Toestemming zonder donatiebeperkingen;Deurne;2022;8.0
2752;Toestemming zonder donatiebeperkingen;Deurne;2023;8.0
2753;Toestemming zonder donatiebeperkingen;Deurne;2024;7.9
2754;Toestemming zonder donatiebeperkingen;Deventer;2022;23.2
2755;Toestemming zonder donatiebeperkingen;Deventer;2023;23.1
2756;Toestemming zonder donatiebeperkingen;Deventer;2024;23.1
2757;Toestemming zonder donatiebeperkingen;Diemen;2022;5.6
2758;Toestemming zonder donatiebeperkingen;Diemen;2023;5.3
2759;Toestemming zonder donatiebeperkingen;Diemen;2024;5.2
2760;Toestemming zonder donatiebeperkingen;Dijk en Waard;2022;19.6
2761;Toestemming zonder donatiebeperkingen;Dijk en Waard;2023;19.6
2762;Toestemming zonder donatiebeperkingen;Dijk en Waard;2024;19.5
2763;Toestemming zonder donatiebeperkingen;Dinkelland;2022;6.5
2764;Toestemming zonder donatiebeperkingen;Dinkelland;2023;6.5
2765;Toestemming zonder donatiebeperkingen;Dinkelland;2024;6.4
2766;Toestemming zonder donatiebeperkingen;Doesburg;2022;2.4
2767;Toestemming zonder donatiebeperkingen;Doesburg;2023;2.4
2768;Toestemming zonder donatiebeperkingen;Doesburg;2024;2.4
2769;Toestemming zonder donatiebeperkingen;Doetinchem;2022;13.4
2770;Toestemming zonder donatiebeperkingen;Doetinchem;2023;13.4
2771;Toestemming zonder donatiebeperkingen;Doetinchem;2024;13.3
2772;Toestemming zonder donatiebeperkingen;Dongen;2022;6.7
2773;Toestemming zonder donatiebeperkingen;Dongen;2023;6.7
2774;Toestemming zonder donatiebeperkingen;Dongen;2024;6.7
2775;Toestemming zonder donatiebeperkingen;Dordrecht;2022;21.4
2776;Toestemming zonder donatiebeperkingen;Dordrecht;2023;21.2
2777;Toestemming zonder donatiebeperkingen;Dordrecht;2024;21.0
2778;Toestemming zonder donatiebeperkingen;Drechterland;2022;4.6
2779;Toestemming zonder donatiebeperkingen;Drechterland;2023;4.6
2780;Toestemming zonder donatiebeperkingen;Drechterland;2024;4.6
2781;Toestemming zonder donatiebeperkingen;Drimmelen;2022;6.9
2782;Toestemming zonder donatiebeperkingen;Drimmelen;2023;6.9
2783;Toestemming zonder donatiebeperkingen;Drimmelen;2024;6.9
2784;Toestemming zonder donatiebeperkingen;Dronten;2022;8.7
2785;Toestemming zonder donatiebeperkingen;Dronten;2023;8.7
2786;Toestemming zonder donatiebeperkingen;Dronten;2024;8.7
2787;Toestemming zonder donatiebeperkingen;Druten;2022;4.3
2788;Toestemming zonder donatiebeperkingen;Druten;2023;4.3
2789;Toestemming zonder donatiebeperkingen;Druten;2024;4.3
2790;Toestemming zonder donatiebeperkingen;Duiven;2022;5.9
2791;Toestemming zonder donatiebeperkingen;Duiven;2023;5.8
2792;Toestemming zonder donatiebeperkingen;Duiven;2024;5.8
2793;Toestemming zonder donatiebeperkingen;Echt-Susteren;2022;7.1
2794;Toestemming zonder donatiebeperkingen;Echt-Susteren;2023;7.0
2795;Toestemming zonder donatiebeperkingen;Echt-Susteren;2024;7.0
2796;Toestemming zonder donatiebeperkingen;Edam-Volendam;2022;7.1
2797;Toestemming zonder donatiebeperkingen;Edam-Volendam;2023;7.0
2798;Toestemming zonder donatiebeperkingen;Edam-Volendam;2024;7.0
2799;Toestemming zonder donatiebeperkingen;Ede;2022;21.1
2800;Toestemming zonder donatiebeperkingen;Ede;2023;21.2
2801;Toestemming zonder donatiebeperkingen;Ede;2024;21.2
2802;Toestemming zonder donatiebeperkingen;Eemnes;2022;2.1
2803;Toestemming zonder donatiebeperkingen;Eemnes;2023;2.1
2804;Toestemming zonder donatiebeperkingen;Eemnes;2024;2.1
2805;Toestemming zonder donatiebeperkingen;Eemsdelta;2022;8.6
2806;Toestemming zonder donatiebeperkingen;Eemsdelta;2023;8.5
2807;Toestemming zonder donatiebeperkingen;Eemsdelta;2024;8.4
2808;Toestemming zonder donatiebeperkingen;Eersel;2022;5.6
2809;Toestemming zonder donatiebeperkingen;Eersel;2023;5.6
2810;Toestemming zonder donatiebeperkingen;Eersel;2024;5.5
2811;Toestemming zonder donatiebeperkingen;Eijsden-Margraten;2022;6.4
2812;Toestemming zonder donatiebeperkingen;Eijsden-Margraten;2023;6.3
2813;Toestemming zonder donatiebeperkingen;Eijsden-Margraten;2024;6.3
2814;Toestemming zonder donatiebeperkingen;Eindhoven;2022;48.8
2815;Toestemming zonder donatiebeperkingen;Eindhoven;2023;47.6
2816;Toestemming zonder donatiebeperkingen;Eindhoven;2024;46.7
2817;Toestemming zonder donatiebeperkingen;Elburg;2022;3.7
2818;Toestemming zonder donatiebeperkingen;Elburg;2023;3.7
2819;Toestemming zonder donatiebeperkingen;Elburg;2024;3.7
2820;Toestemming zonder donatiebeperkingen;Emmen;2022;20.9
2821;Toestemming zonder donatiebeperkingen;Emmen;2023;20.9
2822;Toestemming zonder donatiebeperkingen;Emmen;2024;20.8
2823;Toestemming zonder donatiebeperkingen;Enkhuizen;2022;4.3
2824;Toestemming zonder donatiebeperkingen;Enkhuizen;2023;4.3
2825;Toestemming zonder donatiebeperkingen;Enkhuizen;2024;4.2
2826;Toestemming zonder donatiebeperkingen;Enschede;2022;32.1
2827;Toestemming zonder donatiebeperkingen;Enschede;2023;31.5
2828;Toestemming zonder donatiebeperkingen;Enschede;2024;31.0
2829;Toestemming zonder donatiebeperkingen;Epe;2022;6.4
2830;Toestemming zonder donatiebeperkingen;Epe;2023;6.4
2831;Toestemming zonder donatiebeperkingen;Epe;2024;6.4
2832;Toestemming zonder donatiebeperkingen;Ermelo;2022;5.4
2833;Toestemming zonder donatiebeperkingen;Ermelo;2023;5.4
2834;Toestemming zonder donatiebeperkingen;Ermelo;2024;5.4
2835;Toestemming zonder donatiebeperkingen;Etten-Leur;2022;9.9
2836;Toestemming zonder donatiebeperkingen;Etten-Leur;2023;9.9
2837;Toestemming zonder donatiebeperkingen;Etten-Leur;2024;9.9
2838;Toestemming zonder donatiebeperkingen;De Fryske Marren;2022;11.4
2839;Toestemming zonder donatiebeperkingen;De Fryske Marren;2023;11.3
2840;Toestemming zonder donatiebeperkingen;De Fryske Marren;2024;11.3
2841;Toestemming zonder donatiebeperkingen;Geertruidenberg;2022;5.0
2842;Toestemming zonder donatiebeperkingen;Geertruidenberg;2023;5.0
2843;Toestemming zonder donatiebeperkingen;Geertruidenberg;2024;4.9
2844;Toestemming zonder donatiebeperkingen;Geldrop-Mierlo;2022;10.1
2845;Toestemming zonder donatiebeperkingen;Geldrop-Mierlo;2023;10.0
2846;Toestemming zonder donatiebeperkingen;Geldrop-Mierlo;2024;10.0
2847;Toestemming zonder donatiebeperkingen;Gemert-Bakel;2022;7.4
2848;Toestemming zonder donatiebeperkingen;Gemert-Bakel;2023;7.4
2849;Toestemming zonder donatiebeperkingen;Gemert-Bakel;2024;7.4
2850;Toestemming zonder donatiebeperkingen;Gennep;2022;4.0
2851;Toestemming zonder donatiebeperkingen;Gennep;2023;4.0
2852;Toestemming zonder donatiebeperkingen;Gennep;2024;4.0
2853;Toestemming zonder donatiebeperkingen;Gilze en Rijen;2022;6.8
2854;Toestemming zonder donatiebeperkingen;Gilze en Rijen;2023;6.7
2855;Toestemming zonder donatiebeperkingen;Gilze en Rijen;2024;6.8
2856;Toestemming zonder donatiebeperkingen;Goeree-Overflakkee;2022;8.5
2857;Toestemming zonder donatiebeperkingen;Goeree-Overflakkee;2023;8.5
2858;Toestemming zonder donatiebeperkingen;Goeree-Overflakkee;2024;8.5
2859;Toestemming zonder donatiebeperkingen;Goes;2022;8.8
2860;Toestemming zonder donatiebeperkingen;Goes;2023;8.8
2861;Toestemming zonder donatiebeperkingen;Goes;2024;8.7
2862;Toestemming zonder donatiebeperkingen;Goirle;2022;6.5
2863;Toestemming zonder donatiebeperkingen;Goirle;2023;6.5
2864;Toestemming zonder donatiebeperkingen;Goirle;2024;6.5
2865;Toestemming zonder donatiebeperkingen;Gooise Meren;2022;12.4
2866;Toestemming zonder donatiebeperkingen;Gooise Meren;2023;12.4
2867;Toestemming zonder donatiebeperkingen;Gooise Meren;2024;12.4
2868;Toestemming zonder donatiebeperkingen;Gorinchem;2022;7.1
2869;Toestemming zonder donatiebeperkingen;Gorinchem;2023;7.1
2870;Toestemming zonder donatiebeperkingen;Gorinchem;2024;7.0
2871;Toestemming zonder donatiebeperkingen;Gouda;2022;14.3
2872;Toestemming zonder donatiebeperkingen;Gouda;2023;14.3
2873;Toestemming zonder donatiebeperkingen;Gouda;2024;14.2
2874;Toestemming zonder donatiebeperkingen;'s-Gravenhage (gemeente);2022;75.9
2875;Toestemming zonder donatiebeperkingen;'s-Gravenhage (gemeente);2023;74.5
2876;Toestemming zonder donatiebeperkingen;'s-Gravenhage (gemeente);2024;73.0
2877;Toestemming zonder donatiebeperkingen;Groningen (gemeente);2022;53.3
2878;Toestemming zonder donatiebeperkingen;Groningen (gemeente);2023;52.4
2879;Toestemming zonder donatiebeperkingen;Groningen (gemeente);2024;52.2
2880;Toestemming zonder donatiebeperkingen;Gulpen-Wittem;2022;3.3
2881;Toestemming zonder donatiebeperkingen;Gulpen-Wittem;2023;3.3
2882;Toestemming zonder donatiebeperkingen;Gulpen-Wittem;2024;3.3
2883;Toestemming zonder donatiebeperkingen;Haaksbergen;2022;6.0
2884;Toestemming zonder donatiebeperkingen;Haaksbergen;2023;6.0
2885;Toestemming zonder donatiebeperkingen;Haaksbergen;2024;6.0
2886;Toestemming zonder donatiebeperkingen;Haarlem;2022;34.0
2887;Toestemming zonder donatiebeperkingen;Haarlem;2023;33.4
2888;Toestemming zonder donatiebeperkingen;Haarlem;2024;33.2
2889;Toestemming zonder donatiebeperkingen;Haarlemmermeer;2022;29.4
2890;Toestemming zonder donatiebeperkingen;Haarlemmermeer;2023;29.0
2891;Toestemming zonder donatiebeperkingen;Haarlemmermeer;2024;28.4
2892;Toestemming zonder donatiebeperkingen;Halderberge;2022;7.0
2893;Toestemming zonder donatiebeperkingen;Halderberge;2023;6.9
2894;Toestemming zonder donatiebeperkingen;Halderberge;2024;6.9
2895;Toestemming zonder donatiebeperkingen;Hardenberg;2022;12.7
2896;Toestemming zonder donatiebeperkingen;Hardenberg;2023;12.8
2897;Toestemming zonder donatiebeperkingen;Hardenberg;2024;12.9
2898;Toestemming zonder donatiebeperkingen;Harderwijk;2022;9.3
2899;Toestemming zonder donatiebeperkingen;Harderwijk;2023;9.3
2900;Toestemming zonder donatiebeperkingen;Harderwijk;2024;9.4
2901;Toestemming zonder donatiebeperkingen;Hardinxveld-Giessendam;2022;2.6
2902;Toestemming zonder donatiebeperkingen;Hardinxveld-Giessendam;2023;2.6
2903;Toestemming zonder donatiebeperkingen;Hardinxveld-Giessendam;2024;2.6
2904;Toestemming zonder donatiebeperkingen;Harlingen;2022;3.2
2905;Toestemming zonder donatiebeperkingen;Harlingen;2023;3.2
2906;Toestemming zonder donatiebeperkingen;Harlingen;2024;3.2
2907;Toestemming zonder donatiebeperkingen;Hattem;2022;2.6
2908;Toestemming zonder donatiebeperkingen;Hattem;2023;2.6
2909;Toestemming zonder donatiebeperkingen;Hattem;2024;2.6
2910;Toestemming zonder donatiebeperkingen;Heemskerk;2022;8.7
2911;Toestemming zonder donatiebeperkingen;Heemskerk;2023;8.6
2912;Toestemming zonder donatiebeperkingen;Heemskerk;2024;8.5
2913;Toestemming zonder donatiebeperkingen;Heemstede;2022;6.3
2914;Toestemming zonder donatiebeperkingen;Heemstede;2023;6.3
2915;Toestemming zonder donatiebeperkingen;Heemstede;2024;6.2
2916;Toestemming zonder donatiebeperkingen;Heerde;2022;3.4
2917;Toestemming zonder donatiebeperkingen;Heerde;2023;3.4
2918;Toestemming zonder donatiebeperkingen;Heerde;2024;3.4
2919;Toestemming zonder donatiebeperkingen;Heerenveen;2022;10.8
2920;Toestemming zonder donatiebeperkingen;Heerenveen;2023;10.9
2921;Toestemming zonder donatiebeperkingen;Heerenveen;2024;10.8
2922;Toestemming zonder donatiebeperkingen;Heerlen;2022;16.4
2923;Toestemming zonder donatiebeperkingen;Heerlen;2023;16.1
2924;Toestemming zonder donatiebeperkingen;Heerlen;2024;15.9
2925;Toestemming zonder donatiebeperkingen;Heeze-Leende;2022;4.6
2926;Toestemming zonder donatiebeperkingen;Heeze-Leende;2023;4.6
2927;Toestemming zonder donatiebeperkingen;Heeze-Leende;2024;4.6
2928;Toestemming zonder donatiebeperkingen;Heiloo;2022;6.3
2929;Toestemming zonder donatiebeperkingen;Heiloo;2023;6.2
2930;Toestemming zonder donatiebeperkingen;Heiloo;2024;6.2
2931;Toestemming zonder donatiebeperkingen;Den Helder;2022;11.5
2932;Toestemming zonder donatiebeperkingen;Den Helder;2023;11.4
2933;Toestemming zonder donatiebeperkingen;Den Helder;2024;11.3
2934;Toestemming zonder donatiebeperkingen;Hellendoorn;2022;8.6
2935;Toestemming zonder donatiebeperkingen;Hellendoorn;2023;8.6
2936;Toestemming zonder donatiebeperkingen;Hellendoorn;2024;8.6
2937;Toestemming zonder donatiebeperkingen;Helmond;2022;18.5
2938;Toestemming zonder donatiebeperkingen;Helmond;2023;18.4
2939;Toestemming zonder donatiebeperkingen;Helmond;2024;18.2
2940;Toestemming zonder donatiebeperkingen;Hendrik-Ido-Ambacht;2022;5.1
2941;Toestemming zonder donatiebeperkingen;Hendrik-Ido-Ambacht;2023;5.1
2942;Toestemming zonder donatiebeperkingen;Hendrik-Ido-Ambacht;2024;5.1
2943;Toestemming zonder donatiebeperkingen;Hengelo (O.);2022;18.5
2944;Toestemming zonder donatiebeperkingen;Hengelo (O.);2023;18.4
2945;Toestemming zonder donatiebeperkingen;Hengelo (O.);2024;18.3
2946;Toestemming zonder donatiebeperkingen;'s-Hertogenbosch;2022;36.4
2947;Toestemming zonder donatiebeperkingen;'s-Hertogenbosch;2023;36.3
2948;Toestemming zonder donatiebeperkingen;'s-Hertogenbosch;2024;36.1
2949;Toestemming zonder donatiebeperkingen;Heumen;2022;4.3
2950;Toestemming zonder donatiebeperkingen;Heumen;2023;4.3
2951;Toestemming zonder donatiebeperkingen;Heumen;2024;4.3
2952;Toestemming zonder donatiebeperkingen;Heusden;2022;10.8
2953;Toestemming zonder donatiebeperkingen;Heusden;2023;10.7
2954;Toestemming zonder donatiebeperkingen;Heusden;2024;10.5
2955;Toestemming zonder donatiebeperkingen;Hillegom;2022;5.0
2956;Toestemming zonder donatiebeperkingen;Hillegom;2023;5.0
2957;Toestemming zonder donatiebeperkingen;Hillegom;2024;4.9
2958;Toestemming zonder donatiebeperkingen;Hilvarenbeek;2022;4.4
2959;Toestemming zonder donatiebeperkingen;Hilvarenbeek;2023;4.4
2960;Toestemming zonder donatiebeperkingen;Hilvarenbeek;2024;4.4
2961;Toestemming zonder donatiebeperkingen;Hilversum;2022;18.7
2962;Toestemming zonder donatiebeperkingen;Hilversum;2023;18.5
2963;Toestemming zonder donatiebeperkingen;Hilversum;2024;18.3
2964;Toestemming zonder donatiebeperkingen;Hoeksche Waard;2022;17.1
2965;Toestemming zonder donatiebeperkingen;Hoeksche Waard;2023;17.1
2966;Toestemming zonder donatiebeperkingen;Hoeksche Waard;2024;17.1
2967;Toestemming zonder donatiebeperkingen;Hof van Twente;2022;8.4
2968;Toestemming zonder donatiebeperkingen;Hof van Twente;2023;8.3
2969;Toestemming zonder donatiebeperkingen;Hof van Twente;2024;8.3
2970;Toestemming zonder donatiebeperkingen;Het Hogeland;2022;10.1
2971;Toestemming zonder donatiebeperkingen;Het Hogeland;2023;10.1
2972;Toestemming zonder donatiebeperkingen;Het Hogeland;2024;10.1
2973;Toestemming zonder donatiebeperkingen;Hollands Kroon;2022;10.6
2974;Toestemming zonder donatiebeperkingen;Hollands Kroon;2023;10.6
2975;Toestemming zonder donatiebeperkingen;Hollands Kroon;2024;10.5
2976;Toestemming zonder donatiebeperkingen;Hoogeveen;2022;10.6
2977;Toestemming zonder donatiebeperkingen;Hoogeveen;2023;10.5
2978;Toestemming zonder donatiebeperkingen;Hoogeveen;2024;10.4
2979;Toestemming zonder donatiebeperkingen;Hoorn;2022;15.5
2980;Toestemming zonder donatiebeperkingen;Hoorn;2023;15.3
2981;Toestemming zonder donatiebeperkingen;Hoorn;2024;15.1
2982;Toestemming zonder donatiebeperkingen;Horst aan de Maas;2022;11.3
2983;Toestemming zonder donatiebeperkingen;Horst aan de Maas;2023;11.2
2984;Toestemming zonder donatiebeperkingen;Horst aan de Maas;2024;11.1
2985;Toestemming zonder donatiebeperkingen;Houten;2022;11.2
2986;Toestemming zonder donatiebeperkingen;Houten;2023;11.3
2987;Toestemming zonder donatiebeperkingen;Houten;2024;11.2
2988;Toestemming zonder donatiebeperkingen;Huizen;2022;8.4
2989;Toestemming zonder donatiebeperkingen;Huizen;2023;8.3
2990;Toestemming zonder donatiebeperkingen;Huizen;2024;8.2
2991;Toestemming zonder donatiebeperkingen;Hulst;2022;6.7
2992;Toestemming zonder donatiebeperkingen;Hulst;2023;6.6
2993;Toestemming zonder donatiebeperkingen;Hulst;2024;6.5
2994;Toestemming zonder donatiebeperkingen;IJsselstein;2022;6.8
2995;Toestemming zonder donatiebeperkingen;IJsselstein;2023;6.7
2996;Toestemming zonder donatiebeperkingen;IJsselstein;2024;6.7
2997;Toestemming zonder donatiebeperkingen;Kaag en Braassem;2022;6.6
2998;Toestemming zonder donatiebeperkingen;Kaag en Braassem;2023;6.7
2999;Toestemming zonder donatiebeperkingen;Kaag en Braassem;2024;6.7
3000;Toestemming zonder donatiebeperkingen;Kampen;2022;8.8
3001;Toestemming zonder donatiebeperkingen;Kampen;2023;8.8
3002;Toestemming zonder donatiebeperkingen;Kampen;2024;8.7
3003;Toestemming zonder donatiebeperkingen;Kapelle;2022;2.9
3004;Toestemming zonder donatiebeperkingen;Kapelle;2023;2.8
3005;Toestemming zonder donatiebeperkingen;Kapelle;2024;2.8
3006;Toestemming zonder donatiebeperkingen;Katwijk;2022;10.5
3007;Toestemming zonder donatiebeperkingen;Katwijk;2023;10.5
3008;Toestemming zonder donatiebeperkingen;Katwijk;2024;10.5
3009;Toestemming zonder donatiebeperkingen;Kerkrade;2022;8.0
3010;Toestemming zonder donatiebeperkingen;Kerkrade;2023;7.9
3011;Toestemming zonder donatiebeperkingen;Kerkrade;2024;7.8
3012;Toestemming zonder donatiebeperkingen;Koggenland;2022;5.6
3013;Toestemming zonder donatiebeperkingen;Koggenland;2023;5.6
3014;Toestemming zonder donatiebeperkingen;Koggenland;2024;5.6
3015;Toestemming zonder donatiebeperkingen;Krimpen aan den IJssel;2022;4.7
3016;Toestemming zonder donatiebeperkingen;Krimpen aan den IJssel;2023;4.6
3017;Toestemming zonder donatiebeperkingen;Krimpen aan den IJssel;2024;4.5
3018;Toestemming zonder donatiebeperkingen;Krimpenerwaard;2022;11.0
3019;Toestemming zonder donatiebeperkingen;Krimpenerwaard;2023;11.0
3020;Toestemming zonder donatiebeperkingen;Krimpenerwaard;2024;10.8
3021;Toestemming zonder donatiebeperkingen;Laarbeek;2022;6.0
3022;Toestemming zonder donatiebeperkingen;Laarbeek;2023;6.0
3023;Toestemming zonder donatiebeperkingen;Laarbeek;2024;6.0
3024;Toestemming zonder donatiebeperkingen;Land van Cuijk;2022;22.6
3025;Toestemming zonder donatiebeperkingen;Land van Cuijk;2023;22.5
3026;Toestemming zonder donatiebeperkingen;Land van Cuijk;2024;22.4
3027;Toestemming zonder donatiebeperkingen;Landgraaf;2022;7.5
3028;Toestemming zonder donatiebeperkingen;Landgraaf;2023;7.4
3029;Toestemming zonder donatiebeperkingen;Landgraaf;2024;7.3
3030;Toestemming zonder donatiebeperkingen;Landsmeer;2022;2.4
3031;Toestemming zonder donatiebeperkingen;Landsmeer;2023;2.4
3032;Toestemming zonder donatiebeperkingen;Landsmeer;2024;2.4
3033;Toestemming zonder donatiebeperkingen;Lansingerland;2022;12.3
3034;Toestemming zonder donatiebeperkingen;Lansingerland;2023;12.3
3035;Toestemming zonder donatiebeperkingen;Lansingerland;2024;12.2
3036;Toestemming zonder donatiebeperkingen;Laren (NH.);2022;2.2
3037;Toestemming zonder donatiebeperkingen;Laren (NH.);2023;2.2
3038;Toestemming zonder donatiebeperkingen;Laren (NH.);2024;2.2
3039;Toestemming zonder donatiebeperkingen;Leeuwarden;2022;26.4
3040;Toestemming zonder donatiebeperkingen;Leeuwarden;2023;26.2
3041;Toestemming zonder donatiebeperkingen;Leeuwarden;2024;26.1
3042;Toestemming zonder donatiebeperkingen;Leiden;2022;29.0
3043;Toestemming zonder donatiebeperkingen;Leiden;2023;28.6
3044;Toestemming zonder donatiebeperkingen;Leiden;2024;28.6
3045;Toestemming zonder donatiebeperkingen;Leiderdorp;2022;6.2
3046;Toestemming zonder donatiebeperkingen;Leiderdorp;2023;6.2
3047;Toestemming zonder donatiebeperkingen;Leiderdorp;2024;6.1
3048;Toestemming zonder donatiebeperkingen;Leidschendam-Voorburg;2022;16.0
3049;Toestemming zonder donatiebeperkingen;Leidschendam-Voorburg;2023;15.9
3050;Toestemming zonder donatiebeperkingen;Leidschendam-Voorburg;2024;15.6
3051;Toestemming zonder donatiebeperkingen;Lelystad;2022;13.1
3052;Toestemming zonder donatiebeperkingen;Lelystad;2023;12.9
3053;Toestemming zonder donatiebeperkingen;Lelystad;2024;12.8
3054;Toestemming zonder donatiebeperkingen;Leudal;2022;8.7
3055;Toestemming zonder donatiebeperkingen;Leudal;2023;8.7
3056;Toestemming zonder donatiebeperkingen;Leudal;2024;8.6
3057;Toestemming zonder donatiebeperkingen;Leusden;2022;7.3
3058;Toestemming zonder donatiebeperkingen;Leusden;2023;7.3
3059;Toestemming zonder donatiebeperkingen;Leusden;2024;7.3
3060;Toestemming zonder donatiebeperkingen;Lingewaard;2022;11.3
3061;Toestemming zonder donatiebeperkingen;Lingewaard;2023;11.3
3062;Toestemming zonder donatiebeperkingen;Lingewaard;2024;11.3
3063;Toestemming zonder donatiebeperkingen;Lisse;2022;5.2
3064;Toestemming zonder donatiebeperkingen;Lisse;2023;5.2
3065;Toestemming zonder donatiebeperkingen;Lisse;2024;5.1
3066;Toestemming zonder donatiebeperkingen;Lochem;2022;8.8
3067;Toestemming zonder donatiebeperkingen;Lochem;2023;8.8
3068;Toestemming zonder donatiebeperkingen;Lochem;2024;8.8
3069;Toestemming zonder donatiebeperkingen;Loon op Zand;2022;5.8
3070;Toestemming zonder donatiebeperkingen;Loon op Zand;2023;5.8
3071;Toestemming zonder donatiebeperkingen;Loon op Zand;2024;5.7
3072;Toestemming zonder donatiebeperkingen;Lopik;2022;2.5
3073;Toestemming zonder donatiebeperkingen;Lopik;2023;2.5
3074;Toestemming zonder donatiebeperkingen;Lopik;2024;2.5
3075;Toestemming zonder donatiebeperkingen;Losser;2022;5.1
3076;Toestemming zonder donatiebeperkingen;Losser;2023;5.1
3077;Toestemming zonder donatiebeperkingen;Losser;2024;5.1
3078;Toestemming zonder donatiebeperkingen;Maasdriel;2022;5.1
3079;Toestemming zonder donatiebeperkingen;Maasdriel;2023;5.1
3080;Toestemming zonder donatiebeperkingen;Maasdriel;2024;5.0
3081;Toestemming zonder donatiebeperkingen;Maasgouw;2022;5.6
3082;Toestemming zonder donatiebeperkingen;Maasgouw;2023;5.6
3083;Toestemming zonder donatiebeperkingen;Maasgouw;2024;5.5
3084;Toestemming zonder donatiebeperkingen;Maashorst;2022;13.4
3085;Toestemming zonder donatiebeperkingen;Maashorst;2023;13.4
3086;Toestemming zonder donatiebeperkingen;Maashorst;2024;13.3
3087;Toestemming zonder donatiebeperkingen;Maassluis;2022;6.4
3088;Toestemming zonder donatiebeperkingen;Maassluis;2023;6.5
3089;Toestemming zonder donatiebeperkingen;Maassluis;2024;6.5
3090;Toestemming zonder donatiebeperkingen;Maastricht;2022;25.6
3091;Toestemming zonder donatiebeperkingen;Maastricht;2023;25.0
3092;Toestemming zonder donatiebeperkingen;Maastricht;2024;24.7
3093;Toestemming zonder donatiebeperkingen;Medemblik;2022;10.0
3094;Toestemming zonder donatiebeperkingen;Medemblik;2023;9.9
3095;Toestemming zonder donatiebeperkingen;Medemblik;2024;9.8
3096;Toestemming zonder donatiebeperkingen;Meerssen;2022;4.6
3097;Toestemming zonder donatiebeperkingen;Meerssen;2023;4.6
3098;Toestemming zonder donatiebeperkingen;Meerssen;2024;4.6
3099;Toestemming zonder donatiebeperkingen;Meierijstad;2022;19.7
3100;Toestemming zonder donatiebeperkingen;Meierijstad;2023;19.6
3101;Toestemming zonder donatiebeperkingen;Meierijstad;2024;19.5
3102;Toestemming zonder donatiebeperkingen;Meppel;2022;7.7
3103;Toestemming zonder donatiebeperkingen;Meppel;2023;7.7
3104;Toestemming zonder donatiebeperkingen;Meppel;2024;7.7
3105;Toestemming zonder donatiebeperkingen;Middelburg (Z.);2022;10.3
3106;Toestemming zonder donatiebeperkingen;Middelburg (Z.);2023;10.2
3107;Toestemming zonder donatiebeperkingen;Middelburg (Z.);2024;10.1
3108;Toestemming zonder donatiebeperkingen;Midden-Delfland;2022;4.8
3109;Toestemming zonder donatiebeperkingen;Midden-Delfland;2023;4.8
3110;Toestemming zonder donatiebeperkingen;Midden-Delfland;2024;4.7
3111;Toestemming zonder donatiebeperkingen;Midden-Drenthe;2022;7.6
3112;Toestemming zonder donatiebeperkingen;Midden-Drenthe;2023;7.7
3113;Toestemming zonder donatiebeperkingen;Midden-Drenthe;2024;7.7
3114;Toestemming zonder donatiebeperkingen;Midden-Groningen;2022;11.3
3115;Toestemming zonder donatiebeperkingen;Midden-Groningen;2023;11.2
3116;Toestemming zonder donatiebeperkingen;Midden-Groningen;2024;11.1
3117;Toestemming zonder donatiebeperkingen;Moerdijk;2022;8.7
3118;Toestemming zonder donatiebeperkingen;Moerdijk;2023;8.7
3119;Toestemming zonder donatiebeperkingen;Moerdijk;2024;8.6
3120;Toestemming zonder donatiebeperkingen;Molenlanden;2022;7.2
3121;Toestemming zonder donatiebeperkingen;Molenlanden;2023;7.1
3122;Toestemming zonder donatiebeperkingen;Molenlanden;2024;7.1
3123;Toestemming zonder donatiebeperkingen;Montferland;2022;8.4
3124;Toestemming zonder donatiebeperkingen;Montferland;2023;8.5
3125;Toestemming zonder donatiebeperkingen;Montferland;2024;8.4
3126;Toestemming zonder donatiebeperkingen;Montfoort;2022;3.1
3127;Toestemming zonder donatiebeperkingen;Montfoort;2023;3.1
3128;Toestemming zonder donatiebeperkingen;Montfoort;2024;3.0
3129;Toestemming zonder donatiebeperkingen;Mook en Middelaar;2022;2.2
3130;Toestemming zonder donatiebeperkingen;Mook en Middelaar;2023;2.2
3131;Toestemming zonder donatiebeperkingen;Mook en Middelaar;2024;2.2
3132;Toestemming zonder donatiebeperkingen;Neder-Betuwe;2022;2.6
3133;Toestemming zonder donatiebeperkingen;Neder-Betuwe;2023;2.6
3134;Toestemming zonder donatiebeperkingen;Neder-Betuwe;2024;2.6
