ID;VrachtautoSEnTrekkersGewicht;Bouwjaren;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
512;Trekker voor oplegger;2008;2013;637.2;547.1;90.1;984.0;547.1;436.9;94311.0;52437.0;41874.0;10434.0
513;Trekker voor oplegger;2008;2014;579.7;504.8;74.9;851.2;504.8;346.5;88048.0;52212.0;35835.0;9668.0
514;Trekker voor oplegger;2008;2015;512.6;450.5;62.1;700.6;450.5;250.1;79536.0;51142.0;28394.0;8808.0
515;Trekker voor oplegger;2008;2016;425.6;378.5;47.1;540.7;378.5;162.2;70192.0;49134.0;21057.0;7703.0
516;Trekker voor oplegger;2008;2017;324.2;288.1;36.1;405.8;288.1;117.7;62400.0;44304.0;18096.0;6503.0
517;Trekker voor oplegger;2008;2018;237.6;215.6;22.1;288.6;215.6;73.0;53043.0;39623.0;13420.0;5441.0
518;Trekker voor oplegger;2008;2019;152.3;137.6;14.6;182.8;137.6;45.1;42034.0;31652.0;10382.0;4348.0
519;Trekker voor oplegger;2008;2020;89.5;80.7;8.8;105.4;80.7;24.8;31810.0;24334.0;7475.0;3315.0
520;Trekker voor oplegger;2009;2001;;;;;;;;;;
521;Trekker voor oplegger;2009;2002;;;;;;;;;;
522;Trekker voor oplegger;2009;2003;;;;;;;;;;
523;Trekker voor oplegger;2009;2004;;;;;;;;;;
524;Trekker voor oplegger;2009;2005;;;;;;;;;;
525;Trekker voor oplegger;2009;2006;;;;;;;;;;
526;Trekker voor oplegger;2009;2007;;;;;;;;;;
527;Trekker voor oplegger;2009;2008;;;;;;;;;;
528;Trekker voor oplegger;2009;2009;244.8;203.6;41.2;402.6;203.6;199.0;64625.0;32675.0;31949.0;6230.0
529;Trekker voor oplegger;2009;2010;420.2;366.1;54.1;619.1;366.1;252.9;105623.0;62469.0;43154.0;5861.0
530;Trekker voor oplegger;2009;2011;418.7;368.9;49.8;614.2;368.9;245.3;105481.0;63351.0;42130.0;5823.0
531;Trekker voor oplegger;2009;2012;387.4;336.7;50.7;574.1;336.7;237.4;100410.0;58892.0;41518.0;5718.0
532;Trekker voor oplegger;2009;2013;370.4;324.5;45.9;547.2;324.5;222.7;96082.0;56976.0;39105.0;5695.0
533;Trekker voor oplegger;2009;2014;341.0;296.9;44.1;500.8;296.9;203.8;92017.0;54566.0;37451.0;5442.0
534;Trekker voor oplegger;2009;2015;321.8;283.6;38.3;437.6;283.6;154.0;86096.0;55790.0;30306.0;5083.0
535;Trekker voor oplegger;2009;2016;278.3;244.4;33.9;361.0;244.4;116.6;76867.0;52039.0;24828.0;4697.0
536;Trekker voor oplegger;2009;2017;229.1;206.9;22.2;279.3;206.9;72.3;68281.0;50596.0;17685.0;4090.0
537;Trekker voor oplegger;2009;2018;171.9;157.6;14.4;205.1;157.6;47.6;58882.0;45221.0;13661.0;3484.0
538;Trekker voor oplegger;2009;2019;112.7;101.9;10.8;135.3;101.9;33.4;46838.0;35269.0;11569.0;2888.0
539;Trekker voor oplegger;2009;2020;70.6;63.7;7.0;83.2;63.7;19.6;36194.0;27689.0;8506.0;2299.0
540;Trekker voor oplegger;2010;2001;;;;;;;;;;
541;Trekker voor oplegger;2010;2002;;;;;;;;;;
542;Trekker voor oplegger;2010;2003;;;;;;;;;;
543;Trekker voor oplegger;2010;2004;;;;;;;;;;
544;Trekker voor oplegger;2010;2005;;;;;;;;;;
545;Trekker voor oplegger;2010;2006;;;;;;;;;;
546;Trekker voor oplegger;2010;2007;;;;;;;;;;
547;Trekker voor oplegger;2010;2008;;;;;;;;;;
548;Trekker voor oplegger;2010;2009;;;;;;;;;;
549;Trekker voor oplegger;2010;2010;217.8;193.0;24.9;309.2;193.0;116.3;54324.0;33900.0;20424.0;5692.0
550;Trekker voor oplegger;2010;2011;383.6;335.3;48.3;573.2;335.3;237.9;110293.0;64515.0;45778.0;5197.0
551;Trekker voor oplegger;2010;2012;372.5;323.7;48.8;552.1;323.7;228.3;107093.0;62797.0;44296.0;5155.0
552;Trekker voor oplegger;2010;2013;356.4;311.0;45.5;531.5;311.0;220.6;103635.0;60627.0;43009.0;5129.0
553;Trekker voor oplegger;2010;2014;342.4;297.5;44.9;505.1;297.5;207.6;98582.0;58065.0;40517.0;5124.0
554;Trekker voor oplegger;2010;2015;330.8;290.1;40.7;453.9;290.1;163.9;91851.0;58693.0;33158.0;4942.0
555;Trekker voor oplegger;2010;2016;305.7;270.4;35.3;391.8;270.4;121.5;84015.0;57970.0;26045.0;4664.0
556;Trekker voor oplegger;2010;2017;259.2;230.0;29.3;325.3;230.0;95.3;75737.0;53546.0;22191.0;4295.0
557;Trekker voor oplegger;2010;2018;197.6;176.5;21.0;246.2;176.5;69.7;66299.0;47536.0;18763.0;3714.0
558;Trekker voor oplegger;2010;2019;147.3;135.9;11.4;171.0;135.9;35.0;55171.0;43861.0;11310.0;3099.0
559;Trekker voor oplegger;2010;2020;89.1;80.3;8.8;104.9;80.3;24.7;42374.0;32416.0;9958.0;2476.0
560;Trekker voor oplegger;2011;2001;;;;;;;;;;
561;Trekker voor oplegger;2011;2002;;;;;;;;;;
562;Trekker voor oplegger;2011;2003;;;;;;;;;;
563;Trekker voor oplegger;2011;2004;;;;;;;;;;
564;Trekker voor oplegger;2011;2005;;;;;;;;;;
565;Trekker voor oplegger;2011;2006;;;;;;;;;;
566;Trekker voor oplegger;2011;2007;;;;;;;;;;
567;Trekker voor oplegger;2011;2008;;;;;;;;;;
568;Trekker voor oplegger;2011;2009;;;;;;;;;;
569;Trekker voor oplegger;2011;2010;;;;;;;;;;
570;Trekker voor oplegger;2011;2011;293.8;252.8;41.0;454.9;252.8;202.1;52684.0;29275.0;23409.0;8634.0
571;Trekker voor oplegger;2011;2012;526.2;451.2;75.0;802.5;451.2;351.4;110556.0;62151.0;48404.0;7259.0
572;Trekker voor oplegger;2011;2013;517.4;445.2;72.1;795.1;445.2;349.8;109436.0;61284.0;48152.0;7265.0
573;Trekker voor oplegger;2011;2014;514.6;446.7;68.0;760.9;446.7;314.3;105172.0;61736.0;43436.0;7235.0
574;Trekker voor oplegger;2011;2015;506.0;437.2;68.8;714.4;437.2;277.2;96369.0;58978.0;37391.0;7413.0
575;Trekker voor oplegger;2011;2016;480.7;414.4;66.3;642.5;414.4;228.1;91063.0;58736.0;32327.0;7056.0
576;Trekker voor oplegger;2011;2017;428.8;374.8;53.9;550.4;374.8;175.6;83298.0;56726.0;26572.0;6608.0
577;Trekker voor oplegger;2011;2018;340.2;297.2;43.0;439.6;297.2;142.4;73119.0;49429.0;23691.0;6012.0
578;Trekker voor oplegger;2011;2019;253.1;226.6;26.5;308.3;226.6;81.7;60306.0;44325.0;15981.0;5113.0
579;Trekker voor oplegger;2011;2020;172.3;154.8;17.4;203.7;154.8;48.9;49119.0;37331.0;11789.0;4148.0
580;Trekker voor oplegger;2012;2001;;;;;;;;;;
581;Trekker voor oplegger;2012;2002;;;;;;;;;;
582;Trekker voor oplegger;2012;2003;;;;;;;;;;
583;Trekker voor oplegger;2012;2004;;;;;;;;;;
584;Trekker voor oplegger;2012;2005;;;;;;;;;;
585;Trekker voor oplegger;2012;2006;;;;;;;;;;
586;Trekker voor oplegger;2012;2007;;;;;;;;;;
587;Trekker voor oplegger;2012;2008;;;;;;;;;;
588;Trekker voor oplegger;2012;2009;;;;;;;;;;
589;Trekker voor oplegger;2012;2010;;;;;;;;;;
590;Trekker voor oplegger;2012;2011;;;;;;;;;;
591;Trekker voor oplegger;2012;2012;266.8;223.8;43.0;425.1;223.8;201.3;51756.0;27246.0;24509.0;8214.0
592;Trekker voor oplegger;2012;2013;512.7;431.3;81.4;826.3;431.3;394.9;112722.0;58841.0;53881.0;7330.0
593;Trekker voor oplegger;2012;2014;526.8;446.5;80.3;817.7;446.5;371.2;112552.0;61453.0;51099.0;7265.0
594;Trekker voor oplegger;2012;2015;544.0;464.5;79.5;784.6;464.5;320.1;106153.0;62843.0;43311.0;7391.0
595;Trekker voor oplegger;2012;2016;545.7;467.6;78.1;736.4;467.6;268.8;98685.0;62665.0;36020.0;7462.0
596;Trekker voor oplegger;2012;2017;505.0;435.5;69.5;661.9;435.5;226.4;93551.0;61556.0;31994.0;7075.0
597;Trekker voor oplegger;2012;2018;421.3;364.3;56.9;552.8;364.3;188.5;83928.0;55309.0;28620.0;6587.0
598;Trekker voor oplegger;2012;2019;344.4;305.6;38.7;425.1;305.6;119.4;71996.0;51765.0;20231.0;5904.0
599;Trekker voor oplegger;2012;2020;242.4;220.1;22.3;282.6;220.1;62.5;57754.0;44991.0;12764.0;4893.0
600;Trekker voor oplegger;2013;2001;;;;;;;;;;
601;Trekker voor oplegger;2013;2002;;;;;;;;;;
602;Trekker voor oplegger;2013;2003;;;;;;;;;;
603;Trekker voor oplegger;2013;2004;;;;;;;;;;
604;Trekker voor oplegger;2013;2005;;;;;;;;;;
605;Trekker voor oplegger;2013;2006;;;;;;;;;;
606;Trekker voor oplegger;2013;2007;;;;;;;;;;
607;Trekker voor oplegger;2013;2008;;;;;;;;;;
608;Trekker voor oplegger;2013;2009;;;;;;;;;;
609;Trekker voor oplegger;2013;2010;;;;;;;;;;
610;Trekker voor oplegger;2013;2011;;;;;;;;;;
611;Trekker voor oplegger;2013;2012;;;;;;;;;;
612;Trekker voor oplegger;2013;2013;218.3;180.2;38.1;364.8;180.2;184.6;39073.0;19302.0;19771.0;9336.0
613;Trekker voor oplegger;2013;2014;588.5;498.5;90.0;914.6;498.5;416.1;112982.0;61575.0;51407.0;8095.0
614;Trekker voor oplegger;2013;2015;623.9;527.5;96.4;915.7;527.5;388.3;112511.0;64806.0;47705.0;8139.0
615;Trekker voor oplegger;2013;2016;621.4;522.7;98.7;862.5;522.7;339.8;106682.0;64650.0;42033.0;8085.0
616;Trekker voor oplegger;2013;2017;584.0;489.6;94.5;797.3;489.6;307.8;98448.0;60447.0;38001.0;8099.0
617;Trekker voor oplegger;2013;2018;524.0;441.2;82.7;715.1;441.2;273.9;91861.0;56679.0;35183.0;7785.0
618;Trekker voor oplegger;2013;2019;464.6;402.1;62.5;594.7;402.1;192.7;81933.0;55387.0;26546.0;7259.0
619;Trekker voor oplegger;2013;2020;381.1;329.5;51.6;474.1;329.5;144.6;73036.0;50760.0;22276.0;6492.0
620;Trekker voor oplegger;2014;2001;;;;;;;;;;
621;Trekker voor oplegger;2014;2002;;;;;;;;;;
622;Trekker voor oplegger;2014;2003;;;;;;;;;;
623;Trekker voor oplegger;2014;2004;;;;;;;;;;
624;Trekker voor oplegger;2014;2005;;;;;;;;;;
625;Trekker voor oplegger;2014;2006;;;;;;;;;;
626;Trekker voor oplegger;2014;2007;;;;;;;;;;
627;Trekker voor oplegger;2014;2008;;;;;;;;;;
628;Trekker voor oplegger;2014;2009;;;;;;;;;;
629;Trekker voor oplegger;2014;2010;;;;;;;;;;
630;Trekker voor oplegger;2014;2011;;;;;;;;;;
631;Trekker voor oplegger;2014;2012;;;;;;;;;;
632;Trekker voor oplegger;2014;2013;;;;;;;;;;
633;Trekker voor oplegger;2014;2014;208.4;177.6;30.8;319.9;177.6;142.4;43462.0;24121.0;19340.0;7361.0
634;Trekker voor oplegger;2014;2015;502.1;436.5;65.6;700.7;436.5;264.1;109342.0;68120.0;41222.0;6408.0
635;Trekker voor oplegger;2014;2016;533.4;466.4;67.0;697.1;466.4;230.7;109350.0;73155.0;36195.0;6375.0
636;Trekker voor oplegger;2014;2017;502.1;424.3;77.8;677.8;424.3;253.5;101744.0;63692.0;38052.0;6662.0
637;Trekker voor oplegger;2014;2018;501.5;433.5;68.0;658.7;433.5;225.3;95360.0;62747.0;32613.0;6908.0
638;Trekker voor oplegger;2014;2019;477.8;413.8;64.0;611.2;413.8;197.4;86741.0;58724.0;28017.0;7046.0
639;Trekker voor oplegger;2014;2020;411.7;355.3;56.4;513.4;355.3;158.1;78045.0;54007.0;24038.0;6578.0
640;Trekker voor oplegger;2015;2001;;;;;;;;;;
641;Trekker voor oplegger;2015;2002;;;;;;;;;;
642;Trekker voor oplegger;2015;2003;;;;;;;;;;
643;Trekker voor oplegger;2015;2004;;;;;;;;;;
644;Trekker voor oplegger;2015;2005;;;;;;;;;;
645;Trekker voor oplegger;2015;2006;;;;;;;;;;
646;Trekker voor oplegger;2015;2007;;;;;;;;;;
647;Trekker voor oplegger;2015;2008;;;;;;;;;;
648;Trekker voor oplegger;2015;2009;;;;;;;;;;
649;Trekker voor oplegger;2015;2010;;;;;;;;;;
650;Trekker voor oplegger;2015;2011;;;;;;;;;;
651;Trekker voor oplegger;2015;2012;;;;;;;;;;
652;Trekker voor oplegger;2015;2013;;;;;;;;;;
653;Trekker voor oplegger;2015;2014;;;;;;;;;;
654;Trekker voor oplegger;2015;2015;360.6;306.2;54.4;525.3;306.2;219.0;53816.0;31374.0;22441.0;9761.0
655;Trekker voor oplegger;2015;2016;676.7;570.0;106.7;937.5;570.0;367.5;110554.0;67217.0;43337.0;8480.0
656;Trekker voor oplegger;2015;2017;672.4;561.7;110.7;922.4;561.7;360.6;106582.0;64909.0;41674.0;8654.0
657;Trekker voor oplegger;2015;2018;652.8;552.3;100.5;885.1;552.3;332.8;99991.0;62395.0;37597.0;8852.0
658;Trekker voor oplegger;2015;2019;615.8;515.1;100.7;825.5;515.1;310.4;88760.0;55387.0;33374.0;9300.0
659;Trekker voor oplegger;2015;2020;605.5;514.3;91.2;769.9;514.3;255.6;84266.0;56290.0;27976.0;9136.0
660;Trekker voor oplegger;2016;2001;;;;;;;;;;
661;Trekker voor oplegger;2016;2002;;;;;;;;;;
662;Trekker voor oplegger;2016;2003;;;;;;;;;;
663;Trekker voor oplegger;2016;2004;;;;;;;;;;
664;Trekker voor oplegger;2016;2005;;;;;;;;;;
665;Trekker voor oplegger;2016;2006;;;;;;;;;;
666;Trekker voor oplegger;2016;2007;;;;;;;;;;
667;Trekker voor oplegger;2016;2008;;;;;;;;;;
668;Trekker voor oplegger;2016;2009;;;;;;;;;;
669;Trekker voor oplegger;2016;2010;;;;;;;;;;
670;Trekker voor oplegger;2016;2011;;;;;;;;;;
671;Trekker voor oplegger;2016;2012;;;;;;;;;;
672;Trekker voor oplegger;2016;2013;;;;;;;;;;
673;Trekker voor oplegger;2016;2014;;;;;;;;;;
674;Trekker voor oplegger;2016;2015;;;;;;;;;;
675;Trekker voor oplegger;2016;2016;430.1;359.9;70.3;601.8;359.9;241.9;57270.0;34248.0;23023.0;10508.0
676;Trekker voor oplegger;2016;2017;734.6;610.2;124.4;1015.4;610.2;405.1;109758.0;65965.0;43793.0;9251.0
677;Trekker voor oplegger;2016;2018;728.7;608.7;120.0;1006.1;608.7;397.4;105602.0;63889.0;41713.0;9527.0
678;Trekker voor oplegger;2016;2019;730.2;617.5;112.7;964.9;617.5;347.4;97121.0;62158.0;34964.0;9935.0
679;Trekker voor oplegger;2016;2020;710.2;594.4;115.7;918.8;594.4;324.3;89801.0;58101.0;31700.0;10231.0
680;Trekker voor oplegger;2017;2001;;;;;;;;;;
681;Trekker voor oplegger;2017;2002;;;;;;;;;;
682;Trekker voor oplegger;2017;2003;;;;;;;;;;
683;Trekker voor oplegger;2017;2004;;;;;;;;;;
684;Trekker voor oplegger;2017;2005;;;;;;;;;;
685;Trekker voor oplegger;2017;2006;;;;;;;;;;
686;Trekker voor oplegger;2017;2007;;;;;;;;;;
687;Trekker voor oplegger;2017;2008;;;;;;;;;;
688;Trekker voor oplegger;2017;2009;;;;;;;;;;
689;Trekker voor oplegger;2017;2010;;;;;;;;;;
690;Trekker voor oplegger;2017;2011;;;;;;;;;;
691;Trekker voor oplegger;2017;2012;;;;;;;;;;
692;Trekker voor oplegger;2017;2013;;;;;;;;;;
693;Trekker voor oplegger;2017;2014;;;;;;;;;;
694;Trekker voor oplegger;2017;2015;;;;;;;;;;
695;Trekker voor oplegger;2017;2016;;;;;;;;;;
696;Trekker voor oplegger;2017;2017;374.9;311.7;63.3;517.7;311.7;206.0;53207.0;32031.0;21176.0;9730.0
697;Trekker voor oplegger;2017;2018;668.4;559.5;108.9;920.2;559.5;360.7;106009.0;64453.0;41555.0;8680.0
698;Trekker voor oplegger;2017;2019;670.5;565.5;105.0;889.1;565.5;323.6;99422.0;63232.0;36189.0;8943.0
699;Trekker voor oplegger;2017;2020;686.4;577.0;109.4;883.6;577.0;306.6;95295.0;62227.0;33067.0;9272.0
700;Trekker voor oplegger;2018;2001;;;;;;;;;;
701;Trekker voor oplegger;2018;2002;;;;;;;;;;
702;Trekker voor oplegger;2018;2003;;;;;;;;;;
703;Trekker voor oplegger;2018;2004;;;;;;;;;;
704;Trekker voor oplegger;2018;2005;;;;;;;;;;
705;Trekker voor oplegger;2018;2006;;;;;;;;;;
706;Trekker voor oplegger;2018;2007;;;;;;;;;;
707;Trekker voor oplegger;2018;2008;;;;;;;;;;
708;Trekker voor oplegger;2018;2009;;;;;;;;;;
709;Trekker voor oplegger;2018;2010;;;;;;;;;;
710;Trekker voor oplegger;2018;2011;;;;;;;;;;
711;Trekker voor oplegger;2018;2012;;;;;;;;;;
712;Trekker voor oplegger;2018;2013;;;;;;;;;;
713;Trekker voor oplegger;2018;2014;;;;;;;;;;
714;Trekker voor oplegger;2018;2015;;;;;;;;;;
715;Trekker voor oplegger;2018;2016;;;;;;;;;;
716;Trekker voor oplegger;2018;2017;;;;;;;;;;
717;Trekker voor oplegger;2018;2018;389.2;325.1;64.1;537.4;325.1;212.3;50746.0;30701.0;20045.0;10590.0
718;Trekker voor oplegger;2018;2019;700.6;583.6;117.0;944.3;583.6;360.7;101879.0;62961.0;38918.0;9269.0
719;Trekker voor oplegger;2018;2020;715.7;594.3;121.4;934.5;594.3;340.1;99127.0;63045.0;36082.0;9427.0
720;Trekker voor oplegger;2019;2001;;;;;;;;;;
721;Trekker voor oplegger;2019;2002;;;;;;;;;;
722;Trekker voor oplegger;2019;2003;;;;;;;;;;
723;Trekker voor oplegger;2019;2004;;;;;;;;;;
724;Trekker voor oplegger;2019;2005;;;;;;;;;;
725;Trekker voor oplegger;2019;2006;;;;;;;;;;
726;Trekker voor oplegger;2019;2007;;;;;;;;;;
727;Trekker voor oplegger;2019;2008;;;;;;;;;;
728;Trekker voor oplegger;2019;2009;;;;;;;;;;
729;Trekker voor oplegger;2019;2010;;;;;;;;;;
730;Trekker voor oplegger;2019;2011;;;;;;;;;;
731;Trekker voor oplegger;2019;2012;;;;;;;;;;
732;Trekker voor oplegger;2019;2013;;;;;;;;;;
733;Trekker voor oplegger;2019;2014;;;;;;;;;;
734;Trekker voor oplegger;2019;2015;;;;;;;;;;
735;Trekker voor oplegger;2019;2016;;;;;;;;;;
736;Trekker voor oplegger;2019;2017;;;;;;;;;;
737;Trekker voor oplegger;2019;2018;;;;;;;;;;
738;Trekker voor oplegger;2019;2019;385.6;322.8;62.8;516.5;322.8;193.7;52199.0;32625.0;19575.0;9894.0
739;Trekker voor oplegger;2019;2020;711.7;597.0;114.7;918.5;597.0;321.5;103492.0;67270.0;36222.0;8875.0
740;Trekker voor oplegger;2020;2001;;;;;;;;;;
741;Trekker voor oplegger;2020;2002;;;;;;;;;;
742;Trekker voor oplegger;2020;2003;;;;;;;;;;
743;Trekker voor oplegger;2020;2004;;;;;;;;;;
744;Trekker voor oplegger;2020;2005;;;;;;;;;;
745;Trekker voor oplegger;2020;2006;;;;;;;;;;
746;Trekker voor oplegger;2020;2007;;;;;;;;;;
747;Trekker voor oplegger;2020;2008;;;;;;;;;;
748;Trekker voor oplegger;2020;2009;;;;;;;;;;
749;Trekker voor oplegger;2020;2010;;;;;;;;;;
750;Trekker voor oplegger;2020;2011;;;;;;;;;;
751;Trekker voor oplegger;2020;2012;;;;;;;;;;
752;Trekker voor oplegger;2020;2013;;;;;;;;;;
753;Trekker voor oplegger;2020;2014;;;;;;;;;;
754;Trekker voor oplegger;2020;2015;;;;;;;;;;
755;Trekker voor oplegger;2020;2016;;;;;;;;;;
756;Trekker voor oplegger;2020;2017;;;;;;;;;;
757;Trekker voor oplegger;2020;2018;;;;;;;;;;
758;Trekker voor oplegger;2020;2019;;;;;;;;;;
759;Trekker voor oplegger;2020;2020;298.6;257.5;41.1;372.7;257.5;115.2;59090.0;40831.0;18259.0;6307.0
760;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2001;3176.3;3047.8;128.5;3905.4;3047.8;857.6;40948.0;31956.0;8992.0;95375.0
761;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2002;3028.3;2902.6;125.7;3733.8;2902.6;831.1;39766.0;30914.0;8852.0;93892.0
762;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2003;2914.0;2796.2;117.8;3602.6;2796.2;806.5;39711.0;30821.0;8890.0;90722.0
763;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2004;2859.6;2736.7;122.9;3525.9;2736.7;789.2;39753.0;30855.0;8898.0;88695.0
764;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2005;2807.2;2679.5;127.7;3453.7;2679.5;774.2;40152.0;31151.0;9001.0;86016.0
765;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2006;2758.6;2621.8;136.8;3377.1;2621.8;755.3;39392.0;30581.0;8811.0;85731.0
766;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2007;2767.9;2626.2;141.8;3357.7;2626.2;731.5;39450.0;30855.0;8595.0;85113.0
767;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2008;2735.6;2601.4;134.2;3272.1;2601.4;670.7;38348.0;30487.0;7860.0;85326.0
768;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2009;2669.8;2537.7;132.1;3175.2;2537.7;637.5;37527.0;29993.0;7534.0;84611.0
769;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2010;2564.2;2431.9;132.3;3050.7;2431.9;618.8;36941.0;29448.0;7492.0;82584.0
770;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2011;2489.8;2360.0;129.8;2999.6;2360.0;639.5;37356.0;29391.0;7964.0;80298.0
771;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2012;2397.1;2269.5;127.6;2867.0;2269.5;597.5;36907.0;29215.0;7692.0;77683.0
772;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2013;2208.6;2072.4;136.3;2733.3;2072.4;660.9;36360.0;27568.0;8792.0;75173.0
773;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2014;2142.6;2002.7;139.9;2649.4;2002.7;646.7;36532.0;27615.0;8917.0;72522.0
774;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2015;2175.6;2037.0;138.6;2595.0;2037.0;558.0;36541.0;28684.0;7857.0;71016.0
775;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2016;2224.1;2075.3;148.9;2587.7;2075.3;512.4;36506.0;29276.0;7229.0;70885.0
776;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2017;2251.0;2113.2;137.8;2562.1;2113.2;449.0;36036.0;29721.0;6314.0;71099.0
777;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2018;2204.9;2058.8;146.1;2542.5;2058.8;483.6;35449.0;28706.0;6743.0;71722.0
778;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2019;2161.7;2009.4;152.3;2479.1;2009.4;469.7;34183.0;27707.0;6476.0;72523.0
779;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2020;2071.9;1909.5;162.4;2364.6;1909.5;455.1;32848.0;26526.0;6322.0;71988.0
780;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2001;2588.2;2492.8;95.4;3129.6;2492.8;636.7;38383.0;30574.0;7809.0;81535.0
781;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2002;2100.7;2026.0;74.7;2519.9;2026.0;493.8;33962.0;27306.0;6655.0;74197.0
782;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2003;1734.1;1677.3;56.8;2066.3;1677.3;389.0;31246.0;25364.0;5882.0;66130.0
783;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2004;1455.0;1407.2;47.8;1714.2;1407.2;306.9;28745.0;23598.0;5147.0;59633.0
784;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2005;1210.1;1170.9;39.2;1408.5;1170.9;237.6;26837.0;22311.0;4526.0;52482.0
785;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2006;992.6;959.8;32.8;1140.8;959.8;181.0;24362.0;20496.0;3865.0;46828.0
786;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2007;816.6;793.6;23.0;912.3;793.6;118.7;21849.0;19006.0;2843.0;41756.0
787;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2008;661.1;644.7;16.4;726.7;644.7;82.0;19540.0;17335.0;2205.0;37189.0
788;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2009;488.3;476.3;12.0;534.1;476.3;57.8;16262.0;14501.0;1761.0;32844.0
789;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2010;366.8;359.0;7.8;395.4;359.0;36.4;13539.0;12291.0;1248.0;29208.0
790;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2011;281.1;273.5;7.6;311.1;273.5;37.6;12105.0;10641.0;1464.0;25698.0
791;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2012;209.2;202.6;6.6;233.3;202.6;30.7;10339.0;8977.0;1361.0;22570.0
792;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2013;158.9;153.4;5.5;180.0;153.4;26.6;9046.0;7711.0;1336.0;19895.0
793;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2014;123.5;117.8;5.7;144.1;117.8;26.3;8094.0;6615.0;1478.0;17807.0
794;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2015;103.0;98.9;4.1;115.4;98.9;16.5;7349.0;6298.0;1051.0;15696.0
795;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2016;88.0;83.9;4.0;97.8;83.9;13.9;6878.0;5899.0;979.0;14225.0
796;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2017;73.1;70.4;2.7;79.1;70.4;8.7;6025.0;5365.0;660.0;13121.0
797;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2018;63.7;61.3;2.5;69.4;61.3;8.2;5758.0;5082.0;676.0;12058.0
798;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2019;51.8;50.2;1.6;55.2;50.2;5.0;5022.0;4567.0;455.0;10998.0
799;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2020;34.8;33.5;1.4;37.3;33.5;3.8;3604.0;3238.0;366.0;10344.0
800;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2001;588.1;555.0;33.1;775.9;555.0;220.9;56060.0;40099.0;15961.0;13840.0
801;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2002;927.6;876.6;51.0;1213.9;876.6;337.3;61635.0;44507.0;17127.0;19695.0
802;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2003;1179.8;1118.8;61.0;1536.3;1118.8;417.5;62473.0;45496.0;16977.0;24592.0
803;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2004;1404.5;1329.4;75.1;1811.7;1329.4;482.3;62340.0;45745.0;16595.0;29062.0
