ID;CPA2008;Perioden;Prijsindexcijfers_1;Kwartaalmutaties_2;Jaarmutaties_3
7434;73201A Kwantitatieve enquêtes;2015 2e kwartaal;103.9;-0.2;0.2
7435;73201A Kwantitatieve enquêtes;2015 3e kwartaal;103.8;-0.1;0.1
7436;73201A Kwantitatieve enquêtes;2015 4e kwartaal;103.7;-0.1;0.0
7437;73201A Kwantitatieve enquêtes;2015 jaargemiddelde;103.9;;0.1
7438;73201A Kwantitatieve enquêtes;2016 1e kwartaal;105.5;1.7;1.3
7439;73201A Kwantitatieve enquêtes;2016 2e kwartaal;105.3;-0.2;1.3
7440;73201A Kwantitatieve enquêtes;2016 3e kwartaal;105.4;0.1;1.5
7441;73201A Kwantitatieve enquêtes;2016 4e kwartaal;105.3;0.0;1.6
7442;73201A Kwantitatieve enquêtes;2016 jaargemiddelde;105.4;;1.4
7443;73201A Kwantitatieve enquêtes;2017 1e kwartaal;103.6;-1.7;-1.8
7444;73201A Kwantitatieve enquêtes;2017 2e kwartaal;103.9;0.3;-1.3
7445;73201A Kwantitatieve enquêtes;2017 3e kwartaal;103.9;0.0;-1.4
7446;73201A Kwantitatieve enquêtes;2017 4e kwartaal;103.9;0.0;-1.4
7447;73201A Kwantitatieve enquêtes;2017 jaargemiddelde;103.8;;-1.5
7448;74 Andere vrije beroepen en andere ..;2002 4e kwartaal;;;
7449;74 Andere vrije beroepen en andere ..;2003 1e kwartaal;;;
7450;74 Andere vrije beroepen en andere ..;2003 2e kwartaal;;;
7451;74 Andere vrije beroepen en andere ..;2003 3e kwartaal;;;
7452;74 Andere vrije beroepen en andere ..;2003 4e kwartaal;;;
7453;74 Andere vrije beroepen en andere ..;2003 jaargemiddelde;;;
7454;74 Andere vrije beroepen en andere ..;2004 1e kwartaal;;;
7455;74 Andere vrije beroepen en andere ..;2004 2e kwartaal;;;
7456;74 Andere vrije beroepen en andere ..;2004 3e kwartaal;;;
7457;74 Andere vrije beroepen en andere ..;2004 4e kwartaal;;;
7458;74 Andere vrije beroepen en andere ..;2004 jaargemiddelde;;;
7459;74 Andere vrije beroepen en andere ..;2005 1e kwartaal;;;
7460;74 Andere vrije beroepen en andere ..;2005 2e kwartaal;;;
7461;74 Andere vrije beroepen en andere ..;2005 3e kwartaal;;;
7462;74 Andere vrije beroepen en andere ..;2005 4e kwartaal;;;
7463;74 Andere vrije beroepen en andere ..;2005 jaargemiddelde;;;
7464;74 Andere vrije beroepen en andere ..;2006 1e kwartaal;;;
7465;74 Andere vrije beroepen en andere ..;2006 2e kwartaal;;;
7466;74 Andere vrije beroepen en andere ..;2006 3e kwartaal;;;
7467;74 Andere vrije beroepen en andere ..;2006 4e kwartaal;;;
7468;74 Andere vrije beroepen en andere ..;2006 jaargemiddelde;;;
7469;74 Andere vrije beroepen en andere ..;2007 1e kwartaal;;;
7470;74 Andere vrije beroepen en andere ..;2007 2e kwartaal;;;
7471;74 Andere vrije beroepen en andere ..;2007 3e kwartaal;;;
7472;74 Andere vrije beroepen en andere ..;2007 4e kwartaal;;;
7473;74 Andere vrije beroepen en andere ..;2007 jaargemiddelde;;;
7474;74 Andere vrije beroepen en andere ..;2008 1e kwartaal;;;
7475;74 Andere vrije beroepen en andere ..;2008 2e kwartaal;;;
7476;74 Andere vrije beroepen en andere ..;2008 3e kwartaal;;;
7477;74 Andere vrije beroepen en andere ..;2008 4e kwartaal;;;
7478;74 Andere vrije beroepen en andere ..;2008 jaargemiddelde;;;
7479;74 Andere vrije beroepen en andere ..;2009 1e kwartaal;;;
7480;74 Andere vrije beroepen en andere ..;2009 2e kwartaal;;;
7481;74 Andere vrije beroepen en andere ..;2009 3e kwartaal;;;
7482;74 Andere vrije beroepen en andere ..;2009 4e kwartaal;;;
7483;74 Andere vrije beroepen en andere ..;2009 jaargemiddelde;;;
7484;74 Andere vrije beroepen en andere ..;2010 1e kwartaal;;;
7485;74 Andere vrije beroepen en andere ..;2010 2e kwartaal;;;
7486;74 Andere vrije beroepen en andere ..;2010 3e kwartaal;;;
7487;74 Andere vrije beroepen en andere ..;2010 4e kwartaal;;;
7488;74 Andere vrije beroepen en andere ..;2010 jaargemiddelde;;;
7489;74 Andere vrije beroepen en andere ..;2011 1e kwartaal;;;
7490;74 Andere vrije beroepen en andere ..;2011 2e kwartaal;;;
7491;74 Andere vrije beroepen en andere ..;2011 3e kwartaal;;;
7492;74 Andere vrije beroepen en andere ..;2011 4e kwartaal;;;
7493;74 Andere vrije beroepen en andere ..;2011 jaargemiddelde;;;
7494;74 Andere vrije beroepen en andere ..;2012 1e kwartaal;;;
7495;74 Andere vrije beroepen en andere ..;2012 2e kwartaal;;;
7496;74 Andere vrije beroepen en andere ..;2012 3e kwartaal;;;
7497;74 Andere vrije beroepen en andere ..;2012 4e kwartaal;;;
7498;74 Andere vrije beroepen en andere ..;2012 jaargemiddelde;;;
7499;74 Andere vrije beroepen en andere ..;2013 1e kwartaal;;;
7500;74 Andere vrije beroepen en andere ..;2013 2e kwartaal;;;
7501;74 Andere vrije beroepen en andere ..;2013 3e kwartaal;;;
7502;74 Andere vrije beroepen en andere ..;2013 4e kwartaal;;;
7503;74 Andere vrije beroepen en andere ..;2013 jaargemiddelde;;;
7504;74 Andere vrije beroepen en andere ..;2014 1e kwartaal;;;
7505;74 Andere vrije beroepen en andere ..;2014 2e kwartaal;;;
7506;74 Andere vrije beroepen en andere ..;2014 3e kwartaal;;;
7507;74 Andere vrije beroepen en andere ..;2014 4e kwartaal;;;
7508;74 Andere vrije beroepen en andere ..;2014 jaargemiddelde;;;
7509;74 Andere vrije beroepen en andere ..;2015 1e kwartaal;;;
7510;74 Andere vrije beroepen en andere ..;2015 2e kwartaal;;;
7511;74 Andere vrije beroepen en andere ..;2015 3e kwartaal;;;
7512;74 Andere vrije beroepen en andere ..;2015 4e kwartaal;;;
7513;74 Andere vrije beroepen en andere ..;2015 jaargemiddelde;;;
7514;74 Andere vrije beroepen en andere ..;2016 1e kwartaal;;;
7515;74 Andere vrije beroepen en andere ..;2016 2e kwartaal;;;
7516;74 Andere vrije beroepen en andere ..;2016 3e kwartaal;;;
7517;74 Andere vrije beroepen en andere ..;2016 4e kwartaal;;;
7518;74 Andere vrije beroepen en andere ..;2016 jaargemiddelde;;;
7519;74 Andere vrije beroepen en andere ..;2017 1e kwartaal;;;
7520;74 Andere vrije beroepen en andere ..;2017 2e kwartaal;;;
7521;74 Andere vrije beroepen en andere ..;2017 3e kwartaal;;;
7522;74 Andere vrije beroepen en andere ..;2017 4e kwartaal;;;
7523;74 Andere vrije beroepen en andere ..;2017 jaargemiddelde;;;
7524;75 Veterinaire diensten;2002 4e kwartaal;;;
7525;75 Veterinaire diensten;2003 1e kwartaal;;;
7526;75 Veterinaire diensten;2003 2e kwartaal;;;
7527;75 Veterinaire diensten;2003 3e kwartaal;;;
7528;75 Veterinaire diensten;2003 4e kwartaal;;;
7529;75 Veterinaire diensten;2003 jaargemiddelde;;;
7530;75 Veterinaire diensten;2004 1e kwartaal;;;
7531;75 Veterinaire diensten;2004 2e kwartaal;;;
7532;75 Veterinaire diensten;2004 3e kwartaal;;;
7533;75 Veterinaire diensten;2004 4e kwartaal;;;
7534;75 Veterinaire diensten;2004 jaargemiddelde;;;
7535;75 Veterinaire diensten;2005 1e kwartaal;;;
7536;75 Veterinaire diensten;2005 2e kwartaal;;;
7537;75 Veterinaire diensten;2005 3e kwartaal;;;
7538;75 Veterinaire diensten;2005 4e kwartaal;;;
7539;75 Veterinaire diensten;2005 jaargemiddelde;;;
7540;75 Veterinaire diensten;2006 1e kwartaal;;;
7541;75 Veterinaire diensten;2006 2e kwartaal;;;
7542;75 Veterinaire diensten;2006 3e kwartaal;;;
7543;75 Veterinaire diensten;2006 4e kwartaal;;;
7544;75 Veterinaire diensten;2006 jaargemiddelde;;;
7545;75 Veterinaire diensten;2007 1e kwartaal;;;
7546;75 Veterinaire diensten;2007 2e kwartaal;;;
7547;75 Veterinaire diensten;2007 3e kwartaal;;;
7548;75 Veterinaire diensten;2007 4e kwartaal;;;
7549;75 Veterinaire diensten;2007 jaargemiddelde;;;
7550;75 Veterinaire diensten;2008 1e kwartaal;;;
7551;75 Veterinaire diensten;2008 2e kwartaal;;;
7552;75 Veterinaire diensten;2008 3e kwartaal;;;
7553;75 Veterinaire diensten;2008 4e kwartaal;;;
7554;75 Veterinaire diensten;2008 jaargemiddelde;;;
7555;75 Veterinaire diensten;2009 1e kwartaal;;;
7556;75 Veterinaire diensten;2009 2e kwartaal;;;
7557;75 Veterinaire diensten;2009 3e kwartaal;;;
7558;75 Veterinaire diensten;2009 4e kwartaal;;;
7559;75 Veterinaire diensten;2009 jaargemiddelde;;;
7560;75 Veterinaire diensten;2010 1e kwartaal;;;
7561;75 Veterinaire diensten;2010 2e kwartaal;;;
7562;75 Veterinaire diensten;2010 3e kwartaal;;;
7563;75 Veterinaire diensten;2010 4e kwartaal;;;
7564;75 Veterinaire diensten;2010 jaargemiddelde;;;
7565;75 Veterinaire diensten;2011 1e kwartaal;;;
7566;75 Veterinaire diensten;2011 2e kwartaal;;;
7567;75 Veterinaire diensten;2011 3e kwartaal;;;
7568;75 Veterinaire diensten;2011 4e kwartaal;;;
7569;75 Veterinaire diensten;2011 jaargemiddelde;;;
7570;75 Veterinaire diensten;2012 1e kwartaal;;;
7571;75 Veterinaire diensten;2012 2e kwartaal;;;
7572;75 Veterinaire diensten;2012 3e kwartaal;;;
7573;75 Veterinaire diensten;2012 4e kwartaal;;;
7574;75 Veterinaire diensten;2012 jaargemiddelde;;;
7575;75 Veterinaire diensten;2013 1e kwartaal;;;
7576;75 Veterinaire diensten;2013 2e kwartaal;;;
7577;75 Veterinaire diensten;2013 3e kwartaal;;;
7578;75 Veterinaire diensten;2013 4e kwartaal;;;
7579;75 Veterinaire diensten;2013 jaargemiddelde;;;
7580;75 Veterinaire diensten;2014 1e kwartaal;;;
7581;75 Veterinaire diensten;2014 2e kwartaal;;;
7582;75 Veterinaire diensten;2014 3e kwartaal;;;
7583;75 Veterinaire diensten;2014 4e kwartaal;;;
7584;75 Veterinaire diensten;2014 jaargemiddelde;;;
7585;75 Veterinaire diensten;2015 1e kwartaal;;;
7586;75 Veterinaire diensten;2015 2e kwartaal;;;
7587;75 Veterinaire diensten;2015 3e kwartaal;;;
7588;75 Veterinaire diensten;2015 4e kwartaal;;;
7589;75 Veterinaire diensten;2015 jaargemiddelde;;;
7590;75 Veterinaire diensten;2016 1e kwartaal;;;
7591;75 Veterinaire diensten;2016 2e kwartaal;;;
7592;75 Veterinaire diensten;2016 3e kwartaal;;;
7593;75 Veterinaire diensten;2016 4e kwartaal;;;
7594;75 Veterinaire diensten;2016 jaargemiddelde;;;
7595;75 Veterinaire diensten;2017 1e kwartaal;;;
7596;75 Veterinaire diensten;2017 2e kwartaal;;;
7597;75 Veterinaire diensten;2017 3e kwartaal;;;
7598;75 Veterinaire diensten;2017 4e kwartaal;;;
7599;75 Veterinaire diensten;2017 jaargemiddelde;;;
7600;N Administratieve en ondersteunende ..;2002 4e kwartaal;;;
7601;N Administratieve en ondersteunende ..;2003 1e kwartaal;;;
7602;N Administratieve en ondersteunende ..;2003 2e kwartaal;;;
7603;N Administratieve en ondersteunende ..;2003 3e kwartaal;;;
7604;N Administratieve en ondersteunende ..;2003 4e kwartaal;;;
7605;N Administratieve en ondersteunende ..;2003 jaargemiddelde;;;
7606;N Administratieve en ondersteunende ..;2004 1e kwartaal;;;
7607;N Administratieve en ondersteunende ..;2004 2e kwartaal;;;
7608;N Administratieve en ondersteunende ..;2004 3e kwartaal;;;
7609;N Administratieve en ondersteunende ..;2004 4e kwartaal;;;
7610;N Administratieve en ondersteunende ..;2004 jaargemiddelde;;;
7611;N Administratieve en ondersteunende ..;2005 1e kwartaal;;;
7612;N Administratieve en ondersteunende ..;2005 2e kwartaal;;;
7613;N Administratieve en ondersteunende ..;2005 3e kwartaal;;;
7614;N Administratieve en ondersteunende ..;2005 4e kwartaal;;;
7615;N Administratieve en ondersteunende ..;2005 jaargemiddelde;;;
7616;N Administratieve en ondersteunende ..;2006 1e kwartaal;90.0;;
7617;N Administratieve en ondersteunende ..;2006 2e kwartaal;89.9;0.0;
7618;N Administratieve en ondersteunende ..;2006 3e kwartaal;89.5;-0.5;
7619;N Administratieve en ondersteunende ..;2006 4e kwartaal;91.1;1.8;
7620;N Administratieve en ondersteunende ..;2006 jaargemiddelde;90.1;;
7621;N Administratieve en ondersteunende ..;2007 1e kwartaal;92.6;1.6;2.9
7622;N Administratieve en ondersteunende ..;2007 2e kwartaal;92.7;0.1;3.0
7623;N Administratieve en ondersteunende ..;2007 3e kwartaal;92.8;0.1;3.6
7624;N Administratieve en ondersteunende ..;2007 4e kwartaal;94.3;1.6;3.4
7625;N Administratieve en ondersteunende ..;2007 jaargemiddelde;93.1;;3.3
7626;N Administratieve en ondersteunende ..;2008 1e kwartaal;95.1;0.8;2.7
7627;N Administratieve en ondersteunende ..;2008 2e kwartaal;95.3;0.3;2.9
7628;N Administratieve en ondersteunende ..;2008 3e kwartaal;95.5;0.1;2.9
7629;N Administratieve en ondersteunende ..;2008 4e kwartaal;96.8;1.4;2.7
7630;N Administratieve en ondersteunende ..;2008 jaargemiddelde;95.7;;2.8
7631;N Administratieve en ondersteunende ..;2009 1e kwartaal;99.2;2.5;4.4
7632;N Administratieve en ondersteunende ..;2009 2e kwartaal;99.2;0.0;4.1
7633;N Administratieve en ondersteunende ..;2009 3e kwartaal;98.1;-1.1;2.7
7634;N Administratieve en ondersteunende ..;2009 4e kwartaal;99.3;1.3;2.6
7635;N Administratieve en ondersteunende ..;2009 jaargemiddelde;99.0;;3.5
7636;N Administratieve en ondersteunende ..;2010 1e kwartaal;100.7;1.3;1.5
7637;N Administratieve en ondersteunende ..;2010 2e kwartaal;100.4;-0.3;1.1
7638;N Administratieve en ondersteunende ..;2010 3e kwartaal;98.9;-1.5;0.8
7639;N Administratieve en ondersteunende ..;2010 4e kwartaal;100.1;1.2;0.8
7640;N Administratieve en ondersteunende ..;2010 jaargemiddelde;100.0;;1.0
7641;N Administratieve en ondersteunende ..;2011 1e kwartaal;101.8;1.8;1.2
7642;N Administratieve en ondersteunende ..;2011 2e kwartaal;101.9;0.1;1.5
7643;N Administratieve en ondersteunende ..;2011 3e kwartaal;100.5;-1.3;1.7
7644;N Administratieve en ondersteunende ..;2011 4e kwartaal;101.8;1.2;1.7
7645;N Administratieve en ondersteunende ..;2011 jaargemiddelde;101.5;;1.5
7646;N Administratieve en ondersteunende ..;2012 1e kwartaal;103.0;1.3;1.2
7647;N Administratieve en ondersteunende ..;2012 2e kwartaal;102.7;-0.4;0.7
7648;N Administratieve en ondersteunende ..;2012 3e kwartaal;101.8;-0.8;1.3
7649;N Administratieve en ondersteunende ..;2012 4e kwartaal;103.2;1.3;1.4
7650;N Administratieve en ondersteunende ..;2012 jaargemiddelde;102.7;;1.1
7651;N Administratieve en ondersteunende ..;2013 1e kwartaal;105.1;1.9;2.0
7652;N Administratieve en ondersteunende ..;2013 2e kwartaal;105.2;0.2;2.5
7653;N Administratieve en ondersteunende ..;2013 3e kwartaal;104.3;-0.9;2.5
7654;N Administratieve en ondersteunende ..;2013 4e kwartaal;104.7;0.4;1.5
7655;N Administratieve en ondersteunende ..;2013 jaargemiddelde;104.8;;2.1
7656;N Administratieve en ondersteunende ..;2014 1e kwartaal;105.8;1.1;0.7
7657;N Administratieve en ondersteunende ..;2014 2e kwartaal;105.6;-0.2;0.4
7658;N Administratieve en ondersteunende ..;2014 3e kwartaal;104.8;-0.7;0.5
7659;N Administratieve en ondersteunende ..;2014 4e kwartaal;106.3;1.4;1.5
7660;N Administratieve en ondersteunende ..;2014 jaargemiddelde;105.6;;0.8
7661;N Administratieve en ondersteunende ..;2015 1e kwartaal;107.2;0.9;1.3
7662;N Administratieve en ondersteunende ..;2015 2e kwartaal;107.1;-0.1;1.4
7663;N Administratieve en ondersteunende ..;2015 3e kwartaal;105.7;-1.3;0.8
7664;N Administratieve en ondersteunende ..;2015 4e kwartaal;106.8;1.1;0.5
7665;N Administratieve en ondersteunende ..;2015 jaargemiddelde;106.7;;1.0
7666;N Administratieve en ondersteunende ..;2016 1e kwartaal;108.2;1.3;0.9
7667;N Administratieve en ondersteunende ..;2016 2e kwartaal;108.6;0.3;1.4
7668;N Administratieve en ondersteunende ..;2016 3e kwartaal;107.8;-0.7;1.9
7669;N Administratieve en ondersteunende ..;2016 4e kwartaal;108.4;0.6;1.5
7670;N Administratieve en ondersteunende ..;2016 jaargemiddelde;108.2;;1.4
7671;N Administratieve en ondersteunende ..;2017 1e kwartaal;110.1;1.6;1.7
7672;N Administratieve en ondersteunende ..;2017 2e kwartaal;110.3;0.2;1.6
7673;N Administratieve en ondersteunende ..;2017 3e kwartaal;109.6;-0.7;1.7
7674;N Administratieve en ondersteunende ..;2017 4e kwartaal;110.5;0.8;2.0
7675;N Administratieve en ondersteunende ..;2017 jaargemiddelde;110.1;;1.7
7676;77 Verhuur en lease;2002 4e kwartaal;;;
7677;77 Verhuur en lease;2003 1e kwartaal;;;
7678;77 Verhuur en lease;2003 2e kwartaal;;;
7679;77 Verhuur en lease;2003 3e kwartaal;;;
7680;77 Verhuur en lease;2003 4e kwartaal;;;
7681;77 Verhuur en lease;2003 jaargemiddelde;;;
7682;77 Verhuur en lease;2004 1e kwartaal;;;
7683;77 Verhuur en lease;2004 2e kwartaal;;;
7684;77 Verhuur en lease;2004 3e kwartaal;;;
7685;77 Verhuur en lease;2004 4e kwartaal;;;
7686;77 Verhuur en lease;2004 jaargemiddelde;;;
7687;77 Verhuur en lease;2005 1e kwartaal;;;
7688;77 Verhuur en lease;2005 2e kwartaal;;;
7689;77 Verhuur en lease;2005 3e kwartaal;;;
7690;77 Verhuur en lease;2005 4e kwartaal;;;
7691;77 Verhuur en lease;2005 jaargemiddelde;;;
7692;77 Verhuur en lease;2006 1e kwartaal;93.7;;
7693;77 Verhuur en lease;2006 2e kwartaal;94.6;0.9;
7694;77 Verhuur en lease;2006 3e kwartaal;94.7;0.2;
7695;77 Verhuur en lease;2006 4e kwartaal;95.2;0.5;
7696;77 Verhuur en lease;2006 jaargemiddelde;94.5;;
7697;77 Verhuur en lease;2007 1e kwartaal;96.2;1.1;2.7
7698;77 Verhuur en lease;2007 2e kwartaal;96.7;0.5;2.2
7699;77 Verhuur en lease;2007 3e kwartaal;96.9;0.3;2.3
7700;77 Verhuur en lease;2007 4e kwartaal;96.9;-0.1;1.8
7701;77 Verhuur en lease;2007 jaargemiddelde;96.7;;2.3
7702;77 Verhuur en lease;2008 1e kwartaal;95.7;-1.2;-0.6
7703;77 Verhuur en lease;2008 2e kwartaal;96.7;1.0;0.0
7704;77 Verhuur en lease;2008 3e kwartaal;97.9;1.2;1.0
7705;77 Verhuur en lease;2008 4e kwartaal;97.5;-0.4;0.6
7706;77 Verhuur en lease;2008 jaargemiddelde;96.9;;0.3
7707;77 Verhuur en lease;2009 1e kwartaal;98.4;1.0;2.9
7708;77 Verhuur en lease;2009 2e kwartaal;98.9;0.5;2.3
7709;77 Verhuur en lease;2009 3e kwartaal;99.5;0.6;1.7
7710;77 Verhuur en lease;2009 4e kwartaal;99.5;0.0;2.1
7711;77 Verhuur en lease;2009 jaargemiddelde;99.1;;2.2
7712;77 Verhuur en lease;2010 1e kwartaal;100.5;1.0;2.1
7713;77 Verhuur en lease;2010 2e kwartaal;100.0;-0.5;1.1
7714;77 Verhuur en lease;2010 3e kwartaal;99.6;-0.4;0.0
7715;77 Verhuur en lease;2010 4e kwartaal;99.9;0.4;0.4
7716;77 Verhuur en lease;2010 jaargemiddelde;100.0;;0.9
7717;77 Verhuur en lease;2011 1e kwartaal;101.5;1.6;1.0
7718;77 Verhuur en lease;2011 2e kwartaal;101.9;0.4;1.9
7719;77 Verhuur en lease;2011 3e kwartaal;101.2;-0.7;1.6
7720;77 Verhuur en lease;2011 4e kwartaal;101.2;0.0;1.3
7721;77 Verhuur en lease;2011 jaargemiddelde;101.4;;1.4
7722;77 Verhuur en lease;2012 1e kwartaal;101.1;-0.1;-0.4
7723;77 Verhuur en lease;2012 2e kwartaal;101.2;0.1;-0.7
7724;77 Verhuur en lease;2012 3e kwartaal;101.8;0.6;0.6
7725;77 Verhuur en lease;2012 4e kwartaal;101.8;0.0;0.5
7726;77 Verhuur en lease;2012 jaargemiddelde;101.5;;0.0
7727;77 Verhuur en lease;2013 1e kwartaal;102.8;1.0;1.6
7728;77 Verhuur en lease;2013 2e kwartaal;102.5;-0.3;1.3
7729;77 Verhuur en lease;2013 3e kwartaal;102.5;0.1;0.7
7730;77 Verhuur en lease;2013 4e kwartaal;102.2;-0.3;0.5
7731;77 Verhuur en lease;2013 jaargemiddelde;102.5;;1.0
7732;77 Verhuur en lease;2014 1e kwartaal;103.1;0.9;0.4
7733;77 Verhuur en lease;2014 2e kwartaal;102.5;-0.6;0.0
7734;77 Verhuur en lease;2014 3e kwartaal;102.3;-0.2;-0.3
7735;77 Verhuur en lease;2014 4e kwartaal;102.5;0.2;0.3
7736;77 Verhuur en lease;2014 jaargemiddelde;102.6;;0.1
7737;77 Verhuur en lease;2015 1e kwartaal;102.7;0.2;-0.4
7738;77 Verhuur en lease;2015 2e kwartaal;101.6;-1.1;-0.9
7739;77 Verhuur en lease;2015 3e kwartaal;101.2;-0.4;-1.1
7740;77 Verhuur en lease;2015 4e kwartaal;101.2;0.0;-1.3
7741;77 Verhuur en lease;2015 jaargemiddelde;101.7;;-0.9
7742;77 Verhuur en lease;2016 1e kwartaal;102.0;0.9;-0.7
7743;77 Verhuur en lease;2016 2e kwartaal;102.0;0.0;0.4
7744;77 Verhuur en lease;2016 3e kwartaal;101.5;-0.5;0.3
7745;77 Verhuur en lease;2016 4e kwartaal;101.7;0.2;0.6
7746;77 Verhuur en lease;2016 jaargemiddelde;101.8;;0.2
7747;77 Verhuur en lease;2017 1e kwartaal;102.9;1.2;0.9
7748;77 Verhuur en lease;2017 2e kwartaal;102.4;-0.5;0.3
7749;77 Verhuur en lease;2017 3e kwartaal;101.6;-0.7;0.1
7750;77 Verhuur en lease;2017 4e kwartaal;102.1;0.5;0.4
7751;77 Verhuur en lease;2017 jaargemiddelde;102.2;;0.4
7752;771 Verhuur en lease van auto’s;2002 4e kwartaal;;;
7753;771 Verhuur en lease van auto’s;2003 1e kwartaal;;;
7754;771 Verhuur en lease van auto’s;2003 2e kwartaal;;;
7755;771 Verhuur en lease van auto’s;2003 3e kwartaal;;;
7756;771 Verhuur en lease van auto’s;2003 4e kwartaal;;;
7757;771 Verhuur en lease van auto’s;2003 jaargemiddelde;;;
7758;771 Verhuur en lease van auto’s;2004 1e kwartaal;;;
7759;771 Verhuur en lease van auto’s;2004 2e kwartaal;;;
7760;771 Verhuur en lease van auto’s;2004 3e kwartaal;;;
7761;771 Verhuur en lease van auto’s;2004 4e kwartaal;;;
7762;771 Verhuur en lease van auto’s;2004 jaargemiddelde;;;
7763;771 Verhuur en lease van auto’s;2005 1e kwartaal;;;
7764;771 Verhuur en lease van auto’s;2005 2e kwartaal;;;
7765;771 Verhuur en lease van auto’s;2005 3e kwartaal;;;
7766;771 Verhuur en lease van auto’s;2005 4e kwartaal;;;
7767;771 Verhuur en lease van auto’s;2005 jaargemiddelde;;;
7768;771 Verhuur en lease van auto’s;2006 1e kwartaal;93.7;;
7769;771 Verhuur en lease van auto’s;2006 2e kwartaal;94.6;0.9;
7770;771 Verhuur en lease van auto’s;2006 3e kwartaal;94.7;0.2;
7771;771 Verhuur en lease van auto’s;2006 4e kwartaal;95.2;0.5;
7772;771 Verhuur en lease van auto’s;2006 jaargemiddelde;94.5;;
7773;771 Verhuur en lease van auto’s;2007 1e kwartaal;96.2;1.1;2.7
7774;771 Verhuur en lease van auto’s;2007 2e kwartaal;96.7;0.5;2.2
7775;771 Verhuur en lease van auto’s;2007 3e kwartaal;96.9;0.3;2.3
7776;771 Verhuur en lease van auto’s;2007 4e kwartaal;96.9;-0.1;1.8
7777;771 Verhuur en lease van auto’s;2007 jaargemiddelde;96.7;;2.3
7778;771 Verhuur en lease van auto’s;2008 1e kwartaal;95.7;-1.2;-0.6
7779;771 Verhuur en lease van auto’s;2008 2e kwartaal;96.7;1.0;0.0
7780;771 Verhuur en lease van auto’s;2008 3e kwartaal;97.9;1.2;1.0
7781;771 Verhuur en lease van auto’s;2008 4e kwartaal;97.5;-0.4;0.6
7782;771 Verhuur en lease van auto’s;2008 jaargemiddelde;96.9;;0.3
7783;771 Verhuur en lease van auto’s;2009 1e kwartaal;98.4;1.0;2.9
7784;771 Verhuur en lease van auto’s;2009 2e kwartaal;98.9;0.5;2.3
7785;771 Verhuur en lease van auto’s;2009 3e kwartaal;99.5;0.6;1.7
7786;771 Verhuur en lease van auto’s;2009 4e kwartaal;99.5;0.0;2.1
7787;771 Verhuur en lease van auto’s;2009 jaargemiddelde;99.1;;2.2
7788;771 Verhuur en lease van auto’s;2010 1e kwartaal;100.5;1.0;2.1
7789;771 Verhuur en lease van auto’s;2010 2e kwartaal;100.0;-0.5;1.1
7790;771 Verhuur en lease van auto’s;2010 3e kwartaal;99.6;-0.4;0.0
7791;771 Verhuur en lease van auto’s;2010 4e kwartaal;99.9;0.4;0.4
7792;771 Verhuur en lease van auto’s;2010 jaargemiddelde;100.0;;0.9
7793;771 Verhuur en lease van auto’s;2011 1e kwartaal;101.5;1.6;1.0
7794;771 Verhuur en lease van auto’s;2011 2e kwartaal;101.9;0.4;1.9
7795;771 Verhuur en lease van auto’s;2011 3e kwartaal;101.2;-0.7;1.6
7796;771 Verhuur en lease van auto’s;2011 4e kwartaal;101.2;0.0;1.3
7797;771 Verhuur en lease van auto’s;2011 jaargemiddelde;101.4;;1.4
7798;771 Verhuur en lease van auto’s;2012 1e kwartaal;101.1;-0.1;-0.4
7799;771 Verhuur en lease van auto’s;2012 2e kwartaal;101.2;0.1;-0.7
7800;771 Verhuur en lease van auto’s;2012 3e kwartaal;101.8;0.6;0.6
7801;771 Verhuur en lease van auto’s;2012 4e kwartaal;101.8;0.0;0.5
7802;771 Verhuur en lease van auto’s;2012 jaargemiddelde;101.5;;0.0
7803;771 Verhuur en lease van auto’s;2013 1e kwartaal;102.8;1.0;1.6
7804;771 Verhuur en lease van auto’s;2013 2e kwartaal;102.5;-0.3;1.3
7805;771 Verhuur en lease van auto’s;2013 3e kwartaal;102.5;0.1;0.7
7806;771 Verhuur en lease van auto’s;2013 4e kwartaal;102.2;-0.3;0.5
7807;771 Verhuur en lease van auto’s;2013 jaargemiddelde;102.5;;1.0
7808;771 Verhuur en lease van auto’s;2014 1e kwartaal;103.1;0.9;0.4
7809;771 Verhuur en lease van auto’s;2014 2e kwartaal;102.5;-0.6;0.0
7810;771 Verhuur en lease van auto’s;2014 3e kwartaal;102.3;-0.2;-0.3
7811;771 Verhuur en lease van auto’s;2014 4e kwartaal;102.5;0.2;0.3
7812;771 Verhuur en lease van auto’s;2014 jaargemiddelde;102.6;;0.1
7813;771 Verhuur en lease van auto’s;2015 1e kwartaal;102.7;0.2;-0.4
7814;771 Verhuur en lease van auto’s;2015 2e kwartaal;101.6;-1.1;-0.9
7815;771 Verhuur en lease van auto’s;2015 3e kwartaal;101.2;-0.4;-1.1
7816;771 Verhuur en lease van auto’s;2015 4e kwartaal;101.2;0.0;-1.3
7817;771 Verhuur en lease van auto’s;2015 jaargemiddelde;101.7;;-0.9
7818;771 Verhuur en lease van auto’s;2016 1e kwartaal;102.0;0.9;-0.7
7819;771 Verhuur en lease van auto’s;2016 2e kwartaal;102.0;0.0;0.4
7820;771 Verhuur en lease van auto’s;2016 3e kwartaal;101.5;-0.5;0.3
