ID;Geslacht;Leeftijd;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
5046;Vrouwen;66;1891 tot 1896;0.03951;40835;1613;11.2
5047;Vrouwen;66;1896 tot 1901;0.03433;45779;1572;11.89
5048;Vrouwen;66;1901 tot 1906;0.03383;48516;1641;12.1
5049;Vrouwen;66;1906 tot 1911;0.03297;51855;1710;12.03
5050;Vrouwen;66;1911 tot 1916;0.03207;55315;1774;12.43
5051;Vrouwen;66;1916 tot 1921;0.0331;51445;1703;12.04
5052;Vrouwen;66;1921 tot 1926;0.02918;61290;1789;12.65
5053;Vrouwen;66;1926 tot 1931;0.02916;63769;1860;12.63
5054;Vrouwen;66;1931 tot 1936;0.02753;67391;1856;12.92
5055;Vrouwen;66;1936 tot 1941;0.02756;69922;1927;12.94
5056;Vrouwen;66;1941 tot 1946;0.02733;66664;1822;12.66
5057;Vrouwen;66;1946 tot 1951;0.02176;76625;1668;14.15
5058;Vrouwen;66;1951 tot 1956;0.01939;80450;1560;14.55
5059;Vrouwen;66;1956 tot 1961;0.01661;82967;1378;15.01
5060;Vrouwen;66;1961 tot 1966;0.01582;84410;1336;15.61
5061;Vrouwen;66;1966 tot 1971;0.01471;84619;1245;16.02
5062;Vrouwen;66;1971 tot 1976;0.01337;85633;1145;16.5
5063;Vrouwen;66;1976 tot 1981;0.01182;86823;1026;17.56
5064;Vrouwen;66;1981 tot 1986;0.0116;87699;1017;18.19
5065;Vrouwen;66;1986 tot 1991;0.01104;88099;973;18.49
5066;Vrouwen;66;1991 tot 1996;0.01114;88339;984;18.59
5067;Vrouwen;66;1996 tot 2001;0.01059;88745;939;18.75
5068;Vrouwen;66;2001 tot 2006;0.0095;89274;848;19.14
5069;Vrouwen;66;2006 tot 2011;0.00845;90400;764;20.07
5070;Vrouwen;67;1861 tot 1866;0.04664;28011;1306;10.16
5071;Vrouwen;67;1866 tot 1871;0.04743;28039;1330;10.01
5072;Vrouwen;67;1871 tot 1876;0.04666;29157;1360;10.17
5073;Vrouwen;67;1876 tot 1881;0.0421;33976;1430;10.44
5074;Vrouwen;67;1881 tot 1886;0.04148;35933;1490;10.78
5075;Vrouwen;67;1886 tot 1891;0.04297;37808;1625;10.86
5076;Vrouwen;67;1891 tot 1896;0.04187;39222;1642;10.64
5077;Vrouwen;67;1896 tot 1901;0.03888;44207;1719;11.29
5078;Vrouwen;67;1901 tot 1906;0.03588;46875;1682;11.5
5079;Vrouwen;67;1906 tot 1911;0.0364;50145;1825;11.42
5080;Vrouwen;67;1911 tot 1916;0.03459;53540;1852;11.83
5081;Vrouwen;67;1916 tot 1921;0.03587;49742;1784;11.43
5082;Vrouwen;67;1921 tot 1926;0.03273;59501;1947;12.01
5083;Vrouwen;67;1926 tot 1931;0.03276;61910;2028;11.99
5084;Vrouwen;67;1931 tot 1936;0.03098;65536;2031;12.27
5085;Vrouwen;67;1936 tot 1941;0.03002;67995;2041;12.29
5086;Vrouwen;67;1941 tot 1946;0.03055;64842;1981;12.0
5087;Vrouwen;67;1946 tot 1951;0.02411;74957;1807;13.46
5088;Vrouwen;67;1951 tot 1956;0.02126;78890;1677;13.83
5089;Vrouwen;67;1956 tot 1961;0.01943;81589;1586;14.26
5090;Vrouwen;67;1961 tot 1966;0.018;83074;1495;14.86
5091;Vrouwen;67;1966 tot 1971;0.01667;83374;1390;15.25
5092;Vrouwen;67;1971 tot 1976;0.01537;84488;1298;15.72
5093;Vrouwen;67;1976 tot 1981;0.01344;85797;1153;16.77
5094;Vrouwen;67;1981 tot 1986;0.01248;86682;1081;17.4
5095;Vrouwen;67;1986 tot 1991;0.01227;87127;1069;17.69
5096;Vrouwen;67;1991 tot 1996;0.01198;87355;1046;17.79
5097;Vrouwen;67;1996 tot 2001;0.01136;87806;997;17.94
5098;Vrouwen;67;2001 tot 2006;0.01041;88426;920;18.32
5099;Vrouwen;67;2006 tot 2011;0.00938;89637;841;19.24
5100;Vrouwen;68;1861 tot 1866;0.05067;26704;1353;9.63
5101;Vrouwen;68;1866 tot 1871;0.05422;26709;1448;9.48
5102;Vrouwen;68;1871 tot 1876;0.05054;27797;1405;9.65
5103;Vrouwen;68;1876 tot 1881;0.04968;32546;1617;9.88
5104;Vrouwen;68;1881 tot 1886;0.04685;34443;1614;10.22
5105;Vrouwen;68;1886 tot 1891;0.04533;36184;1640;10.33
5106;Vrouwen;68;1891 tot 1896;0.04612;37580;1733;10.08
5107;Vrouwen;68;1896 tot 1901;0.04334;42488;1841;10.73
5108;Vrouwen;68;1901 tot 1906;0.0406;45193;1835;10.91
5109;Vrouwen;68;1906 tot 1911;0.04088;48320;1975;10.84
5110;Vrouwen;68;1911 tot 1916;0.03801;51689;1965;11.23
5111;Vrouwen;68;1916 tot 1921;0.03893;47958;1867;10.84
5112;Vrouwen;68;1921 tot 1926;0.03666;57554;2110;11.4
5113;Vrouwen;68;1926 tot 1931;0.03622;59881;2169;11.38
5114;Vrouwen;68;1931 tot 1936;0.03315;63505;2105;11.65
5115;Vrouwen;68;1936 tot 1941;0.0324;65954;2137;11.66
5116;Vrouwen;68;1941 tot 1946;0.03359;62861;2111;11.36
5117;Vrouwen;68;1946 tot 1951;0.02686;73150;1965;12.78
5118;Vrouwen;68;1951 tot 1956;0.02376;77213;1835;13.12
5119;Vrouwen;68;1956 tot 1961;0.02166;80003;1733;13.53
5120;Vrouwen;68;1961 tot 1966;0.01942;81579;1584;14.12
5121;Vrouwen;68;1966 tot 1971;0.01833;81984;1503;14.5
5122;Vrouwen;68;1971 tot 1976;0.01741;83190;1448;14.96
5123;Vrouwen;68;1976 tot 1981;0.01503;84644;1272;15.99
5124;Vrouwen;68;1981 tot 1986;0.01403;85600;1201;16.61
5125;Vrouwen;68;1986 tot 1991;0.01315;86057;1131;16.91
5126;Vrouwen;68;1991 tot 1996;0.01344;86309;1160;17.0
5127;Vrouwen;68;1996 tot 2001;0.0133;86809;1154;17.15
5128;Vrouwen;68;2001 tot 2006;0.01165;87505;1019;17.51
5129;Vrouwen;68;2006 tot 2011;0.0101;88795;897;18.42
5130;Vrouwen;69;1861 tot 1866;0.05678;25351;1439;9.12
5131;Vrouwen;69;1866 tot 1871;0.05834;25261;1474;9.0
5132;Vrouwen;69;1871 tot 1876;0.05465;26392;1442;9.14
5133;Vrouwen;69;1876 tot 1881;0.05451;30929;1686;9.37
5134;Vrouwen;69;1881 tot 1886;0.05012;32829;1645;9.7
5135;Vrouwen;69;1886 tot 1891;0.04905;34544;1694;9.79
5136;Vrouwen;69;1891 tot 1896;0.05038;35846;1806;9.54
5137;Vrouwen;69;1896 tot 1901;0.04504;40647;1831;10.19
5138;Vrouwen;69;1901 tot 1906;0.04475;43358;1940;10.35
5139;Vrouwen;69;1906 tot 1911;0.04522;46345;2096;10.28
5140;Vrouwen;69;1911 tot 1916;0.04392;49724;2184;10.66
5141;Vrouwen;69;1916 tot 1921;0.04419;46090;2037;10.26
5142;Vrouwen;69;1921 tot 1926;0.04021;55444;2229;10.82
5143;Vrouwen;69;1926 tot 1931;0.03972;57712;2292;10.79
5144;Vrouwen;69;1931 tot 1936;0.03793;61400;2329;11.03
5145;Vrouwen;69;1936 tot 1941;0.03721;63817;2375;11.03
5146;Vrouwen;69;1941 tot 1946;0.03676;60750;2233;10.74
5147;Vrouwen;69;1946 tot 1951;0.03037;71185;2162;12.12
5148;Vrouwen;69;1951 tot 1956;0.02699;75378;2035;12.42
5149;Vrouwen;69;1956 tot 1961;0.02372;78271;1857;12.82
5150;Vrouwen;69;1961 tot 1966;0.02207;79995;1766;13.39
5151;Vrouwen;69;1966 tot 1971;0.02071;80482;1667;13.76
5152;Vrouwen;69;1971 tot 1976;0.01908;81742;1560;14.22
5153;Vrouwen;69;1976 tot 1981;0.01687;83372;1407;15.22
5154;Vrouwen;69;1981 tot 1986;0.01512;84399;1276;15.84
5155;Vrouwen;69;1986 tot 1991;0.01471;84926;1249;16.12
5156;Vrouwen;69;1991 tot 1996;0.01467;85149;1249;16.23
5157;Vrouwen;69;1996 tot 2001;0.01427;85654;1222;16.37
5158;Vrouwen;69;2001 tot 2006;0.01287;86486;1113;16.71
5159;Vrouwen;69;2006 tot 2011;0.01137;87898;1000;17.6
5160;Vrouwen;70;1861 tot 1866;0.06233;23912;1491;8.64
5161;Vrouwen;70;1866 tot 1871;0.06571;23787;1563;8.52
5162;Vrouwen;70;1871 tot 1876;0.05984;24950;1493;8.63
5163;Vrouwen;70;1876 tot 1881;0.05725;29243;1674;8.88
5164;Vrouwen;70;1881 tot 1886;0.05456;31184;1701;9.19
5165;Vrouwen;70;1886 tot 1891;0.05376;32849;1766;9.27
5166;Vrouwen;70;1891 tot 1896;0.05654;34040;1925;9.02
5167;Vrouwen;70;1896 tot 1901;0.04946;38816;1920;9.65
5168;Vrouwen;70;1901 tot 1906;0.05014;41418;2077;9.82
5169;Vrouwen;70;1906 tot 1911;0.0467;44249;2066;9.74
5170;Vrouwen;70;1911 tot 1916;0.04405;47540;2094;10.13
5171;Vrouwen;70;1916 tot 1921;0.04782;44053;2106;9.71
5172;Vrouwen;70;1921 tot 1926;0.04377;53215;2329;10.25
5173;Vrouwen;70;1926 tot 1931;0.04283;55420;2374;10.21
5174;Vrouwen;70;1931 tot 1936;0.04183;59071;2471;10.44
5175;Vrouwen;70;1936 tot 1941;0.04088;61442;2512;10.44
5176;Vrouwen;70;1941 tot 1946;0.04188;58517;2451;10.13
5177;Vrouwen;70;1946 tot 1951;0.03417;69023;2359;11.48
5178;Vrouwen;70;1951 tot 1956;0.03075;73343;2255;11.75
5179;Vrouwen;70;1956 tot 1961;0.02694;76414;2059;12.12
5180;Vrouwen;70;1961 tot 1966;0.0252;78230;1971;12.68
5181;Vrouwen;70;1966 tot 1971;0.02365;78815;1864;13.04
5182;Vrouwen;70;1971 tot 1976;0.0213;80182;1708;13.48
5183;Vrouwen;70;1976 tot 1981;0.01881;81965;1541;14.48
5184;Vrouwen;70;1981 tot 1986;0.01671;83123;1389;15.07
5185;Vrouwen;70;1986 tot 1991;0.0161;83677;1347;15.36
5186;Vrouwen;70;1991 tot 1996;0.01601;83900;1343;15.46
5187;Vrouwen;70;1996 tot 2001;0.0158;84432;1334;15.6
5188;Vrouwen;70;2001 tot 2006;0.01435;85373;1225;15.92
5189;Vrouwen;70;2006 tot 2011;0.0121;86898;1052;16.8
5190;Vrouwen;71;1861 tot 1866;0.06509;22421;1459;8.18
5191;Vrouwen;71;1866 tot 1871;0.06898;22224;1533;8.09
5192;Vrouwen;71;1871 tot 1876;0.06624;23457;1554;8.15
5193;Vrouwen;71;1876 tot 1881;0.0627;27569;1729;8.39
5194;Vrouwen;71;1881 tot 1886;0.0607;29483;1789;8.69
5195;Vrouwen;71;1886 tot 1891;0.05754;31083;1789;8.77
5196;Vrouwen;71;1891 tot 1896;0.06005;32116;1928;8.53
5197;Vrouwen;71;1896 tot 1901;0.05636;36896;2079;9.13
5198;Vrouwen;71;1901 tot 1906;0.0542;39341;2132;9.31
5199;Vrouwen;71;1906 tot 1911;0.05298;42183;2235;9.19
5200;Vrouwen;71;1911 tot 1916;0.05034;45445;2288;9.57
5201;Vrouwen;71;1916 tot 1921;0.05284;41947;2217;9.17
5202;Vrouwen;71;1921 tot 1926;0.04827;50886;2456;9.7
5203;Vrouwen;71;1926 tot 1931;0.04999;53046;2652;9.65
5204;Vrouwen;71;1931 tot 1936;0.04504;56601;2549;9.88
5205;Vrouwen;71;1936 tot 1941;0.04586;58930;2703;9.86
5206;Vrouwen;71;1941 tot 1946;0.04658;56066;2611;9.55
5207;Vrouwen;71;1946 tot 1951;0.03846;66664;2564;10.87
5208;Vrouwen;71;1951 tot 1956;0.03359;71088;2388;11.11
5209;Vrouwen;71;1956 tot 1961;0.03013;74355;2240;11.44
5210;Vrouwen;71;1961 tot 1966;0.02806;76258;2139;12.0
5211;Vrouwen;71;1966 tot 1971;0.0266;76951;2047;12.35
5212;Vrouwen;71;1971 tot 1976;0.02373;78475;1862;12.76
5213;Vrouwen;71;1976 tot 1981;0.02111;80424;1698;13.74
5214;Vrouwen;71;1981 tot 1986;0.01915;81733;1566;14.32
5215;Vrouwen;71;1986 tot 1991;0.01798;82329;1480;14.6
5216;Vrouwen;71;1991 tot 1996;0.01805;82557;1490;14.7
5217;Vrouwen;71;1996 tot 2001;0.01751;83098;1455;14.84
5218;Vrouwen;71;2001 tot 2006;0.01644;84148;1383;15.14
5219;Vrouwen;71;2006 tot 2011;0.01342;85847;1152;16.0
5220;Vrouwen;72;1861 tot 1866;0.07279;20962;1526;7.72
5221;Vrouwen;72;1866 tot 1871;0.07448;20691;1541;7.65
5222;Vrouwen;72;1871 tot 1876;0.07178;21903;1572;7.69
5223;Vrouwen;72;1876 tot 1881;0.07041;25840;1819;7.92
5224;Vrouwen;72;1881 tot 1886;0.06442;27693;1784;8.22
5225;Vrouwen;72;1886 tot 1891;0.06613;29295;1937;8.28
5226;Vrouwen;72;1891 tot 1896;0.06769;30187;2043;8.05
5227;Vrouwen;72;1896 tot 1901;0.05961;34817;2075;8.64
5228;Vrouwen;72;1901 tot 1906;0.05749;37209;2139;8.81
5229;Vrouwen;72;1906 tot 1911;0.05981;39948;2389;8.68
5230;Vrouwen;72;1911 tot 1916;0.05443;43158;2349;9.05
5231;Vrouwen;72;1916 tot 1921;0.05947;39730;2363;8.66
5232;Vrouwen;72;1921 tot 1926;0.05232;48429;2534;9.16
5233;Vrouwen;72;1926 tot 1931;0.05328;50395;2685;9.13
5234;Vrouwen;72;1931 tot 1936;0.05041;54052;2725;9.32
5235;Vrouwen;72;1936 tot 1941;0.05037;56228;2832;9.31
5236;Vrouwen;72;1941 tot 1946;0.05023;53454;2685;8.99
5237;Vrouwen;72;1946 tot 1951;0.04141;64101;2654;10.28
5238;Vrouwen;72;1951 tot 1956;0.03773;68701;2592;10.48
5239;Vrouwen;72;1956 tot 1961;0.03502;72115;2526;10.78
5240;Vrouwen;72;1961 tot 1966;0.03169;74119;2349;11.33
5241;Vrouwen;72;1966 tot 1971;0.03059;74904;2292;11.67
5242;Vrouwen;72;1971 tot 1976;0.02702;76612;2070;12.06
5243;Vrouwen;72;1976 tot 1981;0.02355;78726;1854;13.03
5244;Vrouwen;72;1981 tot 1986;0.021;80168;1684;13.59
5245;Vrouwen;72;1986 tot 1991;0.02041;80849;1650;13.86
5246;Vrouwen;72;1991 tot 1996;0.01957;81066;1587;13.97
5247;Vrouwen;72;1996 tot 2001;0.01951;81643;1593;14.1
5248;Vrouwen;72;2001 tot 2006;0.01788;82764;1480;14.39
5249;Vrouwen;72;2006 tot 2011;0.01505;84695;1275;15.21
5250;Vrouwen;73;1861 tot 1866;0.08298;19436;1613;7.28
5251;Vrouwen;73;1866 tot 1871;0.08191;19150;1569;7.22
5252;Vrouwen;73;1871 tot 1876;0.0843;20331;1714;7.25
5253;Vrouwen;73;1876 tot 1881;0.0782;24021;1878;7.48
5254;Vrouwen;73;1881 tot 1886;0.07282;25909;1887;7.75
5255;Vrouwen;73;1886 tot 1891;0.06861;27357;1877;7.83
5256;Vrouwen;73;1891 tot 1896;0.07432;28144;2092;7.59
5257;Vrouwen;73;1896 tot 1901;0.06516;32742;2134;8.16
5258;Vrouwen;73;1901 tot 1906;0.06628;35070;2324;8.32
5259;Vrouwen;73;1906 tot 1911;0.06473;37559;2431;8.2
5260;Vrouwen;73;1911 tot 1916;0.05967;40809;2435;8.54
5261;Vrouwen;73;1916 tot 1921;0.06667;37367;2491;8.17
5262;Vrouwen;73;1921 tot 1926;0.06097;45895;2798;8.64
5263;Vrouwen;73;1926 tot 1931;0.05911;47710;2820;8.62
5264;Vrouwen;73;1931 tot 1936;0.05677;51327;2914;8.79
5265;Vrouwen;73;1936 tot 1941;0.05585;53395;2982;8.78
5266;Vrouwen;73;1941 tot 1946;0.05602;50769;2844;8.44
5267;Vrouwen;73;1946 tot 1951;0.04728;61446;2905;9.71
5268;Vrouwen;73;1951 tot 1956;0.0422;66108;2790;9.87
5269;Vrouwen;73;1956 tot 1961;0.03987;69590;2774;10.15
5270;Vrouwen;73;1961 tot 1966;0.03496;71770;2509;10.68
5271;Vrouwen;73;1966 tot 1971;0.03285;72612;2385;11.02
5272;Vrouwen;73;1971 tot 1976;0.03082;74542;2297;11.38
5273;Vrouwen;73;1976 tot 1981;0.02673;76872;2055;12.33
5274;Vrouwen;73;1981 tot 1986;0.02424;78484;1902;12.87
5275;Vrouwen;73;1986 tot 1991;0.02231;79199;1767;13.14
5276;Vrouwen;73;1991 tot 1996;0.02199;79480;1748;13.23
5277;Vrouwen;73;1996 tot 2001;0.02141;80050;1714;13.37
5278;Vrouwen;73;2001 tot 2006;0.02034;81285;1653;13.64
5279;Vrouwen;73;2006 tot 2011;0.01705;83420;1422;14.43
5280;Vrouwen;74;1861 tot 1866;0.09006;17823;1605;6.9
5281;Vrouwen;74;1866 tot 1871;0.08866;17582;1559;6.82
5282;Vrouwen;74;1871 tot 1876;0.08878;18617;1653;6.87
5283;Vrouwen;74;1876 tot 1881;0.08168;22142;1809;7.07
5284;Vrouwen;74;1881 tot 1886;0.0788;24022;1893;7.32
5285;Vrouwen;74;1886 tot 1891;0.07503;25481;1912;7.37
5286;Vrouwen;74;1891 tot 1896;0.08145;26052;2122;7.16
5287;Vrouwen;74;1896 tot 1901;0.0762;30608;2332;7.69
5288;Vrouwen;74;1901 tot 1906;0.06878;32745;2252;7.87
5289;Vrouwen;74;1906 tot 1911;0.0722;35128;2536;7.73
5290;Vrouwen;74;1911 tot 1916;0.06782;38374;2602;8.05
5291;Vrouwen;74;1916 tot 1921;0.07049;34876;2459;7.72
5292;Vrouwen;74;1921 tot 1926;0.06553;43097;2824;8.17
5293;Vrouwen;74;1926 tot 1931;0.0638;44890;2864;8.13
5294;Vrouwen;74;1931 tot 1936;0.06436;48413;3116;8.29
5295;Vrouwen;74;1936 tot 1941;0.06126;50413;3088;8.27
5296;Vrouwen;74;1941 tot 1946;0.0622;47925;2981;7.91
5297;Vrouwen;74;1946 tot 1951;0.0512;58541;2997;9.16
5298;Vrouwen;74;1951 tot 1956;0.04871;63318;3084;9.28
5299;Vrouwen;74;1956 tot 1961;0.04437;66815;2965;9.55
5300;Vrouwen;74;1961 tot 1966;0.03986;69261;2761;10.05
5301;Vrouwen;74;1966 tot 1971;0.03783;70227;2657;10.38
5302;Vrouwen;74;1971 tot 1976;0.03506;72245;2533;10.73
5303;Vrouwen;74;1976 tot 1981;0.02976;74817;2226;11.66
5304;Vrouwen;74;1981 tot 1986;0.02623;76582;2009;12.18
5305;Vrouwen;74;1986 tot 1991;0.02526;77432;1956;12.43
5306;Vrouwen;74;1991 tot 1996;0.02448;77732;1903;12.52
5307;Vrouwen;74;1996 tot 2001;0.02383;78336;1867;12.65
5308;Vrouwen;74;2001 tot 2006;0.02258;79631;1798;12.91
5309;Vrouwen;74;2006 tot 2011;0.01913;81998;1569;13.68
5310;Vrouwen;75;1861 tot 1866;0.09901;16218;1606;6.53
5311;Vrouwen;75;1866 tot 1871;0.09531;16023;1527;6.44
5312;Vrouwen;75;1871 tot 1876;0.09964;16964;1690;6.49
5313;Vrouwen;75;1876 tot 1881;0.09042;20334;1839;6.65
5314;Vrouwen;75;1881 tot 1886;0.08846;22129;1958;6.9
5315;Vrouwen;75;1886 tot 1891;0.0849;23569;2001;6.92
5316;Vrouwen;75;1891 tot 1896;0.08862;23930;2121;6.75
5317;Vrouwen;75;1896 tot 1901;0.07751;28276;2192;7.29
5318;Vrouwen;75;1901 tot 1906;0.07705;30493;2349;7.42
5319;Vrouwen;75;1906 tot 1911;0.07752;32591;2526;7.29
5320;Vrouwen;75;1911 tot 1916;0.07415;35771;2652;7.6
5321;Vrouwen;75;1916 tot 1921;0.0778;32418;2522;7.27
5322;Vrouwen;75;1921 tot 1926;0.07106;40273;2862;7.71
5323;Vrouwen;75;1926 tot 1931;0.07146;42026;3003;7.65
5324;Vrouwen;75;1931 tot 1936;0.06756;45297;3060;7.82
5325;Vrouwen;75;1936 tot 1941;0.06883;47325;3257;7.78
5326;Vrouwen;75;1941 tot 1946;0.07105;44944;3193;7.41
5327;Vrouwen;75;1946 tot 1951;0.05688;55544;3159;8.63
5328;Vrouwen;75;1951 tot 1956;0.05275;60234;3177;8.73
5329;Vrouwen;75;1956 tot 1961;0.05157;63851;3293;8.97
5330;Vrouwen;75;1961 tot 1966;0.04567;66500;3037;9.45
5331;Vrouwen;75;1966 tot 1971;0.0424;67570;2865;9.77
5332;Vrouwen;75;1971 tot 1976;0.03975;69712;2771;10.1
5333;Vrouwen;75;1976 tot 1981;0.03334;72591;2420;11.0
5334;Vrouwen;75;1981 tot 1986;0.02999;74573;2236;11.49
5335;Vrouwen;75;1986 tot 1991;0.0284;75475;2144;11.73
5336;Vrouwen;75;1991 tot 1996;0.02732;75829;2072;11.82
5337;Vrouwen;75;1996 tot 2001;0.02662;76469;2036;11.95
5338;Vrouwen;75;2001 tot 2006;0.02502;77833;1948;12.2
5339;Vrouwen;75;2006 tot 2011;0.02149;80430;1729;12.93
5340;Vrouwen;76;1861 tot 1866;0.10685;14612;1561;6.19
5341;Vrouwen;76;1866 tot 1871;0.1032;14496;1496;6.07
5342;Vrouwen;76;1871 tot 1876;0.10196;15274;1557;6.16
5343;Vrouwen;76;1876 tot 1881;0.09918;18495;1834;6.27
5344;Vrouwen;76;1881 tot 1886;0.09406;20172;1897;6.52
5345;Vrouwen;76;1886 tot 1891;0.09191;21568;1982;6.52
5346;Vrouwen;76;1891 tot 1896;0.09827;21809;2143;6.36
5347;Vrouwen;76;1896 tot 1901;0.08605;26084;2245;6.86
5348;Vrouwen;76;1901 tot 1906;0.0844;28144;2375;7.0
5349;Vrouwen;76;1906 tot 1911;0.08303;30065;2496;6.86
5350;Vrouwen;76;1911 tot 1916;0.0816;33119;2703;7.17
5351;Vrouwen;76;1916 tot 1921;0.08442;29896;2524;6.84
5352;Vrouwen;76;1921 tot 1926;0.07948;37411;2973;7.26
5353;Vrouwen;76;1926 tot 1931;0.07987;39023;3117;7.2
5354;Vrouwen;76;1931 tot 1936;0.07614;42237;3216;7.35
5355;Vrouwen;76;1936 tot 1941;0.07556;44068;3330;7.32
5356;Vrouwen;76;1941 tot 1946;0.0769;41751;3211;6.94
5357;Vrouwen;76;1946 tot 1951;0.06407;52385;3356;8.12
5358;Vrouwen;76;1951 tot 1956;0.06113;57057;3488;8.19
5359;Vrouwen;76;1956 tot 1961;0.05557;60558;3365;8.44
5360;Vrouwen;76;1961 tot 1966;0.05052;63464;3206;8.88
5361;Vrouwen;76;1966 tot 1971;0.04716;64705;3051;9.18
5362;Vrouwen;76;1971 tot 1976;0.04372;66941;2927;9.5
5363;Vrouwen;76;1976 tot 1981;0.03767;70171;2643;10.36
5364;Vrouwen;76;1981 tot 1986;0.03477;72337;2515;10.83
5365;Vrouwen;76;1986 tot 1991;0.03138;73332;2301;11.06
5366;Vrouwen;76;1991 tot 1996;0.03129;73758;2308;11.14
5367;Vrouwen;76;1996 tot 2001;0.03007;74433;2238;11.26
5368;Vrouwen;76;2001 tot 2006;0.02754;75886;2090;11.5
5369;Vrouwen;76;2006 tot 2011;0.02403;78701;1892;12.21
5370;Vrouwen;77;1861 tot 1866;0.10991;13051;1434;5.87
5371;Vrouwen;77;1866 tot 1871;0.11418;13000;1484;5.71
5372;Vrouwen;77;1871 tot 1876;0.11106;13716;1523;5.8
5373;Vrouwen;77;1876 tot 1881;0.10916;16661;1819;5.9
5374;Vrouwen;77;1881 tot 1886;0.10188;18274;1862;6.15
5375;Vrouwen;77;1886 tot 1891;0.10154;19585;1989;6.13
5376;Vrouwen;77;1891 tot 1896;0.10646;19666;2094;6.0
5377;Vrouwen;77;1896 tot 1901;0.09668;23839;2305;6.46
5378;Vrouwen;77;1901 tot 1906;0.09144;25768;2356;6.59
5379;Vrouwen;77;1906 tot 1911;0.09563;27569;2636;6.44
5380;Vrouwen;77;1911 tot 1916;0.08923;30416;2714;6.76
5381;Vrouwen;77;1916 tot 1921;0.09332;27372;2554;6.43
5382;Vrouwen;77;1921 tot 1926;0.08442;34437;2907;6.84
5383;Vrouwen;77;1926 tot 1931;0.08682;35906;3117;6.78
5384;Vrouwen;77;1931 tot 1936;0.08227;39021;3210;6.92
5385;Vrouwen;77;1936 tot 1941;0.08318;40738;3389;6.87
5386;Vrouwen;77;1941 tot 1946;0.08711;38540;3357;6.47
5387;Vrouwen;77;1946 tot 1951;0.0701;49028;3437;7.64
5388;Vrouwen;77;1951 tot 1956;0.06698;53569;3588;7.69
5389;Vrouwen;77;1956 tot 1961;0.06792;57192;3885;7.9
5390;Vrouwen;77;1961 tot 1966;0.05732;60257;3454;8.32
5391;Vrouwen;77;1966 tot 1971;0.05397;61654;3328;8.61
5392;Vrouwen;77;1971 tot 1976;0.05001;64014;3201;8.91
5393;Vrouwen;77;1976 tot 1981;0.04302;67528;2905;9.75
5394;Vrouwen;77;1981 tot 1986;0.03801;69821;2654;10.21
5395;Vrouwen;77;1986 tot 1991;0.03585;71031;2547;10.4
5396;Vrouwen;77;1991 tot 1996;0.0346;71450;2472;10.48
5397;Vrouwen;77;1996 tot 2001;0.03314;72195;2393;10.59
5398;Vrouwen;77;2001 tot 2006;0.03213;73795;2371;10.81
5399;Vrouwen;77;2006 tot 2011;0.02741;76810;2105;11.49
5400;Vrouwen;78;1861 tot 1866;0.11892;11616;1381;5.54
5401;Vrouwen;78;1866 tot 1871;0.12717;11515;1464;5.38
5402;Vrouwen;78;1871 tot 1876;0.12486;12193;1522;5.46
5403;Vrouwen;78;1876 tot 1881;0.12466;14842;1850;5.56
5404;Vrouwen;78;1881 tot 1886;0.1108;16413;1819;5.79
5405;Vrouwen;78;1886 tot 1891;0.10924;17597;1922;5.77
5406;Vrouwen;78;1891 tot 1896;0.11578;17572;2035;5.66
5407;Vrouwen;78;1896 tot 1901;0.1035;21535;2229;6.09
5408;Vrouwen;78;1901 tot 1906;0.09924;23412;2323;6.21
5409;Vrouwen;78;1906 tot 1911;0.10436;24932;2602;6.07
5410;Vrouwen;78;1911 tot 1916;0.09664;27702;2677;6.38
5411;Vrouwen;78;1916 tot 1921;0.1016;24817;2521;6.04
5412;Vrouwen;78;1921 tot 1926;0.09791;31530;3087;6.43
5413;Vrouwen;78;1926 tot 1931;0.09411;32789;3086;6.37
5414;Vrouwen;78;1931 tot 1936;0.09067;35811;3247;6.49
5415;Vrouwen;78;1936 tot 1941;0.09096;37349;3397;6.45
5416;Vrouwen;78;1941 tot 1946;0.09817;35183;3454;6.04
5417;Vrouwen;78;1946 tot 1951;0.0785;45591;3579;7.18
5418;Vrouwen;78;1951 tot 1956;0.07457;49981;3727;7.21
5419;Vrouwen;78;1956 tot 1961;0.06402;53308;3413;7.44
5420;Vrouwen;78;1961 tot 1966;0.06385;56804;3627;7.8
5421;Vrouwen;78;1966 tot 1971;0.06037;58326;3521;8.07
5422;Vrouwen;78;1971 tot 1976;0.0556;60813;3381;8.35
5423;Vrouwen;78;1976 tot 1981;0.0483;64623;3122;9.16
5424;Vrouwen;78;1981 tot 1986;0.04261;67168;2862;9.59
5425;Vrouwen;78;1986 tot 1991;0.04079;68484;2794;9.77
5426;Vrouwen;78;1991 tot 1996;0.03936;68977;2715;9.84
5427;Vrouwen;78;1996 tot 2001;0.03782;69803;2640;9.94
5428;Vrouwen;78;2001 tot 2006;0.03674;71424;2624;10.15
5429;Vrouwen;78;2006 tot 2011;0.03108;74704;2322;10.8
5430;Vrouwen;79;1861 tot 1866;0.13173;10235;1348;5.22
5431;Vrouwen;79;1866 tot 1871;0.13732;10051;1380;5.09
5432;Vrouwen;79;1871 tot 1876;0.1282;10671;1368;5.17
