ID;Regions;Periods;DwellingStockBeginPeriod_1;TotalIncrease_2;NewlyBuiltHouses_3;OtherIncrease_4;TotalRentedHouses_5;NewlyBuiltRentedHouses_6;OtherIncreaseRentedHouses_7;TotalOwnerOccupiedHouses_8;NewlyBuiltOwnerOccupiedHouses_9;OtherwiseOwnerOccupied_10;TotalDecrease_11;DecreaseRentedHouses_12;DecreaseOwnerOccupiedHouses_13;BalanceIncrease_14;AdministrativeCorrections_15;DwellingStockAtTheEndOfAPeriod_16
449;Groningen (PV);1999;243047.0;2537.0;2368.0;169.0;520.0;438.0;82.0;2017.0;1930.0;87.0;1525.0;1156.0;369.0;1012.0;-116.0;243943.0
450;Groningen (PV);2000 1st quarter;243943.0;253.0;228.0;25.0;2.0;0.0;2.0;251.0;228.0;23.0;128.0;59.0;69.0;125.0;0.0;244068.0
451;Groningen (PV);2000 2nd quarter;244068.0;350.0;345.0;5.0;163.0;163.0;0.0;187.0;182.0;5.0;112.0;77.0;35.0;238.0;0.0;244306.0
452;Groningen (PV);2000 3rd quarter;244306.0;425.0;421.0;4.0;36.0;36.0;0.0;389.0;385.0;4.0;213.0;185.0;28.0;212.0;0.0;244518.0
453;Groningen (PV);2000 4th quarter;244518.0;780.0;775.0;5.0;171.0;170.0;1.0;609.0;605.0;4.0;455.0;394.0;61.0;325.0;-638.0;244205.0
454;Groningen (PV);2000;243943.0;1808.0;1769.0;39.0;372.0;369.0;3.0;1436.0;1400.0;36.0;908.0;715.0;193.0;900.0;-638.0;244205.0
455;Groningen (PV);2001 1st quarter;244205.0;272.0;185.0;87.0;48.0;28.0;20.0;224.0;157.0;67.0;789.0;573.0;216.0;-517.0;0.0;243688.0
456;Groningen (PV);2001 2nd quarter;243688.0;757.0;754.0;3.0;210.0;209.0;1.0;547.0;545.0;2.0;151.0;118.0;33.0;606.0;0.0;244294.0
457;Groningen (PV);2001 3rd quarter;244294.0;533.0;533.0;0.0;66.0;66.0;0.0;467.0;467.0;0.0;118.0;87.0;31.0;415.0;0.0;244709.0
458;Groningen (PV);2001 4th quarter;244709.0;735.0;699.0;36.0;152.0;143.0;9.0;583.0;556.0;27.0;1045.0;811.0;234.0;-310.0;482.0;244881.0
459;Groningen (PV);2001;244205.0;2297.0;2171.0;126.0;476.0;446.0;30.0;1821.0;1725.0;96.0;2103.0;1589.0;514.0;194.0;482.0;244881.0
460;Groningen (PV);2002 1st quarter;244881.0;320.0;299.0;21.0;89.0;74.0;15.0;231.0;225.0;6.0;488.0;419.0;69.0;-168.0;0.0;244713.0
461;Groningen (PV);2002 2nd quarter;244713.0;427.0;382.0;45.0;45.0;11.0;34.0;382.0;371.0;11.0;213.0;167.0;46.0;214.0;0.0;244927.0
462;Groningen (PV);2002 3rd quarter;244927.0;722.0;715.0;7.0;212.0;211.0;1.0;510.0;504.0;6.0;103.0;71.0;32.0;619.0;0.0;245546.0
463;Groningen (PV);2002 4th quarter;245546.0;1185.0;1037.0;148.0;458.0;343.0;115.0;727.0;694.0;33.0;451.0;383.0;68.0;734.0;167.0;246447.0
464;Groningen (PV);2002;244881.0;2654.0;2433.0;221.0;804.0;639.0;165.0;1850.0;1794.0;56.0;1255.0;1040.0;215.0;1399.0;167.0;246447.0
465;Groningen (PV);2003 1st quarter;246447.0;435.0;386.0;49.0;146.0;127.0;19.0;289.0;259.0;30.0;289.0;264.0;25.0;146.0;0.0;246593.0
466;Groningen (PV);2003 2nd quarter;246593.0;584.0;473.0;111.0;65.0;42.0;23.0;519.0;431.0;88.0;378.0;307.0;71.0;206.0;0.0;246799.0
467;Groningen (PV);2003 3rd quarter;246799.0;320.0;316.0;4.0;58.0;58.0;0.0;262.0;258.0;4.0;133.0;105.0;28.0;187.0;0.0;246986.0
468;Groningen (PV);2003 4th quarter;246986.0;671.0;618.0;53.0;223.0;220.0;3.0;448.0;398.0;50.0;322.0;238.0;84.0;349.0;-102.0;247233.0
469;Groningen (PV);2003;246447.0;2010.0;1793.0;217.0;492.0;447.0;45.0;1518.0;1346.0;172.0;1122.0;914.0;208.0;888.0;-102.0;247233.0
470;Groningen (PV);2004 1st quarter;247233.0;153.0;149.0;4.0;17.0;17.0;0.0;136.0;132.0;4.0;124.0;102.0;22.0;29.0;0.0;247262.0
471;Groningen (PV);2004 2nd quarter;247262.0;387.0;374.0;13.0;92.0;86.0;6.0;295.0;288.0;7.0;325.0;302.0;23.0;62.0;0.0;247324.0
472;Groningen (PV);2004 3rd quarter;247324.0;455.0;430.0;25.0;137.0;129.0;8.0;318.0;301.0;17.0;257.0;175.0;82.0;198.0;0.0;247522.0
473;Groningen (PV);2004 4th quarter;247522.0;610.0;587.0;23.0;125.0;114.0;11.0;485.0;473.0;12.0;555.0;491.0;64.0;55.0;-94.0;247483.0
474;Groningen (PV);2004;247233.0;1605.0;1540.0;65.0;371.0;346.0;25.0;1234.0;1194.0;40.0;1261.0;1070.0;191.0;344.0;-94.0;247483.0
475;Groningen (PV);2005 1st quarter;247483.0;257.0;253.0;4.0;74.0;73.0;1.0;183.0;180.0;3.0;343.0;280.0;63.0;-86.0;0.0;247397.0
476;Groningen (PV);2005 2nd quarter;247397.0;183.0;177.0;6.0;62.0;62.0;0.0;121.0;115.0;6.0;367.0;336.0;31.0;-184.0;0.0;247213.0
477;Groningen (PV);2005 3rd quarter;247213.0;466.0;364.0;102.0;3.0;2.0;1.0;463.0;362.0;101.0;720.0;651.0;69.0;-254.0;0.0;246959.0
478;Groningen (PV);2005 4th quarter;246959.0;1281.0;1247.0;34.0;579.0;561.0;18.0;702.0;686.0;16.0;460.0;386.0;74.0;821.0;-45.0;247735.0
479;Groningen (PV);2005;247483.0;2187.0;2041.0;146.0;718.0;698.0;20.0;1469.0;1343.0;126.0;1890.0;1653.0;237.0;297.0;-45.0;247735.0
480;Groningen (PV);2006 1st quarter;247735.0;257.0;232.0;25.0;13.0;10.0;3.0;244.0;222.0;22.0;189.0;143.0;46.0;68.0;0.0;247803.0
481;Groningen (PV);2006 2nd quarter;247803.0;457.0;437.0;20.0;101.0;88.0;13.0;356.0;349.0;7.0;442.0;385.0;57.0;15.0;0.0;247818.0
482;Groningen (PV);2006 3rd quarter;247818.0;446.0;408.0;38.0;109.0;100.0;9.0;337.0;308.0;29.0;288.0;243.0;45.0;158.0;0.0;247976.0
483;Groningen (PV);2006 4th quarter;247976.0;1201.0;1089.0;112.0;482.0;386.0;96.0;719.0;703.0;16.0;766.0;545.0;221.0;435.0;-40.0;248371.0
484;Groningen (PV);2006;247735.0;2361.0;2166.0;195.0;705.0;584.0;121.0;1656.0;1582.0;74.0;1685.0;1316.0;369.0;676.0;-40.0;248371.0
485;Groningen (PV);2007 1st quarter;248371.0;308.0;278.0;30.0;39.0;21.0;18.0;269.0;257.0;12.0;264.0;206.0;58.0;44.0;0.0;248415.0
486;Groningen (PV);2007 2nd quarter;248415.0;366.0;354.0;12.0;35.0;33.0;2.0;331.0;321.0;10.0;221.0;145.0;76.0;145.0;0.0;248560.0
487;Groningen (PV);2007 3rd quarter;248560.0;660.0;648.0;12.0;121.0;120.0;1.0;539.0;528.0;11.0;419.0;289.0;130.0;241.0;0.0;248801.0
488;Groningen (PV);2007 4th quarter;248801.0;1178.0;867.0;311.0;457.0;299.0;158.0;721.0;568.0;153.0;387.0;278.0;109.0;791.0;-8.0;249584.0
489;Groningen (PV);2007;248371.0;2512.0;2147.0;365.0;652.0;473.0;179.0;1860.0;1674.0;186.0;1291.0;918.0;373.0;1221.0;-8.0;249584.0
490;Groningen (PV);2008 1st quarter;250383.0;301.0;298.0;3.0;84.0;83.0;1.0;217.0;215.0;2.0;130.0;76.0;54.0;171.0;0.0;250554.0
491;Groningen (PV);2008 2nd quarter;250554.0;557.0;550.0;7.0;181.0;179.0;2.0;376.0;371.0;5.0;340.0;296.0;44.0;217.0;0.0;250771.0
492;Groningen (PV);2008 3rd quarter;250771.0;878.0;804.0;74.0;565.0;496.0;69.0;313.0;308.0;5.0;418.0;324.0;94.0;460.0;0.0;251231.0
493;Groningen (PV);2008 4th quarter;251231.0;1398.0;1332.0;66.0;508.0;502.0;6.0;890.0;830.0;60.0;395.0;330.0;65.0;1003.0;-92.0;252142.0
494;Groningen (PV);2008;250383.0;3134.0;2984.0;150.0;1338.0;1260.0;78.0;1796.0;1724.0;72.0;1283.0;1026.0;257.0;1851.0;-92.0;252142.0
495;Groningen (PV);2009 1st quarter;252142.0;458.0;450.0;8.0;184.0;181.0;3.0;274.0;269.0;5.0;206.0;169.0;37.0;252.0;0.0;252394.0
496;Groningen (PV);2009 2nd quarter;252394.0;532.0;475.0;57.0;129.0;105.0;24.0;403.0;370.0;33.0;133.0;105.0;28.0;399.0;0.0;252793.0
497;Groningen (PV);2009 3rd quarter;252793.0;518.0;502.0;16.0;207.0;195.0;12.0;311.0;307.0;4.0;94.0;56.0;38.0;424.0;0.0;253217.0
498;Groningen (PV);2009 4th quarter;253217.0;1342.0;1282.0;60.0;493.0;443.0;50.0;849.0;839.0;10.0;616.0;519.0;97.0;726.0;41.0;253984.0
499;Groningen (PV);2009;252142.0;2850.0;2709.0;141.0;1013.0;924.0;89.0;1837.0;1785.0;52.0;1049.0;849.0;200.0;1801.0;41.0;253984.0
500;Groningen (PV);2010 1st quarter;253984.0;135.0;124.0;11.0;23.0;16.0;7.0;112.0;108.0;4.0;273.0;215.0;58.0;-138.0;0.0;253846.0
501;Groningen (PV);2010 2nd quarter;253846.0;371.0;337.0;34.0;165.0;143.0;22.0;206.0;194.0;12.0;143.0;92.0;51.0;228.0;0.0;254074.0
502;Groningen (PV);2010 3rd quarter;254074.0;198.0;192.0;6.0;77.0;73.0;4.0;121.0;119.0;2.0;151.0;106.0;45.0;47.0;0.0;254121.0
503;Groningen (PV);2010 4th quarter;254121.0;934.0;886.0;48.0;337.0;311.0;26.0;597.0;575.0;22.0;347.0;282.0;65.0;587.0;-31.0;254677.0
504;Groningen (PV);2010;253984.0;1638.0;1539.0;99.0;602.0;543.0;59.0;1036.0;996.0;40.0;914.0;695.0;219.0;724.0;-31.0;254677.0
505;Groningen (PV);2011 1st quarter;254677.0;392.0;163.0;229.0;174.0;47.0;127.0;218.0;116.0;102.0;335.0;217.0;118.0;57.0;0.0;254734.0
506;Groningen (PV);2011 2nd quarter;254734.0;829.0;715.0;114.0;610.0;587.0;23.0;219.0;128.0;91.0;195.0;145.0;50.0;634.0;0.0;255368.0
507;Groningen (PV);2011 3rd quarter;255368.0;281.0;251.0;30.0;207.0;195.0;12.0;74.0;56.0;18.0;77.0;31.0;46.0;204.0;0.0;255572.0
508;Groningen (PV);2011 4th quarter;255572.0;852.0;754.0;98.0;351.0;287.0;64.0;501.0;467.0;34.0;226.0;37.0;189.0;626.0;-241.0;255957.0
509;Groningen (PV);2011;254677.0;2354.0;1883.0;471.0;1342.0;1116.0;226.0;1012.0;767.0;245.0;833.0;430.0;403.0;1521.0;-241.0;255957.0
510;Friesland (PV);1995 1st quarter;247030.0;900.0;838.0;62.0;148.0;127.0;21.0;752.0;711.0;41.0;228.0;145.0;83.0;672.0;0.0;247702.0
511;Friesland (PV);1995 2nd quarter;247702.0;811.0;774.0;37.0;108.0;89.0;19.0;703.0;685.0;18.0;98.0;26.0;72.0;713.0;0.0;248415.0
512;Friesland (PV);1995 3rd quarter;248415.0;810.0;772.0;38.0;125.0;106.0;19.0;685.0;666.0;19.0;171.0;125.0;46.0;639.0;0.0;249054.0
513;Friesland (PV);1995 4th quarter;249054.0;1563.0;1396.0;167.0;518.0;474.0;44.0;1045.0;922.0;123.0;189.0;101.0;88.0;1374.0;-95.0;250333.0
514;Friesland (PV);1995;247030.0;4084.0;3780.0;304.0;899.0;796.0;103.0;3185.0;2984.0;201.0;686.0;397.0;289.0;3398.0;-95.0;250333.0
515;Friesland (PV);1996 1st quarter;250333.0;479.0;466.0;13.0;150.0;144.0;6.0;329.0;322.0;7.0;77.0;40.0;37.0;402.0;0.0;250735.0
516;Friesland (PV);1996 2nd quarter;250735.0;743.0;694.0;49.0;139.0;104.0;35.0;604.0;590.0;14.0;110.0;52.0;58.0;633.0;0.0;251368.0
517;Friesland (PV);1996 3rd quarter;251368.0;805.0;786.0;19.0;156.0;151.0;5.0;649.0;635.0;14.0;92.0;15.0;77.0;713.0;0.0;252081.0
518;Friesland (PV);1996 4th quarter;252081.0;1192.0;1131.0;61.0;353.0;338.0;15.0;839.0;793.0;46.0;161.0;68.0;93.0;1031.0;21.0;253133.0
519;Friesland (PV);1996;250333.0;3219.0;3077.0;142.0;798.0;737.0;61.0;2421.0;2340.0;81.0;440.0;175.0;265.0;2779.0;21.0;253133.0
520;Friesland (PV);1997 1st quarter;253133.0;583.0;550.0;33.0;79.0;58.0;21.0;504.0;492.0;12.0;141.0;114.0;27.0;442.0;0.0;253575.0
521;Friesland (PV);1997 2nd quarter;253575.0;830.0;813.0;17.0;173.0;168.0;5.0;657.0;645.0;12.0;179.0;113.0;66.0;651.0;0.0;254226.0
522;Friesland (PV);1997 3rd quarter;254226.0;946.0;926.0;20.0;220.0;219.0;1.0;726.0;707.0;19.0;50.0;19.0;31.0;896.0;0.0;255122.0
523;Friesland (PV);1997 4th quarter;255122.0;1415.0;1302.0;113.0;220.0;128.0;92.0;1195.0;1174.0;21.0;165.0;95.0;70.0;1250.0;-28.0;256344.0
524;Friesland (PV);1997;253133.0;3774.0;3591.0;183.0;692.0;573.0;119.0;3082.0;3018.0;64.0;535.0;341.0;194.0;3239.0;-28.0;256344.0
525;Friesland (PV);1998 1st quarter;256345.0;569.0;548.0;21.0;98.0;88.0;10.0;471.0;460.0;11.0;53.0;12.0;41.0;516.0;0.0;256861.0
526;Friesland (PV);1998 2nd quarter;256861.0;886.0;858.0;28.0;110.0;104.0;6.0;776.0;754.0;22.0;88.0;30.0;58.0;798.0;0.0;257659.0
527;Friesland (PV);1998 3rd quarter;257659.0;683.0;677.0;6.0;107.0;107.0;0.0;576.0;570.0;6.0;81.0;39.0;42.0;602.0;0.0;258261.0
528;Friesland (PV);1998 4th quarter;258261.0;1428.0;1234.0;194.0;348.0;199.0;149.0;1080.0;1035.0;45.0;154.0;81.0;73.0;1274.0;-41.0;259494.0
529;Friesland (PV);1998;256345.0;3566.0;3317.0;249.0;663.0;498.0;165.0;2903.0;2819.0;84.0;376.0;162.0;214.0;3190.0;-41.0;259494.0
530;Friesland (PV);1999 1st quarter;259494.0;375.0;365.0;10.0;49.0;46.0;3.0;326.0;319.0;7.0;60.0;19.0;41.0;315.0;0.0;259809.0
531;Friesland (PV);1999 2nd quarter;259809.0;723.0;694.0;29.0;96.0;91.0;5.0;627.0;603.0;24.0;258.0;216.0;42.0;465.0;0.0;260274.0
532;Friesland (PV);1999 3rd quarter;260274.0;870.0;833.0;37.0;152.0;132.0;20.0;718.0;701.0;17.0;182.0;122.0;60.0;688.0;0.0;260962.0
533;Friesland (PV);1999 4th quarter;260962.0;1300.0;1182.0;118.0;219.0;123.0;96.0;1081.0;1059.0;22.0;292.0;210.0;82.0;1008.0;-121.0;261849.0
534;Friesland (PV);1999;259494.0;3268.0;3074.0;194.0;516.0;392.0;124.0;2752.0;2682.0;70.0;792.0;567.0;225.0;2476.0;-121.0;261849.0
535;Friesland (PV);2000 1st quarter;261849.0;328.0;309.0;19.0;83.0;77.0;6.0;245.0;232.0;13.0;103.0;48.0;55.0;225.0;0.0;262074.0
536;Friesland (PV);2000 2nd quarter;262074.0;557.0;544.0;13.0;30.0;26.0;4.0;527.0;518.0;9.0;69.0;27.0;42.0;488.0;0.0;262562.0
537;Friesland (PV);2000 3rd quarter;262562.0;515.0;510.0;5.0;22.0;22.0;0.0;493.0;488.0;5.0;60.0;22.0;38.0;455.0;0.0;263017.0
538;Friesland (PV);2000 4th quarter;263017.0;1208.0;1140.0;68.0;171.0;145.0;26.0;1037.0;995.0;42.0;155.0;80.0;75.0;1053.0;45.0;264115.0
539;Friesland (PV);2000;261849.0;2608.0;2503.0;105.0;306.0;270.0;36.0;2302.0;2233.0;69.0;387.0;177.0;210.0;2221.0;45.0;264115.0
540;Friesland (PV);2001 1st quarter;264115.0;352.0;335.0;17.0;4.0;0.0;4.0;348.0;335.0;13.0;108.0;61.0;47.0;244.0;0.0;264359.0
541;Friesland (PV);2001 2nd quarter;264359.0;674.0;664.0;10.0;131.0;130.0;1.0;543.0;534.0;9.0;114.0;49.0;65.0;560.0;0.0;264919.0
542;Friesland (PV);2001 3rd quarter;264919.0;595.0;585.0;10.0;95.0;95.0;0.0;500.0;490.0;10.0;87.0;35.0;52.0;508.0;0.0;265427.0
543;Friesland (PV);2001 4th quarter;265427.0;1143.0;1117.0;26.0;201.0;198.0;3.0;942.0;919.0;23.0;263.0;167.0;96.0;880.0;38.0;266345.0
544;Friesland (PV);2001;264115.0;2764.0;2701.0;63.0;431.0;423.0;8.0;2333.0;2278.0;55.0;572.0;312.0;260.0;2192.0;38.0;266345.0
545;Friesland (PV);2002 1st quarter;266345.0;310.0;297.0;13.0;29.0;25.0;4.0;281.0;272.0;9.0;35.0;8.0;27.0;275.0;0.0;266620.0
546;Friesland (PV);2002 2nd quarter;266620.0;465.0;451.0;14.0;82.0;76.0;6.0;383.0;375.0;8.0;149.0;107.0;42.0;316.0;0.0;266936.0
547;Friesland (PV);2002 3rd quarter;266936.0;417.0;409.0;8.0;70.0;69.0;1.0;347.0;340.0;7.0;85.0;51.0;34.0;332.0;0.0;267268.0
548;Friesland (PV);2002 4th quarter;267268.0;1245.0;1142.0;103.0;247.0;196.0;51.0;998.0;946.0;52.0;270.0;204.0;66.0;975.0;-43.0;268200.0
549;Friesland (PV);2002;266345.0;2437.0;2299.0;138.0;428.0;366.0;62.0;2009.0;1933.0;76.0;539.0;370.0;169.0;1898.0;-43.0;268200.0
550;Friesland (PV);2003 1st quarter;268200.0;321.0;286.0;35.0;132.0;105.0;27.0;189.0;181.0;8.0;229.0;182.0;47.0;92.0;0.0;268292.0
551;Friesland (PV);2003 2nd quarter;268292.0;526.0;491.0;35.0;110.0;104.0;6.0;416.0;387.0;29.0;140.0;97.0;43.0;386.0;0.0;268678.0
552;Friesland (PV);2003 3rd quarter;268678.0;530.0;517.0;13.0;54.0;53.0;1.0;476.0;464.0;12.0;185.0;75.0;110.0;345.0;0.0;269023.0
553;Friesland (PV);2003 4th quarter;269023.0;576.0;545.0;31.0;83.0;83.0;0.0;493.0;462.0;31.0;225.0;130.0;95.0;351.0;4.0;269378.0
554;Friesland (PV);2003;268200.0;1953.0;1839.0;114.0;379.0;345.0;34.0;1574.0;1494.0;80.0;779.0;484.0;295.0;1174.0;4.0;269378.0
555;Friesland (PV);2004 1st quarter;269378.0;298.0;284.0;14.0;68.0;65.0;3.0;230.0;219.0;11.0;111.0;25.0;86.0;187.0;0.0;269565.0
556;Friesland (PV);2004 2nd quarter;269565.0;304.0;276.0;28.0;65.0;54.0;11.0;239.0;222.0;17.0;218.0;137.0;81.0;86.0;0.0;269651.0
557;Friesland (PV);2004 3rd quarter;269651.0;485.0;448.0;37.0;174.0;155.0;19.0;311.0;293.0;18.0;263.0;142.0;121.0;222.0;0.0;269873.0
558;Friesland (PV);2004 4th quarter;269873.0;2072.0;2002.0;70.0;497.0;476.0;21.0;1575.0;1526.0;49.0;220.0;108.0;112.0;1852.0;-225.0;271500.0
559;Friesland (PV);2004;269378.0;3159.0;3010.0;149.0;804.0;750.0;54.0;2355.0;2260.0;95.0;812.0;412.0;400.0;2347.0;-225.0;271500.0
560;Friesland (PV);2005 1st quarter;271500.0;376.0;350.0;26.0;47.0;34.0;13.0;329.0;316.0;13.0;140.0;101.0;39.0;236.0;0.0;271736.0
561;Friesland (PV);2005 2nd quarter;271736.0;488.0;464.0;24.0;146.0;137.0;9.0;342.0;327.0;15.0;163.0;113.0;50.0;325.0;0.0;272061.0
562;Friesland (PV);2005 3rd quarter;272061.0;513.0;447.0;66.0;83.0;61.0;22.0;430.0;386.0;44.0;161.0;135.0;26.0;352.0;0.0;272413.0
563;Friesland (PV);2005 4th quarter;272413.0;1163.0;1126.0;37.0;288.0;275.0;13.0;875.0;851.0;24.0;186.0;120.0;66.0;977.0;5.0;273395.0
564;Friesland (PV);2005;271500.0;2540.0;2387.0;153.0;564.0;507.0;57.0;1976.0;1880.0;96.0;650.0;469.0;181.0;1890.0;5.0;273395.0
565;Friesland (PV);2006 1st quarter;273395.0;513.0;498.0;15.0;166.0;156.0;10.0;347.0;342.0;5.0;55.0;26.0;29.0;458.0;0.0;273853.0
566;Friesland (PV);2006 2nd quarter;273853.0;435.0;404.0;31.0;96.0;76.0;20.0;339.0;328.0;11.0;129.0;98.0;31.0;306.0;0.0;274159.0
567;Friesland (PV);2006 3rd quarter;274159.0;504.0;482.0;22.0;93.0;81.0;12.0;411.0;401.0;10.0;73.0;31.0;42.0;431.0;0.0;274590.0
568;Friesland (PV);2006 4th quarter;274590.0;1410.0;1348.0;62.0;397.0;368.0;29.0;1013.0;980.0;33.0;335.0;266.0;69.0;1075.0;-444.0;275221.0
569;Friesland (PV);2006;273395.0;2862.0;2732.0;130.0;752.0;681.0;71.0;2110.0;2051.0;59.0;592.0;421.0;171.0;2270.0;-444.0;275221.0
570;Friesland (PV);2007 1st quarter;275221.0;375.0;335.0;40.0;82.0;65.0;17.0;293.0;270.0;23.0;125.0;82.0;43.0;250.0;0.0;275471.0
571;Friesland (PV);2007 2nd quarter;275471.0;736.0;695.0;41.0;112.0;91.0;21.0;624.0;604.0;20.0;234.0;189.0;45.0;502.0;0.0;275973.0
572;Friesland (PV);2007 3rd quarter;275973.0;499.0;478.0;21.0;181.0;169.0;12.0;318.0;309.0;9.0;39.0;13.0;26.0;460.0;0.0;276433.0
573;Friesland (PV);2007 4th quarter;276433.0;1300.0;1264.0;36.0;382.0;363.0;19.0;918.0;901.0;17.0;246.0;196.0;50.0;1054.0;-124.0;277363.0
574;Friesland (PV);2007;275221.0;2910.0;2772.0;138.0;757.0;688.0;69.0;2153.0;2084.0;69.0;644.0;480.0;164.0;2266.0;-124.0;277363.0
575;Friesland (PV);2008 1st quarter;277959.0;531.0;505.0;26.0;167.0;145.0;22.0;364.0;360.0;4.0;162.0;116.0;46.0;369.0;0.0;278328.0
576;Friesland (PV);2008 2nd quarter;278328.0;548.0;515.0;33.0;248.0;231.0;17.0;300.0;284.0;16.0;77.0;60.0;17.0;471.0;0.0;278799.0
577;Friesland (PV);2008 3rd quarter;278799.0;932.0;901.0;31.0;350.0;336.0;14.0;582.0;565.0;17.0;89.0;49.0;40.0;843.0;0.0;279642.0
578;Friesland (PV);2008 4th quarter;279642.0;977.0;944.0;33.0;277.0;269.0;8.0;700.0;675.0;25.0;158.0;97.0;61.0;819.0;-105.0;280356.0
579;Friesland (PV);2008;277959.0;2988.0;2865.0;123.0;1042.0;981.0;61.0;1946.0;1884.0;62.0;486.0;322.0;164.0;2502.0;-105.0;280356.0
580;Friesland (PV);2009 1st quarter;280356.0;389.0;369.0;20.0;108.0;96.0;12.0;281.0;273.0;8.0;185.0;149.0;36.0;204.0;0.0;280560.0
581;Friesland (PV);2009 2nd quarter;280560.0;478.0;418.0;60.0;150.0;129.0;21.0;328.0;289.0;39.0;100.0;74.0;26.0;378.0;0.0;280938.0
582;Friesland (PV);2009 3rd quarter;280938.0;282.0;266.0;16.0;76.0;67.0;9.0;206.0;199.0;7.0;95.0;61.0;34.0;187.0;0.0;281125.0
583;Friesland (PV);2009 4th quarter;281125.0;920.0;887.0;33.0;480.0;454.0;26.0;440.0;433.0;7.0;293.0;233.0;60.0;627.0;-120.0;281632.0
584;Friesland (PV);2009;280356.0;2069.0;1940.0;129.0;814.0;746.0;68.0;1255.0;1194.0;61.0;673.0;517.0;156.0;1396.0;-120.0;281632.0
585;Friesland (PV);2010 1st quarter;281632.0;159.0;140.0;19.0;51.0;44.0;7.0;108.0;96.0;12.0;57.0;33.0;24.0;102.0;0.0;281734.0
586;Friesland (PV);2010 2nd quarter;281734.0;228.0;162.0;66.0;118.0;62.0;56.0;110.0;100.0;10.0;65.0;8.0;57.0;163.0;0.0;281897.0
587;Friesland (PV);2010 3rd quarter;281897.0;305.0;291.0;14.0;102.0;91.0;11.0;203.0;200.0;3.0;113.0;81.0;32.0;192.0;0.0;282089.0
588;Friesland (PV);2010 4th quarter;282089.0;1034.0;974.0;60.0;579.0;557.0;22.0;455.0;417.0;38.0;293.0;238.0;55.0;741.0;-141.0;282689.0
589;Friesland (PV);2010;281632.0;1726.0;1567.0;159.0;850.0;754.0;96.0;876.0;813.0;63.0;528.0;360.0;168.0;1198.0;-141.0;282689.0
590;Friesland (PV);2011 1st quarter;282689.0;197.0;190.0;7.0;89.0;86.0;3.0;108.0;104.0;4.0;103.0;82.0;21.0;94.0;0.0;282783.0
591;Friesland (PV);2011 2nd quarter;282783.0;342.0;298.0;44.0;140.0;102.0;38.0;202.0;196.0;6.0;191.0;151.0;40.0;151.0;0.0;282934.0
592;Friesland (PV);2011 3rd quarter;282934.0;302.0;258.0;44.0;126.0;112.0;14.0;176.0;146.0;30.0;142.0;59.0;83.0;160.0;0.0;283094.0
593;Friesland (PV);2011 4th quarter;283094.0;894.0;769.0;125.0;407.0;364.0;43.0;487.0;405.0;82.0;53.0;33.0;20.0;841.0;98.0;284033.0
594;Friesland (PV);2011;282689.0;1735.0;1515.0;220.0;762.0;664.0;98.0;973.0;851.0;122.0;489.0;325.0;164.0;1246.0;98.0;284033.0
595;Drenthe (PV);1995 1st quarter;179505.0;638.0;632.0;6.0;140.0;140.0;0.0;498.0;492.0;6.0;105.0;68.0;37.0;533.0;0.0;180038.0
596;Drenthe (PV);1995 2nd quarter;180038.0;673.0;663.0;10.0;98.0;97.0;1.0;575.0;566.0;9.0;28.0;1.0;27.0;645.0;0.0;180683.0
597;Drenthe (PV);1995 3rd quarter;180683.0;604.0;591.0;13.0;94.0;93.0;1.0;510.0;498.0;12.0;145.0;106.0;39.0;459.0;0.0;181142.0
598;Drenthe (PV);1995 4th quarter;181142.0;1236.0;1203.0;33.0;308.0;294.0;14.0;928.0;909.0;19.0;62.0;28.0;34.0;1174.0;-50.0;182266.0
599;Drenthe (PV);1995;179505.0;3151.0;3089.0;62.0;640.0;624.0;16.0;2511.0;2465.0;46.0;340.0;203.0;137.0;2811.0;-50.0;182266.0
600;Drenthe (PV);1996 1st quarter;182266.0;260.0;258.0;2.0;44.0;44.0;0.0;216.0;214.0;2.0;31.0;6.0;25.0;229.0;0.0;182495.0
601;Drenthe (PV);1996 2nd quarter;182495.0;711.0;703.0;8.0;112.0;110.0;2.0;599.0;593.0;6.0;127.0;96.0;31.0;584.0;0.0;183079.0
602;Drenthe (PV);1996 3rd quarter;183079.0;975.0;968.0;7.0;278.0;278.0;0.0;697.0;690.0;7.0;112.0;65.0;47.0;863.0;0.0;183942.0
603;Drenthe (PV);1996 4th quarter;183942.0;1082.0;1065.0;17.0;245.0;243.0;2.0;837.0;822.0;15.0;56.0;33.0;23.0;1026.0;-50.0;184918.0
604;Drenthe (PV);1996;182266.0;3028.0;2994.0;34.0;679.0;675.0;4.0;2349.0;2319.0;30.0;326.0;200.0;126.0;2702.0;-50.0;184918.0
605;Drenthe (PV);1997 1st quarter;184923.0;459.0;436.0;23.0;117.0;100.0;17.0;342.0;336.0;6.0;74.0;49.0;25.0;385.0;0.0;185308.0
606;Drenthe (PV);1997 2nd quarter;185308.0;956.0;953.0;3.0;158.0;158.0;0.0;798.0;795.0;3.0;30.0;8.0;22.0;926.0;0.0;186234.0
607;Drenthe (PV);1997 3rd quarter;186234.0;635.0;633.0;2.0;27.0;25.0;2.0;608.0;608.0;0.0;86.0;66.0;20.0;549.0;0.0;186783.0
