ID;Broedvogels;Perioden;Broedvogelindex_1
1646;Grauwe Gans;2004;27.0
1647;Grauwe Gans;2005;29.0
1648;Grauwe Gans;2006;30.0
1649;Grauwe Gans;2007;36.0
1650;Grauwe Gans;2008;41.0
1651;Grauwe Gans;2009;45.0
1652;Grauwe Gans;2010;52.0
1653;Grauwe Gans;2011;59.0
1654;Grauwe Gans;2012;64.0
1655;Grauwe Gans;2013;60.0
1656;Grauwe Gans;2014;66.0
1657;Grauwe Gans;2015;70.0
1658;Grauwe Gans;2016;72.0
1659;Grauwe Gans;2017;80.0
1660;Grauwe Gans;2018;80.0
1661;Grauwe Gans;2019;79.0
1662;Grauwe Gans;2020;86.0
1663;Grauwe Gans;2021;91.0
1664;Grauwe Gans;2022;97.0
1665;Grauwe Gans;2023;100.0
1666;Grauwe Gors;1990;100.0
1667;Grauwe Gors;1991;84.0
1668;Grauwe Gors;1992;84.0
1669;Grauwe Gors;1993;90.0
1670;Grauwe Gors;1994;90.0
1671;Grauwe Gors;1995;64.0
1672;Grauwe Gors;1996;37.0
1673;Grauwe Gors;1997;69.0
1674;Grauwe Gors;1998;45.0
1675;Grauwe Gors;1999;29.0
1676;Grauwe Gors;2000;31.0
1677;Grauwe Gors;2001;25.0
1678;Grauwe Gors;2002;12.0
1679;Grauwe Gors;2003;18.0
1680;Grauwe Gors;2004;12.0
1681;Grauwe Gors;2005;18.0
1682;Grauwe Gors;2006;3.0
1683;Grauwe Gors;2007;3.0
1684;Grauwe Gors;2008;5.0
1685;Grauwe Gors;2009;5.0
1686;Grauwe Gors;2010;3.0
1687;Grauwe Gors;2011;7.0
1688;Grauwe Gors;2012;3.0
1689;Grauwe Gors;2013;1.0
1690;Grauwe Gors;2014;1.0
1691;Grauwe Gors;2015;1.0
1692;Grauwe Gors;2016;1.0
1693;Grauwe Gors;2017;0.0
1694;Grauwe Gors;2018;0.0
1695;Grauwe Gors;2019;1.0
1696;Grauwe Gors;2020;0.0
1697;Grauwe Gors;2021;1.0
1698;Grauwe Gors;2022;0.0
1699;Grauwe Gors;2023;0.0
1700;Grauwe Kiekendief;1990;100.0
1701;Grauwe Kiekendief;1991;107.0
1702;Grauwe Kiekendief;1992;213.0
1703;Grauwe Kiekendief;1993;260.0
1704;Grauwe Kiekendief;1994;227.0
1705;Grauwe Kiekendief;1995;207.0
1706;Grauwe Kiekendief;1996;173.0
1707;Grauwe Kiekendief;1997;213.0
1708;Grauwe Kiekendief;1998;193.0
1709;Grauwe Kiekendief;1999;233.0
1710;Grauwe Kiekendief;2000;300.0
1711;Grauwe Kiekendief;2001;233.0
1712;Grauwe Kiekendief;2002;240.0
1713;Grauwe Kiekendief;2003;233.0
1714;Grauwe Kiekendief;2004;260.0
1715;Grauwe Kiekendief;2005;267.0
1716;Grauwe Kiekendief;2006;260.0
1717;Grauwe Kiekendief;2007;320.0
1718;Grauwe Kiekendief;2008;320.0
1719;Grauwe Kiekendief;2009;413.0
1720;Grauwe Kiekendief;2010;347.0
1721;Grauwe Kiekendief;2011;420.0
1722;Grauwe Kiekendief;2012;280.0
1723;Grauwe Kiekendief;2013;240.0
1724;Grauwe Kiekendief;2014;313.0
1725;Grauwe Kiekendief;2015;293.0
1726;Grauwe Kiekendief;2016;293.0
1727;Grauwe Kiekendief;2017;393.0
1728;Grauwe Kiekendief;2018;320.0
1729;Grauwe Kiekendief;2019;347.0
1730;Grauwe Kiekendief;2020;533.0
1731;Grauwe Kiekendief;2021;387.0
1732;Grauwe Kiekendief;2022;353.0
1733;Grauwe Kiekendief;2023;413.0
1734;Grauwe Klauwier;1990;100.0
1735;Grauwe Klauwier;1991;94.0
1736;Grauwe Klauwier;1992;104.0
1737;Grauwe Klauwier;1993;91.0
1738;Grauwe Klauwier;1994;97.0
1739;Grauwe Klauwier;1995;95.0
1740;Grauwe Klauwier;1996;108.0
1741;Grauwe Klauwier;1997;103.0
1742;Grauwe Klauwier;1998;97.0
1743;Grauwe Klauwier;1999;82.0
1744;Grauwe Klauwier;2000;77.0
1745;Grauwe Klauwier;2001;72.0
1746;Grauwe Klauwier;2002;62.0
1747;Grauwe Klauwier;2003;59.0
1748;Grauwe Klauwier;2004;73.0
1749;Grauwe Klauwier;2005;97.0
1750;Grauwe Klauwier;2006;98.0
1751;Grauwe Klauwier;2007;108.0
1752;Grauwe Klauwier;2008;131.0
1753;Grauwe Klauwier;2009;121.0
1754;Grauwe Klauwier;2010;146.0
1755;Grauwe Klauwier;2011;176.0
1756;Grauwe Klauwier;2012;174.0
1757;Grauwe Klauwier;2013;154.0
1758;Grauwe Klauwier;2014;177.0
1759;Grauwe Klauwier;2015;185.0
1760;Grauwe Klauwier;2016;226.0
1761;Grauwe Klauwier;2017;231.0
1762;Grauwe Klauwier;2018;229.0
1763;Grauwe Klauwier;2019;300.0
1764;Grauwe Klauwier;2020;438.0
1765;Grauwe Klauwier;2021;476.0
1766;Grauwe Klauwier;2022;574.0
1767;Grauwe Klauwier;2023;658.0
1768;Grauwe Vliegenvanger;1990;100.0
1769;Grauwe Vliegenvanger;1991;78.0
1770;Grauwe Vliegenvanger;1992;78.0
1771;Grauwe Vliegenvanger;1993;80.0
1772;Grauwe Vliegenvanger;1994;79.0
1773;Grauwe Vliegenvanger;1995;77.0
1774;Grauwe Vliegenvanger;1996;72.0
1775;Grauwe Vliegenvanger;1997;74.0
1776;Grauwe Vliegenvanger;1998;74.0
1777;Grauwe Vliegenvanger;1999;72.0
1778;Grauwe Vliegenvanger;2000;73.0
1779;Grauwe Vliegenvanger;2001;69.0
1780;Grauwe Vliegenvanger;2002;65.0
1781;Grauwe Vliegenvanger;2003;67.0
1782;Grauwe Vliegenvanger;2004;63.0
1783;Grauwe Vliegenvanger;2005;56.0
1784;Grauwe Vliegenvanger;2006;65.0
1785;Grauwe Vliegenvanger;2007;64.0
1786;Grauwe Vliegenvanger;2008;71.0
1787;Grauwe Vliegenvanger;2009;60.0
1788;Grauwe Vliegenvanger;2010;66.0
1789;Grauwe Vliegenvanger;2011;69.0
1790;Grauwe Vliegenvanger;2012;60.0
1791;Grauwe Vliegenvanger;2013;54.0
1792;Grauwe Vliegenvanger;2014;53.0
1793;Grauwe Vliegenvanger;2015;60.0
1794;Grauwe Vliegenvanger;2016;64.0
1795;Grauwe Vliegenvanger;2017;57.0
1796;Grauwe Vliegenvanger;2018;54.0
1797;Grauwe Vliegenvanger;2019;55.0
1798;Grauwe Vliegenvanger;2020;73.0
1799;Grauwe Vliegenvanger;2021;65.0
1800;Grauwe Vliegenvanger;2022;59.0
1801;Grauwe Vliegenvanger;2023;63.0
1802;Groene Specht;1990;100.0
1803;Groene Specht;1991;89.0
1804;Groene Specht;1992;118.0
1805;Groene Specht;1993;131.0
1806;Groene Specht;1994;129.0
1807;Groene Specht;1995;138.0
1808;Groene Specht;1996;137.0
1809;Groene Specht;1997;131.0
1810;Groene Specht;1998;123.0
1811;Groene Specht;1999;147.0
1812;Groene Specht;2000;156.0
1813;Groene Specht;2001;165.0
1814;Groene Specht;2002;176.0
1815;Groene Specht;2003;195.0
1816;Groene Specht;2004;203.0
1817;Groene Specht;2005;251.0
1818;Groene Specht;2006;244.0
1819;Groene Specht;2007;257.0
1820;Groene Specht;2008;287.0
1821;Groene Specht;2009;269.0
1822;Groene Specht;2010;257.0
1823;Groene Specht;2011;262.0
1824;Groene Specht;2012;273.0
1825;Groene Specht;2013;260.0
1826;Groene Specht;2014;262.0
1827;Groene Specht;2015;289.0
1828;Groene Specht;2016;304.0
1829;Groene Specht;2017;295.0
1830;Groene Specht;2018;305.0
1831;Groene Specht;2019;308.0
1832;Groene Specht;2020;361.0
1833;Groene Specht;2021;338.0
1834;Groene Specht;2022;343.0
1835;Groene Specht;2023;338.0
1836;Groenling;1990;100.0
1837;Groenling;1991;108.0
1838;Groenling;1992;103.0
1839;Groenling;1993;120.0
1840;Groenling;1994;118.0
1841;Groenling;1995;100.0
1842;Groenling;1996;86.0
1843;Groenling;1997;99.0
1844;Groenling;1998;88.0
1845;Groenling;1999;94.0
1846;Groenling;2000;80.0
1847;Groenling;2001;85.0
1848;Groenling;2002;93.0
1849;Groenling;2003;111.0
1850;Groenling;2004;114.0
1851;Groenling;2005;124.0
1852;Groenling;2006;136.0
1853;Groenling;2007;147.0
1854;Groenling;2008;146.0
1855;Groenling;2009;138.0
1856;Groenling;2010;154.0
1857;Groenling;2011;182.0
1858;Groenling;2012;173.0
1859;Groenling;2013;184.0
1860;Groenling;2014;188.0
1861;Groenling;2015;197.0
1862;Groenling;2016;199.0
1863;Groenling;2017;185.0
1864;Groenling;2018;174.0
1865;Groenling;2019;156.0
1866;Groenling;2020;161.0
1867;Groenling;2021;147.0
1868;Groenling;2022;131.0
1869;Groenling;2023;145.0
1870;Grote Bonte Specht;1990;100.0
1871;Grote Bonte Specht;1991;105.0
1872;Grote Bonte Specht;1992;97.0
1873;Grote Bonte Specht;1993;107.0
1874;Grote Bonte Specht;1994;115.0
1875;Grote Bonte Specht;1995;113.0
1876;Grote Bonte Specht;1996;123.0
1877;Grote Bonte Specht;1997;134.0
1878;Grote Bonte Specht;1998;119.0
1879;Grote Bonte Specht;1999;126.0
1880;Grote Bonte Specht;2000;119.0
1881;Grote Bonte Specht;2001;123.0
1882;Grote Bonte Specht;2002;127.0
1883;Grote Bonte Specht;2003;139.0
1884;Grote Bonte Specht;2004;135.0
1885;Grote Bonte Specht;2005;139.0
1886;Grote Bonte Specht;2006;140.0
1887;Grote Bonte Specht;2007;144.0
1888;Grote Bonte Specht;2008;152.0
1889;Grote Bonte Specht;2009;147.0
1890;Grote Bonte Specht;2010;159.0
1891;Grote Bonte Specht;2011;170.0
1892;Grote Bonte Specht;2012;182.0
1893;Grote Bonte Specht;2013;162.0
1894;Grote Bonte Specht;2014;168.0
1895;Grote Bonte Specht;2015;176.0
1896;Grote Bonte Specht;2016;185.0
1897;Grote Bonte Specht;2017;194.0
1898;Grote Bonte Specht;2018;200.0
1899;Grote Bonte Specht;2019;208.0
1900;Grote Bonte Specht;2020;236.0
1901;Grote Bonte Specht;2021;221.0
1902;Grote Bonte Specht;2022;218.0
1903;Grote Bonte Specht;2023;213.0
1904;Grote Gele Kwikstaart;1990;100.0
1905;Grote Gele Kwikstaart;1991;70.0
1906;Grote Gele Kwikstaart;1992;77.0
1907;Grote Gele Kwikstaart;1993;73.0
1908;Grote Gele Kwikstaart;1994;108.0
1909;Grote Gele Kwikstaart;1995;93.0
1910;Grote Gele Kwikstaart;1996;71.0
1911;Grote Gele Kwikstaart;1997;45.0
1912;Grote Gele Kwikstaart;1998;49.0
1913;Grote Gele Kwikstaart;1999;59.0
1914;Grote Gele Kwikstaart;2000;74.0
1915;Grote Gele Kwikstaart;2001;94.0
1916;Grote Gele Kwikstaart;2002;110.0
1917;Grote Gele Kwikstaart;2003;113.0
1918;Grote Gele Kwikstaart;2004;116.0
1919;Grote Gele Kwikstaart;2005;118.0
1920;Grote Gele Kwikstaart;2006;127.0
1921;Grote Gele Kwikstaart;2007;148.0
1922;Grote Gele Kwikstaart;2008;152.0
1923;Grote Gele Kwikstaart;2009;116.0
1924;Grote Gele Kwikstaart;2010;94.0
1925;Grote Gele Kwikstaart;2011;92.0
1926;Grote Gele Kwikstaart;2012;83.0
1927;Grote Gele Kwikstaart;2013;74.0
1928;Grote Gele Kwikstaart;2014;88.0
1929;Grote Gele Kwikstaart;2015;102.0
1930;Grote Gele Kwikstaart;2016;119.0
1931;Grote Gele Kwikstaart;2017;100.0
1932;Grote Gele Kwikstaart;2018;99.0
1933;Grote Gele Kwikstaart;2019;108.0
1934;Grote Gele Kwikstaart;2020;109.0
1935;Grote Gele Kwikstaart;2021;101.0
1936;Grote Gele Kwikstaart;2022;95.0
1937;Grote Gele Kwikstaart;2023;97.0
1938;Grote Karekiet;1990;100.0
1939;Grote Karekiet;1991;88.0
1940;Grote Karekiet;1992;79.0
1941;Grote Karekiet;1993;83.0
1942;Grote Karekiet;1994;72.0
1943;Grote Karekiet;1995;64.0
1944;Grote Karekiet;1996;66.0
1945;Grote Karekiet;1997;58.0
1946;Grote Karekiet;1998;55.0
1947;Grote Karekiet;1999;51.0
1948;Grote Karekiet;2000;54.0
1949;Grote Karekiet;2001;55.0
1950;Grote Karekiet;2002;47.0
1951;Grote Karekiet;2003;39.0
1952;Grote Karekiet;2004;37.0
1953;Grote Karekiet;2005;41.0
1954;Grote Karekiet;2006;41.0
1955;Grote Karekiet;2007;45.0
1956;Grote Karekiet;2008;37.0
1957;Grote Karekiet;2009;34.0
1958;Grote Karekiet;2010;31.0
1959;Grote Karekiet;2011;35.0
1960;Grote Karekiet;2012;33.0
1961;Grote Karekiet;2013;23.0
1962;Grote Karekiet;2014;20.0
1963;Grote Karekiet;2015;19.0
1964;Grote Karekiet;2016;17.0
1965;Grote Karekiet;2017;18.0
1966;Grote Karekiet;2018;14.0
1967;Grote Karekiet;2019;16.0
1968;Grote Karekiet;2020;22.0
1969;Grote Karekiet;2021;18.0
1970;Grote Karekiet;2022;18.0
1971;Grote Karekiet;2023;22.0
1972;Grote Lijster;1990;100.0
1973;Grote Lijster;1991;94.0
1974;Grote Lijster;1992;100.0
1975;Grote Lijster;1993;85.0
1976;Grote Lijster;1994;86.0
1977;Grote Lijster;1995;107.0
1978;Grote Lijster;1996;106.0
1979;Grote Lijster;1997;94.0
1980;Grote Lijster;1998;84.0
1981;Grote Lijster;1999;76.0
1982;Grote Lijster;2000;78.0
1983;Grote Lijster;2001;78.0
1984;Grote Lijster;2002;77.0
1985;Grote Lijster;2003;74.0
1986;Grote Lijster;2004;81.0
1987;Grote Lijster;2005;80.0
1988;Grote Lijster;2006;70.0
1989;Grote Lijster;2007;80.0
1990;Grote Lijster;2008;76.0
1991;Grote Lijster;2009;70.0
1992;Grote Lijster;2010;61.0
1993;Grote Lijster;2011;65.0
1994;Grote Lijster;2012;67.0
1995;Grote Lijster;2013;61.0
1996;Grote Lijster;2014;65.0
1997;Grote Lijster;2015;68.0
1998;Grote Lijster;2016;72.0
1999;Grote Lijster;2017;64.0
2000;Grote Lijster;2018;53.0
2001;Grote Lijster;2019;55.0
2002;Grote Lijster;2020;58.0
2003;Grote Lijster;2021;60.0
2004;Grote Lijster;2022;62.0
2005;Grote Lijster;2023;64.0
2006;Grote Mantelmeeuw;1990;0.0
2007;Grote Mantelmeeuw;1991;0.0
2008;Grote Mantelmeeuw;1992;0.0
2009;Grote Mantelmeeuw;1993;1.0
2010;Grote Mantelmeeuw;1994;4.0
2011;Grote Mantelmeeuw;1995;4.0
2012;Grote Mantelmeeuw;1996;2.0
2013;Grote Mantelmeeuw;1997;5.0
2014;Grote Mantelmeeuw;1998;8.0
2015;Grote Mantelmeeuw;1999;8.0
2016;Grote Mantelmeeuw;2000;10.0
2017;Grote Mantelmeeuw;2001;16.0
2018;Grote Mantelmeeuw;2002;17.0
2019;Grote Mantelmeeuw;2003;19.0
2020;Grote Mantelmeeuw;2004;24.0
2021;Grote Mantelmeeuw;2005;19.0
2022;Grote Mantelmeeuw;2006;18.0
2023;Grote Mantelmeeuw;2007;27.0
2024;Grote Mantelmeeuw;2008;33.0
2025;Grote Mantelmeeuw;2009;39.0
2026;Grote Mantelmeeuw;2010;36.0
2027;Grote Mantelmeeuw;2011;44.0
2028;Grote Mantelmeeuw;2012;40.0
2029;Grote Mantelmeeuw;2013;55.0
2030;Grote Mantelmeeuw;2014;61.0
2031;Grote Mantelmeeuw;2015;59.0
2032;Grote Mantelmeeuw;2016;58.0
2033;Grote Mantelmeeuw;2017;73.0
2034;Grote Mantelmeeuw;2018;61.0
2035;Grote Mantelmeeuw;2019;69.0
2036;Grote Mantelmeeuw;2020;78.0
2037;Grote Mantelmeeuw;2021;70.0
2038;Grote Mantelmeeuw;2022;80.0
2039;Grote Mantelmeeuw;2023;100.0
2040;Grote Stern;1990;100.0
2041;Grote Stern;1991;95.0
2042;Grote Stern;1992;86.0
2043;Grote Stern;1993;102.0
2044;Grote Stern;1994;107.0
2045;Grote Stern;1995;121.0
2046;Grote Stern;1996;99.0
2047;Grote Stern;1997;112.0
2048;Grote Stern;1998;135.0
2049;Grote Stern;1999;130.0
2050;Grote Stern;2000;133.0
2051;Grote Stern;2001;132.0
2052;Grote Stern;2002;159.0
2053;Grote Stern;2003;171.0
2054;Grote Stern;2004;150.0
2055;Grote Stern;2005;154.0
2056;Grote Stern;2006;164.0
2057;Grote Stern;2007;174.0
2058;Grote Stern;2008;181.0
2059;Grote Stern;2009;175.0
2060;Grote Stern;2010;157.0
2061;Grote Stern;2011;174.0
2062;Grote Stern;2012;145.0
2063;Grote Stern;2013;138.0
2064;Grote Stern;2014;168.0
2065;Grote Stern;2015;168.0
2066;Grote Stern;2016;160.0
2067;Grote Stern;2017;176.0
2068;Grote Stern;2018;148.0
2069;Grote Stern;2019;179.0
2070;Grote Stern;2020;178.0
2071;Grote Stern;2021;141.0
2072;Grote Stern;2022;177.0
2073;Grote Stern;2023;98.0
2074;Grote Zilverreiger;1990;0.0
2075;Grote Zilverreiger;1991;0.0
2076;Grote Zilverreiger;1992;1.0
2077;Grote Zilverreiger;1993;1.0
2078;Grote Zilverreiger;1994;1.0
2079;Grote Zilverreiger;1995;1.0
2080;Grote Zilverreiger;1996;0.0
2081;Grote Zilverreiger;1997;0.0
2082;Grote Zilverreiger;1998;0.0
2083;Grote Zilverreiger;1999;0.0
2084;Grote Zilverreiger;2000;2.0
2085;Grote Zilverreiger;2001;3.0
2086;Grote Zilverreiger;2002;9.0
2087;Grote Zilverreiger;2003;11.0
2088;Grote Zilverreiger;2004;10.0
2089;Grote Zilverreiger;2005;19.0
2090;Grote Zilverreiger;2006;28.0
2091;Grote Zilverreiger;2007;12.0
2092;Grote Zilverreiger;2008;16.0
2093;Grote Zilverreiger;2009;19.0
2094;Grote Zilverreiger;2010;30.0
2095;Grote Zilverreiger;2011;30.0
2096;Grote Zilverreiger;2012;33.0
2097;Grote Zilverreiger;2013;38.0
2098;Grote Zilverreiger;2014;28.0
2099;Grote Zilverreiger;2015;43.0
2100;Grote Zilverreiger;2016;62.0
2101;Grote Zilverreiger;2017;60.0
2102;Grote Zilverreiger;2018;74.0
2103;Grote Zilverreiger;2019;56.0
2104;Grote Zilverreiger;2020;73.0
2105;Grote Zilverreiger;2021;80.0
2106;Grote Zilverreiger;2022;65.0
2107;Grote Zilverreiger;2023;100.0
2108;Grutto;1990;100.0
2109;Grutto;1991;97.0
2110;Grutto;1992;89.0
2111;Grutto;1993;91.0
2112;Grutto;1994;98.0
2113;Grutto;1995;87.0
2114;Grutto;1996;79.0
2115;Grutto;1997;80.0
2116;Grutto;1998;80.0
2117;Grutto;1999;75.0
2118;Grutto;2000;76.0
2119;Grutto;2001;71.0
2120;Grutto;2002;67.0
2121;Grutto;2003;65.0
2122;Grutto;2004;63.0
2123;Grutto;2005;56.0
2124;Grutto;2006;53.0
2125;Grutto;2007;46.0
2126;Grutto;2008;46.0
2127;Grutto;2009;43.0
2128;Grutto;2010;45.0
2129;Grutto;2011;44.0
2130;Grutto;2012;40.0
2131;Grutto;2013;40.0
2132;Grutto;2014;38.0
2133;Grutto;2015;37.0
2134;Grutto;2016;35.0
2135;Grutto;2017;32.0
2136;Grutto;2018;31.0
2137;Grutto;2019;31.0
2138;Grutto;2020;31.0
2139;Grutto;2021;32.0
2140;Grutto;2022;29.0
2141;Grutto;2023;30.0
2142;Havik;1990;100.0
2143;Havik;1991;115.0
2144;Havik;1992;108.0
2145;Havik;1993;110.0
2146;Havik;1994;119.0
2147;Havik;1995;108.0
2148;Havik;1996;118.0
2149;Havik;1997;108.0
2150;Havik;1998;108.0
2151;Havik;1999;122.0
2152;Havik;2000;110.0
2153;Havik;2001;110.0
2154;Havik;2002;111.0
2155;Havik;2003;107.0
2156;Havik;2004;114.0
2157;Havik;2005;104.0
2158;Havik;2006;111.0
2159;Havik;2007;110.0
2160;Havik;2008;123.0
2161;Havik;2009;115.0
2162;Havik;2010;113.0
2163;Havik;2011;116.0
2164;Havik;2012;109.0
2165;Havik;2013;103.0
2166;Havik;2014;108.0
2167;Havik;2015;103.0
2168;Havik;2016;116.0
2169;Havik;2017;102.0
2170;Havik;2018;104.0
2171;Havik;2019;115.0
2172;Havik;2020;116.0
2173;Havik;2021;114.0
2174;Havik;2022;108.0
2175;Havik;2023;85.0
2176;Heggenmus;1990;100.0
2177;Heggenmus;1991;107.0
2178;Heggenmus;1992;104.0
2179;Heggenmus;1993;114.0
2180;Heggenmus;1994;110.0
2181;Heggenmus;1995;101.0
2182;Heggenmus;1996;101.0
2183;Heggenmus;1997;92.0
2184;Heggenmus;1998;89.0
2185;Heggenmus;1999;89.0
2186;Heggenmus;2000;83.0
2187;Heggenmus;2001;88.0
2188;Heggenmus;2002;92.0
2189;Heggenmus;2003;101.0
2190;Heggenmus;2004;97.0
2191;Heggenmus;2005;94.0
2192;Heggenmus;2006;100.0
2193;Heggenmus;2007;100.0
2194;Heggenmus;2008;96.0
2195;Heggenmus;2009;94.0
2196;Heggenmus;2010;90.0
2197;Heggenmus;2011;78.0
2198;Heggenmus;2012;84.0
2199;Heggenmus;2013;80.0
2200;Heggenmus;2014;82.0
2201;Heggenmus;2015;89.0
2202;Heggenmus;2016;93.0
2203;Heggenmus;2017;86.0
2204;Heggenmus;2018;85.0
2205;Heggenmus;2019;84.0
2206;Heggenmus;2020;88.0
2207;Heggenmus;2021;85.0
2208;Heggenmus;2022;79.0
2209;Heggenmus;2023;85.0
2210;Holenduif;1990;100.0
2211;Holenduif;1991;105.0
2212;Holenduif;1992;104.0
2213;Holenduif;1993;117.0
2214;Holenduif;1994;122.0
2215;Holenduif;1995;133.0
2216;Holenduif;1996;134.0
2217;Holenduif;1997;153.0
2218;Holenduif;1998;159.0
2219;Holenduif;1999;143.0
2220;Holenduif;2000;149.0
2221;Holenduif;2001;129.0
2222;Holenduif;2002;113.0
2223;Holenduif;2003;123.0
2224;Holenduif;2004;146.0
2225;Holenduif;2005;138.0
2226;Holenduif;2006;117.0
2227;Holenduif;2007;134.0
2228;Holenduif;2008;132.0
2229;Holenduif;2009;156.0
2230;Holenduif;2010;136.0
2231;Holenduif;2011;154.0
2232;Holenduif;2012;154.0
2233;Holenduif;2013;135.0
2234;Holenduif;2014;130.0
2235;Holenduif;2015;153.0
2236;Holenduif;2016;167.0
2237;Holenduif;2017;167.0
2238;Holenduif;2018;148.0
2239;Holenduif;2019;176.0
2240;Holenduif;2020;178.0
2241;Holenduif;2021;181.0
2242;Holenduif;2022;194.0
2243;Holenduif;2023;204.0
2244;Houtduif;1990;100.0
2245;Houtduif;1991;107.0
2246;Houtduif;1992;98.0
2247;Houtduif;1993;100.0
2248;Houtduif;1994;93.0
2249;Houtduif;1995;94.0
2250;Houtduif;1996;97.0
2251;Houtduif;1997;98.0
2252;Houtduif;1998;90.0
2253;Houtduif;1999;93.0
2254;Houtduif;2000;88.0
2255;Houtduif;2001;85.0
2256;Houtduif;2002;82.0
2257;Houtduif;2003;84.0
2258;Houtduif;2004;84.0
2259;Houtduif;2005;83.0
2260;Houtduif;2006;82.0
2261;Houtduif;2007;88.0
2262;Houtduif;2008;87.0
2263;Houtduif;2009;89.0
2264;Houtduif;2010;83.0
2265;Houtduif;2011;83.0
2266;Houtduif;2012;76.0
2267;Houtduif;2013;76.0
2268;Houtduif;2014;76.0
2269;Houtduif;2015;73.0
2270;Houtduif;2016;82.0
2271;Houtduif;2017;78.0
2272;Houtduif;2018;82.0
2273;Houtduif;2019;86.0
2274;Houtduif;2020;96.0
2275;Houtduif;2021;95.0
2276;Houtduif;2022;88.0
2277;Houtduif;2023;93.0
2278;Houtsnip;1990;100.0
2279;Houtsnip;1991;64.0
2280;Houtsnip;1992;50.0
2281;Houtsnip;1993;45.0
2282;Houtsnip;1994;92.0
2283;Houtsnip;1995;77.0
2284;Houtsnip;1996;55.0
2285;Houtsnip;1997;62.0
2286;Houtsnip;1998;67.0
2287;Houtsnip;1999;70.0
2288;Houtsnip;2000;69.0
2289;Houtsnip;2001;68.0
2290;Houtsnip;2002;67.0
2291;Houtsnip;2003;82.0
2292;Houtsnip;2004;72.0
2293;Houtsnip;2005;75.0
2294;Houtsnip;2006;100.0
2295;Houtsnip;2007;96.0
2296;Houtsnip;2008;101.0
2297;Houtsnip;2009;82.0
2298;Houtsnip;2010;92.0
2299;Houtsnip;2011;91.0
2300;Houtsnip;2012;102.0
2301;Houtsnip;2013;117.0
2302;Houtsnip;2014;118.0
2303;Houtsnip;2015;109.0
2304;Houtsnip;2016;130.0
2305;Houtsnip;2017;122.0
2306;Houtsnip;2018;129.0
2307;Houtsnip;2019;97.0
2308;Houtsnip;2020;115.0
2309;Houtsnip;2021;135.0
2310;Houtsnip;2022;130.0
2311;Houtsnip;2023;124.0
2312;Huismus;1990;100.0
2313;Huismus;1991;90.0
2314;Huismus;1992;77.0
2315;Huismus;1993;76.0
2316;Huismus;1994;72.0
2317;Huismus;1995;73.0
2318;Huismus;1996;75.0
2319;Huismus;1997;62.0
2320;Huismus;1998;59.0
2321;Huismus;1999;61.0
2322;Huismus;2000;49.0
2323;Huismus;2001;51.0
2324;Huismus;2002;53.0
2325;Huismus;2003;50.0
2326;Huismus;2004;48.0
2327;Huismus;2005;50.0
2328;Huismus;2006;49.0
2329;Huismus;2007;54.0
2330;Huismus;2008;51.0
2331;Huismus;2009;56.0
2332;Huismus;2010;54.0
2333;Huismus;2011;61.0
2334;Huismus;2012;58.0
2335;Huismus;2013;60.0
2336;Huismus;2014;64.0
2337;Huismus;2015;62.0
2338;Huismus;2016;62.0
2339;Huismus;2017;59.0
2340;Huismus;2018;61.0
2341;Huismus;2019;63.0
2342;Huismus;2020;76.0
2343;Huismus;2021;71.0
2344;Huismus;2022;76.0
2345;Huismus;2023;81.0
2346;Huiszwaluw;1990;100.0
2347;Huiszwaluw;1991;91.0
2348;Huiszwaluw;1992;99.0
2349;Huiszwaluw;1993;99.0
2350;Huiszwaluw;1994;89.0
2351;Huiszwaluw;1995;83.0
2352;Huiszwaluw;1996;85.0
2353;Huiszwaluw;1997;83.0
2354;Huiszwaluw;1998;88.0
2355;Huiszwaluw;1999;86.0
2356;Huiszwaluw;2000;94.0
2357;Huiszwaluw;2001;91.0
2358;Huiszwaluw;2002;79.0
2359;Huiszwaluw;2003;81.0
2360;Huiszwaluw;2004;95.0
2361;Huiszwaluw;2005;110.0
2362;Huiszwaluw;2006;111.0
2363;Huiszwaluw;2007;108.0
2364;Huiszwaluw;2008;114.0
2365;Huiszwaluw;2009;116.0
2366;Huiszwaluw;2010;122.0
2367;Huiszwaluw;2011;121.0
2368;Huiszwaluw;2012;112.0
2369;Huiszwaluw;2013;116.0
2370;Huiszwaluw;2014;121.0
2371;Huiszwaluw;2015;125.0
2372;Huiszwaluw;2016;121.0
2373;Huiszwaluw;2017;132.0
2374;Huiszwaluw;2018;138.0
2375;Huiszwaluw;2019;151.0
2376;Huiszwaluw;2020;140.0
2377;Huiszwaluw;2021;123.0
2378;Huiszwaluw;2022;133.0
2379;Huiszwaluw;2023;125.0
2380;IJsvogel;1990;100.0
2381;IJsvogel;1991;50.0
2382;IJsvogel;1992;81.0
2383;IJsvogel;1993;112.0
2384;IJsvogel;1994;142.0
2385;IJsvogel;1995;192.0
2386;IJsvogel;1996;35.0
2387;IJsvogel;1997;15.0
2388;IJsvogel;1998;41.0
2389;IJsvogel;1999;67.0
2390;IJsvogel;2000;154.0
2391;IJsvogel;2001;216.0
2392;IJsvogel;2002;254.0
2393;IJsvogel;2003;193.0
2394;IJsvogel;2004;267.0
2395;IJsvogel;2005;247.0
2396;IJsvogel;2006;242.0
2397;IJsvogel;2007;408.0
2398;IJsvogel;2008;439.0
