ID;Persoonskenmerken;Perioden;TotaalWerkzameBeroepsbevolking_1;JaTotaal_2;JaRegelmatig_3;JaSoms_4;Nee_5;JaTotaal_6;JaRegelmatig_7;JaSoms_8;Nee_9;JaTotaal_10;JaRegelmatig_11;JaSoms_12;Nee_13;JaTotaal_14;JaRegelmatig_15;JaSoms_16;Nee_17;JaTotaal_18;JaRegelmatig_19;JaSoms_20;Nee_21;JaTotaal_22;JaRegelmatig_23;JaSoms_24;Nee_25;JaTotaal_26;JaRegelmatig_27;JaSoms_28;Nee_29;TotaalWerkzameBeroepsbevolking100_30;JaTotaal_31;JaRegelmatig_32;JaSoms_33;Nee_34;JaTotaal_35;JaRegelmatig_36;JaSoms_37;Nee_38;JaTotaal_39;JaRegelmatig_40;JaSoms_41;Nee_42;JaTotaal_43;JaRegelmatig_44;JaSoms_45;Nee_46;JaTotaal_47;JaRegelmatig_48;JaSoms_49;Nee_50;JaTotaal_51;JaRegelmatig_52;JaSoms_53;Nee_54;JaTotaal_55;JaRegelmatig_56;JaSoms_57;Nee_58
0;Totaal persoonskenmerken;1997;6384.0;2294.0;1529.0;765.0;4035.0;3924.0;2033.0;1891.0;2383.0;831.0;593.0;238.0;5500.0;884.0;532.0;352.0;5407.0;1363.0;950.0;414.0;4972.0;1357.0;596.0;761.0;4949.0;3526.0;2639.0;886.0;2806.0;6384.0;36.0;24.0;12.0;63.0;61.0;32.0;30.0;37.0;13.0;9.0;4.0;86.0;14.0;8.0;6.0;85.0;21.0;15.0;6.0;78.0;21.0;9.0;12.0;78.0;55.0;41.0;14.0;44.0
1;Totaal persoonskenmerken;1998;6587.0;2296.0;1508.0;788.0;4231.0;4089.0;2150.0;1939.0;2410.0;818.0;585.0;233.0;5711.0;868.0;520.0;349.0;5619.0;1346.0;937.0;410.0;5186.0;1355.0;593.0;762.0;5151.0;3789.0;2846.0;943.0;2740.0;6587.0;35.0;23.0;12.0;64.0;62.0;33.0;29.0;37.0;12.0;9.0;4.0;87.0;13.0;8.0;5.0;85.0;20.0;14.0;6.0;79.0;21.0;9.0;12.0;78.0;58.0;43.0;14.0;42.0
2;Totaal persoonskenmerken;1999;6768.0;2435.0;1558.0;878.0;4334.0;4205.0;2217.0;1988.0;2478.0;861.0;621.0;240.0;5917.0;890.0;542.0;348.0;5844.0;1394.0;983.0;412.0;5386.0;1420.0;618.0;802.0;5328.0;4027.0;3018.0;1009.0;2747.0;6768.0;36.0;23.0;13.0;64.0;62.0;33.0;29.0;36.0;13.0;9.0;4.0;87.0;13.0;8.0;5.0;86.0;20.0;14.0;6.0;79.0;21.0;9.0;12.0;78.0;59.0;44.0;15.0;40.0
3;Totaal persoonskenmerken;2000;6917.0;2496.0;1575.0;921.0;4389.0;4091.0;2140.0;1951.0;2748.0;841.0;592.0;249.0;6042.0;955.0;594.0;361.0;5896.0;1425.0;1006.0;419.0;5465.0;1468.0;639.0;829.0;5395.0;4079.0;2964.0;1115.0;2811.0;6917.0;36.0;23.0;13.0;64.0;59.0;31.0;28.0;40.0;12.0;9.0;4.0;88.0;14.0;9.0;5.0;85.0;21.0;15.0;6.0;79.0;21.0;9.0;12.0;78.0;59.0;43.0;16.0;41.0
4;Totaal persoonskenmerken;2001 voor revisie;7021.0;2586.0;1626.0;960.0;4450.0;4092.0;2085.0;2007.0;2853.0;877.0;614.0;262.0;6168.0;982.0;583.0;400.0;6016.0;1469.0;1008.0;462.0;5576.0;1541.0;648.0;893.0;5469.0;4289.0;3144.0;1145.0;2755.0;7021.0;37.0;23.0;14.0;63.0;58.0;30.0;28.0;40.0;12.0;9.0;4.0;87.0;14.0;8.0;6.0;85.0;21.0;14.0;7.0;79.0;22.0;9.0;13.0;78.0;61.0;45.0;16.0;39.0
5;Totaal persoonskenmerken;2001 na revisie;7020.0;2586.0;1626.0;960.0;4450.0;4041.0;2047.0;1994.0;2900.0;877.0;614.0;262.0;6168.0;982.0;583.0;400.0;6016.0;1469.0;1008.0;462.0;5576.0;1541.0;648.0;893.0;5469.0;4289.0;3144.0;1145.0;2755.0;7020.0;37.0;23.0;14.0;63.0;57.0;29.0;28.0;41.0;12.0;9.0;4.0;87.0;14.0;8.0;6.0;85.0;21.0;14.0;7.0;79.0;22.0;9.0;13.0;78.0;61.0;45.0;16.0;39.0
6;Totaal persoonskenmerken;2002;7035.0;2553.0;1620.0;933.0;4420.0;4079.0;1983.0;2096.0;2874.0;894.0;642.0;252.0;6080.0;971.0;608.0;363.0;5965.0;1471.0;1055.0;416.0;5506.0;1557.0;690.0;867.0;5390.0;4332.0;3203.0;1129.0;2642.0;7035.0;37.0;23.0;13.0;63.0;58.0;28.0;30.0;41.0;13.0;9.0;4.0;87.0;14.0;9.0;5.0;85.0;21.0;15.0;6.0;79.0;22.0;10.0;12.0;77.0;62.0;46.0;16.0;38.0
7;Totaal persoonskenmerken;2003;7001.0;2547.0;1560.0;987.0;4356.0;3989.0;1903.0;2085.0;2936.0;;;;;;;;;;;;;1546.0;642.0;904.0;5330.0;4350.0;3255.0;1095.0;2554.0;7001.0;37.0;23.0;14.0;63.0;58.0;28.0;30.0;42.0;;;;;;;;;;;;;22.0;9.0;13.0;77.0;63.0;47.0;16.0;37.0
8;Totaal persoonskenmerken;2004;6919.0;2587.0;1642.0;946.0;4264.0;4064.0;1835.0;2229.0;2781.0;;;;;;;;;;;;;1552.0;691.0;861.0;5268.0;4363.0;3247.0;1116.0;2489.0;6919.0;38.0;24.0;14.0;62.0;59.0;27.0;32.0;41.0;;;;;;;;;;;;;23.0;10.0;13.0;77.0;64.0;47.0;16.0;36.0
9;Totaal persoonskenmerken;2005;6918.0;2552.0;1728.0;824.0;4312.0;;;;;;;;;;;;;;;;;1481.0;683.0;799.0;5357.0;;;;;6918.0;37.0;25.0;12.0;62.0;;;;;;;;;;;;;;;;;21.0;10.0;12.0;77.0;;;;
10;Mannen;1997;3940.0;1559.0;1056.0;503.0;2359.0;2516.0;1317.0;1200.0;1386.0;798.0;575.0;224.0;3121.0;799.0;486.0;313.0;3082.0;1254.0;889.0;365.0;2670.0;1032.0;482.0;550.0;2866.0;2185.0;1593.0;593.0;1736.0;3940.0;40.0;27.0;13.0;60.0;64.0;33.0;30.0;35.0;20.0;15.0;6.0;79.0;20.0;12.0;8.0;78.0;32.0;23.0;9.0;68.0;26.0;12.0;14.0;73.0;55.0;40.0;15.0;44.0
11;Mannen;1998;4036.0;1553.0;1034.0;519.0;2458.0;2607.0;1381.0;1226.0;1383.0;783.0;566.0;217.0;3229.0;792.0;477.0;315.0;3180.0;1243.0;879.0;364.0;2772.0;1026.0;480.0;545.0;2968.0;2336.0;1721.0;615.0;1677.0;4036.0;38.0;26.0;13.0;61.0;65.0;34.0;30.0;34.0;19.0;14.0;5.0;80.0;20.0;12.0;8.0;79.0;31.0;22.0;9.0;69.0;25.0;12.0;14.0;74.0;58.0;43.0;15.0;42.0
12;Mannen;1999;4105.0;1635.0;1065.0;570.0;2466.0;2637.0;1412.0;1224.0;1424.0;823.0;600.0;223.0;3287.0;805.0;494.0;311.0;3263.0;1280.0;917.0;363.0;2833.0;1068.0;492.0;575.0;3017.0;2426.0;1810.0;616.0;1682.0;4105.0;40.0;26.0;14.0;60.0;64.0;34.0;30.0;35.0;20.0;15.0;5.0;80.0;20.0;12.0;8.0;79.0;31.0;22.0;9.0;69.0;26.0;12.0;14.0;73.0;59.0;44.0;15.0;41.0
13;Mannen;2000;4162.0;1659.0;1073.0;586.0;2524.0;2565.0;1344.0;1221.0;1557.0;808.0;575.0;233.0;3372.0;865.0;540.0;325.0;3284.0;1310.0;938.0;372.0;2877.0;1079.0;505.0;574.0;3083.0;2490.0;1768.0;722.0;1696.0;4162.0;40.0;26.0;14.0;60.0;61.0;32.0;29.0;37.0;19.0;14.0;6.0;80.0;21.0;13.0;8.0;78.0;31.0;22.0;9.0;69.0;26.0;12.0;14.0;74.0;59.0;42.0;17.0;40.0
14;Mannen;2001 voor revisie;4185.0;1679.0;1094.0;585.0;2526.0;2529.0;1294.0;1235.0;1619.0;838.0;595.0;243.0;3374.0;876.0;533.0;343.0;3290.0;1334.0;941.0;393.0;2879.0;1138.0;520.0;618.0;3043.0;2548.0;1845.0;703.0;1664.0;4185.0;40.0;26.0;14.0;60.0;60.0;31.0;29.0;38.0;20.0;14.0;6.0;80.0;21.0;13.0;8.0;78.0;32.0;22.0;9.0;68.0;27.0;12.0;15.0;72.0;60.0;44.0;17.0;39.0
15;Mannen;2001 na revisie;4211.0;1679.0;1094.0;585.0;2526.0;2522.0;1282.0;1240.0;1650.0;838.0;595.0;243.0;3374.0;876.0;533.0;343.0;3290.0;1334.0;941.0;393.0;2879.0;1138.0;520.0;618.0;3043.0;2548.0;1845.0;703.0;1664.0;4211.0;40.0;26.0;14.0;60.0;60.0;30.0;29.0;39.0;20.0;14.0;6.0;80.0;21.0;13.0;8.0;78.0;32.0;22.0;9.0;68.0;27.0;12.0;15.0;72.0;60.0;44.0;17.0;39.0
16;Mannen;2002;4172.0;1682.0;1102.0;580.0;2434.0;2500.0;1223.0;1277.0;1632.0;849.0;619.0;230.0;3268.0;878.0;555.0;323.0;3200.0;1345.0;984.0;361.0;2774.0;1142.0;554.0;588.0;2948.0;2525.0;1852.0;672.0;1593.0;4172.0;41.0;27.0;14.0;59.0;61.0;30.0;31.0;40.0;21.0;15.0;6.0;79.0;21.0;13.0;8.0;78.0;33.0;24.0;9.0;67.0;28.0;13.0;14.0;71.0;61.0;45.0;16.0;39.0
17;Mannen;2003;4127.0;1664.0;1059.0;605.0;2398.0;2459.0;1178.0;1281.0;1632.0;;;;;;;;;;;;;1107.0;492.0;615.0;2931.0;2532.0;1874.0;658.0;1530.0;4127.0;41.0;26.0;15.0;59.0;60.0;29.0;31.0;40.0;;;;;;;;;;;;;27.0;12.0;15.0;72.0;62.0;46.0;16.0;38.0
18;Mannen;2004;4062.0;1654.0;1088.0;567.0;2341.0;2504.0;1147.0;1357.0;1522.0;;;;;;;;;;;;;1117.0;537.0;581.0;2849.0;2500.0;1856.0;645.0;1495.0;4062.0;41.0;27.0;14.0;58.0;63.0;29.0;34.0;38.0;;;;;;;;;;;;;28.0;13.0;15.0;71.0;62.0;46.0;16.0;37.0
19;Mannen;2005;4046.0;1620.0;1131.0;489.0;2349.0;;;;;;;;;;;;;;;;;1086.0;547.0;539.0;2862.0;;;;;4046.0;41.0;28.0;12.0;59.0;;;;;;;;;;;;;;;;;27.0;14.0;13.0;72.0;;;;
20;Vrouwen;1997;2444.0;736.0;474.0;262.0;1675.0;1408.0;717.0;691.0;997.0;33.0;19.0;14.0;2379.0;85.0;46.0;39.0;2325.0;110.0;61.0;49.0;2302.0;325.0;114.0;211.0;2084.0;1340.0;1046.0;294.0;1071.0;2444.0;30.0;19.0;11.0;69.0;58.0;29.0;28.0;41.0;1.0;1.0;1.0;97.0;3.0;2.0;2.0;95.0;4.0;2.0;2.0;94.0;13.0;5.0;9.0;85.0;55.0;43.0;12.0;44.0
21;Vrouwen;1998;2551.0;743.0;474.0;268.0;1774.0;1483.0;769.0;714.0;1027.0;35.0;19.0;16.0;2482.0;77.0;43.0;34.0;2439.0;104.0;58.0;45.0;2414.0;329.0;112.0;217.0;2183.0;1452.0;1125.0;328.0;1064.0;2551.0;29.0;19.0;11.0;70.0;58.0;30.0;28.0;40.0;1.0;1.0;1.0;97.0;3.0;2.0;1.0;96.0;4.0;2.0;2.0;95.0;13.0;4.0;9.0;86.0;57.0;44.0;13.0;42.0
22;Vrouwen;1999;2663.0;800.0;492.0;308.0;1868.0;1568.0;805.0;763.0;1054.0;38.0;21.0;17.0;2630.0;85.0;48.0;37.0;2581.0;115.0;66.0;49.0;2553.0;353.0;126.0;227.0;2310.0;1601.0;1207.0;394.0;1066.0;2663.0;30.0;18.0;11.0;69.0;58.0;30.0;28.0;39.0;1.0;1.0;1.0;98.0;3.0;2.0;1.0;96.0;4.0;2.0;2.0;95.0;13.0;5.0;8.0;86.0;59.0;45.0;15.0;40.0
23;Vrouwen;2000;2755.0;837.0;502.0;335.0;1865.0;1526.0;796.0;730.0;1191.0;33.0;17.0;16.0;2670.0;91.0;54.0;37.0;2612.0;115.0;68.0;47.0;2588.0;389.0;134.0;255.0;2311.0;1588.0;1196.0;393.0;1114.0;2755.0;31.0;19.0;12.0;69.0;56.0;29.0;27.0;44.0;1.0;1.0;1.0;99.0;3.0;2.0;1.0;97.0;4.0;3.0;2.0;96.0;14.0;5.0;9.0;86.0;59.0;44.0;15.0;41.0
24;Vrouwen;2001 voor revisie;2836.0;907.0;532.0;375.0;1924.0;1563.0;791.0;772.0;1234.0;38.0;19.0;19.0;2794.0;106.0;50.0;57.0;2726.0;135.0;67.0;68.0;2697.0;403.0;128.0;275.0;2425.0;1741.0;1299.0;441.0;1091.0;2836.0;32.0;19.0;13.0;68.0;55.0;28.0;27.0;44.0;1.0;1.0;1.0;99.0;4.0;2.0;2.0;96.0;5.0;2.0;2.0;95.0;14.0;5.0;10.0;86.0;61.0;46.0;16.0;39.0
25;Vrouwen;2001 na revisie;2810.0;907.0;532.0;375.0;1924.0;1519.0;765.0;754.0;1250.0;38.0;19.0;19.0;2794.0;106.0;50.0;57.0;2726.0;135.0;67.0;68.0;2697.0;403.0;128.0;275.0;2425.0;1741.0;1299.0;441.0;1091.0;2810.0;32.0;19.0;13.0;68.0;54.0;27.0;27.0;44.0;1.0;1.0;1.0;99.0;4.0;2.0;2.0;96.0;5.0;2.0;2.0;95.0;14.0;5.0;10.0;86.0;61.0;46.0;16.0;39.0
26;Vrouwen;2002;2863.0;871.0;518.0;354.0;1986.0;1579.0;760.0;819.0;1243.0;45.0;23.0;23.0;2812.0;93.0;53.0;40.0;2765.0;126.0;71.0;55.0;2732.0;414.0;136.0;278.0;2442.0;1808.0;1351.0;457.0;1049.0;2863.0;30.0;18.0;12.0;69.0;55.0;27.0;29.0;43.0;2.0;1.0;1.0;98.0;3.0;2.0;1.0;97.0;4.0;2.0;2.0;96.0;15.0;5.0;10.0;85.0;63.0;47.0;16.0;37.0
27;Vrouwen;2003;2874.0;883.0;501.0;382.0;1958.0;1529.0;726.0;804.0;1305.0;;;;;;;;;;;;;440.0;150.0;289.0;2400.0;1818.0;1381.0;437.0;1024.0;2874.0;31.0;18.0;13.0;69.0;54.0;26.0;28.0;46.0;;;;;;;;;;;;;15.0;5.0;10.0;84.0;64.0;49.0;15.0;36.0
28;Vrouwen;2004;2857.0;933.0;554.0;379.0;1924.0;1560.0;688.0;872.0;1259.0;;;;;;;;;;;;;435.0;155.0;280.0;2418.0;1863.0;1392.0;471.0;994.0;2857.0;33.0;19.0;13.0;67.0;55.0;24.0;31.0;44.0;;;;;;;;;;;;;15.0;5.0;10.0;85.0;65.0;49.0;16.0;35.0
29;Vrouwen;2005;2872.0;933.0;597.0;335.0;1963.0;;;;;;;;;;;;;;;;;395.0;135.0;260.0;2495.0;;;;;2872.0;32.0;20.0;11.0;67.0;;;;;;;;;;;;;;;;;13.0;5.0;9.0;85.0;;;;
30;Autochtonen;1997;5479.0;1970.0;1322.0;648.0;3464.0;3356.0;1729.0;1628.0;2062.0;735.0;529.0;206.0;4700.0;770.0;459.0;311.0;4634.0;1192.0;831.0;360.0;4248.0;1140.0;484.0;656.0;4276.0;3058.0;2284.0;774.0;2379.0;5479.0;36.0;24.0;12.0;63.0;61.0;32.0;30.0;38.0;13.0;10.0;4.0;86.0;14.0;8.0;6.0;85.0;22.0;15.0;7.0;78.0;21.0;9.0;12.0;78.0;56.0;42.0;14.0;43.0
31;Autochtonen;1998;5617.0;1951.0;1294.0;656.0;3618.0;3474.0;1831.0;1643.0;2074.0;716.0;517.0;199.0;4854.0;759.0;451.0;309.0;4779.0;1171.0;818.0;353.0;4402.0;1125.0;478.0;647.0;4428.0;3269.0;2454.0;815.0;2301.0;5617.0;35.0;23.0;12.0;64.0;62.0;33.0;29.0;37.0;13.0;9.0;4.0;86.0;14.0;8.0;5.0;85.0;21.0;15.0;6.0;78.0;20.0;9.0;12.0;79.0;58.0;44.0;15.0;41.0
32;Autochtonen;1999;5741.0;2111.0;1361.0;750.0;3790.0;3572.0;1885.0;1687.0;2102.0;776.0;563.0;212.0;5130.0;800.0;484.0;316.0;5071.0;1250.0;882.0;368.0;4658.0;1220.0;516.0;704.0;4666.0;3542.0;2646.0;896.0;2362.0;5741.0;36.0;23.0;13.0;64.0;60.0;32.0;28.0;35.0;13.0;9.0;4.0;86.0;13.0;8.0;5.0;85.0;21.0;15.0;6.0;78.0;21.0;9.0;12.0;79.0;60.0;45.0;15.0;40.0
33;Autochtonen;2000;5843.0;2099.0;1337.0;762.0;3728.0;3442.0;1797.0;1645.0;2338.0;742.0;522.0;220.0;5084.0;819.0;517.0;302.0;4978.0;1229.0;876.0;353.0;4601.0;1214.0;512.0;702.0;4594.0;3497.0;2537.0;960.0;2333.0;5843.0;36.0;23.0;13.0;64.0;59.0;31.0;28.0;40.0;13.0;9.0;4.0;87.0;14.0;9.0;5.0;85.0;21.0;15.0;6.0;79.0;21.0;9.0;12.0;79.0;60.0;43.0;16.0;40.0
34;Autochtonen;2001 voor revisie;5892.0;2168.0;1385.0;783.0;3751.0;3427.0;1729.0;1698.0;2405.0;764.0;536.0;228.0;5162.0;843.0;509.0;334.0;5045.0;1261.0;875.0;386.0;4665.0;1266.0;518.0;748.0;4631.0;3660.0;2661.0;999.0;2264.0;5892.0;37.0;23.0;13.0;63.0;58.0;29.0;29.0;41.0;13.0;9.0;4.0;87.0;14.0;9.0;6.0;85.0;21.0;15.0;7.0;79.0;21.0;9.0;13.0;78.0;62.0;45.0;17.0;38.0
35;Autochtonen;2001 na revisie;5892.0;2144.0;1369.0;775.0;3697.0;3388.0;1699.0;1688.0;2441.0;755.0;532.0;223.0;5093.0;833.0;504.0;329.0;4978.0;1245.0;867.0;378.0;4604.0;1248.0;510.0;738.0;4570.0;3608.0;2619.0;989.0;2239.0;5892.0;37.0;23.0;13.0;63.0;58.0;29.0;29.0;42.0;13.0;9.0;4.0;87.0;14.0;9.0;6.0;85.0;21.0;15.0;6.0;79.0;21.0;9.0;13.0;78.0;62.0;45.0;17.0;38.0
36;Autochtonen;2002;5884.0;2065.0;1341.0;724.0;3679.0;3394.0;1644.0;1749.0;2425.0;761.0;549.0;212.0;4985.0;799.0;507.0;292.0;4914.0;1222.0;885.0;336.0;4526.0;1242.0;535.0;707.0;4481.0;3634.0;2680.0;954.0;2111.0;5884.0;36.0;23.0;13.0;64.0;59.0;29.0;30.0;42.0;13.0;10.0;4.0;87.0;14.0;9.0;5.0;85.0;21.0;15.0;6.0;79.0;22.0;9.0;12.0;78.0;63.0;47.0;17.0;37.0
37;Autochtonen;2003;5837.0;2084.0;1291.0;793.0;3612.0;3306.0;1566.0;1741.0;2469.0;;;;;;;;;;;;;1255.0;502.0;753.0;4422.0;3650.0;2727.0;923.0;2046.0;5837.0;37.0;23.0;14.0;63.0;58.0;27.0;31.0;43.0;;;;;;;;;;;;;22.0;9.0;13.0;78.0;64.0;48.0;16.0;36.0
38;Autochtonen;2004;5763.0;2093.0;1336.0;758.0;3532.0;3369.0;1508.0;1861.0;2336.0;;;;;;;;;;;;;1234.0;527.0;707.0;4367.0;3647.0;2707.0;940.0;1981.0;5763.0;37.0;24.0;13.0;63.0;60.0;27.0;33.0;41.0;;;;;;;;;;;;;22.0;9.0;13.0;78.0;65.0;48.0;17.0;35.0
39;Autochtonen;2005;5742.0;2072.0;1413.0;658.0;3565.0;;;;;;;;;;;;;;;;;1201.0;541.0;660.0;4416.0;;;;;5742.0;36.0;25.0;12.0;63.0;;;;;;;;;;;;;;;;;21.0;10.0;12.0;78.0;;;;
40;Allochtonen;1997;904.0;324.0;207.0;116.0;570.0;567.0;304.0;263.0;321.0;95.0;64.0;31.0;799.0;114.0;73.0;41.0;772.0;172.0;118.0;53.0;724.0;217.0;112.0;105.0;673.0;467.0;355.0;112.0;427.0;904.0;36.0;23.0;13.0;63.0;63.0;34.0;29.0;35.0;11.0;7.0;3.0;88.0;13.0;8.0;5.0;85.0;19.0;13.0;6.0;80.0;24.0;12.0;12.0;74.0;52.0;39.0;12.0;47.0
41;Allochtonen;1998;970.0;345.0;214.0;131.0;614.0;615.0;319.0;297.0;336.0;102.0;68.0;35.0;857.0;109.0;69.0;40.0;841.0;175.0;119.0;56.0;784.0;230.0;115.0;115.0;723.0;520.0;392.0;128.0;440.0;970.0;36.0;22.0;14.0;63.0;63.0;33.0;31.0;35.0;11.0;7.0;4.0;88.0;11.0;7.0;4.0;87.0;18.0;12.0;6.0;81.0;24.0;12.0;12.0;75.0;54.0;40.0;13.0;45.0
42;Allochtonen;1999;1026.0;324.0;196.0;128.0;542.0;633.0;332.0;300.0;374.0;85.0;58.0;27.0;785.0;89.0;58.0;32.0;771.0;144.0;101.0;44.0;726.0;200.0;102.0;98.0;659.0;483.0;370.0;113.0;385.0;1026.0;37.0;22.0;15.0;62.0;72.0;38.0;34.0;43.0;10.0;7.0;3.0;90.0;10.0;7.0;4.0;88.0;16.0;12.0;5.0;83.0;23.0;12.0;11.0;75.0;55.0;42.0;13.0;44.0
43;Allochtonen;2000;1074.0;397.0;238.0;159.0;661.0;649.0;343.0;306.0;409.0;100.0;70.0;30.0;958.0;136.0;77.0;59.0;918.0;196.0;130.0;66.0;863.0;254.0;127.0;127.0;801.0;581.0;426.0;155.0;478.0;1074.0;37.0;22.0;15.0;62.0;61.0;32.0;29.0;39.0;9.0;7.0;3.0;90.0;13.0;7.0;6.0;87.0;18.0;12.0;6.0;81.0;24.0;12.0;12.0;75.0;55.0;40.0;15.0;45.0
44;Allochtonen;2001 voor revisie;1129.0;418.0;241.0;177.0;699.0;665.0;355.0;309.0;448.0;112.0;78.0;34.0;1005.0;139.0;73.0;66.0;970.0;208.0;132.0;76.0;910.0;275.0;130.0;145.0;837.0;629.0;483.0;146.0;490.0;1129.0;37.0;21.0;16.0;62.0;59.0;32.0;28.0;40.0;10.0;7.0;3.0;90.0;12.0;7.0;6.0;86.0;19.0;12.0;7.0;81.0;25.0;12.0;13.0;75.0;56.0;43.0;13.0;44.0
45;Allochtonen;2001 na revisie;1128.0;442.0;257.0;185.0;753.0;653.0;347.0;306.0;458.0;121.0;82.0;39.0;1074.0;149.0;79.0;70.0;1038.0;224.0;141.0;83.0;972.0;293.0;138.0;155.0;898.0;681.0;525.0;156.0;516.0;1128.0;37.0;21.0;15.0;63.0;54.0;29.0;25.0;38.0;10.0;7.0;3.0;89.0;12.0;7.0;6.0;86.0;19.0;12.0;7.0;81.0;24.0;11.0;13.0;75.0;57.0;44.0;13.0;43.0
46;Allochtonen;2002;1151.0;488.0;279.0;209.0;741.0;685.0;339.0;347.0;449.0;134.0;93.0;41.0;1094.0;173.0;101.0;71.0;1051.0;250.0;170.0;80.0;979.0;315.0;155.0;160.0;909.0;699.0;524.0;175.0;531.0;1151.0;40.0;23.0;17.0;60.0;56.0;28.0;28.0;36.0;11.0;8.0;3.0;89.0;14.0;8.0;6.0;85.0;20.0;14.0;6.0;80.0;26.0;13.0;13.0;74.0;57.0;43.0;14.0;43.0
47;Allochtonen;2003;1164.0;463.0;269.0;194.0;744.0;682.0;338.0;344.0;467.0;;;;;;;;;;;;;291.0;140.0;151.0;909.0;700.0;527.0;173.0;508.0;1164.0;38.0;22.0;16.0;62.0;56.0;28.0;28.0;39.0;;;;;;;;;;;;;24.0;12.0;12.0;75.0;58.0;44.0;14.0;42.0
48;Allochtonen;2004;1156.0;494.0;306.0;188.0;733.0;695.0;327.0;368.0;445.0;;;;;;;;;;;;;318.0;165.0;154.0;901.0;716.0;540.0;175.0;508.0;1156.0;40.0;25.0;15.0;60.0;57.0;27.0;30.0;36.0;;;;;;;;;;;;;26.0;13.0;13.0;73.0;58.0;44.0;14.0;41.0
49;Allochtonen;2005;1176.0;481.0;315.0;166.0;747.0;;;;;;;;;;;;;;;;;280.0;141.0;139.0;941.0;;;;;1176.0;39.0;25.0;13.0;60.0;;;;;;;;;;;;;;;;;23.0;11.0;11.0;76.0;;;;
50;Westerse allochtonen;1997;564.0;174.0;115.0;58.0;384.0;367.0;201.0;165.0;190.0;52.0;36.0;16.0;507.0;63.0;42.0;21.0;492.0;92.0;67.0;25.0;467.0;122.0;58.0;64.0;435.0;334.0;260.0;74.0;225.0;564.0;31.0;20.0;10.0;68.0;65.0;36.0;29.0;34.0;9.0;6.0;3.0;90.0;11.0;8.0;4.0;87.0;16.0;12.0;5.0;83.0;22.0;10.0;11.0;77.0;59.0;46.0;13.0;40.0
51;Westerse allochtonen;1998;587.0;175.0;110.0;65.0;406.0;385.0;206.0;178.0;193.0;54.0;35.0;18.0;527.0;64.0;41.0;23.0;512.0;96.0;66.0;31.0;485.0;124.0;56.0;68.0;454.0;360.0;276.0;84.0;221.0;587.0;30.0;19.0;11.0;69.0;66.0;35.0;30.0;33.0;9.0;6.0;3.0;90.0;11.0;7.0;4.0;87.0;16.0;11.0;5.0;83.0;21.0;10.0;12.0;77.0;61.0;47.0;14.0;38.0
52;Westerse allochtonen;1999;608.0;180.0;111.0;69.0;343.0;393.0;210.0;182.0;208.0;46.0;32.0;14.0;477.0;52.0;33.0;19.0;467.0;81.0;56.0;25.0;442.0;112.0;48.0;63.0;409.0;331.0;263.0;68.0;191.0;608.0;34.0;21.0;13.0;65.0;75.0;40.0;35.0;40.0;9.0;6.0;3.0;91.0;10.0;6.0;4.0;89.0;15.0;11.0;5.0;84.0;21.0;9.0;12.0;78.0;63.0;50.0;13.0;36.0
53;Westerse allochtonen;2000;625.0;203.0;116.0;87.0;401.0;389.0;213.0;176.0;229.0;48.0;35.0;13.0;556.0;77.0;42.0;34.0;525.0;104.0;68.0;36.0;500.0;129.0;59.0;69.0;472.0;381.0;285.0;96.0;222.0;625.0;34.0;19.0;14.0;66.0;64.0;35.0;29.0;38.0;8.0;6.0;2.0;92.0;13.0;7.0;6.0;87.0;17.0;11.0;6.0;83.0;21.0;10.0;11.0;78.0;63.0;47.0;16.0;37.0
54;Westerse allochtonen;2001 voor revisie;635.0;217.0;131.0;86.0;437.0;388.0;213.0;176.0;239.0;57.0;40.0;17.0;597.0;69.0;37.0;31.0;580.0;102.0;67.0;35.0;552.0;143.0;63.0;80.0;508.0;423.0;324.0;99.0;232.0;635.0;33.0;20.0;13.0;67.0;59.0;32.0;27.0;37.0;9.0;6.0;3.0;91.0;11.0;6.0;5.0;89.0;16.0;10.0;5.0;84.0;22.0;10.0;12.0;78.0;65.0;49.0;15.0;35.0
55;Westerse allochtonen;2001 na revisie;631.0;242.0;147.0;94.0;497.0;377.0;205.0;172.0;246.0;67.0;46.0;22.0;672.0;79.0;42.0;37.0;656.0;119.0;76.0;43.0;620.0;159.0;71.0;88.0;577.0;483.0;375.0;108.0;257.0;631.0;33.0;20.0;13.0;67.0;51.0;28.0;23.0;33.0;9.0;6.0;3.0;91.0;11.0;6.0;5.0;89.0;16.0;10.0;6.0;84.0;21.0;10.0;12.0;78.0;65.0;51.0;15.0;35.0
56;Westerse allochtonen;2002;634.0;247.0;156.0;91.0;458.0;393.0;196.0;197.0;233.0;64.0;45.0;19.0;640.0;91.0;55.0;36.0;611.0;125.0;87.0;38.0;579.0;153.0;71.0;83.0;548.0;459.0;353.0;106.0;246.0;634.0;35.0;22.0;13.0;65.0;56.0;28.0;28.0;33.0;9.0;6.0;3.0;91.0;13.0;8.0;5.0;87.0;18.0;12.0;5.0;82.0;22.0;10.0;12.0;78.0;65.0;50.0;15.0;35.0
