ID;Opleidingsniveau;Marges;WijkenEnBuurten;RegiocodeGemeenteWijkBuurt_1;Bevolking15Tot75Jaar_2
5972;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Leijzoom;          ;
5973;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 04 De Hoge Wal;          ;140.0
5974;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Hoogte;          ;110.0
5975;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Vallei;          ;10.0
5976;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 05 Abcoven;          ;260.0
5977;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Abcoven;          ;260.0
5978;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 06 Wildackers;          ;510.0
5979;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wildackers;          ;510.0
5980;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 07 't Ven;          ;220.0
5981;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;'t Ven;          ;90.0
5982;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Burgemeesters;          ;120.0
5983;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 08 De Boschkens;          ;280.0
5984;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Tilburgseweg;          ;
5985;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Boschkens-West;          ;90.0
5986;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Boschkens-Oost;          ;130.0
5987;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 09 De Hellen;          ;610.0
5988;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Vennen;          ;130.0
5989;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bomen;          ;110.0
5990;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Villa;          ;
5991;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rivieren;          ;100.0
5992;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kruiden;          ;170.0
5993;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 10 De Nieuwe Erven;          ;70.0
5994;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Nieuwe Erven;          ;70.0
5995;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 11 Hoogeind;          ;290.0
5996;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hoogeind;          ;
5997;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Geestelijken;          ;110.0
5998;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Herstallen;          ;140.0
5999;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 12 Sportpark Van den Wildenberg;          ;
6000;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Sportpark Van den Wildenberg;          ;
6001;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 13 Bedrijventerrein Tijvoort;          ;
6002;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Tijlvoort-Noort;          ;
6003;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Tijlvoort-Zuid;          ;
6004;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 14 Verspreide huizen Goirle;          ;20.0
6005;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen Goirle;          ;20.0
6006;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 20 Riel;          ;370.0
6007;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Riel-Dorp;          ;330.0
6008;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Spaansehoek;          ;
6009;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 21 Bedrijventerrein Riel;          ;
6010;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bedrijventerrein Riel;          ;
6011;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 22 Sportpark De Krim;          ;
6012;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Sportpark De Krim;          ;
6013;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 23 Verspriede huizen Riel;          ;
6014;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen Riel;          ;
6015;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Gooise Meren;          ;7970.0
6016;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bussum Centrum;          ;1670.0
6017;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Brinklaan;          ;170.0
6018;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Raadhuisplein;          ;170.0
6019;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verbindingslaan;          ;120.0
6020;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Batterijlaan;          ;110.0
6021;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Cereslaan;          ;160.0
6022;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bijlstraat;          ;190.0
6023;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Nijverheidswerf;          ;120.0
6024;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Laarderwegkwartier;          ;210.0
6025;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Spiegelzicht;          ;100.0
6026;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Brediuskwartier;          ;370.0
6027;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Prins Hendrikkwartier;          ;
6028;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hooftlaan;          ;
6029;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Vondellaan;          ;100.0
6030;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bredius-West;          ;50.0
6031;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bredius-Oost;          ;
6032;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Eng;          ;2200.0
6033;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Sportpark-Zuid;          ;
6034;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Donderstraat;          ;
6035;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Godelindebuurt;          ;140.0
6036;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Waltherlaan;          ;
6037;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bloemenbuurt;          ;100.0
6038;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Ooster Eng-Noord;          ;140.0
6039;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Ooster Eng-Zuid;          ;320.0
6040;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Midden Eng-Oost;          ;360.0
6041;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Midden Eng-West;          ;300.0
6042;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wester Eng;          ;370.0
6043;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Spiegel;          ;410.0
6044;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Lomanplein;          ;60.0
6045;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Schimmellaan;          ;
6046;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Boslaan;          ;110.0
6047;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Koedijk;          ;70.0
6048;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kom van Bieghel;          ;60.0
6049;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Meijerkamp;          ;
6050;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Fransekamp;          ;
6051;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Muiden;          ;900.0
6052;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Vesting Muiden;          ;140.0
6053;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Krijgsman;          ;200.0
6054;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Muiderberg;          ;170.0
6055;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Mariahoeve Muiden;          ;90.0
6056;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitendijken Muiderberg;          ;140.0
6057;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Pampusweg;          ;
6058;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;IJmeer;          ;
6059;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Noordpolder;          ;10.0
6060;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Naarden;          ;1990.0
6061;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Naarden Vesting;          ;110.0
6062;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Tuindorp Keverdijk;          ;630.0
6063;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Naarderwoonbos;          ;30.0
6064;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bedrijvenpark Gooimeer-Zuid;          ;
6065;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Oranje Nassaupark-Noord;          ;40.0
6066;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Oranje Nassaupark-Zuid;          ;110.0
6067;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Ministerpark;          ;210.0
6068;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Componistenkwartier;          ;110.0
6069;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rembrandtpark;          ;150.0
6070;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bos van Bredius-Noord;          ;
6071;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Valkeveen;          ;40.0
6072;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Naardermeer;          ;
6073;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bos van Bredius-Zuid;          ;
6074;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bedrijvenpark Gooimeer-Noord;          ;
6075;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Vierhoven;          ;120.0
6076;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Naardermeerkwartier;          ;
6077;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Fortlanden;          ;70.0
6078;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Gorinchem;          ;8300.0
6079;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 01 Gorinchem binnenstad;          ;980.0
6080;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bovenstad;          ;390.0
6081;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Benedenstad;          ;570.0
6082;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 02 Wijdschild;          ;240.0
6083;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijdschild;          ;240.0
6084;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 03 Lingewijk;          ;590.0
6085;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Lingewijk;          ;590.0
6086;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 04 haarwijk;          ;1740.0
6087;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Haarwijk West;          ;1160.0
6088;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Haarwijk Oost;          ;490.0
6089;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 05 Stalkaarsen;          ;600.0
6090;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Stalkaarsen;          ;600.0
6091;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 06 Gildenwijk;          ;1540.0
6092;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Gildenwijk;          ;1540.0
6093;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 07 Schelluinsestraat;          ;
6094;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Schelluinsestraat;          ;
6095;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 08 Avelingen Oost;          ;
6096;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Avelingen Oost;          ;
6097;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 09 Avelingen West;          ;
6098;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Avelingen West;          ;
6099;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 10 Molenvliet;          ;
6100;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Molenvliet;          ;
6101;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 11 laag Dalem;          ;1360.0
6102;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Laag Dalem I;          ;350.0
6103;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Laag Dalem II;          ;460.0
6104;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Laag Dalem Oost;          ;380.0
6105;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Laag Dalem Zuid;          ;70.0
6106;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 12 Dalem;          ;100.0
6107;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Dalem;          ;100.0
6108;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 13 Hoog Dalem;          ;380.0
6109;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hoog Dalem;          ;380.0
6110;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 14 Bedrijventerrein Oost;          ;
6111;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Linge;          ;
6112;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Oost I;          ;
6113;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Oost II;          ;
6114;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 15 Papland;          ;
6115;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Papland;          ;
6116;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 16 schotdeuren;          ;
6117;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Schotdeuren;          ;
6118;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 17 Bedrijventerrein Noord;          ;
6119;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bedrijventerrein Noord;          ;
6120;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 18 Landelijk gebied West;          ;
6121;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Landelijk gebied West;          ;
6122;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 19 Landelijk gebied Noord;          ;
6123;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Landelijk gebied Noord;          ;
6124;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 20 Landelijk gebied Oost;          ;
6125;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Landelijk gebied Oost;          ;
6126;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 21 Landelijk gebied Zuid;          ;
6127;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Landelijk gebied Zuid;          ;
6128;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Gouda;          ;14420.0
6129;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Binnenstad;          ;1170.0
6130;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Nieuwe Markt e.o.;          ;240.0
6131;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Baan e.o.;          ;200.0
6132;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Turfmarkt e.o.;          ;
6133;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Raam e.o.;          ;260.0
6134;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Nieuwe Park Oost;          ;210.0
6135;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Nieuwe Park West;          ;
6136;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Korte Akkeren;          ;2520.0
6137;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Korte Akkeren Oud;          ;1410.0
6138;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Korte Akkeren Nieuw;          ;750.0
6139;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Industrieterrein Kromme Gouwe;          ;
6140;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Industrieterrein Hollandsche IJssel;          ;
6141;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Weidebloemkwartier;          ;120.0
6142;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bloemendaal;          ;1600.0
6143;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Boerhaavekwartier;          ;240.0
6144;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Windrooskwartier en Heesterbuurt;          ;580.0
6145;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Groenhovenkwartier;          ;420.0
6146;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bloemendaalseweg;          ;
6147;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Goudse Poort;          ;120.0
6148;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Gaardenbuurt;          ;60.0
6149;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Plaswijck;          ;2180.0
6150;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hoef- en Veldbuurt;          ;400.0
6151;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Zomenbuurt;          ;220.0
6152;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hoevenbuurt;          ;170.0
6153;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Lusten-, Burgen- en Steinenbuurt;          ;650.0
6154;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Grassen- Waterbuurt;          ;140.0
6155;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bodegraafsestraatweg;          ;
6156;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Mammoet;          ;150.0
6157;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wervenbuurt;          ;240.0
6158;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Noord;          ;1880.0
6159;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Ouwe Gouwe;          ;870.0
6160;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Statensingel;          ;
6161;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wethouder Venteweg;          ;70.0
6162;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Achterwillenseweg;          ;220.0
6163;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Slagenbuurt;          ;390.0
6164;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Middenwillens;          ;110.0
6165;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Goudse Hout;          ;
6166;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kort Haarlem;          ;2050.0
6167;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Oosterwei;          ;420.0
6168;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Vreewijk;          ;240.0
6169;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Voorwillenseweg;          ;60.0
6170;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kadenbuurt;          ;400.0
6171;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kort Haarlem;          ;730.0
6172;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Goverwelle;          ;1950.0
6173;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Sportbuurt;          ;340.0
6174;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Molenbuurt;          ;600.0
6175;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Polderbuurt;          ;450.0
6176;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Vrijheidsbuurt;          ;100.0
6177;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Componistenbuurt;          ;210.0
6178;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Muziekbuurt;          ;130.0
6179;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Stolwijkersluis;          ;50.0
6180;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Stolwijkersluis Oost;          ;40.0
6181;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Stolwijkersluis West;          ;
6182;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Westergouwe;          ;240.0
6183;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Gouwestroom;          ;
6184;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Ringvaartbocht;          ;
6185;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Oostpolder in Schieland;          ;
6186;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Eilanden;          ;50.0
6187;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Tuinenbuurt;          ;150.0
6188;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Westergouwe;          ;
6189;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;'s-Gravenhage;          ;129690.0
6190;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 01 Oostduinen;          ;
6191;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Oostduinen;          ;
6192;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 02 Belgisch Park;          ;940.0
6193;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Belgisch Park;          ;940.0
6194;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 03 Westbroekpark en Duttendel;          ;100.0
6195;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Westbroekpark;          ;40.0
6196;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Duttendel;          ;60.0
6197;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 04 Benoordenhout;          ;830.0
6198;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Nassaubuurt;          ;80.0
6199;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Uilennest;          ;120.0
6200;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Duinzigt;          ;80.0
6201;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Waalsdorp;          ;250.0
6202;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Arendsdorp;          ;80.0
6203;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Van Hoytemastraat en omgeving;          ;110.0
6204;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 05 Archipelbuurt;          ;450.0
6205;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Archipelbuurt;          ;450.0
6206;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 06 Van Stolkpark en Scheveningse Bo;          ;50.0
6207;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Van Stolkpark en Scheveningse Bosjes;          ;50.0
6208;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 07 Scheveningen;          ;2670.0
6209;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Oud Scheveningen;          ;490.0
6210;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Vissershaven;          ;710.0
6211;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Scheveningen Badplaats;          ;520.0
6212;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Visserijbuurt;          ;660.0
6213;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rijslag;          ;170.0
6214;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 08 Duindorp;          ;1560.0
6215;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Duindorp;          ;1560.0
6216;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 09 Geuzen- en Statenkwartier;          ;1650.0
6217;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Statenkwartier;          ;850.0
6218;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Geuzenkwartier;          ;620.0
6219;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 10 Zorgvliet;          ;20.0
6220;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Zorgvliet;          ;20.0
6221;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 11 Duinoord;          ;590.0
6222;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Stadhoudersplantsoen;          ;150.0
6223;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Sweelinckplein en omgeving;          ;400.0
6224;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 12 Bomen- en Bloemenbuurt;          ;1620.0
6225;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bloemenbuurt-West;          ;190.0
6226;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bloemenbuurt-Oost;          ;610.0
6227;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bomenbuurt;          ;700.0
6228;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 13 Vogelwijk;          ;430.0
6229;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Vogelwijk;          ;430.0
