ID;Bedrijfstakken;Landen;Perioden;AangevraagdeOctrooienBijHetEPO_1
4803;Chemische basisproducten;Oostenrijk;1993;
4804;Chemische basisproducten;Oostenrijk;1994;13.78
4805;Chemische basisproducten;Oostenrijk;1995;13.13
4806;Chemische basisproducten;Oostenrijk;1996;15.41
4807;Chemische basisproducten;Oostenrijk;1997;18.48
4808;Chemische basisproducten;Oostenrijk;1998;19.15
4809;Chemische basisproducten;Oostenrijk;1999;18.0
4810;Chemische basisproducten;Oostenrijk;2000;22.72
4811;Chemische basisproducten;Oostenrijk;2001;20.06
4812;Chemische basisproducten;Oostenrijk;2002;22.52
4813;Chemische basisproducten;Oostenrijk;2003;22.8
4814;Chemische basisproducten;Oostenrijk;2004;15.61
4815;Chemische basisproducten;Polen;1990;
4816;Chemische basisproducten;Polen;1991;
4817;Chemische basisproducten;Polen;1992;0.08
4818;Chemische basisproducten;Polen;1993;0.14
4819;Chemische basisproducten;Polen;1994;0.1
4820;Chemische basisproducten;Polen;1995;0.08
4821;Chemische basisproducten;Polen;1996;0.17
4822;Chemische basisproducten;Polen;1997;0.16
4823;Chemische basisproducten;Polen;1998;0.19
4824;Chemische basisproducten;Polen;1999;0.17
4825;Chemische basisproducten;Polen;2000;0.32
4826;Chemische basisproducten;Polen;2001;0.4
4827;Chemische basisproducten;Polen;2002;0.59
4828;Chemische basisproducten;Polen;2003;0.55
4829;Chemische basisproducten;Polen;2004;0.35
4830;Chemische basisproducten;Spanje;1990;1.22
4831;Chemische basisproducten;Spanje;1991;1.57
4832;Chemische basisproducten;Spanje;1992;1.4
4833;Chemische basisproducten;Spanje;1993;1.71
4834;Chemische basisproducten;Spanje;1994;1.93
4835;Chemische basisproducten;Spanje;1995;2.12
4836;Chemische basisproducten;Spanje;1996;2.01
4837;Chemische basisproducten;Spanje;1997;2.52
4838;Chemische basisproducten;Spanje;1998;2.89
4839;Chemische basisproducten;Spanje;1999;2.99
4840;Chemische basisproducten;Spanje;2000;3.05
4841;Chemische basisproducten;Spanje;2001;3.79
4842;Chemische basisproducten;Spanje;2002;3.34
4843;Chemische basisproducten;Spanje;2003;3.49
4844;Chemische basisproducten;Spanje;2004;2.95
4845;Chemische basisproducten;Tsjechië;1990;
4846;Chemische basisproducten;Tsjechië;1991;
4847;Chemische basisproducten;Tsjechië;1992;
4848;Chemische basisproducten;Tsjechië;1993;0.43
4849;Chemische basisproducten;Tsjechië;1994;0.58
4850;Chemische basisproducten;Tsjechië;1995;0.64
4851;Chemische basisproducten;Tsjechië;1996;0.53
4852;Chemische basisproducten;Tsjechië;1997;0.69
4853;Chemische basisproducten;Tsjechië;1998;1.04
4854;Chemische basisproducten;Tsjechië;1999;1.05
4855;Chemische basisproducten;Tsjechië;2000;0.99
4856;Chemische basisproducten;Tsjechië;2001;1.0
4857;Chemische basisproducten;Tsjechië;2002;1.39
4858;Chemische basisproducten;Tsjechië;2003;1.76
4859;Chemische basisproducten;Tsjechië;2004;1.3
4860;Chemische basisproducten;Verenigd Koninkrijk;1990;10.97
4861;Chemische basisproducten;Verenigd Koninkrijk;1991;10.9
4862;Chemische basisproducten;Verenigd Koninkrijk;1992;10.55
4863;Chemische basisproducten;Verenigd Koninkrijk;1993;10.71
4864;Chemische basisproducten;Verenigd Koninkrijk;1994;10.43
4865;Chemische basisproducten;Verenigd Koninkrijk;1995;10.6
4866;Chemische basisproducten;Verenigd Koninkrijk;1996;11.18
4867;Chemische basisproducten;Verenigd Koninkrijk;1997;11.61
4868;Chemische basisproducten;Verenigd Koninkrijk;1998;13.19
4869;Chemische basisproducten;Verenigd Koninkrijk;1999;13.33
4870;Chemische basisproducten;Verenigd Koninkrijk;2000;13.41
4871;Chemische basisproducten;Verenigd Koninkrijk;2001;12.99
4872;Chemische basisproducten;Verenigd Koninkrijk;2002;12.55
4873;Chemische basisproducten;Verenigd Koninkrijk;2003;12.64
4874;Chemische basisproducten;Verenigd Koninkrijk;2004;6.83
4875;Chemische basisproducten;Verenigde Staten;1990;13.69
4876;Chemische basisproducten;Verenigde Staten;1991;13.13
4877;Chemische basisproducten;Verenigde Staten;1992;12.89
4878;Chemische basisproducten;Verenigde Staten;1993;12.55
4879;Chemische basisproducten;Verenigde Staten;1994;12.29
4880;Chemische basisproducten;Verenigde Staten;1995;13.55
4881;Chemische basisproducten;Verenigde Staten;1996;13.81
4882;Chemische basisproducten;Verenigde Staten;1997;15.25
4883;Chemische basisproducten;Verenigde Staten;1998;15.77
4884;Chemische basisproducten;Verenigde Staten;1999;15.67
4885;Chemische basisproducten;Verenigde Staten;2000;15.37
4886;Chemische basisproducten;Verenigde Staten;2001;14.52
4887;Chemische basisproducten;Verenigde Staten;2002;14.99
4888;Chemische basisproducten;Verenigde Staten;2003;15.16
4889;Chemische basisproducten;Verenigde Staten;2004;8.45
4890;Chemische basisproducten;Zuid-Korea;1990;0.39
4891;Chemische basisproducten;Zuid-Korea;1991;0.6
4892;Chemische basisproducten;Zuid-Korea;1992;0.71
4893;Chemische basisproducten;Zuid-Korea;1993;1.11
4894;Chemische basisproducten;Zuid-Korea;1994;1.0
4895;Chemische basisproducten;Zuid-Korea;1995;1.25
4896;Chemische basisproducten;Zuid-Korea;1996;1.12
4897;Chemische basisproducten;Zuid-Korea;1997;1.51
4898;Chemische basisproducten;Zuid-Korea;1998;2.58
4899;Chemische basisproducten;Zuid-Korea;1999;3.38
4900;Chemische basisproducten;Zuid-Korea;2000;4.06
4901;Chemische basisproducten;Zuid-Korea;2001;4.17
4902;Chemische basisproducten;Zuid-Korea;2002;4.55
4903;Chemische basisproducten;Zuid-Korea;2003;6.01
4904;Chemische basisproducten;Zuid-Korea;2004;4.7
4905;Chemische basisproducten;Zweden;1990;14.63
4906;Chemische basisproducten;Zweden;1991;12.93
4907;Chemische basisproducten;Zweden;1992;14.39
4908;Chemische basisproducten;Zweden;1993;15.9
4909;Chemische basisproducten;Zweden;1994;17.25
4910;Chemische basisproducten;Zweden;1995;18.68
4911;Chemische basisproducten;Zweden;1996;19.92
4912;Chemische basisproducten;Zweden;1997;22.93
4913;Chemische basisproducten;Zweden;1998;22.76
4914;Chemische basisproducten;Zweden;1999;24.57
4915;Chemische basisproducten;Zweden;2000;24.6
4916;Chemische basisproducten;Zweden;2001;23.42
4917;Chemische basisproducten;Zweden;2002;22.94
4918;Chemische basisproducten;Zweden;2003;21.81
4919;Chemische basisproducten;Zweden;2004;12.58
4920;Chemische basisproducten;EU-15;1990;15.73
4921;Chemische basisproducten;EU-15;1991;14.89
4922;Chemische basisproducten;EU-15;1992;14.65
4923;Chemische basisproducten;EU-15;1993;14.92
4924;Chemische basisproducten;EU-15;1994;15.36
4925;Chemische basisproducten;EU-15;1995;15.49
4926;Chemische basisproducten;EU-15;1996;16.69
4927;Chemische basisproducten;EU-15;1997;17.89
4928;Chemische basisproducten;EU-15;1998;19.38
4929;Chemische basisproducten;EU-15;1999;19.72
4930;Chemische basisproducten;EU-15;2000;20.48
4931;Chemische basisproducten;EU-15;2001;19.55
4932;Chemische basisproducten;EU-15;2002;19.39
4933;Chemische basisproducten;EU-15;2003;19.52
4934;Chemische basisproducten;EU-15;2004;12.93
4935;Chemische basisproducten;EU-25;1990;13.83
4936;Chemische basisproducten;EU-25;1991;13.19
4937;Chemische basisproducten;EU-25;1992;12.6
4938;Chemische basisproducten;EU-25;1993;12.86
4939;Chemische basisproducten;EU-25;1994;13.09
4940;Chemische basisproducten;EU-25;1995;12.97
4941;Chemische basisproducten;EU-25;1996;13.97
4942;Chemische basisproducten;EU-25;1997;15.0
4943;Chemische basisproducten;EU-25;1998;16.26
4944;Chemische basisproducten;EU-25;1999;16.57
4945;Chemische basisproducten;EU-25;2000;17.25
4946;Chemische basisproducten;EU-25;2001;16.49
4947;Chemische basisproducten;EU-25;2002;16.44
4948;Chemische basisproducten;EU-25;2003;16.61
4949;Chemische basisproducten;EU-25;2004;11.01
4950;Verdelgingsmiddelen;Australië;1990;0.15
4951;Verdelgingsmiddelen;Australië;1991;0.13
4952;Verdelgingsmiddelen;Australië;1992;0.17
4953;Verdelgingsmiddelen;Australië;1993;0.16
4954;Verdelgingsmiddelen;Australië;1994;0.2
4955;Verdelgingsmiddelen;Australië;1995;0.25
4956;Verdelgingsmiddelen;Australië;1996;0.22
4957;Verdelgingsmiddelen;Australië;1997;0.27
4958;Verdelgingsmiddelen;Australië;1998;0.25
4959;Verdelgingsmiddelen;Australië;1999;0.28
4960;Verdelgingsmiddelen;Australië;2000;0.34
4961;Verdelgingsmiddelen;Australië;2001;0.31
4962;Verdelgingsmiddelen;Australië;2002;0.35
4963;Verdelgingsmiddelen;Australië;2003;0.35
4964;Verdelgingsmiddelen;Australië;2004;
4965;Verdelgingsmiddelen;België;1990;0.42
4966;Verdelgingsmiddelen;België;1991;0.47
4967;Verdelgingsmiddelen;België;1992;0.48
4968;Verdelgingsmiddelen;België;1993;0.6
4969;Verdelgingsmiddelen;België;1994;0.53
4970;Verdelgingsmiddelen;België;1995;0.46
4971;Verdelgingsmiddelen;België;1996;0.58
4972;Verdelgingsmiddelen;België;1997;0.84
4973;Verdelgingsmiddelen;België;1998;0.78
4974;Verdelgingsmiddelen;België;1999;0.87
4975;Verdelgingsmiddelen;België;2000;0.8
4976;Verdelgingsmiddelen;België;2001;0.76
4977;Verdelgingsmiddelen;België;2002;0.86
4978;Verdelgingsmiddelen;België;2003;0.79
4979;Verdelgingsmiddelen;België;2004;0.59
4980;Verdelgingsmiddelen;Canada;1990;0.1
4981;Verdelgingsmiddelen;Canada;1991;0.13
4982;Verdelgingsmiddelen;Canada;1992;0.14
4983;Verdelgingsmiddelen;Canada;1993;0.14
4984;Verdelgingsmiddelen;Canada;1994;0.17
4985;Verdelgingsmiddelen;Canada;1995;0.22
4986;Verdelgingsmiddelen;Canada;1996;0.2
4987;Verdelgingsmiddelen;Canada;1997;0.27
4988;Verdelgingsmiddelen;Canada;1998;0.34
4989;Verdelgingsmiddelen;Canada;1999;0.37
4990;Verdelgingsmiddelen;Canada;2000;0.3
4991;Verdelgingsmiddelen;Canada;2001;0.34
4992;Verdelgingsmiddelen;Canada;2002;0.32
4993;Verdelgingsmiddelen;Canada;2003;0.3
4994;Verdelgingsmiddelen;Canada;2004;0.14
4995;Verdelgingsmiddelen;Denemarken;1990;0.54
4996;Verdelgingsmiddelen;Denemarken;1991;0.5
4997;Verdelgingsmiddelen;Denemarken;1992;0.65
4998;Verdelgingsmiddelen;Denemarken;1993;0.73
4999;Verdelgingsmiddelen;Denemarken;1994;0.7
5000;Verdelgingsmiddelen;Denemarken;1995;0.82
5001;Verdelgingsmiddelen;Denemarken;1996;1.0
5002;Verdelgingsmiddelen;Denemarken;1997;0.91
5003;Verdelgingsmiddelen;Denemarken;1998;1.22
5004;Verdelgingsmiddelen;Denemarken;1999;1.09
5005;Verdelgingsmiddelen;Denemarken;2000;1.16
5006;Verdelgingsmiddelen;Denemarken;2001;1.3
5007;Verdelgingsmiddelen;Denemarken;2002;1.17
5008;Verdelgingsmiddelen;Denemarken;2003;1.48
5009;Verdelgingsmiddelen;Denemarken;2004;0.7
5010;Verdelgingsmiddelen;Duitsland;1990;
5011;Verdelgingsmiddelen;Duitsland;1991;0.71
5012;Verdelgingsmiddelen;Duitsland;1992;0.67
5013;Verdelgingsmiddelen;Duitsland;1993;0.62
5014;Verdelgingsmiddelen;Duitsland;1994;0.66
5015;Verdelgingsmiddelen;Duitsland;1995;0.72
5016;Verdelgingsmiddelen;Duitsland;1996;0.8
5017;Verdelgingsmiddelen;Duitsland;1997;0.87
5018;Verdelgingsmiddelen;Duitsland;1998;0.94
5019;Verdelgingsmiddelen;Duitsland;1999;1.0
5020;Verdelgingsmiddelen;Duitsland;2000;1.08
5021;Verdelgingsmiddelen;Duitsland;2001;1.08
5022;Verdelgingsmiddelen;Duitsland;2002;1.08
5023;Verdelgingsmiddelen;Duitsland;2003;1.09
5024;Verdelgingsmiddelen;Duitsland;2004;0.72
5025;Verdelgingsmiddelen;Finland;1990;0.34
5026;Verdelgingsmiddelen;Finland;1991;0.35
5027;Verdelgingsmiddelen;Finland;1992;0.32
5028;Verdelgingsmiddelen;Finland;1993;0.39
5029;Verdelgingsmiddelen;Finland;1994;0.52
5030;Verdelgingsmiddelen;Finland;1995;0.52
5031;Verdelgingsmiddelen;Finland;1996;0.49
5032;Verdelgingsmiddelen;Finland;1997;0.54
5033;Verdelgingsmiddelen;Finland;1998;0.56
5034;Verdelgingsmiddelen;Finland;1999;0.6
5035;Verdelgingsmiddelen;Finland;2000;0.61
5036;Verdelgingsmiddelen;Finland;2001;0.53
5037;Verdelgingsmiddelen;Finland;2002;0.57
5038;Verdelgingsmiddelen;Finland;2003;0.66
5039;Verdelgingsmiddelen;Finland;2004;0.35
5040;Verdelgingsmiddelen;Frankrijk;1990;0.45
5041;Verdelgingsmiddelen;Frankrijk;1991;0.53
5042;Verdelgingsmiddelen;Frankrijk;1992;0.4
5043;Verdelgingsmiddelen;Frankrijk;1993;0.44
5044;Verdelgingsmiddelen;Frankrijk;1994;0.5
5045;Verdelgingsmiddelen;Frankrijk;1995;0.52
5046;Verdelgingsmiddelen;Frankrijk;1996;0.5
5047;Verdelgingsmiddelen;Frankrijk;1997;0.57
5048;Verdelgingsmiddelen;Frankrijk;1998;0.69
5049;Verdelgingsmiddelen;Frankrijk;1999;0.7
5050;Verdelgingsmiddelen;Frankrijk;2000;0.64
5051;Verdelgingsmiddelen;Frankrijk;2001;0.69
5052;Verdelgingsmiddelen;Frankrijk;2002;0.64
5053;Verdelgingsmiddelen;Frankrijk;2003;0.65
5054;Verdelgingsmiddelen;Frankrijk;2004;0.51
5055;Verdelgingsmiddelen;Hongarije;1990;
5056;Verdelgingsmiddelen;Hongarije;1991;
5057;Verdelgingsmiddelen;Hongarije;1992;0.07
5058;Verdelgingsmiddelen;Hongarije;1993;0.08
5059;Verdelgingsmiddelen;Hongarije;1994;0.06
5060;Verdelgingsmiddelen;Hongarije;1995;0.13
5061;Verdelgingsmiddelen;Hongarije;1996;0.09
5062;Verdelgingsmiddelen;Hongarije;1997;0.13
5063;Verdelgingsmiddelen;Hongarije;1998;0.04
5064;Verdelgingsmiddelen;Hongarije;1999;0.15
5065;Verdelgingsmiddelen;Hongarije;2000;0.15
5066;Verdelgingsmiddelen;Hongarije;2001;0.14
5067;Verdelgingsmiddelen;Hongarije;2002;0.13
5068;Verdelgingsmiddelen;Hongarije;2003;0.16
5069;Verdelgingsmiddelen;Hongarije;2004;
5070;Verdelgingsmiddelen;Ierland;1990;0.11
5071;Verdelgingsmiddelen;Ierland;1991;0.13
5072;Verdelgingsmiddelen;Ierland;1992;0.13
5073;Verdelgingsmiddelen;Ierland;1993;0.17
5074;Verdelgingsmiddelen;Ierland;1994;0.18
5075;Verdelgingsmiddelen;Ierland;1995;0.2
5076;Verdelgingsmiddelen;Ierland;1996;0.26
5077;Verdelgingsmiddelen;Ierland;1997;0.31
5078;Verdelgingsmiddelen;Ierland;1998;0.33
5079;Verdelgingsmiddelen;Ierland;1999;0.27
5080;Verdelgingsmiddelen;Ierland;2000;0.29
5081;Verdelgingsmiddelen;Ierland;2001;0.39
5082;Verdelgingsmiddelen;Ierland;2002;0.23
5083;Verdelgingsmiddelen;Ierland;2003;0.29
5084;Verdelgingsmiddelen;Ierland;2004;0.1
5085;Verdelgingsmiddelen;Italië;1990;0.22
5086;Verdelgingsmiddelen;Italië;1991;0.24
5087;Verdelgingsmiddelen;Italië;1992;0.2
5088;Verdelgingsmiddelen;Italië;1993;0.18
5089;Verdelgingsmiddelen;Italië;1994;0.19
5090;Verdelgingsmiddelen;Italië;1995;0.21
5091;Verdelgingsmiddelen;Italië;1996;0.26
5092;Verdelgingsmiddelen;Italië;1997;0.26
5093;Verdelgingsmiddelen;Italië;1998;0.27
5094;Verdelgingsmiddelen;Italië;1999;0.29
5095;Verdelgingsmiddelen;Italië;2000;0.3
5096;Verdelgingsmiddelen;Italië;2001;0.34
5097;Verdelgingsmiddelen;Italië;2002;0.34
5098;Verdelgingsmiddelen;Italië;2003;0.32
5099;Verdelgingsmiddelen;Italië;2004;0.21
5100;Verdelgingsmiddelen;Japan;1990;0.36
5101;Verdelgingsmiddelen;Japan;1991;0.33
5102;Verdelgingsmiddelen;Japan;1992;0.32
5103;Verdelgingsmiddelen;Japan;1993;0.34
5104;Verdelgingsmiddelen;Japan;1994;0.33
5105;Verdelgingsmiddelen;Japan;1995;0.32
5106;Verdelgingsmiddelen;Japan;1996;0.38
5107;Verdelgingsmiddelen;Japan;1997;0.37
5108;Verdelgingsmiddelen;Japan;1998;0.39
5109;Verdelgingsmiddelen;Japan;1999;0.43
5110;Verdelgingsmiddelen;Japan;2000;0.46
5111;Verdelgingsmiddelen;Japan;2001;0.46
5112;Verdelgingsmiddelen;Japan;2002;0.45
5113;Verdelgingsmiddelen;Japan;2003;0.46
5114;Verdelgingsmiddelen;Japan;2004;0.29
5115;Verdelgingsmiddelen;Nederland;1990;0.65
5116;Verdelgingsmiddelen;Nederland;1991;0.53
5117;Verdelgingsmiddelen;Nederland;1992;0.51
5118;Verdelgingsmiddelen;Nederland;1993;0.55
5119;Verdelgingsmiddelen;Nederland;1994;0.57
5120;Verdelgingsmiddelen;Nederland;1995;0.55
5121;Verdelgingsmiddelen;Nederland;1996;0.67
5122;Verdelgingsmiddelen;Nederland;1997;0.75
5123;Verdelgingsmiddelen;Nederland;1998;0.78
5124;Verdelgingsmiddelen;Nederland;1999;0.83
5125;Verdelgingsmiddelen;Nederland;2000;0.98
5126;Verdelgingsmiddelen;Nederland;2001;0.85
5127;Verdelgingsmiddelen;Nederland;2002;0.81
5128;Verdelgingsmiddelen;Nederland;2003;0.78
5129;Verdelgingsmiddelen;Nederland;2004;0.56
5130;Verdelgingsmiddelen;Oostenrijk;1990;
5131;Verdelgingsmiddelen;Oostenrijk;1991;
5132;Verdelgingsmiddelen;Oostenrijk;1992;
5133;Verdelgingsmiddelen;Oostenrijk;1993;
5134;Verdelgingsmiddelen;Oostenrijk;1994;0.33
5135;Verdelgingsmiddelen;Oostenrijk;1995;0.32
5136;Verdelgingsmiddelen;Oostenrijk;1996;0.35
5137;Verdelgingsmiddelen;Oostenrijk;1997;0.4
5138;Verdelgingsmiddelen;Oostenrijk;1998;0.38
5139;Verdelgingsmiddelen;Oostenrijk;1999;0.41
5140;Verdelgingsmiddelen;Oostenrijk;2000;0.45
5141;Verdelgingsmiddelen;Oostenrijk;2001;0.51
5142;Verdelgingsmiddelen;Oostenrijk;2002;0.55
5143;Verdelgingsmiddelen;Oostenrijk;2003;0.56
5144;Verdelgingsmiddelen;Oostenrijk;2004;0.36
5145;Verdelgingsmiddelen;Polen;1990;
5146;Verdelgingsmiddelen;Polen;1991;
5147;Verdelgingsmiddelen;Polen;1992;0.01
5148;Verdelgingsmiddelen;Polen;1993;0.0
5149;Verdelgingsmiddelen;Polen;1994;0.0
5150;Verdelgingsmiddelen;Polen;1995;0.0
5151;Verdelgingsmiddelen;Polen;1996;0.0
5152;Verdelgingsmiddelen;Polen;1997;0.01
5153;Verdelgingsmiddelen;Polen;1998;0.01
5154;Verdelgingsmiddelen;Polen;1999;0.01
5155;Verdelgingsmiddelen;Polen;2000;0.01
5156;Verdelgingsmiddelen;Polen;2001;0.01
5157;Verdelgingsmiddelen;Polen;2002;0.01
5158;Verdelgingsmiddelen;Polen;2003;0.02
5159;Verdelgingsmiddelen;Polen;2004;0.01
5160;Verdelgingsmiddelen;Spanje;1990;0.05
5161;Verdelgingsmiddelen;Spanje;1991;0.06
5162;Verdelgingsmiddelen;Spanje;1992;0.04
5163;Verdelgingsmiddelen;Spanje;1993;0.06
5164;Verdelgingsmiddelen;Spanje;1994;0.07
5165;Verdelgingsmiddelen;Spanje;1995;0.08
5166;Verdelgingsmiddelen;Spanje;1996;0.06
5167;Verdelgingsmiddelen;Spanje;1997;0.1
5168;Verdelgingsmiddelen;Spanje;1998;0.11
5169;Verdelgingsmiddelen;Spanje;1999;0.12
5170;Verdelgingsmiddelen;Spanje;2000;0.13
5171;Verdelgingsmiddelen;Spanje;2001;0.16
5172;Verdelgingsmiddelen;Spanje;2002;0.14
5173;Verdelgingsmiddelen;Spanje;2003;0.14
5174;Verdelgingsmiddelen;Spanje;2004;0.11
5175;Verdelgingsmiddelen;Tsjechië;1990;
5176;Verdelgingsmiddelen;Tsjechië;1991;
5177;Verdelgingsmiddelen;Tsjechië;1992;
5178;Verdelgingsmiddelen;Tsjechië;1993;0.01
5179;Verdelgingsmiddelen;Tsjechië;1994;0.01
5180;Verdelgingsmiddelen;Tsjechië;1995;0.01
5181;Verdelgingsmiddelen;Tsjechië;1996;0.02
5182;Verdelgingsmiddelen;Tsjechië;1997;0.02
5183;Verdelgingsmiddelen;Tsjechië;1998;0.04
5184;Verdelgingsmiddelen;Tsjechië;1999;0.03
5185;Verdelgingsmiddelen;Tsjechië;2000;0.04
5186;Verdelgingsmiddelen;Tsjechië;2001;0.05
5187;Verdelgingsmiddelen;Tsjechië;2002;0.04
5188;Verdelgingsmiddelen;Tsjechië;2003;0.07
5189;Verdelgingsmiddelen;Tsjechië;2004;0.06
5190;Verdelgingsmiddelen;Verenigd Koninkrijk;1990;0.41
5191;Verdelgingsmiddelen;Verenigd Koninkrijk;1991;0.43
5192;Verdelgingsmiddelen;Verenigd Koninkrijk;1992;0.38
5193;Verdelgingsmiddelen;Verenigd Koninkrijk;1993;0.39
5194;Verdelgingsmiddelen;Verenigd Koninkrijk;1994;0.4
5195;Verdelgingsmiddelen;Verenigd Koninkrijk;1995;0.38
5196;Verdelgingsmiddelen;Verenigd Koninkrijk;1996;0.41
5197;Verdelgingsmiddelen;Verenigd Koninkrijk;1997;0.48
5198;Verdelgingsmiddelen;Verenigd Koninkrijk;1998;0.5
5199;Verdelgingsmiddelen;Verenigd Koninkrijk;1999;0.59
5200;Verdelgingsmiddelen;Verenigd Koninkrijk;2000;0.54
5201;Verdelgingsmiddelen;Verenigd Koninkrijk;2001;0.52
5202;Verdelgingsmiddelen;Verenigd Koninkrijk;2002;0.54
5203;Verdelgingsmiddelen;Verenigd Koninkrijk;2003;0.54
5204;Verdelgingsmiddelen;Verenigd Koninkrijk;2004;0.28
5205;Verdelgingsmiddelen;Verenigde Staten;1990;0.43
5206;Verdelgingsmiddelen;Verenigde Staten;1991;0.42
5207;Verdelgingsmiddelen;Verenigde Staten;1992;0.39
5208;Verdelgingsmiddelen;Verenigde Staten;1993;0.41
5209;Verdelgingsmiddelen;Verenigde Staten;1994;0.39
5210;Verdelgingsmiddelen;Verenigde Staten;1995;0.48
5211;Verdelgingsmiddelen;Verenigde Staten;1996;0.51
5212;Verdelgingsmiddelen;Verenigde Staten;1997;0.56
5213;Verdelgingsmiddelen;Verenigde Staten;1998;0.61
5214;Verdelgingsmiddelen;Verenigde Staten;1999;0.61
5215;Verdelgingsmiddelen;Verenigde Staten;2000;0.6
5216;Verdelgingsmiddelen;Verenigde Staten;2001;0.59
5217;Verdelgingsmiddelen;Verenigde Staten;2002;0.62
5218;Verdelgingsmiddelen;Verenigde Staten;2003;0.63
5219;Verdelgingsmiddelen;Verenigde Staten;2004;0.33
5220;Verdelgingsmiddelen;Zuid-Korea;1990;0.01
5221;Verdelgingsmiddelen;Zuid-Korea;1991;0.02
5222;Verdelgingsmiddelen;Zuid-Korea;1992;0.02
5223;Verdelgingsmiddelen;Zuid-Korea;1993;0.04
5224;Verdelgingsmiddelen;Zuid-Korea;1994;0.03
5225;Verdelgingsmiddelen;Zuid-Korea;1995;0.03
5226;Verdelgingsmiddelen;Zuid-Korea;1996;0.04
5227;Verdelgingsmiddelen;Zuid-Korea;1997;0.04
5228;Verdelgingsmiddelen;Zuid-Korea;1998;0.08
5229;Verdelgingsmiddelen;Zuid-Korea;1999;0.12
5230;Verdelgingsmiddelen;Zuid-Korea;2000;0.12
5231;Verdelgingsmiddelen;Zuid-Korea;2001;0.12
5232;Verdelgingsmiddelen;Zuid-Korea;2002;0.14
5233;Verdelgingsmiddelen;Zuid-Korea;2003;0.13
5234;Verdelgingsmiddelen;Zuid-Korea;2004;0.08
5235;Verdelgingsmiddelen;Zweden;1990;0.42
5236;Verdelgingsmiddelen;Zweden;1991;0.42
5237;Verdelgingsmiddelen;Zweden;1992;0.33
5238;Verdelgingsmiddelen;Zweden;1993;0.47
5239;Verdelgingsmiddelen;Zweden;1994;0.52
5240;Verdelgingsmiddelen;Zweden;1995;0.51
5241;Verdelgingsmiddelen;Zweden;1996;0.61
5242;Verdelgingsmiddelen;Zweden;1997;0.72
5243;Verdelgingsmiddelen;Zweden;1998;0.83
5244;Verdelgingsmiddelen;Zweden;1999;0.86
5245;Verdelgingsmiddelen;Zweden;2000;0.9
5246;Verdelgingsmiddelen;Zweden;2001;0.81
5247;Verdelgingsmiddelen;Zweden;2002;0.87
5248;Verdelgingsmiddelen;Zweden;2003;0.74
5249;Verdelgingsmiddelen;Zweden;2004;0.46
5250;Verdelgingsmiddelen;EU-15;1990;0.43
5251;Verdelgingsmiddelen;EU-15;1991;0.42
5252;Verdelgingsmiddelen;EU-15;1992;0.38
5253;Verdelgingsmiddelen;EU-15;1993;0.39
5254;Verdelgingsmiddelen;EU-15;1994;0.41
5255;Verdelgingsmiddelen;EU-15;1995;0.43
5256;Verdelgingsmiddelen;EU-15;1996;0.47
5257;Verdelgingsmiddelen;EU-15;1997;0.52
5258;Verdelgingsmiddelen;EU-15;1998;0.57
5259;Verdelgingsmiddelen;EU-15;1999;0.61
5260;Verdelgingsmiddelen;EU-15;2000;0.62
5261;Verdelgingsmiddelen;EU-15;2001;0.62
5262;Verdelgingsmiddelen;EU-15;2002;0.62
5263;Verdelgingsmiddelen;EU-15;2003;0.61
5264;Verdelgingsmiddelen;EU-15;2004;0.4
5265;Verdelgingsmiddelen;EU-25;1990;0.38
5266;Verdelgingsmiddelen;EU-25;1991;0.37
5267;Verdelgingsmiddelen;EU-25;1992;0.33
5268;Verdelgingsmiddelen;EU-25;1993;0.34
5269;Verdelgingsmiddelen;EU-25;1994;0.35
5270;Verdelgingsmiddelen;EU-25;1995;0.36
5271;Verdelgingsmiddelen;EU-25;1996;0.39
5272;Verdelgingsmiddelen;EU-25;1997;0.44
5273;Verdelgingsmiddelen;EU-25;1998;0.48
5274;Verdelgingsmiddelen;EU-25;1999;0.51
5275;Verdelgingsmiddelen;EU-25;2000;0.52
5276;Verdelgingsmiddelen;EU-25;2001;0.53
5277;Verdelgingsmiddelen;EU-25;2002;0.52
5278;Verdelgingsmiddelen;EU-25;2003;0.52
5279;Verdelgingsmiddelen;EU-25;2004;0.34
5280;Verf, vernis en dergelijke;Australië;1990;0.15
5281;Verf, vernis en dergelijke;Australië;1991;0.16
5282;Verf, vernis en dergelijke;Australië;1992;0.16
5283;Verf, vernis en dergelijke;Australië;1993;0.17
5284;Verf, vernis en dergelijke;Australië;1994;0.17
5285;Verf, vernis en dergelijke;Australië;1995;0.19
5286;Verf, vernis en dergelijke;Australië;1996;0.18
5287;Verf, vernis en dergelijke;Australië;1997;0.22
5288;Verf, vernis en dergelijke;Australië;1998;0.25
5289;Verf, vernis en dergelijke;Australië;1999;0.3
5290;Verf, vernis en dergelijke;Australië;2000;0.32
5291;Verf, vernis en dergelijke;Australië;2001;0.32
5292;Verf, vernis en dergelijke;Australië;2002;0.31
5293;Verf, vernis en dergelijke;Australië;2003;0.34
5294;Verf, vernis en dergelijke;Australië;2004;
5295;Verf, vernis en dergelijke;België;1990;0.63
5296;Verf, vernis en dergelijke;België;1991;0.81
5297;Verf, vernis en dergelijke;België;1992;0.86
5298;Verf, vernis en dergelijke;België;1993;0.94
5299;Verf, vernis en dergelijke;België;1994;0.93
