ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Geboorteland;Perioden;Immigratie_1;EmigratieInclAdmCorrecties_2;MigratiesaldoInclAdmCorrecties_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
3342;Totaal mannen en vrouwen;Totaal;Verweduwd;Caymaneilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
3343;Totaal mannen en vrouwen;Totaal;Verweduwd;Caymaneilanden;2023;0.0;0.0;0.0;0.0;0.0;0.0
3344;Totaal mannen en vrouwen;Totaal;Verweduwd;Centraal-Afrikaanse Republiek;2020;0.0;0.0;0.0;0.0;0.0;0.0
3345;Totaal mannen en vrouwen;Totaal;Verweduwd;Centraal-Afrikaanse Republiek;2021;0.0;0.0;0.0;0.0;0.0;0.0
3346;Totaal mannen en vrouwen;Totaal;Verweduwd;Centraal-Afrikaanse Republiek;2022;0.0;0.0;0.0;0.0;0.0;0.0
3347;Totaal mannen en vrouwen;Totaal;Verweduwd;Centraal-Afrikaanse Republiek;2023;0.0;0.0;0.0;0.0;0.0;0.0
3348;Totaal mannen en vrouwen;Totaal;Verweduwd;Chili;2020;1.0;2.0;-1.0;0.0;0.0;0.0
3349;Totaal mannen en vrouwen;Totaal;Verweduwd;Chili;2021;1.0;2.0;-1.0;0.0;0.0;0.0
3350;Totaal mannen en vrouwen;Totaal;Verweduwd;Chili;2022;0.0;1.0;-1.0;0.0;1.0;-1.0
3351;Totaal mannen en vrouwen;Totaal;Verweduwd;Chili;2023;0.0;2.0;-2.0;0.0;0.0;0.0
3352;Totaal mannen en vrouwen;Totaal;Verweduwd;China;2020;3.0;5.0;-2.0;0.0;1.0;-1.0
3353;Totaal mannen en vrouwen;Totaal;Verweduwd;China;2021;3.0;7.0;-4.0;0.0;4.0;-4.0
3354;Totaal mannen en vrouwen;Totaal;Verweduwd;China;2022;4.0;9.0;-5.0;0.0;1.0;-1.0
3355;Totaal mannen en vrouwen;Totaal;Verweduwd;China;2023;1.0;11.0;-10.0;0.0;2.0;-2.0
3356;Totaal mannen en vrouwen;Totaal;Verweduwd;Colombia;2020;6.0;3.0;3.0;1.0;1.0;0.0
3357;Totaal mannen en vrouwen;Totaal;Verweduwd;Colombia;2021;8.0;2.0;6.0;0.0;0.0;0.0
3358;Totaal mannen en vrouwen;Totaal;Verweduwd;Colombia;2022;4.0;3.0;1.0;0.0;1.0;-1.0
3359;Totaal mannen en vrouwen;Totaal;Verweduwd;Colombia;2023;7.0;6.0;1.0;0.0;1.0;-1.0
3360;Totaal mannen en vrouwen;Totaal;Verweduwd;Comoren;2020;0.0;0.0;0.0;0.0;0.0;0.0
3361;Totaal mannen en vrouwen;Totaal;Verweduwd;Comoren;2021;0.0;0.0;0.0;0.0;0.0;0.0
3362;Totaal mannen en vrouwen;Totaal;Verweduwd;Comoren;2022;0.0;0.0;0.0;0.0;0.0;0.0
3363;Totaal mannen en vrouwen;Totaal;Verweduwd;Comoren;2023;0.0;0.0;0.0;0.0;0.0;0.0
3364;Totaal mannen en vrouwen;Totaal;Verweduwd;Congo;2020;0.0;2.0;-2.0;0.0;1.0;-1.0
3365;Totaal mannen en vrouwen;Totaal;Verweduwd;Congo;2021;0.0;0.0;0.0;0.0;0.0;0.0
3366;Totaal mannen en vrouwen;Totaal;Verweduwd;Congo;2022;0.0;0.0;0.0;0.0;0.0;0.0
3367;Totaal mannen en vrouwen;Totaal;Verweduwd;Congo;2023;0.0;0.0;0.0;0.0;0.0;0.0
3368;Totaal mannen en vrouwen;Totaal;Verweduwd;Congo (Democratische Republiek);2020;0.0;1.0;-1.0;1.0;2.0;-1.0
3369;Totaal mannen en vrouwen;Totaal;Verweduwd;Congo (Democratische Republiek);2021;1.0;2.0;-1.0;0.0;2.0;-2.0
3370;Totaal mannen en vrouwen;Totaal;Verweduwd;Congo (Democratische Republiek);2022;3.0;3.0;0.0;0.0;1.0;-1.0
3371;Totaal mannen en vrouwen;Totaal;Verweduwd;Congo (Democratische Republiek);2023;0.0;4.0;-4.0;0.0;1.0;-1.0
3372;Totaal mannen en vrouwen;Totaal;Verweduwd;Cookeilanden;2020;0.0;0.0;0.0;0.0;0.0;0.0
3373;Totaal mannen en vrouwen;Totaal;Verweduwd;Cookeilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0
3374;Totaal mannen en vrouwen;Totaal;Verweduwd;Cookeilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
3375;Totaal mannen en vrouwen;Totaal;Verweduwd;Cookeilanden;2023;0.0;0.0;0.0;0.0;0.0;0.0
3376;Totaal mannen en vrouwen;Totaal;Verweduwd;Costa Rica;2020;0.0;0.0;0.0;0.0;0.0;0.0
3377;Totaal mannen en vrouwen;Totaal;Verweduwd;Costa Rica;2021;0.0;0.0;0.0;0.0;0.0;0.0
3378;Totaal mannen en vrouwen;Totaal;Verweduwd;Costa Rica;2022;0.0;0.0;0.0;0.0;0.0;0.0
3379;Totaal mannen en vrouwen;Totaal;Verweduwd;Costa Rica;2023;0.0;0.0;0.0;0.0;0.0;0.0
3380;Totaal mannen en vrouwen;Totaal;Verweduwd;Cuba;2020;1.0;1.0;0.0;0.0;0.0;0.0
3381;Totaal mannen en vrouwen;Totaal;Verweduwd;Cuba;2021;0.0;0.0;0.0;0.0;0.0;0.0
3382;Totaal mannen en vrouwen;Totaal;Verweduwd;Cuba;2022;0.0;1.0;-1.0;0.0;0.0;0.0
3383;Totaal mannen en vrouwen;Totaal;Verweduwd;Cuba;2023;0.0;2.0;-2.0;0.0;1.0;-1.0
3384;Totaal mannen en vrouwen;Totaal;Verweduwd;Curaçao;2020;17.0;11.0;6.0;2.0;1.0;1.0
3385;Totaal mannen en vrouwen;Totaal;Verweduwd;Curaçao;2021;29.0;18.0;11.0;0.0;2.0;-2.0
3386;Totaal mannen en vrouwen;Totaal;Verweduwd;Curaçao;2022;30.0;16.0;14.0;3.0;2.0;1.0
3387;Totaal mannen en vrouwen;Totaal;Verweduwd;Curaçao;2023;41.0;12.0;29.0;1.0;2.0;-1.0
3388;Totaal mannen en vrouwen;Totaal;Verweduwd;Cyprus;2020;0.0;0.0;0.0;0.0;0.0;0.0
3389;Totaal mannen en vrouwen;Totaal;Verweduwd;Cyprus;2021;0.0;1.0;-1.0;0.0;0.0;0.0
3390;Totaal mannen en vrouwen;Totaal;Verweduwd;Cyprus;2022;0.0;0.0;0.0;0.0;0.0;0.0
3391;Totaal mannen en vrouwen;Totaal;Verweduwd;Cyprus;2023;0.0;1.0;-1.0;0.0;0.0;0.0
3392;Totaal mannen en vrouwen;Totaal;Verweduwd;Denemarken;2020;0.0;1.0;-1.0;0.0;0.0;0.0
3393;Totaal mannen en vrouwen;Totaal;Verweduwd;Denemarken;2021;0.0;1.0;-1.0;0.0;0.0;0.0
3394;Totaal mannen en vrouwen;Totaal;Verweduwd;Denemarken;2022;0.0;4.0;-4.0;0.0;1.0;-1.0
3395;Totaal mannen en vrouwen;Totaal;Verweduwd;Denemarken;2023;0.0;0.0;0.0;0.0;0.0;0.0
3396;Totaal mannen en vrouwen;Totaal;Verweduwd;Djibouti;2020;0.0;0.0;0.0;0.0;0.0;0.0
3397;Totaal mannen en vrouwen;Totaal;Verweduwd;Djibouti;2021;0.0;0.0;0.0;0.0;0.0;0.0
3398;Totaal mannen en vrouwen;Totaal;Verweduwd;Djibouti;2022;0.0;0.0;0.0;0.0;0.0;0.0
3399;Totaal mannen en vrouwen;Totaal;Verweduwd;Djibouti;2023;0.0;0.0;0.0;0.0;0.0;0.0
3400;Totaal mannen en vrouwen;Totaal;Verweduwd;Dominica;2020;0.0;0.0;0.0;0.0;0.0;0.0
3401;Totaal mannen en vrouwen;Totaal;Verweduwd;Dominica;2021;0.0;1.0;-1.0;0.0;0.0;0.0
3402;Totaal mannen en vrouwen;Totaal;Verweduwd;Dominica;2022;0.0;0.0;0.0;0.0;0.0;0.0
3403;Totaal mannen en vrouwen;Totaal;Verweduwd;Dominica;2023;0.0;0.0;0.0;0.0;0.0;0.0
3404;Totaal mannen en vrouwen;Totaal;Verweduwd;Dominicaanse Republiek;2020;7.0;3.0;4.0;1.0;0.0;1.0
3405;Totaal mannen en vrouwen;Totaal;Verweduwd;Dominicaanse Republiek;2021;3.0;2.0;1.0;0.0;1.0;-1.0
3406;Totaal mannen en vrouwen;Totaal;Verweduwd;Dominicaanse Republiek;2022;9.0;9.0;0.0;0.0;1.0;-1.0
3407;Totaal mannen en vrouwen;Totaal;Verweduwd;Dominicaanse Republiek;2023;7.0;6.0;1.0;0.0;0.0;0.0
3408;Totaal mannen en vrouwen;Totaal;Verweduwd;Duitsland;2020;28.0;38.0;-10.0;2.0;1.0;1.0
3409;Totaal mannen en vrouwen;Totaal;Verweduwd;Duitsland;2021;33.0;60.0;-27.0;0.0;7.0;-7.0
3410;Totaal mannen en vrouwen;Totaal;Verweduwd;Duitsland;2022;13.0;38.0;-25.0;2.0;4.0;-2.0
3411;Totaal mannen en vrouwen;Totaal;Verweduwd;Duitsland;2023;28.0;37.0;-9.0;0.0;1.0;-1.0
3412;Totaal mannen en vrouwen;Totaal;Verweduwd;Ecuador;2020;0.0;0.0;0.0;0.0;0.0;0.0
3413;Totaal mannen en vrouwen;Totaal;Verweduwd;Ecuador;2021;0.0;3.0;-3.0;0.0;0.0;0.0
3414;Totaal mannen en vrouwen;Totaal;Verweduwd;Ecuador;2022;0.0;0.0;0.0;0.0;0.0;0.0
3415;Totaal mannen en vrouwen;Totaal;Verweduwd;Ecuador;2023;0.0;0.0;0.0;0.0;0.0;0.0
3416;Totaal mannen en vrouwen;Totaal;Verweduwd;Egypte;2020;1.0;4.0;-3.0;1.0;3.0;-2.0
3417;Totaal mannen en vrouwen;Totaal;Verweduwd;Egypte;2021;1.0;1.0;0.0;0.0;0.0;0.0
3418;Totaal mannen en vrouwen;Totaal;Verweduwd;Egypte;2022;4.0;0.0;4.0;0.0;0.0;0.0
3419;Totaal mannen en vrouwen;Totaal;Verweduwd;Egypte;2023;6.0;6.0;0.0;1.0;1.0;0.0
3420;Totaal mannen en vrouwen;Totaal;Verweduwd;El Salvador;2020;0.0;2.0;-2.0;0.0;0.0;0.0
3421;Totaal mannen en vrouwen;Totaal;Verweduwd;El Salvador;2021;1.0;1.0;0.0;0.0;0.0;0.0
3422;Totaal mannen en vrouwen;Totaal;Verweduwd;El Salvador;2022;0.0;0.0;0.0;0.0;0.0;0.0
3423;Totaal mannen en vrouwen;Totaal;Verweduwd;El Salvador;2023;0.0;0.0;0.0;0.0;0.0;0.0
3424;Totaal mannen en vrouwen;Totaal;Verweduwd;Equatoriaal-Guinea;2020;0.0;0.0;0.0;0.0;0.0;0.0
3425;Totaal mannen en vrouwen;Totaal;Verweduwd;Equatoriaal-Guinea;2021;0.0;0.0;0.0;0.0;0.0;0.0
3426;Totaal mannen en vrouwen;Totaal;Verweduwd;Equatoriaal-Guinea;2022;0.0;0.0;0.0;0.0;0.0;0.0
3427;Totaal mannen en vrouwen;Totaal;Verweduwd;Equatoriaal-Guinea;2023;0.0;0.0;0.0;0.0;0.0;0.0
3428;Totaal mannen en vrouwen;Totaal;Verweduwd;Eritrea;2020;8.0;0.0;8.0;0.0;0.0;0.0
3429;Totaal mannen en vrouwen;Totaal;Verweduwd;Eritrea;2021;2.0;-1.0;3.0;1.0;0.0;1.0
3430;Totaal mannen en vrouwen;Totaal;Verweduwd;Eritrea;2022;1.0;0.0;1.0;0.0;0.0;0.0
3431;Totaal mannen en vrouwen;Totaal;Verweduwd;Eritrea;2023;4.0;1.0;3.0;0.0;0.0;0.0
3432;Totaal mannen en vrouwen;Totaal;Verweduwd;Estland;2020;0.0;1.0;-1.0;0.0;0.0;0.0
3433;Totaal mannen en vrouwen;Totaal;Verweduwd;Estland;2021;0.0;0.0;0.0;0.0;0.0;0.0
3434;Totaal mannen en vrouwen;Totaal;Verweduwd;Estland;2022;1.0;1.0;0.0;0.0;1.0;-1.0
3435;Totaal mannen en vrouwen;Totaal;Verweduwd;Estland;2023;1.0;0.0;1.0;0.0;0.0;0.0
3436;Totaal mannen en vrouwen;Totaal;Verweduwd;Eswatini;2020;0.0;0.0;0.0;0.0;0.0;0.0
3437;Totaal mannen en vrouwen;Totaal;Verweduwd;Eswatini;2021;0.0;0.0;0.0;0.0;0.0;0.0
3438;Totaal mannen en vrouwen;Totaal;Verweduwd;Eswatini;2022;0.0;0.0;0.0;0.0;0.0;0.0
3439;Totaal mannen en vrouwen;Totaal;Verweduwd;Eswatini;2023;0.0;0.0;0.0;0.0;0.0;0.0
3440;Totaal mannen en vrouwen;Totaal;Verweduwd;Ethiopië;2020;26.0;1.0;25.0;1.0;2.0;-1.0
3441;Totaal mannen en vrouwen;Totaal;Verweduwd;Ethiopië;2021;31.0;1.0;30.0;1.0;1.0;0.0
3442;Totaal mannen en vrouwen;Totaal;Verweduwd;Ethiopië;2022;13.0;0.0;13.0;0.0;0.0;0.0
3443;Totaal mannen en vrouwen;Totaal;Verweduwd;Ethiopië;2023;15.0;1.0;14.0;0.0;1.0;-1.0
3444;Totaal mannen en vrouwen;Totaal;Verweduwd;Faeröer-eilanden;2020;0.0;0.0;0.0;0.0;0.0;0.0
3445;Totaal mannen en vrouwen;Totaal;Verweduwd;Faeröer-eilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0
3446;Totaal mannen en vrouwen;Totaal;Verweduwd;Faeröer-eilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
3447;Totaal mannen en vrouwen;Totaal;Verweduwd;Faeröer-eilanden;2023;0.0;0.0;0.0;0.0;0.0;0.0
3448;Totaal mannen en vrouwen;Totaal;Verweduwd;Falklandeilanden;2020;0.0;0.0;0.0;0.0;0.0;0.0
3449;Totaal mannen en vrouwen;Totaal;Verweduwd;Falklandeilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0
3450;Totaal mannen en vrouwen;Totaal;Verweduwd;Falklandeilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
3451;Totaal mannen en vrouwen;Totaal;Verweduwd;Falklandeilanden;2023;0.0;0.0;0.0;0.0;0.0;0.0
3452;Totaal mannen en vrouwen;Totaal;Verweduwd;Federale Republiek Joegoslavië;2020;;;;;;
3453;Totaal mannen en vrouwen;Totaal;Verweduwd;Federale Republiek Joegoslavië;2021;;;;;;
3454;Totaal mannen en vrouwen;Totaal;Verweduwd;Federale Republiek Joegoslavië;2022;;;;;;
3455;Totaal mannen en vrouwen;Totaal;Verweduwd;Federale Republiek Joegoslavië;2023;;;;;;
3456;Totaal mannen en vrouwen;Totaal;Verweduwd;Fiji;2020;0.0;0.0;0.0;0.0;0.0;0.0
3457;Totaal mannen en vrouwen;Totaal;Verweduwd;Fiji;2021;0.0;0.0;0.0;0.0;0.0;0.0
3458;Totaal mannen en vrouwen;Totaal;Verweduwd;Fiji;2022;0.0;0.0;0.0;0.0;0.0;0.0
3459;Totaal mannen en vrouwen;Totaal;Verweduwd;Fiji;2023;0.0;0.0;0.0;0.0;0.0;0.0
3460;Totaal mannen en vrouwen;Totaal;Verweduwd;Filippijnen;2020;7.0;5.0;2.0;4.0;1.0;3.0
3461;Totaal mannen en vrouwen;Totaal;Verweduwd;Filippijnen;2021;5.0;9.0;-4.0;0.0;1.0;-1.0
3462;Totaal mannen en vrouwen;Totaal;Verweduwd;Filippijnen;2022;12.0;15.0;-3.0;0.0;2.0;-2.0
3463;Totaal mannen en vrouwen;Totaal;Verweduwd;Filippijnen;2023;10.0;13.0;-3.0;0.0;2.0;-2.0
3464;Totaal mannen en vrouwen;Totaal;Verweduwd;Finland;2020;0.0;1.0;-1.0;0.0;0.0;0.0
3465;Totaal mannen en vrouwen;Totaal;Verweduwd;Finland;2021;0.0;4.0;-4.0;0.0;0.0;0.0
3466;Totaal mannen en vrouwen;Totaal;Verweduwd;Finland;2022;0.0;1.0;-1.0;0.0;0.0;0.0
3467;Totaal mannen en vrouwen;Totaal;Verweduwd;Finland;2023;1.0;2.0;-1.0;0.0;1.0;-1.0
3468;Totaal mannen en vrouwen;Totaal;Verweduwd;Frankrijk;2020;2.0;2.0;0.0;1.0;0.0;1.0
3469;Totaal mannen en vrouwen;Totaal;Verweduwd;Frankrijk;2021;2.0;3.0;-1.0;1.0;0.0;1.0
3470;Totaal mannen en vrouwen;Totaal;Verweduwd;Frankrijk;2022;3.0;7.0;-4.0;0.0;1.0;-1.0
3471;Totaal mannen en vrouwen;Totaal;Verweduwd;Frankrijk;2023;2.0;5.0;-3.0;0.0;2.0;-2.0
3472;Totaal mannen en vrouwen;Totaal;Verweduwd;Frans-Guyana;2020;0.0;0.0;0.0;0.0;0.0;0.0
3473;Totaal mannen en vrouwen;Totaal;Verweduwd;Frans-Guyana;2021;0.0;0.0;0.0;0.0;0.0;0.0
3474;Totaal mannen en vrouwen;Totaal;Verweduwd;Frans-Guyana;2022;0.0;0.0;0.0;0.0;0.0;0.0
3475;Totaal mannen en vrouwen;Totaal;Verweduwd;Frans-Guyana;2023;0.0;0.0;0.0;0.0;0.0;0.0
3476;Totaal mannen en vrouwen;Totaal;Verweduwd;Frans-Polynesië;2020;0.0;0.0;0.0;0.0;0.0;0.0
3477;Totaal mannen en vrouwen;Totaal;Verweduwd;Frans-Polynesië;2021;0.0;0.0;0.0;0.0;0.0;0.0
3478;Totaal mannen en vrouwen;Totaal;Verweduwd;Frans-Polynesië;2022;0.0;0.0;0.0;0.0;0.0;0.0
3479;Totaal mannen en vrouwen;Totaal;Verweduwd;Frans-Polynesië;2023;0.0;0.0;0.0;0.0;0.0;0.0
3480;Totaal mannen en vrouwen;Totaal;Verweduwd;Gabon;2020;0.0;0.0;0.0;0.0;0.0;0.0
3481;Totaal mannen en vrouwen;Totaal;Verweduwd;Gabon;2021;0.0;0.0;0.0;0.0;0.0;0.0
3482;Totaal mannen en vrouwen;Totaal;Verweduwd;Gabon;2022;0.0;0.0;0.0;0.0;0.0;0.0
3483;Totaal mannen en vrouwen;Totaal;Verweduwd;Gabon;2023;0.0;0.0;0.0;0.0;0.0;0.0
3484;Totaal mannen en vrouwen;Totaal;Verweduwd;Gambia;2020;1.0;0.0;1.0;0.0;0.0;0.0
3485;Totaal mannen en vrouwen;Totaal;Verweduwd;Gambia;2021;0.0;0.0;0.0;0.0;0.0;0.0
3486;Totaal mannen en vrouwen;Totaal;Verweduwd;Gambia;2022;2.0;0.0;2.0;0.0;0.0;0.0
3487;Totaal mannen en vrouwen;Totaal;Verweduwd;Gambia;2023;0.0;2.0;-2.0;0.0;1.0;-1.0
3488;Totaal mannen en vrouwen;Totaal;Verweduwd;Gazastrook en Westelijke Jordaanoever;2020;0.0;0.0;0.0;0.0;0.0;0.0
3489;Totaal mannen en vrouwen;Totaal;Verweduwd;Gazastrook en Westelijke Jordaanoever;2021;0.0;0.0;0.0;0.0;0.0;0.0
3490;Totaal mannen en vrouwen;Totaal;Verweduwd;Gazastrook en Westelijke Jordaanoever;2022;0.0;0.0;0.0;0.0;0.0;0.0
3491;Totaal mannen en vrouwen;Totaal;Verweduwd;Gazastrook en Westelijke Jordaanoever;2023;1.0;0.0;1.0;0.0;0.0;0.0
3492;Totaal mannen en vrouwen;Totaal;Verweduwd;Georgië;2020;1.0;1.0;0.0;0.0;0.0;0.0
3493;Totaal mannen en vrouwen;Totaal;Verweduwd;Georgië;2021;0.0;1.0;-1.0;0.0;0.0;0.0
3494;Totaal mannen en vrouwen;Totaal;Verweduwd;Georgië;2022;3.0;0.0;3.0;0.0;0.0;0.0
3495;Totaal mannen en vrouwen;Totaal;Verweduwd;Georgië;2023;4.0;1.0;3.0;0.0;0.0;0.0
3496;Totaal mannen en vrouwen;Totaal;Verweduwd;Ghana;2020;2.0;0.0;2.0;0.0;0.0;0.0
3497;Totaal mannen en vrouwen;Totaal;Verweduwd;Ghana;2021;0.0;0.0;0.0;0.0;0.0;0.0
3498;Totaal mannen en vrouwen;Totaal;Verweduwd;Ghana;2022;5.0;4.0;1.0;0.0;0.0;0.0
3499;Totaal mannen en vrouwen;Totaal;Verweduwd;Ghana;2023;3.0;1.0;2.0;0.0;0.0;0.0
3500;Totaal mannen en vrouwen;Totaal;Verweduwd;Gibraltar;2020;0.0;0.0;0.0;0.0;0.0;0.0
3501;Totaal mannen en vrouwen;Totaal;Verweduwd;Gibraltar;2021;0.0;0.0;0.0;0.0;0.0;0.0
3502;Totaal mannen en vrouwen;Totaal;Verweduwd;Gibraltar;2022;0.0;0.0;0.0;0.0;0.0;0.0
3503;Totaal mannen en vrouwen;Totaal;Verweduwd;Gibraltar;2023;0.0;0.0;0.0;0.0;0.0;0.0
3504;Totaal mannen en vrouwen;Totaal;Verweduwd;Grenada;2020;0.0;0.0;0.0;0.0;0.0;0.0
3505;Totaal mannen en vrouwen;Totaal;Verweduwd;Grenada;2021;0.0;0.0;0.0;0.0;0.0;0.0
3506;Totaal mannen en vrouwen;Totaal;Verweduwd;Grenada;2022;0.0;0.0;0.0;0.0;0.0;0.0
3507;Totaal mannen en vrouwen;Totaal;Verweduwd;Grenada;2023;0.0;0.0;0.0;0.0;0.0;0.0
3508;Totaal mannen en vrouwen;Totaal;Verweduwd;Griekenland;2020;3.0;2.0;1.0;0.0;0.0;0.0
3509;Totaal mannen en vrouwen;Totaal;Verweduwd;Griekenland;2021;1.0;7.0;-6.0;0.0;0.0;0.0
3510;Totaal mannen en vrouwen;Totaal;Verweduwd;Griekenland;2022;2.0;2.0;0.0;0.0;1.0;-1.0
3511;Totaal mannen en vrouwen;Totaal;Verweduwd;Griekenland;2023;2.0;6.0;-4.0;1.0;0.0;1.0
3512;Totaal mannen en vrouwen;Totaal;Verweduwd;Groenland;2020;0.0;0.0;0.0;0.0;0.0;0.0
3513;Totaal mannen en vrouwen;Totaal;Verweduwd;Groenland;2021;0.0;0.0;0.0;0.0;0.0;0.0
3514;Totaal mannen en vrouwen;Totaal;Verweduwd;Groenland;2022;0.0;0.0;0.0;0.0;0.0;0.0
3515;Totaal mannen en vrouwen;Totaal;Verweduwd;Groenland;2023;0.0;0.0;0.0;0.0;0.0;0.0
3516;Totaal mannen en vrouwen;Totaal;Verweduwd;Guadeloupe;2020;0.0;0.0;0.0;0.0;0.0;0.0
3517;Totaal mannen en vrouwen;Totaal;Verweduwd;Guadeloupe;2021;0.0;0.0;0.0;0.0;0.0;0.0
3518;Totaal mannen en vrouwen;Totaal;Verweduwd;Guadeloupe;2022;0.0;1.0;-1.0;0.0;0.0;0.0
3519;Totaal mannen en vrouwen;Totaal;Verweduwd;Guadeloupe;2023;0.0;0.0;0.0;0.0;0.0;0.0
3520;Totaal mannen en vrouwen;Totaal;Verweduwd;Guam;2020;0.0;0.0;0.0;0.0;0.0;0.0
3521;Totaal mannen en vrouwen;Totaal;Verweduwd;Guam;2021;0.0;0.0;0.0;0.0;0.0;0.0
3522;Totaal mannen en vrouwen;Totaal;Verweduwd;Guam;2022;0.0;0.0;0.0;0.0;0.0;0.0
3523;Totaal mannen en vrouwen;Totaal;Verweduwd;Guam;2023;0.0;0.0;0.0;0.0;0.0;0.0
3524;Totaal mannen en vrouwen;Totaal;Verweduwd;Guatemala;2020;0.0;0.0;0.0;0.0;0.0;0.0
3525;Totaal mannen en vrouwen;Totaal;Verweduwd;Guatemala;2021;0.0;0.0;0.0;0.0;0.0;0.0
3526;Totaal mannen en vrouwen;Totaal;Verweduwd;Guatemala;2022;0.0;0.0;0.0;0.0;0.0;0.0
3527;Totaal mannen en vrouwen;Totaal;Verweduwd;Guatemala;2023;0.0;0.0;0.0;0.0;0.0;0.0
3528;Totaal mannen en vrouwen;Totaal;Verweduwd;Guinee;2020;0.0;0.0;0.0;0.0;0.0;0.0
3529;Totaal mannen en vrouwen;Totaal;Verweduwd;Guinee;2021;1.0;0.0;1.0;0.0;0.0;0.0
3530;Totaal mannen en vrouwen;Totaal;Verweduwd;Guinee;2022;0.0;0.0;0.0;0.0;0.0;0.0
3531;Totaal mannen en vrouwen;Totaal;Verweduwd;Guinee;2023;1.0;0.0;1.0;0.0;0.0;0.0
3532;Totaal mannen en vrouwen;Totaal;Verweduwd;Guinee-Bissau;2020;0.0;0.0;0.0;0.0;0.0;0.0
3533;Totaal mannen en vrouwen;Totaal;Verweduwd;Guinee-Bissau;2021;0.0;0.0;0.0;0.0;0.0;0.0
3534;Totaal mannen en vrouwen;Totaal;Verweduwd;Guinee-Bissau;2022;0.0;0.0;0.0;0.0;0.0;0.0
3535;Totaal mannen en vrouwen;Totaal;Verweduwd;Guinee-Bissau;2023;0.0;0.0;0.0;0.0;0.0;0.0
3536;Totaal mannen en vrouwen;Totaal;Verweduwd;Guyana;2020;1.0;1.0;0.0;0.0;0.0;0.0
3537;Totaal mannen en vrouwen;Totaal;Verweduwd;Guyana;2021;0.0;1.0;-1.0;0.0;0.0;0.0
3538;Totaal mannen en vrouwen;Totaal;Verweduwd;Guyana;2022;1.0;0.0;1.0;0.0;0.0;0.0
3539;Totaal mannen en vrouwen;Totaal;Verweduwd;Guyana;2023;2.0;0.0;2.0;0.0;0.0;0.0
3540;Totaal mannen en vrouwen;Totaal;Verweduwd;Haïti;2020;0.0;0.0;0.0;0.0;0.0;0.0
3541;Totaal mannen en vrouwen;Totaal;Verweduwd;Haïti;2021;0.0;0.0;0.0;0.0;0.0;0.0
3542;Totaal mannen en vrouwen;Totaal;Verweduwd;Haïti;2022;2.0;0.0;2.0;0.0;0.0;0.0
3543;Totaal mannen en vrouwen;Totaal;Verweduwd;Haïti;2023;0.0;0.0;0.0;0.0;0.0;0.0
3544;Totaal mannen en vrouwen;Totaal;Verweduwd;Honduras;2020;0.0;0.0;0.0;0.0;0.0;0.0
3545;Totaal mannen en vrouwen;Totaal;Verweduwd;Honduras;2021;0.0;0.0;0.0;0.0;0.0;0.0
3546;Totaal mannen en vrouwen;Totaal;Verweduwd;Honduras;2022;0.0;0.0;0.0;0.0;0.0;0.0
3547;Totaal mannen en vrouwen;Totaal;Verweduwd;Honduras;2023;0.0;0.0;0.0;0.0;0.0;0.0
3548;Totaal mannen en vrouwen;Totaal;Verweduwd;Hongarije;2020;2.0;3.0;-1.0;0.0;0.0;0.0
3549;Totaal mannen en vrouwen;Totaal;Verweduwd;Hongarije;2021;4.0;3.0;1.0;0.0;0.0;0.0
3550;Totaal mannen en vrouwen;Totaal;Verweduwd;Hongarije;2022;2.0;6.0;-4.0;1.0;2.0;-1.0
3551;Totaal mannen en vrouwen;Totaal;Verweduwd;Hongarije;2023;3.0;2.0;1.0;0.0;0.0;0.0
3552;Totaal mannen en vrouwen;Totaal;Verweduwd;Hongkong;2020;0.0;2.0;-2.0;0.0;0.0;0.0
3553;Totaal mannen en vrouwen;Totaal;Verweduwd;Hongkong;2021;1.0;1.0;0.0;0.0;1.0;-1.0
3554;Totaal mannen en vrouwen;Totaal;Verweduwd;Hongkong;2022;0.0;4.0;-4.0;0.0;0.0;0.0
3555;Totaal mannen en vrouwen;Totaal;Verweduwd;Hongkong;2023;2.0;7.0;-5.0;0.0;0.0;0.0
3556;Totaal mannen en vrouwen;Totaal;Verweduwd;Ierland;2020;1.0;2.0;-1.0;0.0;0.0;0.0
3557;Totaal mannen en vrouwen;Totaal;Verweduwd;Ierland;2021;1.0;2.0;-1.0;0.0;0.0;0.0
3558;Totaal mannen en vrouwen;Totaal;Verweduwd;Ierland;2022;0.0;1.0;-1.0;0.0;0.0;0.0
3559;Totaal mannen en vrouwen;Totaal;Verweduwd;Ierland;2023;0.0;0.0;0.0;0.0;0.0;0.0
3560;Totaal mannen en vrouwen;Totaal;Verweduwd;IJsland;2020;0.0;0.0;0.0;0.0;0.0;0.0
