ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
5139;Totaal mannen en vrouwen;60 tot 70 jaar;2026;2324083
5140;Totaal mannen en vrouwen;60 tot 70 jaar;2027;2346852
5141;Totaal mannen en vrouwen;60 tot 70 jaar;2028;2364853
5142;Totaal mannen en vrouwen;60 tot 70 jaar;2029;2381361
5143;Totaal mannen en vrouwen;60 tot 70 jaar;2030;2403342
5144;Totaal mannen en vrouwen;60 tot 70 jaar;2031;2418434
5145;Totaal mannen en vrouwen;60 tot 70 jaar;2032;2417857
5146;Totaal mannen en vrouwen;60 tot 70 jaar;2033;2404626
5147;Totaal mannen en vrouwen;60 tot 70 jaar;2034;2370917
5148;Totaal mannen en vrouwen;60 tot 70 jaar;2035;2327366
5149;Totaal mannen en vrouwen;60 tot 70 jaar;2036;2280079
5150;Totaal mannen en vrouwen;60 tot 70 jaar;2037;2235706
5151;Totaal mannen en vrouwen;60 tot 70 jaar;2038;2191559
5152;Totaal mannen en vrouwen;60 tot 70 jaar;2039;2148695
5153;Totaal mannen en vrouwen;60 tot 70 jaar;2040;2096525
5154;Totaal mannen en vrouwen;60 tot 70 jaar;2041;2057065
5155;Totaal mannen en vrouwen;60 tot 70 jaar;2042;2025110
5156;Totaal mannen en vrouwen;60 tot 70 jaar;2043;1999925
5157;Totaal mannen en vrouwen;60 tot 70 jaar;2044;1990689
5158;Totaal mannen en vrouwen;60 tot 70 jaar;2045;1993772
5159;Totaal mannen en vrouwen;60 tot 70 jaar;2046;2008449
5160;Totaal mannen en vrouwen;60 tot 70 jaar;2047;2028926
5161;Totaal mannen en vrouwen;60 tot 70 jaar;2048;2052733
5162;Totaal mannen en vrouwen;60 tot 70 jaar;2049;2074496
5163;Totaal mannen en vrouwen;60 tot 70 jaar;2050;2100514
5164;Totaal mannen en vrouwen;60 tot 70 jaar;2051;2126256
5165;Totaal mannen en vrouwen;60 tot 70 jaar;2052;2154301
5166;Totaal mannen en vrouwen;60 tot 70 jaar;2053;2186857
5167;Totaal mannen en vrouwen;60 tot 70 jaar;2054;2218657
5168;Totaal mannen en vrouwen;60 tot 70 jaar;2055;2245047
5169;Totaal mannen en vrouwen;60 tot 70 jaar;2056;2261097
5170;Totaal mannen en vrouwen;60 tot 70 jaar;2057;2269075
5171;Totaal mannen en vrouwen;60 tot 70 jaar;2058;2281652
5172;Totaal mannen en vrouwen;60 tot 70 jaar;2059;2298795
5173;Totaal mannen en vrouwen;60 tot 70 jaar;2060;2321791
5174;Totaal mannen en vrouwen;60 tot 70 jaar;2061;2346897
5175;Totaal mannen en vrouwen;60 tot 70 jaar;2062;2362102
5176;Totaal mannen en vrouwen;60 tot 70 jaar;2063;2375787
5177;Totaal mannen en vrouwen;60 tot 70 jaar;2064;2405811
5178;Totaal mannen en vrouwen;60 tot 70 jaar;2065;2416207
5179;Totaal mannen en vrouwen;60 tot 70 jaar;2066;2420297
5180;Totaal mannen en vrouwen;60 tot 70 jaar;2067;2425557
5181;Totaal mannen en vrouwen;60 tot 70 jaar;2068;2420449
5182;Totaal mannen en vrouwen;60 tot 70 jaar;2069;2413522
5183;Totaal mannen en vrouwen;60 tot 70 jaar;2070;2396605
5184;Totaal mannen en vrouwen;70 tot 80 jaar;2023;1699314
5185;Totaal mannen en vrouwen;70 tot 80 jaar;2024;1733351
5186;Totaal mannen en vrouwen;70 tot 80 jaar;2025;1763374
5187;Totaal mannen en vrouwen;70 tot 80 jaar;2026;1800970
5188;Totaal mannen en vrouwen;70 tot 80 jaar;2027;1794019
5189;Totaal mannen en vrouwen;70 tot 80 jaar;2028;1796888
5190;Totaal mannen en vrouwen;70 tot 80 jaar;2029;1812849
5191;Totaal mannen en vrouwen;70 tot 80 jaar;2030;1839250
5192;Totaal mannen en vrouwen;70 tot 80 jaar;2031;1869277
5193;Totaal mannen en vrouwen;70 tot 80 jaar;2032;1906091
5194;Totaal mannen en vrouwen;70 tot 80 jaar;2033;1939279
5195;Totaal mannen en vrouwen;70 tot 80 jaar;2034;1976834
5196;Totaal mannen en vrouwen;70 tot 80 jaar;2035;2015209
5197;Totaal mannen en vrouwen;70 tot 80 jaar;2036;2046781
5198;Totaal mannen en vrouwen;70 tot 80 jaar;2037;2070991
5199;Totaal mannen en vrouwen;70 tot 80 jaar;2038;2090960
5200;Totaal mannen en vrouwen;70 tot 80 jaar;2039;2109407
5201;Totaal mannen en vrouwen;70 tot 80 jaar;2040;2133144
5202;Totaal mannen en vrouwen;70 tot 80 jaar;2041;2150538
5203;Totaal mannen en vrouwen;70 tot 80 jaar;2042;2153518
5204;Totaal mannen en vrouwen;70 tot 80 jaar;2043;2144884
5205;Totaal mannen en vrouwen;70 tot 80 jaar;2044;2117414
5206;Totaal mannen en vrouwen;70 tot 80 jaar;2045;2081108
5207;Totaal mannen en vrouwen;70 tot 80 jaar;2046;2041118
5208;Totaal mannen en vrouwen;70 tot 80 jaar;2047;2003602
5209;Totaal mannen en vrouwen;70 tot 80 jaar;2048;1966080
5210;Totaal mannen en vrouwen;70 tot 80 jaar;2049;1930136
5211;Totaal mannen en vrouwen;70 tot 80 jaar;2050;1886371
5212;Totaal mannen en vrouwen;70 tot 80 jaar;2051;1854442
5213;Totaal mannen en vrouwen;70 tot 80 jaar;2052;1829040
5214;Totaal mannen en vrouwen;70 tot 80 jaar;2053;1809285
5215;Totaal mannen en vrouwen;70 tot 80 jaar;2054;1803559
5216;Totaal mannen en vrouwen;70 tot 80 jaar;2055;1808984
5217;Totaal mannen en vrouwen;70 tot 80 jaar;2056;1824716
5218;Totaal mannen en vrouwen;70 tot 80 jaar;2057;1845792
5219;Totaal mannen en vrouwen;70 tot 80 jaar;2058;1869979
5220;Totaal mannen en vrouwen;70 tot 80 jaar;2059;1892226
5221;Totaal mannen en vrouwen;70 tot 80 jaar;2060;1918499
5222;Totaal mannen en vrouwen;70 tot 80 jaar;2061;1944818
5223;Totaal mannen en vrouwen;70 tot 80 jaar;2062;1973095
5224;Totaal mannen en vrouwen;70 tot 80 jaar;2063;2005590
5225;Totaal mannen en vrouwen;70 tot 80 jaar;2064;2037230
5226;Totaal mannen en vrouwen;70 tot 80 jaar;2065;2063870
5227;Totaal mannen en vrouwen;70 tot 80 jaar;2066;2080634
5228;Totaal mannen en vrouwen;70 tot 80 jaar;2067;2089649
5229;Totaal mannen en vrouwen;70 tot 80 jaar;2068;2103325
5230;Totaal mannen en vrouwen;70 tot 80 jaar;2069;2121338
5231;Totaal mannen en vrouwen;70 tot 80 jaar;2070;2145434
5232;Totaal mannen en vrouwen;80 tot 90 jaar;2023;736738
5233;Totaal mannen en vrouwen;80 tot 90 jaar;2024;764672
5234;Totaal mannen en vrouwen;80 tot 90 jaar;2025;796924
5235;Totaal mannen en vrouwen;80 tot 90 jaar;2026;821839
5236;Totaal mannen en vrouwen;80 tot 90 jaar;2027;892884
5237;Totaal mannen en vrouwen;80 tot 90 jaar;2028;954808
5238;Totaal mannen en vrouwen;80 tot 90 jaar;2029;1002829
5239;Totaal mannen en vrouwen;80 tot 90 jaar;2030;1042535
5240;Totaal mannen en vrouwen;80 tot 90 jaar;2031;1076294
5241;Totaal mannen en vrouwen;80 tot 90 jaar;2032;1107823
5242;Totaal mannen en vrouwen;80 tot 90 jaar;2033;1140208
5243;Totaal mannen en vrouwen;80 tot 90 jaar;2034;1165948
5244;Totaal mannen en vrouwen;80 tot 90 jaar;2035;1189607
5245;Totaal mannen en vrouwen;80 tot 90 jaar;2036;1216571
5246;Totaal mannen en vrouwen;80 tot 90 jaar;2037;1223925
5247;Totaal mannen en vrouwen;80 tot 90 jaar;2038;1237656
5248;Totaal mannen en vrouwen;80 tot 90 jaar;2039;1259122
5249;Totaal mannen en vrouwen;80 tot 90 jaar;2040;1287052
5250;Totaal mannen en vrouwen;80 tot 90 jaar;2041;1316503
5251;Totaal mannen en vrouwen;80 tot 90 jaar;2042;1350638
5252;Totaal mannen en vrouwen;80 tot 90 jaar;2043;1382596
5253;Totaal mannen en vrouwen;80 tot 90 jaar;2044;1417194
5254;Totaal mannen en vrouwen;80 tot 90 jaar;2045;1452272
5255;Totaal mannen en vrouwen;80 tot 90 jaar;2046;1481409
5256;Totaal mannen en vrouwen;80 tot 90 jaar;2047;1504888
5257;Totaal mannen en vrouwen;80 tot 90 jaar;2048;1525179
5258;Totaal mannen en vrouwen;80 tot 90 jaar;2049;1544623
5259;Totaal mannen en vrouwen;80 tot 90 jaar;2050;1569562
5260;Totaal mannen en vrouwen;80 tot 90 jaar;2051;1588954
5261;Totaal mannen en vrouwen;80 tot 90 jaar;2052;1597191
5262;Totaal mannen en vrouwen;80 tot 90 jaar;2053;1595834
5263;Totaal mannen en vrouwen;80 tot 90 jaar;2054;1579353
5264;Totaal mannen en vrouwen;80 tot 90 jaar;2055;1556465
5265;Totaal mannen en vrouwen;80 tot 90 jaar;2056;1529909
5266;Totaal mannen en vrouwen;80 tot 90 jaar;2057;1505269
5267;Totaal mannen en vrouwen;80 tot 90 jaar;2058;1480934
5268;Totaal mannen en vrouwen;80 tot 90 jaar;2059;1459328
5269;Totaal mannen en vrouwen;80 tot 90 jaar;2060;1434430
5270;Totaal mannen en vrouwen;80 tot 90 jaar;2061;1419968
5271;Totaal mannen en vrouwen;80 tot 90 jaar;2062;1410093
5272;Totaal mannen en vrouwen;80 tot 90 jaar;2063;1403364
5273;Totaal mannen en vrouwen;80 tot 90 jaar;2064;1405767
5274;Totaal mannen en vrouwen;80 tot 90 jaar;2065;1416638
5275;Totaal mannen en vrouwen;80 tot 90 jaar;2066;1434749
5276;Totaal mannen en vrouwen;80 tot 90 jaar;2067;1457314
5277;Totaal mannen en vrouwen;80 tot 90 jaar;2068;1482039
5278;Totaal mannen en vrouwen;80 tot 90 jaar;2069;1505332
5279;Totaal mannen en vrouwen;80 tot 90 jaar;2070;1531934
5280;Totaal mannen en vrouwen;90 jaar of ouder;2023;135264
5281;Totaal mannen en vrouwen;90 jaar of ouder;2024;137872
5282;Totaal mannen en vrouwen;90 jaar of ouder;2025;142137
5283;Totaal mannen en vrouwen;90 jaar of ouder;2026;147038
5284;Totaal mannen en vrouwen;90 jaar of ouder;2027;152528
5285;Totaal mannen en vrouwen;90 jaar of ouder;2028;158125
5286;Totaal mannen en vrouwen;90 jaar of ouder;2029;166002
5287;Totaal mannen en vrouwen;90 jaar of ouder;2030;173923
5288;Totaal mannen en vrouwen;90 jaar of ouder;2031;182537
5289;Totaal mannen en vrouwen;90 jaar of ouder;2032;189199
5290;Totaal mannen en vrouwen;90 jaar of ouder;2033;197326
5291;Totaal mannen en vrouwen;90 jaar of ouder;2034;208546
5292;Totaal mannen en vrouwen;90 jaar of ouder;2035;221158
5293;Totaal mannen en vrouwen;90 jaar of ouder;2036;229955
5294;Totaal mannen en vrouwen;90 jaar of ouder;2037;259474
5295;Totaal mannen en vrouwen;90 jaar of ouder;2038;283044
5296;Totaal mannen en vrouwen;90 jaar of ouder;2039;299853
5297;Totaal mannen en vrouwen;90 jaar of ouder;2040;312303
5298;Totaal mannen en vrouwen;90 jaar of ouder;2041;322224
5299;Totaal mannen en vrouwen;90 jaar of ouder;2042;330521
5300;Totaal mannen en vrouwen;90 jaar of ouder;2043;340559
5301;Totaal mannen en vrouwen;90 jaar of ouder;2044;349528
5302;Totaal mannen en vrouwen;90 jaar of ouder;2045;358998
5303;Totaal mannen en vrouwen;90 jaar of ouder;2046;369119
5304;Totaal mannen en vrouwen;90 jaar of ouder;2047;380649
5305;Totaal mannen en vrouwen;90 jaar of ouder;2048;393224
5306;Totaal mannen en vrouwen;90 jaar of ouder;2049;406870
5307;Totaal mannen en vrouwen;90 jaar of ouder;2050;422012
5308;Totaal mannen en vrouwen;90 jaar of ouder;2051;436711
5309;Totaal mannen en vrouwen;90 jaar of ouder;2052;453185
5310;Totaal mannen en vrouwen;90 jaar of ouder;2053;469242
5311;Totaal mannen en vrouwen;90 jaar of ouder;2054;485920
5312;Totaal mannen en vrouwen;90 jaar of ouder;2055;502822
5313;Totaal mannen en vrouwen;90 jaar of ouder;2056;516577
5314;Totaal mannen en vrouwen;90 jaar of ouder;2057;528006
5315;Totaal mannen en vrouwen;90 jaar of ouder;2058;538528
5316;Totaal mannen en vrouwen;90 jaar of ouder;2059;549555
5317;Totaal mannen en vrouwen;90 jaar of ouder;2060;565016
5318;Totaal mannen en vrouwen;90 jaar of ouder;2061;577314
5319;Totaal mannen en vrouwen;90 jaar of ouder;2062;584783
5320;Totaal mannen en vrouwen;90 jaar of ouder;2063;587456
5321;Totaal mannen en vrouwen;90 jaar of ouder;2064;582995
5322;Totaal mannen en vrouwen;90 jaar of ouder;2065;576795
5323;Totaal mannen en vrouwen;90 jaar of ouder;2066;568677
5324;Totaal mannen en vrouwen;90 jaar of ouder;2067;562507
5325;Totaal mannen en vrouwen;90 jaar of ouder;2068;558001
5326;Totaal mannen en vrouwen;90 jaar of ouder;2069;557266
5327;Totaal mannen en vrouwen;90 jaar of ouder;2070;558633
5328;Totaal mannen en vrouwen;0 tot 5 jaar;2023;870564
5329;Totaal mannen en vrouwen;0 tot 5 jaar;2024;878838
5330;Totaal mannen en vrouwen;0 tot 5 jaar;2025;890188
5331;Totaal mannen en vrouwen;0 tot 5 jaar;2026;907285
5332;Totaal mannen en vrouwen;0 tot 5 jaar;2027;916678
5333;Totaal mannen en vrouwen;0 tot 5 jaar;2028;940864
5334;Totaal mannen en vrouwen;0 tot 5 jaar;2029;962249
5335;Totaal mannen en vrouwen;0 tot 5 jaar;2030;979588
5336;Totaal mannen en vrouwen;0 tot 5 jaar;2031;993927
5337;Totaal mannen en vrouwen;0 tot 5 jaar;2032;1006987
5338;Totaal mannen en vrouwen;0 tot 5 jaar;2033;1019085
5339;Totaal mannen en vrouwen;0 tot 5 jaar;2034;1030028
5340;Totaal mannen en vrouwen;0 tot 5 jaar;2035;1038616
5341;Totaal mannen en vrouwen;0 tot 5 jaar;2036;1044547
5342;Totaal mannen en vrouwen;0 tot 5 jaar;2037;1047576
5343;Totaal mannen en vrouwen;0 tot 5 jaar;2038;1047563
5344;Totaal mannen en vrouwen;0 tot 5 jaar;2039;1044677
5345;Totaal mannen en vrouwen;0 tot 5 jaar;2040;1039411
5346;Totaal mannen en vrouwen;0 tot 5 jaar;2041;1032482
5347;Totaal mannen en vrouwen;0 tot 5 jaar;2042;1024616
5348;Totaal mannen en vrouwen;0 tot 5 jaar;2043;1016445
5349;Totaal mannen en vrouwen;0 tot 5 jaar;2044;1008354
5350;Totaal mannen en vrouwen;0 tot 5 jaar;2045;1000543
5351;Totaal mannen en vrouwen;0 tot 5 jaar;2046;993260
5352;Totaal mannen en vrouwen;0 tot 5 jaar;2047;986823
5353;Totaal mannen en vrouwen;0 tot 5 jaar;2048;981331
5354;Totaal mannen en vrouwen;0 tot 5 jaar;2049;976824
5355;Totaal mannen en vrouwen;0 tot 5 jaar;2050;973357
5356;Totaal mannen en vrouwen;0 tot 5 jaar;2051;970994
5357;Totaal mannen en vrouwen;0 tot 5 jaar;2052;969808
5358;Totaal mannen en vrouwen;0 tot 5 jaar;2053;969919
5359;Totaal mannen en vrouwen;0 tot 5 jaar;2054;971444
5360;Totaal mannen en vrouwen;0 tot 5 jaar;2055;974477
5361;Totaal mannen en vrouwen;0 tot 5 jaar;2056;979062
5362;Totaal mannen en vrouwen;0 tot 5 jaar;2057;985155
5363;Totaal mannen en vrouwen;0 tot 5 jaar;2058;992638
5364;Totaal mannen en vrouwen;0 tot 5 jaar;2059;1001282
5365;Totaal mannen en vrouwen;0 tot 5 jaar;2060;1010803
5366;Totaal mannen en vrouwen;0 tot 5 jaar;2061;1020869
5367;Totaal mannen en vrouwen;0 tot 5 jaar;2062;1031115
5368;Totaal mannen en vrouwen;0 tot 5 jaar;2063;1041152
5369;Totaal mannen en vrouwen;0 tot 5 jaar;2064;1050639
5370;Totaal mannen en vrouwen;0 tot 5 jaar;2065;1059243
5371;Totaal mannen en vrouwen;0 tot 5 jaar;2066;1066703
5372;Totaal mannen en vrouwen;0 tot 5 jaar;2067;1072858
5373;Totaal mannen en vrouwen;0 tot 5 jaar;2068;1077637
5374;Totaal mannen en vrouwen;0 tot 5 jaar;2069;1081033
5375;Totaal mannen en vrouwen;0 tot 5 jaar;2070;1083088
5376;Totaal mannen en vrouwen;5 tot 10 jaar;2023;900689
5377;Totaal mannen en vrouwen;5 tot 10 jaar;2024;904207
5378;Totaal mannen en vrouwen;5 tot 10 jaar;2025;899311
5379;Totaal mannen en vrouwen;5 tot 10 jaar;2026;895729
5380;Totaal mannen en vrouwen;5 tot 10 jaar;2027;900296
5381;Totaal mannen en vrouwen;5 tot 10 jaar;2028;895610
5382;Totaal mannen en vrouwen;5 tot 10 jaar;2029;898298
5383;Totaal mannen en vrouwen;5 tot 10 jaar;2030;907976
5384;Totaal mannen en vrouwen;5 tot 10 jaar;2031;924388
5385;Totaal mannen en vrouwen;5 tot 10 jaar;2032;934581
5386;Totaal mannen en vrouwen;5 tot 10 jaar;2033;958771
5387;Totaal mannen en vrouwen;5 tot 10 jaar;2034;979990
5388;Totaal mannen en vrouwen;5 tot 10 jaar;2035;997208
5389;Totaal mannen en vrouwen;5 tot 10 jaar;2036;1011605
5390;Totaal mannen en vrouwen;5 tot 10 jaar;2037;1024726
5391;Totaal mannen en vrouwen;5 tot 10 jaar;2038;1036759
5392;Totaal mannen en vrouwen;5 tot 10 jaar;2039;1047542
5393;Totaal mannen en vrouwen;5 tot 10 jaar;2040;1055960
5394;Totaal mannen en vrouwen;5 tot 10 jaar;2041;1061758
5395;Totaal mannen en vrouwen;5 tot 10 jaar;2042;1064705
5396;Totaal mannen en vrouwen;5 tot 10 jaar;2043;1064721
5397;Totaal mannen en vrouwen;5 tot 10 jaar;2044;1061950
5398;Totaal mannen en vrouwen;5 tot 10 jaar;2045;1056860
5399;Totaal mannen en vrouwen;5 tot 10 jaar;2046;1050134
5400;Totaal mannen en vrouwen;5 tot 10 jaar;2047;1042474
5401;Totaal mannen en vrouwen;5 tot 10 jaar;2048;1034516
5402;Totaal mannen en vrouwen;5 tot 10 jaar;2049;1026623
5403;Totaal mannen en vrouwen;5 tot 10 jaar;2050;1018992
5404;Totaal mannen en vrouwen;5 tot 10 jaar;2051;1011894
5405;Totaal mannen en vrouwen;5 tot 10 jaar;2052;1005637
5406;Totaal mannen en vrouwen;5 tot 10 jaar;2053;1000316
5407;Totaal mannen en vrouwen;5 tot 10 jaar;2054;995955
5408;Totaal mannen en vrouwen;5 tot 10 jaar;2055;992621
5409;Totaal mannen en vrouwen;5 tot 10 jaar;2056;990372
5410;Totaal mannen en vrouwen;5 tot 10 jaar;2057;989284
5411;Totaal mannen en vrouwen;5 tot 10 jaar;2058;989498
5412;Totaal mannen en vrouwen;5 tot 10 jaar;2059;991129
5413;Totaal mannen en vrouwen;5 tot 10 jaar;2060;994262
5414;Totaal mannen en vrouwen;5 tot 10 jaar;2061;998925
5415;Totaal mannen en vrouwen;5 tot 10 jaar;2062;1005081
5416;Totaal mannen en vrouwen;5 tot 10 jaar;2063;1012598
5417;Totaal mannen en vrouwen;5 tot 10 jaar;2064;1021275
5418;Totaal mannen en vrouwen;5 tot 10 jaar;2065;1030812
5419;Totaal mannen en vrouwen;5 tot 10 jaar;2066;1040890
5420;Totaal mannen en vrouwen;5 tot 10 jaar;2067;1051136
5421;Totaal mannen en vrouwen;5 tot 10 jaar;2068;1061163
5422;Totaal mannen en vrouwen;5 tot 10 jaar;2069;1070629
5423;Totaal mannen en vrouwen;5 tot 10 jaar;2070;1079216
5424;Totaal mannen en vrouwen;10 tot 15 jaar;2023;962228
5425;Totaal mannen en vrouwen;10 tot 15 jaar;2024;958073
5426;Totaal mannen en vrouwen;10 tot 15 jaar;2025;952506
5427;Totaal mannen en vrouwen;10 tot 15 jaar;2026;941393
5428;Totaal mannen en vrouwen;10 tot 15 jaar;2027;934409
5429;Totaal mannen en vrouwen;10 tot 15 jaar;2028;927811
5430;Totaal mannen en vrouwen;10 tot 15 jaar;2029;923942
5431;Totaal mannen en vrouwen;10 tot 15 jaar;2030;916881
5432;Totaal mannen en vrouwen;10 tot 15 jaar;2031;912785
5433;Totaal mannen en vrouwen;10 tot 15 jaar;2032;917392
5434;Totaal mannen en vrouwen;10 tot 15 jaar;2033;913370
5435;Totaal mannen en vrouwen;10 tot 15 jaar;2034;916592
5436;Totaal mannen en vrouwen;10 tot 15 jaar;2035;926540
5437;Totaal mannen en vrouwen;10 tot 15 jaar;2036;943118
5438;Totaal mannen en vrouwen;10 tot 15 jaar;2037;953846
5439;Totaal mannen en vrouwen;10 tot 15 jaar;2038;978193
5440;Totaal mannen en vrouwen;10 tot 15 jaar;2039;999524
5441;Totaal mannen en vrouwen;10 tot 15 jaar;2040;1016825
5442;Totaal mannen en vrouwen;10 tot 15 jaar;2041;1031291
5443;Totaal mannen en vrouwen;10 tot 15 jaar;2042;1044469
5444;Totaal mannen en vrouwen;10 tot 15 jaar;2043;1056445
5445;Totaal mannen en vrouwen;10 tot 15 jaar;2044;1067118
5446;Totaal mannen en vrouwen;10 tot 15 jaar;2045;1075420
5447;Totaal mannen en vrouwen;10 tot 15 jaar;2046;1081119
5448;Totaal mannen en vrouwen;10 tot 15 jaar;2047;1083998
5449;Totaal mannen en vrouwen;10 tot 15 jaar;2048;1084007
5450;Totaal mannen en vrouwen;10 tot 15 jaar;2049;1081276
5451;Totaal mannen en vrouwen;10 tot 15 jaar;2050;1076261
5452;Totaal mannen en vrouwen;10 tot 15 jaar;2051;1069621
5453;Totaal mannen en vrouwen;10 tot 15 jaar;2052;1062070
5454;Totaal mannen en vrouwen;10 tot 15 jaar;2053;1054225
5455;Totaal mannen en vrouwen;10 tot 15 jaar;2054;1046456
5456;Totaal mannen en vrouwen;10 tot 15 jaar;2055;1038972
5457;Totaal mannen en vrouwen;10 tot 15 jaar;2056;1032027
5458;Totaal mannen en vrouwen;10 tot 15 jaar;2057;1025914
5459;Totaal mannen en vrouwen;10 tot 15 jaar;2058;1020703
5460;Totaal mannen en vrouwen;10 tot 15 jaar;2059;1016437
5461;Totaal mannen en vrouwen;10 tot 15 jaar;2060;1013181
5462;Totaal mannen en vrouwen;10 tot 15 jaar;2061;1011004
5463;Totaal mannen en vrouwen;10 tot 15 jaar;2062;1009994
5464;Totaal mannen en vrouwen;10 tot 15 jaar;2063;1010285
5465;Totaal mannen en vrouwen;10 tot 15 jaar;2064;1011981
5466;Totaal mannen en vrouwen;10 tot 15 jaar;2065;1015182
5467;Totaal mannen en vrouwen;10 tot 15 jaar;2066;1019894
5468;Totaal mannen en vrouwen;10 tot 15 jaar;2067;1026096
5469;Totaal mannen en vrouwen;10 tot 15 jaar;2068;1033653
5470;Totaal mannen en vrouwen;10 tot 15 jaar;2069;1042359
5471;Totaal mannen en vrouwen;10 tot 15 jaar;2070;1051912
5472;Totaal mannen en vrouwen;15 tot 20 jaar;2023;1025511
5473;Totaal mannen en vrouwen;15 tot 20 jaar;2024;1016777
5474;Totaal mannen en vrouwen;15 tot 20 jaar;2025;1012805
5475;Totaal mannen en vrouwen;15 tot 20 jaar;2026;1014214
5476;Totaal mannen en vrouwen;15 tot 20 jaar;2027;1009973
5477;Totaal mannen en vrouwen;15 tot 20 jaar;2028;1006160
5478;Totaal mannen en vrouwen;15 tot 20 jaar;2029;994352
5479;Totaal mannen en vrouwen;15 tot 20 jaar;2030;985497
5480;Totaal mannen en vrouwen;15 tot 20 jaar;2031;973387
5481;Totaal mannen en vrouwen;15 tot 20 jaar;2032;966859
5482;Totaal mannen en vrouwen;15 tot 20 jaar;2033;960771
5483;Totaal mannen en vrouwen;15 tot 20 jaar;2034;957277
5484;Totaal mannen en vrouwen;15 tot 20 jaar;2035;950572
5485;Totaal mannen en vrouwen;15 tot 20 jaar;2036;946901
5486;Totaal mannen en vrouwen;15 tot 20 jaar;2037;951360
5487;Totaal mannen en vrouwen;15 tot 20 jaar;2038;947516
5488;Totaal mannen en vrouwen;15 tot 20 jaar;2039;950935
5489;Totaal mannen en vrouwen;15 tot 20 jaar;2040;960921
5490;Totaal mannen en vrouwen;15 tot 20 jaar;2041;977355
5491;Totaal mannen en vrouwen;15 tot 20 jaar;2042;988744
5492;Totaal mannen en vrouwen;15 tot 20 jaar;2043;1013291
5493;Totaal mannen en vrouwen;15 tot 20 jaar;2044;1034745
5494;Totaal mannen en vrouwen;15 tot 20 jaar;2045;1052131
5495;Totaal mannen en vrouwen;15 tot 20 jaar;2046;1066684
5496;Totaal mannen en vrouwen;15 tot 20 jaar;2047;1079979
5497;Totaal mannen en vrouwen;15 tot 20 jaar;2048;1091956
5498;Totaal mannen en vrouwen;15 tot 20 jaar;2049;1102547
5499;Totaal mannen en vrouwen;15 tot 20 jaar;2050;1110759
5500;Totaal mannen en vrouwen;15 tot 20 jaar;2051;1116396
5501;Totaal mannen en vrouwen;15 tot 20 jaar;2052;1119201
5502;Totaal mannen en vrouwen;15 tot 20 jaar;2053;1119187
5503;Totaal mannen en vrouwen;15 tot 20 jaar;2054;1116501
5504;Totaal mannen en vrouwen;15 tot 20 jaar;2055;1111565
5505;Totaal mannen en vrouwen;15 tot 20 jaar;2056;1105033
5506;Totaal mannen en vrouwen;15 tot 20 jaar;2057;1097607
5507;Totaal mannen en vrouwen;15 tot 20 jaar;2058;1089898
5508;Totaal mannen en vrouwen;15 tot 20 jaar;2059;1082272
5509;Totaal mannen en vrouwen;15 tot 20 jaar;2060;1074917
5510;Totaal mannen en vrouwen;15 tot 20 jaar;2061;1068103
5511;Totaal mannen en vrouwen;15 tot 20 jaar;2062;1062104
5512;Totaal mannen en vrouwen;15 tot 20 jaar;2063;1057016
5513;Totaal mannen en vrouwen;15 tot 20 jaar;2064;1052850
5514;Totaal mannen en vrouwen;15 tot 20 jaar;2065;1049672
5515;Totaal mannen en vrouwen;15 tot 20 jaar;2066;1047567
5516;Totaal mannen en vrouwen;15 tot 20 jaar;2067;1046628
5517;Totaal mannen en vrouwen;15 tot 20 jaar;2068;1046978
5518;Totaal mannen en vrouwen;15 tot 20 jaar;2069;1048728
5519;Totaal mannen en vrouwen;15 tot 20 jaar;2070;1051999
5520;Totaal mannen en vrouwen;20 tot 25 jaar;2023;1168069
5521;Totaal mannen en vrouwen;20 tot 25 jaar;2024;1199811
5522;Totaal mannen en vrouwen;20 tot 25 jaar;2025;1206242
5523;Totaal mannen en vrouwen;20 tot 25 jaar;2026;1188455
5524;Totaal mannen en vrouwen;20 tot 25 jaar;2027;1170740
5525;Totaal mannen en vrouwen;20 tot 25 jaar;2028;1148729
5526;Totaal mannen en vrouwen;20 tot 25 jaar;2029;1120028
5527;Totaal mannen en vrouwen;20 tot 25 jaar;2030;1107921
5528;Totaal mannen en vrouwen;20 tot 25 jaar;2031;1105783
5529;Totaal mannen en vrouwen;20 tot 25 jaar;2032;1100875
5530;Totaal mannen en vrouwen;20 tot 25 jaar;2033;1096585
5531;Totaal mannen en vrouwen;20 tot 25 jaar;2034;1084407
5532;Totaal mannen en vrouwen;20 tot 25 jaar;2035;1075772
5533;Totaal mannen en vrouwen;20 tot 25 jaar;2036;1063899
5534;Totaal mannen en vrouwen;20 tot 25 jaar;2037;1057601
5535;Totaal mannen en vrouwen;20 tot 25 jaar;2038;1051967
5536;Totaal mannen en vrouwen;20 tot 25 jaar;2039;1048868
5537;Totaal mannen en vrouwen;20 tot 25 jaar;2040;1042821
5538;Totaal mannen en vrouwen;20 tot 25 jaar;2041;1039672
5539;Totaal mannen en vrouwen;20 tot 25 jaar;2042;1043639
5540;Totaal mannen en vrouwen;20 tot 25 jaar;2043;1039647
5541;Totaal mannen en vrouwen;20 tot 25 jaar;2044;1042872
5542;Totaal mannen en vrouwen;20 tot 25 jaar;2045;1052751
