ID;Migratieachtergrond;Generatie;Perioden;BevolkingOp1Januari_1;LevendGeborenKinderen_2;Overledenen_3;Immigratie_4;EmigratieInclusiefCorrecties_5;MigratiesaldoInclusiefCorrecties_6
204;Westerse migratieachtergrond;1e generatie migratieachtergrond;2045;1237837.0;;8416.0;115709.0;97550.0;18159.0
205;Westerse migratieachtergrond;1e generatie migratieachtergrond;2046;1247581.0;;8432.0;115713.0;97564.0;18149.0
206;Westerse migratieachtergrond;1e generatie migratieachtergrond;2047;1257299.0;;8443.0;115714.0;97573.0;18141.0
207;Westerse migratieachtergrond;1e generatie migratieachtergrond;2048;1266999.0;;8454.0;115717.0;97579.0;18138.0
208;Westerse migratieachtergrond;1e generatie migratieachtergrond;2049;1276682.0;;8472.0;115719.0;97584.0;18135.0
209;Westerse migratieachtergrond;1e generatie migratieachtergrond;2050;1286345.0;;8497.0;115723.0;97590.0;18133.0
210;Westerse migratieachtergrond;1e generatie migratieachtergrond;2051;1295982.0;;8539.0;115725.0;97594.0;18131.0
211;Westerse migratieachtergrond;1e generatie migratieachtergrond;2052;1305573.0;;8593.0;115726.0;97599.0;18128.0
212;Westerse migratieachtergrond;1e generatie migratieachtergrond;2053;1315108.0;;8658.0;115726.0;97602.0;18124.0
213;Westerse migratieachtergrond;1e generatie migratieachtergrond;2054;1324574.0;;8735.0;115727.0;97604.0;18123.0
214;Westerse migratieachtergrond;1e generatie migratieachtergrond;2055;1333963.0;;8821.0;115728.0;97605.0;18123.0
215;Westerse migratieachtergrond;1e generatie migratieachtergrond;2056;1343264.0;;8918.0;115729.0;97606.0;18123.0
216;Westerse migratieachtergrond;1e generatie migratieachtergrond;2057;1352468.0;;9025.0;115732.0;97609.0;18123.0
217;Westerse migratieachtergrond;1e generatie migratieachtergrond;2058;1361567.0;;9141.0;115733.0;97610.0;18123.0
218;Westerse migratieachtergrond;1e generatie migratieachtergrond;2059;1370550.0;;9266.0;115733.0;97611.0;18122.0
219;Westerse migratieachtergrond;1e generatie migratieachtergrond;2060;1379406.0;;;;;
220;Westerse migratieachtergrond;2e generatie migratieachtergrond;2017;;15769.0;7472.0;2863.0;6103.0;-3239.0
221;Westerse migratieachtergrond;2e generatie migratieachtergrond;2018;892889.0;16501.0;7668.0;2940.0;6198.0;-3258.0
222;Westerse migratieachtergrond;2e generatie migratieachtergrond;2019;898464.0;17188.0;7867.0;2987.0;6331.0;-3344.0
223;Westerse migratieachtergrond;2e generatie migratieachtergrond;2020;904440.0;17811.0;8068.0;3014.0;6499.0;-3485.0
224;Westerse migratieachtergrond;2e generatie migratieachtergrond;2021;910699.0;18417.0;8265.0;3012.0;6686.0;-3674.0
225;Westerse migratieachtergrond;2e generatie migratieachtergrond;2022;917175.0;18959.0;8458.0;3023.0;6886.0;-3863.0
226;Westerse migratieachtergrond;2e generatie migratieachtergrond;2023;923815.0;19446.0;8639.0;3053.0;7084.0;-4031.0
227;Westerse migratieachtergrond;2e generatie migratieachtergrond;2024;930589.0;19849.0;8804.0;3081.0;7268.0;-4187.0
228;Westerse migratieachtergrond;2e generatie migratieachtergrond;2025;937448.0;20160.0;8955.0;3167.0;7427.0;-4261.0
229;Westerse migratieachtergrond;2e generatie migratieachtergrond;2026;944391.0;20411.0;9097.0;3239.0;7571.0;-4332.0
230;Westerse migratieachtergrond;2e generatie migratieachtergrond;2027;951372.0;20620.0;9229.0;3339.0;7708.0;-4369.0
231;Westerse migratieachtergrond;2e generatie migratieachtergrond;2028;958396.0;20780.0;9351.0;3447.0;7817.0;-4370.0
232;Westerse migratieachtergrond;2e generatie migratieachtergrond;2029;965454.0;20914.0;9463.0;3516.0;7914.0;-4398.0
233;Westerse migratieachtergrond;2e generatie migratieachtergrond;2030;972508.0;21019.0;9564.0;3596.0;8001.0;-4405.0
234;Westerse migratieachtergrond;2e generatie migratieachtergrond;2031;979559.0;21102.0;9658.0;3679.0;8081.0;-4402.0
235;Westerse migratieachtergrond;2e generatie migratieachtergrond;2032;986601.0;21162.0;9743.0;3738.0;8156.0;-4418.0
236;Westerse migratieachtergrond;2e generatie migratieachtergrond;2033;993600.0;21218.0;9822.0;3776.0;8226.0;-4450.0
237;Westerse migratieachtergrond;2e generatie migratieachtergrond;2034;1000544.0;21270.0;9893.0;3829.0;8293.0;-4463.0
238;Westerse migratieachtergrond;2e generatie migratieachtergrond;2035;1007459.0;21320.0;9959.0;3874.0;8357.0;-4483.0
239;Westerse migratieachtergrond;2e generatie migratieachtergrond;2036;1014336.0;21361.0;10023.0;3915.0;8418.0;-4503.0
240;Westerse migratieachtergrond;2e generatie migratieachtergrond;2037;1021173.0;21405.0;10083.0;3946.0;8480.0;-4534.0
241;Westerse migratieachtergrond;2e generatie migratieachtergrond;2038;1027960.0;21441.0;10139.0;3975.0;8543.0;-4569.0
242;Westerse migratieachtergrond;2e generatie migratieachtergrond;2039;1034693.0;21484.0;10192.0;4015.0;8611.0;-4596.0
243;Westerse migratieachtergrond;2e generatie migratieachtergrond;2040;1041388.0;21531.0;10241.0;4037.0;8682.0;-4644.0
244;Westerse migratieachtergrond;2e generatie migratieachtergrond;2041;1048035.0;21576.0;10285.0;4072.0;8756.0;-4684.0
245;Westerse migratieachtergrond;2e generatie migratieachtergrond;2042;1054642.0;21638.0;10328.0;4106.0;8832.0;-4726.0
246;Westerse migratieachtergrond;2e generatie migratieachtergrond;2043;1061224.0;21700.0;10367.0;4151.0;8912.0;-4761.0
247;Westerse migratieachtergrond;2e generatie migratieachtergrond;2044;1067796.0;21768.0;10401.0;4189.0;8994.0;-4805.0
248;Westerse migratieachtergrond;2e generatie migratieachtergrond;2045;1074356.0;21850.0;10437.0;4224.0;9076.0;-4852.0
249;Westerse migratieachtergrond;2e generatie migratieachtergrond;2046;1080917.0;21925.0;10465.0;4260.0;9158.0;-4898.0
250;Westerse migratieachtergrond;2e generatie migratieachtergrond;2047;1087479.0;22015.0;10492.0;4307.0;9239.0;-4932.0
251;Westerse migratieachtergrond;2e generatie migratieachtergrond;2048;1094070.0;22106.0;10523.0;4351.0;9319.0;-4969.0
252;Westerse migratieachtergrond;2e generatie migratieachtergrond;2049;1100686.0;22209.0;10558.0;4398.0;9396.0;-4998.0
253;Westerse migratieachtergrond;2e generatie migratieachtergrond;2050;1107338.0;22318.0;10592.0;4439.0;9472.0;-5033.0
254;Westerse migratieachtergrond;2e generatie migratieachtergrond;2051;1114031.0;22429.0;10623.0;4485.0;9546.0;-5061.0
255;Westerse migratieachtergrond;2e generatie migratieachtergrond;2052;1120778.0;22543.0;10646.0;4527.0;9616.0;-5089.0
256;Westerse migratieachtergrond;2e generatie migratieachtergrond;2053;1127584.0;22655.0;10662.0;4558.0;9686.0;-5128.0
257;Westerse migratieachtergrond;2e generatie migratieachtergrond;2054;1134449.0;22771.0;10669.0;4585.0;9753.0;-5169.0
258;Westerse migratieachtergrond;2e generatie migratieachtergrond;2055;1141383.0;22878.0;10660.0;4630.0;9818.0;-5188.0
259;Westerse migratieachtergrond;2e generatie migratieachtergrond;2056;1148414.0;22986.0;10634.0;4666.0;9878.0;-5213.0
260;Westerse migratieachtergrond;2e generatie migratieachtergrond;2057;1155555.0;23083.0;10587.0;4703.0;9940.0;-5237.0
261;Westerse migratieachtergrond;2e generatie migratieachtergrond;2058;1162812.0;23177.0;10520.0;4733.0;9999.0;-5266.0
262;Westerse migratieachtergrond;2e generatie migratieachtergrond;2059;1170204.0;23259.0;10429.0;4766.0;10054.0;-5288.0
263;Westerse migratieachtergrond;2e generatie migratieachtergrond;2060;1177746.0;;;;;
264;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2017;;30183.0;5617.0;91208.0;46577.0;44631.0
265;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2018;2242907.0;29917.0;5879.0;79107.0;48671.0;30435.0
266;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2019;2297381.0;29586.0;6152.0;77640.0;50050.0;27589.0
267;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2020;2348404.0;29209.0;6433.0;77002.0;51147.0;25855.0
268;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2021;2397036.0;28954.0;6726.0;77252.0;52157.0;25095.0
269;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2022;2444353.0;28731.0;7033.0;77544.0;53187.0;24357.0
270;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2023;2490410.0;28616.0;7345.0;78254.0;54197.0;24058.0
271;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2024;2535732.0;28571.0;7668.0;79105.0;55210.0;23895.0
272;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2025;2580537.0;28642.0;7990.0;79969.0;56256.0;23714.0
273;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2026;2624900.0;28780.0;8324.0;80704.0;57242.0;23462.0
274;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2027;2668815.0;28900.0;8664.0;81240.0;58198.0;23042.0
275;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2028;2712096.0;29021.0;9011.0;81425.0;58861.0;22564.0
276;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2029;2754667.0;29125.0;9364.0;81570.0;59427.0;22144.0
277;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2030;2796570.0;29225.0;9726.0;81750.0;59938.0;21812.0
278;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2031;2837878.0;29310.0;10093.0;81871.0;60376.0;21494.0
279;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2032;2878589.0;29376.0;10472.0;82017.0;60766.0;21251.0
280;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2033;2918748.0;29442.0;10854.0;82134.0;61113.0;21021.0
281;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2034;2958357.0;29520.0;11246.0;82248.0;61488.0;20760.0
282;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2035;2997391.0;29582.0;11651.0;82363.0;61860.0;20503.0
283;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2036;3035823.0;29623.0;12068.0;82440.0;62203.0;20236.0
284;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2037;3073618.0;29650.0;12497.0;82521.0;62513.0;20008.0
285;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2038;3110781.0;29689.0;12942.0;82599.0;62786.0;19814.0
286;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2039;3147337.0;29722.0;13407.0;82693.0;63002.0;19692.0
287;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2040;3183344.0;29752.0;13887.0;82770.0;63182.0;19590.0
288;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2041;3218802.0;29785.0;14384.0;82836.0;63357.0;19479.0
289;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2042;3253682.0;29814.0;14900.0;82895.0;63535.0;19359.0
290;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2043;3287956.0;29850.0;15430.0;82992.0;63730.0;19260.0
291;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2044;3321639.0;29891.0;15974.0;83067.0;63885.0;19182.0
292;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2045;3354734.0;29935.0;16528.0;83098.0;64018.0;19082.0
293;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2046;3387222.0;29988.0;17095.0;83183.0;64106.0;19078.0
294;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2047;3419192.0;30045.0;17673.0;83258.0;64161.0;19097.0
295;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2048;3450661.0;30123.0;18252.0;83331.0;64253.0;19078.0
296;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2049;3481609.0;30199.0;18840.0;83372.0;64360.0;19013.0
297;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2050;3511978.0;30285.0;19427.0;83441.0;64469.0;18973.0
298;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2051;3541809.0;30376.0;20017.0;83486.0;64571.0;18915.0
299;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2052;3571083.0;30469.0;20600.0;83542.0;64669.0;18873.0
300;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2053;3599824.0;30562.0;21178.0;83583.0;64765.0;18817.0
301;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2054;3628022.0;30649.0;21751.0;83666.0;64867.0;18800.0
302;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2055;3655724.0;30738.0;22313.0;83731.0;64965.0;18766.0
303;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2056;3682915.0;30821.0;22863.0;83785.0;65059.0;18725.0
304;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2057;3709601.0;30901.0;23401.0;83840.0;65151.0;18689.0
305;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2058;3735790.0;30974.0;23927.0;83935.0;65245.0;18690.0
306;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2059;3761528.0;31046.0;24448.0;83974.0;65335.0;18638.0
307;Niet-westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2060;3786764.0;;;;;
308;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2017;;;5116.0;84802.0;36517.0;48285.0
309;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2018;1243133.0;;5366.0;72432.0;38381.0;34051.0
310;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2019;1271818.0;;5624.0;70904.0;39529.0;31374.0
311;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2020;1297568.0;;5891.0;70436.0;40384.0;30052.0
312;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2021;1321727.0;;6169.0;70835.0;41145.0;29690.0
313;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2022;1345247.0;;6457.0;71286.0;41920.0;29366.0
314;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2023;1368156.0;;6750.0;72083.0;42695.0;29389.0
315;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2024;1390792.0;;7048.0;72860.0;43497.0;29363.0
316;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2025;1413109.0;;7347.0;73561.0;44366.0;29196.0
317;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2026;1434958.0;;7653.0;74141.0;45204.0;28937.0
318;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2027;1456242.0;;7965.0;74560.0;46030.0;28530.0
319;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2028;1476808.0;;8280.0;74591.0;46552.0;28040.0
320;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2029;1496567.0;;8599.0;74620.0;46986.0;27633.0
321;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2030;1515599.0;;8924.0;74674.0;47378.0;27296.0
322;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2031;1533971.0;;9251.0;74719.0;47702.0;27016.0
323;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2032;1551735.0;;9585.0;74765.0;47978.0;26787.0
324;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2033;1568939.0;;9921.0;74803.0;48220.0;26583.0
325;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2034;1585600.0;;10262.0;74829.0;48476.0;26354.0
326;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2035;1601690.0;;10614.0;74867.0;48724.0;26143.0
327;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2036;1617219.0;;10972.0;74881.0;48945.0;25936.0
328;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2037;1632184.0;;11340.0;74890.0;49137.0;25753.0
329;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2038;1646597.0;;11721.0;74900.0;49296.0;25605.0
330;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2039;1660477.0;;12116.0;74909.0;49414.0;25496.0
331;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2040;1673857.0;;12520.0;74918.0;49499.0;25421.0
332;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2041;1686759.0;;12937.0;74926.0;49582.0;25344.0
333;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2042;1699166.0;;13367.0;74935.0;49669.0;25265.0
334;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2043;1711063.0;;13806.0;74941.0;49769.0;25170.0
335;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2044;1722429.0;;14253.0;74945.0;49839.0;25106.0
336;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2045;1733281.0;;14703.0;74953.0;49884.0;25071.0
337;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2046;1743649.0;;15158.0;74959.0;49891.0;25068.0
338;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2047;1753559.0;;15614.0;74964.0;49876.0;25088.0
339;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2048;1763034.0;;16063.0;74977.0;49889.0;25088.0
340;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2049;1772057.0;;16510.0;74983.0;49919.0;25065.0
341;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2050;1780613.0;;16944.0;74992.0;49946.0;25046.0
342;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2051;1788714.0;;17368.0;75000.0;49969.0;25031.0
343;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2052;1796376.0;;17773.0;75004.0;49988.0;25016.0
344;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2053;1803619.0;;18158.0;75009.0;50002.0;25007.0
345;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2054;1810466.0;;18518.0;75018.0;50015.0;25003.0
346;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2055;1816953.0;;18851.0;75016.0;50024.0;24992.0
347;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2056;1823093.0;;19153.0;75021.0;50030.0;24990.0
348;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2057;1828932.0;;19422.0;75027.0;50036.0;24991.0
349;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2058;1834500.0;;19658.0;75035.0;50041.0;24994.0
350;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2059;1839837.0;;19860.0;75039.0;50046.0;24993.0
351;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2060;1844971.0;;;;;
352;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2017;;30183.0;501.0;6406.0;10060.0;-3654.0
353;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2018;999774.0;29917.0;513.0;6675.0;10290.0;-3616.0
354;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2019;1025563.0;29586.0;528.0;6736.0;10521.0;-3785.0
355;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2020;1050836.0;29209.0;542.0;6566.0;10763.0;-4197.0
356;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2021;1075309.0;28954.0;557.0;6417.0;11012.0;-4595.0
357;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2022;1099106.0;28731.0;576.0;6258.0;11267.0;-5009.0
358;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2023;1122254.0;28616.0;595.0;6171.0;11502.0;-5331.0
359;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2024;1144940.0;28571.0;620.0;6245.0;11713.0;-5468.0
360;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2025;1167428.0;28642.0;643.0;6408.0;11890.0;-5482.0
361;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2026;1189942.0;28780.0;671.0;6563.0;12038.0;-5475.0
362;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2027;1212573.0;28900.0;699.0;6680.0;12168.0;-5488.0
363;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2028;1235288.0;29021.0;731.0;6834.0;12309.0;-5476.0
364;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2029;1258100.0;29125.0;765.0;6950.0;12441.0;-5489.0
365;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2030;1280971.0;29225.0;802.0;7076.0;12560.0;-5484.0
366;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2031;1303907.0;29310.0;842.0;7152.0;12674.0;-5522.0
367;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2032;1326854.0;29376.0;887.0;7252.0;12788.0;-5536.0
368;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2033;1349809.0;29442.0;933.0;7331.0;12893.0;-5562.0
369;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2034;1372757.0;29520.0;984.0;7419.0;13012.0;-5594.0
370;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2035;1395701.0;29582.0;1037.0;7496.0;13136.0;-5640.0
371;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2036;1418604.0;29623.0;1096.0;7559.0;13258.0;-5700.0
372;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2037;1441434.0;29650.0;1157.0;7631.0;13376.0;-5745.0
373;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2038;1464184.0;29689.0;1221.0;7699.0;13490.0;-5791.0
374;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2039;1486860.0;29722.0;1291.0;7784.0;13588.0;-5804.0
375;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2040;1509487.0;29752.0;1367.0;7852.0;13683.0;-5831.0
376;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2041;1532043.0;29785.0;1447.0;7910.0;13775.0;-5865.0
377;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2042;1554516.0;29814.0;1533.0;7960.0;13866.0;-5906.0
378;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2043;1576893.0;29850.0;1624.0;8051.0;13961.0;-5910.0
379;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2044;1599210.0;29891.0;1721.0;8122.0;14046.0;-5924.0
380;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2045;1621453.0;29935.0;1825.0;8145.0;14134.0;-5989.0
381;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2046;1643573.0;29988.0;1937.0;8224.0;14215.0;-5990.0
382;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2047;1665633.0;30045.0;2059.0;8294.0;14285.0;-5991.0
383;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2048;1687627.0;30123.0;2189.0;8354.0;14364.0;-6010.0
384;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2049;1709552.0;30199.0;2330.0;8389.0;14441.0;-6052.0
385;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2050;1731365.0;30285.0;2483.0;8449.0;14523.0;-6073.0
386;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2051;1753095.0;30376.0;2649.0;8486.0;14602.0;-6116.0
387;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2052;1774707.0;30469.0;2827.0;8538.0;14681.0;-6143.0
388;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2053;1796205.0;30562.0;3020.0;8574.0;14763.0;-6190.0
389;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2054;1817556.0;30649.0;3233.0;8648.0;14852.0;-6203.0
390;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2055;1838771.0;30738.0;3462.0;8715.0;14941.0;-6226.0
391;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2056;1859822.0;30821.0;3710.0;8764.0;15029.0;-6265.0
392;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2057;1880669.0;30901.0;3979.0;8813.0;15115.0;-6302.0
393;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2058;1901290.0;30974.0;4269.0;8900.0;15204.0;-6304.0
394;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2059;1921691.0;31046.0;4588.0;8935.0;15289.0;-6355.0
395;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2060;1941793.0;;;;;
