ID;StandenEnBeroepOpDeKapitaalmarkt;Aandelen;Perioden;Totaal_1;TotaalFinancieleInstellingen_2;BankenFinancieleDienstverlening_3;Verzekeraars_4;TotaalNietFinancieleInstellingen_5;Delfstofwinning_6;TotaalIndustrie_7;Consumentengoederen_8;Kapitaalgoederen_9;Basisgoederen_10;BouwnijverheidEnInstallatie_11;TransportOpslagEnCommunicatie_12;NietFinancieleDienstverlening_13;Handel_14;Beleggingsfondsen_15;Vastgoedfondsen_16;OverigeFondsen_17;BuitenlandseOndernemingen_18
823;Brutoberoep onderhandse emissie;Gewone aandelen;2007 december;537;0;0;0;537;0;72;1;68;3;0;0;465;0;0;0;0;0
824;Brutoberoep onderhandse emissie;Gewone aandelen;2008 januari;14;5;5;0;10;0;1;1;0;0;0;0;9;0;0;0;0;0
825;Brutoberoep onderhandse emissie;Gewone aandelen;2008 februari;108;0;0;0;108;0;0;0;0;0;0;108;0;0;0;0;0;0
826;Brutoberoep onderhandse emissie;Gewone aandelen;2008 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827;Brutoberoep onderhandse emissie;Gewone aandelen;2008 april;88;83;83;0;6;0;0;0;0;0;0;0;6;0;0;0;0;0
828;Brutoberoep onderhandse emissie;Gewone aandelen;2008 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
829;Brutoberoep onderhandse emissie;Gewone aandelen;2008 juni;1504;1500;0;1500;4;0;0;0;0;0;0;0;4;0;0;0;0;0
830;Brutoberoep onderhandse emissie;Gewone aandelen;2008 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
831;Brutoberoep onderhandse emissie;Gewone aandelen;2008 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
832;Brutoberoep onderhandse emissie;Gewone aandelen;2008 september;9;0;0;0;9;0;9;3;5;0;0;0;0;0;0;0;0;0
833;Brutoberoep onderhandse emissie;Gewone aandelen;2008 oktober;14;0;0;0;14;0;14;0;0;14;0;0;0;0;0;0;0;0
834;Brutoberoep onderhandse emissie;Gewone aandelen;2008 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
835;Brutoberoep onderhandse emissie;Gewone aandelen;2008 december;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;109
836;Brutoberoep onderhandse emissie;Gewone aandelen;2009 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
837;Brutoberoep onderhandse emissie;Gewone aandelen;2009 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
838;Brutoberoep onderhandse emissie;Gewone aandelen;2009 maart;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
839;Brutoberoep onderhandse emissie;Gewone aandelen;2009 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
840;Brutoberoep onderhandse emissie;Gewone aandelen;2009 mei;11;0;0;0;11;0;10;10;0;0;0;0;1;0;0;0;0;0
841;Brutoberoep onderhandse emissie;Gewone aandelen;2009 juni;2193;0;0;0;11;0;0;0;0;0;0;0;11;0;0;265;0;1917
842;Brutoberoep onderhandse emissie;Gewone aandelen;2009 juli;141;0;0;0;135;0;0;0;0;0;0;0;135;0;0;0;6;1
843;Brutoberoep onderhandse emissie;Gewone aandelen;2009 augustus;475;0;0;0;475;0;0;0;0;0;0;0;475;0;0;0;0;0
844;Brutoberoep onderhandse emissie;Gewone aandelen;2009 september;100;0;0;0;24;0;9;0;0;9;0;0;15;0;0;76;0;0
845;Brutoberoep onderhandse emissie;Gewone aandelen;2009 oktober;403;0;0;0;403;0;403;302;101;0;0;0;0;0;0;0;0;0
846;Brutoberoep onderhandse emissie;Gewone aandelen;2009 november;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;1;0
847;Brutoberoep onderhandse emissie;Gewone aandelen;2009 december;115;0;0;0;115;0;4;4;0;0;105;0;7;0;0;0;0;0
848;Brutoberoep onderhandse emissie;Gewone aandelen;2010 januari;21;0;0;0;1;0;1;0;0;1;0;0;0;0;3;0;1;17
849;Brutoberoep onderhandse emissie;Gewone aandelen;2010 februari;12;0;0;0;10;0;0;0;0;0;0;0;10;0;0;0;0;2
850;Brutoberoep onderhandse emissie;Gewone aandelen;2010 maart;2;0;0;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0
851;Brutoberoep onderhandse emissie;Gewone aandelen;2010 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
852;Brutoberoep onderhandse emissie;Gewone aandelen;2010 mei;2;0;0;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0
853;Brutoberoep onderhandse emissie;Gewone aandelen;2010 juni;3159;0;0;0;3159;0;3129;3129;0;0;0;0;22;8;0;0;0;0
854;Brutoberoep onderhandse emissie;Gewone aandelen;2010 juli;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0
855;Brutoberoep onderhandse emissie;Gewone aandelen;2010 augustus;3;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0
856;Brutoberoep onderhandse emissie;Gewone aandelen;2010 september;12;0;0;0;12;0;0;0;0;0;0;0;12;0;0;0;0;0
857;Brutoberoep onderhandse emissie;Gewone aandelen;2010 oktober;54;0;0;0;16;0;14;14;0;0;0;0;1;0;0;0;0;38
858;Brutoberoep onderhandse emissie;Gewone aandelen;2010 november;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
859;Brutoberoep onderhandse emissie;Gewone aandelen;2010 december;28;0;0;0;20;0;4;4;0;0;0;0;16;0;2;0;5;0
860;Brutoberoep onderhandse emissie;Gewone aandelen;2011 januari;410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410
861;Brutoberoep onderhandse emissie;Gewone aandelen;2011 februari;454;0;0;0;5;0;1;0;0;1;0;0;4;0;0;0;0;448
862;Brutoberoep onderhandse emissie;Gewone aandelen;2011 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
863;Brutoberoep onderhandse emissie;Gewone aandelen;2011 april;29;0;0;0;21;0;0;0;0;0;0;0;18;2;0;0;0;8
864;Brutoberoep onderhandse emissie;Gewone aandelen;2011 mei;3;0;0;0;3;0;3;0;0;3;0;0;0;0;0;0;0;0
865;Brutoberoep onderhandse emissie;Gewone aandelen;2011 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
866;Brutoberoep onderhandse emissie;Gewone aandelen;2011 juli;22;0;0;0;22;0;0;0;0;0;0;0;22;0;0;0;0;0
867;Brutoberoep onderhandse emissie;Gewone aandelen;2011 augustus;3;0;0;0;3;0;2;0;0;2;0;0;1;0;0;0;0;0
868;Brutoberoep onderhandse emissie;Gewone aandelen;2011 september;17;1;1;0;16;0;4;0;0;4;0;0;12;0;0;0;0;0
869;Brutoberoep onderhandse emissie;Gewone aandelen;2011 oktober;6;0;0;0;6;0;0;0;0;0;0;0;6;0;0;0;0;0
870;Brutoberoep onderhandse emissie;Gewone aandelen;2011 november;43;0;0;0;40;0;0;0;0;0;0;0;40;0;0;0;3;0
871;Brutoberoep onderhandse emissie;Gewone aandelen;2011 december;4;0;0;0;4;0;4;4;0;0;0;0;0;0;0;0;0;0
872;Brutoberoep onderhandse emissie;Gewone aandelen;2012 januari;4;0;0;0;3;0;3;3;0;1;0;0;0;0;0;0;0;0
873;Brutoberoep onderhandse emissie;Gewone aandelen;2012 februari;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
874;Brutoberoep onderhandse emissie;Gewone aandelen;2012 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
875;Brutoberoep onderhandse emissie;Gewone aandelen;2012 april;95;0;0;0;70;0;33;33;0;0;0;0;38;0;0;25;0;0
876;Brutoberoep onderhandse emissie;Gewone aandelen;2012 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
877;Brutoberoep onderhandse emissie;Gewone aandelen;2012 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
878;Brutoberoep onderhandse emissie;Gewone aandelen;2012 juli;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
879;Brutoberoep onderhandse emissie;Gewone aandelen;2012 augustus;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
880;Brutoberoep onderhandse emissie;Gewone aandelen;2012 september;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
881;Brutoberoep onderhandse emissie;Gewone aandelen;2012 oktober;7;0;0;0;3;0;2;2;0;0;0;0;1;0;0;0;0;4
882;Brutoberoep onderhandse emissie;Gewone aandelen;2012 november;3862;0;0;0;3862;0;3854;0;3854;0;0;0;0;8;0;0;0;0
883;Brutoberoep onderhandse emissie;Gewone aandelen;2012 december;145;0;0;0;145;0;145;0;145;0;0;0;0;0;0;0;0;0
884;Brutoberoep onderhandse emissie;Gewone aandelen;2013 januari;170;2;2;0;168;0;0;0;0;0;158;0;5;4;0;0;0;0
885;Brutoberoep onderhandse emissie;Gewone aandelen;2013 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
886;Brutoberoep onderhandse emissie;Gewone aandelen;2013 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
887;Brutoberoep onderhandse emissie;Gewone aandelen;2013 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
888;Brutoberoep onderhandse emissie;Gewone aandelen;2013 mei;2448;1;1;0;2339;0;2339;0;2337;2;0;0;0;0;109;0;0;0
889;Brutoberoep onderhandse emissie;Gewone aandelen;2013 juni;3;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0
890;Brutoberoep onderhandse emissie;Gewone aandelen;2013 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
891;Brutoberoep onderhandse emissie;Gewone aandelen;2013 augustus;2;0;0;0;2;0;1;0;1;0;2;0;0;0;0;0;0;0
892;Brutoberoep onderhandse emissie;Gewone aandelen;2013 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
893;Brutoberoep onderhandse emissie;Gewone aandelen;2013 oktober;41;5;5;0;36;0;0;0;0;0;0;0;12;23;0;0;0;0
894;Brutoberoep onderhandse emissie;Gewone aandelen;2013 november;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0
895;Brutoberoep onderhandse emissie;Gewone aandelen;2013 december;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0
896;Brutoberoep onderhandse emissie;Gewone aandelen;2014 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
897;Brutoberoep onderhandse emissie;Gewone aandelen;2014 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
898;Brutoberoep onderhandse emissie;Gewone aandelen;2014 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
899;Brutoberoep onderhandse emissie;Gewone aandelen;2014 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
900;Brutoberoep onderhandse emissie;Gewone aandelen;2014 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
901;Brutoberoep onderhandse emissie;Gewone aandelen;2014 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
902;Brutoberoep onderhandse emissie;Gewone aandelen;2014 juli;788;0;0;0;10;0;0;0;0;0;0;0;10;0;0;0;778;0
903;Brutoberoep onderhandse emissie;Gewone aandelen;2014 augustus;22;0;0;0;22;0;0;0;0;0;0;0;22;0;0;0;0;0
904;Brutoberoep onderhandse emissie;Gewone aandelen;2014 september;7;0;0;0;7;0;7;0;7;0;0;0;0;0;0;0;0;0
905;Brutoberoep onderhandse emissie;Gewone aandelen;2014 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
906;Brutoberoep onderhandse emissie;Gewone aandelen;2014 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
907;Brutoberoep onderhandse emissie;Gewone aandelen;2014 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
908;Brutoberoep onderhandse emissie;Gewone aandelen;2015 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
909;Brutoberoep onderhandse emissie;Gewone aandelen;2015 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
910;Brutoberoep onderhandse emissie;Gewone aandelen;2015 maart;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0
911;Brutoberoep onderhandse emissie;Gewone aandelen;2015 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912;Brutoberoep onderhandse emissie;Gewone aandelen;2015 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
913;Brutoberoep onderhandse emissie;Gewone aandelen;2015 juni;56;54;0;54;2;0;1;1;0;0;0;0;0;0;0;0;0;1
914;Brutoberoep onderhandse emissie;Gewone aandelen;2015 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
915;Brutoberoep onderhandse emissie;Gewone aandelen;2015 augustus;18;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;17
916;Brutoberoep onderhandse emissie;Gewone aandelen;2015 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
917;Brutoberoep onderhandse emissie;Gewone aandelen;2015 oktober;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
918;Brutoberoep onderhandse emissie;Gewone aandelen;2015 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
919;Brutoberoep onderhandse emissie;Gewone aandelen;2015 december;29;0;0;0;29;0;0;0;0;0;28;0;1;0;0;0;0;0
920;Brutoberoep onderhandse emissie;Gewone aandelen;2016 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
921;Brutoberoep onderhandse emissie;Gewone aandelen;2016 februari;4398;0;0;0;4398;4396;0;0;0;0;0;0;1;0;0;0;0;0
922;Brutoberoep onderhandse emissie;Gewone aandelen;2016 maart;3;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0
923;Brutoberoep onderhandse emissie;Gewone aandelen;2016 april;5;0;0;0;5;0;0;0;0;0;0;0;5;0;0;0;0;0
924;Brutoberoep onderhandse emissie;Gewone aandelen;2016 mei;535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;392
925;Brutoberoep onderhandse emissie;Gewone aandelen;2016 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
926;Brutoberoep onderhandse emissie;Gewone aandelen;2016 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
927;Brutoberoep onderhandse emissie;Gewone aandelen;2016 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
928;Brutoberoep onderhandse emissie;Overige aandelen;2007 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
929;Brutoberoep onderhandse emissie;Overige aandelen;2007 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
930;Brutoberoep onderhandse emissie;Overige aandelen;2007 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
931;Brutoberoep onderhandse emissie;Overige aandelen;2007 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
932;Brutoberoep onderhandse emissie;Overige aandelen;2007 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
933;Brutoberoep onderhandse emissie;Overige aandelen;2007 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
934;Brutoberoep onderhandse emissie;Overige aandelen;2007 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
935;Brutoberoep onderhandse emissie;Overige aandelen;2007 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
936;Brutoberoep onderhandse emissie;Overige aandelen;2007 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
937;Brutoberoep onderhandse emissie;Overige aandelen;2007 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
938;Brutoberoep onderhandse emissie;Overige aandelen;2007 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
939;Brutoberoep onderhandse emissie;Overige aandelen;2007 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
940;Brutoberoep onderhandse emissie;Overige aandelen;2008 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
941;Brutoberoep onderhandse emissie;Overige aandelen;2008 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
942;Brutoberoep onderhandse emissie;Overige aandelen;2008 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
943;Brutoberoep onderhandse emissie;Overige aandelen;2008 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
944;Brutoberoep onderhandse emissie;Overige aandelen;2008 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
945;Brutoberoep onderhandse emissie;Overige aandelen;2008 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
946;Brutoberoep onderhandse emissie;Overige aandelen;2008 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
947;Brutoberoep onderhandse emissie;Overige aandelen;2008 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
948;Brutoberoep onderhandse emissie;Overige aandelen;2008 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
949;Brutoberoep onderhandse emissie;Overige aandelen;2008 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
950;Brutoberoep onderhandse emissie;Overige aandelen;2008 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
951;Brutoberoep onderhandse emissie;Overige aandelen;2008 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
952;Brutoberoep onderhandse emissie;Overige aandelen;2009 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
953;Brutoberoep onderhandse emissie;Overige aandelen;2009 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
954;Brutoberoep onderhandse emissie;Overige aandelen;2009 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
955;Brutoberoep onderhandse emissie;Overige aandelen;2009 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
956;Brutoberoep onderhandse emissie;Overige aandelen;2009 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
957;Brutoberoep onderhandse emissie;Overige aandelen;2009 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
958;Brutoberoep onderhandse emissie;Overige aandelen;2009 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
959;Brutoberoep onderhandse emissie;Overige aandelen;2009 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
960;Brutoberoep onderhandse emissie;Overige aandelen;2009 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
961;Brutoberoep onderhandse emissie;Overige aandelen;2009 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
962;Brutoberoep onderhandse emissie;Overige aandelen;2009 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
963;Brutoberoep onderhandse emissie;Overige aandelen;2009 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
964;Brutoberoep onderhandse emissie;Overige aandelen;2010 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
965;Brutoberoep onderhandse emissie;Overige aandelen;2010 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
966;Brutoberoep onderhandse emissie;Overige aandelen;2010 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
967;Brutoberoep onderhandse emissie;Overige aandelen;2010 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
968;Brutoberoep onderhandse emissie;Overige aandelen;2010 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969;Brutoberoep onderhandse emissie;Overige aandelen;2010 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970;Brutoberoep onderhandse emissie;Overige aandelen;2010 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971;Brutoberoep onderhandse emissie;Overige aandelen;2010 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
972;Brutoberoep onderhandse emissie;Overige aandelen;2010 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
973;Brutoberoep onderhandse emissie;Overige aandelen;2010 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
974;Brutoberoep onderhandse emissie;Overige aandelen;2010 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975;Brutoberoep onderhandse emissie;Overige aandelen;2010 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
976;Brutoberoep onderhandse emissie;Overige aandelen;2011 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
977;Brutoberoep onderhandse emissie;Overige aandelen;2011 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
978;Brutoberoep onderhandse emissie;Overige aandelen;2011 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
979;Brutoberoep onderhandse emissie;Overige aandelen;2011 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
980;Brutoberoep onderhandse emissie;Overige aandelen;2011 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981;Brutoberoep onderhandse emissie;Overige aandelen;2011 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
982;Brutoberoep onderhandse emissie;Overige aandelen;2011 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
983;Brutoberoep onderhandse emissie;Overige aandelen;2011 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
984;Brutoberoep onderhandse emissie;Overige aandelen;2011 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
985;Brutoberoep onderhandse emissie;Overige aandelen;2011 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
986;Brutoberoep onderhandse emissie;Overige aandelen;2011 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
987;Brutoberoep onderhandse emissie;Overige aandelen;2011 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
988;Brutoberoep onderhandse emissie;Overige aandelen;2012 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989;Brutoberoep onderhandse emissie;Overige aandelen;2012 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
990;Brutoberoep onderhandse emissie;Overige aandelen;2012 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
991;Brutoberoep onderhandse emissie;Overige aandelen;2012 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992;Brutoberoep onderhandse emissie;Overige aandelen;2012 mei;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993;Brutoberoep onderhandse emissie;Overige aandelen;2012 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994;Brutoberoep onderhandse emissie;Overige aandelen;2012 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
995;Brutoberoep onderhandse emissie;Overige aandelen;2012 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
996;Brutoberoep onderhandse emissie;Overige aandelen;2012 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
997;Brutoberoep onderhandse emissie;Overige aandelen;2012 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
998;Brutoberoep onderhandse emissie;Overige aandelen;2012 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
999;Brutoberoep onderhandse emissie;Overige aandelen;2012 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1000;Brutoberoep onderhandse emissie;Overige aandelen;2013 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1001;Brutoberoep onderhandse emissie;Overige aandelen;2013 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1002;Brutoberoep onderhandse emissie;Overige aandelen;2013 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1003;Brutoberoep onderhandse emissie;Overige aandelen;2013 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1004;Brutoberoep onderhandse emissie;Overige aandelen;2013 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1005;Brutoberoep onderhandse emissie;Overige aandelen;2013 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1006;Brutoberoep onderhandse emissie;Overige aandelen;2013 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1007;Brutoberoep onderhandse emissie;Overige aandelen;2013 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1008;Brutoberoep onderhandse emissie;Overige aandelen;2013 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1009;Brutoberoep onderhandse emissie;Overige aandelen;2013 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1010;Brutoberoep onderhandse emissie;Overige aandelen;2013 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1011;Brutoberoep onderhandse emissie;Overige aandelen;2013 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1012;Brutoberoep onderhandse emissie;Overige aandelen;2014 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1013;Brutoberoep onderhandse emissie;Overige aandelen;2014 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1014;Brutoberoep onderhandse emissie;Overige aandelen;2014 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1015;Brutoberoep onderhandse emissie;Overige aandelen;2014 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1016;Brutoberoep onderhandse emissie;Overige aandelen;2014 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1017;Brutoberoep onderhandse emissie;Overige aandelen;2014 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1018;Brutoberoep onderhandse emissie;Overige aandelen;2014 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1019;Brutoberoep onderhandse emissie;Overige aandelen;2014 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1020;Brutoberoep onderhandse emissie;Overige aandelen;2014 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1021;Brutoberoep onderhandse emissie;Overige aandelen;2014 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1022;Brutoberoep onderhandse emissie;Overige aandelen;2014 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
