ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1
612;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2020;158739
613;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2021;165288
614;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2022;168688
615;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2023;161513
616;Beroepsvervoer;Totaal;NST2007 Bouw;2010;171383
617;Beroepsvervoer;Totaal;NST2007 Bouw;2011;176560
618;Beroepsvervoer;Totaal;NST2007 Bouw;2012;162275
619;Beroepsvervoer;Totaal;NST2007 Bouw;2013;161026
620;Beroepsvervoer;Totaal;NST2007 Bouw;2014;167534
621;Beroepsvervoer;Totaal;NST2007 Bouw;2015;167421
622;Beroepsvervoer;Totaal;NST2007 Bouw;2016;173959
623;Beroepsvervoer;Totaal;NST2007 Bouw;2017;181708
624;Beroepsvervoer;Totaal;NST2007 Bouw;2018;191953
625;Beroepsvervoer;Totaal;NST2007 Bouw;2019;184403
626;Beroepsvervoer;Totaal;NST2007 Bouw;2020;185603
627;Beroepsvervoer;Totaal;NST2007 Bouw;2021;191448
628;Beroepsvervoer;Totaal;NST2007 Bouw;2022;187091
629;Beroepsvervoer;Totaal;NST2007 Bouw;2023;164966
630;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2010;84099
631;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2011;80252
632;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2012;75023
633;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2013;77173
634;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2014;70963
635;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2015;75715
636;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2016;79393
637;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2017;84325
638;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2018;78626
639;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2019;82111
640;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2020;76978
641;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2021;76954
642;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2022;69934
643;Beroepsvervoer;Totaal;NST2007 Meststoffen en afval;2023;64774
644;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2010;68577
645;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2011;62277
646;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2012;67781
647;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2013;61703
648;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2014;65050
649;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2015;58671
650;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2016;63082
651;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2017;67035
652;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2018;79536
653;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2019;75976
654;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2020;75206
655;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2021;81136
656;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2022;81441
657;Beroepsvervoer;Totaal;NST2007 Handelsgoederen;2023;78700
658;Beroepsvervoer;Totaal;NST2007 Overige;2010;46054
659;Beroepsvervoer;Totaal;NST2007 Overige;2011;45716
660;Beroepsvervoer;Totaal;NST2007 Overige;2012;37078
661;Beroepsvervoer;Totaal;NST2007 Overige;2013;51137
662;Beroepsvervoer;Totaal;NST2007 Overige;2014;46787
663;Beroepsvervoer;Totaal;NST2007 Overige;2015;50362
664;Beroepsvervoer;Totaal;NST2007 Overige;2016;52771
665;Beroepsvervoer;Totaal;NST2007 Overige;2017;51199
666;Beroepsvervoer;Totaal;NST2007 Overige;2018;46921
667;Beroepsvervoer;Totaal;NST2007 Overige;2019;51081
668;Beroepsvervoer;Totaal;NST2007 Overige;2020;53140
669;Beroepsvervoer;Totaal;NST2007 Overige;2021;49631
670;Beroepsvervoer;Totaal;NST2007 Overige;2022;54051
671;Beroepsvervoer;Totaal;NST2007 Overige;2023;49225
672;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2010;478575
673;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2011;472566
674;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2012;454690
675;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2013;450984
676;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2014;460212
677;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2015;465639
678;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2016;494164
679;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2017;508888
680;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2018;524250
681;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2019;523441
682;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2020;524856
683;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2021;540329
684;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2022;539228
685;Beroepsvervoer;Binnenlands en bilateraal vervoer;Totaal;2023;497136
686;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2010;131840
687;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2011;130567
688;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2012;132696
689;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2013;123786
690;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2014;131687
691;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2015;136180
692;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2016;144644
693;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2017;144668
694;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2018;146023
695;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2019;149971
696;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2020;152135
697;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2021;158651
698;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2022;162695
699;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2023;154974
700;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2010;163986
701;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2011;169133
702;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2012;154852
703;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2013;152071
704;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2014;159590
705;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2015;157676
706;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2016;166575
707;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2017;174493
708;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2018;185052
709;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2019;175830
710;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2020;178675
711;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2021;184583
712;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2022;181384
713;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2023;158212
714;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2010;77241
715;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2011;73026
716;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2012;69502
717;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2013;70935
718;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2014;64626
719;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2015;69541
720;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2016;73256
721;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2017;78343
722;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2018;72571
723;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2019;76004
724;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2020;71495
725;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2021;71934
726;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2022;65247
727;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2023;61112
728;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2010;63122
729;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2011;57795
730;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2012;63483
731;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2013;56390
732;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2014;60369
733;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2015;54487
734;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2016;59190
735;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2017;62754
736;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2018;75576
737;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2019;72349
738;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2020;71594
739;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2021;77375
740;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2022;77683
741;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2023;75440
742;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2010;42386
743;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2011;42045
744;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2012;34156
745;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2013;47801
746;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2014;43940
747;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2015;47755
748;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2016;50498
749;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2017;48631
750;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2018;45028
751;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2019;49287
752;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2020;50958
753;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2021;47786
754;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2022;52219
755;Beroepsvervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2023;47396
756;Beroepsvervoer;Binnenlands vervoer;Totaal;2010;383125
757;Beroepsvervoer;Binnenlands vervoer;Totaal;2011;373490
758;Beroepsvervoer;Binnenlands vervoer;Totaal;2012;359362
759;Beroepsvervoer;Binnenlands vervoer;Totaal;2013;359687
760;Beroepsvervoer;Binnenlands vervoer;Totaal;2014;366153
761;Beroepsvervoer;Binnenlands vervoer;Totaal;2015;375984
762;Beroepsvervoer;Binnenlands vervoer;Totaal;2016;405529
763;Beroepsvervoer;Binnenlands vervoer;Totaal;2017;416498
764;Beroepsvervoer;Binnenlands vervoer;Totaal;2018;430261
765;Beroepsvervoer;Binnenlands vervoer;Totaal;2019;434701
766;Beroepsvervoer;Binnenlands vervoer;Totaal;2020;436386
767;Beroepsvervoer;Binnenlands vervoer;Totaal;2021;448979
768;Beroepsvervoer;Binnenlands vervoer;Totaal;2022;456653
769;Beroepsvervoer;Binnenlands vervoer;Totaal;2023;416547
770;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2010;104994
771;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2011;103270
772;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2012;105283
773;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2013;98269
774;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2014;104787
775;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2015;110992
776;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2016;118780
777;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2017;117048
778;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2018;119228
779;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2019;123363
780;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2020;125878
781;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2021;130565
782;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2022;136137
783;Beroepsvervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2023;129317
784;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2010;133078
785;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2011;134326
786;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2012;123570
787;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2013;126436
788;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2014;130258
789;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2015;130327
790;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2016;138958
791;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2017;148083
792;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2018;157619
793;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2019;151375
794;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2020;152533
795;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2021;157003
796;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2022;158124
797;Beroepsvervoer;Binnenlands vervoer;NST2007 Bouw;2023;135423
798;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2010;60840
799;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2011;57069
800;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2012;53352
801;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2013;55794
802;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2014;50269
803;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2015;55822
804;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2016;60280
805;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2017;64330
806;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2018;57699
807;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2019;62389
808;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2020;58670
809;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2021;58757
810;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2022;54308
811;Beroepsvervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2023;49797
812;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2010;46371
813;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2011;42307
814;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2012;48721
815;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2013;40128
816;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2014;44403
817;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2015;38798
818;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2016;43775
819;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2017;45329
820;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2018;56977
821;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2019;54486
822;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2020;54606
823;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2021;60739
824;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2022;61732
825;Beroepsvervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2023;59668
826;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2010;37842
827;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2011;36518
828;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2012;28436
829;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2013;39059
830;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2014;36436
831;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2015;40045
832;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2016;43737
833;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2017;41708
834;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2018;38739
835;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2019;43089
836;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2020;44698
837;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2021;41915
838;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2022;46353
839;Beroepsvervoer;Binnenlands vervoer;NST2007 Overige;2023;42343
840;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2010;124876
841;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2011;127494
842;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2012;121149
843;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2013;121960
844;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2014;122127
845;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2015;118537
846;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2016;114125
847;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2017;119022
848;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2018;118844
849;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2019;115596
850;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2020;113280
851;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2021;115477
852;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2022;104552
853;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2023;102630
854;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2010;32895
855;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2011;32910
856;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2012;33071
857;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2013;32338
858;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2014;33160
859;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2015;31360
860;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2016;31670
861;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2017;34204
862;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2018;32841
863;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2019;33364
864;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2020;32861
865;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2021;34723
866;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2022;32551
867;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2023;32196
868;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2010;38305
869;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2011;42234
870;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2012;38705
871;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2013;34590
872;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2014;37276
873;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2015;37094
874;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2016;35001
875;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2017;33625
876;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2018;34334
877;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2019;33028
878;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2020;33070
879;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2021;34445
880;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2022;28967
881;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Bouw;2023;29543
882;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2010;23259
883;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2011;23183
884;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2012;21670
885;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2013;21379
886;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2014;20695
887;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2015;19893
888;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2016;19113
889;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2017;19995
890;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2018;20927
891;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2019;19722
892;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2020;18308
893;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2021;18197
894;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2022;15626
895;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2023;14978
896;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2010;22206
897;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2011;19970
898;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2012;19061
899;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2013;21575
900;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2014;20646
901;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2015;19873
902;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2016;19307
903;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2017;21707
904;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2018;22560
905;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2019;21491
906;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2020;20600
907;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2021;20397
908;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2022;19709
909;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2023;19032
910;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2010;8211
911;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2011;9197
912;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2012;8642
913;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2013;12078
914;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2014;10351
915;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2015;10317
916;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2016;9034
917;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2017;9491
918;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2018;8182
919;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2019;7992
920;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2020;8442
921;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2021;7715
922;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2022;7698
923;Beroepsvervoer;Totaal internationaal vervoer;NST2007 Overige;2023;6881
924;Beroepsvervoer;Bilateraal vervoer;Totaal;2010;95450
925;Beroepsvervoer;Bilateraal vervoer;Totaal;2011;99076
926;Beroepsvervoer;Bilateraal vervoer;Totaal;2012;95328
927;Beroepsvervoer;Bilateraal vervoer;Totaal;2013;91297
928;Beroepsvervoer;Bilateraal vervoer;Totaal;2014;94059
929;Beroepsvervoer;Bilateraal vervoer;Totaal;2015;89655
930;Beroepsvervoer;Bilateraal vervoer;Totaal;2016;88634
931;Beroepsvervoer;Bilateraal vervoer;Totaal;2017;92390
932;Beroepsvervoer;Bilateraal vervoer;Totaal;2018;93988
933;Beroepsvervoer;Bilateraal vervoer;Totaal;2019;88740
934;Beroepsvervoer;Bilateraal vervoer;Totaal;2020;88470
935;Beroepsvervoer;Bilateraal vervoer;Totaal;2021;91350
936;Beroepsvervoer;Bilateraal vervoer;Totaal;2022;82575
937;Beroepsvervoer;Bilateraal vervoer;Totaal;2023;80588
938;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2010;26846
939;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2011;27297
940;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2012;27414
941;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2013;25517
942;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2014;26900
943;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2015;25188
944;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2016;25864
945;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2017;27620
