ID;Vervoerwijzen;RegioS;Perioden;Reizigerskilometers_1
547;Bus/tram/metro;Nederland;2013;5.5
548;Bus/tram/metro;Nederland;2014;5.4
549;Bus/tram/metro;Nederland;2015;5.8
550;Bus/tram/metro;Nederland;2016;5.9
551;Bus/tram/metro;Nederland;2017;5.5
552;Bus/tram/metro;Noord-Nederland (LD);2010;0.6
553;Bus/tram/metro;Noord-Nederland (LD);2011;0.5
554;Bus/tram/metro;Noord-Nederland (LD);2012;0.6
555;Bus/tram/metro;Noord-Nederland (LD);2013;0.5
556;Bus/tram/metro;Noord-Nederland (LD);2014;0.6
557;Bus/tram/metro;Noord-Nederland (LD);2015;0.6
558;Bus/tram/metro;Noord-Nederland (LD);2016;0.6
559;Bus/tram/metro;Noord-Nederland (LD);2017;0.7
560;Bus/tram/metro;Oost-Nederland (LD);2010;0.9
561;Bus/tram/metro;Oost-Nederland (LD);2011;1.0
562;Bus/tram/metro;Oost-Nederland (LD);2012;0.7
563;Bus/tram/metro;Oost-Nederland (LD);2013;0.7
564;Bus/tram/metro;Oost-Nederland (LD);2014;0.8
565;Bus/tram/metro;Oost-Nederland (LD);2015;0.8
566;Bus/tram/metro;Oost-Nederland (LD);2016;0.7
567;Bus/tram/metro;Oost-Nederland (LD);2017;0.7
568;Bus/tram/metro;West-Nederland (LD);2010;3.4
569;Bus/tram/metro;West-Nederland (LD);2011;3.7
570;Bus/tram/metro;West-Nederland (LD);2012;3.3
571;Bus/tram/metro;West-Nederland (LD);2013;3.5
572;Bus/tram/metro;West-Nederland (LD);2014;3.3
573;Bus/tram/metro;West-Nederland (LD);2015;3.5
574;Bus/tram/metro;West-Nederland (LD);2016;3.7
575;Bus/tram/metro;West-Nederland (LD);2017;3.4
576;Bus/tram/metro;Zuid-Nederland (LD);2010;0.8
577;Bus/tram/metro;Zuid-Nederland (LD);2011;0.7
578;Bus/tram/metro;Zuid-Nederland (LD);2012;0.7
579;Bus/tram/metro;Zuid-Nederland (LD);2013;0.7
580;Bus/tram/metro;Zuid-Nederland (LD);2014;0.7
581;Bus/tram/metro;Zuid-Nederland (LD);2015;0.8
582;Bus/tram/metro;Zuid-Nederland (LD);2016;0.9
583;Bus/tram/metro;Zuid-Nederland (LD);2017;0.7
584;Bus/tram/metro;Groningen (PV);2010;0.2
585;Bus/tram/metro;Groningen (PV);2011;0.2
586;Bus/tram/metro;Groningen (PV);2012;0.3
587;Bus/tram/metro;Groningen (PV);2013;0.2
588;Bus/tram/metro;Groningen (PV);2014;0.2
589;Bus/tram/metro;Groningen (PV);2015;0.2
590;Bus/tram/metro;Groningen (PV);2016;0.2
591;Bus/tram/metro;Groningen (PV);2017;0.2
592;Bus/tram/metro;Friesland (PV);2010;0.2
593;Bus/tram/metro;Friesland (PV);2011;0.2
594;Bus/tram/metro;Friesland (PV);2012;0.2
595;Bus/tram/metro;Friesland (PV);2013;0.2
596;Bus/tram/metro;Friesland (PV);2014;0.2
597;Bus/tram/metro;Friesland (PV);2015;0.2
598;Bus/tram/metro;Friesland (PV);2016;0.2
599;Bus/tram/metro;Friesland (PV);2017;0.2
600;Bus/tram/metro;Drenthe (PV);2010;0.1
601;Bus/tram/metro;Drenthe (PV);2011;0.1
602;Bus/tram/metro;Drenthe (PV);2012;0.1
603;Bus/tram/metro;Drenthe (PV);2013;0.1
604;Bus/tram/metro;Drenthe (PV);2014;0.1
605;Bus/tram/metro;Drenthe (PV);2015;0.1
606;Bus/tram/metro;Drenthe (PV);2016;0.1
607;Bus/tram/metro;Drenthe (PV);2017;0.2
608;Bus/tram/metro;Overijssel (PV);2010;0.2
609;Bus/tram/metro;Overijssel (PV);2011;0.2
610;Bus/tram/metro;Overijssel (PV);2012;0.1
611;Bus/tram/metro;Overijssel (PV);2013;0.2
612;Bus/tram/metro;Overijssel (PV);2014;0.2
613;Bus/tram/metro;Overijssel (PV);2015;0.2
614;Bus/tram/metro;Overijssel (PV);2016;0.1
615;Bus/tram/metro;Overijssel (PV);2017;0.1
616;Bus/tram/metro;Flevoland (PV);2010;0.2
617;Bus/tram/metro;Flevoland (PV);2011;0.2
618;Bus/tram/metro;Flevoland (PV);2012;0.2
619;Bus/tram/metro;Flevoland (PV);2013;0.2
620;Bus/tram/metro;Flevoland (PV);2014;0.2
621;Bus/tram/metro;Flevoland (PV);2015;0.2
622;Bus/tram/metro;Flevoland (PV);2016;0.2
623;Bus/tram/metro;Flevoland (PV);2017;0.2
624;Bus/tram/metro;Gelderland (PV);2010;0.4
625;Bus/tram/metro;Gelderland (PV);2011;0.6
626;Bus/tram/metro;Gelderland (PV);2012;0.4
627;Bus/tram/metro;Gelderland (PV);2013;0.4
628;Bus/tram/metro;Gelderland (PV);2014;0.4
629;Bus/tram/metro;Gelderland (PV);2015;0.5
630;Bus/tram/metro;Gelderland (PV);2016;0.4
631;Bus/tram/metro;Gelderland (PV);2017;0.5
632;Bus/tram/metro;Utrecht (PV);2010;0.4
633;Bus/tram/metro;Utrecht (PV);2011;0.4
634;Bus/tram/metro;Utrecht (PV);2012;0.4
635;Bus/tram/metro;Utrecht (PV);2013;0.4
636;Bus/tram/metro;Utrecht (PV);2014;0.4
637;Bus/tram/metro;Utrecht (PV);2015;0.3
638;Bus/tram/metro;Utrecht (PV);2016;0.4
639;Bus/tram/metro;Utrecht (PV);2017;0.4
640;Bus/tram/metro;Noord-Holland (PV);2010;1.3
641;Bus/tram/metro;Noord-Holland (PV);2011;1.4
642;Bus/tram/metro;Noord-Holland (PV);2012;1.3
643;Bus/tram/metro;Noord-Holland (PV);2013;1.3
644;Bus/tram/metro;Noord-Holland (PV);2014;1.2
645;Bus/tram/metro;Noord-Holland (PV);2015;1.3
646;Bus/tram/metro;Noord-Holland (PV);2016;1.3
647;Bus/tram/metro;Noord-Holland (PV);2017;1.3
648;Bus/tram/metro;Zuid-Holland (PV);2010;1.6
649;Bus/tram/metro;Zuid-Holland (PV);2011;1.8
650;Bus/tram/metro;Zuid-Holland (PV);2012;1.5
651;Bus/tram/metro;Zuid-Holland (PV);2013;1.7
652;Bus/tram/metro;Zuid-Holland (PV);2014;1.6
653;Bus/tram/metro;Zuid-Holland (PV);2015;1.8
654;Bus/tram/metro;Zuid-Holland (PV);2016;1.9
655;Bus/tram/metro;Zuid-Holland (PV);2017;1.7
656;Bus/tram/metro;Zeeland (PV);2010;0.1
657;Bus/tram/metro;Zeeland (PV);2011;0.1
658;Bus/tram/metro;Zeeland (PV);2012;0.1
659;Bus/tram/metro;Zeeland (PV);2013;0.1
660;Bus/tram/metro;Zeeland (PV);2014;0.1
661;Bus/tram/metro;Zeeland (PV);2015;0.1
662;Bus/tram/metro;Zeeland (PV);2016;0.1
663;Bus/tram/metro;Zeeland (PV);2017;0.1
664;Bus/tram/metro;Noord-Brabant (PV);2010;0.5
665;Bus/tram/metro;Noord-Brabant (PV);2011;0.5
666;Bus/tram/metro;Noord-Brabant (PV);2012;0.5
667;Bus/tram/metro;Noord-Brabant (PV);2013;0.5
668;Bus/tram/metro;Noord-Brabant (PV);2014;0.4
669;Bus/tram/metro;Noord-Brabant (PV);2015;0.6
670;Bus/tram/metro;Noord-Brabant (PV);2016;0.6
671;Bus/tram/metro;Noord-Brabant (PV);2017;0.5
672;Bus/tram/metro;Limburg (PV);2010;0.3
673;Bus/tram/metro;Limburg (PV);2011;0.2
674;Bus/tram/metro;Limburg (PV);2012;0.3
675;Bus/tram/metro;Limburg (PV);2013;0.2
676;Bus/tram/metro;Limburg (PV);2014;0.3
677;Bus/tram/metro;Limburg (PV);2015;0.2
678;Bus/tram/metro;Limburg (PV);2016;0.3
679;Bus/tram/metro;Limburg (PV);2017;0.2
680;Brom-/snorfiets;Nederland;2010;1.0
681;Brom-/snorfiets;Nederland;2011;1.2
682;Brom-/snorfiets;Nederland;2012;1.0
683;Brom-/snorfiets;Nederland;2013;1.1
684;Brom-/snorfiets;Nederland;2014;1.2
685;Brom-/snorfiets;Nederland;2015;1.1
686;Brom-/snorfiets;Nederland;2016;1.1
687;Brom-/snorfiets;Nederland;2017;1.0
688;Brom-/snorfiets;Noord-Nederland (LD);2010;0.1
689;Brom-/snorfiets;Noord-Nederland (LD);2011;0.1
690;Brom-/snorfiets;Noord-Nederland (LD);2012;0.1
691;Brom-/snorfiets;Noord-Nederland (LD);2013;0.1
692;Brom-/snorfiets;Noord-Nederland (LD);2014;0.1
693;Brom-/snorfiets;Noord-Nederland (LD);2015;0.1
694;Brom-/snorfiets;Noord-Nederland (LD);2016;0.1
695;Brom-/snorfiets;Noord-Nederland (LD);2017;0.1
696;Brom-/snorfiets;Oost-Nederland (LD);2010;0.2
697;Brom-/snorfiets;Oost-Nederland (LD);2011;0.2
698;Brom-/snorfiets;Oost-Nederland (LD);2012;0.2
699;Brom-/snorfiets;Oost-Nederland (LD);2013;0.2
700;Brom-/snorfiets;Oost-Nederland (LD);2014;0.2
701;Brom-/snorfiets;Oost-Nederland (LD);2015;0.2
702;Brom-/snorfiets;Oost-Nederland (LD);2016;0.2
703;Brom-/snorfiets;Oost-Nederland (LD);2017;0.2
704;Brom-/snorfiets;West-Nederland (LD);2010;0.6
705;Brom-/snorfiets;West-Nederland (LD);2011;0.7
706;Brom-/snorfiets;West-Nederland (LD);2012;0.6
707;Brom-/snorfiets;West-Nederland (LD);2013;0.5
708;Brom-/snorfiets;West-Nederland (LD);2014;0.7
709;Brom-/snorfiets;West-Nederland (LD);2015;0.6
710;Brom-/snorfiets;West-Nederland (LD);2016;0.6
711;Brom-/snorfiets;West-Nederland (LD);2017;0.7
712;Brom-/snorfiets;Zuid-Nederland (LD);2010;0.2
713;Brom-/snorfiets;Zuid-Nederland (LD);2011;0.2
714;Brom-/snorfiets;Zuid-Nederland (LD);2012;0.1
715;Brom-/snorfiets;Zuid-Nederland (LD);2013;0.2
716;Brom-/snorfiets;Zuid-Nederland (LD);2014;0.3
717;Brom-/snorfiets;Zuid-Nederland (LD);2015;0.2
718;Brom-/snorfiets;Zuid-Nederland (LD);2016;0.2
719;Brom-/snorfiets;Zuid-Nederland (LD);2017;0.2
720;Brom-/snorfiets;Groningen (PV);2010;0.0
721;Brom-/snorfiets;Groningen (PV);2011;0.0
722;Brom-/snorfiets;Groningen (PV);2012;0.0
723;Brom-/snorfiets;Groningen (PV);2013;0.0
724;Brom-/snorfiets;Groningen (PV);2014;0.0
725;Brom-/snorfiets;Groningen (PV);2015;0.0
726;Brom-/snorfiets;Groningen (PV);2016;0.0
727;Brom-/snorfiets;Groningen (PV);2017;0.0
728;Brom-/snorfiets;Friesland (PV);2010;0.0
729;Brom-/snorfiets;Friesland (PV);2011;0.0
730;Brom-/snorfiets;Friesland (PV);2012;0.0
731;Brom-/snorfiets;Friesland (PV);2013;0.0
732;Brom-/snorfiets;Friesland (PV);2014;0.0
733;Brom-/snorfiets;Friesland (PV);2015;0.0
734;Brom-/snorfiets;Friesland (PV);2016;0.0
735;Brom-/snorfiets;Friesland (PV);2017;0.0
736;Brom-/snorfiets;Drenthe (PV);2010;0.0
737;Brom-/snorfiets;Drenthe (PV);2011;0.0
738;Brom-/snorfiets;Drenthe (PV);2012;0.0
739;Brom-/snorfiets;Drenthe (PV);2013;0.0
740;Brom-/snorfiets;Drenthe (PV);2014;0.0
741;Brom-/snorfiets;Drenthe (PV);2015;0.1
742;Brom-/snorfiets;Drenthe (PV);2016;0.0
743;Brom-/snorfiets;Drenthe (PV);2017;0.0
744;Brom-/snorfiets;Overijssel (PV);2010;0.1
745;Brom-/snorfiets;Overijssel (PV);2011;0.1
746;Brom-/snorfiets;Overijssel (PV);2012;0.0
747;Brom-/snorfiets;Overijssel (PV);2013;0.1
748;Brom-/snorfiets;Overijssel (PV);2014;0.1
749;Brom-/snorfiets;Overijssel (PV);2015;0.0
750;Brom-/snorfiets;Overijssel (PV);2016;0.0
751;Brom-/snorfiets;Overijssel (PV);2017;0.0
752;Brom-/snorfiets;Flevoland (PV);2010;0.0
753;Brom-/snorfiets;Flevoland (PV);2011;0.0
754;Brom-/snorfiets;Flevoland (PV);2012;0.0
755;Brom-/snorfiets;Flevoland (PV);2013;0.0
756;Brom-/snorfiets;Flevoland (PV);2014;0.0
757;Brom-/snorfiets;Flevoland (PV);2015;0.0
758;Brom-/snorfiets;Flevoland (PV);2016;0.0
759;Brom-/snorfiets;Flevoland (PV);2017;0.0
760;Brom-/snorfiets;Gelderland (PV);2010;0.1
761;Brom-/snorfiets;Gelderland (PV);2011;0.2
762;Brom-/snorfiets;Gelderland (PV);2012;0.1
763;Brom-/snorfiets;Gelderland (PV);2013;0.2
764;Brom-/snorfiets;Gelderland (PV);2014;0.1
765;Brom-/snorfiets;Gelderland (PV);2015;0.1
766;Brom-/snorfiets;Gelderland (PV);2016;0.2
767;Brom-/snorfiets;Gelderland (PV);2017;0.1
768;Brom-/snorfiets;Utrecht (PV);2010;0.1
769;Brom-/snorfiets;Utrecht (PV);2011;0.1
770;Brom-/snorfiets;Utrecht (PV);2012;0.1
771;Brom-/snorfiets;Utrecht (PV);2013;0.1
772;Brom-/snorfiets;Utrecht (PV);2014;0.1
773;Brom-/snorfiets;Utrecht (PV);2015;0.1
774;Brom-/snorfiets;Utrecht (PV);2016;0.1
775;Brom-/snorfiets;Utrecht (PV);2017;0.1
776;Brom-/snorfiets;Noord-Holland (PV);2010;0.2
777;Brom-/snorfiets;Noord-Holland (PV);2011;0.3
778;Brom-/snorfiets;Noord-Holland (PV);2012;0.2
779;Brom-/snorfiets;Noord-Holland (PV);2013;0.2
780;Brom-/snorfiets;Noord-Holland (PV);2014;0.2
781;Brom-/snorfiets;Noord-Holland (PV);2015;0.2
782;Brom-/snorfiets;Noord-Holland (PV);2016;0.2
783;Brom-/snorfiets;Noord-Holland (PV);2017;0.3
784;Brom-/snorfiets;Zuid-Holland (PV);2010;0.2
785;Brom-/snorfiets;Zuid-Holland (PV);2011;0.3
786;Brom-/snorfiets;Zuid-Holland (PV);2012;0.3
787;Brom-/snorfiets;Zuid-Holland (PV);2013;0.3
788;Brom-/snorfiets;Zuid-Holland (PV);2014;0.4
789;Brom-/snorfiets;Zuid-Holland (PV);2015;0.2
790;Brom-/snorfiets;Zuid-Holland (PV);2016;0.3
791;Brom-/snorfiets;Zuid-Holland (PV);2017;0.3
792;Brom-/snorfiets;Zeeland (PV);2010;0.0
793;Brom-/snorfiets;Zeeland (PV);2011;0.0
794;Brom-/snorfiets;Zeeland (PV);2012;0.0
795;Brom-/snorfiets;Zeeland (PV);2013;0.0
796;Brom-/snorfiets;Zeeland (PV);2014;0.0
797;Brom-/snorfiets;Zeeland (PV);2015;0.0
798;Brom-/snorfiets;Zeeland (PV);2016;0.0
799;Brom-/snorfiets;Zeeland (PV);2017;0.0
800;Brom-/snorfiets;Noord-Brabant (PV);2010;0.1
801;Brom-/snorfiets;Noord-Brabant (PV);2011;0.1
802;Brom-/snorfiets;Noord-Brabant (PV);2012;0.1
803;Brom-/snorfiets;Noord-Brabant (PV);2013;0.2
804;Brom-/snorfiets;Noord-Brabant (PV);2014;0.2
805;Brom-/snorfiets;Noord-Brabant (PV);2015;0.1
806;Brom-/snorfiets;Noord-Brabant (PV);2016;0.1
807;Brom-/snorfiets;Noord-Brabant (PV);2017;0.1
808;Brom-/snorfiets;Limburg (PV);2010;0.1
809;Brom-/snorfiets;Limburg (PV);2011;0.1
810;Brom-/snorfiets;Limburg (PV);2012;0.1
811;Brom-/snorfiets;Limburg (PV);2013;0.0
812;Brom-/snorfiets;Limburg (PV);2014;0.1
813;Brom-/snorfiets;Limburg (PV);2015;0.1
814;Brom-/snorfiets;Limburg (PV);2016;0.1
815;Brom-/snorfiets;Limburg (PV);2017;0.0
816;Fiets;Nederland;2010;13.7
817;Fiets;Nederland;2011;14.9
818;Fiets;Nederland;2012;14.7
819;Fiets;Nederland;2013;14.5
820;Fiets;Nederland;2014;16.3
821;Fiets;Nederland;2015;15.0
822;Fiets;Nederland;2016;14.6
823;Fiets;Nederland;2017;14.5
824;Fiets;Noord-Nederland (LD);2010;1.5
825;Fiets;Noord-Nederland (LD);2011;1.7
826;Fiets;Noord-Nederland (LD);2012;1.6
827;Fiets;Noord-Nederland (LD);2013;1.6
828;Fiets;Noord-Nederland (LD);2014;1.7
829;Fiets;Noord-Nederland (LD);2015;1.7
830;Fiets;Noord-Nederland (LD);2016;1.5
831;Fiets;Noord-Nederland (LD);2017;1.5
832;Fiets;Oost-Nederland (LD);2010;3.1
833;Fiets;Oost-Nederland (LD);2011;3.3
834;Fiets;Oost-Nederland (LD);2012;3.2
835;Fiets;Oost-Nederland (LD);2013;3.2
836;Fiets;Oost-Nederland (LD);2014;3.6
837;Fiets;Oost-Nederland (LD);2015;3.2
838;Fiets;Oost-Nederland (LD);2016;3.3
839;Fiets;Oost-Nederland (LD);2017;3.2
840;Fiets;West-Nederland (LD);2010;6.2
841;Fiets;West-Nederland (LD);2011;6.8
842;Fiets;West-Nederland (LD);2012;7.0
843;Fiets;West-Nederland (LD);2013;7.0
844;Fiets;West-Nederland (LD);2014;7.8
845;Fiets;West-Nederland (LD);2015;7.1
846;Fiets;West-Nederland (LD);2016;7.0
847;Fiets;West-Nederland (LD);2017;7.0
848;Fiets;Zuid-Nederland (LD);2010;2.8
849;Fiets;Zuid-Nederland (LD);2011;3.1
850;Fiets;Zuid-Nederland (LD);2012;2.9
851;Fiets;Zuid-Nederland (LD);2013;2.8
852;Fiets;Zuid-Nederland (LD);2014;3.2
853;Fiets;Zuid-Nederland (LD);2015;2.9
854;Fiets;Zuid-Nederland (LD);2016;2.9
855;Fiets;Zuid-Nederland (LD);2017;2.7
856;Fiets;Groningen (PV);2010;0.5
857;Fiets;Groningen (PV);2011;0.7
858;Fiets;Groningen (PV);2012;0.6
859;Fiets;Groningen (PV);2013;0.6
860;Fiets;Groningen (PV);2014;0.6
861;Fiets;Groningen (PV);2015;0.7
862;Fiets;Groningen (PV);2016;0.5
863;Fiets;Groningen (PV);2017;0.6
864;Fiets;Friesland (PV);2010;0.6
865;Fiets;Friesland (PV);2011;0.6
866;Fiets;Friesland (PV);2012;0.6
867;Fiets;Friesland (PV);2013;0.6
868;Fiets;Friesland (PV);2014;0.6
869;Fiets;Friesland (PV);2015;0.6
870;Fiets;Friesland (PV);2016;0.5
871;Fiets;Friesland (PV);2017;0.5
872;Fiets;Drenthe (PV);2010;0.4
873;Fiets;Drenthe (PV);2011;0.4
874;Fiets;Drenthe (PV);2012;0.4
875;Fiets;Drenthe (PV);2013;0.5
876;Fiets;Drenthe (PV);2014;0.4
877;Fiets;Drenthe (PV);2015;0.5
878;Fiets;Drenthe (PV);2016;0.5
879;Fiets;Drenthe (PV);2017;0.4
880;Fiets;Overijssel (PV);2010;1.1
881;Fiets;Overijssel (PV);2011;1.2
882;Fiets;Overijssel (PV);2012;1.1
883;Fiets;Overijssel (PV);2013;1.1
884;Fiets;Overijssel (PV);2014;1.2
885;Fiets;Overijssel (PV);2015;1.1
886;Fiets;Overijssel (PV);2016;1.1
887;Fiets;Overijssel (PV);2017;1.1
888;Fiets;Flevoland (PV);2010;0.3
889;Fiets;Flevoland (PV);2011;0.3
890;Fiets;Flevoland (PV);2012;0.2
891;Fiets;Flevoland (PV);2013;0.2
892;Fiets;Flevoland (PV);2014;0.3
893;Fiets;Flevoland (PV);2015;0.2
894;Fiets;Flevoland (PV);2016;0.2
895;Fiets;Flevoland (PV);2017;0.3
896;Fiets;Gelderland (PV);2010;1.8
897;Fiets;Gelderland (PV);2011;1.9
898;Fiets;Gelderland (PV);2012;1.8
899;Fiets;Gelderland (PV);2013;1.8
900;Fiets;Gelderland (PV);2014;2.1
901;Fiets;Gelderland (PV);2015;1.8
902;Fiets;Gelderland (PV);2016;1.9
903;Fiets;Gelderland (PV);2017;1.9
904;Fiets;Utrecht (PV);2010;1.1
905;Fiets;Utrecht (PV);2011;1.3
906;Fiets;Utrecht (PV);2012;1.2
907;Fiets;Utrecht (PV);2013;1.3
908;Fiets;Utrecht (PV);2014;1.4
909;Fiets;Utrecht (PV);2015;1.2
910;Fiets;Utrecht (PV);2016;1.2
911;Fiets;Utrecht (PV);2017;1.2
912;Fiets;Noord-Holland (PV);2010;2.3
913;Fiets;Noord-Holland (PV);2011;2.4
914;Fiets;Noord-Holland (PV);2012;2.7
915;Fiets;Noord-Holland (PV);2013;2.4
916;Fiets;Noord-Holland (PV);2014;2.9
917;Fiets;Noord-Holland (PV);2015;2.7
918;Fiets;Noord-Holland (PV);2016;2.6
919;Fiets;Noord-Holland (PV);2017;2.6
920;Fiets;Zuid-Holland (PV);2010;2.5
921;Fiets;Zuid-Holland (PV);2011;2.8
922;Fiets;Zuid-Holland (PV);2012;2.8
923;Fiets;Zuid-Holland (PV);2013;3.0
924;Fiets;Zuid-Holland (PV);2014;3.1
925;Fiets;Zuid-Holland (PV);2015;2.9
926;Fiets;Zuid-Holland (PV);2016;2.8
927;Fiets;Zuid-Holland (PV);2017;2.9
928;Fiets;Zeeland (PV);2010;0.3
929;Fiets;Zeeland (PV);2011;0.3
930;Fiets;Zeeland (PV);2012;0.3
931;Fiets;Zeeland (PV);2013;0.3
932;Fiets;Zeeland (PV);2014;0.4
933;Fiets;Zeeland (PV);2015;0.4
934;Fiets;Zeeland (PV);2016;0.3
935;Fiets;Zeeland (PV);2017;0.4
936;Fiets;Noord-Brabant (PV);2010;2.0
937;Fiets;Noord-Brabant (PV);2011;2.4
938;Fiets;Noord-Brabant (PV);2012;2.2
939;Fiets;Noord-Brabant (PV);2013;2.1
940;Fiets;Noord-Brabant (PV);2014;2.4
941;Fiets;Noord-Brabant (PV);2015;2.2
942;Fiets;Noord-Brabant (PV);2016;2.2
943;Fiets;Noord-Brabant (PV);2017;1.9
944;Fiets;Limburg (PV);2010;0.8
945;Fiets;Limburg (PV);2011;0.7
946;Fiets;Limburg (PV);2012;0.8
947;Fiets;Limburg (PV);2013;0.7
948;Fiets;Limburg (PV);2014;0.8
949;Fiets;Limburg (PV);2015;0.7
950;Fiets;Limburg (PV);2016;0.7
951;Fiets;Limburg (PV);2017;0.7
952;Lopen;Nederland;2010;5.8
953;Lopen;Nederland;2011;5.4
954;Lopen;Nederland;2012;5.4
955;Lopen;Nederland;2013;5.5
956;Lopen;Nederland;2014;5.7
957;Lopen;Nederland;2015;5.4
958;Lopen;Nederland;2016;5.3
959;Lopen;Nederland;2017;5.4
960;Lopen;Noord-Nederland (LD);2010;0.6
961;Lopen;Noord-Nederland (LD);2011;0.5
962;Lopen;Noord-Nederland (LD);2012;0.5
963;Lopen;Noord-Nederland (LD);2013;0.5
964;Lopen;Noord-Nederland (LD);2014;0.5
965;Lopen;Noord-Nederland (LD);2015;0.5
966;Lopen;Noord-Nederland (LD);2016;0.5
967;Lopen;Noord-Nederland (LD);2017;0.5
968;Lopen;Oost-Nederland (LD);2010;1.2
969;Lopen;Oost-Nederland (LD);2011;1.0
970;Lopen;Oost-Nederland (LD);2012;1.1
971;Lopen;Oost-Nederland (LD);2013;1.0
972;Lopen;Oost-Nederland (LD);2014;1.1
973;Lopen;Oost-Nederland (LD);2015;1.1
974;Lopen;Oost-Nederland (LD);2016;1.0
975;Lopen;Oost-Nederland (LD);2017;1.1
976;Lopen;West-Nederland (LD);2010;2.8
977;Lopen;West-Nederland (LD);2011;2.7
978;Lopen;West-Nederland (LD);2012;2.7
979;Lopen;West-Nederland (LD);2013;2.8
980;Lopen;West-Nederland (LD);2014;2.9
981;Lopen;West-Nederland (LD);2015;2.7
982;Lopen;West-Nederland (LD);2016;2.7
983;Lopen;West-Nederland (LD);2017;2.7
984;Lopen;Zuid-Nederland (LD);2010;1.2
985;Lopen;Zuid-Nederland (LD);2011;1.2
986;Lopen;Zuid-Nederland (LD);2012;1.2
987;Lopen;Zuid-Nederland (LD);2013;1.2
988;Lopen;Zuid-Nederland (LD);2014;1.2
989;Lopen;Zuid-Nederland (LD);2015;1.1
990;Lopen;Zuid-Nederland (LD);2016;1.1
991;Lopen;Zuid-Nederland (LD);2017;1.1
992;Lopen;Groningen (PV);2010;0.2
993;Lopen;Groningen (PV);2011;0.2
994;Lopen;Groningen (PV);2012;0.2
995;Lopen;Groningen (PV);2013;0.2
996;Lopen;Groningen (PV);2014;0.2
997;Lopen;Groningen (PV);2015;0.2
998;Lopen;Groningen (PV);2016;0.2
999;Lopen;Groningen (PV);2017;0.2
1000;Lopen;Friesland (PV);2010;0.2
1001;Lopen;Friesland (PV);2011;0.2
1002;Lopen;Friesland (PV);2012;0.2
1003;Lopen;Friesland (PV);2013;0.2
1004;Lopen;Friesland (PV);2014;0.2
1005;Lopen;Friesland (PV);2015;0.2
1006;Lopen;Friesland (PV);2016;0.2
1007;Lopen;Friesland (PV);2017;0.2
1008;Lopen;Drenthe (PV);2010;0.2
1009;Lopen;Drenthe (PV);2011;0.1
1010;Lopen;Drenthe (PV);2012;0.1
1011;Lopen;Drenthe (PV);2013;0.2
1012;Lopen;Drenthe (PV);2014;0.1
1013;Lopen;Drenthe (PV);2015;0.1
1014;Lopen;Drenthe (PV);2016;0.1
1015;Lopen;Drenthe (PV);2017;0.1
1016;Lopen;Overijssel (PV);2010;0.3
1017;Lopen;Overijssel (PV);2011;0.3
1018;Lopen;Overijssel (PV);2012;0.3
1019;Lopen;Overijssel (PV);2013;0.3
1020;Lopen;Overijssel (PV);2014;0.4
1021;Lopen;Overijssel (PV);2015;0.3
1022;Lopen;Overijssel (PV);2016;0.3
1023;Lopen;Overijssel (PV);2017;0.3
1024;Lopen;Flevoland (PV);2010;0.1
1025;Lopen;Flevoland (PV);2011;0.1
1026;Lopen;Flevoland (PV);2012;0.2
1027;Lopen;Flevoland (PV);2013;0.1
1028;Lopen;Flevoland (PV);2014;0.1
1029;Lopen;Flevoland (PV);2015;0.1
1030;Lopen;Flevoland (PV);2016;0.1
1031;Lopen;Flevoland (PV);2017;0.1
1032;Lopen;Gelderland (PV);2010;0.7
1033;Lopen;Gelderland (PV);2011;0.6
1034;Lopen;Gelderland (PV);2012;0.6
1035;Lopen;Gelderland (PV);2013;0.6
1036;Lopen;Gelderland (PV);2014;0.6
1037;Lopen;Gelderland (PV);2015;0.6
1038;Lopen;Gelderland (PV);2016;0.6
1039;Lopen;Gelderland (PV);2017;0.6
1040;Lopen;Utrecht (PV);2010;0.4
1041;Lopen;Utrecht (PV);2011;0.4
1042;Lopen;Utrecht (PV);2012;0.4
1043;Lopen;Utrecht (PV);2013;0.4
1044;Lopen;Utrecht (PV);2014;0.4
1045;Lopen;Utrecht (PV);2015;0.4
1046;Lopen;Utrecht (PV);2016;0.4
1047;Lopen;Utrecht (PV);2017;0.4
1048;Lopen;Noord-Holland (PV);2010;1.0
1049;Lopen;Noord-Holland (PV);2011;1.0
1050;Lopen;Noord-Holland (PV);2012;1.0
1051;Lopen;Noord-Holland (PV);2013;1.0
1052;Lopen;Noord-Holland (PV);2014;1.0
1053;Lopen;Noord-Holland (PV);2015;0.9
1054;Lopen;Noord-Holland (PV);2016;1.0
1055;Lopen;Noord-Holland (PV);2017;1.0
1056;Lopen;Zuid-Holland (PV);2010;1.2
1057;Lopen;Zuid-Holland (PV);2011;1.3
1058;Lopen;Zuid-Holland (PV);2012;1.2
1059;Lopen;Zuid-Holland (PV);2013;1.2
1060;Lopen;Zuid-Holland (PV);2014;1.3
1061;Lopen;Zuid-Holland (PV);2015;1.2
1062;Lopen;Zuid-Holland (PV);2016;1.3
1063;Lopen;Zuid-Holland (PV);2017;1.3
1064;Lopen;Zeeland (PV);2010;0.1
1065;Lopen;Zeeland (PV);2011;0.1
1066;Lopen;Zeeland (PV);2012;0.1
1067;Lopen;Zeeland (PV);2013;0.1
1068;Lopen;Zeeland (PV);2014;0.1
1069;Lopen;Zeeland (PV);2015;0.1
