ID;Mestsoorten;HoeveelheidMestEnMineralenInDeMest;Perioden;TotaalGetransporteerdMestaanbod_1;MestafvoerDoorLandbouwbedrijven_2;MestafvoerDoorMestverwerkers_3;MestaanvoerUitHetBuitenland_4;TotaalGetransporteerdeMestafzet_5;MestaanvoerDoorLandbouwbedrijven_6;MestaanvoerDoorMestverwerkers_7;MestafvoerNaarHetBuitenland_8;TotaalMesttransportsaldo_9;SaldoMesttransportMestverwerkers_10;SaldoMesttransportBuitenland_11;Balansverschil_12
695;Vaste mest van overige diersoorten;Fosfaat in getransporteerde mest;2009;4.7;4.4;0.0;0.3;5.1;2.1;2.1;1.0;2.3;2.1;0.6;-0.4
696;Vaste mest van overige diersoorten;Fosfaat in getransporteerde mest;2010;5.0;4.6;0.0;0.4;5.0;1.9;1.9;1.2;2.7;1.9;0.8;0.0
697;Vaste mest van overige diersoorten;Fosfaat in getransporteerde mest;2011;5.5;5.1;0.0;0.4;5.4;2.5;1.8;1.1;2.6;1.8;0.7;0.1
698;Vaste mest van overige diersoorten;Fosfaat in getransporteerde mest;2012;4.6;4.0;0.0;0.6;5.5;2.0;2.6;0.9;2.0;2.6;0.3;-0.9
699;Vaste mest van overige diersoorten;Fosfaat in getransporteerde mest;2013;5.0;4.2;0.0;0.8;6.1;2.1;3.2;0.8;2.1;3.2;0.0;-1.0
700;Vaste mest van overige diersoorten;Kali in getransporteerde mest;1994;;;0.0;;;;;;;;;
701;Vaste mest van overige diersoorten;Kali in getransporteerde mest;1995;;;0.0;;;;0.0;;;0.0;;
702;Vaste mest van overige diersoorten;Kali in getransporteerde mest;1996;;;0.0;0.0;;;;;;;;
703;Vaste mest van overige diersoorten;Kali in getransporteerde mest;1997;;;;;;;;;;;;
704;Vaste mest van overige diersoorten;Kali in getransporteerde mest;1998;;;0.0;;;;0.0;;;0.0;;
705;Vaste mest van overige diersoorten;Kali in getransporteerde mest;1999;2.5;2.5;0.0;0.0;2.1;2.0;0.0;0.1;0.5;0.0;0.1;0.4
706;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2000;2.3;2.3;0.0;0.0;2.0;1.8;0.0;0.2;0.5;0.0;0.2;0.3
707;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2001;3.5;3.5;0.0;0.0;2.9;2.5;0.0;0.4;1.0;0.0;0.4;0.6
708;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2002;4.5;4.3;0.0;0.2;3.9;3.1;0.0;0.9;1.3;0.0;0.7;0.6
709;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2003;5.8;5.3;0.0;0.5;4.7;3.7;0.0;1.0;1.7;0.0;0.5;1.1
710;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2004;6.2;5.7;0.0;0.4;6.6;5.4;0.0;1.2;0.3;0.0;0.8;-0.5
711;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2005;4.0;4.0;0.0;0.0;3.3;2.8;0.0;0.4;1.1;0.0;0.4;0.7
712;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2006;7.8;7.3;0.0;0.5;8.4;2.7;5.5;0.3;4.6;5.5;-0.2;-0.6
713;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2007;10.2;9.0;0.0;1.2;10.8;3.3;7.0;0.5;5.7;7.0;-0.7;-0.6
714;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2008;9.3;8.4;0.0;0.9;8.5;3.1;4.7;0.7;5.3;4.7;-0.2;0.8
715;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2009;10.5;9.4;0.0;1.1;10.8;4.5;4.9;1.4;4.9;4.9;0.4;-0.3
716;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2010;10.5;9.4;0.0;1.2;10.3;4.4;4.4;1.5;5.0;4.4;0.3;0.3
717;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2011;11.3;10.0;0.0;1.3;10.8;5.8;3.8;1.2;4.3;3.8;-0.1;0.5
718;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2012;10.2;8.3;0.0;1.9;12.1;5.7;5.5;1.0;2.6;5.5;-0.9;-2.0
719;Vaste mest van overige diersoorten;Kali in getransporteerde mest;2013;11.2;8.6;0.0;2.6;13.4;5.7;6.9;0.8;2.9;6.9;-1.8;-2.2
720;Gemengde mest;Hoeveelheid getransporteerde mest;1994;253.0;242.5;10.5;0.0;1346.8;1325.7;0.1;21.0;-1083.3;-10.4;21.0;-1093.8
721;Gemengde mest;Hoeveelheid getransporteerde mest;1995;246.0;227.9;17.8;0.4;1658.7;1616.3;2.4;40.0;-1388.5;-15.4;39.6;-1412.7
722;Gemengde mest;Hoeveelheid getransporteerde mest;1996;234.9;201.1;33.0;0.8;1638.8;1619.4;1.7;17.8;-1418.3;-31.3;16.9;-1403.9
723;Gemengde mest;Hoeveelheid getransporteerde mest;1997;430.4;430.4;;;2314.3;2272.5;;41.8;-1842.0;0.0;41.8;-1883.8
724;Gemengde mest;Hoeveelheid getransporteerde mest;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
725;Gemengde mest;Hoeveelheid getransporteerde mest;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
726;Gemengde mest;Hoeveelheid getransporteerde mest;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
727;Gemengde mest;Hoeveelheid getransporteerde mest;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
728;Gemengde mest;Hoeveelheid getransporteerde mest;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
729;Gemengde mest;Hoeveelheid getransporteerde mest;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
730;Gemengde mest;Hoeveelheid getransporteerde mest;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
731;Gemengde mest;Hoeveelheid getransporteerde mest;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
732;Gemengde mest;Hoeveelheid getransporteerde mest;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
733;Gemengde mest;Hoeveelheid getransporteerde mest;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
734;Gemengde mest;Hoeveelheid getransporteerde mest;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
735;Gemengde mest;Hoeveelheid getransporteerde mest;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
736;Gemengde mest;Hoeveelheid getransporteerde mest;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
737;Gemengde mest;Hoeveelheid getransporteerde mest;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
738;Gemengde mest;Hoeveelheid getransporteerde mest;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
739;Gemengde mest;Hoeveelheid getransporteerde mest;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
740;Gemengde mest;Stikstof in getransporteerde mest;1994;;;;;;;;;;;;
741;Gemengde mest;Stikstof in getransporteerde mest;1995;;;;;;;;;;;;
742;Gemengde mest;Stikstof in getransporteerde mest;1996;;;;;;;;;;;;
743;Gemengde mest;Stikstof in getransporteerde mest;1997;;;;;;;;;;0.0;;
744;Gemengde mest;Stikstof in getransporteerde mest;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
745;Gemengde mest;Stikstof in getransporteerde mest;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
746;Gemengde mest;Stikstof in getransporteerde mest;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
747;Gemengde mest;Stikstof in getransporteerde mest;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
748;Gemengde mest;Stikstof in getransporteerde mest;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
749;Gemengde mest;Stikstof in getransporteerde mest;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
750;Gemengde mest;Stikstof in getransporteerde mest;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
751;Gemengde mest;Stikstof in getransporteerde mest;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
752;Gemengde mest;Stikstof in getransporteerde mest;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
753;Gemengde mest;Stikstof in getransporteerde mest;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
754;Gemengde mest;Stikstof in getransporteerde mest;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
755;Gemengde mest;Stikstof in getransporteerde mest;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
756;Gemengde mest;Stikstof in getransporteerde mest;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
757;Gemengde mest;Stikstof in getransporteerde mest;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
758;Gemengde mest;Stikstof in getransporteerde mest;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
759;Gemengde mest;Stikstof in getransporteerde mest;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
760;Gemengde mest;Fosfaat in getransporteerde mest;1994;;;;;;;;;;;;
761;Gemengde mest;Fosfaat in getransporteerde mest;1995;;;;;;;;;;;;
762;Gemengde mest;Fosfaat in getransporteerde mest;1996;;;;;;;;;;;;
763;Gemengde mest;Fosfaat in getransporteerde mest;1997;;;;;;;;;;0.0;;
764;Gemengde mest;Fosfaat in getransporteerde mest;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
765;Gemengde mest;Fosfaat in getransporteerde mest;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
766;Gemengde mest;Fosfaat in getransporteerde mest;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
767;Gemengde mest;Fosfaat in getransporteerde mest;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
768;Gemengde mest;Fosfaat in getransporteerde mest;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
769;Gemengde mest;Fosfaat in getransporteerde mest;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
770;Gemengde mest;Fosfaat in getransporteerde mest;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
771;Gemengde mest;Fosfaat in getransporteerde mest;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
772;Gemengde mest;Fosfaat in getransporteerde mest;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
773;Gemengde mest;Fosfaat in getransporteerde mest;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
774;Gemengde mest;Fosfaat in getransporteerde mest;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
775;Gemengde mest;Fosfaat in getransporteerde mest;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
776;Gemengde mest;Fosfaat in getransporteerde mest;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
777;Gemengde mest;Fosfaat in getransporteerde mest;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
778;Gemengde mest;Fosfaat in getransporteerde mest;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
779;Gemengde mest;Fosfaat in getransporteerde mest;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
780;Gemengde mest;Kali in getransporteerde mest;1994;;;;;;;;;;;;
781;Gemengde mest;Kali in getransporteerde mest;1995;;;;;;;;;;;;
782;Gemengde mest;Kali in getransporteerde mest;1996;;;;;;;;;;;;
783;Gemengde mest;Kali in getransporteerde mest;1997;;;;;;;;;;0.0;;
784;Gemengde mest;Kali in getransporteerde mest;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
785;Gemengde mest;Kali in getransporteerde mest;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
786;Gemengde mest;Kali in getransporteerde mest;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
787;Gemengde mest;Kali in getransporteerde mest;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
788;Gemengde mest;Kali in getransporteerde mest;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
789;Gemengde mest;Kali in getransporteerde mest;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
790;Gemengde mest;Kali in getransporteerde mest;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
791;Gemengde mest;Kali in getransporteerde mest;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
792;Gemengde mest;Kali in getransporteerde mest;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
793;Gemengde mest;Kali in getransporteerde mest;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
794;Gemengde mest;Kali in getransporteerde mest;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
795;Gemengde mest;Kali in getransporteerde mest;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
796;Gemengde mest;Kali in getransporteerde mest;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
797;Gemengde mest;Kali in getransporteerde mest;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
798;Gemengde mest;Kali in getransporteerde mest;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
799;Gemengde mest;Kali in getransporteerde mest;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
800;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;1994;107.7;0.0;107.7;0.0;98.5;97.8;0.0;0.7;-97.8;-107.7;0.7;9.2
801;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;1995;149.2;0.0;149.2;0.0;116.2;116.1;0.0;0.1;-116.1;-149.2;0.1;33.0
802;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;1996;140.3;0.0;140.3;0.0;102.6;102.6;0.0;0.0;-102.6;-140.3;0.0;37.7
803;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;1997;93.0;0.0;93.0;;93.0;90.0;3.0;0.0;-90.0;-90.0;0.0;0.0
804;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;1998;120.7;0.0;120.7;0.0;103.2;86.5;15.0;1.7;-86.5;-105.7;1.7;17.5
805;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;1999;110.3;0.0;110.3;0.0;96.7;71.7;7.0;18.0;-71.7;-103.3;18.0;13.6
806;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2000;117.1;0.0;117.1;0.0;97.5;48.7;5.0;43.8;-48.7;-112.1;43.8;19.6
807;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2001;117.0;0.0;117.0;0.0;98.8;58.4;8.0;32.4;-58.4;-109.0;32.4;18.2
808;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2002;95.6;0.0;95.6;0.0;78.6;57.8;1.6;19.2;-57.8;-94.0;19.2;17.0
809;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2003;75.3;0.0;75.3;0.0;23.4;23.3;0.0;0.1;-23.3;-75.3;0.1;52.0
810;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2004;77.7;0.0;77.7;0.0;32.7;32.7;0.0;0.0;-32.7;-77.7;0.0;45.0
811;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2005;80.4;0.0;80.4;0.0;38.2;37.2;0.0;1.0;-37.2;-80.4;1.0;42.2
812;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2006;87.3;0.0;87.1;0.2;42.6;42.5;0.0;0.0;-42.5;-87.1;-0.2;44.8
813;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2007;106.7;0.0;106.7;0.0;69.5;69.5;0.0;0.0;-69.5;-106.7;0.0;37.2
814;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2008;104.8;0.0;104.8;0.0;58.8;58.8;0.0;0.0;-58.8;-104.8;0.0;45.9
815;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2009;92.1;0.0;92.1;0.0;58.8;58.8;0.0;0.0;-58.8;-92.1;0.0;33.3
816;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2010;84.8;0.0;84.8;0.0;52.8;52.8;0.0;0.0;-52.8;-84.8;0.0;31.9
817;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2011;83.3;0.0;83.3;0.0;45.0;45.0;0.0;0.0;-45.0;-83.3;0.0;38.3
818;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2012;84.0;0.0;84.0;0.0;38.6;38.2;0.0;0.3;-38.2;-84.0;0.3;45.4
819;Bewerkte dunne kalvermest;Hoeveelheid getransporteerde mest;2013;71.5;0.0;71.5;0.0;20.8;18.9;0.0;1.9;-18.9;-71.5;1.9;50.7
820;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;1994;;0.0;;0.0;;;0.0;;;;;
821;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;1995;;0.0;;0.0;;;0.0;;;;;
822;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;1996;;0.0;;0.0;;;0.0;0.0;;;0.0;
823;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;1997;;0.0;;;;;;0.0;;;0.0;
824;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;1998;;0.0;;0.0;;;;;;;;
825;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;1999;0.3;0.0;0.3;0.0;0.3;0.2;0.0;0.1;-0.2;-0.3;0.1;0.0
826;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2000;0.3;0.0;0.3;0.0;0.5;0.2;0.0;0.3;-0.2;-0.3;0.3;-0.1
827;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2001;0.3;0.0;0.3;0.0;0.4;0.2;0.0;0.2;-0.2;-0.3;0.2;-0.1
828;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2002;0.3;0.0;0.3;0.0;0.3;0.2;0.0;0.1;-0.2;-0.3;0.1;0.0
829;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2003;0.2;0.0;0.2;0.0;0.1;0.1;0.0;0.0;-0.1;-0.2;0.0;0.2
830;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2004;0.2;0.0;0.2;0.0;0.1;0.1;0.0;0.0;-0.1;-0.2;0.0;0.1
831;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2005;0.2;0.0;0.2;0.0;0.1;0.1;0.0;0.0;-0.1;-0.2;0.0;0.1
832;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2006;0.3;0.0;0.3;0.0;0.1;0.1;0.0;0.0;-0.1;-0.3;0.0;0.1
833;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2007;0.3;0.0;0.3;0.0;0.2;0.2;0.0;0.0;-0.2;-0.3;0.0;0.1
834;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2008;0.4;0.0;0.4;0.0;0.2;0.2;0.0;0.0;-0.2;-0.4;0.0;0.2
835;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2009;0.3;0.0;0.3;0.0;0.2;0.2;0.0;0.0;-0.2;-0.3;0.0;0.1
836;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2010;0.3;0.0;0.3;0.0;0.2;0.2;0.0;0.0;-0.2;-0.3;0.0;0.1
837;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2011;0.3;0.0;0.3;0.0;0.2;0.2;0.0;0.0;-0.2;-0.3;0.0;0.1
838;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2012;0.3;0.0;0.3;0.0;0.2;0.2;0.0;0.0;-0.2;-0.3;0.0;0.2
839;Bewerkte dunne kalvermest;Stikstof in getransporteerde mest;2013;0.3;0.0;0.3;0.0;0.1;0.1;0.0;0.0;-0.1;-0.3;0.0;0.2
840;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;1994;;0.0;;0.0;;;0.0;;;;;
841;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;1995;;0.0;;0.0;;;0.0;;;;;
842;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;1996;;0.0;;0.0;;;0.0;0.0;;;0.0;
843;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;1997;;0.0;;;;;;0.0;;;0.0;
844;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;1998;;0.0;;0.0;;;;;;;;
845;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;1999;0.7;0.0;0.7;0.0;0.6;0.4;0.1;0.1;-0.4;-0.6;0.1;0.0
846;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2000;0.9;0.0;0.9;0.0;0.7;0.3;0.0;0.3;-0.3;-0.9;0.3;0.2
847;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2001;0.8;0.0;0.8;0.0;0.6;0.3;0.1;0.2;-0.3;-0.7;0.2;0.2
848;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2002;0.7;0.0;0.7;0.0;0.5;0.4;0.0;0.2;-0.4;-0.7;0.2;0.1
849;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2003;0.6;0.0;0.6;0.0;0.2;0.2;0.0;0.0;-0.2;-0.6;0.0;0.4
850;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2004;0.5;0.0;0.5;0.0;0.2;0.2;0.0;0.0;-0.2;-0.5;0.0;0.3
851;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2005;0.5;0.0;0.5;0.0;0.2;0.2;0.0;0.0;-0.2;-0.5;0.0;0.3
852;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2006;0.8;0.0;0.8;0.0;0.2;0.2;0.0;0.0;-0.2;-0.8;0.0;0.6
853;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2007;0.9;0.0;0.9;0.0;0.4;0.4;0.0;0.0;-0.4;-0.9;0.0;0.5
854;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2008;0.6;0.0;0.6;0.0;0.3;0.3;0.0;0.0;-0.3;-0.6;0.0;0.3
855;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2009;0.5;0.0;0.5;0.0;0.3;0.3;0.0;0.0;-0.3;-0.5;0.0;0.2
856;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2010;0.5;0.0;0.5;0.0;0.3;0.3;0.0;0.0;-0.3;-0.5;0.0;0.2
857;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2011;0.5;0.0;0.5;0.0;0.2;0.2;0.0;0.0;-0.2;-0.5;0.0;0.2
858;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2012;0.4;0.0;0.4;0.0;0.2;0.2;0.0;0.0;-0.2;-0.4;0.0;0.2
859;Bewerkte dunne kalvermest;Fosfaat in getransporteerde mest;2013;0.4;0.0;0.4;0.0;0.1;0.1;0.0;0.0;-0.1;-0.4;0.0;0.3
860;Bewerkte dunne kalvermest;Kali in getransporteerde mest;1994;;0.0;;0.0;;;0.0;;;;;
861;Bewerkte dunne kalvermest;Kali in getransporteerde mest;1995;;0.0;;0.0;;;0.0;;;;;
862;Bewerkte dunne kalvermest;Kali in getransporteerde mest;1996;;0.0;;0.0;;;0.0;0.0;;;0.0;
863;Bewerkte dunne kalvermest;Kali in getransporteerde mest;1997;;0.0;;;;;;0.0;;;0.0;
864;Bewerkte dunne kalvermest;Kali in getransporteerde mest;1998;;0.0;;0.0;;;;;;;;
865;Bewerkte dunne kalvermest;Kali in getransporteerde mest;1999;0.4;0.0;0.4;0.0;0.4;0.3;0.0;0.1;-0.3;-0.4;0.1;0.0
866;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2000;0.6;0.0;0.6;0.0;0.4;0.2;0.0;0.2;-0.2;-0.5;0.2;0.1
867;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2001;0.6;0.0;0.6;0.0;0.5;0.3;0.0;0.2;-0.3;-0.5;0.2;0.1
868;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2002;0.4;0.0;0.4;0.0;2.8;2.7;0.0;0.1;-2.7;-0.4;0.1;-2.4
869;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2003;0.3;0.0;0.3;0.0;0.1;0.1;0.0;0.0;-0.1;-0.3;0.0;0.2
870;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2004;0.4;0.0;0.4;0.0;0.2;0.2;0.0;0.0;-0.2;-0.4;0.0;0.2
871;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2005;0.4;0.0;0.4;0.0;0.2;0.2;0.0;0.0;-0.2;-0.4;0.0;0.2
872;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2006;0.5;0.0;0.5;0.0;0.2;0.2;0.0;0.0;-0.2;-0.5;0.0;0.3
873;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2007;0.5;0.0;0.5;0.0;0.3;0.3;0.0;0.0;-0.3;-0.5;0.0;0.2
874;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2008;0.5;0.0;0.5;0.0;0.3;0.3;0.0;0.0;-0.3;-0.5;0.0;0.2
875;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2009;0.5;0.0;0.5;0.0;0.3;0.3;0.0;0.0;-0.3;-0.5;0.0;0.2
