ID;RegioS;Inkomensgroepen;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
335;Zuidoost-Friesland;"5e 10%-groep; 19 800 tot 23 400 euro";9.8;11.0
336;Zuidoost-Friesland;"6e 10%-groep; 23 400 tot 27 400 euro";10.2;12.0
337;Zuidoost-Friesland;"7e 10%-groep; 27 400 tot 31 900 euro";9.4;11.0
338;Zuidoost-Friesland;"8e 10%-groep; 31 900 tot 37 600 euro";8.2;9.0
339;Zuidoost-Friesland;"9e 10%-groep; 37 600 tot 46 900 euro";7.1;8.0
340;Zuidoost-Friesland;"10e 10%-groep; meer dan 46 900  euro";6.0;7.0
341;Zuidoost-Friesland;"1e 10%-groep; minder dan 10 600 euro";6.7;8.0
342;Zuidoost-Friesland;"2e-4e 10%-groep; 10 600 tot 19 800 euro";29.2;34.0
343;Zuidoost-Friesland;"5e-8e 10%-groep; 19 800 tot 37 600 euro";37.5;43.0
344;Zuidoost-Friesland;"9e-10e 10%-groep; meer dan 37 600 euro";13.1;15.0
345;Noord-Drenthe;Totaal huishouden;77.8;100.0
346;Noord-Drenthe;"1e 10%-groep; minder dan 10 600 euro";6.9;9.0
347;Noord-Drenthe;"2e 10%-groep; 10 600 tot 13 800 euro";7.4;10.0
348;Noord-Drenthe;"3e 10%-groep; 13 800 tot 16 700 euro";7.7;10.0
349;Noord-Drenthe;"4e 10%-groep; 16 700 tot 19 800 euro";7.7;10.0
350;Noord-Drenthe;"5e 10%-groep; 19 800 tot 23 400 euro";8.1;10.0
351;Noord-Drenthe;"6e 10%-groep; 23 400 tot 27 400 euro";8.4;11.0
352;Noord-Drenthe;"7e 10%-groep; 27 400 tot 31 900 euro";8.5;11.0
353;Noord-Drenthe;"8e 10%-groep; 31 900 tot 37 600 euro";8.4;11.0
354;Noord-Drenthe;"9e 10%-groep; 37 600 tot 46 900 euro";7.9;10.0
355;Noord-Drenthe;"10e 10%-groep; meer dan 46 900  euro";6.9;9.0
356;Noord-Drenthe;"1e 10%-groep; minder dan 10 600 euro";6.9;9.0
357;Noord-Drenthe;"2e-4e 10%-groep; 10 600 tot 19 800 euro";22.8;29.0
358;Noord-Drenthe;"5e-8e 10%-groep; 19 800 tot 37 600 euro";33.4;43.0
359;Noord-Drenthe;"9e-10e 10%-groep; meer dan 37 600 euro";14.8;19.0
360;Zuidoost-Drenthe;Totaal huishouden;71.6;100.0
361;Zuidoost-Drenthe;"1e 10%-groep; minder dan 10 600 euro";5.0;7.0
362;Zuidoost-Drenthe;"2e 10%-groep; 10 600 tot 13 800 euro";8.0;11.0
363;Zuidoost-Drenthe;"3e 10%-groep; 13 800 tot 16 700 euro";7.8;11.0
364;Zuidoost-Drenthe;"4e 10%-groep; 16 700 tot 19 800 euro";8.5;12.0
365;Zuidoost-Drenthe;"5e 10%-groep; 19 800 tot 23 400 euro";7.9;11.0
366;Zuidoost-Drenthe;"6e 10%-groep; 23 400 tot 27 400 euro";8.4;12.0
367;Zuidoost-Drenthe;"7e 10%-groep; 27 400 tot 31 900 euro";8.3;12.0
368;Zuidoost-Drenthe;"8e 10%-groep; 31 900 tot 37 600 euro";7.0;10.0
369;Zuidoost-Drenthe;"9e 10%-groep; 37 600 tot 46 900 euro";6.2;9.0
370;Zuidoost-Drenthe;"10e 10%-groep; meer dan 46 900  euro";4.5;6.0
371;Zuidoost-Drenthe;"1e 10%-groep; minder dan 10 600 euro";5.0;7.0
372;Zuidoost-Drenthe;"2e-4e 10%-groep; 10 600 tot 19 800 euro";24.4;34.0
373;Zuidoost-Drenthe;"5e-8e 10%-groep; 19 800 tot 37 600 euro";31.6;44.0
374;Zuidoost-Drenthe;"9e-10e 10%-groep; meer dan 37 600 euro";10.7;15.0
375;Zuidwest-Drenthe;Totaal huishouden;52.7;100.0
376;Zuidwest-Drenthe;"1e 10%-groep; minder dan 10 600 euro";3.5;7.0
377;Zuidwest-Drenthe;"2e 10%-groep; 10 600 tot 13 800 euro";5.6;11.0
378;Zuidwest-Drenthe;"3e 10%-groep; 13 800 tot 16 700 euro";5.3;10.0
379;Zuidwest-Drenthe;"4e 10%-groep; 16 700 tot 19 800 euro";5.8;11.0
380;Zuidwest-Drenthe;"5e 10%-groep; 19 800 tot 23 400 euro";6.0;11.0
381;Zuidwest-Drenthe;"6e 10%-groep; 23 400 tot 27 400 euro";6.1;12.0
382;Zuidwest-Drenthe;"7e 10%-groep; 27 400 tot 31 900 euro";6.0;11.0
383;Zuidwest-Drenthe;"8e 10%-groep; 31 900 tot 37 600 euro";5.4;10.0
384;Zuidwest-Drenthe;"9e 10%-groep; 37 600 tot 46 900 euro";4.9;9.0
385;Zuidwest-Drenthe;"10e 10%-groep; meer dan 46 900  euro";4.1;8.0
386;Zuidwest-Drenthe;"1e 10%-groep; minder dan 10 600 euro";3.5;7.0
387;Zuidwest-Drenthe;"2e-4e 10%-groep; 10 600 tot 19 800 euro";16.7;32.0
388;Zuidwest-Drenthe;"5e-8e 10%-groep; 19 800 tot 37 600 euro";23.5;45.0
389;Zuidwest-Drenthe;"9e-10e 10%-groep; meer dan 37 600 euro";9.0;17.0
390;Noord-Overijssel;Totaal huishouden;136.4;100.0
391;Noord-Overijssel;"1e 10%-groep; minder dan 10 600 euro";13.3;10.0
392;Noord-Overijssel;"2e 10%-groep; 10 600 tot 13 800 euro";13.1;10.0
393;Noord-Overijssel;"3e 10%-groep; 13 800 tot 16 700 euro";12.9;9.0
394;Noord-Overijssel;"4e 10%-groep; 16 700 tot 19 800 euro";12.6;9.0
395;Noord-Overijssel;"5e 10%-groep; 19 800 tot 23 400 euro";14.0;10.0
396;Noord-Overijssel;"6e 10%-groep; 23 400 tot 27 400 euro";14.3;10.0
397;Noord-Overijssel;"7e 10%-groep; 27 400 tot 31 900 euro";14.4;11.0
398;Noord-Overijssel;"8e 10%-groep; 31 900 tot 37 600 euro";14.7;11.0
399;Noord-Overijssel;"9e 10%-groep; 37 600 tot 46 900 euro";14.7;11.0
400;Noord-Overijssel;"10e 10%-groep; meer dan 46 900  euro";12.5;9.0
401;Noord-Overijssel;"1e 10%-groep; minder dan 10 600 euro";13.3;10.0
402;Noord-Overijssel;"2e-4e 10%-groep; 10 600 tot 19 800 euro";38.6;28.0
403;Noord-Overijssel;"5e-8e 10%-groep; 19 800 tot 37 600 euro";57.3;42.0
404;Noord-Overijssel;"9e-10e 10%-groep; meer dan 37 600 euro";27.2;20.0
405;Zuidwest-Overijssel;Totaal huishouden;61.2;100.0
406;Zuidwest-Overijssel;"1e 10%-groep; minder dan 10 600 euro";5.8;9.0
407;Zuidwest-Overijssel;"2e 10%-groep; 10 600 tot 13 800 euro";6.2;10.0
408;Zuidwest-Overijssel;"3e 10%-groep; 13 800 tot 16 700 euro";6.3;10.0
409;Zuidwest-Overijssel;"4e 10%-groep; 16 700 tot 19 800 euro";6.1;10.0
410;Zuidwest-Overijssel;"5e 10%-groep; 19 800 tot 23 400 euro";6.2;10.0
411;Zuidwest-Overijssel;"6e 10%-groep; 23 400 tot 27 400 euro";6.3;10.0
412;Zuidwest-Overijssel;"7e 10%-groep; 27 400 tot 31 900 euro";6.5;11.0
413;Zuidwest-Overijssel;"8e 10%-groep; 31 900 tot 37 600 euro";6.5;11.0
414;Zuidwest-Overijssel;"9e 10%-groep; 37 600 tot 46 900 euro";6.3;10.0
415;Zuidwest-Overijssel;"10e 10%-groep; meer dan 46 900  euro";5.1;8.0
416;Zuidwest-Overijssel;"1e 10%-groep; minder dan 10 600 euro";5.8;9.0
417;Zuidwest-Overijssel;"2e-4e 10%-groep; 10 600 tot 19 800 euro";18.6;30.0
418;Zuidwest-Overijssel;"5e-8e 10%-groep; 19 800 tot 37 600 euro";25.5;42.0
419;Zuidwest-Overijssel;"9e-10e 10%-groep; meer dan 37 600 euro";11.4;19.0
420;Twente;Totaal huishouden;252.8;100.0
421;Twente;"1e 10%-groep; minder dan 10 600 euro";24.0;10.0
422;Twente;"2e 10%-groep; 10 600 tot 13 800 euro";26.1;10.0
423;Twente;"3e 10%-groep; 13 800 tot 16 700 euro";26.3;10.0
424;Twente;"4e 10%-groep; 16 700 tot 19 800 euro";26.0;10.0
425;Twente;"5e 10%-groep; 19 800 tot 23 400 euro";26.7;11.0
426;Twente;"6e 10%-groep; 23 400 tot 27 400 euro";27.5;11.0
427;Twente;"7e 10%-groep; 27 400 tot 31 900 euro";26.5;10.0
428;Twente;"8e 10%-groep; 31 900 tot 37 600 euro";25.3;10.0
429;Twente;"9e 10%-groep; 37 600 tot 46 900 euro";23.9;9.0
430;Twente;"10e 10%-groep; meer dan 46 900  euro";20.6;8.0
431;Twente;"1e 10%-groep; minder dan 10 600 euro";24.0;10.0
432;Twente;"2e-4e 10%-groep; 10 600 tot 19 800 euro";78.4;31.0
433;Twente;"5e-8e 10%-groep; 19 800 tot 37 600 euro";105.9;42.0
434;Twente;"9e-10e 10%-groep; meer dan 37 600 euro";44.4;18.0
435;Veluwe;Totaal huishouden;257.6;100.0
436;Veluwe;"1e 10%-groep; minder dan 10 600 euro";22.9;9.0
437;Veluwe;"2e 10%-groep; 10 600 tot 13 800 euro";22.0;9.0
438;Veluwe;"3e 10%-groep; 13 800 tot 16 700 euro";22.1;9.0
439;Veluwe;"4e 10%-groep; 16 700 tot 19 800 euro";24.1;9.0
440;Veluwe;"5e 10%-groep; 19 800 tot 23 400 euro";25.6;10.0
441;Veluwe;"6e 10%-groep; 23 400 tot 27 400 euro";27.7;11.0
442;Veluwe;"7e 10%-groep; 27 400 tot 31 900 euro";27.4;11.0
443;Veluwe;"8e 10%-groep; 31 900 tot 37 600 euro";27.5;11.0
444;Veluwe;"9e 10%-groep; 37 600 tot 46 900 euro";28.3;11.0
445;Veluwe;"10e 10%-groep; meer dan 46 900  euro";29.9;12.0
446;Veluwe;"1e 10%-groep; minder dan 10 600 euro";22.9;9.0
447;Veluwe;"2e-4e 10%-groep; 10 600 tot 19 800 euro";68.3;27.0
448;Veluwe;"5e-8e 10%-groep; 19 800 tot 37 600 euro";108.3;42.0
449;Veluwe;"9e-10e 10%-groep; meer dan 37 600 euro";58.2;23.0
450;Achterhoek;Totaal huishouden;157.4;100.0
451;Achterhoek;"1e 10%-groep; minder dan 10 600 euro";11.5;7.0
452;Achterhoek;"2e 10%-groep; 10 600 tot 13 800 euro";15.9;10.0
453;Achterhoek;"3e 10%-groep; 13 800 tot 16 700 euro";15.3;10.0
454;Achterhoek;"4e 10%-groep; 16 700 tot 19 800 euro";15.3;10.0
455;Achterhoek;"5e 10%-groep; 19 800 tot 23 400 euro";16.1;10.0
456;Achterhoek;"6e 10%-groep; 23 400 tot 27 400 euro";17.5;11.0
457;Achterhoek;"7e 10%-groep; 27 400 tot 31 900 euro";18.3;12.0
458;Achterhoek;"8e 10%-groep; 31 900 tot 37 600 euro";17.4;11.0
459;Achterhoek;"9e 10%-groep; 37 600 tot 46 900 euro";15.5;10.0
460;Achterhoek;"10e 10%-groep; meer dan 46 900  euro";14.6;9.0
461;Achterhoek;"1e 10%-groep; minder dan 10 600 euro";11.5;7.0
462;Achterhoek;"2e-4e 10%-groep; 10 600 tot 19 800 euro";46.5;30.0
463;Achterhoek;"5e-8e 10%-groep; 19 800 tot 37 600 euro";69.3;44.0
464;Achterhoek;"9e-10e 10%-groep; meer dan 37 600 euro";30.1;19.0
465;Arnhem/Nijmegen;Totaal huishouden;316.0;100.0
466;Arnhem/Nijmegen;"1e 10%-groep; minder dan 10 600 euro";36.8;12.0
467;Arnhem/Nijmegen;"2e 10%-groep; 10 600 tot 13 800 euro";32.4;10.0
468;Arnhem/Nijmegen;"3e 10%-groep; 13 800 tot 16 700 euro";32.8;10.0
469;Arnhem/Nijmegen;"4e 10%-groep; 16 700 tot 19 800 euro";31.8;10.0
470;Arnhem/Nijmegen;"5e 10%-groep; 19 800 tot 23 400 euro";30.3;10.0
471;Arnhem/Nijmegen;"6e 10%-groep; 23 400 tot 27 400 euro";31.1;10.0
472;Arnhem/Nijmegen;"7e 10%-groep; 27 400 tot 31 900 euro";30.9;10.0
473;Arnhem/Nijmegen;"8e 10%-groep; 31 900 tot 37 600 euro";31.7;10.0
474;Arnhem/Nijmegen;"9e 10%-groep; 37 600 tot 46 900 euro";30.5;10.0
475;Arnhem/Nijmegen;"10e 10%-groep; meer dan 46 900  euro";27.7;9.0
476;Arnhem/Nijmegen;"1e 10%-groep; minder dan 10 600 euro";36.8;12.0
477;Arnhem/Nijmegen;"2e-4e 10%-groep; 10 600 tot 19 800 euro";97.0;31.0
478;Arnhem/Nijmegen;"5e-8e 10%-groep; 19 800 tot 37 600 euro";124.0;39.0
479;Arnhem/Nijmegen;"9e-10e 10%-groep; meer dan 37 600 euro";58.2;18.0
480;Zuidwest-Gelderland;Totaal huishouden;88.1;100.0
481;Zuidwest-Gelderland;"1e 10%-groep; minder dan 10 600 euro";5.4;6.0
482;Zuidwest-Gelderland;"2e 10%-groep; 10 600 tot 13 800 euro";7.8;9.0
483;Zuidwest-Gelderland;"3e 10%-groep; 13 800 tot 16 700 euro";7.0;8.0
484;Zuidwest-Gelderland;"4e 10%-groep; 16 700 tot 19 800 euro";7.6;9.0
485;Zuidwest-Gelderland;"5e 10%-groep; 19 800 tot 23 400 euro";8.6;10.0
486;Zuidwest-Gelderland;"6e 10%-groep; 23 400 tot 27 400 euro";9.1;10.0
487;Zuidwest-Gelderland;"7e 10%-groep; 27 400 tot 31 900 euro";10.2;12.0
488;Zuidwest-Gelderland;"8e 10%-groep; 31 900 tot 37 600 euro";10.0;11.0
489;Zuidwest-Gelderland;"9e 10%-groep; 37 600 tot 46 900 euro";10.6;12.0
490;Zuidwest-Gelderland;"10e 10%-groep; meer dan 46 900  euro";11.7;13.0
491;Zuidwest-Gelderland;"1e 10%-groep; minder dan 10 600 euro";5.4;6.0
492;Zuidwest-Gelderland;"2e-4e 10%-groep; 10 600 tot 19 800 euro";22.4;25.0
493;Zuidwest-Gelderland;"5e-8e 10%-groep; 19 800 tot 37 600 euro";38.0;43.0
494;Zuidwest-Gelderland;"9e-10e 10%-groep; meer dan 37 600 euro";22.2;25.0
495;Utrecht;Totaal huishouden;501.8;100.0
496;Utrecht;"1e 10%-groep; minder dan 10 600 euro";52.2;10.0
497;Utrecht;"2e 10%-groep; 10 600 tot 13 800 euro";42.3;8.0
498;Utrecht;"3e 10%-groep; 13 800 tot 16 700 euro";44.3;9.0
499;Utrecht;"4e 10%-groep; 16 700 tot 19 800 euro";45.8;9.0
500;Utrecht;"5e 10%-groep; 19 800 tot 23 400 euro";46.9;9.0
501;Utrecht;"6e 10%-groep; 23 400 tot 27 400 euro";46.4;9.0
502;Utrecht;"7e 10%-groep; 27 400 tot 31 900 euro";49.2;10.0
503;Utrecht;"8e 10%-groep; 31 900 tot 37 600 euro";51.5;10.0
504;Utrecht;"9e 10%-groep; 37 600 tot 46 900 euro";56.7;11.0
505;Utrecht;"10e 10%-groep; meer dan 46 900  euro";66.4;13.0
506;Utrecht;"1e 10%-groep; minder dan 10 600 euro";52.2;10.0
507;Utrecht;"2e-4e 10%-groep; 10 600 tot 19 800 euro";132.4;26.0
508;Utrecht;"5e-8e 10%-groep; 19 800 tot 37 600 euro";194.1;39.0
509;Utrecht;"9e-10e 10%-groep; meer dan 37 600 euro";123.1;25.0
510;Kop van Noord-Holland;Totaal huishouden;148.7;100.0
511;Kop van Noord-Holland;"1e 10%-groep; minder dan 10 600 euro";10.7;7.0
512;Kop van Noord-Holland;"2e 10%-groep; 10 600 tot 13 800 euro";14.0;9.0
513;Kop van Noord-Holland;"3e 10%-groep; 13 800 tot 16 700 euro";13.9;9.0
514;Kop van Noord-Holland;"4e 10%-groep; 16 700 tot 19 800 euro";14.5;10.0
515;Kop van Noord-Holland;"5e 10%-groep; 19 800 tot 23 400 euro";15.7;11.0
516;Kop van Noord-Holland;"6e 10%-groep; 23 400 tot 27 400 euro";16.2;11.0
517;Kop van Noord-Holland;"7e 10%-groep; 27 400 tot 31 900 euro";16.4;11.0
518;Kop van Noord-Holland;"8e 10%-groep; 31 900 tot 37 600 euro";16.5;11.0
519;Kop van Noord-Holland;"9e 10%-groep; 37 600 tot 46 900 euro";16.2;11.0
520;Kop van Noord-Holland;"10e 10%-groep; meer dan 46 900  euro";14.7;10.0
521;Kop van Noord-Holland;"1e 10%-groep; minder dan 10 600 euro";10.7;7.0
522;Kop van Noord-Holland;"2e-4e 10%-groep; 10 600 tot 19 800 euro";42.4;29.0
523;Kop van Noord-Holland;"5e-8e 10%-groep; 19 800 tot 37 600 euro";64.8;44.0
524;Kop van Noord-Holland;"9e-10e 10%-groep; meer dan 37 600 euro";30.8;21.0
525;Alkmaar en omgeving;Totaal huishouden;95.9;100.0
526;Alkmaar en omgeving;"1e 10%-groep; minder dan 10 600 euro";7.6;8.0
527;Alkmaar en omgeving;"2e 10%-groep; 10 600 tot 13 800 euro";8.7;9.0
528;Alkmaar en omgeving;"3e 10%-groep; 13 800 tot 16 700 euro";9.3;10.0
529;Alkmaar en omgeving;"4e 10%-groep; 16 700 tot 19 800 euro";8.7;9.0
530;Alkmaar en omgeving;"5e 10%-groep; 19 800 tot 23 400 euro";9.3;10.0
531;Alkmaar en omgeving;"6e 10%-groep; 23 400 tot 27 400 euro";9.8;10.0
532;Alkmaar en omgeving;"7e 10%-groep; 27 400 tot 31 900 euro";10.1;11.0
533;Alkmaar en omgeving;"8e 10%-groep; 31 900 tot 37 600 euro";10.5;11.0
534;Alkmaar en omgeving;"9e 10%-groep; 37 600 tot 46 900 euro";10.9;11.0
535;Alkmaar en omgeving;"10e 10%-groep; meer dan 46 900  euro";11.0;11.0
536;Alkmaar en omgeving;"1e 10%-groep; minder dan 10 600 euro";7.6;8.0
537;Alkmaar en omgeving;"2e-4e 10%-groep; 10 600 tot 19 800 euro";26.7;28.0
538;Alkmaar en omgeving;"5e-8e 10%-groep; 19 800 tot 37 600 euro";39.7;41.0
539;Alkmaar en omgeving;"9e-10e 10%-groep; meer dan 37 600 euro";21.9;23.0
540;IJmond;Totaal huishouden;80.2;100.0
541;IJmond;"1e 10%-groep; minder dan 10 600 euro";4.8;6.0
542;IJmond;"2e 10%-groep; 10 600 tot 13 800 euro";6.6;8.0
543;IJmond;"3e 10%-groep; 13 800 tot 16 700 euro";7.6;9.0
544;IJmond;"4e 10%-groep; 16 700 tot 19 800 euro";7.8;10.0
545;IJmond;"5e 10%-groep; 19 800 tot 23 400 euro";8.0;10.0
546;IJmond;"6e 10%-groep; 23 400 tot 27 400 euro";8.7;11.0
547;IJmond;"7e 10%-groep; 27 400 tot 31 900 euro";8.9;11.0
548;IJmond;"8e 10%-groep; 31 900 tot 37 600 euro";9.3;12.0
549;IJmond;"9e 10%-groep; 37 600 tot 46 900 euro";9.5;12.0
550;IJmond;"10e 10%-groep; meer dan 46 900  euro";9.0;11.0
551;IJmond;"1e 10%-groep; minder dan 10 600 euro";4.8;6.0
552;IJmond;"2e-4e 10%-groep; 10 600 tot 19 800 euro";22.0;27.0
553;IJmond;"5e-8e 10%-groep; 19 800 tot 37 600 euro";34.9;44.0
554;IJmond;"9e-10e 10%-groep; meer dan 37 600 euro";18.5;23.0
555;Agglomeratie Haarlem;Totaal huishouden;104.2;100.0
556;Agglomeratie Haarlem;"1e 10%-groep; minder dan 10 600 euro";10.7;10.0
557;Agglomeratie Haarlem;"2e 10%-groep; 10 600 tot 13 800 euro";10.4;10.0
558;Agglomeratie Haarlem;"3e 10%-groep; 13 800 tot 16 700 euro";10.4;10.0
559;Agglomeratie Haarlem;"4e 10%-groep; 16 700 tot 19 800 euro";10.1;10.0
560;Agglomeratie Haarlem;"5e 10%-groep; 19 800 tot 23 400 euro";10.4;10.0
561;Agglomeratie Haarlem;"6e 10%-groep; 23 400 tot 27 400 euro";9.1;9.0
562;Agglomeratie Haarlem;"7e 10%-groep; 27 400 tot 31 900 euro";9.3;9.0
563;Agglomeratie Haarlem;"8e 10%-groep; 31 900 tot 37 600 euro";9.7;9.0
564;Agglomeratie Haarlem;"9e 10%-groep; 37 600 tot 46 900 euro";10.6;10.0
565;Agglomeratie Haarlem;"10e 10%-groep; meer dan 46 900  euro";13.5;13.0
566;Agglomeratie Haarlem;"1e 10%-groep; minder dan 10 600 euro";10.7;10.0
567;Agglomeratie Haarlem;"2e-4e 10%-groep; 10 600 tot 19 800 euro";30.9;30.0
568;Agglomeratie Haarlem;"5e-8e 10%-groep; 19 800 tot 37 600 euro";38.5;37.0
569;Agglomeratie Haarlem;"9e-10e 10%-groep; meer dan 37 600 euro";24.1;23.0
570;Zaanstreek;Totaal huishouden;66.4;100.0
571;Zaanstreek;"1e 10%-groep; minder dan 10 600 euro";4.3;6.0
572;Zaanstreek;"2e 10%-groep; 10 600 tot 13 800 euro";6.5;10.0
573;Zaanstreek;"3e 10%-groep; 13 800 tot 16 700 euro";6.8;10.0
574;Zaanstreek;"4e 10%-groep; 16 700 tot 19 800 euro";6.9;10.0
575;Zaanstreek;"5e 10%-groep; 19 800 tot 23 400 euro";6.8;10.0
576;Zaanstreek;"6e 10%-groep; 23 400 tot 27 400 euro";6.7;10.0
577;Zaanstreek;"7e 10%-groep; 27 400 tot 31 900 euro";7.2;11.0
578;Zaanstreek;"8e 10%-groep; 31 900 tot 37 600 euro";7.4;11.0
579;Zaanstreek;"9e 10%-groep; 37 600 tot 46 900 euro";7.4;11.0
580;Zaanstreek;"10e 10%-groep; meer dan 46 900  euro";6.4;10.0
581;Zaanstreek;"1e 10%-groep; minder dan 10 600 euro";4.3;6.0
582;Zaanstreek;"2e-4e 10%-groep; 10 600 tot 19 800 euro";20.2;30.0
583;Zaanstreek;"5e-8e 10%-groep; 19 800 tot 37 600 euro";28.1;42.0
584;Zaanstreek;"9e-10e 10%-groep; meer dan 37 600 euro";13.8;21.0
585;Groot-Amsterdam;Totaal huishouden;588.1;100.0
586;Groot-Amsterdam;"1e 10%-groep; minder dan 10 600 euro";85.8;15.0
587;Groot-Amsterdam;"2e 10%-groep; 10 600 tot 13 800 euro";65.6;11.0
588;Groot-Amsterdam;"3e 10%-groep; 13 800 tot 16 700 euro";64.9;11.0
589;Groot-Amsterdam;"4e 10%-groep; 16 700 tot 19 800 euro";61.0;10.0
590;Groot-Amsterdam;"5e 10%-groep; 19 800 tot 23 400 euro";57.5;10.0
591;Groot-Amsterdam;"6e 10%-groep; 23 400 tot 27 400 euro";50.3;9.0
592;Groot-Amsterdam;"7e 10%-groep; 27 400 tot 31 900 euro";46.9;8.0
593;Groot-Amsterdam;"8e 10%-groep; 31 900 tot 37 600 euro";47.5;8.0
594;Groot-Amsterdam;"9e 10%-groep; 37 600 tot 46 900 euro";50.3;9.0
595;Groot-Amsterdam;"10e 10%-groep; meer dan 46 900  euro";58.2;10.0
596;Groot-Amsterdam;"1e 10%-groep; minder dan 10 600 euro";85.8;15.0
597;Groot-Amsterdam;"2e-4e 10%-groep; 10 600 tot 19 800 euro";191.6;33.0
598;Groot-Amsterdam;"5e-8e 10%-groep; 19 800 tot 37 600 euro";202.2;34.0
599;Groot-Amsterdam;"9e-10e 10%-groep; meer dan 37 600 euro";108.5;18.0
600;Het Gooi en Vechtstreek;Totaal huishouden;109.0;100.0
601;Het Gooi en Vechtstreek;"1e 10%-groep; minder dan 10 600 euro";8.1;7.0
602;Het Gooi en Vechtstreek;"2e 10%-groep; 10 600 tot 13 800 euro";10.0;9.0
603;Het Gooi en Vechtstreek;"3e 10%-groep; 13 800 tot 16 700 euro";9.8;9.0
604;Het Gooi en Vechtstreek;"4e 10%-groep; 16 700 tot 19 800 euro";10.2;9.0
605;Het Gooi en Vechtstreek;"5e 10%-groep; 19 800 tot 23 400 euro";10.3;9.0
606;Het Gooi en Vechtstreek;"6e 10%-groep; 23 400 tot 27 400 euro";9.9;9.0
607;Het Gooi en Vechtstreek;"7e 10%-groep; 27 400 tot 31 900 euro";9.6;9.0
608;Het Gooi en Vechtstreek;"8e 10%-groep; 31 900 tot 37 600 euro";10.7;10.0
609;Het Gooi en Vechtstreek;"9e 10%-groep; 37 600 tot 46 900 euro";12.3;11.0
610;Het Gooi en Vechtstreek;"10e 10%-groep; meer dan 46 900  euro";18.0;17.0
611;Het Gooi en Vechtstreek;"1e 10%-groep; minder dan 10 600 euro";8.1;7.0
612;Het Gooi en Vechtstreek;"2e-4e 10%-groep; 10 600 tot 19 800 euro";30.1;28.0
613;Het Gooi en Vechtstreek;"5e-8e 10%-groep; 19 800 tot 37 600 euro";40.5;37.0
614;Het Gooi en Vechtstreek;"9e-10e 10%-groep; meer dan 37 600 euro";30.3;28.0
615;Agglomeratie Leiden en Bollenstreek;Totaal huishouden;169.3;100.0
616;Agglomeratie Leiden en Bollenstreek;"1e 10%-groep; minder dan 10 600 euro";18.4;11.0
617;Agglomeratie Leiden en Bollenstreek;"2e 10%-groep; 10 600 tot 13 800 euro";15.0;9.0
618;Agglomeratie Leiden en Bollenstreek;"3e 10%-groep; 13 800 tot 16 700 euro";14.6;9.0
619;Agglomeratie Leiden en Bollenstreek;"4e 10%-groep; 16 700 tot 19 800 euro";15.5;9.0
620;Agglomeratie Leiden en Bollenstreek;"5e 10%-groep; 19 800 tot 23 400 euro";15.2;9.0
621;Agglomeratie Leiden en Bollenstreek;"6e 10%-groep; 23 400 tot 27 400 euro";15.3;9.0
622;Agglomeratie Leiden en Bollenstreek;"7e 10%-groep; 27 400 tot 31 900 euro";15.7;9.0
623;Agglomeratie Leiden en Bollenstreek;"8e 10%-groep; 31 900 tot 37 600 euro";17.0;10.0
624;Agglomeratie Leiden en Bollenstreek;"9e 10%-groep; 37 600 tot 46 900 euro";19.4;11.0
625;Agglomeratie Leiden en Bollenstreek;"10e 10%-groep; meer dan 46 900  euro";23.1;14.0
626;Agglomeratie Leiden en Bollenstreek;"1e 10%-groep; minder dan 10 600 euro";18.4;11.0
627;Agglomeratie Leiden en Bollenstreek;"2e-4e 10%-groep; 10 600 tot 19 800 euro";45.2;27.0
628;Agglomeratie Leiden en Bollenstreek;"5e-8e 10%-groep; 19 800 tot 37 600 euro";63.2;37.0
629;Agglomeratie Leiden en Bollenstreek;"9e-10e 10%-groep; meer dan 37 600 euro";42.5;25.0
630;Agglomeratie 's-Gravenhage;Totaal huishouden;358.7;100.0
631;Agglomeratie 's-Gravenhage;"1e 10%-groep; minder dan 10 600 euro";41.4;12.0
632;Agglomeratie 's-Gravenhage;"2e 10%-groep; 10 600 tot 13 800 euro";39.2;11.0
633;Agglomeratie 's-Gravenhage;"3e 10%-groep; 13 800 tot 16 700 euro";39.5;11.0
634;Agglomeratie 's-Gravenhage;"4e 10%-groep; 16 700 tot 19 800 euro";38.3;11.0
635;Agglomeratie 's-Gravenhage;"5e 10%-groep; 19 800 tot 23 400 euro";35.6;10.0
636;Agglomeratie 's-Gravenhage;"6e 10%-groep; 23 400 tot 27 400 euro";32.6;9.0
637;Agglomeratie 's-Gravenhage;"7e 10%-groep; 27 400 tot 31 900 euro";31.0;9.0
638;Agglomeratie 's-Gravenhage;"8e 10%-groep; 31 900 tot 37 600 euro";31.1;9.0
639;Agglomeratie 's-Gravenhage;"9e 10%-groep; 37 600 tot 46 900 euro";33.1;9.0
640;Agglomeratie 's-Gravenhage;"10e 10%-groep; meer dan 46 900  euro";37.0;10.0
641;Agglomeratie 's-Gravenhage;"1e 10%-groep; minder dan 10 600 euro";41.4;12.0
642;Agglomeratie 's-Gravenhage;"2e-4e 10%-groep; 10 600 tot 19 800 euro";117.0;33.0
643;Agglomeratie 's-Gravenhage;"5e-8e 10%-groep; 19 800 tot 37 600 euro";130.2;36.0
644;Agglomeratie 's-Gravenhage;"9e-10e 10%-groep; meer dan 37 600 euro";70.1;20.0
645;Delft en Westland;Totaal huishouden;92.4;100.0
