ID;SectorBranchesSIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
1174;56102-56103 Snackbars, icecream parlours;2011 February;90.1;102.1;88.3;7.2;2.7;4.4
1175;56102-56103 Snackbars, icecream parlours;2011 March;101.3;102.7;98.7;11.2;3.1;7.9
1176;56102-56103 Snackbars, icecream parlours;2011 1st quarter;94.5;102.1;92.5;7.9;2.6;5.1
1177;56102-56103 Snackbars, icecream parlours;2011 April;113.4;102.8;110.3;10.3;3.1;7.0
1178;56102-56103 Snackbars, icecream parlours;2011 May;115.8;103.1;112.4;6.1;3.3;2.7
1179;56102-56103 Snackbars, icecream parlours;2011 June;120.1;103.2;116.4;14.0;3.3;10.4
1180;56102-56103 Snackbars, icecream parlours;2011 2nd quarter;116.4;103.0;113.1;10.1;3.2;6.6
1181;56102-56103 Snackbars, icecream parlours;2011 July;121.3;103.3;117.5;3.1;3.3;-0.2
1182;56102-56103 Snackbars, icecream parlours;2011 August;117.3;103.3;113.5;7.1;3.4;3.6
1183;56102-56103 Snackbars, icecream parlours;2011 September;110.3;103.6;106.4;8.4;3.4;4.9
1184;56102-56103 Snackbars, icecream parlours;2011 3rd quarter;116.3;103.4;112.5;6.1;3.4;2.7
1185;56102-56103 Snackbars, icecream parlours;2011 October;111.1;103.8;107.0;4.0;3.3;0.7
1186;56102-56103 Snackbars, icecream parlours;2011 November;98.1;103.8;94.5;6.7;3.4;3.3
1187;56102-56103 Snackbars, icecream parlours;2011 December;103.3;104.1;99.2;11.8;2.8;8.8
1188;56102-56103 Snackbars, icecream parlours;2011 4th quarter;104.1;103.9;100.2;7.3;3.2;4.0
1189;56102-56103 Snackbars, icecream parlours;2011;107.8;103.1;104.6;7.8;3.1;4.6
1190;56102-56103 Snackbars, icecream parlours;2012 January;97.1;104.7;92.8;5.6;3.2;2.3
1191;56102-56103 Snackbars, icecream parlours;2012 February;92.8;104.8;88.6;3.0;2.6;0.4
1192;56102-56103 Snackbars, icecream parlours;2012 March;109.5;105.1;104.2;8.1;2.3;5.6
1193;56102-56103 Snackbars, icecream parlours;2012 1st quarter;99.8;104.9;95.2;5.7;2.7;2.9
1194;56102-56103 Snackbars, icecream parlours;2012 April;113.7;105.2;108.0;0.3;2.4;-2.1
1195;56102-56103 Snackbars, icecream parlours;2012 May;120.1;105.5;113.9;3.7;2.4;1.3
1196;56102-56103 Snackbars, icecream parlours;2012 June;118.8;105.7;112.4;-1.1;2.4;-3.4
1197;56102-56103 Snackbars, icecream parlours;2012 2nd quarter;117.5;105.5;111.5;0.9;2.4;-1.4
1198;56102-56103 Snackbars, icecream parlours;2012 July;120.2;105.7;113.7;-0.9;2.4;-3.2
1199;56102-56103 Snackbars, icecream parlours;2012 August;121.9;105.8;115.3;3.9;2.3;1.5
1200;56102-56103 Snackbars, icecream parlours;2012 September;111.7;105.8;105.6;1.3;2.1;-0.8
1201;56102-56103 Snackbars, icecream parlours;2012 3rd quarter;118.0;105.8;111.5;1.4;2.3;-0.8
1202;56102-56103 Snackbars, icecream parlours;2012 October;106.5;106.1;100.3;-4.1;2.3;-6.2
1203;56102-56103 Snackbars, icecream parlours;2012 November;100.8;106.0;95.1;2.8;2.1;0.7
1204;56102-56103 Snackbars, icecream parlours;2012 December;104.6;106.4;98.3;1.3;2.2;-0.9
1205;56102-56103 Snackbars, icecream parlours;2012  4th quarter;104.0;106.2;97.9;-0.2;2.2;-2.3
1206;56102-56103 Snackbars, icecream parlours;2012;109.8;105.6;104.0;1.8;2.4;-0.5
1207;56102-56103 Snackbars, icecream parlours;2013 January;94.4;106.9;88.3;-2.8;2.1;-4.8
1208;56102-56103 Snackbars, icecream parlours;2013 February;92.7;107.1;86.6;-0.1;2.2;-2.3
1209;56102-56103 Snackbars, icecream parlours;2013 March;103.6;107.3;96.5;-5.4;2.1;-7.3
1210;56102-56103 Snackbars, icecream parlours;2013 1st quarter;96.9;107.1;90.5;-2.9;2.1;-4.9
1211;56102-56103 Snackbars, icecream parlours;2013 April;111.9;107.3;104.3;-1.6;1.9;-3.5
1212;56102-56103 Snackbars, icecream parlours;2013 May;122.0;107.4;113.6;1.6;1.8;-0.2
1213;56102-56103 Snackbars, icecream parlours;2013 June;121.9;107.4;113.5;2.6;1.7;0.9
1214;56102-56103 Snackbars, icecream parlours;2013 2nd quarter;118.6;107.4;110.5;0.9;1.8;-0.9
1215;56102-56103 Snackbars, icecream parlours;2013 July;122.2;107.5;113.6;1.6;1.7;-0.1
1216;56102-56103 Snackbars, icecream parlours;2013 August;125.9;107.8;116.9;3.3;1.9;1.4
1217;56102-56103 Snackbars, icecream parlours;2013 September;114.0;107.9;105.6;2.0;2.0;0.0
1218;56102-56103 Snackbars, icecream parlours;2013 3rd quarter;120.7;107.7;112.0;2.3;1.9;0.4
1219;56102-56103 Snackbars, icecream parlours;2013 October;111.5;108.0;103.2;4.7;1.8;2.9
1220;56102-56103 Snackbars, icecream parlours;2013 November;103.8;107.9;96.2;2.9;1.7;1.2
1221;56102-56103 Snackbars, icecream parlours;2013 December;105.9;108.4;97.7;1.2;1.9;-0.7
1222;56102-56103 Snackbars, icecream parlours;2013 4th quarter;107.0;108.1;99.0;3.0;1.8;1.1
1223;56102-56103 Snackbars, icecream parlours;2013;110.8;107.6;103.0;0.9;1.9;-1.0
1224;562 Canteens and catering;2005 January;;;;;;
1225;562 Canteens and catering;2005 February;;;;;;
1226;562 Canteens and catering;2005 March;;;;;;
1227;562 Canteens and catering;2005 1st quarter;85.3;;;;;
1228;562 Canteens and catering;2005 April;;;;;;
1229;562 Canteens and catering;2005 May;;;;;;
1230;562 Canteens and catering;2005 June;;;;;;
1231;562 Canteens and catering;2005 2nd quarter;90.1;;;;;
1232;562 Canteens and catering;2005 July;;;;;;
1233;562 Canteens and catering;2005 August;;;;;;
1234;562 Canteens and catering;2005 September;;;;;;
1235;562 Canteens and catering;2005 3rd quarter;90.6;;;;;
1236;562 Canteens and catering;2005 October;;;;;;
1237;562 Canteens and catering;2005 November;;;;;;
1238;562 Canteens and catering;2005 December;;;;;;
1239;562 Canteens and catering;2005 4th quarter;98.5;;;;;
1240;562 Canteens and catering;2005;91.1;;;;;
1241;562 Canteens and catering;2006 January;;;;;;
1242;562 Canteens and catering;2006 February;;;;;;
1243;562 Canteens and catering;2006 March;;;;;;
1244;562 Canteens and catering;2006 1st quarter;88.3;;;3.5;;
1245;562 Canteens and catering;2006 April;;;;;;
1246;562 Canteens and catering;2006 May;;;;;;
1247;562 Canteens and catering;2006 June;;;;;;
1248;562 Canteens and catering;2006 2nd quarter;93.3;;;3.6;;
1249;562 Canteens and catering;2006 July;;;;;;
1250;562 Canteens and catering;2006 August;;;;;;
1251;562 Canteens and catering;2006 September;;;;;;
1252;562 Canteens and catering;2006 3rd quarter;95.4;;;5.3;;
1253;562 Canteens and catering;2006 October;;;;;;
1254;562 Canteens and catering;2006 November;;;;;;
1255;562 Canteens and catering;2006 December;;;;;;
1256;562 Canteens and catering;2006 4th quarter;105.1;;;6.7;;
1257;562 Canteens and catering;2006;95.5;;;4.8;;
1258;562 Canteens and catering;2007 January;;;;;;
1259;562 Canteens and catering;2007 February;;;;;;
1260;562 Canteens and catering;2007 March;;;;;;
1261;562 Canteens and catering;2007 1st quarter;93.3;;;5.7;;
1262;562 Canteens and catering;2007 April;;;;;;
1263;562 Canteens and catering;2007 May;;;;;;
1264;562 Canteens and catering;2007 June;;;;;;
1265;562 Canteens and catering;2007 2nd quarter;105.1;;;12.7;;
1266;562 Canteens and catering;2007 July;;;;;;
1267;562 Canteens and catering;2007 August;;;;;;
1268;562 Canteens and catering;2007 September;;;;;;
1269;562 Canteens and catering;2007 3rd quarter;103.6;;;8.7;;
1270;562 Canteens and catering;2007 October;;;;;;
1271;562 Canteens and catering;2007 November;;;;;;
1272;562 Canteens and catering;2007 December;;;;;;
1273;562 Canteens and catering;2007 4th quarter;116.6;;;11.0;;
1274;562 Canteens and catering;2007;104.7;;;9.6;;
1275;562 Canteens and catering;2008 January;;;;;;
1276;562 Canteens and catering;2008 February;;;;;;
1277;562 Canteens and catering;2008 March;;;;;;
1278;562 Canteens and catering;2008 1st quarter;101.5;;;8.7;;
1279;562 Canteens and catering;2008 April;;;;;;
1280;562 Canteens and catering;2008 May;;;;;;
1281;562 Canteens and catering;2008 June;;;;;;
1282;562 Canteens and catering;2008 2nd quarter;107.3;;;2.1;;
1283;562 Canteens and catering;2008 July;;;;;;
1284;562 Canteens and catering;2008 August;;;;;;
1285;562 Canteens and catering;2008 September;;;;;;
1286;562 Canteens and catering;2008 3rd quarter;101.4;;;-2.2;;
1287;562 Canteens and catering;2008 October;;;;;;
1288;562 Canteens and catering;2008 November;;;;;;
1289;562 Canteens and catering;2008 December;;;;;;
1290;562 Canteens and catering;2008 4th quarter;111.0;;;-4.8;;
1291;562 Canteens and catering;2008;105.3;;;0.6;;
1292;562 Canteens and catering;2009 January;;;;;;
1293;562 Canteens and catering;2009 February;;;;;;
1294;562 Canteens and catering;2009 March;;;;;;
1295;562 Canteens and catering;2009 1st quarter;96.0;;;-5.4;;
1296;562 Canteens and catering;2009 April;;;;;;
1297;562 Canteens and catering;2009 May;;;;;;
1298;562 Canteens and catering;2009 June;;;;;;
1299;562 Canteens and catering;2009 2nd quarter;100.4;;;-6.4;;
1300;562 Canteens and catering;2009 July;;;;;;
1301;562 Canteens and catering;2009 August;;;;;;
1302;562 Canteens and catering;2009 September;;;;;;
1303;562 Canteens and catering;2009 3rd quarter;90.6;;;-10.6;;
1304;562 Canteens and catering;2009 October;;;;;;
1305;562 Canteens and catering;2009 November;;;;;;
1306;562 Canteens and catering;2009 December;;;;;;
1307;562 Canteens and catering;2009 4th quarter;104.0;;;-6.3;;
1308;562 Canteens and catering;2009;97.7;;;-7.2;;
1309;562 Canteens and catering;2010 January;;;;;;
1310;562 Canteens and catering;2010 February;;;;;;
1311;562 Canteens and catering;2010 March;;;;;;
1312;562 Canteens and catering;2010 1st quarter;96.0;;;0.0;;
1313;562 Canteens and catering;2010 April;;;;;;
1314;562 Canteens and catering;2010 May;;;;;;
1315;562 Canteens and catering;2010 June;;;;;;
1316;562 Canteens and catering;2010 2nd quarter;99.0;;;-1.3;;
1317;562 Canteens and catering;2010 July;;;;;;
1318;562 Canteens and catering;2010 August;;;;;;
1319;562 Canteens and catering;2010 September;;;;;;
1320;562 Canteens and catering;2010 3rd quarter;98.5;;;8.8;;
1321;562 Canteens and catering;2010 October;;;;;;
1322;562 Canteens and catering;2010 November;;;;;;
1323;562 Canteens and catering;2010 December;;;;;;
1324;562 Canteens and catering;2010 4th quarter;106.5;;;2.3;;
1325;562 Canteens and catering;2010;100.0;;;2.3;;
1326;562 Canteens and catering;2011 January;;;;;;
1327;562 Canteens and catering;2011 February;;;;;;
1328;562 Canteens and catering;2011 March;;;;;;
1329;562 Canteens and catering;2011 1st quarter;96.2;;;0.2;;
1330;562 Canteens and catering;2011 April;;;;;;
1331;562 Canteens and catering;2011 May;;;;;;
1332;562 Canteens and catering;2011 June;;;;;;
1333;562 Canteens and catering;2011 2nd quarter;104.6;;;5.6;;
1334;562 Canteens and catering;2011 July;;;;;;
1335;562 Canteens and catering;2011 August;;;;;;
1336;562 Canteens and catering;2011 September;;;;;;
1337;562 Canteens and catering;2011 3rd quarter;99.0;;;0.5;;
1338;562 Canteens and catering;2011 October;;;;;;
1339;562 Canteens and catering;2011 November;;;;;;
1340;562 Canteens and catering;2011 December;;;;;;
1341;562 Canteens and catering;2011 4th quarter;108.9;;;2.3;;
1342;562 Canteens and catering;2011;102.2;;;2.2;;
1343;562 Canteens and catering;2012 January;;;;;;
1344;562 Canteens and catering;2012 February;;;;;;
1345;562 Canteens and catering;2012 March;;;;;;
1346;562 Canteens and catering;2012 1st quarter;95.6;;;-0.6;;
1347;562 Canteens and catering;2012 April;;;;;;
1348;562 Canteens and catering;2012 May;;;;;;
1349;562 Canteens and catering;2012 June;;;;;;
1350;562 Canteens and catering;2012 2nd quarter;107.8;;;3.1;;
1351;562 Canteens and catering;2012 July;;;;;;
1352;562 Canteens and catering;2012 August;;;;;;
1353;562 Canteens and catering;2012 September;;;;;;
1354;562 Canteens and catering;2012 3rd quarter;99.5;;;0.5;;
1355;562 Canteens and catering;2012 October;;;;;;
1356;562 Canteens and catering;2012 November;;;;;;
1357;562 Canteens and catering;2012 December;;;;;;
1358;562 Canteens and catering;2012  4th quarter;108.4;;;-0.5;;
1359;562 Canteens and catering;2012;102.9;;;0.7;;
1360;562 Canteens and catering;2013 January;;;;;;
1361;562 Canteens and catering;2013 February;;;;;;
1362;562 Canteens and catering;2013 March;;;;;;
1363;562 Canteens and catering;2013 1st quarter;93.0;;;-2.8;;
1364;562 Canteens and catering;2013 April;;;;;;
1365;562 Canteens and catering;2013 May;;;;;;
1366;562 Canteens and catering;2013 June;;;;;;
1367;562 Canteens and catering;2013 2nd quarter;107.4;;;-0.4;;
1368;562 Canteens and catering;2013 July;;;;;;
1369;562 Canteens and catering;2013 August;;;;;;
1370;562 Canteens and catering;2013 September;;;;;;
1371;562 Canteens and catering;2013 3rd quarter;100.1;;;0.6;;
1372;562 Canteens and catering;2013 October;;;;;;
1373;562 Canteens and catering;2013 November;;;;;;
1374;562 Canteens and catering;2013 December;;;;;;
1375;562 Canteens and catering;2013 4th quarter;109.6;;;1.1;;
1376;562 Canteens and catering;2013;102.5;;;-0.3;;
1377;563 Bars;2005 January;93.3;83.5;111.8;;;
1378;563 Bars;2005 February;94.7;83.6;113.2;;;
1379;563 Bars;2005 March;96.7;83.9;115.3;;;
1380;563 Bars;2005 1st quarter;94.9;83.7;113.4;;;
1381;563 Bars;2005 April;102.3;83.9;122.0;;;
1382;563 Bars;2005 May;108.0;84.2;128.2;;;
1383;563 Bars;2005 June;113.8;84.4;134.8;;;
1384;563 Bars;2005 2nd quarter;108.0;84.2;128.3;;;
1385;563 Bars;2005 July;111.7;84.6;132.1;;;
1386;563 Bars;2005 August;107.9;84.8;127.3;;;
1387;563 Bars;2005 September;106.6;84.8;125.7;;;
1388;563 Bars;2005 3rd quarter;108.7;84.7;128.3;;;
1389;563 Bars;2005 October;105.2;84.9;123.9;;;
1390;563 Bars;2005 November;99.0;85.0;116.5;;;
1391;563 Bars;2005 December;108.9;85.1;128.0;;;
1392;563 Bars;2005 4th quarter;104.4;85.0;122.8;;;
1393;563 Bars;2005;104.0;84.4;123.2;;;
1394;563 Bars;2006 January;95.8;85.3;112.3;2.6;2.2;0.4
1395;563 Bars;2006 February;99.8;85.5;116.6;5.4;2.3;3.0
1396;563 Bars;2006 March;101.6;86.1;118.1;5.0;2.6;2.4
1397;563 Bars;2006 1st quarter;99.0;85.6;115.6;4.4;2.4;1.9
1398;563 Bars;2006 April;109.3;86.2;126.8;6.9;2.8;4.0
1399;563 Bars;2006 May;112.1;86.3;129.9;3.9;2.5;1.3
1400;563 Bars;2006 June;113.6;86.5;131.3;-0.2;2.5;-2.6
1401;563 Bars;2006 2nd quarter;111.7;86.3;129.3;3.4;2.6;0.8
1402;563 Bars;2006 July;114.9;86.5;132.8;2.9;2.3;0.5
1403;563 Bars;2006 August;111.6;86.6;128.9;3.4;2.1;1.3
1404;563 Bars;2006 September;111.9;86.8;128.9;5.0;2.3;2.6
1405;563 Bars;2006 3rd quarter;112.8;86.6;130.2;3.7;2.2;1.5
1406;563 Bars;2006 October;106.0;87.3;121.4;0.7;2.8;-2.1
1407;563 Bars;2006 November;102.0;87.7;116.4;3.1;3.2;-0.1
1408;563 Bars;2006 December;116.9;87.8;133.2;7.4;3.2;4.1
1409;563 Bars;2006 4th quarter;108.3;87.6;123.7;3.8;3.1;0.7
1410;563 Bars;2006;108.0;86.5;124.7;3.8;2.6;1.2
1411;563 Bars;2007 January;98.4;88.1;111.6;2.7;3.3;-0.6
1412;563 Bars;2007 February;103.2;88.8;116.1;3.4;3.9;-0.4
1413;563 Bars;2007 March;106.0;89.3;118.7;4.3;3.7;0.5
1414;563 Bars;2007 1st quarter;102.5;88.7;115.5;3.5;3.6;-0.2
1415;563 Bars;2007 April;114.3;89.2;128.1;4.6;3.5;1.1
1416;563 Bars;2007 May;115.0;89.3;128.8;2.6;3.4;-0.9
1417;563 Bars;2007 June;119.8;89.6;133.8;5.5;3.5;1.9
1418;563 Bars;2007 2nd quarter;116.4;89.4;130.2;4.2;3.5;0.7
1419;563 Bars;2007 July;114.0;89.6;127.2;-0.8;3.5;-4.2
1420;563 Bars;2007 August;109.4;89.9;121.7;-1.9;3.9;-5.6
1421;563 Bars;2007 September;110.9;90.2;123.1;-0.9;3.9;-4.6
1422;563 Bars;2007 3rd quarter;111.4;89.9;124.0;-1.2;3.8;-4.8
1423;563 Bars;2007 October;106.8;90.2;118.4;0.8;3.4;-2.5
1424;563 Bars;2007 November;104.1;90.4;115.1;2.0;3.2;-1.1
1425;563 Bars;2007 December;118.8;90.5;131.4;1.6;3.1;-1.4
1426;563 Bars;2007 4th quarter;109.9;90.4;121.6;1.5;3.2;-1.7
1427;563 Bars;2007;110.1;89.6;122.8;1.9;3.5;-1.5
1428;563 Bars;2008 January;99.7;91.5;109.0;1.3;3.8;-2.4
1429;563 Bars;2008 February;107.5;91.5;117.5;4.2;3.0;1.2
1430;563 Bars;2008 March;107.5;91.8;117.0;1.4;2.9;-1.4
1431;563 Bars;2008 1st quarter;104.9;91.6;114.5;2.3;3.2;-0.9
1432;563 Bars;2008 April;114.5;92.2;124.2;0.2;3.4;-3.1
1433;563 Bars;2008 May;118.7;92.4;128.4;3.2;3.5;-0.3
1434;563 Bars;2008 June;117.8;92.7;127.1;-1.7;3.6;-5.0
1435;563 Bars;2008 2nd quarter;117.0;92.5;126.5;0.5;3.5;-2.8
1436;563 Bars;2008 July;111.7;93.1;120.0;-2.0;4.0;-5.7
1437;563 Bars;2008 August;112.3;93.1;120.5;2.6;3.6;-0.9
1438;563 Bars;2008 September;104.9;93.5;112.2;-5.4;3.8;-8.9
1439;563 Bars;2008 3rd quarter;109.6;93.3;117.6;-1.6;3.8;-5.2
1440;563 Bars;2008 October;102.4;93.9;109.0;-4.2;4.1;-7.9
1441;563 Bars;2008 November;100.3;94.3;106.4;-3.6;4.2;-7.5
1442;563 Bars;2008 December;106.6;94.7;112.6;-10.3;4.6;-14.3
1443;563 Bars;2008 4th quarter;103.1;94.3;109.3;-6.2;4.3;-10.1
1444;563 Bars;2008;108.7;92.9;117.0;-1.3;3.7;-4.8
1445;563 Bars;2009 January;94.2;95.3;98.8;-5.5;4.2;-9.3
1446;563 Bars;2009 February;96.9;95.9;101.0;-9.9;4.8;-14.0
1447;563 Bars;2009 March;94.7;96.2;98.5;-11.8;4.7;-15.8
1448;563 Bars;2009 1st quarter;95.3;95.8;99.4;-9.1;4.6;-13.1
1449;563 Bars;2009 April;104.9;96.7;108.4;-8.5;4.9;-12.7
1450;563 Bars;2009 May;108.3;96.7;112.0;-8.7;4.6;-12.8
1451;563 Bars;2009 June;104.7;96.9;108.1;-11.1;4.5;-14.9
1452;563 Bars;2009 2nd quarter;106.0;96.8;109.5;-9.4;4.7;-13.5
1453;563 Bars;2009 July;108.3;97.3;111.3;-3.0;4.5;-7.2
1454;563 Bars;2009 August;105.2;97.4;107.9;-6.3;4.6;-10.4
1455;563 Bars;2009 September;99.2;97.9;101.3;-5.5;4.6;-9.6
1456;563 Bars;2009 3rd quarter;104.2;97.5;106.9;-4.9;4.6;-9.1
1457;563 Bars;2009 October;99.3;98.4;100.9;-3.0;4.7;-7.4
1458;563 Bars;2009 November;92.3;98.4;93.8;-8.0;4.4;-11.9
1459;563 Bars;2009 December;98.6;98.8;99.8;-7.5;4.3;-11.3
1460;563 Bars;2009 4th quarter;96.7;98.5;98.2;-6.2;4.5;-10.2
1461;563 Bars;2009;100.5;97.2;103.5;-7.5;4.6;-11.5
1462;563 Bars;2010 January;88.4;98.9;89.4;-6.1;3.8;-9.5
1463;563 Bars;2010 February;89.5;98.9;90.5;-7.6;3.2;-10.4
1464;563 Bars;2010 March;90.5;99.3;91.1;-4.5;3.3;-7.5
1465;563 Bars;2010 1st quarter;89.5;99.1;90.3;-6.1;3.4;-9.2
1466;563 Bars;2010 April;103.5;99.4;104.1;-1.3;2.8;-4.0
1467;563 Bars;2010 May;105.1;99.7;105.4;-3.0;3.0;-5.9
1468;563 Bars;2010 June;107.1;99.8;107.3;2.2;3.0;-0.8
1469;563 Bars;2010 2nd quarter;105.2;99.6;105.6;-0.7;2.9;-3.6
1470;563 Bars;2010 July;111.6;99.7;111.9;3.0;2.5;0.5
1471;563 Bars;2010 August;104.6;99.9;104.7;-0.5;2.5;-3.0
1472;563 Bars;2010 September;103.3;100.4;102.8;4.2;2.6;1.5
1473;563 Bars;2010 3rd quarter;106.5;100.0;106.5;2.2;2.6;-0.4
1474;563 Bars;2010 October;104.6;101.1;103.5;5.4;2.8;2.5
1475;563 Bars;2010 November;94.1;101.3;92.9;1.9;2.9;-1.0
1476;563 Bars;2010 December;97.7;101.4;96.4;-0.9;2.7;-3.5
1477;563 Bars;2010 4th quarter;98.8;101.3;97.6;2.1;2.8;-0.6
1478;563 Bars;2010;100.0;100.0;100.0;-0.5;2.9;-3.4
1479;563 Bars;2011 January;92.4;101.8;90.7;4.4;2.9;1.5
1480;563 Bars;2011 February;89.5;102.2;87.6;0.0;3.3;-3.2
1481;563 Bars;2011 March;100.1;102.4;97.7;10.6;3.1;7.3
1482;563 Bars;2011 1st quarter;94.0;102.1;92.0;5.0;3.1;1.9
1483;563 Bars;2011 April;109.6;102.5;106.9;5.8;3.1;2.6
1484;563 Bars;2011 May;105.5;102.8;102.6;0.4;3.1;-2.6
1485;563 Bars;2011 June;108.9;103.0;105.7;1.7;3.2;-1.4
1486;563 Bars;2011 2nd quarter;108.0;102.8;105.1;2.6;3.1;-0.5
1487;563 Bars;2011 July;108.8;103.2;105.4;-2.5;3.5;-5.8
1488;563 Bars;2011 August;103.9;103.2;100.7;-0.7;3.3;-3.9
1489;563 Bars;2011 September;104.3;103.6;100.7;1.0;3.1;-2.1
1490;563 Bars;2011 3rd quarter;105.6;103.3;102.3;-0.8;3.3;-4.0
1491;563 Bars;2011 October;102.1;103.7;98.4;-2.4;2.6;-4.9
1492;563 Bars;2011 November;96.6;103.7;93.1;2.7;2.4;0.3
1493;563 Bars;2011 December;101.4;103.8;97.7;3.8;2.4;1.4
1494;563 Bars;2011 4th quarter;100.0;103.7;96.4;1.2;2.4;-1.2
1495;563 Bars;2011;101.9;103.0;98.9;1.9;3.0;-1.1
1496;563 Bars;2012 January;90.4;104.2;86.7;-2.1;2.4;-4.4
1497;563 Bars;2012 February;91.8;104.5;87.9;2.6;2.2;0.4
1498;563 Bars;2012 March;100.4;104.5;96.0;0.3;2.1;-1.7
1499;563 Bars;2012 1st quarter;94.2;104.4;90.2;0.2;2.2;-1.9
1500;563 Bars;2012 April;105.3;104.8;100.5;-3.8;2.3;-6.0
1501;563 Bars;2012 May;105.1;105.2;100.0;-0.3;2.3;-2.6
1502;563 Bars;2012 June;107.6;105.3;102.2;-1.1;2.3;-3.3
1503;563 Bars;2012 2nd quarter;106.0;105.1;100.9;-1.8;2.3;-4.0
1504;563 Bars;2012 July;103.7;105.5;98.3;-4.7;2.3;-6.8
1505;563 Bars;2012 August;102.7;105.4;97.5;-1.1;2.2;-3.2
1506;563 Bars;2012 September;99.2;105.7;93.9;-4.9;2.0;-6.8
1507;563 Bars;2012 3rd quarter;101.9;105.5;96.5;-3.6;2.2;-5.6
1508;563 Bars;2012 October;95.6;106.8;89.6;-6.3;2.9;-9.0
1509;563 Bars;2012 November;96.3;106.8;90.2;-0.3;3.0;-3.2
1510;563 Bars;2012 December;104.1;107.0;97.3;2.7;3.1;-0.4
1511;563 Bars;2012  4th quarter;98.7;106.9;92.4;-1.3;3.0;-4.2
1512;563 Bars;2012;100.2;105.5;95.0;-1.7;2.4;-4.0
1513;563 Bars;2013 January;86.0;108.1;79.6;-4.8;3.7;-8.2
1514;563 Bars;2013 February;83.4;108.3;77.0;-9.2;3.7;-12.4
1515;563 Bars;2013 March;93.2;108.6;85.8;-7.2;3.9;-10.7
1516;563 Bars;2013 1st quarter;87.5;108.3;80.8;-7.1;3.8;-10.4
1517;563 Bars;2013 April;97.9;108.8;90.0;-7.0;3.8;-10.4
1518;563 Bars;2013 May;99.9;109.0;91.7;-5.0;3.6;-8.3
1519;563 Bars;2013 June;100.3;109.2;91.8;-6.8;3.7;-10.2
1520;563 Bars;2013 2nd quarter;99.4;109.0;91.2;-6.3;3.7;-9.6
1521;563 Bars;2013 July;98.5;109.2;90.2;-5.0;3.5;-8.2
1522;563 Bars;2013 August;99.6;109.4;91.0;-3.1;3.8;-6.6
1523;563 Bars;2013 September;92.9;109.9;84.5;-6.4;4.0;-10.0
1524;563 Bars;2013 3rd quarter;97.0;109.5;88.6;-4.8;3.8;-8.3
1525;563 Bars;2013 October;91.9;110.0;83.5;-3.9;3.0;-6.8
1526;563 Bars;2013 November;91.4;110.3;82.9;-5.1;3.3;-8.1
1527;563 Bars;2013 December;97.9;110.5;88.6;-6.0;3.3;-8.9
1528;563 Bars;2013 4th quarter;93.7;110.3;85.0;-5.0;3.2;-8.0
1529;563 Bars;2013;94.4;109.3;86.4;-5.8;3.6;-9.1
