ID;Sectoren;COFOGOverheidsfuncties;Perioden;Overheidsconsumptie_1
1698;Centrale overheid;11700;2001;36
1699;Centrale overheid;11700;2002;53
1700;Centrale overheid;11700;2003;38
1701;Centrale overheid;11700;2004;40
1702;Centrale overheid;11700;2005;40
1703;Centrale overheid;11700;2006;44
1704;Centrale overheid;11700;2007;49
1705;Centrale overheid;11700;2008;51
1706;Centrale overheid;11700;2009;51
1707;Centrale overheid;11700;2010;55
1708;Centrale overheid;11700;2011;56
1709;Centrale overheid;11700;2012;60
1710;Centrale overheid;11800;1995;482
1711;Centrale overheid;11800;1996;457
1712;Centrale overheid;11800;1997;716
1713;Centrale overheid;11800;1998;867
1714;Centrale overheid;11800;1999;878
1715;Centrale overheid;11800;2000;968
1716;Centrale overheid;11800;2001;1047
1717;Centrale overheid;11800;2002;1065
1718;Centrale overheid;11800;2003;1073
1719;Centrale overheid;11800;2004;1010
1720;Centrale overheid;11800;2005;1169
1721;Centrale overheid;11800;2006;1145
1722;Centrale overheid;11800;2007;1758
1723;Centrale overheid;11800;2008;2062
1724;Centrale overheid;11800;2009;2269
1725;Centrale overheid;11800;2010;2095
1726;Centrale overheid;11800;2011;2122
1727;Centrale overheid;11800;2012;2089
1728;Centrale overheid;11900;1995;1623
1729;Centrale overheid;11900;1996;1723
1730;Centrale overheid;11900;1997;1835
1731;Centrale overheid;11900;1998;2038
1732;Centrale overheid;11900;1999;2169
1733;Centrale overheid;11900;2000;2465
1734;Centrale overheid;11900;2001;2847
1735;Centrale overheid;11900;2002;3259
1736;Centrale overheid;11900;2003;3453
1737;Centrale overheid;11900;2004;3712
1738;Centrale overheid;11900;2005;3737
1739;Centrale overheid;11900;2006;3962
1740;Centrale overheid;11900;2007;4276
1741;Centrale overheid;11900;2008;4638
1742;Centrale overheid;11900;2009;4778
1743;Centrale overheid;11900;2010;4712
1744;Centrale overheid;11900;2011;4683
1745;Centrale overheid;11900;2012;4764
1746;Centrale overheid;12000;1995;289
1747;Centrale overheid;12000;1996;273
1748;Centrale overheid;12000;1997;270
1749;Centrale overheid;12000;1998;298
1750;Centrale overheid;12000;1999;327
1751;Centrale overheid;12000;2000;387
1752;Centrale overheid;12000;2001;411
1753;Centrale overheid;12000;2002;462
1754;Centrale overheid;12000;2003;519
1755;Centrale overheid;12000;2004;607
1756;Centrale overheid;12000;2005;606
1757;Centrale overheid;12000;2006;703
1758;Centrale overheid;12000;2007;737
1759;Centrale overheid;12000;2008;766
1760;Centrale overheid;12000;2009;835
1761;Centrale overheid;12000;2010;836
1762;Centrale overheid;12000;2011;804
1763;Centrale overheid;12000;2012;833
1764;Centrale overheid;12100;1995;41
1765;Centrale overheid;12100;1996;37
1766;Centrale overheid;12100;1997;29
1767;Centrale overheid;12100;1998;33
1768;Centrale overheid;12100;1999;32
1769;Centrale overheid;12100;2000;34
1770;Centrale overheid;12100;2001;44
1771;Centrale overheid;12100;2002;53
1772;Centrale overheid;12100;2003;47
1773;Centrale overheid;12100;2004;45
1774;Centrale overheid;12100;2005;61
1775;Centrale overheid;12100;2006;67
1776;Centrale overheid;12100;2007;63
1777;Centrale overheid;12100;2008;52
1778;Centrale overheid;12100;2009;42
1779;Centrale overheid;12100;2010;47
1780;Centrale overheid;12100;2011;27
1781;Centrale overheid;12100;2012;36
1782;Centrale overheid;12200;1995;471
1783;Centrale overheid;12200;1996;505
1784;Centrale overheid;12200;1997;554
1785;Centrale overheid;12200;1998;636
1786;Centrale overheid;12200;1999;669
1787;Centrale overheid;12200;2000;796
1788;Centrale overheid;12200;2001;947
1789;Centrale overheid;12200;2002;1132
1790;Centrale overheid;12200;2003;1206
1791;Centrale overheid;12200;2004;1242
1792;Centrale overheid;12200;2005;1277
1793;Centrale overheid;12200;2006;1325
1794;Centrale overheid;12200;2007;1423
1795;Centrale overheid;12200;2008;1467
1796;Centrale overheid;12200;2009;1525
1797;Centrale overheid;12200;2010;1573
1798;Centrale overheid;12200;2011;1608
1799;Centrale overheid;12200;2012;1571
1800;Centrale overheid;12300;1995;637
1801;Centrale overheid;12300;1996;713
1802;Centrale overheid;12300;1997;764
1803;Centrale overheid;12300;1998;839
1804;Centrale overheid;12300;1999;880
1805;Centrale overheid;12300;2000;952
1806;Centrale overheid;12300;2001;1047
1807;Centrale overheid;12300;2002;1205
1808;Centrale overheid;12300;2003;1250
1809;Centrale overheid;12300;2004;1330
1810;Centrale overheid;12300;2005;1362
1811;Centrale overheid;12300;2006;1436
1812;Centrale overheid;12300;2007;1603
1813;Centrale overheid;12300;2008;1876
1814;Centrale overheid;12300;2009;1928
1815;Centrale overheid;12300;2010;1795
1816;Centrale overheid;12300;2011;1772
1817;Centrale overheid;12300;2012;1826
1818;Centrale overheid;12400;1995;26
1819;Centrale overheid;12400;1996;24
1820;Centrale overheid;12400;1997;20
1821;Centrale overheid;12400;1998;18
1822;Centrale overheid;12400;1999;19
1823;Centrale overheid;12400;2000;20
1824;Centrale overheid;12400;2001;23
1825;Centrale overheid;12400;2002;23
1826;Centrale overheid;12400;2003;24
1827;Centrale overheid;12400;2004;27
1828;Centrale overheid;12400;2005;26
1829;Centrale overheid;12400;2006;24
1830;Centrale overheid;12400;2007;25
1831;Centrale overheid;12400;2008;23
1832;Centrale overheid;12400;2009;22
1833;Centrale overheid;12400;2010;23
1834;Centrale overheid;12400;2011;17
1835;Centrale overheid;12400;2012;16
1836;Centrale overheid;12500;1995;159
1837;Centrale overheid;12500;1996;171
1838;Centrale overheid;12500;1997;198
1839;Centrale overheid;12500;1998;214
1840;Centrale overheid;12500;1999;242
1841;Centrale overheid;12500;2000;276
1842;Centrale overheid;12500;2001;375
1843;Centrale overheid;12500;2002;384
1844;Centrale overheid;12500;2003;407
1845;Centrale overheid;12500;2004;461
1846;Centrale overheid;12500;2005;405
1847;Centrale overheid;12500;2006;407
1848;Centrale overheid;12500;2007;425
1849;Centrale overheid;12500;2008;454
1850;Centrale overheid;12500;2009;426
1851;Centrale overheid;12500;2010;438
1852;Centrale overheid;12500;2011;455
1853;Centrale overheid;12500;2012;482
1854;Centrale overheid;12600;1995;4160
1855;Centrale overheid;12600;1996;4340
1856;Centrale overheid;12600;1997;4508
1857;Centrale overheid;12600;1998;4581
1858;Centrale overheid;12600;1999;4794
1859;Centrale overheid;12600;2000;4930
1860;Centrale overheid;12600;2001;6175
1861;Centrale overheid;12600;2002;6155
1862;Centrale overheid;12600;2003;6321
1863;Centrale overheid;12600;2004;6172
1864;Centrale overheid;12600;2005;6281
1865;Centrale overheid;12600;2006;6675
1866;Centrale overheid;12600;2007;7264
1867;Centrale overheid;12600;2008;7536
1868;Centrale overheid;12600;2009;7495
1869;Centrale overheid;12600;2010;7224
1870;Centrale overheid;12600;2011;7325
1871;Centrale overheid;12600;2012;7543
1872;Centrale overheid;12700;1995;93
1873;Centrale overheid;12700;1996;71
1874;Centrale overheid;12700;1997;68
1875;Centrale overheid;12700;1998;79
1876;Centrale overheid;12700;1999;78
1877;Centrale overheid;12700;2000;151
1878;Centrale overheid;12700;2001;415
1879;Centrale overheid;12700;2002;444
1880;Centrale overheid;12700;2003;451
1881;Centrale overheid;12700;2004;385
1882;Centrale overheid;12700;2005;392
1883;Centrale overheid;12700;2006;411
1884;Centrale overheid;12700;2007;458
1885;Centrale overheid;12700;2008;416
1886;Centrale overheid;12700;2009;347
1887;Centrale overheid;12700;2010;-71
1888;Centrale overheid;12700;2011;73
1889;Centrale overheid;12700;2012;205
1890;Centrale overheid;12800;1995;440
1891;Centrale overheid;12800;1996;428
1892;Centrale overheid;12800;1997;533
1893;Centrale overheid;12800;1998;470
1894;Centrale overheid;12800;1999;490
1895;Centrale overheid;12800;2000;545
1896;Centrale overheid;12800;2001;804
1897;Centrale overheid;12800;2002;767
1898;Centrale overheid;12800;2003;841
1899;Centrale overheid;12800;2004;647
1900;Centrale overheid;12800;2005;650
1901;Centrale overheid;12800;2006;720
1902;Centrale overheid;12800;2007;705
1903;Centrale overheid;12800;2008;751
1904;Centrale overheid;12800;2009;771
1905;Centrale overheid;12800;2010;746
1906;Centrale overheid;12800;2011;721
1907;Centrale overheid;12800;2012;583
1908;Centrale overheid;12900;1995;38
1909;Centrale overheid;12900;1996;34
1910;Centrale overheid;12900;1997;24
1911;Centrale overheid;12900;1998;30
1912;Centrale overheid;12900;1999;23
1913;Centrale overheid;12900;2000;18
1914;Centrale overheid;12900;2001;25
1915;Centrale overheid;12900;2002;3
1916;Centrale overheid;12900;2003;4
1917;Centrale overheid;12900;2004;11
1918;Centrale overheid;12900;2005;1
1919;Centrale overheid;12900;2006;0
1920;Centrale overheid;12900;2007;0
1921;Centrale overheid;12900;2008;0
1922;Centrale overheid;12900;2009;1
1923;Centrale overheid;12900;2010;-1
1924;Centrale overheid;12900;2011;5
1925;Centrale overheid;12900;2012;8
1926;Centrale overheid;13000;1995;23
1927;Centrale overheid;13000;1996;22
1928;Centrale overheid;13000;1997;21
1929;Centrale overheid;13000;1998;21
1930;Centrale overheid;13000;1999;22
1931;Centrale overheid;13000;2000;22
1932;Centrale overheid;13000;2001;20
1933;Centrale overheid;13000;2002;20
1934;Centrale overheid;13000;2003;21
1935;Centrale overheid;13000;2004;15
1936;Centrale overheid;13000;2005;19
1937;Centrale overheid;13000;2006;19
1938;Centrale overheid;13000;2007;20
1939;Centrale overheid;13000;2008;16
1940;Centrale overheid;13000;2009;16
1941;Centrale overheid;13000;2010;17
1942;Centrale overheid;13000;2011;17
1943;Centrale overheid;13000;2012;18
1944;Centrale overheid;13100;1995;1846
1945;Centrale overheid;13100;1996;1988
1946;Centrale overheid;13100;1997;2093
1947;Centrale overheid;13100;1998;2592
1948;Centrale overheid;13100;1999;2694
1949;Centrale overheid;13100;2000;2700
1950;Centrale overheid;13100;2001;3254
1951;Centrale overheid;13100;2002;3244
1952;Centrale overheid;13100;2003;3315
1953;Centrale overheid;13100;2004;3419
1954;Centrale overheid;13100;2005;3630
1955;Centrale overheid;13100;2006;3969
1956;Centrale overheid;13100;2007;4467
1957;Centrale overheid;13100;2008;4682
1958;Centrale overheid;13100;2009;4672
1959;Centrale overheid;13100;2010;4824
1960;Centrale overheid;13100;2011;4803
1961;Centrale overheid;13100;2012;4997
1962;Centrale overheid;13200;1995;4
1963;Centrale overheid;13200;1996;10
1964;Centrale overheid;13200;1997;8
1965;Centrale overheid;13200;1998;4
1966;Centrale overheid;13200;1999;8
1967;Centrale overheid;13200;2000;15
1968;Centrale overheid;13200;2001;30
1969;Centrale overheid;13200;2002;30
1970;Centrale overheid;13200;2003;29
1971;Centrale overheid;13200;2004;29
1972;Centrale overheid;13200;2005;34
1973;Centrale overheid;13200;2006;29
1974;Centrale overheid;13200;2007;-6
1975;Centrale overheid;13200;2008;14
1976;Centrale overheid;13200;2009;16
1977;Centrale overheid;13200;2010;26
1978;Centrale overheid;13200;2011;13
1979;Centrale overheid;13200;2012;15
1980;Centrale overheid;13300;1995;220
1981;Centrale overheid;13300;1996;227
1982;Centrale overheid;13300;1997;241
1983;Centrale overheid;13300;1998;218
1984;Centrale overheid;13300;1999;212
1985;Centrale overheid;13300;2000;211
1986;Centrale overheid;13300;2001;240
1987;Centrale overheid;13300;2002;192
1988;Centrale overheid;13300;2003;166
1989;Centrale overheid;13300;2004;195
1990;Centrale overheid;13300;2005;204
1991;Centrale overheid;13300;2006;224
1992;Centrale overheid;13300;2007;260
1993;Centrale overheid;13300;2008;302
1994;Centrale overheid;13300;2009;320
1995;Centrale overheid;13300;2010;334
1996;Centrale overheid;13300;2011;322
1997;Centrale overheid;13300;2012;318
1998;Centrale overheid;13400;1995;769
1999;Centrale overheid;13400;1996;809
2000;Centrale overheid;13400;1997;744
2001;Centrale overheid;13400;1998;729
2002;Centrale overheid;13400;1999;729
2003;Centrale overheid;13400;2000;742
2004;Centrale overheid;13400;2001;763
2005;Centrale overheid;13400;2002;801
2006;Centrale overheid;13400;2003;818
2007;Centrale overheid;13400;2004;844
2008;Centrale overheid;13400;2005;840
2009;Centrale overheid;13400;2006;898
2010;Centrale overheid;13400;2007;954
2011;Centrale overheid;13400;2008;945
2012;Centrale overheid;13400;2009;944
2013;Centrale overheid;13400;2010;980
2014;Centrale overheid;13400;2011;985
2015;Centrale overheid;13400;2012;1073
2016;Centrale overheid;13500;1995;727
2017;Centrale overheid;13500;1996;751
2018;Centrale overheid;13500;1997;776
2019;Centrale overheid;13500;1998;438
2020;Centrale overheid;13500;1999;538
2021;Centrale overheid;13500;2000;526
2022;Centrale overheid;13500;2001;624
2023;Centrale overheid;13500;2002;654
2024;Centrale overheid;13500;2003;676
2025;Centrale overheid;13500;2004;627
2026;Centrale overheid;13500;2005;511
2027;Centrale overheid;13500;2006;405
2028;Centrale overheid;13500;2007;406
2029;Centrale overheid;13500;2008;410
2030;Centrale overheid;13500;2009;408
2031;Centrale overheid;13500;2010;369
2032;Centrale overheid;13500;2011;386
2033;Centrale overheid;13500;2012;326
2034;Centrale overheid;13600;1995;257
2035;Centrale overheid;13600;1996;269
2036;Centrale overheid;13600;1997;242
2037;Centrale overheid;13600;1998;260
2038;Centrale overheid;13600;1999;285
2039;Centrale overheid;13600;2000;301
2040;Centrale overheid;13600;2001;334
2041;Centrale overheid;13600;2002;415
2042;Centrale overheid;13600;2003;401
2043;Centrale overheid;13600;2004;384
2044;Centrale overheid;13600;2005;378
2045;Centrale overheid;13600;2006;439
2046;Centrale overheid;13600;2007;447
2047;Centrale overheid;13600;2008;401
2048;Centrale overheid;13600;2009;441
2049;Centrale overheid;13600;2010;349
2050;Centrale overheid;13600;2011;421
2051;Centrale overheid;13600;2012;468
2052;Centrale overheid;13700;1995;12
2053;Centrale overheid;13700;1996;20
2054;Centrale overheid;13700;1997;20
2055;Centrale overheid;13700;1998;8
2056;Centrale overheid;13700;1999;9
2057;Centrale overheid;13700;2000;9
2058;Centrale overheid;13700;2001;1
2059;Centrale overheid;13700;2002;1
2060;Centrale overheid;13700;2003;1
2061;Centrale overheid;13700;2004;1
2062;Centrale overheid;13700;2005;1
2063;Centrale overheid;13700;2006;1
2064;Centrale overheid;13700;2007;1
2065;Centrale overheid;13700;2008;0
2066;Centrale overheid;13700;2009;16
2067;Centrale overheid;13700;2010;3
2068;Centrale overheid;13700;2011;4
2069;Centrale overheid;13700;2012;2
2070;Centrale overheid;13800;1995;-1
2071;Centrale overheid;13800;1996;0
2072;Centrale overheid;13800;1997;-1
2073;Centrale overheid;13800;1998;0
2074;Centrale overheid;13800;1999;0
2075;Centrale overheid;13800;2000;0
2076;Centrale overheid;13800;2001;0
2077;Centrale overheid;13800;2002;0
2078;Centrale overheid;13800;2003;0
2079;Centrale overheid;13800;2004;0
2080;Centrale overheid;13800;2005;0
2081;Centrale overheid;13800;2006;23
2082;Centrale overheid;13800;2007;23
2083;Centrale overheid;13800;2008;29
2084;Centrale overheid;13800;2009;29
2085;Centrale overheid;13800;2010;23
2086;Centrale overheid;13800;2011;20
2087;Centrale overheid;13800;2012;16
2088;Centrale overheid;13900;1995;44
2089;Centrale overheid;13900;1996;56
2090;Centrale overheid;13900;1997;26
2091;Centrale overheid;13900;1998;12
2092;Centrale overheid;13900;1999;32
2093;Centrale overheid;13900;2000;40
2094;Centrale overheid;13900;2001;61
2095;Centrale overheid;13900;2002;135
2096;Centrale overheid;13900;2003;99
2097;Centrale overheid;13900;2004;103
2098;Centrale overheid;13900;2005;96
2099;Centrale overheid;13900;2006;122
2100;Centrale overheid;13900;2007;128
2101;Centrale overheid;13900;2008;137
2102;Centrale overheid;13900;2009;138
2103;Centrale overheid;13900;2010;97
2104;Centrale overheid;13900;2011;72
2105;Centrale overheid;13900;2012;76
2106;Centrale overheid;14000;1995;41
2107;Centrale overheid;14000;1996;38
2108;Centrale overheid;14000;1997;41
2109;Centrale overheid;14000;1998;86
2110;Centrale overheid;14000;1999;81
2111;Centrale overheid;14000;2000;83
2112;Centrale overheid;14000;2001;89
2113;Centrale overheid;14000;2002;90
2114;Centrale overheid;14000;2003;90
2115;Centrale overheid;14000;2004;108
2116;Centrale overheid;14000;2005;103
2117;Centrale overheid;14000;2006;105
2118;Centrale overheid;14000;2007;108
2119;Centrale overheid;14000;2008;116
2120;Centrale overheid;14000;2009;113
2121;Centrale overheid;14000;2010;119
2122;Centrale overheid;14000;2011;110
2123;Centrale overheid;14000;2012;146
2124;Centrale overheid;14100;1995;50
2125;Centrale overheid;14100;1996;52
2126;Centrale overheid;14100;1997;47
2127;Centrale overheid;14100;1998;44
2128;Centrale overheid;14100;1999;49
2129;Centrale overheid;14100;2000;53
2130;Centrale overheid;14100;2001;53
2131;Centrale overheid;14100;2002;75
2132;Centrale overheid;14100;2003;73
2133;Centrale overheid;14100;2004;72
2134;Centrale overheid;14100;2005;83
2135;Centrale overheid;14100;2006;86
2136;Centrale overheid;14100;2007;86
2137;Centrale overheid;14100;2008;94
2138;Centrale overheid;14100;2009;96
2139;Centrale overheid;14100;2010;94
2140;Centrale overheid;14100;2011;73
2141;Centrale overheid;14100;2012;73
2142;Centrale overheid;14200;1995;111
2143;Centrale overheid;14200;1996;103
2144;Centrale overheid;14200;1997;109
2145;Centrale overheid;14200;1998;110
2146;Centrale overheid;14200;1999;114
2147;Centrale overheid;14200;2000;116
2148;Centrale overheid;14200;2001;130
2149;Centrale overheid;14200;2002;114
2150;Centrale overheid;14200;2003;138
2151;Centrale overheid;14200;2004;100
2152;Centrale overheid;14200;2005;95
2153;Centrale overheid;14200;2006;102
2154;Centrale overheid;14200;2007;101
2155;Centrale overheid;14200;2008;25
2156;Centrale overheid;14200;2009;49
2157;Centrale overheid;14200;2010;13
2158;Centrale overheid;14200;2011;142
2159;Centrale overheid;14200;2012;155
2160;Centrale overheid;14300;1995;257
2161;Centrale overheid;14300;1996;254
2162;Centrale overheid;14300;1997;259
2163;Centrale overheid;14300;1998;299
2164;Centrale overheid;14300;1999;305
2165;Centrale overheid;14300;2000;358
2166;Centrale overheid;14300;2001;420
2167;Centrale overheid;14300;2002;384
2168;Centrale overheid;14300;2003;501
2169;Centrale overheid;14300;2004;292
2170;Centrale overheid;14300;2005;336
2171;Centrale overheid;14300;2006;315
2172;Centrale overheid;14300;2007;315
2173;Centrale overheid;14300;2008;268
2174;Centrale overheid;14300;2009;312
2175;Centrale overheid;14300;2010;304
2176;Centrale overheid;14300;2011;190
2177;Centrale overheid;14300;2012;134
2178;Centrale overheid;14400;1995;84
2179;Centrale overheid;14400;1996;79
2180;Centrale overheid;14400;1997;83
2181;Centrale overheid;14400;1998;88
2182;Centrale overheid;14400;1999;107
2183;Centrale overheid;14400;2000;120
2184;Centrale overheid;14400;2001;142
2185;Centrale overheid;14400;2002;153
2186;Centrale overheid;14400;2003;285
2187;Centrale overheid;14400;2004;98
2188;Centrale overheid;14400;2005;132
2189;Centrale overheid;14400;2006;84
2190;Centrale overheid;14400;2007;66
2191;Centrale overheid;14400;2008;4
2192;Centrale overheid;14400;2009;14
2193;Centrale overheid;14400;2010;38
2194;Centrale overheid;14400;2011;-18
2195;Centrale overheid;14400;2012;-47
2196;Centrale overheid;14500;1995;7
2197;Centrale overheid;14500;1996;5
2198;Centrale overheid;14500;1997;9
2199;Centrale overheid;14500;1998;8
2200;Centrale overheid;14500;1999;8
2201;Centrale overheid;14500;2000;13
2202;Centrale overheid;14500;2001;16
2203;Centrale overheid;14500;2002;13
2204;Centrale overheid;14500;2003;8
2205;Centrale overheid;14500;2004;1
2206;Centrale overheid;14500;2005;2
2207;Centrale overheid;14500;2006;5
2208;Centrale overheid;14500;2007;8
2209;Centrale overheid;14500;2008;16
2210;Centrale overheid;14500;2009;23
2211;Centrale overheid;14500;2010;24
2212;Centrale overheid;14500;2011;19
2213;Centrale overheid;14500;2012;-1
2214;Centrale overheid;14600;1995;0
2215;Centrale overheid;14600;1996;0
2216;Centrale overheid;14600;1997;0
2217;Centrale overheid;14600;1998;0
2218;Centrale overheid;14600;1999;0
2219;Centrale overheid;14600;2000;0
2220;Centrale overheid;14600;2001;0
2221;Centrale overheid;14600;2002;0
2222;Centrale overheid;14600;2003;0
2223;Centrale overheid;14600;2004;0
2224;Centrale overheid;14600;2005;0
2225;Centrale overheid;14600;2006;0
2226;Centrale overheid;14600;2007;0
2227;Centrale overheid;14600;2008;0
2228;Centrale overheid;14600;2009;0
2229;Centrale overheid;14600;2010;0
2230;Centrale overheid;14600;2011;0
2231;Centrale overheid;14600;2012;0
2232;Centrale overheid;14700;1995;0
2233;Centrale overheid;14700;1996;0
2234;Centrale overheid;14700;1997;0
2235;Centrale overheid;14700;1998;0
2236;Centrale overheid;14700;1999;0
2237;Centrale overheid;14700;2000;0
2238;Centrale overheid;14700;2001;0
2239;Centrale overheid;14700;2002;0
2240;Centrale overheid;14700;2003;0
2241;Centrale overheid;14700;2004;0
2242;Centrale overheid;14700;2005;0
2243;Centrale overheid;14700;2006;0
2244;Centrale overheid;14700;2007;0
2245;Centrale overheid;14700;2008;0
2246;Centrale overheid;14700;2009;0
2247;Centrale overheid;14700;2010;0
2248;Centrale overheid;14700;2011;0
2249;Centrale overheid;14700;2012;0
2250;Centrale overheid;14800;1995;50
2251;Centrale overheid;14800;1996;53
2252;Centrale overheid;14800;1997;53
2253;Centrale overheid;14800;1998;64
2254;Centrale overheid;14800;1999;74
2255;Centrale overheid;14800;2000;80
2256;Centrale overheid;14800;2001;86
2257;Centrale overheid;14800;2002;64
2258;Centrale overheid;14800;2003;60
2259;Centrale overheid;14800;2004;59
2260;Centrale overheid;14800;2005;62
2261;Centrale overheid;14800;2006;59
2262;Centrale overheid;14800;2007;59
2263;Centrale overheid;14800;2008;52
2264;Centrale overheid;14800;2009;50
2265;Centrale overheid;14800;2010;52
2266;Centrale overheid;14800;2011;54
2267;Centrale overheid;14800;2012;47
2268;Centrale overheid;14900;1995;116
2269;Centrale overheid;14900;1996;117
2270;Centrale overheid;14900;1997;114
2271;Centrale overheid;14900;1998;139
2272;Centrale overheid;14900;1999;116
2273;Centrale overheid;14900;2000;145
2274;Centrale overheid;14900;2001;176
2275;Centrale overheid;14900;2002;154
2276;Centrale overheid;14900;2003;148
2277;Centrale overheid;14900;2004;134
2278;Centrale overheid;14900;2005;140
2279;Centrale overheid;14900;2006;167
2280;Centrale overheid;14900;2007;182
2281;Centrale overheid;14900;2008;196
2282;Centrale overheid;14900;2009;225
2283;Centrale overheid;14900;2010;190
2284;Centrale overheid;14900;2011;135
2285;Centrale overheid;14900;2012;135
2286;Centrale overheid;15000;1995;504
2287;Centrale overheid;15000;1996;495
2288;Centrale overheid;15000;1997;488
2289;Centrale overheid;15000;1998;504
2290;Centrale overheid;15000;1999;589
2291;Centrale overheid;15000;2000;721
2292;Centrale overheid;15000;2001;706
2293;Centrale overheid;15000;2002;725
2294;Centrale overheid;15000;2003;778
2295;Centrale overheid;15000;2004;774
2296;Centrale overheid;15000;2005;1059
2297;Centrale overheid;15000;2006;1098
2298;Centrale overheid;15000;2007;1101
2299;Centrale overheid;15000;2008;1122
2300;Centrale overheid;15000;2009;1370
2301;Centrale overheid;15000;2010;1447
2302;Centrale overheid;15000;2011;1101
2303;Centrale overheid;15000;2012;1289
2304;Centrale overheid;15100;1995;4
2305;Centrale overheid;15100;1996;3
2306;Centrale overheid;15100;1997;4
2307;Centrale overheid;15100;1998;5
2308;Centrale overheid;15100;1999;6
2309;Centrale overheid;15100;2000;6
2310;Centrale overheid;15100;2001;4
2311;Centrale overheid;15100;2002;1
2312;Centrale overheid;15100;2003;4
2313;Centrale overheid;15100;2004;3
2314;Centrale overheid;15100;2005;3
2315;Centrale overheid;15100;2006;-3
2316;Centrale overheid;15100;2007;3
2317;Centrale overheid;15100;2008;5
2318;Centrale overheid;15100;2009;118
2319;Centrale overheid;15100;2010;158
2320;Centrale overheid;15100;2011;30
2321;Centrale overheid;15100;2012;34
2322;Centrale overheid;15200;1995;0
2323;Centrale overheid;15200;1996;0
2324;Centrale overheid;15200;1997;0
2325;Centrale overheid;15200;1998;0
2326;Centrale overheid;15200;1999;0
2327;Centrale overheid;15200;2000;0
2328;Centrale overheid;15200;2001;0
2329;Centrale overheid;15200;2002;0
2330;Centrale overheid;15200;2003;0
2331;Centrale overheid;15200;2004;0
2332;Centrale overheid;15200;2005;0
2333;Centrale overheid;15200;2006;0
2334;Centrale overheid;15200;2007;0
2335;Centrale overheid;15200;2008;1
2336;Centrale overheid;15200;2009;1
2337;Centrale overheid;15200;2010;0
2338;Centrale overheid;15200;2011;0
2339;Centrale overheid;15200;2012;0
2340;Centrale overheid;15300;1995;0
2341;Centrale overheid;15300;1996;0
2342;Centrale overheid;15300;1997;0
2343;Centrale overheid;15300;1998;0
2344;Centrale overheid;15300;1999;0
2345;Centrale overheid;15300;2000;0
2346;Centrale overheid;15300;2001;0
2347;Centrale overheid;15300;2002;0
2348;Centrale overheid;15300;2003;0
2349;Centrale overheid;15300;2004;0
2350;Centrale overheid;15300;2005;0
2351;Centrale overheid;15300;2006;14
2352;Centrale overheid;15300;2007;8
2353;Centrale overheid;15300;2008;7
2354;Centrale overheid;15300;2009;4
2355;Centrale overheid;15300;2010;3
2356;Centrale overheid;15300;2011;2
2357;Centrale overheid;15300;2012;2
2358;Centrale overheid;15400;1995;12
2359;Centrale overheid;15400;1996;15
2360;Centrale overheid;15400;1997;14
2361;Centrale overheid;15400;1998;14
2362;Centrale overheid;15400;1999;15
2363;Centrale overheid;15400;2000;17
2364;Centrale overheid;15400;2001;17
2365;Centrale overheid;15400;2002;17
2366;Centrale overheid;15400;2003;17
2367;Centrale overheid;15400;2004;11
2368;Centrale overheid;15400;2005;11
2369;Centrale overheid;15400;2006;20
2370;Centrale overheid;15400;2007;18
2371;Centrale overheid;15400;2008;24
2372;Centrale overheid;15400;2009;31
2373;Centrale overheid;15400;2010;31
2374;Centrale overheid;15400;2011;30
2375;Centrale overheid;15400;2012;26
2376;Centrale overheid;15500;1995;290
2377;Centrale overheid;15500;1996;294
2378;Centrale overheid;15500;1997;271
2379;Centrale overheid;15500;1998;258
2380;Centrale overheid;15500;1999;309
2381;Centrale overheid;15500;2000;357
2382;Centrale overheid;15500;2001;365
2383;Centrale overheid;15500;2002;358
2384;Centrale overheid;15500;2003;376
2385;Centrale overheid;15500;2004;375
2386;Centrale overheid;15500;2005;377
2387;Centrale overheid;15500;2006;379
2388;Centrale overheid;15500;2007;381
2389;Centrale overheid;15500;2008;376
2390;Centrale overheid;15500;2009;382
2391;Centrale overheid;15500;2010;385
2392;Centrale overheid;15500;2011;369
2393;Centrale overheid;15500;2012;395
2394;Centrale overheid;15600;1995;198
2395;Centrale overheid;15600;1996;183
2396;Centrale overheid;15600;1997;199
2397;Centrale overheid;15600;1998;227
2398;Centrale overheid;15600;1999;259
2399;Centrale overheid;15600;2000;341
2400;Centrale overheid;15600;2001;320
2401;Centrale overheid;15600;2002;349
2402;Centrale overheid;15600;2003;381
2403;Centrale overheid;15600;2004;385
2404;Centrale overheid;15600;2005;668
2405;Centrale overheid;15600;2006;688
2406;Centrale overheid;15600;2007;691
2407;Centrale overheid;15600;2008;709
2408;Centrale overheid;15600;2009;834
2409;Centrale overheid;15600;2010;870
2410;Centrale overheid;15600;2011;670
2411;Centrale overheid;15600;2012;832
2412;Centrale overheid;15700;1995;201
2413;Centrale overheid;15700;1996;193
2414;Centrale overheid;15700;1997;193
2415;Centrale overheid;15700;1998;190
2416;Centrale overheid;15700;1999;209
2417;Centrale overheid;15700;2000;-44
2418;Centrale overheid;15700;2001;-31
2419;Centrale overheid;15700;2002;3
2420;Centrale overheid;15700;2003;-40
2421;Centrale overheid;15700;2004;-42
2422;Centrale overheid;15700;2005;-24
2423;Centrale overheid;15700;2006;25
2424;Centrale overheid;15700;2007;3
2425;Centrale overheid;15700;2008;-55
