ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
4166;Totaal mannen en vrouwen;39 jaar;1962;0.00155;95569.0;148.0;37.49
4167;Totaal mannen en vrouwen;39 jaar;1963;0.00142;95808.0;136.0;37.46
4168;Totaal mannen en vrouwen;39 jaar;1964;0.00146;95843.0;140.0;37.82
4169;Totaal mannen en vrouwen;39 jaar;1965;0.00154;95947.0;148.0;37.59
4170;Totaal mannen en vrouwen;39 jaar;1961 tot 1966;0.00146;95769.0;140.0;37.63
4171;Totaal mannen en vrouwen;39 jaar;1966;0.0015;95868.0;144.0;37.59
4172;Totaal mannen en vrouwen;39 jaar;1967;0.0015;95964.0;144.0;37.81
4173;Totaal mannen en vrouwen;39 jaar;1968;0.0016;95985.0;154.0;37.6
4174;Totaal mannen en vrouwen;39 jaar;1969;0.0017;96049.0;164.0;37.49
4175;Totaal mannen en vrouwen;39 jaar;1970;0.00159;96075.0;153.0;37.5
4176;Totaal mannen en vrouwen;39 jaar;1966 tot 1971;0.00158;95992.0;152.0;37.59
4177;Totaal mannen en vrouwen;39 jaar;1971;0.00155;96224.0;149.0;37.64
4178;Totaal mannen en vrouwen;39 jaar;1972;0.00159;96227.0;153.0;37.53
4179;Totaal mannen en vrouwen;39 jaar;1973;0.00143;96271.0;138.0;37.95
4180;Totaal mannen en vrouwen;39 jaar;1974;0.00141;96505.0;136.0;38.24
4181;Totaal mannen en vrouwen;39 jaar;1975;0.00138;96692.0;133.0;38.05
4182;Totaal mannen en vrouwen;39 jaar;1971 tot 1976;0.00147;96379.0;142.0;37.88
4183;Totaal mannen en vrouwen;39 jaar;1976;0.00119;96652.0;115.0;38.23
4184;Totaal mannen en vrouwen;39 jaar;1977;0.00132;96795.0;128.0;38.73
4185;Totaal mannen en vrouwen;39 jaar;1978;0.00146;96813.0;142.0;38.65
4186;Totaal mannen en vrouwen;39 jaar;1979;0.00114;97037.0;110.0;39.0
4187;Totaal mannen en vrouwen;39 jaar;1980;0.0012;97058.0;116.0;39.11
4188;Totaal mannen en vrouwen;39 jaar;1976 tot 1981;0.00126;96875.0;122.0;38.74
4189;Totaal mannen en vrouwen;39 jaar;1981;0.00119;97170.0;116.0;39.24
4190;Totaal mannen en vrouwen;39 jaar;1982;0.00122;97215.0;118.0;39.28
4191;Totaal mannen en vrouwen;39 jaar;1983;0.00119;97261.0;116.0;39.44
4192;Totaal mannen en vrouwen;39 jaar;1984;0.00121;97299.0;117.0;39.49
4193;Totaal mannen en vrouwen;39 jaar;1985;0.00117;97404.0;114.0;39.47
4194;Totaal mannen en vrouwen;39 jaar;1981 tot 1986;0.00119;97270.0;116.0;39.38
4195;Totaal mannen en vrouwen;39 jaar;1986;0.00118;97401.0;115.0;39.46
4196;Totaal mannen en vrouwen;39 jaar;1987;0.00104;97467.0;102.0;39.88
4197;Totaal mannen en vrouwen;39 jaar;1988;0.00102;97565.0;99.0;39.99
4198;Totaal mannen en vrouwen;39 jaar;1989;0.00113;97556.0;110.0;39.82
4199;Totaal mannen en vrouwen;39 jaar;1990;0.00108;97509.0;105.0;40.04
4200;Totaal mannen en vrouwen;39 jaar;1986 tot 1991;0.00109;97502.0;106.0;39.84
4201;Totaal mannen en vrouwen;39 jaar;1991;0.00116;97575.0;113.0;40.12
4202;Totaal mannen en vrouwen;39 jaar;1992;0.00107;97628.0;105.0;40.29
4203;Totaal mannen en vrouwen;39 jaar;1993;0.00131;97634.0;128.0;39.96
4204;Totaal mannen en vrouwen;39 jaar;1994;0.00101;97754.0;99.0;40.36
4205;Totaal mannen en vrouwen;39 jaar;1995;0.00102;97759.0;100.0;40.38
4206;Totaal mannen en vrouwen;39 jaar;1991 tot 1996;0.00111;97666.0;109.0;40.22
4207;Totaal mannen en vrouwen;39 jaar;1996;0.00114;97795.0;111.0;40.4
4208;Totaal mannen en vrouwen;39 jaar;1997;0.0011;97929.0;108.0;40.68
4209;Totaal mannen en vrouwen;39 jaar;1998;0.00099;97997.0;97.0;40.72
4210;Totaal mannen en vrouwen;39 jaar;1999;0.00119;97947.0;116.0;40.71
4211;Totaal mannen en vrouwen;39 jaar;2000;0.00108;97984.0;106.0;40.86
4212;Totaal mannen en vrouwen;39 jaar;1996 tot 2001;0.0011;97929.0;108.0;40.68
4213;Totaal mannen en vrouwen;39 jaar;2001;0.00102;98001.0;100.0;41.05
4214;Totaal mannen en vrouwen;39 jaar;2002;0.00105;98041.0;103.0;41.1
4215;Totaal mannen en vrouwen;39 jaar;2003;0.001;98149.0;98.0;41.29
4216;Totaal mannen en vrouwen;39 jaar;2004;0.00091;98295.0;89.0;41.78
4217;Totaal mannen en vrouwen;39 jaar;2005;0.00085;98272.0;83.0;42.06
4218;Totaal mannen en vrouwen;39 jaar;2001 tot 2006;0.00097;98149.0;95.0;41.46
4219;Totaal mannen en vrouwen;39 jaar;2006;0.00081;98387.0;80.0;42.35
4220;Totaal mannen en vrouwen;39 jaar;2007;0.00087;98457.0;86.0;42.71
4221;Totaal mannen en vrouwen;39 jaar;2008;0.00083;98518.0;82.0;42.81
4222;Totaal mannen en vrouwen;39 jaar;2009;0.00072;98554.0;71.0;43.08
4223;Totaal mannen en vrouwen;39 jaar;2010;0.00085;98624.0;84.0;43.19
4224;Totaal mannen en vrouwen;39 jaar;2006 tot 2011;0.00082;98504.0;80.0;42.83
4225;Totaal mannen en vrouwen;39 jaar;2011;0.00081;98611.0;79.0;43.46
4226;Totaal mannen en vrouwen;39 jaar;2012;0.00069;98618.0;68.0;43.43
4227;Totaal mannen en vrouwen;39 jaar;2013;0.00066;98662.0;65.0;43.63
4228;Totaal mannen en vrouwen;39 jaar;2014;0.00066;98662.0;65.0;43.99
4229;Totaal mannen en vrouwen;39 jaar;2015;0.00076;98742.0;75.0;43.77
4230;Totaal mannen en vrouwen;39 jaar;2011 tot 2016;0.00072;98657.0;71.0;43.66
4231;Totaal mannen en vrouwen;39 jaar;2016;0.00057;98682.0;57.0;43.87
4232;Totaal mannen en vrouwen;39 jaar;2017;0.00077;98684.0;76.0;44.07
4233;Totaal mannen en vrouwen;39 jaar;2018;0.00066;98714.0;65.0;44.09
4234;Totaal mannen en vrouwen;39 jaar;2019;0.00067;98696.0;67.0;44.38
4235;Totaal mannen en vrouwen;39 jaar;2020;0.00073;98667.0;72.0;43.72
4236;Totaal mannen en vrouwen;39 jaar;2016 tot 2021;0.00068;98691.0;68.0;44.02
4237;Totaal mannen en vrouwen;39 jaar;2021;0.00064;98682.0;63.0;43.67
4238;Totaal mannen en vrouwen;39 jaar;2022;0.00076;98662.0;75.0;43.95
4239;Totaal mannen en vrouwen;39 jaar;2023;0.00075;98650.0;74.0;44.19
4240;Totaal mannen en vrouwen;40 jaar;1861 tot 1866;;;;
4241;Totaal mannen en vrouwen;40 jaar;1866 tot 1871;;;;
4242;Totaal mannen en vrouwen;40 jaar;1871 tot 1876;;;;
4243;Totaal mannen en vrouwen;40 jaar;1876 tot 1881;;;;
4244;Totaal mannen en vrouwen;40 jaar;1881 tot 1886;;;;
4245;Totaal mannen en vrouwen;40 jaar;1886 tot 1891;;;;
4246;Totaal mannen en vrouwen;40 jaar;1891 tot 1896;;;;
4247;Totaal mannen en vrouwen;40 jaar;1896 tot 1901;;;;
4248;Totaal mannen en vrouwen;40 jaar;1901 tot 1906;;;;
4249;Totaal mannen en vrouwen;40 jaar;1906 tot 1911;;;;
4250;Totaal mannen en vrouwen;40 jaar;1911 tot 1916;;;;
4251;Totaal mannen en vrouwen;40 jaar;1916 tot 1921;;;;
4252;Totaal mannen en vrouwen;40 jaar;1921 tot 1926;;;;
4253;Totaal mannen en vrouwen;40 jaar;1926 tot 1931;;;;
4254;Totaal mannen en vrouwen;40 jaar;1931 tot 1936;;;;
4255;Totaal mannen en vrouwen;40 jaar;1936 tot 1941;;;;
4256;Totaal mannen en vrouwen;40 jaar;1941 tot 1946;;;;
4257;Totaal mannen en vrouwen;40 jaar;1950;0.00196;93634.0;183.0;35.91
4258;Totaal mannen en vrouwen;40 jaar;1946 tot 1951;;;;
4259;Totaal mannen en vrouwen;40 jaar;1951;0.0019;93639.0;178.0;35.98
4260;Totaal mannen en vrouwen;40 jaar;1952;0.00195;94201.0;184.0;36.26
4261;Totaal mannen en vrouwen;40 jaar;1953;0.00207;93877.0;195.0;35.99
4262;Totaal mannen en vrouwen;40 jaar;1954;0.00167;94641.0;158.0;36.24
4263;Totaal mannen en vrouwen;40 jaar;1955;0.00178;94795.0;168.0;36.26
4264;Totaal mannen en vrouwen;40 jaar;1951 tot 1956;0.00187;94231.0;176.0;36.15
4265;Totaal mannen en vrouwen;40 jaar;1956;0.00174;95017.0;166.0;36.13
4266;Totaal mannen en vrouwen;40 jaar;1957;0.00168;95107.0;160.0;36.52
4267;Totaal mannen en vrouwen;40 jaar;1958;0.0017;95266.0;162.0;36.6
4268;Totaal mannen en vrouwen;40 jaar;1959;0.0017;95140.0;162.0;36.71
4269;Totaal mannen en vrouwen;40 jaar;1960;0.0017;95418.0;163.0;36.69
4270;Totaal mannen en vrouwen;40 jaar;1956 tot 1961;0.00171;95193.0;162.0;36.54
4271;Totaal mannen en vrouwen;40 jaar;1961;0.00172;95553.0;164.0;36.84
4272;Totaal mannen en vrouwen;40 jaar;1962;0.00152;95421.0;145.0;36.54
4273;Totaal mannen en vrouwen;40 jaar;1963;0.00158;95672.0;151.0;36.51
4274;Totaal mannen en vrouwen;40 jaar;1964;0.00172;95703.0;165.0;36.87
4275;Totaal mannen en vrouwen;40 jaar;1965;0.00165;95799.0;158.0;36.65
4276;Totaal mannen en vrouwen;40 jaar;1961 tot 1966;0.00164;95629.0;157.0;36.68
4277;Totaal mannen en vrouwen;40 jaar;1966;0.00157;95724.0;151.0;36.65
4278;Totaal mannen en vrouwen;40 jaar;1967;0.00169;95820.0;162.0;36.87
4279;Totaal mannen en vrouwen;40 jaar;1968;0.00175;95831.0;168.0;36.66
4280;Totaal mannen en vrouwen;40 jaar;1969;0.00184;95885.0;176.0;36.56
4281;Totaal mannen en vrouwen;40 jaar;1970;0.00163;95922.0;156.0;36.56
4282;Totaal mannen en vrouwen;40 jaar;1966 tot 1971;0.0017;95840.0;163.0;36.65
4283;Totaal mannen en vrouwen;40 jaar;1971;0.00166;96075.0;160.0;36.7
4284;Totaal mannen en vrouwen;40 jaar;1972;0.00164;96074.0;158.0;36.59
4285;Totaal mannen en vrouwen;40 jaar;1973;0.00176;96133.0;169.0;37.0
4286;Totaal mannen en vrouwen;40 jaar;1974;0.00141;96369.0;136.0;37.29
4287;Totaal mannen en vrouwen;40 jaar;1975;0.00148;96559.0;143.0;37.11
4288;Totaal mannen en vrouwen;40 jaar;1971 tot 1976;0.00159;96237.0;153.0;36.94
4289;Totaal mannen en vrouwen;40 jaar;1976;0.00133;96537.0;128.0;37.27
4290;Totaal mannen en vrouwen;40 jaar;1977;0.00167;96667.0;162.0;37.78
4291;Totaal mannen en vrouwen;40 jaar;1978;0.00144;96671.0;140.0;37.7
4292;Totaal mannen en vrouwen;40 jaar;1979;0.00131;96927.0;127.0;38.04
4293;Totaal mannen en vrouwen;40 jaar;1980;0.0013;96942.0;126.0;38.16
4294;Totaal mannen en vrouwen;40 jaar;1976 tot 1981;0.00141;96753.0;136.0;37.79
4295;Totaal mannen en vrouwen;40 jaar;1981;0.00136;97054.0;132.0;38.29
4296;Totaal mannen en vrouwen;40 jaar;1982;0.00136;97097.0;132.0;38.32
4297;Totaal mannen en vrouwen;40 jaar;1983;0.00154;97145.0;150.0;38.49
4298;Totaal mannen en vrouwen;40 jaar;1984;0.00132;97182.0;128.0;38.53
4299;Totaal mannen en vrouwen;40 jaar;1985;0.0012;97290.0;117.0;38.52
4300;Totaal mannen en vrouwen;40 jaar;1981 tot 1986;0.00135;97154.0;132.0;38.43
4301;Totaal mannen en vrouwen;40 jaar;1986;0.00138;97286.0;134.0;38.5
4302;Totaal mannen en vrouwen;40 jaar;1987;0.00125;97365.0;122.0;38.92
4303;Totaal mannen en vrouwen;40 jaar;1988;0.00117;97466.0;114.0;39.03
4304;Totaal mannen en vrouwen;40 jaar;1989;0.00127;97446.0;124.0;38.87
4305;Totaal mannen en vrouwen;40 jaar;1990;0.00123;97404.0;120.0;39.09
4306;Totaal mannen en vrouwen;40 jaar;1986 tot 1991;0.00126;97396.0;123.0;38.88
4307;Totaal mannen en vrouwen;40 jaar;1991;0.00124;97462.0;121.0;39.17
4308;Totaal mannen en vrouwen;40 jaar;1992;0.00119;97523.0;116.0;39.34
4309;Totaal mannen en vrouwen;40 jaar;1993;0.00143;97506.0;140.0;39.01
4310;Totaal mannen en vrouwen;40 jaar;1994;0.0012;97655.0;117.0;39.4
4311;Totaal mannen en vrouwen;40 jaar;1995;0.00136;97659.0;132.0;39.42
4312;Totaal mannen en vrouwen;40 jaar;1991 tot 1996;0.00128;97557.0;125.0;39.27
4313;Totaal mannen en vrouwen;40 jaar;1996;0.00115;97684.0;112.0;39.44
4314;Totaal mannen en vrouwen;40 jaar;1997;0.00124;97821.0;121.0;39.73
4315;Totaal mannen en vrouwen;40 jaar;1998;0.00113;97900.0;111.0;39.76
4316;Totaal mannen en vrouwen;40 jaar;1999;0.00133;97831.0;130.0;39.76
4317;Totaal mannen en vrouwen;40 jaar;2000;0.00115;97878.0;113.0;39.9
4318;Totaal mannen en vrouwen;40 jaar;1996 tot 2001;0.0012;97821.0;117.0;39.72
4319;Totaal mannen en vrouwen;40 jaar;2001;0.00115;97901.0;113.0;40.09
4320;Totaal mannen en vrouwen;40 jaar;2002;0.0011;97938.0;108.0;40.15
4321;Totaal mannen en vrouwen;40 jaar;2003;0.00113;98051.0;111.0;40.33
4322;Totaal mannen en vrouwen;40 jaar;2004;0.00091;98206.0;89.0;40.82
4323;Totaal mannen en vrouwen;40 jaar;2005;0.00102;98189.0;100.0;41.09
4324;Totaal mannen en vrouwen;40 jaar;2001 tot 2006;0.00106;98054.0;104.0;40.5
4325;Totaal mannen en vrouwen;40 jaar;2006;0.00084;98307.0;83.0;41.38
4326;Totaal mannen en vrouwen;40 jaar;2007;0.00089;98371.0;88.0;41.75
4327;Totaal mannen en vrouwen;40 jaar;2008;0.0009;98436.0;89.0;41.84
4328;Totaal mannen en vrouwen;40 jaar;2009;0.00085;98483.0;84.0;42.11
4329;Totaal mannen en vrouwen;40 jaar;2010;0.00094;98540.0;92.0;42.23
4330;Totaal mannen en vrouwen;40 jaar;2006 tot 2011;0.00089;98424.0;87.0;41.86
4331;Totaal mannen en vrouwen;40 jaar;2011;0.00082;98532.0;80.0;42.5
4332;Totaal mannen en vrouwen;40 jaar;2012;0.00085;98550.0;83.0;42.45
4333;Totaal mannen en vrouwen;40 jaar;2013;0.00082;98597.0;81.0;42.66
4334;Totaal mannen en vrouwen;40 jaar;2014;0.00069;98597.0;68.0;43.02
4335;Totaal mannen en vrouwen;40 jaar;2015;0.00075;98667.0;74.0;42.8
4336;Totaal mannen en vrouwen;40 jaar;2011 tot 2016;0.00079;98586.0;78.0;42.69
4337;Totaal mannen en vrouwen;40 jaar;2016;0.00072;98625.0;71.0;42.9
4338;Totaal mannen en vrouwen;40 jaar;2017;0.0007;98608.0;69.0;43.1
4339;Totaal mannen en vrouwen;40 jaar;2018;0.00066;98649.0;65.0;43.12
4340;Totaal mannen en vrouwen;40 jaar;2019;0.00072;98629.0;71.0;43.41
4341;Totaal mannen en vrouwen;40 jaar;2020;0.00076;98595.0;74.0;42.75
4342;Totaal mannen en vrouwen;40 jaar;2016 tot 2021;0.00071;98623.0;70.0;43.05
4343;Totaal mannen en vrouwen;40 jaar;2021;0.0008;98619.0;79.0;42.7
4344;Totaal mannen en vrouwen;40 jaar;2022;0.00069;98587.0;68.0;42.99
4345;Totaal mannen en vrouwen;40 jaar;2023;0.00079;98576.0;78.0;43.22
4346;Totaal mannen en vrouwen;41 jaar;1861 tot 1866;;;;
4347;Totaal mannen en vrouwen;41 jaar;1866 tot 1871;;;;
4348;Totaal mannen en vrouwen;41 jaar;1871 tot 1876;;;;
4349;Totaal mannen en vrouwen;41 jaar;1876 tot 1881;;;;
4350;Totaal mannen en vrouwen;41 jaar;1881 tot 1886;;;;
4351;Totaal mannen en vrouwen;41 jaar;1886 tot 1891;;;;
4352;Totaal mannen en vrouwen;41 jaar;1891 tot 1896;;;;
4353;Totaal mannen en vrouwen;41 jaar;1896 tot 1901;;;;
4354;Totaal mannen en vrouwen;41 jaar;1901 tot 1906;;;;
4355;Totaal mannen en vrouwen;41 jaar;1906 tot 1911;;;;
4356;Totaal mannen en vrouwen;41 jaar;1911 tot 1916;;;;
4357;Totaal mannen en vrouwen;41 jaar;1916 tot 1921;;;;
4358;Totaal mannen en vrouwen;41 jaar;1921 tot 1926;;;;
4359;Totaal mannen en vrouwen;41 jaar;1926 tot 1931;;;;
4360;Totaal mannen en vrouwen;41 jaar;1931 tot 1936;;;;
4361;Totaal mannen en vrouwen;41 jaar;1936 tot 1941;;;;
4362;Totaal mannen en vrouwen;41 jaar;1941 tot 1946;;;;
4363;Totaal mannen en vrouwen;41 jaar;1950;0.00213;93451.0;199.0;34.98
4364;Totaal mannen en vrouwen;41 jaar;1946 tot 1951;;;;
4365;Totaal mannen en vrouwen;41 jaar;1951;0.00213;93461.0;199.0;35.05
4366;Totaal mannen en vrouwen;41 jaar;1952;0.00179;94017.0;168.0;35.33
4367;Totaal mannen en vrouwen;41 jaar;1953;0.00211;93682.0;198.0;35.07
4368;Totaal mannen en vrouwen;41 jaar;1954;0.00202;94483.0;190.0;35.3
4369;Totaal mannen en vrouwen;41 jaar;1955;0.00191;94627.0;180.0;35.32
4370;Totaal mannen en vrouwen;41 jaar;1951 tot 1956;0.00199;94055.0;187.0;35.21
4371;Totaal mannen en vrouwen;41 jaar;1956;0.00202;94851.0;192.0;35.19
4372;Totaal mannen en vrouwen;41 jaar;1957;0.00185;94947.0;176.0;35.58
4373;Totaal mannen en vrouwen;41 jaar;1958;0.00167;95104.0;159.0;35.66
4374;Totaal mannen en vrouwen;41 jaar;1959;0.00169;94978.0;161.0;35.77
4375;Totaal mannen en vrouwen;41 jaar;1960;0.00167;95255.0;159.0;35.76
4376;Totaal mannen en vrouwen;41 jaar;1956 tot 1961;0.00178;95031.0;169.0;35.6
4377;Totaal mannen en vrouwen;41 jaar;1961;0.00173;95389.0;165.0;35.91
4378;Totaal mannen en vrouwen;41 jaar;1962;0.00187;95276.0;178.0;35.6
4379;Totaal mannen en vrouwen;41 jaar;1963;0.00189;95521.0;181.0;35.57
4380;Totaal mannen en vrouwen;41 jaar;1964;0.00148;95538.0;141.0;35.94
4381;Totaal mannen en vrouwen;41 jaar;1965;0.00197;95641.0;188.0;35.71
4382;Totaal mannen en vrouwen;41 jaar;1961 tot 1966;0.00179;95472.0;171.0;35.74
4383;Totaal mannen en vrouwen;41 jaar;1966;0.00192;95573.0;183.0;35.71
4384;Totaal mannen en vrouwen;41 jaar;1967;0.00188;95658.0;180.0;35.93
4385;Totaal mannen en vrouwen;41 jaar;1968;0.00213;95663.0;204.0;35.72
4386;Totaal mannen en vrouwen;41 jaar;1969;0.00182;95709.0;174.0;35.62
4387;Totaal mannen en vrouwen;41 jaar;1970;0.0017;95766.0;163.0;35.62
4388;Totaal mannen en vrouwen;41 jaar;1966 tot 1971;0.00189;95677.0;181.0;35.72
4389;Totaal mannen en vrouwen;41 jaar;1971;0.00179;95915.0;171.0;35.76
4390;Totaal mannen en vrouwen;41 jaar;1972;0.00166;95916.0;159.0;35.65
4391;Totaal mannen en vrouwen;41 jaar;1973;0.00168;95964.0;161.0;36.06
4392;Totaal mannen en vrouwen;41 jaar;1974;0.00169;96233.0;163.0;36.34
4393;Totaal mannen en vrouwen;41 jaar;1975;0.00164;96416.0;158.0;36.16
4394;Totaal mannen en vrouwen;41 jaar;1971 tot 1976;0.00169;96084.0;162.0;36.0
4395;Totaal mannen en vrouwen;41 jaar;1976;0.00159;96409.0;153.0;36.32
4396;Totaal mannen en vrouwen;41 jaar;1977;0.00178;96505.0;172.0;36.84
4397;Totaal mannen en vrouwen;41 jaar;1978;0.00159;96531.0;153.0;36.76
4398;Totaal mannen en vrouwen;41 jaar;1979;0.00142;96800.0;138.0;37.09
4399;Totaal mannen en vrouwen;41 jaar;1980;0.00137;96816.0;133.0;37.2
4400;Totaal mannen en vrouwen;41 jaar;1976 tot 1981;0.00155;96617.0;149.0;36.84
4401;Totaal mannen en vrouwen;41 jaar;1981;0.00151;96922.0;146.0;37.34
4402;Totaal mannen en vrouwen;41 jaar;1982;0.00153;96965.0;148.0;37.37
4403;Totaal mannen en vrouwen;41 jaar;1983;0.00133;96995.0;129.0;37.54
4404;Totaal mannen en vrouwen;41 jaar;1984;0.00147;97054.0;143.0;37.58
4405;Totaal mannen en vrouwen;41 jaar;1985;0.00148;97173.0;144.0;37.56
4406;Totaal mannen en vrouwen;41 jaar;1981 tot 1986;0.00146;97022.0;142.0;37.48
4407;Totaal mannen en vrouwen;41 jaar;1986;0.00137;97152.0;133.0;37.55
4408;Totaal mannen en vrouwen;41 jaar;1987;0.00142;97243.0;138.0;37.97
4409;Totaal mannen en vrouwen;41 jaar;1988;0.00141;97352.0;137.0;38.07
4410;Totaal mannen en vrouwen;41 jaar;1989;0.00144;97322.0;140.0;37.91
4411;Totaal mannen en vrouwen;41 jaar;1990;0.00142;97284.0;138.0;38.13
4412;Totaal mannen en vrouwen;41 jaar;1986 tot 1991;0.00141;97273.0;137.0;37.93
4413;Totaal mannen en vrouwen;41 jaar;1991;0.0013;97341.0;127.0;38.22
4414;Totaal mannen en vrouwen;41 jaar;1992;0.00142;97407.0;138.0;38.38
4415;Totaal mannen en vrouwen;41 jaar;1993;0.00122;97366.0;119.0;38.07
4416;Totaal mannen en vrouwen;41 jaar;1994;0.00135;97538.0;132.0;38.45
4417;Totaal mannen en vrouwen;41 jaar;1995;0.00145;97527.0;142.0;38.48
4418;Totaal mannen en vrouwen;41 jaar;1991 tot 1996;0.00135;97432.0;131.0;38.32
4419;Totaal mannen en vrouwen;41 jaar;1996;0.00146;97572.0;142.0;38.49
4420;Totaal mannen en vrouwen;41 jaar;1997;0.00139;97700.0;136.0;38.78
4421;Totaal mannen en vrouwen;41 jaar;1998;0.00136;97789.0;133.0;38.81
4422;Totaal mannen en vrouwen;41 jaar;1999;0.00137;97701.0;134.0;38.81
4423;Totaal mannen en vrouwen;41 jaar;2000;0.00132;97765.0;129.0;38.95
4424;Totaal mannen en vrouwen;41 jaar;1996 tot 2001;0.00138;97704.0;135.0;38.77
4425;Totaal mannen en vrouwen;41 jaar;2001;0.00122;97788.0;119.0;39.14
4426;Totaal mannen en vrouwen;41 jaar;2002;0.00111;97830.0;109.0;39.19
4427;Totaal mannen en vrouwen;41 jaar;2003;0.00125;97940.0;123.0;39.38
4428;Totaal mannen en vrouwen;41 jaar;2004;0.00125;98117.0;123.0;39.85
4429;Totaal mannen en vrouwen;41 jaar;2005;0.00106;98089.0;104.0;40.14
4430;Totaal mannen en vrouwen;41 jaar;2001 tot 2006;0.00118;97950.0;115.0;39.54
4431;Totaal mannen en vrouwen;41 jaar;2006;0.00112;98224.0;110.0;40.42
4432;Totaal mannen en vrouwen;41 jaar;2007;0.001;98283.0;99.0;40.78
4433;Totaal mannen en vrouwen;41 jaar;2008;0.00105;98347.0;103.0;40.88
4434;Totaal mannen en vrouwen;41 jaar;2009;0.00102;98399.0;100.0;41.14
4435;Totaal mannen en vrouwen;41 jaar;2010;0.00093;98448.0;92.0;41.27
4436;Totaal mannen en vrouwen;41 jaar;2006 tot 2011;0.00102;98337.0;101.0;40.9
4437;Totaal mannen en vrouwen;41 jaar;2011;0.00083;98452.0;82.0;41.53
4438;Totaal mannen en vrouwen;41 jaar;2012;0.00095;98467.0;94.0;41.49
4439;Totaal mannen en vrouwen;41 jaar;2013;0.00085;98516.0;84.0;41.7
4440;Totaal mannen en vrouwen;41 jaar;2014;0.00084;98529.0;83.0;42.05
4441;Totaal mannen en vrouwen;41 jaar;2015;0.00081;98593.0;80.0;41.83
4442;Totaal mannen en vrouwen;41 jaar;2011 tot 2016;0.00086;98508.0;85.0;41.72
4443;Totaal mannen en vrouwen;41 jaar;2016;0.00086;98554.0;85.0;41.93
4444;Totaal mannen en vrouwen;41 jaar;2017;0.00073;98539.0;72.0;42.13
4445;Totaal mannen en vrouwen;41 jaar;2018;0.00076;98584.0;75.0;42.15
4446;Totaal mannen en vrouwen;41 jaar;2019;0.00086;98558.0;85.0;42.44
4447;Totaal mannen en vrouwen;41 jaar;2020;0.00089;98521.0;88.0;41.78
4448;Totaal mannen en vrouwen;41 jaar;2016 tot 2021;0.00082;98553.0;81.0;42.08
4449;Totaal mannen en vrouwen;41 jaar;2021;0.00087;98540.0;86.0;41.73
4450;Totaal mannen en vrouwen;41 jaar;2022;0.00083;98519.0;82.0;42.02
4451;Totaal mannen en vrouwen;41 jaar;2023;0.00087;98498.0;86.0;42.26
4452;Totaal mannen en vrouwen;42 jaar;1861 tot 1866;;;;
4453;Totaal mannen en vrouwen;42 jaar;1866 tot 1871;;;;
4454;Totaal mannen en vrouwen;42 jaar;1871 tot 1876;;;;
4455;Totaal mannen en vrouwen;42 jaar;1876 tot 1881;;;;
4456;Totaal mannen en vrouwen;42 jaar;1881 tot 1886;;;;
4457;Totaal mannen en vrouwen;42 jaar;1886 tot 1891;;;;
4458;Totaal mannen en vrouwen;42 jaar;1891 tot 1896;;;;
4459;Totaal mannen en vrouwen;42 jaar;1896 tot 1901;;;;
4460;Totaal mannen en vrouwen;42 jaar;1901 tot 1906;;;;
4461;Totaal mannen en vrouwen;42 jaar;1906 tot 1911;;;;
4462;Totaal mannen en vrouwen;42 jaar;1911 tot 1916;;;;
4463;Totaal mannen en vrouwen;42 jaar;1916 tot 1921;;;;
4464;Totaal mannen en vrouwen;42 jaar;1921 tot 1926;;;;
4465;Totaal mannen en vrouwen;42 jaar;1926 tot 1931;;;;
4466;Totaal mannen en vrouwen;42 jaar;1931 tot 1936;;;;
4467;Totaal mannen en vrouwen;42 jaar;1936 tot 1941;;;;
4468;Totaal mannen en vrouwen;42 jaar;1941 tot 1946;;;;
4469;Totaal mannen en vrouwen;42 jaar;1950;0.00218;93252.0;203.0;34.05
4470;Totaal mannen en vrouwen;42 jaar;1946 tot 1951;;;;
4471;Totaal mannen en vrouwen;42 jaar;1951;0.00248;93262.0;232.0;34.12
4472;Totaal mannen en vrouwen;42 jaar;1952;0.00194;93849.0;182.0;34.4
4473;Totaal mannen en vrouwen;42 jaar;1953;0.00228;93484.0;213.0;34.14
4474;Totaal mannen en vrouwen;42 jaar;1954;0.0021;94293.0;198.0;34.37
4475;Totaal mannen en vrouwen;42 jaar;1955;0.00194;94447.0;183.0;34.39
4476;Totaal mannen en vrouwen;42 jaar;1951 tot 1956;0.00215;93868.0;202.0;34.28
4477;Totaal mannen en vrouwen;42 jaar;1956;0.00195;94659.0;185.0;34.26
4478;Totaal mannen en vrouwen;42 jaar;1957;0.00203;94771.0;192.0;34.65
4479;Totaal mannen en vrouwen;42 jaar;1958;0.00183;94945.0;174.0;34.72
4480;Totaal mannen en vrouwen;42 jaar;1959;0.00203;94817.0;193.0;34.83
4481;Totaal mannen en vrouwen;42 jaar;1960;0.00191;95096.0;181.0;34.82
4482;Totaal mannen en vrouwen;42 jaar;1956 tot 1961;0.00195;94862.0;185.0;34.66
4483;Totaal mannen en vrouwen;42 jaar;1961;0.00193;95224.0;184.0;34.97
4484;Totaal mannen en vrouwen;42 jaar;1962;0.00193;95098.0;184.0;34.66
4485;Totaal mannen en vrouwen;42 jaar;1963;0.00194;95340.0;184.0;34.63
