ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
5337;Gouda;Vrouw;25 tot 45 jaar;8.7;14.9
5338;Gouda;Vrouw;45 tot 65 jaar;5.8;13.6
5339;Gouda;Vrouw;65 jaar en ouder;5.4;12.3
5340;'s-Gravendeel;Totaal mannen en vrouwen;Totaal leeftijd;5.8;17.2
5341;'s-Gravendeel;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;9.2
5342;'s-Gravendeel;Totaal mannen en vrouwen;25 tot 45 jaar;2.2;18.4
5343;'s-Gravendeel;Totaal mannen en vrouwen;45 tot 65 jaar;1.8;21.3
5344;'s-Gravendeel;Totaal mannen en vrouwen;65 jaar en ouder;1.2;13.1
5345;'s-Gravendeel;Man;Totaal leeftijd;3.3;21.0
5346;'s-Gravendeel;Man;15 tot 25 jaar;0.4;10.1
5347;'s-Gravendeel;Man;25 tot 45 jaar;1.3;21.9
5348;'s-Gravendeel;Man;45 tot 65 jaar;1.2;25.7
5349;'s-Gravendeel;Man;65 jaar en ouder;0.5;15.3
5350;'s-Gravendeel;Vrouw;Totaal leeftijd;2.5;12.1
5351;'s-Gravendeel;Vrouw;15 tot 25 jaar;0.3;8.1
5352;'s-Gravendeel;Vrouw;25 tot 45 jaar;0.9;13.5
5353;'s-Gravendeel;Vrouw;45 tot 65 jaar;0.6;12.8
5354;'s-Gravendeel;Vrouw;65 jaar en ouder;0.7;11.4
5355;'s-Gravenhage;Totaal mannen en vrouwen;Totaal leeftijd;302.3;17.2
5356;'s-Gravenhage;Totaal mannen en vrouwen;15 tot 25 jaar;27.4;9.3
5357;'s-Gravenhage;Totaal mannen en vrouwen;25 tot 45 jaar;123.3;18.2
5358;'s-Gravenhage;Totaal mannen en vrouwen;45 tot 65 jaar;85.6;19.2
5359;'s-Gravenhage;Totaal mannen en vrouwen;65 jaar en ouder;66.0;16.1
5360;'s-Gravenhage;Man;Totaal leeftijd;152.8;19.9
5361;'s-Gravenhage;Man;15 tot 25 jaar;13.6;9.6
5362;'s-Gravenhage;Man;25 tot 45 jaar;67.0;20.2
5363;'s-Gravenhage;Man;45 tot 65 jaar;47.7;22.7
5364;'s-Gravenhage;Man;65 jaar en ouder;24.6;19.2
5365;'s-Gravenhage;Vrouw;Totaal leeftijd;149.5;14.5
5366;'s-Gravenhage;Vrouw;15 tot 25 jaar;13.8;9.0
5367;'s-Gravenhage;Vrouw;25 tot 45 jaar;56.4;15.9
5368;'s-Gravenhage;Vrouw;45 tot 65 jaar;37.9;14.8
5369;'s-Gravenhage;Vrouw;65 jaar en ouder;41.4;14.4
5370;'s-Gravenzande;Totaal mannen en vrouwen;Totaal leeftijd;12.8;17.6
5371;'s-Gravenzande;Totaal mannen en vrouwen;15 tot 25 jaar;1.7;9.0
5372;'s-Gravenzande;Totaal mannen en vrouwen;25 tot 45 jaar;4.9;19.0
5373;'s-Gravenzande;Totaal mannen en vrouwen;45 tot 65 jaar;3.9;21.6
5374;'s-Gravenzande;Totaal mannen en vrouwen;65 jaar en ouder;2.3;14.2
5375;'s-Gravenzande;Man;Totaal leeftijd;7.1;22.3
5376;'s-Gravenzande;Man;15 tot 25 jaar;0.9;9.7
5377;'s-Gravenzande;Man;25 tot 45 jaar;2.8;23.9
5378;'s-Gravenzande;Man;45 tot 65 jaar;2.4;26.6
5379;'s-Gravenzande;Man;65 jaar en ouder;1.0;18.6
5380;'s-Gravenzande;Vrouw;Totaal leeftijd;5.7;11.8
5381;'s-Gravenzande;Vrouw;15 tot 25 jaar;0.9;8.2
5382;'s-Gravenzande;Vrouw;25 tot 45 jaar;2.1;12.4
5383;'s-Gravenzande;Vrouw;45 tot 65 jaar;1.5;13.8
5384;'s-Gravenzande;Vrouw;65 jaar en ouder;1.3;10.9
5385;Hardinxveld-Giessendam;Totaal mannen en vrouwen;Totaal leeftijd;10.9;17.2
5386;Hardinxveld-Giessendam;Totaal mannen en vrouwen;15 tot 25 jaar;1.5;9.6
5387;Hardinxveld-Giessendam;Totaal mannen en vrouwen;25 tot 45 jaar;4.3;19.1
5388;Hardinxveld-Giessendam;Totaal mannen en vrouwen;45 tot 65 jaar;2.9;21.3
5389;Hardinxveld-Giessendam;Totaal mannen en vrouwen;65 jaar en ouder;2.3;13.7
5390;Hardinxveld-Giessendam;Man;Totaal leeftijd;6.3;21.8
5391;Hardinxveld-Giessendam;Man;15 tot 25 jaar;0.8;10.7
5392;Hardinxveld-Giessendam;Man;25 tot 45 jaar;2.6;23.7
5393;Hardinxveld-Giessendam;Man;45 tot 65 jaar;1.9;26.0
5394;Hardinxveld-Giessendam;Man;65 jaar en ouder;1.0;17.0
5395;Hardinxveld-Giessendam;Vrouw;Totaal leeftijd;4.7;11.1
5396;Hardinxveld-Giessendam;Vrouw;15 tot 25 jaar;0.7;8.5
5397;Hardinxveld-Giessendam;Vrouw;25 tot 45 jaar;1.7;12.0
5398;Hardinxveld-Giessendam;Vrouw;45 tot 65 jaar;1.0;11.7
5399;Hardinxveld-Giessendam;Vrouw;65 jaar en ouder;1.3;11.2
5400;Heerjansdam;Totaal mannen en vrouwen;Totaal leeftijd;2.4;18.9
5401;Heerjansdam;Totaal mannen en vrouwen;15 tot 25 jaar;0.2;8.8
5402;Heerjansdam;Totaal mannen en vrouwen;25 tot 45 jaar;0.9;20.0
5403;Heerjansdam;Totaal mannen en vrouwen;45 tot 65 jaar;0.7;23.4
5404;Heerjansdam;Totaal mannen en vrouwen;65 jaar en ouder;0.5;14.9
5405;Heerjansdam;Man;Totaal leeftijd;1.4;23.6
5406;Heerjansdam;Man;15 tot 25 jaar;;
5407;Heerjansdam;Man;25 tot 45 jaar;0.5;25.5
5408;Heerjansdam;Man;45 tot 65 jaar;0.5;27.7
5409;Heerjansdam;Man;65 jaar en ouder;0.2;18.5
5410;Heerjansdam;Vrouw;Totaal leeftijd;1.0;12.3
5411;Heerjansdam;Vrouw;15 tot 25 jaar;;
5412;Heerjansdam;Vrouw;25 tot 45 jaar;0.4;12.7
5413;Heerjansdam;Vrouw;45 tot 65 jaar;0.2;14.3
5414;Heerjansdam;Vrouw;65 jaar en ouder;0.3;11.5
5415;Noorder-Koggenland;Totaal mannen en vrouwen;Totaal leeftijd;6.8;17.6
5416;Noorder-Koggenland;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;9.7
5417;Noorder-Koggenland;Totaal mannen en vrouwen;25 tot 45 jaar;2.5;18.1
5418;Noorder-Koggenland;Totaal mannen en vrouwen;45 tot 65 jaar;2.5;21.3
5419;Noorder-Koggenland;Totaal mannen en vrouwen;65 jaar en ouder;1.1;13.1
5420;Noorder-Koggenland;Man;Totaal leeftijd;3.9;21.6
5421;Noorder-Koggenland;Man;15 tot 25 jaar;0.4;11.1
5422;Noorder-Koggenland;Man;25 tot 45 jaar;1.4;21.8
5423;Noorder-Koggenland;Man;45 tot 65 jaar;1.6;25.5
5424;Noorder-Koggenland;Man;65 jaar en ouder;0.5;16.0
5425;Noorder-Koggenland;Vrouw;Totaal leeftijd;3.0;12.5
5426;Noorder-Koggenland;Vrouw;15 tot 25 jaar;0.3;8.1
5427;Noorder-Koggenland;Vrouw;25 tot 45 jaar;1.1;13.3
5428;Noorder-Koggenland;Vrouw;45 tot 65 jaar;0.9;14.2
5429;Noorder-Koggenland;Vrouw;65 jaar en ouder;0.6;10.8
5430;Hellevoetsluis;Totaal mannen en vrouwen;Totaal leeftijd;24.9;17.9
5431;Hellevoetsluis;Totaal mannen en vrouwen;15 tot 25 jaar;2.7;9.4
5432;Hellevoetsluis;Totaal mannen en vrouwen;25 tot 45 jaar;9.7;18.3
5433;Hellevoetsluis;Totaal mannen en vrouwen;45 tot 65 jaar;8.4;21.9
5434;Hellevoetsluis;Totaal mannen en vrouwen;65 jaar en ouder;4.0;14.1
5435;Hellevoetsluis;Man;Totaal leeftijd;14.0;22.1
5436;Hellevoetsluis;Man;15 tot 25 jaar;1.4;9.7
5437;Hellevoetsluis;Man;25 tot 45 jaar;5.6;22.1
5438;Hellevoetsluis;Man;45 tot 65 jaar;5.2;27.1
5439;Hellevoetsluis;Man;65 jaar en ouder;1.8;17.5
5440;Hellevoetsluis;Vrouw;Totaal leeftijd;10.9;12.4
5441;Hellevoetsluis;Vrouw;15 tot 25 jaar;1.3;9.1
5442;Hellevoetsluis;Vrouw;25 tot 45 jaar;4.2;13.3
5443;Hellevoetsluis;Vrouw;45 tot 65 jaar;3.2;13.3
5444;Hellevoetsluis;Vrouw;65 jaar en ouder;2.2;11.5
5445;Hendrik-Ido-Ambacht;Totaal mannen en vrouwen;Totaal leeftijd;13.4;18.3
5446;Hendrik-Ido-Ambacht;Totaal mannen en vrouwen;15 tot 25 jaar;1.4;8.7
5447;Hendrik-Ido-Ambacht;Totaal mannen en vrouwen;25 tot 45 jaar;5.2;19.6
5448;Hendrik-Ido-Ambacht;Totaal mannen en vrouwen;45 tot 65 jaar;4.0;23.0
5449;Hendrik-Ido-Ambacht;Totaal mannen en vrouwen;65 jaar en ouder;2.8;14.3
5450;Hendrik-Ido-Ambacht;Man;Totaal leeftijd;7.5;23.0
5451;Hendrik-Ido-Ambacht;Man;15 tot 25 jaar;0.8;9.9
5452;Hendrik-Ido-Ambacht;Man;25 tot 45 jaar;3.0;24.4
5453;Hendrik-Ido-Ambacht;Man;45 tot 65 jaar;2.6;27.9
5454;Hendrik-Ido-Ambacht;Man;65 jaar en ouder;1.2;17.6
5455;Hendrik-Ido-Ambacht;Vrouw;Totaal leeftijd;5.9;12.4
5456;Hendrik-Ido-Ambacht;Vrouw;15 tot 25 jaar;0.7;7.5
5457;Hendrik-Ido-Ambacht;Vrouw;25 tot 45 jaar;2.2;13.2
5458;Hendrik-Ido-Ambacht;Vrouw;45 tot 65 jaar;1.4;14.2
5459;Hendrik-Ido-Ambacht;Vrouw;65 jaar en ouder;1.5;11.6
5460;Stede Broec;Totaal mannen en vrouwen;Totaal leeftijd;13.8;16.4
5461;Stede Broec;Totaal mannen en vrouwen;15 tot 25 jaar;1.7;9.3
5462;Stede Broec;Totaal mannen en vrouwen;25 tot 45 jaar;5.2;17.3
5463;Stede Broec;Totaal mannen en vrouwen;45 tot 65 jaar;4.7;19.3
5464;Stede Broec;Totaal mannen en vrouwen;65 jaar en ouder;2.2;13.4
5465;Stede Broec;Man;Totaal leeftijd;7.7;20.2
5466;Stede Broec;Man;15 tot 25 jaar;0.9;10.2
5467;Stede Broec;Man;25 tot 45 jaar;3.0;20.9
5468;Stede Broec;Man;45 tot 65 jaar;2.9;23.7
5469;Stede Broec;Man;65 jaar en ouder;1.0;16.8
5470;Stede Broec;Vrouw;Totaal leeftijd;6.1;11.5
5471;Stede Broec;Vrouw;15 tot 25 jaar;0.8;8.3
5472;Stede Broec;Vrouw;25 tot 45 jaar;2.2;12.6
5473;Stede Broec;Vrouw;45 tot 65 jaar;1.8;12.3
5474;Stede Broec;Vrouw;65 jaar en ouder;1.2;10.7
5475;Hillegom;Totaal mannen en vrouwen;Totaal leeftijd;14.3;17.8
5476;Hillegom;Totaal mannen en vrouwen;15 tot 25 jaar;1.5;8.4
5477;Hillegom;Totaal mannen en vrouwen;25 tot 45 jaar;5.4;19.3
5478;Hillegom;Totaal mannen en vrouwen;45 tot 65 jaar;4.5;21.2
5479;Hillegom;Totaal mannen en vrouwen;65 jaar en ouder;2.9;14.6
5480;Hillegom;Man;Totaal leeftijd;7.6;22.2
5481;Hillegom;Man;15 tot 25 jaar;0.8;8.9
5482;Hillegom;Man;25 tot 45 jaar;2.9;22.9
5483;Hillegom;Man;45 tot 65 jaar;2.7;27.0
5484;Hillegom;Man;65 jaar en ouder;1.2;18.5
5485;Hillegom;Vrouw;Totaal leeftijd;6.8;12.9
5486;Hillegom;Vrouw;15 tot 25 jaar;0.7;7.8
5487;Hillegom;Vrouw;25 tot 45 jaar;2.5;15.1
5488;Hillegom;Vrouw;45 tot 65 jaar;1.8;12.8
5489;Hillegom;Vrouw;65 jaar en ouder;1.7;11.8
5490;Katwijk;Totaal mannen en vrouwen;Totaal leeftijd;26.1;16.6
5491;Katwijk;Totaal mannen en vrouwen;15 tot 25 jaar;4.0;10.1
5492;Katwijk;Totaal mannen en vrouwen;25 tot 45 jaar;9.6;18.1
5493;Katwijk;Totaal mannen en vrouwen;45 tot 65 jaar;7.4;20.0
5494;Katwijk;Totaal mannen en vrouwen;65 jaar en ouder;5.1;13.9
5495;Katwijk;Man;Totaal leeftijd;14.5;20.8
5496;Katwijk;Man;15 tot 25 jaar;2.0;11.4
5497;Katwijk;Man;25 tot 45 jaar;5.6;22.5
5498;Katwijk;Man;45 tot 65 jaar;4.7;24.4
5499;Katwijk;Man;65 jaar en ouder;2.1;17.2
5500;Katwijk;Vrouw;Totaal leeftijd;11.6;11.4
5501;Katwijk;Vrouw;15 tot 25 jaar;1.9;8.8
5502;Katwijk;Vrouw;25 tot 45 jaar;4.0;11.9
5503;Katwijk;Vrouw;45 tot 65 jaar;2.7;12.3
5504;Katwijk;Vrouw;65 jaar en ouder;3.0;11.6
5505;Krimpen aan den IJssel;Totaal mannen en vrouwen;Totaal leeftijd;18.6;18.4
5506;Krimpen aan den IJssel;Totaal mannen en vrouwen;15 tot 25 jaar;1.9;9.1
5507;Krimpen aan den IJssel;Totaal mannen en vrouwen;25 tot 45 jaar;6.4;19.1
5508;Krimpen aan den IJssel;Totaal mannen en vrouwen;45 tot 65 jaar;6.0;22.1
5509;Krimpen aan den IJssel;Totaal mannen en vrouwen;65 jaar en ouder;4.3;16.3
5510;Krimpen aan den IJssel;Man;Totaal leeftijd;10.2;23.3
5511;Krimpen aan den IJssel;Man;15 tot 25 jaar;1.0;9.4
5512;Krimpen aan den IJssel;Man;25 tot 45 jaar;3.6;23.4
5513;Krimpen aan den IJssel;Man;45 tot 65 jaar;3.7;27.7
5514;Krimpen aan den IJssel;Man;65 jaar en ouder;1.9;22.1
5515;Krimpen aan den IJssel;Vrouw;Totaal leeftijd;8.4;12.5
5516;Krimpen aan den IJssel;Vrouw;15 tot 25 jaar;0.9;8.7
5517;Krimpen aan den IJssel;Vrouw;25 tot 45 jaar;2.8;13.7
5518;Krimpen aan den IJssel;Vrouw;45 tot 65 jaar;2.3;13.4
5519;Krimpen aan den IJssel;Vrouw;65 jaar en ouder;2.4;11.7
5520;Leerdam;Totaal mannen en vrouwen;Totaal leeftijd;13.2;16.7
5521;Leerdam;Totaal mannen en vrouwen;15 tot 25 jaar;1.6;9.1
5522;Leerdam;Totaal mannen en vrouwen;25 tot 45 jaar;4.9;17.9
5523;Leerdam;Totaal mannen en vrouwen;45 tot 65 jaar;3.8;20.8
5524;Leerdam;Totaal mannen en vrouwen;65 jaar en ouder;2.8;13.6
5525;Leerdam;Man;Totaal leeftijd;7.3;20.5
5526;Leerdam;Man;15 tot 25 jaar;0.9;9.9
5527;Leerdam;Man;25 tot 45 jaar;2.9;21.9
5528;Leerdam;Man;45 tot 65 jaar;2.4;24.7
5529;Leerdam;Man;65 jaar en ouder;1.2;16.4
5530;Leerdam;Vrouw;Totaal leeftijd;5.9;12.0
5531;Leerdam;Vrouw;15 tot 25 jaar;0.8;8.3
5532;Leerdam;Vrouw;25 tot 45 jaar;2.0;12.2
5533;Leerdam;Vrouw;45 tot 65 jaar;1.4;14.1
5534;Leerdam;Vrouw;65 jaar en ouder;1.7;11.7
5535;Leiden;Totaal mannen en vrouwen;Totaal leeftijd;78.8;17.4
5536;Leiden;Totaal mannen en vrouwen;15 tot 25 jaar;9.7;7.7
5537;Leiden;Totaal mannen en vrouwen;25 tot 45 jaar;34.7;18.8
5538;Leiden;Totaal mannen en vrouwen;45 tot 65 jaar;21.2;21.3
5539;Leiden;Totaal mannen en vrouwen;65 jaar en ouder;13.3;14.6
5540;Leiden;Man;Totaal leeftijd;40.4;20.6
5541;Leiden;Man;15 tot 25 jaar;4.4;8.4
5542;Leiden;Man;25 tot 45 jaar;18.5;21.2
5543;Leiden;Man;45 tot 65 jaar;12.1;25.4
5544;Leiden;Man;65 jaar en ouder;5.4;17.6
5545;Leiden;Vrouw;Totaal leeftijd;38.4;14.0
5546;Leiden;Vrouw;15 tot 25 jaar;5.2;7.2
5547;Leiden;Vrouw;25 tot 45 jaar;16.2;16.0
5548;Leiden;Vrouw;45 tot 65 jaar;9.0;15.8
5549;Leiden;Vrouw;65 jaar en ouder;8.0;12.6
5550;Leiderdorp;Totaal mannen en vrouwen;Totaal leeftijd;18.1;19.6
5551;Leiderdorp;Totaal mannen en vrouwen;15 tot 25 jaar;1.6;8.4
5552;Leiderdorp;Totaal mannen en vrouwen;25 tot 45 jaar;7.1;20.2
5553;Leiderdorp;Totaal mannen en vrouwen;45 tot 65 jaar;5.8;23.0
5554;Leiderdorp;Totaal mannen en vrouwen;65 jaar en ouder;3.5;17.8
5555;Leiderdorp;Man;Totaal leeftijd;9.4;25.0
5556;Leiderdorp;Man;15 tot 25 jaar;0.8;9.1
5557;Leiderdorp;Man;25 tot 45 jaar;3.8;24.7
5558;Leiderdorp;Man;45 tot 65 jaar;3.3;29.5
5559;Leiderdorp;Man;65 jaar en ouder;1.5;24.0
5560;Leiderdorp;Vrouw;Totaal leeftijd;8.7;13.8
5561;Leiderdorp;Vrouw;15 tot 25 jaar;0.8;7.7
5562;Leiderdorp;Vrouw;25 tot 45 jaar;3.3;15.1
5563;Leiderdorp;Vrouw;45 tot 65 jaar;2.6;14.7
5564;Leiderdorp;Vrouw;65 jaar en ouder;2.0;13.1
5565;De Lier;Totaal mannen en vrouwen;Totaal leeftijd;7.4;17.1
5566;De Lier;Totaal mannen en vrouwen;15 tot 25 jaar;1.0;9.2
5567;De Lier;Totaal mannen en vrouwen;25 tot 45 jaar;3.1;18.3
5568;De Lier;Totaal mannen en vrouwen;45 tot 65 jaar;2.2;20.4
5569;De Lier;Totaal mannen en vrouwen;65 jaar en ouder;1.1;14.3
5570;De Lier;Man;Totaal leeftijd;4.1;21.7
5571;De Lier;Man;15 tot 25 jaar;0.5;10.5
5572;De Lier;Man;25 tot 45 jaar;1.8;22.6
5573;De Lier;Man;45 tot 65 jaar;1.3;26.1
5574;De Lier;Man;65 jaar en ouder;0.5;18.6
5575;De Lier;Vrouw;Totaal leeftijd;3.3;11.4
5576;De Lier;Vrouw;15 tot 25 jaar;0.5;7.9
5577;De Lier;Vrouw;25 tot 45 jaar;1.4;12.7
5578;De Lier;Vrouw;45 tot 65 jaar;0.9;11.8
5579;De Lier;Vrouw;65 jaar en ouder;0.6;10.9
5580;Lisse;Totaal mannen en vrouwen;Totaal leeftijd;14.7;18.0
5581;Lisse;Totaal mannen en vrouwen;15 tot 25 jaar;1.6;8.3
5582;Lisse;Totaal mannen en vrouwen;25 tot 45 jaar;5.7;18.8
5583;Lisse;Totaal mannen en vrouwen;45 tot 65 jaar;4.5;22.1
5584;Lisse;Totaal mannen en vrouwen;65 jaar en ouder;2.9;15.4
5585;Lisse;Man;Totaal leeftijd;7.9;22.8
5586;Lisse;Man;15 tot 25 jaar;0.8;9.0
5587;Lisse;Man;25 tot 45 jaar;3.2;22.9
5588;Lisse;Man;45 tot 65 jaar;2.7;27.7
5589;Lisse;Man;65 jaar en ouder;1.2;20.4
5590;Lisse;Vrouw;Totaal leeftijd;6.8;12.4
5591;Lisse;Vrouw;15 tot 25 jaar;0.8;7.5
5592;Lisse;Vrouw;25 tot 45 jaar;2.5;13.5
5593;Lisse;Vrouw;45 tot 65 jaar;1.8;13.5
5594;Lisse;Vrouw;65 jaar en ouder;1.7;11.8
5595;Maasland;Totaal mannen en vrouwen;Totaal leeftijd;4.4;19.3
5596;Maasland;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;7.3
5597;Maasland;Totaal mannen en vrouwen;25 tot 45 jaar;1.7;20.5
5598;Maasland;Totaal mannen en vrouwen;45 tot 65 jaar;1.4;24.0
5599;Maasland;Totaal mannen en vrouwen;65 jaar en ouder;0.8;17.1
5600;Maasland;Man;Totaal leeftijd;2.5;24.7
5601;Maasland;Man;15 tot 25 jaar;0.3;8.0
5602;Maasland;Man;25 tot 45 jaar;0.9;25.5
5603;Maasland;Man;45 tot 65 jaar;0.9;30.4
5604;Maasland;Man;65 jaar en ouder;0.4;23.6
5605;Maasland;Vrouw;Totaal leeftijd;1.9;12.2
5606;Maasland;Vrouw;15 tot 25 jaar;0.2;6.4
5607;Maasland;Vrouw;25 tot 45 jaar;0.7;14.0
5608;Maasland;Vrouw;45 tot 65 jaar;0.5;13.3
5609;Maasland;Vrouw;65 jaar en ouder;0.4;11.3
5610;Maassluis;Totaal mannen en vrouwen;Totaal leeftijd;22.2;17.0
5611;Maassluis;Totaal mannen en vrouwen;15 tot 25 jaar;2.7;8.1
5612;Maassluis;Totaal mannen en vrouwen;25 tot 45 jaar;8.0;17.9
5613;Maassluis;Totaal mannen en vrouwen;45 tot 65 jaar;7.3;20.4
5614;Maassluis;Totaal mannen en vrouwen;65 jaar en ouder;4.2;15.2
5615;Maassluis;Man;Totaal leeftijd;12.1;21.1
5616;Maassluis;Man;15 tot 25 jaar;1.4;8.8
5617;Maassluis;Man;25 tot 45 jaar;4.5;21.7
5618;Maassluis;Man;45 tot 65 jaar;4.4;25.4
5619;Maassluis;Man;65 jaar en ouder;1.8;19.2
5620;Maassluis;Vrouw;Totaal leeftijd;10.1;12.1
5621;Maassluis;Vrouw;15 tot 25 jaar;1.3;7.3
5622;Maassluis;Vrouw;25 tot 45 jaar;3.5;13.2
5623;Maassluis;Vrouw;45 tot 65 jaar;2.9;12.9
5624;Maassluis;Vrouw;65 jaar en ouder;2.4;12.2
5625;Wester-Koggenland;Totaal mannen en vrouwen;Totaal leeftijd;8.9;17.2
5626;Wester-Koggenland;Totaal mannen en vrouwen;15 tot 25 jaar;1.0;8.6
5627;Wester-Koggenland;Totaal mannen en vrouwen;25 tot 45 jaar;3.5;18.5
5628;Wester-Koggenland;Totaal mannen en vrouwen;45 tot 65 jaar;2.9;20.2
5629;Wester-Koggenland;Totaal mannen en vrouwen;65 jaar en ouder;1.4;13.9
5630;Wester-Koggenland;Man;Totaal leeftijd;5.0;21.2
5631;Wester-Koggenland;Man;15 tot 25 jaar;0.5;9.1
5632;Wester-Koggenland;Man;25 tot 45 jaar;2.0;22.6
5633;Wester-Koggenland;Man;45 tot 65 jaar;1.8;24.6
5634;Wester-Koggenland;Man;65 jaar en ouder;0.7;16.8
5635;Wester-Koggenland;Vrouw;Totaal leeftijd;3.9;12.1
5636;Wester-Koggenland;Vrouw;15 tot 25 jaar;0.5;8.1
5637;Wester-Koggenland;Vrouw;25 tot 45 jaar;1.5;13.0
5638;Wester-Koggenland;Vrouw;45 tot 65 jaar;1.1;13.1
5639;Wester-Koggenland;Vrouw;65 jaar en ouder;0.8;11.4
5640;Middelharnis;Totaal mannen en vrouwen;Totaal leeftijd;11.2;16.8
5641;Middelharnis;Totaal mannen en vrouwen;15 tot 25 jaar;1.1;9.8
5642;Middelharnis;Totaal mannen en vrouwen;25 tot 45 jaar;4.1;18.1
5643;Middelharnis;Totaal mannen en vrouwen;45 tot 65 jaar;3.3;19.8
5644;Middelharnis;Totaal mannen en vrouwen;65 jaar en ouder;2.7;14.1
5645;Middelharnis;Man;Totaal leeftijd;6.1;21.1
5646;Middelharnis;Man;15 tot 25 jaar;0.6;11.9
5647;Middelharnis;Man;25 tot 45 jaar;2.3;22.4
5648;Middelharnis;Man;45 tot 65 jaar;2.2;23.8
5649;Middelharnis;Man;65 jaar en ouder;1.1;17.8
5650;Middelharnis;Vrouw;Totaal leeftijd;5.1;11.7
5651;Middelharnis;Vrouw;15 tot 25 jaar;0.6;7.6
5652;Middelharnis;Vrouw;25 tot 45 jaar;1.8;12.6
5653;Middelharnis;Vrouw;45 tot 65 jaar;1.2;12.7
5654;Middelharnis;Vrouw;65 jaar en ouder;1.6;11.5
5655;Monster;Totaal mannen en vrouwen;Totaal leeftijd;13.7;16.3
5656;Monster;Totaal mannen en vrouwen;15 tot 25 jaar;1.6;8.9
5657;Monster;Totaal mannen en vrouwen;25 tot 45 jaar;5.2;17.8
5658;Monster;Totaal mannen en vrouwen;45 tot 65 jaar;4.3;18.7
5659;Monster;Totaal mannen en vrouwen;65 jaar en ouder;2.7;13.9
5660;Monster;Man;Totaal leeftijd;7.4;20.1
5661;Monster;Man;15 tot 25 jaar;0.8;9.6
5662;Monster;Man;25 tot 45 jaar;2.9;21.6
5663;Monster;Man;45 tot 65 jaar;2.6;22.9
5664;Monster;Man;65 jaar en ouder;1.2;17.7
5665;Monster;Vrouw;Totaal leeftijd;6.4;11.8
5666;Monster;Vrouw;15 tot 25 jaar;0.8;8.2
5667;Monster;Vrouw;25 tot 45 jaar;2.3;13.2
5668;Monster;Vrouw;45 tot 65 jaar;1.7;12.3
5669;Monster;Vrouw;65 jaar en ouder;1.5;11.0
5670;Moordrecht;Totaal mannen en vrouwen;Totaal leeftijd;5.1;17.5
5671;Moordrecht;Totaal mannen en vrouwen;15 tot 25 jaar;0.5;8.7
5672;Moordrecht;Totaal mannen en vrouwen;25 tot 45 jaar;2.2;18.8
5673;Moordrecht;Totaal mannen en vrouwen;45 tot 65 jaar;1.6;20.6
5674;Moordrecht;Totaal mannen en vrouwen;65 jaar en ouder;0.8;13.2
5675;Moordrecht;Man;Totaal leeftijd;2.8;21.7
5676;Moordrecht;Man;15 tot 25 jaar;0.2;9.4
5677;Moordrecht;Man;25 tot 45 jaar;1.2;23.0
5678;Moordrecht;Man;45 tot 65 jaar;1.0;25.4
5679;Moordrecht;Man;65 jaar en ouder;0.4;15.6
5680;Moordrecht;Vrouw;Totaal leeftijd;2.3;12.4
5681;Moordrecht;Vrouw;15 tot 25 jaar;0.2;8.0
5682;Moordrecht;Vrouw;25 tot 45 jaar;1.0;13.9
5683;Moordrecht;Vrouw;45 tot 65 jaar;0.6;12.5
5684;Moordrecht;Vrouw;65 jaar en ouder;0.5;11.3
5685;Naaldwijk;Totaal mannen en vrouwen;Totaal leeftijd;19.7;16.7
5686;Naaldwijk;Totaal mannen en vrouwen;15 tot 25 jaar;2.6;8.4
5687;Naaldwijk;Totaal mannen en vrouwen;25 tot 45 jaar;7.3;18.3
5688;Naaldwijk;Totaal mannen en vrouwen;45 tot 65 jaar;6.1;20.4
5689;Naaldwijk;Totaal mannen en vrouwen;65 jaar en ouder;3.6;13.3
5690;Naaldwijk;Man;Totaal leeftijd;10.7;20.9
5691;Naaldwijk;Man;15 tot 25 jaar;1.4;9.3
5692;Naaldwijk;Man;25 tot 45 jaar;4.1;22.8
5693;Naaldwijk;Man;45 tot 65 jaar;3.7;25.0
5694;Naaldwijk;Man;65 jaar en ouder;1.6;16.5
5695;Naaldwijk;Vrouw;Totaal leeftijd;9.0;11.7
5696;Naaldwijk;Vrouw;15 tot 25 jaar;1.2;7.4
5697;Naaldwijk;Vrouw;25 tot 45 jaar;3.3;12.6
5698;Naaldwijk;Vrouw;45 tot 65 jaar;2.4;13.3
5699;Naaldwijk;Vrouw;65 jaar en ouder;2.1;10.8
5700;Nieuwerkerk aan den IJssel;Totaal mannen en vrouwen;Totaal leeftijd;14.0;19.4
5701;Nieuwerkerk aan den IJssel;Totaal mannen en vrouwen;15 tot 25 jaar;1.6;8.3
5702;Nieuwerkerk aan den IJssel;Totaal mannen en vrouwen;25 tot 45 jaar;5.7;20.9
5703;Nieuwerkerk aan den IJssel;Totaal mannen en vrouwen;45 tot 65 jaar;4.6;23.6
5704;Nieuwerkerk aan den IJssel;Totaal mannen en vrouwen;65 jaar en ouder;2.1;14.8
5705;Nieuwerkerk aan den IJssel;Man;Totaal leeftijd;7.9;24.1
5706;Nieuwerkerk aan den IJssel;Man;15 tot 25 jaar;0.9;9.2
