ID;Persoonskenmerken;Perioden;Bevolking15Tot65Jaar_1;WerkzameBeroepsbevolking_2;WilWerkVoor12UurOfMeer_3;TotaalKanOpKorteTermijnBeginnen_4;Afgelopen4WekenGezochtWerklozen_5;TotaalAfgelopen4WekenNietGezocht_6;WelAfgelopen6MaandenGezocht_7;TotaalNietAfgelopen6MaandenGezocht_8;VanwegeWeinigResultaatOntmoedigden_9;OverigeRedenen_10;KanNietOpKorteTermijnBeginnen_11;WilOfKanGeen12UurPerWeekWerken_12;ZorgVoorGezinOfHuishouden_13;OpleidingStudie_14;VUTPensioenHogeLeeftijd_15;ZiekteArbeidsongeschiktheid_16;AndereRedenen_17;NietBeroepsbevolking_18
176;15450;2007;5447;3124;438;337;190.0;148.0;55.0;93.0;27.0;66.0;101.0;1885;387.0;486.0;293.0;437;281;2134
177;15450;2007, 1e kwartaal;5442;3039;471;372;220.0;152.0;51.0;101.0;30.0;71.0;100.0;1932;408.0;517.0;287.0;443;277;2183
178;15450;2007, 2e kwartaal;5445;3110;449;335;193.0;142.0;55.0;87.0;26.0;61.0;115.0;1886;390.0;480.0;293.0;444;280;2142
179;15450;2007, 3e kwartaal;5449;3175;437;343;182.0;160.0;60.0;100.0;27.0;73.0;95.0;1836;395.0;434.0;296.0;429;282;2091
180;15450;2007, 4e kwartaal;5453;3171;395;301;164.0;137.0;52.0;85.0;25.0;60.0;94.0;1887;357.0;513.0;297.0;434;285;2118
181;15450;2008;5464;3235;386;288;158.0;130.0;43.0;87.0;24.0;63.0;98.0;1843;363.0;493.0;286.0;428;273;2071
182;15450;2008, 1e kwartaal;5457;3177;392;299;174.0;125.0;43.0;82.0;24.0;58.0;93.0;1887;367.0;521.0;300.0;420;280;2105
183;15450;2008, 2e kwartaal;5461;3226;393;286;159.0;126.0;41.0;85.0;24.0;61.0;108.0;1842;369.0;488.0;287.0;426;272;2076
184;15450;2008, 3e kwartaal;5466;3270;396;301;151.0;151.0;55.0;96.0;25.0;72.0;95.0;1800;360.0;451.0;279.0;429;280;2046
185;15450;2008, 4e kwartaal;5471;3267;360;265;147.0;118.0;35.0;83.0;23.0;61.0;95.0;1843;356.0;511.0;278.0;437;262;2056
186;15450;2009;5477;3269;417;320;180.0;139.0;48.0;92.0;27.0;65.0;98.0;1791;333.0;495.0;264.0;439;259;2028
187;15450;2009, 1e kwartaal;5474;3262;394;301;170.0;131.0;43.0;88.0;27.0;61.0;92.0;1818;335.0;516.0;268.0;438;260;2041
188;15450;2009, 2e kwartaal;5476;3275;425;317;176.0;141.0;46.0;95.0;30.0;65.0;108.0;1777;347.0;479.0;271.0;435;245;2026
189;15450;2009, 3e kwartaal;5478;3294;424;329;181.0;148.0;55.0;93.0;25.0;68.0;95.0;1760;334.0;455.0;264.0;446;261;2002
190;15450;2009, 4e kwartaal;5480;3245;426;331;194.0;137.0;47.0;90.0;24.0;66.0;96.0;1809;318.0;529.0;253.0;438;271;2041
191;15450;2010;5485;3272;444;346;208.0;139.0;47.0;92.0;27.0;65.0;98.0;1768;318.0;521.0;259.0;425;244;2005
192;15450;2010, 1e kwartaal;5482;3220;456;364;224.0;140.0;52.0;89.0;27.0;62.0;92.0;1806;328.0;536.0;246.0;434;261;2038
193;15450;2010, 2e kwartaal;5484;3261;473;358;212.0;147.0;55.0;92.0;25.0;67.0;114.0;1750;327.0;498.0;263.0;427;235;2011
194;15450;2010, 3e kwartaal;5486;3306;443;344;202.0;141.0;48.0;93.0;29.0;64.0;99.0;1737;304.0;496.0;266.0;423;247;1977
195;15450;2010, 4e kwartaal;5488;3302;407;320;193.0;126.0;33.0;94.0;27.0;66.0;87.0;1780;313.0;555.0;263.0;416;234;1993
196;15450;2011;5477;3297;435;327;195.0;132.0;36.0;96.0;26.0;70.0;108.0;1745;319.0;533.0;248.0;406;239;1985
197;15450;2011, 1e kwartaal;5486;3280;420;320;197.0;123.0;34.0;90.0;23.0;67.0;100.0;1786;316.0;568.0;257.0;400;244;2009
198;15450;2011, 2e kwartaal;5480;3295;425;305;180.0;125.0;33.0;92.0;25.0;67.0;120.0;1760;328.0;528.0;252.0;403;249;2006
199;15450;2011, 3e kwartaal;5474;3313;452;349;198.0;151.0;39.0;112.0;28.0;84.0;103.0;1709;320.0;491.0;249.0;408;241;1964
200;15450;2011, 4e kwartaal;5468;3301;443;335;206.0;129.0;38.0;91.0;29.0;62.0;108.0;1724;313.0;544.0;234.0;410;222;1961
201;15450;2012;5473;3318;484;374;233.0;141.0;36.0;106.0;38.0;68.0;110.0;1672;299.0;519.0;214.0;407;232;1923
202;15450;2012, 1e kwartaal;5467;3282;469;361;223.0;139.0;38.0;100.0;34.0;66.0;107.0;1717;314.0;546.0;227.0;402;229;1962
203;15450;2012, 2e kwartaal;5471;3312;490;368;224.0;144.0;32.0;112.0;36.0;76.0;122.0;1669;298.0;514.0;221.0;414;222;1935
204;15450;2012, 3e kwartaal;5475;3353;490;389;233.0;156.0;40.0;116.0;44.0;72.0;101.0;1633;291.0;484.0;210.0;404;243;1890
205;15450;2012, 4e kwartaal;5479;3325;487;377;251.0;126.0;32.0;94.0;36.0;58.0;110.0;1668;294.0;531.0;199.0;410;234;1904
206;15450;2013;5481;3284;601;468;301.0;167.0;52.0;115.0;43.0;72.0;133.0;1595;279.0;500.0;182.0;404;230;1895
207;15450;2013, 1e kwartaal;5481;3281;563;439;291.0;148.0;42.0;107.0;39.0;67.0;124.0;1637;281.0;521.0;197.0;405;232;1909
208;15450;2013, 2e kwartaal;5481;3292;617;462;296.0;166.0;54.0;112.0;42.0;70.0;155.0;1572;279.0;482.0;185.0;398;228;1893
209;15450;2013, 3e kwartaal;5480;3302;632;508;316.0;192.0;64.0;128.0;45.0;83.0;123.0;1547;281.0;459.0;178.0;398;230;1862
210;15450;2013, 4e kwartaal;5480;3262;592;463;301.0;161.0;48.0;113.0;47.0;66.0;129.0;1626;276.0;539.0;167.0;413;231;1917
211;15450;2014, 1e kwartaal;5477;3197;634;508;332.0;176.0;57.0;120.0;44.0;76.0;125.0;1647;279.0;555.0;157.0;420;237;1949
212;15450;2014, 2e kwartaal;5473;3217;650;495;322.0;173.0;58.0;116.0;44.0;72.0;155.0;1606;280.0;511.0;149.0;429;235;1934
213;15450;2014 3e kwartaal;5468;3266;633;502;307.0;195.0;69.0;126.0;47.0;79.0;131.0;1568;285.0;486.0;148.0;431;219;1894
214;15450;2014, 4e kwartaal;5463;3253;593;470;301.0;169.0;52.0;117.0;43.0;75.0;123.0;1617;269.0;548.0;150.0;445;205;1908
215;15450;2014;5470;3233;627;494;316.0;179.0;59.0;120.0;44.0;75.0;133.0;1609;278.0;525.0;151.0;431;224;1921
216;15550;2000;1873;825;136;104;59.0;44.0;11.0;33.0;5.0;28.0;32.0;913;25.0;837.0;;14;37;989
217;15550;2001 voor revisie;1888;852;143;108;68.0;40.0;13.0;26.0;3.0;23.0;35.0;893;30.0;812.0;;14;37;968
218;15550;2001 na revisie;1888;851;136;108;68.0;39.0;14.0;26.0;3.0;23.0;28.0;902;24.0;824.0;;20;34;969
219;15550;2001, 1e kwartaal;1881;807;120;96;65.0;31.0;10.0;21.0;4.0;16.0;25.0;954;22.0;877.0;;20;35;1009
220;15550;2001, 2e kwartaal;1886;830;154;114;68.0;46.0;15.0;32.0;3.0;29.0;40.0;902;25.0;819.0;;21;37;988
221;15550;2001, 3e kwartaal;1891;937;151;126;81.0;46.0;18.0;28.0;3.0;25.0;25.0;802;24.0;723.0;;19;36;872
222;15550;2001, 4e kwartaal;1895;828;117;94;58.0;35.0;12.0;23.0;2.0;20.0;23.0;950;26.0;876.0;;20;28;1009
223;15550;2002;1907;845;150;121;79.0;43.0;14.0;29.0;3.0;26.0;29.0;912;20.0;831.0;;12;50;984
224;15550;2002, 1e kwartaal;1900;800;126;102;65.0;38.0;13.0;25.0;2.0;22.0;24.0;974;22.0;897.0;;11;45;1036
225;15550;2002, 2e kwartaal;1905;836;172;124;79.0;46.0;13.0;32.0;3.0;29.0;47.0;897;22.0;817.0;;13;45;990
226;15550;2002, 3e kwartaal;1909;909;172;149;97.0;52.0;16.0;36.0;3.0;33.0;23.0;829;17.0;742.0;;12;58;904
227;15550;2002, 4e kwartaal;1914;835;130;109;74.0;35.0;14.0;22.0;2.0;19.0;21.0;949;19.0;867.0;;12;50;1005
228;15550;2003;1921;809;178;151;96.0;55.0;20.0;35.0;5.0;30.0;26.0;934;18.0;849.0;;20;48;1016
229;15550;2003, 1e kwartaal;1918;788;161;131;85.0;46.0;19.0;27.0;3.0;25.0;29.0;969;17.0;886.0;;14;52;1044
230;15550;2003, 2e kwartaal;1920;801;204;163;103.0;59.0;22.0;38.0;6.0;32.0;41.0;915;20.0;828.0;;21;46;1016
231;15550;2003, 3e kwartaal;1922;862;192;175;110.0;65.0;24.0;41.0;4.0;36.0;17.0;869;18.0;777.0;;20;55;950
232;15550;2003, 4e kwartaal;1924;784;154;136;86.0;51.0;17.0;34.0;6.0;28.0;18.0;985;16.0;907.0;;24;39;1054
233;15550;2004;1929;764;210;181;116.0;64.0;25.0;39.0;5.0;34.0;29.0;956;17.0;864.0;;23;52;1049
234;15550;2004, 1e kwartaal;1926;749;187;163;110.0;53.0;21.0;32.0;5.0;27.0;24.0;990;19.0;900.0;;21;51;1067
235;15550;2004, 2e kwartaal;1928;759;238;193;124.0;68.0;24.0;45.0;6.0;39.0;45.0;931;17.0;839.0;;22;53;1044
236;15550;2004, 3e kwartaal;1930;817;228;205;125.0;81.0;30.0;51.0;5.0;46.0;23.0;884;17.0;783.0;;25;60;988
237;15550;2004, 4e kwartaal;1932;728;186;162;107.0;55.0;25.0;30.0;6.0;24.0;24.0;1018;15.0;933.0;;25;45;1097
238;15550;2005;1937;747;208;174;108.0;66.0;25.0;41.0;6.0;35.0;34.0;981;15.0;894.0;;23;48;1081
239;15550;2005, 1e kwartaal;1934;705;210;177;113.0;63.0;23.0;40.0;8.0;32.0;33.0;1019;15.0;924.0;;25;54;1115
240;15550;2005, 2e kwartaal;1936;739;229;178;115.0;63.0;20.0;43.0;6.0;37.0;51.0;967;16.0;884.0;;24;44;1081
241;15550;2005, 3e kwartaal;1937;806;217;190;115.0;75.0;28.0;47.0;6.0;41.0;27.0;914;16.0;823.0;;23;52;1016
242;15550;2005, 4e kwartaal;1939;738;177;153;88.0;64.0;29.0;35.0;6.0;30.0;24.0;1025;15.0;946.0;;22;42;1113
243;15550;2006;1944;762;185;155;88.0;67.0;25.0;42.0;5.0;37.0;30.0;998;12.0;914.0;;28;45;1094
244;15550;2006, 1e kwartaal;1941;716;191;163;96.0;67.0;25.0;42.0;5.0;36.0;28.0;1035;11.0;957.0;;28;39;1130
245;15550;2006, 2e kwartaal;1943;746;209;162;90.0;72.0;26.0;46.0;5.0;41.0;46.0;989;11.0;899.0;;28;50;1107
246;15550;2006, 3e kwartaal;1945;826;186;165;92.0;73.0;26.0;47.0;6.0;41.0;21.0;934;12.0;847.0;;28;47;1028
247;15550;2006, 4e kwartaal;1947;760;153;129;74.0;55.0;22.0;33.0;4.0;29.0;24.0;1034;13.0;951.0;;27;44;1113
248;15550;2007;1957;804;174;141;82.0;60.0;22.0;38.0;4.0;34.0;33.0;979;13.0;886.0;;28;53;1072
249;15550;2007, 1e kwartaal;1951;751;175;143;85.0;58.0;21.0;36.0;5.0;31.0;33.0;1024;13.0;934.0;;28;49;1114
250;15550;2007, 2e kwartaal;1955;793;191;145;88.0;58.0;19.0;38.0;3.0;35.0;46.0;971;13.0;880.0;;28;50;1074
251;15550;2007, 3e kwartaal;1959;871;190;162;90.0;73.0;25.0;48.0;5.0;43.0;28.0;899;12.0;797.0;;28;62;999
252;15550;2007, 4e kwartaal;1964;801;138;114;64.0;50.0;22.0;28.0;2.0;26.0;24.0;1024;14.0;934.0;;27;50;1099
253;15550;2008;1978;832;164;129;76.0;53.0;18.0;36.0;4.0;31.0;35.0;982;10.0;887.0;;28;57;1070
254;15550;2008, 1e kwartaal;1969;787;155;123;75.0;48.0;18.0;29.0;4.0;26.0;33.0;1027;9.0;936.0;;27;54;1107
255;15550;2008, 2e kwartaal;1975;828;187;137;81.0;55.0;16.0;40.0;4.0;36.0;50.0;961;11.0;873.0;;27;51;1066
256;15550;2008, 3e kwartaal;1981;893;174;146;82.0;64.0;20.0;44.0;5.0;39.0;28.0;914;9.0;812.0;;27;67;1006
257;15550;2008, 4e kwartaal;1988;820;142;113;67.0;46.0;17.0;30.0;5.0;25.0;29.0;1025;12.0;926.0;;31;56;1101
258;15550;2009;1997;802;201;160;99.0;61.0;22.0;39.0;5.0;34.0;41.0;994;9.0;894.0;;32;59;1095
259;15550;2009, 1e kwartaal;1992;795;174;136;88.0;48.0;17.0;31.0;5.0;26.0;38.0;1024;10.0;924.0;;33;57;1110
260;15550;2009, 2e kwartaal;1995;810;228;169;104.0;65.0;20.0;45.0;6.0;39.0;59.0;957;8.0;867.0;;28;54;1082
261;15550;2009, 3e kwartaal;1998;850;217;181;110.0;71.0;25.0;46.0;7.0;39.0;36.0;931;9.0;828.0;;31;63;1038
262;15550;2009, 4e kwartaal;2002;754;183;154;96.0;58.0;24.0;34.0;4.0;30.0;29.0;1064;9.0;959.0;;34;62;1152
263;15550;2010;2006;756;205;163;100.0;62.0;21.0;42.0;5.0;37.0;42.0;1045;9.0;950.0;;30;57;1150
264;15550;2010, 1e kwartaal;2004;723;211;173;111.0;62.0;22.0;40.0;5.0;35.0;38.0;1070;7.0;975.0;;32;55;1170
265;15550;2010, 2e kwartaal;2006;747;241;181;110.0;71.0;23.0;48.0;6.0;42.0;59.0;1018;10.0;916.0;;30;61;1148
266;15550;2010, 3e kwartaal;2007;811;205;166;101.0;65.0;21.0;44.0;5.0;38.0;39.0;992;8.0;893.0;;28;62;1096
267;15550;2010, 4e kwartaal;2009;745;161;130;78.0;52.0;17.0;36.0;4.0;31.0;31.0;1102;9.0;1014.0;;28;51;1186
268;15550;2011;2010;764;181;137;83.0;54.0;15.0;39.0;5.0;34.0;44.0;1066;8.0;978.0;;26;54;1163
269;15550;2011, 1e kwartaal;2010;725;166;128;79.0;49.0;15.0;34.0;4.0;30.0;38.0;1119;8.0;1037.0;;24;49;1205
270;15550;2011, 2e kwartaal;2010;752;204;141;82.0;59.0;16.0;43.0;5.0;38.0;63.0;1054;7.0;965.0;;25;56;1176
271;15550;2011, 3e kwartaal;2011;822;194;157;95.0;62.0;15.0;47.0;5.0;42.0;37.0;994;7.0;896.0;;26;65;1094
272;15550;2011, 4e kwartaal;2011;755;160;122;78.0;44.0;13.0;31.0;5.0;26.0;38.0;1096;9.0;1013.0;;29;45;1178
273;15550;2012;2023;753;206;161;108.0;53.0;15.0;38.0;5.0;33.0;45.0;1064;7.0;968.0;;32;57;1162
274;15550;2012, 1e kwartaal;2014;727;189;147;100.0;48.0;13.0;34.0;4.0;30.0;41.0;1098;7.0;1013.0;;29;49;1187
275;15550;2012, 2e kwartaal;2020;749;225;161;108.0;53.0;13.0;40.0;5.0;35.0;63.0;1046;8.0;960.0;;31;48;1162
276;15550;2012, 3e kwartaal;2026;802;225;184;117.0;67.0;19.0;48.0;5.0;43.0;41.0;999;6.0;897.0;;31;65;1107
277;15550;2012, 4e kwartaal;2032;733;186;151;108.0;43.0;15.0;28.0;4.0;23.0;35.0;1112;6.0;1002.0;;36;68;1191
278;15550;2013;2040;726;261;209;137.0;72.0;23.0;50.0;8.0;41.0;51.0;1052;6.0;940.0;;33;74;1176
279;15550;2013, 1e kwartaal;2036;706;240;196;135.0;61.0;21.0;40.0;7.0;34.0;44.0;1090;6.0;976.0;;35;72;1195
280;15550;2013, 2e kwartaal;2038;728;294;219;144.0;74.0;22.0;52.0;9.0;43.0;75.0;1016;5.0;906.0;;32;73;1166
281;15550;2013, 3e kwartaal;2041;776;277;234;149.0;86.0;26.0;60.0;9.0;51.0;43.0;987;4.0;872.0;;31;80;1116
282;15550;2013, 4e kwartaal;2044;696;232;188;121.0;67.0;22.0;45.0;8.0;37.0;44.0;1116;8.0;1004.0;;34;70;1227
283;15550;2014, 1e kwartaal;2045;658;243;194;130.0;64.0;20.0;44.0;7.0;37.0;49.0;1144;7.0;1034.0;;32;70;1258
284;15550;2014, 2e kwartaal;2045;685;285;203;129.0;73.0;23.0;50.0;9.0;41.0;82.0;1075;6.0;955.0;;33;80;1231
285;15550;2014 3e kwartaal;2045;748;258;210;124.0;86.0;30.0;56.0;9.0;48.0;48.0;1039;9.0;909.0;;35;86;1173
286;15550;2014, 4e kwartaal;2045;689;204;160;102.0;58.0;21.0;37.0;9.0;28.0;44.0;1152;7.0;1034.0;;38;73;1255
287;15550;2014;2045;695;248;192;121.0;71.0;23.0;47.0;9.0;39.0;56.0;1102;7.0;983.0;;34;77;1229
288;20940;2000;2449;2000;160;108;69.0;39.0;13.0;26.0;5.0;21.0;52.0;290;187.0;40.0;;37;25;380
289;20940;2001 voor revisie;2398;1946;144;91;57.0;35.0;10.0;25.0;6.0;18.0;53.0;308;187.0;49.0;;46;26;395
290;20940;2001 na revisie;2397;1948;129;91;61.0;30.0;10.0;19.0;4.0;15.0;38.0;320;185.0;46.0;;62;27;389
291;20940;2001, 1e kwartaal;2416;1958;148;106;72.0;35.0;12.0;23.0;6.0;17.0;42.0;311;183.0;46.0;;56;25;387
292;20940;2001, 2e kwartaal;2404;1962;116;80;54.0;26.0;9.0;17.0;3.0;14.0;36.0;326;187.0;54.0;;59;27;388
293;20940;2001, 3e kwartaal;2391;1935;128;89;58.0;31.0;12.0;20.0;3.0;16.0;39.0;327;194.0;40.0;;67;26;397
294;20940;2001, 4e kwartaal;2378;1937;124;87;59.0;28.0;9.0;18.0;5.0;14.0;37.0;317;177.0;46.0;;65;30;382
295;20940;2002;2342;1885;148;111;76.0;35.0;14.0;22.0;4.0;18.0;38.0;309;170.0;47.0;;38;54;382
296;20940;2002, 1e kwartaal;2364;1892;147;111;77.0;33.0;10.0;23.0;4.0;19.0;36.0;326;183.0;51.0;;28;64;396
297;20940;2002, 2e kwartaal;2350;1896;142;98;70.0;29.0;13.0;16.0;4.0;12.0;43.0;312;174.0;45.0;;46;47;384
298;20940;2002, 3e kwartaal;2335;1878;154;116;73.0;43.0;17.0;26.0;4.0;22.0;38.0;304;167.0;46.0;;37;53;385
299;20940;2002, 4e kwartaal;2320;1873;151;119;83.0;36.0;14.0;21.0;4.0;18.0;32.0;296;156.0;44.0;;43;52;364
300;20940;2003;2281;1821;173;139;102.0;37.0;13.0;24.0;5.0;18.0;34.0;287;150.0;48.0;;57;32;358
301;20940;2003, 1e kwartaal;2305;1837;164;129;96.0;33.0;11.0;22.0;5.0;17.0;35.0;303;159.0;48.0;;41;55;372
302;20940;2003, 2e kwartaal;2289;1833;166;129;96.0;33.0;11.0;22.0;5.0;17.0;37.0;289;158.0;49.0;;58;24;359
303;20940;2003, 3e kwartaal;2273;1814;180;147;104.0;42.0;14.0;28.0;7.0;21.0;34.0;279;144.0;46.0;;62;26;355
304;20940;2003, 4e kwartaal;2257;1800;180;150;111.0;39.0;16.0;23.0;5.0;19.0;31.0;277;138.0;48.0;;67;24;347
305;20940;2004;2210;1766;186;154;113.0;41.0;16.0;25.0;6.0;18.0;33.0;258;128.0;52.0;;55;23;331
306;20940;2004, 1e kwartaal;2239;1774;200;165;125.0;40.0;13.0;26.0;5.0;21.0;36.0;265;133.0;50.0;;53;28;340
307;20940;2004, 2e kwartaal;2220;1772;181;147;113.0;33.0;14.0;19.0;4.0;15.0;34.0;267;133.0;55.0;;55;24;335
308;20940;2004, 3e kwartaal;2200;1764;187;154;106.0;48.0;20.0;28.0;8.0;20.0;33.0;250;127.0;49.0;;56;18;331
309;20940;2004, 4e kwartaal;2181;1754;176;149;108.0;41.0;16.0;25.0;7.0;18.0;27.0;251;119.0;54.0;;57;21;319
310;20940;2005;2138;1721;186;148;108.0;41.0;18.0;23.0;6.0;17.0;38.0;230;107.0;51.0;;51;20;309
311;20940;2005, 1e kwartaal;2163;1719;206;162;124.0;38.0;14.0;24.0;8.0;17.0;43.0;238;114.0;53.0;;52;19;319
312;20940;2005, 2e kwartaal;2146;1729;189;149;107.0;42.0;19.0;23.0;5.0;18.0;40.0;228;109.0;51.0;;52;16;311
313;20940;2005, 3e kwartaal;2129;1718;181;145;103.0;42.0;21.0;21.0;6.0;15.0;36.0;230;103.0;51.0;;53;22;308
314;20940;2005, 4e kwartaal;2113;1719;169;136;97.0;39.0;16.0;23.0;5.0;18.0;33.0;225;103.0;49.0;;49;25;297
315;20940;2006;2075;1708;154;122;82.0;40.0;17.0;23.0;6.0;17.0;31.0;214;96.0;48.0;;50;20;285
316;20940;2006, 1e kwartaal;2097;1711;166;138;97.0;41.0;17.0;24.0;5.0;18.0;28.0;220;104.0;50.0;;47;20;289
317;20940;2006, 2e kwartaal;2082;1711;157;123;83.0;40.0;17.0;23.0;6.0;17.0;34.0;215;94.0;51.0;;48;22;289
318;20940;2006, 3e kwartaal;2068;1703;155;124;76.0;48.0;21.0;27.0;8.0;19.0;31.0;209;91.0;43.0;;52;23;288
319;20940;2006, 4e kwartaal;2053;1706;137;105;74.0;31.0;11.0;21.0;5.0;16.0;31.0;211;92.0;50.0;;52;17;273
320;20940;2007;2024;1700;128;94;60.0;34.0;13.0;20.0;4.0;17.0;34.0;196;83.0;47.0;;47;20;263
321;20940;2007, 1e kwartaal;2040;1685;151;115;77.0;38.0;13.0;24.0;4.0;20.0;37.0;204;85.0;52.0;;49;17;278
322;20940;2007, 2e kwartaal;2030;1714;119;85;54.0;32.0;15.0;17.0;4.0;13.0;34.0;196;85.0;46.0;;46;19;262
323;20940;2007, 3e kwartaal;2019;1704;125;92;55.0;37.0;14.0;23.0;5.0;18.0;33.0;189;83.0;42.0;;45;20;259
324;20940;2007, 4e kwartaal;2008;1698;115;84;55.0;28.0;12.0;17.0;2.0;15.0;32.0;194;78.0;47.0;;47;21;254
325;20940;2008;1995;1704;111;81;55.0;27.0;10.0;16.0;3.0;13.0;29.0;181;73.0;47.0;;43;18;237
326;20940;2008, 1e kwartaal;2001;1701;110;85;60.0;25.0;12.0;13.0;4.0;9.0;25.0;190;76.0;47.0;;47;20;240
327;20940;2008, 2e kwartaal;1997;1707;111;79;54.0;26.0;9.0;17.0;3.0;14.0;32.0;180;76.0;45.0;;42;16;237
328;20940;2008, 3e kwartaal;1994;1702;111;82;49.0;32.0;14.0;19.0;3.0;15.0;29.0;181;75.0;46.0;;43;18;242
329;20940;2008, 4e kwartaal;1990;1706;111;79;56.0;23.0;7.0;16.0;2.0;14.0;32.0;173;67.0;49.0;;40;16;228
330;20940;2009;1982;1670;141;110;79.0;31.0;13.0;18.0;3.0;15.0;30.0;171;65.0;47.0;;40;18;232
331;20940;2009, 1e kwartaal;1987;1682;133;103;72.0;31.0;10.0;21.0;4.0;16.0;30.0;172;70.0;49.0;;38;15;233
332;20940;2009, 2e kwartaal;1983;1682;141;110;78.0;32.0;13.0;18.0;4.0;14.0;31.0;161;68.0;43.0;;35;15;224
333;20940;2009, 3e kwartaal;1980;1669;142;113;82.0;31.0;15.0;17.0;2.0;15.0;29.0;170;62.0;45.0;;43;20;230
334;20940;2009, 4e kwartaal;1977;1650;147;115;84.0;31.0;13.0;18.0;3.0;15.0;32.0;181;60.0;52.0;;46;22;244
335;20940;2010;1976;1650;150;116;87.0;29.0;11.0;18.0;4.0;14.0;34.0;175;59.0;54.0;;44;18;238
336;20940;2010, 1e kwartaal;1976;1641;157;127;93.0;34.0;13.0;21.0;4.0;17.0;30.0;177;62.0;53.0;;43;19;242
337;20940;2010, 2e kwartaal;1976;1652;152;114;83.0;30.0;13.0;18.0;4.0;14.0;38.0;171;57.0;53.0;;46;15;240
338;20940;2010, 3e kwartaal;1976;1648;152;115;90.0;25.0;11.0;15.0;4.0;11.0;37.0;176;58.0;54.0;;43;21;238
339;20940;2010, 4e kwartaal;1976;1661;139;109;83.0;26.0;8.0;18.0;3.0;15.0;30.0;177;57.0;57.0;;45;17;233
340;20940;2011;1980;1631;162;127;96.0;31.0;10.0;21.0;4.0;17.0;35.0;187;66.0;58.0;;46;18;253
341;20940;2011, 1e kwartaal;1977;1639;160;126;98.0;28.0;9.0;20.0;5.0;15.0;34.0;178;63.0;57.0;;40;17;240
342;20940;2011, 2e kwartaal;1979;1628;154;118;91.0;28.0;10.0;17.0;3.0;14.0;36.0;196;69.0;63.0;;48;16;260
343;20940;2011, 3e kwartaal;1981;1626;164;130;93.0;38.0;12.0;26.0;4.0;22.0;34.0;190;67.0;57.0;;47;19;262
344;20940;2011, 4e kwartaal;1983;1629;169;131;102.0;30.0;9.0;20.0;5.0;15.0;38.0;185;64.0;55.0;;48;17;252
345;20940;2012;2008;1638;186;147;113.0;34.0;10.0;25.0;6.0;19.0;39.0;183;58.0;55.0;;50;21;256
346;20940;2012, 1e kwartaal;1990;1634;174;136;107.0;29.0;7.0;22.0;5.0;17.0;37.0;182;63.0;52.0;;46;20;248
347;20940;2012, 2e kwartaal;2002;1643;178;135;101.0;35.0;9.0;26.0;6.0;20.0;43.0;180;54.0;56.0;;50;20;258
348;20940;2012, 3e kwartaal;2014;1633;193;159;118.0;41.0;14.0;27.0;7.0;20.0;34.0;188;59.0;56.0;;52;21;262
349;20940;2012, 4e kwartaal;2025;1642;201;158;126.0;33.0;8.0;24.0;7.0;18.0;42.0;182;56.0;54.0;;51;21;257
350;20940;2013;2039;1613;230;181;143.0;38.0;14.0;24.0;6.0;18.0;49.0;196;54.0;64.0;;56;22;283
351;20940;2013, 1e kwartaal;2033;1616;222;179;142.0;37.0;13.0;24.0;7.0;17.0;43.0;195;50.0;66.0;;53;25;275
352;20940;2013, 2e kwartaal;2037;1614;235;179;141.0;39.0;14.0;24.0;6.0;18.0;56.0;188;54.0;62.0;;54;19;283
353;20940;2013, 3e kwartaal;2041;1609;239;191;149.0;43.0;17.0;25.0;6.0;19.0;48.0;193;56.0;61.0;;55;21;283
354;20940;2013, 4e kwartaal;2045;1612;224;176;142.0;34.0;11.0;23.0;6.0;17.0;48.0;209;56.0;66.0;;61;25;291
355;20940;2014, 1e kwartaal;2046;1603;247;201;154.0;47.0;16.0;31.0;8.0;23.0;46.0;196;53.0;66.0;;53;24;289
356;20940;2014, 2e kwartaal;2044;1611;236;184;139.0;45.0;16.0;29.0;11.0;18.0;52.0;198;58.0;64.0;;52;22;294
357;20940;2014 3e kwartaal;2042;1620;234;187;133.0;54.0;21.0;34.0;11.0;23.0;47.0;187;53.0;54.0;;52;29;289
358;20940;2014, 4e kwartaal;2040;1628;221;175;130.0;44.0;16.0;28.0;9.0;19.0;46.0;192;48.0;66.0;;58;20;282
359;20940;2014;2043;1615;235;187;139.0;47.0;17.0;30.0;10.0;20.0;48.0;193;53.0;63.0;;54;24;289
360;20950;2000;2530;1952;187;134;70.0;64.0;21.0;43.0;13.0;30.0;53.0;390;253.0;13.0;;85;39;507
361;20950;2001 voor revisie;2559;2001;179;123;65.0;58.0;15.0;43.0;12.0;32.0;56.0;379;245.0;12.0;;86;37;493
362;20950;2001 na revisie;2559;1994;148;108;60.0;48.0;17.0;31.0;8.0;23.0;40.0;417;247.0;13.0;;111;47;505
363;20950;2001, 1e kwartaal;2550;1975;158;119;67.0;51.0;19.0;33.0;11.0;22.0;39.0;418;247.0;15.0;;105;51;508
364;20950;2001, 2e kwartaal;2556;1989;150;99;54.0;46.0;16.0;30.0;6.0;23.0;51.0;417;247.0;11.0;;114;45;514
365;20950;2001, 3e kwartaal;2562;2000;139;105;59.0;46.0;17.0;29.0;7.0;22.0;34.0;423;247.0;13.0;;113;50;503
366;20950;2001, 4e kwartaal;2567;2011;144;110;62.0;48.0;15.0;33.0;7.0;25.0;35.0;412;244.0;12.0;;113;42;495
