ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2020Totaal_1;WmoClienten2019InstroomWlz2020_2;SamenloopWmoWlz2019Wlz2020_3;WmoClientenGebruikWlz2020Totaal_4;WmoClienten2019InstroomWlzIn2020_5;SamenloopWmoWlz2019WlzIn2020_6;WmoClientenGebruikWlz2020Totaal_7;WmoClienten2019InstroomWlzIn2020_8;SamenloopWmoWlz2019WlzIn2020_9
5101;Totaal mannen en vrouwen;100 000 euro of meer;Hellevoetsluis;;;;;;;;;
5102;Totaal mannen en vrouwen;100 000 euro of meer;Helmond;35.0;5.0;30.0;25.36;2.17;23.19;4.0;0.0;4.0
5103;Totaal mannen en vrouwen;100 000 euro of meer;Hendrik-Ido-Ambacht;10.0;0.0;10.0;27.03;0.0;27.03;2.0;0.0;2.0
5104;Totaal mannen en vrouwen;100 000 euro of meer;Hengelo (O.);25.0;0.0;20.0;22.33;1.94;20.39;3.0;0.0;3.0
5105;Totaal mannen en vrouwen;100 000 euro of meer;'s-Hertogenbosch;45.0;5.0;40.0;22.51;2.62;19.9;2.0;0.0;2.0
5106;Totaal mannen en vrouwen;100 000 euro of meer;Heumen;;;;;;;;;
5107;Totaal mannen en vrouwen;100 000 euro of meer;Heusden;15.0;0.0;10.0;24.07;3.7;20.37;2.0;0.0;2.0
5108;Totaal mannen en vrouwen;100 000 euro of meer;Hillegom;5.0;0.0;5.0;16.67;3.33;13.33;2.0;0.0;1.0
5109;Totaal mannen en vrouwen;100 000 euro of meer;Hilvarenbeek;10.0;0.0;10.0;33.33;0.0;33.33;4.0;0.0;4.0
5110;Totaal mannen en vrouwen;100 000 euro of meer;Hilversum;45.0;5.0;35.0;24.18;3.85;20.33;3.0;1.0;3.0
5111;Totaal mannen en vrouwen;100 000 euro of meer;Hoeksche Waard;30.0;5.0;25.0;17.71;4.0;13.71;2.0;1.0;2.0
5112;Totaal mannen en vrouwen;100 000 euro of meer;Hof van Twente;15.0;5.0;10.0;19.51;6.1;13.41;4.0;1.0;3.0
5113;Totaal mannen en vrouwen;100 000 euro of meer;Het Hogeland;10.0;5.0;10.0;20.0;5.45;14.55;3.0;1.0;3.0
5114;Totaal mannen en vrouwen;100 000 euro of meer;Hollands Kroon;10.0;0.0;10.0;33.33;5.56;27.78;2.0;0.0;2.0
5115;Totaal mannen en vrouwen;100 000 euro of meer;Hoogeveen;15.0;0.0;15.0;32.0;2.0;30.0;5.0;0.0;4.0
5116;Totaal mannen en vrouwen;100 000 euro of meer;Hoorn;25.0;5.0;20.0;18.8;2.26;16.54;4.0;0.0;3.0
5117;Totaal mannen en vrouwen;100 000 euro of meer;Horst aan de Maas;5.0;0.0;0.0;5.88;1.96;3.92;1.0;0.0;0.0
5118;Totaal mannen en vrouwen;100 000 euro of meer;Houten;10.0;5.0;10.0;15.07;4.11;10.96;1.0;0.0;1.0
5119;Totaal mannen en vrouwen;100 000 euro of meer;Huizen;10.0;0.0;10.0;33.33;6.67;26.67;2.0;0.0;1.0
5120;Totaal mannen en vrouwen;100 000 euro of meer;Hulst;10.0;0.0;5.0;33.33;8.33;25.0;2.0;1.0;2.0
5121;Totaal mannen en vrouwen;100 000 euro of meer;IJsselstein;10.0;0.0;10.0;21.74;4.35;17.39;2.0;0.0;2.0
5122;Totaal mannen en vrouwen;100 000 euro of meer;Kaag en Braassem;;;;;;;;;
5123;Totaal mannen en vrouwen;100 000 euro of meer;Kampen;20.0;0.0;20.0;35.0;3.33;31.67;5.0;0.0;4.0
5124;Totaal mannen en vrouwen;100 000 euro of meer;Kapelle;0.0;0.0;0.0;5.56;0.0;5.56;1.0;0.0;1.0
5125;Totaal mannen en vrouwen;100 000 euro of meer;Katwijk;30.0;5.0;30.0;37.21;3.49;33.72;4.0;0.0;3.0
5126;Totaal mannen en vrouwen;100 000 euro of meer;Kerkrade;0.0;0.0;0.0;12.5;0.0;12.5;1.0;0.0;1.0
5127;Totaal mannen en vrouwen;100 000 euro of meer;Koggenland;5.0;0.0;5.0;22.22;0.0;22.22;2.0;0.0;2.0
5128;Totaal mannen en vrouwen;100 000 euro of meer;Krimpen aan den IJssel;15.0;0.0;15.0;21.54;1.54;20.0;4.0;0.0;3.0
5129;Totaal mannen en vrouwen;100 000 euro of meer;Krimpenerwaard;10.0;0.0;5.0;11.84;2.63;9.21;1.0;0.0;1.0
5130;Totaal mannen en vrouwen;100 000 euro of meer;Laarbeek;10.0;0.0;10.0;20.41;4.08;16.33;4.0;1.0;3.0
5131;Totaal mannen en vrouwen;100 000 euro of meer;Landerd;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5132;Totaal mannen en vrouwen;100 000 euro of meer;Landgraaf;10.0;0.0;10.0;36.67;3.33;33.33;4.0;0.0;4.0
5133;Totaal mannen en vrouwen;100 000 euro of meer;Landsmeer;;;;;;;;;
5134;Totaal mannen en vrouwen;100 000 euro of meer;Langedijk;5.0;0.0;5.0;12.5;0.0;12.5;1.0;0.0;1.0
5135;Totaal mannen en vrouwen;100 000 euro of meer;Lansingerland;15.0;0.0;15.0;17.39;1.09;16.3;1.0;0.0;1.0
5136;Totaal mannen en vrouwen;100 000 euro of meer;Laren (NH.);5.0;0.0;5.0;27.27;0.0;27.27;1.0;0.0;1.0
5137;Totaal mannen en vrouwen;100 000 euro of meer;Leeuwarden;25.0;5.0;20.0;21.55;2.59;18.97;3.0;0.0;3.0
5138;Totaal mannen en vrouwen;100 000 euro of meer;Leiden;25.0;5.0;20.0;17.73;2.84;14.89;2.0;0.0;1.0
5139;Totaal mannen en vrouwen;100 000 euro of meer;Leiderdorp;10.0;0.0;10.0;17.46;1.59;15.87;3.0;0.0;3.0
5140;Totaal mannen en vrouwen;100 000 euro of meer;Leidschendam-Voorburg;20.0;5.0;15.0;23.6;6.74;16.85;2.0;0.0;1.0
5141;Totaal mannen en vrouwen;100 000 euro of meer;Lelystad;25.0;0.0;25.0;26.67;0.0;26.67;4.0;0.0;4.0
5142;Totaal mannen en vrouwen;100 000 euro of meer;Leudal;15.0;5.0;10.0;35.0;7.5;27.5;3.0;1.0;3.0
5143;Totaal mannen en vrouwen;100 000 euro of meer;Leusden;15.0;5.0;10.0;22.41;5.17;17.24;3.0;1.0;2.0
5144;Totaal mannen en vrouwen;100 000 euro of meer;Lingewaard;5.0;0.0;5.0;11.9;0.0;11.9;1.0;0.0;1.0
5145;Totaal mannen en vrouwen;100 000 euro of meer;Lisse;10.0;0.0;5.0;27.59;6.9;20.69;3.0;1.0;2.0
5146;Totaal mannen en vrouwen;100 000 euro of meer;Lochem;10.0;5.0;10.0;20.34;5.08;15.25;3.0;1.0;2.0
5147;Totaal mannen en vrouwen;100 000 euro of meer;Loon op Zand;15.0;5.0;10.0;26.53;6.12;20.41;5.0;1.0;4.0
5148;Totaal mannen en vrouwen;100 000 euro of meer;Lopik;5.0;0.0;5.0;30.43;4.35;26.09;3.0;0.0;3.0
5149;Totaal mannen en vrouwen;100 000 euro of meer;Loppersum;;;;;;;;;
5150;Totaal mannen en vrouwen;100 000 euro of meer;Losser;5.0;0.0;0.0;11.54;3.85;7.69;1.0;0.0;1.0
5151;Totaal mannen en vrouwen;100 000 euro of meer;Maasdriel;10.0;0.0;10.0;34.48;3.45;31.03;3.0;0.0;3.0
5152;Totaal mannen en vrouwen;100 000 euro of meer;Maasgouw;5.0;0.0;0.0;25.0;8.33;16.67;1.0;0.0;1.0
5153;Totaal mannen en vrouwen;100 000 euro of meer;Maassluis;15.0;5.0;10.0;26.32;5.26;21.05;4.0;1.0;4.0
5154;Totaal mannen en vrouwen;100 000 euro of meer;Maastricht;30.0;5.0;25.0;25.21;2.52;22.69;3.0;0.0;3.0
5155;Totaal mannen en vrouwen;100 000 euro of meer;Medemblik;15.0;5.0;10.0;24.56;5.26;19.3;3.0;1.0;2.0
5156;Totaal mannen en vrouwen;100 000 euro of meer;Meerssen;5.0;0.0;5.0;18.42;2.63;15.79;3.0;0.0;2.0
5157;Totaal mannen en vrouwen;100 000 euro of meer;Meierijstad;15.0;0.0;10.0;26.0;2.0;24.0;1.0;0.0;1.0
5158;Totaal mannen en vrouwen;100 000 euro of meer;Meppel;15.0;0.0;10.0;34.21;2.63;31.58;5.0;0.0;4.0
5159;Totaal mannen en vrouwen;100 000 euro of meer;Middelburg (Z.);20.0;0.0;15.0;26.87;2.99;23.88;4.0;0.0;4.0
5160;Totaal mannen en vrouwen;100 000 euro of meer;Midden-Delfland;5.0;0.0;5.0;10.34;0.0;10.34;1.0;0.0;1.0
5161;Totaal mannen en vrouwen;100 000 euro of meer;Midden-Drenthe;10.0;0.0;5.0;27.59;3.45;24.14;3.0;0.0;2.0
5162;Totaal mannen en vrouwen;100 000 euro of meer;Midden-Groningen;10.0;0.0;10.0;25.0;2.27;22.73;3.0;0.0;3.0
5163;Totaal mannen en vrouwen;100 000 euro of meer;Mill en Sint Hubert;5.0;0.0;5.0;23.81;4.76;19.05;4.0;1.0;3.0
5164;Totaal mannen en vrouwen;100 000 euro of meer;Moerdijk;20.0;0.0;20.0;32.84;2.99;29.85;5.0;0.0;4.0
5165;Totaal mannen en vrouwen;100 000 euro of meer;Molenlanden;30.0;0.0;30.0;28.57;0.89;27.68;5.0;0.0;4.0
5166;Totaal mannen en vrouwen;100 000 euro of meer;Montferland;5.0;0.0;5.0;15.56;0.0;15.56;2.0;0.0;2.0
5167;Totaal mannen en vrouwen;100 000 euro of meer;Montfoort;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5168;Totaal mannen en vrouwen;100 000 euro of meer;Mook en Middelaar;5.0;0.0;5.0;35.71;14.29;21.43;4.0;2.0;2.0
5169;Totaal mannen en vrouwen;100 000 euro of meer;Neder-Betuwe;15.0;0.0;15.0;30.91;1.82;29.09;6.0;0.0;5.0
5170;Totaal mannen en vrouwen;100 000 euro of meer;Nederweert;0.0;0.0;0.0;9.09;0.0;9.09;1.0;0.0;1.0
5171;Totaal mannen en vrouwen;100 000 euro of meer;Nieuwegein;;;;;;;;;
5172;Totaal mannen en vrouwen;100 000 euro of meer;Nieuwkoop;;;;;;;;;
5173;Totaal mannen en vrouwen;100 000 euro of meer;Nijkerk;25.0;5.0;20.0;31.94;4.17;27.78;4.0;1.0;3.0
5174;Totaal mannen en vrouwen;100 000 euro of meer;Nijmegen;40.0;5.0;35.0;20.83;3.65;17.19;3.0;0.0;2.0
5175;Totaal mannen en vrouwen;100 000 euro of meer;Nissewaard;25.0;5.0;25.0;16.99;1.96;15.03;3.0;0.0;2.0
5176;Totaal mannen en vrouwen;100 000 euro of meer;Noardeast-Fryslân;10.0;0.0;10.0;23.53;0.0;23.53;3.0;0.0;3.0
5177;Totaal mannen en vrouwen;100 000 euro of meer;Noord-Beveland;5.0;0.0;5.0;40.0;0.0;40.0;10.0;0.0;10.0
5178;Totaal mannen en vrouwen;100 000 euro of meer;Noordenveld;;;;;;;;;
5179;Totaal mannen en vrouwen;100 000 euro of meer;Noordoostpolder;10.0;0.0;10.0;21.05;0.0;21.05;2.0;0.0;2.0
5180;Totaal mannen en vrouwen;100 000 euro of meer;Noordwijk;20.0;0.0;15.0;25.0;1.39;23.61;3.0;0.0;3.0
5181;Totaal mannen en vrouwen;100 000 euro of meer;Nuenen, Gerwen en Nederwetten;15.0;0.0;15.0;33.33;0.0;33.33;3.0;0.0;3.0
5182;Totaal mannen en vrouwen;100 000 euro of meer;Nunspeet;10.0;0.0;10.0;25.0;0.0;25.0;3.0;0.0;3.0
5183;Totaal mannen en vrouwen;100 000 euro of meer;Oegstgeest;15.0;5.0;10.0;22.03;8.47;13.56;2.0;1.0;1.0
5184;Totaal mannen en vrouwen;100 000 euro of meer;Oirschot;10.0;0.0;10.0;20.0;0.0;20.0;3.0;0.0;3.0
5185;Totaal mannen en vrouwen;100 000 euro of meer;Oisterwijk;;;;;;;;;
5186;Totaal mannen en vrouwen;100 000 euro of meer;Oldambt;10.0;0.0;10.0;19.57;0.0;19.57;5.0;0.0;5.0
5187;Totaal mannen en vrouwen;100 000 euro of meer;Oldebroek;10.0;0.0;10.0;26.67;0.0;26.67;4.0;0.0;4.0
5188;Totaal mannen en vrouwen;100 000 euro of meer;Oldenzaal;10.0;0.0;10.0;27.91;4.65;23.26;4.0;1.0;3.0
5189;Totaal mannen en vrouwen;100 000 euro of meer;Olst-Wijhe;5.0;0.0;5.0;22.22;5.56;16.67;2.0;1.0;2.0
5190;Totaal mannen en vrouwen;100 000 euro of meer;Ommen;;;;;;;;;
5191;Totaal mannen en vrouwen;100 000 euro of meer;Oost Gelre;10.0;0.0;5.0;30.77;7.69;23.08;3.0;1.0;2.0
5192;Totaal mannen en vrouwen;100 000 euro of meer;Oosterhout;15.0;0.0;15.0;23.81;1.59;22.22;2.0;0.0;2.0
5193;Totaal mannen en vrouwen;100 000 euro of meer;Ooststellingwerf;5.0;0.0;5.0;25.0;3.57;21.43;4.0;1.0;3.0
5194;Totaal mannen en vrouwen;100 000 euro of meer;Oostzaan;;;;;;;;;
5195;Totaal mannen en vrouwen;100 000 euro of meer;Opmeer;0.0;0.0;0.0;10.0;10.0;0.0;1.0;1.0;0.0
5196;Totaal mannen en vrouwen;100 000 euro of meer;Opsterland;10.0;0.0;5.0;29.63;3.7;25.93;3.0;0.0;3.0
5197;Totaal mannen en vrouwen;100 000 euro of meer;Oss;35.0;5.0;30.0;19.88;1.75;18.13;3.0;0.0;3.0
5198;Totaal mannen en vrouwen;100 000 euro of meer;Oude IJsselstreek;10.0;0.0;5.0;24.24;3.03;21.21;3.0;0.0;2.0
5199;Totaal mannen en vrouwen;100 000 euro of meer;Ouder-Amstel;5.0;0.0;5.0;38.46;0.0;38.46;2.0;0.0;2.0
5200;Totaal mannen en vrouwen;100 000 euro of meer;Oudewater;;;;;;;;;
5201;Totaal mannen en vrouwen;100 000 euro of meer;Overbetuwe;15.0;0.0;10.0;22.03;3.39;18.64;2.0;0.0;2.0
5202;Totaal mannen en vrouwen;100 000 euro of meer;Papendrecht;5.0;0.0;5.0;15.38;0.0;15.38;2.0;0.0;2.0
5203;Totaal mannen en vrouwen;100 000 euro of meer;Peel en Maas;15.0;5.0;10.0;23.73;6.78;16.95;3.0;1.0;2.0
5204;Totaal mannen en vrouwen;100 000 euro of meer;Pekela;;;;;;;;;
5205;Totaal mannen en vrouwen;100 000 euro of meer;Pijnacker-Nootdorp;20.0;5.0;15.0;24.36;5.13;19.23;2.0;0.0;1.0
5206;Totaal mannen en vrouwen;100 000 euro of meer;Purmerend;25.0;0.0;25.0;18.66;0.75;17.91;3.0;0.0;3.0
5207;Totaal mannen en vrouwen;100 000 euro of meer;Putten;15.0;0.0;10.0;26.42;3.77;22.64;4.0;1.0;4.0
5208;Totaal mannen en vrouwen;100 000 euro of meer;Raalte;5.0;0.0;0.0;9.38;3.13;6.25;1.0;0.0;1.0
5209;Totaal mannen en vrouwen;100 000 euro of meer;Reimerswaal;10.0;5.0;5.0;24.32;8.11;16.22;4.0;1.0;3.0
5210;Totaal mannen en vrouwen;100 000 euro of meer;Renkum;10.0;0.0;10.0;23.08;1.92;21.15;3.0;0.0;2.0
5211;Totaal mannen en vrouwen;100 000 euro of meer;Renswoude;;;;;;;;;
5212;Totaal mannen en vrouwen;100 000 euro of meer;Reusel-De Mierden;5.0;0.0;5.0;23.53;5.88;17.65;2.0;1.0;2.0
5213;Totaal mannen en vrouwen;100 000 euro of meer;Rheden;20.0;10.0;10.0;30.16;12.7;17.46;4.0;2.0;2.0
5214;Totaal mannen en vrouwen;100 000 euro of meer;Rhenen;10.0;0.0;10.0;25.0;0.0;25.0;3.0;0.0;3.0
5215;Totaal mannen en vrouwen;100 000 euro of meer;Ridderkerk;15.0;5.0;10.0;23.08;4.62;18.46;3.0;1.0;2.0
5216;Totaal mannen en vrouwen;100 000 euro of meer;Rijssen-Holten;15.0;5.0;15.0;27.12;5.08;22.03;4.0;1.0;3.0
5217;Totaal mannen en vrouwen;100 000 euro of meer;Rijswijk (ZH.);10.0;0.0;10.0;20.75;3.77;16.98;2.0;0.0;1.0
5218;Totaal mannen en vrouwen;100 000 euro of meer;Roerdalen;0.0;0.0;0.0;18.18;0.0;18.18;1.0;0.0;1.0
5219;Totaal mannen en vrouwen;100 000 euro of meer;Roermond;15.0;5.0;15.0;24.64;4.35;20.29;3.0;1.0;3.0
5220;Totaal mannen en vrouwen;100 000 euro of meer;De Ronde Venen;15.0;5.0;10.0;24.56;7.02;17.54;2.0;0.0;1.0
5221;Totaal mannen en vrouwen;100 000 euro of meer;Roosendaal;25.0;0.0;25.0;29.41;0.0;29.41;3.0;0.0;3.0
5222;Totaal mannen en vrouwen;100 000 euro of meer;Rotterdam;140.0;20.0;120.0;23.55;3.24;20.31;2.0;0.0;2.0
5223;Totaal mannen en vrouwen;100 000 euro of meer;Rozendaal;;;;;;;;;
5224;Totaal mannen en vrouwen;100 000 euro of meer;Rucphen;5.0;5.0;0.0;14.81;11.11;3.7;2.0;1.0;0.0
5225;Totaal mannen en vrouwen;100 000 euro of meer;Schagen;10.0;5.0;10.0;24.49;6.12;18.37;2.0;1.0;2.0
5226;Totaal mannen en vrouwen;100 000 euro of meer;Scherpenzeel;;;;;;;;;
5227;Totaal mannen en vrouwen;100 000 euro of meer;Schiedam;15.0;0.0;15.0;21.92;0.0;21.92;2.0;0.0;2.0
5228;Totaal mannen en vrouwen;100 000 euro of meer;Schiermonnikoog;;;;;;;;;
5229;Totaal mannen en vrouwen;100 000 euro of meer;Schouwen-Duiveland;10.0;0.0;10.0;23.81;4.76;19.05;3.0;1.0;2.0
5230;Totaal mannen en vrouwen;100 000 euro of meer;Simpelveld;;;;;;;;;
5231;Totaal mannen en vrouwen;100 000 euro of meer;Sint Anthonis;;;;;;;;;
5232;Totaal mannen en vrouwen;100 000 euro of meer;Sint-Michielsgestel;10.0;0.0;10.0;23.08;2.56;20.51;2.0;0.0;2.0
5233;Totaal mannen en vrouwen;100 000 euro of meer;Sittard-Geleen;30.0;5.0;25.0;25.86;2.59;23.28;4.0;0.0;3.0
5234;Totaal mannen en vrouwen;100 000 euro of meer;Sliedrecht;10.0;0.0;10.0;22.5;0.0;22.5;4.0;0.0;4.0
5235;Totaal mannen en vrouwen;100 000 euro of meer;Sluis;15.0;5.0;10.0;27.45;5.88;21.57;6.0;1.0;5.0
5236;Totaal mannen en vrouwen;100 000 euro of meer;Smallingerland;15.0;0.0;15.0;31.11;2.22;28.89;3.0;0.0;3.0
5237;Totaal mannen en vrouwen;100 000 euro of meer;Soest;20.0;5.0;15.0;23.53;3.53;20.0;3.0;0.0;2.0
5238;Totaal mannen en vrouwen;100 000 euro of meer;Someren;10.0;0.0;10.0;34.38;0.0;34.38;5.0;0.0;5.0
5239;Totaal mannen en vrouwen;100 000 euro of meer;Son en Breugel;20.0;0.0;15.0;39.58;4.17;35.42;6.0;1.0;6.0
5240;Totaal mannen en vrouwen;100 000 euro of meer;Stadskanaal;10.0;0.0;10.0;26.09;0.0;26.09;7.0;0.0;7.0
5241;Totaal mannen en vrouwen;100 000 euro of meer;Staphorst;10.0;0.0;10.0;34.78;0.0;34.78;4.0;0.0;4.0
5242;Totaal mannen en vrouwen;100 000 euro of meer;Stede Broec;5.0;0.0;5.0;23.53;0.0;23.53;2.0;0.0;2.0
5243;Totaal mannen en vrouwen;100 000 euro of meer;Steenbergen;;;;;;;;;
5244;Totaal mannen en vrouwen;100 000 euro of meer;Steenwijkerland;5.0;0.0;5.0;12.5;2.5;10.0;1.0;0.0;1.0
5245;Totaal mannen en vrouwen;100 000 euro of meer;Stein (L.);10.0;0.0;10.0;36.36;3.03;33.33;5.0;0.0;5.0
5246;Totaal mannen en vrouwen;100 000 euro of meer;Stichtse Vecht;25.0;5.0;20.0;28.09;7.87;20.22;2.0;1.0;2.0
5247;Totaal mannen en vrouwen;100 000 euro of meer;Súdwest-Fryslân;10.0;0.0;10.0;16.0;1.33;14.67;2.0;0.0;2.0
5248;Totaal mannen en vrouwen;100 000 euro of meer;Terneuzen;25.0;0.0;20.0;41.38;3.45;37.93;4.0;0.0;4.0
5249;Totaal mannen en vrouwen;100 000 euro of meer;Terschelling;;;;;;;;;
5250;Totaal mannen en vrouwen;100 000 euro of meer;Texel;5.0;0.0;0.0;33.33;16.67;16.67;4.0;2.0;2.0
5251;Totaal mannen en vrouwen;100 000 euro of meer;Teylingen;15.0;5.0;10.0;23.08;6.15;16.92;2.0;1.0;2.0
5252;Totaal mannen en vrouwen;100 000 euro of meer;Tholen;5.0;5.0;0.0;12.0;12.0;0.0;1.0;1.0;0.0
5253;Totaal mannen en vrouwen;100 000 euro of meer;Tiel;15.0;5.0;15.0;32.08;5.66;26.42;4.0;1.0;4.0
5254;Totaal mannen en vrouwen;100 000 euro of meer;Tilburg;70.0;0.0;65.0;30.8;0.89;29.91;4.0;0.0;4.0
5255;Totaal mannen en vrouwen;100 000 euro of meer;Tubbergen;10.0;0.0;10.0;30.3;0.0;30.3;3.0;0.0;3.0
5256;Totaal mannen en vrouwen;100 000 euro of meer;Twenterand;10.0;0.0;5.0;28.13;6.25;21.88;3.0;1.0;3.0
5257;Totaal mannen en vrouwen;100 000 euro of meer;Tynaarlo;10.0;0.0;10.0;26.32;2.63;23.68;2.0;0.0;2.0
5258;Totaal mannen en vrouwen;100 000 euro of meer;Tytsjerksteradiel;5.0;0.0;5.0;20.0;0.0;20.0;2.0;0.0;2.0
5259;Totaal mannen en vrouwen;100 000 euro of meer;Uden;10.0;0.0;10.0;22.45;4.08;18.37;2.0;0.0;2.0
5260;Totaal mannen en vrouwen;100 000 euro of meer;Uitgeest;10.0;0.0;5.0;33.33;8.33;25.0;4.0;1.0;3.0
5261;Totaal mannen en vrouwen;100 000 euro of meer;Uithoorn;10.0;0.0;10.0;28.21;5.13;23.08;2.0;0.0;2.0
5262;Totaal mannen en vrouwen;100 000 euro of meer;Urk;5.0;0.0;5.0;16.67;0.0;16.67;2.0;0.0;2.0
5263;Totaal mannen en vrouwen;100 000 euro of meer;Utrecht (gemeente);85.0;5.0;75.0;24.78;2.09;22.69;2.0;0.0;2.0
5264;Totaal mannen en vrouwen;100 000 euro of meer;Utrechtse Heuvelrug;35.0;5.0;30.0;30.7;5.26;25.44;4.0;1.0;3.0
5265;Totaal mannen en vrouwen;100 000 euro of meer;Vaals;;;;;;;;;
5266;Totaal mannen en vrouwen;100 000 euro of meer;Valkenburg aan de Geul;5.0;0.0;5.0;18.52;3.7;14.81;3.0;1.0;2.0
5267;Totaal mannen en vrouwen;100 000 euro of meer;Valkenswaard;10.0;0.0;10.0;18.87;3.77;15.09;3.0;1.0;2.0
5268;Totaal mannen en vrouwen;100 000 euro of meer;Veendam;10.0;0.0;5.0;36.36;9.09;27.27;5.0;1.0;4.0
5269;Totaal mannen en vrouwen;100 000 euro of meer;Veenendaal;20.0;0.0;20.0;20.0;0.95;19.05;3.0;0.0;3.0
5270;Totaal mannen en vrouwen;100 000 euro of meer;Veere;;;;;;;;;
5271;Totaal mannen en vrouwen;100 000 euro of meer;Veldhoven;0.0;0.0;0.0;3.39;0.0;3.39;0.0;0.0;0.0
5272;Totaal mannen en vrouwen;100 000 euro of meer;Velsen;30.0;5.0;25.0;27.18;3.88;23.3;3.0;0.0;3.0
5273;Totaal mannen en vrouwen;100 000 euro of meer;Venlo;40.0;0.0;40.0;33.6;1.6;32.0;5.0;0.0;5.0
5274;Totaal mannen en vrouwen;100 000 euro of meer;Venray;15.0;0.0;15.0;29.63;0.0;29.63;4.0;0.0;4.0
5275;Totaal mannen en vrouwen;100 000 euro of meer;Vijfheerenlanden;25.0;5.0;20.0;24.04;2.88;21.15;4.0;0.0;3.0
5276;Totaal mannen en vrouwen;100 000 euro of meer;Vlaardingen;10.0;0.0;10.0;12.66;2.53;10.13;2.0;0.0;1.0
5277;Totaal mannen en vrouwen;100 000 euro of meer;Vlieland;;;;;;;;;
5278;Totaal mannen en vrouwen;100 000 euro of meer;Vlissingen;10.0;0.0;5.0;24.24;6.06;18.18;3.0;1.0;2.0
5279;Totaal mannen en vrouwen;100 000 euro of meer;Voerendaal;5.0;5.0;5.0;33.33;14.29;19.05;5.0;2.0;3.0
5280;Totaal mannen en vrouwen;100 000 euro of meer;Voorschoten;15.0;0.0;15.0;28.0;2.0;26.0;3.0;0.0;3.0
5281;Totaal mannen en vrouwen;100 000 euro of meer;Voorst;5.0;0.0;5.0;16.67;0.0;16.67;1.0;0.0;1.0
5282;Totaal mannen en vrouwen;100 000 euro of meer;Vught;5.0;0.0;5.0;27.27;0.0;27.27;1.0;0.0;1.0
5283;Totaal mannen en vrouwen;100 000 euro of meer;Waadhoeke;10.0;0.0;10.0;29.41;2.94;26.47;3.0;0.0;3.0
5284;Totaal mannen en vrouwen;100 000 euro of meer;Waalre;5.0;5.0;5.0;30.0;15.0;15.0;2.0;1.0;1.0
5285;Totaal mannen en vrouwen;100 000 euro of meer;Waalwijk;10.0;0.0;10.0;20.0;1.67;18.33;2.0;0.0;2.0
5286;Totaal mannen en vrouwen;100 000 euro of meer;Waddinxveen;15.0;0.0;15.0;35.9;0.0;35.9;4.0;0.0;4.0
5287;Totaal mannen en vrouwen;100 000 euro of meer;Wageningen;5.0;0.0;5.0;12.28;0.0;12.28;2.0;0.0;2.0
5288;Totaal mannen en vrouwen;100 000 euro of meer;Wassenaar;30.0;5.0;25.0;37.84;5.41;32.43;4.0;1.0;4.0
5289;Totaal mannen en vrouwen;100 000 euro of meer;Waterland;5.0;0.0;5.0;14.71;5.88;8.82;2.0;1.0;1.0
5290;Totaal mannen en vrouwen;100 000 euro of meer;Weert;10.0;0.0;10.0;25.58;2.33;23.26;2.0;0.0;2.0
5291;Totaal mannen en vrouwen;100 000 euro of meer;Weesp;;;;;;;;;
5292;Totaal mannen en vrouwen;100 000 euro of meer;West Betuwe;15.0;0.0;15.0;17.28;1.23;16.05;2.0;0.0;2.0
5293;Totaal mannen en vrouwen;100 000 euro of meer;West Maas en Waal;5.0;5.0;0.0;28.57;21.43;7.14;2.0;1.0;0.0
5294;Totaal mannen en vrouwen;100 000 euro of meer;Westerkwartier;15.0;0.0;15.0;20.29;1.45;18.84;3.0;0.0;2.0
5295;Totaal mannen en vrouwen;100 000 euro of meer;Westerveld;0.0;0.0;0.0;8.33;0.0;8.33;1.0;0.0;1.0
5296;Totaal mannen en vrouwen;100 000 euro of meer;Westervoort;;;;;;;;;
5297;Totaal mannen en vrouwen;100 000 euro of meer;Westerwolde;5.0;0.0;5.0;29.17;0.0;29.17;5.0;0.0;5.0
5298;Totaal mannen en vrouwen;100 000 euro of meer;Westland;50.0;5.0;45.0;31.14;2.99;28.14;3.0;0.0;3.0
5299;Totaal mannen en vrouwen;100 000 euro of meer;Weststellingwerf;5.0;0.0;5.0;22.22;5.56;16.67;2.0;1.0;2.0
5300;Totaal mannen en vrouwen;100 000 euro of meer;Westvoorne;;;;;;;;;
5301;Totaal mannen en vrouwen;100 000 euro of meer;Wierden;15.0;0.0;15.0;30.77;3.85;26.92;5.0;1.0;4.0
5302;Totaal mannen en vrouwen;100 000 euro of meer;Wijchen;10.0;0.0;10.0;15.52;1.72;13.79;2.0;0.0;2.0
5303;Totaal mannen en vrouwen;100 000 euro of meer;Wijdemeren;10.0;5.0;10.0;24.0;8.0;16.0;3.0;1.0;2.0
5304;Totaal mannen en vrouwen;100 000 euro of meer;Wijk bij Duurstede;5.0;0.0;5.0;18.92;2.7;16.22;2.0;0.0;2.0
5305;Totaal mannen en vrouwen;100 000 euro of meer;Winterswijk;5.0;0.0;5.0;25.0;8.33;16.67;3.0;1.0;2.0
5306;Totaal mannen en vrouwen;100 000 euro of meer;Woensdrecht;5.0;0.0;5.0;16.28;2.33;13.95;3.0;0.0;2.0
