ID;PolitieregioS;Cijfersoort;Perioden;AgressiefVerkeersgedrag_1;GeluidsoverlastDoorVerkeer_2;TeHardRijden_3;Aanrijdingen_4;VerkeersoverlastSchaalscore_5;DronkenMensenOpStraat_6;MensenWordenOpStraatLastigGevallen_7;Tasjesroof_8;Drugsoverlast_9;OverlastDoorOmwonenden_10;OverlastDoorGroepenJongeren_11;ErnstigeOverlastSchaalscore_12;BekladdingVanMurenGebouwen_13;RommelOpStraat_14;HondenpoepOpStraat_15;VernielingVanStraatmeubilair_16;FysiekeVerloederingSchaalscore_17;VeelContactMetDirecteBuren_18;VeelContactMetAndereBuurtbewoners_19;MensenGaanPrettigMetElkaarOm_20;GezelligeBuurtMetVeelSaamhorigheid_21;MensenKennenElkaarNauwelijks_22;VoelMijThuisBijMensenInDezeBuurt_23;GaLiefstUitDezeBuurtVerhuizen_24;TevredenMetSamenstellingBevolking_25;VoeltZichWelEensOnveilig_26;VoeltZichVaakOnveilig_27;InOpenbaarVervoer_28;RondomUitgaansgelegenheden_29;InEigenHuis_30;OpStraatInEigenBuurt_31;OpPlekkenMetRondhangendeJongeren_32;InWinkelcentrumInDeBuurt_33;MijdtBepaaldePlekkenInWoonplaats_34;DoetSAvondsNietOpen_35;LaatWaardevolleSpullenThuis_36;RijdtOfLooptOm_37;KinderenMogenNietErgensNaarToe_38;ReistNietMetOpenbaarVervoer_39;BelevingOnveiligheidSchaalscore_40;SlachtofferschapTotaal_41;GeweldsdelictenTotaal_42;SeksueleDelicten_43;Mishandeling_44;Bedreiging_45;VermogensdelictenTotaal_46;PogingTotInbraak_47;PogingTotInbraak_48;Inbraak_49;Fietsdiefstal_50;Autodiefstal_51;DiefstalUitAuto_52;Zakkenrollerij_53;ZakkenrollerijMetGeweld_54;ZakkenrollerijZonderGeweld_55;OverigeDiefstal_56;VandalismedelictenTotaal_57;BeschadigingDiefstalVanafAuto_58;OverigeVernielingen_59;DoorrijdenNaAanrijding_60;OverigeDelicten_61;OndervondenDelictenTotaal_62;Geweldsdelicten_63;Vermogensdelicten_64;Vandalismedelicten_65;DaderBekend_66;DaderIsExPartnerAnderFamilielid_67;DaderIsBuurtgenoot_68;DaderIsIemandVanHetWerk_69;DaderIsIemandAnders_70
62;Gelderland-Midden;Marge;2007;1.9;2.3;3.1;1.1;0.1;1.5;0.4;0.4;1.3;1.3;1.8;0.1;1.5;2.3;3.3;2.5;0.1;3.3;3.5;2.3;3.4;2.7;2.8;2.1;2.2;2.7;0.9;1.6;2.1;1.4;1.8;2.4;1.5;1.5;2.1;1.9;1.5;5.1;1.0;0.1;3.1;1.6;0.7;0.7;1.4;2.2;1.1;0.9;0.6;1.5;0.6;1.2;0.7;0.4;0.6;1.3;2.2;2.6;1.4;0.8;0.6;5.8;2.9;3.1;3.3;4.5;1.4;3.1;1.4;2.9
63;Gelderland-Midden;Marge;2008;1.9;2.3;3.2;1.4;0.1;1.4;0.7;0.4;1.1;1.4;1.8;0.1;1.3;2.6;3.3;2.6;0.1;3.3;3.5;2.1;3.5;2.6;2.8;2.1;2.4;2.7;1.2;1.4;1.9;1.2;1.5;2.3;1.3;1.6;2.0;2.0;1.5;6.1;1.0;0.1;3.0;1.5;0.7;0.9;1.1;2.1;1.1;0.9;0.7;1.4;0.5;1.4;0.7;0.4;0.6;1.0;2.3;2.8;1.4;0.9;0.7;5.4;2.8;2.6;3.1;4.7;1.2;3.0;1.2;3.5
64;Gelderland-Zuid;Waarde;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;Gelderland-Zuid;Waarde;2006;8.9;12.1;28.1;3.6;3.4;4.9;0.2;0.1;5.7;3.1;7.6;1.7;5.3;17.9;33.4;16.1;2.9;61.9;46.6;83.9;54.9;19.1;73.9;11.7;83.8;23.4;2.2;4.6;11.6;2.1;8.5;18.0;4.8;3.5;10.9;8.6;3.7;13.3;1.1;2.3;27.2;5.4;1.0;0.6;4.1;14.4;2.1;1.3;0.8;8.2;1.0;3.6;0.9;0.1;0.9;2.2;11.4;11.6;4.7;1.4;1.4;43.5;9.5;17.9;14.9;10.1;0.9;3.5;0.6;5.1
66;Gelderland-Zuid;Waarde;2007;8.0;10.1;27.9;3.9;3.5;4.2;0.6;0.3;4.7;2.9;9.3;1.7;5.1;17.5;33.3;13.3;2.8;64.0;50.0;83.8;55.3;17.8;77.3;11.7;85.3;23.4;2.9;3.7;9.5;2.6;7.2;15.5;5.4;6.5;13.0;7.4;5.0;22.0;0.7;2.4;31.3;5.7;0.8;1.3;4.2;17.4;3.0;1.8;1.2;7.9;1.1;3.2;1.1;0.0;1.1;4.2;12.9;12.0;5.9;1.8;1.0;48.0;10.0;19.1;16.9;15.8;0.3;5.8;1.6;8.1
67;Gelderland-Zuid;Waarde;2008;9.5;11.2;26.8;2.5;3.4;4.0;0.8;0.1;4.6;3.8;10.4;1.7;6.1;19.6;30.0;15.6;2.9;68.1;51.3;84.0;59.5;18.8;77.5;10.2;85.8;21.3;2.9;4.0;10.1;3.6;8.2;15.6;5.3;6.5;12.1;8.1;5.3;20.3;1.0;2.4;24.6;4.3;0.7;1.5;2.7;12.1;2.5;1.1;1.6;6.2;0.5;2.6;0.7;0.1;0.6;2.8;10.4;9.2;4.8;1.0;0.8;37.5;7.1;14.4;15.0;11.7;0.9;5.9;0.5;4.4
68;Gelderland-Zuid;Marge;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;Gelderland-Zuid;Marge;2006;1.9;2.2;3.1;1.3;0.1;1.5;0.3;0.2;1.5;1.1;1.8;0.1;1.5;2.6;3.2;2.4;0.1;3.2;3.4;2.4;3.4;2.6;2.9;2.1;2.4;2.8;1.0;1.5;2.1;1.0;1.8;2.6;1.4;1.3;2.0;1.9;1.3;5.7;0.9;0.1;3.0;1.5;0.6;0.6;1.3;2.3;1.1;0.8;0.8;1.9;0.7;1.5;0.7;0.2;0.6;1.0;2.1;2.6;1.4;0.8;0.7;5.8;2.9;3.3;3.0;3.6;1.0;2.3;1.0;2.6
70;Gelderland-Zuid;Marge;2007;2.0;2.1;3.2;1.3;0.1;1.4;0.5;0.4;1.5;1.2;2.0;0.1;1.6;2.7;3.4;2.4;0.1;3.4;3.6;2.6;3.6;2.6;3.0;2.3;2.5;3.0;1.2;1.4;2.1;1.2;1.8;2.6;1.6;1.8;2.3;1.8;1.5;6.5;0.7;0.1;3.3;1.7;0.7;0.8;1.5;2.7;1.5;1.2;0.9;2.0;1.0;1.5;0.8;;0.8;1.4;2.4;2.9;1.7;0.9;0.7;6.9;3.5;3.5;3.7;4.1;0.6;2.7;1.4;3.1
71;Gelderland-Zuid;Marge;2008;2.0;2.2;3.1;1.1;0.1;1.3;0.6;0.2;1.4;1.2;2.1;0.1;1.6;2.7;3.2;2.5;0.1;3.2;3.4;2.4;3.4;2.6;2.8;2.0;2.4;2.8;1.1;1.3;2.1;1.3;1.9;2.5;1.5;1.6;2.2;1.8;1.5;6.0;0.8;0.1;3.0;1.4;0.5;0.8;1.1;2.2;1.1;0.8;0.9;1.7;0.5;1.3;0.6;0.2;0.5;1.1;2.1;2.5;1.5;0.6;0.6;5.5;2.7;3.1;3.4;4.2;1.2;3.2;0.8;2.7
72;Utrecht;Waarde;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;Utrecht;Waarde;2006;11.5;13.9;27.0;4.6;3.7;5.5;1.9;1.3;4.6;3.6;12.7;1.9;6.6;21.8;35.9;20.1;3.1;62.7;40.4;83.8;50.8;26.6;73.3;13.6;84.8;26.5;4.3;7.3;12.2;3.3;11.1;19.8;7.3;7.4;12.0;10.4;5.0;24.3;1.6;2.7;31.0;5.7;0.8;1.7;3.7;17.1;3.9;2.8;1.3;8.0;0.4;2.9;1.5;0.1;1.3;5.7;13.6;14.3;5.1;0.9;1.2;50.0;8.9;21.1;19.0;13.0;0.3;6.0;1.6;5.2
74;Utrecht;Waarde;2007;9.7;13.9;26.3;4.3;3.6;4.7;1.4;1.6;3.4;3.8;12.1;1.8;6.7;22.3;33.2;26.6;3.2;62.5;43.1;82.5;52.2;24.7;74.6;10.9;81.4;25.6;3.6;4.9;11.4;3.2;9.6;19.1;6.4;8.1;12.1;9.8;6.1;17.9;1.9;2.6;30.3;5.2;1.0;1.4;3.4;13.9;2.4;1.7;0.7;5.4;0.7;3.3;2.4;0.0;2.4;3.7;14.1;13.9;5.7;2.5;1.1;44.8;8.6;15.6;18.1;10.9;1.3;4.5;1.1;4.1
75;Utrecht;Waarde;2008;9.8;15.2;26.9;3.3;3.6;4.5;1.0;0.9;4.3;3.1;11.7;1.8;7.3;22.6;30.0;23.4;3.1;62.4;44.7;85.7;55.7;23.1;75.1;11.1;84.2;23.4;3.5;5.3;11.0;4.7;9.5;19.0;7.0;7.5;10.6;9.1;6.8;24.7;1.8;2.5;29.1;6.7;1.2;1.4;4.3;13.0;1.4;0.8;0.8;4.9;0.4;4.6;1.5;0.3;1.2;3.9;14.2;14.8;5.1;1.8;0.6;45.9;9.5;15.0;19.5;9.2;1.0;3.0;1.5;3.7
76;Utrecht;Marge;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;Utrecht;Marge;2006;2.1;2.3;3.0;1.3;0.1;1.4;0.9;0.7;1.4;1.2;2.2;0.1;1.6;2.7;3.2;2.7;0.1;3.2;3.3;2.3;3.3;2.9;2.9;2.2;2.3;2.9;1.3;1.8;2.2;1.1;2.0;2.6;1.7;1.7;2.1;2.0;1.5;6.2;1.0;0.1;3.1;1.5;0.6;0.9;1.2;2.5;1.1;1.0;0.7;1.8;0.5;1.4;0.8;0.2;0.8;1.6;2.3;2.8;1.5;0.6;0.7;6.5;2.8;3.5;3.8;3.5;0.6;2.5;1.3;2.2
78;Utrecht;Marge;2007;2.2;2.4;3.2;1.4;0.2;1.5;0.8;0.9;1.3;1.3;2.3;0.1;1.8;3.0;3.4;3.2;0.1;3.4;3.6;2.7;3.6;3.0;3.0;2.1;2.7;3.1;1.3;1.5;2.3;1.2;2.1;2.8;1.7;1.9;2.3;2.1;1.7;6.0;1.1;0.1;3.3;1.6;0.7;0.8;1.4;2.4;1.1;0.9;0.6;1.5;0.7;1.4;1.0;;1.0;1.4;2.4;3.0;1.6;1.2;0.6;6.3;3.5;3.3;3.5;3.7;1.0;2.7;1.0;2.3
79;Utrecht;Marge;2008;2.1;2.5;3.1;1.2;0.1;1.4;0.7;0.7;1.4;1.2;2.2;0.1;1.8;2.9;3.2;3.0;0.1;3.4;3.5;2.4;3.5;2.9;3.0;2.1;2.5;3.0;1.2;1.6;2.2;1.4;2.0;2.7;1.8;1.8;2.1;2.0;1.8;6.8;1.0;0.1;3.2;1.8;0.8;0.8;1.4;2.3;0.9;0.7;0.7;1.5;0.6;1.8;0.8;0.4;0.7;1.4;2.4;3.1;1.5;0.9;0.5;6.6;2.8;3.3;3.8;3.5;1.2;2.1;1.4;2.3
80;Noord-Holland-Noord;Waarde;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;Noord-Holland-Noord;Waarde;2006;8.1;9.4;26.5;3.6;3.4;6.3;1.1;1.3;6.5;2.1;9.0;1.8;3.7;15.7;32.7;17.7;2.8;66.6;49.1;88.1;60.1;15.5;80.3;10.5;88.1;23.2;4.1;5.6;12.0;2.8;7.5;17.5;8.0;8.0;14.1;9.7;5.5;16.5;1.6;2.6;28.7;5.5;0.5;2.4;3.4;16.1;2.6;1.9;0.7;6.2;0.2;2.9;1.1;0.3;0.9;5.5;11.6;10.9;5.3;1.7;1.0;45.4;9.6;17.0;17.1;12.0;0.8;2.9;0.7;7.5
82;Noord-Holland-Noord;Waarde;2007;8.1;9.0;29.5;3.0;3.4;5.1;0.7;0.3;5.0;3.9;10.1;1.8;5.2;18.9;31.0;24.2;2.9;67.6;53.7;91.0;61.5;13.1;81.5;12.2;88.8;18.7;2.0;4.0;10.0;1.8;4.7;12.9;5.3;4.9;12.1;8.7;5.7;17.4;2.2;2.3;26.4;4.7;0.7;1.8;3.0;11.8;2.1;0.7;1.4;4.3;0.2;3.3;1.2;0.0;1.2;3.7;13.1;13.2;4.7;0.9;0.5;40.0;8.1;13.5;17.5;10.5;0.0;4.5;1.2;4.8
83;Noord-Holland-Noord;Waarde;2008;9.7;9.9;27.6;2.6;3.4;3.9;0.7;0.4;5.2;3.5;9.1;1.8;7.4;17.2;34.8;24.3;3.0;69.4;55.4;89.8;60.6;15.3;80.8;9.7;89.5;18.2;1.8;3.7;8.1;1.5;6.4;13.3;4.9;7.7;12.5;8.3;5.1;16.9;1.8;2.3;23.5;4.7;0.4;1.5;3.0;10.9;2.5;1.3;1.4;3.6;0.0;2.2;1.3;0.1;1.2;3.5;10.7;10.1;4.9;2.7;1.0;36.1;7.2;12.2;13.8;13.4;0.5;4.6;1.7;6.7
84;Noord-Holland-Noord;Marge;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
