ID;RegioS2005;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;Huishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;Huishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;Huishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20
6647;Lopik;2013;5527;1463;3711;313;0;5005;1241;3431;293;0;232;103;118;0;0;290;119;162;0;0
6648;Lopik;2014;5587;1501;3721;327;0;5039;1270;3427;304;0;235;103;121;0;0;313;128;173;0;0
6649;Lopik;2015;5651;1553;3722;336;0;5077;1309;3417;311;0;250;108;129;0;0;324;136;176;0;0
6650;Lopik;2016;5708;1605;3726;338;0;5112;1344;3412;317;0;262;118;132;0;0;334;143;182;0;0
6651;Lopik;2017;5778;1650;3735;349;0;5158;1377;3409;328;0;274;122;140;0;0;346;151;186;0;0
6652;Lopik;2018;5844;1695;3745;357;0;5193;1407;3404;335;0;294;131;152;0;0;357;157;189;0;0
6653;Lopik;2019;5907;1728;3762;372;0;5217;1426;3401;345;0;308;138;158;0;0;382;164;203;0;0
6654;Lopik;2020;5969;1778;3763;381;0;5253;1462;3392;352;0;320;142;164;0;0;396;174;207;0;0
6655;Lopik;2021;6034;1824;3771;395;0;5272;1482;3379;367;0;343;155;176;0;0;419;187;216;0;0
6656;Lopik;2022;6096;1866;3777;407;0;5305;1516;3365;378;0;352;155;184;0;0;439;195;228;0;0
6657;Lopik;2023;6127;1905;3763;417;0;5307;1538;3341;386;0;370;163;192;0;0;450;204;230;0;0
6658;Lopik;2024;6174;1941;3763;426;0;5336;1564;3335;393;0;388;174;198;0;0;450;203;230;0;0
6659;Lopik;2025;6218;1978;3760;438;0;5341;1586;3311;402;0;407;185;205;0;0;470;207;244;0;0
6660;Loppersum;2006;4469;1268;2930;235;0;4240;1174;2801;229;0;0;0;0;0;0;186;73;109;0;0
6661;Loppersum;2007;4475;1306;2904;232;0;4215;1191;2765;226;0;50;0;0;0;0;210;88;118;0;0
6662;Loppersum;2008;4467;1329;2874;231;0;4205;1210;2734;228;0;60;0;0;0;0;202;86;114;0;0
6663;Loppersum;2009;4476;1356;2849;236;0;4203;1228;2709;231;0;72;0;0;0;0;201;87;112;0;0
6664;Loppersum;2010;4465;1378;2814;237;0;4179;1241;2670;232;0;81;0;0;0;0;205;91;113;0;0
6665;Loppersum;2011;4461;1400;2783;243;0;4171;1257;2639;240;0;83;50;0;0;0;207;93;114;0;0
6666;Loppersum;2012;4452;1418;2754;244;0;4141;1270;2596;239;0;95;52;0;0;0;216;96;120;0;0
6667;Loppersum;2013;4443;1428;2735;244;0;4118;1278;2565;239;0;99;51;0;0;0;226;99;127;0;0
6668;Loppersum;2014;4430;1451;2701;241;0;4091;1291;2529;234;0;105;55;0;0;0;234;105;129;0;0
6669;Loppersum;2015;4406;1454;2668;248;0;4061;1292;2493;240;0;100;53;0;0;0;245;109;134;0;0
6670;Loppersum;2016;4404;1476;2638;251;0;4035;1300;2454;242;0;117;63;0;0;0;252;113;137;0;0
6671;Loppersum;2017;4404;1499;2616;250;0;4004;1308;2415;242;0;135;70;59;0;0;265;121;142;0;0
6672;Loppersum;2018;4378;1512;2581;247;0;3984;1321;2387;238;0;127;63;57;0;0;267;128;137;0;0
6673;Loppersum;2019;4345;1510;2542;256;0;3944;1318;2347;242;0;127;64;55;0;0;274;128;140;0;0
6674;Loppersum;2020;4328;1514;2521;254;0;3915;1321;2315;240;0;144;69;67;0;0;269;124;139;0;0
6675;Loppersum;2021;4299;1516;2485;258;0;3865;1319;2263;243;0;155;72;74;0;0;279;125;148;0;0
6676;Loppersum;2022;4266;1509;2465;256;0;3818;1312;2231;239;0;162;74;77;0;0;286;123;157;0;0
6677;Loppersum;2023;4271;1527;2444;263;0;3787;1312;2199;239;0;192;91;86;0;0;292;124;159;0;0
6678;Loppersum;2024;4235;1535;2406;259;0;3739;1308;2159;237;0;196;95;87;0;0;300;132;160;0;0
6679;Loppersum;2025;4214;1541;2380;260;0;3709;1311;2129;236;0;199;95;89;0;0;306;135;162;0;0
6680;Losser;2006;8617;1999;6163;406;0;7140;1520;5256;318;0;122;0;73;0;0;1355;436;834;82;0
6681;Losser;2007;8618;2038;6123;405;52;7122;1537;5222;314;0;147;57;83;0;0;1349;444;818;84;0
6682;Losser;2008;8638;2065;6098;420;55;7139;1564;5197;324;54;155;59;89;0;0;1344;442;812;89;0
6683;Losser;2009;8681;2119;6078;425;59;7162;1604;5176;326;56;162;67;87;0;0;1357;448;815;91;0
6684;Losser;2010;8693;2153;6053;429;58;7168;1629;5159;326;54;181;77;92;0;0;1344;447;802;91;0
6685;Losser;2011;8738;2193;6051;432;62;7189;1661;5138;331;59;202;86;104;0;0;1347;446;809;89;0
6686;Losser;2012;8770;2238;6028;438;66;7217;1697;5120;337;63;219;96;112;0;0;1334;445;796;90;0
6687;Losser;2013;8770;2259;6004;442;65;7216;1722;5093;340;61;219;93;114;0;0;1335;444;797;90;0
6688;Losser;2014;8804;2303;5987;448;66;7219;1748;5065;344;62;243;100;127;0;0;1342;455;795;88;0
6689;Losser;2015;8841;2349;5967;459;66;7234;1780;5044;349;61;279;118;143;0;0;1328;451;780;92;0
6690;Losser;2016;8854;2384;5941;464;65;7248;1812;5026;349;61;294;125;150;0;0;1312;447;765;96;0
6691;Losser;2017;8847;2411;5909;465;62;7238;1834;4988;357;59;311;131;160;0;0;1298;446;761;88;0
6692;Losser;2018;8860;2450;5881;466;63;7251;1864;4965;362;60;321;140;163;0;0;1288;446;753;86;0
6693;Losser;2019;8839;2477;5839;464;59;7224;1880;4927;360;57;339;148;171;0;0;1276;449;741;84;0
6694;Losser;2020;8848;2500;5808;475;65;7219;1902;4889;368;60;354;151;183;0;0;1275;447;736;87;0
6695;Losser;2021;8854;2524;5779;485;66;7216;1930;4851;373;62;368;153;195;0;0;1270;441;733;92;0
6696;Losser;2022;8836;2551;5731;489;65;7192;1947;4808;377;60;383;167;197;0;0;1261;437;726;93;0
6697;Losser;2023;8835;2572;5703;498;62;7186;1970;4770;387;59;397;167;211;0;0;1252;435;722;92;0
6698;Losser;2024;8830;2607;5662;499;62;7180;1993;4737;391;59;424;182;221;0;0;1226;432;704;87;0
6699;Losser;2025;8810;2617;5621;509;63;7156;2003;4698;396;59;435;183;230;0;0;1219;431;693;91;0
6700;Maarn;2006;2459;751;1573;92;0;2186;630;1426;87;0;0;0;0;0;0;234;104;126;0;0
6701;Maarn;2007;2453;770;1544;95;0;2161;637;1391;89;0;51;0;0;0;0;241;107;129;0;0
6702;Maarn;2008;2450;784;1524;96;0;2136;639;1361;90;0;64;0;0;0;0;250;112;134;0;0
6703;Maarn;2009;2448;797;1504;98;0;2130;648;1342;91;0;71;0;0;0;0;247;110;132;0;0
6704;Maarn;2010;2448;815;1482;102;0;2111;663;1305;94;0;70;0;0;0;0;267;117;145;0;0
6705;Maarn;2011;2438;819;1469;103;0;2073;656;1278;92;0;82;0;0;0;0;283;125;151;0;0
6706;Maarn;2012;2443;837;1456;104;0;2068;667;1261;94;0;95;0;0;0;0;280;123;153;0;0
6707;Maarn;2013;2430;841;1436;107;0;2051;672;1238;95;0;94;0;0;0;0;285;127;153;0;0
6708;Maarn;2014;2435;857;1427;104;0;2030;675;1217;91;0;105;0;53;0;0;300;137;157;0;0
6709;Maarn;2015;2437;867;1415;110;0;2010;673;1197;95;0;115;0;58;0;0;312;146;160;0;0
6710;Maarn;2016;2416;874;1391;106;0;1970;671;1162;92;0;135;60;67;0;0;311;143;162;0;0
6711;Maarn;2017;2414;881;1378;110;0;1952;670;1143;94;0;153;68;76;0;0;309;143;159;0;0
6712;Maarn;2018;2400;883;1362;110;0;1907;660;1110;92;0;163;73;79;0;0;330;150;173;0;0
6713;Maarn;2019;2395;893;1349;106;0;1876;653;1085;91;0;176;78;89;0;0;343;162;175;0;0
6714;Maarn;2020;2377;896;1335;102;0;1843;646;1065;88;0;190;89;92;0;0;344;161;178;0;0
6715;Maarn;2021;2362;894;1316;105;0;1815;638;1042;88;0;191;86;96;0;0;356;170;178;0;0
6716;Maarn;2022;2353;898;1308;103;0;1795;638;1023;90;0;208;94;106;0;0;350;166;179;0;0
6717;Maarn;2023;2353;905;1299;104;0;1775;633;1007;90;0;219;101;110;0;0;359;171;182;0;0
6718;Maarn;2024;2343;908;1289;104;0;1760;632;997;89;0;209;98;103;0;0;374;178;189;0;0
6719;Maarn;2025;2335;905;1279;108;0;1723;622;968;90;0;233;103;119;0;0;379;180;192;0;0
6720;Maarssen;2006;16326;4755;10324;1146;101;13483;3801;8776;822;84;1290;480;625;178;0;1553;474;923;146;0
6721;Maarssen;2007;16380;4866;10260;1154;100;13499;3881;8705;829;84;1313;498;629;179;0;1568;487;926;146;0
6722;Maarssen;2008;16449;4950;10240;1159;100;13521;3953;8652;836;80;1349;510;654;178;0;1579;487;934;145;0
6723;Maarssen;2009;16506;5041;10186;1171;108;13514;4022;8570;841;81;1381;517;670;183;0;1611;502;946;147;0
6724;Maarssen;2010;16553;5144;10124;1185;100;13532;4099;8506;848;79;1414;542;674;187;0;1607;503;944;150;0
6725;Maarssen;2011;16588;5231;10084;1174;99;13544;4164;8445;858;77;1429;550;696;171;0;1615;517;943;145;0
6726;Maarssen;2012;16609;5301;10028;1190;90;13540;4222;8379;863;76;1459;566;705;178;0;1610;513;944;149;0
6727;Maarssen;2013;16639;5379;9967;1197;96;13551;4287;8317;871;76;1483;574;717;180;0;1605;518;933;146;0
6728;Maarssen;2014;16662;5463;9911;1193;95;13554;4350;8249;878;77;1504;595;728;169;0;1604;518;934;146;0
6729;Maarssen;2015;16691;5522;9873;1204;92;13556;4405;8193;882;76;1509;593;736;171;0;1626;524;944;151;0
6730;Maarssen;2016;16678;5577;9806;1204;91;13533;4459;8118;881;75;1531;601;750;170;0;1614;517;938;153;0
6731;Maarssen;2017;16713;5657;9751;1216;89;13534;4512;8060;887;75;1558;614;763;174;0;1621;531;928;155;0
6732;Maarssen;2018;16745;5727;9712;1214;92;13520;4549;8001;894;76;1603;640;787;169;0;1622;538;924;151;0
6733;Maarssen;2019;16750;5795;9639;1223;93;13512;4598;7936;904;74;1615;652;789;166;0;1623;545;914;153;0
6734;Maarssen;2020;16757;5857;9578;1233;89;13489;4638;7868;910;73;1642;667;803;165;0;1626;552;907;158;0
6735;Maarssen;2021;16797;5938;9527;1242;90;13469;4689;7789;918;73;1681;686;826;162;0;1647;563;912;162;0
6736;Maarssen;2022;16810;6002;9477;1243;88;13430;4732;7706;920;72;1719;694;858;160;0;1661;576;913;163;0
6737;Maarssen;2023;16823;6073;9417;1247;86;13389;4777;7623;918;71;1762;714;881;161;0;1672;582;913;168;0
6738;Maarssen;2024;16806;6136;9344;1244;82;13347;4816;7546;916;69;1781;723;887;167;0;1678;597;911;161;0
6739;Maarssen;2025;16811;6193;9284;1247;87;13319;4861;7470;916;72;1820;740;907;168;0;1672;592;907;163;0
6740;Maasbracht;2006;5780;1579;3844;314;0;4938;1271;3361;264;0;58;0;0;0;0;784;279;456;0;0
6741;Maasbracht;2007;5804;1611;3825;320;0;4947;1296;3335;271;0;63;0;0;0;0;794;283;461;0;0
6742;Maasbracht;2008;5835;1666;3792;328;0;4962;1338;3305;273;0;70;0;0;0;0;803;292;455;53;0
6743;Maasbracht;2009;5839;1690;3771;331;0;4976;1369;3285;277;0;77;0;0;0;0;786;286;446;52;0
6744;Maasbracht;2010;5871;1734;3752;334;51;4990;1395;3266;281;0;85;0;0;0;0;796;297;446;50;0
6745;Maasbracht;2011;5903;1767;3739;343;54;5014;1424;3252;287;51;94;0;0;0;0;795;295;446;51;0
6746;Maasbracht;2012;5916;1805;3712;347;52;5024;1454;3228;292;50;106;54;0;0;0;786;297;437;50;0
6747;Maasbracht;2013;5928;1836;3686;352;54;5044;1481;3211;300;52;105;54;0;0;0;779;301;430;0;0
6748;Maasbracht;2014;5956;1867;3683;354;52;5067;1509;3203;305;50;115;58;51;0;0;774;300;429;0;0
6749;Maasbracht;2015;5964;1901;3654;356;53;5084;1537;3187;310;50;111;59;0;0;0;769;305;419;0;0
6750;Maasbracht;2016;5959;1921;3626;361;51;5083;1556;3163;314;50;108;56;0;0;0;768;309;415;0;0
6751;Maasbracht;2017;5964;1941;3605;365;53;5086;1578;3142;317;0;107;54;0;0;0;771;309;414;0;0
6752;Maasbracht;2018;5963;1944;3592;373;54;5088;1585;3126;327;50;111;51;56;0;0;764;308;410;0;0
6753;Maasbracht;2019;5964;1968;3570;375;51;5082;1606;3099;328;0;124;55;67;0;0;758;307;404;0;0
6754;Maasbracht;2020;5960;1989;3540;380;51;5071;1622;3069;331;0;133;58;70;0;0;756;309;401;0;0
6755;Maasbracht;2021;5955;2004;3516;384;51;5064;1631;3048;336;0;134;60;70;0;0;757;313;398;0;0
6756;Maasbracht;2022;5964;2033;3491;390;50;5071;1650;3029;344;0;140;65;73;0;0;753;318;389;0;0
6757;Maasbracht;2023;5974;2050;3475;404;0;5070;1659;3012;355;0;150;70;77;0;0;754;321;386;0;0
6758;Maasbracht;2024;5946;2053;3438;408;0;5061;1671;2984;361;0;142;65;74;0;0;743;317;380;0;0
6759;Maasbracht;2025;5918;2055;3402;412;0;5036;1677;2949;364;0;138;59;75;0;0;744;319;378;0;0
6760;Maasbree;2006;4950;1040;3653;226;0;4496;868;3388;209;0;0;0;0;0;0;405;151;238;0;0
6761;Maasbree;2007;4987;1079;3644;234;0;4528;900;3379;219;0;0;0;0;0;0;414;159;241;0;0
6762;Maasbree;2008;5014;1115;3634;235;0;4534;921;3363;221;0;56;0;0;0;0;424;165;245;0;0
6763;Maasbree;2009;5051;1146;3624;248;0;4558;944;3351;232;0;55;0;0;0;0;438;173;248;0;0
6764;Maasbree;2010;5101;1190;3620;257;0;4589;972;3345;240;0;71;0;0;0;0;441;180;244;0;0
6765;Maasbree;2011;5126;1222;3609;258;0;4612;1006;3326;245;0;73;0;0;0;0;441;178;249;0;0
6766;Maasbree;2012;5160;1258;3596;267;0;4624;1027;3308;252;0;81;0;0;0;0;455;187;252;0;0
6767;Maasbree;2013;5205;1295;3606;269;0;4649;1049;3311;256;0;92;0;0;0;0;464;199;252;0;0
6768;Maasbree;2014;5224;1317;3600;268;0;4673;1073;3302;261;0;88;0;0;0;0;463;201;254;0;0
6769;Maasbree;2015;5266;1355;3597;278;0;4701;1102;3296;268;0;86;0;0;0;0;479;210;259;0;0
6770;Maasbree;2016;5315;1390;3599;288;0;4732;1126;3293;276;0;101;0;50;0;0;482;216;256;0;0
6771;Maasbree;2017;5359;1427;3598;295;0;4749;1151;3278;282;0;114;51;60;0;0;496;225;260;0;0
6772;Maasbree;2018;5388;1461;3590;299;0;4771;1177;3270;287;0;110;50;58;0;0;507;234;262;0;0
6773;Maasbree;2019;5409;1488;3575;311;0;4786;1203;3250;298;0;125;55;67;0;0;498;230;258;0;0
6774;Maasbree;2020;5424;1507;3567;316;0;4786;1215;3234;303;0;134;57;73;0;0;504;235;260;0;0
6775;Maasbree;2021;5440;1537;3547;321;0;4798;1240;3215;308;0;141;63;74;0;0;501;234;258;0;0
6776;Maasbree;2022;5446;1551;3524;335;0;4793;1259;3182;316;0;142;60;77;0;0;511;232;265;0;0
6777;Maasbree;2023;5462;1577;3513;336;0;4785;1274;3157;319;0;155;67;84;0;0;522;236;272;0;0
6778;Maasbree;2024;5473;1600;3491;345;0;4791;1295;3133;327;0;150;66;82;0;0;532;239;276;0;0
6779;Maasbree;2025;5471;1610;3474;352;0;4792;1310;3114;333;0;157;64;90;0;0;522;236;270;0;0
6780;Maasdonk;2006;4098;830;3055;186;0;3918;750;2956;185;0;0;0;0;0;0;141;59;81;0;0
6781;Maasdonk;2007;4119;862;3035;195;0;3917;768;2928;194;0;0;0;0;0;0;153;66;86;0;0
6782;Maasdonk;2008;4149;898;3021;203;0;3920;792;2901;200;0;56;0;0;0;0;173;74;97;0;0
6783;Maasdonk;2009;4157;914;3011;203;0;3912;802;2881;200;0;54;0;0;0;0;191;84;105;0;0
6784;Maasdonk;2010;4171;935;3001;206;0;3899;810;2857;203;0;64;0;0;0;0;208;91;115;0;0
6785;Maasdonk;2011;4187;961;2983;211;0;3898;829;2829;208;0;69;0;0;0;0;220;96;122;0;0
6786;Maasdonk;2012;4205;991;2968;215;0;3897;845;2809;212;0;77;0;0;0;0;231;105;124;0;0
6787;Maasdonk;2013;4233;1013;2964;223;0;3910;863;2795;219;0;81;0;0;0;0;242;110;130;0;0
6788;Maasdonk;2014;4240;1030;2953;226;0;3903;873;2779;220;0;87;0;0;0;0;250;113;135;0;0
6789;Maasdonk;2015;4244;1044;2937;231;0;3897;885;2756;224;0;96;0;0;0;0;251;114;135;0;0
6790;Maasdonk;2016;4275;1072;2937;235;0;3909;905;2743;230;0;101;0;52;0;0;265;120;142;0;0
6791;Maasdonk;2017;4289;1091;2930;239;0;3911;919;2731;232;0;105;0;52;0;0;273;123;147;0;0
6792;Maasdonk;2018;4303;1113;2916;244;0;3904;932;2707;235;0;115;52;57;0;0;284;129;152;0;0
6793;Maasdonk;2019;4332;1137;2915;251;0;3914;950;2691;244;0;115;52;59;0;0;303;135;165;0;0
6794;Maasdonk;2020;4331;1150;2900;253;0;3913;967;2675;243;0;116;0;61;0;0;302;135;164;0;0
6795;Maasdonk;2021;4350;1172;2885;265;0;3908;978;2649;253;0;130;53;70;0;0;312;141;166;0;0
6796;Maasdonk;2022;4351;1178;2869;277;0;3903;984;2630;262;0;129;52;69;0;0;319;142;170;0;0
6797;Maasdonk;2023;4347;1195;2850;275;0;3890;996;2604;263;0;135;55;74;0;0;322;144;172;0;0
6798;Maasdonk;2024;4345;1211;2826;282;0;3870;1004;2571;269;0;148;64;78;0;0;327;143;177;0;0
6799;Maasdonk;2025;4337;1221;2805;286;0;3843;1004;2542;272;0;158;67;85;0;0;336;150;178;0;0
6800;Maasdriel;2006;8964;2070;6349;474;71;8352;1837;6015;432;68;133;58;67;0;0;479;175;267;0;0
6801;Maasdriel;2007;8969;2102;6311;485;71;8339;1859;5969;443;68;151;68;74;0;0;479;175;268;0;0
6802;Maasdriel;2008;8996;2147;6286;498;65;8316;1879;5922;452;63;185;82;89;0;0;495;186;275;0;0
6803;Maasdriel;2009;9008;2188;6236;511;73;8303;1905;5863;464;71;198;88;95;0;0;507;195;278;0;0
6804;Maasdriel;2010;9019;2230;6200;519;70;8296;1946;5809;471;70;208;87;105;0;0;515;197;286;0;0
6805;Maasdriel;2011;9020;2279;6144;527;70;8277;1970;5757;480;70;229;104;108;0;0;514;205;279;0;0
6806;Maasdriel;2012;9067;2343;6116;536;72;8290;2020;5708;491;71;240;105;119;0;0;537;218;289;0;0
6807;Maasdriel;2013;9068;2371;6081;545;71;8280;2044;5665;501;70;255;111;128;0;0;533;216;288;0;0
6808;Maasdriel;2014;9095;2407;6049;565;74;8294;2082;5624;515;73;259;109;132;0;0;542;216;293;0;0
6809;Maasdriel;2015;9102;2450;6008;567;77;8288;2109;5579;524;76;268;116;136;0;0;546;225;293;0;0
6810;Maasdriel;2016;9120;2492;5972;577;79;8281;2139;5534;530;78;295;131;145;0;0;544;222;293;0;0
6811;Maasdriel;2017;9153;2535;5954;585;79;8285;2172;5499;536;78;307;133;153;0;0;561;230;302;0;0
6812;Maasdriel;2018;9158;2565;5914;597;82;8280;2201;5454;544;81;314;135;160;0;0;564;229;300;0;0
6813;Maasdriel;2019;9148;2601;5868;602;77;8247;2226;5396;549;76;338;142;173;0;0;563;233;299;0;0
6814;Maasdriel;2020;9171;2639;5833;619;80;8264;2262;5356;566;80;343;142;179;0;0;564;235;298;0;0
6815;Maasdriel;2021;9184;2667;5812;625;80;8256;2283;5318;575;80;354;146;186;0;0;574;238;308;0;0
6816;Maasdriel;2022;9188;2697;5774;640;77;8248;2312;5275;585;76;364;154;185;0;0;576;231;314;0;0
6817;Maasdriel;2023;9193;2734;5746;639;74;8221;2329;5228;592;72;390;161;209;0;0;582;244;309;0;0
6818;Maasdriel;2024;9201;2766;5705;658;72;8219;2364;5179;606;70;399;163;213;0;0;583;239;313;0;0
6819;Maasdriel;2025;9178;2781;5654;667;76;8206;2385;5131;616;74;394;157;214;0;0;578;239;309;0;0
6820;Maassluis;2006;13906;4402;8514;886;104;11188;3545;6990;579;74;1637;487;910;212;0;1081;370;614;95;0
6821;Maassluis;2007;13992;4511;8482;897;102;11227;3615;6948;588;76;1676;515;922;214;0;1089;381;612;95;0
6822;Maassluis;2008;14058;4595;8464;900;99;11259;3678;6915;592;74;1702;527;936;215;0;1097;390;613;93;0
6823;Maassluis;2009;14138;4691;8435;910;102;11294;3742;6879;601;72;1738;556;942;211;0;1106;393;614;98;0
6824;Maassluis;2010;14213;4785;8411;914;103;11327;3802;6843;609;73;1778;587;950;213;0;1108;396;618;92;0
6825;Maassluis;2011;14308;4890;8389;925;104;11336;3858;6796;609;73;1853;636;971;218;0;1119;396;622;98;0
6826;Maassluis;2012;14418;4973;8399;938;108;11387;3916;6777;620;74;1902;653;999;219;0;1129;404;623;99;0
6827;Maassluis;2013;14487;5054;8366;955;112;11411;3969;6731;633;78;1943;676;1012;224;0;1133;409;623;98;0
6828;Maassluis;2014;14556;5137;8365;948;106;11446;4020;6714;637;75;1982;707;1034;213;0;1128;410;617;98;0
6829;Maassluis;2015;14626;5222;8341;956;107;11463;4070;6674;643;76;2043;742;1053;219;0;1120;410;614;94;0
6830;Maassluis;2016;14728;5303;8344;984;97;11505;4128;6652;655;70;2088;759;1075;227;0;1135;416;617;102;0
6831;Maassluis;2017;14789;5383;8317;988;101;11506;4166;6604;666;70;2145;801;1094;221;0;1138;416;619;101;0
6832;Maassluis;2018;14873;5453;8326;991;103;11498;4199;6570;660;69;2205;814;1133;226;0;1170;440;623;105;0
6833;Maassluis;2019;14938;5525;8294;1022;97;11529;4246;6534;680;69;2237;843;1130;237;0;1172;436;630;105;0
6834;Maassluis;2020;15023;5604;8300;1025;94;11557;4292;6511;687;67;2288;868;1158;236;0;1178;444;631;102;0
6835;Maassluis;2021;15102;5669;8304;1035;94;11570;4332;6473;696;69;2342;892;1189;236;0;1190;445;642;103;0
6836;Maassluis;2022;15172;5729;8300;1052;91;11563;4362;6426;708;67;2400;910;1224;243;0;1209;457;650;101;0
6837;Maassluis;2023;15270;5817;8291;1072;90;11565;4395;6385;717;68;2463;946;1252;244;0;1242;476;654;111;0
6838;Maassluis;2024;15297;5867;8272;1071;87;11576;4443;6345;723;65;2473;947;1267;239;0;1248;477;660;109;0
6839;Maassluis;2025;15357;5919;8268;1084;86;11588;4484;6308;731;65;2519;962;1295;242;0;1250;473;665;111;0
6840;Maastricht;2006;61543;28064;29018;4040;421;48065;21501;23420;2943;201;3949;1883;1549;422;95;9529;4680;4049;675;125
6841;Maastricht;2007;61715;28175;29014;4118;408;48400;21719;23459;3026;196;3980;1885;1578;424;93;9335;4571;3977;668;119
6842;Maastricht;2008;61859;28278;28999;4189;393;48634;21899;23457;3090;188;4027;1891;1620;430;86;9198;4488;3922;669;119
6843;Maastricht;2009;62046;28418;28982;4264;382;48886;22093;23453;3162;178;4068;1892;1646;442;88;9092;4433;3883;660;116
6844;Maastricht;2010;62219;28597;28933;4306;383;49095;22287;23411;3213;184;4126;1929;1668;446;83;8998;4381;3854;647;116
6845;Maastricht;2011;62414;28772;28896;4351;395;49256;22447;23354;3264;191;4196;1952;1708;445;91;8962;4373;3834;642;113
6846;Maastricht;2012;62591;28961;28845;4402;383;49374;22605;23279;3305;185;4264;1980;1742;454;88;8953;4376;3824;643;110
6847;Maastricht;2013;62726;29101;28789;4453;383;49504;22763;23211;3341;189;4309;1990;1771;465;83;8913;4348;3807;647;111
6848;Maastricht;2014;62879;29280;28728;4499;372;49649;22924;23155;3389;181;4433;2049;1819;479;86;8797;4307;3754;631;105
6849;Maastricht;2015;62971;29404;28641;4544;382;49755;23059;23074;3432;190;4521;2086;1872;477;86;8695;4259;3695;635;106
6850;Maastricht;2016;63002;29500;28582;4549;371;49795;23168;22986;3457;184;4600;2119;1928;472;81;8607;4213;3668;620;106
6851;Maastricht;2017;63068;29623;28487;4586;372;49831;23261;22896;3488;186;4711;2183;1975;472;81;8526;4179;3616;626;105
6852;Maastricht;2018;63152;29714;28426;4640;372;49937;23408;22818;3521;190;4797;2188;2028;500;81;8418;4118;3580;619;101
6853;Maastricht;2019;63252;29877;28341;4662;372;50030;23547;22734;3559;190;4915;2263;2076;493;83;8307;4067;3531;610;99
6854;Maastricht;2020;63320;29995;28247;4710;368;50119;23680;22646;3597;196;5012;2305;2124;509;74;8189;4010;3477;604;98
6855;Maastricht;2021;63316;30072;28133;4752;359;50148;23781;22548;3632;187;5110;2350;2166;516;78;8058;3941;3419;604;94
6856;Maastricht;2022;63277;30120;28035;4772;350;50111;23829;22435;3667;180;5243;2419;2230;512;82;7923;3872;3370;593;88
6857;Maastricht;2023;63269;30137;27928;4839;365;50056;23861;22298;3702;195;5390;2466;2300;541;83;7823;3810;3330;596;87
6858;Maastricht;2024;63202;30185;27806;4858;353;49987;23906;22160;3731;190;5550;2544;2383;541;82;7665;3735;3263;586;81
6859;Maastricht;2025;63219;30254;27701;4911;353;49913;23920;22027;3775;191;5755;2667;2454;553;81;7551;3667;3220;583;81
6860;Margraten;2006;5375;1345;3740;250;0;4718;1097;3366;215;0;58;0;0;0;0;599;216;348;0;0
6861;Margraten;2007;5394;1399;3702;255;0;4715;1133;3324;220;0;57;0;0;0;0;622;239;349;0;0
6862;Margraten;2008;5377;1432;3651;256;0;4682;1155;3268;221;0;61;0;0;0;0;634;248;354;0;0
6863;Margraten;2009;5361;1462;3608;254;0;4651;1176;3219;219;0;69;0;0;0;0;641;253;356;0;0
6864;Margraten;2010;5362;1496;3575;256;0;4650;1206;3183;226;0;70;0;0;0;0;642;257;358;0;0
6865;Margraten;2011;5367;1523;3546;262;0;4653;1228;3159;230;0;81;0;0;0;0;633;257;348;0;0
6866;Margraten;2012;5374;1555;3517;264;0;4646;1253;3122;233;0;88;0;0;0;0;640;260;351;0;0
6867;Margraten;2013;5373;1582;3485;265;0;4655;1275;3103;236;0;86;0;0;0;0;632;265;339;0;0
6868;Margraten;2014;5363;1601;3459;265;0;4625;1285;3064;238;0;100;0;0;0;0;638;267;346;0;0
6869;Margraten;2015;5344;1616;3423;267;0;4598;1297;3024;239;0;109;52;55;0;0;637;267;344;0;0
6870;Margraten;2016;5330;1630;3387;273;0;4579;1304;2988;247;0;109;0;58;0;0;642;277;341;0;0
6871;Margraten;2017;5316;1647;3357;274;0;4555;1312;2957;248;0;120;58;61;0;0;641;277;339;0;0
6872;Margraten;2018;5295;1661;3320;273;0;4534;1323;2923;247;0;125;59;64;0;0;636;279;333;0;0
6873;Margraten;2019;5264;1670;3280;274;0;4485;1320;2875;250;0;136;65;70;0;0;643;285;335;0;0
6874;Margraten;2020;5222;1670;3238;275;0;4449;1323;2836;251;0;147;66;78;0;0;626;281;324;0;0
6875;Margraten;2021;5181;1663;3197;284;0;4404;1319;2789;259;0;151;67;81;0;0;626;277;327;0;0
6876;Margraten;2022;5148;1670;3160;284;0;4360;1319;2745;262;0;162;72;87;0;0;626;279;328;0;0
6877;Margraten;2023;5113;1672;3113;292;0;4322;1322;2695;269;0;162;71;88;0;0;629;279;330;0;0
6878;Margraten;2024;5056;1666;3060;300;0;4256;1314;2641;271;0;170;73;93;0;0;630;279;326;0;0
6879;Margraten;2025;5007;1660;3007;301;0;4208;1311;2589;269;0;183;80;99;0;0;616;269;319;0;0
