ID;Geslacht;Leeftijd;WijzeVanDeelname;Perioden;Verkeersdoden_1
6287;Vrouwen;Jonger dan 15 jaar;Personenauto;2019;0
6288;Vrouwen;Jonger dan 15 jaar;Personenauto;2020;1
6289;Vrouwen;Jonger dan 15 jaar;Personenauto;2021;1
6290;Vrouwen;Jonger dan 15 jaar;Personenauto;2022;6
6291;Vrouwen;Jonger dan 15 jaar;Personenauto;2023;4
6292;Vrouwen;Jonger dan 15 jaar;Personenauto;2024;1
6293;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;1996;0
6294;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;1997;0
6295;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;1998;0
6296;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;1999;1
6297;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2000;1
6298;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2001;0
6299;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2002;0
6300;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2003;1
6301;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2004;0
6302;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2005;0
6303;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2006;0
6304;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2007;0
6305;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2008;0
6306;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2009;0
6307;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2010;0
6308;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2011;0
6309;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2012;0
6310;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2013;0
6311;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2014;0
6312;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2015;0
6313;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2016;0
6314;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2017;0
6315;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2018;0
6316;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2019;0
6317;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2020;0
6318;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2021;0
6319;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2022;0
6320;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2023;1
6321;Vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2024;0
6322;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";1996;1
6323;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";1997;0
6324;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";1998;0
6325;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";1999;0
6326;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2000;0
6327;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2001;0
6328;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2002;0
6329;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2003;2
6330;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2004;1
6331;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2005;0
6332;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2006;0
6333;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2007;1
6334;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2008;0
6335;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2009;0
6336;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2010;0
6337;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2011;0
6338;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2012;0
6339;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2013;0
6340;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2014;0
6341;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2015;0
6342;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2016;0
6343;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2017;0
6344;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2018;3
6345;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2019;0
6346;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2020;0
6347;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2021;0
6348;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2022;0
6349;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2023;0
6350;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2024;0
6351;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";1996;0
6352;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";1997;0
6353;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";1998;0
6354;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";1999;0
6355;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2000;0
6356;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2001;0
6357;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2002;0
6358;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2003;0
6359;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2004;0
6360;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2005;0
6361;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2006;0
6362;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2007;0
6363;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2008;0
6364;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2009;0
6365;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2010;0
6366;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2011;0
6367;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2012;0
6368;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2013;0
6369;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2014;0
6370;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2015;0
6371;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2016;0
6372;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2017;0
6373;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2018;0
6374;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2019;0
6375;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2020;0
6376;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2021;0
6377;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2022;0
6378;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2023;0
6379;Vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2024;0
6380;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;1996;34
6381;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;1997;33
6382;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;1998;31
6383;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;1999;34
6384;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2000;34
6385;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2001;22
6386;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2002;39
6387;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2003;34
6388;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2004;22
6389;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2005;18
6390;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2006;11
6391;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2007;21
6392;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2008;20
6393;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2009;23
6394;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2010;9
6395;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2011;15
6396;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2012;9
6397;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2013;10
6398;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2014;11
6399;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2015;12
6400;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2016;5
6401;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2017;7
6402;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2018;8
6403;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2019;12
6404;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2020;6
6405;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2021;11
6406;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2022;11
6407;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2023;8
6408;Vrouwen;15 tot 20 jaar;Totaal wijze van deelname;2024;11
6409;Vrouwen;15 tot 20 jaar;Voetganger;1996;7
6410;Vrouwen;15 tot 20 jaar;Voetganger;1997;1
6411;Vrouwen;15 tot 20 jaar;Voetganger;1998;2
6412;Vrouwen;15 tot 20 jaar;Voetganger;1999;3
6413;Vrouwen;15 tot 20 jaar;Voetganger;2000;2
6414;Vrouwen;15 tot 20 jaar;Voetganger;2001;5
6415;Vrouwen;15 tot 20 jaar;Voetganger;2002;3
6416;Vrouwen;15 tot 20 jaar;Voetganger;2003;1
6417;Vrouwen;15 tot 20 jaar;Voetganger;2004;1
6418;Vrouwen;15 tot 20 jaar;Voetganger;2005;1
6419;Vrouwen;15 tot 20 jaar;Voetganger;2006;2
6420;Vrouwen;15 tot 20 jaar;Voetganger;2007;2
6421;Vrouwen;15 tot 20 jaar;Voetganger;2008;2
6422;Vrouwen;15 tot 20 jaar;Voetganger;2009;3
6423;Vrouwen;15 tot 20 jaar;Voetganger;2010;1
6424;Vrouwen;15 tot 20 jaar;Voetganger;2011;2
6425;Vrouwen;15 tot 20 jaar;Voetganger;2012;1
6426;Vrouwen;15 tot 20 jaar;Voetganger;2013;1
6427;Vrouwen;15 tot 20 jaar;Voetganger;2014;0
6428;Vrouwen;15 tot 20 jaar;Voetganger;2015;0
6429;Vrouwen;15 tot 20 jaar;Voetganger;2016;0
6430;Vrouwen;15 tot 20 jaar;Voetganger;2017;3
6431;Vrouwen;15 tot 20 jaar;Voetganger;2018;0
6432;Vrouwen;15 tot 20 jaar;Voetganger;2019;1
6433;Vrouwen;15 tot 20 jaar;Voetganger;2020;0
6434;Vrouwen;15 tot 20 jaar;Voetganger;2021;1
6435;Vrouwen;15 tot 20 jaar;Voetganger;2022;0
6436;Vrouwen;15 tot 20 jaar;Voetganger;2023;0
6437;Vrouwen;15 tot 20 jaar;Voetganger;2024;0
6438;Vrouwen;15 tot 20 jaar;Fiets;1996;10
6439;Vrouwen;15 tot 20 jaar;Fiets;1997;12
6440;Vrouwen;15 tot 20 jaar;Fiets;1998;8
6441;Vrouwen;15 tot 20 jaar;Fiets;1999;7
6442;Vrouwen;15 tot 20 jaar;Fiets;2000;5
6443;Vrouwen;15 tot 20 jaar;Fiets;2001;6
6444;Vrouwen;15 tot 20 jaar;Fiets;2002;10
6445;Vrouwen;15 tot 20 jaar;Fiets;2003;6
6446;Vrouwen;15 tot 20 jaar;Fiets;2004;2
6447;Vrouwen;15 tot 20 jaar;Fiets;2005;8
6448;Vrouwen;15 tot 20 jaar;Fiets;2006;5
6449;Vrouwen;15 tot 20 jaar;Fiets;2007;7
6450;Vrouwen;15 tot 20 jaar;Fiets;2008;9
6451;Vrouwen;15 tot 20 jaar;Fiets;2009;2
6452;Vrouwen;15 tot 20 jaar;Fiets;2010;3
6453;Vrouwen;15 tot 20 jaar;Fiets;2011;4
6454;Vrouwen;15 tot 20 jaar;Fiets;2012;3
6455;Vrouwen;15 tot 20 jaar;Fiets;2013;3
6456;Vrouwen;15 tot 20 jaar;Fiets;2014;5
6457;Vrouwen;15 tot 20 jaar;Fiets;2015;6
6458;Vrouwen;15 tot 20 jaar;Fiets;2016;1
6459;Vrouwen;15 tot 20 jaar;Fiets;2017;0
6460;Vrouwen;15 tot 20 jaar;Fiets;2018;2
6461;Vrouwen;15 tot 20 jaar;Fiets;2019;5
6462;Vrouwen;15 tot 20 jaar;Fiets;2020;1
6463;Vrouwen;15 tot 20 jaar;Fiets;2021;6
6464;Vrouwen;15 tot 20 jaar;Fiets;2022;2
6465;Vrouwen;15 tot 20 jaar;Fiets;2023;6
6466;Vrouwen;15 tot 20 jaar;Fiets;2024;6
6467;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;1996;7
6468;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;1997;8
6469;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;1998;8
6470;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;1999;10
6471;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2000;8
6472;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2001;3
6473;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2002;5
6474;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2003;6
6475;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2004;5
6476;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2005;1
6477;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2006;0
6478;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2007;4
6479;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2008;4
6480;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2009;7
6481;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2010;2
6482;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2011;3
6483;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2012;0
6484;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2013;3
6485;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2014;2
6486;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2015;2
6487;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2016;0
6488;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2017;0
6489;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2018;1
6490;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2019;2
6491;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2020;2
6492;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2021;1
6493;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2022;5
6494;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2023;1
6495;Vrouwen;15 tot 20 jaar;Brom- en snorfiets en brommobiel;2024;1
6496;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;1996;0
6497;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;1997;0
6498;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;1998;0
6499;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;1999;0
6500;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2000;0
6501;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2001;0
6502;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2002;0
6503;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2003;0
6504;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2004;0
6505;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2005;0
6506;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2006;0
6507;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2007;0
6508;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2008;0
6509;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2009;0
6510;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2010;0
6511;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2011;0
6512;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2012;0
6513;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2013;0
6514;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2014;0
6515;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2015;0
6516;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2016;0
6517;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2017;0
6518;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2018;0
6519;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2019;0
6520;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2020;0
6521;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2021;0
6522;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2022;0
6523;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2023;0
6524;Vrouwen;15 tot 20 jaar;Gemotoriseerd invalidenvoertuig ...;2024;0
6525;Vrouwen;15 tot 20 jaar;Motorfiets;1996;1
6526;Vrouwen;15 tot 20 jaar;Motorfiets;1997;2
6527;Vrouwen;15 tot 20 jaar;Motorfiets;1998;1
6528;Vrouwen;15 tot 20 jaar;Motorfiets;1999;0
6529;Vrouwen;15 tot 20 jaar;Motorfiets;2000;0
6530;Vrouwen;15 tot 20 jaar;Motorfiets;2001;1
6531;Vrouwen;15 tot 20 jaar;Motorfiets;2002;2
6532;Vrouwen;15 tot 20 jaar;Motorfiets;2003;0
6533;Vrouwen;15 tot 20 jaar;Motorfiets;2004;1
6534;Vrouwen;15 tot 20 jaar;Motorfiets;2005;0
6535;Vrouwen;15 tot 20 jaar;Motorfiets;2006;0
6536;Vrouwen;15 tot 20 jaar;Motorfiets;2007;0
6537;Vrouwen;15 tot 20 jaar;Motorfiets;2008;0
6538;Vrouwen;15 tot 20 jaar;Motorfiets;2009;0
6539;Vrouwen;15 tot 20 jaar;Motorfiets;2010;0
6540;Vrouwen;15 tot 20 jaar;Motorfiets;2011;0
6541;Vrouwen;15 tot 20 jaar;Motorfiets;2012;0
6542;Vrouwen;15 tot 20 jaar;Motorfiets;2013;0
6543;Vrouwen;15 tot 20 jaar;Motorfiets;2014;1
6544;Vrouwen;15 tot 20 jaar;Motorfiets;2015;0
6545;Vrouwen;15 tot 20 jaar;Motorfiets;2016;0
6546;Vrouwen;15 tot 20 jaar;Motorfiets;2017;0
6547;Vrouwen;15 tot 20 jaar;Motorfiets;2018;0
6548;Vrouwen;15 tot 20 jaar;Motorfiets;2019;0
6549;Vrouwen;15 tot 20 jaar;Motorfiets;2020;0
6550;Vrouwen;15 tot 20 jaar;Motorfiets;2021;0
6551;Vrouwen;15 tot 20 jaar;Motorfiets;2022;1
6552;Vrouwen;15 tot 20 jaar;Motorfiets;2023;0
6553;Vrouwen;15 tot 20 jaar;Motorfiets;2024;0
6554;Vrouwen;15 tot 20 jaar;Personenauto;1996;8
6555;Vrouwen;15 tot 20 jaar;Personenauto;1997;10
6556;Vrouwen;15 tot 20 jaar;Personenauto;1998;12
6557;Vrouwen;15 tot 20 jaar;Personenauto;1999;13
6558;Vrouwen;15 tot 20 jaar;Personenauto;2000;18
6559;Vrouwen;15 tot 20 jaar;Personenauto;2001;7
6560;Vrouwen;15 tot 20 jaar;Personenauto;2002;18
6561;Vrouwen;15 tot 20 jaar;Personenauto;2003;20
6562;Vrouwen;15 tot 20 jaar;Personenauto;2004;11
6563;Vrouwen;15 tot 20 jaar;Personenauto;2005;8
6564;Vrouwen;15 tot 20 jaar;Personenauto;2006;3
6565;Vrouwen;15 tot 20 jaar;Personenauto;2007;7
6566;Vrouwen;15 tot 20 jaar;Personenauto;2008;5
6567;Vrouwen;15 tot 20 jaar;Personenauto;2009;11
6568;Vrouwen;15 tot 20 jaar;Personenauto;2010;2
6569;Vrouwen;15 tot 20 jaar;Personenauto;2011;6
6570;Vrouwen;15 tot 20 jaar;Personenauto;2012;5
6571;Vrouwen;15 tot 20 jaar;Personenauto;2013;3
6572;Vrouwen;15 tot 20 jaar;Personenauto;2014;3
6573;Vrouwen;15 tot 20 jaar;Personenauto;2015;4
6574;Vrouwen;15 tot 20 jaar;Personenauto;2016;4
6575;Vrouwen;15 tot 20 jaar;Personenauto;2017;4
6576;Vrouwen;15 tot 20 jaar;Personenauto;2018;5
6577;Vrouwen;15 tot 20 jaar;Personenauto;2019;4
6578;Vrouwen;15 tot 20 jaar;Personenauto;2020;3
6579;Vrouwen;15 tot 20 jaar;Personenauto;2021;3
6580;Vrouwen;15 tot 20 jaar;Personenauto;2022;3
6581;Vrouwen;15 tot 20 jaar;Personenauto;2023;1
6582;Vrouwen;15 tot 20 jaar;Personenauto;2024;4
6583;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;1996;0
6584;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;1997;0
6585;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;1998;0
6586;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;1999;0
6587;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2000;0
6588;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2001;0
6589;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2002;1
6590;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2003;1
6591;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2004;2
6592;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2005;0
6593;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2006;1
6594;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2007;1
6595;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2008;0
6596;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2009;0
6597;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2010;1
6598;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2011;0
6599;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2012;0
6600;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2013;0
6601;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2014;0
6602;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2015;0
6603;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2016;0
6604;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2017;0
6605;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2018;0
6606;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2019;0
6607;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2020;0
6608;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2021;0
6609;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2022;0
6610;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2023;0
6611;Vrouwen;15 tot 20 jaar;Bestelauto, vrachtwagen;2024;0
6612;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";1996;1
6613;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";1997;0
6614;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";1998;0
6615;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";1999;0
6616;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2000;1
6617;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2001;0
6618;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2002;0
6619;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2003;0
6620;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2004;0
6621;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2005;0
6622;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2006;0
6623;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2007;0
6624;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2008;0
6625;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2009;0
6626;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2010;0
6627;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2011;0
6628;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2012;0
6629;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2013;0
6630;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2014;0
6631;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2015;0
6632;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2016;0
6633;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2017;0
6634;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2018;0
6635;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2019;0
6636;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2020;0
6637;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2021;0
6638;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2022;0
6639;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2023;0
6640;Vrouwen;15 tot 20 jaar;"Wijze van deelname; overig";2024;0
6641;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";1996;0
6642;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";1997;0
6643;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";1998;0
6644;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";1999;1
6645;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2000;0
6646;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2001;0
6647;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2002;0
