ID;Sectoren;TypeNietFinancieleActiva;Perioden;Beginbalans_1;Herwaardering_2;Kapitaalvorming_3;OverigeVolumemutaties_4;StatistischVerschil_5;Eindbalans_6;VolumeIndex2010100_7
824;Niet-financiële vennootschappen;Bedrijfsgebouwen;2005;162995.0;;;;;168617.0;93.2
825;Niet-financiële vennootschappen;Bedrijfsgebouwen;2006;168617.0;;;;;175362.0;93.9
826;Niet-financiële vennootschappen;Bedrijfsgebouwen;2007;175362.0;;;;;183468.0;95.8
827;Niet-financiële vennootschappen;Bedrijfsgebouwen;2008;183468.0;;;;;193650.0;97.7
828;Niet-financiële vennootschappen;Bedrijfsgebouwen;2009;193650.0;;;;;203561.0;98.7
829;Niet-financiële vennootschappen;Bedrijfsgebouwen;2010;203561.0;;;;;211667.0;100.0
830;Niet-financiële vennootschappen;Bedrijfsgebouwen;2011;211667.0;;;;;213483.0;101.0
831;Niet-financiële vennootschappen;Bedrijfsgebouwen;2012;213483.0;;;;;212043.0;100.9
832;Niet-financiële vennootschappen;Bedrijfsgebouwen;2013;212043.0;;;;;215232.0;101.0
833;Niet-financiële vennootschappen;Bedrijfsgebouwen;2014;215232.0;;;;;215776.0;101.1
834;Niet-financiële vennootschappen;Bedrijfsgebouwen;2015;215776.0;;;;;213031.0;101.9
835;Niet-financiële vennootschappen;Bedrijfsgebouwen;2016;213031.0;;;;;213137.0;102.3
836;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;1995;;;;;;49216.0;92.1
837;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;1996;49216.0;;;;;50665.0;93.3
838;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;1997;50665.0;;;;;51949.0;94.0
839;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;1998;51949.0;;;;;53504.0;94.6
840;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;1999;53504.0;;;;;55280.0;95.5
841;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2000;55280.0;;;;;58464.0;97.0
842;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2001;58464.0;;;;;61641.0;97.8
843;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2002;61641.0;;;;;63773.0;97.3
844;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2003;63773.0;;;;;66330.0;96.8
845;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2004;66330.0;;;;;66329.0;96.0
846;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2005;66329.0;;;;;67056.0;95.9
847;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2006;67056.0;;;;;69849.0;97.1
848;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2007;69849.0;;;;;73033.0;98.0
849;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2008;73033.0;;;;;76590.0;98.6
850;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2009;76590.0;;;;;76841.0;98.9
851;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2010;76841.0;;;;;79453.0;100.0
852;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2011;79453.0;;;;;85001.0;104.3
853;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2012;85001.0;;;;;89748.0;107.6
854;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2013;89748.0;;;;;93599.0;111.0
855;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2014;93599.0;;;;;96880.0;114.4
856;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2015;96880.0;;;;;98873.0;117.9
857;Niet-financiële vennootschappen;Grond- weg- en waterbouwkundige werken;2016;98873.0;;;;;102282.0;121.9
858;Niet-financiële vennootschappen;Overdrachtskosten op grond;1995;;;;;;3039.0;72.3
859;Niet-financiële vennootschappen;Overdrachtskosten op grond;1996;3039.0;;;;;3417.0;77.6
860;Niet-financiële vennootschappen;Overdrachtskosten op grond;1997;3417.0;;;;;3739.0;82.4
861;Niet-financiële vennootschappen;Overdrachtskosten op grond;1998;3739.0;;;;;4278.0;85.9
862;Niet-financiële vennootschappen;Overdrachtskosten op grond;1999;4278.0;;;;;4631.0;89.3
863;Niet-financiële vennootschappen;Overdrachtskosten op grond;2000;4631.0;;;;;5164.0;90.7
864;Niet-financiële vennootschappen;Overdrachtskosten op grond;2001;5164.0;;;;;5672.0;90.8
865;Niet-financiële vennootschappen;Overdrachtskosten op grond;2002;5672.0;;;;;5709.0;90.5
866;Niet-financiële vennootschappen;Overdrachtskosten op grond;2003;5709.0;;;;;5766.0;88.5
867;Niet-financiële vennootschappen;Overdrachtskosten op grond;2004;5766.0;;;;;5951.0;89.5
868;Niet-financiële vennootschappen;Overdrachtskosten op grond;2005;5951.0;;;;;6263.0;92.8
869;Niet-financiële vennootschappen;Overdrachtskosten op grond;2006;6263.0;;;;;6699.0;96.7
870;Niet-financiële vennootschappen;Overdrachtskosten op grond;2007;6699.0;;;;;7156.0;100.7
871;Niet-financiële vennootschappen;Overdrachtskosten op grond;2008;7156.0;;;;;7285.0;99.6
872;Niet-financiële vennootschappen;Overdrachtskosten op grond;2009;7285.0;;;;;7318.0;98.4
873;Niet-financiële vennootschappen;Overdrachtskosten op grond;2010;7318.0;;;;;7449.0;100.0
874;Niet-financiële vennootschappen;Overdrachtskosten op grond;2011;7449.0;;;;;7018.0;103.8
875;Niet-financiële vennootschappen;Overdrachtskosten op grond;2012;7018.0;;;;;6177.0;103.0
876;Niet-financiële vennootschappen;Overdrachtskosten op grond;2013;6177.0;;;;;6075.0;102.0
877;Niet-financiële vennootschappen;Overdrachtskosten op grond;2014;6075.0;;;;;6428.0;104.5
878;Niet-financiële vennootschappen;Overdrachtskosten op grond;2015;6428.0;;;;;7110.0;110.5
879;Niet-financiële vennootschappen;Overdrachtskosten op grond;2016;7110.0;;;;;7612.0;116.8
880;Niet-financiële vennootschappen;Totaal vervoermiddelen;1995;;;;;;28007.0;78.2
881;Niet-financiële vennootschappen;Totaal vervoermiddelen;1996;28007.0;;;;;28888.0;80.0
882;Niet-financiële vennootschappen;Totaal vervoermiddelen;1997;28888.0;;;;;29762.0;82.3
883;Niet-financiële vennootschappen;Totaal vervoermiddelen;1998;29762.0;;;;;31747.0;85.9
884;Niet-financiële vennootschappen;Totaal vervoermiddelen;1999;31747.0;;;;;33431.0;89.5
885;Niet-financiële vennootschappen;Totaal vervoermiddelen;2000;33431.0;;;;;35290.0;92.5
886;Niet-financiële vennootschappen;Totaal vervoermiddelen;2001;35290.0;;;;;36011.0;94.0
887;Niet-financiële vennootschappen;Totaal vervoermiddelen;2002;36011.0;;;;;36324.0;93.0
888;Niet-financiële vennootschappen;Totaal vervoermiddelen;2003;36324.0;;;;;37179.0;94.3
889;Niet-financiële vennootschappen;Totaal vervoermiddelen;2004;37179.0;;;;;39626.0;99.5
890;Niet-financiële vennootschappen;Totaal vervoermiddelen;2005;39626.0;;;;;39994.0;98.5
891;Niet-financiële vennootschappen;Totaal vervoermiddelen;2006;39994.0;;;;;41212.0;100.2
892;Niet-financiële vennootschappen;Totaal vervoermiddelen;2007;41212.0;;;;;42245.0;101.1
893;Niet-financiële vennootschappen;Totaal vervoermiddelen;2008;42245.0;;;;;43574.0;103.8
894;Niet-financiële vennootschappen;Totaal vervoermiddelen;2009;43574.0;;;;;42810.0;101.2
895;Niet-financiële vennootschappen;Totaal vervoermiddelen;2010;42810.0;;;;;42335.0;100.0
896;Niet-financiële vennootschappen;Totaal vervoermiddelen;2011;42335.0;;;;;44132.0;105.1
897;Niet-financiële vennootschappen;Totaal vervoermiddelen;2012;44132.0;;;;;45722.0;107.6
898;Niet-financiële vennootschappen;Totaal vervoermiddelen;2013;45722.0;;;;;46366.0;108.7
899;Niet-financiële vennootschappen;Totaal vervoermiddelen;2014;46366.0;;;;;46938.0;109.2
900;Niet-financiële vennootschappen;Totaal vervoermiddelen;2015;46938.0;;;;;50279.0;115.9
901;Niet-financiële vennootschappen;Totaal vervoermiddelen;2016;50279.0;;;;;53139.0;121.1
902;Niet-financiële vennootschappen;Personenauto's;1995;;;;;;7886.0;52.6
903;Niet-financiële vennootschappen;Personenauto's;1996;7886.0;;;;;8671.0;57.3
904;Niet-financiële vennootschappen;Personenauto's;1997;8671.0;;;;;9652.0;64.2
905;Niet-financiële vennootschappen;Personenauto's;1998;9652.0;;;;;10961.0;72.3
906;Niet-financiële vennootschappen;Personenauto's;1999;10961.0;;;;;12024.0;79.3
907;Niet-financiële vennootschappen;Personenauto's;2000;12024.0;;;;;13208.0;84.5
908;Niet-financiële vennootschappen;Personenauto's;2001;13208.0;;;;;14320.0;90.2
909;Niet-financiële vennootschappen;Personenauto's;2002;14320.0;;;;;14586.0;91.2
910;Niet-financiële vennootschappen;Personenauto's;2003;14586.0;;;;;14590.0;90.8
911;Niet-financiële vennootschappen;Personenauto's;2004;14590.0;;;;;16921.0;104.7
912;Niet-financiële vennootschappen;Personenauto's;2005;16921.0;;;;;17397.0;106.0
913;Niet-financiële vennootschappen;Personenauto's;2006;17397.0;;;;;18254.0;109.8
914;Niet-financiële vennootschappen;Personenauto's;2007;18254.0;;;;;19386.0;115.5
915;Niet-financiële vennootschappen;Personenauto's;2008;19386.0;;;;;19119.0;116.8
916;Niet-financiële vennootschappen;Personenauto's;2009;19119.0;;;;;17470.0;107.0
917;Niet-financiële vennootschappen;Personenauto's;2010;17470.0;;;;;16275.0;100.0
918;Niet-financiële vennootschappen;Personenauto's;2011;16275.0;;;;;17302.0;108.5
919;Niet-financiële vennootschappen;Personenauto's;2012;17302.0;;;;;18063.0;113.1
920;Niet-financiële vennootschappen;Personenauto's;2013;18063.0;;;;;18217.0;114.6
921;Niet-financiële vennootschappen;Personenauto's;2014;18217.0;;;;;18388.0;116.2
922;Niet-financiële vennootschappen;Personenauto's;2015;18388.0;;;;;19337.0;121.2
923;Niet-financiële vennootschappen;Personenauto's;2016;19337.0;;;;;19385.0;120.0
924;Niet-financiële vennootschappen;Overige wegvervoermiddelen;1995;;;;;;5962.0;116.2
925;Niet-financiële vennootschappen;Overige wegvervoermiddelen;1996;5962.0;;;;;6080.0;117.7
926;Niet-financiële vennootschappen;Overige wegvervoermiddelen;1997;6080.0;;;;;6062.0;117.4
927;Niet-financiële vennootschappen;Overige wegvervoermiddelen;1998;6062.0;;;;;6289.0;122.4
928;Niet-financiële vennootschappen;Overige wegvervoermiddelen;1999;6289.0;;;;;6669.0;129.7
929;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2000;6669.0;;;;;6813.0;129.9
930;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2001;6813.0;;;;;6757.0;128.3
931;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2002;6757.0;;;;;6472.0;122.1
932;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2003;6472.0;;;;;6241.0;117.4
933;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2004;6241.0;;;;;6212.0;116.1
934;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2005;6212.0;;;;;5988.0;110.6
935;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2006;5988.0;;;;;5834.0;107.2
936;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2007;5834.0;;;;;5783.0;103.8
937;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2008;5783.0;;;;;6491.0;113.1
938;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2009;6491.0;;;;;6214.0;108.5
939;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2010;6214.0;;;;;5906.0;100.0
940;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2011;5906.0;;;;;5978.0;100.2
941;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2012;5978.0;;;;;6037.0;100.5
942;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2013;6037.0;;;;;5978.0;98.5
943;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2014;5978.0;;;;;6060.0;101.1
944;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2015;6060.0;;;;;6465.0;108.2
945;Niet-financiële vennootschappen;Overige wegvervoermiddelen;2016;6465.0;;;;;7480.0;124.3
946;Niet-financiële vennootschappen;Treinen en trams;1995;;;;;;3014.0;71.6
947;Niet-financiële vennootschappen;Treinen en trams;1996;3014.0;75.0;63.0;0.0;1.0;3153.0;73.1
948;Niet-financiële vennootschappen;Treinen en trams;1997;3153.0;43.0;-19.0;0.0;2.0;3178.0;72.7
949;Niet-financiële vennootschappen;Treinen en trams;1998;3178.0;102.0;-32.0;0.0;1.0;3249.0;72.0
950;Niet-financiële vennootschappen;Treinen en trams;1999;3249.0;63.0;-144.0;0.0;5.0;3173.0;69.0
951;Niet-financiële vennootschappen;Treinen en trams;2000;3173.0;107.0;-40.0;0.0;1.0;3241.0;68.2
952;Niet-financiële vennootschappen;Treinen en trams;2001;3241.0;124.0;-20.0;0.0;1.0;3346.0;67.8
953;Niet-financiële vennootschappen;Treinen en trams;2002;3346.0;133.0;40.0;0.0;3.0;3522.0;68.6
954;Niet-financiële vennootschappen;Treinen en trams;2003;3522.0;79.0;286.0;0.0;3.0;3890.0;74.1
955;Niet-financiële vennootschappen;Treinen en trams;2004;3890.0;236.0;209.0;0.0;2.0;4337.0;77.9
956;Niet-financiële vennootschappen;Treinen en trams;2005;4337.0;109.0;138.0;0.0;3.0;4587.0;80.4
957;Niet-financiële vennootschappen;Treinen en trams;2006;4587.0;51.0;87.0;0.0;3.0;4728.0;82.0
958;Niet-financiële vennootschappen;Treinen en trams;2007;4728.0;65.0;-6.0;0.0;3.0;4790.0;81.9
959;Niet-financiële vennootschappen;Treinen en trams;2008;4790.0;126.0;89.0;0.0;9.0;5014.0;83.5
960;Niet-financiële vennootschappen;Treinen en trams;2009;5014.0;165.0;234.0;0.0;-1.0;5412.0;87.3
961;Niet-financiële vennootschappen;Treinen en trams;2010;5412.0;-81.0;775.0;0.0;0.0;6106.0;100.0
962;Niet-financiële vennootschappen;Treinen en trams;2011;6106.0;70.0;55.0;0.0;0.0;6231.0;100.9
963;Niet-financiële vennootschappen;Treinen en trams;2012;6231.0;71.0;117.0;0.0;0.0;6419.0;102.8
964;Niet-financiële vennootschappen;Treinen en trams;2013;6419.0;103.0;80.0;0.0;0.0;6602.0;104.0
965;Niet-financiële vennootschappen;Treinen en trams;2014;6602.0;109.0;14.0;0.0;0.0;6724.0;104.2
966;Niet-financiële vennootschappen;Treinen en trams;2015;6724.0;-46.0;-1.0;0.0;0.0;6678.0;104.2
967;Niet-financiële vennootschappen;Treinen en trams;2016;6678.0;128.0;-34.0;0.0;19.0;6792.0;104.0
968;Niet-financiële vennootschappen;Schepen;1995;;;;;;5719.0;78.9
969;Niet-financiële vennootschappen;Schepen;1996;5719.0;;;;;5901.0;82.0
970;Niet-financiële vennootschappen;Schepen;1997;5901.0;;;;;5953.0;82.8
971;Niet-financiële vennootschappen;Schepen;1998;5953.0;;;;;6505.0;84.3
972;Niet-financiële vennootschappen;Schepen;1999;6505.0;;;;;6986.0;87.5
973;Niet-financiële vennootschappen;Schepen;2000;6986.0;;;;;6987.0;86.9
974;Niet-financiële vennootschappen;Schepen;2001;6987.0;;;;;6673.0;85.7
975;Niet-financiële vennootschappen;Schepen;2002;6673.0;;;;;6988.0;85.0
976;Niet-financiële vennootschappen;Schepen;2003;6988.0;;;;;7246.0;85.0
977;Niet-financiële vennootschappen;Schepen;2004;7246.0;;;;;7082.0;83.3
978;Niet-financiële vennootschappen;Schepen;2005;7082.0;;;;;7046.0;81.5
979;Niet-financiële vennootschappen;Schepen;2006;7046.0;;;;;7371.0;83.5
980;Niet-financiële vennootschappen;Schepen;2007;7371.0;;;;;7697.0;85.4
981;Niet-financiële vennootschappen;Schepen;2008;7697.0;;;;;8333.0;90.8
982;Niet-financiële vennootschappen;Schepen;2009;8333.0;;;;;8669.0;93.5
983;Niet-financiële vennootschappen;Schepen;2010;8669.0;;;;;9171.0;100.0
984;Niet-financiële vennootschappen;Schepen;2011;9171.0;;;;;9753.0;108.1
985;Niet-financiële vennootschappen;Schepen;2012;9753.0;;;;;9866.0;109.8
986;Niet-financiële vennootschappen;Schepen;2013;9866.0;;;;;10414.0;114.0
987;Niet-financiële vennootschappen;Schepen;2014;10414.0;;;;;10767.0;115.2
988;Niet-financiële vennootschappen;Schepen;2015;10767.0;;;;;11043.0;115.9
989;Niet-financiële vennootschappen;Schepen;2016;11043.0;;;;;11159.0;116.5
990;Niet-financiële vennootschappen;Vliegtuigen;1995;;;;;;5426.0;141.1
991;Niet-financiële vennootschappen;Vliegtuigen;1996;5426.0;;;;;5084.0;129.9
992;Niet-financiële vennootschappen;Vliegtuigen;1997;5084.0;;;;;4917.0;123.7
993;Niet-financiële vennootschappen;Vliegtuigen;1998;4917.0;;;;;4742.0;118.4
994;Niet-financiële vennootschappen;Vliegtuigen;1999;4742.0;;;;;4579.0;112.9
995;Niet-financiële vennootschappen;Vliegtuigen;2000;4579.0;;;;;5042.0;122.6
996;Niet-financiële vennootschappen;Vliegtuigen;2001;5042.0;;;;;4915.0;119.8
997;Niet-financiële vennootschappen;Vliegtuigen;2002;4915.0;;;;;4755.0;114.9
998;Niet-financiële vennootschappen;Vliegtuigen;2003;4755.0;;;;;5211.0;127.9
999;Niet-financiële vennootschappen;Vliegtuigen;2004;5211.0;;;;;5074.0;123.9
1000;Niet-financiële vennootschappen;Vliegtuigen;2005;5074.0;;;;;4976.0;116.4
1001;Niet-financiële vennootschappen;Vliegtuigen;2006;4976.0;;;;;5025.0;115.9
1002;Niet-financiële vennootschappen;Vliegtuigen;2007;5025.0;;;;;4588.0;103.2
1003;Niet-financiële vennootschappen;Vliegtuigen;2008;4588.0;;;;;4617.0;99.3
1004;Niet-financiële vennootschappen;Vliegtuigen;2009;4617.0;;;;;5045.0;105.1
1005;Niet-financiële vennootschappen;Vliegtuigen;2010;5045.0;;;;;4877.0;100.0
1006;Niet-financiële vennootschappen;Vliegtuigen;2011;4877.0;;;;;4868.0;99.6
1007;Niet-financiële vennootschappen;Vliegtuigen;2012;4868.0;;;;;5337.0;100.3
1008;Niet-financiële vennootschappen;Vliegtuigen;2013;5337.0;;;;;5154.0;98.0
1009;Niet-financiële vennootschappen;Vliegtuigen;2014;5154.0;;;;;4999.0;92.4
1010;Niet-financiële vennootschappen;Vliegtuigen;2015;4999.0;;;;;6756.0;121.4
1011;Niet-financiële vennootschappen;Vliegtuigen;2016;6756.0;;;;;8324.0;147.8
1012;Niet-financiële vennootschappen;Computers;1995;;;;;;3676.0;8.6
1013;Niet-financiële vennootschappen;Computers;1996;3676.0;;;;;3804.0;11.1
1014;Niet-financiële vennootschappen;Computers;1997;3804.0;;;;;4089.0;14.6
1015;Niet-financiële vennootschappen;Computers;1998;4089.0;;;;;4416.0;19.9
1016;Niet-financiële vennootschappen;Computers;1999;4416.0;;;;;5081.0;27.9
1017;Niet-financiële vennootschappen;Computers;2000;5081.0;;;;;5673.0;34.6
1018;Niet-financiële vennootschappen;Computers;2001;5673.0;;;;;6011.0;42.6
1019;Niet-financiële vennootschappen;Computers;2002;6011.0;;;;;5911.0;48.5
1020;Niet-financiële vennootschappen;Computers;2003;5911.0;;;;;5979.0;55.6
1021;Niet-financiële vennootschappen;Computers;2004;5979.0;;;;;6047.0;60.5
1022;Niet-financiële vennootschappen;Computers;2005;6047.0;;;;;5948.0;66.5
1023;Niet-financiële vennootschappen;Computers;2006;5948.0;;;;;5887.0;72.9
1024;Niet-financiële vennootschappen;Computers;2007;5887.0;;;;;6354.0;83.7
1025;Niet-financiële vennootschappen;Computers;2008;6354.0;;;;;6368.0;93.4
1026;Niet-financiële vennootschappen;Computers;2009;6368.0;;;;;6142.0;97.9
1027;Niet-financiële vennootschappen;Computers;2010;6142.0;;;;;6037.0;100.0
1028;Niet-financiële vennootschappen;Computers;2011;6037.0;;;;;6150.0;107.0
1029;Niet-financiële vennootschappen;Computers;2012;6150.0;;;;;6330.0;112.4
1030;Niet-financiële vennootschappen;Computers;2013;6330.0;;;;;6449.0;114.7
1031;Niet-financiële vennootschappen;Computers;2014;6449.0;;;;;6627.0;118.3
1032;Niet-financiële vennootschappen;Computers;2015;6627.0;;;;;7413.0;135.4
1033;Niet-financiële vennootschappen;Computers;2016;7413.0;;;;;8054.0;149.1
1034;Niet-financiële vennootschappen;Telecommunicatie apparatuur;1995;;;;;;536.0;59.5
1035;Niet-financiële vennootschappen;Telecommunicatie apparatuur;1996;536.0;;;;;571.0;63.2
1036;Niet-financiële vennootschappen;Telecommunicatie apparatuur;1997;571.0;;;;;610.0;69.8
1037;Niet-financiële vennootschappen;Telecommunicatie apparatuur;1998;610.0;;;;;672.0;76.0
1038;Niet-financiële vennootschappen;Telecommunicatie apparatuur;1999;672.0;;;;;740.0;84.5
1039;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2000;740.0;;;;;781.0;87.8
1040;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2001;781.0;;;;;753.0;84.7
1041;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2002;753.0;;;;;720.0;81.0
1042;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2003;720.0;;;;;692.0;78.5
1043;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2004;692.0;;;;;652.0;76.9
1044;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2005;652.0;;;;;625.0;75.8
1045;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2006;625.0;;;;;652.0;82.6
1046;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2007;652.0;;;;;708.0;92.0
1047;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2008;708.0;;;;;749.0;96.7
1048;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2009;749.0;;;;;755.0;97.8
1049;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2010;755.0;;;;;765.0;100.0
1050;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2011;765.0;;;;;851.0;115.5
1051;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2012;851.0;;;;;929.0;127.6
1052;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2013;929.0;;;;;988.0;135.9
1053;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2014;988.0;;;;;1038.0;144.1
1054;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2015;1038.0;;;;;1084.0;163.4
1055;Niet-financiële vennootschappen;Telecommunicatie apparatuur;2016;1084.0;;;;;1178.0;180.8
1056;Niet-financiële vennootschappen;Machines en installaties;1995;;;;;;95987.0;79.7
1057;Niet-financiële vennootschappen;Machines en installaties;1996;95987.0;;;;;98534.0;82.6
1058;Niet-financiële vennootschappen;Machines en installaties;1997;98534.0;;;;;103201.0;86.5
1059;Niet-financiële vennootschappen;Machines en installaties;1998;103201.0;;;;;106803.0;89.4
1060;Niet-financiële vennootschappen;Machines en installaties;1999;106803.0;;;;;111065.0;92.8
1061;Niet-financiële vennootschappen;Machines en installaties;2000;111065.0;;;;;115657.0;95.0
1062;Niet-financiële vennootschappen;Machines en installaties;2001;115657.0;;;;;118402.0;96.2
1063;Niet-financiële vennootschappen;Machines en installaties;2002;118402.0;;;;;121969.0;96.8
1064;Niet-financiële vennootschappen;Machines en installaties;2003;121969.0;;;;;121688.0;96.9
1065;Niet-financiële vennootschappen;Machines en installaties;2004;121688.0;;;;;122252.0;96.2
1066;Niet-financiële vennootschappen;Machines en installaties;2005;122252.0;;;;;123396.0;96.0
1067;Niet-financiële vennootschappen;Machines en installaties;2006;123396.0;;;;;125889.0;96.4
1068;Niet-financiële vennootschappen;Machines en installaties;2007;125889.0;;;;;129557.0;97.6
1069;Niet-financiële vennootschappen;Machines en installaties;2008;129557.0;;;;;135248.0;99.2
1070;Niet-financiële vennootschappen;Machines en installaties;2009;135248.0;;;;;138707.0;99.7
1071;Niet-financiële vennootschappen;Machines en installaties;2010;138707.0;;;;;140991.0;100.0
1072;Niet-financiële vennootschappen;Machines en installaties;2011;140991.0;;;;;144617.0;101.7
1073;Niet-financiële vennootschappen;Machines en installaties;2012;144617.0;;;;;148722.0;102.7
1074;Niet-financiële vennootschappen;Machines en installaties;2013;148722.0;;;;;150034.0;103.1
1075;Niet-financiële vennootschappen;Machines en installaties;2014;150034.0;;;;;152202.0;104.3
1076;Niet-financiële vennootschappen;Machines en installaties;2015;152202.0;;;;;156768.0;105.8
1077;Niet-financiële vennootschappen;Machines en installaties;2016;156768.0;;;;;160148.0;107.3
1078;Niet-financiële vennootschappen;Overige materiële vaste activa;1995;;;;;;10580.0;80.3
1079;Niet-financiële vennootschappen;Overige materiële vaste activa;1996;10580.0;;;;;10884.0;81.2
1080;Niet-financiële vennootschappen;Overige materiële vaste activa;1997;10884.0;;;;;11437.0;83.9
1081;Niet-financiële vennootschappen;Overige materiële vaste activa;1998;11437.0;;;;;12302.0;88.5
1082;Niet-financiële vennootschappen;Overige materiële vaste activa;1999;12302.0;;;;;13217.0;93.9
1083;Niet-financiële vennootschappen;Overige materiële vaste activa;2000;13217.0;;;;;13981.0;97.0
1084;Niet-financiële vennootschappen;Overige materiële vaste activa;2001;13981.0;;;;;14880.0;100.3
1085;Niet-financiële vennootschappen;Overige materiële vaste activa;2002;14880.0;;;;;15180.0;99.4
1086;Niet-financiële vennootschappen;Overige materiële vaste activa;2003;15180.0;;;;;15075.0;97.8
1087;Niet-financiële vennootschappen;Overige materiële vaste activa;2004;15075.0;;;;;15150.0;96.3
1088;Niet-financiële vennootschappen;Overige materiële vaste activa;2005;15150.0;;;;;15267.0;95.8
1089;Niet-financiële vennootschappen;Overige materiële vaste activa;2006;15267.0;;;;;15623.0;96.7
1090;Niet-financiële vennootschappen;Overige materiële vaste activa;2007;15623.0;;;;;16509.0;100.0
1091;Niet-financiële vennootschappen;Overige materiële vaste activa;2008;16509.0;;;;;17726.0;104.9
1092;Niet-financiële vennootschappen;Overige materiële vaste activa;2009;17726.0;;;;;17618.0;101.7
1093;Niet-financiële vennootschappen;Overige materiële vaste activa;2010;17618.0;;;;;17603.0;100.0
1094;Niet-financiële vennootschappen;Overige materiële vaste activa;2011;17603.0;;;;;17835.0;99.5
1095;Niet-financiële vennootschappen;Overige materiële vaste activa;2012;17835.0;;;;;17594.0;96.1
1096;Niet-financiële vennootschappen;Overige materiële vaste activa;2013;17594.0;;;;;17155.0;93.3
1097;Niet-financiële vennootschappen;Overige materiële vaste activa;2014;17155.0;;;;;16869.0;91.2
1098;Niet-financiële vennootschappen;Overige materiële vaste activa;2015;16869.0;;;;;16919.0;90.5
1099;Niet-financiële vennootschappen;Overige materiële vaste activa;2016;16919.0;;;;;17115.0;90.7
1100;Niet-financiële vennootschappen;In cultuur gebrachte activa;1995;;;;;;675.0;109.4
1101;Niet-financiële vennootschappen;In cultuur gebrachte activa;1996;675.0;;;;;600.0;110.0
1102;Niet-financiële vennootschappen;In cultuur gebrachte activa;1997;600.0;;;;;612.0;109.8
1103;Niet-financiële vennootschappen;In cultuur gebrachte activa;1998;612.0;;;;;593.0;108.7
1104;Niet-financiële vennootschappen;In cultuur gebrachte activa;1999;593.0;;;;;576.0;110.6
1105;Niet-financiële vennootschappen;In cultuur gebrachte activa;2000;576.0;;;;;616.0;110.4
1106;Niet-financiële vennootschappen;In cultuur gebrachte activa;2001;616.0;;;;;604.0;109.7
1107;Niet-financiële vennootschappen;In cultuur gebrachte activa;2002;604.0;;;;;627.0;111.3
1108;Niet-financiële vennootschappen;In cultuur gebrachte activa;2003;627.0;;;;;638.0;111.5
