ID;Beroep;Geslacht;Regio;Personen_1
1325;100001;Totaal mannen en vrouwen;Westelijk Noordbrabant;1454
1326;100001;Totaal mannen en vrouwen;Zandgronden van Noordbrabant;6181
1327;100001;Totaal mannen en vrouwen;Noordbrabant's westelijk industriegebied;3702
1328;100001;Totaal mannen en vrouwen;Meijerij van 's Hertogenbosch;3061
1329;100001;Totaal mannen en vrouwen;Noordbrabant's oostelijk industriegebied;2668
1330;100001;Totaal mannen en vrouwen;Noord-Limburg (met N.O.-Noordbrabant);5890
1331;100001;Totaal mannen en vrouwen;Zuid-Limburg (zonder de Mijnstreek);3339
1332;100001;Totaal mannen en vrouwen;Mijnstreek in Limburg;2613
1333;100001;Mannen;Nederland;150571
1334;100001;Mannen;Noord-Groningsche bouwstreek;3594
1335;100001;Mannen;Groninger veenstreken;2202
1336;100001;Mannen;Groninger weidegebied;945
1337;100001;Mannen;Stad Groningen;2324
1338;100001;Mannen;Drentsche veenstreken;1373
1339;100001;Mannen;Drentsche zandgronden;1366
1340;100001;Mannen;Friesche zandbouw;2609
1341;100001;Mannen;Friesch weidegebied;3990
1342;100001;Mannen;Noord-Friesche bouwstreek;1834
1343;100001;Mannen;Wadden- en Zuiderzee-eilanden;482
1344;100001;Mannen;West-Overijsselsch weidegebied;3171
1345;100001;Mannen;Zandgebied in Z-Drenthe en N-Overijssel;1341
1346;100001;Mannen;Ind.geb. Twenthe en Achterh. Gelderland;6768
1347;100001;Mannen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;4399
1348;100001;Mannen;Veluwe;4655
1349;100001;Mannen;Noordelijk Noordholland en Westfriesland;3942
1350;100001;Mannen;Duinstr. midden- en zuid. NH. en in ZH.;6370
1351;100001;Mannen;Veehoud. en akkerb. in Holl. Noorderkw.;1327
1352;100001;Mannen;De Zaanstreek;1264
1353;100001;Mannen;Amsterdam;12601
1354;100001;Mannen;Haarlemmermeer en omstreken;1029
1355;100001;Mannen;De Vecht- en IJsselstr. in NH. en Utr.;2339
1356;100001;Mannen;Het Gooi en oostelijk Utrecht;5552
1357;100001;Mannen;Stad Utrecht en omstreken;2852
1358;100001;Mannen;Leiden en het Rijngebied;3152
1359;100001;Mannen;'s Gravenhage en omstreken;8421
1360;100001;Mannen;Midden-Zuidholland;3787
1361;100001;Mannen;Rotterdam;8088
1362;100001;Mannen;De Nieuwe Waterweg;1366
1363;100001;Mannen;Het industriegebied langs de Maas;4324
1364;100001;Mannen;De Betuwe, oostelijk Rijngebied;5113
1365;100001;Mannen;Zuidelijke Veluwegrens;4420
1366;100001;Mannen;Zuidhollandsche eilanden;2350
1367;100001;Mannen;Zeeland;5546
1368;100001;Mannen;Westelijk Noordbrabant;1311
1369;100001;Mannen;Zandgronden van Noordbrabant;5602
1370;100001;Mannen;Noordbrabant's westelijk industriegebied;3372
1371;100001;Mannen;Meijerij van 's Hertogenbosch;2811
1372;100001;Mannen;Noordbrabant's oostelijk industriegebied;2404
1373;100001;Mannen;Noord-Limburg (met N.O.-Noordbrabant);5111
1374;100001;Mannen;Zuid-Limburg (zonder de Mijnstreek);2822
1375;100001;Mannen;Mijnstreek in Limburg;2242
1376;100001;Vrouwen;Nederland;14518
1377;100001;Vrouwen;Noord-Groningsche bouwstreek;391
1378;100001;Vrouwen;Groninger veenstreken;234
1379;100001;Vrouwen;Groninger weidegebied;48
1380;100001;Vrouwen;Stad Groningen;269
1381;100001;Vrouwen;Drentsche veenstreken;126
1382;100001;Vrouwen;Drentsche zandgronden;84
1383;100001;Vrouwen;Friesche zandbouw;138
1384;100001;Vrouwen;Friesch weidegebied;293
1385;100001;Vrouwen;Noord-Friesche bouwstreek;133
1386;100001;Vrouwen;Wadden- en Zuiderzee-eilanden;16
1387;100001;Vrouwen;West-Overijsselsch weidegebied;294
1388;100001;Vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;113
1389;100001;Vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;491
1390;100001;Vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;329
1391;100001;Vrouwen;Veluwe;315
1392;100001;Vrouwen;Noordelijk Noordholland en Westfriesland;218
1393;100001;Vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;415
1394;100001;Vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;72
1395;100001;Vrouwen;De Zaanstreek;64
1396;100001;Vrouwen;Amsterdam;1667
1397;100001;Vrouwen;Haarlemmermeer en omstreken;65
1398;100001;Vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;195
1399;100001;Vrouwen;Het Gooi en oostelijk Utrecht;414
1400;100001;Vrouwen;Stad Utrecht en omstreken;337
1401;100001;Vrouwen;Leiden en het Rijngebied;224
1402;100001;Vrouwen;'s Gravenhage en omstreken;1218
1403;100001;Vrouwen;Midden-Zuidholland;261
1404;100001;Vrouwen;Rotterdam;1097
1405;100001;Vrouwen;De Nieuwe Waterweg;134
1406;100001;Vrouwen;Het industriegebied langs de Maas;264
1407;100001;Vrouwen;De Betuwe, oostelijk Rijngebied;326
1408;100001;Vrouwen;Zuidelijke Veluwegrens;462
1409;100001;Vrouwen;Zuidhollandsche eilanden;116
1410;100001;Vrouwen;Zeeland;462
1411;100001;Vrouwen;Westelijk Noordbrabant;143
1412;100001;Vrouwen;Zandgronden van Noordbrabant;579
1413;100001;Vrouwen;Noordbrabant's westelijk industriegebied;330
1414;100001;Vrouwen;Meijerij van 's Hertogenbosch;250
1415;100001;Vrouwen;Noordbrabant's oostelijk industriegebied;264
1416;100001;Vrouwen;Noord-Limburg (met N.O.-Noordbrabant);779
1417;100001;Vrouwen;Zuid-Limburg (zonder de Mijnstreek);517
1418;100001;Vrouwen;Mijnstreek in Limburg;371
1419;100002;Totaal mannen en vrouwen;Nederland;7540
1420;100002;Totaal mannen en vrouwen;Noord-Groningsche bouwstreek;58
1421;100002;Totaal mannen en vrouwen;Groninger veenstreken;81
1422;100002;Totaal mannen en vrouwen;Groninger weidegebied;39
1423;100002;Totaal mannen en vrouwen;Stad Groningen;135
1424;100002;Totaal mannen en vrouwen;Drentsche veenstreken;31
1425;100002;Totaal mannen en vrouwen;Drentsche zandgronden;46
1426;100002;Totaal mannen en vrouwen;Friesche zandbouw;73
1427;100002;Totaal mannen en vrouwen;Friesch weidegebied;154
1428;100002;Totaal mannen en vrouwen;Noord-Friesche bouwstreek;55
1429;100002;Totaal mannen en vrouwen;Wadden- en Zuiderzee-eilanden;23
1430;100002;Totaal mannen en vrouwen;West-Overijsselsch weidegebied;149
1431;100002;Totaal mannen en vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;45
1432;100002;Totaal mannen en vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;343
1433;100002;Totaal mannen en vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;207
1434;100002;Totaal mannen en vrouwen;Veluwe;182
1435;100002;Totaal mannen en vrouwen;Noordelijk Noordholland en Westfriesland;114
1436;100002;Totaal mannen en vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;489
1437;100002;Totaal mannen en vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;39
1438;100002;Totaal mannen en vrouwen;De Zaanstreek;121
1439;100002;Totaal mannen en vrouwen;Amsterdam;799
1440;100002;Totaal mannen en vrouwen;Haarlemmermeer en omstreken;48
1441;100002;Totaal mannen en vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;87
1442;100002;Totaal mannen en vrouwen;Het Gooi en oostelijk Utrecht;383
1443;100002;Totaal mannen en vrouwen;Stad Utrecht en omstreken;157
1444;100002;Totaal mannen en vrouwen;Leiden en het Rijngebied;151
1445;100002;Totaal mannen en vrouwen;'s Gravenhage en omstreken;616
1446;100002;Totaal mannen en vrouwen;Midden-Zuidholland;163
1447;100002;Totaal mannen en vrouwen;Rotterdam;441
1448;100002;Totaal mannen en vrouwen;De Nieuwe Waterweg;136
1449;100002;Totaal mannen en vrouwen;Het industriegebied langs de Maas;303
1450;100002;Totaal mannen en vrouwen;De Betuwe, oostelijk Rijngebied;135
1451;100002;Totaal mannen en vrouwen;Zuidelijke Veluwegrens;360
1452;100002;Totaal mannen en vrouwen;Zuidhollandsche eilanden;26
1453;100002;Totaal mannen en vrouwen;Zeeland;104
1454;100002;Totaal mannen en vrouwen;Westelijk Noordbrabant;29
1455;100002;Totaal mannen en vrouwen;Zandgronden van Noordbrabant;251
1456;100002;Totaal mannen en vrouwen;Noordbrabant's westelijk industriegebied;295
1457;100002;Totaal mannen en vrouwen;Meijerij van 's Hertogenbosch;134
1458;100002;Totaal mannen en vrouwen;Noordbrabant's oostelijk industriegebied;187
1459;100002;Totaal mannen en vrouwen;Noord-Limburg (met N.O.-Noordbrabant);205
1460;100002;Totaal mannen en vrouwen;Zuid-Limburg (zonder de Mijnstreek);100
1461;100002;Totaal mannen en vrouwen;Mijnstreek in Limburg;46
1462;100002;Mannen;Nederland;7328
1463;100002;Mannen;Noord-Groningsche bouwstreek;57
1464;100002;Mannen;Groninger veenstreken;77
1465;100002;Mannen;Groninger weidegebied;39
1466;100002;Mannen;Stad Groningen;130
1467;100002;Mannen;Drentsche veenstreken;31
1468;100002;Mannen;Drentsche zandgronden;45
1469;100002;Mannen;Friesche zandbouw;73
1470;100002;Mannen;Friesch weidegebied;152
1471;100002;Mannen;Noord-Friesche bouwstreek;55
1472;100002;Mannen;Wadden- en Zuiderzee-eilanden;23
1473;100002;Mannen;West-Overijsselsch weidegebied;144
1474;100002;Mannen;Zandgebied in Z-Drenthe en N-Overijssel;44
1475;100002;Mannen;Ind.geb. Twenthe en Achterh. Gelderland;329
1476;100002;Mannen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;205
1477;100002;Mannen;Veluwe;176
1478;100002;Mannen;Noordelijk Noordholland en Westfriesland;112
1479;100002;Mannen;Duinstr. midden- en zuid. NH. en in ZH.;473
1480;100002;Mannen;Veehoud. en akkerb. in Holl. Noorderkw.;38
1481;100002;Mannen;De Zaanstreek;121
1482;100002;Mannen;Amsterdam;756
1483;100002;Mannen;Haarlemmermeer en omstreken;47
1484;100002;Mannen;De Vecht- en IJsselstr. in NH. en Utr.;87
1485;100002;Mannen;Het Gooi en oostelijk Utrecht;375
1486;100002;Mannen;Stad Utrecht en omstreken;152
1487;100002;Mannen;Leiden en het Rijngebied;144
1488;100002;Mannen;'s Gravenhage en omstreken;596
1489;100002;Mannen;Midden-Zuidholland;158
1490;100002;Mannen;Rotterdam;428
1491;100002;Mannen;De Nieuwe Waterweg;131
1492;100002;Mannen;Het industriegebied langs de Maas;299
1493;100002;Mannen;De Betuwe, oostelijk Rijngebied;134
1494;100002;Mannen;Zuidelijke Veluwegrens;349
1495;100002;Mannen;Zuidhollandsche eilanden;26
1496;100002;Mannen;Zeeland;102
1497;100002;Mannen;Westelijk Noordbrabant;29
1498;100002;Mannen;Zandgronden van Noordbrabant;247
1499;100002;Mannen;Noordbrabant's westelijk industriegebied;284
1500;100002;Mannen;Meijerij van 's Hertogenbosch;127
1501;100002;Mannen;Noordbrabant's oostelijk industriegebied;187
1502;100002;Mannen;Noord-Limburg (met N.O.-Noordbrabant);203
1503;100002;Mannen;Zuid-Limburg (zonder de Mijnstreek);97
1504;100002;Mannen;Mijnstreek in Limburg;46
1505;100002;Vrouwen;Nederland;212
1506;100002;Vrouwen;Noord-Groningsche bouwstreek;1
1507;100002;Vrouwen;Groninger veenstreken;4
1508;100002;Vrouwen;Groninger weidegebied;0
1509;100002;Vrouwen;Stad Groningen;5
1510;100002;Vrouwen;Drentsche veenstreken;0
1511;100002;Vrouwen;Drentsche zandgronden;1
1512;100002;Vrouwen;Friesche zandbouw;0
1513;100002;Vrouwen;Friesch weidegebied;2
1514;100002;Vrouwen;Noord-Friesche bouwstreek;0
1515;100002;Vrouwen;Wadden- en Zuiderzee-eilanden;0
1516;100002;Vrouwen;West-Overijsselsch weidegebied;5
1517;100002;Vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;1
1518;100002;Vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;14
1519;100002;Vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;2
1520;100002;Vrouwen;Veluwe;6
1521;100002;Vrouwen;Noordelijk Noordholland en Westfriesland;2
1522;100002;Vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;16
1523;100002;Vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;1
1524;100002;Vrouwen;De Zaanstreek;0
1525;100002;Vrouwen;Amsterdam;43
1526;100002;Vrouwen;Haarlemmermeer en omstreken;1
1527;100002;Vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;0
1528;100002;Vrouwen;Het Gooi en oostelijk Utrecht;8
1529;100002;Vrouwen;Stad Utrecht en omstreken;5
1530;100002;Vrouwen;Leiden en het Rijngebied;7
1531;100002;Vrouwen;'s Gravenhage en omstreken;20
1532;100002;Vrouwen;Midden-Zuidholland;5
1533;100002;Vrouwen;Rotterdam;13
1534;100002;Vrouwen;De Nieuwe Waterweg;5
1535;100002;Vrouwen;Het industriegebied langs de Maas;4
1536;100002;Vrouwen;De Betuwe, oostelijk Rijngebied;1
1537;100002;Vrouwen;Zuidelijke Veluwegrens;11
1538;100002;Vrouwen;Zuidhollandsche eilanden;0
1539;100002;Vrouwen;Zeeland;2
1540;100002;Vrouwen;Westelijk Noordbrabant;0
1541;100002;Vrouwen;Zandgronden van Noordbrabant;4
1542;100002;Vrouwen;Noordbrabant's westelijk industriegebied;11
1543;100002;Vrouwen;Meijerij van 's Hertogenbosch;7
1544;100002;Vrouwen;Noordbrabant's oostelijk industriegebied;0
1545;100002;Vrouwen;Noord-Limburg (met N.O.-Noordbrabant);2
1546;100002;Vrouwen;Zuid-Limburg (zonder de Mijnstreek);3
1547;100002;Vrouwen;Mijnstreek in Limburg;0
1548;100003;Totaal mannen en vrouwen;Nederland;30824
1549;100003;Totaal mannen en vrouwen;Noord-Groningsche bouwstreek;301
1550;100003;Totaal mannen en vrouwen;Groninger veenstreken;274
1551;100003;Totaal mannen en vrouwen;Groninger weidegebied;88
1552;100003;Totaal mannen en vrouwen;Stad Groningen;516
1553;100003;Totaal mannen en vrouwen;Drentsche veenstreken;135
1554;100003;Totaal mannen en vrouwen;Drentsche zandgronden;114
1555;100003;Totaal mannen en vrouwen;Friesche zandbouw;182
1556;100003;Totaal mannen en vrouwen;Friesch weidegebied;581
1557;100003;Totaal mannen en vrouwen;Noord-Friesche bouwstreek;179
1558;100003;Totaal mannen en vrouwen;Wadden- en Zuiderzee-eilanden;78
1559;100003;Totaal mannen en vrouwen;West-Overijsselsch weidegebied;459
1560;100003;Totaal mannen en vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;162
1561;100003;Totaal mannen en vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;1650
1562;100003;Totaal mannen en vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;675
1563;100003;Totaal mannen en vrouwen;Veluwe;608
1564;100003;Totaal mannen en vrouwen;Noordelijk Noordholland en Westfriesland;514
1565;100003;Totaal mannen en vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;1249
1566;100003;Totaal mannen en vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;178
1567;100003;Totaal mannen en vrouwen;De Zaanstreek;470
1568;100003;Totaal mannen en vrouwen;Amsterdam;2996
1569;100003;Totaal mannen en vrouwen;Haarlemmermeer en omstreken;115
1570;100003;Totaal mannen en vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;326
1571;100003;Totaal mannen en vrouwen;Het Gooi en oostelijk Utrecht;1006
1572;100003;Totaal mannen en vrouwen;Stad Utrecht en omstreken;824
1573;100003;Totaal mannen en vrouwen;Leiden en het Rijngebied;657
1574;100003;Totaal mannen en vrouwen;'s Gravenhage en omstreken;1859
1575;100003;Totaal mannen en vrouwen;Midden-Zuidholland;704
1576;100003;Totaal mannen en vrouwen;Rotterdam;2263
1577;100003;Totaal mannen en vrouwen;De Nieuwe Waterweg;563
1578;100003;Totaal mannen en vrouwen;Het industriegebied langs de Maas;1199
1579;100003;Totaal mannen en vrouwen;De Betuwe, oostelijk Rijngebied;612
1580;100003;Totaal mannen en vrouwen;Zuidelijke Veluwegrens;1313
1581;100003;Totaal mannen en vrouwen;Zuidhollandsche eilanden;180
1582;100003;Totaal mannen en vrouwen;Zeeland;559
1583;100003;Totaal mannen en vrouwen;Westelijk Noordbrabant;126
1584;100003;Totaal mannen en vrouwen;Zandgronden van Noordbrabant;894
1585;100003;Totaal mannen en vrouwen;Noordbrabant's westelijk industriegebied;1222
1586;100003;Totaal mannen en vrouwen;Meijerij van 's Hertogenbosch;532
1587;100003;Totaal mannen en vrouwen;Noordbrabant's oostelijk industriegebied;1806
1588;100003;Totaal mannen en vrouwen;Noord-Limburg (met N.O.-Noordbrabant);585
1589;100003;Totaal mannen en vrouwen;Zuid-Limburg (zonder de Mijnstreek);772
1590;100003;Totaal mannen en vrouwen;Mijnstreek in Limburg;1298
1591;100003;Mannen;Nederland;28965
1592;100003;Mannen;Noord-Groningsche bouwstreek;288
1593;100003;Mannen;Groninger veenstreken;253
1594;100003;Mannen;Groninger weidegebied;87
1595;100003;Mannen;Stad Groningen;475
1596;100003;Mannen;Drentsche veenstreken;132
1597;100003;Mannen;Drentsche zandgronden;109
1598;100003;Mannen;Friesche zandbouw;179
1599;100003;Mannen;Friesch weidegebied;572
1600;100003;Mannen;Noord-Friesche bouwstreek;177
1601;100003;Mannen;Wadden- en Zuiderzee-eilanden;77
1602;100003;Mannen;West-Overijsselsch weidegebied;434
1603;100003;Mannen;Zandgebied in Z-Drenthe en N-Overijssel;154
1604;100003;Mannen;Ind.geb. Twenthe en Achterh. Gelderland;1555
1605;100003;Mannen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;632
1606;100003;Mannen;Veluwe;533
1607;100003;Mannen;Noordelijk Noordholland en Westfriesland;492
1608;100003;Mannen;Duinstr. midden- en zuid. NH. en in ZH.;1185
1609;100003;Mannen;Veehoud. en akkerb. in Holl. Noorderkw.;175
1610;100003;Mannen;De Zaanstreek;456
1611;100003;Mannen;Amsterdam;2748
1612;100003;Mannen;Haarlemmermeer en omstreken;115
1613;100003;Mannen;De Vecht- en IJsselstr. in NH. en Utr.;308
1614;100003;Mannen;Het Gooi en oostelijk Utrecht;963
1615;100003;Mannen;Stad Utrecht en omstreken;756
1616;100003;Mannen;Leiden en het Rijngebied;619
1617;100003;Mannen;'s Gravenhage en omstreken;1725
1618;100003;Mannen;Midden-Zuidholland;678
1619;100003;Mannen;Rotterdam;2047
1620;100003;Mannen;De Nieuwe Waterweg;534
1621;100003;Mannen;Het industriegebied langs de Maas;1146
1622;100003;Mannen;De Betuwe, oostelijk Rijngebied;578
1623;100003;Mannen;Zuidelijke Veluwegrens;1098
1624;100003;Mannen;Zuidhollandsche eilanden;178
1625;100003;Mannen;Zeeland;537
1626;100003;Mannen;Westelijk Noordbrabant;120
1627;100003;Mannen;Zandgronden van Noordbrabant;835
1628;100003;Mannen;Noordbrabant's westelijk industriegebied;1183
1629;100003;Mannen;Meijerij van 's Hertogenbosch;489
1630;100003;Mannen;Noordbrabant's oostelijk industriegebied;1757
1631;100003;Mannen;Noord-Limburg (met N.O.-Noordbrabant);564
1632;100003;Mannen;Zuid-Limburg (zonder de Mijnstreek);741
1633;100003;Mannen;Mijnstreek in Limburg;1281
1634;100003;Vrouwen;Nederland;1859
1635;100003;Vrouwen;Noord-Groningsche bouwstreek;13
1636;100003;Vrouwen;Groninger veenstreken;21
1637;100003;Vrouwen;Groninger weidegebied;1
1638;100003;Vrouwen;Stad Groningen;41
1639;100003;Vrouwen;Drentsche veenstreken;3
1640;100003;Vrouwen;Drentsche zandgronden;5
1641;100003;Vrouwen;Friesche zandbouw;3
1642;100003;Vrouwen;Friesch weidegebied;9
1643;100003;Vrouwen;Noord-Friesche bouwstreek;2
1644;100003;Vrouwen;Wadden- en Zuiderzee-eilanden;1
1645;100003;Vrouwen;West-Overijsselsch weidegebied;25
1646;100003;Vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;8
1647;100003;Vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;95
1648;100003;Vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;43
1649;100003;Vrouwen;Veluwe;75
1650;100003;Vrouwen;Noordelijk Noordholland en Westfriesland;22
1651;100003;Vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;64
1652;100003;Vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;3
1653;100003;Vrouwen;De Zaanstreek;14
1654;100003;Vrouwen;Amsterdam;248
1655;100003;Vrouwen;Haarlemmermeer en omstreken;0
1656;100003;Vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;18
1657;100003;Vrouwen;Het Gooi en oostelijk Utrecht;43
1658;100003;Vrouwen;Stad Utrecht en omstreken;68
1659;100003;Vrouwen;Leiden en het Rijngebied;38
1660;100003;Vrouwen;'s Gravenhage en omstreken;134
1661;100003;Vrouwen;Midden-Zuidholland;26
1662;100003;Vrouwen;Rotterdam;216
1663;100003;Vrouwen;De Nieuwe Waterweg;29
1664;100003;Vrouwen;Het industriegebied langs de Maas;53
1665;100003;Vrouwen;De Betuwe, oostelijk Rijngebied;34
1666;100003;Vrouwen;Zuidelijke Veluwegrens;215
1667;100003;Vrouwen;Zuidhollandsche eilanden;2
1668;100003;Vrouwen;Zeeland;22
1669;100003;Vrouwen;Westelijk Noordbrabant;6
1670;100003;Vrouwen;Zandgronden van Noordbrabant;59
1671;100003;Vrouwen;Noordbrabant's westelijk industriegebied;39
1672;100003;Vrouwen;Meijerij van 's Hertogenbosch;43
1673;100003;Vrouwen;Noordbrabant's oostelijk industriegebied;49
1674;100003;Vrouwen;Noord-Limburg (met N.O.-Noordbrabant);21
1675;100003;Vrouwen;Zuid-Limburg (zonder de Mijnstreek);31
1676;100003;Vrouwen;Mijnstreek in Limburg;17
1677;100004;Totaal mannen en vrouwen;Nederland;830734
1678;100004;Totaal mannen en vrouwen;Noord-Groningsche bouwstreek;8852
1679;100004;Totaal mannen en vrouwen;Groninger veenstreken;8984
1680;100004;Totaal mannen en vrouwen;Groninger weidegebied;2933
1681;100004;Totaal mannen en vrouwen;Stad Groningen;11885
1682;100004;Totaal mannen en vrouwen;Drentsche veenstreken;10517
1683;100004;Totaal mannen en vrouwen;Drentsche zandgronden;3974
1684;100004;Totaal mannen en vrouwen;Friesche zandbouw;7074
1685;100004;Totaal mannen en vrouwen;Friesch weidegebied;12717
1686;100004;Totaal mannen en vrouwen;Noord-Friesche bouwstreek;4255
1687;100004;Totaal mannen en vrouwen;Wadden- en Zuiderzee-eilanden;1425
1688;100004;Totaal mannen en vrouwen;West-Overijsselsch weidegebied;13517
1689;100004;Totaal mannen en vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;4850
1690;100004;Totaal mannen en vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;61497
1691;100004;Totaal mannen en vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;20089
1692;100004;Totaal mannen en vrouwen;Veluwe;19565
1693;100004;Totaal mannen en vrouwen;Noordelijk Noordholland en Westfriesland;12012
1694;100004;Totaal mannen en vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;29217
1695;100004;Totaal mannen en vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;4690
1696;100004;Totaal mannen en vrouwen;De Zaanstreek;8400
1697;100004;Totaal mannen en vrouwen;Amsterdam;91550
1698;100004;Totaal mannen en vrouwen;Haarlemmermeer en omstreken;3465
1699;100004;Totaal mannen en vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;9355
1700;100004;Totaal mannen en vrouwen;Het Gooi en oostelijk Utrecht;25021
1701;100004;Totaal mannen en vrouwen;Stad Utrecht en omstreken;20487
1702;100004;Totaal mannen en vrouwen;Leiden en het Rijngebied;17535
1703;100004;Totaal mannen en vrouwen;'s Gravenhage en omstreken;42473
1704;100004;Totaal mannen en vrouwen;Midden-Zuidholland;16913
1705;100004;Totaal mannen en vrouwen;Rotterdam;67810
1706;100004;Totaal mannen en vrouwen;De Nieuwe Waterweg;13370
1707;100004;Totaal mannen en vrouwen;Het industriegebied langs de Maas;31993
1708;100004;Totaal mannen en vrouwen;De Betuwe, oostelijk Rijngebied;24191
1709;100004;Totaal mannen en vrouwen;Zuidelijke Veluwegrens;26244
1710;100004;Totaal mannen en vrouwen;Zuidhollandsche eilanden;6037
1711;100004;Totaal mannen en vrouwen;Zeeland;14564
1712;100004;Totaal mannen en vrouwen;Westelijk Noordbrabant;4211
1713;100004;Totaal mannen en vrouwen;Zandgronden van Noordbrabant;25356
1714;100004;Totaal mannen en vrouwen;Noordbrabant's westelijk industriegebied;27716
1715;100004;Totaal mannen en vrouwen;Meijerij van 's Hertogenbosch;14646
1716;100004;Totaal mannen en vrouwen;Noordbrabant's oostelijk industriegebied;30175
1717;100004;Totaal mannen en vrouwen;Noord-Limburg (met N.O.-Noordbrabant);17502
1718;100004;Totaal mannen en vrouwen;Zuid-Limburg (zonder de Mijnstreek);20757
1719;100004;Totaal mannen en vrouwen;Mijnstreek in Limburg;32910
1720;100004;Mannen;Nederland;704558
1721;100004;Mannen;Noord-Groningsche bouwstreek;8396
1722;100004;Mannen;Groninger veenstreken;7779
1723;100004;Mannen;Groninger weidegebied;2718
1724;100004;Mannen;Stad Groningen;9469
1725;100004;Mannen;Drentsche veenstreken;8582
1726;100004;Mannen;Drentsche zandgronden;3664
1727;100004;Mannen;Friesche zandbouw;6735
1728;100004;Mannen;Friesch weidegebied;11775
1729;100004;Mannen;Noord-Friesche bouwstreek;4067
1730;100004;Mannen;Wadden- en Zuiderzee-eilanden;1400
1731;100004;Mannen;West-Overijsselsch weidegebied;12077
1732;100004;Mannen;Zandgebied in Z-Drenthe en N-Overijssel;4267
1733;100004;Mannen;Ind.geb. Twenthe en Achterh. Gelderland;45173
1734;100004;Mannen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;17490
1735;100004;Mannen;Veluwe;16887
1736;100004;Mannen;Noordelijk Noordholland en Westfriesland;11048
1737;100004;Mannen;Duinstr. midden- en zuid. NH. en in ZH.;25957
1738;100004;Mannen;Veehoud. en akkerb. in Holl. Noorderkw.;4492
1739;100004;Mannen;De Zaanstreek;7859
1740;100004;Mannen;Amsterdam;70613
1741;100004;Mannen;Haarlemmermeer en omstreken;3218
1742;100004;Mannen;De Vecht- en IJsselstr. in NH. en Utr.;8434
1743;100004;Mannen;Het Gooi en oostelijk Utrecht;21871
1744;100004;Mannen;Stad Utrecht en omstreken;17728
1745;100004;Mannen;Leiden en het Rijngebied;14790
1746;100004;Mannen;'s Gravenhage en omstreken;35461
1747;100004;Mannen;Midden-Zuidholland;15493
1748;100004;Mannen;Rotterdam;54458
1749;100004;Mannen;De Nieuwe Waterweg;11602
1750;100004;Mannen;Het industriegebied langs de Maas;29306
1751;100004;Mannen;De Betuwe, oostelijk Rijngebied;22338
1752;100004;Mannen;Zuidelijke Veluwegrens;21181
1753;100004;Mannen;Zuidhollandsche eilanden;5841
1754;100004;Mannen;Zeeland;13468
1755;100004;Mannen;Westelijk Noordbrabant;3847
1756;100004;Mannen;Zandgronden van Noordbrabant;21513
1757;100004;Mannen;Noordbrabant's westelijk industriegebied;21913
1758;100004;Mannen;Meijerij van 's Hertogenbosch;12488
1759;100004;Mannen;Noordbrabant's oostelijk industriegebied;22757
1760;100004;Mannen;Noord-Limburg (met N.O.-Noordbrabant);16115
1761;100004;Mannen;Zuid-Limburg (zonder de Mijnstreek);18207
1762;100004;Mannen;Mijnstreek in Limburg;32081
1763;100004;Vrouwen;Nederland;126176
