ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
1145;467 Overige gespecialiseerde groothandel;2013 1e kwartaal;93.8;-14.8
1146;467 Overige gespecialiseerde groothandel;2013 2e kwartaal;97.9;-10.6
1147;467 Overige gespecialiseerde groothandel;2013 3e kwartaal;100.9;-6.0
1148;467 Overige gespecialiseerde groothandel;2013 4e kwartaal;98.5;-4.1
1149;467 Overige gespecialiseerde groothandel;2013;97.8;-9.0
1150;467 Overige gespecialiseerde groothandel;2014 1e kwartaal;88.6;-5.5
1151;467 Overige gespecialiseerde groothandel;2014 2e kwartaal;94.9;-3.1
1152;467 Overige gespecialiseerde groothandel;2014 3e kwartaal;90.0;-10.8
1153;467 Overige gespecialiseerde groothandel;2014 4e kwartaal;79.7;-19.1
1154;467 Overige gespecialiseerde groothandel;2014;88.3;-9.7
1155;467 Overige gespecialiseerde groothandel;2015 1e kwartaal;71.4;-19.4
1156;467 Overige gespecialiseerde groothandel;2015 2e kwartaal;79.2;-16.5
1157;467 Overige gespecialiseerde groothandel;2015 3e kwartaal;77.7;-13.7
1158;467 Overige gespecialiseerde groothandel;2015 4e kwartaal;72.9;-8.4
1159;467 Overige gespecialiseerde groothandel;2015;75.3;-14.7
1160;467 Overige gespecialiseerde groothandel;2016 1e kwartaal;64.7;-9.4
1161;467 Overige gespecialiseerde groothandel;2016 2e kwartaal;78.0;-1.6
1162;467 Overige gespecialiseerde groothandel;2016 3e kwartaal;78.2;0.7
1163;467 Overige gespecialiseerde groothandel;2016 4e kwartaal;83.3;14.3
1164;467 Overige gespecialiseerde groothandel;2016;76.1;1.0
1165;467 Overige gespecialiseerde groothandel;2017 1e kwartaal;85.8;32.7
1166;467 Overige gespecialiseerde groothandel;2017 2e kwartaal;85.8;10.0
1167;467 Overige gespecialiseerde groothandel;2017 3e kwartaal;82.8;5.8
1168;467 Overige gespecialiseerde groothandel;2017 4e kwartaal;88.9;6.7
1169;467 Overige gespecialiseerde groothandel;2017;85.8;12.8
1170;4671 Groothandel in olie en steenkool;2005 1e kwartaal;;
1171;4671 Groothandel in olie en steenkool;2005 2e kwartaal;;
1172;4671 Groothandel in olie en steenkool;2005 3e kwartaal;;
1173;4671 Groothandel in olie en steenkool;2005 4e kwartaal;;
1174;4671 Groothandel in olie en steenkool;2005;;
1175;4671 Groothandel in olie en steenkool;2006 1e kwartaal;;
1176;4671 Groothandel in olie en steenkool;2006 2e kwartaal;;
1177;4671 Groothandel in olie en steenkool;2006 3e kwartaal;;
1178;4671 Groothandel in olie en steenkool;2006 4e kwartaal;;
1179;4671 Groothandel in olie en steenkool;2006;;
1180;4671 Groothandel in olie en steenkool;2007 1e kwartaal;64.8;
1181;4671 Groothandel in olie en steenkool;2007 2e kwartaal;66.4;
1182;4671 Groothandel in olie en steenkool;2007 3e kwartaal;70.7;
1183;4671 Groothandel in olie en steenkool;2007 4e kwartaal;80.7;
1184;4671 Groothandel in olie en steenkool;2007;70.6;
1185;4671 Groothandel in olie en steenkool;2008 1e kwartaal;77.4;19.4
1186;4671 Groothandel in olie en steenkool;2008 2e kwartaal;96.5;45.4
1187;4671 Groothandel in olie en steenkool;2008 3e kwartaal;96.6;36.6
1188;4671 Groothandel in olie en steenkool;2008 4e kwartaal;79.5;-1.4
1189;4671 Groothandel in olie en steenkool;2008;87.5;23.9
1190;4671 Groothandel in olie en steenkool;2009 1e kwartaal;70.5;-9.0
1191;4671 Groothandel in olie en steenkool;2009 2e kwartaal;78.1;-19.1
1192;4671 Groothandel in olie en steenkool;2009 3e kwartaal;83.5;-13.5
1193;4671 Groothandel in olie en steenkool;2009 4e kwartaal;92.4;16.2
1194;4671 Groothandel in olie en steenkool;2009;81.1;-7.3
1195;4671 Groothandel in olie en steenkool;2010 1e kwartaal;93.5;32.7
1196;4671 Groothandel in olie en steenkool;2010 2e kwartaal;104.1;33.3
1197;4671 Groothandel in olie en steenkool;2010 3e kwartaal;93.3;11.7
1198;4671 Groothandel in olie en steenkool;2010 4e kwartaal;109.1;18.1
1199;4671 Groothandel in olie en steenkool;2010;100.0;23.3
1200;4671 Groothandel in olie en steenkool;2011 1e kwartaal;110.6;18.2
1201;4671 Groothandel in olie en steenkool;2011 2e kwartaal;123.7;18.7
1202;4671 Groothandel in olie en steenkool;2011 3e kwartaal;117.1;25.5
1203;4671 Groothandel in olie en steenkool;2011 4e kwartaal;112.1;2.8
1204;4671 Groothandel in olie en steenkool;2011;115.9;15.9
1205;4671 Groothandel in olie en steenkool;2012 1e kwartaal;109.9;-0.6
1206;4671 Groothandel in olie en steenkool;2012 2e kwartaal;106.9;-13.5
1207;4671 Groothandel in olie en steenkool;2012 3e kwartaal;111.8;-4.5
1208;4671 Groothandel in olie en steenkool;2012 4e kwartaal;103.8;-7.4
1209;4671 Groothandel in olie en steenkool;2012;108.1;-6.7
1210;4671 Groothandel in olie en steenkool;2013 1e kwartaal;90.1;-18.0
1211;4671 Groothandel in olie en steenkool;2013 2e kwartaal;92.1;-13.8
1212;4671 Groothandel in olie en steenkool;2013 3e kwartaal;102.7;-8.2
1213;4671 Groothandel in olie en steenkool;2013 4e kwartaal;99.1;-4.5
1214;4671 Groothandel in olie en steenkool;2013;96.0;-11.2
1215;4671 Groothandel in olie en steenkool;2014 1e kwartaal;81.1;-10.0
1216;4671 Groothandel in olie en steenkool;2014 2e kwartaal;86.8;-5.8
1217;4671 Groothandel in olie en steenkool;2014 3e kwartaal;82.9;-19.2
1218;4671 Groothandel in olie en steenkool;2014 4e kwartaal;63.9;-35.5
1219;4671 Groothandel in olie en steenkool;2014;78.7;-18.0
1220;4671 Groothandel in olie en steenkool;2015 1e kwartaal;50.6;-37.6
1221;4671 Groothandel in olie en steenkool;2015 2e kwartaal;57.9;-33.3
1222;4671 Groothandel in olie en steenkool;2015 3e kwartaal;63.0;-24.1
1223;4671 Groothandel in olie en steenkool;2015 4e kwartaal;54.6;-14.5
1224;4671 Groothandel in olie en steenkool;2015;56.5;-28.2
1225;4671 Groothandel in olie en steenkool;2016 1e kwartaal;42.2;-16.7
1226;4671 Groothandel in olie en steenkool;2016 2e kwartaal;57.1;-1.5
1227;4671 Groothandel in olie en steenkool;2016 3e kwartaal;62.5;-0.8
1228;4671 Groothandel in olie en steenkool;2016 4e kwartaal;67.5;23.6
1229;4671 Groothandel in olie en steenkool;2016;57.3;1.4
1230;4671 Groothandel in olie en steenkool;2017 1e kwartaal;65.8;56.0
1231;4671 Groothandel in olie en steenkool;2017 2e kwartaal;61.9;8.6
1232;4671 Groothandel in olie en steenkool;2017 3e kwartaal;63.1;0.9
1233;4671 Groothandel in olie en steenkool;2017 4e kwartaal;69.0;2.2
1234;4671 Groothandel in olie en steenkool;2017;64.9;13.3
1235;4672 Groothandel in metaal en erts;2005 1e kwartaal;;
1236;4672 Groothandel in metaal en erts;2005 2e kwartaal;;
1237;4672 Groothandel in metaal en erts;2005 3e kwartaal;;
1238;4672 Groothandel in metaal en erts;2005 4e kwartaal;;
1239;4672 Groothandel in metaal en erts;2005;;
1240;4672 Groothandel in metaal en erts;2006 1e kwartaal;;
1241;4672 Groothandel in metaal en erts;2006 2e kwartaal;;
1242;4672 Groothandel in metaal en erts;2006 3e kwartaal;;
1243;4672 Groothandel in metaal en erts;2006 4e kwartaal;;
1244;4672 Groothandel in metaal en erts;2006;;
1245;4672 Groothandel in metaal en erts;2007 1e kwartaal;123.1;
1246;4672 Groothandel in metaal en erts;2007 2e kwartaal;138.0;
1247;4672 Groothandel in metaal en erts;2007 3e kwartaal;124.2;
1248;4672 Groothandel in metaal en erts;2007 4e kwartaal;131.7;
1249;4672 Groothandel in metaal en erts;2007;129.2;
1250;4672 Groothandel in metaal en erts;2008 1e kwartaal;140.8;14.4
1251;4672 Groothandel in metaal en erts;2008 2e kwartaal;160.8;16.6
1252;4672 Groothandel in metaal en erts;2008 3e kwartaal;150.5;21.2
1253;4672 Groothandel in metaal en erts;2008 4e kwartaal;124.4;-5.5
1254;4672 Groothandel in metaal en erts;2008;144.1;11.5
1255;4672 Groothandel in metaal en erts;2009 1e kwartaal;97.0;-31.1
1256;4672 Groothandel in metaal en erts;2009 2e kwartaal;95.8;-40.4
1257;4672 Groothandel in metaal en erts;2009 3e kwartaal;90.9;-39.6
1258;4672 Groothandel in metaal en erts;2009 4e kwartaal;88.9;-28.6
1259;4672 Groothandel in metaal en erts;2009;93.2;-35.4
1260;4672 Groothandel in metaal en erts;2010 1e kwartaal;85.2;-12.2
1261;4672 Groothandel in metaal en erts;2010 2e kwartaal;105.0;9.7
1262;4672 Groothandel in metaal en erts;2010 3e kwartaal;100.0;9.9
1263;4672 Groothandel in metaal en erts;2010 4e kwartaal;109.8;23.6
1264;4672 Groothandel in metaal en erts;2010;100.0;7.4
1265;4672 Groothandel in metaal en erts;2011 1e kwartaal;122.8;44.2
1266;4672 Groothandel in metaal en erts;2011 2e kwartaal;121.9;16.1
1267;4672 Groothandel in metaal en erts;2011 3e kwartaal;116.3;16.3
1268;4672 Groothandel in metaal en erts;2011 4e kwartaal;111.4;1.4
1269;4672 Groothandel in metaal en erts;2011;118.1;18.1
1270;4672 Groothandel in metaal en erts;2012 1e kwartaal;121.4;-1.1
1271;4672 Groothandel in metaal en erts;2012 2e kwartaal;116.6;-4.4
1272;4672 Groothandel in metaal en erts;2012 3e kwartaal;112.3;-3.4
1273;4672 Groothandel in metaal en erts;2012 4e kwartaal;101.4;-9.0
1274;4672 Groothandel in metaal en erts;2012;112.9;-4.4
1275;4672 Groothandel in metaal en erts;2013 1e kwartaal;104.4;-14.0
1276;4672 Groothandel in metaal en erts;2013 2e kwartaal;112.3;-3.7
1277;4672 Groothandel in metaal en erts;2013 3e kwartaal;109.5;-2.5
1278;4672 Groothandel in metaal en erts;2013 4e kwartaal;96.5;-4.8
1279;4672 Groothandel in metaal en erts;2013;105.7;-6.4
1280;4672 Groothandel in metaal en erts;2014 1e kwartaal;100.8;-3.4
1281;4672 Groothandel in metaal en erts;2014 2e kwartaal;110.4;-1.6
1282;4672 Groothandel in metaal en erts;2014 3e kwartaal;103.3;-5.7
1283;4672 Groothandel in metaal en erts;2014 4e kwartaal;107.0;10.9
1284;4672 Groothandel in metaal en erts;2014;105.4;-0.3
1285;4672 Groothandel in metaal en erts;2015 1e kwartaal;108.9;8.0
1286;4672 Groothandel in metaal en erts;2015 2e kwartaal;115.6;4.7
1287;4672 Groothandel in metaal en erts;2015 3e kwartaal;104.7;1.4
1288;4672 Groothandel in metaal en erts;2015 4e kwartaal;97.7;-8.7
1289;4672 Groothandel in metaal en erts;2015;106.8;1.3
1290;4672 Groothandel in metaal en erts;2016 1e kwartaal;97.2;-10.8
1291;4672 Groothandel in metaal en erts;2016 2e kwartaal;102.5;-11.4
1292;4672 Groothandel in metaal en erts;2016 3e kwartaal;102.2;-2.4
1293;4672 Groothandel in metaal en erts;2016 4e kwartaal;104.3;6.7
1294;4672 Groothandel in metaal en erts;2016;101.6;-4.9
1295;4672 Groothandel in metaal en erts;2017 1e kwartaal;120.0;23.5
1296;4672 Groothandel in metaal en erts;2017 2e kwartaal;125.2;22.2
1297;4672 Groothandel in metaal en erts;2017 3e kwartaal;112.9;10.5
1298;4672 Groothandel in metaal en erts;2017 4e kwartaal;118.5;13.6
1299;4672 Groothandel in metaal en erts;2017;119.2;17.4
1300;4673 Groothandel in bouwmaterialen;2005 1e kwartaal;;
1301;4673 Groothandel in bouwmaterialen;2005 2e kwartaal;;
1302;4673 Groothandel in bouwmaterialen;2005 3e kwartaal;;
1303;4673 Groothandel in bouwmaterialen;2005 4e kwartaal;;
1304;4673 Groothandel in bouwmaterialen;2005;;
1305;4673 Groothandel in bouwmaterialen;2006 1e kwartaal;;
1306;4673 Groothandel in bouwmaterialen;2006 2e kwartaal;;
1307;4673 Groothandel in bouwmaterialen;2006 3e kwartaal;;
1308;4673 Groothandel in bouwmaterialen;2006 4e kwartaal;;
1309;4673 Groothandel in bouwmaterialen;2006;;
1310;4673 Groothandel in bouwmaterialen;2007 1e kwartaal;109.5;
1311;4673 Groothandel in bouwmaterialen;2007 2e kwartaal;126.4;
1312;4673 Groothandel in bouwmaterialen;2007 3e kwartaal;104.7;
1313;4673 Groothandel in bouwmaterialen;2007 4e kwartaal;113.9;
1314;4673 Groothandel in bouwmaterialen;2007;113.6;
1315;4673 Groothandel in bouwmaterialen;2008 1e kwartaal;113.7;3.8
1316;4673 Groothandel in bouwmaterialen;2008 2e kwartaal;131.7;4.2
1317;4673 Groothandel in bouwmaterialen;2008 3e kwartaal;111.1;6.0
1318;4673 Groothandel in bouwmaterialen;2008 4e kwartaal;117.8;3.4
1319;4673 Groothandel in bouwmaterialen;2008;118.6;4.3
1320;4673 Groothandel in bouwmaterialen;2009 1e kwartaal;107.5;-5.5
1321;4673 Groothandel in bouwmaterialen;2009 2e kwartaal;117.6;-10.8
1322;4673 Groothandel in bouwmaterialen;2009 3e kwartaal;99.0;-10.9
1323;4673 Groothandel in bouwmaterialen;2009 4e kwartaal;100.0;-15.1
1324;4673 Groothandel in bouwmaterialen;2009;106.0;-10.6
1325;4673 Groothandel in bouwmaterialen;2010 1e kwartaal;91.1;-15.2
1326;4673 Groothandel in bouwmaterialen;2010 2e kwartaal;112.1;-4.7
1327;4673 Groothandel in bouwmaterialen;2010 3e kwartaal;95.9;-3.2
1328;4673 Groothandel in bouwmaterialen;2010 4e kwartaal;101.0;0.9
1329;4673 Groothandel in bouwmaterialen;2010;100.0;-5.7
1330;4673 Groothandel in bouwmaterialen;2011 1e kwartaal;99.6;9.3
1331;4673 Groothandel in bouwmaterialen;2011 2e kwartaal;116.3;3.7
1332;4673 Groothandel in bouwmaterialen;2011 3e kwartaal;100.6;5.0
1333;4673 Groothandel in bouwmaterialen;2011 4e kwartaal;106.0;5.0
1334;4673 Groothandel in bouwmaterialen;2011;105.6;5.6
1335;4673 Groothandel in bouwmaterialen;2012 1e kwartaal;93.5;-6.1
1336;4673 Groothandel in bouwmaterialen;2012 2e kwartaal;105.2;-9.5
1337;4673 Groothandel in bouwmaterialen;2012 3e kwartaal;91.7;-8.9
1338;4673 Groothandel in bouwmaterialen;2012 4e kwartaal;94.3;-11.0
1339;4673 Groothandel in bouwmaterialen;2012;96.2;-8.9
1340;4673 Groothandel in bouwmaterialen;2013 1e kwartaal;80.5;-13.9
1341;4673 Groothandel in bouwmaterialen;2013 2e kwartaal;97.1;-7.7
1342;4673 Groothandel in bouwmaterialen;2013 3e kwartaal;88.4;-3.6
1343;4673 Groothandel in bouwmaterialen;2013 4e kwartaal;91.4;-3.0
1344;4673 Groothandel in bouwmaterialen;2013;89.4;-7.1
1345;4673 Groothandel in bouwmaterialen;2014 1e kwartaal;87.5;8.6
1346;4673 Groothandel in bouwmaterialen;2014 2e kwartaal;97.0;-0.1
1347;4673 Groothandel in bouwmaterialen;2014 3e kwartaal;88.3;-0.1
1348;4673 Groothandel in bouwmaterialen;2014 4e kwartaal;95.2;4.1
1349;4673 Groothandel in bouwmaterialen;2014;92.0;2.9
1350;4673 Groothandel in bouwmaterialen;2015 1e kwartaal;90.9;3.9
1351;4673 Groothandel in bouwmaterialen;2015 2e kwartaal;105.4;8.7
1352;4673 Groothandel in bouwmaterialen;2015 3e kwartaal;94.5;7.0
1353;4673 Groothandel in bouwmaterialen;2015 4e kwartaal;102.1;7.2
1354;4673 Groothandel in bouwmaterialen;2015;98.2;6.8
1355;4673 Groothandel in bouwmaterialen;2016 1e kwartaal;96.8;6.5
1356;4673 Groothandel in bouwmaterialen;2016 2e kwartaal;112.7;7.0
1357;4673 Groothandel in bouwmaterialen;2016 3e kwartaal;101.2;7.2
1358;4673 Groothandel in bouwmaterialen;2016 4e kwartaal;107.3;5.1
1359;4673 Groothandel in bouwmaterialen;2016;104.5;6.4
1360;4673 Groothandel in bouwmaterialen;2017 1e kwartaal;105.9;9.3
1361;4673 Groothandel in bouwmaterialen;2017 2e kwartaal;122.8;8.9
1362;4673 Groothandel in bouwmaterialen;2017 3e kwartaal;109.0;7.6
1363;4673 Groothandel in bouwmaterialen;2017 4e kwartaal;117.5;9.6
1364;4673 Groothandel in bouwmaterialen;2017;113.8;8.9
1365;4674 Groothandel metaalwaren, verwarming;2005 1e kwartaal;;
1366;4674 Groothandel metaalwaren, verwarming;2005 2e kwartaal;;
1367;4674 Groothandel metaalwaren, verwarming;2005 3e kwartaal;;
1368;4674 Groothandel metaalwaren, verwarming;2005 4e kwartaal;;
1369;4674 Groothandel metaalwaren, verwarming;2005;;
1370;4674 Groothandel metaalwaren, verwarming;2006 1e kwartaal;;
1371;4674 Groothandel metaalwaren, verwarming;2006 2e kwartaal;;
1372;4674 Groothandel metaalwaren, verwarming;2006 3e kwartaal;;
1373;4674 Groothandel metaalwaren, verwarming;2006 4e kwartaal;;
1374;4674 Groothandel metaalwaren, verwarming;2006;;
1375;4674 Groothandel metaalwaren, verwarming;2007 1e kwartaal;109.9;
1376;4674 Groothandel metaalwaren, verwarming;2007 2e kwartaal;113.9;
1377;4674 Groothandel metaalwaren, verwarming;2007 3e kwartaal;98.1;
1378;4674 Groothandel metaalwaren, verwarming;2007 4e kwartaal;114.7;
1379;4674 Groothandel metaalwaren, verwarming;2007;109.1;
1380;4674 Groothandel metaalwaren, verwarming;2008 1e kwartaal;118.3;7.7
1381;4674 Groothandel metaalwaren, verwarming;2008 2e kwartaal;125.4;10.2
1382;4674 Groothandel metaalwaren, verwarming;2008 3e kwartaal;107.8;9.8
1383;4674 Groothandel metaalwaren, verwarming;2008 4e kwartaal;114.3;-0.3
1384;4674 Groothandel metaalwaren, verwarming;2008;116.5;6.7
1385;4674 Groothandel metaalwaren, verwarming;2009 1e kwartaal;108.4;-8.4
1386;4674 Groothandel metaalwaren, verwarming;2009 2e kwartaal;113.1;-9.9
1387;4674 Groothandel metaalwaren, verwarming;2009 3e kwartaal;92.8;-13.9
1388;4674 Groothandel metaalwaren, verwarming;2009 4e kwartaal;101.9;-10.9
1389;4674 Groothandel metaalwaren, verwarming;2009;104.1;-10.7
1390;4674 Groothandel metaalwaren, verwarming;2010 1e kwartaal;99.6;-8.1
1391;4674 Groothandel metaalwaren, verwarming;2010 2e kwartaal;105.9;-6.3
1392;4674 Groothandel metaalwaren, verwarming;2010 3e kwartaal;92.9;0.1
1393;4674 Groothandel metaalwaren, verwarming;2010 4e kwartaal;101.5;-0.3
1394;4674 Groothandel metaalwaren, verwarming;2010;100.0;-3.9
1395;4674 Groothandel metaalwaren, verwarming;2011 1e kwartaal;103.2;3.5
1396;4674 Groothandel metaalwaren, verwarming;2011 2e kwartaal;109.0;2.8
1397;4674 Groothandel metaalwaren, verwarming;2011 3e kwartaal;96.3;3.6
1398;4674 Groothandel metaalwaren, verwarming;2011 4e kwartaal;104.4;2.9
1399;4674 Groothandel metaalwaren, verwarming;2011;103.2;3.2
1400;4674 Groothandel metaalwaren, verwarming;2012 1e kwartaal;103.6;0.4
1401;4674 Groothandel metaalwaren, verwarming;2012 2e kwartaal;105.2;-3.4
1402;4674 Groothandel metaalwaren, verwarming;2012 3e kwartaal;92.0;-4.4
1403;4674 Groothandel metaalwaren, verwarming;2012 4e kwartaal;104.5;0.0
1404;4674 Groothandel metaalwaren, verwarming;2012;101.3;-1.8
1405;4674 Groothandel metaalwaren, verwarming;2013 1e kwartaal;103.1;-0.5
1406;4674 Groothandel metaalwaren, verwarming;2013 2e kwartaal;107.1;1.8
1407;4674 Groothandel metaalwaren, verwarming;2013 3e kwartaal;91.0;-1.1
1408;4674 Groothandel metaalwaren, verwarming;2013 4e kwartaal;102.0;-2.3
1409;4674 Groothandel metaalwaren, verwarming;2013;100.8;-0.5
1410;4674 Groothandel metaalwaren, verwarming;2014 1e kwartaal;100.4;-2.6
1411;4674 Groothandel metaalwaren, verwarming;2014 2e kwartaal;103.2;-3.6
1412;4674 Groothandel metaalwaren, verwarming;2014 3e kwartaal;97.7;7.4
1413;4674 Groothandel metaalwaren, verwarming;2014 4e kwartaal;106.1;4.0
1414;4674 Groothandel metaalwaren, verwarming;2014;101.9;1.1
1415;4674 Groothandel metaalwaren, verwarming;2015 1e kwartaal;106.1;5.7
1416;4674 Groothandel metaalwaren, verwarming;2015 2e kwartaal;110.3;6.9
1417;4674 Groothandel metaalwaren, verwarming;2015 3e kwartaal;100.9;3.2
1418;4674 Groothandel metaalwaren, verwarming;2015 4e kwartaal;112.8;6.3
1419;4674 Groothandel metaalwaren, verwarming;2015;107.5;5.6
1420;4674 Groothandel metaalwaren, verwarming;2016 1e kwartaal;109.2;2.9
1421;4674 Groothandel metaalwaren, verwarming;2016 2e kwartaal;116.0;5.2
1422;4674 Groothandel metaalwaren, verwarming;2016 3e kwartaal;104.9;4.0
1423;4674 Groothandel metaalwaren, verwarming;2016 4e kwartaal;121.9;8.1
1424;4674 Groothandel metaalwaren, verwarming;2016;113.0;5.1
1425;4674 Groothandel metaalwaren, verwarming;2017 1e kwartaal;120.5;10.3
1426;4674 Groothandel metaalwaren, verwarming;2017 2e kwartaal;123.2;6.2
1427;4674 Groothandel metaalwaren, verwarming;2017 3e kwartaal;113.6;8.2
1428;4674 Groothandel metaalwaren, verwarming;2017 4e kwartaal;131.6;8.0
1429;4674 Groothandel metaalwaren, verwarming;2017;122.2;8.1
1430;4675 Groothandel in chemische producten;2005 1e kwartaal;;
1431;4675 Groothandel in chemische producten;2005 2e kwartaal;;
1432;4675 Groothandel in chemische producten;2005 3e kwartaal;;
1433;4675 Groothandel in chemische producten;2005 4e kwartaal;;
1434;4675 Groothandel in chemische producten;2005;;
1435;4675 Groothandel in chemische producten;2006 1e kwartaal;;
1436;4675 Groothandel in chemische producten;2006 2e kwartaal;;
1437;4675 Groothandel in chemische producten;2006 3e kwartaal;;
1438;4675 Groothandel in chemische producten;2006 4e kwartaal;;
1439;4675 Groothandel in chemische producten;2006;;
1440;4675 Groothandel in chemische producten;2007 1e kwartaal;98.7;
1441;4675 Groothandel in chemische producten;2007 2e kwartaal;110.8;
1442;4675 Groothandel in chemische producten;2007 3e kwartaal;118.0;
1443;4675 Groothandel in chemische producten;2007 4e kwartaal;114.4;
1444;4675 Groothandel in chemische producten;2007;110.5;
1445;4675 Groothandel in chemische producten;2008 1e kwartaal;122.8;24.3
1446;4675 Groothandel in chemische producten;2008 2e kwartaal;131.3;18.6
1447;4675 Groothandel in chemische producten;2008 3e kwartaal;144.3;22.3
1448;4675 Groothandel in chemische producten;2008 4e kwartaal;103.5;-9.5
1449;4675 Groothandel in chemische producten;2008;125.5;13.6
1450;4675 Groothandel in chemische producten;2009 1e kwartaal;77.2;-37.1
1451;4675 Groothandel in chemische producten;2009 2e kwartaal;85.7;-34.8
1452;4675 Groothandel in chemische producten;2009 3e kwartaal;90.0;-37.6
1453;4675 Groothandel in chemische producten;2009 4e kwartaal;78.1;-24.5
1454;4675 Groothandel in chemische producten;2009;82.8;-34.0
1455;4675 Groothandel in chemische producten;2010 1e kwartaal;95.3;23.4
1456;4675 Groothandel in chemische producten;2010 2e kwartaal;107.6;25.6
1457;4675 Groothandel in chemische producten;2010 3e kwartaal;101.1;12.3
1458;4675 Groothandel in chemische producten;2010 4e kwartaal;96.0;22.9
1459;4675 Groothandel in chemische producten;2010;100.0;20.8
1460;4675 Groothandel in chemische producten;2011 1e kwartaal;113.5;19.1
1461;4675 Groothandel in chemische producten;2011 2e kwartaal;124.3;15.5
1462;4675 Groothandel in chemische producten;2011 3e kwartaal;106.0;4.9
1463;4675 Groothandel in chemische producten;2011 4e kwartaal;97.7;1.8
1464;4675 Groothandel in chemische producten;2011;110.4;10.4
1465;4675 Groothandel in chemische producten;2012 1e kwartaal;114.0;0.4
1466;4675 Groothandel in chemische producten;2012 2e kwartaal;120.9;-2.7
1467;4675 Groothandel in chemische producten;2012 3e kwartaal;107.9;1.8
1468;4675 Groothandel in chemische producten;2012 4e kwartaal;102.8;5.3
1469;4675 Groothandel in chemische producten;2012;111.4;0.9
1470;4675 Groothandel in chemische producten;2013 1e kwartaal;115.8;1.6
1471;4675 Groothandel in chemische producten;2013 2e kwartaal;118.8;-1.7
1472;4675 Groothandel in chemische producten;2013 3e kwartaal;109.3;1.3
1473;4675 Groothandel in chemische producten;2013 4e kwartaal;103.7;0.9
1474;4675 Groothandel in chemische producten;2013;111.9;0.5
1475;4675 Groothandel in chemische producten;2014 1e kwartaal;115.2;-0.5
1476;4675 Groothandel in chemische producten;2014 2e kwartaal;117.2;-1.4
1477;4675 Groothandel in chemische producten;2014 3e kwartaal;111.3;1.8
1478;4675 Groothandel in chemische producten;2014 4e kwartaal;107.7;3.9
1479;4675 Groothandel in chemische producten;2014;112.9;0.8
1480;4675 Groothandel in chemische producten;2015 1e kwartaal;104.3;-9.4
1481;4675 Groothandel in chemische producten;2015 2e kwartaal;112.4;-4.1
1482;4675 Groothandel in chemische producten;2015 3e kwartaal;104.9;-5.8
1483;4675 Groothandel in chemische producten;2015 4e kwartaal;96.4;-10.5
1484;4675 Groothandel in chemische producten;2015;104.5;-7.4
1485;4675 Groothandel in chemische producten;2016 1e kwartaal;100.4;-3.7
1486;4675 Groothandel in chemische producten;2016 2e kwartaal;109.2;-2.8
1487;4675 Groothandel in chemische producten;2016 3e kwartaal;100.9;-3.8
1488;4675 Groothandel in chemische producten;2016 4e kwartaal;98.2;1.9
1489;4675 Groothandel in chemische producten;2016;102.2;-2.2
1490;4675 Groothandel in chemische producten;2017 1e kwartaal;118.3;17.8
1491;4675 Groothandel in chemische producten;2017 2e kwartaal;121.4;11.2
1492;4675 Groothandel in chemische producten;2017 3e kwartaal;110.8;9.8
1493;4675 Groothandel in chemische producten;2017 4e kwartaal;110.9;12.9
1494;4675 Groothandel in chemische producten;2017;115.3;12.9
