ID;BedrijfstakkenBranchesSBI2008;BedrijfsgrootteLeeftijdBestelauto;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
551;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 0 tot 4 jaar;2020;6410;141.8;22122.0
552;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2009;11620;227.7;19595.0
553;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2010;11990;242.9;20258.0
554;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2011;11913;239.4;20092.0
555;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2012;11903;232.9;19570.0
556;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2013;10993;212.7;19353.0
557;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2014;10030;197.5;19687.0
558;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2015;10234;208.2;20344.0
559;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2016;10078;201.6;20004.0
560;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2017;9626;192.3;19974.0
561;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2018;9284;183.3;19740.0
562;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2019;9807;188.1;19184.0
563;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 4 tot 10 jaar;2020;10210;171.7;16817.0
564;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2009;9516;121.6;12774.0
565;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2010;10927;139.2;12744.0
566;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2011;11660;149.6;12828.0
567;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2012;12121;156.6;12921.0
568;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2013;12963;169.6;13083.0
569;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2014;14189;194.2;13687.0
570;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2015;14394;198.5;13788.0
571;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2016;14650;202.3;13811.0
572;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2017;15417;208.6;13527.0
573;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2018;16205;216.6;13364.0
574;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2019;16122;208.3;12921.0
575;R-U Cultuur, recreatie, overige diensten;Leeftijd bestelauto: 10 jaar en ouder;2020;15873;179.8;11329.0
576;A Landbouw, bosbouw en visserij;Totaal;2009;45205;633.5;14013.0
577;A Landbouw, bosbouw en visserij;Totaal;2010;45994;645.9;14043.0
578;A Landbouw, bosbouw en visserij;Totaal;2011;46456;654.2;14081.0
579;A Landbouw, bosbouw en visserij;Totaal;2012;46517;644.1;13847.0
580;A Landbouw, bosbouw en visserij;Totaal;2013;46882;648.4;13830.0
581;A Landbouw, bosbouw en visserij;Totaal;2014;47544;659.6;13874.0
582;A Landbouw, bosbouw en visserij;Totaal;2015;49208;683.2;13884.0
583;A Landbouw, bosbouw en visserij;Totaal;2016;51101;707.4;13844.0
584;A Landbouw, bosbouw en visserij;Totaal;2017;53660;737.8;13749.0
585;A Landbouw, bosbouw en visserij;Totaal;2018;55768;759.6;13620.0
586;A Landbouw, bosbouw en visserij;Totaal;2019;56852;771.2;13564.0
587;A Landbouw, bosbouw en visserij;Totaal;2020;58128;740.4;12738.0
588;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;38305;513.8;13414.0
589;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;39331;529.6;13466.0
590;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;39108;532.2;13609.0
591;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;39399;525.7;13343.0
592;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;39615;526.8;13297.0
593;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;40206;534.4;13293.0
594;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;41640;554.1;13307.0
595;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;43574;581.9;13353.0
596;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;45339;599.7;13227.0
597;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;46758;615.0;13153.0
598;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;47542;621.0;13062.0
599;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;48362;588.5;12168.0
600;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;6333;105.2;16614.0
601;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;6085;100.2;16472.0
602;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;6714;107.4;15993.0
603;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;6521;103.8;15919.0
604;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;6663;106.3;15958.0
605;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;6660;106.6;16013.0
606;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;6935;112.3;16192.0
607;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;6754;106.9;15824.0
608;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;7465;117.9;15791.0
609;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;8017;123.3;15382.0
610;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;8238;126.8;15387.0
611;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;8601;127.1;14773.0
612;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2009;567;14.4;25428.0
613;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2010;578;16.0;27698.0
614;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2011;634;14.6;22979.0
615;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2012;597;14.6;24420.0
616;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2013;604;15.3;25314.0
617;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2014;678;18.5;27343.0
618;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2015;633;16.8;26515.0
619;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2016;773;18.7;24162.0
620;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2017;856;20.2;23612.0
621;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2018;993;21.3;21422.0
622;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2019;1072;23.4;21811.0
623;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: >= 100 werkzame pers.;2020;1165;24.9;21382.0
624;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
625;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
626;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
627;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
628;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
629;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
630;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
631;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
632;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
633;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
634;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
635;A Landbouw, bosbouw en visserij;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
636;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2009;6221;139.1;22358.0
637;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2010;6328;144.0;22760.0
638;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2011;5440;118.4;21764.0
639;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2012;4919;104.5;21242.0
640;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2013;5023;106.6;21218.0
641;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2014;5183;111.2;21446.0
642;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2015;5334;115.6;21674.0
643;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2016;5816;123.0;21149.0
644;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2017;6114;125.4;20505.0
645;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2018;6978;139.5;19993.0
646;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2019;7400;153.6;20755.0
647;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 0 tot 4 jaar;2020;7309;140.9;19273.0
648;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2009;18880;288.0;15256.0
649;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2010;17748;281.3;15852.0
650;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2011;17632;288.3;16351.0
651;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2012;17350;284.7;16407.0
652;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2013;16198;266.9;16475.0
653;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2014;14779;245.1;16583.0
654;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2015;15183;254.4;16758.0
655;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2016;15586;260.3;16701.0
656;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2017;15227;253.6;16654.0
657;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2018;14545;239.9;16493.0
658;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2019;14961;243.0;16244.0
659;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 4 tot 10 jaar;2020;15841;245.3;15483.0
660;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2009;20104;206.3;10263.0
661;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2010;21918;220.5;10061.0
662;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2011;23384;247.5;10582.0
663;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2012;24248;255.0;10515.0
664;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2013;25661;275.0;10715.0
665;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2014;27582;303.4;11000.0
666;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2015;28691;313.1;10914.0
667;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2016;29699;324.1;10913.0
668;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2017;32319;358.8;11103.0
669;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2018;34245;380.2;11102.0
670;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2019;34491;374.5;10859.0
671;A Landbouw, bosbouw en visserij;Leeftijd bestelauto: 10 jaar en ouder;2020;34978;354.3;10129.0
672;B Delfstoffenwinning;Totaal;2009;254;5.6;22092.0
673;B Delfstoffenwinning;Totaal;2010;246;5.2;21226.0
674;B Delfstoffenwinning;Totaal;2011;435;8.5;19644.0
675;B Delfstoffenwinning;Totaal;2012;242;4.6;19200.0
676;B Delfstoffenwinning;Totaal;2013;276;5.5;19968.0
677;B Delfstoffenwinning;Totaal;2014;337;6.5;19143.0
678;B Delfstoffenwinning;Totaal;2015;290;5.3;18150.0
679;B Delfstoffenwinning;Totaal;2016;331;6.7;20194.0
680;B Delfstoffenwinning;Totaal;2017;349;6.5;18698.0
681;B Delfstoffenwinning;Totaal;2018;398;7.1;17751.0
682;B Delfstoffenwinning;Totaal;2019;406;7.5;18578.0
683;B Delfstoffenwinning;Totaal;2020;425;7.4;17294.0
684;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;111;;
685;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;92;;
686;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;282;5.4;19206.0
687;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;106;2.1;19530.0
688;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;98;1.5;15525.0
689;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;126;2.1;16477.0
690;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;100;1.5;15318.0
691;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;109;2.1;19291.0
692;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;119;2.1;17335.0
693;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;124;1.9;15058.0
694;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;107;1.6;14994.0
695;B Delfstoffenwinning;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;121;1.8;15172.0
696;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;83;;
697;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;108;;
698;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;103;;
699;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;98;2.0;20809.0
700;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;122;2.7;22385.0
701;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;118;2.4;19921.0
702;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;126;2.4;19437.0
703;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;107;1.9;17977.0
704;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;105;1.8;17251.0
705;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;133;2.6;19432.0
706;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;146;2.8;19171.0
707;B Delfstoffenwinning;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;138;2.2;15863.0
708;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2009;60;;
709;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2010;46;;
710;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2011;50;;
711;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2012;38;0.5;14127.0
712;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2013;56;1.3;22479.0
713;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2014;93;2.0;21770.0
714;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2015;64;1.3;20041.0
715;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2016;115;2.7;23113.0
716;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2017;125;2.7;21210.0
717;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2018;141;2.6;18534.0
718;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2019;153;3.1;20519.0
719;B Delfstoffenwinning;Bedrijfsgrootte: >= 100 werkzame pers.;2020;166;3.3;20032.0
720;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
721;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
722;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
723;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
724;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
725;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
726;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
727;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
728;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
729;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
730;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
731;B Delfstoffenwinning;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
732;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2009;102;;
733;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2010;92;;
734;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2011;205;4.3;21116.0
735;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2012;82;2.1;25495.0
736;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2013;102;2.8;27589.0
737;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2014;144;3.5;24223.0
738;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2015;106;2.4;22655.0
739;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2016;129;3.3;25803.0
740;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2017;129;3.1;24231.0
741;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2018;150;3.2;21663.0
742;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2019;164;3.9;23975.0
743;B Delfstoffenwinning;Leeftijd bestelauto: 0 tot 4 jaar;2020;162;3.3;20464.0
744;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2009;93;;
745;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2010;93;;
746;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2011;166;3.5;21109.0
747;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2012;109;1.9;17856.0
748;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2013;108;1.9;17182.0
749;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2014;115;1.9;16939.0
750;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2015;114;2.1;18010.0
751;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2016;125;2.4;19550.0
752;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2017;129;2.4;18539.0
753;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2018;139;2.6;18877.0
754;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2019;150;2.7;17740.0
755;B Delfstoffenwinning;Leeftijd bestelauto: 4 tot 10 jaar;2020;156;2.8;18001.0
756;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2009;59;;
757;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2010;61;;
758;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2011;64;;
759;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2012;51;0.6;11951.0
760;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2013;66;0.8;12751.0
761;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2014;78;1.0;13015.0
762;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2015;70;0.8;11556.0
763;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2016;77;0.9;11842.0
764;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2017;91;1.0;11079.0
765;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2018;109;1.2;10933.0
766;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2019;92;0.9;10325.0
767;B Delfstoffenwinning;Leeftijd bestelauto: 10 jaar en ouder;2020;107;1.2;11464.0
768;C Industrie;Totaal;2009;64573;1314.0;20350.0
769;C Industrie;Totaal;2010;65143;1315.6;20195.0
770;C Industrie;Totaal;2011;66438;1331.1;20035.0
771;C Industrie;Totaal;2012;65272;1309.1;20055.0
772;C Industrie;Totaal;2013;65915;1309.3;19863.0
773;C Industrie;Totaal;2014;64850;1292.6;19932.0
774;C Industrie;Totaal;2015;64704;1293.3;19988.0
775;C Industrie;Totaal;2016;67964;1355.2;19940.0
776;C Industrie;Totaal;2017;69684;1395.8;20030.0
777;C Industrie;Totaal;2018;73797;1450.4;19654.0
778;C Industrie;Totaal;2019;75383;1477.9;19605.0
779;C Industrie;Totaal;2020;76698;1445.0;18840.0
780;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;30243;539.2;17830.0
781;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;31988;572.9;17909.0
782;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;32461;585.8;18045.0
783;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;32148;576.5;17933.0
784;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;32335;574.2;17759.0
785;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;32705;579.7;17726.0
786;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;33870;608.2;17955.0
787;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;35711;645.1;18066.0
788;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;36968;661.1;17882.0
789;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;38482;672.3;17471.0
790;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;40054;699.1;17454.0
791;C Industrie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;40914;681.5;16657.0
792;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;22019;522.0;23705.0
793;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;21358;503.5;23575.0
794;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;22123;507.9;22956.0
795;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;21292;493.5;23178.0
796;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;21322;490.0;22982.0
797;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;20287;468.2;23080.0
798;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;19431;448.6;23089.0
799;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;20466;468.3;22882.0
800;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;21645;497.5;22986.0
801;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;22495;512.0;22761.0
802;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;22592;512.6;22688.0
803;C Industrie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;22554;494.1;21908.0
804;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2009;12311;252.8;20537.0
805;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2010;11797;239.2;20274.0
806;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2011;11854;237.5;20033.0
807;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2012;11832;239.1;20204.0
808;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2013;12258;245.0;19990.0
809;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2014;11858;244.7;20633.0
810;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2015;11403;236.5;20740.0
811;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2016;11787;241.8;20514.0
812;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2017;11071;237.2;21425.0
813;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2018;12820;266.1;20757.0
814;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2019;12737;266.2;20903.0
815;C Industrie;Bedrijfsgrootte: >= 100 werkzame pers.;2020;13230;269.4;20361.0
816;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
817;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
