ID;BrandstofsoortVoertuigen;GewichtBedrijfsklaarVoertuig;LeeftijdVoertuig;Perioden;KilometersNederlandseBestelautoS_1;GemiddeldJaarkilometrage_2;NederlandseBestelautoSInGebruik_3
798;Benzine/overige;<=1305 kg;17 jaar;2015;3.6;7292;499
799;Benzine/overige;<=1305 kg;17 jaar;2016;3.8;7269;522
800;Benzine/overige;<=1305 kg;17 jaar;2017;3.4;6822;492
801;Benzine/overige;<=1305 kg;17 jaar;2018;3.6;7268;495
802;Benzine/overige;<=1305 kg;17 jaar;2019;3.4;7215;472
803;Benzine/overige;<=1305 kg;17 jaar;2020;3.4;6543;521
804;Benzine/overige;<=1305 kg;18 jaar;2015;4.5;7441;607
805;Benzine/overige;<=1305 kg;18 jaar;2016;3.3;7028;472
806;Benzine/overige;<=1305 kg;18 jaar;2017;3.4;6884;489
807;Benzine/overige;<=1305 kg;18 jaar;2018;3.2;6973;462
808;Benzine/overige;<=1305 kg;18 jaar;2019;3.0;6472;467
809;Benzine/overige;<=1305 kg;18 jaar;2020;2.9;6356;460
810;Benzine/overige;<=1305 kg;19 jaar;2015;2.9;8075;354
811;Benzine/overige;<=1305 kg;19 jaar;2016;4.0;7319;545
812;Benzine/overige;<=1305 kg;19 jaar;2017;3.1;7231;431
813;Benzine/overige;<=1305 kg;19 jaar;2018;3.3;7317;451
814;Benzine/overige;<=1305 kg;19 jaar;2019;2.8;6476;431
815;Benzine/overige;<=1305 kg;19 jaar;2020;2.8;6329;442
816;Benzine/overige;<=1305 kg;20 jaar;2015;1.0;5364;190
817;Benzine/overige;<=1305 kg;20 jaar;2016;2.5;7751;318
818;Benzine/overige;<=1305 kg;20 jaar;2017;3.6;7188;496
819;Benzine/overige;<=1305 kg;20 jaar;2018;2.5;6500;387
820;Benzine/overige;<=1305 kg;20 jaar;2019;3.2;7785;407
821;Benzine/overige;<=1305 kg;20 jaar;2020;2.4;6004;392
822;Benzine/overige;<=1305 kg;21 jaar of ouder;2015;25.7;3799;6776
823;Benzine/overige;<=1305 kg;21 jaar of ouder;2016;23.3;3541;6568
824;Benzine/overige;<=1305 kg;21 jaar of ouder;2017;21.9;3327;6597
825;Benzine/overige;<=1305 kg;21 jaar of ouder;2018;24.7;3643;6766
826;Benzine/overige;<=1305 kg;21 jaar of ouder;2019;25.0;3606;6947
827;Benzine/overige;<=1305 kg;21 jaar of ouder;2020;25.9;3568;7249
828;Benzine/overige;1306 - 1760 kg;Totaal;2015;99.0;7645;12950
829;Benzine/overige;1306 - 1760 kg;Totaal;2016;104.1;7593;13711
830;Benzine/overige;1306 - 1760 kg;Totaal;2017;125.6;8452;14855
831;Benzine/overige;1306 - 1760 kg;Totaal;2018;140.9;8540;16502
832;Benzine/overige;1306 - 1760 kg;Totaal;2019;170.8;9130;18702
833;Benzine/overige;1306 - 1760 kg;Totaal;2020;182.7;8752;20871
834;Benzine/overige;1306 - 1760 kg;0 jaar;2015;4.4;6908;632
835;Benzine/overige;1306 - 1760 kg;0 jaar;2016;6.1;7243;838
836;Benzine/overige;1306 - 1760 kg;0 jaar;2017;17.7;14713;1203
837;Benzine/overige;1306 - 1760 kg;0 jaar;2018;14.1;10071;1400
838;Benzine/overige;1306 - 1760 kg;0 jaar;2019;18.1;10253;1766
839;Benzine/overige;1306 - 1760 kg;0 jaar;2020;11.2;7927;1407
840;Benzine/overige;1306 - 1760 kg;1 jaar;2015;15.0;14418;1041
841;Benzine/overige;1306 - 1760 kg;1 jaar;2016;7.8;13407;584
842;Benzine/overige;1306 - 1760 kg;1 jaar;2017;12.4;14564;849
843;Benzine/overige;1306 - 1760 kg;1 jaar;2018;24.9;20554;1213
844;Benzine/overige;1306 - 1760 kg;1 jaar;2019;28.5;19859;1433
845;Benzine/overige;1306 - 1760 kg;1 jaar;2020;32.1;18033;1779
846;Benzine/overige;1306 - 1760 kg;2 jaar;2015;7.2;13811;524
847;Benzine/overige;1306 - 1760 kg;2 jaar;2016;13.8;13366;1036
848;Benzine/overige;1306 - 1760 kg;2 jaar;2017;7.0;11987;581
849;Benzine/overige;1306 - 1760 kg;2 jaar;2018;11.6;13567;858
850;Benzine/overige;1306 - 1760 kg;2 jaar;2019;23.1;18901;1224
851;Benzine/overige;1306 - 1760 kg;2 jaar;2020;25.4;17423;1460
852;Benzine/overige;1306 - 1760 kg;3 jaar;2015;11.9;14331;832
853;Benzine/overige;1306 - 1760 kg;3 jaar;2016;7.0;13160;531
854;Benzine/overige;1306 - 1760 kg;3 jaar;2017;12.2;13250;922
855;Benzine/overige;1306 - 1760 kg;3 jaar;2018;6.3;10418;600
856;Benzine/overige;1306 - 1760 kg;3 jaar;2019;11.2;12871;868
857;Benzine/overige;1306 - 1760 kg;3 jaar;2020;16.2;12652;1284
858;Benzine/overige;1306 - 1760 kg;4 jaar;2015;6.2;13436;462
859;Benzine/overige;1306 - 1760 kg;4 jaar;2016;10.5;12522;840
860;Benzine/overige;1306 - 1760 kg;4 jaar;2017;6.2;11365;547
861;Benzine/overige;1306 - 1760 kg;4 jaar;2018;9.6;10669;903
862;Benzine/overige;1306 - 1760 kg;4 jaar;2019;6.2;10051;617
863;Benzine/overige;1306 - 1760 kg;4 jaar;2020;9.8;10599;920
864;Benzine/overige;1306 - 1760 kg;5 jaar;2015;5.3;11462;463
865;Benzine/overige;1306 - 1760 kg;5 jaar;2016;5.6;11102;504
866;Benzine/overige;1306 - 1760 kg;5 jaar;2017;9.3;10710;867
867;Benzine/overige;1306 - 1760 kg;5 jaar;2018;5.7;9621;588
868;Benzine/overige;1306 - 1760 kg;5 jaar;2019;9.0;9986;901
869;Benzine/overige;1306 - 1760 kg;5 jaar;2020;6.2;8984;694
870;Benzine/overige;1306 - 1760 kg;6 jaar;2015;4.7;10754;435
871;Benzine/overige;1306 - 1760 kg;6 jaar;2016;5.7;11507;496
872;Benzine/overige;1306 - 1760 kg;6 jaar;2017;6.1;10791;562
873;Benzine/overige;1306 - 1760 kg;6 jaar;2018;9.1;9770;929
874;Benzine/overige;1306 - 1760 kg;6 jaar;2019;6.3;8921;707
875;Benzine/overige;1306 - 1760 kg;6 jaar;2020;9.2;9069;1019
876;Benzine/overige;1306 - 1760 kg;7 jaar;2015;4.7;11050;421
877;Benzine/overige;1306 - 1760 kg;7 jaar;2016;5.1;10427;492
878;Benzine/overige;1306 - 1760 kg;7 jaar;2017;5.6;10299;542
879;Benzine/overige;1306 - 1760 kg;7 jaar;2018;6.4;10134;635
880;Benzine/overige;1306 - 1760 kg;7 jaar;2019;9.2;9350;986
881;Benzine/overige;1306 - 1760 kg;7 jaar;2020;6.8;8956;760
882;Benzine/overige;1306 - 1760 kg;8 jaar;2015;2.2;11114;197
883;Benzine/overige;1306 - 1760 kg;8 jaar;2016;5.1;10443;484
884;Benzine/overige;1306 - 1760 kg;8 jaar;2017;5.6;10247;543
885;Benzine/overige;1306 - 1760 kg;8 jaar;2018;5.9;9898;596
886;Benzine/overige;1306 - 1760 kg;8 jaar;2019;7.0;10066;699
887;Benzine/overige;1306 - 1760 kg;8 jaar;2020;9.0;8663;1041
888;Benzine/overige;1306 - 1760 kg;9 jaar;2015;1.8;9086;196
889;Benzine/overige;1306 - 1760 kg;9 jaar;2016;2.1;9286;221
890;Benzine/overige;1306 - 1760 kg;9 jaar;2017;5.4;10354;526
891;Benzine/overige;1306 - 1760 kg;9 jaar;2018;6.0;9629;624
892;Benzine/overige;1306 - 1760 kg;9 jaar;2019;6.3;9664;650
893;Benzine/overige;1306 - 1760 kg;9 jaar;2020;7.0;8691;802
894;Benzine/overige;1306 - 1760 kg;10 jaar;2015;2.3;9718;235
895;Benzine/overige;1306 - 1760 kg;10 jaar;2016;2.0;8060;251
896;Benzine/overige;1306 - 1760 kg;10 jaar;2017;2.3;9246;251
897;Benzine/overige;1306 - 1760 kg;10 jaar;2018;5.7;10243;559
898;Benzine/overige;1306 - 1760 kg;10 jaar;2019;6.5;9262;704
899;Benzine/overige;1306 - 1760 kg;10 jaar;2020;6.1;8620;708
900;Benzine/overige;1306 - 1760 kg;11 jaar;2015;2.0;9255;211
901;Benzine/overige;1306 - 1760 kg;11 jaar;2016;2.5;9683;262
902;Benzine/overige;1306 - 1760 kg;11 jaar;2017;2.4;8790;277
903;Benzine/overige;1306 - 1760 kg;11 jaar;2018;2.4;8690;273
904;Benzine/overige;1306 - 1760 kg;11 jaar;2019;5.8;9559;609
905;Benzine/overige;1306 - 1760 kg;11 jaar;2020;6.6;8674;761
906;Benzine/overige;1306 - 1760 kg;12 jaar;2015;1.6;9657;165
907;Benzine/overige;1306 - 1760 kg;12 jaar;2016;2.1;9243;225
908;Benzine/overige;1306 - 1760 kg;12 jaar;2017;2.6;9456;280
909;Benzine/overige;1306 - 1760 kg;12 jaar;2018;2.7;8507;312
910;Benzine/overige;1306 - 1760 kg;12 jaar;2019;2.4;8173;296
911;Benzine/overige;1306 - 1760 kg;12 jaar;2020;5.6;8631;649
912;Benzine/overige;1306 - 1760 kg;13 jaar;2015;1.1;11354;96
913;Benzine/overige;1306 - 1760 kg;13 jaar;2016;1.6;9355;167
914;Benzine/overige;1306 - 1760 kg;13 jaar;2017;2.1;9086;227
915;Benzine/overige;1306 - 1760 kg;13 jaar;2018;2.7;8960;299
916;Benzine/overige;1306 - 1760 kg;13 jaar;2019;2.7;8221;332
917;Benzine/overige;1306 - 1760 kg;13 jaar;2020;2.5;7769;320
918;Benzine/overige;1306 - 1760 kg;14 jaar;2015;1.3;8502;157
919;Benzine/overige;1306 - 1760 kg;14 jaar;2016;0.9;10651;89
920;Benzine/overige;1306 - 1760 kg;14 jaar;2017;1.6;9354;167
921;Benzine/overige;1306 - 1760 kg;14 jaar;2018;2.1;8920;232
922;Benzine/overige;1306 - 1760 kg;14 jaar;2019;2.8;8706;325
923;Benzine/overige;1306 - 1760 kg;14 jaar;2020;2.8;7609;362
924;Benzine/overige;1306 - 1760 kg;15 jaar;2015;1.9;8119;237
925;Benzine/overige;1306 - 1760 kg;15 jaar;2016;1.4;9671;140
926;Benzine/overige;1306 - 1760 kg;15 jaar;2017;0.7;8748;81
927;Benzine/overige;1306 - 1760 kg;15 jaar;2018;1.2;7358;167
928;Benzine/overige;1306 - 1760 kg;15 jaar;2019;2.0;8287;241
929;Benzine/overige;1306 - 1760 kg;15 jaar;2020;2.7;7866;340
930;Benzine/overige;1306 - 1760 kg;16 jaar;2015;1.7;8118;212
931;Benzine/overige;1306 - 1760 kg;16 jaar;2016;1.9;8565;218
932;Benzine/overige;1306 - 1760 kg;16 jaar;2017;1.6;12975;125
933;Benzine/overige;1306 - 1760 kg;16 jaar;2018;0.6;8920;71
934;Benzine/overige;1306 - 1760 kg;16 jaar;2019;1.2;7364;160
935;Benzine/overige;1306 - 1760 kg;16 jaar;2020;1.9;7509;250
936;Benzine/overige;1306 - 1760 kg;17 jaar;2015;1.3;7190;181
937;Benzine/overige;1306 - 1760 kg;17 jaar;2016;1.5;7579;194
938;Benzine/overige;1306 - 1760 kg;17 jaar;2017;1.6;8153;196
939;Benzine/overige;1306 - 1760 kg;17 jaar;2018;1.0;8864;117
940;Benzine/overige;1306 - 1760 kg;17 jaar;2019;0.6;9324;64
941;Benzine/overige;1306 - 1760 kg;17 jaar;2020;1.1;6738;158
942;Benzine/overige;1306 - 1760 kg;18 jaar;2015;2.4;7379;323
943;Benzine/overige;1306 - 1760 kg;18 jaar;2016;1.2;7130;162
944;Benzine/overige;1306 - 1760 kg;18 jaar;2017;1.3;7144;176
945;Benzine/overige;1306 - 1760 kg;18 jaar;2018;1.4;8157;166
946;Benzine/overige;1306 - 1760 kg;18 jaar;2019;0.9;8462;111
947;Benzine/overige;1306 - 1760 kg;18 jaar;2020;0.4;6842;63
948;Benzine/overige;1306 - 1760 kg;19 jaar;2015;1.7;7147;232
949;Benzine/overige;1306 - 1760 kg;19 jaar;2016;2.1;7154;300
950;Benzine/overige;1306 - 1760 kg;19 jaar;2017;1.0;6464;148
951;Benzine/overige;1306 - 1760 kg;19 jaar;2018;1.1;6887;161
952;Benzine/overige;1306 - 1760 kg;19 jaar;2019;1.1;7343;151
953;Benzine/overige;1306 - 1760 kg;19 jaar;2020;0.8;8240;100
954;Benzine/overige;1306 - 1760 kg;20 jaar;2015;0.5;5135;103
955;Benzine/overige;1306 - 1760 kg;20 jaar;2016;1.4;6694;207
956;Benzine/overige;1306 - 1760 kg;20 jaar;2017;2.0;7139;279
957;Benzine/overige;1306 - 1760 kg;20 jaar;2018;0.8;6015;136
958;Benzine/overige;1306 - 1760 kg;20 jaar;2019;0.8;5223;147
959;Benzine/overige;1306 - 1760 kg;20 jaar;2020;0.9;6777;138
960;Benzine/overige;1306 - 1760 kg;21 jaar of ouder;2015;17.9;3196;5595
961;Benzine/overige;1306 - 1760 kg;21 jaar of ouder;2016;16.8;3068;5470
962;Benzine/overige;1306 - 1760 kg;21 jaar of ouder;2017;19.0;3449;5506
963;Benzine/overige;1306 - 1760 kg;21 jaar of ouder;2018;19.6;3465;5663
964;Benzine/overige;1306 - 1760 kg;21 jaar of ouder;2019;18.9;3315;5711
965;Benzine/overige;1306 - 1760 kg;21 jaar of ouder;2020;18.4;3138;5856
966;Benzine/overige;>= 1761 kg;Totaal;2015;236.7;10907;21701
967;Benzine/overige;>= 1761 kg;Totaal;2016;247.4;11147;22196
968;Benzine/overige;>= 1761 kg;Totaal;2017;272.2;11715;23231
969;Benzine/overige;>= 1761 kg;Totaal;2018;296.5;12052;24597
970;Benzine/overige;>= 1761 kg;Totaal;2019;319.5;12080;26450
971;Benzine/overige;>= 1761 kg;Totaal;2020;324.0;11171;29003
972;Benzine/overige;>= 1761 kg;0 jaar;2015;14.8;17271;858
973;Benzine/overige;>= 1761 kg;0 jaar;2016;14.2;14257;996
974;Benzine/overige;>= 1761 kg;0 jaar;2017;23.1;16897;1368
975;Benzine/overige;>= 1761 kg;0 jaar;2018;21.7;15572;1391
976;Benzine/overige;>= 1761 kg;0 jaar;2019;22.8;12921;1768
977;Benzine/overige;>= 1761 kg;0 jaar;2020;22.5;9588;2342
978;Benzine/overige;>= 1761 kg;1 jaar;2015;26.2;26087;1003
979;Benzine/overige;>= 1761 kg;1 jaar;2016;23.2;26803;867
980;Benzine/overige;>= 1761 kg;1 jaar;2017;28.7;28773;996
981;Benzine/overige;>= 1761 kg;1 jaar;2018;38.1;27692;1375
982;Benzine/overige;>= 1761 kg;1 jaar;2019;37.7;26265;1436
983;Benzine/overige;>= 1761 kg;1 jaar;2020;37.5;20460;1833
984;Benzine/overige;>= 1761 kg;2 jaar;2015;16.4;22992;714
985;Benzine/overige;>= 1761 kg;2 jaar;2016;25.9;25356;1022
986;Benzine/overige;>= 1761 kg;2 jaar;2017;22.2;24908;891
987;Benzine/overige;>= 1761 kg;2 jaar;2018;28.7;28008;1026
988;Benzine/overige;>= 1761 kg;2 jaar;2019;36.2;25543;1416
989;Benzine/overige;>= 1761 kg;2 jaar;2020;34.0;23047;1476
990;Benzine/overige;>= 1761 kg;3 jaar;2015;17.9;22756;788
991;Benzine/overige;>= 1761 kg;3 jaar;2016;16.1;22155;728
992;Benzine/overige;>= 1761 kg;3 jaar;2017;24.9;23804;1047
993;Benzine/overige;>= 1761 kg;3 jaar;2018;21.2;23393;908
994;Benzine/overige;>= 1761 kg;3 jaar;2019;26.3;25044;1049
995;Benzine/overige;>= 1761 kg;3 jaar;2020;32.7;22680;1443
996;Benzine/overige;>= 1761 kg;4 jaar;2015;14.7;19276;765
997;Benzine/overige;>= 1761 kg;4 jaar;2016;17.1;22165;773
998;Benzine/overige;>= 1761 kg;4 jaar;2017;15.6;21308;731
999;Benzine/overige;>= 1761 kg;4 jaar;2018;23.4;22354;1048
1000;Benzine/overige;>= 1761 kg;4 jaar;2019;20.3;21961;926
1001;Benzine/overige;>= 1761 kg;4 jaar;2020;23.2;21564;1076
1002;Benzine/overige;>= 1761 kg;5 jaar;2015;13.1;18725;700
1003;Benzine/overige;>= 1761 kg;5 jaar;2016;14.2;19069;743
1004;Benzine/overige;>= 1761 kg;5 jaar;2017;15.3;19565;780
1005;Benzine/overige;>= 1761 kg;5 jaar;2018;15.3;20472;749
1006;Benzine/overige;>= 1761 kg;5 jaar;2019;22.7;21535;1056
1007;Benzine/overige;>= 1761 kg;5 jaar;2020;18.5;19848;930
1008;Benzine/overige;>= 1761 kg;6 jaar;2015;11.3;16820;673
1009;Benzine/overige;>= 1761 kg;6 jaar;2016;12.5;18231;688
1010;Benzine/overige;>= 1761 kg;6 jaar;2017;13.4;18640;721
1011;Benzine/overige;>= 1761 kg;6 jaar;2018;14.2;17272;825
1012;Benzine/overige;>= 1761 kg;6 jaar;2019;14.4;19172;752
1013;Benzine/overige;>= 1761 kg;6 jaar;2020;19.7;18476;1065
1014;Benzine/overige;>= 1761 kg;7 jaar;2015;12.8;16151;792
1015;Benzine/overige;>= 1761 kg;7 jaar;2016;10.8;16318;659
1016;Benzine/overige;>= 1761 kg;7 jaar;2017;11.5;17243;669
1017;Benzine/overige;>= 1761 kg;7 jaar;2018;13.0;17699;734
1018;Benzine/overige;>= 1761 kg;7 jaar;2019;13.8;16927;813
1019;Benzine/overige;>= 1761 kg;7 jaar;2020;12.3;16776;736
1020;Benzine/overige;>= 1761 kg;8 jaar;2015;10.7;13423;799
1021;Benzine/overige;>= 1761 kg;8 jaar;2016;11.9;15125;788
1022;Benzine/overige;>= 1761 kg;8 jaar;2017;9.9;15218;649
1023;Benzine/overige;>= 1761 kg;8 jaar;2018;10.5;16221;649
1024;Benzine/overige;>= 1761 kg;8 jaar;2019;12.4;16909;736
1025;Benzine/overige;>= 1761 kg;8 jaar;2020;11.6;15722;741
1026;Benzine/overige;>= 1761 kg;9 jaar;2015;5.5;11619;472
1027;Benzine/overige;>= 1761 kg;9 jaar;2016;10.1;13092;772
1028;Benzine/overige;>= 1761 kg;9 jaar;2017;10.5;13791;765
1029;Benzine/overige;>= 1761 kg;9 jaar;2018;9.3;14334;650
1030;Benzine/overige;>= 1761 kg;9 jaar;2019;10.1;16092;629
1031;Benzine/overige;>= 1761 kg;9 jaar;2020;10.5;13684;764
1032;Benzine/overige;>= 1761 kg;10 jaar;2015;6.3;10377;609
1033;Benzine/overige;>= 1761 kg;10 jaar;2016;5.0;11124;451
1034;Benzine/overige;>= 1761 kg;10 jaar;2017;9.3;12471;744
1035;Benzine/overige;>= 1761 kg;10 jaar;2018;9.9;13305;744
1036;Benzine/overige;>= 1761 kg;10 jaar;2019;8.6;13450;637
1037;Benzine/overige;>= 1761 kg;10 jaar;2020;9.0;14581;617
1038;Benzine/overige;>= 1761 kg;11 jaar;2015;8.0;10690;750
1039;Benzine/overige;>= 1761 kg;11 jaar;2016;6.0;9994;603
1040;Benzine/overige;>= 1761 kg;11 jaar;2017;4.9;11100;437
1041;Benzine/overige;>= 1761 kg;11 jaar;2018;8.6;11973;722
1042;Benzine/overige;>= 1761 kg;11 jaar;2019;9.1;12326;740
1043;Benzine/overige;>= 1761 kg;11 jaar;2020;8.1;12789;633
1044;Benzine/overige;>= 1761 kg;12 jaar;2015;7.7;11004;696
1045;Benzine/overige;>= 1761 kg;12 jaar;2016;7.4;10289;720
1046;Benzine/overige;>= 1761 kg;12 jaar;2017;5.8;9991;585
1047;Benzine/overige;>= 1761 kg;12 jaar;2018;4.2;9658;434
1048;Benzine/overige;>= 1761 kg;12 jaar;2019;8.4;11751;711
1049;Benzine/overige;>= 1761 kg;12 jaar;2020;8.2;11343;726
1050;Benzine/overige;>= 1761 kg;13 jaar;2015;6.4;10492;613
1051;Benzine/overige;>= 1761 kg;13 jaar;2016;8.0;12165;661
1052;Benzine/overige;>= 1761 kg;13 jaar;2017;7.2;10592;678
1053;Benzine/overige;>= 1761 kg;13 jaar;2018;5.3;9226;572
1054;Benzine/overige;>= 1761 kg;13 jaar;2019;4.3;9872;437
1055;Benzine/overige;>= 1761 kg;13 jaar;2020;7.0;9953;704
1056;Benzine/overige;>= 1761 kg;14 jaar;2015;3.8;10571;358
1057;Benzine/overige;>= 1761 kg;14 jaar;2016;6.0;10462;576
1058;Benzine/overige;>= 1761 kg;14 jaar;2017;7.9;12138;649
1059;Benzine/overige;>= 1761 kg;14 jaar;2018;7.4;11312;654
1060;Benzine/overige;>= 1761 kg;14 jaar;2019;5.0;8917;563
1061;Benzine/overige;>= 1761 kg;14 jaar;2020;3.6;8336;437
1062;Benzine/overige;>= 1761 kg;15 jaar;2015;4.8;10768;447
1063;Benzine/overige;>= 1761 kg;15 jaar;2016;3.4;9768;347
1064;Benzine/overige;>= 1761 kg;15 jaar;2017;5.5;9908;551
1065;Benzine/overige;>= 1761 kg;15 jaar;2018;6.8;10706;637
1066;Benzine/overige;>= 1761 kg;15 jaar;2019;6.8;10330;657
1067;Benzine/overige;>= 1761 kg;15 jaar;2020;4.6;7976;573
1068;Benzine/overige;>= 1761 kg;16 jaar;2015;5.6;10733;520
1069;Benzine/overige;>= 1761 kg;16 jaar;2016;4.3;10150;424
1070;Benzine/overige;>= 1761 kg;16 jaar;2017;3.3;9680;338
1071;Benzine/overige;>= 1761 kg;16 jaar;2018;5.1;9453;536
1072;Benzine/overige;>= 1761 kg;16 jaar;2019;6.5;10336;628
1073;Benzine/overige;>= 1761 kg;16 jaar;2020;6.2;9379;656
1074;Benzine/overige;>= 1761 kg;17 jaar;2015;4.9;9390;523
1075;Benzine/overige;>= 1761 kg;17 jaar;2016;5.0;10164;496
1076;Benzine/overige;>= 1761 kg;17 jaar;2017;4.1;10420;392
1077;Benzine/overige;>= 1761 kg;17 jaar;2018;3.1;9344;330
1078;Benzine/overige;>= 1761 kg;17 jaar;2019;4.6;8948;515
1079;Benzine/overige;>= 1761 kg;17 jaar;2020;6.0;9719;615
1080;Benzine/overige;>= 1761 kg;18 jaar;2015;4.9;9385;519
1081;Benzine/overige;>= 1761 kg;18 jaar;2016;4.4;9074;485
1082;Benzine/overige;>= 1761 kg;18 jaar;2017;4.6;9926;464
1083;Benzine/overige;>= 1761 kg;18 jaar;2018;3.5;9351;376
1084;Benzine/overige;>= 1761 kg;18 jaar;2019;2.8;8713;319
1085;Benzine/overige;>= 1761 kg;18 jaar;2020;4.0;8083;499
1086;Benzine/overige;>= 1761 kg;19 jaar;2015;3.7;8721;424
1087;Benzine/overige;>= 1761 kg;19 jaar;2016;4.2;8831;481
1088;Benzine/overige;>= 1761 kg;19 jaar;2017;4.1;8902;464
1089;Benzine/overige;>= 1761 kg;19 jaar;2018;3.8;8715;437
1090;Benzine/overige;>= 1761 kg;19 jaar;2019;3.1;8675;358
1091;Benzine/overige;>= 1761 kg;19 jaar;2020;2.4;7549;317
1092;Benzine/overige;>= 1761 kg;20 jaar;2015;2.8;7125;398
1093;Benzine/overige;>= 1761 kg;20 jaar;2016;3.5;9072;389
1094;Benzine/overige;>= 1761 kg;20 jaar;2017;3.9;8612;456
1095;Benzine/overige;>= 1761 kg;20 jaar;2018;3.9;8667;449
1096;Benzine/overige;>= 1761 kg;20 jaar;2019;3.2;7790;414
1097;Benzine/overige;>= 1761 kg;20 jaar;2020;2.8;8028;348
1098;Benzine/overige;>= 1761 kg;21 jaar of ouder;2015;34.3;4137;8280
1099;Benzine/overige;>= 1761 kg;21 jaar of ouder;2016;33.9;3972;8527
1100;Benzine/overige;>= 1761 kg;21 jaar of ouder;2017;36.5;4124;8856
1101;Benzine/overige;>= 1761 kg;21 jaar of ouder;2018;39.3;4203;9351
1102;Benzine/overige;>= 1761 kg;21 jaar of ouder;2019;40.3;4076;9890
1103;Benzine/overige;>= 1761 kg;21 jaar of ouder;2020;39.6;3781;10472
1104;Diesel;Totaal;Totaal;2015;16116.9;18674;863057
1105;Diesel;Totaal;Totaal;2016;16702.9;18675;894406
1106;Diesel;Totaal;Totaal;2017;17180.8;18545;926454
1107;Diesel;Totaal;Totaal;2018;17685.3;18372;962630
1108;Diesel;Totaal;Totaal;2019;18094.4;18270;990402
1109;Diesel;Totaal;Totaal;2020;17503.5;17556;997007
1110;Diesel;Totaal;0 jaar;2015;909.3;16305;55765
1111;Diesel;Totaal;0 jaar;2016;1121.5;16414;68328
1112;Diesel;Totaal;0 jaar;2017;1100.1;15546;70766
1113;Diesel;Totaal;0 jaar;2018;1168.4;15394;75903
1114;Diesel;Totaal;0 jaar;2019;1168.3;16086;72630
1115;Diesel;Totaal;0 jaar;2020;882.7;15492;56976
1116;Diesel;Totaal;1 jaar;2015;1460.1;29293;49845
1117;Diesel;Totaal;1 jaar;2016;1654.8;29273;56530
1118;Diesel;Totaal;1 jaar;2017;1991.2;28510;69844
1119;Diesel;Totaal;1 jaar;2018;2007.9;27632;72667
1120;Diesel;Totaal;1 jaar;2019;2221.7;28698;77417
1121;Diesel;Totaal;1 jaar;2020;2021.3;27225;74246
1122;Diesel;Totaal;2 jaar;2015;1396.3;27934;49986
1123;Diesel;Totaal;2 jaar;2016;1425.3;27899;51087
1124;Diesel;Totaal;2 jaar;2017;1600.3;27411;58383
1125;Diesel;Totaal;2 jaar;2018;1931.6;26922;71748
1126;Diesel;Totaal;2 jaar;2019;1964.8;26469;74230
1127;Diesel;Totaal;2 jaar;2020;1971.0;24940;79027
1128;Diesel;Totaal;3 jaar;2015;1454.4;26170;55575
1129;Diesel;Totaal;3 jaar;2016;1326.8;25962;51104
1130;Diesel;Totaal;3 jaar;2017;1346.7;25622;52562
1131;Diesel;Totaal;3 jaar;2018;1529.6;25339;60366
1132;Diesel;Totaal;3 jaar;2019;1811.6;24792;73072
1133;Diesel;Totaal;3 jaar;2020;1789.6;23747;75363
1134;Diesel;Totaal;4 jaar;2015;1389.9;23820;58349
1135;Diesel;Totaal;4 jaar;2016;1332.5;23715;56185
1136;Diesel;Totaal;4 jaar;2017;1217.3;23509;51782
1137;Diesel;Totaal;4 jaar;2018;1242.6;23078;53842
1138;Diesel;Totaal;4 jaar;2019;1379.6;22428;61511
1139;Diesel;Totaal;4 jaar;2020;1602.2;21802;73487
1140;Diesel;Totaal;5 jaar;2015;1013.7;21448;47262
1141;Diesel;Totaal;5 jaar;2016;1266.3;21845;57966
1142;Diesel;Totaal;5 jaar;2017;1193.0;21435;55656
1143;Diesel;Totaal;5 jaar;2018;1100.5;21263;51755
1144;Diesel;Totaal;5 jaar;2019;1110.0;20576;53948
1145;Diesel;Totaal;5 jaar;2020;1204.2;19803;60809
1146;Diesel;Totaal;6 jaar;2015;896.5;19990;44846
1147;Diesel;Totaal;6 jaar;2016;940.8;20200;46574
1148;Diesel;Totaal;6 jaar;2017;1153.4;20280;56875
1149;Diesel;Totaal;6 jaar;2018;1082.7;19884;54452
1150;Diesel;Totaal;6 jaar;2019;984.1;19388;50759
1151;Diesel;Totaal;6 jaar;2020;985.6;18847;52296
1152;Diesel;Totaal;7 jaar;2015;1329.9;19134;69503
1153;Diesel;Totaal;7 jaar;2016;839.1;19085;43963
1154;Diesel;Totaal;7 jaar;2017;869.9;19108;45524
1155;Diesel;Totaal;7 jaar;2018;1056.7;19037;55510
1156;Diesel;Totaal;7 jaar;2019;976.0;18451;52900
1157;Diesel;Totaal;7 jaar;2020;872.8;17863;48863
1158;Diesel;Totaal;8 jaar;2015;1129.1;18343;61556
1159;Diesel;Totaal;8 jaar;2016;1236.9;18290;67628
1160;Diesel;Totaal;8 jaar;2017;772.9;18095;42712
1161;Diesel;Totaal;8 jaar;2018;794.6;17945;44280
1162;Diesel;Totaal;8 jaar;2019;946.9;17647;53659
1163;Diesel;Totaal;8 jaar;2020;854.7;16967;50375
1164;Diesel;Totaal;9 jaar;2015;748.4;16955;44138
1165;Diesel;Totaal;9 jaar;2016;1043.1;17498;59614
1166;Diesel;Totaal;9 jaar;2017;1125.9;17261;65228
1167;Diesel;Totaal;9 jaar;2018;694.5;16852;41209
