ID;SBI93;Perioden;Ondernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
525;E Productie en distributie van en ..;2005;208.0;44392.9;1145.6;22028.4;1778.9;669.5;1109.4;6704.3;428.6;5037.3;3413.0;3856.8;14354.0;8.2;1949.7;2840.1;13892.5;9010.0;2338.5;22161.9;1708.3;1672.2;15277.4;3504.0;279.9;702.8;-49.8;292.3;277.2;15.0;2.0;2.1;0.1;3325.5;599.9;0.8;2724.8;700.6
526;E Productie en distributie van en ..;2006;254.0;48165.7;1383.7;23051.4;2015.2;765.0;1250.2;6309.6;566.4;6381.8;4357.5;4100.1;15555.2;44.1;1994.7;2635.4;13304.3;11822.5;2809.5;28076.1;2282.9;1602.4;20169.0;4021.7;287.8;744.3;19.3;212.7;244.6;-31.9;0.7;0.8;0.2;3797.8;947.6;12.3;2837.9;1418.2
527;E Productie en distributie van en ..;2007;310.0;49728.5;1464.9;22624.1;2707.6;897.0;1810.6;7517.0;488.3;5910.7;4607.1;4408.9;18620.6;111.9;1903.7;2436.1;14413.4;9209.0;3033.7;28743.5;2245.4;1564.0;21236.1;3698.0;438.5;709.7;65.3;2375.3;2175.6;199.7;-0.3;4.5;4.8;5867.2;569.8;1.1;5296.3;2215.1
528;40 Productie en distributie van ..;1992;86.0;18556.1;475.2;14760.0;464.1;;;853.8;249.3;1513.0;;240.6;4863.2;8.3;66.2;1117.7;8369.0;4131.6;;17682.5;1225.8;1299.2;14064.9;1092.6;;;;;;;-45.8;;;343.9;3.1;2.2;338.6;155.8
529;40 Productie en distributie van ..;1993;79.0;19461.0;487.2;15609.1;481.7;;;783.2;236.9;1587.4;;275.6;5241.1;9.5;53.2;1193.3;8732.4;4231.5;;17952.4;1250.0;1333.7;14216.8;1151.9;;;;;;;26.5;;;480.3;1.5;2.2;476.6;162.3
530;40 Productie en distributie van ..;1994;82.0;19891.1;509.9;16195.5;508.1;;;774.4;219.9;1379.8;;303.5;5431.0;17.8;16.8;1486.5;8749.9;4189.1;;17279.0;1276.0;1359.7;13404.1;1239.2;;;;;;;-16.1;41.8;57.9;513.9;1.3;16.2;496.4;136.7
531;40 Productie en distributie van ..;1995;89.0;21281.7;521.9;17151.5;553.8;;;817.3;198.0;1783.5;;255.7;5793.9;16.7;12.7;1781.4;8655.9;5021.3;;18323.2;1319.0;1480.2;14207.2;1316.7;114.4;875.2;7.5;34.3;;;-12.7;34.9;47.5;585.1;2.7;12.1;570.3;204.2
532;40 Productie en distributie van ..;1996;91.0;22115.7;621.3;17600.8;586.2;;;778.2;196.4;2105.7;;227.0;5214.4;174.1;1215.4;1904.6;7887.1;5720.2;;19095.3;1305.7;1502.2;14942.8;1344.5;87.2;804.7;6.2;30.7;;;61.7;129.9;68.2;725.5;1.6;22.4;701.6;204.1
533;40 Productie en distributie van ..;1997;107.0;22488.2;646.4;17835.6;516.5;;;756.8;226.3;1909.9;;596.6;5416.1;285.8;1411.9;2049.2;7610.3;5714.9;;20938.3;1334.7;1526.3;16792.5;1284.8;94.4;775.5;23.6;65.2;;;55.2;146.8;91.7;747.7;-2.9;15.6;734.9;234.8
534;40 Productie en distributie van ..;1998;116.0;22642.6;653.4;17449.2;747.5;;;638.8;223.8;2257.0;;673.0;6166.9;124.5;1575.7;2289.4;7282.7;5203.4;;19433.1;1376.1;1521.2;15218.0;1317.8;201.1;762.2;19.8;59.3;;;123.5;252.8;129.4;959.3;1.2;11.1;947.0;197.1
535;40 Productie en distributie van ..;1999;126.0;27634.3;453.8;19118.7;399.5;;;1671.8;228.1;4718.3;;1044.1;10344.6;174.5;1532.5;3425.6;6422.8;5734.5;;18248.4;1433.5;1514.4;13692.6;1607.9;210.3;763.1;12.6;49.1;;;1342.9;2202.9;859.9;2459.8;0.3;17.8;2441.7;251.7
536;40 Productie en distributie van ..;2000;119.0;26505.7;621.1;17830.2;566.1;;;1717.3;274.0;4346.6;;1150.5;10825.2;203.5;1633.7;3293.6;4851.6;5698.0;;18908.3;1268.6;1348.5;14841.9;1449.3;282.8;620.2;9.9;35.9;;;358.0;581.3;223.2;1515.8;12.2;11.1;1492.5;345.8
537;40 Productie en distributie van ..;2001;125.0;33611.5;2064.6;19242.1;1065.5;;;1842.1;269.1;6289.9;;2838.3;12288.1;288.4;1692.7;3363.8;6872.8;9105.8;;19828.6;1593.8;1576.0;15038.4;1620.5;302.9;728.6;4.5;7.5;;;960.2;1065.7;105.5;2167.0;-26.6;34.6;2159.1;1067.8
538;40 Productie en distributie van ..;2002;135.0;33123.6;1637.2;18815.6;813.8;;;2173.4;299.3;6995.4;;2388.8;12489.0;243.3;1756.1;2801.4;6060.7;9773.1;;21349.9;1655.1;1786.8;16399.2;1508.9;249.5;710.0;9.4;384.2;;;100.2;154.5;54.3;1542.2;40.2;4.8;1497.3;292.8
539;40 Productie en distributie van ..;2003;140.0;30766.4;485.0;18093.6;1764.2;;;3573.4;307.5;5172.5;;1370.4;9392.2;48.8;1506.6;1986.4;9964.3;7868.1;;19483.3;1740.4;1616.2;14324.1;1802.6;148.4;557.5;-138.5;154.9;;;3.6;4.0;0.3;1413.5;342.0;7.2;1064.3;538.4
540;40 Productie en distributie van ..;2004;179.0;33178.4;635.4;17760.4;1862.4;;;4867.7;298.3;4947.0;;2807.1;11613.7;42.2;1433.5;2362.3;11228.1;6498.6;;20346.4;1802.4;1568.9;14818.9;2156.2;162.8;552.5;-66.5;512.5;;;-204.7;0.8;205.4;2007.8;366.1;-3.4;1645.0;695.4
541;40 Productie en distributie van ..;2005;190.0;39468.7;1129.3;17486.3;1754.3;645.8;1108.5;6629.8;412.8;4994.8;3249.3;3812.1;12857.3;8.0;1597.1;2670.5;11773.0;8341.1;2221.7;20721.4;1458.3;1406.4;14648.9;3207.8;273.5;580.6;-49.8;289.5;274.4;15.1;0.6;0.6;0.1;3140.9;598.6;0.8;2541.5;641.6
542;40 Productie en distributie van ..;2006;232.0;43048.9;1366.9;18383.4;1992.3;743.0;1249.3;6233.6;549.4;6287.3;4170.6;4065.5;14073.0;36.9;1690.2;2467.7;11002.2;11078.3;2700.7;26636.2;2009.3;1379.8;19565.1;3682.0;280.9;613.2;16.2;193.3;225.3;-31.9;0.0;0.2;0.2;3559.2;946.5;11.9;2600.8;1353.7
543;40 Productie en distributie van ..;2007;287.0;44600.7;1449.3;18031.0;2661.3;856.7;1804.6;7388.5;456.7;5784.7;4460.5;4368.7;17037.3;105.4;1714.0;2285.1;12028.1;8503.2;2927.6;27323.3;2005.3;1303.9;20595.0;3419.0;425.8;572.8;67.1;2368.0;2168.0;200.0;-0.4;4.3;4.8;5706.7;569.0;0.9;5136.8;2079.9
544;41 Winning en distributie van water;1992;19.0;2716.0;57.5;2416.1;32.0;;;74.5;24.8;94.1;;17.0;570.4;0.0;0.0;80.3;1614.3;451.0;;771.0;192.8;140.1;289.8;148.2;;;;;;;-4.4;;;28.6;0.1;0.0;28.5;0.9
545;41 Winning en distributie van water;1993;19.0;2934.0;61.1;2616.9;32.6;;;87.0;25.1;89.6;;21.8;605.6;0.0;0.0;94.3;1760.4;473.8;;840.5;207.3;152.2;284.5;196.5;;;;;;;-6.8;;;39.4;0.0;0.0;39.3;0.8
546;41 Winning en distributie van water;1994;19.0;3091.5;66.4;2787.6;32.2;;;76.7;24.4;79.3;;24.9;675.4;0.0;0.0;94.7;1805.1;516.3;;898.6;211.8;161.9;299.8;225.0;;;;;;;2.0;5.4;3.4;73.3;0.0;0.0;73.2;1.0
547;41 Winning en distributie van water;1995;18.0;3265.8;64.0;2919.9;32.8;;;81.3;22.0;129.9;;15.9;731.8;0.1;0.0;111.6;1825.5;596.8;;1053.2;215.4;184.1;425.6;228.1;6.8;163.2;0.5;0.0;;;-7.5;14.3;21.7;64.6;0.1;-0.1;64.7;2.3
548;41 Winning en distributie van water;1996;18.0;3462.1;55.9;3125.6;33.2;;;83.7;21.0;120.3;;22.4;492.4;0.1;318.0;126.8;1844.5;680.4;;1094.8;225.9;179.0;450.9;238.9;4.0;165.8;0.3;0.0;;;-9.5;4.3;13.8;67.9;0.1;0.0;67.8;1.6
549;41 Winning en distributie van water;1997;18.0;3723.0;79.0;3347.1;35.6;;;70.4;21.2;158.6;;11.1;566.2;0.1;358.4;127.6;1959.1;711.5;;1122.5;230.0;208.0;441.4;243.2;3.7;163.3;0.1;4.2;;;0.8;15.8;15.0;88.8;0.0;0.0;88.8;6.7
550;41 Winning en distributie van water;1998;19.0;3994.8;78.7;3600.4;46.4;;;73.6;20.3;144.4;;31.0;702.0;0.2;353.9;140.6;2005.7;792.5;;1181.3;261.4;202.1;479.8;238.0;4.1;168.5;4.0;5.8;;;4.4;30.1;25.7;87.9;-0.1;0.0;88.0;1.7
551;41 Winning en distributie van water;1999;16.0;4199.3;75.6;3671.0;47.4;;;137.9;20.2;215.9;;31.4;888.1;0.2;315.6;138.4;1994.6;862.5;;1218.9;250.3;210.7;516.9;241.0;6.4;151.0;9.1;65.7;;;-15.9;11.7;27.6;155.2;0.0;0.0;155.2;5.1
552;41 Winning en distributie van water;2000;19.0;4326.7;61.3;3808.8;49.8;;;139.9;19.9;229.7;;17.3;1018.7;0.6;305.2;128.8;2002.0;871.4;;1266.5;264.0;236.7;532.1;233.7;2.6;157.4;-0.9;5.0;;;38.8;47.8;9.0;121.8;-0.3;-0.2;122.3;5.5
553;41 Winning en distributie van water;2001;19.0;4280.9;46.7;3814.3;55.0;;;122.0;17.9;198.6;;26.5;1130.4;0.5;272.7;127.3;1917.7;832.4;;1263.3;252.4;246.6;524.6;239.8;2.8;150.6;5.4;7.3;;;-9.7;9.1;18.8;95.0;-0.5;0.2;95.3;5.6
554;41 Winning en distributie van water;2002;25.0;4841.4;24.3;4413.4;41.4;;;38.9;42.3;263.3;;17.8;1172.5;0.2;355.0;156.4;2094.8;1062.5;;1477.1;283.4;254.2;674.1;265.4;5.0;161.0;0.8;-0.5;;;-29.3;12.9;42.2;80.3;1.4;0.0;78.9;47.2
555;41 Winning en distributie van water;2003;21.0;5029.4;23.4;4631.1;18.2;;;22.7;21.9;292.4;;19.7;1261.8;0.3;371.4;176.1;2277.4;942.3;;1515.8;296.8;263.1;690.8;265.1;5.2;151.8;2.0;-4.7;;;0.6;0.6;0.0;116.3;2.0;0.0;114.3;21.6
556;41 Winning en distributie van water;2004;18.0;4876.8;22.6;4543.4;22.0;;;27.3;15.4;222.6;;23.5;1374.6;0.2;373.2;201.8;2157.2;769.9;;1437.3;269.8;263.1;614.0;290.3;4.7;131.3;1.1;1.2;;;0.2;0.2;0.0;166.2;0.0;0.0;166.2;155.7
557;41 Winning en distributie van water;2005;18.0;4924.2;16.4;4542.1;24.6;23.7;0.9;74.5;15.8;42.5;163.7;44.8;1496.7;0.2;352.5;169.5;2119.5;668.9;116.9;1440.5;250.0;265.8;628.5;296.2;6.4;122.2;0.0;2.8;2.8;-0.1;1.4;1.4;0.0;184.6;1.2;0.0;183.3;59.0
558;41 Winning en distributie van water;2006;22.0;5116.8;16.8;4668.1;22.9;22.0;0.9;76.1;16.9;94.5;186.9;34.6;1482.2;7.2;304.5;167.8;2302.1;744.1;108.8;1439.8;273.6;222.6;603.9;339.8;6.9;131.1;3.1;19.3;19.3;0.0;0.6;0.6;0.0;238.6;1.1;0.4;237.1;64.5
559;41 Winning en distributie van water;2007;23.0;5127.8;15.6;4593.1;46.3;40.3;6.1;128.4;31.6;125.9;146.6;40.2;1583.3;6.5;189.7;151.0;2385.3;705.9;106.1;1420.2;240.0;260.1;641.0;279.0;12.7;136.9;-1.8;7.4;7.6;-0.2;0.2;0.2;0.0;160.5;0.8;0.2;159.5;135.2
560;F Bouwnijverheid;1992;12920.0;20289.9;103.1;5661.7;618.6;;;1532.7;2135.6;7026.5;;3211.8;5751.6;64.2;35.0;2179.6;3039.9;9219.5;;34094.7;9587.0;965.5;22544.8;997.4;;;;;;;-34.6;;;1049.4;334.5;11.8;703.1;268.4
561;F Bouwnijverheid;1993;13347.0;20228.6;108.3;5873.2;809.9;;;1140.4;2304.5;6696.3;;3296.0;5820.6;94.1;22.1;2390.4;2852.1;9049.4;;34561.5;9715.7;992.7;22981.2;872.0;;;;;;;-32.0;;;859.7;295.1;15.7;548.9;265.7
562;F Bouwnijverheid;1994;14088.0;21698.6;95.9;5977.3;869.9;;;873.2;2440.4;7965.8;;3476.3;6133.6;69.0;16.2;2607.0;2579.4;10293.5;;36284.5;9881.1;1019.3;24237.6;1146.6;;;;;;;8.9;204.5;195.7;1199.8;366.5;11.7;821.6;347.2
563;F Bouwnijverheid;1995;14150.0;22412.7;106.2;6135.5;1051.0;;;1081.3;2699.7;7983.5;;3355.7;6398.2;66.0;9.0;2606.0;2822.2;10511.3;;36818.4;10034.3;999.7;24572.2;1212.2;193.5;329.6;34.5;110.3;;;85.3;262.7;177.4;1306.2;394.9;7.5;903.7;239.7
564;F Bouwnijverheid;1996;14832.0;23647.0;120.5;6375.0;1169.5;;;1216.5;2437.9;8863.3;;3464.6;7044.7;85.8;27.1;2769.7;2760.7;10959.2;;41198.4;10610.3;1060.0;28106.1;1422.0;189.0;328.9;21.1;134.6;;;106.3;262.6;156.3;1544.2;448.7;14.2;1081.2;315.2
565;F Bouwnijverheid;1997;15530.0;25772.0;111.8;6636.3;1226.1;;;1168.8;2683.8;10029.5;;3916.0;7800.0;86.9;5.9;2852.8;2897.9;12128.6;;43833.2;11278.6;1103.1;29699.2;1752.3;178.5;331.2;68.8;253.8;;;151.2;300.3;149.2;2073.5;552.6;15.1;1505.9;532.5
566;F Bouwnijverheid;1998;15693.0;26915.7;126.4;7080.7;1198.7;;;1222.2;2999.3;10516.6;;3772.1;7898.5;77.9;2.2;2913.7;3452.3;12571.1;;46975.1;12049.8;1147.0;31982.8;1795.4;223.4;393.6;48.8;253.8;;;159.1;342.2;183.0;2086.9;585.5;14.5;1486.9;588.2
567;F Bouwnijverheid;1999;15510.0;33466.5;140.3;7566.8;4932.8;;;1253.0;3192.6;12440.1;;3941.2;10778.6;94.1;1.5;2956.4;5396.0;14240.1;;51721.0;12881.0;1262.6;35225.6;2351.7;220.9;434.5;69.2;160.2;;;200.5;395.0;194.5;2568.2;728.4;25.4;1814.4;578.3
568;F Bouwnijverheid;2000;15434.0;40311.9;218.6;7697.2;3637.5;;;1242.6;3636.1;19436.8;;4443.5;11981.3;112.9;1.1;3020.7;6274.9;18921.1;;54339.6;12964.9;1295.5;37487.6;2591.6;365.2;496.8;26.0;234.4;;;3795.9;4080.6;284.7;6516.2;864.2;27.2;5624.8;4120.8
569;F Bouwnijverheid;2001;17226.0;41469.5;833.7;8503.0;4151.5;;;1468.1;4285.0;17298.4;;4929.9;13379.5;115.2;1.1;3372.0;7925.5;16676.3;;58528.7;14261.8;1428.8;40332.9;2505.2;580.4;644.9;39.7;585.1;;;311.1;495.1;183.9;3376.6;924.4;31.0;2421.2;1026.7
570;F Bouwnijverheid;2002;17263.0;44357.8;1651.2;8695.3;2567.9;;;1658.5;4730.8;19712.1;;5342.1;14258.1;143.6;12.3;3488.0;8257.3;18198.7;;59495.5;15166.3;1469.6;40462.1;2397.6;550.2;658.5;6.8;273.2;;;1002.6;1660.0;657.4;3571.8;854.5;36.4;2680.9;1707.6
571;F Bouwnijverheid;2003;18096.0;41596.1;1765.7;9189.3;2615.8;;;1996.5;4997.6;15461.9;;5569.6;13339.0;137.2;12.7;3774.1;7605.1;16728.1;;58446.9;15493.1;1493.2;39454.1;2006.5;490.7;623.5;46.5;460.8;;;83.7;174.5;90.8;2464.4;687.9;30.1;1746.3;980.6
572;F Bouwnijverheid;2004;17802.0;39998.4;1441.5;8980.5;2120.3;;;2010.5;4894.9;15064.3;;5486.7;12880.6;79.4;0.6;3603.5;6015.0;17419.4;;56942.2;15189.5;1461.6;38558.4;1732.7;330.7;572.6;56.8;959.0;;;107.1;181.7;74.5;2613.6;680.1;13.7;1919.8;1094.3
573;F Bouwnijverheid;2005;17851.0;39567.1;1146.4;9117.5;1848.1;1064.0;784.1;2273.8;4911.4;5780.1;8794.2;5696.0;12661.3;90.0;0.5;3630.5;6202.1;10607.0;6375.6;58962.5;14661.4;1406.2;40711.0;2183.9;307.6;545.2;76.6;335.4;262.1;73.3;112.2;174.3;62.1;2470.2;719.4;12.7;1738.1;1137.7
574;F Bouwnijverheid;2006;18164.0;42143.3;1477.4;9604.6;2317.1;1056.2;1260.9;2137.9;6004.9;5959.7;9893.9;4747.8;12951.1;86.9;0.0;3356.3;7331.0;11209.4;7208.5;64923.8;15445.9;1405.1;45445.4;2627.4;298.1;607.2;67.5;569.1;326.7;242.4;19.1;71.2;52.0;2974.0;699.8;21.3;2252.9;722.1
575;F Bouwnijverheid;2007;19915.0;47442.8;1667.8;10674.7;3417.6;1261.0;2156.6;2278.8;7181.6;5912.3;10235.3;6074.7;14818.3;76.1;0.0;3106.4;9285.1;12702.4;7454.5;71061.9;16000.9;1377.5;49731.8;3951.7;420.7;851.0;38.5;1299.1;575.6;723.4;44.6;92.4;47.8;4903.5;950.9;38.5;3914.1;1420.1
576;45 Bouwnijverheid;1992;12920.0;20289.9;103.1;5661.7;618.6;;;1532.7;2135.6;7026.5;;3211.8;5751.6;64.2;35.0;2179.6;3039.9;9219.5;;34094.7;9587.0;965.5;22544.8;997.4;;;;;;;-34.6;;;1049.4;334.5;11.8;703.1;268.4
577;45 Bouwnijverheid;1993;13347.0;20228.6;108.3;5873.2;809.9;;;1140.4;2304.5;6696.3;;3296.0;5820.6;94.1;22.1;2390.4;2852.1;9049.4;;34561.5;9715.7;992.7;22981.2;872.0;;;;;;;-32.0;;;859.7;295.1;15.7;548.9;265.7
578;45 Bouwnijverheid;1994;14088.0;21698.6;95.9;5977.3;869.9;;;873.2;2440.4;7965.8;;3476.3;6133.6;69.0;16.2;2607.0;2579.4;10293.5;;36284.5;9881.1;1019.3;24237.6;1146.6;;;;;;;8.9;204.5;195.7;1199.8;366.5;11.7;821.6;347.2
579;45 Bouwnijverheid;1995;14150.0;22412.7;106.2;6135.5;1051.0;;;1081.3;2699.7;7983.5;;3355.7;6398.2;66.0;9.0;2606.0;2822.2;10511.3;;36818.4;10034.3;999.7;24572.2;1212.2;193.5;329.6;34.5;110.3;;;85.3;262.7;177.4;1306.2;394.9;7.5;903.7;239.7
580;45 Bouwnijverheid;1996;14832.0;23647.0;120.5;6375.0;1169.5;;;1216.5;2437.9;8863.3;;3464.6;7044.7;85.8;27.1;2769.7;2760.7;10959.2;;41198.4;10610.3;1060.0;28106.1;1422.0;189.0;328.9;21.1;134.6;;;106.3;262.6;156.3;1544.2;448.7;14.2;1081.2;315.2
581;45 Bouwnijverheid;1997;15530.0;25772.0;111.8;6636.3;1226.1;;;1168.8;2683.8;10029.5;;3916.0;7800.0;86.9;5.9;2852.8;2897.9;12128.6;;43833.2;11278.6;1103.1;29699.2;1752.3;178.5;331.2;68.8;253.8;;;151.2;300.3;149.2;2073.5;552.6;15.1;1505.9;532.5
582;45 Bouwnijverheid;1998;15693.0;26915.7;126.4;7080.7;1198.7;;;1222.2;2999.3;10516.6;;3772.1;7898.5;77.9;2.2;2913.7;3452.3;12571.1;;46975.1;12049.8;1147.0;31982.8;1795.4;223.4;393.6;48.8;253.8;;;159.1;342.2;183.0;2086.9;585.5;14.5;1486.9;588.2
583;45 Bouwnijverheid;1999;15510.0;33466.5;140.3;7566.8;4932.8;;;1253.0;3192.6;12440.1;;3941.2;10778.6;94.1;1.5;2956.4;5396.0;14240.1;;51721.0;12881.0;1262.6;35225.6;2351.7;220.9;434.5;69.2;160.2;;;200.5;395.0;194.5;2568.2;728.4;25.4;1814.4;578.3
584;45 Bouwnijverheid;2000;15434.0;40311.9;218.6;7697.2;3637.5;;;1242.6;3636.1;19436.8;;4443.5;11981.3;112.9;1.1;3020.7;6274.9;18921.1;;54339.6;12964.9;1295.5;37487.6;2591.6;365.2;496.8;26.0;234.4;;;3795.9;4080.6;284.7;6516.2;864.2;27.2;5624.8;4120.8
585;45 Bouwnijverheid;2001;17226.0;41469.5;833.7;8503.0;4151.5;;;1468.1;4285.0;17298.4;;4929.9;13379.5;115.2;1.1;3372.0;7925.5;16676.3;;58528.7;14261.8;1428.8;40332.9;2505.2;580.4;644.9;39.7;585.1;;;311.1;495.1;183.9;3376.6;924.4;31.0;2421.2;1026.7
586;45 Bouwnijverheid;2002;17263.0;44357.8;1651.2;8695.3;2567.9;;;1658.5;4730.8;19712.1;;5342.1;14258.1;143.6;12.3;3488.0;8257.3;18198.7;;59495.5;15166.3;1469.6;40462.1;2397.6;550.2;658.5;6.8;273.2;;;1002.6;1660.0;657.4;3571.8;854.5;36.4;2680.9;1707.6
587;45 Bouwnijverheid;2003;18096.0;41596.1;1765.7;9189.3;2615.8;;;1996.5;4997.6;15461.9;;5569.6;13339.0;137.2;12.7;3774.1;7605.1;16728.1;;58446.9;15493.1;1493.2;39454.1;2006.5;490.7;623.5;46.5;460.8;;;83.7;174.5;90.8;2464.4;687.9;30.1;1746.3;980.6
588;45 Bouwnijverheid;2004;17802.0;39998.4;1441.5;8980.5;2120.3;;;2010.5;4894.9;15064.3;;5486.7;12880.6;79.4;0.6;3603.5;6015.0;17419.4;;56942.2;15189.5;1461.6;38558.4;1732.7;330.7;572.6;56.8;959.0;;;107.1;181.7;74.5;2613.6;680.1;13.7;1919.8;1094.3
589;45 Bouwnijverheid;2005;17851.0;39567.1;1146.4;9117.5;1848.1;1064.0;784.1;2273.8;4911.4;5780.1;8794.2;5696.0;12661.3;90.0;0.5;3630.5;6202.1;10607.0;6375.6;58962.5;14661.4;1406.2;40711.0;2183.9;307.6;545.2;76.6;335.4;262.1;73.3;112.2;174.3;62.1;2470.2;719.4;12.7;1738.1;1137.7
590;45 Bouwnijverheid;2006;18164.0;42143.3;1477.4;9604.6;2317.1;1056.2;1260.9;2137.9;6004.9;5959.7;9893.9;4747.8;12951.1;86.9;0.0;3356.3;7331.0;11209.4;7208.5;64923.8;15445.9;1405.1;45445.4;2627.4;298.1;607.2;67.5;569.1;326.7;242.4;19.1;71.2;52.0;2974.0;699.8;21.3;2252.9;722.1
591;45 Bouwnijverheid;2007;19915.0;47442.8;1667.8;10674.7;3417.6;1261.0;2156.6;2278.8;7181.6;5912.3;10235.3;6074.7;14818.3;76.1;0.0;3106.4;9285.1;12702.4;7454.5;71061.9;16000.9;1377.5;49731.8;3951.7;420.7;851.0;38.5;1299.1;575.6;723.4;44.6;92.4;47.8;4903.5;950.9;38.5;3914.1;1420.1
592;5000h Handel, reparatie en horeca (G, H);1992;45717.0;104125.2;1118.5;24978.1;9605.4;;;8004.7;19843.5;30729.2;;9846.1;31855.1;310.5;160.0;7052.4;18951.2;45795.8;;188817.6;19074.2;3578.3;160258.9;5905.9;;;;;;;-233.8;;;5240.2;1683.0;41.8;3515.4;1976.9
593;5000h Handel, reparatie en horeca (G, H);1993;47963.0;106118.2;1149.0;25202.1;11260.7;;;7017.3;20067.1;31167.5;;10255.1;32268.1;380.2;101.4;7638.0;19858.4;45872.3;;190517.2;20104.2;3781.4;161020.4;5611.2;;;;;;;-381.5;;;4529.3;1559.8;58.3;2911.3;1941.9
594;5000h Handel, reparatie en horeca (G, H);1994;50960.0;108894.5;1085.8;25289.6;12612.6;;;6424.7;20473.0;31540.4;;11469.0;33614.3;480.8;72.4;8519.9;20247.7;45959.9;;200704.5;20547.9;3919.2;169942.4;6295.1;;;;;;;-137.4;975.0;1112.4;5548.8;1839.2;69.3;3640.3;1638.2
595;5000h Handel, reparatie en horeca (G, H);1995;52169.0;114886.0;1317.5;26632.3;13298.2;;;7461.4;21492.3;33208.7;;11476.3;36711.6;373.1;54.5;8540.0;21210.8;47996.4;;209306.3;20190.6;4073.1;177844.1;7198.5;1327.5;2827.7;-40.5;1289.8;;;32.0;1397.1;1365.1;6979.6;2227.4;37.8;4714.4;1786.4
596;5000h Handel, reparatie en horeca (G, H);1996;54782.0;121761.3;1387.1;28365.9;12939.6;;;8421.2;21783.5;36076.9;;12787.6;40758.4;392.8;55.5;8878.6;21042.0;50634.2;;221470.4;21187.6;4219.0;188204.6;7859.2;1204.8;2568.6;215.0;1655.3;;;15.8;1178.5;1162.7;8381.6;2392.6;55.8;5933.1;2072.8
597;5000h Handel, reparatie en horeca (G, H);1997;58431.0;133705.1;1273.9;29334.3;13047.3;;;12666.8;23536.2;41381.2;;12466.3;43208.3;519.2;53.7;9480.8;24522.0;55921.5;;243952.0;22345.1;4481.5;208435.0;8690.4;1431.9;2642.0;256.0;1896.5;;;578.1;1512.3;934.1;10210.9;2683.9;70.8;7456.2;2847.3
598;5000h Handel, reparatie en horeca (G, H);1998;58589.0;138305.4;1616.1;30489.5;12816.0;;;14039.0;24309.3;41963.2;;13072.9;45125.8;370.4;48.9;9697.0;23842.5;59221.2;;250556.5;23388.4;4711.2;213223.0;9233.9;1575.8;2717.8;180.6;2118.6;;;2513.2;3491.9;978.7;12904.4;2889.6;69.2;9945.6;4347.5
599;5000h Handel, reparatie en horeca (G, H);1999;58110.0;151477.5;2205.9;33598.1;13385.7;;;14813.1;25710.9;48453.5;;13310.9;48689.6;500.8;47.3;10481.3;25397.2;66361.6;;261554.9;25237.8;5133.6;221609.4;9574.2;1594.7;2730.3;360.0;2576.8;;;99.9;1698.6;1598.7;11475.4;3094.6;78.0;8302.8;3229.0
600;5000h Handel, reparatie en horeca (G, H);2000;57253.0;169328.1;2784.6;34203.8;13962.5;;;21703.4;27461.5;53685.3;;15527.6;56088.2;459.8;60.8;10026.4;28799.4;73893.8;;288686.7;25067.3;5315.0;245757.1;12547.3;2166.6;3161.2;197.2;3089.1;;;153.2;2142.2;1989.0;14992.5;3208.6;72.3;11711.5;3797.1
601;5000h Handel, reparatie en horeca (G, H);2001;62806.0;200087.1;4082.2;37531.8;23329.3;;;23828.5;29839.7;61589.6;;19886.2;68863.9;346.3;44.6;10923.6;39810.0;80098.8;;323193.4;28998.2;6122.7;278492.3;9580.1;2562.6;4133.1;164.8;2980.3;;;-1145.3;2062.9;3208.2;10009.4;3478.8;61.7;6468.9;4917.8
602;5000h Handel, reparatie en horeca (G, H);2002;63191.0;195649.5;4802.7;39271.3;25584.7;;;20452.2;28834.4;59148.3;;17555.8;66018.5;363.6;20.5;11588.4;40101.4;77557.5;;317335.5;30126.9;6723.0;267267.9;13217.7;2014.7;3743.4;-10.0;525.4;;;-550.0;1427.2;1977.3;11454.4;3500.1;57.4;7896.9;8926.4
603;5000h Handel, reparatie en horeca (G, H);2003;65840.0;196044.4;5447.6;39219.5;26663.3;;;16504.6;29099.3;60057.5;;19052.7;69631.6;362.8;9.0;11791.2;39189.6;75060.3;;329095.0;31667.8;6737.7;281213.7;9475.8;1865.2;3605.8;11.1;3081.8;;;398.7;825.4;426.7;11226.3;2912.7;76.6;8237.0;5585.9
