ID;Bedrijfstype;RegioS;Perioden;TotaalMestproductie_1;DunneMestInDeStal_2;DunneMestInDeWei_3;VasteMestInDeStal_4;Stikstofuitscheiding_5;TotaalGasvormigeStikstofverliezen_6;TotaalVerliezenInStalEnOpslag_7;AmmoniakUitgedruktInN_8;OverigeStikstofverliezen_9;AmmoniakverliesTijdensBeweidingN_10;StikstofInGeproduceerdeMestN_11;FosfaatuitscheidingP205_12;PlaatsingsruimteStikstofN_13;PlaatsingsruimteFosfaatP205_14;AandeelBedrijvenZonderOverproductie_15;ResterendePlaatsingsruimteStikstof_16;ResterendePlaatsingsruimteFosfaat_17;AandeelBedrijvenMetOverproductie_18;Stikstofoverschot_19;Fosfaatoverschot_20;SaldoPlaatsingsruimteStikstof_21;SaldoPlaatsingsruimteStikstofPerHa_22;SaldoPlaatsingsruimteFosfaat_23;SaldoPlaatsingsruimteFosfaatPerHa_24
4465;Totaal overige landbouwbedrijven;Concentratiegebied Zuid;2008;1168.0;861.0;165.0;141.0;10290.0;1670.0;1640.0;1430.0;220.0;30.0;8650.0;4060.0;16900.0;8460.0;90.0;12340.0;6410.0;10.0;4170.0;2160.0;8170.0;84.0;4250.0;44.0
4466;Totaal overige landbouwbedrijven;Concentratiegebied Zuid;2009;1160.0;942.0;142.0;76.0;9720.0;1630.0;1610.0;1400.0;210.0;30.0;8120.0;3910.0;16380.0;8200.0;90.0;12080.0;6270.0;10.0;3940.0;2120.0;8140.0;86.0;4150.0;44.0
4467;Totaal overige landbouwbedrijven;Concentratiegebied Zuid;2010;785.0;642.0;99.0;44.0;5810.0;910.0;890.0;770.0;120.0;20.0;4920.0;2180.0;14640.0;6520.0;93.0;11570.0;5220.0;7.0;2010.0;960.0;9570.0;113.0;4260.0;50.0
4468;Totaal overige landbouwbedrijven;Concentratiegebied Zuid;2011;766.0;630.0;84.0;52.0;5720.0;820.0;810.0;680.0;130.0;20.0;4910.0;2100.0;14760.0;6220.0;94.0;11750.0;5010.0;6.0;2050.0;940.0;9710.0;114.0;4060.0;48.0
4469;Totaal overige landbouwbedrijven;Concentratiegebied Zuid;2012;702.0;585.0;78.0;39.0;5060.0;720.0;710.0;600.0;110.0;10.0;4360.0;1770.0;14680.0;5760.0;95.0;12110.0;4780.0;5.0;1910.0;820.0;10200.0;120.0;3960.0;47.0
4470;Totaal overige landbouwbedrijven;Concentratiegebied Zuid;2013;622.0;520.0;68.0;35.0;4460.0;560.0;540.0;450.0;100.0;10.0;3910.0;1580.0;14730.0;5040.0;95.0;12390.0;4200.0;5.0;1780.0;760.0;10600.0;124.0;3440.0;40.0
4471;Totaal overige landbouwbedrijven;Concentratiegebied Zuid;2014;691.0;589.0;71.0;31.0;4730.0;590.0;570.0;470.0;110.0;10.0;4150.0;1670.0;14870.0;5200.0;94.0;12470.0;4320.0;6.0;1940.0;820.0;10520.0;121.0;3500.0;40.0
4472;Totaal overige landbouwbedrijven;Concentratiegebied Zuid;2015;594.0;493.0;68.0;33.0;4110.0;500.0;490.0;400.0;90.0;10.0;3620.0;1490.0;15340.0;4980.0;94.0;13110.0;4180.0;6.0;1670.0;720.0;11440.0;129.0;3470.0;39.0
4473;Totaal overige landbouwbedrijven;Concentratiegebied Zuid;2016;660.0;564.0;68.0;28.0;4280.0;490.0;480.0;390.0;90.0;10.0;3800.0;1510.0;14810.0;4820.0;94.0;12460.0;4020.0;6.0;1760.0;750.0;10700.0;125.0;3270.0;38.0
4474;Totaal overige landbouwbedrijven;Concentratiegebied Zuid;2017;764.0;655.0;78.0;31.0;5100.0;590.0;570.0;460.0;110.0;10.0;4530.0;1730.0;15730.0;5190.0;95.0;13030.0;4260.0;5.0;2050.0;830.0;10980.0;120.0;3430.0;38.0
4475;Totaal overige landbouwbedrijven;Niet-concentratiegebied;1990;2517.0;1594.0;760.0;162.0;21450.0;2980.0;2430.0;2100.0;330.0;540.0;19020.0;6630.0;;90270.0;99.0;;84410.0;1.0;1340.0;770.0;;;83640.0;129.0
4476;Totaal overige landbouwbedrijven;Niet-concentratiegebied;1994;2120.0;1306.0;613.0;201.0;20190.0;2940.0;2610.0;2290.0;320.0;340.0;17580.0;6520.0;;81560.0;99.0;;75760.0;1.0;1290.0;720.0;;;75040.0;120.0
4477;Totaal overige landbouwbedrijven;Niet-concentratiegebied;1995;2096.0;1273.0;615.0;209.0;20010.0;2990.0;2570.0;2260.0;310.0;420.0;17440.0;6130.0;;70000.0;99.0;;64540.0;1.0;1350.0;680.0;;;63860.0;103.0
4478;Totaal overige landbouwbedrijven;Niet-concentratiegebied;1996;2082.0;1238.0;619.0;225.0;20290.0;3140.0;2610.0;2310.0;300.0;530.0;17680.0;5870.0;;69380.0;99.0;;64180.0;1.0;1380.0;680.0;;;63500.0;102.0
4479;Totaal overige landbouwbedrijven;Niet-concentratiegebied;1997;2008.0;1202.0;591.0;215.0;19490.0;2920.0;2550.0;2250.0;300.0;370.0;16940.0;5840.0;;69120.0;99.0;;63880.0;1.0;1160.0;600.0;;;63280.0;102.0
4480;Totaal overige landbouwbedrijven;Niet-concentratiegebied;1998;2221.0;1353.0;616.0;252.0;21180.0;3200.0;2990.0;2660.0;330.0;210.0;18190.0;6810.0;;66050.0;99.0;;59940.0;1.0;1280.0;700.0;;;59240.0;95.0
4481;Totaal overige landbouwbedrijven;Niet-concentratiegebied;1999;2167.0;1298.0;602.0;268.0;20640.0;3210.0;3000.0;2690.0;320.0;210.0;17640.0;7140.0;;64700.0;98.0;;58420.0;2.0;1580.0;870.0;;;57550.0;94.0
4482;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2000;2234.0;1330.0;611.0;293.0;20770.0;3000.0;2840.0;2520.0;320.0;160.0;17920.0;7440.0;;61250.0;98.0;;54970.0;2.0;2050.0;1170.0;;;53800.0;89.0
4483;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2001;1985.0;1154.0;536.0;295.0;18860.0;2780.0;2580.0;2300.0;290.0;200.0;16270.0;6580.0;;58930.0;98.0;;53190.0;2.0;1530.0;840.0;;;52350.0;89.0
4484;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2002;2020.0;1215.0;504.0;301.0;19580.0;2960.0;2810.0;2520.0;290.0;150.0;16770.0;6820.0;;56540.0;98.0;;50700.0;2.0;1830.0;970.0;;;49720.0;84.0
4485;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2003;1942.0;1167.0;494.0;282.0;18610.0;2810.0;2700.0;2420.0;280.0;110.0;15910.0;6720.0;;55510.0;98.0;;49920.0;2.0;2080.0;1140.0;;;48790.0;83.0
4486;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2004;1905.0;1125.0;501.0;279.0;17100.0;2610.0;2510.0;2250.0;260.0;90.0;14580.0;6200.0;;53580.0;98.0;;48430.0;2.0;1930.0;1060.0;;;47370.0;80.0
4487;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2005;1946.0;1126.0;526.0;294.0;17700.0;2490.0;2390.0;2120.0;270.0;100.0;15310.0;6460.0;;49870.0;98.0;;44750.0;2.0;2580.0;1350.0;;;43410.0;75.0
4488;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2006;1854.0;1075.0;497.0;282.0;16760.0;2350.0;2260.0;2010.0;250.0;90.0;14500.0;6160.0;99460.0;50260.0;97.0;87670.0;45220.0;3.0;2890.0;1450.0;84780.0;146.0;43770.0;76.0
4489;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2007;1818.0;1037.0;475.0;307.0;17030.0;2360.0;2280.0;2020.0;260.0;80.0;14750.0;6200.0;99260.0;49960.0;97.0;87490.0;44940.0;3.0;3110.0;1500.0;84380.0;146.0;43440.0;75.0
4490;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2008;1778.0;1029.0;455.0;294.0;16890.0;2340.0;2260.0;2010.0;250.0;80.0;14630.0;6160.0;99700.0;49970.0;97.0;88190.0;45090.0;3.0;3290.0;1590.0;84890.0;146.0;43500.0;75.0
4491;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2009;1672.0;1035.0;383.0;254.0;15360.0;2150.0;2080.0;1840.0;230.0;70.0;13290.0;5600.0;97130.0;48690.0;97.0;86550.0;44260.0;3.0;2920.0;1420.0;83640.0;148.0;42840.0;76.0
4492;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2010;1222.0;791.0;291.0;140.0;8870.0;1070.0;1020.0;870.0;150.0;60.0;7850.0;3140.0;93840.0;42640.0;98.0;86670.0;39820.0;2.0;850.0;410.0;85820.0;157.0;39410.0;72.0
4493;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2011;1180.0;776.0;265.0;139.0;8390.0;950.0;910.0;770.0;140.0;50.0;7480.0;2890.0;93630.0;40400.0;98.0;86750.0;37760.0;2.0;760.0;350.0;85990.0;158.0;37410.0;69.0
4494;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2012;1116.0;740.0;244.0;132.0;7820.0;880.0;840.0;710.0;130.0;40.0;6970.0;2700.0;92130.0;37740.0;98.0;85710.0;35330.0;2.0;740.0;360.0;84970.0;159.0;34980.0;65.0
4495;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2013;1036.0;700.0;226.0;110.0;6950.0;730.0;690.0;570.0;120.0;40.0;6260.0;2350.0;92270.0;34310.0;98.0;86420.0;32180.0;2.0;580.0;260.0;85840.0;160.0;31920.0;60.0
4496;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2014;1045.0;697.0;234.0;114.0;7070.0;750.0;710.0;580.0;120.0;40.0;6360.0;2450.0;91610.0;34910.0;98.0;85660.0;32650.0;2.0;630.0;280.0;85030.0;159.0;32360.0;61.0
4497;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2015;1043.0;712.0;222.0;108.0;6930.0;730.0;690.0;570.0;120.0;40.0;6240.0;2480.0;92790.0;33710.0;98.0;87050.0;31470.0;2.0;750.0;340.0;86310.0;160.0;31130.0;58.0
4498;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2016;1160.0;817.0;226.0;117.0;7830.0;800.0;760.0;620.0;140.0;40.0;7070.0;2660.0;91130.0;33060.0;98.0;84640.0;30650.0;2.0;950.0;410.0;83680.0;158.0;30240.0;57.0
4499;Totaal overige landbouwbedrijven;Niet-concentratiegebied;2017;1282.0;907.0;251.0;125.0;8460.0;860.0;820.0;670.0;150.0;40.0;7640.0;2760.0;93990.0;35920.0;98.0;86890.0;33350.0;2.0;800.0;340.0;86090.0;158.0;33010.0;61.0
4500;Akkerbouw/veeteeltcombinaties;Nederland;1990;1485.0;936.0;485.0;63.0;10900.0;1100.0;800.0;600.0;200.0;300.0;10100.0;2900.0;;15300.0;100.0;;12400.0;0.0;0.0;0.0;;;12400.0;169.0
4501;Akkerbouw/veeteeltcombinaties;Nederland;1994;1127.0;686.0;365.0;76.0;8600.0;900.0;700.0;500.0;100.0;200.0;7900.0;2400.0;;10500.0;100.0;;8100.0;0.0;0.0;0.0;;;8100.0;121.0
4502;Akkerbouw/veeteeltcombinaties;Nederland;1995;1163.0;700.0;384.0;79.0;8700.0;900.0;700.0;500.0;100.0;300.0;8100.0;2400.0;;8500.0;99.0;;6100.0;1.0;0.0;0.0;;;6100.0;90.0
4503;Akkerbouw/veeteeltcombinaties;Nederland;1996;1171.0;676.0;401.0;94.0;8800.0;1000.0;600.0;500.0;100.0;300.0;8200.0;2100.0;;8200.0;99.0;;6100.0;1.0;0.0;0.0;;;6100.0;88.0
4504;Akkerbouw/veeteeltcombinaties;Nederland;1997;1128.0;651.0;386.0;92.0;8600.0;800.0;600.0;500.0;100.0;200.0;8000.0;2200.0;;8200.0;99.0;;6100.0;1.0;0.0;0.0;;;6000.0;88.0
4505;Akkerbouw/veeteeltcombinaties;Nederland;1998;1181.0;681.0;403.0;97.0;8600.0;800.0;600.0;500.0;100.0;100.0;8000.0;2300.0;;7800.0;99.0;;5500.0;1.0;0.0;0.0;;;5400.0;77.0
4506;Akkerbouw/veeteeltcombinaties;Nederland;1999;1172.0;671.0;401.0;100.0;8100.0;700.0;600.0;400.0;100.0;100.0;7500.0;2400.0;;7400.0;99.0;;5100.0;1.0;100.0;0.0;;;5000.0;75.0
4507;Akkerbouw/veeteeltcombinaties;Nederland;2000;1297.0;744.0;441.0;112.0;8600.0;700.0;600.0;500.0;100.0;100.0;8000.0;2500.0;;7500.0;99.0;;5000.0;1.0;100.0;0.0;;;5000.0;70.0
4508;Akkerbouw/veeteeltcombinaties;Nederland;2001;1142.0;643.0;388.0;112.0;7700.0;700.0;500.0;400.0;100.0;100.0;7100.0;2300.0;;6700.0;98.0;;4400.0;2.0;0.0;0.0;;;4400.0;68.0
4509;Akkerbouw/veeteeltcombinaties;Nederland;2002;1148.0;677.0;365.0;107.0;7500.0;700.0;600.0;400.0;100.0;100.0;6900.0;2300.0;;6600.0;98.0;;4400.0;2.0;100.0;0.0;;;4300.0;65.0
4510;Akkerbouw/veeteeltcombinaties;Nederland;2003;1158.0;654.0;380.0;125.0;7700.0;700.0;600.0;500.0;100.0;100.0;7100.0;2400.0;;6300.0;98.0;;3900.0;2.0;200.0;100.0;;;3800.0;58.0
4511;Akkerbouw/veeteeltcombinaties;Nederland;2004;1191.0;668.0;397.0;127.0;7200.0;600.0;600.0;400.0;100.0;100.0;6600.0;2300.0;;6400.0;99.0;;4200.0;1.0;0.0;0.0;;;4100.0;61.0
4512;Akkerbouw/veeteeltcombinaties;Nederland;2005;1269.0;716.0;419.0;134.0;7700.0;700.0;600.0;500.0;100.0;100.0;7100.0;2500.0;;6300.0;97.0;;3800.0;3.0;100.0;0.0;;;3800.0;54.0
4513;Akkerbouw/veeteeltcombinaties;Nederland;2006;1245.0;706.0;410.0;129.0;7400.0;700.0;600.0;500.0;100.0;100.0;6800.0;2400.0;12500.0;6600.0;92.0;5900.0;4100.0;8.0;200.0;100.0;5700.0;81.0;4000.0;57.0
4514;Akkerbouw/veeteeltcombinaties;Nederland;2007;1195.0;671.0;392.0;131.0;7100.0;700.0;600.0;500.0;100.0;100.0;6600.0;2300.0;12000.0;6200.0;93.0;5600.0;3700.0;7.0;200.0;100.0;5400.0;82.0;3700.0;55.0
4515;Akkerbouw/veeteeltcombinaties;Nederland;2008;1111.0;633.0;363.0;115.0;6600.0;600.0;500.0;400.0;100.0;100.0;6000.0;2100.0;11500.0;5800.0;94.0;5600.0;3600.0;6.0;200.0;100.0;5400.0;85.0;3500.0;55.0
4516;Akkerbouw/veeteeltcombinaties;Nederland;2009;1055.0;659.0;295.0;101.0;6000.0;500.0;500.0;400.0;100.0;100.0;5500.0;1900.0;10900.0;5500.0;94.0;5600.0;3600.0;6.0;200.0;100.0;5400.0;89.0;3500.0;58.0
4517;Akkerbouw/veeteeltcombinaties;Nederland;2010;1617.0;1232.0;259.0;127.0;12100.0;1700.0;1600.0;1400.0;200.0;100.0;10500.0;4400.0;12700.0;5700.0;71.0;4500.0;2400.0;29.0;2600.0;1300.0;1900.0;26.0;1100.0;16.0
4518;Akkerbouw/veeteeltcombinaties;Nederland;2011;1556.0;1187.0;234.0;136.0;11600.0;1500.0;1500.0;1200.0;200.0;0.0;10200.0;4200.0;12300.0;5400.0;74.0;4500.0;2300.0;26.0;2600.0;1200.0;1900.0;27.0;1100.0;16.0
4519;Akkerbouw/veeteeltcombinaties;Nederland;2012;1480.0;1147.0;213.0;119.0;10800.0;1400.0;1400.0;1200.0;200.0;0.0;9500.0;3800.0;11800.0;4900.0;76.0;4600.0;2100.0;24.0;2500.0;1100.0;2100.0;31.0;1000.0;15.0
4520;Akkerbouw/veeteeltcombinaties;Nederland;2013;1305.0;1016.0;193.0;96.0;9300.0;1100.0;1000.0;900.0;200.0;0.0;8300.0;3200.0;10900.0;4100.0;77.0;4500.0;1800.0;23.0;2200.0;1000.0;2300.0;38.0;800.0;14.0
4521;Akkerbouw/veeteeltcombinaties;Nederland;2014;1409.0;1102.0;206.0;102.0;9800.0;1100.0;1100.0;900.0;200.0;0.0;8700.0;3400.0;10600.0;4200.0;71.0;4000.0;1700.0;29.0;2500.0;1100.0;1500.0;25.0;600.0;10.0
4522;Akkerbouw/veeteeltcombinaties;Nederland;2015;1359.0;1068.0;193.0;98.0;9400.0;1100.0;1000.0;900.0;200.0;0.0;8300.0;3400.0;10200.0;3900.0;69.0;3800.0;1500.0;31.0;2400.0;1100.0;1300.0;23.0;400.0;7.0
4523;Akkerbouw/veeteeltcombinaties;Nederland;2016;1501.0;1208.0;194.0;99.0;10300.0;1100.0;1100.0;900.0;200.0;0.0;9200.0;3500.0;10800.0;4100.0;68.0;3600.0;1500.0;32.0;2600.0;1100.0;1000.0;16.0;300.0;5.0
4524;Akkerbouw/veeteeltcombinaties;Nederland;2017;1744.0;1406.0;229.0;109.0;11800.0;1300.0;1200.0;1000.0;200.0;0.0;10500.0;3900.0;12900.0;4700.0;71.0;4700.0;1800.0;29.0;2900.0;1200.0;1900.0;26.0;600.0;9.0
4525;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);1990;462.0;300.0;153.0;9.0;3410.0;360.0;250.0;200.0;50.0;110.0;3160.0;880.0;;4190.0;100.0;;3300.0;0.0;0.0;0.0;;;3300.0;150.0
4526;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);1994;369.0;231.0;123.0;14.0;2870.0;290.0;220.0;170.0;50.0;70.0;2650.0;780.0;;3240.0;100.0;;2460.0;0.0;0.0;0.0;;;2460.0;117.0
4527;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);1995;365.0;231.0;121.0;13.0;2790.0;290.0;210.0;160.0;50.0;80.0;2580.0;740.0;;2540.0;100.0;;1800.0;0.0;0.0;0.0;;;1800.0;88.0
4528;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);1996;375.0;232.0;128.0;16.0;2860.0;310.0;200.0;160.0;40.0;100.0;2660.0;690.0;;2520.0;100.0;;1830.0;0.0;0.0;0.0;;;1830.0;86.0
4529;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);1997;341.0;209.0;116.0;15.0;2660.0;260.0;190.0;150.0;40.0;70.0;2470.0;650.0;;2370.0;99.0;;1710.0;1.0;10.0;0.0;;;1710.0;86.0
4530;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);1998;362.0;223.0;121.0;17.0;2710.0;240.0;200.0;160.0;40.0;40.0;2510.0;730.0;;2270.0;99.0;;1540.0;1.0;10.0;0.0;;;1530.0;75.0
4531;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);1999;329.0;202.0;111.0;16.0;2330.0;210.0;170.0;130.0;40.0;40.0;2160.0;690.0;;2060.0;100.0;;1370.0;0.0;0.0;0.0;;;1360.0;73.0
4532;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2000;351.0;220.0;114.0;18.0;2380.0;200.0;170.0;130.0;40.0;30.0;2200.0;710.0;;1960.0;99.0;;1250.0;1.0;10.0;10.0;;;1250.0;67.0
4533;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2001;291.0;178.0;95.0;17.0;2030.0;180.0;150.0;120.0;30.0;30.0;1880.0;610.0;;1680.0;99.0;;1070.0;1.0;10.0;0.0;;;1060.0;66.0
4534;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2002;290.0;187.0;86.0;16.0;1930.0;170.0;150.0;120.0;30.0;20.0;1780.0;580.0;;1640.0;98.0;;1060.0;2.0;10.0;0.0;;;1050.0;64.0
4535;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2003;258.0;162.0;78.0;18.0;1730.0;160.0;140.0;110.0;30.0;20.0;1590.0;540.0;;1460.0;99.0;;920.0;1.0;10.0;0.0;;;910.0;59.0
4536;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2004;268.0;165.0;85.0;18.0;1680.0;150.0;140.0;110.0;30.0;20.0;1540.0;530.0;;1490.0;98.0;;970.0;2.0;10.0;0.0;;;960.0;61.0
4537;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2005;299.0;187.0;91.0;21.0;1920.0;190.0;170.0;140.0;30.0;20.0;1750.0;610.0;;1500.0;98.0;;900.0;2.0;20.0;10.0;;;890.0;53.0
4538;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2006;265.0;166.0;80.0;19.0;1650.0;160.0;140.0;110.0;30.0;20.0;1510.0;530.0;2780.0;1470.0;94.0;1290.0;900.0;6.0;30.0;10.0;1260.0;82.0;890.0;58.0
4539;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2007;253.0;162.0;73.0;18.0;1560.0;150.0;140.0;110.0;30.0;10.0;1420.0;500.0;2610.0;1340.0;94.0;1220.0;830.0;6.0;40.0;20.0;1180.0;81.0;810.0;56.0
4540;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2008;242.0;155.0;72.0;16.0;1460.0;140.0;130.0;100.0;30.0;10.0;1330.0;470.0;2530.0;1300.0;95.0;1240.0;810.0;5.0;30.0;10.0;1200.0;84.0;800.0;56.0
4541;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2009;237.0;169.0;55.0;13.0;1340.0;130.0;120.0;90.0;20.0;10.0;1230.0;420.0;2490.0;1280.0;96.0;1280.0;850.0;4.0;20.0;10.0;1260.0;89.0;840.0;59.0
4542;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2010;225.0;159.0;39.0;27.0;2030.0;280.0;270.0;240.0;30.0;10.0;1750.0;740.0;3100.0;1430.0;88.0;1400.0;750.0;12.0;120.0;60.0;1280.0;71.0;680.0;38.0
4543;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2011;217.0;158.0;33.0;26.0;1950.0;240.0;230.0;200.0;30.0;10.0;1720.0;690.0;2910.0;1280.0;84.0;1280.0;650.0;16.0;140.0;70.0;1130.0;67.0;580.0;34.0
4544;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2012;219.0;162.0;31.0;25.0;1910.0;230.0;220.0;200.0;30.0;10.0;1680.0;660.0;2880.0;1210.0;87.0;1260.0;610.0;13.0;140.0;70.0;1120.0;67.0;550.0;33.0
4545;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2013;192.0;145.0;28.0;19.0;1590.0;180.0;170.0;150.0;30.0;10.0;1420.0;540.0;2720.0;1030.0;88.0;1320.0;520.0;12.0;80.0;40.0;1240.0;79.0;480.0;31.0
4546;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2014;199.0;147.0;30.0;22.0;1690.0;190.0;190.0;160.0;30.0;10.0;1500.0;600.0;2710.0;1060.0;85.0;1250.0;500.0;15.0;120.0;60.0;1130.0;71.0;440.0;28.0
4547;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2015;197.0;150.0;27.0;20.0;1610.0;170.0;170.0;140.0;30.0;0.0;1450.0;560.0;2500.0;930.0;82.0;1120.0;410.0;18.0;150.0;60.0;960.0;66.0;350.0;24.0
4548;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2016;251.0;199.0;28.0;24.0;2110.0;220.0;210.0;180.0;30.0;0.0;1900.0;710.0;2860.0;1030.0;79.0;1020.0;380.0;21.0;200.0;90.0;820.0;49.0;300.0;18.0
4549;Akkerbouw/veeteeltcombinaties;Noord-Nederland (LD);2017;291.0;232.0;36.0;23.0;2240.0;230.0;220.0;180.0;40.0;10.0;2010.0;730.0;3090.0;1140.0;81.0;1170.0;450.0;19.0;170.0;70.0;1000.0;56.0;380.0;21.0
4550;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);1990;283.0;177.0;92.0;14.0;2000.0;220.0;150.0;120.0;30.0;60.0;1840.0;550.0;;4000.0;100.0;;3450.0;0.0;0.0;0.0;;;3450.0;205.0
4551;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);1994;192.0;122.0;58.0;11.0;1380.0;140.0;110.0;90.0;20.0;30.0;1270.0;390.0;;2370.0;100.0;;1970.0;0.0;0.0;0.0;;;1970.0;135.0
4552;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);1995;206.0;127.0;67.0;12.0;1490.0;160.0;110.0;90.0;20.0;40.0;1380.0;410.0;;1930.0;100.0;;1530.0;0.0;0.0;0.0;;;1530.0;100.0
4553;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);1996;212.0;125.0;70.0;17.0;1540.0;170.0;110.0;90.0;20.0;60.0;1430.0;380.0;;1850.0;100.0;;1470.0;0.0;0.0;0.0;;;1470.0;95.0
4554;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);1997;216.0;128.0;72.0;17.0;1580.0;160.0;120.0;90.0;30.0;40.0;1460.0;410.0;;1960.0;100.0;;1560.0;0.0;10.0;0.0;;;1550.0;95.0
4555;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);1998;206.0;122.0;67.0;17.0;1390.0;130.0;110.0;80.0;20.0;20.0;1290.0;390.0;;1800.0;99.0;;1410.0;1.0;0.0;0.0;;;1410.0;87.0
4556;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);1999;201.0;117.0;66.0;18.0;1320.0;120.0;100.0;70.0;20.0;20.0;1230.0;400.0;;1670.0;100.0;;1270.0;0.0;0.0;0.0;;;1270.0;85.0
4557;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);2000;258.0;153.0;84.0;21.0;1620.0;140.0;120.0;90.0;30.0;20.0;1500.0;490.0;;1730.0;99.0;;1240.0;1.0;0.0;0.0;;;1240.0;76.0
4558;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);2001;234.0;132.0;77.0;24.0;1500.0;130.0;110.0;80.0;30.0;30.0;1400.0;460.0;;1580.0;99.0;;1120.0;1.0;10.0;0.0;;;1120.0;73.0
4559;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);2002;228.0;140.0;68.0;20.0;1420.0;130.0;110.0;90.0;20.0;20.0;1310.0;440.0;;1520.0;99.0;;1080.0;1.0;0.0;0.0;;;1080.0;71.0
4560;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);2003;261.0;147.0;84.0;31.0;1670.0;150.0;130.0;110.0;30.0;20.0;1540.0;530.0;;1580.0;98.0;;1060.0;2.0;10.0;10.0;;;1050.0;62.0
4561;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);2004;289.0;165.0;93.0;31.0;1670.0;150.0;130.0;100.0;30.0;20.0;1540.0;530.0;;1630.0;100.0;;1100.0;0.0;10.0;0.0;;;1100.0;64.0
4562;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);2005;281.0;164.0;88.0;30.0;1620.0;140.0;130.0;100.0;30.0;20.0;1490.0;520.0;;1500.0;98.0;;980.0;2.0;10.0;0.0;;;980.0;58.0
4563;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);2006;272.0;161.0;86.0;25.0;1570.0;140.0;130.0;100.0;30.0;20.0;1450.0;510.0;3030.0;1600.0;95.0;1610.0;1070.0;5.0;20.0;10.0;1590.0;94.0;1060.0;63.0
4564;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);2007;276.0;167.0;84.0;25.0;1620.0;150.0;140.0;110.0;30.0;10.0;1480.0;520.0;2960.0;1530.0;94.0;1540.0;990.0;6.0;60.0;20.0;1480.0;90.0;970.0;59.0
4565;Akkerbouw/veeteeltcombinaties;Oost-Nederland (LD);2008;251.0;153.0;77.0;21.0;1450.0;130.0;120.0;90.0;30.0;10.0;1330.0;460.0;2810.0;1420.0;96.0;1510.0;930.0;4.0;40.0;10.0;1470.0;94.0;920.0;59.0
