ID;Vissoort;Perioden;PrijsAangevoerdeVis_1
1020;11;2005 februari;2080.0
1021;11;2005 maart;2640.0
1022;11;2005 april;3000.0
1023;11;2005 mei;2350.0
1024;11;2005 juni;2220.0
1025;11;2005 juli;2540.0
1026;11;2005 augustus;2700.0
1027;11;2005 september;2580.0
1028;11;2005 oktober;2420.0
1029;11;2005 november;2090.0
1030;11;2005 december;2000.0
1031;11;2005;2390.0
1032;11;2006 januari;1860.0
1033;11;2006 februari;1980.0
1034;11;2006 maart;2690.0
1035;11;2006 april;3040.0
1036;11;2006 mei;2450.0
1037;11;2006 juni;2650.0
1038;11;2006 juli;2710.0
1039;11;2006 augustus;3230.0
1040;11;2006 september;3160.0
1041;11;2006 oktober;3040.0
1042;11;2006 november;2630.0
1043;11;2006 december;2730.0
1044;11;2006;2510.0
1045;11;2007 januari;2830.0
1046;11;2007 februari;2320.0
1047;11;2007 maart;2410.0
1048;11;2007 april;3080.0
1049;11;2007 mei;2260.0
1050;11;2007 juni;2300.0
1051;11;2007 juli;3600.0
1052;11;2007 augustus;3380.0
1053;11;2007 september;3670.0
1054;11;2007 oktober;3040.0
1055;11;2007 november;2840.0
1056;11;2007 december;2810.0
1057;11;2007;2780.0
1058;11;2008 januari;2980.0
1059;11;2008 februari;2440.0
1060;11;2008 maart;2620.0
1061;11;2008 april;2270.0
1062;11;2008 mei;2540.0
1063;11;2008 juni;3060.0
1064;11;2008 juli;3730.0
1065;11;2008 augustus;3450.0
1066;11;2008 september;3220.0
1067;11;2008 oktober;2980.0
1068;11;2008 november;2470.0
1069;11;2008 december;2240.0
1070;11;2008;2750.0
1071;11;2009 januari;1970.0
1072;11;2009 februari;1860.0
1073;11;2009 maart;2200.0
1074;11;2009 april;2000.0
1075;11;2009 mei;1590.0
1076;11;2009 juni;2280.0
1077;11;2009 juli;2830.0
1078;11;2009 augustus;3060.0
1079;11;2009 september;3320.0
1080;11;2009 oktober;2680.0
1081;11;2009 november;2470.0
1082;11;2009 december;2500.0
1083;11;2009;2260.0
1084;11;2010 januari;2170.0
1085;11;2010 februari;2070.0
1086;11;2010 maart;2380.0
1087;11;2010 april;2480.0
1088;11;2010 mei;2350.0
1089;11;2010 juni;2610.0
1090;11;2010 juli;3410.0
1091;11;2010 augustus;3380.0
1092;11;2010 september;2720.0
1093;11;2010 oktober;2700.0
1094;11;2010 november;2320.0
1095;11;2010 december;2310.0
1096;11;2010;2540.0
1097;11;2011 januari;2290.0
1098;11;2011 februari;2490.0
1099;11;2011 maart;2580.0
1100;11;2011 april;2720.0
1101;11;2011 mei;2480.0
1102;11;2011 juni;2730.0
1103;11;2011 juli;3380.0
1104;11;2011 augustus;3530.0
1105;11;2011 september;3240.0
1106;11;2011 oktober;3180.0
1107;11;2011 november;2380.0
1108;11;2011 december;3090.0
1109;11;2011;2700.0
1110;11;2012 januari;2224.0
1111;11;2012 februari;1990.0
1112;11;2012 maart;2227.0
1113;11;2012 april;2500.0
1114;11;2012 mei;2101.0
1115;11;2012 juni;2804.0
1116;11;2012 juli;3820.0
1117;11;2012 augustus;3286.0
1118;11;2012 september;3368.0
1119;11;2012 oktober;3238.0
1120;11;2012 november;2466.0
1121;11;2012 december;2498.0
1122;11;2012;2581.0
1123;11;2013 januari;2415.0
1124;11;2013 februari;1893.0
1125;11;2013 maart;2620.0
1126;11;2013 april;1971.0
1127;11;2013 mei;2084.0
1128;11;2013 juni;3013.0
1129;11;2013 juli;2967.0
1130;11;2013 augustus;3176.0
1131;11;2013 september;3054.0
1132;11;2013 oktober;2936.0
1133;11;2013 november;2653.0
1134;11;2013 december;2159.0
1135;11;2013;2574.0
1136;11;2014 januari;2100.0
1137;11;2014 februari;1533.0
1138;11;2014 maart;1867.0
1139;11;2014 april;1856.0
1140;11;2014 mei;1734.0
1141;11;2014 juni;2288.0
1142;11;2014 juli;2566.0
1143;11;2014 augustus;2920.0
1144;11;2014 september;3013.0
1145;11;2014 oktober;2559.0
1146;11;2014 november;2319.0
1147;11;2014 december;2490.0
1148;11;2014;2178.0
1149;11;2015 januari;2001.0
1150;11;2015 februari;2172.0
1151;11;2015 maart;2318.0
1152;13;1994;
1153;13;1995;
1154;13;1996;
1155;13;1997;
1156;13;1998;
1157;13;1999;
1158;13;2000;4511.0
1159;13;2001;5536.0
1160;13;2002;5800.0
1161;13;2003;4380.0
1162;13;2004;4160.0
1163;13;2005 januari;5350.0
1164;13;2005 februari;5190.0
1165;13;2005 maart;5200.0
1166;13;2005 april;5060.0
1167;13;2005 mei;5900.0
1168;13;2005 juni;5070.0
1169;13;2005 juli;5040.0
1170;13;2005 augustus;4760.0
1171;13;2005 september;4270.0
1172;13;2005 oktober;5030.0
1173;13;2005 november;4820.0
1174;13;2005 december;5040.0
1175;13;2005;4790.0
1176;13;2006 januari;5590.0
1177;13;2006 februari;5580.0
1178;13;2006 maart;5690.0
1179;13;2006 april;5980.0
1180;13;2006 mei;6220.0
1181;13;2006 juni;6580.0
1182;13;2006 juli;7010.0
1183;13;2006 augustus;5980.0
1184;13;2006 september;5700.0
1185;13;2006 oktober;5970.0
1186;13;2006 november;6470.0
1187;13;2006 december;6810.0
1188;13;2006;6090.0
1189;13;2007 januari;5770.0
1190;13;2007 februari;6590.0
1191;13;2007 maart;6120.0
1192;13;2007 april;6580.0
1193;13;2007 mei;6920.0
1194;13;2007 juni;6730.0
1195;13;2007 juli;5880.0
1196;13;2007 augustus;5640.0
1197;13;2007 september;6450.0
1198;13;2007 oktober;7000.0
1199;13;2007 november;7090.0
1200;13;2007 december;7140.0
1201;13;2007;6320.0
1202;13;2008 januari;7180.0
1203;13;2008 februari;8270.0
1204;13;2008 maart;6970.0
1205;13;2008 april;7300.0
1206;13;2008 mei;6690.0
1207;13;2008 juni;6780.0
1208;13;2008 juli;6690.0
1209;13;2008 augustus;4190.0
1210;13;2008 september;4230.0
1211;13;2008 oktober;4700.0
1212;13;2008 november;4820.0
1213;13;2008 december;4170.0
1214;13;2008;5000.0
1215;13;2009 januari;4720.0
1216;13;2009 februari;5190.0
1217;13;2009 maart;4520.0
1218;13;2009 april;4740.0
1219;13;2009 mei;5180.0
1220;13;2009 juni;4320.0
1221;13;2009 juli;4160.0
1222;13;2009 augustus;3540.0
1223;13;2009 september;3650.0
1224;13;2009 oktober;3960.0
1225;13;2009 november;4500.0
1226;13;2009 december;4810.0
1227;13;2009;4100.0
1228;13;2010 januari;4650.0
1229;13;2010 februari;4530.0
1230;13;2010 maart;4440.0
1231;13;2010 april;4750.0
1232;13;2010 mei;5490.0
1233;13;2010 juni;4960.0
1234;13;2010 juli;5750.0
1235;13;2010 augustus;4490.0
1236;13;2010 september;4500.0
1237;13;2010 oktober;5050.0
1238;13;2010 november;6740.0
1239;13;2010 december;6930.0
1240;13;2010;5200.0
1241;13;2011 januari;6010.0
1242;13;2011 februari;5970.0
1243;13;2011 maart;6370.0
1244;13;2011 april;6430.0
1245;13;2011 mei;7720.0
1246;13;2011 juni;8410.0
1247;13;2011 juli;7500.0
1248;13;2011 augustus;5840.0
1249;13;2011 september;6060.0
1250;13;2011 oktober;6620.0
1251;13;2011 november;6590.0
1252;13;2011 december;5570.0
1253;13;2011;6660.0
1254;13;2012 januari;6402.0
1255;13;2012 februari;6073.0
1256;13;2012 maart;5820.0
1257;13;2012 april;6336.0
1258;13;2012 mei;6454.0
1259;13;2012 juni;6103.0
1260;13;2012 juli;5983.0
1261;13;2012 augustus;4582.0
1262;13;2012 september;4797.0
1263;13;2012 oktober;5901.0
1264;13;2012 november;6130.0
1265;13;2012 december;6432.0
1266;13;2012;5527.0
1267;13;2013 januari;5520.0
1268;13;2013 februari;5707.0
1269;13;2013 maart;6242.0
1270;13;2013 april;6412.0
1271;13;2013 mei;7489.0
1272;13;2013 juni;7382.0
1273;13;2013 juli;7587.0
1274;13;2013 augustus;6797.0
1275;13;2013 september;5086.0
1276;13;2013 oktober;5348.0
1277;13;2013 november;5756.0
1278;13;2013 december;5813.0
1279;13;2013;5981.0
1280;13;2014 januari;6003.0
1281;13;2014 februari;5829.0
1282;13;2014 maart;6251.0
1283;13;2014 april;6656.0
1284;13;2014 mei;6805.0
1285;13;2014 juni;6478.0
1286;13;2014 juli;5646.0
1287;13;2014 augustus;4886.0
1288;13;2014 september;5001.0
1289;13;2014 oktober;5606.0
1290;13;2014 november;6219.0
1291;13;2014 december;6354.0
1292;13;2014;5745.0
1293;13;2015 januari;6599.0
1294;13;2015 februari;6117.0
1295;13;2015 maart;8457.0
1296;14;1994;
1297;14;1995;917.0
1298;14;1996;994.0
1299;14;1997;
1300;14;1998;1520.0
1301;14;1999;1679.0
1302;14;2000;1656.0
1303;14;2001;1602.0
1304;14;2002;1480.0
1305;14;2003;1560.0
1306;14;2004;1530.0
1307;14;2005 januari;1660.0
1308;14;2005 februari;1520.0
1309;14;2005 maart;1180.0
1310;14;2005 april;1580.0
1311;14;2005 mei;1570.0
1312;14;2005 juni;1030.0
1313;14;2005 juli;1140.0
1314;14;2005 augustus;1530.0
1315;14;2005 september;1650.0
1316;14;2005 oktober;1630.0
1317;14;2005 november;1790.0
1318;14;2005 december;1750.0
1319;14;2005;1390.0
1320;14;2006 januari;
1321;14;2006 februari;
1322;14;2006 maart;
1323;14;2006 april;
1324;14;2006 mei;1520.0
1325;14;2006 juni;1690.0
1326;14;2006 juli;
1327;14;2006 augustus;1620.0
1328;14;2006 september;1660.0
1329;14;2006 oktober;1860.0
1330;14;2006 november;1890.0
1331;14;2006 december;1890.0
1332;14;2006;1690.0
1333;14;2007 januari;2020.0
1334;14;2007 februari;2040.0
1335;14;2007 maart;2100.0
1336;14;2007 april;1790.0
1337;14;2007 mei;1290.0
1338;14;2007 juni;1300.0
1339;14;2007 juli;1210.0
1340;14;2007 augustus;1280.0
1341;14;2007 september;1540.0
1342;14;2007 oktober;1440.0
1343;14;2007 november;1580.0
1344;14;2007 december;1560.0
1345;14;2007;1590.0
1346;14;2008 januari;2620.0
1347;14;2008 februari;2240.0
1348;14;2008 maart;1960.0
1349;14;2008 april;1190.0
1350;14;2008 mei;1090.0
1351;14;2008 juni;1230.0
1352;14;2008 juli;1170.0
1353;14;2008 augustus;1210.0
1354;14;2008 september;1390.0
1355;14;2008 oktober;1770.0
1356;14;2008 november;1890.0
1357;14;2008 december;1370.0
1358;14;2008;1430.0
1359;14;2009 januari;1560.0
1360;14;2009 februari;1590.0
1361;14;2009 maart;1610.0
1362;14;2009 april;1580.0
1363;14;2009 mei;1200.0
1364;14;2009 juni;1240.0
1365;14;2009 juli;990.0
1366;14;2009 augustus;1200.0
1367;14;2009 september;1860.0
1368;14;2009 oktober;1410.0
1369;14;2009 november;1420.0
1370;14;2009 december;1120.0
1371;14;2009;1350.0
1372;14;2010 januari;1470.0
1373;14;2010 februari;1520.0
1374;14;2010 maart;1700.0
1375;14;2010 april;1680.0
1376;14;2010 mei;1920.0
1377;14;2010 juni;1370.0
1378;14;2010 juli;1190.0
1379;14;2010 augustus;1810.0
1380;14;2010 september;1960.0
1381;14;2010 oktober;1700.0
1382;14;2010 november;1930.0
1383;14;2010 december;1600.0
1384;14;2010;1650.0
1385;14;2011 januari;2020.0
1386;14;2011 februari;2460.0
1387;14;2011 maart;2370.0
1388;14;2011 april;2620.0
1389;14;2011 mei;2090.0
1390;14;2011 juni;1780.0
1391;14;2011 juli;1620.0
1392;14;2011 augustus;1810.0
1393;14;2011 september;1730.0
1394;14;2011 oktober;2400.0
1395;14;2011 november;1590.0
1396;14;2011 december;3130.0
1397;14;2011;2060.0
1398;14;2012 januari;3112.0
1399;14;2012 februari;2453.0
1400;14;2012 maart;2798.0
1401;14;2012 april;2164.0
1402;14;2012 mei;1843.0
1403;14;2012 juni;1834.0
1404;14;2012 juli;1730.0
1405;14;2012 augustus;1823.0
1406;14;2012 september;1922.0
1407;14;2012 oktober;1689.0
1408;14;2012 november;2313.0
1409;14;2012 december;2142.0
1410;14;2012;2220.0
1411;14;2013 januari;1845.0
1412;14;2013 februari;2063.0
1413;14;2013 maart;1687.0
1414;14;2013 april;2273.0
1415;14;2013 mei;1236.0
1416;14;2013 juni;1487.0
1417;14;2013 juli;1172.0
1418;14;2013 augustus;1701.0
1419;14;2013 september;1470.0
1420;14;2013 oktober;1392.0
1421;14;2013 november;1743.0
1422;14;2013 december;1656.0
1423;14;2013;1560.0
1424;14;2014 januari;2017.0
1425;14;2014 februari;2167.0
1426;14;2014 maart;1849.0
1427;14;2014 april;910.0
1428;14;2014 mei;1331.0
1429;14;2014 juni;1492.0
1430;14;2014 juli;1560.0
1431;14;2014 augustus;1930.0
1432;14;2014 september;1590.0
1433;14;2014 oktober;2063.0
1434;14;2014 november;1945.0
1435;14;2014 december;2048.0
1436;14;2014;1327.0
1437;14;2015 januari;1866.0
1438;14;2015 februari;1845.0
1439;14;2015 maart;2589.0
1440;16;1994;463.0
1441;16;1995;585.0
1442;16;1996;703.0
1443;16;1997;826.0
1444;16;1998;812.0
1445;16;1999;767.0
1446;16;2000;781.0
1447;16;2001;898.0
1448;16;2002;1140.0
1449;16;2003;900.0
1450;16;2004;1020.0
1451;16;2005 januari;870.0
1452;16;2005 februari;1160.0
1453;16;2005 maart;850.0
1454;16;2005 april;1020.0
1455;16;2005 mei;1000.0
1456;16;2005 juni;1120.0
1457;16;2005 juli;970.0
1458;16;2005 augustus;1230.0
1459;16;2005 september;1140.0
1460;16;2005 oktober;1540.0
1461;16;2005 november;1470.0
1462;16;2005 december;1930.0
1463;16;2005;1090.0
1464;16;2006 januari;1590.0
1465;16;2006 februari;1230.0
1466;16;2006 maart;980.0
1467;16;2006 april;670.0
1468;16;2006 mei;1100.0
1469;16;2006 juni;1350.0
1470;16;2006 juli;1530.0
1471;16;2006 augustus;1840.0
1472;16;2006 september;1890.0
1473;16;2006 oktober;1990.0
1474;16;2006 november;1930.0
1475;16;2006 december;1060.0
1476;16;2006;1380.0
1477;16;2007 januari;1390.0
1478;16;2007 februari;1280.0
1479;16;2007 maart;820.0
1480;16;2007 april;600.0
1481;16;2007 mei;1270.0
1482;16;2007 juni;1430.0
1483;16;2007 juli;1230.0
1484;16;2007 augustus;1960.0
1485;16;2007 september;2140.0
1486;16;2007 oktober;1730.0
1487;16;2007 november;2050.0
1488;16;2007 december;2180.0
1489;16;2007;1390.0
1490;16;2008 januari;1520.0
1491;16;2008 februari;1550.0
1492;16;2008 maart;640.0
1493;16;2008 april;1010.0
1494;16;2008 mei;1990.0
1495;16;2008 juni;1420.0
1496;16;2008 juli;1410.0
1497;16;2008 augustus;1920.0
1498;16;2008 september;1470.0
1499;16;2008 oktober;2280.0
1500;16;2008 november;2490.0
1501;16;2008 december;1180.0
1502;16;2008;1540.0
1503;16;2009 januari;1340.0
1504;16;2009 februari;1670.0
1505;16;2009 maart;720.0
1506;16;2009 april;1010.0
1507;16;2009 mei;1350.0
1508;16;2009 juni;1520.0
1509;16;2009 juli;1560.0
1510;16;2009 augustus;1370.0
1511;16;2009 september;1650.0
1512;16;2009 oktober;2110.0
1513;16;2009 november;3190.0
1514;16;2009 december;4630.0
1515;16;2009;1490.0
1516;16;2010 januari;2680.0
1517;16;2010 februari;1780.0
1518;16;2010 maart;1750.0
1519;16;2010 april;2120.0
1520;16;2010 mei;1440.0
1521;16;2010 juni;940.0
1522;16;2010 juli;1880.0
1523;16;2010 augustus;2030.0
1524;16;2010 september;1870.0
1525;16;2010 oktober;2230.0
1526;16;2010 november;4390.0
1527;16;2010 december;3780.0
1528;16;2010;1460.0
1529;16;2011 januari;3880.0
1530;16;2011 februari;2770.0
1531;16;2011 maart;2200.0
1532;16;2011 april;2290.0
1533;16;2011 mei;2150.0
1534;16;2011 juni;1450.0
1535;16;2011 juli;1650.0
1536;16;2011 augustus;1920.0
1537;16;2011 september;3030.0
1538;16;2011 oktober;4060.0
1539;16;2011 november;5600.0
1540;16;2011 december;5060.0
1541;16;2011;1990.0
1542;16;2012 januari;3086.0
1543;16;2012 februari;3176.0
1544;16;2012 maart;1602.0
1545;16;2012 april;1321.0
1546;16;2012 mei;1575.0
1547;16;2012 juni;1373.0
1548;16;2012 juli;1753.0
1549;16;2012 augustus;1608.0
1550;16;2012 september;1961.0
1551;16;2012 oktober;2487.0
1552;16;2012 november;4670.0
1553;16;2012 december;2982.0
1554;16;2012;1638.0
1555;16;2013 januari;2834.0
1556;16;2013 februari;5346.0
1557;16;2013 maart;1819.0
1558;16;2013 april;913.0
1559;16;2013 mei;1395.0
1560;16;2013 juni;988.0
1561;16;2013 juli;1979.0
1562;16;2013 augustus;2324.0
1563;16;2013 september;2061.0
1564;16;2013 oktober;3106.0
1565;16;2013 november;3850.0
1566;16;2013 december;3766.0
1567;16;2013;1284.0
1568;16;2014 januari;3163.0
1569;16;2014 februari;3565.0
1570;16;2014 maart;2786.0
1571;16;2014 april;675.0
1572;16;2014 mei;1387.0
1573;16;2014 juni;1406.0
1574;16;2014 juli;2462.0
1575;16;2014 augustus;2192.0
1576;16;2014 september;2232.0
1577;16;2014 oktober;2220.0
1578;16;2014 november;3698.0
1579;16;2014 december;4030.0
1580;16;2014;1698.0
1581;16;2015 januari;3169.0
1582;16;2015 februari;6947.0
1583;16;2015 maart;933.0
1584;18;1994;
1585;18;1995;
1586;18;1996;
1587;18;1997;3086.0
1588;18;1998;2782.0
1589;18;1999;2977.0
1590;18;2000;3322.0
1591;18;2001;2469.0
1592;18;2002;2170.0
1593;18;2003;1780.0
1594;18;2004;2180.0
1595;18;2005 januari;530.0
1596;18;2005 februari;4570.0
1597;18;2005 maart;510.0
1598;18;2005 april;2180.0
1599;18;2005 mei;930.0
1600;18;2005 juni;2030.0
1601;18;2005 juli;1280.0
1602;18;2005 augustus;630.0
1603;18;2005 september;3440.0
1604;18;2005 oktober;800.0
1605;18;2005 november;
1606;18;2005 december;
1607;18;2005;3900.0
1608;18;2006 januari;
1609;18;2006 februari;
1610;18;2006 maart;
1611;18;2006 april;
1612;18;2006 mei;
1613;18;2006 juni;2220.0
1614;18;2006 juli;
1615;18;2006 augustus;1310.0
1616;18;2006 september;3190.0
1617;18;2006 oktober;2440.0
1618;18;2006 november;2190.0
1619;18;2006 december;
1620;18;2006;
1621;18;2007 januari;
1622;18;2007 februari;
1623;18;2007 maart;4160.0
1624;18;2007 april;1770.0
1625;18;2007 mei;
1626;18;2007 juni;1390.0
1627;18;2007 juli;
1628;18;2007 augustus;1710.0
1629;18;2007 september;2590.0
1630;18;2007 oktober;1800.0
1631;18;2007 november;760.0
1632;18;2007 december;2660.0
1633;18;2007;2450.0
1634;18;2008 januari;3010.0
1635;18;2008 februari;
1636;18;2008 maart;3720.0
1637;18;2008 april;540.0
1638;18;2008 mei;310.0
1639;18;2008 juni;1300.0
1640;18;2008 juli;310.0
1641;18;2008 augustus;1870.0
1642;18;2008 september;
1643;18;2008 oktober;220.0
1644;18;2008 november;
1645;18;2008 december;
1646;18;2008;1750.0
1647;18;2009 januari;
1648;18;2009 februari;
1649;18;2009 maart;660.0
1650;18;2009 april;
1651;18;2009 mei;1450.0
1652;18;2009 juni;1680.0
1653;18;2009 juli;1200.0
1654;18;2009 augustus;1120.0
1655;18;2009 september;
1656;18;2009 oktober;2260.0
1657;18;2009 november;2460.0
1658;18;2009 december;1000.0
1659;18;2009;1460.0
1660;18;2010 januari;
1661;18;2010 februari;
1662;18;2010 maart;3420.0
1663;18;2010 april;1080.0
1664;18;2010 mei;2090.0
1665;18;2010 juni;
1666;18;2010 juli;
1667;18;2010 augustus;1860.0
1668;18;2010 september;
1669;18;2010 oktober;2430.0
1670;18;2010 november;
1671;18;2010 december;340.0
1672;18;2010;2010.0
1673;18;2011 januari;
1674;18;2011 februari;3950.0
1675;18;2011 maart;
1676;18;2011 april;
1677;18;2011 mei;
1678;18;2011 juni;
1679;18;2011 juli;
1680;18;2011 augustus;1590.0
1681;18;2011 september;2160.0
1682;18;2011 oktober;2030.0
1683;18;2011 november;1890.0
1684;18;2011 december;2260.0
1685;18;2011;2110.0
1686;18;2012 januari;3364.0
1687;18;2012 februari;2174.0
1688;18;2012 maart;2599.0
1689;18;2012 april;2636.0
1690;18;2012 mei;1658.0
1691;18;2012 juni;1049.0
1692;18;2012 juli;1954.0
1693;18;2012 augustus;
1694;18;2012 september;2267.0
1695;18;2012 oktober;1700.0
1696;18;2012 november;2613.0
1697;18;2012 december;2418.0
1698;18;2012;2095.0
1699;18;2013 januari;
1700;18;2013 februari;
1701;18;2013 maart;
1702;18;2013 april;2639.0
1703;18;2013 mei;1438.0
1704;18;2013 juni;
1705;18;2013 juli;1341.0
1706;18;2013 augustus;
1707;18;2013 september;1111.0
1708;18;2013 oktober;
1709;18;2013 november;
1710;18;2013 december;
1711;18;2013;1459.0
1712;18;2014 januari;
1713;18;2014 februari;
1714;18;2014 maart;
1715;18;2014 april;
1716;18;2014 mei;
1717;18;2014 juni;
1718;18;2014 juli;
1719;18;2014 augustus;
1720;18;2014 september;566.0
1721;18;2014 oktober;
1722;18;2014 november;
1723;18;2014 december;
1724;18;2014;875.0
1725;18;2015 januari;
1726;18;2015 februari;
1727;18;2015 maart;
1728;20;1994;1098.0
1729;20;1995;1275.0
1730;20;1996;1389.0
1731;20;1997;
1732;20;1998;1044.0
1733;20;1999;1330.0
1734;20;2000;1615.0
1735;20;2001;1475.0
1736;20;2002;1120.0
1737;20;2003;950.0
1738;20;2004;1010.0
1739;20;2005 januari;920.0
1740;20;2005 februari;680.0
1741;20;2005 maart;640.0
1742;20;2005 april;690.0
1743;20;2005 mei;710.0
1744;20;2005 juni;910.0
1745;20;2005 juli;980.0
1746;20;2005 augustus;980.0
1747;20;2005 september;980.0
1748;20;2005 oktober;1020.0
1749;20;2005 november;1180.0
1750;20;2005 december;1180.0
1751;20;2005;900.0
1752;20;2006 januari;950.0
1753;20;2006 februari;760.0
1754;20;2006 maart;870.0
1755;20;2006 april;910.0
1756;20;2006 mei;750.0
1757;20;2006 juni;750.0
1758;20;2006 juli;680.0
1759;20;2006 augustus;720.0
1760;20;2006 september;960.0
1761;20;2006 oktober;1030.0
1762;20;2006 november;1110.0
1763;20;2006 december;1110.0
1764;20;2006;850.0
1765;20;2007 januari;1240.0
1766;20;2007 februari;980.0
1767;20;2007 maart;1060.0
1768;20;2007 april;950.0
1769;20;2007 mei;830.0
1770;20;2007 juni;820.0
1771;20;2007 juli;870.0
1772;20;2007 augustus;960.0
1773;20;2007 september;1110.0
1774;20;2007 oktober;940.0
1775;20;2007 november;1090.0
1776;20;2007 december;930.0
1777;20;2007;960.0
1778;20;2008 januari;1100.0
1779;20;2008 februari;930.0
1780;20;2008 maart;1000.0
1781;20;2008 april;710.0
1782;20;2008 mei;590.0
1783;20;2008 juni;730.0
1784;20;2008 juli;850.0
1785;20;2008 augustus;1010.0
1786;20;2008 september;1060.0
1787;20;2008 oktober;1160.0
1788;20;2008 november;1230.0
1789;20;2008 december;1020.0
1790;20;2008;910.0
1791;20;2009 januari;1000.0
1792;20;2009 februari;920.0
1793;20;2009 maart;700.0
1794;20;2009 april;620.0
1795;20;2009 mei;600.0
1796;20;2009 juni;610.0
1797;20;2009 juli;510.0
1798;20;2009 augustus;630.0
1799;20;2009 september;990.0
1800;20;2009 oktober;1070.0
1801;20;2009 november;970.0
1802;20;2009 december;660.0
1803;20;2009;750.0
1804;20;2010 januari;600.0
1805;20;2010 februari;620.0
1806;20;2010 maart;540.0
1807;20;2010 april;570.0
1808;20;2010 mei;590.0
1809;20;2010 juni;640.0
1810;20;2010 juli;620.0
1811;20;2010 augustus;830.0
1812;20;2010 september;1140.0
1813;20;2010 oktober;1170.0
1814;20;2010 november;1010.0
1815;20;2010 december;850.0
1816;20;2010;760.0
1817;20;2011 januari;820.0
1818;20;2011 februari;730.0
1819;20;2011 maart;550.0
1820;20;2011 april;570.0
1821;20;2011 mei;500.0
1822;20;2011 juni;640.0
1823;20;2011 juli;730.0
1824;20;2011 augustus;780.0
1825;20;2011 september;1130.0
1826;20;2011 oktober;1210.0
1827;20;2011 november;1170.0
1828;20;2011 december;1190.0
1829;20;2011;800.0
1830;20;2012 januari;1116.0
1831;20;2012 februari;739.0
1832;20;2012 maart;610.0
1833;20;2012 april;679.0
1834;20;2012 mei;684.0
1835;20;2012 juni;891.0
1836;20;2012 juli;912.0
1837;20;2012 augustus;972.0
1838;20;2012 september;1161.0
1839;20;2012 oktober;1312.0
1840;20;2012 november;1186.0
1841;20;2012 december;1017.0
1842;20;2012;914.0
1843;20;2013 januari;949.0
1844;20;2013 februari;765.0
1845;20;2013 maart;611.0
1846;20;2013 april;642.0
1847;20;2013 mei;616.0
1848;20;2013 juni;670.0
1849;20;2013 juli;690.0
1850;20;2013 augustus;907.0
1851;20;2013 september;1118.0
1852;20;2013 oktober;1051.0
1853;20;2013 november;885.0
1854;20;2013 december;860.0
1855;20;2013;808.0
1856;20;2014 januari;946.0
1857;20;2014 februari;814.0
1858;20;2014 maart;561.0
1859;20;2014 april;567.0
1860;20;2014 mei;582.0
1861;20;2014 juni;629.0
1862;20;2014 juli;625.0
1863;20;2014 augustus;797.0
1864;20;2014 september;910.0
1865;20;2014 oktober;977.0
1866;20;2014 november;938.0
1867;20;2014 december;867.0
1868;20;2014;764.0
1869;20;2015 januari;816.0
1870;20;2015 februari;655.0
1871;20;2015 maart;531.0
1872;21;1994;
1873;21;1995;
1874;21;1996;
1875;21;1997;1516.0
1876;21;1998;1343.0
1877;21;1999;1352.0
1878;21;2000;1298.0
1879;21;2001;1606.0
1880;21;2002;1900.0
1881;21;2003;1860.0
1882;21;2004;1360.0
1883;21;2005 januari;1110.0
1884;21;2005 februari;950.0
1885;21;2005 maart;1320.0
1886;21;2005 april;1240.0
1887;21;2005 mei;1300.0
1888;21;2005 juni;1250.0
1889;21;2005 juli;1330.0
1890;21;2005 augustus;1480.0
1891;21;2005 september;1540.0
1892;21;2005 oktober;1640.0
1893;21;2005 november;1670.0
1894;21;2005 december;1750.0
1895;21;2005;1330.0
1896;21;2006 januari;
1897;21;2006 februari;1830.0
1898;21;2006 maart;
1899;21;2006 april;1920.0
1900;21;2006 mei;2080.0
1901;21;2006 juni;2240.0
1902;21;2006 juli;1970.0
1903;21;2006 augustus;1930.0
1904;21;2006 september;2210.0
1905;21;2006 oktober;1510.0
1906;21;2006 november;2060.0
1907;21;2006 december;1950.0
1908;21;2006;1960.0
1909;21;2007 januari;1900.0
1910;21;2007 februari;1910.0
1911;21;2007 maart;2770.0
1912;21;2007 april;2250.0
1913;21;2007 mei;1790.0
1914;21;2007 juni;1560.0
1915;21;2007 juli;1750.0
1916;21;2007 augustus;1650.0
1917;21;2007 september;1910.0
1918;21;2007 oktober;1690.0
1919;21;2007 november;1980.0
1920;21;2007 december;2310.0
1921;21;2007;1810.0
1922;21;2008 januari;1520.0
1923;21;2008 februari;2270.0
1924;21;2008 maart;2200.0
1925;21;2008 april;1970.0
1926;21;2008 mei;1720.0
1927;21;2008 juni;2020.0
1928;21;2008 juli;1720.0
1929;21;2008 augustus;1700.0
1930;21;2008 september;1730.0
1931;21;2008 oktober;1740.0
1932;21;2008 november;1420.0
1933;21;2008 december;1500.0
1934;21;2008;1900.0
1935;21;2009 januari;1070.0
1936;21;2009 februari;1280.0
1937;21;2009 maart;1480.0
1938;21;2009 april;1460.0
1939;21;2009 mei;1620.0
1940;21;2009 juni;1530.0
1941;21;2009 juli;1200.0
1942;21;2009 augustus;1290.0
1943;21;2009 september;1570.0
1944;21;2009 oktober;1290.0
1945;21;2009 november;1250.0
1946;21;2009 december;780.0
1947;21;2009;1380.0
1948;21;2010 januari;1640.0
1949;21;2010 februari;1640.0
1950;21;2010 maart;1900.0
1951;21;2010 april;1760.0
1952;21;2010 mei;1680.0
1953;21;2010 juni;1450.0
