ID;WijkenEnBuurten;TypeVerwarmingsinstallatie;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Woningen_5
2468;Oosterhout;Totaal zonder gasverbruik (ex. onbekend);Oosterhout                              ;Buurt   ;BU03610301;3.0;46.0
2469;Oosterhout;Type installaties onbekend;Oosterhout                              ;Buurt   ;BU03610301;3.0;1.0
2470;Overdie-Oost;Individuele cv;Overdie-Oost                            ;Buurt   ;BU03610302;1.0;85.0
2471;Overdie-Oost;Blokverwarming;Overdie-Oost                            ;Buurt   ;BU03610302;1.0;0.0
2472;Overdie-Oost;Stadsverwarming met hoog gasverbruik;Overdie-Oost                            ;Buurt   ;BU03610302;1.0;0.0
2473;Overdie-Oost;Stadsverwarming met laag gasverbruik;Overdie-Oost                            ;Buurt   ;BU03610302;1.0;6.0
2474;Overdie-Oost;Stadsverwarming zonder gasverbruik;Overdie-Oost                            ;Buurt   ;BU03610302;1.0;8.0
2475;Overdie-Oost;Elektrisch verwarmd met hoog gasverbruik;Overdie-Oost                            ;Buurt   ;BU03610302;1.0;0.0
2476;Overdie-Oost;Elektrisch verwarmd met laag gasverbruik;Overdie-Oost                            ;Buurt   ;BU03610302;1.0;0.0
2477;Overdie-Oost;Elektrisch verwarmd zonder gasverbruik;Overdie-Oost                            ;Buurt   ;BU03610302;1.0;0.0
2478;Overdie-Oost;Totaal zonder gasverbruik (ex. onbekend);Overdie-Oost                            ;Buurt   ;BU03610302;1.0;8.0
2479;Overdie-Oost;Type installaties onbekend;Overdie-Oost                            ;Buurt   ;BU03610302;1.0;0.0
2480;Overdie-West;Individuele cv;Overdie-West                            ;Buurt   ;BU03610303;3.0;0.0
2481;Overdie-West;Blokverwarming;Overdie-West                            ;Buurt   ;BU03610303;3.0;0.0
2482;Overdie-West;Stadsverwarming met hoog gasverbruik;Overdie-West                            ;Buurt   ;BU03610303;3.0;0.0
2483;Overdie-West;Stadsverwarming met laag gasverbruik;Overdie-West                            ;Buurt   ;BU03610303;3.0;0.0
2484;Overdie-West;Stadsverwarming zonder gasverbruik;Overdie-West                            ;Buurt   ;BU03610303;3.0;0.0
2485;Overdie-West;Elektrisch verwarmd met hoog gasverbruik;Overdie-West                            ;Buurt   ;BU03610303;3.0;0.0
2486;Overdie-West;Elektrisch verwarmd met laag gasverbruik;Overdie-West                            ;Buurt   ;BU03610303;3.0;0.0
2487;Overdie-West;Elektrisch verwarmd zonder gasverbruik;Overdie-West                            ;Buurt   ;BU03610303;3.0;0.0
2488;Overdie-West;Totaal zonder gasverbruik (ex. onbekend);Overdie-West                            ;Buurt   ;BU03610303;3.0;0.0
2489;Overdie-West;Type installaties onbekend;Overdie-West                            ;Buurt   ;BU03610303;3.0;0.0
2490;Boekelermeer-Zuid;Individuele cv;Boekelermeer-Zuid                       ;Buurt   ;BU03610308;1.0;
2491;Boekelermeer-Zuid;Blokverwarming;Boekelermeer-Zuid                       ;Buurt   ;BU03610308;1.0;
2492;Boekelermeer-Zuid;Stadsverwarming met hoog gasverbruik;Boekelermeer-Zuid                       ;Buurt   ;BU03610308;1.0;
2493;Boekelermeer-Zuid;Stadsverwarming met laag gasverbruik;Boekelermeer-Zuid                       ;Buurt   ;BU03610308;1.0;
2494;Boekelermeer-Zuid;Stadsverwarming zonder gasverbruik;Boekelermeer-Zuid                       ;Buurt   ;BU03610308;1.0;
2495;Boekelermeer-Zuid;Elektrisch verwarmd met hoog gasverbruik;Boekelermeer-Zuid                       ;Buurt   ;BU03610308;1.0;
2496;Boekelermeer-Zuid;Elektrisch verwarmd met laag gasverbruik;Boekelermeer-Zuid                       ;Buurt   ;BU03610308;1.0;
2497;Boekelermeer-Zuid;Elektrisch verwarmd zonder gasverbruik;Boekelermeer-Zuid                       ;Buurt   ;BU03610308;1.0;
2498;Boekelermeer-Zuid;Totaal zonder gasverbruik (ex. onbekend);Boekelermeer-Zuid                       ;Buurt   ;BU03610308;1.0;
2499;Boekelermeer-Zuid;Type installaties onbekend;Boekelermeer-Zuid                       ;Buurt   ;BU03610308;1.0;
2500;Boekelermeer-Noord;Individuele cv;Boekelermeer-Noord                      ;Buurt   ;BU03610309;1.0;62.0
2501;Boekelermeer-Noord;Blokverwarming;Boekelermeer-Noord                      ;Buurt   ;BU03610309;1.0;0.0
2502;Boekelermeer-Noord;Stadsverwarming met hoog gasverbruik;Boekelermeer-Noord                      ;Buurt   ;BU03610309;1.0;0.0
2503;Boekelermeer-Noord;Stadsverwarming met laag gasverbruik;Boekelermeer-Noord                      ;Buurt   ;BU03610309;1.0;0.0
2504;Boekelermeer-Noord;Stadsverwarming zonder gasverbruik;Boekelermeer-Noord                      ;Buurt   ;BU03610309;1.0;0.0
2505;Boekelermeer-Noord;Elektrisch verwarmd met hoog gasverbruik;Boekelermeer-Noord                      ;Buurt   ;BU03610309;1.0;0.0
2506;Boekelermeer-Noord;Elektrisch verwarmd met laag gasverbruik;Boekelermeer-Noord                      ;Buurt   ;BU03610309;1.0;0.0
2507;Boekelermeer-Noord;Elektrisch verwarmd zonder gasverbruik;Boekelermeer-Noord                      ;Buurt   ;BU03610309;1.0;0.0
2508;Boekelermeer-Noord;Totaal zonder gasverbruik (ex. onbekend);Boekelermeer-Noord                      ;Buurt   ;BU03610309;1.0;0.0
2509;Boekelermeer-Noord;Type installaties onbekend;Boekelermeer-Noord                      ;Buurt   ;BU03610309;1.0;38.0
2510;West;Individuele cv;West                                    ;Wijk    ;WK036104  ;3.0;80.0
2511;West;Blokverwarming;West                                    ;Wijk    ;WK036104  ;3.0;18.0
2512;West;Stadsverwarming met hoog gasverbruik;West                                    ;Wijk    ;WK036104  ;3.0;0.0
2513;West;Stadsverwarming met laag gasverbruik;West                                    ;Wijk    ;WK036104  ;3.0;0.0
2514;West;Stadsverwarming zonder gasverbruik;West                                    ;Wijk    ;WK036104  ;3.0;0.0
2515;West;Elektrisch verwarmd met hoog gasverbruik;West                                    ;Wijk    ;WK036104  ;3.0;1.0
2516;West;Elektrisch verwarmd met laag gasverbruik;West                                    ;Wijk    ;WK036104  ;3.0;0.0
2517;West;Elektrisch verwarmd zonder gasverbruik;West                                    ;Wijk    ;WK036104  ;3.0;0.0
2518;West;Totaal zonder gasverbruik (ex. onbekend);West                                    ;Wijk    ;WK036104  ;3.0;0.0
2519;West;Type installaties onbekend;West                                    ;Wijk    ;WK036104  ;3.0;1.0
2520;De Hoef III en IV;Individuele cv;De Hoef III en IV                       ;Buurt   ;BU03610400;1.0;81.0
2521;De Hoef III en IV;Blokverwarming;De Hoef III en IV                       ;Buurt   ;BU03610400;1.0;16.0
2522;De Hoef III en IV;Stadsverwarming met hoog gasverbruik;De Hoef III en IV                       ;Buurt   ;BU03610400;1.0;0.0
2523;De Hoef III en IV;Stadsverwarming met laag gasverbruik;De Hoef III en IV                       ;Buurt   ;BU03610400;1.0;0.0
2524;De Hoef III en IV;Stadsverwarming zonder gasverbruik;De Hoef III en IV                       ;Buurt   ;BU03610400;1.0;0.0
2525;De Hoef III en IV;Elektrisch verwarmd met hoog gasverbruik;De Hoef III en IV                       ;Buurt   ;BU03610400;1.0;2.0
2526;De Hoef III en IV;Elektrisch verwarmd met laag gasverbruik;De Hoef III en IV                       ;Buurt   ;BU03610400;1.0;0.0
2527;De Hoef III en IV;Elektrisch verwarmd zonder gasverbruik;De Hoef III en IV                       ;Buurt   ;BU03610400;1.0;0.0
2528;De Hoef III en IV;Totaal zonder gasverbruik (ex. onbekend);De Hoef III en IV                       ;Buurt   ;BU03610400;1.0;0.0
2529;De Hoef III en IV;Type installaties onbekend;De Hoef III en IV                       ;Buurt   ;BU03610400;1.0;2.0
2530;De Hoef I en II;Individuele cv;De Hoef I en II                         ;Buurt   ;BU03610401;1.0;64.0
2531;De Hoef I en II;Blokverwarming;De Hoef I en II                         ;Buurt   ;BU03610401;1.0;35.0
2532;De Hoef I en II;Stadsverwarming met hoog gasverbruik;De Hoef I en II                         ;Buurt   ;BU03610401;1.0;0.0
2533;De Hoef I en II;Stadsverwarming met laag gasverbruik;De Hoef I en II                         ;Buurt   ;BU03610401;1.0;0.0
2534;De Hoef I en II;Stadsverwarming zonder gasverbruik;De Hoef I en II                         ;Buurt   ;BU03610401;1.0;0.0
2535;De Hoef I en II;Elektrisch verwarmd met hoog gasverbruik;De Hoef I en II                         ;Buurt   ;BU03610401;1.0;0.0
2536;De Hoef I en II;Elektrisch verwarmd met laag gasverbruik;De Hoef I en II                         ;Buurt   ;BU03610401;1.0;0.0
2537;De Hoef I en II;Elektrisch verwarmd zonder gasverbruik;De Hoef I en II                         ;Buurt   ;BU03610401;1.0;0.0
2538;De Hoef I en II;Totaal zonder gasverbruik (ex. onbekend);De Hoef I en II                         ;Buurt   ;BU03610401;1.0;0.0
2539;De Hoef I en II;Type installaties onbekend;De Hoef I en II                         ;Buurt   ;BU03610401;1.0;1.0
2540;Bergerwegkwartier;Individuele cv;Bergerwegkwartier                       ;Buurt   ;BU03610402;1.0;93.0
2541;Bergerwegkwartier;Blokverwarming;Bergerwegkwartier                       ;Buurt   ;BU03610402;1.0;2.0
2542;Bergerwegkwartier;Stadsverwarming met hoog gasverbruik;Bergerwegkwartier                       ;Buurt   ;BU03610402;1.0;0.0
2543;Bergerwegkwartier;Stadsverwarming met laag gasverbruik;Bergerwegkwartier                       ;Buurt   ;BU03610402;1.0;0.0
2544;Bergerwegkwartier;Stadsverwarming zonder gasverbruik;Bergerwegkwartier                       ;Buurt   ;BU03610402;1.0;0.0
2545;Bergerwegkwartier;Elektrisch verwarmd met hoog gasverbruik;Bergerwegkwartier                       ;Buurt   ;BU03610402;1.0;0.0
2546;Bergerwegkwartier;Elektrisch verwarmd met laag gasverbruik;Bergerwegkwartier                       ;Buurt   ;BU03610402;1.0;0.0
2547;Bergerwegkwartier;Elektrisch verwarmd zonder gasverbruik;Bergerwegkwartier                       ;Buurt   ;BU03610402;1.0;0.0
2548;Bergerwegkwartier;Totaal zonder gasverbruik (ex. onbekend);Bergerwegkwartier                       ;Buurt   ;BU03610402;1.0;0.0
2549;Bergerwegkwartier;Type installaties onbekend;Bergerwegkwartier                       ;Buurt   ;BU03610402;1.0;4.0
2550;Bergerhof en Blaeustraatkwartier;Individuele cv;Bergerhof en Blaeustraatkwartier        ;Buurt   ;BU03610403;3.0;99.0
2551;Bergerhof en Blaeustraatkwartier;Blokverwarming;Bergerhof en Blaeustraatkwartier        ;Buurt   ;BU03610403;3.0;0.0
2552;Bergerhof en Blaeustraatkwartier;Stadsverwarming met hoog gasverbruik;Bergerhof en Blaeustraatkwartier        ;Buurt   ;BU03610403;3.0;0.0
2553;Bergerhof en Blaeustraatkwartier;Stadsverwarming met laag gasverbruik;Bergerhof en Blaeustraatkwartier        ;Buurt   ;BU03610403;3.0;0.0
2554;Bergerhof en Blaeustraatkwartier;Stadsverwarming zonder gasverbruik;Bergerhof en Blaeustraatkwartier        ;Buurt   ;BU03610403;3.0;0.0
2555;Bergerhof en Blaeustraatkwartier;Elektrisch verwarmd met hoog gasverbruik;Bergerhof en Blaeustraatkwartier        ;Buurt   ;BU03610403;3.0;0.0
2556;Bergerhof en Blaeustraatkwartier;Elektrisch verwarmd met laag gasverbruik;Bergerhof en Blaeustraatkwartier        ;Buurt   ;BU03610403;3.0;0.0
2557;Bergerhof en Blaeustraatkwartier;Elektrisch verwarmd zonder gasverbruik;Bergerhof en Blaeustraatkwartier        ;Buurt   ;BU03610403;3.0;1.0
2558;Bergerhof en Blaeustraatkwartier;Totaal zonder gasverbruik (ex. onbekend);Bergerhof en Blaeustraatkwartier        ;Buurt   ;BU03610403;3.0;1.0
2559;Bergerhof en Blaeustraatkwartier;Type installaties onbekend;Bergerhof en Blaeustraatkwartier        ;Buurt   ;BU03610403;3.0;0.0
2560;Bergermeer;Individuele cv;Bergermeer                              ;Buurt   ;BU03610404;1.0;92.0
2561;Bergermeer;Blokverwarming;Bergermeer                              ;Buurt   ;BU03610404;1.0;7.0
2562;Bergermeer;Stadsverwarming met hoog gasverbruik;Bergermeer                              ;Buurt   ;BU03610404;1.0;0.0
2563;Bergermeer;Stadsverwarming met laag gasverbruik;Bergermeer                              ;Buurt   ;BU03610404;1.0;0.0
2564;Bergermeer;Stadsverwarming zonder gasverbruik;Bergermeer                              ;Buurt   ;BU03610404;1.0;0.0
2565;Bergermeer;Elektrisch verwarmd met hoog gasverbruik;Bergermeer                              ;Buurt   ;BU03610404;1.0;0.0
2566;Bergermeer;Elektrisch verwarmd met laag gasverbruik;Bergermeer                              ;Buurt   ;BU03610404;1.0;0.0
2567;Bergermeer;Elektrisch verwarmd zonder gasverbruik;Bergermeer                              ;Buurt   ;BU03610404;1.0;0.0
2568;Bergermeer;Totaal zonder gasverbruik (ex. onbekend);Bergermeer                              ;Buurt   ;BU03610404;1.0;0.0
2569;Bergermeer;Type installaties onbekend;Bergermeer                              ;Buurt   ;BU03610404;1.0;0.0
2570;Landelijk gebied-West;Individuele cv;Landelijk gebied-West                   ;Buurt   ;BU03610409;1.0;79.0
2571;Landelijk gebied-West;Blokverwarming;Landelijk gebied-West                   ;Buurt   ;BU03610409;1.0;0.0
2572;Landelijk gebied-West;Stadsverwarming met hoog gasverbruik;Landelijk gebied-West                   ;Buurt   ;BU03610409;1.0;0.0
2573;Landelijk gebied-West;Stadsverwarming met laag gasverbruik;Landelijk gebied-West                   ;Buurt   ;BU03610409;1.0;0.0
2574;Landelijk gebied-West;Stadsverwarming zonder gasverbruik;Landelijk gebied-West                   ;Buurt   ;BU03610409;1.0;0.0
2575;Landelijk gebied-West;Elektrisch verwarmd met hoog gasverbruik;Landelijk gebied-West                   ;Buurt   ;BU03610409;1.0;0.0
2576;Landelijk gebied-West;Elektrisch verwarmd met laag gasverbruik;Landelijk gebied-West                   ;Buurt   ;BU03610409;1.0;0.0
2577;Landelijk gebied-West;Elektrisch verwarmd zonder gasverbruik;Landelijk gebied-West                   ;Buurt   ;BU03610409;1.0;0.0
2578;Landelijk gebied-West;Totaal zonder gasverbruik (ex. onbekend);Landelijk gebied-West                   ;Buurt   ;BU03610409;1.0;0.0
2579;Landelijk gebied-West;Type installaties onbekend;Landelijk gebied-West                   ;Buurt   ;BU03610409;1.0;21.0
2580;Huiswaard;Individuele cv;Huiswaard                               ;Wijk    ;WK036105  ;1.0;99.0
2581;Huiswaard;Blokverwarming;Huiswaard                               ;Wijk    ;WK036105  ;1.0;1.0
2582;Huiswaard;Stadsverwarming met hoog gasverbruik;Huiswaard                               ;Wijk    ;WK036105  ;1.0;0.0
2583;Huiswaard;Stadsverwarming met laag gasverbruik;Huiswaard                               ;Wijk    ;WK036105  ;1.0;0.0
2584;Huiswaard;Stadsverwarming zonder gasverbruik;Huiswaard                               ;Wijk    ;WK036105  ;1.0;0.0
2585;Huiswaard;Elektrisch verwarmd met hoog gasverbruik;Huiswaard                               ;Wijk    ;WK036105  ;1.0;0.0
2586;Huiswaard;Elektrisch verwarmd met laag gasverbruik;Huiswaard                               ;Wijk    ;WK036105  ;1.0;0.0
2587;Huiswaard;Elektrisch verwarmd zonder gasverbruik;Huiswaard                               ;Wijk    ;WK036105  ;1.0;0.0
2588;Huiswaard;Totaal zonder gasverbruik (ex. onbekend);Huiswaard                               ;Wijk    ;WK036105  ;1.0;0.0
2589;Huiswaard;Type installaties onbekend;Huiswaard                               ;Wijk    ;WK036105  ;1.0;0.0
2590;Huiswaard-1-Zuid;Individuele cv;Huiswaard-1-Zuid                        ;Buurt   ;BU03610500;3.0;99.0
2591;Huiswaard-1-Zuid;Blokverwarming;Huiswaard-1-Zuid                        ;Buurt   ;BU03610500;3.0;0.0
2592;Huiswaard-1-Zuid;Stadsverwarming met hoog gasverbruik;Huiswaard-1-Zuid                        ;Buurt   ;BU03610500;3.0;0.0
2593;Huiswaard-1-Zuid;Stadsverwarming met laag gasverbruik;Huiswaard-1-Zuid                        ;Buurt   ;BU03610500;3.0;0.0
2594;Huiswaard-1-Zuid;Stadsverwarming zonder gasverbruik;Huiswaard-1-Zuid                        ;Buurt   ;BU03610500;3.0;0.0
2595;Huiswaard-1-Zuid;Elektrisch verwarmd met hoog gasverbruik;Huiswaard-1-Zuid                        ;Buurt   ;BU03610500;3.0;0.0
2596;Huiswaard-1-Zuid;Elektrisch verwarmd met laag gasverbruik;Huiswaard-1-Zuid                        ;Buurt   ;BU03610500;3.0;0.0
2597;Huiswaard-1-Zuid;Elektrisch verwarmd zonder gasverbruik;Huiswaard-1-Zuid                        ;Buurt   ;BU03610500;3.0;0.0
2598;Huiswaard-1-Zuid;Totaal zonder gasverbruik (ex. onbekend);Huiswaard-1-Zuid                        ;Buurt   ;BU03610500;3.0;0.0
2599;Huiswaard-1-Zuid;Type installaties onbekend;Huiswaard-1-Zuid                        ;Buurt   ;BU03610500;3.0;0.0
2600;Muiderwaard;Individuele cv;Muiderwaard                             ;Buurt   ;BU03610501;3.0;0.0
2601;Muiderwaard;Blokverwarming;Muiderwaard                             ;Buurt   ;BU03610501;3.0;0.0
2602;Muiderwaard;Stadsverwarming met hoog gasverbruik;Muiderwaard                             ;Buurt   ;BU03610501;3.0;0.0
2603;Muiderwaard;Stadsverwarming met laag gasverbruik;Muiderwaard                             ;Buurt   ;BU03610501;3.0;0.0
2604;Muiderwaard;Stadsverwarming zonder gasverbruik;Muiderwaard                             ;Buurt   ;BU03610501;3.0;0.0
2605;Muiderwaard;Elektrisch verwarmd met hoog gasverbruik;Muiderwaard                             ;Buurt   ;BU03610501;3.0;0.0
2606;Muiderwaard;Elektrisch verwarmd met laag gasverbruik;Muiderwaard                             ;Buurt   ;BU03610501;3.0;0.0
2607;Muiderwaard;Elektrisch verwarmd zonder gasverbruik;Muiderwaard                             ;Buurt   ;BU03610501;3.0;0.0
2608;Muiderwaard;Totaal zonder gasverbruik (ex. onbekend);Muiderwaard                             ;Buurt   ;BU03610501;3.0;0.0
2609;Muiderwaard;Type installaties onbekend;Muiderwaard                             ;Buurt   ;BU03610501;3.0;0.0
2610;Huiswaard-2-West;Individuele cv;Huiswaard-2-West                        ;Buurt   ;BU03610502;1.0;97.0
2611;Huiswaard-2-West;Blokverwarming;Huiswaard-2-West                        ;Buurt   ;BU03610502;1.0;2.0
2612;Huiswaard-2-West;Stadsverwarming met hoog gasverbruik;Huiswaard-2-West                        ;Buurt   ;BU03610502;1.0;0.0
2613;Huiswaard-2-West;Stadsverwarming met laag gasverbruik;Huiswaard-2-West                        ;Buurt   ;BU03610502;1.0;0.0
2614;Huiswaard-2-West;Stadsverwarming zonder gasverbruik;Huiswaard-2-West                        ;Buurt   ;BU03610502;1.0;0.0
2615;Huiswaard-2-West;Elektrisch verwarmd met hoog gasverbruik;Huiswaard-2-West                        ;Buurt   ;BU03610502;1.0;0.0
2616;Huiswaard-2-West;Elektrisch verwarmd met laag gasverbruik;Huiswaard-2-West                        ;Buurt   ;BU03610502;1.0;0.0
2617;Huiswaard-2-West;Elektrisch verwarmd zonder gasverbruik;Huiswaard-2-West                        ;Buurt   ;BU03610502;1.0;0.0
2618;Huiswaard-2-West;Totaal zonder gasverbruik (ex. onbekend);Huiswaard-2-West                        ;Buurt   ;BU03610502;1.0;0.0
2619;Huiswaard-2-West;Type installaties onbekend;Huiswaard-2-West                        ;Buurt   ;BU03610502;1.0;0.0
2620;Huiswaard-2-Oost;Individuele cv;Huiswaard-2-Oost                        ;Buurt   ;BU03610503;1.0;0.0
2621;Huiswaard-2-Oost;Blokverwarming;Huiswaard-2-Oost                        ;Buurt   ;BU03610503;1.0;0.0
2622;Huiswaard-2-Oost;Stadsverwarming met hoog gasverbruik;Huiswaard-2-Oost                        ;Buurt   ;BU03610503;1.0;0.0
2623;Huiswaard-2-Oost;Stadsverwarming met laag gasverbruik;Huiswaard-2-Oost                        ;Buurt   ;BU03610503;1.0;0.0
2624;Huiswaard-2-Oost;Stadsverwarming zonder gasverbruik;Huiswaard-2-Oost                        ;Buurt   ;BU03610503;1.0;0.0
2625;Huiswaard-2-Oost;Elektrisch verwarmd met hoog gasverbruik;Huiswaard-2-Oost                        ;Buurt   ;BU03610503;1.0;0.0
2626;Huiswaard-2-Oost;Elektrisch verwarmd met laag gasverbruik;Huiswaard-2-Oost                        ;Buurt   ;BU03610503;1.0;0.0
2627;Huiswaard-2-Oost;Elektrisch verwarmd zonder gasverbruik;Huiswaard-2-Oost                        ;Buurt   ;BU03610503;1.0;0.0
2628;Huiswaard-2-Oost;Totaal zonder gasverbruik (ex. onbekend);Huiswaard-2-Oost                        ;Buurt   ;BU03610503;1.0;0.0
2629;Huiswaard-2-Oost;Type installaties onbekend;Huiswaard-2-Oost                        ;Buurt   ;BU03610503;1.0;0.0
2630;De Mare;Individuele cv;De Mare                                 ;Wijk    ;WK036106  ;1.0;91.0
2631;De Mare;Blokverwarming;De Mare                                 ;Wijk    ;WK036106  ;1.0;7.0
2632;De Mare;Stadsverwarming met hoog gasverbruik;De Mare                                 ;Wijk    ;WK036106  ;1.0;2.0
2633;De Mare;Stadsverwarming met laag gasverbruik;De Mare                                 ;Wijk    ;WK036106  ;1.0;0.0
2634;De Mare;Stadsverwarming zonder gasverbruik;De Mare                                 ;Wijk    ;WK036106  ;1.0;0.0
2635;De Mare;Elektrisch verwarmd met hoog gasverbruik;De Mare                                 ;Wijk    ;WK036106  ;1.0;0.0
2636;De Mare;Elektrisch verwarmd met laag gasverbruik;De Mare                                 ;Wijk    ;WK036106  ;1.0;0.0
2637;De Mare;Elektrisch verwarmd zonder gasverbruik;De Mare                                 ;Wijk    ;WK036106  ;1.0;0.0
2638;De Mare;Totaal zonder gasverbruik (ex. onbekend);De Mare                                 ;Wijk    ;WK036106  ;1.0;0.0
2639;De Mare;Type installaties onbekend;De Mare                                 ;Wijk    ;WK036106  ;1.0;0.0
2640;'t Rak-Zuid;Individuele cv;'t Rak-Zuid                             ;Buurt   ;BU03610600;1.0;99.0
2641;'t Rak-Zuid;Blokverwarming;'t Rak-Zuid                             ;Buurt   ;BU03610600;1.0;0.0
2642;'t Rak-Zuid;Stadsverwarming met hoog gasverbruik;'t Rak-Zuid                             ;Buurt   ;BU03610600;1.0;0.0
2643;'t Rak-Zuid;Stadsverwarming met laag gasverbruik;'t Rak-Zuid                             ;Buurt   ;BU03610600;1.0;0.0
2644;'t Rak-Zuid;Stadsverwarming zonder gasverbruik;'t Rak-Zuid                             ;Buurt   ;BU03610600;1.0;0.0
2645;'t Rak-Zuid;Elektrisch verwarmd met hoog gasverbruik;'t Rak-Zuid                             ;Buurt   ;BU03610600;1.0;0.0
2646;'t Rak-Zuid;Elektrisch verwarmd met laag gasverbruik;'t Rak-Zuid                             ;Buurt   ;BU03610600;1.0;0.0
2647;'t Rak-Zuid;Elektrisch verwarmd zonder gasverbruik;'t Rak-Zuid                             ;Buurt   ;BU03610600;1.0;0.0
2648;'t Rak-Zuid;Totaal zonder gasverbruik (ex. onbekend);'t Rak-Zuid                             ;Buurt   ;BU03610600;1.0;0.0
2649;'t Rak-Zuid;Type installaties onbekend;'t Rak-Zuid                             ;Buurt   ;BU03610600;1.0;0.0
2650;'t Rak-Noord;Individuele cv;'t Rak-Noord                            ;Buurt   ;BU03610601;1.0;0.0
2651;'t Rak-Noord;Blokverwarming;'t Rak-Noord                            ;Buurt   ;BU03610601;1.0;0.0
2652;'t Rak-Noord;Stadsverwarming met hoog gasverbruik;'t Rak-Noord                            ;Buurt   ;BU03610601;1.0;0.0
2653;'t Rak-Noord;Stadsverwarming met laag gasverbruik;'t Rak-Noord                            ;Buurt   ;BU03610601;1.0;0.0
2654;'t Rak-Noord;Stadsverwarming zonder gasverbruik;'t Rak-Noord                            ;Buurt   ;BU03610601;1.0;0.0
2655;'t Rak-Noord;Elektrisch verwarmd met hoog gasverbruik;'t Rak-Noord                            ;Buurt   ;BU03610601;1.0;0.0
2656;'t Rak-Noord;Elektrisch verwarmd met laag gasverbruik;'t Rak-Noord                            ;Buurt   ;BU03610601;1.0;0.0
2657;'t Rak-Noord;Elektrisch verwarmd zonder gasverbruik;'t Rak-Noord                            ;Buurt   ;BU03610601;1.0;0.0
2658;'t Rak-Noord;Totaal zonder gasverbruik (ex. onbekend);'t Rak-Noord                            ;Buurt   ;BU03610601;1.0;0.0
2659;'t Rak-Noord;Type installaties onbekend;'t Rak-Noord                            ;Buurt   ;BU03610601;1.0;0.0
2660;De Horn-Noord;Individuele cv;De Horn-Noord                           ;Buurt   ;BU03610602;1.0;97.0
2661;De Horn-Noord;Blokverwarming;De Horn-Noord                           ;Buurt   ;BU03610602;1.0;0.0
2662;De Horn-Noord;Stadsverwarming met hoog gasverbruik;De Horn-Noord                           ;Buurt   ;BU03610602;1.0;1.0
2663;De Horn-Noord;Stadsverwarming met laag gasverbruik;De Horn-Noord                           ;Buurt   ;BU03610602;1.0;0.0
2664;De Horn-Noord;Stadsverwarming zonder gasverbruik;De Horn-Noord                           ;Buurt   ;BU03610602;1.0;0.0
2665;De Horn-Noord;Elektrisch verwarmd met hoog gasverbruik;De Horn-Noord                           ;Buurt   ;BU03610602;1.0;0.0
2666;De Horn-Noord;Elektrisch verwarmd met laag gasverbruik;De Horn-Noord                           ;Buurt   ;BU03610602;1.0;0.0
2667;De Horn-Noord;Elektrisch verwarmd zonder gasverbruik;De Horn-Noord                           ;Buurt   ;BU03610602;1.0;0.0
2668;De Horn-Noord;Totaal zonder gasverbruik (ex. onbekend);De Horn-Noord                           ;Buurt   ;BU03610602;1.0;0.0
2669;De Horn-Noord;Type installaties onbekend;De Horn-Noord                           ;Buurt   ;BU03610602;1.0;1.0
2670;De Horn-Zuid;Individuele cv;De Horn-Zuid                            ;Buurt   ;BU03610603;1.0;0.0
2671;De Horn-Zuid;Blokverwarming;De Horn-Zuid                            ;Buurt   ;BU03610603;1.0;0.0
2672;De Horn-Zuid;Stadsverwarming met hoog gasverbruik;De Horn-Zuid                            ;Buurt   ;BU03610603;1.0;0.0
2673;De Horn-Zuid;Stadsverwarming met laag gasverbruik;De Horn-Zuid                            ;Buurt   ;BU03610603;1.0;0.0
2674;De Horn-Zuid;Stadsverwarming zonder gasverbruik;De Horn-Zuid                            ;Buurt   ;BU03610603;1.0;0.0
2675;De Horn-Zuid;Elektrisch verwarmd met hoog gasverbruik;De Horn-Zuid                            ;Buurt   ;BU03610603;1.0;0.0
2676;De Horn-Zuid;Elektrisch verwarmd met laag gasverbruik;De Horn-Zuid                            ;Buurt   ;BU03610603;1.0;0.0
2677;De Horn-Zuid;Elektrisch verwarmd zonder gasverbruik;De Horn-Zuid                            ;Buurt   ;BU03610603;1.0;0.0
2678;De Horn-Zuid;Totaal zonder gasverbruik (ex. onbekend);De Horn-Zuid                            ;Buurt   ;BU03610603;1.0;0.0
2679;De Horn-Zuid;Type installaties onbekend;De Horn-Zuid                            ;Buurt   ;BU03610603;1.0;0.0
2680;De Mare;Individuele cv;De Mare                                 ;Buurt   ;BU03610604;1.0;60.0
2681;De Mare;Blokverwarming;De Mare                                 ;Buurt   ;BU03610604;1.0;32.0
2682;De Mare;Stadsverwarming met hoog gasverbruik;De Mare                                 ;Buurt   ;BU03610604;1.0;8.0
2683;De Mare;Stadsverwarming met laag gasverbruik;De Mare                                 ;Buurt   ;BU03610604;1.0;0.0
2684;De Mare;Stadsverwarming zonder gasverbruik;De Mare                                 ;Buurt   ;BU03610604;1.0;0.0
2685;De Mare;Elektrisch verwarmd met hoog gasverbruik;De Mare                                 ;Buurt   ;BU03610604;1.0;0.0
2686;De Mare;Elektrisch verwarmd met laag gasverbruik;De Mare                                 ;Buurt   ;BU03610604;1.0;0.0
2687;De Mare;Elektrisch verwarmd zonder gasverbruik;De Mare                                 ;Buurt   ;BU03610604;1.0;0.0
