ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalOpheffingenVanBedrijven_1;k_1WerkzamePersoonOfMinder_2;k_2Tot10WerkzamePersonen_3;k_10Tot50WerkzamePersonen_4;k_50Tot250WerkzamePersonen_5;k_250WerkzamePersonenOfMeer_6;k_0Tot50WerkzamePersonen_7;k_0Tot250WerkzamePersonen_8;NatuurlijkePersonen_9;Rechtspersonen_10
8429;235 Cement-, kalk- en gipsindustrie;2018;0;0;0;0;0;0;0;0;0;0
8430;235 Cement-, kalk- en gipsindustrie;2019 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8431;235 Cement-, kalk- en gipsindustrie;2019 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8432;235 Cement-, kalk- en gipsindustrie;2019 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8433;235 Cement-, kalk- en gipsindustrie;2019 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8434;235 Cement-, kalk- en gipsindustrie;2019;0;0;0;0;0;0;0;0;0;0
8435;235 Cement-, kalk- en gipsindustrie;2020 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8436;235 Cement-, kalk- en gipsindustrie;2020 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8437;235 Cement-, kalk- en gipsindustrie;2020 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8438;235 Cement-, kalk- en gipsindustrie;2020 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8439;235 Cement-, kalk- en gipsindustrie;2020;0;0;0;0;0;0;0;0;0;0
8440;235 Cement-, kalk- en gipsindustrie;2021 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8441;235 Cement-, kalk- en gipsindustrie;2021 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8442;235 Cement-, kalk- en gipsindustrie;2021 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8443;235 Cement-, kalk- en gipsindustrie;2021 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8444;235 Cement-, kalk- en gipsindustrie;2021;0;0;0;0;0;0;0;0;0;0
8445;235 Cement-, kalk- en gipsindustrie;2022 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8446;235 Cement-, kalk- en gipsindustrie;2022 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8447;235 Cement-, kalk- en gipsindustrie;2022 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8448;235 Cement-, kalk- en gipsindustrie;2022 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8449;235 Cement-, kalk- en gipsindustrie;2022;0;0;0;0;0;0;0;0;0;0
8450;235 Cement-, kalk- en gipsindustrie;2023 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8451;235 Cement-, kalk- en gipsindustrie;2023 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8452;235 Cement-, kalk- en gipsindustrie;2023 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8453;235 Cement-, kalk- en gipsindustrie;2023 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8454;235 Cement-, kalk- en gipsindustrie;2023;0;0;0;0;0;0;0;0;0;0
8455;235 Cement-, kalk- en gipsindustrie;2024 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8456;235 Cement-, kalk- en gipsindustrie;2024 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8457;235 Cement-, kalk- en gipsindustrie;2024 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8458;235 Cement-, kalk- en gipsindustrie;2024 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8459;235 Cement-, kalk- en gipsindustrie;2024;0;0;0;0;0;0;0;0;0;0
8460;236 Beton-, gips-, cementwarenindustrie;2007 1e kwartaal;10;5;0;0;0;0;10;10;5;5
8461;236 Beton-, gips-, cementwarenindustrie;2007 2e kwartaal;10;5;5;0;0;0;10;10;5;5
8462;236 Beton-, gips-, cementwarenindustrie;2007 3e kwartaal;10;5;0;0;0;0;10;10;5;5
8463;236 Beton-, gips-, cementwarenindustrie;2007 4e kwartaal;5;0;0;0;0;0;5;5;0;0
8464;236 Beton-, gips-, cementwarenindustrie;2007;35;20;10;5;0;0;30;35;15;15
8465;236 Beton-, gips-, cementwarenindustrie;2008 1e kwartaal;5;5;0;0;0;0;5;5;5;0
8466;236 Beton-, gips-, cementwarenindustrie;2008 2e kwartaal;10;5;0;0;0;0;5;10;5;5
8467;236 Beton-, gips-, cementwarenindustrie;2008 3e kwartaal;5;5;0;0;0;0;5;5;5;0
8468;236 Beton-, gips-, cementwarenindustrie;2008 4e kwartaal;10;10;0;0;0;0;10;10;5;5
8469;236 Beton-, gips-, cementwarenindustrie;2008;30;20;5;5;0;0;30;30;20;10
8470;236 Beton-, gips-, cementwarenindustrie;2009 1e kwartaal;10;5;0;0;0;0;10;10;5;5
8471;236 Beton-, gips-, cementwarenindustrie;2009 2e kwartaal;10;5;5;0;0;0;10;10;5;5
8472;236 Beton-, gips-, cementwarenindustrie;2009 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8473;236 Beton-, gips-, cementwarenindustrie;2009 4e kwartaal;10;5;5;0;0;0;10;10;5;5
8474;236 Beton-, gips-, cementwarenindustrie;2009;30;15;10;0;0;0;30;30;20;10
8475;236 Beton-, gips-, cementwarenindustrie;2010 1e kwartaal;10;5;5;0;0;0;10;10;5;5
8476;236 Beton-, gips-, cementwarenindustrie;2010 2e kwartaal;10;10;0;0;0;0;10;10;5;0
8477;236 Beton-, gips-, cementwarenindustrie;2010 3e kwartaal;10;5;0;0;0;0;10;10;5;0
8478;236 Beton-, gips-, cementwarenindustrie;2010 4e kwartaal;5;5;0;0;0;0;5;5;5;0
8479;236 Beton-, gips-, cementwarenindustrie;2010;30;20;5;5;0;0;30;30;20;10
8480;236 Beton-, gips-, cementwarenindustrie;2011 1e kwartaal;5;5;0;0;0;0;5;5;5;5
8481;236 Beton-, gips-, cementwarenindustrie;2011 2e kwartaal;5;5;0;0;0;0;5;5;5;5
8482;236 Beton-, gips-, cementwarenindustrie;2011 3e kwartaal;5;0;0;0;0;0;5;5;5;0
8483;236 Beton-, gips-, cementwarenindustrie;2011 4e kwartaal;5;5;0;0;0;0;5;5;0;5
8484;236 Beton-, gips-, cementwarenindustrie;2011;20;15;5;5;0;0;20;20;10;10
8485;236 Beton-, gips-, cementwarenindustrie;2012 1e kwartaal;10;10;5;0;0;0;10;10;5;5
8486;236 Beton-, gips-, cementwarenindustrie;2012 2e kwartaal;10;5;0;0;0;0;10;10;5;0
8487;236 Beton-, gips-, cementwarenindustrie;2012 3e kwartaal;5;5;0;0;0;0;5;5;5;0
8488;236 Beton-, gips-, cementwarenindustrie;2012 4e kwartaal;5;5;0;0;0;0;5;5;5;5
8489;236 Beton-, gips-, cementwarenindustrie;2012;35;25;10;0;0;0;35;35;20;15
8490;236 Beton-, gips-, cementwarenindustrie;2013 1e kwartaal;5;0;0;0;0;0;5;5;5;0
8491;236 Beton-, gips-, cementwarenindustrie;2013 2e kwartaal;10;5;5;0;0;0;10;10;5;5
8492;236 Beton-, gips-, cementwarenindustrie;2013 3e kwartaal;10;5;0;0;0;0;10;10;5;0
8493;236 Beton-, gips-, cementwarenindustrie;2013 4e kwartaal;5;5;5;0;0;0;5;5;5;0
8494;236 Beton-, gips-, cementwarenindustrie;2013;30;15;10;0;0;0;30;30;20;10
8495;236 Beton-, gips-, cementwarenindustrie;2014 1e kwartaal;10;5;0;5;0;0;10;10;10;5
8496;236 Beton-, gips-, cementwarenindustrie;2014 2e kwartaal;10;5;0;0;0;0;10;10;5;5
8497;236 Beton-, gips-, cementwarenindustrie;2014 3e kwartaal;5;5;0;0;0;0;5;5;0;5
8498;236 Beton-, gips-, cementwarenindustrie;2014 4e kwartaal;5;0;0;0;0;0;5;5;0;0
8499;236 Beton-, gips-, cementwarenindustrie;2014;30;20;5;5;0;0;30;30;15;15
8500;236 Beton-, gips-, cementwarenindustrie;2015 1e kwartaal;5;5;0;0;0;0;5;5;0;0
8501;236 Beton-, gips-, cementwarenindustrie;2015 2e kwartaal;5;5;0;0;0;0;5;5;0;5
8502;236 Beton-, gips-, cementwarenindustrie;2015 3e kwartaal;5;5;0;0;0;0;5;5;5;0
8503;236 Beton-, gips-, cementwarenindustrie;2015 4e kwartaal;5;5;0;0;0;0;5;5;0;0
8504;236 Beton-, gips-, cementwarenindustrie;2015;20;15;5;0;0;0;20;20;10;10
8505;236 Beton-, gips-, cementwarenindustrie;2016 1e kwartaal;5;5;0;0;0;0;5;5;5;0
8506;236 Beton-, gips-, cementwarenindustrie;2016 2e kwartaal;5;5;0;0;0;0;5;5;0;0
8507;236 Beton-, gips-, cementwarenindustrie;2016 3e kwartaal;5;5;0;0;0;0;5;5;5;0
8508;236 Beton-, gips-, cementwarenindustrie;2016 4e kwartaal;10;5;5;0;0;0;10;10;5;5
8509;236 Beton-, gips-, cementwarenindustrie;2016;25;15;5;0;0;0;25;25;15;10
8510;236 Beton-, gips-, cementwarenindustrie;2017 1e kwartaal;5;5;5;0;0;0;5;5;0;5
8511;236 Beton-, gips-, cementwarenindustrie;2017 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8512;236 Beton-, gips-, cementwarenindustrie;2017 3e kwartaal;5;5;0;0;0;0;5;5;5;0
8513;236 Beton-, gips-, cementwarenindustrie;2017 4e kwartaal;5;5;0;0;0;0;5;5;5;0
8514;236 Beton-, gips-, cementwarenindustrie;2017;20;15;5;0;0;0;20;20;10;10
8515;236 Beton-, gips-, cementwarenindustrie;2018 1e kwartaal;5;5;5;0;0;0;5;5;5;5
8516;236 Beton-, gips-, cementwarenindustrie;2018 2e kwartaal;5;5;0;0;0;0;5;5;5;5
8517;236 Beton-, gips-, cementwarenindustrie;2018 3e kwartaal;5;5;0;0;0;0;5;5;0;0
8518;236 Beton-, gips-, cementwarenindustrie;2018 4e kwartaal;5;0;0;0;0;0;5;5;0;0
8519;236 Beton-, gips-, cementwarenindustrie;2018;20;15;5;0;0;0;20;20;10;10
8520;236 Beton-, gips-, cementwarenindustrie;2019 1e kwartaal;5;5;0;0;0;0;5;5;5;0
8521;236 Beton-, gips-, cementwarenindustrie;2019 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8522;236 Beton-, gips-, cementwarenindustrie;2019 3e kwartaal;5;0;0;0;0;0;5;5;0;5
8523;236 Beton-, gips-, cementwarenindustrie;2019 4e kwartaal;5;5;0;0;0;0;5;5;5;5
8524;236 Beton-, gips-, cementwarenindustrie;2019;15;15;0;0;0;0;15;15;10;10
8525;236 Beton-, gips-, cementwarenindustrie;2020 1e kwartaal;10;10;0;0;0;0;10;10;10;0
8526;236 Beton-, gips-, cementwarenindustrie;2020 2e kwartaal;5;5;0;0;0;0;5;5;0;5
8527;236 Beton-, gips-, cementwarenindustrie;2020 3e kwartaal;5;5;0;0;0;0;5;5;0;5
8528;236 Beton-, gips-, cementwarenindustrie;2020 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8529;236 Beton-, gips-, cementwarenindustrie;2020;20;20;0;0;0;0;20;20;15;10
8530;236 Beton-, gips-, cementwarenindustrie;2021 1e kwartaal;5;5;0;0;0;0;5;5;5;0
8531;236 Beton-, gips-, cementwarenindustrie;2021 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8532;236 Beton-, gips-, cementwarenindustrie;2021 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8533;236 Beton-, gips-, cementwarenindustrie;2021 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8534;236 Beton-, gips-, cementwarenindustrie;2021;10;10;0;0;0;0;10;10;10;0
8535;236 Beton-, gips-, cementwarenindustrie;2022 1e kwartaal;10;10;0;0;0;0;10;10;5;5
8536;236 Beton-, gips-, cementwarenindustrie;2022 2e kwartaal;5;5;0;0;0;0;5;5;0;0
8537;236 Beton-, gips-, cementwarenindustrie;2022 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8538;236 Beton-, gips-, cementwarenindustrie;2022 4e kwartaal;10;10;0;0;0;0;10;10;5;5
8539;236 Beton-, gips-, cementwarenindustrie;2022;20;20;0;0;0;0;20;20;10;10
8540;236 Beton-, gips-, cementwarenindustrie;2023 1e kwartaal;5;5;0;0;0;0;5;5;5;5
8541;236 Beton-, gips-, cementwarenindustrie;2023 2e kwartaal;5;5;0;0;0;0;5;5;0;0
8542;236 Beton-, gips-, cementwarenindustrie;2023 3e kwartaal;5;5;0;0;0;0;5;5;5;0
8543;236 Beton-, gips-, cementwarenindustrie;2023 4e kwartaal;5;0;0;0;0;0;5;5;0;0
8544;236 Beton-, gips-, cementwarenindustrie;2023;15;10;5;0;0;0;15;15;10;10
8545;236 Beton-, gips-, cementwarenindustrie;2024 1e kwartaal;10;5;0;0;0;0;10;10;5;0
8546;236 Beton-, gips-, cementwarenindustrie;2024 2e kwartaal;5;5;0;0;0;0;5;5;5;0
8547;236 Beton-, gips-, cementwarenindustrie;2024 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8548;236 Beton-, gips-, cementwarenindustrie;2024 4e kwartaal;10;5;0;0;0;0;10;10;5;5
8549;236 Beton-, gips-, cementwarenindustrie;2024;25;20;5;0;0;0;25;25;15;10
8550;237 Natuursteenbewerkende industrie;2007 1e kwartaal;5;0;0;0;0;0;5;5;5;0
8551;237 Natuursteenbewerkende industrie;2007 2e kwartaal;10;5;5;0;0;0;10;10;10;0
8552;237 Natuursteenbewerkende industrie;2007 3e kwartaal;5;5;0;0;0;0;5;5;5;0
8553;237 Natuursteenbewerkende industrie;2007 4e kwartaal;5;5;0;0;0;0;5;5;5;0
8554;237 Natuursteenbewerkende industrie;2007;30;20;10;0;0;0;30;30;25;5
8555;237 Natuursteenbewerkende industrie;2008 1e kwartaal;5;5;0;0;0;0;5;5;5;0
8556;237 Natuursteenbewerkende industrie;2008 2e kwartaal;5;5;0;0;0;0;5;5;5;0
8557;237 Natuursteenbewerkende industrie;2008 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8558;237 Natuursteenbewerkende industrie;2008 4e kwartaal;5;5;0;0;0;0;5;5;5;0
8559;237 Natuursteenbewerkende industrie;2008;15;15;0;0;0;0;15;15;15;0
8560;237 Natuursteenbewerkende industrie;2009 1e kwartaal;10;5;5;0;0;0;10;10;10;0
8561;237 Natuursteenbewerkende industrie;2009 2e kwartaal;5;5;0;0;0;0;5;5;5;0
8562;237 Natuursteenbewerkende industrie;2009 3e kwartaal;5;5;0;0;0;0;5;5;5;0
8563;237 Natuursteenbewerkende industrie;2009 4e kwartaal;5;0;5;0;0;0;5;5;5;0
8564;237 Natuursteenbewerkende industrie;2009;25;15;10;0;0;0;25;25;25;0
8565;237 Natuursteenbewerkende industrie;2010 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8566;237 Natuursteenbewerkende industrie;2010 2e kwartaal;5;5;0;0;0;0;5;5;5;0
8567;237 Natuursteenbewerkende industrie;2010 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8568;237 Natuursteenbewerkende industrie;2010 4e kwartaal;10;5;5;0;0;0;10;10;5;5
8569;237 Natuursteenbewerkende industrie;2010;15;10;5;0;0;0;15;15;10;5
8570;237 Natuursteenbewerkende industrie;2011 1e kwartaal;5;5;0;0;0;0;5;5;5;0
8571;237 Natuursteenbewerkende industrie;2011 2e kwartaal;5;0;5;0;0;0;5;5;5;0
8572;237 Natuursteenbewerkende industrie;2011 3e kwartaal;5;5;0;0;0;0;5;5;5;0
8573;237 Natuursteenbewerkende industrie;2011 4e kwartaal;5;0;0;0;0;0;5;5;0;0
8574;237 Natuursteenbewerkende industrie;2011;20;10;10;0;0;0;20;20;15;5
8575;237 Natuursteenbewerkende industrie;2012 1e kwartaal;10;10;5;0;0;0;10;10;10;0
8576;237 Natuursteenbewerkende industrie;2012 2e kwartaal;5;5;0;0;0;0;5;5;5;0
8577;237 Natuursteenbewerkende industrie;2012 3e kwartaal;5;0;0;0;0;0;5;5;0;0
8578;237 Natuursteenbewerkende industrie;2012 4e kwartaal;10;5;0;0;0;0;10;10;5;0
8579;237 Natuursteenbewerkende industrie;2012;30;20;5;0;0;0;30;30;25;5
8580;237 Natuursteenbewerkende industrie;2013 1e kwartaal;5;0;0;0;0;0;5;5;5;0
8581;237 Natuursteenbewerkende industrie;2013 2e kwartaal;5;0;0;0;0;0;5;5;0;0
8582;237 Natuursteenbewerkende industrie;2013 3e kwartaal;10;5;0;0;0;0;10;10;5;5
8583;237 Natuursteenbewerkende industrie;2013 4e kwartaal;5;5;0;0;0;0;5;5;5;0
8584;237 Natuursteenbewerkende industrie;2013;20;15;5;0;0;0;20;20;15;5
8585;237 Natuursteenbewerkende industrie;2014 1e kwartaal;10;5;5;0;0;0;10;10;10;0
8586;237 Natuursteenbewerkende industrie;2014 2e kwartaal;10;5;0;0;0;0;10;10;5;0
8587;237 Natuursteenbewerkende industrie;2014 3e kwartaal;5;5;0;0;0;0;5;5;0;5
8588;237 Natuursteenbewerkende industrie;2014 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8589;237 Natuursteenbewerkende industrie;2014;25;15;10;0;0;0;25;25;15;5
8590;237 Natuursteenbewerkende industrie;2015 1e kwartaal;5;5;0;0;0;0;5;5;5;0
8591;237 Natuursteenbewerkende industrie;2015 2e kwartaal;5;5;0;0;0;0;5;5;5;0
8592;237 Natuursteenbewerkende industrie;2015 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8593;237 Natuursteenbewerkende industrie;2015 4e kwartaal;5;5;0;0;0;0;5;5;5;0
8594;237 Natuursteenbewerkende industrie;2015;15;15;5;0;0;0;15;15;15;0
8595;237 Natuursteenbewerkende industrie;2016 1e kwartaal;5;0;5;0;0;0;5;5;5;0
8596;237 Natuursteenbewerkende industrie;2016 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8597;237 Natuursteenbewerkende industrie;2016 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8598;237 Natuursteenbewerkende industrie;2016 4e kwartaal;5;5;0;0;0;0;5;5;5;0
8599;237 Natuursteenbewerkende industrie;2016;15;10;5;0;0;0;15;15;10;5
8600;237 Natuursteenbewerkende industrie;2017 1e kwartaal;5;5;0;0;0;0;5;5;5;0
8601;237 Natuursteenbewerkende industrie;2017 2e kwartaal;5;5;0;0;0;0;5;5;5;0
8602;237 Natuursteenbewerkende industrie;2017 3e kwartaal;5;5;0;0;0;0;5;5;0;0
8603;237 Natuursteenbewerkende industrie;2017 4e kwartaal;5;0;5;0;0;0;5;5;5;0
8604;237 Natuursteenbewerkende industrie;2017;20;10;10;0;0;0;20;20;15;5
8605;237 Natuursteenbewerkende industrie;2018 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8606;237 Natuursteenbewerkende industrie;2018 2e kwartaal;5;5;0;0;0;0;5;5;0;0
8607;237 Natuursteenbewerkende industrie;2018 3e kwartaal;5;0;0;0;0;0;5;5;0;0
8608;237 Natuursteenbewerkende industrie;2018 4e kwartaal;5;0;5;0;0;0;5;5;0;0
8609;237 Natuursteenbewerkende industrie;2018;10;5;5;0;0;0;10;10;5;5
8610;237 Natuursteenbewerkende industrie;2019 1e kwartaal;5;5;0;0;0;0;5;5;5;0
8611;237 Natuursteenbewerkende industrie;2019 2e kwartaal;10;10;0;0;0;0;10;10;5;0
8612;237 Natuursteenbewerkende industrie;2019 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8613;237 Natuursteenbewerkende industrie;2019 4e kwartaal;10;5;0;0;0;0;10;10;5;5
8614;237 Natuursteenbewerkende industrie;2019;20;20;0;0;0;0;20;20;15;5
8615;237 Natuursteenbewerkende industrie;2020 1e kwartaal;5;5;0;0;0;0;5;5;5;5
8616;237 Natuursteenbewerkende industrie;2020 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8617;237 Natuursteenbewerkende industrie;2020 3e kwartaal;5;5;0;0;0;0;5;5;5;0
8618;237 Natuursteenbewerkende industrie;2020 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8619;237 Natuursteenbewerkende industrie;2020;15;10;0;0;0;0;15;15;10;5
8620;237 Natuursteenbewerkende industrie;2021 1e kwartaal;5;5;0;0;0;0;5;5;5;0
8621;237 Natuursteenbewerkende industrie;2021 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8622;237 Natuursteenbewerkende industrie;2021 3e kwartaal;5;5;0;0;0;0;5;5;5;0
8623;237 Natuursteenbewerkende industrie;2021 4e kwartaal;5;0;0;0;0;0;5;5;0;0
8624;237 Natuursteenbewerkende industrie;2021;15;10;5;0;0;0;15;15;10;0
8625;237 Natuursteenbewerkende industrie;2022 1e kwartaal;10;5;5;0;0;0;10;10;5;5
8626;237 Natuursteenbewerkende industrie;2022 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8627;237 Natuursteenbewerkende industrie;2022 3e kwartaal;5;0;0;0;0;0;5;5;5;0
8628;237 Natuursteenbewerkende industrie;2022 4e kwartaal;5;5;0;0;0;0;5;5;5;0
8629;237 Natuursteenbewerkende industrie;2022;15;10;5;0;0;0;15;15;15;5
8630;237 Natuursteenbewerkende industrie;2023 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8631;237 Natuursteenbewerkende industrie;2023 2e kwartaal;5;5;0;0;0;0;5;5;5;0
8632;237 Natuursteenbewerkende industrie;2023 3e kwartaal;5;0;5;0;0;0;5;5;5;0
8633;237 Natuursteenbewerkende industrie;2023 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8634;237 Natuursteenbewerkende industrie;2023;15;10;5;0;0;0;15;15;10;5
8635;237 Natuursteenbewerkende industrie;2024 1e kwartaal;5;5;0;0;0;0;5;5;5;0
8636;237 Natuursteenbewerkende industrie;2024 2e kwartaal;5;5;0;0;0;0;5;5;5;0
8637;237 Natuursteenbewerkende industrie;2024 3e kwartaal;5;5;0;0;0;0;5;5;5;0
8638;237 Natuursteenbewerkende industrie;2024 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8639;237 Natuursteenbewerkende industrie;2024;20;15;0;0;0;0;20;20;15;5
8640;239 Overige minerale productenindustrie;2007 1e kwartaal;5;5;0;0;0;0;5;5;5;0
8641;239 Overige minerale productenindustrie;2007 2e kwartaal;5;5;0;0;0;0;5;5;0;5
8642;239 Overige minerale productenindustrie;2007 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8643;239 Overige minerale productenindustrie;2007 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8644;239 Overige minerale productenindustrie;2007;15;10;5;0;0;0;15;15;5;10
8645;239 Overige minerale productenindustrie;2008 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8646;239 Overige minerale productenindustrie;2008 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8647;239 Overige minerale productenindustrie;2008 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8648;239 Overige minerale productenindustrie;2008 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8649;239 Overige minerale productenindustrie;2008;5;0;5;0;0;0;5;5;5;0
8650;239 Overige minerale productenindustrie;2009 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8651;239 Overige minerale productenindustrie;2009 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8652;239 Overige minerale productenindustrie;2009 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8653;239 Overige minerale productenindustrie;2009 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8654;239 Overige minerale productenindustrie;2009;5;5;0;0;0;0;5;5;5;0
8655;239 Overige minerale productenindustrie;2010 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8656;239 Overige minerale productenindustrie;2010 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8657;239 Overige minerale productenindustrie;2010 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8658;239 Overige minerale productenindustrie;2010 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8659;239 Overige minerale productenindustrie;2010;0;0;0;0;0;0;0;0;0;0
8660;239 Overige minerale productenindustrie;2011 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8661;239 Overige minerale productenindustrie;2011 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8662;239 Overige minerale productenindustrie;2011 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8663;239 Overige minerale productenindustrie;2011 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8664;239 Overige minerale productenindustrie;2011;0;0;0;0;0;0;0;0;0;0
8665;239 Overige minerale productenindustrie;2012 1e kwartaal;5;0;5;0;0;0;5;5;0;0
8666;239 Overige minerale productenindustrie;2012 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8667;239 Overige minerale productenindustrie;2012 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8668;239 Overige minerale productenindustrie;2012 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8669;239 Overige minerale productenindustrie;2012;5;0;5;0;0;0;5;5;5;0
8670;239 Overige minerale productenindustrie;2013 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8671;239 Overige minerale productenindustrie;2013 2e kwartaal;5;0;0;0;0;0;5;5;0;0
8672;239 Overige minerale productenindustrie;2013 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8673;239 Overige minerale productenindustrie;2013 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8674;239 Overige minerale productenindustrie;2013;5;0;5;0;0;0;5;5;0;5
8675;239 Overige minerale productenindustrie;2014 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8676;239 Overige minerale productenindustrie;2014 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8677;239 Overige minerale productenindustrie;2014 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8678;239 Overige minerale productenindustrie;2014 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8679;239 Overige minerale productenindustrie;2014;0;0;0;0;0;0;0;0;0;0
8680;239 Overige minerale productenindustrie;2015 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8681;239 Overige minerale productenindustrie;2015 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8682;239 Overige minerale productenindustrie;2015 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8683;239 Overige minerale productenindustrie;2015 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8684;239 Overige minerale productenindustrie;2015;5;5;0;0;0;0;5;5;0;5
8685;239 Overige minerale productenindustrie;2016 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8686;239 Overige minerale productenindustrie;2016 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8687;239 Overige minerale productenindustrie;2016 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8688;239 Overige minerale productenindustrie;2016 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8689;239 Overige minerale productenindustrie;2016;0;0;0;0;0;0;0;0;0;0
8690;239 Overige minerale productenindustrie;2017 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8691;239 Overige minerale productenindustrie;2017 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8692;239 Overige minerale productenindustrie;2017 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8693;239 Overige minerale productenindustrie;2017 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8694;239 Overige minerale productenindustrie;2017;5;0;0;0;0;0;5;5;0;5
8695;239 Overige minerale productenindustrie;2018 1e kwartaal;0;0;0;0;0;0;0;0;0;0
8696;239 Overige minerale productenindustrie;2018 2e kwartaal;0;0;0;0;0;0;0;0;0;0
8697;239 Overige minerale productenindustrie;2018 3e kwartaal;0;0;0;0;0;0;0;0;0;0
8698;239 Overige minerale productenindustrie;2018 4e kwartaal;0;0;0;0;0;0;0;0;0;0
8699;239 Overige minerale productenindustrie;2018;0;0;0;0;0;0;0;0;0;0
8700;239 Overige minerale productenindustrie;2019 1e kwartaal;0;0;0;0;0;0;0;0;0;0
