ID;Nationality;Periods;TotalResidencePermitsAsylum_1;RefugeeStatusBeneficiaryStatus_2;HumanitarianReasons_3;TotalOrdinaryResidencePermit_4;TotalFamilyReunificationFormation_5;HusbandWife_6;ChildUnder18_7;OtherFamilyReunification_8;Study_9;TotalLabour_10;HighlySkilledMigrantBlueCardHolder_11;Researcher_12;OtherLabour_13;VictimOfHumanTrade_14;OtherOrdinary_15;SinglePermitGVVA_16
577;Indian;2009;0;0.0;0.0;3575;1365;805;480;75;380;1790;1585;70;135;0;45;
578;Indian;2010;0;0.0;0.0;3870;1340;800;485;55;440;2065;1900;85;80;0;25;
579;Indian;2011;0;0.0;0.0;4310;1650;995;610;50;445;2190;2020;75;100;0;20;
580;Indian;2012;0;0.0;0.0;4285;1730;960;700;70;450;2080;1870;70;140;5;15;
581;Indian;2013;0;0.0;0.0;6120;2450;1375;1050;25;685;2940;2675;115;150;15;30;
582;Indian;2014;0;0.0;0.0;6195;2355;1280;1065;15;790;3000;2790;170;40;5;45;
583;Indian;2015;0;0.0;0.0;6955;2615;1460;1145;10;1095;3185;2995;140;55;10;55;
584;Indian;2016;0;0.0;0.0;8105;3175;1775;1390;10;995;3860;3615;170;70;0;75;
585;Indian;2017;0;0.0;0.0;10130;3840;2055;1760;25;1475;4730;4475;160;95;5;75;
586;Indian;2018;0;0.0;0.0;12085;4395;2395;1965;40;1770;5810;5410;240;160;5;100;
587;Indian;2019;0;0.0;0.0;13925;5815;3085;2670;55;1950;6040;5495;230;315;5;120;
588;Indian;2020;0;0.0;0.0;7635;3375;1675;1670;35;1285;2900;2445;205;255;0;75;
589;Indian;2021;0;0.0;0.0;11800;4960;2630;2290;45;1880;4870;4230;265;375;0;85;
590;Indian;2022;0;0.0;0.0;16045;6955;3640;3285;30;1925;7035;6310;260;465;5;125;
591;Indian;2023;5;0.0;5.0;13470;6405;3180;3185;40;1825;5120;4180;350;590;0;120;
592;Indonesian;2008;0;0.0;0.0;1435;490;335;125;25;535;370;75;55;240;0;45;
593;Indonesian;2009;0;0.0;0.0;1290;450;290;140;20;540;270;45;75;150;0;35;
594;Indonesian;2010;0;0.0;0.0;1340;490;335;130;25;615;210;35;85;90;0;25;
595;Indonesian;2011;0;0.0;0.0;1400;525;370;130;25;640;210;40;95;75;0;20;
596;Indonesian;2012;0;0.0;0.0;1245;440;315;100;30;580;195;25;95;70;5;25;
597;Indonesian;2013;0;0.0;0.0;1625;570;335;215;20;740;275;50;150;70;5;35;
598;Indonesian;2014;0;0.0;0.0;1500;510;325;180;5;780;190;35;95;60;10;15;
599;Indonesian;2015;0;0.0;0.0;1700;530;320;205;5;905;220;30;145;45;0;40;
600;Indonesian;2016;0;0.0;0.0;1945;610;350;250;10;1085;205;25;135;45;0;45;
601;Indonesian;2017;0;0.0;0.0;1655;605;375;215;20;815;185;45;75;65;0;45;
602;Indonesian;2018;0;0.0;0.0;1755;615;395;175;45;890;205;40;65;95;0;50;
603;Indonesian;2019;0;0.0;0.0;1880;675;375;220;80;860;230;55;95;80;0;110;
604;Indonesian;2020;0;0.0;0.0;1360;510;300;150;60;625;145;30;70;45;0;80;
605;Indonesian;2021;10;5.0;5.0;1915;660;410;185;65;1000;175;50;80;45;0;80;
606;Indonesian;2022;5;0.0;0.0;2490;665;375;235;55;1330;390;115;140;140;0;100;
607;Indonesian;2023;0;0.0;0.0;2265;690;365;235;90;1140;325;65;130;130;5;105;
608;Iraqi;2008;2305;0.0;0.0;700;200;125;65;10;10;10;5;0;0;0;485;
609;Iraqi;2009;1895;1230.0;665.0;350;225;140;60;25;10;0;0;0;0;0;120;
610;Iraqi;2010;1445;1045.0;400.0;270;230;120;90;20;0;5;5;0;0;0;35;
611;Iraqi;2011;1400;1100.0;305.0;325;275;140;110;20;10;15;10;5;0;5;25;
612;Iraqi;2012;1260;885.0;375.0;305;260;110;115;35;5;5;0;5;0;0;35;
613;Iraqi;2013;890;385.0;505.0;460;375;85;170;120;5;10;0;5;5;0;75;
614;Iraqi;2014;645;340.0;300.0;350;250;90;120;40;5;15;5;10;0;0;85;
615;Iraqi;2015;495;265.0;230.0;255;215;75;100;40;5;5;0;0;0;0;30;
616;Iraqi;2016;1225;1040.0;185.0;290;225;85;80;60;10;10;0;0;5;0;45;
617;Iraqi;2017;1195;665.0;530.0;510;425;95;85;245;5;10;5;0;0;5;70;
618;Iraqi;2018;405;170.0;235.0;615;515;125;105;285;15;15;5;0;5;0;75;
619;Iraqi;2019;285;170.0;120.0;690;430;105;105;225;15;15;5;0;10;0;230;
620;Iraqi;2020;400;255.0;145.0;475;410;95;85;230;5;5;5;0;0;0;50;
621;Iraqi;2021;540;235.0;310.0;650;580;150;115;315;20;15;5;5;5;0;35;
622;Iraqi;2022;695;520.0;175.0;495;430;160;55;215;5;25;10;5;10;0;40;
623;Iraqi;2023;535;240.0;290.0;695;615;170;70;375;20;20;15;0;5;0;40;
624;Iranian;2008;190;0.0;0.0;990;275;190;70;15;150;210;135;50;25;0;360;
625;Iranian;2009;255;170.0;85.0;700;280;195;65;20;195;190;80;95;15;0;40;
626;Iranian;2010;455;325.0;130.0;680;270;185;65;20;205;180;60;115;5;0;25;
627;Iranian;2011;605;410.0;200.0;835;340;235;90;15;240;240;95;140;5;0;15;
628;Iranian;2012;585;390.0;195.0;575;270;170;70;30;135;160;55;95;10;0;10;
629;Iranian;2013;735;540.0;195.0;650;320;215;80;25;115;195;70;120;5;0;15;
630;Iranian;2014;405;280.0;125.0;605;265;185;70;10;110;205;45;150;5;0;25;
631;Iranian;2015;395;300.0;95.0;625;290;200;80;10;105;200;60;130;10;0;25;
632;Iranian;2016;555;445.0;110.0;780;340;240;95;10;140;275;100;170;10;0;25;
633;Iranian;2017;980;740.0;240.0;1015;425;285;120;20;185;385;100;270;15;0;20;
634;Iranian;2018;570;365.0;210.0;1265;485;320;135;30;220;520;175;310;35;0;40;
635;Iranian;2019;525;350.0;175.0;1470;640;410;190;45;220;545;200;285;60;0;60;
636;Iranian;2020;540;370.0;170.0;1275;545;365;150;30;265;415;130;220;60;0;45;
637;Iranian;2021;1735;1225.0;510.0;1895;815;545;235;35;415;620;310;225;85;5;40;
638;Iranian;2022;995;620.0;375.0;2935;1235;805;390;40;650;1020;650;260;110;0;25;
639;Iranian;2023;520;410.0;110.0;2915;1280;805;430;45;770;835;450;260;125;0;25;
640;Israeli;2008;0;0.0;0.0;340;160;55;45;60;45;120;65;5;50;0;15;
641;Israeli;2009;0;0.0;0.0;280;135;65;40;25;45;85;60;5;20;0;15;
642;Israeli;2010;0;0.0;0.0;225;100;35;35;30;55;65;40;5;20;0;5;
643;Israeli;2011;0;0.0;0.0;255;120;45;45;35;50;75;40;10;25;0;10;
644;Israeli;2012;0;0.0;0.0;265;145;55;55;35;45;65;45;10;10;0;10;
645;Israeli;2013;0;0.0;0.0;295;160;55;95;10;45;65;45;5;15;0;25;
646;Israeli;2014;0;0.0;0.0;325;160;65;80;15;50;90;60;10;20;0;25;
647;Israeli;2015;0;0.0;0.0;355;155;65;75;15;45;105;65;15;25;0;55;
648;Israeli;2016;0;0.0;0.0;345;140;55;55;25;45;105;65;15;25;0;55;
649;Israeli;2017;0;0.0;0.0;355;145;60;70;20;45;110;65;20;25;0;50;
650;Israeli;2018;0;0.0;0.0;430;195;80;100;20;70;115;90;10;15;0;55;
651;Israeli;2019;0;0.0;0.0;475;190;65;90;35;70;125;80;10;35;0;85;
652;Israeli;2020;0;0.0;0.0;310;110;40;55;20;50;75;50;15;10;0;70;
653;Israeli;2021;0;0.0;0.0;375;160;50;85;25;75;80;65;5;5;0;60;
654;Israeli;2022;0;0.0;0.0;515;205;80;115;10;85;140;95;20;20;0;85;
655;Israeli;2023;0;0.0;0.0;575;235;85;110;40;95;140;110;10;20;0;105;
656;Ivorian;2008;55;0.0;0.0;50;15;5;10;0;5;10;5;0;5;0;25;
657;Ivorian;2009;75;30.0;45.0;35;30;5;25;5;0;0;0;0;0;0;0;
658;Ivorian;2010;70;20.0;50.0;25;15;5;10;0;0;0;0;0;0;0;5;
659;Ivorian;2011;25;15.0;10.0;20;15;5;10;5;0;5;0;0;0;0;5;
660;Ivorian;2012;40;15.0;25.0;35;20;5;15;5;5;5;0;0;0;0;5;
661;Ivorian;2013;50;15.0;35.0;70;35;5;15;15;5;5;5;0;0;0;25;
662;Ivorian;2014;30;5.0;20.0;35;20;10;10;0;5;0;0;0;0;0;5;
663;Ivorian;2015;5;5.0;0.0;40;25;10;15;5;0;0;0;0;0;0;10;
664;Ivorian;2016;5;0.0;0.0;20;10;5;5;0;5;0;0;0;0;0;0;
665;Ivorian;2017;10;5.0;0.0;45;25;0;15;10;5;5;0;0;0;5;10;
666;Ivorian;2018;5;0.0;5.0;40;30;5;5;20;5;0;0;0;0;0;5;
667;Ivorian;2019;5;5.0;0.0;70;25;5;10;10;10;5;0;0;0;0;30;
668;Ivorian;2020;5;5.0;0.0;30;15;0;10;5;0;0;0;0;0;5;10;
669;Ivorian;2021;5;0.0;0.0;20;15;0;10;5;0;0;0;0;0;0;0;
670;Ivorian;2022;15;10.0;5.0;45;20;0;5;15;5;5;0;0;0;0;10;
671;Ivorian;2023;5;0.0;5.0;55;35;10;5;15;5;10;5;0;0;0;5;
672;Japanese;2008;0;0.0;0.0;1420;690;340;320;30;130;590;315;30;245;0;10;
673;Japanese;2009;0;0.0;0.0;1240;635;320;295;20;120;470;315;30;125;0;15;
674;Japanese;2010;0;0.0;0.0;1110;540;255;260;20;105;450;305;50;95;0;15;
675;Japanese;2011;0;0.0;0.0;1185;540;270;240;25;120;510;360;60;95;0;15;
676;Japanese;2012;0;0.0;0.0;1255;540;250;260;30;145;555;410;50;95;0;15;
677;Japanese;2013;0;0.0;0.0;1250;530;260;270;5;140;550;365;70;110;0;30;
678;Japanese;2014;0;0.0;0.0;1240;580;255;320;0;170;460;320;55;85;0;30;
679;Japanese;2015;0;0.0;0.0;1280;505;250;250;0;190;540;250;50;240;0;45;
680;Japanese;2016;0;0.0;0.0;1695;665;305;355;5;265;720;285;60;370;0;40;
681;Japanese;2017;0;0.0;0.0;1475;580;275;300;5;270;580;340;55;190;0;45;
682;Japanese;2018;0;0.0;0.0;1575;595;280;300;10;315;625;370;70;185;0;40;
683;Japanese;2019;0;0.0;0.0;1820;750;350;385;15;305;705;430;65;205;0;60;
684;Japanese;2020;0;0.0;0.0;1305;595;265;320;10;120;545;355;35;160;0;40;
685;Japanese;2021;0;0.0;0.0;1490;590;270;310;5;295;475;325;35;115;0;130;
686;Japanese;2022;0;0.0;0.0;1790;705;325;375;5;330;575;340;35;200;0;180;
687;Japanese;2023;0;0.0;0.0;1955;730;335;390;10;370;680;405;45;225;0;170;
688;Yemeni;2008;0;0.0;0.0;50;5;5;0;0;10;5;0;0;0;0;30;
689;Yemeni;2009;10;5.0;5.0;20;10;10;0;0;5;5;0;5;0;0;0;
690;Yemeni;2010;0;0.0;0.0;20;15;10;0;5;5;0;0;0;0;0;0;
691;Yemeni;2011;10;5.0;5.0;25;15;5;5;0;10;5;0;0;0;0;0;
692;Yemeni;2012;10;5.0;0.0;35;20;5;10;0;5;15;0;0;10;0;0;
693;Yemeni;2013;10;5.0;5.0;25;10;5;5;0;5;5;0;0;0;0;5;
694;Yemeni;2014;25;5.0;20.0;20;10;5;5;0;5;0;0;0;0;0;0;
695;Yemeni;2015;30;15.0;15.0;30;15;5;10;0;5;5;0;5;0;0;0;
696;Yemeni;2016;25;5.0;20.0;35;20;10;10;5;10;5;0;5;0;0;0;
697;Yemeni;2017;230;185.0;50.0;55;30;10;15;5;20;5;0;0;0;0;0;
698;Yemeni;2018;255;130.0;125.0;45;25;10;15;5;15;5;5;0;0;0;0;
699;Yemeni;2019;645;445.0;205.0;95;65;15;35;15;15;10;5;0;5;0;5;
700;Yemeni;2020;1055;615.0;440.0;130;90;15;50;30;15;15;0;0;10;0;5;
701;Yemeni;2021;1120;485.0;635.0;190;155;20;60;70;35;0;0;0;25;0;0;
702;Yemeni;2022;1735;1350.0;390.0;245;190;25;100;65;35;20;5;5;10;0;0;
703;Yemeni;2023;2650;1810.0;840.0;215;185;35;110;45;15;10;0;5;5;0;0;
704;Jordanian;2008;0;0.0;0.0;50;20;15;5;0;10;10;5;0;0;0;5;
705;Jordanian;2009;0;0.0;0.0;30;15;10;0;5;10;5;0;0;0;0;5;
706;Jordanian;2010;0;0.0;0.0;40;30;15;10;5;5;5;0;5;0;0;0;
707;Jordanian;2011;0;0.0;0.0;35;15;10;5;0;10;10;5;0;0;0;0;
708;Jordanian;2012;0;0.0;0.0;35;20;10;5;0;10;10;5;0;0;0;0;
709;Jordanian;2013;0;0.0;0.0;40;25;10;10;5;10;5;5;0;0;0;0;
710;Jordanian;2014;10;0.0;10.0;50;20;15;5;0;15;10;5;5;0;0;5;
711;Jordanian;2015;60;5.0;55.0;60;15;10;5;0;25;10;10;0;0;0;5;
712;Jordanian;2016;35;5.0;30.0;70;30;15;10;5;20;15;15;0;0;0;5;
713;Jordanian;2017;40;5.0;35.0;95;45;25;10;10;25;20;15;0;5;0;5;
714;Jordanian;2018;25;5.0;20.0;105;35;15;10;10;30;25;20;0;5;0;10;
715;Jordanian;2019;10;5.0;10.0;135;45;20;15;5;50;30;20;5;5;0;10;
716;Jordanian;2020;25;15.0;10.0;125;55;30;15;15;40;20;15;5;0;0;10;
717;Jordanian;2021;55;35.0;20.0;150;35;20;5;10;60;50;35;10;5;0;10;
718;Jordanian;2022;50;20.0;35.0;190;55;30;15;10;60;65;50;5;10;0;5;
719;Jordanian;2023;20;10.0;10.0;150;70;40;20;10;35;40;30;5;5;0;5;
720;Cape Verdean;2008;0;0.0;0.0;175;135;35;40;60;5;25;0;0;20;0;15;
721;Cape Verdean;2009;0;0.0;0.0;145;110;20;30;60;0;20;0;0;20;0;15;
722;Cape Verdean;2010;0;0.0;0.0;85;65;20;20;30;0;5;0;0;0;0;10;
723;Cape Verdean;2011;0;0.0;0.0;80;55;20;20;20;0;5;0;0;5;0;20;
724;Cape Verdean;2012;0;0.0;0.0;75;65;15;15;35;0;5;0;0;5;0;10;
725;Cape Verdean;2013;0;0.0;0.0;110;70;15;40;15;0;0;0;0;0;0;40;
726;Cape Verdean;2014;0;0.0;0.0;85;60;20;30;10;0;5;0;0;5;0;15;
727;Cape Verdean;2015;0;0.0;0.0;85;35;5;20;5;0;5;0;0;5;0;40;
728;Cape Verdean;2016;0;0.0;0.0;75;35;15;15;5;0;0;0;0;0;0;40;
729;Cape Verdean;2017;0;0.0;0.0;75;35;10;10;15;0;0;0;0;0;0;40;
730;Cape Verdean;2018;0;0.0;0.0;90;45;15;15;15;0;5;0;0;5;0;45;
731;Cape Verdean;2019;0;0.0;0.0;120;70;20;25;30;0;0;0;0;0;0;45;
732;Cape Verdean;2020;0;0.0;0.0;65;35;10;10;15;0;0;0;0;0;0;30;
733;Cape Verdean;2021;0;0.0;0.0;65;35;15;5;10;0;0;0;0;0;0;30;
734;Cape Verdean;2022;0;0.0;0.0;85;45;15;10;20;0;0;0;0;0;0;40;
735;Cape Verdean;2023;0;0.0;0.0;100;55;20;10;30;0;0;0;0;0;0;40;
736;Cameroonian;2008;10;0.0;0.0;180;60;20;30;10;55;5;5;0;0;0;60;
737;Cameroonian;2009;10;5.0;5.0;180;75;20;45;10;80;10;5;0;5;0;15;
738;Cameroonian;2010;5;0.0;5.0;150;65;30;20;15;55;15;5;0;5;0;15;
739;Cameroonian;2011;5;5.0;0.0;125;60;30;25;5;45;10;5;5;5;5;5;
740;Cameroonian;2012;10;5.0;5.0;125;60;20;25;10;45;10;5;5;0;5;5;
741;Cameroonian;2013;0;0.0;0.0;135;65;20;30;15;45;10;5;0;5;5;10;
742;Cameroonian;2014;20;15.0;0.0;95;50;15;30;5;25;10;5;0;0;0;5;
743;Cameroonian;2015;10;5.0;5.0;75;35;15;20;0;20;5;5;0;0;5;10;
744;Cameroonian;2016;10;5.0;0.0;80;35;15;15;10;25;5;0;5;0;0;20;
745;Cameroonian;2017;10;10.0;0.0;105;50;10;20;20;30;5;0;0;5;5;15;
746;Cameroonian;2018;5;5.0;0.0;100;40;10;20;5;35;15;5;10;0;0;10;
747;Cameroonian;2019;0;0.0;0.0;115;45;15;20;10;35;15;10;5;0;5;15;
748;Cameroonian;2020;5;5.0;0.0;105;45;20;15;10;40;15;5;0;5;0;5;
749;Cameroonian;2021;25;15.0;10.0;115;45;20;20;10;40;15;5;5;5;0;15;
750;Cameroonian;2022;15;15.0;0.0;135;60;15;30;15;40;25;10;5;10;0;10;
751;Cameroonian;2023;10;5.0;5.0;130;55;20;20;15;40;20;5;10;5;5;10;
752;Kazakh;2008;0;0.0;0.0;100;25;15;5;5;25;35;20;0;10;0;20;
753;Kazakh;2009;5;5.0;5.0;85;40;20;20;5;25;15;10;0;5;0;0;
754;Kazakh;2010;10;5.0;5.0;145;65;30;25;10;35;45;35;5;5;0;5;
755;Kazakh;2011;0;0.0;0.0;110;50;20;25;0;40;20;15;0;5;0;5;
756;Kazakh;2012;5;0.0;0.0;100;40;15;15;10;35;20;15;5;5;0;5;
757;Kazakh;2013;5;0.0;5.0;130;50;25;20;5;50;25;20;5;0;0;5;
758;Kazakh;2014;5;5.0;5.0;130;50;25;20;0;45;30;25;0;5;0;5;
759;Kazakh;2015;0;0.0;0.0;150;55;30;20;5;55;30;20;0;5;0;10;
760;Kazakh;2016;0;0.0;0.0;145;60;30;25;5;50;35;30;0;5;0;5;
761;Kazakh;2017;5;5.0;0.0;165;50;30;15;0;70;45;35;5;5;0;5;
762;Kazakh;2018;0;0.0;0.0;225;90;45;35;10;65;55;45;5;5;0;10;
763;Kazakh;2019;5;5.0;0.0;305;120;60;55;5;100;65;55;5;10;0;15;
764;Kazakh;2020;5;5.0;0.0;205;55;25;25;5;105;35;30;0;5;0;10;
765;Kazakh;2021;25;15.0;15.0;325;65;40;25;0;180;70;45;5;25;0;10;
766;Kazakh;2022;15;5.0;10.0;330;105;55;45;5;120;90;75;10;5;0;10;
767;Kazakh;2023;0;0.0;0.0;305;80;45;25;10;130;70;50;5;10;0;20;
768;Kenyan;2008;0;0.0;0.0;200;70;35;30;5;85;40;10;10;25;0;10;
769;Kenyan;2009;10;5.0;5.0;215;70;30;30;10;100;40;10;20;15;0;5;
770;Kenyan;2010;10;5.0;5.0;195;60;25;25;10;85;35;5;20;15;0;10;
771;Kenyan;2011;0;0.0;0.0;205;100;40;50;5;65;35;10;15;15;5;0;
772;Kenyan;2012;5;5.0;5.0;170;55;30;15;10;80;35;5;15;15;0;5;
773;Kenyan;2013;5;0.0;0.0;190;80;50;25;5;80;25;10;15;5;0;5;
774;Kenyan;2014;10;0.0;10.0;160;65;40;20;5;60;30;5;20;5;0;5;
775;Kenyan;2015;0;0.0;0.0;195;75;40;30;5;75;40;15;25;5;0;10;
776;Kenyan;2016;0;0.0;0.0;185;45;30;15;5;85;40;10;15;15;0;10;
777;Kenyan;2017;5;5.0;0.0;210;70;40;20;10;85;35;15;15;10;0;15;
778;Kenyan;2018;0;0.0;0.0;220;85;40;35;10;75;45;10;20;15;0;15;
779;Kenyan;2019;0;0.0;0.0;220;95;35;25;30;55;50;20;20;10;0;20;
780;Kenyan;2020;0;0.0;0.0;195;85;45;30;10;65;30;10;5;10;0;15;
781;Kenyan;2021;0;0.0;0.0;235;90;45;30;15;70;40;25;5;10;0;30;
782;Kenyan;2022;5;5.0;0.0;305;130;55;50;25;70;75;50;20;10;0;30;
783;Kenyan;2023;5;0.0;0.0;400;105;50;40;15;140;65;35;10;20;0;90;
784;Kuwaiti;2008;0;0.0;0.0;5;0;0;0;0;0;0;0;0;0;0;0;
785;Kuwaiti;2009;0;0.0;0.0;5;0;0;0;0;0;5;5;0;0;0;0;
786;Kuwaiti;2010;0;0.0;0.0;5;0;0;0;0;0;5;5;0;0;0;0;
787;Kuwaiti;2011;0;0.0;0.0;15;5;0;5;0;0;5;5;0;0;0;0;
788;Kuwaiti;2012;0;0.0;0.0;15;5;5;0;0;5;5;5;0;0;0;0;
789;Kuwaiti;2013;0;0.0;0.0;75;5;5;0;0;15;55;50;0;5;0;0;
790;Kuwaiti;2014;0;0.0;0.0;35;5;5;5;0;15;10;10;0;0;0;0;
791;Kuwaiti;2015;0;0.0;0.0;30;0;0;0;0;20;5;0;5;0;0;0;
792;Kuwaiti;2016;0;0.0;0.0;20;5;0;0;0;0;15;10;0;0;0;0;
793;Kuwaiti;2017;0;0.0;0.0;20;10;5;5;0;5;5;5;0;0;0;0;
794;Kuwaiti;2018;0;0.0;0.0;15;0;0;0;0;0;10;5;0;0;0;0;
795;Kuwaiti;2019;0;0.0;0.0;20;5;5;5;0;0;10;10;0;0;0;0;
796;Kuwaiti;2020;0;0.0;0.0;15;5;0;0;0;0;5;5;0;0;0;0;
797;Kuwaiti;2021;0;0.0;0.0;15;10;5;5;0;0;5;0;0;0;0;0;
798;Kuwaiti;2022;0;0.0;0.0;15;10;5;5;0;5;0;0;5;0;0;0;
799;Kuwaiti;2023;5;5.0;0.0;5;5;0;0;0;5;0;5;0;0;0;0;
800;Kosovar;2008;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
801;Kosovar;2009;5;0.0;5.0;45;35;25;0;5;5;0;0;0;0;0;5;
802;Kosovar;2010;0;0.0;0.0;60;50;35;5;5;10;0;0;0;0;0;0;
803;Kosovar;2011;0;0.0;0.0;70;60;45;10;5;5;5;0;0;0;0;0;
804;Kosovar;2012;0;0.0;0.0;80;60;20;30;5;10;0;0;0;0;0;5;
805;Kosovar;2013;0;0.0;0.0;110;90;50;40;5;5;10;5;0;0;0;5;
806;Kosovar;2014;0;0.0;0.0;75;55;35;15;5;10;5;0;0;0;0;5;
807;Kosovar;2015;0;0.0;0.0;60;40;25;10;0;10;0;0;0;0;0;10;
808;Kosovar;2016;0;0.0;0.0;100;70;45;20;0;20;0;0;0;0;0;15;
809;Kosovar;2017;0;0.0;0.0;85;55;30;10;15;10;5;5;0;0;0;15;
810;Kosovar;2018;0;0.0;0.0;100;65;35;10;20;25;0;0;0;0;0;5;
811;Kosovar;2019;0;0.0;0.0;115;60;35;15;10;30;10;10;0;0;0;15;
812;Kosovar;2020;0;0.0;0.0;90;55;35;10;10;15;10;5;0;5;0;5;
813;Kosovar;2021;0;0.0;0.0;110;45;30;10;5;35;15;5;5;5;0;15;
814;Kosovar;2022;0;0.0;0.0;90;50;25;5;20;15;15;10;0;5;0;10;
815;Kosovar;2023;0;0.0;0.0;110;50;25;5;15;50;0;5;0;5;0;10;
816;Croatian;2008;0;0.0;0.0;125;50;30;15;10;20;25;15;5;5;0;25;
817;Croatian;2009;0;0.0;0.0;145;55;35;10;10;20;65;10;5;50;0;10;
818;Croatian;2010;0;0.0;0.0;155;50;35;5;10;35;50;25;5;20;0;15;
819;Croatian;2011;0;0.0;0.0;210;65;40;20;5;40;100;25;10;65;0;5;
820;Croatian;2012;0;0.0;0.0;155;55;25;15;15;25;70;30;5;35;0;5;
821;Croatian;2013;0;0.0;0.0;95;20;10;10;0;10;50;25;0;25;0;15;
822;Croatian;2014;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
823;Croatian;2015;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
824;Croatian;2016;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
825;Croatian;2017;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
826;Croatian;2018;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
827;Croatian;2019;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
828;Croatian;2020;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
829;Croatian;2021;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
830;Croatian;2022;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
831;Croatian;2023;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
832;Lebanese;2008;5;0.0;0.0;100;25;15;0;10;15;20;15;0;10;0;45;
833;Lebanese;2009;5;0.0;5.0;60;30;20;10;5;5;15;10;0;5;0;10;
834;Lebanese;2010;0;0.0;0.0;60;30;20;0;5;10;15;10;0;0;0;5;
835;Lebanese;2011;0;0.0;0.0;55;25;15;10;5;15;15;10;5;0;0;5;
836;Lebanese;2012;5;5.0;0.0;55;30;20;5;5;10;10;10;0;5;0;5;
837;Lebanese;2013;0;0.0;0.0;85;35;20;10;5;20;25;20;5;5;0;0;
838;Lebanese;2014;10;0.0;10.0;80;30;15;15;5;20;15;10;5;0;0;15;
839;Lebanese;2015;30;5.0;30.0;110;25;15;5;5;45;20;20;0;0;0;15;
840;Lebanese;2016;25;10.0;20.0;115;40;30;5;5;40;25;15;5;5;0;10;
841;Lebanese;2017;45;5.0;35.0;150;40;25;10;5;50;40;25;10;5;0;15;
842;Lebanese;2018;30;15.0;15.0;150;45;25;5;10;45;50;35;10;5;0;10;
843;Lebanese;2019;25;20.0;5.0;230;75;40;15;15;65;75;50;10;15;0;20;
844;Lebanese;2020;25;15.0;10.0;250;90;45;25;20;85;60;35;10;15;0;10;
845;Lebanese;2021;70;45.0;25.0;370;125;65;35;25;90;125;90;10;25;0;25;
846;Lebanese;2022;55;25.0;30.0;435;155;70;45;40;80;175;140;15;15;0;25;
847;Lebanese;2023;25;15.0;5.0;275;110;60;35;15;70;70;45;10;15;0;20;
848;Liberian;2008;15;0.0;0.0;125;15;5;10;0;0;0;0;0;0;0;110;
849;Liberian;2009;25;15.0;10.0;75;25;0;20;5;10;0;0;0;0;0;40;
850;Liberian;2010;15;5.0;10.0;30;15;5;5;5;5;0;0;0;0;0;10;
851;Liberian;2011;10;5.0;5.0;15;5;0;5;0;0;0;0;0;0;5;5;
852;Liberian;2012;10;0.0;5.0;10;5;0;5;0;0;0;0;0;0;0;5;
853;Liberian;2013;5;5.0;0.0;25;10;0;5;5;10;0;0;0;0;5;5;
854;Liberian;2014;5;5.0;5.0;20;10;0;5;0;5;0;0;0;0;0;5;
855;Liberian;2015;5;0.0;5.0;15;10;0;5;5;5;0;0;0;0;0;5;
856;Liberian;2016;0;0.0;0.0;20;15;0;15;0;5;0;0;0;0;0;0;
857;Liberian;2017;0;0.0;0.0;30;15;5;5;5;5;0;0;0;0;5;5;
858;Liberian;2018;0;0.0;0.0;30;15;5;5;5;10;0;0;0;0;0;0;
859;Liberian;2019;0;0.0;0.0;50;15;0;5;10;25;0;0;0;0;0;5;
860;Liberian;2020;5;0.0;0.0;40;5;0;5;0;30;0;0;0;0;0;0;
861;Liberian;2021;5;5.0;0.0;35;10;5;0;5;25;0;0;0;0;0;0;
862;Liberian;2022;10;5.0;5.0;55;25;5;10;10;25;5;0;0;0;0;0;
863;Liberian;2023;5;5.0;0.0;30;25;5;10;10;0;0;0;0;0;0;0;
864;Libyan;2008;30;0.0;0.0;30;15;10;5;0;0;5;5;0;0;0;15;
865;Libyan;2009;95;90.0;5.0;30;20;5;10;5;0;5;5;0;0;0;0;
866;Libyan;2010;60;55.0;10.0;20;15;5;5;5;0;0;0;0;0;0;5;
867;Libyan;2011;10;10.0;0.0;25;15;5;5;5;0;10;10;0;0;0;0;
868;Libyan;2012;10;5.0;5.0;15;15;5;5;0;0;0;0;0;0;0;0;
869;Libyan;2013;25;15.0;5.0;30;20;5;15;0;5;5;5;0;0;0;0;
870;Libyan;2014;20;15.0;5.0;45;35;15;20;0;0;10;5;0;0;0;5;
871;Libyan;2015;45;35.0;10.0;20;10;5;0;0;5;0;0;0;0;0;5;
872;Libyan;2016;10;10.0;5.0;25;10;5;5;0;10;0;0;0;0;0;0;
873;Libyan;2017;15;10.0;5.0;35;30;5;10;15;5;0;0;0;0;0;0;
