ID;Regions;SIC1993;Periods;VolumeChange_1;Deflator_2
1751;Overig Groningen;M Education;2001;4.1;6.8
1752;Overig Groningen;N Health and social work;1996;3.3;0.6
1753;Overig Groningen;N Health and social work;1997;7.7;3.6
1754;Overig Groningen;N Health and social work;1998;0.5;2.8
1755;Overig Groningen;N Health and social work;1999;1.1;6.5
1756;Overig Groningen;N Health and social work;2000;-0.8;6.3
1757;Overig Groningen;N Health and social work;2001;2.4;7.9
1758;Overig Groningen;O+P Environment, culture, other services;1996;5.0;2.7
1759;Overig Groningen;O+P Environment, culture, other services;1997;0.8;3.6
1760;Overig Groningen;O+P Environment, culture, other services;1998;-2.0;4.0
1761;Overig Groningen;O+P Environment, culture, other services;1999;-0.2;3.4
1762;Overig Groningen;O+P Environment, culture, other services;2000;0.1;3.7
1763;Overig Groningen;O+P Environment, culture, other services;2001;5.0;4.7
1764;Noord-Friesland;Total commercial activities;1996;1.6;0.6
1765;Noord-Friesland;Total commercial activities;1997;2.5;2.1
1766;Noord-Friesland;Total commercial activities;1998;7.1;0.1
1767;Noord-Friesland;Total commercial activities;1999;-0.7;1.3
1768;Noord-Friesland;Total commercial activities;2000;1.3;7.5
1769;Noord-Friesland;Total commercial activities;2001;1.3;6.3
1770;Noord-Friesland;A+B Agriculture, forestry and fishing;1996;1.5;-6.3
1771;Noord-Friesland;A+B Agriculture, forestry and fishing;1997;6.4;3.1
1772;Noord-Friesland;A+B Agriculture, forestry and fishing;1998;4.1;-6.8
1773;Noord-Friesland;A+B Agriculture, forestry and fishing;1999;3.1;-5.5
1774;Noord-Friesland;A+B Agriculture, forestry and fishing;2000;0.7;1.0
1775;Noord-Friesland;A+B Agriculture, forestry and fishing;2001;-2.2;8.9
1776;Noord-Friesland;C Mining and quarrying;1996;-4.5;4.5
1777;Noord-Friesland;C Mining and quarrying;1997;3.2;10.4
1778;Noord-Friesland;C Mining and quarrying;1998;31.9;-11.2
1779;Noord-Friesland;C Mining and quarrying;1999;-16.0;-12.3
1780;Noord-Friesland;C Mining and quarrying;2000;2.7;53.8
1781;Noord-Friesland;C Mining and quarrying;2001;-0.3;15.0
1782;Noord-Friesland;D+E Manufacturing, public utilities;1996;1.8;0.3
1783;Noord-Friesland;D+E Manufacturing, public utilities;1997;-5.9;0.3
1784;Noord-Friesland;D+E Manufacturing, public utilities;1998;3.2;2.1
1785;Noord-Friesland;D+E Manufacturing, public utilities;1999;2.3;3.7
1786;Noord-Friesland;D+E Manufacturing, public utilities;2000;2.3;-1.1
1787;Noord-Friesland;D+E Manufacturing, public utilities;2001;0.0;3.5
1788;Noord-Friesland;F Construction;1996;-4.5;4.4
1789;Noord-Friesland;F Construction;1997;-1.8;2.4
1790;Noord-Friesland;F Construction;1998;4.6;3.1
1791;Noord-Friesland;F Construction;1999;6.4;4.8
1792;Noord-Friesland;F Construction;2000;9.9;5.9
1793;Noord-Friesland;F Construction;2001;-4.1;6.1
1794;Noord-Friesland;G Trade, repair, consumer articles;1996;-0.4;-1.9
1795;Noord-Friesland;G Trade, repair, consumer articles;1997;6.9;-1.9
1796;Noord-Friesland;G Trade, repair, consumer articles;1998;6.5;2.3
1797;Noord-Friesland;G Trade, repair, consumer articles;1999;1.1;0.8
1798;Noord-Friesland;G Trade, repair, consumer articles;2000;3.4;1.5
1799;Noord-Friesland;G Trade, repair, consumer articles;2001;-2.6;3.2
1800;Noord-Friesland;H Hotels and restaurants;1996;-2.7;3.0
1801;Noord-Friesland;H Hotels and restaurants;1997;13.8;1.6
1802;Noord-Friesland;H Hotels and restaurants;1998;9.4;1.0
1803;Noord-Friesland;H Hotels and restaurants;1999;7.8;6.1
1804;Noord-Friesland;H Hotels and restaurants;2000;7.0;3.8
1805;Noord-Friesland;H Hotels and restaurants;2001;-1.9;6.8
1806;Noord-Friesland;I Transport, storage and communication;1996;6.3;-0.1
1807;Noord-Friesland;I Transport, storage and communication;1997;9.2;-1.6
1808;Noord-Friesland;I Transport, storage and communication;1998;1.0;-2.5
1809;Noord-Friesland;I Transport, storage and communication;1999;-7.6;-3.4
1810;Noord-Friesland;I Transport, storage and communication;2000;9.8;-1.8
1811;Noord-Friesland;I Transport, storage and communication;2001;11.4;0.8
1812;Noord-Friesland;J Financial intermediation;1996;8.0;-3.0
1813;Noord-Friesland;J Financial intermediation;1997;8.7;0.4
1814;Noord-Friesland;J Financial intermediation;1998;4.5;4.5
1815;Noord-Friesland;J Financial intermediation;1999;-1.4;3.5
1816;Noord-Friesland;J Financial intermediation;2000;-8.6;12.2
1817;Noord-Friesland;J Financial intermediation;2001;1.8;7.9
1818;Noord-Friesland;K Renting and business activities;1996;2.9;3.6
1819;Noord-Friesland;K Renting and business activities;1997;-1.8;3.4
1820;Noord-Friesland;K Renting and business activities;1998;8.9;3.6
1821;Noord-Friesland;K Renting and business activities;1999;1.5;3.2
1822;Noord-Friesland;K Renting and business activities;2000;0.6;3.6
1823;Noord-Friesland;K Renting and business activities;2001;3.7;3.7
1824;Noord-Friesland;L Government, defence, social security;1996;0.5;0.0
1825;Noord-Friesland;L Government, defence, social security;1997;3.9;1.6
1826;Noord-Friesland;L Government, defence, social security;1998;2.1;0.9
1827;Noord-Friesland;L Government, defence, social security;1999;-0.1;3.5
1828;Noord-Friesland;L Government, defence, social security;2000;0.7;4.1
1829;Noord-Friesland;L Government, defence, social security;2001;2.0;5.1
1830;Noord-Friesland;M Education;1996;0.8;1.6
1831;Noord-Friesland;M Education;1997;5.2;-1.8
1832;Noord-Friesland;M Education;1998;3.7;2.3
1833;Noord-Friesland;M Education;1999;-1.0;6.0
1834;Noord-Friesland;M Education;2000;-3.1;5.4
1835;Noord-Friesland;M Education;2001;2.0;8.4
1836;Noord-Friesland;N Health and social work;1996;1.0;0.8
1837;Noord-Friesland;N Health and social work;1997;4.9;3.8
1838;Noord-Friesland;N Health and social work;1998;1.5;3.0
1839;Noord-Friesland;N Health and social work;1999;3.1;5.7
1840;Noord-Friesland;N Health and social work;2000;-0.9;6.1
1841;Noord-Friesland;N Health and social work;2001;3.7;6.9
1842;Noord-Friesland;O+P Environment, culture, other services;1996;9.9;3.0
1843;Noord-Friesland;O+P Environment, culture, other services;1997;3.3;4.1
1844;Noord-Friesland;O+P Environment, culture, other services;1998;2.2;4.8
1845;Noord-Friesland;O+P Environment, culture, other services;1999;3.1;4.0
1846;Noord-Friesland;O+P Environment, culture, other services;2000;1.7;4.4
1847;Noord-Friesland;O+P Environment, culture, other services;2001;2.7;5.5
1848;Zuidwest-Friesland;Total commercial activities;1996;3.5;0.4
1849;Zuidwest-Friesland;Total commercial activities;1997;3.8;1.9
1850;Zuidwest-Friesland;Total commercial activities;1998;3.3;1.1
1851;Zuidwest-Friesland;Total commercial activities;1999;5.1;2.2
1852;Zuidwest-Friesland;Total commercial activities;2000;3.8;3.4
1853;Zuidwest-Friesland;Total commercial activities;2001;0.8;4.6
1854;Zuidwest-Friesland;A+B Agriculture, forestry and fishing;1996;1.4;-6.9
1855;Zuidwest-Friesland;A+B Agriculture, forestry and fishing;1997;9.4;4.0
1856;Zuidwest-Friesland;A+B Agriculture, forestry and fishing;1998;5.5;-10.8
1857;Zuidwest-Friesland;A+B Agriculture, forestry and fishing;1999;4.8;-7.4
1858;Zuidwest-Friesland;A+B Agriculture, forestry and fishing;2000;-0.7;5.2
1859;Zuidwest-Friesland;A+B Agriculture, forestry and fishing;2001;-0.3;7.5
1860;Zuidwest-Friesland;C Mining and quarrying;1996;-45.9;3.6
1861;Zuidwest-Friesland;C Mining and quarrying;1997;250.8;2.6
1862;Zuidwest-Friesland;C Mining and quarrying;1998;-100.0;
1863;Zuidwest-Friesland;C Mining and quarrying;1999;;
1864;Zuidwest-Friesland;C Mining and quarrying;2000;;
1865;Zuidwest-Friesland;C Mining and quarrying;2001;;
1866;Zuidwest-Friesland;D+E Manufacturing, public utilities;1996;2.0;1.6
1867;Zuidwest-Friesland;D+E Manufacturing, public utilities;1997;2.4;0.7
1868;Zuidwest-Friesland;D+E Manufacturing, public utilities;1998;4.7;2.1
1869;Zuidwest-Friesland;D+E Manufacturing, public utilities;1999;1.0;4.2
1870;Zuidwest-Friesland;D+E Manufacturing, public utilities;2000;4.7;0.1
1871;Zuidwest-Friesland;D+E Manufacturing, public utilities;2001;-1.9;2.9
1872;Zuidwest-Friesland;F Construction;1996;1.7;4.3
1873;Zuidwest-Friesland;F Construction;1997;8.8;2.3
1874;Zuidwest-Friesland;F Construction;1998;2.9;3.0
1875;Zuidwest-Friesland;F Construction;1999;16.2;4.7
1876;Zuidwest-Friesland;F Construction;2000;6.8;6.0
1877;Zuidwest-Friesland;F Construction;2001;6.5;6.0
1878;Zuidwest-Friesland;G Trade, repair, consumer articles;1996;4.3;-1.9
1879;Zuidwest-Friesland;G Trade, repair, consumer articles;1997;3.7;-1.8
1880;Zuidwest-Friesland;G Trade, repair, consumer articles;1998;3.1;2.1
1881;Zuidwest-Friesland;G Trade, repair, consumer articles;1999;9.7;0.8
1882;Zuidwest-Friesland;G Trade, repair, consumer articles;2000;5.0;1.5
1883;Zuidwest-Friesland;G Trade, repair, consumer articles;2001;4.0;3.1
1884;Zuidwest-Friesland;H Hotels and restaurants;1996;3.2;3.0
1885;Zuidwest-Friesland;H Hotels and restaurants;1997;11.2;1.6
1886;Zuidwest-Friesland;H Hotels and restaurants;1998;6.9;1.0
1887;Zuidwest-Friesland;H Hotels and restaurants;1999;8.9;6.3
1888;Zuidwest-Friesland;H Hotels and restaurants;2000;7.7;3.8
1889;Zuidwest-Friesland;H Hotels and restaurants;2001;-9.4;6.9
1890;Zuidwest-Friesland;I Transport, storage and communication;1996;13.4;-0.9
1891;Zuidwest-Friesland;I Transport, storage and communication;1997;-4.8;3.5
1892;Zuidwest-Friesland;I Transport, storage and communication;1998;7.7;3.6
1893;Zuidwest-Friesland;I Transport, storage and communication;1999;9.3;-2.1
1894;Zuidwest-Friesland;I Transport, storage and communication;2000;12.6;-0.3
1895;Zuidwest-Friesland;I Transport, storage and communication;2001;0.2;1.4
1896;Zuidwest-Friesland;J Financial intermediation;1996;7.7;-1.9
1897;Zuidwest-Friesland;J Financial intermediation;1997;4.5;1.1
1898;Zuidwest-Friesland;J Financial intermediation;1998;-1.6;4.3
1899;Zuidwest-Friesland;J Financial intermediation;1999;5.2;3.5
1900;Zuidwest-Friesland;J Financial intermediation;2000;8.8;11.2
1901;Zuidwest-Friesland;J Financial intermediation;2001;-11.6;7.1
1902;Zuidwest-Friesland;K Renting and business activities;1996;5.1;3.8
1903;Zuidwest-Friesland;K Renting and business activities;1997;7.2;3.4
1904;Zuidwest-Friesland;K Renting and business activities;1998;3.3;3.6
1905;Zuidwest-Friesland;K Renting and business activities;1999;4.6;3.0
1906;Zuidwest-Friesland;K Renting and business activities;2000;2.4;3.2
1907;Zuidwest-Friesland;K Renting and business activities;2001;3.9;3.2
1908;Zuidwest-Friesland;L Government, defence, social security;1996;2.0;0.0
1909;Zuidwest-Friesland;L Government, defence, social security;1997;-3.4;1.5
1910;Zuidwest-Friesland;L Government, defence, social security;1998;1.7;1.0
1911;Zuidwest-Friesland;L Government, defence, social security;1999;0.2;3.3
1912;Zuidwest-Friesland;L Government, defence, social security;2000;2.2;4.2
1913;Zuidwest-Friesland;L Government, defence, social security;2001;-1.6;5.0
1914;Zuidwest-Friesland;M Education;1996;0.8;1.6
1915;Zuidwest-Friesland;M Education;1997;11.8;-1.8
1916;Zuidwest-Friesland;M Education;1998;-4.1;2.3
1917;Zuidwest-Friesland;M Education;1999;0.5;6.0
1918;Zuidwest-Friesland;M Education;2000;4.2;5.4
1919;Zuidwest-Friesland;M Education;2001;-1.0;8.4
1920;Zuidwest-Friesland;N Health and social work;1996;3.4;0.9
1921;Zuidwest-Friesland;N Health and social work;1997;1.2;4.0
1922;Zuidwest-Friesland;N Health and social work;1998;0.2;3.1
1923;Zuidwest-Friesland;N Health and social work;1999;2.5;5.2
1924;Zuidwest-Friesland;N Health and social work;2000;0.3;5.9
1925;Zuidwest-Friesland;N Health and social work;2001;5.1;6.4
1926;Zuidwest-Friesland;O+P Environment, culture, other services;1996;1.5;3.4
1927;Zuidwest-Friesland;O+P Environment, culture, other services;1997;-10.3;4.4
1928;Zuidwest-Friesland;O+P Environment, culture, other services;1998;4.9;4.6
1929;Zuidwest-Friesland;O+P Environment, culture, other services;1999;1.7;4.5
1930;Zuidwest-Friesland;O+P Environment, culture, other services;2000;-3.2;4.9
1931;Zuidwest-Friesland;O+P Environment, culture, other services;2001;-1.5;5.4
1932;Zuidoost-Friesland;Total commercial activities;1996;2.7;0.8
1933;Zuidoost-Friesland;Total commercial activities;1997;3.1;2.2
1934;Zuidoost-Friesland;Total commercial activities;1998;6.1;1.3
1935;Zuidoost-Friesland;Total commercial activities;1999;5.6;2.1
1936;Zuidoost-Friesland;Total commercial activities;2000;5.2;3.6
1937;Zuidoost-Friesland;Total commercial activities;2001;2.0;5.3
1938;Zuidoost-Friesland;A+B Agriculture, forestry and fishing;1996;2.1;-7.1
1939;Zuidoost-Friesland;A+B Agriculture, forestry and fishing;1997;6.9;4.2
1940;Zuidoost-Friesland;A+B Agriculture, forestry and fishing;1998;5.1;-11.5
1941;Zuidoost-Friesland;A+B Agriculture, forestry and fishing;1999;3.7;-8.0
1942;Zuidoost-Friesland;A+B Agriculture, forestry and fishing;2000;1.3;5.8
1943;Zuidoost-Friesland;A+B Agriculture, forestry and fishing;2001;-1.0;7.7
1944;Zuidoost-Friesland;C Mining and quarrying;1996;-25.3;4.4
1945;Zuidoost-Friesland;C Mining and quarrying;1997;-31.2;10.5
1946;Zuidoost-Friesland;C Mining and quarrying;1998;65.5;-11.1
1947;Zuidoost-Friesland;C Mining and quarrying;1999;43.4;-12.2
1948;Zuidoost-Friesland;C Mining and quarrying;2000;9.1;53.6
1949;Zuidoost-Friesland;C Mining and quarrying;2001;-3.6;14.9
1950;Zuidoost-Friesland;D+E Manufacturing, public utilities;1996;3.8;2.2
1951;Zuidoost-Friesland;D+E Manufacturing, public utilities;1997;4.4;2.7
1952;Zuidoost-Friesland;D+E Manufacturing, public utilities;1998;8.5;1.9
1953;Zuidoost-Friesland;D+E Manufacturing, public utilities;1999;2.5;2.1
1954;Zuidoost-Friesland;D+E Manufacturing, public utilities;2000;8.7;0.7
1955;Zuidoost-Friesland;D+E Manufacturing, public utilities;2001;2.5;5.6
1956;Zuidoost-Friesland;F Construction;1996;-7.6;4.4
1957;Zuidoost-Friesland;F Construction;1997;10.5;2.4
1958;Zuidoost-Friesland;F Construction;1998;4.0;3.1
1959;Zuidoost-Friesland;F Construction;1999;5.7;4.8
1960;Zuidoost-Friesland;F Construction;2000;3.4;6.0
1961;Zuidoost-Friesland;F Construction;2001;-5.3;6.2
1962;Zuidoost-Friesland;G Trade, repair, consumer articles;1996;1.3;-2.0
1963;Zuidoost-Friesland;G Trade, repair, consumer articles;1997;3.6;-1.9
1964;Zuidoost-Friesland;G Trade, repair, consumer articles;1998;7.1;2.2
1965;Zuidoost-Friesland;G Trade, repair, consumer articles;1999;13.3;0.8
1966;Zuidoost-Friesland;G Trade, repair, consumer articles;2000;11.6;1.5
1967;Zuidoost-Friesland;G Trade, repair, consumer articles;2001;5.0;3.1
1968;Zuidoost-Friesland;H Hotels and restaurants;1996;-2.0;3.0
1969;Zuidoost-Friesland;H Hotels and restaurants;1997;18.4;1.6
1970;Zuidoost-Friesland;H Hotels and restaurants;1998;8.2;1.0
1971;Zuidoost-Friesland;H Hotels and restaurants;1999;6.6;6.0
1972;Zuidoost-Friesland;H Hotels and restaurants;2000;6.0;3.8
1973;Zuidoost-Friesland;H Hotels and restaurants;2001;2.0;6.8
1974;Zuidoost-Friesland;I Transport, storage and communication;1996;-1.2;-0.5
1975;Zuidoost-Friesland;I Transport, storage and communication;1997;-8.0;1.4
1976;Zuidoost-Friesland;I Transport, storage and communication;1998;24.6;1.6
1977;Zuidoost-Friesland;I Transport, storage and communication;1999;16.6;0.5
1978;Zuidoost-Friesland;I Transport, storage and communication;2000;0.8;0.7
1979;Zuidoost-Friesland;I Transport, storage and communication;2001;3.9;4.4
1980;Zuidoost-Friesland;J Financial intermediation;1996;6.0;-4.2
1981;Zuidoost-Friesland;J Financial intermediation;1997;17.5;1.4
1982;Zuidoost-Friesland;J Financial intermediation;1998;5.9;5.7
1983;Zuidoost-Friesland;J Financial intermediation;1999;13.2;5.7
1984;Zuidoost-Friesland;J Financial intermediation;2000;3.8;11.0
1985;Zuidoost-Friesland;J Financial intermediation;2001;0.8;5.3
1986;Zuidoost-Friesland;K Renting and business activities;1996;10.8;3.7
1987;Zuidoost-Friesland;K Renting and business activities;1997;0.7;3.3
1988;Zuidoost-Friesland;K Renting and business activities;1998;3.6;3.7
1989;Zuidoost-Friesland;K Renting and business activities;1999;3.9;3.1
1990;Zuidoost-Friesland;K Renting and business activities;2000;2.5;3.5
1991;Zuidoost-Friesland;K Renting and business activities;2001;-0.4;3.6
1992;Zuidoost-Friesland;L Government, defence, social security;1996;1.9;0.1
1993;Zuidoost-Friesland;L Government, defence, social security;1997;2.7;1.5
1994;Zuidoost-Friesland;L Government, defence, social security;1998;2.4;0.9
1995;Zuidoost-Friesland;L Government, defence, social security;1999;1.1;3.4
1996;Zuidoost-Friesland;L Government, defence, social security;2000;4.2;4.2
1997;Zuidoost-Friesland;L Government, defence, social security;2001;0.0;5.0
1998;Zuidoost-Friesland;M Education;1996;0.8;1.6
1999;Zuidoost-Friesland;M Education;1997;-4.5;-1.8
2000;Zuidoost-Friesland;M Education;1998;3.5;2.3
2001;Zuidoost-Friesland;M Education;1999;1.5;6.0
2002;Zuidoost-Friesland;M Education;2000;1.6;5.4
2003;Zuidoost-Friesland;M Education;2001;-1.6;8.4
2004;Zuidoost-Friesland;N Health and social work;1996;2.6;0.9
2005;Zuidoost-Friesland;N Health and social work;1997;-2.3;4.0
2006;Zuidoost-Friesland;N Health and social work;1998;1.7;3.1
2007;Zuidoost-Friesland;N Health and social work;1999;1.6;5.0
2008;Zuidoost-Friesland;N Health and social work;2000;1.3;5.9
2009;Zuidoost-Friesland;N Health and social work;2001;7.1;6.2
2010;Zuidoost-Friesland;O+P Environment, culture, other services;1996;-0.7;2.9
2011;Zuidoost-Friesland;O+P Environment, culture, other services;1997;9.8;3.6
2012;Zuidoost-Friesland;O+P Environment, culture, other services;1998;-0.8;4.3
2013;Zuidoost-Friesland;O+P Environment, culture, other services;1999;12.4;4.2
2014;Zuidoost-Friesland;O+P Environment, culture, other services;2000;4.8;4.2
2015;Zuidoost-Friesland;O+P Environment, culture, other services;2001;13.7;5.3
2016;Noord-Drenthe;Total commercial activities;1996;2.5;1.0
2017;Noord-Drenthe;Total commercial activities;1997;3.4;2.2
2018;Noord-Drenthe;Total commercial activities;1998;8.0;1.2
2019;Noord-Drenthe;Total commercial activities;1999;2.2;2.1
2020;Noord-Drenthe;Total commercial activities;2000;1.7;5.3
2021;Noord-Drenthe;Total commercial activities;2001;3.2;5.2
2022;Noord-Drenthe;A+B Agriculture, forestry and fishing;1996;4.4;-10.6
2023;Noord-Drenthe;A+B Agriculture, forestry and fishing;1997;11.3;2.9
2024;Noord-Drenthe;A+B Agriculture, forestry and fishing;1998;39.4;-6.8
2025;Noord-Drenthe;A+B Agriculture, forestry and fishing;1999;1.0;-9.0
2026;Noord-Drenthe;A+B Agriculture, forestry and fishing;2000;3.5;-2.2
2027;Noord-Drenthe;A+B Agriculture, forestry and fishing;2001;-8.1;13.2
2028;Noord-Drenthe;C Mining and quarrying;1996;-5.7;4.6
2029;Noord-Drenthe;C Mining and quarrying;1997;-4.1;9.8
2030;Noord-Drenthe;C Mining and quarrying;1998;-1.5;-10.1
2031;Noord-Drenthe;C Mining and quarrying;1999;0.8;-11.3
2032;Noord-Drenthe;C Mining and quarrying;2000;2.6;49.5
2033;Noord-Drenthe;C Mining and quarrying;2001;4.4;8.2
2034;Noord-Drenthe;D+E Manufacturing, public utilities;1996;-1.0;1.6
2035;Noord-Drenthe;D+E Manufacturing, public utilities;1997;0.7;0.0
2036;Noord-Drenthe;D+E Manufacturing, public utilities;1998;7.3;1.0
2037;Noord-Drenthe;D+E Manufacturing, public utilities;1999;6.5;3.1
2038;Noord-Drenthe;D+E Manufacturing, public utilities;2000;1.0;-1.4
2039;Noord-Drenthe;D+E Manufacturing, public utilities;2001;9.4;1.9
2040;Noord-Drenthe;F Construction;1996;16.6;3.5
2041;Noord-Drenthe;F Construction;1997;-2.7;2.3
2042;Noord-Drenthe;F Construction;1998;14.6;3.2
2043;Noord-Drenthe;F Construction;1999;4.8;5.0
2044;Noord-Drenthe;F Construction;2000;-3.9;6.0
2045;Noord-Drenthe;F Construction;2001;7.7;6.5
2046;Noord-Drenthe;G Trade, repair, consumer articles;1996;1.7;-1.9
2047;Noord-Drenthe;G Trade, repair, consumer articles;1997;7.5;-1.9
2048;Noord-Drenthe;G Trade, repair, consumer articles;1998;13.0;2.3
2049;Noord-Drenthe;G Trade, repair, consumer articles;1999;5.2;0.8
2050;Noord-Drenthe;G Trade, repair, consumer articles;2000;6.4;1.4
2051;Noord-Drenthe;G Trade, repair, consumer articles;2001;4.7;3.2
2052;Noord-Drenthe;H Hotels and restaurants;1996;-6.3;2.9
2053;Noord-Drenthe;H Hotels and restaurants;1997;9.4;1.6
2054;Noord-Drenthe;H Hotels and restaurants;1998;3.9;1.0
2055;Noord-Drenthe;H Hotels and restaurants;1999;2.4;6.0
2056;Noord-Drenthe;H Hotels and restaurants;2000;5.5;3.8
2057;Noord-Drenthe;H Hotels and restaurants;2001;-2.7;6.8
2058;Noord-Drenthe;I Transport, storage and communication;1996;12.6;0.0
2059;Noord-Drenthe;I Transport, storage and communication;1997;8.0;-1.3
2060;Noord-Drenthe;I Transport, storage and communication;1998;6.8;-2.0
2061;Noord-Drenthe;I Transport, storage and communication;1999;-13.0;-1.0
2062;Noord-Drenthe;I Transport, storage and communication;2000;8.9;-0.1
2063;Noord-Drenthe;I Transport, storage and communication;2001;4.3;2.7
2064;Noord-Drenthe;J Financial intermediation;1996;10.1;-1.3
2065;Noord-Drenthe;J Financial intermediation;1997;11.0;0.8
2066;Noord-Drenthe;J Financial intermediation;1998;8.7;4.0
2067;Noord-Drenthe;J Financial intermediation;1999;3.5;2.9
2068;Noord-Drenthe;J Financial intermediation;2000;1.5;11.7
2069;Noord-Drenthe;J Financial intermediation;2001;0.3;8.6
2070;Noord-Drenthe;K Renting and business activities;1996;5.2;3.7
2071;Noord-Drenthe;K Renting and business activities;1997;1.9;3.5
2072;Noord-Drenthe;K Renting and business activities;1998;10.7;3.8
2073;Noord-Drenthe;K Renting and business activities;1999;3.2;3.4
2074;Noord-Drenthe;K Renting and business activities;2000;3.3;3.4
2075;Noord-Drenthe;K Renting and business activities;2001;0.6;3.6
2076;Noord-Drenthe;L Government, defence, social security;1996;-0.1;0.0
2077;Noord-Drenthe;L Government, defence, social security;1997;1.5;1.6
2078;Noord-Drenthe;L Government, defence, social security;1998;-0.4;0.8
2079;Noord-Drenthe;L Government, defence, social security;1999;1.0;3.7
2080;Noord-Drenthe;L Government, defence, social security;2000;0.4;3.9
2081;Noord-Drenthe;L Government, defence, social security;2001;1.8;5.2
2082;Noord-Drenthe;M Education;1996;0.8;1.6
2083;Noord-Drenthe;M Education;1997;-6.6;-1.8
2084;Noord-Drenthe;M Education;1998;5.3;2.3
2085;Noord-Drenthe;M Education;1999;-3.0;6.0
2086;Noord-Drenthe;M Education;2000;-2.0;5.4
2087;Noord-Drenthe;M Education;2001;1.5;8.4
2088;Noord-Drenthe;N Health and social work;1996;-1.4;0.8
2089;Noord-Drenthe;N Health and social work;1997;6.8;3.8
2090;Noord-Drenthe;N Health and social work;1998;0.4;2.9
2091;Noord-Drenthe;N Health and social work;1999;0.2;5.0
2092;Noord-Drenthe;N Health and social work;2000;0.4;5.8
2093;Noord-Drenthe;N Health and social work;2001;5.0;6.2
2094;Noord-Drenthe;O+P Environment, culture, other services;1996;15.2;2.8
2095;Noord-Drenthe;O+P Environment, culture, other services;1997;10.5;4.3
2096;Noord-Drenthe;O+P Environment, culture, other services;1998;17.4;4.8
2097;Noord-Drenthe;O+P Environment, culture, other services;1999;1.6;3.8
2098;Noord-Drenthe;O+P Environment, culture, other services;2000;-4.3;4.1
2099;Noord-Drenthe;O+P Environment, culture, other services;2001;-0.2;5.3
2100;Zuidoost-Drenthe;Total commercial activities;1996;-2.4;1.5
2101;Zuidoost-Drenthe;Total commercial activities;1997;2.0;2.7
2102;Zuidoost-Drenthe;Total commercial activities;1998;6.7;0.4
2103;Zuidoost-Drenthe;Total commercial activities;1999;2.3;-0.1
2104;Zuidoost-Drenthe;Total commercial activities;2000;3.6;6.0
2105;Zuidoost-Drenthe;Total commercial activities;2001;-0.6;5.8
2106;Zuidoost-Drenthe;A+B Agriculture, forestry and fishing;1996;-0.4;-4.5
2107;Zuidoost-Drenthe;A+B Agriculture, forestry and fishing;1997;20.2;1.9
2108;Zuidoost-Drenthe;A+B Agriculture, forestry and fishing;1998;1.1;-1.2
2109;Zuidoost-Drenthe;A+B Agriculture, forestry and fishing;1999;3.9;-11.4
2110;Zuidoost-Drenthe;A+B Agriculture, forestry and fishing;2000;7.9;2.6
2111;Zuidoost-Drenthe;A+B Agriculture, forestry and fishing;2001;-3.9;9.5
2112;Zuidoost-Drenthe;C Mining and quarrying;1996;-8.7;4.5
2113;Zuidoost-Drenthe;C Mining and quarrying;1997;-10.6;10.1
2114;Zuidoost-Drenthe;C Mining and quarrying;1998;-11.8;-10.6
2115;Zuidoost-Drenthe;C Mining and quarrying;1999;-10.1;-11.8
2116;Zuidoost-Drenthe;C Mining and quarrying;2000;5.1;50.4
2117;Zuidoost-Drenthe;C Mining and quarrying;2001;-9.8;14.4
2118;Zuidoost-Drenthe;D+E Manufacturing, public utilities;1996;-8.4;1.3
2119;Zuidoost-Drenthe;D+E Manufacturing, public utilities;1997;4.7;0.8
2120;Zuidoost-Drenthe;D+E Manufacturing, public utilities;1998;7.5;1.0
2121;Zuidoost-Drenthe;D+E Manufacturing, public utilities;1999;3.1;-1.2
2122;Zuidoost-Drenthe;D+E Manufacturing, public utilities;2000;4.6;-6.1
2123;Zuidoost-Drenthe;D+E Manufacturing, public utilities;2001;-0.7;2.1
2124;Zuidoost-Drenthe;F Construction;1996;-9.6;4.0
2125;Zuidoost-Drenthe;F Construction;1997;-1.7;2.3
2126;Zuidoost-Drenthe;F Construction;1998;15.7;3.0
2127;Zuidoost-Drenthe;F Construction;1999;3.9;4.5
2128;Zuidoost-Drenthe;F Construction;2000;-1.3;5.8
2129;Zuidoost-Drenthe;F Construction;2001;5.4;6.2
2130;Zuidoost-Drenthe;G Trade, repair, consumer articles;1996;5.8;-2.0
2131;Zuidoost-Drenthe;G Trade, repair, consumer articles;1997;4.0;-1.9
2132;Zuidoost-Drenthe;G Trade, repair, consumer articles;1998;15.9;2.2
2133;Zuidoost-Drenthe;G Trade, repair, consumer articles;1999;0.0;0.8
2134;Zuidoost-Drenthe;G Trade, repair, consumer articles;2000;5.5;1.5
2135;Zuidoost-Drenthe;G Trade, repair, consumer articles;2001;1.2;3.1
2136;Zuidoost-Drenthe;H Hotels and restaurants;1996;-29.2;3.1
2137;Zuidoost-Drenthe;H Hotels and restaurants;1997;24.4;1.6
2138;Zuidoost-Drenthe;H Hotels and restaurants;1998;8.9;1.0
2139;Zuidoost-Drenthe;H Hotels and restaurants;1999;-10.4;6.1
2140;Zuidoost-Drenthe;H Hotels and restaurants;2000;4.5;3.8
2141;Zuidoost-Drenthe;H Hotels and restaurants;2001;9.5;6.9
2142;Zuidoost-Drenthe;I Transport, storage and communication;1996;1.7;-0.9
