ID;LeeftijdReferentiepersoon;AantalPersonenInHetHuishouden;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;ZonderKinderen_4;MetKinderen_5;TotaalNietGehuwdeParen_6;ZonderKinderen_7;MetKinderen_8;TotaalGehuwdeParen_9;ZonderKinderen_10;MetKinderen_11;Eenouderhuishouden_12;OverigHuishouden_13
532;53700;Meerpersoonshuishouden met 4 personen;1975;316;;316.0;2.0;314.0;1.0;0.0;1.0;309.0;2.0;307.0;6.0;1.0
533;53700;Meerpersoonshuishouden met 4 personen;1976;329;;329.0;3.0;326.0;1.0;0.0;1.0;321.0;2.0;319.0;6.0;1.0
534;53700;Meerpersoonshuishouden met 4 personen;1977;339;;339.0;3.0;337.0;0.0;0.0;0.0;331.0;2.0;330.0;7.0;1.0
535;53700;Meerpersoonshuishouden met 4 personen;1978;354;;354.0;2.0;352.0;0.0;0.0;0.0;346.0;2.0;344.0;7.0;1.0
536;53700;Meerpersoonshuishouden met 4 personen;1979;372;;372.0;2.0;370.0;1.0;0.0;1.0;363.0;2.0;362.0;7.0;1.0
537;53700;Meerpersoonshuishouden met 4 personen;1980;392;;392.0;2.0;390.0;1.0;0.0;1.0;383.0;1.0;382.0;8.0;1.0
538;53700;Meerpersoonshuishouden met 4 personen;1981;414;;414.0;2.0;411.0;1.0;0.0;1.0;404.0;1.0;403.0;8.0;1.0
539;53700;Meerpersoonshuishouden met 4 personen;1982;434;;434.0;2.0;431.0;1.0;0.0;1.0;424.0;1.0;422.0;8.0;1.0
540;53700;Meerpersoonshuishouden met 4 personen;1983;448;;448.0;2.0;446.0;1.0;0.0;1.0;438.0;1.0;437.0;8.0;1.0
541;53700;Meerpersoonshuishouden met 4 personen;1984;455;;455.0;2.0;453.0;2.0;0.0;2.0;444.0;1.0;443.0;9.0;1.0
542;53700;Meerpersoonshuishouden met 4 personen;1985;458;;458.0;2.0;456.0;2.0;0.0;2.0;446.0;1.0;445.0;9.0;0.0
543;53700;Meerpersoonshuishouden met 4 personen;1986;463;;463.0;2.0;461.0;3.0;0.0;3.0;450.0;1.0;449.0;9.0;0.0
544;53700;Meerpersoonshuishouden met 4 personen;1987;468;;468.0;2.0;467.0;4.0;0.0;4.0;454.0;1.0;453.0;9.0;0.0
545;53700;Meerpersoonshuishouden met 4 personen;1988;472;;472.0;2.0;471.0;6.0;0.0;6.0;457.0;1.0;455.0;10.0;0.0
546;53700;Meerpersoonshuishouden met 4 personen;1989;473;;473.0;2.0;472.0;8.0;0.0;8.0;455.0;1.0;454.0;10.0;0.0
547;53700;Meerpersoonshuishouden met 4 personen;1990;470;;470.0;2.0;469.0;9.0;0.0;9.0;450.0;1.0;449.0;11.0;0.0
548;53700;Meerpersoonshuishouden met 4 personen;1991;461;;461.0;2.0;459.0;10.0;0.0;10.0;439.0;1.0;438.0;11.0;0.0
549;53700;Meerpersoonshuishouden met 4 personen;1992;445;;445.0;1.0;443.0;11.0;0.0;11.0;421.0;1.0;420.0;12.0;0.0
550;53700;Meerpersoonshuishouden met 4 personen;1993;438;;438.0;1.0;436.0;12.0;0.0;12.0;412.0;1.0;411.0;13.0;0.0
551;53700;Meerpersoonshuishouden met 4 personen;1994;436;;436.0;1.0;434.0;14.0;0.0;14.0;409.0;1.0;407.0;13.0;0.0
552;53700;Meerpersoonshuishouden met >=5 personen;1971;317;;317.0;1.0;316.0;1.0;0.0;1.0;310.0;0.0;309.0;6.0;1.0
553;53700;Meerpersoonshuishouden met >=5 personen;1972;304;;304.0;1.0;302.0;1.0;0.0;1.0;296.0;0.0;296.0;5.0;1.0
554;53700;Meerpersoonshuishouden met >=5 personen;1973;291;;291.0;1.0;290.0;2.0;0.0;2.0;284.0;0.0;283.0;5.0;1.0
555;53700;Meerpersoonshuishouden met >=5 personen;1974;280;;280.0;1.0;279.0;2.0;0.0;2.0;272.0;0.0;272.0;5.0;1.0
556;53700;Meerpersoonshuishouden met >=5 personen;1975;270;;270.0;1.0;269.0;2.0;0.0;2.0;263.0;0.0;263.0;4.0;0.0
557;53700;Meerpersoonshuishouden met >=5 personen;1976;263;;263.0;1.0;263.0;3.0;0.0;3.0;256.0;0.0;256.0;4.0;0.0
558;53700;Meerpersoonshuishouden met >=5 personen;1977;257;;257.0;1.0;256.0;3.0;0.0;3.0;250.0;0.0;249.0;4.0;0.0
559;53700;Meerpersoonshuishouden met >=5 personen;1978;251;;251.0;1.0;250.0;3.0;0.0;3.0;243.0;0.0;243.0;4.0;0.0
560;53700;Meerpersoonshuishouden met >=5 personen;1979;244;;244.0;1.0;244.0;3.0;0.0;3.0;237.0;0.0;237.0;4.0;0.0
561;53700;Meerpersoonshuishouden met >=5 personen;1980;239;;239.0;1.0;239.0;3.0;0.0;3.0;232.0;0.0;232.0;4.0;0.0
562;53700;Meerpersoonshuishouden met >=5 personen;1981;235;;235.0;1.0;235.0;3.0;0.0;3.0;228.0;0.0;228.0;4.0;0.0
563;53700;Meerpersoonshuishouden met >=5 personen;1982;232;;232.0;1.0;232.0;3.0;0.0;3.0;226.0;0.0;225.0;4.0;0.0
564;53700;Meerpersoonshuishouden met >=5 personen;1983;230;;230.0;1.0;229.0;3.0;0.0;3.0;223.0;0.0;223.0;4.0;0.0
565;53700;Meerpersoonshuishouden met >=5 personen;1984;227;;227.0;1.0;227.0;3.0;0.0;3.0;221.0;0.0;220.0;4.0;0.0
566;53700;Meerpersoonshuishouden met >=5 personen;1985;225;;225.0;1.0;225.0;3.0;0.0;3.0;218.0;0.0;218.0;4.0;0.0
567;53700;Meerpersoonshuishouden met >=5 personen;1986;224;;224.0;1.0;223.0;3.0;0.0;3.0;217.0;0.0;217.0;4.0;0.0
568;53700;Meerpersoonshuishouden met >=5 personen;1987;223;;223.0;1.0;223.0;3.0;0.0;3.0;216.0;0.0;216.0;4.0;0.0
569;53700;Meerpersoonshuishouden met >=5 personen;1988;224;;224.0;0.0;223.0;4.0;0.0;4.0;216.0;0.0;216.0;4.0;0.0
570;53700;Meerpersoonshuishouden met >=5 personen;1989;225;;225.0;0.0;224.0;4.0;0.0;4.0;217.0;0.0;216.0;4.0;0.0
571;53700;Meerpersoonshuishouden met >=5 personen;1990;228;;228.0;0.0;228.0;4.0;0.0;4.0;220.0;0.0;220.0;4.0;0.0
572;53700;Meerpersoonshuishouden met >=5 personen;1991;231;;231.0;0.0;230.0;4.0;0.0;4.0;222.0;0.0;221.0;5.0;0.0
573;53700;Meerpersoonshuishouden met >=5 personen;1992;233;;233.0;0.0;233.0;5.0;0.0;5.0;224.0;0.0;224.0;5.0;0.0
574;53700;Meerpersoonshuishouden met >=5 personen;1993;234;;234.0;0.0;234.0;5.0;0.0;5.0;224.0;0.0;224.0;5.0;0.0
575;53700;Meerpersoonshuishouden met >=5 personen;1994;234;;234.0;0.0;234.0;6.0;0.0;6.0;223.0;0.0;223.0;5.0;0.0
576;53800;Totaal;1971;739;58.0;680.0;118.0;562.0;11.0;7.0;4.0;615.0;101.0;514.0;44.0;10.0
577;53800;Totaal;1972;742;63.0;679.0;113.0;566.0;12.0;7.0;6.0;611.0;97.0;515.0;46.0;9.0
578;53800;Totaal;1973;745;67.0;678.0;109.0;569.0;13.0;6.0;7.0;609.0;94.0;515.0;47.0;9.0
579;53800;Totaal;1974;750;71.0;679.0;106.0;572.0;14.0;6.0;8.0;608.0;92.0;516.0;48.0;8.0
580;53800;Totaal;1975;755;75.0;680.0;106.0;575.0;15.0;6.0;9.0;608.0;92.0;516.0;49.0;8.0
581;53800;Totaal;1976;762;78.0;684.0;107.0;577.0;16.0;6.0;9.0;612.0;94.0;518.0;49.0;7.0
582;53800;Totaal;1977;767;80.0;687.0;109.0;578.0;16.0;7.0;9.0;615.0;96.0;519.0;50.0;6.0
583;53800;Totaal;1978;772;84.0;688.0;109.0;579.0;17.0;7.0;10.0;616.0;97.0;519.0;50.0;6.0
584;53800;Totaal;1979;777;87.0;690.0;108.0;582.0;18.0;7.0;10.0;616.0;96.0;520.0;51.0;5.0
585;53800;Totaal;1980;783;91.0;692.0;107.0;585.0;19.0;8.0;11.0;617.0;95.0;522.0;53.0;5.0
586;53800;Totaal;1981;792;95.0;697.0;106.0;590.0;20.0;8.0;12.0;618.0;94.0;525.0;54.0;4.0
587;53800;Totaal;1982;802;99.0;702.0;108.0;594.0;21.0;9.0;12.0;621.0;94.0;527.0;56.0;4.0
588;53800;Totaal;1983;813;104.0;709.0;110.0;598.0;22.0;10.0;12.0;625.0;96.0;528.0;58.0;4.0
589;53800;Totaal;1984;825;109.0;716.0;112.0;603.0;23.0;11.0;12.0;628.0;97.0;531.0;60.0;4.0
590;53800;Totaal;1985;840;115.0;725.0;116.0;609.0;24.0;12.0;12.0;635.0;100.0;534.0;63.0;4.0
591;53800;Totaal;1986;857;121.0;737.0;122.0;615.0;25.0;13.0;12.0;642.0;104.0;538.0;65.0;4.0
592;53800;Totaal;1987;875;126.0;749.0;127.0;621.0;27.0;15.0;12.0;651.0;109.0;542.0;68.0;4.0
593;53800;Totaal;1988;896;133.0;764.0;135.0;628.0;28.0;17.0;12.0;662.0;115.0;547.0;70.0;4.0
594;53800;Totaal;1989;922;140.0;782.0;146.0;635.0;30.0;19.0;12.0;676.0;124.0;552.0;72.0;4.0
595;53800;Totaal;1990;951;149.0;802.0;160.0;642.0;33.0;21.0;12.0;693.0;136.0;557.0;73.0;4.0
596;53800;Totaal;1991;990;158.0;833.0;180.0;653.0;35.0;23.0;12.0;721.0;153.0;568.0;73.0;3.0
597;53800;Totaal;1992;1049;171.0;878.0;203.0;675.0;39.0;26.0;14.0;759.0;174.0;585.0;76.0;3.0
598;53800;Totaal;1993;1102;183.0;918.0;220.0;699.0;45.0;29.0;16.0;790.0;187.0;602.0;81.0;3.0
599;53800;Totaal;1994;1147;196.0;951.0;238.0;713.0;50.0;33.0;18.0;814.0;202.0;612.0;84.0;3.0
600;53800;Eenpersoonshuishouden;1971;58;58.0;;;;;;;;;;;
601;53800;Eenpersoonshuishouden;1972;63;63.0;;;;;;;;;;;
602;53800;Eenpersoonshuishouden;1973;67;67.0;;;;;;;;;;;
603;53800;Eenpersoonshuishouden;1974;71;71.0;;;;;;;;;;;
604;53800;Eenpersoonshuishouden;1975;75;75.0;;;;;;;;;;;
605;53800;Eenpersoonshuishouden;1976;78;78.0;;;;;;;;;;;
606;53800;Eenpersoonshuishouden;1977;80;80.0;;;;;;;;;;;
607;53800;Eenpersoonshuishouden;1978;84;84.0;;;;;;;;;;;
608;53800;Eenpersoonshuishouden;1979;87;87.0;;;;;;;;;;;
609;53800;Eenpersoonshuishouden;1980;91;91.0;;;;;;;;;;;
610;53800;Eenpersoonshuishouden;1981;95;95.0;;;;;;;;;;;
611;53800;Eenpersoonshuishouden;1982;99;99.0;;;;;;;;;;;
612;53800;Eenpersoonshuishouden;1983;104;104.0;;;;;;;;;;;
613;53800;Eenpersoonshuishouden;1984;109;109.0;;;;;;;;;;;
614;53800;Eenpersoonshuishouden;1985;115;115.0;;;;;;;;;;;
615;53800;Eenpersoonshuishouden;1986;121;121.0;;;;;;;;;;;
616;53800;Eenpersoonshuishouden;1987;126;126.0;;;;;;;;;;;
617;53800;Eenpersoonshuishouden;1988;133;133.0;;;;;;;;;;;
618;53800;Eenpersoonshuishouden;1989;140;140.0;;;;;;;;;;;
619;53800;Eenpersoonshuishouden;1990;149;149.0;;;;;;;;;;;
620;53800;Eenpersoonshuishouden;1991;158;158.0;;;;;;;;;;;
621;53800;Eenpersoonshuishouden;1992;171;171.0;;;;;;;;;;;
622;53800;Eenpersoonshuishouden;1993;183;183.0;;;;;;;;;;;
623;53800;Eenpersoonshuishouden;1994;196;196.0;;;;;;;;;;;
624;53800;Meerpersoonshuishouden met 2 personen;1971;119;;119.0;104.0;15.0;6.0;6.0;;92.0;92.0;;15.0;6.0
625;53800;Meerpersoonshuishouden met 2 personen;1972;115;;115.0;100.0;15.0;6.0;6.0;;88.0;88.0;;15.0;5.0
626;53800;Meerpersoonshuishouden met 2 personen;1973;112;;112.0;96.0;15.0;6.0;6.0;;85.0;85.0;;15.0;5.0
627;53800;Meerpersoonshuishouden met 2 personen;1974;110;;110.0;94.0;15.0;6.0;6.0;;84.0;84.0;;15.0;5.0
628;53800;Meerpersoonshuishouden met 2 personen;1975;109;;109.0;94.0;15.0;6.0;6.0;;84.0;84.0;;15.0;4.0
629;53800;Meerpersoonshuishouden met 2 personen;1976;111;;111.0;96.0;15.0;6.0;6.0;;86.0;86.0;;15.0;4.0
630;53800;Meerpersoonshuishouden met 2 personen;1977;113;;113.0;98.0;14.0;6.0;6.0;;89.0;89.0;;14.0;3.0
631;53800;Meerpersoonshuishouden met 2 personen;1978;113;;113.0;99.0;15.0;6.0;6.0;;89.0;89.0;;15.0;3.0
632;53800;Meerpersoonshuishouden met 2 personen;1979;114;;114.0;98.0;15.0;7.0;7.0;;89.0;89.0;;15.0;3.0
633;53800;Meerpersoonshuishouden met 2 personen;1980;114;;114.0;98.0;16.0;7.0;7.0;;88.0;88.0;;16.0;2.0
634;53800;Meerpersoonshuishouden met 2 personen;1981;115;;115.0;97.0;18.0;8.0;8.0;;88.0;88.0;;18.0;2.0
635;53800;Meerpersoonshuishouden met 2 personen;1982;119;;119.0;99.0;19.0;8.0;8.0;;89.0;89.0;;19.0;2.0
636;53800;Meerpersoonshuishouden met 2 personen;1983;124;;124.0;102.0;22.0;9.0;9.0;;91.0;91.0;;22.0;2.0
637;53800;Meerpersoonshuishouden met 2 personen;1984;129;;129.0;104.0;24.0;10.0;10.0;;92.0;92.0;;24.0;2.0
638;53800;Meerpersoonshuishouden met 2 personen;1985;136;;136.0;109.0;27.0;11.0;11.0;;96.0;96.0;;27.0;2.0
639;53800;Meerpersoonshuishouden met 2 personen;1986;145;;145.0;115.0;31.0;13.0;13.0;;100.0;100.0;;31.0;2.0
640;53800;Meerpersoonshuishouden met 2 personen;1987;155;;155.0;121.0;34.0;14.0;14.0;;105.0;105.0;;34.0;2.0
641;53800;Meerpersoonshuishouden met 2 personen;1988;166;;166.0;129.0;37.0;16.0;16.0;;112.0;112.0;;37.0;2.0
642;53800;Meerpersoonshuishouden met 2 personen;1989;181;;181.0;140.0;41.0;18.0;18.0;;121.0;121.0;;41.0;2.0
643;53800;Meerpersoonshuishouden met 2 personen;1990;197;;197.0;154.0;43.0;20.0;20.0;;132.0;132.0;;43.0;2.0
644;53800;Meerpersoonshuishouden met 2 personen;1991;218;;218.0;174.0;45.0;22.0;22.0;;150.0;150.0;;45.0;2.0
645;53800;Meerpersoonshuishouden met 2 personen;1992;245;;245.0;197.0;48.0;25.0;25.0;;170.0;170.0;;48.0;2.0
646;53800;Meerpersoonshuishouden met 2 personen;1993;265;;265.0;214.0;51.0;28.0;28.0;;183.0;183.0;;51.0;2.0
647;53800;Meerpersoonshuishouden met 2 personen;1994;284;;284.0;232.0;52.0;32.0;32.0;;197.0;197.0;;52.0;2.0
648;53800;Meerpersoonshuishouden met 3 personen;1971;137;;137.0;10.0;127.0;2.0;0.0;2.0;120.0;7.0;113.0;13.0;3.0
649;53800;Meerpersoonshuishouden met 3 personen;1972;142;;142.0;10.0;133.0;3.0;0.0;3.0;123.0;7.0;117.0;14.0;3.0
650;53800;Meerpersoonshuishouden met 3 personen;1973;147;;147.0;9.0;138.0;3.0;0.0;3.0;126.0;7.0;120.0;14.0;2.0
651;53800;Meerpersoonshuishouden met 3 personen;1974;151;;151.0;9.0;142.0;4.0;0.0;4.0;129.0;6.0;123.0;16.0;2.0
652;53800;Meerpersoonshuishouden met 3 personen;1975;155;;155.0;8.0;147.0;5.0;0.0;5.0;132.0;6.0;126.0;17.0;2.0
653;53800;Meerpersoonshuishouden met 3 personen;1976;159;;159.0;8.0;151.0;5.0;0.0;5.0;134.0;6.0;128.0;18.0;2.0
654;53800;Meerpersoonshuishouden met 3 personen;1977;163;;163.0;8.0;155.0;6.0;0.0;5.0;136.0;6.0;131.0;19.0;2.0
655;53800;Meerpersoonshuishouden met 3 personen;1978;167;;167.0;8.0;160.0;6.0;0.0;6.0;139.0;5.0;134.0;20.0;2.0
656;53800;Meerpersoonshuishouden met 3 personen;1979;172;;172.0;7.0;165.0;7.0;0.0;6.0;143.0;5.0;138.0;21.0;2.0
657;53800;Meerpersoonshuishouden met 3 personen;1980;177;;177.0;7.0;170.0;7.0;0.0;7.0;147.0;5.0;142.0;21.0;2.0
658;53800;Meerpersoonshuishouden met 3 personen;1981;183;;183.0;6.0;177.0;7.0;1.0;7.0;152.0;4.0;148.0;22.0;1.0
659;53800;Meerpersoonshuishouden met 3 personen;1982;189;;189.0;6.0;183.0;8.0;1.0;7.0;157.0;4.0;153.0;23.0;1.0
660;53800;Meerpersoonshuishouden met 3 personen;1983;195;;195.0;6.0;189.0;8.0;1.0;7.0;162.0;4.0;158.0;23.0;2.0
661;53800;Meerpersoonshuishouden met 3 personen;1984;200;;200.0;5.0;195.0;8.0;1.0;7.0;168.0;3.0;164.0;24.0;2.0
662;53800;Meerpersoonshuishouden met 3 personen;1985;206;;206.0;5.0;201.0;8.0;1.0;7.0;173.0;3.0;170.0;24.0;1.0
663;53800;Meerpersoonshuishouden met 3 personen;1986;213;;213.0;5.0;208.0;8.0;1.0;7.0;179.0;3.0;177.0;24.0;1.0
664;53800;Meerpersoonshuishouden met 3 personen;1987;219;;219.0;5.0;214.0;8.0;1.0;7.0;186.0;3.0;184.0;24.0;1.0
665;53800;Meerpersoonshuishouden met 3 personen;1988;225;;225.0;4.0;221.0;7.0;1.0;7.0;193.0;2.0;191.0;23.0;1.0
666;53800;Meerpersoonshuishouden met 3 personen;1989;232;;232.0;4.0;227.0;7.0;1.0;6.0;201.0;2.0;199.0;22.0;1.0
667;53800;Meerpersoonshuishouden met 3 personen;1990;239;;239.0;4.0;235.0;7.0;1.0;7.0;209.0;2.0;206.0;22.0;1.0
668;53800;Meerpersoonshuishouden met 3 personen;1991;248;;248.0;4.0;244.0;7.0;1.0;7.0;218.0;3.0;215.0;22.0;1.0
669;53800;Meerpersoonshuishouden met 3 personen;1992;257;;257.0;4.0;253.0;8.0;1.0;8.0;225.0;3.0;223.0;23.0;1.0
670;53800;Meerpersoonshuishouden met 3 personen;1993;267;;267.0;4.0;263.0;9.0;1.0;9.0;234.0;3.0;231.0;23.0;1.0
671;53800;Meerpersoonshuishouden met 3 personen;1994;272;;272.0;4.0;267.0;10.0;1.0;10.0;237.0;3.0;234.0;24.0;1.0
672;53800;Meerpersoonshuishouden met 4 personen;1971;163;;163.0;2.0;161.0;1.0;0.0;1.0;154.0;2.0;152.0;8.0;1.0
673;53800;Meerpersoonshuishouden met 4 personen;1972;169;;169.0;2.0;167.0;2.0;0.0;2.0;158.0;1.0;157.0;8.0;1.0
674;53800;Meerpersoonshuishouden met 4 personen;1973;174;;174.0;2.0;172.0;2.0;0.0;2.0;163.0;1.0;161.0;8.0;1.0
675;53800;Meerpersoonshuishouden met 4 personen;1974;179;;179.0;2.0;177.0;2.0;0.0;2.0;167.0;1.0;166.0;9.0;1.0
676;53800;Meerpersoonshuishouden met 4 personen;1975;185;;185.0;2.0;182.0;2.0;0.0;2.0;172.0;1.0;171.0;9.0;1.0
677;53800;Meerpersoonshuishouden met 4 personen;1976;190;;190.0;2.0;188.0;2.0;0.0;2.0;178.0;1.0;176.0;9.0;1.0
678;53800;Meerpersoonshuishouden met 4 personen;1977;194;;194.0;2.0;192.0;2.0;0.0;2.0;182.0;1.0;181.0;9.0;1.0
679;53800;Meerpersoonshuishouden met 4 personen;1978;199;;199.0;2.0;197.0;2.0;0.0;2.0;187.0;1.0;185.0;9.0;1.0
680;53800;Meerpersoonshuishouden met 4 personen;1979;203;;203.0;2.0;201.0;2.0;0.0;2.0;191.0;1.0;190.0;9.0;1.0
681;53800;Meerpersoonshuishouden met 4 personen;1980;208;;208.0;2.0;206.0;2.0;0.0;2.0;196.0;1.0;194.0;9.0;1.0
682;53800;Meerpersoonshuishouden met 4 personen;1981;213;;213.0;2.0;211.0;2.0;0.0;2.0;201.0;1.0;200.0;9.0;1.0
683;53800;Meerpersoonshuishouden met 4 personen;1982;218;;218.0;2.0;216.0;3.0;0.0;2.0;205.0;1.0;204.0;9.0;1.0
684;53800;Meerpersoonshuishouden met 4 personen;1983;222;;222.0;2.0;220.0;3.0;0.0;2.0;210.0;1.0;209.0;9.0;1.0
685;53800;Meerpersoonshuishouden met 4 personen;1984;227;;227.0;2.0;225.0;2.0;0.0;2.0;215.0;1.0;214.0;8.0;1.0
686;53800;Meerpersoonshuishouden met 4 personen;1985;231;;231.0;2.0;230.0;2.0;0.0;2.0;220.0;1.0;219.0;8.0;1.0
687;53800;Meerpersoonshuishouden met 4 personen;1986;236;;236.0;2.0;234.0;3.0;0.0;2.0;225.0;1.0;224.0;7.0;1.0
688;53800;Meerpersoonshuishouden met 4 personen;1987;241;;241.0;2.0;239.0;3.0;0.0;3.0;230.0;1.0;229.0;7.0;1.0
689;53800;Meerpersoonshuishouden met 4 personen;1988;245;;245.0;1.0;244.0;3.0;0.0;3.0;235.0;1.0;234.0;6.0;1.0
690;53800;Meerpersoonshuishouden met 4 personen;1989;250;;250.0;1.0;249.0;3.0;0.0;3.0;240.0;1.0;239.0;6.0;1.0
691;53800;Meerpersoonshuishouden met 4 personen;1990;254;;254.0;1.0;253.0;4.0;0.0;3.0;244.0;1.0;244.0;5.0;1.0
692;53800;Meerpersoonshuishouden met 4 personen;1991;258;;258.0;1.0;257.0;4.0;0.0;4.0;250.0;1.0;249.0;5.0;0.0
693;53800;Meerpersoonshuishouden met 4 personen;1992;266;;266.0;1.0;265.0;4.0;0.0;4.0;258.0;1.0;257.0;4.0;0.0
694;53800;Meerpersoonshuishouden met 4 personen;1993;273;;273.0;1.0;272.0;5.0;0.0;5.0;263.0;1.0;262.0;5.0;0.0
695;53800;Meerpersoonshuishouden met 4 personen;1994;278;;278.0;1.0;277.0;6.0;0.0;6.0;267.0;1.0;266.0;5.0;0.0
696;53800;Meerpersoonshuishouden met >=5 personen;1971;260;;260.0;1.0;259.0;1.0;0.0;1.0;249.0;1.0;249.0;9.0;1.0
697;53800;Meerpersoonshuishouden met >=5 personen;1972;253;;253.0;1.0;252.0;2.0;0.0;2.0;242.0;1.0;241.0;9.0;1.0
698;53800;Meerpersoonshuishouden met >=5 personen;1973;246;;246.0;1.0;245.0;2.0;0.0;2.0;234.0;1.0;234.0;9.0;0.0
699;53800;Meerpersoonshuishouden met >=5 personen;1974;238;;238.0;1.0;237.0;2.0;0.0;2.0;227.0;1.0;227.0;9.0;0.0
700;53800;Meerpersoonshuishouden met >=5 personen;1975;231;;231.0;1.0;230.0;2.0;0.0;2.0;221.0;1.0;220.0;8.0;0.0
701;53800;Meerpersoonshuishouden met >=5 personen;1976;224;;224.0;1.0;223.0;2.0;0.0;2.0;214.0;1.0;214.0;8.0;0.0
702;53800;Meerpersoonshuishouden met >=5 personen;1977;217;;217.0;1.0;216.0;2.0;0.0;2.0;207.0;1.0;207.0;7.0;0.0
703;53800;Meerpersoonshuishouden met >=5 personen;1978;209;;209.0;1.0;208.0;2.0;0.0;2.0;200.0;1.0;200.0;7.0;0.0
704;53800;Meerpersoonshuishouden met >=5 personen;1979;201;;201.0;1.0;201.0;2.0;0.0;2.0;193.0;1.0;192.0;6.0;0.0
705;53800;Meerpersoonshuishouden met >=5 personen;1980;194;;194.0;1.0;193.0;2.0;0.0;2.0;186.0;1.0;185.0;6.0;0.0
706;53800;Meerpersoonshuishouden met >=5 personen;1981;186;;186.0;1.0;185.0;2.0;0.0;2.0;178.0;1.0;177.0;5.0;0.0
707;53800;Meerpersoonshuishouden met >=5 personen;1982;177;;177.0;1.0;176.0;2.0;0.0;2.0;170.0;1.0;169.0;5.0;0.0
708;53800;Meerpersoonshuishouden met >=5 personen;1983;169;;169.0;1.0;168.0;2.0;0.0;2.0;162.0;1.0;161.0;4.0;0.0
709;53800;Meerpersoonshuishouden met >=5 personen;1984;160;;160.0;1.0;159.0;2.0;0.0;2.0;153.0;1.0;153.0;4.0;0.0
710;53800;Meerpersoonshuishouden met >=5 personen;1985;151;;151.0;1.0;151.0;2.0;0.0;2.0;145.0;1.0;145.0;4.0;0.0
711;53800;Meerpersoonshuishouden met >=5 personen;1986;143;;143.0;1.0;142.0;2.0;0.0;2.0;137.0;1.0;137.0;3.0;0.0
712;53800;Meerpersoonshuishouden met >=5 personen;1987;135;;135.0;1.0;134.0;2.0;0.0;2.0;129.0;0.0;129.0;3.0;0.0
713;53800;Meerpersoonshuishouden met >=5 personen;1988;127;;127.0;1.0;126.0;2.0;0.0;2.0;122.0;0.0;121.0;3.0;0.0
714;53800;Meerpersoonshuishouden met >=5 personen;1989;119;;119.0;1.0;119.0;2.0;0.0;2.0;115.0;0.0;114.0;3.0;0.0
715;53800;Meerpersoonshuishouden met >=5 personen;1990;111;;111.0;1.0;111.0;2.0;0.0;2.0;107.0;0.0;107.0;2.0;0.0
716;53800;Meerpersoonshuishouden met >=5 personen;1991;107;;107.0;1.0;107.0;2.0;0.0;2.0;104.0;0.0;103.0;2.0;0.0
717;53800;Meerpersoonshuishouden met >=5 personen;1992;110;;110.0;1.0;110.0;2.0;0.0;2.0;106.0;0.0;106.0;2.0;0.0
718;53800;Meerpersoonshuishouden met >=5 personen;1993;114;;114.0;0.0;114.0;2.0;0.0;2.0;109.0;0.0;109.0;2.0;0.0
719;53800;Meerpersoonshuishouden met >=5 personen;1994;117;;117.0;0.0;116.0;2.0;0.0;2.0;112.0;0.0;112.0;2.0;0.0
720;53900;Totaal;1971;682;108.0;574.0;236.0;338.0;15.0;12.0;3.0;492.0;209.0;282.0;52.0;15.0
721;53900;Totaal;1972;687;111.0;576.0;234.0;342.0;15.0;11.0;4.0;495.0;208.0;287.0;52.0;14.0
722;53900;Totaal;1973;694;115.0;579.0;234.0;345.0;14.0;11.0;4.0;501.0;210.0;291.0;51.0;14.0
723;53900;Totaal;1974;701;117.0;584.0;236.0;348.0;14.0;10.0;4.0;507.0;213.0;294.0;49.0;13.0
724;53900;Totaal;1975;709;120.0;589.0;240.0;349.0;14.0;10.0;4.0;514.0;218.0;296.0;48.0;12.0
725;53900;Totaal;1976;719;125.0;595.0;245.0;350.0;14.0;9.0;4.0;521.0;224.0;297.0;48.0;12.0
726;53900;Totaal;1977;727;129.0;598.0;249.0;349.0;14.0;9.0;5.0;526.0;229.0;297.0;47.0;11.0
727;53900;Totaal;1978;734;133.0;601.0;253.0;348.0;14.0;9.0;5.0;530.0;233.0;297.0;47.0;10.0
728;53900;Totaal;1979;741;137.0;604.0;256.0;349.0;15.0;10.0;5.0;533.0;236.0;297.0;47.0;10.0
729;53900;Totaal;1980;749;141.0;607.0;258.0;349.0;15.0;10.0;5.0;535.0;239.0;297.0;47.0;10.0
730;53900;Totaal;1981;756;146.0;610.0;260.0;350.0;16.0;10.0;5.0;536.0;240.0;296.0;48.0;9.0
731;53900;Totaal;1982;766;152.0;614.0;266.0;348.0;17.0;11.0;6.0;539.0;246.0;293.0;49.0;9.0
732;53900;Totaal;1983;776;157.0;619.0;273.0;346.0;18.0;12.0;6.0;542.0;252.0;290.0;50.0;9.0
733;53900;Totaal;1984;786;163.0;623.0;278.0;345.0;18.0;13.0;6.0;545.0;257.0;288.0;51.0;9.0
734;53900;Totaal;1985;793;168.0;625.0;283.0;342.0;19.0;14.0;6.0;546.0;261.0;285.0;52.0;9.0
735;53900;Totaal;1986;799;172.0;627.0;289.0;338.0;20.0;15.0;5.0;547.0;266.0;280.0;52.0;8.0
736;53900;Totaal;1987;803;176.0;628.0;297.0;331.0;21.0;16.0;5.0;548.0;274.0;274.0;52.0;8.0
