ID;Geslacht;PrognoseInterval;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8;TotaalParticuliereHuishoudens_9;GemiddeldeHuishoudensgrootte_10
189;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2064;18649252;18238392;4382105;3053835;8171470;544693;272807;245896;8690024.0;1.91
190;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2065;18664982;18274312;4378009;3040104;8182942;542008;273333;241987;8705439.0;1.91
191;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2066;18688186;18319566;4364531;3040095;8189672;539963;273348;239918;8725506.0;1.91
192;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2067;18725114;18340440;4359545;3037926;8183057;538238;273335;235573;8731583.0;1.91
193;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2068;18758439;18376280;4353018;3039443;8193857;538463;273313;231620;8732973.0;1.9
194;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2069;18802947;18407520;4348048;3040052;8215297;536877;274495;228689;8735676.0;1.9
195;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2070;18822425;18432190;4358937;3032611;8221842;534466;274353;225234;8765395.0;1.9
196;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2022;17616942;17356778;4704866;3268508;8801529;625735;273632;281655;8213730.0;2.15
197;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2023;17786723;17519888;4739590;3379341;8922330;642999;279462;296780;8342110.0;2.16
198;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2024;17948080;17671910;4770611;3471117;9029044;657174;284528;309575;8454756.0;2.16
199;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2025;18092362;17803840;4796113;3542568;9124281;669728;288434;320742;8551094.0;2.16
200;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2026;18227163;17935460;4825521;3614980;9210059;679789;292391;330697;8636607.0;2.16
201;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2027;18368773;18070948;4854097;3678773;9283017;688727;296126;339523;8731044.0;2.16
202;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2028;18501687;18200136;4883539;3746086;9357162;697289;298981;348922;8815317.0;2.16
203;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2029;18634799;18328840;4920289;3804016;9426654;705566;302541;358617;8890228.0;2.16
204;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2030;18763319;18453022;4954175;3864403;9489794;713513;305974;368326;8965774.0;2.17
205;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2031;18880479;18563356;4989617;3923297;9541132;721600;309031;378073;9040246.0;2.17
206;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2032;19004057;18678172;5024166;3973835;9584910;728924;312167;387871;9104872.0;2.17
207;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2033;19110864;18785624;5062053;4027148;9626718;736667;315372;397769;9169801.0;2.17
208;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2034;19222012;18889274;5104692;4075434;9668877;744954;318483;406835;9233299.0;2.17
209;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2035;19324901;18998390;5148395;4123411;9711170;754934;320793;415584;9296140.0;2.18
210;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2036;19444201;19102410;5195001;4166259;9748352;763512;323872;424333;9355132.0;2.18
211;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2037;19560203;19205620;5240093;4212974;9783584;772363;326576;432947;9392174.0;2.18
212;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2038;19666983;19302856;5284852;4250424;9813028;782602;329474;442599;9441517.0;2.19
213;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2039;19766692;19386536;5330117;4286387;9834422;793034;332434;450918;9489824.0;2.19
214;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2040;19855484;19480580;5362779;4323540;9859342;802883;334947;459671;9534721.0;2.19
215;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2041;19920467;19544230;5409715;4365299;9889050;813590;337597;467993;9572142.0;2.2
216;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2042;19995857;19624374;5446657;4399290;9911358;823732;339558;476149;9604836.0;2.2
217;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2043;20102095;19714442;5484199;4431501;9932830;833519;341691;484309;9648972.0;2.2
218;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2044;20188182;19787928;5519224;4464331;9951718;842756;343931;490998;9689456.0;2.2
219;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2045;20263371;19860744;5550486;4490397;9972912;851182;345986;499974;9741547.0;2.21
220;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2046;20328582;19933616;5582087;4519385;9977980;858288;348947;508331;9777402.0;2.21
221;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2047;20389602;19982684;5607268;4561868;10003156;864906;351708;515502;9825888.0;2.21
222;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2048;20459536;20060588;5629994;4586742;10035074;871906;354963;521804;9876718.0;2.21
223;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2049;20543550;20141736;5666034;4629676;10061482;876814;358125;529515;9923171.0;2.21
224;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2050;20625171;20212400;5686718;4661611;10092661;881880;361576;537289;9956622.0;2.21
225;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2051;20674977;20261836;5698622;4694272;10139386;885849;364853;545750;9999170.0;2.21
226;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2052;20734141;20326104;5715904;4731703;10169056;889683;367708;552562;10035656.0;2.21
227;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2053;20801224;20383854;5741956;4756100;10202283;893206;370699;560205;10068172.0;2.21
228;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2054;20863514;20446164;5750246;4784647;10230390;895893;373747;565811;10107854.0;2.21
229;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2055;20953210;20540300;5758072;4818709;10283583;898787;376669;572734;10143784.0;2.21
230;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2056;21049136;20594764;5775549;4847655;10319454;902437;379636;579326;10183523.0;2.22
231;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2057;21135575;20672734;5784064;4893003;10359397;903977;382556;584667;10230490.0;2.22
232;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2058;21229194;20737508;5798496;4923417;10401660;906348;385218;588091;10265838.0;2.22
233;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2059;21294426;20830246;5818152;4940929;10441654;908657;387750;590466;10317300.0;2.22
234;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2060;21350554;20902664;5840470;4969772;10485172;911099;390796;591945;10358386.0;2.22
235;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2061;21431675;20976900;5871492;5004744;10528896;912701;393219;594142;10409230.0;2.22
236;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2062;21504328;21047526;5888395;5022691;10572791;915463;395288;595946;10446209.0;2.22
237;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2063;21590830;21135942;5913050;5051366;10611344;917295;397261;596370;10491442.0;2.23
238;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2064;21676184;21228234;5953659;5063184;10649168;918847;399883;597477;10538196.0;2.23
239;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2065;21738153;21300724;5988617;5082355;10691540;922168;400894;597806;10586132.0;2.23
240;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2066;21820901;21378988;6016159;5106431;10729974;924449;402099;598320;10638700.0;2.23
241;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2067;21921380;21491368;6040731;5127234;10775595;929067;404121;598578;10680043.0;2.23
242;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2068;22034530;21624574;6064307;5153459;10841053;934773;405797;601793;10728748.0;2.24
243;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2069;22130970;21727128;6118992;5171103;10886186;940072;407490;605802;10765052.0;2.24
244;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2070;22238672;21821068;6146704;5211339;10931539;946190;408096;608487;10809258.0;2.24
245;Mannen;Prognose;2022;8747664;8623007;2494443;1540726;4336971;117188;133679;124657;;
246;Mannen;Prognose;2023;8819397;8690434;2501788;1571774;4363269;118662;134941;128963;;
247;Mannen;Prognose;2024;8885914;8753386;2508667;1597602;4391173;119699;136245;132528;;
248;Mannen;Prognose;2025;8942414;8807008;2514810;1617709;4416766;120416;137307;135406;;
249;Mannen;Prognose;2026;8996353;8858124;2520988;1637205;4440777;120789;138365;138229;;
250;Mannen;Prognose;2027;9048300;8907412;2528071;1656214;4462669;121048;139410;140888;;
251;Mannen;Prognose;2028;9097758;8954268;2535492;1674793;4482323;121207;140453;143490;;
252;Mannen;Prognose;2029;9145913;8999855;2543988;1693191;4499830;121343;141503;146058;;
253;Mannen;Prognose;2030;9192219;9043659;2553564;1711020;4515026;121512;142537;148560;;
254;Mannen;Prognose;2031;9236921;9085905;2564159;1728447;4527990;121760;143549;151016;;
255;Mannen;Prognose;2032;9279937;9126509;2575730;1745063;4539095;122093;144528;153428;;
256;Mannen;Prognose;2033;9320857;9165087;2587944;1760756;4548497;122424;145466;155770;;
257;Mannen;Prognose;2034;9359754;9201704;2600715;1775263;4556367;123030;146329;158050;;
258;Mannen;Prognose;2035;9396545;9236295;2613779;1788894;4562698;123759;147165;160250;;
259;Mannen;Prognose;2036;9431442;9269022;2626932;1801681;4567835;124619;147955;162420;;
260;Mannen;Prognose;2037;9464278;9299763;2640008;1813680;4571852;125525;148698;164515;;
261;Mannen;Prognose;2038;9494898;9328379;2652765;1824764;4574855;126632;149363;166519;;
262;Mannen;Prognose;2039;9523511;9355075;2665225;1835033;4576943;127909;149965;168436;;
263;Mannen;Prognose;2040;9550407;9380170;2677315;1844683;4578314;129324;150534;170237;;
264;Mannen;Prognose;2041;9575653;9403719;2688873;1853822;4579116;130834;151074;171934;;
265;Mannen;Prognose;2042;9599413;9425844;2699797;1862552;4579505;132400;151590;173569;;
266;Mannen;Prognose;2043;9621917;9446793;2709923;1871108;4579695;133964;152103;175124;;
267;Mannen;Prognose;2044;9643300;9466648;2719171;1879511;4579851;135501;152614;176652;;
268;Mannen;Prognose;2045;9663649;9485493;2727383;1887879;4580107;136990;153134;178156;;
269;Mannen;Prognose;2046;9683053;9503427;2734447;1896256;4580673;138382;153669;179626;;
270;Mannen;Prognose;2047;9701643;9520572;2740261;1904748;4581671;139679;154213;181071;;
271;Mannen;Prognose;2048;9719546;9537054;2744797;1913376;4583284;140818;154779;182492;;
272;Mannen;Prognose;2049;9736894;9553023;2748104;1922055;4585682;141816;155366;183871;;
273;Mannen;Prognose;2050;9753863;9568671;2750282;1930794;4588979;142645;155971;185192;;
274;Mannen;Prognose;2051;9770657;9584228;2751500;1939498;4593369;143272;156589;186429;;
275;Mannen;Prognose;2052;9787404;9599836;2751949;1948063;4598890;143727;157207;187568;;
276;Mannen;Prognose;2053;9804346;9615749;2751884;1956502;4605469;144051;157843;188597;;
277;Mannen;Prognose;2054;9821766;9632255;2751594;1964802;4613126;144241;158492;189511;;
278;Mannen;Prognose;2055;9839910;9649623;2751353;1972913;4621883;144329;159145;190287;;
279;Mannen;Prognose;2056;9859003;9668088;2751438;1980834;4631707;144309;159800;190915;;
280;Mannen;Prognose;2057;9879269;9687872;2752082;1988550;4642579;144210;160451;191397;;
281;Mannen;Prognose;2058;9900897;9709169;2753494;1996074;4654449;144055;161097;191728;;
282;Mannen;Prognose;2059;9923987;9732058;2755824;2003394;4667243;143868;161729;191929;;
283;Mannen;Prognose;2060;9948659;9756648;2759189;2010583;4680874;143653;162349;192011;;
284;Mannen;Prognose;2061;9974970;9782986;2763623;2017686;4695280;143441;162956;191984;;
285;Mannen;Prognose;2062;10002898;9811024;2769132;2024756;4710340;143245;163551;191874;;
286;Mannen;Prognose;2063;10032417;9840725;2775671;2031859;4725979;143081;164135;191692;;
287;Mannen;Prognose;2064;10063402;9871940;2783157;2039037;4742073;142962;164711;191462;;
288;Mannen;Prognose;2065;10095746;9904523;2791463;2046359;4758527;142898;165276;191223;;
289;Mannen;Prognose;2066;10129288;9938282;2800466;2053858;4775220;142906;165832;191006;;
290;Mannen;Prognose;2067;10163851;9972995;2810029;2061572;4792022;142992;166380;190856;;
291;Mannen;Prognose;2068;10199215;10008416;2820008;2069476;4808865;143153;166914;190799;;
292;Mannen;Prognose;2069;10235169;10044317;2830265;2077577;4825641;143393;167441;190852;;
293;Mannen;Prognose;2070;10271519;10080468;2840658;2085892;4842242;143715;167961;191051;;
294;Mannen;Ondergrens 95%-prognose-interval;2022;8726059;8594642;2444193;1410331;4196475;107074;127184;108191;;
295;Mannen;Ondergrens 95%-prognose-interval;2023;8773179;8639070;2427770;1383649;4158149;104258;125738;105126;;
296;Mannen;Ondergrens 95%-prognose-interval;2024;8808907;8672884;2418155;1363939;4132040;101979;125127;102751;;
297;Mannen;Ondergrens 95%-prognose-interval;2025;8833701;8695611;2407955;1342604;4115548;99809;124434;100343;;
298;Mannen;Ondergrens 95%-prognose-interval;2026;8860033;8716716;2396090;1325868;4098321;97830;123974;97998;;
299;Mannen;Ondergrens 95%-prognose-interval;2027;8878337;8736312;2388461;1314119;4085177;96022;123646;95991;;
300;Mannen;Ondergrens 95%-prognose-interval;2028;8894679;8748179;2378525;1301699;4069024;94318;123409;94284;;
301;Mannen;Ondergrens 95%-prognose-interval;2029;8908336;8760500;2372938;1292604;4052915;92635;123174;92816;;
302;Mannen;Ondergrens 95%-prognose-interval;2030;8916357;8773109;2366484;1283649;4037272;90988;122916;91259;;
303;Mannen;Ondergrens 95%-prognose-interval;2031;8933472;8780881;2363398;1276843;4017536;89635;122483;89513;;
304;Mannen;Ondergrens 95%-prognose-interval;2032;8943603;8782802;2359386;1266623;3996771;88439;122747;88495;;
305;Mannen;Ondergrens 95%-prognose-interval;2033;8954788;8791573;2349850;1261051;3977890;87298;122688;87696;;
306;Mannen;Ondergrens 95%-prognose-interval;2034;8951385;8798588;2345246;1256668;3959640;86457;122030;86910;;
307;Mannen;Ondergrens 95%-prognose-interval;2035;8956329;8806506;2337511;1250925;3925162;85769;121256;85389;;
308;Mannen;Ondergrens 95%-prognose-interval;2036;8953668;8797431;2334070;1244005;3905662;85271;120998;83946;;
309;Mannen;Ondergrens 95%-prognose-interval;2037;8942874;8781146;2326866;1236360;3884108;84825;120555;82376;;
310;Mannen;Ondergrens 95%-prognose-interval;2038;8945322;8781146;2320018;1227995;3856703;84413;120263;80801;;
311;Mannen;Ondergrens 95%-prognose-interval;2039;8953889;8786101;2310259;1219187;3829957;83863;119913;78979;;
312;Mannen;Ondergrens 95%-prognose-interval;2040;8944035;8775278;2302451;1210409;3818630;83688;119108;77087;;
313;Mannen;Ondergrens 95%-prognose-interval;2041;8916570;8772619;2294274;1203653;3785305;83748;118331;75232;;
314;Mannen;Ondergrens 95%-prognose-interval;2042;8916941;8751687;2276477;1195118;3765309;83807;117682;73352;;
315;Mannen;Ondergrens 95%-prognose-interval;2043;8894947;8735312;2260086;1186303;3747552;83849;117588;71376;;
316;Mannen;Ondergrens 95%-prognose-interval;2044;8892563;8723292;2252298;1179906;3734671;83874;117265;69824;;
317;Mannen;Ondergrens 95%-prognose-interval;2045;8884249;8730626;2240708;1172212;3711500;83915;116909;68815;;
318;Mannen;Ondergrens 95%-prognose-interval;2046;8880677;8717876;2231617;1161821;3685319;83927;116313;67648;;
319;Mannen;Ondergrens 95%-prognose-interval;2047;8857855;8702525;2213436;1152933;3663145;83896;115875;66434;;
320;Mannen;Ondergrens 95%-prognose-interval;2048;8850194;8690334;2190707;1143209;3648442;83782;115426;65023;;
321;Mannen;Ondergrens 95%-prognose-interval;2049;8833550;8673339;2178912;1133256;3634779;83494;115027;63419;;
322;Mannen;Ondergrens 95%-prognose-interval;2050;8815530;8649337;2161972;1124680;3618649;83249;114582;61501;;
323;Mannen;Ondergrens 95%-prognose-interval;2051;8809829;8625050;2147054;1122853;3599666;82861;114734;59709;;
324;Mannen;Ondergrens 95%-prognose-interval;2052;8774233;8604692;2125542;1116937;3589001;82282;114853;57662;;
325;Mannen;Ondergrens 95%-prognose-interval;2053;8746947;8581250;2103354;1111584;3578225;81592;114766;55752;;
326;Mannen;Ondergrens 95%-prognose-interval;2054;8716407;8575957;2090360;1108318;3569329;80821;114207;53974;;
327;Mannen;Ondergrens 95%-prognose-interval;2055;8693955;8543574;2074851;1103145;3564613;79765;113887;52034;;
328;Mannen;Ondergrens 95%-prognose-interval;2056;8690160;8510045;2059644;1096860;3559586;78538;114111;50387;;
329;Mannen;Ondergrens 95%-prognose-interval;2057;8665196;8520883;2044035;1093450;3549873;77424;114253;48677;;
330;Mannen;Ondergrens 95%-prognose-interval;2058;8680202;8496098;2038333;1084989;3534214;76186;114712;46803;;
331;Mannen;Ondergrens 95%-prognose-interval;2059;8669119;8475781;2038172;1076773;3523181;75426;114543;44879;;
332;Mannen;Ondergrens 95%-prognose-interval;2060;8634649;8477966;2021581;1067713;3512170;74545;114661;42761;;
333;Mannen;Ondergrens 95%-prognose-interval;2061;8626348;8454715;2012391;1057895;3498878;73171;114385;40663;;
334;Mannen;Ondergrens 95%-prognose-interval;2062;8633545;8466677;1999163;1048410;3510743;72023;114058;38778;;
335;Mannen;Ondergrens 95%-prognose-interval;2063;8638386;8445981;1994748;1034302;3517780;71111;113919;36244;;
336;Mannen;Ondergrens 95%-prognose-interval;2064;8613220;8423698;1979817;1018605;3520961;70280;113916;33602;;
337;Mannen;Ondergrens 95%-prognose-interval;2065;8610260;8429862;1978332;1013252;3523070;69548;114040;31045;;
338;Mannen;Ondergrens 95%-prognose-interval;2066;8598086;8429360;1970067;1002996;3524059;68890;113936;28765;;
339;Mannen;Ondergrens 95%-prognose-interval;2067;8583011;8414607;1960407;995501;3520222;68297;114022;26487;;
340;Mannen;Ondergrens 95%-prognose-interval;2068;8604508;8420886;1943872;986516;3525690;67880;113294;24111;;
341;Mannen;Ondergrens 95%-prognose-interval;2069;8612990;8434052;1941208;976837;3538381;67460;113059;21858;;
342;Mannen;Ondergrens 95%-prognose-interval;2070;8606037;8436857;1937412;966862;3554285;67029;112800;19581;;
343;Mannen;Bovengrens 95%-prognose-interval;2022;8770435;8651843;2548386;1672667;4471182;127790;141339;142947;;
344;Mannen;Bovengrens 95%-prognose-interval;2023;8869857;8747836;2581190;1761147;4556372;133544;146133;154951;;
345;Mannen;Bovengrens 95%-prognose-interval;2024;8966871;8838183;2608600;1832701;4633232;137880;150385;164608;;
346;Mannen;Bovengrens 95%-prognose-interval;2025;9052543;8926485;2633784;1894494;4698550;141529;153782;172877;;
347;Mannen;Bovengrens 95%-prognose-interval;2026;9140332;9006472;2660015;1948288;4759736;144177;156978;181551;;
348;Mannen;Bovengrens 95%-prognose-interval;2027;9224854;9082028;2685263;2007479;4814849;146600;159884;188726;;
349;Mannen;Bovengrens 95%-prognose-interval;2028;9306257;9164091;2711702;2061833;4865415;148978;162803;196133;;
350;Mannen;Bovengrens 95%-prognose-interval;2029;9396024;9256888;2735165;2109816;4920624;151099;165538;202883;;
351;Mannen;Bovengrens 95%-prognose-interval;2030;9488935;9340384;2763348;2165316;4957724;152892;168492;210019;;
352;Mannen;Bovengrens 95%-prognose-interval;2031;9582388;9424216;2790647;2209838;4994838;154452;171547;217023;;
353;Mannen;Bovengrens 95%-prognose-interval;2032;9675272;9506485;2817166;2253938;5029443;156313;173939;222819;;
354;Mannen;Bovengrens 95%-prognose-interval;2033;9752501;9581911;2846193;2292916;5066935;158147;176135;229194;;
355;Mannen;Bovengrens 95%-prognose-interval;2034;9825484;9659952;2875308;2341570;5095812;160319;178273;235535;;
356;Mannen;Bovengrens 95%-prognose-interval;2035;9898597;9720931;2913761;2383937;5124533;162496;180183;240980;;
357;Mannen;Bovengrens 95%-prognose-interval;2036;9971327;9797760;2947495;2410599;5155688;164979;182805;246897;;
358;Mannen;Bovengrens 95%-prognose-interval;2037;10031586;9860845;2977678;2437858;5188873;166869;185188;252789;;
359;Mannen;Bovengrens 95%-prognose-interval;2038;10097253;9931628;3007585;2465562;5214912;169465;187314;260226;;
360;Mannen;Bovengrens 95%-prognose-interval;2039;10170028;10004342;3044190;2502954;5246180;172363;189452;266847;;
361;Mannen;Bovengrens 95%-prognose-interval;2040;10234370;10063752;3073350;2532725;5282199;175212;191765;271893;;
362;Mannen;Bovengrens 95%-prognose-interval;2041;10289451;10119174;3107375;2563443;5300538;177846;193323;277096;;
363;Mannen;Bovengrens 95%-prognose-interval;2042;10359125;10184383;3136323;2600811;5347350;181352;196272;281931;;
364;Mannen;Bovengrens 95%-prognose-interval;2043;10438391;10253879;3164906;2633155;5391693;185096;198967;287892;;
365;Mannen;Bovengrens 95%-prognose-interval;2044;10504323;10316096;3188641;2669379;5422548;188143;201335;292679;;
366;Mannen;Bovengrens 95%-prognose-interval;2045;10571106;10362959;3218217;2709431;5434454;191195;203151;298737;;
367;Mannen;Bovengrens 95%-prognose-interval;2046;10633440;10420222;3252018;2746374;5456271;194464;205485;305303;;
368;Mannen;Bovengrens 95%-prognose-interval;2047;10687396;10456566;3283217;2777473;5475480;197610;207585;311185;;
369;Mannen;Bovengrens 95%-prognose-interval;2048;10732488;10500109;3309447;2808616;5512975;200492;209883;319067;;
370;Mannen;Bovengrens 95%-prognose-interval;2049;10777631;10545738;3319524;2835600;5524772;203179;212565;322844;;
371;Mannen;Bovengrens 95%-prognose-interval;2050;10836976;10605726;3341858;2870493;5542010;206035;214936;327854;;
372;Mannen;Bovengrens 95%-prognose-interval;2051;10871149;10656506;3364694;2906335;5558314;208333;216934;331994;;
373;Mannen;Bovengrens 95%-prognose-interval;2052;10915308;10714137;3379499;2944507;5583529;210494;218769;337146;;
374;Mannen;Bovengrens 95%-prognose-interval;2053;10943111;10775083;3393806;2976616;5609923;212595;221250;344690;;
375;Mannen;Bovengrens 95%-prognose-interval;2054;10986539;10815706;3417784;3007369;5626037;214393;223477;351637;;
376;Mannen;Bovengrens 95%-prognose-interval;2055;11055594;10853334;3439137;3034839;5660757;215791;225318;355401;;
377;Mannen;Bovengrens 95%-prognose-interval;2056;11112681;10916737;3457936;3058224;5688899;216967;227441;359759;;
378;Mannen;Bovengrens 95%-prognose-interval;2057;11168389;10989765;3475274;3080869;5729876;218185;229672;364404;;
379;Mannen;Bovengrens 95%-prognose-interval;2058;11219466;11044951;3510054;3099611;5756120;219380;231526;368776;;
380;Mannen;Bovengrens 95%-prognose-interval;2059;11266504;11086131;3543653;3117798;5790658;219576;233256;371470;;
381;Mannen;Bovengrens 95%-prognose-interval;2060;11321791;11146390;3582579;3147664;5826283;220247;235021;375158;;
382;Mannen;Bovengrens 95%-prognose-interval;2061;11382750;11190550;3615965;3165044;5841924;220891;236617;378517;;
383;Mannen;Bovengrens 95%-prognose-interval;2062;11459825;11264981;3639106;3195815;5885139;221914;238493;381942;;
384;Mannen;Bovengrens 95%-prognose-interval;2063;11518112;11326360;3673214;3217365;5908843;223126;240631;384234;;
385;Mannen;Bovengrens 95%-prognose-interval;2064;11603992;11393694;3711129;3240419;5936093;224315;242419;384282;;
386;Mannen;Bovengrens 95%-prognose-interval;2065;11670699;11445016;3744713;3283053;5964173;225342;244802;387234;;
387;Mannen;Bovengrens 95%-prognose-interval;2066;11733322;11539371;3780314;3309297;5994680;225583;247540;386429;;
388;Mannen;Bovengrens 95%-prognose-interval;2067;11843771;11612783;3816299;3333592;6024097;226289;249618;389461;;
389;Mannen;Bovengrens 95%-prognose-interval;2068;11919970;11690041;3847135;3364630;6053432;227322;250979;393788;;
390;Mannen;Bovengrens 95%-prognose-interval;2069;11994347;11770616;3884855;3393944;6077092;228282;253031;399259;;
391;Mannen;Bovengrens 95%-prognose-interval;2070;12053165;11848479;3914401;3421418;6119523;229026;255501;402094;;
392;Mannen;Ondergrens 67%-prognose-interval;2022;8737562;8609758;2468850;1475968;4268525;111864;130306;116037;;
393;Mannen;Ondergrens 67%-prognose-interval;2023;8795590;8663284;2464733;1479649;4265013;111133;130174;116545;;
394;Mannen;Ondergrens 67%-prognose-interval;2024;8847591;8712342;2459930;1482693;4270553;110518;130381;116908;;
395;Mannen;Ondergrens 67%-prognose-interval;2025;8887441;8751264;2458720;1482510;4274558;109881;130601;117055;;
396;Mannen;Ondergrens 67%-prognose-interval;2026;8926125;8786597;2457347;1483243;4276628;109034;130918;117658;;
397;Mannen;Ondergrens 67%-prognose-interval;2027;8957854;8817198;2454774;1486263;4282054;108272;131415;118093;;
398;Mannen;Ondergrens 67%-prognose-interval;2028;8991419;8847066;2453489;1487036;4287372;107383;131765;118350;;
399;Mannen;Ondergrens 67%-prognose-interval;2029;9023609;8876749;2453224;1488519;4293068;106746;132135;118863;;
400;Mannen;Ondergrens 67%-prognose-interval;2030;9052699;8904734;2456012;1492525;4290463;106118;132557;119229;;
401;Mannen;Ondergrens 67%-prognose-interval;2031;9080732;8926822;2456823;1496578;4289391;105516;133138;119440;;
402;Mannen;Ondergrens 67%-prognose-interval;2032;9106313;8948564;2460322;1497070;4287294;105133;133499;119786;;
403;Mannen;Ondergrens 67%-prognose-interval;2033;9132157;8976178;2462982;1498851;4282990;104832;133798;120068;;
404;Mannen;Ondergrens 67%-prognose-interval;2034;9150320;8994612;2465037;1500034;4275040;104784;134101;120387;;
405;Mannen;Ondergrens 67%-prognose-interval;2035;9172843;9008767;2471009;1500257;4266417;104770;134305;120995;;
406;Mannen;Ondergrens 67%-prognose-interval;2036;9188951;9024496;2477344;1503806;4256351;104947;134646;121738;;
407;Mannen;Ondergrens 67%-prognose-interval;2037;9204028;9038232;2478663;1501950;4242734;105089;134840;121903;;
408;Mannen;Ondergrens 67%-prognose-interval;2038;9215247;9049754;2481934;1501559;4235398;105347;135059;121820;;
409;Mannen;Ondergrens 67%-prognose-interval;2039;9224284;9056476;2485146;1502869;4223571;105716;135162;121611;;
410;Mannen;Ondergrens 67%-prognose-interval;2040;9233301;9058831;2489193;1501430;4209622;106366;135343;121328;;
411;Mannen;Ondergrens 67%-prognose-interval;2041;9235896;9070342;2489848;1501349;4198644;107130;135290;121473;;
412;Mannen;Ondergrens 67%-prognose-interval;2042;9235072;9069341;2491574;1502127;4188527;108018;135241;121500;;
413;Mannen;Ondergrens 67%-prognose-interval;2043;9236231;9074858;2492659;1501395;4176717;108801;135443;121057;;
414;Mannen;Ondergrens 67%-prognose-interval;2044;9240261;9075430;2490049;1498621;4171894;109460;135416;120349;;
415;Mannen;Ondergrens 67%-prognose-interval;2045;9235385;9073284;2487025;1497354;4161969;110142;135269;120421;;
416;Mannen;Ondergrens 67%-prognose-interval;2046;9244728;9071118;2485942;1496289;4148746;110798;135190;120281;;
417;Mannen;Ondergrens 67%-prognose-interval;2047;9239148;9069122;2477752;1499461;4138098;111383;135315;119758;;
418;Mannen;Ondergrens 67%-prognose-interval;2048;9234687;9063366;2476371;1500674;4125630;111762;135372;120228;;
419;Mannen;Ondergrens 67%-prognose-interval;2049;9225342;9048162;2468742;1500467;4120579;112006;135431;120781;;
420;Mannen;Ondergrens 67%-prognose-interval;2050;9215435;9043022;2460388;1501352;4118123;112103;135385;120354;;
